ESRX,Date
1.842885971069336,1998-08-10
1.8006826639175415,1998-08-11
1.9392410516738892,1998-08-12
1.9573557376861572,1998-08-13
1.9242099523544312,1998-08-14
1.9993667602539062,1998-08-17
2.0174810886383057,1998-08-18
1.9664132595062256,1998-08-19
1.9120442867279053,1998-08-20
1.9242099523544312,1998-08-21
1.9814444780349731,1998-08-24
1.918236255645752,1998-08-25
1.918236255645752,1998-08-26
1.8804281949996948,1998-08-27
1.7661871910095215,1998-08-28
1.6201130151748657,1998-08-31
1.7180099487304688,1998-09-01
1.7947086095809937,1998-09-02
1.776593804359436,1998-09-03
1.7584789991378784,1998-09-04
1.9332671165466309,1998-09-08
1.8638912439346313,1998-09-09
1.8066565990447998,1998-09-10
1.9242099523544312,1998-09-11
1.9120692014694214,1998-09-14
1.9511892795562744,1998-09-15
1.9693043231964111,1998-09-16
1.9752775430679321,1998-09-17
2.001678943634033,1998-09-18
1.9933927059173584,1998-09-21
1.9993667602539062,1998-09-22
2.038679599761963,1998-09-23
1.9633300304412842,1998-09-24
2.0234556198120117,1998-09-25
2.026538610458374,1998-09-28
2.0234556198120117,1998-09-29
1.9814444780349731,1998-09-30
1.8910636901855469,1998-10-01
1.8669747114181519,1998-10-02
1.8910636901855469,1998-10-05
1.8459696769714355,1998-10-06
1.7584789991378784,1998-10-07
1.7841097116470337,1998-10-08
1.885089635848999,1998-10-09
1.9752775430679321,1998-10-12
2.026538610458374,1998-10-13
2.0174810886383057,1998-10-14
2.0716333389282227,1998-10-15
2.1920766830444336,1998-10-16
2.2464210987091064,1998-10-19
2.1876444816589355,1998-10-20
2.21616530418396,1998-10-21
2.312520742416382,1998-10-22
2.163470983505249,1998-10-23
2.228306293487549,1998-10-26
2.2629942893981934,1998-10-27
2.252394914627075,1998-10-28
2.252298593521118,1998-10-29
2.352989912033081,1998-10-30
2.5505170822143555,1998-11-02
2.4992566108703613,1998-11-03
2.5564916133880615,1998-11-04
2.6709609031677246,1998-11-05
2.654388189315796,1998-11-06
2.5986950397491455,1998-11-09
2.7613420486450195,1998-11-10
2.710081100463867,1998-11-11
2.571474313735962,1998-11-12
2.6077523231506348,1998-11-13
2.7461183071136475,1998-11-16
2.695050001144409,1998-11-17
2.5986950397491455,1998-11-18
2.6197004318237305,1998-11-19
2.6197004318237305,1998-11-20
2.631840944290161,1998-11-23
2.6168103218078613,1998-11-24
2.6168103218078613,1998-11-25
2.673851728439331,1998-11-27
2.649763584136963,1998-11-30
2.637815237045288,1998-12-01
2.5805797576904297,1998-12-02
2.5354859828948975,1998-12-03
2.601586103439331,1998-12-04
2.601586103439331,1998-12-07
2.5836639404296875,1998-12-08
2.5927209854125977,1998-12-09
2.6197004318237305,1998-12-10
2.6919667720794678,1998-12-11
2.637815237045288,1998-12-14
2.6559293270111084,1998-12-15
2.643789052963257,1998-12-16
2.673851728439331,1998-12-17
2.7942955493927,1998-12-18
2.962916612625122,1998-12-21
3.083360433578491,1998-12-22
3.1315383911132812,1998-12-23
3.1255640983581543,1998-12-24
3.236950635910034,1998-12-28
3.1255640983581543,1998-12-29
3.1255640983581543,1998-12-30
3.234060049057007,1998-12-31
3.3242483139038086,1999-01-04
3.249091625213623,1999-01-05
3.3604774475097656,1999-01-06
3.474947452545166,1999-01-07
3.438718795776367,1999-01-08
3.3724255561828613,1999-01-11
3.3845672607421875,1999-01-12
3.468780517578125,1999-01-13
3.4868955612182617,1999-01-14
3.468780517578125,1999-01-15
3.468780517578125,1999-01-19
3.4568324089050293,1999-01-20
3.221918821334839,1999-01-21
3.1827993392944336,1999-01-22
3.227893114089966,1999-01-25
3.143678903579712,1999-01-26
3.059272050857544,1999-01-27
3.1617937088012695,1999-01-28
3.1677677631378174,1999-01-29
3.0773868560791016,1999-02-01
3.0804696083068848,1999-02-02
3.083360433578491,1999-02-03
3.053297996520996,1999-02-04
2.981031894683838,1999-02-05
2.984114646911621,1999-02-08
3.2007925510406494,1999-02-09
3.306326150894165,1999-02-10
3.3845672607421875,1999-02-11
3.258148431777954,1999-02-12
3.31673264503479,1999-02-16
3.227893114089966,1999-02-17
3.3242483139038086,1999-02-18
3.417591094970703,1999-02-19
3.396514415740967,1999-02-22
3.3454461097717285,1999-02-23
3.2760705947875977,1999-02-24
3.1617937088012695,1999-02-25
3.1105332374572754,1999-02-26
3.2038040161132812,1999-03-01
3.3724255561828613,1999-03-02
3.312300205230713,1999-03-03
3.312300205230713,1999-03-04
3.450713634490967,1999-03-05
3.547213554382324,1999-03-08
3.559161901473999,1999-03-09
3.697624683380127,1999-03-10
3.754955291748047,1999-03-11
3.7458977699279785,1999-03-12
3.775960922241211,1999-03-15
3.781934976577759,1999-03-16
3.7218093872070312,1999-03-17
3.523125171661377,1999-03-18
3.510984182357788,1999-03-19
3.523125171661377,1999-03-22
3.5050103664398193,1999-03-23
3.5050103664398193,1999-03-24
3.714293956756592,1999-03-25
3.637401819229126,1999-03-26
3.5682194232940674,1999-03-29
4.426357269287109,1999-03-30
4.140375137329102,1999-03-31
3.9176025390625,1999-04-01
4.366086483001709,1999-04-05
4.266720294952393,1999-04-06
3.968670129776001,1999-04-07
3.9505550861358643,1999-04-08
3.9567229747772217,1999-04-09
4.131317138671875,1999-04-12
4.02282190322876,1999-04-13
3.902378559112549,1999-04-14
3.756497383117676,1999-04-15
3.6194801330566406,1999-04-16
3.002229690551758,1999-04-19
3.3724255561828613,1999-04-20
3.3679935932159424,1999-04-21
3.4778389930725098,1999-04-22
3.628368377685547,1999-04-23
3.2760705947875977,1999-04-26
3.565135955810547,1999-04-27
3.4718644618988037,1999-04-28
3.3935024738311768,1999-04-29
3.547213554382324,1999-04-30
3.3664519786834717,1999-05-03
3.1074492931365967,1999-05-04
3.1978306770324707,1999-05-05
3.128647804260254,1999-05-06
3.059272050857544,1999-05-07
2.954052686691284,1999-05-10
2.9569430351257324,1999-05-11
3.173741579055786,1999-05-12
3.2038040161132812,1999-05-13
3.1677677631378174,1999-05-14
3.15871000289917,1999-05-17
3.1405956745147705,1999-05-18
3.3242483139038086,1999-05-19
3.354504108428955,1999-05-20
3.4146289825439453,1999-05-21
3.258148431777954,1999-05-24
3.164684772491455,1999-05-25
3.4206035137176514,1999-05-26
3.258148431777954,1999-05-27
3.312203884124756,1999-05-28
3.249091625213623,1999-06-01
3.2038040161132812,1999-06-02
3.306326150894165,1999-06-03
3.2550652027130127,1999-06-04
3.2038040161132812,1999-06-07
3.179715633392334,1999-06-08
3.1255640983581543,1999-06-09
2.9870057106018066,1999-06-10
2.938828468322754,1999-06-11
2.8515305519104004,1999-06-14
2.848639726638794,1999-06-15
2.896817207336426,1999-06-16
2.874077796936035,1999-06-17
2.7522847652435303,1999-06-18
2.817035675048828,1999-06-21
2.8877599239349365,1999-06-22
2.9058752059936523,1999-06-23
2.896817207336426,1999-06-24
2.854613780975342,1999-06-25
2.9268798828125,1999-06-28
2.9509689807891846,1999-06-29
2.899707794189453,1999-06-30
3.074496030807495,1999-07-01
3.282238006591797,1999-07-02
3.379940986633301,1999-07-06
3.31673264503479,1999-07-07
3.500385046005249,1999-07-08
3.3620190620422363,1999-07-09
3.264122724533081,1999-07-12
3.4446921348571777,1999-07-13
3.559161901473999,1999-07-14
3.5094423294067383,1999-07-15
3.6495425701141357,1999-07-16
3.4418017864227295,1999-07-19
3.363560914993286,1999-07-20
3.3153839111328125,1999-07-21
3.4868955612182617,1999-07-22
3.560703754425049,1999-07-23
3.4026811122894287,1999-07-26
3.501927375793457,1999-07-27
3.426769971847534,1999-07-28
3.378592014312744,1999-07-29
3.354504108428955,1999-07-30
3.2882111072540283,1999-08-02
3.2926437854766846,1999-08-03
3.20688796043396,1999-08-04
3.322899341583252,1999-08-05
3.1978306770324707,1999-08-06
3.200914144515991,1999-08-09
3.164684772491455,1999-08-10
3.185882091522217,1999-08-11
3.143678903579712,1999-08-12
3.236950635910034,1999-08-13
3.2400336265563965,1999-08-16
3.438718795776367,1999-08-17
3.342362403869629,1999-08-18
3.285128355026245,1999-08-19
3.2550652027130127,1999-08-20
3.3001599311828613,1999-08-23
3.339472532272339,1999-08-24
3.3363890647888184,1999-08-25
3.1947710514068604,1999-08-26
3.249091625213623,1999-08-27
3.2672064304351807,1999-08-30
3.2460079193115234,1999-08-31
3.5682194232940674,1999-09-01
3.4868955612182617,1999-09-02
3.553187608718872,1999-09-03
3.5050103664398193,1999-09-07
3.4086549282073975,1999-09-08
3.462806463241577,1999-09-09
3.553187608718872,1999-09-10
3.7458977699279785,1999-09-13
4.016847610473633,1999-09-14
4.034962177276611,1999-09-15
4.140375137329102,1999-09-16
4.303022384643555,1999-09-17
4.227672576904297,1999-09-20
3.9355251789093018,1999-09-21
3.9717538356781006,1999-09-22
3.9264676570892334,1999-09-23
3.775960922241211,1999-09-24
3.872316360473633,1999-09-27
3.702152729034424,1999-09-28
3.6555168628692627,1999-09-29
3.769986867904663,1999-09-30
3.760929584503174,1999-10-01
3.8422532081604004,1999-10-04
3.916060209274292,1999-10-05
4.181036472320557,1999-10-06
4.02282190322876,1999-10-07
4.049993991851807,1999-10-08
4.045562267303467,1999-10-11
4.004900932312012,1999-10-12
3.9927592277526855,1999-10-13
3.9264676570892334,1999-10-14
3.775960922241211,1999-10-15
3.790992021560669,1999-10-18
4.046911239624023,1999-10-19
4.069650650024414,1999-10-20
3.516957998275757,1999-10-21
3.3454461097717285,1999-10-22
3.307675361633301,1999-10-25
3.375509262084961,1999-10-26
3.423686981201172,1999-10-27
2.8937342166900635,1999-10-28
2.3668646812438965,1999-10-29
2.655785083770752,1999-11-01
2.56554913520813,1999-11-02
2.4992566108703613,1999-11-03
2.46321964263916,1999-11-04
2.5293192863464355,1999-11-05
2.5835185050964355,1999-11-08
2.711622953414917,1999-11-09
2.7206802368164062,1999-11-10
2.6678781509399414,1999-11-11
2.6559293270111084,1999-11-12
2.625674247741699,1999-11-15
2.6046690940856934,1999-11-16
2.6046690940856934,1999-11-17
2.5986950397491455,1999-11-18
2.5715227127075195,1999-11-19
2.571474313735962,1999-11-22
2.481142282485962,1999-11-23
2.5505170822143555,1999-11-24
2.532402753829956,1999-11-26
2.4661104679107666,1999-11-29
2.4451053142547607,1999-11-30
2.1770455837249756,1999-12-01
2.384787082672119,1999-12-02
2.39692759513855,1999-12-03
2.258368968963623,1999-12-06
2.2464210987091064,1999-12-07
2.2658848762512207,1999-12-08
2.2884316444396973,1999-12-09
2.3606984615325928,1999-12-10
2.553408145904541,1999-12-13
2.511396884918213,1999-12-14
2.6979408264160156,1999-12-15
2.649763584136963,1999-12-16
2.8605878353118896,1999-12-17
2.7641842365264893,1999-12-20
2.9704325199127197,1999-12-21
2.9990499019622803,1999-12-22
2.8877599239349365,1999-12-23
2.8727288246154785,1999-12-27
2.7763733863830566,1999-12-28
2.9870057106018066,1999-12-29
3.008204221725464,1999-12-30
3.083360433578491,1999-12-31
3.083360433578491,2000-01-03
2.9931724071502686,2000-01-04
2.9991466999053955,2000-01-05
2.9931724071502686,2000-01-06
3.0292093753814697,2000-01-07
2.990089178085327,2000-01-10
2.932854175567627,2000-01-11
2.8259003162384033,2000-01-12
2.8304290771484375,2000-01-13
2.962916612625122,2000-01-14
3.047227382659912,2000-01-18
3.0473239421844482,2000-01-19
2.9660003185272217,2000-01-20
2.842473030090332,2000-01-21
2.8605878353118896,2000-01-24
2.7191388607025146,2000-01-25
2.5986950397491455,2000-01-26
2.505230665206909,2000-01-27
2.4510786533355713,2000-01-28
2.490199089050293,2000-01-31
2.475167751312256,2000-02-01
2.521803855895996,2000-02-02
2.5293192863464355,2000-02-03
2.559574604034424,2000-02-04
2.4391307830810547,2000-02-07
2.318542242050171,2000-02-08
2.195159912109375,2000-02-09
2.3578076362609863,2000-02-10
2.3246612548828125,2000-02-11
2.26434326171875,2000-02-14
2.3036558628082275,2000-02-15
2.2402541637420654,2000-02-16
2.047544240951538,2000-02-17
2.026538610458374,2000-02-18
2.002450466156006,2000-02-22
2.1047792434692383,2000-02-23
2.1138362884521484,2000-02-24
2.09572172164917,2000-02-25
2.146982192993164,2000-02-28
2.2192487716674805,2000-02-29
2.2884316444396973,2000-03-01
2.2402541637420654,2000-03-02
1.8910636901855469,2000-03-03
1.7675366401672363,2000-03-06
1.4364607334136963,2000-03-07
1.5025602579116821,2000-03-08
1.5838838815689087,2000-03-09
1.6380352973937988,2000-03-10
1.6170300245285034,2000-03-13
1.6380352973937988,2000-03-14
1.6260874271392822,2000-03-15
1.7103017568588257,2000-03-16
1.878922700881958,2000-03-17
1.8247712850570679,2000-03-20
1.878922700881958,2000-03-21
2.0415706634521484,2000-03-22
1.9905022382736206,2000-03-23
2.0174810886383057,2000-03-24
1.839802861213684,2000-03-27
1.8579175472259521,2000-03-28
1.8307455778121948,2000-03-29
1.81879723072052,2000-03-30
2.0234556198120117,2000-03-31
1.9392410516738892,2000-04-03
1.861000657081604,2000-04-04
1.9211266040802002,2000-04-05
1.9361581802368164,2000-04-06
1.9151524305343628,2000-04-07
1.861000657081604,2000-04-10
1.878922700881958,2000-04-11
1.8066565990447998,2000-04-12
1.7796770334243774,2000-04-13
1.7584789991378784,2000-04-14
1.7825679779052734,2000-04-17
1.8307455778121948,2000-04-18
1.8128232955932617,2000-04-19
1.9060953855514526,2000-04-20
1.9602468013763428,2000-04-24
1.8157142400741577,2000-04-25
1.7584789991378784,2000-04-26
1.8097400665283203,2000-04-27
1.7224422693252563,2000-04-28
1.785651445388794,2000-05-01
1.8307455778121948,2000-05-02
1.8119256496429443,2000-05-03
1.803766131401062,2000-05-04
1.8729488849639893,2000-05-05
1.933121681213379,2000-05-08
1.9482980966567993,2000-05-09
2.180128812789917,2000-05-10
2.222332000732422,2000-05-11
2.21616530418396,2000-05-12
2.3606984615325928,2000-05-15
2.3938441276550293,2000-05-16
2.4029016494750977,2000-05-17
2.4000110626220703,2000-05-18
2.2674262523651123,2000-05-19
2.3668646812438965,2000-05-22
2.3246612548828125,2000-05-23
2.3186872005462646,2000-05-24
2.4000110626220703,2000-05-25
2.3547239303588867,2000-05-26
2.490199089050293,2000-05-30
2.5836639404296875,2000-05-31
2.643789052963257,2000-06-01
2.5927209854125977,2000-06-02
2.622783660888672,2000-06-05
2.5836639404296875,2000-06-06
2.6287577152252197,2000-06-07
2.5715227127075195,2000-06-08
2.553408145904541,2000-06-09
2.511396884918213,2000-06-12
2.625674247741699,2000-06-13
2.6979408264160156,2000-06-14
2.7341699600219727,2000-06-15
2.7341699600219727,2000-06-16
2.779263734817505,2000-06-19
2.676862955093384,2000-06-20
2.6979408264160156,2000-06-21
2.722029209136963,2000-06-22
2.7673163414001465,2000-06-23
2.869645357131958,2000-06-26
2.941911458969116,2000-06-27
2.938828468322754,2000-06-28
2.9719741344451904,2000-06-29
2.993027448654175,2000-06-30
2.975057601928711,2000-07-03
3.0141775608062744,2000-07-05
3.011094093322754,2000-07-06
3.083360433578491,2000-07-07
3.0895276069641113,2000-07-10
3.1014750003814697,2000-07-11
3.0895276069641113,2000-07-12
3.011094093322754,2000-07-13
3.0051205158233643,2000-07-14
2.969083786010742,2000-07-17
2.8454842567443848,2000-07-18
2.8515305519104004,2000-07-19
3.122504472732544,2000-07-20
3.0985851287841797,2000-07-21
3.0413501262664795,2000-07-24
3.023235321044922,2000-07-25
3.038266658782959,2000-07-26
2.8755943775177,2000-07-27
2.962916612625122,2000-07-28
3.095501661300659,2000-07-31
3.2460079193115234,2000-08-01
3.173741579055786,2000-08-02
3.212862253189087,2000-08-03
3.4026811122894287,2000-08-04
3.357394218444824,2000-08-07
3.2550652027130127,2000-08-08
3.2460079193115234,2000-08-09
3.234060049057007,2000-08-10
3.3363890647888184,2000-08-11
3.2791545391082764,2000-08-14
3.2731800079345703,2000-08-15
3.258148431777954,2000-08-16
3.348337411880493,2000-08-17
3.357394218444824,2000-08-18
3.423686981201172,2000-08-21
3.514068126678467,2000-08-22
3.480921745300293,2000-08-23
3.465890407562256,2000-08-24
3.480921745300293,2000-08-25
3.3724255561828613,2000-08-28
3.468780517578125,2000-08-29
3.378592014312744,2000-08-30
3.4296610355377197,2000-08-31
3.468780517578125,2000-09-01
3.4206035137176514,2000-09-05
3.465890407562256,2000-09-06
3.390540838241577,2000-09-07
3.4446921348571777,2000-09-08
3.5666773319244385,2000-09-11
3.559161901473999,2000-09-12
3.5682194232940674,2000-09-13
3.6946370601654053,2000-09-14
3.6916017532348633,2000-09-15
3.4446921348571777,2000-09-18
3.5622456073760986,2000-09-19
3.4446921348571777,2000-09-20
3.1496529579162598,2000-09-21
3.2760705947875977,2000-09-22
3.1949398517608643,2000-09-25
3.312300205230713,2000-09-26
3.4928696155548096,2000-09-27
3.556271553039551,2000-09-28
3.480921745300293,2000-09-29
3.5410470962524414,2000-10-02
3.709667921066284,2000-10-03
3.872316360473633,2000-10-04
3.848226547241211,2000-10-05
3.8301119804382324,2000-10-06
3.748981237411499,2000-10-09
3.6133131980895996,2000-10-10
3.6254544258117676,2000-10-11
3.514068126678467,2000-10-12
3.616396903991699,2000-10-13
3.7277824878692627,2000-10-16
3.432744026184082,2000-10-17
3.658600330352783,2000-10-18
3.779043674468994,2000-10-19
3.706777334213257,2000-10-20
3.8362784385681152,2000-10-23
3.9054617881774902,2000-10-24
3.6676578521728516,2000-10-25
3.760929584503174,2000-10-26
3.6614911556243896,2000-10-27
3.4568324089050293,2000-10-30
3.236950635910034,2000-10-31
3.3302698135375977,2000-11-01
3.405571937561035,2000-11-02
3.357394218444824,2000-11-03
3.438718795776367,2000-11-06
3.44777512550354,2000-11-07
3.4928696155548096,2000-11-08
3.264122724533081,2000-11-09
3.3242483139038086,2000-11-10
3.2731800079345703,2000-11-13
3.432744026184082,2000-11-14
3.4928696155548096,2000-11-15
3.438718795776367,2000-11-16
3.5290987491607666,2000-11-17
3.339472532272339,2000-11-20
3.354504108428955,2000-11-21
3.5200419425964355,2000-11-22
3.453749656677246,2000-11-24
3.616396903991699,2000-11-27
3.6073391437530518,2000-11-28
3.7277824878692627,2000-11-29
3.6073391437530518,2000-11-30
3.709667921066284,2000-12-01
3.709667921066284,2000-12-04
3.9987335205078125,2000-12-05
3.947664976119995,2000-12-06
3.9927592277526855,2000-12-07
4.116286277770996,2000-12-08
4.212641716003418,2000-12-11
4.028989315032959,2000-12-12
4.281825065612793,2000-12-13
4.065025806427002,2000-12-14
4.2517619132995605,2000-12-15
4.358715534210205,2000-12-18
4.4053521156311035,2000-12-19
4.516737937927246,2000-12-20
4.640264987945557,2000-12-21
4.360064506530762,2000-12-22
4.760708332061768,2000-12-26
5.034549713134766,2000-12-27
5.079836845397949,2000-12-28
4.9262471199035645,2000-12-29
4.510763645172119,2001-01-02
4.453528881072998,2001-01-03
4.113203048706055,2001-01-04
4.010874271392822,2001-01-05
4.049993991851807,2001-01-08
4.170438289642334,2001-01-09
4.331543922424316,2001-01-10
4.367580413818359,2001-01-11
4.384153366088867,2001-01-12
4.4475555419921875,2001-01-16
4.311886787414551,2001-01-17
4.245787620544434,2001-01-18
3.9717538356781006,2001-01-19
4.028989315032959,2001-01-22
4.3691229820251465,2001-01-23
4.5768632888793945,2001-01-24
4.5768632888793945,2001-01-25
4.667195796966553,2001-01-26
4.592088222503662,2001-01-29
4.504597187042236,2001-01-30
4.471643924713135,2001-01-31
4.394752502441406,2001-02-01
4.5830302238464355,2001-02-02
4.634098529815674,2001-02-05
4.658186912536621,2001-02-06
4.79982852935791,2001-02-07
4.573972702026367,2001-02-08
4.733536720275879,2001-02-09
4.785436153411865,2001-02-12
4.866300582885742,2001-02-13
4.79168701171875,2001-02-14
4.523115634918213,2001-02-15
4.480340480804443,2001-02-16
4.446744441986084,2001-02-20
4.2393107414245605,2001-02-21
4.401038646697998,2001-02-22
4.550461769104004,2001-02-23
4.437564373016357,2001-02-26
4.38580322265625,2001-02-27
4.379553318023682,2001-02-28
4.36900520324707,2001-03-01
4.260600566864014,2001-03-02
4.410219192504883,2001-03-05
4.367443084716797,2001-03-06
4.362754821777344,2001-03-07
3.9186863899230957,2001-03-08
3.885188102722168,2001-03-09
3.7631099224090576,2001-03-12
3.583021879196167,2001-03-13
3.6440112590789795,2001-03-14
3.8179965019226074,2001-03-15
3.70216965675354,2001-03-16
3.6654486656188965,2001-03-19
3.6929893493652344,2001-03-20
3.6746296882629395,2001-03-21
3.5158305168151855,2001-03-22
3.6867384910583496,2001-03-23
3.764477491378784,2001-03-26
3.831864595413208,2001-03-27
3.9553093910217285,2001-03-28
4.141843795776367,2001-03-29
4.232669353485107,2001-03-30
4.060393810272217,2001-04-02
4.021329402923584,2001-04-03
4.077972412109375,2001-04-04
4.140476226806641,2001-04-05
4.247903823852539,2001-04-06
4.301033020019531,2001-04-09
4.28501558303833,2001-04-10
4.146335601806641,2001-04-11
4.206886291503906,2001-04-12
4.3908820152282715,2001-04-16
4.4026007652282715,2001-04-17
4.483269691467285,2001-04-18
4.515889644622803,2001-04-19
4.393421173095703,2001-04-20
4.296735763549805,2001-04-23
4.282086372375488,2001-04-24
4.316267967224121,2001-04-25
4.3068928718566895,2001-04-26
4.127194404602051,2001-04-27
4.145750045776367,2001-04-30
4.086762428283691,2001-05-01
4.291266918182373,2001-05-02
4.390491008758545,2001-05-03
4.243412494659424,2001-05-04
4.2801337242126465,2001-05-07
4.2146992683410645,2001-05-08
4.154149055480957,2001-05-09
4.1436238288879395,2001-05-10
4.113902568817139,2001-05-11
4.109940528869629,2001-05-14
4.210395336151123,2001-05-15
4.399218559265137,2001-05-16
4.453705787658691,2001-05-17
4.463018894195557,2001-05-18
4.581900119781494,2001-05-21
4.604290008544922,2001-05-22
4.604290008544922,2001-05-23
4.751901626586914,2001-05-24
4.820258617401123,2001-05-25
4.9787678718566895,2001-05-29
4.819664478302002,2001-05-30
4.782018184661865,2001-05-31
4.961925983428955,2001-06-01
5.139257907867432,2001-06-04
4.966285228729248,2001-06-05
5.196122646331787,2001-06-06
5.320949077606201,2001-06-07
5.128359794616699,2001-06-08
5.290238380432129,2001-06-11
5.2090020179748535,2001-06-12
5.339771747589111,2001-06-13
5.337790012359619,2001-06-14
5.43646240234375,2001-06-15
5.299747943878174,2001-06-18
5.269037246704102,2001-06-19
5.356614112854004,2001-06-20
5.370482921600342,2001-06-21
5.31559944152832,2001-06-22
5.062380790710449,2001-06-25
5.256555080413818,2001-06-26
5.3249125480651855,2001-06-27
5.244665622711182,2001-06-28
5.451718330383301,2001-06-29
5.285284042358398,2001-07-02
5.184235095977783,2001-07-03
5.039595603942871,2001-07-05
5.022753715515137,2001-07-06
5.033651828765869,2001-07-09
5.042567253112793,2001-07-10
5.141635417938232,2001-07-11
5.315005779266357,2001-07-12
5.473514080047607,2001-07-13
5.7697272300720215,2001-07-16
6.004519462585449,2001-07-17
5.871767997741699,2001-07-18
5.397231101989746,2001-07-19
5.379399299621582,2001-07-20
5.453700065612793,2001-07-23
5.462616920471191,2001-07-24
5.339771747589111,2001-07-25
5.298162460327148,2001-07-26
5.532954692840576,2001-07-27
5.650846481323242,2001-07-30
5.780624866485596,2001-07-31
5.441812038421631,2001-08-01
5.425960540771484,2001-08-02
5.443793296813965,2001-08-03
5.436977386474609,2001-08-06
5.3496785163879395,2001-08-07
5.419025897979736,2001-08-08
5.423980236053467,2001-08-09
5.473364353179932,2001-08-10
5.762197971343994,2001-08-13
5.656722068786621,2001-08-14
5.89680814743042,2001-08-15
5.825896739959717,2001-08-16
5.471338272094727,2001-08-17
5.548328399658203,2001-08-20
5.582771301269531,2001-08-21
5.398401260375977,2001-08-22
5.582771301269531,2001-08-23
5.576692581176758,2001-08-24
5.701294898986816,2001-08-27
5.627344608306885,2001-08-28
5.612149715423584,2001-08-29
5.622279167175293,2001-08-30
5.421700477600098,2001-08-31
5.472351551055908,2001-09-04
5.327489852905273,2001-09-05
5.227200031280518,2001-09-06
4.952670574188232,2001-09-07
5.086390018463135,2001-09-10
5.078286170959473,2001-09-17
4.814899921417236,2001-09-18
4.671050548553467,2001-09-19
4.845290184020996,2001-09-20
4.5545525550842285,2001-09-21
4.690297603607178,2001-09-24
4.912149906158447,2001-09-25
5.185666084289551,2001-09-26
5.428791522979736,2001-09-27
5.604045391082764,2001-09-28
5.588849067687988,2001-10-01
5.910990238189697,2001-10-02
5.892755508422852,2001-10-03
5.9221343994140625,2001-10-04
5.7661285400390625,2001-10-05
5.651656627655029,2001-10-08
5.620253086090088,2001-10-09
5.909977436065674,2001-10-10
5.632409572601318,2001-10-11
5.540224075317383,2001-10-12
5.834001064300537,2001-10-15
5.256577968597412,2001-10-16
4.865551471710205,2001-10-17
4.081470966339111,2001-10-18
4.457302093505859,2001-10-19
4.473511219024658,2001-10-22
4.241528511047363,2001-10-23
4.1787214279174805,2001-10-24
4.082484245300293,2001-10-25
4.321557521820068,2001-10-26
4.208098411560059,2001-10-29
4.187837600708008,2001-10-30
4.147317886352539,2001-10-31
4.259762287139893,2001-11-01
4.322569370269775,2001-11-02
4.380313396453857,2001-11-05
4.366130352020264,2001-11-06
4.016637802124023,2001-11-07
3.8342931270599365,2001-11-08
4.114468574523926,2001-11-09
4.106097221374512,2001-11-12
4.123886585235596,2001-11-13
4.160510540008545,2001-11-14
4.070520877838135,2001-11-15
4.023431777954102,2001-11-16
4.147953987121582,2001-11-19
4.3321213722229,2001-11-20
4.135397911071777,2001-11-21
4.229573726654053,2001-11-23
4.1427226066589355,2001-11-26
4.160510540008545,2001-11-27
4.295498371124268,2001-11-28
4.363513946533203,2001-11-29
4.300729274749756,2001-11-30
4.409555912017822,2001-12-03
4.394906044006348,2001-12-04
4.575933933258057,2001-12-05
4.553959846496582,2001-12-06
4.499546051025391,2001-12-07
4.578027248382568,2001-12-10
4.533030986785889,2001-12-11
4.4786176681518555,2001-12-12
4.527799606323242,2001-12-13
4.4890828132629395,2001-12-14
4.687899589538574,2001-12-17
4.810328960418701,2001-12-18
4.8302106857299805,2001-12-19
4.903459548950195,2001-12-20
5.021703243255615,2001-12-21
4.952640056610107,2001-12-24
4.96101188659668,2001-12-26
4.9222941398620605,2001-12-27
4.926480293273926,2001-12-28
4.892995357513428,2001-12-31
4.851139068603516,2002-01-02
4.8134684562683105,2002-01-03
4.787308692932129,2002-01-04
4.502686500549316,2002-01-07
4.679527759552002,2002-01-08
4.675342559814453,2002-01-09
4.709874153137207,2002-01-10
4.708827972412109,2002-01-11
4.759054660797119,2002-01-14
4.756962299346924,2002-01-15
4.85009241104126,2002-01-16
4.750683784484863,2002-01-17
4.604186534881592,2002-01-18
4.6449971199035645,2002-01-22
4.865788459777832,2002-01-23
4.763240814208984,2002-01-24
4.78102970123291,2002-01-25
4.82393217086792,2002-01-28
4.755916118621826,2002-01-29
4.812421798706055,2002-01-30
4.791493892669678,2002-01-31
4.788354396820068,2002-02-01
4.740219593048096,2002-02-04
5.001821041107178,2002-02-05
4.975661277770996,2002-02-06
5.099137306213379,2002-02-07
5.23726224899292,2002-02-08
5.559555530548096,2002-02-11
5.633170127868652,2002-02-12
5.567854404449463,2002-02-13
5.613896369934082,2002-02-14
5.536802768707275,2002-02-15
5.594623565673828,2002-02-19
5.6802825927734375,2002-02-20
5.762729167938232,2002-02-21
5.758446216583252,2002-02-22
5.749880790710449,2002-02-25
5.883723258972168,2002-02-26
5.659938335418701,2002-02-27
5.543227195739746,2002-02-28
5.567854404449463,2002-03-01
5.492902755737305,2002-03-04
5.496115684509277,2002-03-05
5.668504238128662,2002-03-06
5.675057888031006,2002-03-07
5.577491760253906,2002-03-08
5.5560760498046875,2002-03-11
5.7070512771606445,2002-03-12
5.659938335418701,2002-03-13
5.55714750289917,2002-03-14
5.50253963470459,2002-03-15
5.583915710449219,2002-03-18
5.480053424835205,2002-03-19
5.489691257476807,2002-03-20
5.593553066253662,2002-03-21
