KDP,Date
4.469621181488037,2011-12-12
4.455422401428223,2011-12-13
4.469621181488037,2011-12-14
4.557916641235352,2011-12-15
4.630700588226318,2011-12-16
4.597289562225342,2011-12-19
4.682004928588867,2011-12-20
4.691551208496094,2011-12-21
4.686778545379639,2011-12-22
4.752403736114502,2011-12-23
4.7583699226379395,2011-12-27
4.702291011810303,2011-12-28
4.7619476318359375,2011-12-29
4.710643291473389,2011-12-30
4.574621677398682,2012-01-03
4.5996785163879395,2012-01-04
4.628311634063721,2012-01-05
4.596096038818359,2012-01-06
4.596096038818359,2012-01-09
4.608029365539551,2012-01-10
4.551949501037598,2012-01-11
4.529278755187988,2012-01-12
4.512576103210449,2012-01-13
4.4899067878723145,2012-01-17
4.5006422996521,2012-01-18
4.4541096687316895,2012-01-19
4.494677543640137,2012-01-20
4.544792652130127,2012-01-23
4.510189056396484,2012-01-24
4.6247334480285645,2012-01-25
4.662915229797363,2012-01-26
4.618768215179443,2012-01-27
4.578199863433838,2012-01-30
4.631891250610352,2012-01-31
4.659335613250732,2012-02-01
4.662915229797363,2012-02-02
4.611608982086182,2012-02-03
4.573428630828857,2012-02-06
4.588936805725098,2012-02-07
4.5555315017700195,2012-02-08
4.549562931060791,2012-02-09
4.594905853271484,2012-02-10
4.610414505004883,2012-02-13
4.666494846343994,2012-02-14
4.760753631591797,2012-02-15
4.772685527801514,2012-02-16
4.718994617462158,2012-02-17
4.678425312042236,2012-02-21
4.639052391052246,2012-02-22
4.637857437133789,2012-02-23
4.6044511795043945,2012-02-24
4.582972049713135,2012-02-27
4.548370838165283,2012-02-28
4.5400166511535645,2012-02-29
4.550755500793457,2012-03-01
4.510189056396484,2012-03-02
4.517346382141113,2012-03-05
4.517346382141113,2012-03-06
4.4958696365356445,2012-03-07
4.498257637023926,2012-03-08
4.544792652130127,2012-03-09
4.597289562225342,2012-03-12
4.645019054412842,2012-03-13
4.611608982086182,2012-03-14
4.628461837768555,2012-03-15
4.640498638153076,2012-03-16
4.653741836547852,2012-03-19
4.620035648345947,2012-03-20
4.646516799926758,2012-03-21
4.688647747039795,2012-03-22
4.666982173919678,2012-03-23
4.665777683258057,2012-03-26
4.64290714263916,2012-03-27
4.657350063323975,2012-03-28
4.784950256347656,2012-03-29
4.840322494506836,2012-03-30
4.889679431915283,2012-04-02
4.870416641235352,2012-04-03
4.8511576652526855,2012-04-04
4.8800458908081055,2012-04-05
4.787356853485107,2012-04-09
4.728374481201172,2012-04-10
4.751244068145752,2012-04-11
4.711520195007324,2012-04-12
4.725962162017822,2012-04-13
4.738002777099609,2012-04-16
4.824674129486084,2012-04-17
4.861990928649902,2012-04-18
4.8752312660217285,2012-04-19
4.88606595993042,2012-04-20
4.810230255126953,2012-04-23
4.8535637855529785,2012-04-24
4.731985569000244,2012-04-25
4.780133247375488,2012-04-26
4.780133247375488,2012-04-27
4.884864330291748,2012-04-30
4.877640247344971,2012-05-01
4.973941326141357,2012-05-02
4.828284740447998,2012-05-03
4.805413246154785,2012-05-04
4.793375492095947,2012-05-07
4.88606595993042,2012-05-08
4.9294023513793945,2012-05-09
4.957088947296143,2012-05-10
4.9294023513793945,2012-05-11
4.912548542022705,2012-05-14
4.866804599761963,2012-05-15
4.946254730224609,2012-05-16
4.914956569671631,2012-05-17
4.845139503479004,2012-05-18
4.883657932281494,2012-05-21
4.924587249755859,2012-05-22
4.949864864349365,2012-05-23
4.906529903411865,2012-05-24
4.946254730224609,2012-05-25
4.9474568367004395,2012-05-29
4.946254730224609,2012-05-30
4.966715335845947,2012-05-31
4.890881538391113,2012-06-01
4.914956569671631,2012-06-04
4.9161601066589355,2012-06-05
4.98236608505249,2012-06-06
5.038943290710449,2012-06-07
5.132836818695068,2012-06-08
5.109965801239014,2012-06-11
5.254417896270752,2012-06-12
5.2026567459106445,2012-06-13
5.201440334320068,2012-06-14
5.179603099822998,2012-06-15
5.205081939697266,2012-06-18
5.195374965667725,2012-06-19
5.175963878631592,2012-06-20
5.122578144073486,2012-06-21
5.205081939697266,2012-06-22
5.175963878631592,2012-06-25
5.158976078033447,2012-06-26
5.191737174987793,2012-06-27
5.274238586425781,2012-06-28
5.308212757110596,2012-06-29
5.282734394073486,2012-07-02
5.326414108276367,2012-07-03
5.328839302062988,2012-07-05
5.254828453063965,2012-07-06
5.245121002197266,2012-07-09
5.319133281707764,2012-07-10
5.29365348815918,2012-07-11
5.302145957946777,2012-07-12
5.349465847015381,2012-07-13
5.264533042907715,2012-07-16
5.294866561889648,2012-07-17
5.349465847015381,2012-07-18
5.332480430603027,2012-07-19
5.311851978302002,2012-07-20
5.277880668640137,2012-07-23
5.2584662437438965,2012-07-24
5.31063985824585,2012-07-25
5.418623447418213,2012-07-26
5.531460285186768,2012-07-27
5.530248165130615,2012-07-30
5.530248165130615,2012-07-31
5.514475345611572,2012-08-01
5.472009658813477,2012-08-02
5.532674312591553,2012-08-03
5.504765033721924,2012-08-06
5.487781047821045,2012-08-07
5.518115043640137,2012-08-08
5.461089134216309,2012-08-09
5.463515758514404,2012-08-10
5.422262191772461,2012-08-13
5.456236362457275,2012-08-14
5.464730262756348,2012-08-15
5.448957443237305,2012-08-16
5.479289531707764,2012-08-17
5.51204776763916,2012-08-20
5.498701572418213,2012-08-21
5.499913215637207,2012-08-22
5.419837951660156,2012-08-23
5.48292875289917,2012-08-24
5.501127243041992,2012-08-27
5.458662509918213,2012-08-28
5.467156410217285,2012-08-29
5.411341667175293,2012-08-30
5.436824798583984,2012-08-31
5.4513840675354,2012-09-04
5.434394836425781,2012-09-05
5.513260364532471,2012-09-06
5.452596664428711,2012-09-07
5.407702445983887,2012-09-10
5.439249515533447,2012-09-11
5.440462589263916,2012-09-12
5.55049467086792,2012-09-13
5.389116287231445,2012-09-14
5.383002758026123,2012-09-17
5.424569606781006,2012-09-18
5.463690757751465,2012-09-19
5.435572624206543,2012-09-20
5.35121488571167,2012-09-21
5.363440036773682,2012-09-24
5.341434955596924,2012-09-25
5.374445915222168,2012-09-26
5.428239345550537,2012-09-27
5.4441304206848145,2012-09-28
5.456357002258301,2012-10-01
5.458802700042725,2012-10-02
5.416011810302734,2012-10-03
5.348768711090088,2012-10-04
5.381779670715332,2012-10-05
5.385449409484863,2012-10-08
5.3683319091796875,2012-10-09
5.285196781158447,2012-10-10
5.307201862335205,2012-10-11
5.313316345214844,2012-10-12
5.337767124176025,2012-10-15
5.450243949890137,2012-10-16
5.463690757751465,2012-10-17
5.534601211547852,2012-10-18
5.435572624206543,2012-10-19
5.419679164886475,2012-10-22
5.385449409484863,2012-10-23
5.209394931793213,2012-10-24
5.247295379638672,2012-10-25
5.227736473083496,2012-10-26
5.238738536834717,2012-10-31
5.291308879852295,2012-11-01
5.249742031097412,2012-11-02
5.292531490325928,2012-11-05
5.345103740692139,2012-11-06
5.3230977058410645,2012-11-07
5.2864203453063965,2012-11-08
5.319427013397217,2012-11-09
5.374445915222168,2012-11-12
5.312091827392578,2012-11-13
5.258299350738525,2012-11-14
5.208174228668213,2012-11-15
5.238738536834717,2012-11-16
5.312091827392578,2012-11-19
5.363440036773682,2012-11-20
5.383002758026123,2012-11-21
5.47836446762085,2012-11-23
5.408674716949463,2012-11-26
5.4074530601501465,2012-11-27
5.460023880004883,2012-11-28
5.483252048492432,2012-11-29
5.483252048492432,2012-11-30
5.482031345367432,2012-12-03
5.502813816070557,2012-12-04
5.556608200073242,2012-12-05
5.562719821929932,2012-12-06
5.563942909240723,2012-12-07
5.612847805023193,2012-12-10
5.567612171173096,2012-12-11
5.523599147796631,2012-12-12
5.4730916023254395,2012-12-13
5.497729778289795,2012-12-14
5.492801666259766,2012-12-17
5.505120277404785,2012-12-18
5.479250907897949,2012-12-19
5.5211334228515625,2012-12-20
5.503889560699463,2012-12-21
5.506352424621582,2012-12-24
5.454615116119385,2012-12-26
5.4459919929504395,2012-12-27
5.405341148376465,2012-12-28
5.442295551300049,2012-12-31
5.617218494415283,2013-01-02
5.595046520233154,2013-01-03
5.627073287963867,2013-01-04
5.572873115539551,2013-01-07
5.590118408203125,2013-01-08
5.629536151885986,2013-01-09
5.636928558349609,2013-01-10
5.553163051605225,2013-01-11
5.566713333129883,2013-01-14
5.577798843383789,2013-01-15
5.535916805267334,2013-01-16
5.551928997039795,2013-01-17
5.580264568328857,2013-01-18
5.567945957183838,2013-01-22
5.454615116119385,2013-01-23
5.486640453338623,2013-01-24
5.489106178283691,2013-01-25
5.500194549560547,2013-01-28
5.544538497924805,2013-01-29
5.580264568328857,2013-01-30
5.551928997039795,2013-01-31
5.572873115539551,2013-02-01
5.595046520233154,2013-02-04
5.654172897338867,2013-02-05
5.671418190002441,2013-02-06
5.664028644561768,2013-02-07
5.633230209350586,2013-02-08
5.595046520233154,2013-02-11
5.582727432250977,2013-02-12
5.258750915527344,2013-02-13
5.272302627563477,2013-02-14
5.285851955413818,2013-02-15
5.296939373016357,2013-02-19
5.231651306152344,2013-02-20
5.243969440460205,2013-02-21
5.284621238708496,2013-02-22
5.262447834014893,2013-02-25
5.27107048034668,2013-02-26
5.321573734283447,2013-02-27
5.373313903808594,2013-02-28
5.393022060394287,2013-03-01
5.397950172424316,2013-03-04
5.454615116119385,2013-03-05
5.442295551300049,2013-03-06
5.401646137237549,2013-03-07
5.4201226234436035,2013-03-08
5.437368869781494,2013-03-11
5.468166351318359,2013-03-12
5.432132720947266,2013-03-13
5.43958854675293,2013-03-14
5.475620746612549,2013-03-15
5.510408878326416,2013-03-18
5.588685989379883,2013-03-19
5.688084125518799,2013-03-20
5.665719032287598,2013-03-21
5.767603397369385,2013-03-22
5.760148525238037,2013-03-25
5.802392482757568,2013-03-26
5.7986650466918945,2013-03-27
5.8334550857543945,2013-03-28
5.7986650466918945,2013-04-01
5.794938564300537,2013-04-02
5.751450538635254,2013-04-03
5.777543544769287,2013-04-04
5.7303290367126465,2013-04-05
5.799907684326172,2013-04-08
5.758907318115234,2013-04-09
5.8371806144714355,2013-04-10
5.9154582023620605,2013-04-11
5.919187545776367,2013-04-12
5.8061203956604,2013-04-15
5.904276371002197,2013-04-16
5.830968379974365,2013-04-17
5.853334903717041,2013-04-18
5.972612380981445,2013-04-19
5.949006080627441,2013-04-22
5.93657922744751,2013-04-23
5.987522602081299,2013-04-24
5.97882604598999,2013-04-25
5.9738569259643555,2013-04-26
5.980066776275635,2013-04-29
6.067042827606201,2013-04-30
5.971370697021484,2013-05-01
6.048404216766357,2013-05-02
6.113014221191406,2013-05-03
6.12792444229126,2013-05-06
6.149044036865234,2013-05-07
6.137864589691162,2013-05-08
6.040947914123535,2013-05-09
6.08816385269165,2013-05-10
6.078224182128906,2013-05-13
6.125439167022705,2013-05-14
6.257141590118408,2013-05-15
6.161469459533691,2013-05-16
6.11922550201416,2013-05-17
6.059586524963379,2013-05-20
5.998703956604004,2013-05-21
5.996220111846924,2013-05-22
5.917944431304932,2013-05-23
5.975098609924316,2013-05-24
6.035979270935059,2013-05-28
5.896820545196533,2013-05-29
5.83469820022583,2013-05-30
5.712933540344238,2013-05-31
5.8421525955200195,2013-06-03
5.828483581542969,2013-06-04
5.77630090713501,2013-06-05
5.725358963012695,2013-06-06
5.75642204284668,2013-06-07
5.845879077911377,2013-06-10
5.797424793243408,2013-06-11
5.839667797088623,2013-06-12
5.863468170166016,2013-06-13
5.878497123718262,2013-06-14
5.899792671203613,2013-06-17
5.941129207611084,2013-06-18
5.837162971496582,2013-06-19
5.684343338012695,2013-06-20
5.704386234283447,2013-06-21
5.660544395446777,2013-06-24
5.634239673614502,2013-06-25
5.716913223266602,2013-06-26
5.762005805969238,2013-06-27
5.753239154815674,2013-06-28
5.8133625984191895,2013-07-01
5.837162971496582,2013-07-02
5.834657192230225,2013-07-03
5.808352470397949,2013-07-05
5.810857772827148,2013-07-08
5.837162971496582,2013-07-09
5.882256507873535,2013-07-10
5.9586663246154785,2013-07-11
5.944886207580566,2013-07-12
5.949896812438965,2013-07-15
5.926097869873047,2013-07-16
5.974950790405273,2013-07-17
6.001251697540283,2013-07-18
6.04885196685791,2013-07-19
5.989981174468994,2013-07-22
5.9724440574646,2013-07-23
5.802088737487793,2013-07-24
5.775784492492676,2013-07-25
5.8421735763549805,2013-07-26
5.8622145652771,2013-07-29
5.8183722496032715,2013-07-30
5.85469913482666,2013-07-31
5.919835567474365,2013-08-01
5.938624382019043,2013-08-02
5.946141242980957,2013-08-05
5.906055450439453,2013-08-06
5.914824962615967,2013-08-07
5.892276763916016,2013-08-08
5.868476390838623,2013-08-09
5.839666366577148,2013-08-12
5.819625377655029,2013-08-13
5.7444682121276855,2013-08-14
5.671816825866699,2013-08-15
5.615449905395508,2013-08-16
5.661797523498535,2013-08-19
5.709395408630371,2013-08-20
5.6567864418029785,2013-08-21
5.666808128356934,2013-08-22
5.714407444000244,2013-08-23
5.6768269538879395,2013-08-26
5.681838512420654,2013-08-27
5.62421989440918,2013-08-28
5.585387229919434,2013-08-29
5.606682777404785,2013-08-30
5.586641788482666,2013-09-03
5.668059349060059,2013-09-04
5.587893486022949,2013-09-05
5.570356369018555,2013-09-06
5.584134101867676,2013-09-09
5.579124450683594,2013-09-10
5.550314426422119,2013-09-11
5.629911422729492,2013-09-12
5.674131393432617,2013-09-13
5.70192813873291,2013-09-16
5.751204013824463,2013-09-17
5.8232197761535645,2013-09-18
5.78531551361084,2013-09-19
5.760046482086182,2013-09-20
5.722142696380615,2013-09-23
5.719614505767822,2013-09-24
5.679187774658203,2013-09-25
5.694347381591797,2013-09-26
5.682976722717285,2013-09-27
5.662760257720947,2013-09-30
5.619804859161377,2013-10-01
5.5591583251953125,2013-10-02
5.484615802764893,2013-10-03
5.4921979904174805,2013-10-04
5.4808268547058105,2013-10-07
5.4921979904174805,2013-10-08
5.512411117553711,2013-10-09
5.565476894378662,2013-10-10
5.549050807952881,2013-10-11
5.580637454986572,2013-10-14
5.5313615798950195,2013-10-15
5.690557479858398,2013-10-16
5.68929386138916,2013-10-17
5.686766624450684,2013-10-18
5.682976722717285,2013-10-21
5.7322492599487305,2013-10-22
5.873756408691406,2013-10-23
5.873756408691406,2013-10-24
5.896499156951904,2013-10-25
6.002625465393066,2013-10-28
6.027897834777832,2013-10-29
5.997575283050537,2013-10-30
5.982414245605469,2013-10-31
5.992521286010742,2013-11-01
5.960934162139893,2013-11-04
5.973568916320801,2013-11-05
6.034214973449707,2013-11-06
5.979886531829834,2013-11-07
6.053164005279541,2013-11-08
6.053164005279541,2013-11-11
6.056955337524414,2013-11-12
6.082223892211914,2013-11-13
6.1592936515808105,2013-11-14
6.135290145874023,2013-11-15
6.147923469543457,2013-11-18
6.121389865875244,2013-11-19
6.116339206695557,2013-11-20
6.212360382080078,2013-11-21
6.18330192565918,2013-11-22
6.12644624710083,2013-11-25
6.088541507720947,2013-11-26
6.1239190101623535,2013-11-27
6.097386360168457,2013-11-29
6.0316877365112305,2013-12-02
6.07843542098999,2013-12-03
6.144133567810059,2013-12-04
6.091070175170898,2013-12-05
6.190883159637451,2013-12-06
6.158030986785889,2013-12-09
6.1138105392456055,2013-12-10
6.103703498840332,2013-12-11
6.023476600646973,2013-12-12
6.059131622314453,2013-12-13
6.080783367156982,2013-12-16
6.029843330383301,2013-12-17
6.140634059906006,2013-12-18
6.087148189544678,2013-12-19
6.166101455688477,2013-12-20
6.136813640594482,2013-12-23
6.176290988922119,2013-12-24
6.1877522468566895,2013-12-26
6.214494705200195,2013-12-27
6.219590663909912,2013-12-30
6.204306602478027,2013-12-31
6.07059383392334,2014-01-02
6.061676979064941,2014-01-03
6.076961994171143,2014-01-06
6.1253533363342285,2014-01-07
6.076961994171143,2014-01-08
6.108797073364258,2014-01-09
6.1673760414123535,2014-01-10
6.040030479431152,2014-01-13
6.117711067199707,2014-01-14
6.121531009674072,2014-01-15
6.157189846038818,2014-01-16
6.1750168800354,2014-01-17
6.3227386474609375,2014-01-21
6.295995235443115,2014-01-22
6.251424312591553,2014-01-23
6.1724700927734375,2014-01-24
6.246331214904785,2014-01-27
6.2374162673950195,2014-01-28
6.09988260269165,2014-01-29
6.149547576904297,2014-01-30
6.097336292266846,2014-01-31
6.013289451599121,2014-02-03
6.024749755859375,2014-02-04
6.057858467102051,2014-02-05
6.094789028167725,2014-02-06
6.225955963134766,2014-02-07
6.2017598152160645,2014-02-10
6.227230548858643,2014-02-11
6.366036891937256,2014-02-12
6.376223564147949,2014-02-13
6.40551233291626,2014-02-14
6.446264743804932,2014-02-18
6.48956298828125,2014-02-19
6.554508686065674,2014-02-20
6.588892936706543,2014-02-21
6.5901665687561035,2014-02-24
6.683129787445068,2014-02-25
6.569789886474609,2014-02-26
6.577431678771973,2014-02-27
6.636012077331543,2014-02-28
6.581251621246338,2014-03-03
6.615635395050049,2014-03-04
6.632190704345703,2014-03-05
6.622002601623535,2014-03-06
6.658932685852051,2014-03-07
6.683129787445068,2014-03-10
6.748074531555176,2014-03-11
6.748074531555176,2014-03-12
6.655671119689941,2014-03-13
6.722407817840576,2014-03-14
6.766044616699219,2014-03-17
6.772459030151367,2014-03-18
6.713424205780029,2014-03-19
6.7429399490356445,2014-03-20
6.772459030151367,2014-03-21
6.724973201751709,2014-03-24
6.771175861358643,2014-03-25
6.852031230926514,2014-03-26
6.894382953643799,2014-03-27
6.923899173736572,2014-03-28
6.989354610443115,2014-03-31
6.899514198303223,2014-04-01
6.895665168762207,2014-04-02
6.9007978439331055,2014-04-03
6.893097400665283,2014-04-04
6.889247894287109,2014-04-07
6.624868392944336,2014-04-08
6.748075485229492,2014-04-09
6.68262243270874,2014-04-10
6.569683074951172,2014-04-11
6.569683074951172,2014-04-14
6.632569789886475,2014-04-15
6.724973201751709,2014-04-16
6.7429399490356445,2014-04-17
6.744225978851318,2014-04-21
6.723690986633301,2014-04-22
6.991919040679932,2014-04-23
6.907215595245361,2014-04-24
6.876413822174072,2014-04-25
7.109992027282715,2014-04-28
7.0702080726623535,2014-04-29
7.112557411193848,2014-04-30
7.134376525878906,2014-05-01
7.183146953582764,2014-05-02
7.169026851654053,2014-05-05
7.206246376037598,2014-05-06
7.274265766143799,2014-05-07
7.2588653564453125,2014-05-08
7.303783416748047,2014-05-09
7.334585189819336,2014-05-12
7.344852447509766,2014-05-13
7.34613561630249,2014-05-14
7.293517112731934,2014-05-15
7.34228515625,2014-05-16
7.343570232391357,2014-05-19
7.3281683921813965,2014-05-20
7.349987506866455,2014-05-21
7.341002941131592,2014-05-22
7.314048767089844,2014-05-23
7.288383483886719,2014-05-27
7.294798851013184,2014-05-28
7.4244208335876465,2014-05-29
7.4051713943481445,2014-05-30
7.387203693389893,2014-06-02
7.297365665435791,2014-06-03
7.4513750076293945,2014-06-04
7.506559371948242,2014-06-05
7.510409832000732,2014-06-06
7.515543460845947,2014-06-09
7.497575283050537,2014-06-10
7.4719085693359375,2014-06-11
7.477077484130859,2014-06-12
7.468029022216797,2014-06-13
7.586941242218018,2014-06-16
7.537824630737305,2014-06-17
7.78339958190918,2014-06-18
7.776937961578369,2014-06-19
7.758841037750244,2014-06-20
7.6670732498168945,2014-06-23
7.568845272064209,2014-06-24
7.562381267547607,2014-06-25
7.574015140533447,2014-06-26
7.528778553009033,2014-06-27
7.57142972946167,2014-06-30
7.624422550201416,2014-07-01
7.62313175201416,2014-07-02
7.634760856628418,2014-07-03
7.605034351348877,2014-07-07
7.5494585037231445,2014-07-08
7.5675530433654785,2014-07-09
7.616666316986084,2014-07-10
7.629590034484863,2014-07-11
7.661904335021973,2014-07-14
7.674829006195068,2014-07-15
7.6696600914001465,2014-07-16
7.612790584564209,2014-07-17
7.683876991271973,2014-07-18
7.607619285583496,2014-07-21
7.583062171936035,2014-07-22
7.5533366203308105,2014-07-23
7.881628513336182,2014-07-24
7.956593036651611,2014-07-25
7.982443809509277,2014-07-28
7.845438003540039,2014-07-29
7.7148966789245605,2014-07-30
7.5946946144104,2014-07-31
7.586941242218018,2014-08-01
7.633469581604004,2014-08-04
7.629590034484863,2014-08-05
7.778230667114258,2014-08-06
7.7472100257873535,2014-08-07
7.806665897369385,2014-08-08
7.831221103668213,2014-08-11
7.806665897369385,2014-08-12
7.809248447418213,2014-08-13
7.822176456451416,2014-08-14
7.806665897369385,2014-08-15
7.862240314483643,2014-08-18
7.902309894561768,2014-08-19
7.87387228012085,2014-08-20
7.902309894561768,2014-08-21
7.817002296447754,2014-08-22
7.879042625427246,2014-08-25
7.868703842163086,2014-08-26
7.990194797515869,2014-08-27
8.076796531677246,2014-08-28
8.13237190246582,2014-08-29
8.146588325500488,2014-09-02
8.203459739685059,2014-09-03
8.089719772338867,2014-09-04
8.04318904876709,2014-09-05
8.053529739379883,2014-09-08
8.045775413513184,2014-09-09
8.105229377746582,2014-09-10
8.170279502868652,2014-09-11
8.050588607788086,2014-09-12
8.1338529586792,2014-09-15
8.262650489807129,2014-09-16
8.213213920593262,2014-09-17
8.24313735961914,2014-09-18
8.348516464233398,2014-09-19
8.49813175201416,2014-09-22
8.300381660461426,2014-09-23
8.44869613647461,2014-09-24
8.319893836975098,2014-09-25
8.332904815673828,2014-09-26
8.33810806274414,2014-09-29
8.366730690002441,2014-09-30
8.270456314086914,2014-10-01
8.274358749389648,2014-10-02
8.422675132751465,2014-10-03
8.416166305541992,2014-10-06
8.348516464233398,2014-10-07
8.482518196105957,2014-10-08
8.360224723815918,2014-10-09
8.382343292236328,2014-10-10
8.299078941345215,2014-10-13
8.336809158325195,2014-10-14
8.084413528442383,2014-10-15
8.046684265136719,2014-10-16
8.20801067352295,2014-10-17
8.440888404846191,2014-10-20
8.503334999084473,2014-10-21
8.51244068145752,2014-10-22
8.710195541381836,2014-10-23
8.690679550170898,2014-10-24
8.83639144897461,2014-10-27
8.83378791809082,2014-10-28
8.810372352600098,2014-10-29
8.969094276428223,2014-10-30
9.00942325592041,2014-10-31
9.045853614807129,2014-11-03
9.152535438537598,2014-11-04
8.976898193359375,2014-11-05
9.099193572998047,2014-11-06
9.100493431091309,2014-11-07
9.168144226074219,2014-11-10
9.073171615600586,2014-11-11
9.192865371704102,2014-11-12
9.199371337890625,2014-11-13
9.120011329650879,2014-11-14
9.204574584960938,2014-11-17
9.224089622497559,2014-11-18
9.260518074035645,2014-11-19
9.335972785949707,2014-11-20
9.36459732055664,2014-11-21
9.45697021484375,2014-11-24
9.531126022338867,2014-11-25
9.482988357543945,2014-11-26
9.627397537231445,2014-11-28
9.501200675964355,2014-12-01
9.574058532714844,2014-12-02
9.41923999786377,2014-12-03
9.382811546325684,2014-12-04
9.359393119812012,2014-12-05
9.335972785949707,2014-12-08
9.269624710083008,2014-12-09
9.268322944641113,2014-12-10
9.294495582580566,2014-12-11
9.187192916870117,2014-12-12
9.147939682006836,2014-12-15
9.145322799682617,2014-12-16
9.226448059082031,2014-12-17
9.46198558807373,2014-12-18
9.376931190490723,2014-12-19
9.520869255065918,2014-12-22
9.611156463623047,2014-12-23
9.615083694458008,2014-12-24
9.566667556762695,2014-12-26
9.540499687194824,2014-12-29
9.513019561767578,2014-12-30
9.379549026489258,2014-12-31
9.369081497192383,2015-01-02
9.340295791625977,2015-01-05
9.353378295898438,2015-01-06
9.489462852478027,2015-01-07
9.709301948547363,2015-01-08
9.66349983215332,2015-01-09
9.58237075805664,2015-01-12
9.655648231506348,2015-01-13
9.789117813110352,2015-01-14
9.880715370178223,2015-01-15
10.005023002624512,2015-01-16
10.180374145507812,2015-01-20
10.303370475769043,2015-01-21
10.381884574890137,2015-01-22
10.27327823638916,2015-01-23
10.353095054626465,2015-01-26
10.363561630249023,2015-01-27
10.266730308532715,2015-01-28
10.347862243652344,2015-01-29
10.111015319824219,2015-01-30
10.271968841552734,2015-02-02
10.182985305786133,2015-02-03
10.291596412658691,2015-02-04
10.122797012329102,2015-02-05
10.205230712890625,2015-02-06
10.190837860107422,2015-02-09
10.309910774230957,2015-02-10
10.401512145996094,2015-02-11
10.245800018310547,2015-02-12
10.069144248962402,2015-02-13
10.08484935760498,2015-02-17
10.209159851074219,2015-02-18
10.235322952270508,2015-02-19
10.313838005065918,2015-02-20
10.317766189575195,2015-02-23
10.325616836547852,2015-02-24
10.341317176818848,2015-02-25
10.231404304504395,2015-02-26
10.309910774230957,2015-02-27
10.363561630249023,2015-03-02
10.33608627319336,2015-03-03
10.209159851074219,2015-03-04
10.324310302734375,2015-03-05
10.252337455749512,2015-03-06
10.309910774230957,2015-03-09
10.199995994567871,2015-03-10
10.058676719665527,2015-03-11
10.21273422241211,2015-03-12
10.098177909851074,2015-03-13
10.174551010131836,2015-03-16
9.973087310791016,2015-03-17
10.09290885925293,2015-03-18
10.021807670593262,2015-03-19
10.142952919006348,2015-03-20
10.191670417785645,2015-03-23
10.219319343566895,2015-03-24
10.161384582519531,2015-03-25
10.415520668029785,2015-03-26
10.391815185546875,2015-03-27
10.490569114685059,2015-03-30
10.333876609802246,2015-03-31
10.336511611938477,2015-04-01
10.286477088928223,2015-04-02
10.360211372375488,2015-04-06
10.445802688598633,2015-04-07
10.378643989562988,2015-04-08
10.40498161315918,2015-04-09
10.365480422973633,2015-04-10
10.283841133117676,2015-04-13
10.290425300598145,2015-04-14
10.273308753967285,2015-04-15
10.318077087402344,2015-04-16
10.13636302947998,2015-04-17
10.243023872375488,2015-04-20
10.427367210388184,2015-04-21
10.377331733703613,2015-04-22
10.395764350891113,2015-04-23
10.383914947509766,2015-04-24
10.170600891113281,2015-04-27
10.040243148803711,2015-04-28
9.915155410766602,2015-04-29
9.820343971252441,2015-04-30
10.003373146057129,2015-05-01
10.029707908630371,2015-05-04
9.948067665100098,2015-05-05
9.944121360778809,2015-05-06
9.974401473999023,2015-05-07
10.074480056762695,2015-05-08
10.056045532226562,2015-05-11
9.975722312927246,2015-05-12
10.1403169631958,2015-05-13
10.22590446472168,2015-05-14
10.192985534667969,2015-05-15
10.185088157653809,2015-05-18
10.202201843261719,2015-05-19
10.191670417785645,2015-05-20
10.229854583740234,2015-05-21
10.146897315979004,2015-05-22
10.06525707244873,2015-05-26
10.18771743774414,2015-05-27
10.137681007385254,2015-05-28
10.091596603393555,2015-05-29
10.067893028259277,2015-06-01
10.007320404052734,2015-06-02
10.0257568359375,2015-06-03
9.90988540649414,2015-06-04
9.72553539276123,2015-06-05
9.672867774963379,2015-06-08
9.647850036621094,2015-06-09
9.749239921569824,2015-06-10
9.830084800720215,2015-06-11
9.746588706970215,2015-06-12
9.641886711120605,2015-06-15
9.746588706970215,2015-06-16
9.819482803344727,2015-06-17
9.909605979919434,2015-06-18
9.887076377868652,2015-06-19
9.897680282592773,2015-06-22
9.840688705444336,2015-06-23
9.863215446472168,2015-06-24
9.899002075195312,2015-06-25
9.922859191894531,2015-06-26
9.718755722045898,2015-06-29
9.661768913269043,2015-06-30
9.883100509643555,2015-07-01
9.831414222717285,2015-07-02
9.95997142791748,2015-07-06
10.25021743774414,2015-07-07
10.089852333068848,2015-07-08
10.117685317993164,2015-07-09
10.229015350341797,2015-07-10
10.378775596618652,2015-07-13
10.413235664367676,2015-07-14
10.380101203918457,2015-07-15
10.438422203063965,2015-07-16
10.426490783691406,2015-07-17
10.490106582641602,2015-07-20
10.441071510314941,2015-07-21
10.433115005493164,2015-07-22
10.239618301391602,2015-07-23
10.327086448669434,2015-07-24
10.289978981018066,2015-07-27
10.46757698059082,2015-07-28
10.536493301391602,2015-07-29
10.578901290893555,2015-07-30
10.631917953491211,2015-07-31
10.68360710144043,2015-08-03
10.80553913116455,2015-08-04
11.032174110412598,2015-08-05
10.906267166137695,2015-08-06
10.850602149963379,2015-08-07
10.837347030639648,2015-08-10
10.822770118713379,2015-08-11
10.81613826751709,2015-08-12
10.883731842041016,2015-08-13
10.900965690612793,2015-08-14
11.0003662109375,2015-08-17
10.97120475769043,2015-08-18
10.946026802062988,2015-08-19
