D,Date
11.844592094421387,2000-11-16
12.222345352172852,2000-11-17
12.25890064239502,2000-11-20
11.721111297607422,2000-11-21
11.819610595703125,2000-11-22
11.881169319152832,2000-11-24
11.782673835754395,2000-11-27
11.794987678527832,2000-11-28
11.905791282653809,2000-11-29
11.819610595703125,2000-11-30
11.671867370605469,2000-12-01
11.844236373901367,2000-12-04
11.53642749786377,2000-12-05
11.5733642578125,2000-12-06
11.807294845581055,2000-12-07
11.856551170349121,2000-12-08
11.83191967010498,2000-12-11
11.856551170349121,2000-12-12
12.139720916748047,2000-12-13
12.01660442352295,2000-12-14
12.115096092224121,2000-12-15
12.225914001464844,2000-12-18
12.225914001464844,2000-12-19
12.558337211608887,2000-12-20
12.74301528930664,2000-12-21
12.878446578979492,2000-12-22
13.247814178466797,2000-12-26
13.223187446594238,2000-12-27
13.186247825622559,2000-12-28
13.198563575744629,2000-12-29
12.915380477905273,2001-01-02
11.905791282653809,2001-01-03
11.031634330749512,2001-01-04
11.117823600769043,2001-01-05
11.561056137084961,2001-01-08
11.548738479614258,2001-01-09
11.5733642578125,2001-01-10
11.117823600769043,2001-01-11
11.474867820739746,2001-01-12
11.117823600769043,2001-01-16
11.437934875488281,2001-01-17
11.622613906860352,2001-01-18
11.930416107177734,2001-01-19
12.01660442352295,2001-01-22
12.213594436645508,2001-01-23
12.349024772644043,2001-01-24
12.533709526062012,2001-01-25
12.385964393615723,2001-01-26
12.420433044433594,2001-01-29
12.213594436645508,2001-01-30
12.174196243286133,2001-01-31
12.01660442352295,2001-02-01
12.138741493225098,2001-02-02
12.239204406738281,2001-02-05
12.26087474822998,2001-02-06
12.457864761352539,2001-02-07
12.664706230163574,2001-02-08
12.962175369262695,2001-02-09
12.877462387084961,2001-02-12
12.7533540725708,2001-02-13
12.741539001464844,2001-02-14
12.735625267028809,2001-02-15
12.83806324005127,2001-02-16
13.082334518432617,2001-02-20
12.993692398071289,2001-02-21
13.080366134643555,2001-02-22
12.867608070373535,2001-02-23
12.98383903503418,2001-02-26
13.04096508026123,2001-02-27
13.041961669921875,2001-02-28
12.960402488708496,2001-03-01
12.968360900878906,2001-03-02
13.0200834274292,2001-03-05
13.049922943115234,2001-03-06
13.211053848266602,2001-03-07
13.421928405761719,2001-03-08
13.306536674499512,2001-03-09
12.970343589782715,2001-03-12
12.731629371643066,2001-03-13
12.393447875976562,2001-03-14
12.783352851867676,2001-03-15
12.751517295837402,2001-03-16
12.711732864379883,2001-03-19
12.455114364624023,2001-03-20
12.17064380645752,2001-03-21
11.995577812194824,2001-03-22
11.866271018981934,2001-03-23
12.085105895996094,2001-03-26
12.522750854492188,2001-03-27
12.516785621643066,2001-03-28
12.578453063964844,2001-03-29
12.825126647949219,2001-03-30
13.079757690429688,2001-04-02
13.30455493927002,2001-04-03
13.386113166809082,2001-04-04
13.39804744720459,2001-04-05
13.109601020812988,2001-04-06
13.396059036254883,2001-04-09
13.606924057006836,2001-04-10
13.541272163391113,2001-04-11
13.427889823913574,2001-04-12
13.328425407409668,2001-04-16
13.626827239990234,2001-04-17
13.451763153076172,2001-04-18
13.089710235595703,2001-04-19
13.149381637573242,2001-04-20
13.702407836914062,2001-04-23
13.837689399719238,2001-04-24
13.726288795471191,2001-04-25
13.825748443603516,2001-04-26
13.575096130371094,2001-04-27
13.624834060668945,2001-04-30
13.4259033203125,2001-05-01
13.143418312072754,2001-05-02
13.030025482177734,2001-05-03
13.219008445739746,2001-05-04
13.149381637573242,2001-05-07
12.986261367797852,2001-05-08
12.982283592224121,2001-05-09
13.075783729553223,2001-05-10
13.089710235595703,2001-05-11
13.292614936828613,2001-05-14
13.219008445739746,2001-05-15
13.336380958557129,2001-05-16
13.278692245483398,2001-05-17
13.145414352416992,2001-05-18
13.326434135437012,2001-05-21
13.246864318847656,2001-05-22
13.404023170471191,2001-05-23
13.388106346130371,2001-05-24
13.081750869750977,2001-05-25
13.030025482177734,2001-05-29
13.254044532775879,2001-05-30
13.320344924926758,2001-05-31
13.219889640808105,2001-06-01
13.177696228027344,2001-06-04
12.932584762573242,2001-06-05
12.448394775390625,2001-06-06
12.454421043395996,2001-06-07
12.556880950927734,2001-06-08
12.840169906616211,2001-06-11
12.924556732177734,2001-06-12
12.466475486755371,2001-06-13
12.297709465026855,2001-06-14
12.476515769958496,2001-06-15
12.595056533813477,2001-06-18
12.66738224029541,2001-06-19
12.595056533813477,2001-06-20
12.104837417602539,2001-06-21
12.305741310119629,2001-06-22
12.231409072875977,2001-06-25
12.16511058807373,2001-06-26
12.283647537231445,2001-06-27
12.128947257995605,2001-06-28
12.08072566986084,2001-06-29
12.030499458312988,2001-07-02
12.004385948181152,2001-07-03
12.374056816101074,2001-07-05
12.49862003326416,2001-07-06
12.560903549194336,2001-07-09
12.544827461242676,2001-07-10
12.19323444366455,2001-07-11
12.392139434814453,2001-07-12
12.414237976074219,2001-07-13
12.406198501586914,2001-07-16
12.35396671295166,2001-07-17
12.355972290039062,2001-07-18
12.279629707336426,2001-07-19
12.050590515136719,2001-07-20
11.86374282836914,2001-07-23
11.502106666564941,2001-07-24
12.004385948181152,2001-07-25
12.0947847366333,2001-07-26
11.952140808105469,2001-07-27
12.143007278442383,2001-07-30
12.15305233001709,2001-07-31
12.249489784240723,2001-08-01
12.50263500213623,2001-08-02
12.474509239196777,2001-08-03
12.201273918151855,2001-08-06
12.313785552978516,2001-08-07
12.082735061645508,2001-08-08
12.175153732299805,2001-08-09
12.355972290039062,2001-08-10
12.295697212219238,2001-08-13
12.277619361877441,2001-08-14
12.279629707336426,2001-08-15
12.406198501586914,2001-08-16
12.456425666809082,2001-08-17
12.605100631713867,2001-08-20
12.464465141296387,2001-08-21
12.556880950927734,2001-08-22
12.65733814239502,2001-08-23
12.737700462341309,2001-08-24
12.810027122497559,2001-08-27
12.763818740844727,2001-08-28
12.777013778686523,2001-08-29
12.738448143005371,2001-08-30
12.777013778686523,2001-08-31
12.831816673278809,2001-09-04
12.685677528381348,2001-09-05
12.728302955627441,2001-09-06
12.712066650390625,2001-09-07
12.231019973754883,2001-09-10
12.226958274841309,2001-09-17
12.482702255249023,2001-09-18
12.421814918518066,2001-09-19
12.12954044342041,2001-09-20
11.971217155456543,2001-09-21
11.973246574401855,2001-09-24
11.652558326721191,2001-09-25
11.528738975524902,2001-09-26
11.549040794372559,2001-09-27
12.0463228225708,2001-09-28
12.117358207702637,2001-10-01
12.178250312805176,2001-10-02
12.468500137329102,2001-10-03
12.594343185424805,2001-10-04
12.683652877807617,2001-10-05
12.48676872253418,2001-10-08
12.346714973449707,2001-10-09
12.401516914367676,2001-10-10
12.269582748413086,2001-10-11
12.151860237121582,2001-10-12
12.054438591003418,2001-10-15
12.371070861816406,2001-10-16
12.300026893615723,2001-10-17
12.133601188659668,2001-10-18
12.409640312194824,2001-10-19
12.405573844909668,2001-10-22
12.304095268249512,2001-10-23
12.239141464233398,2001-10-24
12.442112922668457,2001-10-25
12.401516914367676,2001-10-26
12.4380521774292,2001-10-29
12.431960105895996,2001-10-30
12.405573844909668,2001-10-31
12.533446311950684,2001-11-01
12.348747253417969,2001-11-02
12.563894271850586,2001-11-05
12.557806015014648,2001-11-06
12.32032585144043,2001-11-07
12.661320686340332,2001-11-08
12.728302955627441,2001-11-09
12.693799018859863,2001-11-12
12.746565818786621,2001-11-13
12.287854194641113,2001-11-14
12.147804260253906,2001-11-15
12.151860237121582,2001-11-16
12.015873908996582,2001-11-19
12.249286651611328,2001-11-20
12.194924354553223,2001-11-21
12.301607131958008,2001-11-23
12.264679908752441,2001-11-26
12.29339599609375,2001-11-27
12.012328147888184,2001-11-28
12.073877334594727,2001-11-29
11.991801261901855,2001-11-30
11.915897369384766,2001-12-03
11.942570686340332,2001-12-04
11.946673393249512,2001-12-05
11.735357284545898,2001-12-06
12.002065658569336,2001-12-07
11.839981079101562,2001-12-10
11.530190467834473,2001-12-11
11.735357284545898,2001-12-12
11.745614051818848,2001-12-13
11.694323539733887,2001-12-14
11.509669303894043,2001-12-17
11.735357284545898,2001-12-18
12.094388961791992,2001-12-19
11.950779914855957,2001-12-20
11.909744262695312,2001-12-21
11.96103286743164,2001-12-24
12.065672874450684,2001-12-26
12.014375686645508,2001-12-27
12.227749824523926,2001-12-28
12.330329895019531,2001-12-31
12.4636869430542,2002-01-02
12.412391662597656,2002-01-03
12.342638969421387,2002-01-04
12.486251831054688,2002-01-07
12.178507804870605,2002-01-08
12.209281921386719,2002-01-09
12.309813499450684,2002-01-10
12.11285400390625,2002-01-11
12.160045623779297,2002-01-14
12.207231521606445,2002-01-15
12.27493953704834,2002-01-16
12.075929641723633,2002-01-17
11.950779914855957,2002-01-18
11.798951148986816,2002-01-22
11.878971099853516,2002-01-23
11.858450889587402,2002-01-24
11.981548309326172,2002-01-25
12.020529747009277,2002-01-28
11.764082908630371,2002-01-29
11.850251197814941,2002-01-30
12.077981948852539,2002-01-31
12.071821212768555,2002-02-01
12.002065658569336,2002-02-04
11.874862670898438,2002-02-05
11.807162284851074,2002-02-06
11.784595489501953,2002-02-07
11.798951148986816,2002-02-08
11.907693862915039,2002-02-11
11.93641185760498,2002-02-12
12.063611030578613,2002-02-13
12.036941528320312,2002-02-14
12.012328147888184,2002-02-15
11.860505104064941,2002-02-19
11.860505104064941,2002-02-20
11.876919746398926,2002-02-21
12.080031394958496,2002-02-22
12.043099403381348,2002-02-25
11.96103286743164,2002-02-26
12.034682273864746,2002-02-27
12.090694427490234,2002-02-28
12.2691068649292,2002-03-01
12.455825805664062,2002-03-04
12.4910888671875,2002-03-05
12.85621452331543,2002-03-06
12.978621482849121,2002-03-07
12.903939247131348,2002-03-08
12.92467975616455,2002-03-11
12.727594375610352,2002-03-12
12.572002410888672,2002-03-13
12.723443031311035,2002-03-14
12.862447738647461,2002-03-15
13.026333808898926,2002-03-18
13.020105361938477,2002-03-19
12.945432662963867,2002-03-20
13.339592933654785,2002-03-21
13.339592933654785,2002-03-22
13.308480262756348,2002-03-25
13.308480262756348,2002-03-26
13.518009185791016,2002-03-27
13.518009185791016,2002-03-28
13.474443435668945,2002-04-01
13.526309967041016,2002-04-02
13.478593826293945,2002-04-03
13.731694221496582,2002-04-04
13.665310859680176,2002-04-05
13.692278861999512,2002-04-08
13.702656745910645,2002-04-09
13.816749572753906,2002-04-10
13.671529769897461,2002-04-11
13.636272430419922,2002-04-12
13.401834487915039,2002-04-15
13.526309967041016,2002-04-16
13.59684944152832,2002-04-17
13.837498664855957,2002-04-18
13.86861801147461,2002-04-19
13.744142532348633,2002-04-22
13.671529769897461,2002-04-23
13.781488418579102,2002-04-24
13.713018417358398,2002-04-25
13.569875717163086,2002-04-26
13.77525806427002,2002-04-29
13.77940559387207,2002-04-30
13.640405654907227,2002-05-01
13.75451946258545,2002-05-02
13.822976112365723,2002-05-03
13.737919807434082,2002-05-06
13.530462265014648,2002-05-07
13.640405654907227,2002-05-08
13.474443435668945,2002-05-09
13.435028076171875,2002-05-10
13.528388977050781,2002-05-13
13.630041122436523,2002-05-14
13.437103271484375,2002-05-15
12.787755966186523,2002-05-16
12.95579719543457,2002-05-17
13.069903373718262,2002-05-20
13.298107147216797,2002-05-21
13.627963066101074,2002-05-22
13.748287200927734,2002-05-23
13.721321105957031,2002-05-24
13.756587982177734,2002-05-28
13.795353889465332,2002-05-29
13.63403606414795,2002-05-30
13.571182250976562,2002-05-31
13.309310913085938,2002-06-03
13.428728103637695,2002-06-04
13.303032875061035,2002-06-05
12.944796562194824,2002-06-06
13.099818229675293,2002-06-07
13.388925552368164,2002-06-10
13.386829376220703,2002-06-11
13.516715049743652,2002-06-12
13.627751350402832,2002-06-13
13.527195930480957,2002-06-14
13.604711532592773,2002-06-17
13.740874290466309,2002-06-18
13.608893394470215,2002-06-19
13.535574913024902,2002-06-20
13.61727237701416,2002-06-21
13.470623016357422,2002-06-24
13.512529373168945,2002-06-25
13.485292434692383,2002-06-26
13.61098861694336,2002-06-27
13.868670463562012,2002-06-28
