DOV,Date
3.074061870574951,1987-07-23
3.0632734298706055,1987-07-24
3.057882785797119,1987-07-27
3.0524885654449463,1987-07-28
3.068669080734253,1987-07-29
3.0632734298706055,1987-07-30
3.030916452407837,1987-07-31
3.030916452407837,1987-08-03
3.0147383213043213,1987-08-04
3.0524885654449463,1987-08-05
3.074061870574951,1987-08-06
3.1927096843719482,1987-08-07
3.230461835861206,1987-08-10
3.2574262619018555,1987-08-11
3.2466394901275635,1987-08-12
3.2736053466796875,1987-08-13
3.2574262619018555,1987-08-14
3.2736053466796875,1987-08-17
3.1765308380126953,1987-08-18
3.160348653793335,1987-08-19
3.1657440662384033,1987-08-20
3.225069284439087,1987-08-21
3.1559946537017822,1987-08-24
3.1722333431243896,1987-08-25
3.134340763092041,1987-08-26
3.139751672744751,1987-08-27
3.1505789756774902,1987-08-28
3.161407232284546,1987-08-31
3.139751672744751,1987-09-01
3.1072731018066406,1987-09-02
3.074791669845581,1987-09-03
3.085620641708374,1987-09-04
3.0639655590057373,1987-09-08
3.074791669845581,1987-09-09
3.0585529804229736,1987-09-10
3.139751672744751,1987-09-11
3.166818618774414,1987-09-14
3.161407232284546,1987-09-15
3.134340763092041,1987-09-16
3.1505789756774902,1987-09-17
3.1559946537017822,1987-09-18
3.1180996894836426,1987-09-21
3.19388747215271,1987-09-22
3.2696733474731445,1987-09-23
3.237194299697876,1987-09-24
3.19388747215271,1987-09-25
3.248020648956299,1987-09-28
3.248020648956299,1987-09-29
3.248020648956299,1987-09-30
3.312980890274048,1987-10-01
3.3346335887908936,1987-10-02
3.312980890274048,1987-10-05
3.2642605304718018,1987-10-06
3.237194299697876,1987-10-07
3.199300527572632,1987-10-08
3.1722333431243896,1987-10-09
3.1505789756774902,1987-10-12
3.18847393989563,1987-10-13
3.085620641708374,1987-10-14
3.053138494491577,1987-10-15
2.77705717086792,1987-10-16
2.528043508529663,1987-10-19
2.2844412326812744,1987-10-20
2.4684946537017822,1987-10-21
2.2844412326812744,1987-10-22
2.1545214653015137,1987-10-23
2.0300121307373047,1987-10-26
1.9379849433898926,1987-10-27
1.9379849433898926,1987-10-28
2.078733444213867,1987-10-29
2.327747344970703,1987-10-30
2.3494009971618652,1987-11-02
2.2844412326812744,1987-11-03
2.306094169616699,1987-11-04
2.4251868724823,1987-11-05
2.4847354888916016,1987-11-06
2.381882429122925,1987-11-09
2.3494009971618652,1987-11-10
2.376469850540161,1987-11-11
2.419776439666748,1987-11-12
2.3872952461242676,1987-11-13
2.3981211185455322,1987-11-16
2.371055841445923,1987-11-17
2.446842670440674,1987-11-18
2.3927083015441895,1987-11-19
2.3927083015441895,1987-11-20
2.3927083015441895,1987-11-23
2.4684946537017822,1987-11-24
2.4684946537017822,1987-11-25
2.4576687812805176,1987-11-27
2.371055841445923,1987-11-30
2.3494009971618652,1987-12-01
2.3331620693206787,1987-12-02
2.2465476989746094,1987-12-03
2.2315258979797363,1987-12-04
2.2859530448913574,1987-12-07
2.307725191116333,1987-12-08
2.3186097145080566,1987-12-09
2.340381383895874,1987-12-10
2.443791627883911,1987-12-11
2.5689761638641357,1987-12-14
2.509105920791626,1987-12-15
2.5689761638641357,1987-12-16
2.4927773475646973,1987-12-17
2.5689761638641357,1987-12-18
2.596188545227051,1987-12-21
2.6560587882995605,1987-12-22
2.694159746170044,1987-12-23
2.6887166500091553,1987-12-24
2.645172357559204,1987-12-28
2.6778316497802734,1987-12-29
2.694159746170044,1987-12-30
2.726815700531006,1987-12-31
2.7485861778259277,1988-01-04
2.6996023654937744,1988-01-05
2.6506173610687256,1988-01-06
2.72137451171875,1988-01-07
2.6125171184539795,1988-01-08
2.5689761638641357,1988-01-11
2.5689761638641357,1988-01-12
2.5907461643218994,1988-01-13
2.61795973777771,1988-01-14
2.661501169204712,1988-01-15
2.6669464111328125,1988-01-18
2.7812418937683105,1988-01-19
2.6397318840026855,1988-01-20
2.6506173610687256,1988-01-21
2.623403787612915,1988-01-22
2.6669464111328125,1988-01-25
2.72137451171875,1988-01-26
2.6397318840026855,1988-01-27
2.6125171184539795,1988-01-28
2.645172357559204,1988-01-29
2.623403787612915,1988-02-01
2.645172357559204,1988-02-02
2.6506173610687256,1988-02-03
2.634289264678955,1988-02-04
2.5907461643218994,1988-02-05
2.5689761638641357,1988-02-08
2.541761636734009,1988-02-09
2.530876636505127,1988-02-10
2.449235200881958,1988-02-11
2.563533067703247,1988-02-12
2.5580883026123047,1988-02-16
2.634289264678955,1988-02-17
2.645172357559204,1988-02-18
2.6887166500091553,1988-02-19
2.7431437969207764,1988-02-22
2.7007200717926025,1988-02-23
2.6679158210754395,1988-02-24
2.6897857189178467,1988-02-25
2.678852081298828,1988-02-26
2.6897857189178467,1988-02-29
2.656982898712158,1988-03-01
2.6897857189178467,1988-03-02
2.6733832359313965,1988-03-03
2.7007200717926025,1988-03-04
2.7007200717926025,1988-03-07
2.7335221767425537,1988-03-08
2.7225875854492188,1988-03-09
2.7225875854492188,1988-03-10
2.678852081298828,1988-03-11
2.6241812705993652,1988-03-14
2.7116539478302,1988-03-15
2.706186532974243,1988-03-16
2.7608563899993896,1988-03-17
2.7991254329681396,1988-03-18
2.7553906440734863,1988-03-21
2.7444567680358887,1988-03-22
2.7553906440734863,1988-03-23
2.7116539478302,1988-03-24
2.7007200717926025,1988-03-25
2.7225875854492188,1988-03-28
2.717121124267578,1988-03-29
2.717121124267578,1988-03-30
2.7225875854492188,1988-03-31
2.7116539478302,1988-04-04
2.6897857189178467,1988-04-05
2.782726526260376,1988-04-06
2.8319287300109863,1988-04-07
2.7991254329681396,1988-04-08
2.782726526260376,1988-04-11
2.7608563899993896,1988-04-12
2.7663233280181885,1988-04-13
2.7663233280181885,1988-04-14
2.7225875854492188,1988-04-15
2.7116539478302,1988-04-18
2.749924421310425,1988-04-19
2.7608563899993896,1988-04-20
2.8209946155548096,1988-04-21
2.886599540710449,1988-04-22
2.8428633213043213,1988-04-25
2.8319287300109863,1988-04-26
2.8537964820861816,1988-04-27
2.903001308441162,1988-04-28
2.903001308441162,1988-04-29
2.9084675312042236,1988-05-02
2.9303367137908936,1988-05-03
2.9795374870300293,1988-05-04
3.017808437347412,1988-05-05
3.012340784072876,1988-05-06
2.9850058555603027,1988-05-09
2.941267967224121,1988-05-10
2.9194014072418213,1988-05-11
2.8537964820861816,1988-05-12
2.9194014072418213,1988-05-13
2.9303367137908936,1988-05-16
2.9358036518096924,1988-05-17
2.8592638969421387,1988-05-18
2.9303367137908936,1988-05-19
2.9303367137908936,1988-05-20
2.8657729625701904,1988-05-23
2.8273439407348633,1988-05-24
2.8547935485839844,1988-05-25
2.882241725921631,1988-05-26
2.8877339363098145,1988-05-27
2.9371414184570312,1988-05-31
2.9536125659942627,1988-06-01
2.997533082962036,1988-06-02
3.0140013694763184,1988-06-03
3.0469443798065186,1988-06-06
3.019493818283081,1988-06-07
3.096353054046631,1988-06-08
3.0524332523345947,1988-06-09
3.0634124279022217,1988-06-10
3.0304722785949707,1988-06-13
3.079883098602295,1988-06-14
3.0743937492370605,1988-06-15
3.0634124279022217,1988-06-16
3.0524332523345947,1988-06-17
3.041452646255493,1988-06-20
3.0524332523345947,1988-06-21
3.096353054046631,1988-06-22
3.1567423343658447,1988-06-23
3.173213481903076,1988-06-24
3.1402716636657715,1988-06-27
3.1567423343658447,1988-06-28
3.1512532234191895,1988-06-29
3.20615291595459,1988-06-30
3.189683675765991,1988-07-01
3.2171318531036377,1988-07-05
3.1292927265167236,1988-07-06
3.085371971130371,1988-07-07
3.085371971130371,1988-07-08
3.079883098602295,1988-07-11
3.019493818283081,1988-07-12
3.0085136890411377,1988-07-13
3.0085136890411377,1988-07-14
3.003023862838745,1988-07-15
2.970082998275757,1988-07-18
2.9371414184570312,1988-07-19
2.9206721782684326,1988-07-20
2.8932242393493652,1988-07-21
2.8547935485839844,1988-07-22
2.8547935485839844,1988-07-25
2.8273439407348633,1988-07-26
2.832833766937256,1988-07-27
2.8218536376953125,1988-07-28
2.8877339363098145,1988-07-29
2.942634344100952,1988-08-01
2.8877339363098145,1988-08-02
2.8932242393493652,1988-08-03
2.8767528533935547,1988-08-04
2.8712637424468994,1988-08-05
2.843813419342041,1988-08-08
2.7998929023742676,1988-08-09
2.7779319286346436,1988-08-10
2.723034381866455,1988-08-11
2.723034381866455,1988-08-12
2.723034381866455,1988-08-15
2.734013319015503,1988-08-16
2.7010750770568848,1988-08-17
2.6681344509124756,1988-08-18
2.629704236984253,1988-08-19
2.5948984622955322,1988-08-22
2.5672948360443115,1988-08-23
2.5838558673858643,1988-08-24
2.539689302444458,1988-08-25
2.561771869659424,1988-08-26
2.578335762023926,1988-08-29
2.578335762023926,1988-08-30
2.578335762023926,1988-08-31
2.561771869659424,1988-09-01
2.6004185676574707,1988-09-02
2.5948984622955322,1988-09-06
2.611461639404297,1988-09-07
2.6280252933502197,1988-09-08
2.6280252933502197,1988-09-09
2.6280252933502197,1988-09-12
2.639065980911255,1988-09-13
2.6721932888031006,1988-09-14
2.6721932888031006,1988-09-15
2.727405548095703,1988-09-16
2.732926845550537,1988-09-19
2.766052007675171,1988-09-20
2.771573781967163,1988-09-21
2.771573781967163,1988-09-22
2.743967294692993,1988-09-23
2.771573781967163,1988-09-26
2.771573781967163,1988-09-27
2.760530471801758,1988-09-28
2.760530471801758,1988-09-29
2.91512131690979,1988-09-30
2.8709521293640137,1988-10-03
2.793656349182129,1988-10-04
2.7826154232025146,1988-10-05
2.7826154232025146,1988-10-06
2.893035411834717,1988-10-07
2.826784372329712,1988-10-10
2.771573781967163,1988-10-11
2.7053210735321045,1988-10-12
2.727405548095703,1988-10-13
2.6942787170410156,1988-10-14
2.6501100063323975,1988-10-17
2.6942787170410156,1988-10-18
2.7163610458374023,1988-10-19
2.683234453201294,1988-10-20
2.6942787170410156,1988-10-21
2.5838558673858643,1988-10-24
2.6501100063323975,1988-10-25
2.61698317527771,1988-10-26
2.5838558673858643,1988-10-27
2.572814464569092,1988-10-28
2.572814464569092,1988-10-31
2.5286471843719482,1988-11-01
2.517603874206543,1988-11-02
2.517603874206543,1988-11-03
2.473435878753662,1988-11-04
2.4513511657714844,1988-11-07
2.5286471843719482,1988-11-08
2.517603874206543,1988-11-09
2.517603874206543,1988-11-10
2.5065624713897705,1988-11-11
2.495518684387207,1988-11-14
2.4513511657714844,1988-11-15
2.429267406463623,1988-11-16
2.374056100845337,1988-11-17
2.4513511657714844,1988-11-18
2.4403092861175537,1988-11-21
2.4513511657714844,1988-11-22
2.385098695755005,1988-11-23
2.3519740104675293,1988-11-25
2.385098695755005,1988-11-28
2.4071831703186035,1988-11-29
2.495518684387207,1988-11-30
2.495518684387207,1988-12-01
2.429267406463623,1988-12-02
2.466599702835083,1988-12-05
2.4554879665374756,1988-12-06
2.466599702835083,1988-12-07
2.466599702835083,1988-12-08
2.466599702835083,1988-12-09
2.4554879665374756,1988-12-12
2.422156810760498,1988-12-13
2.411045789718628,1988-12-14
2.411045789718628,1988-12-15
2.422156810760498,1988-12-16
2.4888205528259277,1988-12-19
2.5221543312072754,1988-12-20
2.5777077674865723,1988-12-21
2.5332634449005127,1988-12-22
2.5777077674865723,1988-12-23
2.544374942779541,1988-12-27
2.5332634449005127,1988-12-28
2.566596746444702,1988-12-29
2.566596746444702,1988-12-30
2.5332634449005127,1989-01-03
2.6332621574401855,1989-01-04
2.655482053756714,1989-01-05
2.7221486568450928,1989-01-06
2.7665910720825195,1989-01-09
2.744370460510254,1989-01-10
2.699925422668457,1989-01-11
2.677704095840454,1989-01-12
2.655482053756714,1989-01-13
2.6443734169006348,1989-01-16
2.611039638519287,1989-01-17
2.6443734169006348,1989-01-18
2.655482053756714,1989-01-19
2.611039638519287,1989-01-20
2.5554871559143066,1989-01-23
2.611039638519287,1989-01-24
2.6221511363983154,1989-01-25
2.6443734169006348,1989-01-26
2.655482053756714,1989-01-27
2.6221511363983154,1989-01-30
2.699925422668457,1989-01-31
2.6665942668914795,1989-02-01
2.6332621574401855,1989-02-02
2.6665942668914795,1989-02-03
2.655482053756714,1989-02-06
2.655482053756714,1989-02-07
2.655482053756714,1989-02-08
2.5999293327331543,1989-02-09
2.6332621574401855,1989-02-10
2.6221511363983154,1989-02-13
2.5999293327331543,1989-02-14
2.5999293327331543,1989-02-15
2.566596746444702,1989-02-16
2.611039638519287,1989-02-17
2.5777077674865723,1989-02-21
2.5370256900787354,1989-02-22
2.5705559253692627,1989-02-23
2.548201560974121,1989-02-24
2.5370256900787354,1989-02-27
2.548201560974121,1989-02-28
2.5705559253692627,1989-03-01
2.5705559253692627,1989-03-02
2.5929064750671387,1989-03-03
2.581730842590332,1989-03-06
2.5929064750671387,1989-03-07
2.6040825843811035,1989-03-08
2.6152610778808594,1989-03-09
2.581730842590332,1989-03-10
2.5929064750671387,1989-03-13
2.6152610778808594,1989-03-14
2.6152610778808594,1989-03-15
2.581730842590332,1989-03-16
2.548201560974121,1989-03-17
2.525848627090454,1989-03-20
2.514671802520752,1989-03-21
2.4699671268463135,1989-03-22
2.514671802520752,1989-03-23
2.503495693206787,1989-03-27
2.503495693206787,1989-03-28
2.481144428253174,1989-03-29
2.481144428253174,1989-03-30
2.492319345474243,1989-03-31
2.503495693206787,1989-04-03
2.5370256900787354,1989-04-04
2.5370256900787354,1989-04-05
2.548201560974121,1989-04-06
2.548201560974121,1989-04-07
2.559378147125244,1989-04-10
2.5370256900787354,1989-04-11
2.559378147125244,1989-04-12
2.581730842590332,1989-04-13
2.648789405822754,1989-04-14
2.6264359951019287,1989-04-17
2.637613296508789,1989-04-18
2.648789405822754,1989-04-19
2.637613296508789,1989-04-20
2.6599655151367188,1989-04-21
2.693493127822876,1989-04-24
2.6711387634277344,1989-04-25
2.648789405822754,1989-04-26
2.693493127822876,1989-04-27
2.715845823287964,1989-04-28
2.693493127822876,1989-05-01
2.6599655151367188,1989-05-02
2.6264359951019287,1989-05-03
2.648789405822754,1989-05-04
2.6823177337646484,1989-05-05
2.7046711444854736,1989-05-08
2.6711387634277344,1989-05-09
2.6599655151367188,1989-05-10
2.648789405822754,1989-05-11
2.6711387634277344,1989-05-12
2.7046711444854736,1989-05-15
2.6711387634277344,1989-05-16
2.7046711444854736,1989-05-17
2.7046711444854736,1989-05-18
2.771728277206421,1989-05-19
2.831963539123535,1989-05-22
2.787010908126831,1989-05-23
2.84320068359375,1989-05-24
2.80948805809021,1989-05-25
2.820725440979004,1989-05-26
2.7982499599456787,1989-05-30
2.831963539123535,1989-05-31
2.831963539123535,1989-06-01
2.888152837753296,1989-06-02
2.8544390201568604,1989-06-05
2.8656771183013916,1989-06-06
2.888152837753296,1989-06-07
2.921867609024048,1989-06-08
2.921867609024048,1989-06-09
2.921867609024048,1989-06-12
2.910628318786621,1989-06-13
2.8993921279907227,1989-06-14
2.8769161701202393,1989-06-15
2.8769161701202393,1989-06-16
2.8656771183013916,1989-06-19
2.8656771183013916,1989-06-20
2.921867609024048,1989-06-21
2.921867609024048,1989-06-22
2.921867609024048,1989-06-23
2.910628318786621,1989-06-26
2.96681809425354,1989-06-27
2.955583095550537,1989-06-28
2.8769161701202393,1989-06-29
2.8769161701202393,1989-06-30
2.8656771183013916,1989-07-03
2.84320068359375,1989-07-05
2.831963539123535,1989-07-06
2.831963539123535,1989-07-07
2.8993921279907227,1989-07-10
2.910628318786621,1989-07-11
2.955583095550537,1989-07-12
2.9780571460723877,1989-07-13
2.989295482635498,1989-07-14
3.023007869720459,1989-07-17
3.0342464447021484,1989-07-18
3.0904359817504883,1989-07-19
3.0904359817504883,1989-07-20
3.135387659072876,1989-07-21
3.1466288566589355,1989-07-24
3.112912893295288,1989-07-25
3.1578614711761475,1989-07-26
3.2927188873291016,1989-07-27
3.3039562702178955,1989-07-28
3.32643461227417,1989-07-31
3.3601481914520264,1989-08-01
3.32643461227417,1989-08-02
3.382622718811035,1989-08-03
3.4163379669189453,1989-08-04
3.4950015544891357,1989-08-07
3.371385097503662,1989-08-08
3.32643461227417,1989-08-09
3.2927188873291016,1989-08-10
3.27024245262146,1989-08-11
3.27024245262146,1989-08-14
3.2814817428588867,1989-08-15
3.3039562702178955,1989-08-16
3.2814817428588867,1989-08-17
3.3039562702178955,1989-08-18
3.2927188873291016,1989-08-21
3.308981418609619,1989-08-22
3.3315670490264893,1989-08-23
3.376743793487549,1989-08-24
3.3880367279052734,1989-08-25
3.3880367279052734,1989-08-28
3.354156732559204,1989-08-29
3.2976887226104736,1989-08-30
3.3202736377716064,1989-08-31
3.3880367279052734,1989-09-01
3.376743793487549,1989-09-05
3.3428635597229004,1989-09-06
3.275101661682129,1989-09-07
3.308981418609619,1989-09-08
3.275101661682129,1989-09-11
3.308981418609619,1989-09-12
3.207341432571411,1989-09-13
3.1734580993652344,1989-09-14
3.1508731842041016,1989-09-15
3.1508731842041016,1989-09-18
3.1621694564819336,1989-09-19
3.1508731842041016,1989-09-20
3.139580488204956,1989-09-21
3.1282873153686523,1989-09-22
3.037938356399536,1989-09-25
3.037938356399536,1989-09-26
3.0718185901641846,1989-09-27
3.1282873153686523,1989-09-28
3.1169939041137695,1989-09-29
3.139580488204956,1989-10-02
3.1734580993652344,1989-10-03
3.1960482597351074,1989-10-04
3.218635082244873,1989-10-05
3.241222381591797,1989-10-06
3.218635082244873,1989-10-09
3.275101661682129,1989-10-10
3.275101661682129,1989-10-11
3.241222381591797,1989-10-12
3.0492324829101562,1989-10-13
3.0266458988189697,1989-10-16
2.992765426635742,1989-10-17
2.992765426635742,1989-10-18
2.992765426635742,1989-10-19
2.981471061706543,1989-10-20
2.958885908126831,1989-10-23
2.992765426635742,1989-10-24
2.992765426635742,1989-10-25
2.936298131942749,1989-10-26
2.9250035285949707,1989-10-27
2.936298131942749,1989-10-30
2.9475913047790527,1989-10-31
2.958885908126831,1989-11-01
2.9475913047790527,1989-11-02
2.936298131942749,1989-11-03
2.9137115478515625,1989-11-06
2.9475913047790527,1989-11-07
2.992765426635742,1989-11-08
2.9701805114746094,1989-11-09
2.958885908126831,1989-11-10
2.981471061706543,1989-11-13
2.9250035285949707,1989-11-14
2.8685367107391357,1989-11-15
2.9250035285949707,1989-11-16
2.891124963760376,1989-11-17
2.857243061065674,1989-11-20
2.8685367107391357,1989-11-21
2.902416944503784,1989-11-22
2.9137115478515625,1989-11-24
2.891124963760376,1989-11-27
2.936298131942749,1989-11-28
2.9137115478515625,1989-11-29
2.9701805114746094,1989-11-30
3.0492324829101562,1989-12-01
3.0201668739318848,1989-12-04
3.065582275390625,1989-12-05
3.0996453762054443,1989-12-06
3.0996453762054443,1989-12-07
3.0996453762054443,1989-12-08
3.088289499282837,1989-12-11
3.11099910736084,1989-12-12
3.1223509311676025,1989-12-13
3.1564149856567383,1989-12-14
3.1904735565185547,1989-12-15
3.1564149856567383,1989-12-18
3.11099910736084,1989-12-19
3.054227828979492,1989-12-20
3.054227828979492,1989-12-21
3.0996453762054443,1989-12-22
3.0996453762054443,1989-12-26
3.11099910736084,1989-12-27
3.224538564682007,1989-12-28
3.2699544429779053,1989-12-29
3.3040153980255127,1990-01-02
3.2472476959228516,1990-01-03
3.2586019039154053,1990-01-04
3.2472476959228516,1990-01-05
3.2699544429779053,1990-01-08
3.235891819000244,1990-01-09
3.292661190032959,1990-01-10
3.2699544429779053,1990-01-11
3.1564149856567383,1990-01-12
3.088289499282837,1990-01-15
3.088289499282837,1990-01-16
3.065582275390625,1990-01-17
3.0996453762054443,1990-01-18
3.042874336242676,1990-01-19
2.9861061573028564,1990-01-22
2.9861061573028564,1990-01-23
3.054227828979492,1990-01-24
2.9974586963653564,1990-01-25
3.088289499282837,1990-01-26
3.088289499282837,1990-01-29
3.0996453762054443,1990-01-30
3.235891819000244,1990-01-31
3.2018301486968994,1990-02-01
3.2699544429779053,1990-02-02
3.2472476959228516,1990-02-05
3.2586019039154053,1990-02-06
3.28130841255188,1990-02-07
3.2472476959228516,1990-02-08
3.3040153980255127,1990-02-09
3.315369129180908,1990-02-12
3.3834941387176514,1990-02-13
3.3494322299957275,1990-02-14
3.3494322299957275,1990-02-15
3.3267228603363037,1990-02-16
3.315369129180908,1990-02-20
3.315369129180908,1990-02-21
3.331801414489746,1990-02-22
3.308981418609619,1990-02-23
3.3432135581970215,1990-02-26
3.411672592163086,1990-02-27
3.400263786315918,1990-02-28
3.3888535499572754,1990-03-01
3.3774421215057373,1990-03-02
3.331801414489746,1990-03-05
3.366029977798462,1990-03-06
3.331801414489746,1990-03-07
3.3774421215057373,1990-03-08
3.3432135581970215,1990-03-09
3.331801414489746,1990-03-12
3.3546226024627686,1990-03-13
3.3546226024627686,1990-03-14
3.366029977798462,1990-03-15
3.3774421215057373,1990-03-16
3.53718638420105,1990-03-19
3.525773763656616,1990-03-20
3.502955198287964,1990-03-21
3.4915475845336914,1990-03-22
3.525773763656616,1990-03-23
3.53718638420105,1990-03-26
3.5942373275756836,1990-03-27
3.525773763656616,1990-03-28
3.525773763656616,1990-03-29
3.502955198287964,1990-03-30
3.4801340103149414,1990-04-02
3.51436710357666,1990-04-03
3.4801340103149414,1990-04-04
3.4801340103149414,1990-04-05
3.400263786315918,1990-04-06
3.4230847358703613,1990-04-09
3.4230847358703613,1990-04-10
3.468724250793457,1990-04-11
3.525773763656616,1990-04-12
3.4801340103149414,1990-04-16
3.51436710357666,1990-04-17
3.468724250793457,1990-04-18
3.445903778076172,1990-04-19
3.3546226024627686,1990-04-20
3.331801414489746,1990-04-23
3.411672592163086,1990-04-24
3.411672592163086,1990-04-25
3.4230847358703613,1990-04-26
3.4230847358703613,1990-04-27
3.43449330329895,1990-04-30
3.445903778076172,1990-05-01
3.445903778076172,1990-05-02
3.43449330329895,1990-05-03
3.43449330329895,1990-05-04
3.4915475845336914,1990-05-07
3.548595428466797,1990-05-08
3.628467082977295,1990-05-09
3.6398799419403076,1990-05-10
3.7311623096466064,1990-05-11
3.719752073287964,1990-05-14
3.6741085052490234,1990-05-15
3.6626994609832764,1990-05-16
3.651289224624634,1990-05-17
3.651289224624634,1990-05-18
3.708340883255005,1990-05-21
3.7248451709747314,1990-05-22
3.690459966659546,1990-05-23
3.690459966659546,1990-05-24
3.6790003776550293,1990-05-25
3.747767448425293,1990-05-29
3.782150983810425,1990-05-30
3.7133846282958984,1990-05-31
3.6790003776550293,1990-06-01
3.690459966659546,1990-06-04
3.7019224166870117,1990-06-05
3.690459966659546,1990-06-06
3.6790003776550293,1990-06-07
3.7019224166870117,1990-06-08
3.7133846282958984,1990-06-11
3.7019224166870117,1990-06-12
3.656079053878784,1990-06-13
3.667539119720459,1990-06-14
3.6102333068847656,1990-06-15
3.5987727642059326,1990-06-18
3.644615411758423,1990-06-19
3.644615411758423,1990-06-20
3.667539119720459,1990-06-21
3.644615411758423,1990-06-22
3.5873115062713623,1990-06-25
3.5758516788482666,1990-06-26
3.5987727642059326,1990-06-27
3.5643887519836426,1990-06-28
3.5758516788482666,1990-06-29
3.5758516788482666,1990-07-02
3.5643887519836426,1990-07-03
3.484161853790283,1990-07-05
3.5529286861419678,1990-07-06
3.5529286861419678,1990-07-09
3.5300073623657227,1990-07-10
3.5529286861419678,1990-07-11
3.5758516788482666,1990-07-12
3.5529286861419678,1990-07-13
3.5643887519836426,1990-07-16
3.5987727642059326,1990-07-17
3.6102333068847656,1990-07-18
3.5758516788482666,1990-07-19
3.518545389175415,1990-07-20
3.4497785568237305,1990-07-23
3.4497785568237305,1990-07-24
3.4497785568237305,1990-07-25
3.4612393379211426,1990-07-26
3.3924734592437744,1990-07-27
3.403935670852661,1990-07-30
3.403935670852661,1990-07-31
3.3237078189849854,1990-08-01
3.3351666927337646,1990-08-02
3.26640248298645,1990-08-03
3.197636604309082,1990-08-06
3.1288692951202393,1990-08-07
3.2434821128845215,1990-08-08
3.254938840866089,1990-08-09
3.2893223762512207,1990-08-10
3.26640248298645,1990-08-13
3.26640248298645,1990-08-14
3.2434821128845215,1990-08-15
3.1632518768310547,1990-08-16
3.1174070835113525,1990-08-17
3.1174070835113525,1990-08-20
3.1288692951202393,1990-08-21
3.055086135864258,1990-08-22
2.9513297080993652,1990-08-23
3.00897216796875,1990-08-24
3.101201057434082,1990-08-27
3.066612482070923,1990-08-28
3.0435571670532227,1990-08-29
2.997443437576294,1990-08-30
2.9859156608581543,1990-08-31
2.9743852615356445,1990-09-04
2.9513297080993652,1990-09-05
2.9513297080993652,1990-09-06
2.997443437576294,1990-09-07
2.9628560543060303,1990-09-10
2.9628560543060303,1990-09-11
2.9743852615356445,1990-09-12
2.9743852615356445,1990-09-13
2.9628560543060303,1990-09-14
2.997443437576294,1990-09-17
3.0204994678497314,1990-09-18
3.00897216796875,1990-09-19
2.928271770477295,1990-09-20
2.928271770477295,1990-09-21
2.8590996265411377,1990-09-24
2.824514865875244,1990-09-25
2.7553412914276123,1990-09-26
2.6746416091918945,1990-09-27
2.8590996265411377,1990-09-28
2.8590996265411377,1990-10-01
2.905214309692383,1990-10-02
2.8590996265411377,1990-10-03
2.77839994430542,1990-10-04
2.7322840690612793,1990-10-05
2.7207562923431396,1990-10-08
2.6746416091918945,1990-10-09
2.6169981956481934,1990-10-10
2.5824131965637207,1990-10-11
2.6400561332702637,1990-10-12
2.8590996265411377,1990-10-15
2.766871213912964,1990-10-16
2.766871213912964,1990-10-17
2.789928674697876,1990-10-18
2.8475711345672607,1990-10-19
2.882157564163208,1990-10-22
2.928271770477295,1990-10-23
2.905214309692383,1990-10-24
2.8936855792999268,1990-10-25
2.8360419273376465,1990-10-26
2.8129844665527344,1990-10-29
2.789928674697876,1990-10-30
2.7553412914276123,1990-10-31
2.8590996265411377,1990-11-01
2.928271770477295,1990-11-02
3.066612482070923,1990-11-05
3.0435571670532227,1990-11-06
2.997443437576294,1990-11-07
3.055086135864258,1990-11-08
3.14731502532959,1990-11-09
3.158843994140625,1990-11-12
3.14731502532959,1990-11-13
3.1242587566375732,1990-11-14
3.0896718502044678,1990-11-15
3.0896718502044678,1990-11-16
3.170372486114502,1990-11-19
3.1242587566375732,1990-11-20
3.170372486114502,1990-11-21
3.1242587566375732,1990-11-23
3.112729549407959,1990-11-26
3.112729549407959,1990-11-27
3.1357884407043457,1990-11-28
3.158843994140625,1990-11-29
3.308715581893921,1990-11-30
3.2856593132019043,1990-12-03
3.292614698410034,1990-12-04
3.431739091873169,1990-12-05
3.4085514545440674,1990-12-06
3.396960496902466,1990-12-07
3.431739091873169,1990-12-10
3.4085514545440674,1990-12-11
3.4433348178863525,1990-12-12
3.431739091873169,1990-12-13
3.385366678237915,1990-12-14
3.4085514545440674,1990-12-17
3.431739091873169,1990-12-18
3.5360841751098633,1990-12-19
3.5476760864257812,1990-12-20
3.5708651542663574,1990-12-21
3.582458019256592,1990-12-24
3.640427350997925,1990-12-26
3.652019739151001,1990-12-27
3.6752076148986816,1990-12-28
3.686800956726074,1990-12-31
3.686800956726074,1991-01-02
3.5476760864257812,1991-01-03
3.5476760864257812,1991-01-04
3.5244879722595215,1991-01-07
3.4433348178863525,1991-01-08
3.4433348178863525,1991-01-09
3.4781134128570557,1991-01-10
3.4781134128570557,1991-01-11
3.5244879722595215,1991-01-14
3.5360841751098633,1991-01-15
3.6056463718414307,1991-01-16
3.5940518379211426,1991-01-17
3.617238998413086,1991-01-18
3.6056463718414307,1991-01-21
3.5592706203460693,1991-01-22
3.5708651542663574,1991-01-23
3.582458019256592,1991-01-24
3.617238998413086,1991-01-25
3.6056463718414307,1991-01-28
3.5940518379211426,1991-01-29
3.5708651542663574,1991-01-30
3.6636126041412354,1991-01-31
3.767958402633667,1991-02-01
3.756361484527588,1991-02-04
3.6983940601348877,1991-02-05
3.686800956726074,1991-02-06
3.709986686706543,1991-02-07
3.767958402633667,1991-02-08
3.8954885005950928,1991-02-11
