CPRT,Date
0.5807290077209473,2000-07-18
0.578125,2000-07-19
0.578125,2000-07-20
0.5729169845581055,2000-07-21
0.5572919845581055,2000-07-24
0.5338540077209473,2000-07-25
0.5677080154418945,2000-07-26
0.5390629768371582,2000-07-27
0.5520830154418945,2000-07-28
0.5520830154418945,2000-07-31
0.59375,2000-08-01
0.5833330154418945,2000-08-02
0.59375,2000-08-03
0.5989580154418945,2000-08-04
0.6380209922790527,2000-08-07
0.65625,2000-08-08
0.6484379768371582,2000-08-09
0.6484379768371582,2000-08-10
0.65625,2000-08-11
0.6666669845581055,2000-08-14
0.6640629768371582,2000-08-15
0.6640629768371582,2000-08-16
0.6692709922790527,2000-08-17
0.6744790077209473,2000-08-18
0.671875,2000-08-21
0.6510419845581055,2000-08-22
0.6640629768371582,2000-08-23
0.6666669845581055,2000-08-24
0.6614580154418945,2000-08-25
0.6692709922790527,2000-08-28
0.7083330154418945,2000-08-29
0.7057290077209473,2000-08-30
0.7057290077209473,2000-08-31
0.7057290077209473,2000-09-01
0.7057290077209473,2000-09-05
0.703125,2000-09-06
0.7135419845581055,2000-09-07
0.6875,2000-09-08
0.6979169845581055,2000-09-11
0.6796879768371582,2000-09-12
0.6901040077209473,2000-09-13
0.6770830154418945,2000-09-14
0.6354169845581055,2000-09-15
0.6015629768371582,2000-09-18
0.71875,2000-09-19
0.6354169845581055,2000-09-20
0.625,2000-09-21
0.6601560115814209,2000-09-22
0.578125,2000-09-25
0.5963540077209473,2000-09-26
0.5911459922790527,2000-09-27
0.5989580154418945,2000-09-28
0.578125,2000-09-29
0.5859379768371582,2000-10-02
0.59375,2000-10-03
0.6171879768371582,2000-10-04
0.609375,2000-10-05
0.5833330154418945,2000-10-06
0.5885419845581055,2000-10-09
0.5859379768371582,2000-10-10
0.5572919845581055,2000-10-11
0.5729169845581055,2000-10-12
0.5625,2000-10-13
0.5677080154418945,2000-10-16
0.5208330154418945,2000-10-17
0.5572919845581055,2000-10-18
0.5807290077209473,2000-10-19
0.5833330154418945,2000-10-20
0.5703129768371582,2000-10-23
0.5833330154418945,2000-10-24
0.578125,2000-10-25
0.5546879768371582,2000-10-26
0.6015629768371582,2000-10-27
0.6067709922790527,2000-10-30
0.6276040077209473,2000-10-31
0.625,2000-11-01
0.6484379768371582,2000-11-02
0.6692709922790527,2000-11-03
0.6588540077209473,2000-11-06
0.6822919845581055,2000-11-07
0.671875,2000-11-08
0.671875,2000-11-09
0.6614580154418945,2000-11-10
0.6822919845581055,2000-11-13
0.6770830154418945,2000-11-14
0.7083330154418945,2000-11-15
0.7057290077209473,2000-11-16
0.7109379768371582,2000-11-17
0.6536459922790527,2000-11-20
0.6927080154418945,2000-11-21
0.6666669845581055,2000-11-22
0.6848959922790527,2000-11-24
0.65625,2000-11-27
0.7213540077209473,2000-11-28
0.7369790077209473,2000-11-29
0.7083330154418945,2000-11-30
0.75,2000-12-01
0.7291669845581055,2000-12-04
0.7447919845581055,2000-12-05
0.7135419845581055,2000-12-06
0.734375,2000-12-07
0.7291669845581055,2000-12-08
0.7317709922790527,2000-12-11
0.78125,2000-12-12
0.7760419845581055,2000-12-13
0.78125,2000-12-14
0.7786459922790527,2000-12-15
0.828125,2000-12-18
0.7864580154418945,2000-12-19
0.7708330154418945,2000-12-20
0.7942709922790527,2000-12-21
0.84375,2000-12-22
0.8359379768371582,2000-12-26
0.8463540077209473,2000-12-27
0.9036459922790527,2000-12-28
0.8958330154418945,2000-12-29
0.7994790077209473,2001-01-02
0.828125,2001-01-03
0.8072919845581055,2001-01-04
0.8125,2001-01-05
0.8125,2001-01-08
0.7734379768371582,2001-01-09
0.7604169845581055,2001-01-10
0.7447919845581055,2001-01-11
0.7447919845581055,2001-01-12
0.7213540077209473,2001-01-16
0.7005209922790527,2001-01-17
0.7083330154418945,2001-01-18
0.7109379768371582,2001-01-19
0.7395830154418945,2001-01-22
0.758463978767395,2001-01-23
0.7265629768371582,2001-01-24
0.75,2001-01-25
0.7604169845581055,2001-01-26
0.78125,2001-01-29
0.7838540077209473,2001-01-30
0.7838540077209473,2001-01-31
0.7734379768371582,2001-02-01
0.75,2001-02-02
0.7545570135116577,2001-02-05
0.7708330154418945,2001-02-06
0.7916669845581055,2001-02-07
0.8079429864883423,2001-02-08
0.78125,2001-02-09
0.8177080154418945,2001-02-12
0.828125,2001-02-13
0.7994790077209473,2001-02-14
0.84375,2001-02-15
0.8151040077209473,2001-02-16
0.8072919845581055,2001-02-20
0.8072919845581055,2001-02-21
0.8255209922790527,2001-02-22
0.8307290077209473,2001-02-23
0.8541669845581055,2001-02-26
0.7578129768371582,2001-02-27
0.7890629768371582,2001-02-28
0.8489580154418945,2001-03-01
0.8463540077209473,2001-03-02
0.875,2001-03-05
0.8515629768371582,2001-03-06
0.875,2001-03-07
0.8958330154418945,2001-03-08
0.9088540077209473,2001-03-09
0.8333330154418945,2001-03-12
0.8359379768371582,2001-03-13
0.8307290077209473,2001-03-14
0.8151040077209473,2001-03-15
0.7864580154418945,2001-03-16
0.7838540077209473,2001-03-19
0.8098959922790527,2001-03-20
0.7864580154418945,2001-03-21
0.75,2001-03-22
0.7708330154418945,2001-03-23
0.8283330202102661,2001-03-26
0.8333330154418945,2001-03-27
0.8291670083999634,2001-03-28
0.8299999833106995,2001-03-29
0.8537499904632568,2001-03-30
0.8324999809265137,2001-04-02
0.8283330202102661,2001-04-03
0.8187500238418579,2001-04-04
0.8354169726371765,2001-04-05
0.8129169940948486,2001-04-06
0.8233330249786377,2001-04-09
0.8712499737739563,2001-04-10
0.893750011920929,2001-04-11
0.9333329796791077,2001-04-12
0.9066669940948486,2001-04-16
0.96875,2001-04-17
0.9416670203208923,2001-04-18
0.9604169726371765,2001-04-19
0.9399999976158142,2001-04-20
0.9512500166893005,2001-04-23
0.9291669726371765,2001-04-24
0.9333329796791077,2001-04-25
0.9370830059051514,2001-04-26
0.9587500095367432,2001-04-27
0.9545829892158508,2001-04-30
1.0,2001-05-01
1.0104169845581055,2001-05-02
0.9870830178260803,2001-05-03
0.9762499928474426,2001-05-04
0.9529169797897339,2001-05-07
0.9541670083999634,2001-05-08
0.9354169964790344,2001-05-09
0.9441670179367065,2001-05-10
0.9433330297470093,2001-05-11
0.9449999928474426,2001-05-14
0.913332998752594,2001-05-15
0.9070829749107361,2001-05-16
0.9200000166893005,2001-05-17
0.9166669845581055,2001-05-18
0.9295830130577087,2001-05-21
0.9541670083999634,2001-05-22
0.9549999833106995,2001-05-23
0.9604169726371765,2001-05-24
0.9412500262260437,2001-05-25
0.9583330154418945,2001-05-29
0.9424999952316284,2001-05-30
1.0,2001-05-31
1.037500023841858,2001-06-01
1.0720829963684082,2001-06-04
1.0808329582214355,2001-06-05
1.0583330392837524,2001-06-06
1.0666669607162476,2001-06-07
1.0724999904632568,2001-06-08
1.0729169845581055,2001-06-11
1.0395829677581787,2001-06-12
1.0395829677581787,2001-06-13
1.0204169750213623,2001-06-14
1.0270830392837524,2001-06-15
1.0325000286102295,2001-06-18
1.0112500190734863,2001-06-19
1.036666989326477,2001-06-20
1.125,2001-06-21
1.1004170179367065,2001-06-22
1.1433329582214355,2001-06-25
1.1687500476837158,2001-06-26
1.2541669607162476,2001-06-27
1.222499966621399,2001-06-28
1.21875,2001-06-29
1.1979169845581055,2001-07-02
1.1420830488204956,2001-07-03
1.1683330535888672,2001-07-05
1.162500023841858,2001-07-06
1.1441669464111328,2001-07-09
1.1416670083999634,2001-07-10
1.1670830249786377,2001-07-11
1.2112499475479126,2001-07-12
1.2062499523162842,2001-07-13
1.1658329963684082,2001-07-16
1.2216670513153076,2001-07-17
1.2316670417785645,2001-07-18
1.224166989326477,2001-07-19
1.2087500095367432,2001-07-20
1.2104170322418213,2001-07-23
1.2037500143051147,2001-07-24
1.2141669988632202,2001-07-25
1.2191669940948486,2001-07-26
1.1770830154418945,2001-07-27
1.1833330392837524,2001-07-30
1.1825000047683716,2001-07-31
1.1649999618530273,2001-08-01
1.2000000476837158,2001-08-02
1.1708329916000366,2001-08-03
1.1437499523162842,2001-08-06
1.125,2001-08-07
1.1020829677581787,2001-08-08
1.0583330392837524,2001-08-09
1.0308330059051514,2001-08-10
1.007917046546936,2001-08-13
1.03125,2001-08-14
1.0708329677581787,2001-08-15
1.0520830154418945,2001-08-16
1.0399999618530273,2001-08-17
1.0304169654846191,2001-08-20
1.0149999856948853,2001-08-21
1.0041669607162476,2001-08-22
1.0066670179367065,2001-08-23
1.0241669416427612,2001-08-24
1.0145829916000366,2001-08-27
0.9858329892158508,2001-08-28
1.006250023841858,2001-08-29
1.0108330249786377,2001-08-30
1.0262500047683716,2001-08-31
1.0395829677581787,2001-09-04
1.0462499856948853,2001-09-05
1.0308330059051514,2001-09-06
1.005416989326477,2001-09-07
1.0,2001-09-10
0.9541670083999634,2001-09-17
1.0,2001-09-18
1.0566669702529907,2001-09-19
1.0254169702529907,2001-09-20
0.9858329892158508,2001-09-21
1.125,2001-09-24
1.1416670083999634,2001-09-25
1.1358330249786377,2001-09-26
1.1541670560836792,2001-09-27
1.1670830249786377,2001-09-28
1.1687500476837158,2001-10-01
1.243749976158142,2001-10-02
1.337499976158142,2001-10-03
1.3483330011367798,2001-10-04
1.34375,2001-10-05
1.2925000190734863,2001-10-08
1.3229169845581055,2001-10-09
1.3716670274734497,2001-10-10
1.4233330488204956,2001-10-11
1.3995829820632935,2001-10-12
1.3691669702529907,2001-10-15
1.3350000381469727,2001-10-16
1.3312499523162842,2001-10-17
1.341249942779541,2001-10-18
1.375,2001-10-19
1.3020830154418945,2001-10-22
1.2354170083999634,2001-10-23
1.2670830488204956,2001-10-24
1.3283330202102661,2001-10-25
1.3133330345153809,2001-10-26
1.2549999952316284,2001-10-29
1.2287499904632568,2001-10-30
1.2229169607162476,2001-10-31
1.2916669845581055,2001-11-01
1.3370829820632935,2001-11-02
1.3337500095367432,2001-11-05
1.3541669845581055,2001-11-06
1.381250023841858,2001-11-07
1.3920830488204956,2001-11-08
1.367082953453064,2001-11-09
1.274999976158142,2001-11-12
1.244583010673523,2001-11-13
1.2804169654846191,2001-11-14
1.2520829439163208,2001-11-15
1.2487499713897705,2001-11-16
1.2495830059051514,2001-11-19
1.2729170322418213,2001-11-20
1.2508330345153809,2001-11-21
1.2662500143051147,2001-11-23
1.367082953453064,2001-11-26
1.4262499809265137,2001-11-27
1.3954169750213623,2001-11-28
1.3958330154418945,2001-11-29
1.428333044052124,2001-11-30
1.402500033378601,2001-12-03
1.474166989326477,2001-12-04
1.5,2001-12-05
1.4841669797897339,2001-12-06
1.4845830202102661,2001-12-07
1.4404170513153076,2001-12-10
1.4479169845581055,2001-12-11
1.417917013168335,2001-12-12
1.4049999713897705,2001-12-13
1.4583330154418945,2001-12-14
1.5225000381469727,2001-12-17
1.557083010673523,2001-12-18
1.5733330249786377,2001-12-19
1.5145829916000366,2001-12-20
1.5129170417785645,2001-12-21
1.5791670083999634,2001-12-24
1.6041669845581055,2001-12-26
1.5924999713897705,2001-12-27
1.5483330488204956,2001-12-28
1.5154169797897339,2001-12-31
1.474166989326477,2002-01-02
1.525833010673523,2002-01-03
1.4441670179367065,2002-01-04
1.4129170179367065,2002-01-07
1.3662500381469727,2002-01-08
1.3624999523162842,2002-01-09
1.3716670274734497,2002-01-10
1.3820830583572388,2002-01-11
1.3133330345153809,2002-01-14
1.3304170370101929,2002-01-15
1.3583329916000366,2002-01-16
1.372499942779541,2002-01-17
1.3604170083999634,2002-01-18
1.353124976158142,2002-01-22
1.3562500476837158,2002-01-23
1.4318749904632568,2002-01-24
1.3837499618530273,2002-01-25
1.441249966621399,2002-01-28
1.4056249856948853,2002-01-29
1.396875023841858,2002-01-30
1.412500023841858,2002-01-31
1.440000057220459,2002-02-01
1.4706250429153442,2002-02-04
1.490625023841858,2002-02-05
1.4518749713897705,2002-02-06
1.4249999523162842,2002-02-07
1.4562499523162842,2002-02-08
1.428125023841858,2002-02-11
1.421875,2002-02-12
1.4393750429153442,2002-02-13
1.4262499809265137,2002-02-14
1.4049999713897705,2002-02-15
1.3393750190734863,2002-02-19
1.3312499523162842,2002-02-20
1.2799999713897705,2002-02-21
1.300624966621399,2002-02-22
1.268125057220459,2002-02-25
1.2456250190734863,2002-02-26
1.0712499618530273,2002-02-27
1.0868749618530273,2002-02-28
1.096250057220459,2002-03-01
1.0625,2002-03-04
1.0943750143051147,2002-03-05
1.0862499475479126,2002-03-06
1.0499999523162842,2002-03-07
1.0712499618530273,2002-03-08
1.046875,2002-03-11
1.0381250381469727,2002-03-12
1.018125057220459,2002-03-13
1.0243749618530273,2002-03-14
1.0175000429153442,2002-03-15
1.03125,2002-03-18
1.0731250047683716,2002-03-19
1.122499942779541,2002-03-20
1.1231249570846558,2002-03-21
1.115625023841858,2002-03-22
1.0800000429153442,2002-03-25
1.091249942779541,2002-03-26
1.0918749570846558,2002-03-27
1.121250033378601,2002-03-28
1.1143749952316284,2002-04-01
1.111875057220459,2002-04-02
1.121250033378601,2002-04-03
1.1243749856948853,2002-04-04
1.1331249475479126,2002-04-05
1.1631250381469727,2002-04-08
1.134374976158142,2002-04-09
1.1875,2002-04-10
1.178125023841858,2002-04-11
1.2118749618530273,2002-04-12
1.1843750476837158,2002-04-15
1.1924999952316284,2002-04-16
1.1393749713897705,2002-04-17
1.0837500095367432,2002-04-18
1.0368750095367432,2002-04-19
1.0231250524520874,2002-04-22
1.0425000190734863,2002-04-23
1.0437500476837158,2002-04-24
1.0525000095367432,2002-04-25
0.9856250286102295,2002-04-26
0.956250011920929,2002-04-29
0.9618750214576721,2002-04-30
0.921875,2002-05-01
0.9468749761581421,2002-05-02
0.9506250023841858,2002-05-03
0.987500011920929,2002-05-06
0.9862499833106995,2002-05-07
1.024999976158142,2002-05-08
1.0556249618530273,2002-05-09
1.0737500190734863,2002-05-10
1.0906250476837158,2002-05-13
1.091249942779541,2002-05-14
1.100000023841858,2002-05-15
1.0918749570846558,2002-05-16
1.0862499475479126,2002-05-17
1.0868749618530273,2002-05-20
1.0831249952316284,2002-05-21
1.0768749713897705,2002-05-22
1.0768749713897705,2002-05-23
1.0674999952316284,2002-05-24
1.053125023841858,2002-05-28
1.0412499904632568,2002-05-29
1.0399999618530273,2002-05-30
1.0268750190734863,2002-05-31
1.0187499523162842,2002-06-03
1.0418750047683716,2002-06-04
1.056249976158142,2002-06-05
1.0462499856948853,2002-06-06
1.0418750047683716,2002-06-07
1.0525000095367432,2002-06-10
1.018125057220459,2002-06-11
1.0187499523162842,2002-06-12
0.9962499737739563,2002-06-13
1.0281250476837158,2002-06-14
1.0499999523162842,2002-06-17
1.003749966621399,2002-06-18
1.0031249523162842,2002-06-19
1.003749966621399,2002-06-20
1.0106250047683716,2002-06-21
1.0043749809265137,2002-06-24
1.0,2002-06-25
1.011875033378601,2002-06-26
1.021875023841858,2002-06-27
1.0143749713897705,2002-06-28
0.996874988079071,2002-07-01
0.9850000143051147,2002-07-02
0.9850000143051147,2002-07-03
1.0243749618530273,2002-07-05
1.0243749618530273,2002-07-08
0.9831249713897705,2002-07-09
0.9375,2002-07-10
0.9399999976158142,2002-07-11
0.921875,2002-07-12
0.9137499928474426,2002-07-15
0.8862500190734863,2002-07-16
0.8924999833106995,2002-07-17
0.8525000214576721,2002-07-18
0.8374999761581421,2002-07-19
0.7887499928474426,2002-07-22
0.793749988079071,2002-07-23
0.7587500214576721,2002-07-24
0.7831249833106995,2002-07-25
0.8106250166893005,2002-07-26
0.8450000286102295,2002-07-29
0.8349999785423279,2002-07-30
0.831250011920929,2002-07-31
0.8149999976158142,2002-08-01
0.800000011920929,2002-08-02
0.75,2002-08-05
0.7574999928474426,2002-08-06
0.7481250166893005,2002-08-07
0.7331249713897705,2002-08-08
0.7300000190734863,2002-08-09
0.7431250214576721,2002-08-12
0.7412499785423279,2002-08-13
0.7337499856948853,2002-08-14
0.7368749976158142,2002-08-15
0.7387499809265137,2002-08-16
0.8050000071525574,2002-08-19
0.8374999761581421,2002-08-20
0.8712499737739563,2002-08-21
0.8893749713897705,2002-08-22
0.8818749785423279,2002-08-23
0.8987500071525574,2002-08-26
0.8662499785423279,2002-08-27
0.8606250286102295,2002-08-28
0.8912500143051147,2002-08-29
0.8793749809265137,2002-08-30
0.8493750095367432,2002-09-03
0.8681250214576721,2002-09-04
0.8237500190734863,2002-09-05
0.9131249785423279,2002-09-06
0.9200000166893005,2002-09-09
0.921875,2002-09-10
0.9087499976158142,2002-09-11
0.893750011920929,2002-09-12
0.9075000286102295,2002-09-13
0.9156249761581421,2002-09-16
0.8993750214576721,2002-09-17
0.6524999737739563,2002-09-18
0.6568750143051147,2002-09-19
0.6568750143051147,2002-09-20
0.65625,2002-09-23
0.6443750262260437,2002-09-24
0.6662499904632568,2002-09-25
0.6712499856948853,2002-09-26
0.6831250190734863,2002-09-27
0.6781250238418579,2002-09-30
0.684374988079071,2002-10-01
0.6868749856948853,2002-10-02
0.6825000047683716,2002-10-03
0.6668750047683716,2002-10-04
0.6681249737739563,2002-10-07
0.6381250023841858,2002-10-08
0.6131250262260437,2002-10-09
0.675000011920929,2002-10-10
0.6887500286102295,2002-10-11
0.684374988079071,2002-10-14
0.690625011920929,2002-10-15
0.6868749856948853,2002-10-16
0.6875,2002-10-17
0.6899999976158142,2002-10-18
0.6868749856948853,2002-10-21
0.6912500262260437,2002-10-22
0.699999988079071,2002-10-23
0.6875,2002-10-24
0.6875,2002-10-25
0.6631249785423279,2002-10-28
0.6549999713897705,2002-10-29
0.6549999713897705,2002-10-30
0.6668750047683716,2002-10-31
0.6931250095367432,2002-11-01
0.6762499809265137,2002-11-04
0.6762499809265137,2002-11-05
0.6856250166893005,2002-11-06
0.6693750023841858,2002-11-07
0.6637499928474426,2002-11-08
0.6487500071525574,2002-11-11
0.6543750166893005,2002-11-12
0.6581249833106995,2002-11-13
0.6668750047683716,2002-11-14
0.7143750190734863,2002-11-15
0.703125,2002-11-18
0.7293750047683716,2002-11-19
0.7618749737739563,2002-11-20
0.7774999737739563,2002-11-21
0.7906249761581421,2002-11-22
0.800000011920929,2002-11-25
0.7574999928474426,2002-11-26
0.7668750286102295,2002-11-27
0.7556250095367432,2002-11-29
0.78125,2002-12-02
0.7681249976158142,2002-12-03
0.7743750214576721,2002-12-04
0.7593749761581421,2002-12-05
0.7837499976158142,2002-12-06
0.7381250262260437,2002-12-09
0.7574999928474426,2002-12-10
0.7425000071525574,2002-12-11
0.7137500047683716,2002-12-12
0.7093750238418579,2002-12-13
0.71875,2002-12-16
0.7250000238418579,2002-12-17
0.7237499952316284,2002-12-18
0.7281249761581421,2002-12-19
0.7606250047683716,2002-12-20
0.7443749904632568,2002-12-23
0.7512500286102295,2002-12-24
0.7524999976158142,2002-12-26
0.7412499785423279,2002-12-27
0.737500011920929,2002-12-30
0.7400000095367432,2002-12-31
0.7649999856948853,2003-01-02
0.7481250166893005,2003-01-03
0.753125011920929,2003-01-06
0.753125011920929,2003-01-07
0.7362499833106995,2003-01-08
0.7693750262260437,2003-01-09
0.762499988079071,2003-01-10
0.768750011920929,2003-01-13
0.7787500023841858,2003-01-14
0.7799999713897705,2003-01-15
0.768750011920929,2003-01-16
0.7481250166893005,2003-01-17
0.7387499809265137,2003-01-21
0.6993749737739563,2003-01-22
0.6756250262260437,2003-01-23
0.6543750166893005,2003-01-24
0.6537500023841858,2003-01-27
0.6631249785423279,2003-01-28
0.65625,2003-01-29
0.6412500143051147,2003-01-30
0.6424999833106995,2003-01-31
0.6349999904632568,2003-02-03
0.6312500238418579,2003-02-04
0.6087499856948853,2003-02-05
0.6175000071525574,2003-02-06
0.6262500286102295,2003-02-07
0.6056249737739563,2003-02-10
0.6018750071525574,2003-02-11
0.5881249904632568,2003-02-12
0.5806249976158142,2003-02-13
0.5918750166893005,2003-02-14
0.596875011920929,2003-02-18
0.4543749988079071,2003-02-19
0.4625000059604645,2003-02-20
0.5,2003-02-21
0.4749999940395355,2003-02-24
0.4699999988079071,2003-02-25
0.4749999940395355,2003-02-26
0.48124998807907104,2003-02-27
0.4881249964237213,2003-02-28
0.48249998688697815,2003-03-03
0.47437500953674316,2003-03-04
0.4781250059604645,2003-03-05
0.46812498569488525,2003-03-06
0.46687498688697815,2003-03-07
0.45124998688697815,2003-03-10
0.4412499964237213,2003-03-11
0.4412499964237213,2003-03-12
0.4625000059604645,2003-03-13
0.45875000953674316,2003-03-14
0.46687498688697815,2003-03-17
0.47874999046325684,2003-03-18
0.4749999940395355,2003-03-19
0.48374998569488525,2003-03-20
0.4906249940395355,2003-03-21
0.484375,2003-03-24
0.4868749976158142,2003-03-25
0.49687498807907104,2003-03-26
0.49687498807907104,2003-03-27
0.49812498688697815,2003-03-28
0.47999998927116394,2003-03-31
0.47562500834465027,2003-04-01
0.4881249964237213,2003-04-02
0.4818750023841858,2003-04-03
0.5,2003-04-04
0.5112500190734863,2003-04-07
0.5118749737739563,2003-04-08
0.5181249976158142,2003-04-09
0.5143749713897705,2003-04-10
0.5012500286102295,2003-04-11
0.5268750190734863,2003-04-14
0.5087500214576721,2003-04-15
0.4881249964237213,2003-04-16
0.49937498569488525,2003-04-17
0.5,2003-04-21
0.4987500011920929,2003-04-22
0.503125011920929,2003-04-23
0.5,2003-04-24
0.4937500059604645,2003-04-25
0.5,2003-04-28
0.5087500214576721,2003-04-29
0.5249999761581421,2003-04-30
0.518750011920929,2003-05-01
0.5356249809265137,2003-05-02
0.5356249809265137,2003-05-05
0.5325000286102295,2003-05-06
0.5368750095367432,2003-05-07
0.5325000286102295,2003-05-08
0.5450000166893005,2003-05-09
0.5625,2003-05-12
0.5531250238418579,2003-05-13
0.565625011920929,2003-05-14
0.5712500214576721,2003-05-15
0.5550000071525574,2003-05-16
0.5418750047683716,2003-05-19
0.5381249785423279,2003-05-20
0.5393750071525574,2003-05-21
0.5625,2003-05-22
0.5625,2003-05-23
0.5625,2003-05-27
0.5562499761581421,2003-05-28
0.5637500286102295,2003-05-29
0.5612499713897705,2003-05-30
0.5837500095367432,2003-06-02
0.5843750238418579,2003-06-03
0.6100000143051147,2003-06-04
0.625,2003-06-05
0.6168749928474426,2003-06-06
0.6162499785423279,2003-06-09
0.6231250166893005,2003-06-10
0.6243749856948853,2003-06-11
0.6200000047683716,2003-06-12
0.6225000023841858,2003-06-13
0.653124988079071,2003-06-16
0.6499999761581421,2003-06-17
0.625,2003-06-18
0.625,2003-06-19
0.6237499713897705,2003-06-20
0.6131250262260437,2003-06-23
0.6131250262260437,2003-06-24
0.6100000143051147,2003-06-25
0.6037499904632568,2003-06-26
0.6106250286102295,2003-06-27
0.5987499952316284,2003-06-30
0.581250011920929,2003-07-01
0.5787500143051147,2003-07-02
0.574999988079071,2003-07-03
0.6037499904632568,2003-07-07
0.609375,2003-07-08
0.6068750023841858,2003-07-09
0.6075000166893005,2003-07-10
0.6106250286102295,2003-07-11
0.609375,2003-07-14
0.612500011920929,2003-07-15
0.6100000143051147,2003-07-16
0.5931249856948853,2003-07-17
0.5956249833106995,2003-07-18
0.581250011920929,2003-07-21
0.5874999761581421,2003-07-22
0.5849999785423279,2003-07-23
0.5818750262260437,2003-07-24
0.5843750238418579,2003-07-25
0.5774999856948853,2003-07-28
0.5687500238418579,2003-07-29
0.5762500166893005,2003-07-30
0.5862500071525574,2003-07-31
0.5575000047683716,2003-08-01
0.5506250262260437,2003-08-04
0.5400000214576721,2003-08-05
0.5393750071525574,2003-08-06
0.5406249761581421,2003-08-07
0.534375011920929,2003-08-08
0.5268750190734863,2003-08-11
0.5581250190734863,2003-08-12
0.5537499785423279,2003-08-13
0.5562499761581421,2003-08-14
0.5493749976158142,2003-08-15
0.5462499856948853,2003-08-18
0.550000011920929,2003-08-19
0.5643749833106995,2003-08-20
0.5893750190734863,2003-08-21
0.5793750286102295,2003-08-22
0.596875011920929,2003-08-25
0.5956249833106995,2003-08-26
0.6112499833106995,2003-08-27
0.6243749856948853,2003-08-28
0.628125011920929,2003-08-29
0.6468750238418579,2003-09-02
0.6499999761581421,2003-09-03
0.6424999833106995,2003-09-04
0.6418750286102295,2003-09-05
0.6650000214576721,2003-09-08
0.6493750214576721,2003-09-09
0.6468750238418579,2003-09-10
0.6487500071525574,2003-09-11
0.6549999713897705,2003-09-12
0.6499999761581421,2003-09-15
0.6612499952316284,2003-09-16
0.6625000238418579,2003-09-17
0.690625011920929,2003-09-18
0.6887500286102295,2003-09-19
0.6856250166893005,2003-09-22
0.6912500262260437,2003-09-23
0.6862499713897705,2003-09-24
0.6862499713897705,2003-09-25
0.6643750071525574,2003-09-26
0.6868749856948853,2003-09-29
0.6787499785423279,2003-09-30
0.7131249904632568,2003-10-01
0.715624988079071,2003-10-02
0.7243750095367432,2003-10-03
0.7099999785423279,2003-10-06
0.7124999761581421,2003-10-07
0.6887500286102295,2003-10-08
0.6956250071525574,2003-10-09
0.7387499809265137,2003-10-10
0.8293750286102295,2003-10-13
0.7881249785423279,2003-10-14
0.7649999856948853,2003-10-15
0.7543749809265137,2003-10-16
0.7556250095367432,2003-10-17
0.784375011920929,2003-10-20
0.7606250047683716,2003-10-21
0.7350000143051147,2003-10-22
0.7431250214576721,2003-10-23
0.75,2003-10-24
0.7793750166893005,2003-10-27
0.793749988079071,2003-10-28
0.784375011920929,2003-10-29
0.7737500071525574,2003-10-30
0.7793750166893005,2003-10-31
0.7787500023841858,2003-11-03
0.8025000095367432,2003-11-04
0.796875,2003-11-05
0.7962499856948853,2003-11-06
0.7906249761581421,2003-11-07
0.7818750143051147,2003-11-10
0.7818750143051147,2003-11-11
0.8006250262260437,2003-11-12
0.784375011920929,2003-11-13
0.7749999761581421,2003-11-14
0.7787500023841858,2003-11-17
0.7400000095367432,2003-11-18
0.75,2003-11-19
0.75,2003-11-20
0.7543749809265137,2003-11-21
0.7574999928474426,2003-11-24
0.762499988079071,2003-11-25
0.7537500262260437,2003-11-26
0.75,2003-11-28
0.7493749856948853,2003-12-01
0.7300000190734863,2003-12-02
0.7631250023841858,2003-12-03
0.8131250143051147,2003-12-04
0.8893749713897705,2003-12-05
0.893750011920929,2003-12-08
0.9237499833106995,2003-12-09
0.9287499785423279,2003-12-10
0.9674999713897705,2003-12-11
0.9781249761581421,2003-12-12
0.9581249952316284,2003-12-15
0.9606249928474426,2003-12-16
0.9481250047683716,2003-12-17
0.981249988079071,2003-12-18
0.9856250286102295,2003-12-19
1.0143749713897705,2003-12-22
1.044374942779541,2003-12-23
1.0343749523162842,2003-12-24
1.0425000190734863,2003-12-26
1.0549999475479126,2003-12-29
1.0475000143051147,2003-12-30
1.037500023841858,2003-12-31
1.0499999523162842,2004-01-02
1.0449999570846558,2004-01-05
1.0724999904632568,2004-01-06
1.078125,2004-01-07
1.0968749523162842,2004-01-08
1.103124976158142,2004-01-09
1.115625023841858,2004-01-12
1.105625033378601,2004-01-13
1.1012500524520874,2004-01-14
1.1150000095367432,2004-01-15
1.1268750429153442,2004-01-16
1.1475000381469727,2004-01-20
1.1412500143051147,2004-01-21
1.125,2004-01-22
1.1399999856948853,2004-01-23
1.134374976158142,2004-01-26
1.125,2004-01-27
1.0981249809265137,2004-01-28
1.0768749713897705,2004-01-29
1.053125023841858,2004-01-30
1.0437500476837158,2004-02-02
1.0518749952316284,2004-02-03
1.0149999856948853,2004-02-04
1.0281250476837158,2004-02-05
1.0575000047683716,2004-02-06
1.0475000143051147,2004-02-09
1.09375,2004-02-10
1.103124976158142,2004-02-11
1.0943750143051147,2004-02-12
1.0737500190734863,2004-02-13
1.109375,2004-02-17
1.065000057220459,2004-02-18
1.040624976158142,2004-02-19
1.0381250381469727,2004-02-20
1.0343749523162842,2004-02-23
1.0225000381469727,2004-02-24
1.1843750476837158,2004-02-25
1.199375033378601,2004-02-26
1.2274999618530273,2004-02-27
