LILA,Date
19.09519386291504,2019-03-19
18.86899185180664,2019-03-20
19.208293914794922,2019-03-21
18.548538208007812,2019-03-22
18.454288482666016,2019-03-25
18.228086471557617,2019-03-26
18.058435440063477,2019-03-27
18.067861557006836,2019-03-28
18.228086471557617,2019-03-29
18.765316009521484,2019-04-01
18.91611671447754,2019-04-02
19.029218673706055,2019-04-03
20.018850326538086,2019-04-04
20.028274536132812,2019-04-05
19.66069793701172,2019-04-08
19.453346252441406,2019-04-09
19.990575790405273,2019-04-10
19.51932144165039,2019-04-11
19.670122146606445,2019-04-12
19.7737979888916,2019-04-15
19.43449592590332,2019-04-16
19.25541877746582,2019-04-17
19.491046905517578,2019-04-18
19.25541877746582,2019-04-22
19.472196578979492,2019-04-23
19.462770462036133,2019-04-24
19.12346839904785,2019-04-25
19.377944946289062,2019-04-26
19.670122146606445,2019-04-29
19.726673126220703,2019-04-30
19.56644630432129,2019-05-01
19.60414695739746,2019-05-02
20.30160140991211,2019-05-03
20.26390266418457,2019-05-06
20.0471248626709,2019-05-07
18.548538208007812,2019-05-08
18.00188446044922,2019-05-09
18.03958511352539,2019-05-10
17.078227996826172,2019-05-13
16.82375144958496,2019-05-14
17.426956176757812,2019-05-15
17.153629302978516,2019-05-16
16.983976364135742,2019-05-17
16.936851501464844,2019-05-20
16.96512794494629,2019-05-21
16.748350143432617,2019-05-22
16.39019775390625,2019-05-23
16.39962387084961,2019-05-24
16.625825881958008,2019-05-28
16.267671585083008,2019-05-29
16.060319900512695,2019-05-30
16.069746017456055,2019-05-31
16.00377082824707,2019-06-03
16.211122512817383,2019-06-04
16.29594612121582,2019-06-05
16.720075607299805,2019-06-06
16.52214813232422,2019-06-07
16.748350143432617,2019-06-10
16.757776260375977,2019-06-11
16.889726638793945,2019-06-12
17.238454818725586,2019-06-13
17.04052734375,2019-06-14
17.35155487060547,2019-06-17
17.313854217529297,2019-06-18
17.455230712890625,2019-06-19
17.78510856628418,2019-06-20
17.709707260131836,2019-06-21
17.52120590209961,2019-06-24
17.04052734375,2019-06-25
16.211122512817383,2019-06-26
16.286521911621094,2019-06-27
16.239397048950195,2019-06-28
16.324222564697266,2019-07-01
16.145145416259766,2019-07-02
16.43732261657715,2019-07-03
16.446748733520508,2019-07-05
15.890668869018555,2019-07-08
15.90951919555664,2019-07-09
15.900094032287598,2019-07-10
15.92836856842041,2019-07-11
16.069746017456055,2019-07-12
16.022619247436523,2019-07-15
16.00377082824707,2019-07-16
15.984919548034668,2019-07-17
15.843544006347656,2019-07-18
15.57021713256836,2019-07-19
15.523091316223145,2019-07-22
15.372289657592773,2019-07-23
15.438265800476074,2019-07-24
15.54194164276123,2019-07-25
15.721017837524414,2019-07-26
15.504240989685059,2019-07-29
15.711592674255371,2019-07-30
15.447690963745117,2019-07-31
14.929311752319336,2019-08-01
14.665410041809082,2019-08-02
14.344958305358887,2019-08-05
14.684260368347168,2019-08-06
15.551366806030273,2019-08-07
16.013195037841797,2019-08-08
15.589067459106445,2019-08-09
15.17436408996582,2019-08-12
15.428840637207031,2019-08-13
14.693684577941895,2019-08-14
14.590008735656738,2019-08-15
14.99528694152832,2019-08-16
15.344015121459961,2019-08-19
15.306315422058105,2019-08-20
15.278039932250977,2019-08-21
15.711592674255371,2019-08-22
14.42978286743164,2019-08-23
15.098962783813477,2019-08-26
14.618285179138184,2019-08-27
14.806785583496094,2019-08-28
15.28746509552002,2019-08-29
15.475966453552246,2019-08-30
15.447690963745117,2019-09-03
15.485390663146973,2019-09-04
15.523091316223145,2019-09-05
15.6267671585083,2019-09-06
16.380773544311523,2019-09-09
16.56927490234375,2019-09-10
17.4458065032959,2019-09-11
17.426956176757812,2019-09-12
17.464656829833984,2019-09-13
17.624881744384766,2019-09-16
17.398679733276367,2019-09-17
17.4458065032959,2019-09-18
17.417530059814453,2019-09-19
16.95570182800293,2019-09-20
17.059377670288086,2019-09-23
16.578699111938477,2019-09-24
16.43732261657715,2019-09-25
16.17342185974121,2019-09-26
16.17342185974121,2019-09-27
16.08859634399414,2019-09-30
15.702168464660645,2019-10-01
15.796418190002441,2019-10-02
15.8058443069458,2019-10-03
15.994344711303711,2019-10-04
15.956645011901855,2019-10-07
15.692743301391602,2019-10-08
16.17342185974121,2019-10-09
16.267671585083008,2019-10-10
16.757776260375977,2019-10-11
16.78133773803711,2019-10-14
16.96041488647461,2019-10-15
17.078227996826172,2019-10-16
17.398679733276367,2019-10-17
17.464656829833984,2019-10-18
17.832233428955078,2019-10-21
17.86993408203125,2019-10-22
17.91705894470215,2019-10-23
17.70028305053711,2019-10-24
17.540056228637695,2019-10-25
17.709707260131836,2019-10-28
17.860509872436523,2019-10-29
17.624881744384766,2019-10-30
17.61545753479004,2019-10-31
18.17153549194336,2019-11-01
18.331762313842773,2019-11-04
18.397737503051758,2019-11-05
18.26578712463379,2019-11-06
17.426956176757812,2019-11-07
17.163053512573242,2019-11-08
17.803958892822266,2019-11-11
17.492931365966797,2019-11-12
17.56361961364746,2019-11-13
17.408105850219727,2019-11-14
17.059377670288086,2019-11-15
16.757776260375977,2019-11-18
16.672950744628906,2019-11-19
16.61639976501465,2019-11-20
16.720075607299805,2019-11-21
16.87087631225586,2019-11-22
16.918001174926758,2019-11-25
16.899152755737305,2019-11-26
16.39019775390625,2019-11-27
16.776626586914062,2019-11-29
16.192270278930664,2019-12-02
15.749293327331543,2019-12-03
15.890668869018555,2019-12-04
16.098020553588867,2019-12-05
16.16399574279785,2019-12-06
16.145145416259766,2019-12-09
16.192270278930664,2019-12-10
16.248821258544922,2019-12-11
16.55984878540039,2019-12-12
16.635250091552734,2019-12-13
17.059377670288086,2019-12-16
17.097078323364258,2019-12-17
17.38925552368164,2019-12-18
17.73798370361328,2019-12-19
18.2940616607666,2019-12-20
18.463712692260742,2019-12-23
18.491989135742188,2019-12-24
18.5673885345459,2019-12-26
18.378887176513672,2019-12-27
18.13383674621582,2019-12-30
18.190385818481445,2019-12-31
18.426013946533203,2020-01-02
18.36003875732422,2020-01-03
18.48256492614746,2020-01-06
18.284637451171875,2020-01-07
17.898208618164062,2020-01-08
17.96418571472168,2020-01-09
17.70028305053711,2020-01-10
17.719133377075195,2020-01-13
17.540056228637695,2020-01-14
17.95475959777832,2020-01-15
18.030160903930664,2020-01-16
17.690858840942383,2020-01-17
17.52120590209961,2020-01-21
17.313854217529297,2020-01-22
17.078227996826172,2020-01-23
16.833175659179688,2020-01-24
16.578699111938477,2020-01-27
16.286521911621094,2020-01-28
16.286521911621094,2020-01-29
16.43732261657715,2020-01-30
15.721017837524414,2020-01-31
15.984919548034668,2020-02-03
15.815269470214844,2020-02-04
15.984919548034668,2020-02-05
16.314796447753906,2020-02-06
16.182846069335938,2020-02-07
16.17342185974121,2020-02-10
16.22054672241211,2020-02-11
16.371347427368164,2020-02-12
16.12629508972168,2020-02-13
16.098020553588867,2020-02-14
16.22054672241211,2020-02-18
16.4326114654541,2020-02-19
17.888784408569336,2020-02-20
17.64844512939453,2020-02-21
17.031103134155273,2020-02-24
16.48444938659668,2020-02-25
15.966070175170898,2020-02-26
15.17436408996582,2020-02-27
14.278982162475586,2020-02-28
14.514609336853027,2020-03-02
14.081055641174316,2020-03-03
14.081055641174316,2020-03-04
13.562677383422852,2020-03-05
13.95853042602539,2020-03-06
12.422243118286133,2020-03-09
12.214892387390137,2020-03-10
11.187559127807617,2020-03-11
9.25541877746582,2020-03-12
9.820923805236816,2020-03-13
8.171536445617676,2020-03-16
10.490103721618652,2020-03-17
8.510839462280273,2020-03-18
9.23656940460205,2020-03-19
8.86899185180664,2020-03-20
9.63242244720459,2020-03-23
10.612629890441895,2020-03-24
10.490103721618652,2020-03-25
11.517436027526855,2020-03-26
10.45240306854248,2020-03-27
10.028274536132812,2020-03-30
9.915173530578613,2020-03-31
9.170594215393066,2020-04-01
9.491045951843262,2020-04-02
9.000943183898926,2020-04-03
9.726673126220703,2020-04-06
9.934024810791016,2020-04-07
10.292177200317383,2020-04-08
10.970782279968262,2020-04-09
10.782280921936035,2020-04-13
10.838830947875977,2020-04-14
10.084826469421387,2020-04-15
9.924598693847656,2020-04-16
10.574929237365723,2020-04-17
10.226202011108398,2020-04-20
9.792648315429688,2020-04-21
9.557022094726562,2020-04-22
9.792648315429688,2020-04-23
9.905749320983887,2020-04-24
10.094250679016113,2020-04-27
10.075401306152344,2020-04-28
10.772855758666992,2020-04-29
10.084826469421387,2020-04-30
9.924598693847656,2020-05-01
9.83034896850586,2020-05-04
9.425070762634277,2020-05-05
8.963241577148438,2020-05-06
9.000943183898926,2020-05-07
9.377944946289062,2020-05-08
9.076342582702637,2020-05-11
8.765316009521484,2020-05-12
8.171536445617676,2020-05-13
8.586238861083984,2020-05-14
8.557964324951172,2020-05-15
9.15174388885498,2020-05-18
8.576813697814941,2020-05-19
9.024504661560059,2020-05-20
8.746465682983398,2020-05-21
8.982091903686523,2020-05-22
9.528745651245117,2020-05-26
9.688973426818848,2020-05-27
9.472195625305176,2020-05-28
9.396795272827148,2020-05-29
9.65127182006836,2020-06-01
9.528745651245117,2020-06-02
9.688973426818848,2020-06-03
9.773797988891602,2020-06-04
10.688030242919922,2020-06-05
11.470311164855957,2020-06-08
10.857681274414062,2020-06-09
10.556078910827637,2020-06-10
9.538171768188477,2020-06-11
10.122526168823242,2020-06-12
10.103675842285156,2020-06-15
10.103675842285156,2020-06-16
9.594721794128418,2020-06-17
9.754947662353516,2020-06-18
9.613572120666504,2020-06-19
9.51932144165039,2020-06-22
9.613572120666504,2020-06-23
9.08576774597168,2020-06-24
9.198868751525879,2020-06-25
8.737041473388672,2020-06-26
9.019792556762695,2020-06-29
9.161169052124023,2020-06-30
9.264843940734863,2020-07-01
8.887842178344727,2020-07-02
9.83034896850586,2020-07-06
8.916116714477539,2020-07-07
9.245993614196777,2020-07-08
9.010368347167969,2020-07-09
9.34967041015625,2020-07-10
9.048068046569824,2020-07-13
8.89726734161377,2020-07-14
9.132892608642578,2020-07-15
9.029217720031738,2020-07-16
9.293120384216309,2020-07-17
9.123468399047852,2020-07-20
9.038642883300781,2020-07-21
9.18001937866211,2020-07-22
9.06691837310791,2020-07-23
8.831291198730469,2020-07-24
8.774741172790527,2020-07-27
8.774741172790527,2020-07-28
8.97266674041748,2020-07-29
9.46277141571045,2020-07-30
9.688973426818848,2020-07-31
9.736098289489746,2020-08-03
9.688973426818848,2020-08-04
9.839774131774902,2020-08-05
8.727615356445312,2020-08-06
8.878417015075684,2020-08-07
9.425070762634277,2020-08-10
9.500471115112305,2020-08-11
9.726673126220703,2020-08-12
9.142318725585938,2020-08-13
9.198868751525879,2020-08-14
8.925541877746582,2020-08-17
9.019792556762695,2020-08-18
8.850140571594238,2020-08-19
8.812440872192383,2020-08-20
8.567388534545898,2020-08-21
8.831291198730469,2020-08-24
9.25541877746582,2020-08-25
9.104618072509766,2020-08-26
9.302544593811035,2020-08-27
9.528745651245117,2020-08-28
9.23656940460205,2020-08-31
9.114043235778809,2020-09-01
9.491045951843262,2020-09-02
9.293120384216309,2020-09-03
9.377944946289062,2020-09-04
9.142318725585938,2020-09-08
9.340245246887207,2020-09-09
8.963241577148438,2020-09-10
8.899999618530273,2020-09-11
8.720000267028809,2020-09-14
8.369999885559082,2020-09-15
8.149999618530273,2020-09-16
7.900000095367432,2020-09-17
8.369999885559082,2020-09-18
8.180000305175781,2020-09-21
8.0600004196167,2020-09-22
7.599999904632568,2020-09-23
7.75,2020-09-24
7.849999904632568,2020-09-25
8.329999923706055,2020-09-28
8.350000381469727,2020-09-29
8.25,2020-09-30
8.819999694824219,2020-10-01
8.90999984741211,2020-10-02
9.210000038146973,2020-10-05
8.8100004196167,2020-10-06
9.170000076293945,2020-10-07
9.75,2020-10-08
11.050000190734863,2020-10-09
11.0600004196167,2020-10-12
10.710000038146973,2020-10-13
10.640000343322754,2020-10-14
10.359999656677246,2020-10-15
10.15999984741211,2020-10-16
10.270000457763672,2020-10-19
10.569999694824219,2020-10-20
10.609999656677246,2020-10-21
10.640000343322754,2020-10-22
10.609999656677246,2020-10-23
10.34000015258789,2020-10-26
10.25,2020-10-27
9.779999732971191,2020-10-28
9.819999694824219,2020-10-29
9.800000190734863,2020-10-30
9.890000343322754,2020-11-02
10.449999809265137,2020-11-03
10.039999961853027,2020-11-04
10.239999771118164,2020-11-05
9.869999885559082,2020-11-06
10.829999923706055,2020-11-09
11.300000190734863,2020-11-10
11.369999885559082,2020-11-11
11.350000381469727,2020-11-12
11.569999694824219,2020-11-13
11.699999809265137,2020-11-16
11.880000114440918,2020-11-17
11.920000076293945,2020-11-18
11.890000343322754,2020-11-19
11.800000190734863,2020-11-20
12.100000381469727,2020-11-23
12.550000190734863,2020-11-24
12.140000343322754,2020-11-25
11.789999961853027,2020-11-27
11.350000381469727,2020-11-30
11.390000343322754,2020-12-01
11.550000190734863,2020-12-02
11.520000457763672,2020-12-03
11.84000015258789,2020-12-04
11.600000381469727,2020-12-07
11.489999771118164,2020-12-08
11.359999656677246,2020-12-09
11.670000076293945,2020-12-10
11.380000114440918,2020-12-11
11.550000190734863,2020-12-14
11.829999923706055,2020-12-15
11.640000343322754,2020-12-16
11.699999809265137,2020-12-17
11.529999732971191,2020-12-18
11.020000457763672,2020-12-21
10.880000114440918,2020-12-22
11.25,2020-12-23
11.229999542236328,2020-12-24
11.300000190734863,2020-12-28
11.199999809265137,2020-12-29
11.109999656677246,2020-12-30
11.130000114440918,2020-12-31
11.079999923706055,2021-01-04
11.069999694824219,2021-01-05
11.779999732971191,2021-01-06
12.119999885559082,2021-01-07
11.449999809265137,2021-01-08
11.119999885559082,2021-01-11
11.710000038146973,2021-01-12
11.539999961853027,2021-01-13
11.470000267028809,2021-01-14
11.470000267028809,2021-01-15
11.4399995803833,2021-01-19
11.260000228881836,2021-01-20
11.0,2021-01-21
10.979999542236328,2021-01-22
10.9399995803833,2021-01-25
10.890000343322754,2021-01-26
10.350000381469727,2021-01-27
10.34000015258789,2021-01-28
10.09000015258789,2021-01-29
10.085000038146973,2021-02-01
10.239999771118164,2021-02-02
10.529999732971191,2021-02-03
10.729999542236328,2021-02-04
11.100000381469727,2021-02-05
11.989999771118164,2021-02-08
11.609999656677246,2021-02-09
11.640000343322754,2021-02-10
11.739999771118164,2021-02-11
11.59000015258789,2021-02-12
11.930000305175781,2021-02-16
12.130000114440918,2021-02-17
11.65999984741211,2021-02-18
11.760000228881836,2021-02-19
11.710000038146973,2021-02-22
11.520000457763672,2021-02-23
11.229999542236328,2021-02-24
10.779999732971191,2021-02-25
10.970000267028809,2021-02-26
12.4399995803833,2021-03-01
12.5649995803833,2021-03-02
13.010000228881836,2021-03-03
12.710000038146973,2021-03-04
13.0,2021-03-05
13.350000381469727,2021-03-08
13.550000190734863,2021-03-09
14.369999885559082,2021-03-10
13.819999694824219,2021-03-11
14.479999542236328,2021-03-12
14.444999694824219,2021-03-15
14.0,2021-03-16
14.489999771118164,2021-03-17
14.0,2021-03-18
14.289999961853027,2021-03-19
14.420000076293945,2021-03-22
13.779999732971191,2021-03-23
13.430000305175781,2021-03-24
13.59000015258789,2021-03-25
13.579999923706055,2021-03-26
13.130000114440918,2021-03-29
13.100000381469727,2021-03-30
12.829999923706055,2021-03-31
13.239999771118164,2021-04-01
13.399999618530273,2021-04-05
13.609999656677246,2021-04-06
13.770000457763672,2021-04-07
13.979999542236328,2021-04-08
13.890000343322754,2021-04-09
13.779999732971191,2021-04-12
13.619999885559082,2021-04-13
13.779999732971191,2021-04-14
13.829999923706055,2021-04-15
13.850000381469727,2021-04-16
13.569999694824219,2021-04-19
13.770000457763672,2021-04-20
13.850000381469727,2021-04-21
13.640000343322754,2021-04-22
13.899999618530273,2021-04-23
14.0600004196167,2021-04-26
13.6899995803833,2021-04-27
13.739999771118164,2021-04-28
13.920000076293945,2021-04-29
13.885000228881836,2021-04-30
14.220000267028809,2021-05-03
14.0600004196167,2021-05-04
14.220000267028809,2021-05-05
14.470000267028809,2021-05-06
14.470000267028809,2021-05-07
13.979999542236328,2021-05-10
13.8100004196167,2021-05-11
13.529999732971191,2021-05-12
13.859999656677246,2021-05-13
14.270000457763672,2021-05-14
14.079999923706055,2021-05-17
13.720000267028809,2021-05-18
13.4399995803833,2021-05-19
13.770000457763672,2021-05-20
13.760000228881836,2021-05-21
13.90999984741211,2021-05-24
13.850000381469727,2021-05-25
14.399999618530273,2021-05-26
14.3100004196167,2021-05-27
14.270000457763672,2021-05-28
14.609999656677246,2021-06-01
14.279999732971191,2021-06-02
14.210000038146973,2021-06-03
14.449999809265137,2021-06-04
14.319999694824219,2021-06-07
13.829999923706055,2021-06-08
13.59000015258789,2021-06-09
14.010000228881836,2021-06-10
13.869999885559082,2021-06-11
13.949999809265137,2021-06-14
14.069999694824219,2021-06-15
14.119999885559082,2021-06-16
14.180000305175781,2021-06-17
13.949999809265137,2021-06-18
14.109999656677246,2021-06-21
14.140000343322754,2021-06-22
14.119999885559082,2021-06-23
14.369999885559082,2021-06-24
14.470000267028809,2021-06-25
14.15999984741211,2021-06-28
13.90999984741211,2021-06-29
13.859999656677246,2021-06-30
13.979999542236328,2021-07-01
13.739999771118164,2021-07-02
13.630000114440918,2021-07-06
13.369999885559082,2021-07-07
13.130000114440918,2021-07-08
13.890000343322754,2021-07-09
14.270000457763672,2021-07-12
14.039999961853027,2021-07-13
13.869999885559082,2021-07-14
13.6899995803833,2021-07-15
13.529999732971191,2021-07-16
13.050000190734863,2021-07-19
13.880000114440918,2021-07-20
14.069999694824219,2021-07-21
13.989999771118164,2021-07-22
14.100000381469727,2021-07-23
14.109999656677246,2021-07-26
13.920000076293945,2021-07-27
14.050000190734863,2021-07-28
13.75,2021-07-29
13.649999618530273,2021-07-30
13.260000228881836,2021-08-02
13.329999923706055,2021-08-03
13.039999961853027,2021-08-04
14.399999618530273,2021-08-05
14.100000381469727,2021-08-06
13.819999694824219,2021-08-09
13.6899995803833,2021-08-10
13.890000343322754,2021-08-11
13.729999542236328,2021-08-12
13.520000457763672,2021-08-13
13.369999885559082,2021-08-16
13.130000114440918,2021-08-17
13.319999694824219,2021-08-18
12.899999618530273,2021-08-19
13.800000190734863,2021-08-20
14.079999923706055,2021-08-23
14.25,2021-08-24
14.520000457763672,2021-08-25
14.369999885559082,2021-08-26
14.399999618530273,2021-08-27
14.220000267028809,2021-08-30
14.260000228881836,2021-08-31
14.279999732971191,2021-09-01
14.3100004196167,2021-09-02
14.289999961853027,2021-09-03
13.949999809265137,2021-09-07
13.90999984741211,2021-09-08
13.510000228881836,2021-09-09
13.300000190734863,2021-09-10
13.619999885559082,2021-09-13
13.260000228881836,2021-09-14
13.029999732971191,2021-09-15
12.920000076293945,2021-09-16
12.930000305175781,2021-09-17
12.380000114440918,2021-09-20
12.260000228881836,2021-09-21
12.420000076293945,2021-09-22
12.65999984741211,2021-09-23
12.460000038146973,2021-09-24
12.649999618530273,2021-09-27
12.390000343322754,2021-09-28
12.829999923706055,2021-09-29
13.079999923706055,2021-09-30
13.15999984741211,2021-10-01
13.039999961853027,2021-10-04
13.170000076293945,2021-10-05
12.789999961853027,2021-10-06
12.729999542236328,2021-10-07
12.5600004196167,2021-10-08
12.5,2021-10-11
12.5600004196167,2021-10-12
12.460000038146973,2021-10-13
12.859999656677246,2021-10-14
12.760000228881836,2021-10-15
12.460000038146973,2021-10-18
12.329999923706055,2021-10-19
12.5600004196167,2021-10-20
12.289999961853027,2021-10-21
12.260000228881836,2021-10-22
12.210000038146973,2021-10-25
11.989999771118164,2021-10-26
12.180000305175781,2021-10-27
12.140000343322754,2021-10-28
12.020000457763672,2021-10-29
12.819999694824219,2021-11-01
12.800000190734863,2021-11-02
13.069999694824219,2021-11-03
13.09000015258789,2021-11-04
13.399999618530273,2021-11-05
13.25,2021-11-08
13.25,2021-11-09
13.350000381469727,2021-11-10
13.430000305175781,2021-11-11
13.640000343322754,2021-11-12
13.449999809265137,2021-11-15
13.0600004196167,2021-11-16
12.890000343322754,2021-11-17
12.460000038146973,2021-11-18
12.390000343322754,2021-11-19
12.359999656677246,2021-11-22
12.5,2021-11-23
12.34000015258789,2021-11-24
11.600000381469727,2021-11-26
11.569999694824219,2021-11-29
11.359999656677246,2021-11-30
11.100000381469727,2021-12-01
11.430000305175781,2021-12-02
11.34000015258789,2021-12-03
12.119999885559082,2021-12-06
11.770000457763672,2021-12-07
11.619999885559082,2021-12-08
11.479999542236328,2021-12-09
11.420000076293945,2021-12-10
11.3100004196167,2021-12-13
11.149999618530273,2021-12-14
11.119999885559082,2021-12-15
10.989999771118164,2021-12-16
11.40999984741211,2021-12-17
10.9399995803833,2021-12-20
11.529999732971191,2021-12-21
11.619999885559082,2021-12-22
11.680000305175781,2021-12-23
11.600000381469727,2021-12-27
11.680000305175781,2021-12-28
11.59000015258789,2021-12-29
11.670000076293945,2021-12-30
11.65999984741211,2021-12-31
12.109999656677246,2022-01-03
12.130000114440918,2022-01-04
11.619999885559082,2022-01-05
11.729999542236328,2022-01-06
11.75,2022-01-07
11.1899995803833,2022-01-10
11.399999618530273,2022-01-11
11.289999961853027,2022-01-12
11.3100004196167,2022-01-13
11.359999656677246,2022-01-14
10.800000190734863,2022-01-18
10.779999732971191,2022-01-19
10.569999694824219,2022-01-20
10.350000381469727,2022-01-21
10.75,2022-01-24
10.970000267028809,2022-01-25
10.630000114440918,2022-01-26
10.539999961853027,2022-01-27
10.729999542236328,2022-01-28
10.9399995803833,2022-01-31
10.9399995803833,2022-02-01
10.510000228881836,2022-02-02
10.600000381469727,2022-02-03
10.670000076293945,2022-02-04
10.75,2022-02-07
11.100000381469727,2022-02-08
11.09000015258789,2022-02-09
10.949999809265137,2022-02-10
11.279999732971191,2022-02-11
11.180000305175781,2022-02-14
11.609999656677246,2022-02-15
11.880000114440918,2022-02-16
11.609999656677246,2022-02-17
11.279999732971191,2022-02-18
11.149999618530273,2022-02-22
10.84000015258789,2022-02-23
10.520000457763672,2022-02-24
10.510000228881836,2022-02-25
10.050000190734863,2022-02-28
9.670000076293945,2022-03-01
10.199999809265137,2022-03-02
9.859999656677246,2022-03-03
9.760000228881836,2022-03-04
9.180000305175781,2022-03-07
9.380000114440918,2022-03-08
9.9399995803833,2022-03-09
9.699999809265137,2022-03-10
9.6899995803833,2022-03-11
9.539999961853027,2022-03-14
9.680000305175781,2022-03-15
9.710000038146973,2022-03-16
9.829999923706055,2022-03-17
9.819999694824219,2022-03-18
9.899999618530273,2022-03-21
10.119999885559082,2022-03-22
9.899999618530273,2022-03-23
9.960000038146973,2022-03-24
10.020000457763672,2022-03-25
9.90999984741211,2022-03-28
10.079999923706055,2022-03-29
9.880000114440918,2022-03-30
9.699999809265137,2022-03-31
9.880000114440918,2022-04-01
10.640000343322754,2022-04-04
10.640000343322754,2022-04-05
10.5600004196167,2022-04-06
10.460000038146973,2022-04-07
10.75,2022-04-08
10.670000076293945,2022-04-11
10.670000076293945,2022-04-12
11.100000381469727,2022-04-13
10.789999961853027,2022-04-14
10.75,2022-04-18
11.199999809265137,2022-04-19
10.850000381469727,2022-04-20
10.479999542236328,2022-04-21
10.100000381469727,2022-04-22
10.15999984741211,2022-04-25
9.630000114440918,2022-04-26
9.600000381469727,2022-04-27
9.819999694824219,2022-04-28
9.239999771118164,2022-04-29
9.279999732971191,2022-05-02
9.350000381469727,2022-05-03
9.600000381469727,2022-05-04
8.744999885559082,2022-05-05
8.390000343322754,2022-05-06
7.840000152587891,2022-05-09
8.270000457763672,2022-05-10
8.109999656677246,2022-05-11
8.329999923706055,2022-05-12
8.489999771118164,2022-05-13
8.899999618530273,2022-05-16
9.430000305175781,2022-05-17
9.319999694824219,2022-05-18
9.25,2022-05-19
9.260000228881836,2022-05-20
9.180000305175781,2022-05-23
9.029999732971191,2022-05-24
9.279999732971191,2022-05-25
9.4399995803833,2022-05-26
9.640000343322754,2022-05-27
9.510000228881836,2022-05-31
9.239999771118164,2022-06-01
9.380000114440918,2022-06-02
9.069999694824219,2022-06-03
9.210000038146973,2022-06-06
9.140000343322754,2022-06-07
9.020000457763672,2022-06-08
8.779999732971191,2022-06-09
8.350000381469727,2022-06-10
7.869999885559082,2022-06-13
7.46999979019165,2022-06-14
7.789999961853027,2022-06-15
7.070000171661377,2022-06-16
7.769999980926514,2022-06-17
7.5,2022-06-21
7.519999980926514,2022-06-22
7.539999961853027,2022-06-23
7.789999961853027,2022-06-24
7.840000152587891,2022-06-27
7.730000019073486,2022-06-28
8.039999961853027,2022-06-29
7.800000190734863,2022-06-30
8.020000457763672,2022-07-01
7.760000228881836,2022-07-05
7.690000057220459,2022-07-06
7.619999885559082,2022-07-07
7.420000076293945,2022-07-08
7.0,2022-07-11
7.139999866485596,2022-07-12
7.050000190734863,2022-07-13
6.869999885559082,2022-07-14
7.03000020980835,2022-07-15
7.010000228881836,2022-07-18
7.360000133514404,2022-07-19
7.449999809265137,2022-07-20
7.289999961853027,2022-07-21
7.119999885559082,2022-07-22
7.039999961853027,2022-07-25
7.010000228881836,2022-07-26
7.170000076293945,2022-07-27
7.21999979019165,2022-07-28
7.369999885559082,2022-07-29
7.380000114440918,2022-08-01
7.239999771118164,2022-08-02
7.590000152587891,2022-08-03
7.5,2022-08-04
7.239999771118164,2022-08-05
7.329999923706055,2022-08-08
7.400000095367432,2022-08-09
7.880000114440918,2022-08-10
7.869999885559082,2022-08-11
8.180000305175781,2022-08-12
8.039999961853027,2022-08-15
8.100000381469727,2022-08-16
7.760000228881836,2022-08-17
7.800000190734863,2022-08-18
7.599999904632568,2022-08-19
7.099999904632568,2022-08-22
7.099999904632568,2022-08-23
7.110000133514404,2022-08-24
7.289999961853027,2022-08-25
7.03000020980835,2022-08-26
7.019999980926514,2022-08-29
6.860000133514404,2022-08-30
7.0,2022-08-31
7.039999961853027,2022-09-01
6.78000020980835,2022-09-02
6.699999809265137,2022-09-06
6.590000152587891,2022-09-07
6.510000228881836,2022-09-08
6.96999979019165,2022-09-09
7.289999961853027,2022-09-12
6.889999866485596,2022-09-13
6.699999809265137,2022-09-14
6.619999885559082,2022-09-15
6.78000020980835,2022-09-16
6.739999771118164,2022-09-19
6.599999904632568,2022-09-20
6.429999828338623,2022-09-21
6.239999771118164,2022-09-22
6.289999961853027,2022-09-23
6.0,2022-09-26
5.909999847412109,2022-09-27
6.460000038146973,2022-09-28
6.25,2022-09-29
6.190000057220459,2022-09-30
6.440000057220459,2022-10-03
6.670000076293945,2022-10-04
6.940000057220459,2022-10-05
7.050000190734863,2022-10-06
7.190000057220459,2022-10-07
7.510000228881836,2022-10-10
7.5,2022-10-11
7.449999809265137,2022-10-12
7.340000152587891,2022-10-13
7.090000152587891,2022-10-14
7.539999961853027,2022-10-17
7.559999942779541,2022-10-18
7.420000076293945,2022-10-19
7.420000076293945,2022-10-20
7.670000076293945,2022-10-21
7.71999979019165,2022-10-24
7.769999980926514,2022-10-25
7.619999885559082,2022-10-26
7.559999942779541,2022-10-27
7.900000095367432,2022-10-28
7.78000020980835,2022-10-31
8.020000457763672,2022-11-01
7.699999809265137,2022-11-02
7.570000171661377,2022-11-03
7.829999923706055,2022-11-04
8.180000305175781,2022-11-07
8.239999771118164,2022-11-08
7.34499979019165,2022-11-09
7.610000133514404,2022-11-10
8.0,2022-11-11
8.1899995803833,2022-11-14
8.270000457763672,2022-11-15
8.399999618530273,2022-11-16
8.0,2022-11-17
7.940000057220459,2022-11-18
7.690000057220459,2022-11-21
7.71999979019165,2022-11-22
7.909999847412109,2022-11-23
7.739999771118164,2022-11-25
7.559999942779541,2022-11-28
7.639999866485596,2022-11-29
7.739999771118164,2022-11-30
7.75,2022-12-01
7.730000019073486,2022-12-02
7.519999980926514,2022-12-05
7.28000020980835,2022-12-06
6.960000038146973,2022-12-07
6.96999979019165,2022-12-08
