TMO,Date
6.69719934463501,1989-07-07
6.818413734436035,1989-07-10
6.909327507019043,1989-07-11
6.96993350982666,1989-07-12
6.848716735839844,1989-07-13
6.96993350982666,1989-07-14
6.909327507019043,1989-07-17
7.030546188354492,1989-07-18
7.182066440582275,1989-07-19
7.060848236083984,1989-07-20
7.12145471572876,1989-07-21
7.030546188354492,1989-07-24
7.272976398468018,1989-07-25
7.333584308624268,1989-07-26
7.272976398468018,1989-07-27
7.333584308624268,1989-07-28
7.424496173858643,1989-07-31
7.333584308624268,1989-08-01
7.212366580963135,1989-08-02
7.303281307220459,1989-08-03
7.182066440582275,1989-08-04
7.212366580963135,1989-08-07
7.242674350738525,1989-08-08
7.333584308624268,1989-08-09
7.272976398468018,1989-08-10
7.272976398468018,1989-08-11
7.272976398468018,1989-08-14
7.242674350738525,1989-08-15
7.151760101318359,1989-08-16
7.12145471572876,1989-08-17
7.303281307220459,1989-08-18
7.272976398468018,1989-08-21
7.333584308624268,1989-08-22
7.424496173858643,1989-08-23
7.39419412612915,1989-08-24
7.545716285705566,1989-08-25
8.000274658203125,1989-08-28
7.909361839294434,1989-08-29
7.909361839294434,1989-08-30
7.87905740737915,1989-08-31
7.939663887023926,1989-09-01
7.939663887023926,1989-09-05
7.909361839294434,1989-09-06
8.121489524841309,1989-09-07
8.151792526245117,1989-09-08
8.151792526245117,1989-09-11
8.151792526245117,1989-09-12
8.060880661010742,1989-09-13
7.909361839294434,1989-09-14
7.8487548828125,1989-09-15
7.969967842102051,1989-09-18
8.3942289352417,1989-09-19
8.515440940856934,1989-09-20
8.606356620788574,1989-09-21
8.545746803283691,1989-09-22
8.363924026489258,1989-09-25
8.424529075622559,1989-09-26
8.606356620788574,1989-09-27
8.727571487426758,1989-09-28
8.939699172973633,1989-09-29
8.970003128051758,1989-10-02
9.151830673217773,1989-10-03
9.060914993286133,1989-10-04
8.970003128051758,1989-10-05
8.727571487426758,1989-10-06
8.697271347045898,1989-10-09
8.727571487426758,1989-10-10
8.666963577270508,1989-10-11
8.515440940856934,1989-10-12
7.636624336242676,1989-10-13
7.636624336242676,1989-10-16
7.8487548828125,1989-10-17
8.303312301635742,1989-10-18
8.6366605758667,1989-10-19
8.576050758361816,1989-10-20
8.363924026489258,1989-10-23
8.121489524841309,1989-10-24
8.091185569763184,1989-10-25
8.091185569763184,1989-10-26
7.909361839294434,1989-10-27
7.78814697265625,1989-10-30
7.545716285705566,1989-10-31
7.727537631988525,1989-11-01
7.909361839294434,1989-11-02
7.939663887023926,1989-11-03
7.909361839294434,1989-11-06
7.818450450897217,1989-11-07
7.8487548828125,1989-11-08
7.909361839294434,1989-11-09
7.969967842102051,1989-11-10
7.969967842102051,1989-11-13
8.000274658203125,1989-11-14
8.030579566955566,1989-11-15
8.000274658203125,1989-11-16
8.000274658203125,1989-11-17
7.939663887023926,1989-11-20
7.939663887023926,1989-11-21
7.939663887023926,1989-11-22
7.939663887023926,1989-11-24
7.909361839294434,1989-11-27
7.6972336769104,1989-11-28
7.6972336769104,1989-11-29
7.606321334838867,1989-11-30
7.727537631988525,1989-12-01
7.727537631988525,1989-12-04
7.818450450897217,1989-12-05
7.78814697265625,1989-12-06
7.576015472412109,1989-12-07
7.666930675506592,1989-12-08
7.78814697265625,1989-12-11
7.757840156555176,1989-12-12
7.757840156555176,1989-12-13
7.727537631988525,1989-12-14
7.757840156555176,1989-12-15
7.454799175262451,1989-12-18
7.454799175262451,1989-12-19
7.242674350738525,1989-12-20
7.363891124725342,1989-12-21
7.39419412612915,1989-12-22
7.363891124725342,1989-12-26
7.363891124725342,1989-12-27
7.363891124725342,1989-12-28
7.424496173858643,1989-12-29
7.424496173858643,1990-01-02
7.969967842102051,1990-01-03
8.030579566955566,1990-01-04
7.969967842102051,1990-01-05
7.909361839294434,1990-01-08
7.969967842102051,1990-01-09
7.78814697265625,1990-01-10
7.909361839294434,1990-01-11
7.757840156555176,1990-01-12
7.727537631988525,1990-01-15
7.666930675506592,1990-01-16
7.666930675506592,1990-01-17
7.666930675506592,1990-01-18
7.727537631988525,1990-01-19
7.666930675506592,1990-01-22
7.576015472412109,1990-01-23
7.454799175262451,1990-01-24
7.454799175262451,1990-01-25
7.424496173858643,1990-01-26
7.39419412612915,1990-01-29
7.272976398468018,1990-01-30
7.242674350738525,1990-01-31
7.212366580963135,1990-02-01
7.333584308624268,1990-02-02
7.454799175262451,1990-02-05
7.424496173858643,1990-02-06
7.606321334838867,1990-02-07
7.818450450897217,1990-02-08
7.78814697265625,1990-02-09
7.727537631988525,1990-02-12
7.576015472412109,1990-02-13
7.606321334838867,1990-02-14
7.666930675506592,1990-02-15
7.636624336242676,1990-02-16
7.576015472412109,1990-02-20
7.576015472412109,1990-02-21
7.666930675506592,1990-02-22
7.576015472412109,1990-02-23
7.606321334838867,1990-02-26
7.636624336242676,1990-02-27
7.666930675506592,1990-02-28
7.666930675506592,1990-03-01
7.636624336242676,1990-03-02
7.6972336769104,1990-03-05
7.6972336769104,1990-03-06
7.818450450897217,1990-03-07
8.21240520477295,1990-03-08
8.454835891723633,1990-03-09
8.333620071411133,1990-03-12
8.21240520477295,1990-03-13
8.182097434997559,1990-03-14
8.182097434997559,1990-03-15
8.030579566955566,1990-03-16
8.091185569763184,1990-03-19
8.121489524841309,1990-03-20
8.030579566955566,1990-03-21
7.87905740737915,1990-03-22
7.87905740737915,1990-03-23
7.818450450897217,1990-03-26
7.818450450897217,1990-03-27
7.727537631988525,1990-03-28
7.727537631988525,1990-03-29
7.757840156555176,1990-03-30
7.515407085418701,1990-04-02
7.666930675506592,1990-04-03
7.606321334838867,1990-04-04
7.636624336242676,1990-04-05
8.030579566955566,1990-04-06
8.000274658203125,1990-04-09
8.030579566955566,1990-04-10
8.000274658203125,1990-04-11
7.969967842102051,1990-04-12
8.030579566955566,1990-04-16
7.909361839294434,1990-04-17
7.757840156555176,1990-04-18
7.727537631988525,1990-04-19
7.6972336769104,1990-04-20
7.727537631988525,1990-04-23
7.818450450897217,1990-04-24
7.757840156555176,1990-04-25
7.909361839294434,1990-04-26
7.818450450897217,1990-04-27
7.818450450897217,1990-04-30
7.757840156555176,1990-05-01
7.909361839294434,1990-05-02
8.030579566955566,1990-05-03
8.060880661010742,1990-05-04
8.000274658203125,1990-05-07
7.757840156555176,1990-05-08
7.818450450897217,1990-05-09
7.818450450897217,1990-05-10
7.909361839294434,1990-05-11
7.757840156555176,1990-05-14
7.636624336242676,1990-05-15
7.8487548828125,1990-05-16
8.000274658203125,1990-05-17
8.121489524841309,1990-05-18
8.242709159851074,1990-05-21
8.151792526245117,1990-05-22
8.273011207580566,1990-05-23
8.363924026489258,1990-05-24
8.454835891723633,1990-05-25
8.3942289352417,1990-05-29
8.454835891723633,1990-05-30
8.21240520477295,1990-05-31
8.242709159851074,1990-06-01
8.273011207580566,1990-06-04
8.060880661010742,1990-06-05
8.060880661010742,1990-06-06
8.030579566955566,1990-06-07
8.000274658203125,1990-06-08
7.969967842102051,1990-06-11
7.909361839294434,1990-06-12
7.969967842102051,1990-06-13
8.060880661010742,1990-06-14
8.060880661010742,1990-06-15
7.939663887023926,1990-06-18
7.939663887023926,1990-06-19
7.87905740737915,1990-06-20
7.8487548828125,1990-06-21
7.757840156555176,1990-06-22
7.485104560852051,1990-06-25
7.333584308624268,1990-06-26
7.303281307220459,1990-06-27
7.485104560852051,1990-06-28
7.39419412612915,1990-06-29
7.454799175262451,1990-07-02
7.39419412612915,1990-07-03
7.39419412612915,1990-07-05
7.39419412612915,1990-07-06
7.363891124725342,1990-07-09
7.212366580963135,1990-07-10
7.454799175262451,1990-07-11
7.454799175262451,1990-07-12
7.606321334838867,1990-07-13
7.515407085418701,1990-07-16
7.454799175262451,1990-07-17
7.39419412612915,1990-07-18
7.363891124725342,1990-07-19
7.363891124725342,1990-07-20
7.151760101318359,1990-07-23
7.12145471572876,1990-07-24
7.182066440582275,1990-07-25
7.182066440582275,1990-07-26
7.030546188354492,1990-07-27
7.000241279602051,1990-07-30
6.96993350982666,1990-07-31
6.909327507019043,1990-08-01
6.96993350982666,1990-08-02
6.727502822875977,1990-08-03
6.333549499511719,1990-08-06
6.363855361938477,1990-08-07
6.363855361938477,1990-08-08
6.333549499511719,1990-08-09
6.242639064788818,1990-08-10
6.182030200958252,1990-08-13
6.182030200958252,1990-08-14
6.091118335723877,1990-08-15
5.8486857414245605,1990-08-16
5.5759501457214355,1990-08-17
5.727468967437744,1990-08-20
5.606253147125244,1990-08-21
5.606253147125244,1990-08-22
5.5759501457214355,1990-08-23
5.5759501457214355,1990-08-24
5.909292697906494,1990-08-27
5.969902992248535,1990-08-28
6.12142276763916,1990-08-29
6.030509948730469,1990-08-30
6.151726722717285,1990-08-31
5.909292697906494,1990-09-04
5.818379878997803,1990-09-05
5.727468967437744,1990-09-06
5.727468967437744,1990-09-07
5.909292697906494,1990-09-10
5.8486857414245605,1990-09-11
5.969902992248535,1990-09-12
5.939598560333252,1990-09-13
5.878989219665527,1990-09-14
5.8486857414245605,1990-09-17
5.878989219665527,1990-09-18
5.969902992248535,1990-09-19
6.000205993652344,1990-09-20
5.939598560333252,1990-09-21
5.878989219665527,1990-09-24
5.8486857414245605,1990-09-25
5.818379878997803,1990-09-26
5.636557579040527,1990-09-27
5.5759501457214355,1990-09-28
5.5759501457214355,1990-10-01
5.606253147125244,1990-10-02
5.515341281890869,1990-10-03
5.515341281890869,1990-10-04
5.515341281890869,1990-10-05
5.545644283294678,1990-10-08
5.454731464385986,1990-10-09
5.454731464385986,1990-10-10
5.303211688995361,1990-10-11
5.303211688995361,1990-10-12
5.454731464385986,1990-10-15
5.363819599151611,1990-10-16
5.333516597747803,1990-10-17
5.5759501457214355,1990-10-18
5.606253147125244,1990-10-19
5.818379878997803,1990-10-22
5.727468967437744,1990-10-23
5.757773399353027,1990-10-24
5.757773399353027,1990-10-25
5.636557579040527,1990-10-26
5.636557579040527,1990-10-29
5.697165012359619,1990-10-30
5.606253147125244,1990-10-31
5.4850382804870605,1990-11-01
5.545644283294678,1990-11-02
5.636557579040527,1990-11-05
5.818379878997803,1990-11-06
6.030509948730469,1990-11-07
6.151726722717285,1990-11-08
6.12142276763916,1990-11-09
6.212335586547852,1990-11-12
6.424462795257568,1990-11-13
6.485070705413818,1990-11-14
6.666895389556885,1990-11-15
6.666895389556885,1990-11-16
6.727502822875977,1990-11-19
6.788110256195068,1990-11-20
6.848716735839844,1990-11-21
6.757809638977051,1990-11-23
6.666895389556885,1990-11-26
6.909327507019043,1990-11-27
6.879024505615234,1990-11-28
6.96993350982666,1990-11-29
7.12145471572876,1990-11-30
7.000241279602051,1990-12-03
6.96993350982666,1990-12-04
7.060848236083984,1990-12-05
7.12145471572876,1990-12-06
7.09114933013916,1990-12-07
7.060848236083984,1990-12-10
7.030546188354492,1990-12-11
7.060848236083984,1990-12-12
7.182066440582275,1990-12-13
7.000241279602051,1990-12-14
7.030546188354492,1990-12-17
6.96993350982666,1990-12-18
6.96993350982666,1990-12-19
6.939632892608643,1990-12-20
6.939632892608643,1990-12-21
6.909327507019043,1990-12-24
6.96993350982666,1990-12-26
7.000241279602051,1990-12-27
6.96993350982666,1990-12-28
7.000241279602051,1990-12-31
6.848716735839844,1991-01-02
6.818413734436035,1991-01-03
6.848716735839844,1991-01-04
6.424462795257568,1991-01-07
6.363855361938477,1991-01-08
6.545679569244385,1991-01-09
6.666895389556885,1991-01-10
6.727502822875977,1991-01-11
6.666895389556885,1991-01-14
6.666895389556885,1991-01-15
6.879024505615234,1991-01-16
6.96993350982666,1991-01-17
6.879024505615234,1991-01-18
6.879024505615234,1991-01-21
7.030546188354492,1991-01-22
7.000241279602051,1991-01-23
7.272976398468018,1991-01-24
7.363891124725342,1991-01-25
7.39419412612915,1991-01-28
7.87905740737915,1991-01-29
7.606321334838867,1991-01-30
7.6972336769104,1991-01-31
7.606321334838867,1991-02-01
7.545716285705566,1991-02-04
7.424496173858643,1991-02-05
7.424496173858643,1991-02-06
7.545716285705566,1991-02-07
7.545716285705566,1991-02-08
7.757840156555176,1991-02-11
7.6972336769104,1991-02-12
7.666930675506592,1991-02-13
7.606321334838867,1991-02-14
7.424496173858643,1991-02-15
7.333584308624268,1991-02-19
7.39419412612915,1991-02-20
7.666930675506592,1991-02-21
7.757840156555176,1991-02-22
7.6972336769104,1991-02-25
7.8487548828125,1991-02-26
7.909361839294434,1991-02-27
7.87905740737915,1991-02-28
7.909361839294434,1991-03-01
8.000274658203125,1991-03-04
8.363924026489258,1991-03-05
8.363924026489258,1991-03-06
8.363924026489258,1991-03-07
8.363924026489258,1991-03-08
8.242709159851074,1991-03-11
8.242709159851074,1991-03-12
8.182097434997559,1991-03-13
8.182097434997559,1991-03-14
7.969967842102051,1991-03-15
7.939663887023926,1991-03-18
7.8487548828125,1991-03-19
7.78814697265625,1991-03-20
7.909361839294434,1991-03-21
7.939663887023926,1991-03-22
8.091185569763184,1991-03-25
8.182097434997559,1991-03-26
8.273011207580566,1991-03-27
8.303312301635742,1991-03-28
8.242709159851074,1991-04-01
8.363924026489258,1991-04-02
8.424529075622559,1991-04-03
8.485139846801758,1991-04-04
8.727571487426758,1991-04-05
8.666963577270508,1991-04-08
8.485139846801758,1991-04-09
8.606356620788574,1991-04-10
8.515440940856934,1991-04-11
8.606356620788574,1991-04-12
8.727571487426758,1991-04-15
8.90939712524414,1991-04-16
8.818482398986816,1991-04-17
8.78818130493164,1991-04-18
8.727571487426758,1991-04-19
8.727571487426758,1991-04-22
8.545746803283691,1991-04-23
8.606356620788574,1991-04-24
8.606356620788574,1991-04-25
8.545746803283691,1991-04-26
8.454835891723633,1991-04-29
8.3942289352417,1991-04-30
8.515440940856934,1991-05-01
8.727571487426758,1991-05-02
8.848790168762207,1991-05-03
8.939699172973633,1991-05-06
9.091217994689941,1991-05-07
9.485175132751465,1991-05-08
9.57608413696289,1991-05-09
9.39426326751709,1991-05-10
9.303349494934082,1991-05-13
9.242740631103516,1991-05-14
9.121522903442383,1991-05-15
9.060914993286133,1991-05-16
9.030611991882324,1991-05-17
8.939699172973633,1991-05-20
9.151830673217773,1991-05-21
9.151830673217773,1991-05-22
9.303349494934082,1991-05-23
9.363958358764648,1991-05-24
9.697300910949707,1991-05-28
9.63669204711914,1991-05-29
9.606392860412598,1991-05-30
9.63669204711914,1991-05-31
9.63669204711914,1991-06-03
9.606392860412598,1991-06-04
9.51547908782959,1991-06-05
9.454867362976074,1991-06-06
9.454867362976074,1991-06-07
9.333657264709473,1991-06-10
9.39426326751709,1991-06-11
9.363958358764648,1991-06-12
9.454867362976074,1991-06-13
9.363958358764648,1991-06-14
9.485175132751465,1991-06-17
9.51547908782959,1991-06-18
9.454867362976074,1991-06-19
9.485175132751465,1991-06-20
9.454867362976074,1991-06-21
9.363958358764648,1991-06-24
9.363958358764648,1991-06-25
9.212440490722656,1991-06-26
9.060914993286133,1991-06-27
8.78818130493164,1991-06-28
8.939699172973633,1991-07-01
8.727571487426758,1991-07-02
8.666963577270508,1991-07-03
8.697271347045898,1991-07-05
8.666963577270508,1991-07-08
8.879093170166016,1991-07-09
8.970003128051758,1991-07-10
8.90939712524414,1991-07-11
9.030611991882324,1991-07-12
9.212440490722656,1991-07-15
9.212440490722656,1991-07-16
9.121522903442383,1991-07-17
9.091217994689941,1991-07-18
9.121522903442383,1991-07-19
8.970003128051758,1991-07-22
8.848790168762207,1991-07-23
8.6366605758667,1991-07-24
8.848790168762207,1991-07-25
8.939699172973633,1991-07-26
8.848790168762207,1991-07-29
8.78818130493164,1991-07-30
8.90939712524414,1991-07-31
8.848790168762207,1991-08-01
8.78818130493164,1991-08-02
8.666963577270508,1991-08-05
8.515440940856934,1991-08-06
8.576050758361816,1991-08-07
8.727571487426758,1991-08-08
8.666963577270508,1991-08-09
8.75787353515625,1991-08-12
8.818482398986816,1991-08-13
8.879093170166016,1991-08-14
9.000311851501465,1991-08-15
8.970003128051758,1991-08-16
8.78818130493164,1991-08-19
8.879093170166016,1991-08-20
8.970003128051758,1991-08-21
8.970003128051758,1991-08-22
8.970003128051758,1991-08-23
9.121522903442383,1991-08-26
9.212440490722656,1991-08-27
9.51547908782959,1991-08-28
9.454867362976074,1991-08-29
9.363958358764648,1991-08-30
9.363958358764648,1991-09-03
9.39426326751709,1991-09-04
9.57608413696289,1991-09-05
9.727606773376465,1991-09-06
9.848821640014648,1991-09-09
9.606392860412598,1991-09-10
9.63669204711914,1991-09-11
9.57608413696289,1991-09-12
9.63669204711914,1991-09-13
9.666997909545898,1991-09-16
9.57608413696289,1991-09-17
9.788212776184082,1991-09-18
9.666997909545898,1991-09-19
9.63669204711914,1991-09-20
9.63669204711914,1991-09-23
9.545783042907715,1991-09-24
9.485175132751465,1991-09-25
9.788212776184082,1991-09-26
9.727606773376465,1991-09-27
9.75791072845459,1991-09-30
9.848821640014648,1991-10-01
9.848821640014648,1991-10-02
9.727606773376465,1991-10-03
9.75791072845459,1991-10-04
9.666997909545898,1991-10-07
9.606392860412598,1991-10-08
9.606392860412598,1991-10-09
9.697300910949707,1991-10-10
9.81851863861084,1991-10-11
10.121561050415039,1991-10-14
10.151860237121582,1991-10-15
10.18216609954834,1991-10-16
10.121561050415039,1991-10-17
10.242778778076172,1991-10-18
10.121561050415039,1991-10-21
10.18216609954834,1991-10-22
10.242778778076172,1991-10-23
10.030647277832031,1991-10-24
10.030647277832031,1991-10-25
9.970036506652832,1991-10-28
10.030647277832031,1991-10-29
10.00034236907959,1991-10-30
10.030647277832031,1991-10-31
10.121561050415039,1991-11-01
10.121561050415039,1991-11-04
10.485208511352539,1991-11-05
10.545817375183105,1991-11-06
10.485208511352539,1991-11-07
10.454903602600098,1991-11-08
10.485208511352539,1991-11-11
10.515509605407715,1991-11-12
10.485208511352539,1991-11-13
10.424601554870605,1991-11-14
10.18216609954834,1991-11-15
9.879125595092773,1991-11-18
9.63669204711914,1991-11-19
9.848821640014648,1991-11-20
9.879125595092773,1991-11-21
9.879125595092773,1991-11-22
9.848821640014648,1991-11-25
9.848821640014648,1991-11-26
9.848821640014648,1991-11-27
9.879125595092773,1991-11-29
10.303384780883789,1991-12-02
10.485208511352539,1991-12-03
10.576120376586914,1991-12-04
10.818551063537598,1991-12-05
10.727638244628906,1991-12-06
10.727638244628906,1991-12-09
10.757943153381348,1991-12-10
10.757943153381348,1991-12-11
10.848858833312988,1991-12-12
10.788250923156738,1991-12-13
11.060982704162598,1991-12-16
11.030682563781738,1991-12-17
11.030682563781738,1991-12-18
10.879158973693848,1991-12-19
10.727638244628906,1991-12-20
10.818551063537598,1991-12-23
10.939767837524414,1991-12-24
11.060982704162598,1991-12-26
11.151900291442871,1991-12-27
11.364025115966797,1991-12-30
11.303420066833496,1991-12-31
11.212506294250488,1992-01-02
11.121594429016113,1992-01-03
11.18220329284668,1992-01-06
11.121594429016113,1992-01-07
11.273115158081055,1992-01-08
11.24280834197998,1992-01-09
11.060982704162598,1992-01-10
11.030682563781738,1992-01-13
11.060982704162598,1992-01-14
11.24280834197998,1992-01-15
11.18220329284668,1992-01-16
11.151900291442871,1992-01-17
11.030682563781738,1992-01-20
10.788250923156738,1992-01-21
10.757943153381348,1992-01-22
10.545817375183105,1992-01-23
10.545817375183105,1992-01-24
10.576120376586914,1992-01-27
10.788250923156738,1992-01-28
10.848858833312988,1992-01-29
10.879158973693848,1992-01-30
10.939767837524414,1992-01-31
10.970075607299805,1992-02-03
11.00037670135498,1992-02-04
11.030682563781738,1992-02-05
11.030682563781738,1992-02-06
11.121594429016113,1992-02-07
11.18220329284668,1992-02-10
11.454937934875488,1992-02-11
11.424630165100098,1992-02-12
11.24280834197998,1992-02-13
11.24280834197998,1992-02-14
11.273115158081055,1992-02-18
11.212506294250488,1992-02-19
11.151900291442871,1992-02-20
10.939767837524414,1992-02-21
10.879158973693848,1992-02-24
10.454903602600098,1992-02-25
10.454903602600098,1992-02-26
10.394292831420898,1992-02-27
10.303384780883789,1992-02-28
10.424601554870605,1992-03-02
10.545817375183105,1992-03-03
10.515509605407715,1992-03-04
10.424601554870605,1992-03-05
10.242778778076172,1992-03-06
10.33368968963623,1992-03-09
10.424601554870605,1992-03-10
10.273078918457031,1992-03-11
10.030647277832031,1992-03-12
10.121561050415039,1992-03-13
9.970036506652832,1992-03-16
10.060951232910156,1992-03-17
10.00034236907959,1992-03-18
9.909430503845215,1992-03-19
9.788212776184082,1992-03-20
9.81851863861084,1992-03-23
9.81851863861084,1992-03-24
9.727606773376465,1992-03-25
9.697300910949707,1992-03-26
9.63669204711914,1992-03-27
9.363958358764648,1992-03-30
9.303349494934082,1992-03-31
9.454867362976074,1992-04-01
9.485175132751465,1992-04-02
9.39426326751709,1992-04-03
9.697300910949707,1992-04-06
9.970036506652832,1992-04-07
9.81851863861084,1992-04-08
9.848821640014648,1992-04-09
10.030647277832031,1992-04-10
10.242778778076172,1992-04-13
10.545817375183105,1992-04-14
10.424601554870605,1992-04-15
10.394292831420898,1992-04-16
10.394292831420898,1992-04-20
10.424601554870605,1992-04-21
10.454903602600098,1992-04-22
10.394292831420898,1992-04-23
10.00034236907959,1992-04-24
9.81851863861084,1992-04-27
9.970036506652832,1992-04-28
10.121561050415039,1992-04-29
10.151860237121582,1992-04-30
10.151860237121582,1992-05-01
10.00034236907959,1992-05-04
10.091257095336914,1992-05-05
10.18216609954834,1992-05-06
10.18216609954834,1992-05-07
10.18216609954834,1992-05-08
10.121561050415039,1992-05-11
10.060951232910156,1992-05-12
10.121561050415039,1992-05-13
9.939735412597656,1992-05-14
9.879125595092773,1992-05-15
9.909430503845215,1992-05-18
10.151860237121582,1992-05-19
10.151860237121582,1992-05-20
10.33368968963623,1992-05-21
10.363995552062988,1992-05-22
10.242778778076172,1992-05-26
10.242778778076172,1992-05-27
10.273078918457031,1992-05-28
10.212469100952148,1992-05-29
10.212469100952148,1992-06-01
10.363995552062988,1992-06-02
10.394292831420898,1992-06-03
10.303384780883789,1992-06-04
10.303384780883789,1992-06-05
10.212469100952148,1992-06-08
10.18216609954834,1992-06-09
10.18216609954834,1992-06-10
10.212469100952148,1992-06-11
10.33368968963623,1992-06-12
10.454903602600098,1992-06-15
10.33368968963623,1992-06-16
9.970036506652832,1992-06-17
10.00034236907959,1992-06-18
10.060951232910156,1992-06-19
9.848821640014648,1992-06-22
9.879125595092773,1992-06-23
9.727606773376465,1992-06-24
9.727606773376465,1992-06-25
9.81851863861084,1992-06-26
9.970036506652832,1992-06-29
9.879125595092773,1992-06-30
10.00034236907959,1992-07-01
10.030647277832031,1992-07-02
10.121561050415039,1992-07-06
10.00034236907959,1992-07-07
10.151860237121582,1992-07-08
10.151860237121582,1992-07-09
10.151860237121582,1992-07-10
10.303384780883789,1992-07-13
10.273078918457031,1992-07-14
9.63669204711914,1992-07-15
9.727606773376465,1992-07-16
9.727606773376465,1992-07-17
9.666997909545898,1992-07-20
9.51547908782959,1992-07-21
9.212440490722656,1992-07-22
9.303349494934082,1992-07-23
9.363958358764648,1992-07-24
9.212440490722656,1992-07-27
9.303349494934082,1992-07-28
9.606392860412598,1992-07-29
9.63669204711914,1992-07-30
9.63669204711914,1992-07-31
9.51547908782959,1992-08-03
9.39426326751709,1992-08-04
9.424566268920898,1992-08-05
9.424566268920898,1992-08-06
9.363958358764648,1992-08-07
9.273042678833008,1992-08-10
9.273042678833008,1992-08-11
9.333657264709473,1992-08-12
9.363958358764648,1992-08-13
9.363958358764648,1992-08-14
9.454867362976074,1992-08-17
9.454867362976074,1992-08-18
9.39426326751709,1992-08-19
9.39426326751709,1992-08-20
9.363958358764648,1992-08-21
9.333657264709473,1992-08-24
9.273042678833008,1992-08-25
9.303349494934082,1992-08-26
9.363958358764648,1992-08-27
9.424566268920898,1992-08-28
9.545783042907715,1992-08-31
9.666997909545898,1992-09-01
9.63669204711914,1992-09-02
9.63669204711914,1992-09-03
9.63669204711914,1992-09-04
9.606392860412598,1992-09-08
9.697300910949707,1992-09-09
9.697300910949707,1992-09-10
9.939735412597656,1992-09-11
10.030647277832031,1992-09-14
9.939735412597656,1992-09-15
9.848821640014648,1992-09-16
9.879125595092773,1992-09-17
9.909430503845215,1992-09-18
9.939735412597656,1992-09-21
9.970036506652832,1992-09-22
9.81851863861084,1992-09-23
9.81851863861084,1992-09-24
9.788212776184082,1992-09-25
9.697300910949707,1992-09-28
9.879125595092773,1992-09-29
10.030647277832031,1992-09-30
10.060951232910156,1992-10-01
9.879125595092773,1992-10-02
9.879125595092773,1992-10-05
10.030647277832031,1992-10-06
10.273078918457031,1992-10-07
10.363995552062988,1992-10-08
10.212469100952148,1992-10-09
10.273078918457031,1992-10-12
10.151860237121582,1992-10-13
10.212469100952148,1992-10-14
10.18216609954834,1992-10-15
10.18216609954834,1992-10-16
10.151860237121582,1992-10-19
10.242778778076172,1992-10-20
10.303384780883789,1992-10-21
10.424601554870605,1992-10-22
10.394292831420898,1992-10-23
10.545817375183105,1992-10-26
10.363995552062988,1992-10-27
10.485208511352539,1992-10-28
10.515509605407715,1992-10-29
10.545817375183105,1992-10-30
10.515509605407715,1992-11-02
10.636730194091797,1992-11-03
10.636730194091797,1992-11-04
10.636730194091797,1992-11-05
10.576120376586914,1992-11-06
10.788250923156738,1992-11-09
10.848858833312988,1992-11-10
10.848858833312988,1992-11-11
10.727638244628906,1992-11-12
10.636730194091797,1992-11-13
10.697335243225098,1992-11-16
10.697335243225098,1992-11-17
10.667032241821289,1992-11-18
10.667032241821289,1992-11-19
10.606423377990723,1992-11-20
10.667032241821289,1992-11-23
10.879158973693848,1992-11-24
10.848858833312988,1992-11-25
10.848858833312988,1992-11-27
10.909461975097656,1992-11-30
10.818551063537598,1992-12-01
10.909461975097656,1992-12-02
10.848858833312988,1992-12-03
10.757943153381348,1992-12-04
10.909461975097656,1992-12-07
10.909461975097656,1992-12-08
10.909461975097656,1992-12-09
10.697335243225098,1992-12-10
10.757943153381348,1992-12-11
10.818551063537598,1992-12-14
10.879158973693848,1992-12-15
10.848858833312988,1992-12-16
10.848858833312988,1992-12-17
10.970075607299805,1992-12-18
11.18220329284668,1992-12-21
11.212506294250488,1992-12-22
11.151900291442871,1992-12-23
11.273115158081055,1992-12-24
11.364025115966797,1992-12-28
11.424630165100098,1992-12-29
11.424630165100098,1992-12-30
11.424630165100098,1992-12-31
11.424630165100098,1993-01-04
11.727677345275879,1993-01-05
11.84888744354248,1993-01-06
11.788284301757812,1993-01-07
11.667067527770996,1993-01-08
11.606457710266113,1993-01-11
11.636759757995605,1993-01-12
11.57615852355957,1993-01-13
11.697371482849121,1993-01-14
11.909499168395996,1993-01-15
11.84888744354248,1993-01-18
11.757978439331055,1993-01-19
11.93980598449707,1993-01-20
12.061020851135254,1993-01-21
12.121627807617188,1993-01-22
12.18223762512207,1993-01-25
12.333755493164062,1993-01-26
12.273148536682129,1993-01-27
12.303452491760254,1993-01-28
12.121627807617188,1993-01-29
12.121627807617188,1993-02-01
12.121627807617188,1993-02-02
12.24284553527832,1993-02-03
12.60649299621582,1993-02-04
12.667098999023438,1993-02-05
12.667098999023438,1993-02-08
12.485278129577637,1993-02-09
12.303452491760254,1993-02-10
12.364059448242188,1993-02-11
12.24284553527832,1993-02-12
11.909499168395996,1993-02-16
11.788284301757812,1993-02-17
11.909499168395996,1993-02-18
11.84888744354248,1993-02-19
11.818585395812988,1993-02-22
11.606457710266113,1993-02-23
11.788284301757812,1993-02-24
12.061020851135254,1993-02-25
12.24284553527832,1993-02-26
12.424670219421387,1993-03-01
12.303452491760254,1993-03-02
12.333755493164062,1993-03-03
12.576188087463379,1993-03-04
12.54588508605957,1993-03-05
13.09135913848877,1993-03-08
13.818655014038086,1993-03-09
13.576220512390137,1993-03-10
13.667136192321777,1993-03-11
13.606526374816895,1993-03-12
