WY,Date
6.941017150878906,1996-04-12
6.977936267852783,1996-04-15
7.217920780181885,1996-04-16
7.180999755859375,1996-04-17
7.236380100250244,1996-04-18
7.088696002960205,1996-04-19
7.107159614562988,1996-04-22
7.088696002960205,1996-04-23
7.051779270172119,1996-04-24
7.125620365142822,1996-04-25
7.070235729217529,1996-04-26
7.328680515289307,1996-04-29
7.310222148895264,1996-04-30
7.1836700439453125,1996-05-01
7.109227657318115,1996-05-02
7.332550525665283,1996-05-03
7.239500999450684,1996-05-06
7.109227657318115,1996-05-07
7.202277660369873,1996-05-08
7.053393840789795,1996-05-09
7.090615272521973,1996-05-10
7.332550525665283,1996-05-13
7.313939094543457,1996-05-14
7.276721954345703,1996-05-15
7.1836700439453125,1996-05-16
7.2953314781188965,1996-05-17
7.351165771484375,1996-05-20
7.2953314781188965,1996-05-21
7.146444797515869,1996-05-22
7.22089147567749,1996-05-23
7.1836700439453125,1996-05-24
7.034782409667969,1996-05-28
6.978955268859863,1996-05-29
6.960341453552246,1996-05-30
6.755622863769531,1996-05-31
6.792849540710449,1996-06-03
6.8300700187683105,1996-06-04
6.923120975494385,1996-06-05
6.867289066314697,1996-06-06
6.923120975494385,1996-06-07
6.904511451721191,1996-06-10
7.0720086097717285,1996-06-11
7.090615272521973,1996-06-12
6.94173526763916,1996-06-13
6.885900974273682,1996-06-14
6.997561454772949,1996-06-17
7.0720086097717285,1996-06-18
7.016173839569092,1996-06-19
6.978955268859863,1996-06-20
6.94173526763916,1996-06-21
6.848679542541504,1996-06-24
6.625353813171387,1996-06-25
6.532299518585205,1996-06-26
6.383415699005127,1996-06-27
6.327583312988281,1996-06-28
6.439248085021973,1996-07-01
6.327583312988281,1996-07-02
6.308973789215088,1996-07-03
6.197310924530029,1996-07-05
6.197310924530029,1996-07-08
6.27175235748291,1996-07-09
6.327583312988281,1996-07-10
6.402026653289795,1996-07-11
6.327583312988281,1996-07-12
6.178696155548096,1996-07-15
6.178696155548096,1996-07-16
6.532299518585205,1996-07-17
6.532299518585205,1996-07-18
6.569520950317383,1996-07-19
6.457858085632324,1996-07-22
6.364802837371826,1996-07-23
6.308973789215088,1996-07-24
6.27175235748291,1996-07-25
6.327583312988281,1996-07-26
6.308973789215088,1996-07-29
6.308973789215088,1996-07-30
6.25636625289917,1996-07-31
6.350305080413818,1996-08-01
6.5193986892700195,1996-08-02
6.538184642791748,1996-08-05
6.500608921051025,1996-08-06
6.59454870223999,1996-08-07
6.650911331176758,1996-08-08
6.66970157623291,1996-08-09
6.707276344299316,1996-08-12
6.744852542877197,1996-08-13
6.801217555999756,1996-08-14
6.857582092285156,1996-08-15
6.857582092285156,1996-08-16
6.82000207901001,1996-08-19
6.857582092285156,1996-08-20
6.913944721221924,1996-08-21
7.007883548736572,1996-08-22
7.064245223999023,1996-08-23
7.0454583168029785,1996-08-26
6.970308780670166,1996-08-27
7.026668071746826,1996-08-28
6.82000207901001,1996-08-29
6.707276344299316,1996-08-30
6.726065635681152,1996-09-03
6.82000207901001,1996-09-04
6.650911331176758,1996-09-05
6.66970157623291,1996-09-06
6.744852542877197,1996-09-09
6.726065635681152,1996-09-10
6.707276344299316,1996-09-11
6.857582092285156,1996-09-12
7.120610237121582,1996-09-13
7.233339309692383,1996-09-16
7.15818452835083,1996-09-17
7.083032608032227,1996-09-18
6.951519966125488,1996-09-19
7.007883548736572,1996-09-20
6.98909330368042,1996-09-23
6.951519966125488,1996-09-24
6.895157814025879,1996-09-25
6.895157814025879,1996-09-26
6.895157814025879,1996-09-27
6.932732105255127,1996-09-30
6.82000207901001,1996-10-01
6.82000207901001,1996-10-02
6.932732105255127,1996-10-03
6.970308780670166,1996-10-04
6.951519966125488,1996-10-07
6.763637542724609,1996-10-08
6.782428741455078,1996-10-09
6.763637542724609,1996-10-10
6.87636661529541,1996-10-11
6.932732105255127,1996-10-14
6.87636661529541,1996-10-15
6.838795185089111,1996-10-16
6.838795185089111,1996-10-17
6.87636661529541,1996-10-18
6.951519966125488,1996-10-21
6.913944721221924,1996-10-22
6.913944721221924,1996-10-23
6.857582092285156,1996-10-24
6.857582092285156,1996-10-25
6.87636661529541,1996-10-28
6.98909330368042,1996-10-29
6.89813232421875,1996-10-30
6.954983234405518,1996-10-31
6.954983234405518,1996-11-01
6.784425258636475,1996-11-04
6.727572917938232,1996-11-05
6.822326183319092,1996-11-06
6.803374290466309,1996-11-07
6.91708517074585,1996-11-08
6.879178047180176,1996-11-11
6.89813232421875,1996-11-12
6.89813232421875,1996-11-13
6.860230922698975,1996-11-14
7.030787467956543,1996-11-15
6.860230922698975,1996-11-18
6.992887020111084,1996-11-19
7.068690776824951,1996-11-20
7.068690776824951,1996-11-21
7.10659122467041,1996-11-22
7.10659122467041,1996-11-25
7.011836051940918,1996-11-26
6.973934650421143,1996-11-27
6.973934650421143,1996-11-29
7.144491195678711,1996-12-02
7.10659122467041,1996-12-03
7.144491195678711,1996-12-04
7.10659122467041,1996-12-05
7.163443565368652,1996-12-06
7.10659122467041,1996-12-09
7.144491195678711,1996-12-10
7.125540733337402,1996-12-11
7.068690776824951,1996-12-12
6.954983234405518,1996-12-13
6.841278076171875,1996-12-16
6.860230922698975,1996-12-17
7.087639331817627,1996-12-18
6.973934650421143,1996-12-19
7.087639331817627,1996-12-20
6.992887020111084,1996-12-23
7.087639331817627,1996-12-24
7.10659122467041,1996-12-26
7.125540733337402,1996-12-27
7.239248275756836,1996-12-30
7.182395935058594,1996-12-31
7.144491195678711,1997-01-02
7.144491195678711,1997-01-03
7.239248275756836,1997-01-06
7.334002494812012,1997-01-07
7.390852928161621,1997-01-08
7.371906280517578,1997-01-09
7.5235090255737305,1997-01-10
7.5235090255737305,1997-01-13
7.656168460845947,1997-01-14
7.504559516906738,1997-01-15
7.5235090255737305,1997-01-16
7.561412334442139,1997-01-17
7.561412334442139,1997-01-20
7.618264675140381,1997-01-21
7.4477081298828125,1997-01-22
7.10659122467041,1997-01-23
7.201345920562744,1997-01-24
7.04973840713501,1997-01-27
6.992887020111084,1997-01-28
6.958474636077881,1997-01-29
6.996706485748291,1997-01-30
6.958474636077881,1997-01-31
7.015822887420654,1997-02-03
7.149641990661621,1997-02-04
6.996706485748291,1997-02-05
6.977593421936035,1997-02-06
7.0349440574646,1997-02-07
7.073174476623535,1997-02-10
7.092295169830322,1997-02-11
7.092295169830322,1997-02-12
7.206992149353027,1997-02-13
7.245225429534912,1997-02-14
7.206992149353027,1997-02-18
7.092295169830322,1997-02-19
7.05405855178833,1997-02-20
7.073174476623535,1997-02-21
7.245225429534912,1997-02-24
7.111408710479736,1997-02-25
7.206992149353027,1997-02-26
7.149641990661621,1997-02-27
7.073174476623535,1997-02-28
7.111408710479736,1997-03-03
7.130524158477783,1997-03-04
7.206992149353027,1997-03-05
7.206992149353027,1997-03-06
7.245225429534912,1997-03-07
7.359926700592041,1997-03-10
7.264342784881592,1997-03-11
7.2834577560424805,1997-03-12
7.130524158477783,1997-03-13
7.3025736808776855,1997-03-14
7.379039287567139,1997-03-17
7.436392784118652,1997-03-18
7.398158073425293,1997-03-19
7.2834577560424805,1997-03-20
7.359926700592041,1997-03-21
7.493740081787109,1997-03-24
7.149641990661621,1997-03-25
7.1878790855407715,1997-03-26
6.977593421936035,1997-03-27
6.82465934753418,1997-03-31
6.671722888946533,1997-04-01
6.805542469024658,1997-04-02
6.805542469024658,1997-04-03
6.7864274978637695,1997-04-04
6.805542469024658,1997-04-07
6.920240879058838,1997-04-08
6.82465934753418,1997-04-09
6.8628926277160645,1997-04-10
6.671722888946533,1997-04-11
6.557022571563721,1997-04-14
6.633490085601807,1997-04-15
6.690840244293213,1997-04-16
6.805542469024658,1997-04-17
6.82465934753418,1997-04-18
6.767307758331299,1997-04-21
6.920240879058838,1997-04-22
6.939356327056885,1997-04-23
6.996706485748291,1997-04-24
6.920240879058838,1997-04-25
6.843776702880859,1997-04-28
6.920240879058838,1997-04-29
7.059110164642334,1997-04-30
7.001248836517334,1997-05-01
7.020536422729492,1997-05-02
7.251982688903809,1997-05-05
7.09768533706665,1997-05-06
6.943385601043701,1997-05-07
7.03982400894165,1997-05-08
7.03982400894165,1997-05-09
7.232697486877441,1997-05-12
7.309842586517334,1997-05-13
7.251982688903809,1997-05-14
7.425566673278809,1997-05-15
7.309842586517334,1997-05-16
7.406278610229492,1997-05-19
7.502717971801758,1997-05-20
7.541286945343018,1997-05-21
7.59915018081665,1997-05-22
7.792023181915283,1997-05-23
7.734160900115967,1997-05-27
7.734160900115967,1997-05-28
7.7727370262146,1997-05-29
7.695587158203125,1997-05-30
7.657010555267334,1997-06-02
7.657010555267334,1997-06-03
7.657010555267334,1997-06-04
7.714871406555176,1997-06-05
7.753446102142334,1997-06-06
7.657010555267334,1997-06-09
7.792023181915283,1997-06-10
8.235627174377441,1997-06-11
8.428499221801758,1997-06-12
8.312773704528809,1997-06-13
8.177764892578125,1997-06-16
8.100617408752441,1997-06-17
8.293490409851074,1997-06-18
8.524934768676758,1997-06-19
8.467070579528809,1997-06-20
8.100617408752441,1997-06-23
8.399568557739258,1997-06-24
8.168122291564941,1997-06-25
8.235627174377441,1997-06-26
8.187410354614258,1997-06-27
8.023467063903809,1997-06-30
8.090971946716309,1997-07-01
8.042757034301758,1997-07-02
8.071688652038574,1997-07-03
8.168122291564941,1997-07-07
8.717806816101074,1997-07-08
8.708163261413574,1997-07-09
8.939608573913574,1997-07-10
8.82388687133789,1997-07-11
8.756380081176758,1997-07-14
8.794957160949707,1997-07-15
9.122840881347656,1997-07-16
9.248208045959473,1997-07-17
9.161416053771973,1997-07-18
9.08426284790039,1997-07-21
9.32535171508789,1997-07-22
9.334996223449707,1997-07-23
9.392858505249023,1997-07-24
9.248208045959473,1997-07-25
9.28677749633789,1997-07-28
9.547155380249023,1997-07-29
9.648102760314941,1997-07-30
9.667515754699707,1997-07-31
9.609274864196777,1997-08-01
9.78398609161377,1997-08-04
9.667515754699707,1997-08-05
9.716044425964355,1997-08-06
9.725752830505371,1997-08-07
9.609274864196777,1997-08-08
9.803404808044434,1997-08-11
9.609274864196777,1997-08-12
9.560745239257812,1997-08-13
9.696629524230957,1997-08-14
9.337499618530273,1997-08-15
9.308380126953125,1997-08-18
9.269556999206543,1997-08-19
9.463677406311035,1997-08-20
9.250143051147461,1997-08-21
9.191903114318848,1997-08-22
9.221026420593262,1997-08-25
9.240439414978027,1997-08-26
9.191903114318848,1997-08-27
9.114252090454102,1997-08-28
8.968653678894043,1997-08-29
9.017191886901855,1997-09-02
8.988068580627441,1997-09-03
8.832772254943848,1997-09-04
8.852185249328613,1997-09-05
8.541580200195312,1997-09-08
8.726000785827637,1997-09-09
8.706586837768555,1997-09-10
8.386277198791504,1997-09-11
8.425100326538086,1997-09-12
8.628935813903809,1997-09-15
8.774532318115234,1997-09-16
9.182202339172363,1997-09-17
9.39573860168457,1997-09-18
9.34720516204834,1997-09-19
9.21131420135498,1997-09-22
9.308380126953125,1997-09-23
9.21131420135498,1997-09-24
9.250143051147461,1997-09-25
9.327794075012207,1997-09-26
9.298676490783691,1997-09-29
9.240439414978027,1997-09-30
9.221026420593262,1997-10-01
9.269556999206543,1997-10-02
9.230729103088379,1997-10-03
9.298676490783691,1997-10-06
9.288973808288574,1997-10-07
9.104547500610352,1997-10-08
9.182202339172363,1997-10-09
9.143373489379883,1997-10-10
9.279261589050293,1997-10-13
8.891007423400879,1997-10-14
8.988068580627441,1997-10-15
8.599821090698242,1997-10-16
8.53187370300293,1997-10-17
8.541580200195312,1997-10-20
8.590110778808594,1997-10-21
8.308627128601074,1997-10-22
8.133914947509766,1997-10-23
8.0853853225708,1997-10-24
7.609768390655518,1997-10-27
7.570944309234619,1997-10-28
7.614006519317627,1997-10-29
7.379125595092773,1997-10-30
7.476993560791016,1997-10-31
7.878243923187256,1997-11-03
7.682510852813721,1997-11-04
7.721657752990723,1997-11-05
7.7999491691589355,1997-11-06
7.69229793548584,1997-11-07
7.711872577667236,1997-11-10
7.565072536468506,1997-11-11
7.476993560791016,1997-11-12
7.604219436645508,1997-11-13
7.6335768699646,1997-11-14
7.839098930358887,1997-11-17
8.220778465270996,1997-11-18
8.475229263305664,1997-11-19
8.524163246154785,1997-11-20
8.387152671813965,1997-11-21
8.181635856628418,1997-11-24
8.240354537963867,1997-11-25
8.142483711242676,1997-11-26
8.269710540771484,1997-11-28
8.3284330368042,1997-12-01
8.318645477294922,1997-12-02
8.162055969238281,1997-12-03
7.760805130004883,1997-12-04
7.653151988983154,1997-12-05
7.653151988983154,1997-12-08
7.486780643463135,1997-12-09
7.388916015625,1997-12-10
7.476993560791016,1997-12-11
7.418274402618408,1997-12-12
7.594436168670654,1997-12-15
7.643367767333984,1997-12-16
7.6335768699646,1997-12-17
7.516138553619385,1997-12-18
7.3008341789245605,1997-12-19
7.545496940612793,1997-12-22
7.545496940612793,1997-12-23
7.545496940612793,1997-12-24
7.535713195800781,1997-12-26
7.506352424621582,1997-12-29
7.574860572814941,1997-12-30
7.682510852813721,1997-12-31
7.594436168670654,1998-01-02
7.702089309692383,1998-01-05
7.682510852813721,1998-01-06
7.428060054779053,1998-01-07
7.193182945251465,1998-01-08
7.065956115722656,1998-01-09
7.261687278747559,1998-01-12
7.320408344268799,1998-01-13
7.320408344268799,1998-01-14
7.193182945251465,1998-01-15
7.516138553619385,1998-01-16
7.7510175704956055,1998-01-20
7.790165901184082,1998-01-21
7.721657752990723,1998-01-22
7.614006519317627,1998-01-23
7.6335768699646,1998-01-26
7.584647178649902,1998-01-27
7.874771595001221,1998-01-28
8.012922286987305,1998-01-29
7.864903450012207,1998-01-30
8.09187126159668,1998-02-02
8.29909896850586,1998-02-03
8.022787094116211,1998-02-04
8.08199691772461,1998-02-05
8.042529106140137,1998-02-06
8.09187126159668,1998-02-09
8.121475219726562,1998-02-10
8.190550804138184,1998-02-11
8.121475219726562,1998-02-12
7.993184566497803,1998-02-13
7.98331880569458,1998-02-17
8.032660484313965,1998-02-18
7.924106597900391,1998-02-19
8.003053665161133,1998-02-20
7.88463830947876,1998-02-23
7.80569314956665,1998-02-24
7.835293292999268,1998-02-25
7.953713893890381,1998-02-26
7.88463830947876,1998-02-27
8.131339073181152,1998-03-02
8.121475219726562,1998-03-03
8.141206741333008,1998-03-04
7.973448276519775,1998-03-05
8.022787094116211,1998-03-06
8.141206741333008,1998-03-09
8.26949405670166,1998-03-10
8.802370071411133,1998-03-11
8.871452331542969,1998-03-12
8.624748229980469,1998-03-13
8.881317138671875,1998-03-16
8.812246322631836,1998-03-17
8.693821907043457,1998-03-18
8.831979751586914,1998-03-19
8.960267066955566,1998-03-20
8.881317138671875,1998-03-23
8.91092300415039,1998-03-24
8.950396537780762,1998-03-25
9.049079895019531,1998-03-26
8.960267066955566,1998-03-27
8.960267066955566,1998-03-30
8.920792579650879,1998-03-31
8.920792579650879,1998-04-01
8.999738693237305,1998-04-02
8.930660247802734,1998-04-03
8.920792579650879,1998-04-06
8.930660247802734,1998-04-07
8.940526008605957,1998-04-08
8.920792579650879,1998-04-09
9.058940887451172,1998-04-13
9.759587287902832,1998-04-14
9.473407745361328,1998-04-15
9.483272552490234,1998-04-16
9.542485237121582,1998-04-17
9.463534355163574,1998-04-20
9.67076587677002,1998-04-21
9.473407745361328,1998-04-22
9.266175270080566,1998-04-23
9.088546752929688,1998-04-24
8.930660247802734,1998-04-27
9.029341697692871,1998-04-28
9.023378372192383,1998-04-29
9.162505149841309,1998-04-30
9.122751235961914,1998-05-01
9.371194839477539,1998-05-04
9.242006301879883,1998-05-05
9.112817764282227,1998-05-06
8.983627319335938,1998-05-07
8.983627319335938,1998-05-08
9.033313751220703,1998-05-11
9.321508407592773,1998-05-12
9.232073783874512,1998-05-13
9.351327896118164,1998-05-14
9.182377815246582,1998-05-15
8.963750839233398,1998-05-18
8.784873008728027,1998-05-19
8.864371299743652,1998-05-20
8.725249290466309,1998-05-21
8.735188484191895,1998-05-22
8.486747741699219,1998-05-26
8.278058052062988,1998-05-27
8.089237213134766,1998-05-28
8.079302787780762,1998-05-29
8.1488676071167,1998-06-01
8.188618659973145,1998-06-02
8.228365898132324,1998-06-03
8.427118301391602,1998-06-04
8.45693588256836,1998-06-05
8.437057495117188,1998-06-08
8.238306045532227,1998-06-09
7.930234909057617,1998-06-10
7.661919116973877,1998-06-11
7.671858787536621,1998-06-12
7.483044624328613,1998-06-15
7.294229507446289,1998-06-16
7.473104000091553,1998-06-17
7.274353504180908,1998-06-18
7.343913555145264,1998-06-19
7.403542518615723,1998-06-22
7.363795757293701,1998-06-23
7.343913555145264,1998-06-24
7.234604358673096,1998-06-25
7.403542518615723,1998-06-26
7.2047929763793945,1998-06-29
7.343913555145264,1998-06-30
7.383670806884766,1998-07-01
7.274353504180908,1998-07-02
7.264415740966797,1998-07-06
7.165040969848633,1998-07-07
7.2047929763793945,1998-07-08
6.99609899520874,1998-07-09
6.916597366333008,1998-07-10
6.9364728927612305,1998-07-13
7.274353504180908,1998-07-14
7.125288486480713,1998-07-15
7.413479328155518,1998-07-16
7.463167667388916,1998-07-17
7.363795757293701,1998-07-20
7.2047929763793945,1998-07-21
7.224665641784668,1998-07-22
6.916597366333008,1998-07-23
6.8768486976623535,1998-07-24
7.025908946990967,1998-07-27
6.956347942352295,1998-07-28
6.930273532867432,1998-07-29
6.799892902374268,1998-07-30
6.739715576171875,1998-07-31
6.649449348449707,1998-08-03
6.448864936828613,1998-08-04
6.468922138214111,1998-08-05
6.428803443908691,1998-08-06
6.61936616897583,1998-08-07
6.5892744064331055,1998-08-10
6.3686299324035645,1998-08-11
6.468922138214111,1998-08-12
6.418776035308838,1998-08-13
6.198128700256348,1998-08-14
6.258309364318848,1998-08-17
6.258309364318848,1998-08-18
6.27836799621582,1998-08-19
6.127928256988525,1998-08-20
6.0777812004089355,1998-08-21
6.178070545196533,1998-08-24
6.318484783172607,1998-08-25
6.2482781410217285,1998-08-26
6.047694206237793,1998-08-27
6.007574081420898,1998-08-28
6.027633190155029,1998-08-31
6.107863426208496,1998-09-01
6.117895126342773,1998-09-02
6.057721138000488,1998-09-03
6.017603397369385,1998-09-04
6.208159923553467,1998-09-08
6.268336296081543,1998-09-09
6.137951374053955,1998-09-10
6.258309364318848,1998-09-11
6.448864936828613,1998-09-14
6.649449348449707,1998-09-15
6.679540157318115,1998-09-16
6.609333038330078,1998-09-17
6.418776035308838,1998-09-18
6.549158573150635,1998-09-21
6.5892744064331055,1998-09-22
6.729687213897705,1998-09-23
6.930273532867432,1998-09-24
7.030567169189453,1998-09-25
7.090739727020264,1998-09-28
7.1810078620910645,1998-09-29
6.769804000854492,1998-09-30
6.8700995445251465,1998-10-01
6.880124568939209,1998-10-02
7.160948753356934,1998-10-05
7.251213550567627,1998-10-06
7.060651779174805,1998-10-07
7.301360130310059,1998-10-08
7.612264633178711,1998-10-09
7.943228721618652,1998-10-12
7.8629984855651855,1998-10-13
7.682476043701172,1998-10-14
7.762704849243164,1998-10-15
7.692503452301025,1998-10-16
7.9231743812561035,1998-10-19
8.003411293029785,1998-10-20
7.822882175445557,1998-10-21
7.421709060668945,1998-10-22
7.130858421325684,1998-10-23
7.191034317016602,1998-10-26
6.990448951721191,1998-10-27
7.1058430671691895,1998-10-28
7.18682336807251,1998-10-29
7.58159065246582,1998-10-30
7.500611782073975,1998-11-02
7.662568092346191,1998-11-03
7.753669738769531,1998-11-04
8.026971817016602,1998-11-05
7.895380973815918,1998-11-06
7.895380973815918,1998-11-09
7.733425140380859,1998-11-10
7.611957550048828,1998-11-11
7.490488529205322,1998-11-12
7.773911952972412,1998-11-13
7.632202625274658,1998-11-16
7.7435455322265625,1998-11-17
7.925747394561768,1998-11-18
7.763790130615234,1998-11-19
7.834644794464111,1998-11-20
7.7435455322265625,1998-11-23
8.00672721862793,1998-11-24
7.9966044425964355,1998-11-25
8.047212600708008,1998-11-27
8.118073463439941,1998-11-30
8.087702751159668,1998-12-01
8.016845703125,1998-12-02
7.935871124267578,1998-12-03
7.895380973815918,1998-12-04
7.976360321044922,1998-12-07
7.905500411987305,1998-12-08
7.753669738769531,1998-12-09
7.5410990715026855,1998-12-10
7.5512237548828125,1998-12-11
7.611957550048828,1998-12-14
7.662568092346191,1998-12-15
7.500611782073975,1998-12-16
8.057336807250977,1998-12-17
7.895380973815918,1998-12-18
8.026971817016602,1998-12-21
7.854891777038574,1998-12-22
8.047212600708008,1998-12-23
8.06745433807373,1998-12-24
8.23953914642334,1998-12-28
8.269903182983398,1998-12-29
8.209172248840332,1998-12-30
8.229415893554688,1998-12-31
8.077583312988281,1999-01-04
8.148436546325684,1999-01-05
8.219294548034668,1999-01-06
8.249659538269043,1999-01-07
8.968341827392578,1999-01-08
8.968341827392578,1999-01-11
8.816508293151855,1999-01-12
8.725407600402832,1999-01-13
8.583697319030762,1999-01-14
9.13029670715332,1999-01-15
8.988587379455566,1999-01-19
9.069564819335938,1999-01-20
9.2416410446167,1999-01-21
8.583697319030762,1999-01-22
8.846875190734863,1999-01-25
8.796268463134766,1999-01-26
8.47402572631836,1999-01-27
8.555606842041016,1999-01-28
8.830934524536133,1999-01-29
8.759552955627441,1999-02-01
9.0858736038208,1999-02-02
8.769752502441406,1999-02-03
8.932908058166504,1999-02-04
9.157248497009277,1999-02-05
8.994091987609863,1999-02-08
8.912514686584473,1999-02-09
8.626985549926758,1999-02-10
8.545409202575684,1999-02-11
8.647381782531738,1999-02-12
8.63718318939209,1999-02-16
8.565803527832031,1999-02-17
8.759552955627441,1999-02-18
8.932908058166504,1999-02-19
9.289813041687012,1999-02-22
8.820737838745117,1999-02-23
8.790143966674805,1999-02-24
8.85133171081543,1999-02-25
9.096064567565918,1999-02-26
9.10627269744873,1999-03-01
8.912514686584473,1999-03-02
8.841133117675781,1999-03-03
8.677977561950684,1999-03-04
8.85133171081543,1999-03-05
8.596399307250977,1999-03-08
8.810538291931152,1999-03-09
9.10627269744873,1999-03-10
8.85133171081543,1999-03-11
9.340807914733887,1999-03-12
9.514159202575684,1999-03-15
9.463173866271973,1999-03-16
9.728304862976074,1999-03-17
9.830275535583496,1999-03-18
9.738503456115723,1999-03-19
9.769096374511719,1999-03-22
9.503960609436035,1999-03-23
9.401989936828613,1999-03-24
9.442778587341309,1999-03-25
9.187840461730957,1999-03-26
9.371399879455566,1999-03-29
9.136857032775879,1999-03-30
9.055276870727539,1999-03-31
9.422383308410645,1999-04-01
9.371399879455566,1999-04-05
9.126659393310547,1999-04-06
9.320409774780273,1999-04-07
9.422383308410645,1999-04-08
9.748699188232422,1999-04-09
10.136199951171875,1999-04-12
10.51349925994873,1999-04-13
10.503303527832031,1999-04-14
10.839818000793457,1999-04-15
10.768436431884766,1999-04-16
10.778634071350098,1999-04-19
10.982582092285156,1999-04-20
10.615476608276367,1999-04-21
10.962186813354492,1999-04-22
10.870415687561035,1999-04-23
11.0335693359375,1999-04-26
11.125341415405273,1999-04-27
11.339492797851562,1999-04-28
11.257918357849121,1999-04-29
10.972387313842773,1999-04-30
11.62501335144043,1999-05-03
11.145743370056152,1999-05-04
11.21138858795166,1999-05-05
11.447310447692871,1999-05-06
11.837091445922852,1999-05-07
11.775547981262207,1999-05-10
11.365248680114746,1999-05-11
11.242165565490723,1999-05-12
10.944692611694336,1999-05-13
11.28319263458252,1999-05-14
11.11906623840332,1999-05-17
10.81135368347168,1999-05-18
11.00623607635498,1999-05-19
11.28319263458252,1999-05-20
11.129327774047852,1999-05-21
11.11906623840332,1999-05-24
10.770318031311035,1999-05-25
10.842120170593262,1999-05-26
10.257452011108398,1999-05-27
10.185644149780273,1999-05-28
10.985725402832031,1999-06-01
10.985725402832031,1999-06-02
10.913926124572754,1999-06-03
11.057527542114258,1999-06-04
11.057527542114258,1999-06-07
11.303709983825684,1999-06-08
11.416536331176758,1999-06-09
11.560139656066895,1999-06-10
11.354990005493164,1999-06-11
11.549884796142578,1999-06-14
11.724266052246094,1999-06-15
11.64220142364502,1999-06-16
11.313965797424316,1999-06-17
11.447310447692871,1999-06-18
11.016495704650879,1999-06-21
10.831863403320312,1999-06-22
10.831863403320312,1999-06-23
10.565171241760254,1999-06-24
10.616454124450684,1999-06-25
10.708771705627441,1999-06-28
11.098556518554688,1999-06-29
11.28319263458252,1999-06-30
10.954950332641602,1999-07-01
11.231908798217773,1999-07-02
10.842120170593262,1999-07-06
10.852378845214844,1999-07-07
10.63697338104248,1999-07-08
10.63697338104248,1999-07-09
10.421564102172852,1999-07-12
10.421564102172852,1999-07-13
10.421564102172852,1999-07-14
10.01126766204834,1999-07-15
10.318994522094727,1999-07-16
10.524140357971191,1999-07-19
10.678003311157227,1999-07-20
10.69852066040039,1999-07-21
10.7805757522583,1999-07-22
10.954950332641602,1999-07-23
10.831863403320312,1999-07-26
10.7805757522583,1999-07-27
10.918869018554688,1999-07-28
10.75374698638916,1999-07-29
10.681498527526855,1999-07-30
11.063353538513184,1999-08-02
11.042715072631836,1999-08-03
11.465849876403809,1999-08-04
11.249117851257324,1999-08-05
11.001431465148926,1999-08-06
10.5989351272583,1999-08-09
10.227408409118652,1999-08-10
10.516376495361328,1999-08-11
10.413174629211426,1999-08-12
10.5989351272583,1999-08-13
10.464773178100586,1999-08-16
10.743425369262695,1999-08-17
10.516376495361328,1999-08-18
10.495736122131348,1999-08-19
10.340932846069336,1999-08-20
10.299656867980957,1999-08-23
10.26869010925293,1999-08-24
9.628827095031738,1999-08-25
9.742353439331055,1999-08-26
9.732039451599121,1999-08-27
9.381146430969238,1999-08-30
9.288260459899902,1999-08-31
9.484349250793457,1999-09-01
9.443071365356445,1999-09-02
9.587553024291992,1999-09-03
9.907480239868164,1999-09-07
9.990043640136719,1999-09-08
9.948760986328125,1999-09-09
10.093249320983887,1999-09-10
10.299656867980957,1999-09-13
10.299656867980957,1999-09-14
10.227408409118652,1999-09-15
9.979720115661621,1999-09-16
9.876523971557617,1999-09-17
9.804277420043945,1999-09-20
9.670117378234863,1999-09-21
9.670117378234863,1999-09-22
9.164420127868652,1999-09-23
9.174739837646484,1999-09-24
9.453386306762695,1999-09-27
9.288260459899902,1999-09-28
9.298583030700684,1999-09-29
9.515311241149902,1999-09-30
9.246983528137207,1999-10-01
9.39146614074707,1999-10-04
9.288260459899902,1999-10-05
9.32953929901123,1999-10-06
9.597871780395508,1999-10-07
9.886839866638184,1999-10-08
9.814598083496094,1999-10-11
9.990043640136719,1999-10-12
9.855879783630371,1999-10-13
10.165486335754395,1999-10-14
9.732039451599121,1999-10-15
9.494668960571289,1999-10-18
9.23666000366211,1999-10-19
9.422423362731934,1999-10-20
9.174739837646484,1999-10-21
9.226341247558594,1999-10-22
9.412104606628418,1999-10-25
9.195380210876465,1999-10-26
9.168354988098145,1999-10-27
9.251513481140137,1999-10-28
9.927186012268066,1999-10-29
10.374175071716309,1999-11-01
10.270219802856445,1999-11-02
10.47811222076416,1999-11-03
10.727596282958984,1999-11-04
10.68602180480957,1999-11-05
10.384556770324707,1999-11-08
10.436537742614746,1999-11-09
10.135086059570312,1999-11-10
10.218246459960938,1999-11-11
10.15588092803955,1999-11-12
10.498908996582031,1999-11-15
10.394964218139648,1999-11-16
10.384556770324707,1999-11-17
10.47811222076416,1999-11-18
10.20784854888916,1999-11-19
10.072712898254395,1999-11-22
10.072712898254395,1999-11-23
10.054522514343262,1999-11-24
9.885602951049805,1999-11-26
9.864813804626465,1999-11-29
10.187055587768555,1999-11-30
10.010344505310059,1999-12-01
10.65483570098877,1999-12-02
10.841944694519043,1999-12-03
10.914705276489258,1999-12-06
10.86273193359375,1999-12-07
10.852333068847656,1999-12-08
10.841944694519043,1999-12-09
10.945890426635742,1999-12-10
10.436537742614746,1999-12-13
11.226557731628418,1999-12-14
11.74630355834961,1999-12-15
11.30971908569336,1999-12-16
