CDW,Date
54.709774017333984,2017-03-13
54.84823226928711,2017-03-14
55.42976379394531,2017-03-15
55.93744659423828,2017-03-16
55.71590042114258,2017-03-17
55.134368896484375,2017-03-20
53.49134063720703,2017-03-21
53.592872619628906,2017-03-22
53.62055969238281,2017-03-23
53.195953369140625,2017-03-24
52.559051513671875,2017-03-27
52.485191345214844,2017-03-28
52.59595489501953,2017-03-29
52.965187072753906,2017-03-30
53.2697868347168,2017-03-31
53.21442413330078,2017-04-03
53.44517135620117,2017-04-04
52.87287521362305,2017-04-05
53.50979232788086,2017-04-06
53.48209762573242,2017-04-07
53.20518112182617,2017-04-10
53.09440612792969,2017-04-11
52.34672546386719,2017-04-12
52.411346435546875,2017-04-13
52.743648529052734,2017-04-17
52.98365783691406,2017-04-18
53.21442413330078,2017-04-19
53.7036247253418,2017-04-20
53.31594467163086,2017-04-21
54.266700744628906,2017-04-24
54.76516342163086,2017-04-25
55.134368896484375,2017-04-26
55.20821762084961,2017-04-27
54.54362487792969,2017-04-28
54.70054244995117,2017-05-01
54.49747085571289,2017-05-02
54.275936126708984,2017-05-03
54.60823440551758,2017-05-04
54.23900604248047,2017-05-05
54.48823928833008,2017-05-08
54.90361404418945,2017-05-09
55.16206359863281,2017-05-10
55.30054473876953,2017-05-11
54.21131896972656,2017-05-12
54.46978759765625,2017-05-15
54.986690521240234,2017-05-16
54.3128547668457,2017-05-17
52.152896881103516,2017-05-18
52.69750213623047,2017-05-19
53.0297966003418,2017-05-22
53.38153839111328,2017-05-23
54.13131332397461,2017-05-24
54.97364044189453,2017-05-25
54.918113708496094,2017-05-26
54.95512390136719,2017-05-30
55.70490646362305,2017-05-31
56.57499313354492,2017-06-01
56.68607711791992,2017-06-02
56.68607711791992,2017-06-05
56.82491683959961,2017-06-06
57.4080696105957,2017-06-07
57.981971740722656,2017-06-08
56.26953125,2017-06-09
56.445404052734375,2017-06-12
56.98228454589844,2017-06-13
57.07484817504883,2017-06-14
57.44509506225586,2017-06-15
57.33401107788086,2017-06-16
57.88014602661133,2017-06-19
58.213375091552734,2017-06-20
58.102291107177734,2017-06-21
58.47255325317383,2017-06-22
60.37010192871094,2017-06-23
59.84249496459961,2017-06-26
58.222625732421875,2017-06-27
58.69470977783203,2017-06-28
58.194854736328125,2017-06-29
57.88014602661133,2017-06-30
58.09303283691406,2017-07-03
58.305931091308594,2017-07-05
56.67681884765625,2017-07-06
57.7227897644043,2017-07-07
57.97270965576172,2017-07-10
58.528099060058594,2017-07-11
58.73172378540039,2017-07-12
58.63916778564453,2017-07-13
58.83355712890625,2017-07-14
58.98164367675781,2017-07-17
58.861324310302734,2017-07-18
59.29637145996094,2017-07-19
58.93536376953125,2017-07-20
58.79652404785156,2017-07-21
58.78726577758789,2017-07-24
59.05570602416992,2017-07-25
59.176029205322266,2017-07-26
58.648414611816406,2017-07-27
58.657684326171875,2017-07-28
58.713218688964844,2017-07-31
59.21305847167969,2017-08-01
59.07421875,2017-08-02
59.5648078918457,2017-08-03
58.592891693115234,2017-08-04
59.064964294433594,2017-08-07
59.083465576171875,2017-08-08
58.23188781738281,2017-08-09
56.260276794433594,2017-08-10
56.519466400146484,2017-08-11
57.57468795776367,2017-08-14
57.09334945678711,2017-08-15
57.26921844482422,2017-08-16
56.87119674682617,2017-08-17
55.89927291870117,2017-08-18
55.75117111206055,2017-08-21
56.26953125,2017-08-22
56.68717575073242,2017-08-23
57.01199722290039,2017-08-24
57.68021774291992,2017-08-25
56.956302642822266,2017-08-28
57.151206970214844,2017-08-29
57.92152404785156,2017-08-30
58.858882904052734,2017-08-31
57.605960845947266,2017-09-01
56.02822494506836,2017-09-05
55.55492401123047,2017-09-06
55.044471740722656,2017-09-07
54.71963882446289,2017-09-08
55.629154205322266,2017-09-11
56.16744613647461,2017-09-12
56.900638580322266,2017-09-13
57.2347526550293,2017-09-14
57.43891143798828,2017-09-15
58.283477783203125,2017-09-18
58.32986831665039,2017-09-19
58.292747497558594,2017-09-20
58.17209243774414,2017-09-21
59.58277893066406,2017-09-22
59.11874771118164,2017-09-25
59.95400619506836,2017-09-26
60.529422760009766,2017-09-27
61.45750427246094,2017-09-28
61.25333023071289,2017-09-29
63.40646743774414,2017-10-02
63.89836502075195,2017-10-03
64.68721771240234,2017-10-04
64.30672454833984,2017-10-05
64.63154602050781,2017-10-06
65.22553253173828,2017-10-09
65.24406433105469,2017-10-10
64.07469940185547,2017-10-11
63.99114227294922,2017-10-12
63.183738708496094,2017-10-13
63.378639221191406,2017-10-16
63.61064910888672,2017-10-17
63.712730407714844,2017-10-18
63.4714469909668,2017-10-19
64.61299896240234,2017-10-20
64.55728149414062,2017-10-23
64.92854309082031,2017-10-24
64.18608093261719,2017-10-25
64.31600189208984,2017-10-26
64.59441375732422,2017-10-27
64.32527923583984,2017-10-30
64.96564483642578,2017-10-31
63.96335220336914,2017-11-01
64.96564483642578,2017-11-02
65.00277709960938,2017-11-03
65.1512680053711,2017-11-06
63.434326171875,2017-11-07
62.970298767089844,2017-11-08
62.329917907714844,2017-11-09
62.4227180480957,2017-11-10
62.868194580078125,2017-11-13
62.33918762207031,2017-11-14
61.03061294555664,2017-11-15
61.643131256103516,2017-11-16
61.355411529541016,2017-11-17
61.949398040771484,2017-11-20
61.63383865356445,2017-11-21
61.7269401550293,2017-11-22
61.792110443115234,2017-11-24
61.86659622192383,2017-11-27
64.63174438476562,2017-11-28
64.15692138671875,2017-11-29
65.18104553222656,2017-11-30
64.37107849121094,2017-12-01
65.30208587646484,2017-12-04
64.62245178222656,2017-12-05
63.710025787353516,2017-12-06
64.25931549072266,2017-12-07
64.94828033447266,2017-12-08
65.423095703125,2017-12-11
65.3486328125,2017-12-12
64.79932403564453,2017-12-13
62.937278747558594,2017-12-14
63.7286376953125,2017-12-15
65.24622344970703,2017-12-18
65.19033813476562,2017-12-19
65.54414367675781,2017-12-20
64.3244857788086,2017-12-21
64.42688751220703,2017-12-22
64.23138427734375,2017-12-26
64.79932403564453,2017-12-27
65.08795166015625,2017-12-28
64.6968994140625,2017-12-29
64.94828033447266,2018-01-02
66.84759521484375,2018-01-03
68.02067565917969,2018-01-04
67.90894317626953,2018-01-05
68.01136016845703,2018-01-08
67.83445739746094,2018-01-09
67.35033416748047,2018-01-10
67.71342468261719,2018-01-11
67.85308074951172,2018-01-12
67.17343139648438,2018-01-16
68.41168212890625,2018-01-17
68.7003173828125,2018-01-18
70.02236938476562,2018-01-19
69.83618927001953,2018-01-22
70.38546752929688,2018-01-23
69.86409759521484,2018-01-24
70.17132568359375,2018-01-25
70.4599380493164,2018-01-26
70.57168579101562,2018-01-29
69.81755828857422,2018-01-30
69.63134765625,2018-01-31
71.223388671875,2018-02-01
70.68338775634766,2018-02-02
68.71894836425781,2018-02-05
68.18824768066406,2018-02-06
63.68211364746094,2018-02-07
64.2872543334961,2018-02-08
64.37107849121094,2018-02-09
63.5982780456543,2018-02-12
64.58518981933594,2018-02-13
65.52552795410156,2018-02-14
66.40068054199219,2018-02-15
66.5310287475586,2018-02-16
66.01897430419922,2018-02-20
66.22380065917969,2018-02-21
66.54034423828125,2018-02-22
67.26866912841797,2018-02-23
68.65066528320312,2018-02-26
68.62263488769531,2018-02-27
68.09974670410156,2018-02-28
67.30602264404297,2018-03-01
68.29581451416016,2018-03-02
69.04283905029297,2018-03-05
69.20159912109375,2018-03-06
69.64045715332031,2018-03-07
68.29581451416016,2018-03-08
69.45368194580078,2018-03-09
70.33145141601562,2018-03-12
70.63958740234375,2018-03-13
70.43415832519531,2018-03-14
69.68714904785156,2018-03-15
70.80767059326172,2018-03-16
69.08019256591797,2018-03-19
70.22872161865234,2018-03-20
69.83654022216797,2018-03-21
68.3985366821289,2018-03-22
65.27976989746094,2018-03-23
66.83914184570312,2018-03-26
65.55986785888672,2018-03-27
65.29843139648438,2018-03-28
65.65325927734375,2018-03-29
64.28062438964844,2018-04-02
64.64478302001953,2018-04-03
64.97158813476562,2018-04-04
65.10233306884766,2018-04-05
63.449562072753906,2018-04-06
63.916439056396484,2018-04-09
65.47582244873047,2018-04-10
65.20504760742188,2018-04-11
65.42914581298828,2018-04-12
64.98094177246094,2018-04-13
65.97074890136719,2018-04-16
66.72709655761719,2018-04-17
67.33406066894531,2018-04-18
67.72621154785156,2018-04-19
66.7924575805664,2018-04-20
66.8671646118164,2018-04-23
66.05477905273438,2018-04-24
66.41895294189453,2018-04-25
66.44696044921875,2018-04-26
66.8671646118164,2018-04-27
66.56834411621094,2018-04-30
67.57682037353516,2018-05-01
71.02244567871094,2018-05-02
69.56574249267578,2018-05-03
70.5181884765625,2018-05-04
71.31190490722656,2018-05-07
71.51731872558594,2018-05-08
72.54447937011719,2018-05-09
73.03003692626953,2018-05-10
73.4315414428711,2018-05-11
73.1607437133789,2018-05-14
72.92733001708984,2018-05-15
73.4315414428711,2018-05-16
73.68367004394531,2018-05-17
73.53426361083984,2018-05-18
74.57071685791016,2018-05-21
73.75835418701172,2018-05-22
74.86022186279297,2018-05-23
75.18788146972656,2018-05-24
75.54365539550781,2018-05-25
75.73089599609375,2018-05-29
76.20838928222656,2018-05-30
74.9444808959961,2018-05-31
75.83386993408203,2018-06-01
76.17094421386719,2018-06-04
78.83914947509766,2018-06-05
79.62557983398438,2018-06-06
79.26980590820312,2018-06-07
79.30728149414062,2018-06-08
79.2136459350586,2018-06-11
79.02639770507812,2018-06-12
78.43657684326172,2018-06-13
78.49275970458984,2018-06-14
80.01881408691406,2018-06-15
79.6162338256836,2018-06-18
79.3166275024414,2018-06-19
78.9140625,2018-06-20
78.69873046875,2018-06-21
78.4272232055664,2018-06-22
77.11651611328125,2018-06-25
77.13522338867188,2018-06-26
75.7121810913086,2018-06-27
76.50796508789062,2018-06-28
75.63727569580078,2018-06-29
77.20075988769531,2018-07-02
76.92926788330078,2018-07-03
76.53604888916016,2018-07-05
77.62206268310547,2018-07-06
78.2586898803711,2018-07-09
78.93277740478516,2018-07-10
78.65190887451172,2018-07-11
79.67237854003906,2018-07-12
79.8409194946289,2018-07-13
79.52261352539062,2018-07-16
80.68350219726562,2018-07-17
81.61972045898438,2018-07-18
81.80696868896484,2018-07-19
80.89886474609375,2018-07-20
81.01117706298828,2018-07-23
79.67237854003906,2018-07-24
80.40263366699219,2018-07-25
81.22651672363281,2018-07-26
79.26980590820312,2018-07-27
78.24933624267578,2018-07-30
78.72679138183594,2018-07-31
78.53955841064453,2018-08-01
81.6759033203125,2018-08-02
79.79409790039062,2018-08-03
80.17794036865234,2018-08-06
80.49628448486328,2018-08-07
79.78472900390625,2018-08-08
80.22476196289062,2018-08-09
79.25110626220703,2018-08-10
79.35408782958984,2018-08-13
80.38392639160156,2018-08-14
79.79409790039062,2018-08-15
80.37454223632812,2018-08-16
80.49628448486328,2018-08-17
80.48688507080078,2018-08-20
80.8426742553711,2018-08-21
80.45881652832031,2018-08-22
81.02192687988281,2018-08-23
81.45365905761719,2018-08-24
82.25138092041016,2018-08-27
82.70185852050781,2018-08-28
82.917724609375,2018-08-29
82.24198913574219,2018-08-30
82.17630004882812,2018-08-31
82.31706237792969,2018-09-04
81.7821044921875,2018-09-05
82.09182739257812,2018-09-06
82.27014923095703,2018-09-07
83.04912567138672,2018-09-10
84.16595458984375,2018-09-11
83.50898742675781,2018-09-12
83.91253662109375,2018-09-13
84.6070556640625,2018-09-14
83.42453002929688,2018-09-17
83.78114318847656,2018-09-18
83.5746841430664,2018-09-19
83.6309814453125,2018-09-20
83.60282897949219,2018-09-21
83.50898742675781,2018-09-24
83.69668579101562,2018-09-25
83.19929504394531,2018-09-26
82.96463775634766,2018-09-27
83.45268249511719,2018-09-28
82.56108856201172,2018-10-01
82.09182739257812,2018-10-02
82.87078857421875,2018-10-03
81.08760833740234,2018-10-04
80.40249633789062,2018-10-05
78.6005630493164,2018-10-08
79.27627563476562,2018-10-09
76.3481216430664,2018-10-10
75.42839050292969,2018-10-11
77.305419921875,2018-10-12
76.80799865722656,2018-10-15
79.26689910888672,2018-10-16
78.75072479248047,2018-10-17
78.18760681152344,2018-10-18
75.73808288574219,2018-10-19
77.09893035888672,2018-10-22
78.04681396484375,2018-10-23
75.5222396850586,2018-10-24
76.03839111328125,2018-10-25
74.77142333984375,2018-10-26
73.82352447509766,2018-10-29
75.32515716552734,2018-10-30
84.47566223144531,2018-10-31
83.7436294555664,2018-11-01
82.62679290771484,2018-11-02
82.31706237792969,2018-11-05
82.60799407958984,2018-11-06
84.65397644042969,2018-11-07
86.08988952636719,2018-11-08
85.47987365722656,2018-11-09
83.70606994628906,2018-11-12
84.12840270996094,2018-11-13
81.8666000366211,2018-11-14
83.11481475830078,2018-11-15
83.94070434570312,2018-11-16
82.45784759521484,2018-11-19
80.71220397949219,2018-11-20
81.39733123779297,2018-11-21
82.74868774414062,2018-11-23
84.5191421508789,2018-11-26
83.59623718261719,2018-11-27
85.79045104980469,2018-11-28
87.00524139404297,2018-11-29
87.27835083007812,2018-11-30
90.3765869140625,2018-12-03
88.38018035888672,2018-12-04
89.97166442871094,2018-12-06
86.14827728271484,2018-12-07
85.33841705322266,2018-12-10
85.49848937988281,2018-12-11
86.2142105102539,2018-12-12
84.57563018798828,2018-12-13
82.59800720214844,2018-12-14
79.79169464111328,2018-12-17
80.0836410522461,2018-12-18
79.33967590332031,2018-12-19
75.88357543945312,2018-12-20
72.80416870117188,2018-12-21
70.93955993652344,2018-12-24
75.026611328125,2018-12-26
74.82884979248047,2018-12-27
75.1019287109375,2018-12-28
76.32617950439453,2018-12-31
74.55574035644531,2019-01-02
72.6346435546875,2019-01-03
73.34095001220703,2019-01-04
73.04901885986328,2019-01-07
75.59162902832031,2019-01-08
76.58988189697266,2019-01-09
77.16429138183594,2019-01-10
75.89298248291016,2019-01-11
74.6216812133789,2019-01-14
75.7988052368164,2019-01-15
75.83649444580078,2019-01-16
76.05308532714844,2019-01-17
76.92888641357422,2019-01-18
75.64814758300781,2019-01-22
76.64637756347656,2019-01-23
76.42979431152344,2019-01-24
77.18313598632812,2019-01-25
77.28672790527344,2019-01-28
77.14547729492188,2019-01-29
78.1436996459961,2019-01-30
78.41679382324219,2019-01-31
78.68048858642578,2019-02-01
79.2831802368164,2019-02-04
80.54508209228516,2019-02-05
80.41325378417969,2019-02-06
85.77161407470703,2019-02-07
85.04647827148438,2019-02-08
85.23481750488281,2019-02-11
87.31602478027344,2019-02-12
87.30660247802734,2019-02-13
88.38018035888672,2019-02-14
89.31244659423828,2019-02-15
89.16178894042969,2019-02-19
89.26537322998047,2019-02-20
89.46314239501953,2019-02-21
90.4502944946289,2019-02-22
90.28026580810547,2019-02-25
89.99685668945312,2019-02-26
89.68512725830078,2019-02-27
88.69325256347656,2019-02-28
89.58121490478516,2019-03-01
89.04277038574219,2019-03-04
88.64603424072266,2019-03-05
88.05089569091797,2019-03-06
86.65280151367188,2019-03-07
87.1912612915039,2019-03-08
89.46786499023438,2019-03-11
90.677001953125,2019-03-12
91.60275268554688,2019-03-13
91.27215576171875,2019-03-14
92.40570831298828,2019-03-15
91.6594467163086,2019-03-18
92.15068817138672,2019-03-19
91.79170989990234,2019-03-20
93.1236572265625,2019-03-21
90.56366729736328,2019-03-22
90.36530303955078,2019-03-25
90.4030532836914,2019-03-26
88.986083984375,2019-03-27
89.8457260131836,2019-03-28
91.03598022460938,2019-03-29
93.16146087646484,2019-04-01
93.77545928955078,2019-04-02
94.93739318847656,2019-04-03
94.99405670166016,2019-04-04
95.21134948730469,2019-04-05
96.34491729736328,2019-04-08
96.32604217529297,2019-04-09
98.29088592529297,2019-04-10
100.7942123413086,2019-04-11
101.0776138305664,2019-04-12
102.15452575683594,2019-04-15
101.719970703125,2019-04-16
99.36779022216797,2019-04-17
99.5567398071289,2019-04-18
99.11273193359375,2019-04-22
100.22743225097656,2019-04-23
100.49192810058594,2019-04-24
99.42449188232422,2019-04-25
99.46227264404297,2019-04-26
99.06550598144531,2019-04-29
99.7551040649414,2019-04-30
101.41768646240234,2019-05-01
101.75777435302734,2019-05-02
103.05193328857422,2019-05-03
103.01416015625,2019-05-06
100.86033630371094,2019-05-07
99.79290008544922,2019-05-08
99.5567398071289,2019-05-09
100.65252685546875,2019-05-10
96.39216613769531,2019-05-13
97.54461669921875,2019-05-14
98.34758758544922,2019-05-15
99.97236633300781,2019-05-16
98.56483459472656,2019-05-17
98.5553970336914,2019-05-20
100.43524932861328,2019-05-21
100.21797180175781,2019-05-22
96.90723419189453,2019-05-23
97.75030517578125,2019-05-24
97.55137634277344,2019-05-28
97.5418930053711,2019-05-29
97.10617065429688,2019-05-30
93.2507095336914,2019-05-31
94.1222152709961,2019-06-03
97.07772827148438,2019-06-04
97.74085235595703,2019-06-05
98.72602844238281,2019-06-06
99.33228302001953,2019-06-07
100.77214050292969,2019-06-10
100.27008819580078,2019-06-11
99.81539916992188,2019-06-12
100.51638793945312,2019-06-13
98.74495697021484,2019-06-14
98.716552734375,2019-06-17
98.64075469970703,2019-06-18
99.48383331298828,2019-06-19
102.41094207763672,2019-06-20
102.86563110351562,2019-06-21
101.87100219726562,2019-06-24
101.8046875,2019-06-25
102.88459777832031,2019-06-26
104.58023071289062,2019-06-27
105.14860534667969,2019-06-28
106.59793853759766,2019-07-01
106.78742218017578,2019-07-02
107.55469512939453,2019-07-03
107.79151916503906,2019-07-05
104.58023071289062,2019-07-08
106.81582641601562,2019-07-09
106.53165435791016,2019-07-10
107.58312225341797,2019-07-11
110.09341430664062,2019-07-12
109.80923461914062,2019-07-15
108.33148193359375,2019-07-16
107.49787902832031,2019-07-17
106.48429870605469,2019-07-18
106.57899475097656,2019-07-19
106.3895492553711,2019-07-22
107.66839599609375,2019-07-23
107.61154174804688,2019-07-24
108.18939971923828,2019-07-25
108.40725708007812,2019-07-26
106.95791625976562,2019-07-29
107.59259033203125,2019-07-30
111.93115997314453,2019-07-31
112.27218627929688,2019-08-01
110.20710754394531,2019-08-02
101.86151885986328,2019-08-05
102.6288070678711,2019-08-06
102.92249298095703,2019-08-07
106.75898742675781,2019-08-08
108.68196868896484,2019-08-09
106.43690490722656,2019-08-12
107.37472534179688,2019-08-13
104.21078491210938,2019-08-14
102.98877716064453,2019-08-15
105.80223083496094,2019-08-16
108.28411865234375,2019-08-19
107.73469543457031,2019-08-20
109.77135467529297,2019-08-21
110.37760162353516,2019-08-22
106.58362579345703,2019-08-23
107.096435546875,2019-08-26
106.91597747802734,2019-08-27
106.10875701904297,2019-08-28
108.9293441772461,2019-08-29
109.68909454345703,2019-08-30
110.18292999267578,2019-09-03
112.12029266357422,2019-09-04
112.50968170166016,2019-09-05
112.43370056152344,2019-09-06
111.59797668457031,2019-09-09
105.89033508300781,2019-09-10
107.13442993164062,2019-09-11
108.56844329833984,2019-09-12
106.08977508544922,2019-09-13
107.31486511230469,2019-09-16
108.0746078491211,2019-09-17
114.32357788085938,2019-09-18
115.6721420288086,2019-09-19
114.96936798095703,2019-09-20
113.33589935302734,2019-09-23
112.69012451171875,2019-09-24
115.40621948242188,2019-09-25
117.19163513183594,2019-09-26
115.66264343261719,2019-09-27
117.0396728515625,2019-09-30
115.0263671875,2019-10-01
113.791748046875,2019-10-02
113.65880584716797,2019-10-03
116.241943359375,2019-10-04
116.92574310302734,2019-10-07
116.80225372314453,2019-10-08
115.6721420288086,2019-10-09
116.37490844726562,2019-10-10
118.15084075927734,2019-10-11
117.12517547607422,2019-10-14
117.15365600585938,2019-10-15
117.44805908203125,2019-10-16
117.73296356201172,2019-10-17
117.67597961425781,2019-10-18
117.81842041015625,2019-10-21
116.25142669677734,2019-10-22
116.84977722167969,2019-10-23
118.18879699707031,2019-10-24
118.57818603515625,2019-10-25
119.65133666992188,2019-10-28
119.8317642211914,2019-10-29
120.97138977050781,2019-10-30
121.47472381591797,2019-10-31
124.59921264648438,2019-11-01
125.1690444946289,2019-11-04
128.97726440429688,2019-11-05
126.27066040039062,2019-11-06
126.24217987060547,2019-11-07
126.80250549316406,2019-11-08
127.36282348632812,2019-11-11
127.08740997314453,2019-11-12
128.66387939453125,2019-11-13
126.13771057128906,2019-11-14
129.6800537109375,2019-11-15
130.71524047851562,2019-11-18
130.8671417236328,2019-11-19
130.7721710205078,2019-11-20
130.66773986816406,2019-11-21
129.93446350097656,2019-11-22
131.43910217285156,2019-11-25
130.45822143554688,2019-11-26
129.9439697265625,2019-11-27
128.6107177734375,2019-11-29
127.68695831298828,2019-12-02
126.79180145263672,2019-12-03
128.87733459472656,2019-12-04
128.0107421875,2019-12-05
130.14395141601562,2019-12-06
127.9345474243164,2019-12-09
129.27732849121094,2019-12-10
129.191650390625,2019-12-11
130.27725219726562,2019-12-12
131.20103454589844,2019-12-13
133.9818115234375,2019-12-16
132.71524047851562,2019-12-17
133.91514587402344,2019-12-18
135.4674072265625,2019-12-19
137.0578155517578,2019-12-20
136.05784606933594,2019-12-23
136.15306091308594,2019-12-24
137.7339324951172,2019-12-26
137.09588623046875,2019-12-27
135.97215270996094,2019-12-30
136.02928161621094,2019-12-31
137.0196990966797,2020-01-02
135.3721923828125,2020-01-03
134.3531951904297,2020-01-06
134.20082092285156,2020-01-07
134.0008544921875,2020-01-08
135.2007598876953,2020-01-09
135.57215881347656,2020-01-10
136.5149688720703,2020-01-13
137.09588623046875,2020-01-14
137.70535278320312,2020-01-15
137.32444763183594,2020-01-16
130.32489013671875,2020-01-17
129.59161376953125,2020-01-21
130.06776428222656,2020-01-22
132.11524963378906,2020-01-23
131.3438720703125,2020-01-24
127.48699188232422,2020-01-27
129.00119018554688,2020-01-28
128.42977905273438,2020-01-29
127.44890594482422,2020-01-30
124.23004913330078,2020-01-31
126.55370330810547,2020-02-03
129.65826416015625,2020-02-04
129.55348205566406,2020-02-05
128.22030639648438,2020-02-06
126.33466339111328,2020-02-07
127.60126495361328,2020-02-10
129.4868621826172,2020-02-11
130.0772705078125,2020-02-12
130.73439025878906,2020-02-13
131.69622802734375,2020-02-14
128.4392852783203,2020-02-18
130.11537170410156,2020-02-19
131.6486358642578,2020-02-20
127.52506256103516,2020-02-21
123.71448516845703,2020-02-24
119.52193450927734,2020-02-25
119.22587585449219,2020-02-26
110.85981750488281,2020-02-27
109.0834732055664,2020-02-28
114.58443450927734,2020-03-02
110.41095733642578,2020-03-03
113.82994842529297,2020-03-04
108.69188690185547,2020-03-05
106.56217956542969,2020-03-06
93.7934341430664,2020-03-09
99.40900421142578,2020-03-10
98.24388885498047,2020-03-11
87.35652923583984,2020-03-12
96.74446868896484,2020-03-13
83.05892944335938,2020-03-16
83.3549575805664,2020-03-17
80.59493255615234,2020-03-18
84.30043029785156,2020-03-19
75.98213195800781,2020-03-20
81.75051879882812,2020-03-23
89.61038970947266,2020-03-24
87.77674865722656,2020-03-25
96.5152587890625,2020-03-26
89.53401184082031,2020-03-27
92.5519027709961,2020-03-30
89.07559967041016,2020-03-31
84.83526611328125,2020-04-01
84.01393127441406,2020-04-02
82.98249816894531,2020-04-03
91.53001403808594,2020-04-06
94.19454193115234,2020-04-07
97.67085266113281,2020-04-08
101.48143768310547,2020-04-09
99.20845031738281,2020-04-13
101.94939422607422,2020-04-14
99.01744079589844,2020-04-15
99.56179809570312,2020-04-16
103.92628479003906,2020-04-17
100.85108947753906,2020-04-20
94.4046401977539,2020-04-21
97.16468811035156,2020-04-22
96.32424926757812,2020-04-23
100.05842590332031,2020-04-24
101.50051879882812,2020-04-27
102.30272674560547,2020-04-28
106.28521728515625,2020-04-29
105.81725311279297,2020-04-30
102.0162353515625,2020-05-01
103.32461547851562,2020-05-04
105.04367065429688,2020-05-05
101.96849060058594,2020-05-06
101.87298583984375,2020-05-07
103.65888977050781,2020-05-08
100.24942779541016,2020-05-11
97.39390563964844,2020-05-12
93.6024169921875,2020-05-13
95.21641540527344,2020-05-14
93.41140747070312,2020-05-15
101.72018432617188,2020-05-18
101.22357177734375,2020-05-19
104.31786346435547,2020-05-20
102.74613189697266,2020-05-21
101.33734130859375,2020-05-22
103.5128402709961,2020-05-26
105.74580383300781,2020-05-27
105.08454895019531,2020-05-28
106.2920913696289,2020-05-29
107.25045776367188,2020-06-01
108.55382537841797,2020-06-02
110.29804992675781,2020-06-03
111.8889389038086,2020-06-04
120.12128448486328,2020-06-05
122.94844055175781,2020-06-08
119.22999572753906,2020-06-09
116.64241027832031,2020-06-10
105.9374771118164,2020-06-11
109.34925079345703,2020-06-12
109.15758514404297,2020-06-15
114.39985656738281,2020-06-16
112.30101776123047,2020-06-17
112.35853576660156,2020-06-18
112.08058166503906,2020-06-19
111.35225677490234,2020-06-22
111.12225341796875,2020-06-23
106.84793853759766,2020-06-24
107.75836944580078,2020-06-25
103.97283935546875,2020-06-26
109.25342559814453,2020-06-29
111.34266662597656,2020-06-30
110.7197265625,2020-07-01
112.23394775390625,2020-07-02
112.65562438964844,2020-07-06
109.3109359741211,2020-07-07
108.65924835205078,2020-07-08
107.82547760009766,2020-07-09
109.10009002685547,2020-07-10
107.8925552368164,2020-07-13
109.63678741455078,2020-07-14
112.79939270019531,2020-07-15
111.84101104736328,2020-07-16
113.5756607055664,2020-07-17
113.2593765258789,2020-07-20
112.12852478027344,2020-07-21
114.1219253540039,2020-07-22
113.84397888183594,2020-07-23
109.79010772705078,2020-07-24
111.45767211914062,2020-07-27
109.10966491699219,2020-07-28
110.82514953613281,2020-07-29
110.87306213378906,2020-07-30
111.40975189208984,2020-07-31
112.56937408447266,2020-08-03
114.54359436035156,2020-08-04
111.8889389038086,2020-08-05
110.01055145263672,2020-08-06
109.9913558959961,2020-08-07
108.29505920410156,2020-08-10
112.32978057861328,2020-08-11
111.75476837158203,2020-08-12
109.80928802490234,2020-08-13
108.79341125488281,2020-08-14
108.8892593383789,2020-08-17
106.35917663574219,2020-08-18
107.32711029052734,2020-08-19
107.64337158203125,2020-08-20
106.52208709716797,2020-08-21
107.98379516601562,2020-08-24
107.84918212890625,2020-08-25
106.90675354003906,2020-08-26
110.4360122680664,2020-08-27
110.91683959960938,2020-08-28
109.2916488647461,2020-08-31
108.27228546142578,2020-09-01
113.02285766601562,2020-09-02
107.86839294433594,2020-09-03
109.86863708496094,2020-09-04
107.43567657470703,2020-09-08
106.31053161621094,2020-09-09
105.85855865478516,2020-09-10
107.05097961425781,2020-09-11
108.81082153320312,2020-09-14
109.80133056640625,2020-09-15
109.54167938232422,2020-09-16
109.84939575195312,2020-09-17
108.49348449707031,2020-09-18
104.63725280761719,2020-09-21
105.94509887695312,2020-09-22
105.02192687988281,2020-09-23
106.19512939453125,2020-09-24
108.41655731201172,2020-09-25
112.0323486328125,2020-09-28
113.58062744140625,2020-09-29
114.94615173339844,2020-09-30
118.763916015625,2020-10-01
118.75428009033203,2020-10-02
121.05264282226562,2020-10-05
118.35039520263672,2020-10-06
121.1007308959961,2020-10-07
121.36038208007812,2020-10-08
121.1584243774414,2020-10-09
125.0242691040039,2020-10-12
124.94734191894531,2020-10-13
124.55306243896484,2020-10-14
124.82231903076172,2020-10-15
125.61087036132812,2020-10-16
123.91838073730469,2020-10-19
124.36074829101562,2020-10-20
123.89913177490234,2020-10-21
124.47611999511719,2020-10-22
125.01464080810547,2020-10-23
120.85067749023438,2020-10-26
118.5523452758789,2020-10-27
114.17684173583984,2020-10-28
116.31169891357422,2020-10-29
117.89842987060547,2020-10-30
121.60079193115234,2020-11-02
125.70703887939453,2020-11-03
128.7169952392578,2020-11-04
132.8809356689453,2020-11-05
132.75592041015625,2020-11-06
138.4296875,2020-11-09
132.25587463378906,2020-11-10
133.38099670410156,2020-11-11
130.36141967773438,2020-11-12
132.31358337402344,2020-11-13
133.74644470214844,2020-11-16
131.53463745117188,2020-11-17
130.52491760253906,2020-11-18
127.68802642822266,2020-11-19
126.88986206054688,2020-11-20
126.18789672851562,2020-11-23
131.97540283203125,2020-11-24
