ALLE,Date
75.1727523803711,2017-08-03
75.6939926147461,2017-08-04
76.31764221191406,2017-08-07
75.74053192138672,2017-08-08
75.01451873779297,2017-08-09
73.46002960205078,2017-08-10
73.79513549804688,2017-08-11
73.97199249267578,2017-08-14
73.48795318603516,2017-08-15
73.80443572998047,2017-08-16
73.37628173828125,2017-08-17
72.7619400024414,2017-08-18
72.11966705322266,2017-08-21
72.67814636230469,2017-08-22
71.75662994384766,2017-08-23
71.8125,2017-08-24
72.24996948242188,2017-08-25
72.65021514892578,2017-08-28
72.38960266113281,2017-08-29
72.88294219970703,2017-08-30
73.2645492553711,2017-08-31
73.67414093017578,2017-09-01
73.9068374633789,2017-09-05
74.70732116699219,2017-09-06
74.67009735107422,2017-09-07
75.21927642822266,2017-09-08
75.46131134033203,2017-09-11
75.39612579345703,2017-09-12
76.15010070800781,2017-09-13
76.90408325195312,2017-09-14
77.19315338134766,2017-09-15
77.08126068115234,2017-09-18
77.26776885986328,2017-09-19
77.93926239013672,2017-09-20
77.84600830078125,2017-09-21
78.85323333740234,2017-09-22
78.80661010742188,2017-09-25
79.59934997558594,2017-09-26
79.58069610595703,2017-09-27
79.9817123413086,2017-09-28
80.64386749267578,2017-09-29
80.69982147216797,2017-10-02
81.57649993896484,2017-10-03
80.88636779785156,2017-10-04
81.20345306396484,2017-10-05
81.31535339355469,2017-10-06
81.71638488769531,2017-10-09
81.89359283447266,2017-10-10
82.21068572998047,2017-10-11
83.52566528320312,2017-10-12
82.35057067871094,2017-10-13
82.20136260986328,2017-10-16
81.13817596435547,2017-10-17
81.69770812988281,2017-10-18
81.82830047607422,2017-10-19
82.08943939208984,2017-10-20
81.42727661132812,2017-10-23
82.51846313476562,2017-10-24
80.66250610351562,2017-10-25
75.26264190673828,2017-10-26
74.88025665283203,2017-10-27
76.44707489013672,2017-10-30
77.77136993408203,2017-10-31
77.15587615966797,2017-11-01
76.6895523071289,2017-11-02
76.49369049072266,2017-11-03
77.49161529541016,2017-11-06
77.90196228027344,2017-11-07
77.80870819091797,2017-11-08
76.5496597290039,2017-11-09
77.52889251708984,2017-11-10
78.28436279296875,2017-11-13
77.31441497802734,2017-11-14
76.50303649902344,2017-11-15
76.857421875,2017-11-16
77.08126068115234,2017-11-17
77.63150787353516,2017-11-20
77.78073120117188,2017-11-21
77.55690002441406,2017-11-22
77.33306121826172,2017-11-24
77.50093841552734,2017-11-27
77.71543884277344,2017-11-28
77.35173034667969,2017-11-29
78.47088623046875,2017-11-30
78.8812255859375,2017-12-01
77.80870819091797,2017-12-04
76.47505187988281,2017-12-05
76.27920532226562,2017-12-06
77.51025390625,2017-12-07
76.90408325195312,2017-12-08
76.63359832763672,2017-12-11
76.61494445800781,2017-12-12
77.0718994140625,2017-12-13
76.17662048339844,2017-12-14
76.88678741455078,2017-12-15
77.14844512939453,2017-12-18
74.82167053222656,2017-12-19
75.6906967163086,2017-12-20
75.6906967163086,2017-12-21
75.07395935058594,2017-12-22
75.12068176269531,2017-12-26
74.75624084472656,2017-12-27
74.34508514404297,2017-12-28
74.34508514404297,2017-12-29
74.67214965820312,2018-01-02
74.98983764648438,2018-01-03
76.03645324707031,2018-01-04
76.22334289550781,2018-01-05
75.91496276855469,2018-01-08
77.49418640136719,2018-01-09
77.18582916259766,2018-01-10
78.84912872314453,2018-01-11
79.46588134765625,2018-01-12
78.55946350097656,2018-01-16
78.69029998779297,2018-01-17
78.5407943725586,2018-01-18
80.577880859375,2018-01-19
80.17607879638672,2018-01-22
79.75557708740234,2018-01-23
79.97048950195312,2018-01-24
79.75557708740234,2018-01-25
80.70870971679688,2018-01-26
80.99839782714844,2018-01-29
79.83965301513672,2018-01-30
80.46575164794922,2018-01-31
79.58734893798828,2018-02-01
76.48497009277344,2018-02-02
73.9245834350586,2018-02-05
74.8590316772461,2018-02-06
74.71886444091797,2018-02-07
72.25191497802734,2018-02-08
73.34521484375,2018-02-09
74.52263641357422,2018-02-12
74.42918395996094,2018-02-13
74.72821044921875,2018-02-14
76.86811828613281,2018-02-15
77.29794311523438,2018-02-16
80.0452651977539,2018-02-20
81.03575897216797,2018-02-21
80.40036010742188,2018-02-22
80.52181243896484,2018-02-23
82.09168243408203,2018-02-26
81.2693862915039,2018-02-27
78.59683227539062,2018-02-28
76.69056701660156,2018-03-01
76.84007263183594,2018-03-02
77.56893920898438,2018-03-05
78.41929626464844,2018-03-06
78.42865753173828,2018-03-07
79.20423889160156,2018-03-08
81.49365234375,2018-03-09
81.67118072509766,2018-03-12
80.44706726074219,2018-03-13
79.9599609375,2018-03-14
80.07238006591797,2018-03-15
80.44707489013672,2018-03-16
79.85691833496094,2018-03-19
80.212890625,2018-03-20
80.50326538085938,2018-03-21
79.24803924560547,2018-03-22
77.71179962158203,2018-03-23
79.21055603027344,2018-03-26
78.68598937988281,2018-03-27
77.87100982666016,2018-03-28
79.89437103271484,2018-03-29
77.97407531738281,2018-04-02
79.23865509033203,2018-04-03
80.31592559814453,2018-04-04
80.50326538085938,2018-04-05
79.38854217529297,2018-04-06
79.19184112548828,2018-04-09
79.83818817138672,2018-04-10
79.19184112548828,2018-04-11
79.91313171386719,2018-04-12
79.21055603027344,2018-04-13
79.96935272216797,2018-04-16
80.20352935791016,2018-04-17
81.02783966064453,2018-04-18
79.9880599975586,2018-04-19
79.38854217529297,2018-04-20
79.17308044433594,2018-04-23
76.95304107666016,2018-04-24
77.77734375,2018-04-25
73.61823272705078,2018-04-26
72.90631103515625,2018-04-27
72.29744720458984,2018-04-30
72.25999450683594,2018-05-01
70.36776733398438,2018-05-02
70.08673095703125,2018-05-03
71.33258819580078,2018-05-04
70.94853973388672,2018-05-07
71.08906555175781,2018-05-08
71.45437622070312,2018-05-09
72.41920471191406,2018-05-10
72.39111328125,2018-05-11
71.98831939697266,2018-05-14
71.62300109863281,2018-05-15
72.14756774902344,2018-05-16
72.0070571899414,2018-05-17
73.41216278076172,2018-05-18
73.79622650146484,2018-05-21
73.69318389892578,2018-05-22
74.2083969116211,2018-05-23
74.2458724975586,2018-05-24
73.80558013916016,2018-05-25
73.3184814453125,2018-05-29
74.19902801513672,2018-05-30
71.59488677978516,2018-05-31
72.96253204345703,2018-06-01
73.36532592773438,2018-06-04
74.16156005859375,2018-06-05
74.21776580810547,2018-06-06
75.1357650756836,2018-06-07
75.98818969726562,2018-06-08
76.11933898925781,2018-06-11
76.97176361083984,2018-06-12
75.78211212158203,2018-06-13
76.815185546875,2018-06-14
77.07816314697266,2018-06-15
76.52405548095703,2018-06-18
75.29373931884766,2018-06-19
75.13407897949219,2018-06-20
73.14300537109375,2018-06-21
72.964599609375,2018-06-22
71.7342529296875,2018-06-25
71.68732452392578,2018-06-26
72.6828384399414,2018-06-27
72.48561096191406,2018-06-28
72.65465545654297,2018-06-29
72.90821838378906,2018-07-02
72.33533477783203,2018-07-03
73.14300537109375,2018-07-05
72.18505859375,2018-07-06
73.19937896728516,2018-07-09
73.58443450927734,2018-07-10
73.17121887207031,2018-07-11
74.27005004882812,2018-07-12
74.8617172241211,2018-07-13
74.42030334472656,2018-07-16
75.20921325683594,2018-07-17
74.41092681884766,2018-07-18
73.89436340332031,2018-07-19
74.65509033203125,2018-07-20
73.92254638671875,2018-07-23
74.96503448486328,2018-07-24
75.2186050415039,2018-07-25
76.52405548095703,2018-07-26
76.63676452636719,2018-07-27
76.00751495361328,2018-07-30
76.58040618896484,2018-07-31
75.9605484008789,2018-08-01
76.26107788085938,2018-08-02
76.74945068359375,2018-08-03
77.54776763916016,2018-08-06
78.04552459716797,2018-08-07
77.50080871582031,2018-08-08
77.53836059570312,2018-08-09
76.8246078491211,2018-08-10
76.75885772705078,2018-08-13
78.20516967773438,2018-08-14
80.11170196533203,2018-08-15
80.23380279541016,2018-08-16
81.42655181884766,2018-08-17
81.67073822021484,2018-08-20
82.45026397705078,2018-08-21
81.80223083496094,2018-08-22
81.18238830566406,2018-08-23
81.96186828613281,2018-08-24
82.35633850097656,2018-08-27
82.38451385498047,2018-08-28
81.67073822021484,2018-08-29
81.98066711425781,2018-08-30
81.91493225097656,2018-08-31
81.84918212890625,2018-09-04
83.77450561523438,2018-09-05
83.52090454101562,2018-09-06
83.31431579589844,2018-09-07
84.3380126953125,2018-09-10
84.24406433105469,2018-09-11
84.28165435791016,2018-09-12
83.90597534179688,2018-09-13
82.67276000976562,2018-09-14
83.68003845214844,2018-09-17
85.07331848144531,2018-09-18
85.27098846435547,2018-09-19
85.58161926269531,2018-09-20
84.7908935546875,2018-09-21
84.15074920654297,2018-09-24
83.90597534179688,2018-09-25
84.28253173828125,2018-09-26
84.715576171875,2018-09-27
85.26156616210938,2018-09-28
85.79815673828125,2018-10-01
85.9676284790039,2018-10-02
85.87347412109375,2018-10-03
84.90386199951172,2018-10-04
84.30134582519531,2018-10-05
83.1905288696289,2018-10-08
82.4844970703125,2018-10-09
79.60382843017578,2018-10-10
77.90933227539062,2018-10-11
78.86012268066406,2018-10-12
78.9166259765625,2018-10-15
80.23455810546875,2018-10-16
79.23668670654297,2018-10-17
77.86225128173828,2018-10-18
76.99617004394531,2018-10-19
76.73259735107422,2018-10-22
77.89991760253906,2018-10-23
75.06636047363281,2018-10-24
78.07878112792969,2018-10-25
77.86225128173828,2018-10-26
76.88321685791016,2018-10-29
79.64149475097656,2018-10-30
80.70526123046875,2018-10-31
82.28678894042969,2018-11-01
82.9739990234375,2018-11-02
83.40705871582031,2018-11-05
83.88714599609375,2018-11-06
84.50846862792969,2018-11-07
85.12037658691406,2018-11-08
84.15074920654297,2018-11-09
83.39763641357422,2018-11-12
83.66123962402344,2018-11-13
82.00436401367188,2018-11-14
83.27525329589844,2018-11-15
84.03777313232422,2018-11-16
84.19780731201172,2018-11-19
83.54825592041016,2018-11-20
84.53671264648438,2018-11-21
83.88714599609375,2018-11-23
84.50846862792969,2018-11-26
84.96033477783203,2018-11-27
86.79602813720703,2018-11-28
86.37242126464844,2018-11-29
86.22178649902344,2018-11-30
87.6432876586914,2018-12-03
84.98857116699219,2018-12-04
84.480224609375,2018-12-06
83.47293853759766,2018-12-07
82.11734008789062,2018-12-10
82.19264221191406,2018-12-11
82.69158172607422,2018-12-12
82.31502532958984,2018-12-13
81.4845962524414,2018-12-14
78.95561218261719,2018-12-17
79.55955505371094,2018-12-18
77.36084747314453,2018-12-19
75.87930297851562,2018-12-20
74.11466979980469,2018-12-21
71.16104125976562,2018-12-24
74.18071746826172,2018-12-26
74.83184814453125,2018-12-27
74.12410736083984,2018-12-28
75.21873474121094,2018-12-31
76.48324584960938,2019-01-02
75.19042205810547,2019-01-03
75.02059173583984,2019-01-04
75.80381774902344,2019-01-07
76.85126495361328,2019-01-08
77.7099838256836,2019-01-09
77.56844329833984,2019-01-10
77.44577026367188,2019-01-11
77.16268920898438,2019-01-14
77.143798828125,2019-01-15
76.44549560546875,2019-01-16
77.15324401855469,2019-01-17
78.80462646484375,2019-01-18
77.54957580566406,2019-01-22
77.78548431396484,2019-01-23
78.32337188720703,2019-01-24
79.44631958007812,2019-01-25
79.53124237060547,2019-01-28
80.23898315429688,2019-01-29
81.06939697265625,2019-01-30
81.022216796875,2019-01-31
81.86206817626953,2019-02-01
82.36222076416016,2019-02-04
84.07967376708984,2019-02-05
84.58924102783203,2019-02-06
85.62725067138672,2019-02-07
86.24063873291016,2019-02-08
86.3538818359375,2019-02-11
87.79768371582031,2019-02-12
88.48653411865234,2019-02-13
86.5143051147461,2019-02-14
86.40106201171875,2019-02-15
83.06050872802734,2019-02-19
82.99446868896484,2019-02-20
83.2586898803711,2019-02-21
84.6458511352539,2019-02-22
83.70218658447266,2019-02-25
83.64556884765625,2019-02-26
85.334716796875,2019-02-27
84.89120483398438,2019-02-28
86.06134033203125,2019-03-01
85.1082534790039,2019-03-04
84.87234497070312,2019-03-05
84.4005126953125,2019-03-06
83.01335144042969,2019-03-07
83.02277374267578,2019-03-08
83.58895874023438,2019-03-11
83.80599975585938,2019-03-12
84.58924102783203,2019-03-13
84.02132415771484,2019-03-14
83.68059539794922,2019-03-15
84.14437866210938,2019-03-18
83.96453857421875,2019-03-19
83.0464096069336,2019-03-20
84.14437866210938,2019-03-21
82.55425262451172,2019-03-22
82.77195739746094,2019-03-25
83.69005584716797,2019-03-26
83.48184204101562,2019-03-27
85.01516723632812,2019-03-28
85.8575439453125,2019-03-29
87.68431091308594,2019-04-01
87.4760971069336,2019-04-02
88.48886108398438,2019-04-03
89.08514404296875,2019-04-04
89.84235382080078,2019-04-05
89.35016632080078,2019-04-08
88.48886108398438,2019-04-09
88.33741760253906,2019-04-10
88.75386810302734,2019-04-11
89.51107025146484,2019-04-12
89.03781127929688,2019-04-15
88.87690734863281,2019-04-16
88.87690734863281,2019-04-17
88.73493194580078,2019-04-18
88.93370819091797,2019-04-22
90.8551025390625,2019-04-23
90.39131927490234,2019-04-24
91.39461517333984,2019-04-25
93.05099487304688,2019-04-26
93.14566040039062,2019-04-29
93.92179107666016,2019-04-30
93.74195098876953,2019-05-01
93.62837219238281,2019-05-02
96.72344970703125,2019-05-03
95.8147964477539,2019-05-06
94.04483795166016,2019-05-07
94.29093170166016,2019-05-08
94.74524688720703,2019-05-09
94.91561889648438,2019-05-10
93.77033996582031,2019-05-13
94.08268737792969,2019-05-14
95.0575942993164,2019-05-15
96.42057037353516,2019-05-16
95.09545135498047,2019-05-17
94.63166046142578,2019-05-20
96.05142974853516,2019-05-21
94.58434295654297,2019-05-22
93.79875183105469,2019-05-23
93.9691162109375,2019-05-24
93.53372955322266,2019-05-28
92.55883026123047,2019-05-29
94.15843200683594,2019-05-30
91.8584213256836,2019-05-31
94.27201080322266,2019-06-03
95.04813385009766,2019-06-04
97.78353881835938,2019-06-05
98.1526870727539,2019-06-06
98.56912231445312,2019-06-07
99.89424133300781,2019-06-10
99.38314056396484,2019-06-11
98.9477310180664,2019-06-12
99.93466186523438,2019-06-13
100.60840606689453,2019-06-14
99.308349609375,2019-06-17
100.73178100585938,2019-06-18
101.69021606445312,2019-06-19
102.73408508300781,2019-06-20
102.33553314208984,2019-06-21
102.38294982910156,2019-06-24
102.07928466796875,2019-06-25
102.0982666015625,2019-06-26
103.21803283691406,2019-06-27
104.90718078613281,2019-06-28
105.82767486572266,2019-07-01
104.63198852539062,2019-07-02
104.86922454833984,2019-07-03
105.32473754882812,2019-07-05
104.36627960205078,2019-07-08
104.54657745361328,2019-07-09
103.73995208740234,2019-07-10
103.69252014160156,2019-07-11
104.80281066894531,2019-07-12
105.1064682006836,2019-07-15
105.12544250488281,2019-07-16
103.26549530029297,2019-07-17
103.85384368896484,2019-07-18
102.0982666015625,2019-07-19
102.50630950927734,2019-07-22
103.27497863769531,2019-07-23
102.69612121582031,2019-07-24
99.46015930175781,2019-07-25
99.88721466064453,2019-07-26
98.40682220458984,2019-07-29
98.9477310180664,2019-07-30
98.2550048828125,2019-07-31
97.24910736083984,2019-08-01
96.63228607177734,2019-08-02
94.59202575683594,2019-08-05
94.73439025878906,2019-08-06
93.31092071533203,2019-08-07
94.08907318115234,2019-08-08
93.69052124023438,2019-08-09
92.02982330322266,2019-08-12
92.48534393310547,2019-08-13
89.27787017822266,2019-08-14
89.88519287109375,2019-08-15
90.5589599609375,2019-08-16
91.62177276611328,2019-08-19
90.1509017944336,2019-08-20
90.58743286132812,2019-08-21
90.80567932128906,2019-08-22
88.65155029296875,2019-08-23
89.2209243774414,2019-08-26
88.98368072509766,2019-08-27
89.47712707519531,2019-08-28
90.91006469726562,2019-08-29
91.3560791015625,2019-08-30
90.46406555175781,2019-09-03
91.82107543945312,2019-09-04
93.58613586425781,2019-09-05
93.89927673339844,2019-09-06
92.94082641601562,2019-09-09
93.2445068359375,2019-09-10
94.82925415039062,2019-09-11
95.20884704589844,2019-09-12
97.28315734863281,2019-09-13
97.17847442626953,2019-09-16
96.63611602783203,2019-09-17
97.34976959228516,2019-09-18
97.17847442626953,2019-09-19
96.64563751220703,2019-09-20
96.2555160522461,2019-09-23
96.66465759277344,2019-09-24
96.91205596923828,2019-09-25
97.68278503417969,2019-09-26
97.5305404663086,2019-09-27
98.62479400634766,2019-09-30
96.19843292236328,2019-10-01
95.38011169433594,2019-10-02
96.19843292236328,2019-10-03
98.310791015625,2019-10-04
97.60667419433594,2019-10-07
97.36878204345703,2019-10-08
96.14131164550781,2019-10-09
95.81780242919922,2019-10-10
96.54096221923828,2019-10-11
95.5799331665039,2019-10-14
96.85496520996094,2019-10-15
98.39642333984375,2019-10-16
99.08150482177734,2019-10-17
98.91024017333984,2019-10-18
99.93789672851562,2019-10-21
100.14722442626953,2019-10-22
99.30988311767578,2019-10-23
108.14947509765625,2019-10-24
107.8354721069336,2019-10-25
109.72901153564453,2019-10-28
109.83366394042969,2019-10-29
110.8613052368164,2019-10-30
110.41407775878906,2019-10-31
112.4598617553711,2019-11-01
112.40276336669922,2019-11-04
111.42269134521484,2019-11-05
110.92790985107422,2019-11-06
109.68142700195312,2019-11-07
110.04301452636719,2019-11-08
110.0525131225586,2019-11-11
109.13905334472656,2019-11-12
111.06111907958984,2019-11-13
111.50834655761719,2019-11-14
113.34477996826172,2019-11-15
112.66919708251953,2019-11-18
113.4303970336914,2019-11-19
111.80329895019531,2019-11-20
112.77385711669922,2019-11-21
113.27816009521484,2019-11-22
114.00130462646484,2019-11-25
116.23738861083984,2019-11-26
115.66647338867188,2019-11-27
114.21064758300781,2019-11-29
114.52464294433594,2019-12-02
114.35336303710938,2019-12-03
115.88533020019531,2019-12-04
116.37059020996094,2019-12-05
117.02711486816406,2019-12-06
118.07380676269531,2019-12-09
118.07380676269531,2019-12-10
119.59623718261719,2019-12-11
118.43538665771484,2019-12-12
117.04618072509766,2019-12-13
116.01628112792969,2019-12-16
117.79952239990234,2019-12-17
117.87581634521484,2019-12-18
117.94256591796875,2019-12-19
118.43843841552734,2019-12-20
117.69461822509766,2019-12-23
118.1237564086914,2019-12-24
118.85803985595703,2019-12-26
118.81035614013672,2019-12-27
118.36214447021484,2019-12-30
118.76266479492188,2019-12-31
119.5732421875,2020-01-02
118.09515380859375,2020-01-03
117.87581634521484,2020-01-06
116.4644546508789,2020-01-07
116.9603500366211,2020-01-08
117.17013549804688,2020-01-09
117.70414733886719,2020-01-10
118.86756896972656,2020-01-13
118.93431854248047,2020-01-14
119.50647735595703,2020-01-15
122.5484848022461,2020-01-16
122.10984802246094,2020-01-17
121.24205017089844,2020-01-21
123.44490051269531,2020-01-22
123.77867126464844,2020-01-23
122.0621566772461,2020-01-24
121.74747467041016,2020-01-27
123.43535614013672,2020-01-28
124.75137329101562,2020-01-29
124.59877014160156,2020-01-30
123.3209228515625,2020-01-31
126.04823303222656,2020-02-03
128.9758758544922,2020-02-04
127.09722137451172,2020-02-05
126.2676010131836,2020-02-06
127.82195281982422,2020-02-07
130.05343627929688,2020-02-10
131.49337768554688,2020-02-11
132.14183044433594,2020-02-12
130.48255920410156,2020-02-13
132.45651245117188,2020-02-14
128.1271209716797,2020-02-18
125.0755844116211,2020-02-19
123.82636260986328,2020-02-20
122.61526489257812,2020-02-21
121.06086730957031,2020-02-24
118.24771881103516,2020-02-25
117.92350006103516,2020-02-26
112.69770050048828,2020-02-27
109.65568542480469,2020-02-28
115.25337982177734,2020-03-02
113.80389404296875,2020-03-03
118.58148956298828,2020-03-04
116.9603500366211,2020-03-05
114.24256896972656,2020-03-06
109.66522216796875,2020-03-09
112.89797973632812,2020-03-10
109.45543670654297,2020-03-11
98.59380340576172,2020-03-12
106.62320709228516,2020-03-13
93.4447250366211,2020-03-16
98.12126159667969,2020-03-17
92.4596939086914,2020-03-18
90.04969787597656,2020-03-19
79.22384643554688,2020-03-20
75.1689224243164,2020-03-23
81.21304321289062,2020-03-24
85.54529571533203,2020-03-25
92.55532836914062,2020-03-26
87.62057495117188,2020-03-27
90.86260223388672,2020-03-30
88.00312042236328,2020-03-31
80.8974380493164,2020-04-01
80.73486328125,2020-04-02
80.3714599609375,2020-04-03
90.36529541015625,2020-04-06
88.70124816894531,2020-04-07
90.518310546875,2020-04-08
91.19730377197266,2020-04-09
91.58941650390625,2020-04-13
93.64555358886719,2020-04-14
90.33660125732422,2020-04-15
89.87755584716797,2020-04-16
93.36821746826172,2020-04-17
89.84886932373047,2020-04-20
86.7981185913086,2020-04-21
88.91163635253906,2020-04-22
90.97734832763672,2020-04-23
92.35450744628906,2020-04-24
94.74536895751953,2020-04-27
97.18404388427734,2020-04-28
97.89173889160156,2020-04-29
96.15120697021484,2020-04-30
93.22478485107422,2020-05-01
90.62350463867188,2020-05-04
92.5170669555664,2020-05-05
93.71250915527344,2020-05-06
95.76866912841797,2020-05-07
97.8056869506836,2020-05-08
97.2414321899414,2020-05-11
95.36699676513672,2020-05-12
89.57152557373047,2020-05-13
89.48545837402344,2020-05-14
88.88297271728516,2020-05-15
91.69461822509766,2020-05-18
90.13577270507812,2020-05-19
93.09088134765625,2020-05-20
89.89668273925781,2020-05-21
90.17402648925781,2020-05-22
93.3777847290039,2020-05-26
94.70711517333984,2020-05-27
95.5487060546875,2020-05-28
95.34786224365234,2020-05-29
96.25637817382812,2020-06-01
95.64432525634766,2020-06-02
100.45476531982422,2020-06-03
101.45893096923828,2020-06-04
110.31470489501953,2020-06-05
110.49642181396484,2020-06-08
107.38826751708984,2020-06-09
104.26102447509766,2020-06-10
97.12667846679688,2020-06-11
97.9395751953125,2020-06-12
98.476806640625,2020-06-15
100.2803726196289,2020-06-16
100.01174926757812,2020-06-17
98.80298614501953,2020-06-18
98.56314849853516,2020-06-19
98.52474975585938,2020-06-22
98.48640441894531,2020-06-23
93.85276794433594,2020-06-24
94.01585388183594,2020-06-25
93.10446166992188,2020-06-26
95.73306274414062,2020-06-29
98.06429290771484,2020-06-30
97.74768829345703,2020-07-01
98.22737121582031,2020-07-02
99.74312591552734,2020-07-06
97.90119934082031,2020-07-07
98.32331085205078,2020-07-08
96.4429931640625,2020-07-09
97.38314819335938,2020-07-10
97.61338806152344,2020-07-13
100.00215911865234,2020-07-14
102.45807647705078,2020-07-15
103.04328918457031,2020-07-16
102.50605773925781,2020-07-17
103.15840148925781,2020-07-20
105.35530853271484,2020-07-21
107.06294250488281,2020-07-22
98.39045715332031,2020-07-23
96.91307830810547,2020-07-24
97.26802062988281,2020-07-27
94.50511932373047,2020-07-28
94.22689056396484,2020-07-29
93.61292266845703,2020-07-30
95.4164810180664,2020-07-31
96.3662338256836,2020-08-03
95.36851501464844,2020-08-04
96.35665893554688,2020-08-05
95.16704559326172,2020-08-06
96.04006958007812,2020-08-07
98.16021728515625,2020-08-10
99.92542266845703,2020-08-11
99.93501281738281,2020-08-12
98.51516723632812,2020-08-13
97.43111419677734,2020-08-14
98.10266876220703,2020-08-17
96.50054168701172,2020-08-18
96.61567687988281,2020-08-19
95.30136108398438,2020-08-20
96.19355773925781,2020-08-21
98.71664428710938,2020-08-24
97.92996978759766,2020-08-25
98.2945327758789,2020-08-26
99.04280853271484,2020-08-27
99.77191162109375,2020-08-28
99.18671417236328,2020-08-31
97.94915771484375,2020-09-01
100.5394058227539,2020-09-02
96.33745574951172,2020-09-03
95.61795806884766,2020-09-04
94.01585388183594,2020-09-08
94.67780303955078,2020-09-09
93.06609344482422,2020-09-10
93.98706817626953,2020-09-11
95.1094970703125,2020-09-14
97.13065338134766,2020-09-15
99.93138885498047,2020-09-16
100.07575988769531,2020-09-17
99.3731689453125,2020-09-18
94.09893035888672,2020-09-21
94.53202056884766,2020-09-22
91.78904724121094,2020-09-23
92.03926849365234,2020-09-24
93.58881378173828,2020-09-25
95.48486328125,2020-09-28
95.44636535644531,2020-09-29
95.19612121582031,2020-09-30
94.801513671875,2020-10-01
95.1094970703125,2020-10-02
97.01516723632812,2020-10-05
97.07290649414062,2020-10-06
97.74662017822266,2020-10-07
99.79663848876953,2020-10-08
100.08537292480469,2020-10-09
103.71382141113281,2020-10-12
101.09596252441406,2020-10-13
100.5569839477539,2020-10-14
100.88421630859375,2020-10-15
101.04782104492188,2020-10-16
100.02763366699219,2020-10-19
101.34618377685547,2020-10-20
99.99874877929688,2020-10-21
98.1412353515625,2020-10-22
99.01705169677734,2020-10-23
97.05365753173828,2020-10-26
95.5329818725586,2020-10-27
92.74186706542969,2020-10-28
94.42615509033203,2020-10-29
94.801513671875,2020-10-30
97.69849395751953,2020-11-02
100.1719970703125,2020-11-03
97.73698425292969,2020-11-04
100.22012329101562,2020-11-05
98.96894073486328,2020-11-06
107.66950225830078,2020-11-09
110.82633209228516,2020-11-10
108.14109802246094,2020-11-11
106.01406860351562,2020-11-12
109.71951293945312,2020-11-13
113.81957244873047,2020-11-16
111.12468719482422,2020-11-17
110.25848388671875,2020-11-18
109.84463500976562,2020-11-19
108.75704956054688,2020-11-20
109.87351989746094,2020-11-23
112.40474700927734,2020-11-24
110.88407897949219,2020-11-25
109.98900604248047,2020-11-27
109.75802612304688,2020-11-30
110.68197631835938,2020-12-01
109.27680206298828,2020-12-02
109.49815368652344,2020-12-03
110.23925018310547,2020-12-04
107.99671936035156,2020-12-07
108.8725814819336,2020-12-08
107.17864227294922,2020-12-09
106.49530792236328,2020-12-10
105.46549224853516,2020-12-11
105.57135009765625,2020-12-14
107.82041931152344,2020-12-15
107.33777618408203,2020-12-16
108.90151977539062,2020-12-17
109.7992172241211,2020-12-18
108.87257385253906,2020-12-21
108.48646545410156,2020-12-22
108.8436050415039,2020-12-23
109.1042251586914,2020-12-24
110.54248809814453,2020-12-28
109.59651947021484,2020-12-29
110.9478988647461,2020-12-30
112.33787536621094,2020-12-31
110.50387573242188,2021-01-04
110.71621704101562,2021-01-05
113.2355728149414,2021-01-06
116.21825408935547,2021-01-07
115.81285095214844,2021-01-08
116.15067291259766,2021-01-11
115.71630859375,2021-01-12
112.94599151611328,2021-01-13
112.24134063720703,2021-01-14
110.43630981445312,2021-01-15
110.72588348388672,2021-01-19
110.22393798828125,2021-01-20
111.04442596435547,2021-01-21
109.6640853881836,2021-01-22
108.19686889648438,2021-01-25
107.39571380615234,2021-01-26
108.25479125976562,2021-01-27
106.64280700683594,2021-01-28
103.2933349609375,2021-01-29
106.48834991455078,2021-02-01
107.03855895996094,2021-02-02
107.55980682373047,2021-02-03
107.9845199584961,2021-02-04
109.83782958984375,2021-02-05
112.9653091430664,2021-02-08
112.66606903076172,2021-02-09
113.81474304199219,2021-02-10
114.97306060791016,2021-02-11
114.15259552001953,2021-02-12
105.9960708618164,2021-02-16
105.50379180908203,2021-02-17
104.54816436767578,2021-02-18
105.27210998535156,2021-02-19
105.20453643798828,2021-02-22
105.0114974975586,2021-02-23
105.5327377319336,2021-02-24
103.8531723022461,2021-02-25
105.0018310546875,2021-02-26
107.82041931152344,2021-03-01
108.87257385253906,2021-03-02
108.25479125976562,2021-03-03
106.5655746459961,2021-03-04
109.37449645996094,2021-03-05
112.44405364990234,2021-03-08
110.46526336669922,2021-03-09
111.92281341552734,2021-03-10
111.00582122802734,2021-03-11
113.21626281738281,2021-03-12
114.02709197998047,2021-03-15
117.47396087646484,2021-03-16
118.66484832763672,2021-03-17
118.1032943725586,2021-03-18
116.10875701904297,2021-03-19
116.62191772460938,2021-03-22
115.49878692626953,2021-03-23
117.78377532958984,2021-03-24
119.55562591552734,2021-03-25
122.72169494628906,2021-03-26
122.26663208007812,2021-03-29
121.30809783935547,2021-03-30
121.62760925292969,2021-03-31
123.68992614746094,2021-04-01
125.89745330810547,2021-04-05
127.32073974609375,2021-04-06
127.18518829345703,2021-04-07
126.69139862060547,2021-04-08
127.50470733642578,2021-04-09
127.42725372314453,2021-04-12
125.22938537597656,2021-04-13
126.10079956054688,2021-04-14
126.38155364990234,2021-04-15
128.78274536132812,2021-04-16
128.134033203125,2021-04-19
128.24053955078125,2021-04-20
128.86019897460938,2021-04-21
