CPT,Date
8.559191703796387,2000-03-09
8.53909683227539,2000-03-10
8.51900577545166,2000-03-13
8.51900577545166,2000-03-14
8.559191703796387,2000-03-15
8.740020751953125,2000-03-16
8.740020751953125,2000-03-17
8.800296783447266,2000-03-20
8.71992301940918,2000-03-21
8.800296783447266,2000-03-22
8.800296783447266,2000-03-23
8.760110855102539,2000-03-24
8.71992301940918,2000-03-27
8.63956356048584,2000-03-28
8.76285457611084,2000-03-29
8.76285457611084,2000-03-30
8.88598346710205,2000-03-31
8.88598346710205,2000-04-03
8.927031517028809,2000-04-04
9.050161361694336,2000-04-05
9.091205596923828,2000-04-06
9.17329216003418,2000-04-07
9.17329216003418,2000-04-10
9.214337348937988,2000-04-11
9.337470054626465,2000-04-12
9.460600852966309,2000-04-13
9.440081596374512,2000-04-14
9.440081596374512,2000-04-17
9.460600852966309,2000-04-18
9.440081596374512,2000-04-19
9.440081596374512,2000-04-20
9.378511428833008,2000-04-24
9.481124877929688,2000-04-25
9.481124877929688,2000-04-26
9.501640319824219,2000-04-27
9.31694507598877,2000-04-28
9.357993125915527,2000-05-01
9.399036407470703,2000-05-02
9.501640319824219,2000-05-03
9.460600852966309,2000-05-04
9.501640319824219,2000-05-05
9.481124877929688,2000-05-08
9.419551849365234,2000-05-09
9.399036407470703,2000-05-10
9.481124877929688,2000-05-11
9.501640319824219,2000-05-12
9.522163391113281,2000-05-15
9.460600852966309,2000-05-16
9.31694507598877,2000-05-17
9.29642105102539,2000-05-18
9.29642105102539,2000-05-19
9.337470054626465,2000-05-22
9.357993125915527,2000-05-23
9.460600852966309,2000-05-24
9.31694507598877,2000-05-25
9.378511428833008,2000-05-26
9.378511428833008,2000-05-30
9.214337348937988,2000-05-31
9.193815231323242,2000-06-01
9.275897979736328,2000-06-02
9.234859466552734,2000-06-05
9.399036407470703,2000-06-06
9.440081596374512,2000-06-07
9.501640319824219,2000-06-08
9.522163391113281,2000-06-09
9.501640319824219,2000-06-12
9.727384567260742,2000-06-13
9.87103271484375,2000-06-14
9.97364330291748,2000-06-15
9.747907638549805,2000-06-16
10.09677791595459,2000-06-19
10.014694213867188,2000-06-20
10.055736541748047,2000-06-21
9.912077903747559,2000-06-22
9.932607650756836,2000-06-23
9.932607650756836,2000-06-26
9.932607650756836,2000-06-27
10.058235168457031,2000-06-28
10.016412734985352,2000-06-29
9.83344554901123,2000-06-30
9.890951156616211,2000-07-03
10.058235168457031,2000-07-05
10.162792205810547,2000-07-06
10.07915210723877,2000-07-07
10.141887664794922,2000-07-10
10.07915210723877,2000-07-11
10.016412734985352,2000-07-12
10.016412734985352,2000-07-13
9.995498657226562,2000-07-14
9.974590301513672,2000-07-17
9.953680038452148,2000-07-18
9.953680038452148,2000-07-19
9.995498657226562,2000-07-20
9.974590301513672,2000-07-21
10.058235168457031,2000-07-24
10.10006046295166,2000-07-25
10.10006046295166,2000-07-26
10.30916976928711,2000-07-27
10.350988388061523,2000-07-28
10.455547332763672,2000-07-31
10.706480026245117,2000-08-01
10.518280029296875,2000-08-02
10.497371673583984,2000-08-03
10.41372299194336,2000-08-04
10.41372299194336,2000-08-07
10.434638023376465,2000-08-08
10.476458549499512,2000-08-09
10.392816543579102,2000-08-10
10.33008098602295,2000-08-11
10.41372299194336,2000-08-14
10.350988388061523,2000-08-15
10.434638023376465,2000-08-16
10.434638023376465,2000-08-17
10.33008098602295,2000-08-18
10.30916976928711,2000-08-21
10.267349243164062,2000-08-22
10.204617500305176,2000-08-23
10.058235168457031,2000-08-24
9.995498657226562,2000-08-25
9.911861419677734,2000-08-28
9.849125862121582,2000-08-29
10.016412734985352,2000-08-30
10.016412734985352,2000-08-31
10.016412734985352,2000-09-01
10.016412734985352,2000-09-05
9.995498657226562,2000-09-06
10.10006046295166,2000-09-07
10.204617500305176,2000-09-08
10.246438026428223,2000-09-11
10.267349243164062,2000-09-12
10.267349243164062,2000-09-13
10.30916976928711,2000-09-14
10.204617500305176,2000-09-15
9.974590301513672,2000-09-18
10.016412734985352,2000-09-19
10.141887664794922,2000-09-20
9.995498657226562,2000-09-21
10.162792205810547,2000-09-22
10.120969772338867,2000-09-25
10.141887664794922,2000-09-26
10.312508583068848,2000-09-27
10.44034481048584,2000-09-28
10.568190574645996,2000-09-29
10.312508583068848,2000-10-02
10.05682373046875,2000-10-03
10.05682373046875,2000-10-04
10.163358688354492,2000-10-05
10.227276802062988,2000-10-06
10.184663772583008,2000-10-09
10.227276802062988,2000-10-10
10.035517692565918,2000-10-11
9.865063667297363,2000-10-12
10.01421070098877,2000-10-13
10.078133583068848,2000-10-16
10.035517692565918,2000-10-17
10.035517692565918,2000-10-18
10.184663772583008,2000-10-19
10.184663772583008,2000-10-20
10.05682373046875,2000-10-23
9.865063667297363,2000-10-24
9.609384536743164,2000-10-25
9.758529663085938,2000-10-26
9.801145553588867,2000-10-27
9.63068962097168,2000-10-30
9.758529663085938,2000-10-31
9.71591567993164,2000-11-01
9.77983283996582,2000-11-02
9.77983283996582,2000-11-03
9.971596717834473,2000-11-06
9.865063667297363,2000-11-07
9.90768051147461,2000-11-08
9.971596717834473,2000-11-09
9.928984642028809,2000-11-10
9.950284957885742,2000-11-13
9.950284957885742,2000-11-14
10.09943962097168,2000-11-15
10.01421070098877,2000-11-16
10.248589515686035,2000-11-17
10.312508583068848,2000-11-20
10.205971717834473,2000-11-21
10.184663772583008,2000-11-22
10.248589515686035,2000-11-24
10.205971717834473,2000-11-27
10.227276802062988,2000-11-28
10.419041633605957,2000-11-29
10.589496612548828,2000-11-30
10.589496612548828,2000-12-01
10.610799789428711,2000-12-04
10.823867797851562,2000-12-05
10.781257629394531,2000-12-06
10.802562713623047,2000-12-07
10.951715469360352,2000-12-08
11.03693962097168,2000-12-11
10.97301959991455,2000-12-12
10.994324684143066,2000-12-13
11.016182899475098,2000-12-14
11.037871360778809,2000-12-15
11.102927207946777,2000-12-18
11.254724502563477,2000-12-19
11.406522750854492,2000-12-20
11.319785118103027,2000-12-21
11.363149642944336,2000-12-22
11.406522750854492,2000-12-26
11.53663444519043,2000-12-27
11.73180866241455,2000-12-28
11.623376846313477,2000-12-29
11.406522750854492,2001-01-02
11.514949798583984,2001-01-03
11.47158145904541,2001-01-04
11.254724502563477,2001-01-05
11.189668655395508,2001-01-08
11.319785118103027,2001-01-09
11.384842872619629,2001-01-10
11.276410102844238,2001-01-11
11.319785118103027,2001-01-12
11.276410102844238,2001-01-16
11.233039855957031,2001-01-17
11.29809856414795,2001-01-18
11.276410102844238,2001-01-19
11.29809856414795,2001-01-22
11.449894905090332,2001-01-23
11.406522750854492,2001-01-24
11.406522750854492,2001-01-25
11.406522750854492,2001-01-26
11.44642162322998,2001-01-29
11.51581859588623,2001-01-30
11.53663444519043,2001-01-31
11.550512313842773,2001-02-01
11.53663444519043,2001-02-02
11.463773727416992,2001-02-05
11.377034187316895,2001-02-06
11.397845268249512,2001-02-07
11.144561767578125,2001-02-08
10.981493949890137,2001-02-09
11.050878524780273,2001-02-12
11.016182899475098,2001-02-13
11.050878524780273,2001-02-14
11.175787925720215,2001-02-15
11.085578918457031,2001-02-16
11.050878524780273,2001-02-20
10.89474868774414,2001-02-21
10.78024673461914,2001-02-22
10.877399444580078,2001-02-23
11.068229675292969,2001-02-26
11.002310752868652,2001-02-27
11.109862327575684,2001-02-28
11.328453063964844,2001-03-01
11.311102867126465,2001-03-02
11.207014083862305,2001-03-05
11.241711616516113,2001-03-06
11.297231674194336,2001-03-07
11.224364280700684,2001-03-08
11.224364280700684,2001-03-09
11.154977798461914,2001-03-12
11.196605682373047,2001-03-13
11.2000732421875,2001-03-14
11.154977798461914,2001-03-15
11.172317504882812,2001-03-16
11.363149642944336,2001-03-19
11.397845268249512,2001-03-20
11.328453063964844,2001-03-21
11.415201187133789,2001-03-22
11.370085716247559,2001-03-23
11.366620063781738,2001-03-26
11.338861465454102,2001-03-27
11.3848237991333,2001-03-28
11.526249885559082,2001-03-29
11.756071090698242,2001-03-30
11.667682647705078,2001-04-02
11.568684577941895,2001-04-03
11.568684577941895,2001-04-04
11.685359954833984,2001-04-05
11.586356163024902,2001-04-06
11.596967697143555,2001-04-09
11.717181205749512,2001-04-10
11.635856628417969,2001-04-11
11.664144515991211,2001-04-12
11.70303726196289,2001-04-16
11.756071090698242,2001-04-17
11.777287483215332,2001-04-18
11.879819869995117,2001-04-19
11.809103012084961,2001-04-20
11.756071090698242,2001-04-23
11.763143539428711,2001-04-24
11.748995780944824,2001-04-25
11.773747444152832,2001-04-26
11.805570602416992,2001-04-27
11.773747444152832,2001-04-30
11.773747444152832,2001-05-01
11.759602546691895,2001-05-02
11.773747444152832,2001-05-03
11.809103012084961,2001-05-04
11.664144515991211,2001-05-07
11.717181205749512,2001-05-08
11.756071090698242,2001-05-09
11.685359954833984,2001-05-10
11.766682624816895,2001-05-11
11.773747444152832,2001-05-14
11.773747444152832,2001-05-15
11.738390922546387,2001-05-16
11.763143539428711,2001-05-17
11.756071090698242,2001-05-18
11.915183067321777,2001-05-21
11.922246932983398,2001-05-22
11.985891342163086,2001-05-23
12.021248817443848,2001-05-24
12.304102897644043,2001-05-25
12.219242095947266,2001-05-29
12.0742826461792,2001-05-30
12.16266918182373,2001-05-31
12.23338508605957,2001-06-01
12.1803560256958,2001-06-04
12.286419868469238,2001-06-05
12.307639122009277,2001-06-06
12.357135772705078,2001-06-07
12.32177734375,2001-06-08
12.5692720413208,2001-06-11
12.728377342224121,2001-06-12
12.717771530151367,2001-06-13
12.784948348999023,2001-06-14
12.728377342224121,2001-06-15
12.770806312561035,2001-06-18
12.76373291015625,2001-06-19
12.940523147583008,2001-06-20
12.954655647277832,2001-06-21
12.816770553588867,2001-06-22
12.781412124633789,2001-06-25
12.933442115783691,2001-06-26
12.998167991638184,2001-06-27
13.116827964782715,2001-06-28
13.19593334197998,2001-06-29
13.181543350219727,2001-07-02
13.174356460571289,2001-07-03
13.149184226989746,2001-07-05
13.203126907348633,2001-07-06
13.199518203735352,2001-07-09
13.131208419799805,2001-07-10
13.20671558380127,2001-07-11
13.29660701751709,2001-07-12
13.267840385437012,2001-07-13
13.278626441955566,2001-07-16
13.332562446594238,2001-07-17
13.235475540161133,2001-07-18
13.411665916442871,2001-07-19
13.354133605957031,2001-07-20
13.249860763549805,2001-07-23
13.124013900756836,2001-07-24
13.156381607055664,2001-07-25
13.199518203735352,2001-07-26
13.07007884979248,2001-07-27
13.303793907165527,2001-07-30
13.46560287475586,2001-07-31
13.462002754211426,2001-08-01
13.357728958129883,2001-08-02
13.343351364135742,2001-08-03
13.46560287475586,2001-08-06
13.537508010864258,2001-08-07
13.555490493774414,2001-08-08
13.573466300964355,2001-08-09
13.677739143371582,2001-08-10
13.555490493774414,2001-08-13
13.706503868103027,2001-08-14
13.821557998657227,2001-08-15
13.879090309143066,2001-08-16
14.001344680786133,2001-08-17
14.022917747497559,2001-08-20
14.123597145080566,2001-08-21
14.116409301757812,2001-08-22
14.137975692749023,2001-08-23
14.004938125610352,2001-08-24
13.933029174804688,2001-08-27
13.9186429977417,2001-08-28
13.663358688354492,2001-08-29
13.609424591064453,2001-08-30
13.609424591064453,2001-08-31
13.555490493774414,2001-09-04
13.501555442810059,2001-09-05
13.285819053649902,2001-09-06
13.163568496704102,2001-09-07
13.19593334197998,2001-09-10
12.915467262268066,2001-09-17
13.285819053649902,2001-09-18
13.213907241821289,2001-09-19
13.0413179397583,2001-09-20
12.962209701538086,2001-09-21
12.998167991638184,2001-09-24
13.07007884979248,2001-09-25
13.271217346191406,2001-09-26
13.413838386535645,2001-09-27
13.567424774169922,2001-09-28
13.611315727233887,2001-10-01
13.501605033874512,2001-10-02
13.157844543457031,2001-10-03
13.274872779846191,2001-10-04
13.234642028808594,2001-10-05
13.040822982788086,2001-10-08
12.879911422729492,2001-10-09
13.000594139099121,2001-10-10
12.964024543762207,2001-10-11
12.982311248779297,2001-10-12
13.084701538085938,2001-10-15
12.989623069763184,2001-10-16
13.022539138793945,2001-10-17
13.018885612487793,2001-10-18
12.989623069763184,2001-10-19
12.861632347106934,2001-10-22
12.744609832763672,2001-10-23
12.689748764038086,2001-10-24
12.719005584716797,2001-10-25
12.5983304977417,2001-10-26
12.550790786743164,2001-10-29
12.627580642700195,2001-10-30
12.726325988769531,2001-10-31
12.836029052734375,2001-11-01
12.762890815734863,2001-11-02
12.817745208740234,2001-11-05
13.066421508789062,2001-11-06
12.916494369506836,2001-11-07
12.945740699768066,2001-11-08
12.890887260437012,2001-11-09
12.909173011779785,2001-11-12
13.018885612487793,2001-11-13
13.165160179138184,2001-11-14
13.285841941833496,2001-11-15
13.26390552520752,2001-11-16
13.307783126831055,2001-11-19
13.25292682647705,2001-11-20
13.373610496520996,2001-11-21
13.435784339904785,2001-11-23
13.406518936157227,2001-11-26
13.351667404174805,2001-11-27
13.355330467224121,2001-11-28
13.421158790588379,2001-11-29
13.249275207519531,2001-11-30
13.172476768493652,2001-12-03
13.435784339904785,2001-12-04
13.508918762207031,2001-12-05
13.640568733215332,2001-12-06
13.669828414916992,2001-12-07
13.377264022827148,2001-12-10
13.567424774169922,2001-12-11
13.640568733215332,2001-12-12
13.71737003326416,2001-12-13
13.75454330444336,2001-12-14
13.75454330444336,2001-12-17
13.814024925231934,2001-12-18
13.680190086364746,2001-12-19
13.509197235107422,2001-12-20
13.568668365478516,2001-12-21
13.605843544006348,2001-12-24
13.553801536560059,2001-12-26
13.434840202331543,2001-12-27
13.479452133178711,2001-12-28
13.643024444580078,2001-12-31
13.550078392028809,2002-01-02
13.72851848602295,2002-01-03
13.643024444580078,2002-01-04
13.572382926940918,2002-01-07
13.661608695983887,2002-01-08
13.531495094299316,2002-01-09
13.475729942321777,2002-01-10
13.486884117126465,2002-01-11
13.643024444580078,2002-01-14
13.568668365478516,2002-01-15
13.364211082458496,2002-01-16
13.30844783782959,2002-01-17
13.100268363952637,2002-01-18
13.077970504760742,2002-01-22
13.085400581359863,2002-01-23
13.048225402832031,2002-01-24
12.895806312561035,2002-01-25
12.858638763427734,2002-01-28
12.906960487365723,2002-01-29
12.992460250854492,2002-01-30
12.959004402160645,2002-01-31
13.040794372558594,2002-02-01
13.189491271972656,2002-02-04
13.32703971862793,2002-02-05
13.208077430725098,2002-02-06
13.178337097167969,2002-02-07
13.32703971862793,2002-02-08
13.412537574768066,2002-02-11
13.32331657409668,2002-02-12
13.382795333862305,2002-02-13
13.32703971862793,2002-02-14
13.486884117126465,2002-02-15
13.286148071289062,2002-02-19
13.401386260986328,2002-02-20
13.301008224487305,2002-02-21
13.475729942321777,2002-02-22
13.453428268432617,2002-02-25
13.44599437713623,2002-02-26
13.419965744018555,2002-02-27
13.382795333862305,2002-02-28
13.680190086364746,2002-03-01
13.940411567687988,2002-03-04
14.163455963134766,2002-03-05
14.163455963134766,2002-03-06
14.185763359069824,2002-03-07
14.219220161437988,2002-03-08
14.126280784606934,2002-03-11
14.122566223144531,2002-03-12
14.018476486206055,2002-03-13
14.442276000976562,2002-03-14
14.345622062683105,2002-03-15
14.308440208435059,2002-03-18
14.460856437683105,2002-03-19
14.367919921875,2002-03-20
14.498024940490723,2002-03-21
14.51661491394043,2002-03-22
14.498024940490723,2002-03-25
14.813572883605957,2002-03-26
14.80979061126709,2002-03-27
14.783343315124512,2002-03-28
14.749322891235352,2002-04-01
14.65864086151123,2002-04-02
14.65864086151123,2002-04-03
14.775787353515625,2002-04-04
14.972289085388184,2002-04-05
15.149901390075684,2002-04-08
15.38420295715332,2002-04-09
15.50512981414795,2002-04-10
15.33885669708252,2002-04-11
15.697859764099121,2002-04-12
15.486239433288574,2002-04-15
15.26327896118164,2002-04-16
15.062987327575684,2002-04-17
15.10078239440918,2002-04-18
14.926947593688965,2002-04-19
14.730436325073242,2002-04-22
14.413004875183105,2002-04-23
14.59061336517334,2002-04-24
14.832472801208496,2002-04-25
14.66997241973877,2002-04-26
14.8438081741333,2002-04-29
15.040310859680176,2002-04-30
14.851364135742188,2002-05-01
14.851364135742188,2002-05-02
14.643527030944824,2002-05-03
14.397884368896484,2002-05-06
14.29963493347168,2002-05-07
14.303411483764648,2002-05-08
14.076679229736328,2002-05-09
13.910399436950684,2002-05-10
13.98220157623291,2002-05-13
14.065340995788574,2002-05-14
14.133355140686035,2002-05-15
13.98220157623291,2002-05-16
14.072896957397461,2002-05-17
14.088013648986816,2002-05-20
13.933075904846191,2002-05-21
14.038884162902832,2002-05-22
14.246729850769043,2002-05-23
14.038884162902832,2002-05-24
14.318524360656738,2002-05-28
14.458352088928223,2002-05-29
14.586832046508789,2002-05-30
14.51125717163086,2002-05-31
14.51125717163086,2002-06-03
14.571723937988281,2002-06-04
14.617067337036133,2002-06-05
14.454574584960938,2002-06-06
14.624629974365234,2002-06-07
14.556600570678711,2002-06-10
14.54904556274414,2002-06-11
14.545263290405273,2002-06-12
14.492356300354004,2002-06-13
14.515039443969727,2002-06-14
14.397884368896484,2002-06-17
14.378986358642578,2002-06-18
14.397884368896484,2002-06-19
14.378986358642578,2002-06-20
14.397884368896484,2002-06-21
14.492356300354004,2002-06-24
14.488579750061035,2002-06-25
14.348328590393066,2002-06-26
14.294532775878906,2002-06-27
14.229206085205078,2002-06-28
14.313746452331543,2002-07-01
14.267635345458984,2002-07-02
14.029396057128906,2002-07-03
14.24457836151123,2002-07-05
13.768094062805176,2002-07-08
13.833425521850586,2002-07-09
13.549066543579102,2002-07-10
13.295452117919922,2002-07-11
13.383833885192871,2002-07-12
13.545221328735352,2002-07-15
13.449152946472168,2002-07-16
13.264710426330566,2002-07-17
12.788223266601562,2002-07-18
12.534614562988281,2002-07-19
12.204150199890137,2002-07-22
11.835256576538086,2002-07-23
11.919792175292969,2002-07-24
12.338640213012695,2002-07-25
12.8151216506958,2002-07-26
13.595184326171875,2002-07-29
13.910271644592285,2002-07-30
14.21767807006836,2002-07-31
13.545221328735352,2002-08-01
13.333873748779297,2002-08-02
13.01878547668457,2002-08-05
13.045679092407227,2002-08-06
13.333873748779297,2002-08-07
13.122532844543457,2002-08-08
12.89197826385498,2002-08-09
13.141746520996094,2002-08-12
12.968832969665527,2002-08-13
13.049530982971191,2002-08-14
13.160961151123047,2002-08-15
13.449152946472168,2002-08-16
13.264710426330566,2002-08-19
13.30698013305664,2002-08-20
13.295452117919922,2002-08-21
13.287761688232422,2002-08-22
13.280082702636719,2002-08-23
13.449152946472168,2002-08-26
13.526009559631348,2002-08-27
13.533699035644531,2002-08-28
13.533699035644531,2002-08-29
13.775779724121094,2002-08-30
13.721979141235352,2002-09-03
13.81420612335205,2002-09-04
13.683557510375977,2002-09-05
13.698925971984863,2002-09-06
13.660500526428223,2002-09-09
13.622076988220215,2002-09-10
13.618229866027832,2002-09-11
13.47221851348877,2002-09-12
13.42225456237793,2002-09-13
13.172491073608398,2002-09-16
13.276236534118652,2002-09-17
13.257024765014648,2002-09-18
13.199389457702637,2002-09-19
13.230122566223145,2002-09-20
13.199389457702637,2002-09-23
13.134066581726074,2002-09-24
13.045679092407227,2002-09-25
13.137701988220215,2002-09-26
12.793107986450195,2002-09-27
12.981073379516602,2002-09-30
12.859673500061035,2002-10-01
12.72653865814209,2002-10-02
12.753950119018555,2002-10-03
12.519000053405762,2002-10-04
12.280129432678223,2002-10-07
12.060847282409668,2002-10-08
11.64576530456543,2002-10-09
11.868966102600098,2002-10-10
11.962946891784668,2002-10-11
11.923791885375977,2002-10-14
12.229222297668457,2002-10-15
12.07650375366211,2002-10-16
12.15874195098877,2002-10-17
12.092174530029297,2002-10-18
12.006023406982422,2002-10-21
12.002103805541992,2002-10-22
11.876799583435059,2002-10-23
12.143080711364746,2002-10-24
12.256641387939453,2002-10-25
12.193979263305664,2002-10-28
12.041266441345215,2002-10-29
12.103919982910156,2002-10-30
12.272297859191895,2002-10-31
12.374112129211426,2002-11-01
12.675631523132324,2002-11-04
12.80486011505127,2002-11-05
12.863591194152832,2002-11-06
12.797021865844727,2002-11-07
12.699126243591309,2002-11-08
12.609063148498535,2002-11-11
12.863591194152832,2002-11-12
12.793107986450195,2002-11-13
12.9614896774292,2002-11-14
13.090714454650879,2002-11-15
13.059388160705566,2002-11-18
13.000653266906738,2002-11-19
13.024141311645508,2002-11-20
13.075047492980957,2002-11-21
13.306087493896484,2002-11-22
13.274761199951172,2002-11-25
13.255179405212402,2002-11-26
13.306087493896484,2002-11-27
13.310001373291016,2002-11-29
13.306087493896484,2002-12-02
13.450973510742188,2002-12-03
13.313913345336914,2002-12-04
13.302168846130371,2002-12-05
13.196444511413574,2002-12-06
13.274761199951172,2002-12-09
13.216018676757812,2002-12-10
13.274761199951172,2002-12-11
13.321751594543457,2002-12-12
13.435307502746582,2002-12-13
13.465231895446777,2002-12-16
13.285696983337402,2002-12-17
13.185953140258789,2002-12-18
13.166006088256836,2002-12-19
12.866777420043945,2002-12-20
12.97450065612793,2002-12-23
12.978487014770508,2002-12-24
13.086204528808594,2002-12-26
12.92662525177002,2002-12-27
13.026365280151367,2002-12-30
13.166006088256836,2002-12-31
13.154035568237305,2003-01-02
13.349528312683105,2003-01-03
13.56098461151123,2003-01-06
13.405384063720703,2003-01-07
13.369477272033691,2003-01-08
13.305643081665039,2003-01-09
13.17398738861084,2003-01-10
13.126104354858398,2003-01-13
13.090200424194336,2003-01-14
13.126104354858398,2003-01-15
12.986468315124512,2003-01-16
12.547603607177734,2003-01-17
12.6473388671875,2003-01-21
12.563560485839844,2003-01-22
12.523665428161621,2003-01-23
12.467804908752441,2003-01-24
12.248370170593262,2003-01-27
12.419928550720215,2003-01-28
12.563560485839844,2003-01-29
12.39200496673584,2003-01-30
12.56755542755127,2003-01-31
12.451848030090332,2003-02-03
12.56755542755127,2003-02-04
12.559575080871582,2003-02-05
12.56755542755127,2003-02-06
12.511696815490723,2003-02-07
12.539624214172363,2003-02-10
12.368067741394043,2003-02-11
12.300241470336914,2003-02-12
12.348114013671875,2003-02-13
12.248370170593262,2003-02-14
12.376043319702148,2003-02-18
12.499724388122559,2003-02-19
12.551590919494629,2003-02-20
12.56755542755127,2003-02-21
12.487752914428711,2003-02-24
12.591485023498535,2003-02-25
12.555574417114258,2003-02-26
12.727145195007324,2003-02-27
12.727145195007324,2003-02-28
12.743098258972168,2003-03-03
12.667288780212402,2003-03-04
12.747092247009277,2003-03-05
12.651333808898926,2003-03-06
12.571538925170898,2003-03-07
12.475781440734863,2003-03-10
12.431900978088379,2003-03-11
12.427909851074219,2003-03-12
12.49574089050293,2003-03-13
12.575533866882324,2003-03-14
12.866777420043945,2003-03-17
12.810922622680664,2003-03-18
13.006414413452148,2003-03-19
13.126104354858398,2003-03-20
13.413369178771973,2003-03-21
13.166006088256836,2003-03-24
13.305643081665039,2003-03-25
13.345544815063477,2003-03-26
13.217432022094727,2003-03-27
13.176765441894531,2003-03-28
13.176765441894531,2003-03-31
13.392313003540039,2003-04-01
13.583455085754395,2003-04-02
13.546852111816406,2003-04-03
13.44517707824707,2003-04-04
13.648524284362793,2003-04-07
13.63631820678711,2003-04-08
13.68919563293457,2003-04-09
13.571252822875977,2003-04-10
13.453315734863281,2003-04-11
13.668859481811523,2003-04-14
13.74613094329834,2003-04-15
13.827470779418945,2003-04-16
13.973876953125,2003-04-17
14.03081226348877,2003-04-21
14.23415470123291,2003-04-22
14.335835456848145,2003-04-23
14.23415470123291,2003-04-24
14.295160293579102,2003-04-25
14.307364463806152,2003-04-28
14.327689170837402,2003-04-29
14.213826179504395,2003-04-30
14.23415470123291,2003-05-01
14.173157691955566,2003-05-02
14.270759582519531,2003-05-05
14.23415470123291,2003-05-06
14.221959114074707,2003-05-07
14.201623916625977,2003-05-08
14.4375,2003-05-09
14.474105834960938,2003-05-12
14.522912979125977,2003-05-13
14.417168617248535,2003-05-14
14.494441986083984,2003-05-15
14.498514175415039,2003-05-16
14.307364463806152,2003-05-19
14.335835456848145,2003-05-20
14.352102279663086,2003-05-21
14.498514175415039,2003-05-22
14.60018253326416,2003-05-23
14.506636619567871,2003-05-27
14.24229621887207,2003-05-28
13.803068161010742,2003-05-29
14.128419876098633,2003-05-30
14.189421653747559,2003-06-02
14.299223899841309,2003-06-03
14.404970169067383,2003-06-04
14.4375,2003-06-05
14.693727493286133,2003-06-06
14.502575874328613,2003-06-09
14.64085578918457,2003-06-10
14.697783470153809,2003-06-11
14.567643165588379,2003-06-12
14.319559097290039,2003-06-13
14.474105834960938,2003-06-16
14.352102279663086,2003-06-17
14.144685745239258,2003-06-18
14.067418098449707,2003-06-19
14.063345909118652,2003-06-20
14.055212020874023,2003-06-23
14.14875316619873,2003-06-24
14.201623916625977,2003-06-25
14.29068374633789,2003-06-26
14.336244583129883,2003-06-27
14.477080345153809,2003-06-30
14.448087692260742,2003-07-01
14.688335418701172,2003-07-02
14.870591163635254,2003-07-03
14.982429504394531,2003-07-07
14.982429504394531,2003-07-08
14.912012100219727,2003-07-09
14.622060775756836,2003-07-10
14.7421875,2003-07-11
14.903729438781738,2003-07-14
14.849882125854492,2003-07-15
14.870591163635254,2003-07-16
14.655203819274902,2003-07-17
14.746332168579102,2003-07-18
14.713187217712402,2003-07-21
14.787759780883789,2003-07-22
14.700764656066895,2003-07-23
14.829174041748047,2003-07-24
14.978293418884277,2003-07-25
14.994864463806152,2003-07-28
15.119124412536621,2003-07-29
15.404938697814941,2003-07-30
15.454645156860352,2003-07-31
15.516777992248535,2003-08-01
15.516777992248535,2003-08-04
15.678329467773438,2003-08-05
15.740452766418457,2003-08-06
15.686615943908691,2003-08-07
15.59134578704834,2003-08-08
15.554058074951172,2003-08-11
15.558197975158691,2003-08-12
15.549919128417969,2003-08-13
15.682475090026855,2003-08-14
15.574773788452148,2003-08-15
15.665898323059082,2003-08-18
15.723894119262695,2003-08-19
15.73217487335205,2003-08-20
15.715605735778809,2003-08-21
15.59548282623291,2003-08-22
15.471213340759277,2003-08-25
15.554058074951172,2003-08-26
15.73217487335205,2003-08-27
15.740452766418457,2003-08-28
15.781882286071777,2003-08-29
15.980716705322266,2003-09-02
16.084266662597656,2003-09-03
16.071836471557617,2003-09-04
16.02212905883789,2003-09-05
16.150545120239258,2003-09-08
16.071836471557617,2003-09-09
15.86058521270752,2003-09-10
15.926859855651855,2003-09-11
15.964141845703125,2003-09-12
15.89786148071289,2003-09-15
16.0428466796875,2003-09-16
15.877154350280762,2003-09-17
16.001422882080078,2003-09-18
15.968279838562012,2003-09-19
16.092552185058594,2003-09-22
16.113265991210938,2003-09-23
16.059412002563477,2003-09-24
15.980716705322266,2003-09-25
16.058624267578125,2003-09-26
16.13022232055664,2003-09-29
16.184972763061523,2003-09-30
16.311317443847656,2003-10-01
16.45871925354004,2003-10-02
16.547161102294922,2003-10-03
16.783008575439453,2003-10-06
16.78722381591797,2003-10-07
16.837753295898438,2003-10-08
16.86723518371582,2003-10-09
16.846187591552734,2003-10-10
16.9725284576416,2003-10-13
17.014644622802734,2003-10-14
16.888301849365234,2003-10-15
16.980958938598633,2003-10-16
16.930416107177734,2003-10-17
16.92198371887207,2003-10-20
16.86723518371582,2003-10-21
16.740888595581055,2003-10-22
16.665082931518555,2003-10-23
16.551376342773438,2003-10-24
16.656660079956055,2003-10-27
16.492412567138672,2003-10-28
16.551376342773438,2003-10-29
16.648239135742188,2003-10-30
16.677724838256836,2003-10-31
17.02306365966797,2003-11-03
17.014644622802734,2003-11-04
16.820911407470703,2003-11-05
16.86723518371582,2003-11-06
17.1409912109375,2003-11-07
17.16204833984375,2003-11-10
17.056764602661133,2003-11-11
17.267343521118164,2003-11-12
17.393692016601562,2003-11-13
17.65059471130371,2003-11-14
17.62531852722168,2003-11-17
17.646387100219727,2003-11-18
17.730602264404297,2003-11-19
17.503185272216797,2003-11-20
17.54109001159668,2003-11-21
17.503185272216797,2003-11-24
