LLY,Date
1.2643747329711914,1984-05-14
1.2720227241516113,1984-05-15
1.2618248462677002,1984-05-16
1.2439807653427124,1984-05-17
1.2465307712554932,1984-05-18
1.223587989807129,1984-05-21
1.2184903621673584,1984-05-22
1.2082934379577637,1984-05-23
1.182801365852356,1984-05-24
1.182801365852356,1984-05-25
1.162408709526062,1984-05-29
1.1802525520324707,1984-05-30
1.182801365852356,1984-05-31
1.2031952142715454,1984-06-01
1.2286862134933472,1984-06-04
1.2490788698196411,1984-06-05
1.2490788698196411,1984-06-06
1.2541780471801758,1984-06-07
1.2720227241516113,1984-06-08
1.2669236660003662,1984-06-11
1.2643747329711914,1984-06-12
1.2720227241516113,1984-06-13
1.2694729566574097,1984-06-14
1.2618248462677002,1984-06-15
1.284767985343933,1984-06-18
1.2822182178497314,1984-06-19
1.2949638366699219,1984-06-20
1.300062656402588,1984-06-21
1.300062656402588,1984-06-22
1.2898657321929932,1984-06-25
1.2720227241516113,1984-06-26
1.238883376121521,1984-06-27
1.238883376121521,1984-06-28
1.236334204673767,1984-06-29
1.223587989807129,1984-07-02
1.233784556388855,1984-07-03
1.2286862134933472,1984-07-05
1.2286862134933472,1984-07-06
1.2286862134933472,1984-07-09
1.2210383415222168,1984-07-10
1.2108426094055176,1984-07-11
1.195547103881836,1984-07-12
1.1853512525558472,1984-07-13
1.1853512525558472,1984-07-16
1.2031952142715454,1984-07-17
1.1216224431991577,1984-07-18
1.1190733909606934,1984-07-19
1.1012295484542847,1984-07-20
1.1088768243789673,1984-07-23
1.1037784814834595,1984-07-24
1.1012295484542847,1984-07-25
1.1012295484542847,1984-07-26
1.1114249229431152,1984-07-27
1.1139748096466064,1984-07-30
1.1190733909606934,1984-07-31
1.1267207860946655,1984-08-01
1.1420148611068726,1984-08-02
1.2031952142715454,1984-08-03
1.1802525520324707,1984-08-06
1.1573102474212646,1984-08-07
1.162408709526062,1984-08-08
1.2057864665985107,1984-08-09
1.172220230102539,1984-08-10
1.1877120733261108,1984-08-13
1.1877120733261108,1984-08-14
1.1773849725723267,1984-08-15
1.1877120733261108,1984-08-16
1.2006222009658813,1984-08-17
1.1902942657470703,1984-08-20
1.1902942657470703,1984-08-21
1.1877120733261108,1984-08-22
1.1799663305282593,1984-08-23
1.1851296424865723,1984-08-24
1.1851296424865723,1984-08-27
1.1748019456863403,1984-08-28
1.1851296424865723,1984-08-29
1.1748019456863403,1984-08-30
1.1980406045913696,1984-08-31
1.1773849725723267,1984-09-04
1.1773849725723267,1984-09-05
1.1954587697982788,1984-09-06
1.1773849725723267,1984-09-07
1.1696385145187378,1984-09-10
1.1670570373535156,1984-09-11
1.1696385145187378,1984-09-12
1.1696385145187378,1984-09-13
1.1748019456863403,1984-09-14
1.172220230102539,1984-09-17
1.1696385145187378,1984-09-18
1.1541467905044556,1984-09-19
1.1541467905044556,1984-09-20
1.1541467905044556,1984-09-21
1.1541467905044556,1984-09-24
1.1489828824996948,1984-09-25
1.138654112815857,1984-09-26
1.138654112815857,1984-09-27
1.1670570373535156,1984-09-28
1.1799663305282593,1984-10-01
1.172220230102539,1984-10-02
1.172220230102539,1984-10-03
1.1825475692749023,1984-10-04
1.1825475692749023,1984-10-05
1.1877120733261108,1984-10-08
1.1825475692749023,1984-10-09
1.1851296424865723,1984-10-10
1.1851296424865723,1984-10-11
1.2006222009658813,1984-10-12
1.2341876029968262,1984-10-15
1.2367695569992065,1984-10-16
1.2290232181549072,1984-10-17
1.244516134262085,1984-10-18
1.2393516302108765,1984-10-19
1.2419339418411255,1984-10-22
1.2419339418411255,1984-10-23
1.2393516302108765,1984-10-24
1.2393516302108765,1984-10-25
1.244516134262085,1984-10-26
1.2419339418411255,1984-10-29
1.257426142692566,1984-10-30
1.2522623538970947,1984-10-31
1.2677541971206665,1984-11-01
1.2806633710861206,1984-11-02
1.2935731410980225,1984-11-05
1.3013190031051636,1984-11-06
1.303902268409729,1984-11-07
1.3154082298278809,1984-11-08
1.3101775646209717,1984-11-09
1.3127933740615845,1984-11-12
1.3101775646209717,1984-11-13
1.3101775646209717,1984-11-14
1.3075625896453857,1984-11-15
1.3049479722976685,1984-11-16
1.2944869995117188,1984-11-19
1.2918721437454224,1984-11-20
1.2761812210083008,1984-11-21
1.2944869995117188,1984-11-23
1.3075625896453857,1984-11-26
1.3127933740615845,1984-11-27
1.3206391334533691,1984-11-28
1.3180227279663086,1984-11-29
1.3258682489395142,1984-11-30
1.3232532739639282,1984-12-03
1.3337132930755615,1984-12-04
1.3284835815429688,1984-12-05
1.3310986757278442,1984-12-06
1.3337132930755615,1984-12-07
1.3363293409347534,1984-12-10
1.3441743850708008,1984-12-11
1.3520194292068481,1984-12-12
1.3520194292068481,1984-12-13
1.3624802827835083,1984-12-14
1.380786657333374,1984-12-17
1.3990919589996338,1984-12-18
1.3886312246322632,1984-12-19
1.380786657333374,1984-12-20
1.3677109479904175,1984-12-21
1.375556230545044,1984-12-24
1.375556230545044,1984-12-26
1.3624802827835083,1984-12-27
1.3598657846450806,1984-12-28
1.380786657333374,1984-12-31
1.3572496175765991,1985-01-02
1.3624802827835083,1985-01-03
1.3598657846450806,1985-01-04
1.3546346426010132,1985-01-07
1.3624802827835083,1985-01-08
1.375556230545044,1985-01-09
1.375556230545044,1985-01-10
1.365094542503357,1985-01-11
1.393862009048462,1985-01-14
1.3886312246322632,1985-01-15
1.3990919589996338,1985-01-16
1.3990919589996338,1985-01-17
1.4043223857879639,1985-01-18
1.45662522315979,1985-01-21
1.4540104866027832,1985-01-22
1.477546215057373,1985-01-23
1.4540104866027832,1985-01-24
1.435704231262207,1985-01-25
1.446164608001709,1985-01-28
1.4749306440353394,1985-01-29
1.4670851230621338,1985-01-30
1.4932371377944946,1985-01-31
1.5063115358352661,1985-02-01
1.535078525543213,1985-02-04
1.548153281211853,1985-02-05
1.5586152076721191,1985-02-06
1.537693977355957,1985-02-07
1.5413947105407715,1985-02-08
1.5440386533737183,1985-02-11
1.5413947105407715,1985-02-12
1.5519709587097168,1985-02-13
1.5493266582489014,1985-02-14
1.533463954925537,1985-02-15
1.559903621673584,1985-02-19
1.5836979150772095,1985-02-20
1.6022043228149414,1985-02-21
1.6074931621551514,1985-02-22
1.5889853239059448,1985-02-25
1.596916913986206,1985-02-26
1.6207122802734375,1985-02-27
1.6339316368103027,1985-02-28
1.6497958898544312,1985-03-01
1.6471514701843262,1985-03-04
1.6683019399642944,1985-03-05
1.6524388790130615,1985-03-06
1.6577259302139282,1985-03-07
1.6497958898544312,1985-03-08
1.6524388790130615,1985-03-11
1.66037118434906,1985-03-12
1.6709465980529785,1985-03-13
1.6709465980529785,1985-03-14
1.6339316368103027,1985-03-15
1.6312870979309082,1985-03-18
1.6312870979309082,1985-03-19
1.6259998083114624,1985-03-20
1.612780213356018,1985-03-21
1.6154248714447021,1985-03-22
1.6207122802734375,1985-03-25
1.6154248714447021,1985-03-26
1.6180686950683594,1985-03-27
1.6339316368103027,1985-03-28
1.644506812095642,1985-03-29
1.6497958898544312,1985-04-01
1.639219880104065,1985-04-02
1.6339316368103027,1985-04-03
1.6339316368103027,1985-04-04
1.6312870979309082,1985-04-08
1.628644347190857,1985-04-09
1.6365760564804077,1985-04-10
1.639219880104065,1985-04-11
1.6471514701843262,1985-04-12
1.6550830602645874,1985-04-15
1.6550830602645874,1985-04-16
1.681520938873291,1985-04-17
1.6788780689239502,1985-04-18
1.6868102550506592,1985-04-19
1.639219880104065,1985-04-22
1.612780213356018,1985-04-23
1.6312870979309082,1985-04-24
1.6312870979309082,1985-04-25
1.6471514701843262,1985-04-26
1.6365760564804077,1985-04-29
1.6180686950683594,1985-04-30
1.5889853239059448,1985-05-01
1.596916913986206,1985-05-02
1.6365760564804077,1985-05-03
1.644506812095642,1985-05-06
1.644506812095642,1985-05-07
1.6550830602645874,1985-05-08
1.682863473892212,1985-05-09
1.6775213479995728,1985-05-10
1.6801939010620117,1985-05-13
1.682863473892212,1985-05-14
1.6801939010620117,1985-05-15
1.682863473892212,1985-05-16
1.7256019115447998,1985-05-17
1.7523161172866821,1985-05-20
1.7603288888931274,1985-05-21
1.7549868822097778,1985-05-22
1.7816985845565796,1985-05-23
1.8030674457550049,1985-05-24
1.816424012184143,1985-05-28
1.813752293586731,1985-05-29
1.813752293586731,1985-05-30
1.8271092176437378,1985-05-31
1.8324508666992188,1985-06-03
1.856492519378662,1985-06-04
1.880533218383789,1985-06-05
1.9152586460113525,1985-06-06
1.912588357925415,1985-06-07
1.8858754634857178,1985-06-10
1.8751907348632812,1985-06-11
1.8591638803482056,1985-06-12
1.7923824787139893,1985-06-13
1.8057386875152588,1985-06-14
1.8217664957046509,1985-06-17
1.8538217544555664,1985-06-18
1.8297817707061768,1985-06-19
1.8377939462661743,1985-06-20
1.8297817707061768,1985-06-21
1.8324508666992188,1985-06-24
1.8324508666992188,1985-06-25
1.8271092176437378,1985-06-26
1.8431353569030762,1985-06-27
1.8484781980514526,1985-06-28
1.8458077907562256,1985-07-01
1.8431353569030762,1985-07-02
1.8324508666992188,1985-07-03
1.84046471118927,1985-07-05
1.8538217544555664,1985-07-08
1.8538217544555664,1985-07-09
1.8645055294036865,1985-07-10
1.9045746326446533,1985-07-11
1.90724515914917,1985-07-12
1.90724515914917,1985-07-15
1.8832041025161743,1985-07-16
1.8751907348632812,1985-07-17
1.880533218383789,1985-07-18
1.8858754634857178,1985-07-19
1.8938881158828735,1985-07-22
1.8832041025161743,1985-07-23
1.8511502742767334,1985-07-24
1.856492519378662,1985-07-25
1.8377939462661743,1985-07-26
1.8030674457550049,1985-07-29
1.7977254390716553,1985-07-30
1.813752293586731,1985-07-31
1.8271092176437378,1985-08-01
1.8110816478729248,1985-08-02
1.8110816478729248,1985-08-05
1.7977254390716553,1985-08-06
1.77101469039917,1985-08-07
1.7496447563171387,1985-08-08
1.7911877632141113,1985-08-09
1.796581506729126,1985-08-12
1.8154652118682861,1985-08-13
1.8343478441238403,1985-08-14
1.8532304763793945,1985-08-15
1.864021897315979,1985-08-16
1.8802063465118408,1985-08-19
1.8829039335250854,1985-08-20
1.8936938047409058,1985-08-21
1.864021897315979,1985-08-22
1.864021897315979,1985-08-23
1.8505336046218872,1985-08-26
1.8721152544021606,1985-08-27
1.8802063465118408,1985-08-28
1.8856016397476196,1985-08-29
1.8694157600402832,1985-08-30
1.8775091171264648,1985-09-03
1.8775091171264648,1985-09-04
1.8667176961898804,1985-09-05
1.8721152544021606,1985-09-06
1.8667176961898804,1985-09-09
1.8586257696151733,1985-09-10
1.8343478441238403,1985-09-11
1.7992781400680542,1985-09-12
1.8073722124099731,1985-09-13
1.8127667903900146,1985-09-16
1.8100703954696655,1985-09-17
1.8343478441238403,1985-09-18
1.8667176961898804,1985-09-19
1.8532304763793945,1985-09-20
1.8829039335250854,1985-09-23
1.8856016397476196,1985-09-24
1.8667176961898804,1985-09-25
1.861322283744812,1985-09-26
1.8667176961898804,1985-09-30
1.912576675415039,1985-10-01
1.8963931798934937,1985-10-02
1.9206700325012207,1985-10-03
1.928762435913086,1985-10-04
1.9098793268203735,1985-10-07
1.9206700325012207,1985-10-08
1.9044837951660156,1985-10-09
1.8829039335250854,1985-10-10
1.9098793268203735,1985-10-11
1.9260650873184204,1985-10-14
1.9395521879196167,1985-10-15
1.955739140510559,1985-10-16
1.9395521879196167,1985-10-17
1.9422496557235718,1985-10-18
1.9395521879196167,1985-10-21
1.955739140510559,1985-10-22
2.0015974044799805,1985-10-23
1.9800162315368652,1985-10-24
1.9827138185501099,1985-10-25
1.974621057510376,1985-10-28
1.9988994598388672,1985-10-29
2.03126859664917,1985-10-30
2.0231776237487793,1985-10-31
2.0447585582733154,1985-11-01
2.028571844100952,1985-11-04
2.066337823867798,1985-11-05
2.0609450340270996,1985-11-06
2.0447585582733154,1985-11-07
2.0703306198120117,1985-11-08
2.160109519958496,1985-11-11
2.1655495166778564,1985-11-12
2.1655495166778564,1985-11-13
2.15738844871521,1985-11-14
2.1437857151031494,1985-11-15
2.151946783065796,1985-11-18
2.1546671390533447,1985-11-19
2.138343572616577,1985-11-20
2.15738844871521,1985-11-21
2.160109519958496,1985-11-22
2.1737122535705566,1985-11-25
2.1900360584259033,1985-11-26
2.260768413543701,1985-11-27
2.258047342300415,1985-11-29
2.236284017562866,1985-12-02
2.239004373550415,1985-12-03
2.287975788116455,1985-12-04
2.2308428287506104,1985-12-05
2.2526071071624756,1985-12-06
2.296135187149048,1985-12-09
2.3505454063415527,1985-12-10
2.3478269577026367,1985-12-11
2.355988025665283,1985-12-12
2.3695905208587646,1985-12-13
2.388634204864502,1985-12-16
2.328781843185425,1985-12-17
2.3478269577026367,1985-12-18
2.366870403289795,1985-12-19
2.3505454063415527,1985-12-20
2.339664936065674,1985-12-23
2.317899465560913,1985-12-24
2.342385768890381,1985-12-26
2.3723111152648926,1985-12-27
2.415839433670044,1985-12-30
2.4267210960388184,1985-12-31
2.388634204864502,1986-01-02
2.3831946849823,1986-01-03
2.4212806224823,1986-01-06
2.445765256881714,1986-01-07
2.3723111152648926,1986-01-08
2.342385768890381,1986-01-09
2.3342230319976807,1986-01-10
2.315181016921997,1986-01-13
2.312460422515869,1986-01-14
2.296135187149048,1986-01-15
2.285252809524536,1986-01-16
2.285252809524536,1986-01-17
2.274371862411499,1986-01-20
2.258047342300415,1986-01-21
2.21451997756958,1986-01-22
2.228121519088745,1986-01-23
2.2526071071624756,1986-01-24
2.2798118591308594,1986-01-27
2.3097383975982666,1986-01-28
2.315181016921997,1986-01-29
2.307018756866455,1986-01-30
2.3723111152648926,1986-01-31
2.4811320304870605,1986-02-03
2.4865734577178955,1986-02-04
2.45936918258667,1986-02-05
2.3505454063415527,1986-02-06
2.377753734588623,1986-02-07
2.452363967895508,1986-02-10
2.4907703399658203,1986-02-11
2.4633383750915527,1986-02-12
2.4578511714935303,1986-02-13
2.4852824211120605,1986-02-14
2.5236873626708984,1986-02-18
2.4907703399658203,1986-02-19
2.4907703399658203,1986-02-20
2.4797964096069336,1986-02-21
2.4797964096069336,1986-02-24
2.4797964096069336,1986-02-25
2.5456326007843018,1986-02-26
2.633413076400757,1986-02-27
2.633413076400757,1986-02-28
2.616952657699585,1986-03-03
2.5346601009368896,1986-03-04
2.5017402172088623,1986-03-05
2.4688234329223633,1986-03-06
2.512714147567749,1986-03-07
2.5017402172088623,1986-03-10
2.5730628967285156,1986-03-11
2.60598087310791,1986-03-12
2.616952657699585,1986-03-13
2.6279261112213135,1986-03-14
2.633413076400757,1986-03-17
2.6004934310913086,1986-03-18
2.9461288452148438,1986-03-19
3.0613436698913574,1986-03-20
2.9955074787139893,1986-03-21
3.1052322387695312,1986-03-24
3.1600942611694336,1986-03-25
3.2643344402313232,1986-03-26
3.313711643218994,1986-03-27
3.2698216438293457,1986-03-31
3.2478771209716797,1986-04-01
3.209472179412842,1986-04-02
3.07780122756958,1986-04-03
3.0558557510375977,1986-04-04
3.066828966140747,1986-04-07
3.094259738922119,1986-04-08
3.0339102745056152,1986-04-09
3.072314977645874,1986-04-10
3.0284245014190674,1986-04-11
3.066828966140747,1986-04-14
3.0613436698913574,1986-04-15
3.25884747505188,1986-04-16
3.203984022140503,1986-04-17
3.203984022140503,1986-04-18
3.2369041442871094,1986-04-21
3.182039499282837,1986-04-22
3.121689796447754,1986-04-23
3.094259738922119,1986-04-24
3.066828966140747,1986-04-25
3.044883966445923,1986-04-28
3.039396286010742,1986-04-29
2.9571025371551514,1986-04-30
2.935159921646118,1986-05-01
2.9845335483551025,1986-05-02
3.044883966445923,1986-05-05
3.0229387283325195,1986-05-06
3.039396286010742,1986-05-07
3.121689796447754,1986-05-08
3.119483232498169,1986-05-09
3.0642707347869873,1986-05-12
3.025622606277466,1986-05-13
3.025622606277466,1986-05-14
3.091876745223999,1986-05-15
3.0863571166992188,1986-05-16
3.0477066040039062,1986-05-19
3.080833911895752,1986-05-20
3.0035386085510254,1986-05-21
3.0863571166992188,1986-05-22
3.0973987579345703,1986-05-23
3.2243852615356445,1986-05-27
3.2243852615356445,1986-05-28
3.4010632038116455,1986-05-29
3.3458526134490967,1986-05-30
3.3127245903015137,1986-06-02
3.2575109004974365,1986-06-03
3.2575109004974365,1986-06-04
3.37345814704895,1986-06-05
3.406585216522217,1986-06-06
3.3072032928466797,1986-06-09
3.3292882442474365,1986-06-10
3.3513736724853516,1986-06-11
3.467318058013916,1986-06-12
3.5722217559814453,1986-06-13
3.517009973526001,1986-06-16
3.4562785625457764,1986-06-17
3.4894044399261475,1986-06-18
3.450756072998047,1986-06-19
3.4562785625457764,1986-06-20
3.52805233001709,1986-06-23
3.5225305557250977,1986-06-24
3.5556576251983643,1986-06-25
3.52805233001709,1986-06-26
3.517009973526001,1986-06-27
3.5722217559814453,1986-06-30
3.6439969539642334,1986-07-01
3.6384782791137695,1986-07-02
3.6329550743103027,1986-07-03
3.5059664249420166,1986-07-07
3.3955421447753906,1986-07-08
3.423149347305298,1986-07-09
3.41210675239563,1986-07-10
3.3900210857391357,1986-07-11
3.3127245903015137,1986-07-14
3.2299065589904785,1986-07-15
3.2685546875,1986-07-16
3.362415313720703,1986-07-17
3.3789780139923096,1986-07-18
3.3789780139923096,1986-07-21
3.4562785625457764,1986-07-22
3.5004465579986572,1986-07-23
3.4452342987060547,1986-07-24
3.4176275730133057,1986-07-25
3.367936849594116,1986-07-28
3.3072032928466797,1986-07-29
3.3568923473358154,1986-07-30
3.3237674236297607,1986-07-31
3.2795987129211426,1986-08-01
3.3016817569732666,1986-08-04
3.2851197719573975,1986-08-05
3.2795987129211426,1986-08-06
3.2795987129211426,1986-08-07
3.3016817569732666,1986-08-08
3.377223253250122,1986-08-11
3.410553455352783,1986-08-12
3.5327565670013428,1986-08-13
3.5883004665374756,1986-08-14
3.56052827835083,1986-08-15
3.571638345718384,1986-08-18
3.5327565670013428,1986-08-19
3.6605145931243896,1986-08-20
3.554974317550659,1986-08-21
3.5660829544067383,1986-08-22
3.4327731132507324,1986-08-25
3.543863534927368,1986-08-26
3.516091823577881,1986-08-27
3.4661004543304443,1986-08-28
3.4605467319488525,1986-08-29
3.360563039779663,1986-09-02
3.377223253250122,1986-09-03
3.3938896656036377,1986-09-04
3.2883517742156982,1986-09-05
3.1939213275909424,1986-09-08
3.1605939865112305,1986-09-09
3.1383769512176514,1986-09-10
2.9828431606292725,1986-09-11
2.8717525005340576,1986-09-12
2.932853937149048,1986-09-15
2.960627317428589,1986-09-16
2.921745538711548,1986-09-17
2.938408851623535,1986-09-18
2.9550728797912598,1986-09-19
3.043948173522949,1986-09-22
3.0717203617095947,1986-09-23
3.0661652088165283,1986-09-24
2.993955373764038,1986-09-25
2.9495201110839844,1986-09-26
2.9106342792510986,1986-09-29
2.9050819873809814,1986-09-30
3.021728277206421,1986-10-01
3.055055856704712,1986-10-02
3.0717203617095947,1986-10-03
3.0883841514587402,1986-10-06
3.0772764682769775,1986-10-07
3.110602855682373,1986-10-08
3.1161577701568604,1986-10-09
3.0495030879974365,1986-10-10
3.02728271484375,1986-10-13
3.055055856704712,1986-10-14
3.1383769512176514,1986-10-15
3.110602855682373,1986-10-16
3.082827568054199,1986-10-17
3.0661652088165283,1986-10-20
3.0661652088165283,1986-10-21
3.0495030879974365,1986-10-22
3.082827568054199,1986-10-23
3.110602855682373,1986-10-24
3.1550393104553223,1986-10-27
3.1550393104553223,1986-10-28
3.177259922027588,1986-10-29
3.2550227642059326,1986-10-30
3.3216781616210938,1986-10-31
3.31612491607666,1986-11-03
3.349452018737793,1986-11-04
3.2883517742156982,1986-11-05
3.266132116317749,1986-11-06
3.3365519046783447,1986-11-07
3.3197860717773438,1986-11-10
3.353318929672241,1986-11-11
3.3980283737182617,1986-11-12
3.269484758377075,1986-11-13
3.3086071014404297,1986-11-14
3.3086071014404297,1986-11-17
3.230365037918091,1986-11-18
3.2862536907196045,1986-11-19
3.330965757369995,1986-11-20
3.3644964694976807,1986-11-21
3.3589065074920654,1986-11-24
3.3644964694976807,1986-11-25
3.3589065074920654,1986-11-26
3.3589065074920654,1986-11-28
3.3589065074920654,1986-12-01
3.4092094898223877,1986-12-02
3.459507703781128,1986-12-03
3.4427411556243896,1986-12-04
3.3868532180786133,1986-12-05
3.3700857162475586,1986-12-08
3.3644964694976807,1986-12-09
3.414795398712158,1986-12-10
3.4092094898223877,1986-12-11
3.3868532180786133,1986-12-12
3.3980283737182617,1986-12-15
3.3644964694976807,1986-12-16
3.303018808364868,1986-12-17
3.3197860717773438,1986-12-18
3.3644964694976807,1986-12-19
3.3197860717773438,1986-12-22
3.3086071014404297,1986-12-23
3.353318929672241,1986-12-24
3.3644964694976807,1986-12-26
3.353318929672241,1986-12-29
3.3477299213409424,1986-12-30
3.3197860717773438,1986-12-31
3.3197860717773438,1987-01-02
3.3980283737182617,1987-01-05
3.459507703781128,1987-01-06
3.509807586669922,1987-01-07
3.576871395111084,1987-01-08
3.576871395111084,1987-01-09
3.576871395111084,1987-01-12
3.5824618339538574,1987-01-13
3.638353109359741,1987-01-14
3.632763147354126,1987-01-15
3.6607067584991455,1987-01-16
3.6886513233184814,1987-01-19
3.6439387798309326,1987-01-20
3.632763147354126,1987-01-21
3.722184181213379,1987-01-22
3.727771282196045,1987-01-23
3.699829578399658,1987-01-26
3.7836618423461914,1987-01-27
3.9122042655944824,1987-01-28
3.8898496627807617,1987-01-29
3.867492437362671,1987-01-30
3.9010283946990967,1987-02-02
3.8786725997924805,1987-02-03
3.9289724826812744,1987-02-04
3.9122042655944824,1987-02-05
3.867492437362671,1987-02-06
3.822524070739746,1987-02-09
3.75506591796875,1987-02-10
3.7887961864471436,1987-02-11
3.822524070739746,1987-02-12
3.8955984115600586,1987-02-13
3.991163969039917,1987-02-17
3.974299907684326,1987-02-18
3.957435369491577,1987-02-19
4.008028507232666,1987-02-20
4.041757106781006,1987-02-23
4.171048164367676,1987-02-24
4.227262020111084,1987-02-25
4.272232532501221,1987-02-26
4.2441253662109375,1987-02-27
4.272232532501221,1987-03-02
4.401523590087891,1987-03-03
4.446493148803711,1987-03-04
4.491467475891113,1987-03-05
4.491467475891113,1987-03-06
4.373415946960449,1987-03-09
4.407146453857422,1987-03-10
4.362174987792969,1987-03-11
4.3228230476379395,1987-03-12
4.232882022857666,1987-03-13
4.2497477531433105,1987-03-16
4.311581611633301,1987-03-17
4.26661491394043,1987-03-18
4.311581611633301,1987-03-19
4.272232532501221,1987-03-20
4.373415946960449,1987-03-23
4.3228230476379395,1987-03-24
4.362174987792969,1987-03-25
4.4633588790893555,1987-03-26
4.272232532501221,1987-03-27
4.159803867340088,1987-03-30
4.114837169647217,1987-03-31
4.20477819442749,1987-04-01
4.305959224700928,1987-04-02
4.362174987792969,1987-04-03
4.452116012573242,1987-04-06
4.2947187423706055,1987-04-07
4.317204475402832,1987-04-08
4.2441253662109375,1987-04-09
4.1822919845581055,1987-04-10
4.058620452880859,1987-04-13
3.991163969039917,1987-04-14
4.013649940490723,1987-04-15
4.0698652267456055,1987-04-16
4.030515193939209,1987-04-20
4.154184341430664,1987-04-21
4.092348575592041,1987-04-22
3.991163969039917,1987-04-23
3.991163969039917,1987-04-24
3.946192979812622,1987-04-27
3.9349498748779297,1987-04-28
4.002408504486084,1987-04-29
4.092348575592041,1987-04-30
4.137320041656494,1987-05-01
4.176668643951416,1987-05-04
4.379039287567139,1987-05-05
4.311581611633301,1987-05-06
4.2497477531433105,1987-05-07
4.097968101501465,1987-05-08
3.9170925617218018,1987-05-11
3.9736175537109375,1987-05-12
4.04710054397583,1987-05-13
4.018836498260498,1987-05-14
3.91144061088562,1987-05-15
3.8662238121032715,1987-05-18
3.770131826400757,1987-05-19
3.758829116821289,1987-05-20
3.770131826400757,1987-05-21
3.804046392440796,1987-05-22
3.928398609161377,1987-05-26
3.9340527057647705,1987-05-27
3.951009750366211,1987-05-28
3.979268789291382,1987-05-29
4.035793781280518,1987-06-01
4.069706916809082,1987-06-02
4.177104473114014,1987-06-03
4.14884090423584,1987-06-04
4.035793781280518,1987-06-05
4.131883144378662,1987-06-08
4.160147190093994,1987-06-09
4.250585556030273,1987-06-10
4.211015701293945,1987-06-11
4.239279270172119,1987-06-12
4.216670513153076,1987-06-15
4.216670513153076,1987-06-16
4.182754039764404,1987-06-17
4.14884090423584,1987-06-18
4.171451091766357,1987-06-19
4.216670513153076,1987-06-22
4.22231912612915,1987-06-23
4.211015701293945,1987-06-24
4.182754039764404,1987-06-25
4.273194789886475,1987-06-26
4.30711030960083,1987-06-29
4.244930267333984,1987-06-30
4.22231912612915,1987-07-01
4.261890411376953,1987-07-02
4.295802116394043,1987-07-06
4.335366249084473,1987-07-07
4.290155410766602,1987-07-08
4.2279767990112305,1987-07-09
4.211015701293945,1987-07-10
4.154494762420654,1987-07-13
4.126232147216797,1987-07-14
4.10362434387207,1987-07-15
4.199713230133057,1987-07-16
4.22231912612915,1987-07-17
4.211015701293945,1987-07-20
4.14884090423584,1987-07-21
4.114927291870117,1987-07-22
4.092318534851074,1987-07-23
4.154494762420654,1987-07-24
4.143190860748291,1987-07-27
4.22231912612915,1987-07-28
4.2845001220703125,1987-07-29
4.329715728759766,1987-07-30
4.341023921966553,1987-07-31
4.22231912612915,1987-08-03
4.233628273010254,1987-08-04
4.250585556030273,1987-08-05
4.335366249084473,1987-08-06
4.4371137619018555,1987-08-07
4.499606609344482,1987-08-10
4.635954856872559,1987-08-11
4.567781925201416,1987-08-12
4.624597549438477,1987-08-13
4.630279064178467,1987-08-14
4.653001308441162,1987-08-17
4.556421756744385,1987-08-18
4.5166521072387695,1987-08-19
4.567781925201416,1987-08-20
4.573465347290039,1987-08-21
4.539377212524414,1987-08-24
4.624597549438477,1987-08-25
4.550739288330078,1987-08-26
4.471201419830322,1987-08-27
4.391663551330566,1987-08-28
4.465517520904541,1987-08-31
4.459837913513184,1987-09-01
4.357574939727783,1987-09-02
4.329165458679199,1987-09-03
4.243945598602295,1987-09-04
4.232584476470947,1987-09-08
4.187132358551025,1987-09-09
4.283719539642334,1987-09-10
4.738224029541016,1987-09-11
4.755264759063721,1987-09-14
4.596190929412842,1987-09-15
4.545055389404297,1987-09-16
4.562101364135742,1987-09-17
4.510972023010254,1987-09-18
4.317805767059326,1987-09-21
4.385980129241943,1987-09-22
4.391663551330566,1987-09-23
4.420068264007568,1987-09-24
4.4030256271362305,1987-09-25
4.43143367767334,1987-09-28
4.397343635559082,1987-09-29
4.374617099761963,1987-09-30
4.465517520904541,1987-10-01
4.545055389404297,1987-10-02
4.584830284118652,1987-10-05
4.385980129241943,1987-10-06
4.363255500793457,1987-10-07
4.249632835388184,1987-10-08
4.243945598602295,1987-10-09
4.170087814331055,1987-10-12
4.249632835388184,1987-10-13
4.09055233001709,1987-10-14
3.891704559326172,1987-10-15
3.6985416412353516,1987-10-16
2.817936658859253,1987-10-19
3.0338258743286133,1987-10-20
3.2497174739837646,1987-10-21
3.3406169414520264,1987-10-22
3.221308946609497,1987-10-23
2.9940571784973145,1987-10-26
3.090637445449829,1987-10-27
3.2269911766052246,1987-10-28
3.4485630989074707,1987-10-29
3.4996938705444336,1987-10-30
3.5224199295043945,1987-11-02
3.4712886810302734,1987-11-03
3.3747053146362305,1987-11-04
3.511057138442993,1987-11-05
3.448154926300049,1987-11-06
3.2594516277313232,1987-11-09
3.1336472034454346,1987-11-10
3.202265977859497,1987-11-11
3.3051974773406982,1987-11-12
3.1793949604034424,1987-11-13
3.248013496398926,1987-11-16
3.1851110458374023,1987-11-17
3.22514009475708,1987-11-18
3.202265977859497,1987-11-19
3.167957305908203,1987-11-20
3.1508023738861084,1987-11-23
3.242293119430542,1987-11-24
3.2708873748779297,1987-11-25
3.202265977859497,1987-11-27
3.0650267601013184,1987-11-30
3.099337100982666,1987-12-01
