ITUB,Date
1.6241041421890259,2005-08-22
1.6091728210449219,2005-08-23
1.6032010316848755,2005-08-24
1.6531352996826172,2005-08-25
1.6279194355010986,2005-08-26
1.6761937141418457,2005-08-29
1.67304265499115,2005-08-30
1.7382397651672363,2005-08-31
1.7449606657028198,2005-09-01
1.7882771492004395,2005-09-02
1.8641244173049927,2005-09-06
1.890512228012085,2005-09-07
1.8621336221694946,2005-09-08
1.8853676319122314,2005-09-09
1.8729214668273926,2005-09-12
1.78628671169281,2005-09-13
1.7758300304412842,2005-09-14
1.806036353111267,2005-09-15
1.823297142982483,2005-09-16
1.8783963918685913,2005-09-19
1.9074419736862183,2005-09-20
1.974989891052246,2005-09-21
1.955736756324768,2005-09-22
1.9608811140060425,2005-09-23
1.973660945892334,2005-09-26
1.915075659751892,2005-09-27
1.9417963027954102,2005-09-28
1.966691255569458,2005-09-29
1.9693444967269897,2005-09-30
2.045156955718994,2005-10-03
2.010124683380127,2005-10-04
1.9402241706848145,2005-10-05
1.8768008947372437,2005-10-06
2.011451482772827,2005-10-07
1.9633034467697144,2005-10-10
2.0122804641723633,2005-10-11
1.9300957918167114,2005-10-12
1.909342885017395,2005-10-13
1.8977208137512207,2005-10-14
1.9516799449920654,2005-10-17
1.946698546409607,2005-10-18
1.9068535566329956,2005-10-19
1.8105549812316895,2005-10-20
1.8462516069412231,2005-10-21
1.8935706615447998,2005-10-24
1.8661755323410034,2005-10-25
1.8894203901290894,2005-10-26
1.8412703275680542,2005-10-27
1.8944014310836792,2005-10-28
1.9890371561050415,2005-10-31
2.0147011280059814,2005-11-01
2.0055644512176514,2005-11-02
1.9831421375274658,2005-11-03
1.9848036766052246,2005-11-04
2.010547399520874,2005-11-07
2.086118221282959,2005-11-08
2.1002368927001953,2005-11-09
2.1176748275756836,2005-11-10
2.076153516769409,2005-11-11
2.041274070739746,2005-11-14
2.076153516769409,2005-11-15
2.0969150066375732,2005-11-16
2.1973989009857178,2005-11-17
2.091932535171509,2005-11-18
2.081965923309326,2005-11-21
2.0711710453033447,2005-11-22
2.0844578742980957,2005-11-23
2.1002368927001953,2005-11-25
2.1450798511505127,2005-11-28
2.12349009513855,2005-11-29
2.1060495376586914,2005-11-30
2.164205551147461,2005-12-01
2.1858060359954834,2005-12-02
2.213223934173584,2005-12-05
2.288823127746582,2005-12-06
2.232329845428467,2005-12-07
2.1268208026885986,2005-12-08
2.101065158843994,2005-12-09
2.1143596172332764,2005-12-12
2.1442649364471436,2005-12-13
2.1018967628479004,2005-12-14
2.0620179176330566,2005-12-15
2.0420782566070557,2005-12-16
1.9515228271484375,2005-12-19
1.9540164470672607,2005-12-20
2.0213100910186768,2005-12-21
2.049555778503418,2005-12-22
2.0395848751068115,2005-12-23
1.9972177743911743,2005-12-27
1.991399884223938,2005-12-28
2.0121700763702393,2005-12-29
1.9955556392669678,2005-12-30
2.0819058418273926,2006-01-03
2.170834541320801,2006-01-04
2.1733264923095703,2006-01-05
2.2439727783203125,2006-01-06
2.263918399810791,2006-01-09
2.2456343173980713,2006-01-10
2.259763717651367,2006-01-11
2.2647500038146973,2006-01-12
2.2680728435516357,2006-01-13
2.2481260299682617,2006-01-17
2.203247547149658,2006-01-18
2.293837308883667,2006-01-19
2.2996535301208496,2006-01-20
2.318769693374634,2006-01-23
2.3960611820220947,2006-01-24
2.3985564708709717,2006-01-25
2.4916398525238037,2006-01-26
2.430966854095459,2006-01-27
2.4392805099487305,2006-01-30
2.5306997299194336,2006-01-31
2.560546398162842,2006-02-01
2.48323130607605,2006-02-02
2.4225447177886963,2006-02-03
2.4940383434295654,2006-02-06
2.4283621311187744,2006-02-07
2.474916458129883,2006-02-08
2.5281245708465576,2006-02-09
2.6253902912139893,2006-02-10
2.6071014404296875,2006-02-13
2.6253902912139893,2006-02-14
2.6628029346466064,2006-02-15
2.8299014568328857,2006-02-16
2.8008034229278564,2006-02-17
2.7342984676361084,2006-02-21
2.7243223190307617,2006-02-22
2.6852471828460693,2006-02-23
2.6869118213653564,2006-02-24
2.7367899417877197,2006-02-27
2.716839075088501,2006-02-28
2.7817037105560303,2006-03-01
2.773388385772705,2006-03-02
2.760915756225586,2006-03-03
2.68056583404541,2006-03-06
2.591381549835205,2006-03-07
2.5341687202453613,2006-03-08
2.475274085998535,2006-03-09
2.5602505207061768,2006-03-10
2.633448839187622,2006-03-13
2.720949411392212,2006-03-14
2.762178659439087,2006-03-15
2.75881028175354,2006-03-16
2.742825984954834,2006-03-17
2.7226314544677734,2006-03-20
2.645228385925293,2006-03-21
2.737779378890991,2006-03-22
2.6814050674438477,2006-03-23
2.716742992401123,2006-03-24
2.6250343322753906,2006-03-27
2.492098808288574,2006-03-28
2.5072457790374756,2006-03-29
2.529118299484253,2006-03-30
2.5047199726104736,2006-03-31
2.632737636566162,2006-04-03
2.66388201713562,2006-04-04
2.695864200592041,2006-04-05
2.7017548084259033,2006-04-06
2.6462066173553467,2006-04-07
2.5645639896392822,2006-04-10
2.5250065326690674,2006-04-11
2.5132224559783936,2006-04-12
2.4837639331817627,2006-04-13
2.5064890384674072,2006-04-17
2.579712390899658,2006-04-18
2.6133816242218018,2006-04-19
2.6386301517486572,2006-04-20
2.649571180343628,2006-04-21
2.5940213203430176,2006-04-24
2.5788733959198,2006-04-25
2.6462066173553467,2006-04-26
2.6159043312072754,2006-04-27
2.6765055656433105,2006-04-28
2.695021390914917,2006-05-01
2.815507650375366,2006-05-02
2.8180315494537354,2006-05-03
2.8517115116119385,2006-05-04
2.934223175048828,2006-05-05
3.0116822719573975,2006-05-08
3.0386247634887695,2006-05-09
2.9451677799224854,2006-05-10
2.8079302310943604,2006-05-11
2.7313122749328613,2006-05-12
2.628591299057007,2006-05-15
2.676583766937256,2006-05-16
2.5443975925445557,2006-05-17
2.521662950515747,2006-05-18
2.460200071334839,2006-05-19
2.2716007232666016,2006-05-22
2.2396063804626465,2006-05-23
2.0931060314178467,2006-05-24
2.303595542907715,2006-05-25
2.419786214828491,2006-05-26
2.273286819458008,2006-05-30
2.242976427078247,2006-05-31
2.411367177963257,2006-06-01
2.3978960514068604,2006-06-02
2.303595542907715,2006-06-05
2.2741286754608154,2006-06-06
2.173935651779175,2006-06-07
2.1133129596710205,2006-06-08
2.110788345336914,2006-06-09
1.990386724472046,2006-06-12
1.9129276275634766,2006-06-13
1.9558680057525635,2006-06-14
2.125941753387451,2006-06-15
2.128469467163086,2006-06-16
2.1032090187072754,2006-06-19
2.18403697013855,2006-06-20
2.264867067337036,2006-06-21
2.234555244445801,2006-06-22
2.2547616958618164,2006-06-23
2.2800228595733643,2006-06-26
2.1899302005767822,2006-06-27
2.213507652282715,2006-06-28
2.4071576595306396,2006-06-29
2.455148696899414,2006-06-30
2.570624828338623,2006-07-03
2.451021432876587,2006-07-05
2.4746057987213135,2006-07-06
2.414804458618164,2006-07-07
2.444283962249756,2006-07-10
2.468709707260132,2006-07-11
2.3769001960754395,2006-07-12
2.2968831062316895,2006-07-13
2.267404556274414,2006-07-14
2.239609479904175,2006-07-17
2.2572999000549316,2006-07-18
2.434175968170166,2006-07-19
2.387006998062134,2006-07-20
2.3962745666503906,2006-07-21
2.4981889724731445,2006-07-24
2.547883987426758,2006-07-25
2.5436720848083496,2006-07-26
2.5125081539154053,2006-07-27
2.600945472717285,2006-07-28
2.5992629528045654,2006-07-31
2.4898102283477783,2006-08-01
2.5091912746429443,2006-08-02
2.4552664756774902,2006-08-03
2.5336246490478516,2006-08-04
2.4906535148620605,2006-08-07
2.4738004207611084,2006-08-08
2.4569501876831055,2006-08-09
2.5218284130096436,2006-08-10
2.4695894718170166,2006-08-11
2.4279401302337646,2006-08-14
2.552382469177246,2006-08-15
2.6167216300964355,2006-08-16
2.615027904510498,2006-08-17
2.6057167053222656,2006-08-18
2.5515360832214355,2006-08-21
2.5481505393981934,2006-08-22
2.4804253578186035,2006-08-23
2.456721544265747,2006-08-24
2.429631471633911,2006-08-25
2.532066822052002,2006-08-28
2.5498456954956055,2006-08-29
2.5532310009002686,2006-08-30
2.576934814453125,2006-08-31
2.6556646823883057,2006-09-01
2.62772798538208,2006-09-05
2.5362987518310547,2006-09-06
2.5015878677368164,2006-09-07
2.5159809589385986,2006-09-08
2.4838104248046875,2006-09-11
2.582857608795166,2006-09-12
2.6268811225891113,2006-09-13
2.6023290157318115,2006-09-14
2.6378846168518066,2006-09-15
2.6582047939300537,2006-09-18
2.6006367206573486,2006-09-19
2.586245059967041,2006-09-20
2.467726945877075,2006-09-21
2.4237051010131836,2006-09-22
2.4211654663085938,2006-09-25
2.4821174144744873,2006-09-26
2.488891363143921,2006-09-27
2.5439162254333496,2006-09-28
2.5396854877471924,2006-09-29
2.5794739723205566,2006-10-02
2.5227527618408203,2006-10-03
2.6675169467926025,2006-10-04
2.76656174659729,2006-10-05
2.7360870838165283,2006-10-06
2.7564022541046143,2006-10-09
2.7970404624938965,2006-10-10
2.783493757247925,2006-10-11
2.8673031330108643,2006-10-12
2.8774633407592773,2006-10-13
2.8579928874969482,2006-10-16
2.8351359367370605,2006-10-17
2.832596778869629,2006-10-18
2.8393664360046387,2006-10-19
2.8275158405303955,2006-10-20
2.907092332839966,2006-10-23
2.9147117137908936,2006-10-24
2.9189436435699463,2006-10-25
2.9426496028900146,2006-10-26
2.9045510292053223,2006-10-27
2.82328462600708,2006-10-30
2.8105854988098145,2006-10-31
2.8005077838897705,2006-11-01
2.793732166290283,2006-11-02
2.8165972232818604,2006-11-03
2.8394625186920166,2006-11-06
2.8335342407226562,2006-11-07
2.8563995361328125,2006-11-08
2.8123621940612793,2006-11-09
2.8123621940612793,2006-11-10
2.7988123893737793,2006-11-13
2.882650136947632,2006-11-14
2.8936610221862793,2006-11-15
2.865713357925415,2006-11-16
2.8741824626922607,2006-11-17
2.8572449684143066,2006-11-20
2.848776340484619,2006-11-21
2.9063615798950195,2006-11-22
2.8496253490448,2006-11-24
2.7480039596557617,2006-11-27
2.778489351272583,2006-11-28
2.827605724334717,2006-11-29
2.8352272510528564,2006-11-30
2.827605724334717,2006-12-01
2.8682539463043213,2006-12-04
2.9131360054016113,2006-12-05
2.9199113845825195,2006-12-06
2.905515193939209,2006-12-07
2.8987412452697754,2006-12-08
2.939389705657959,2006-12-11
2.897047281265259,2006-12-12
2.9233005046844482,2006-12-13
2.971569776535034,2006-12-14
2.9876580238342285,2006-12-15
2.9571728706359863,2006-12-18
2.9495506286621094,2006-12-19
2.96648907661438,2006-12-20
2.9766478538513184,2006-12-21
2.9732632637023926,2006-12-22
2.98172926902771,2006-12-26
3.059640407562256,2006-12-27
3.067263126373291,2006-12-28
3.0613350868225098,2006-12-29
3.1097049713134766,2007-01-03
3.0961527824401855,2007-01-04
2.99873423576355,2007-01-05
3.021605968475342,2007-01-08
2.9453659057617188,2007-01-09
2.9589195251464844,2007-01-10
2.99873423576355,2007-01-11
3.0376992225646973,2007-01-12
3.0766685009002686,2007-01-16
3.0665018558502197,2007-01-17
3.0571815967559814,2007-01-18
3.121565103530884,2007-01-19
3.1122467517852783,2007-01-22
3.1291866302490234,2007-01-23
3.164766311645508,2007-01-24
3.0817501544952393,2007-01-25
3.1486713886260986,2007-01-26
3.0681965351104736,2007-01-29
3.1003856658935547,2007-01-30
3.131728172302246,2007-01-31
3.180960178375244,2007-02-01
3.1775693893432617,2007-02-02
3.20383882522583,2007-02-05
3.202143669128418,2007-02-06
3.202143669128418,2007-02-07
3.190281629562378,2007-02-08
3.1411349773406982,2007-02-09
3.0970726013183594,2007-02-12
3.068263292312622,2007-02-13
3.1690967082977295,2007-02-14
3.1665537357330322,2007-02-15
3.1148664951324463,2007-02-16
3.1368978023529053,2007-02-20
3.1148664951324463,2007-02-21
3.1097826957702637,2007-02-22
3.0504677295684814,2007-02-23
3.067413806915283,2007-02-26
2.8572709560394287,2007-02-27
2.8945536613464355,2007-02-28
2.9185588359832764,2007-03-01
2.8227148056030273,2007-03-02
2.7683122158050537,2007-03-05
2.9366910457611084,2007-03-06
2.8935163021087646,2007-03-07
2.942735195159912,2007-03-08
2.9936814308166504,2007-03-09
3.0247673988342285,2007-03-12
2.903015613555908,2007-03-13
2.9194211959838867,2007-03-14
2.9202842712402344,2007-03-15
2.885749340057373,2007-03-16
2.9945452213287354,2007-03-19
3.016995668411255,2007-03-20
3.1637866497039795,2007-03-21
3.1577415466308594,2007-03-22
3.131838321685791,2007-03-23
3.1387453079223633,2007-03-26
3.0990257263183594,2007-03-27
2.987637758255005,2007-03-28
3.03426456451416,2007-03-29
3.0066335201263428,2007-03-30
2.996525287628174,2007-04-02
3.0803375244140625,2007-04-03
3.1373629570007324,2007-04-04
3.162421941757202,2007-04-05
3.2013041973114014,2007-04-09
3.2030322551727295,2007-04-10
3.1304516792297363,2007-04-11
3.1658782958984375,2007-04-12
3.205622434616089,2007-04-13
3.2851176261901855,2007-04-16
3.363748788833618,2007-04-17
3.314497470855713,2007-04-18
3.3525118827819824,2007-04-19
3.412994861602783,2007-04-20
3.37929630279541,2007-04-23
3.3127682209014893,2007-04-24
3.4078099727630615,2007-04-25
3.4164512157440186,2007-04-26
3.3913938999176025,2007-04-27
3.3335041999816895,2007-04-30
3.3542394638061523,2007-05-01
3.452082395553589,2007-05-02
3.530735731124878,2007-05-03
3.5454258918762207,2007-05-04
3.5886447429656982,2007-05-07
3.586916208267212,2007-05-08
3.726935625076294,2007-05-09
3.5756804943084717,2007-05-10
3.666431188583374,2007-05-11
3.580866575241089,2007-05-14
3.6249468326568604,2007-05-15
3.797805070877075,2007-05-16
3.848804473876953,2007-05-17
3.9369661808013916,2007-05-18
3.9819068908691406,2007-05-21
3.928321361541748,2007-05-22
3.859173059463501,2007-05-23
3.7096498012542725,2007-05-24
3.7883028984069824,2007-05-25
3.797805070877075,2007-05-29
3.8332459926605225,2007-05-30
3.8107733726501465,2007-05-31
3.945817708969116,2007-06-01
3.8766517639160156,2007-06-04
3.8195931911468506,2007-06-05
3.737459182739258,2007-06-06
3.6475465297698975,2007-06-07
3.72016978263855,2007-06-08
3.8023035526275635,2007-06-11
3.695962429046631,2007-06-12
3.8109467029571533,2007-06-13
3.8801112174987793,2007-06-14
3.951005220413208,2007-06-15
3.945817708969116,2007-06-18
3.960514783859253,2007-06-19
3.8688719272613525,2007-06-20
3.915555477142334,2007-06-21
3.839478015899658,2007-06-22
3.806621789932251,2007-06-25
3.7815542221069336,2007-06-26
3.816995859146118,2007-06-27
3.848984956741333,2007-06-28
3.842072010040283,2007-06-29
3.92094087600708,2007-07-02
3.92094087600708,2007-07-03
3.8837502002716064,2007-07-05
3.9356415271759033,2007-07-06
3.9684998989105225,2007-07-09
3.893266439437866,2007-07-10
4.016063690185547,2007-07-11
4.210642337799072,2007-07-12
4.220153331756592,2007-07-13
4.279825210571289,2007-07-16
4.311822891235352,2007-07-17
4.3438191413879395,2007-07-18
4.401761054992676,2007-07-19
4.297121047973633,2007-07-20
4.415595054626465,2007-07-23
4.1423258781433105,2007-07-24
4.127621173858643,2007-07-25
3.9192087650299072,2007-07-26
3.8266780376434326,2007-07-27
3.9728267192840576,2007-07-30
3.9555320739746094,2007-07-31
3.9488706588745117,2007-08-01
4.018072605133057,2007-08-02
3.8052725791931152,2007-08-03
3.904752731323242,2007-08-06
3.788839101791382,2007-08-07
3.8424713611602783,2007-08-08
3.7066636085510254,2007-08-09
3.6859018802642822,2007-08-10
3.619291305541992,2007-08-13
3.4929988384246826,2007-08-14
3.2793335914611816,2007-08-15
3.138336181640625,2007-08-16
3.3857369422912598,2007-08-17
3.434122323989868,2007-08-20
3.458446979522705,2007-08-21
3.621767520904541,2007-08-22
3.631324291229248,2007-08-23
3.7494747638702393,2007-08-24
3.724280834197998,2007-08-27
3.5088322162628174,2007-08-28
3.6235084533691406,2007-08-29
3.587019681930542,2007-08-30
3.781618595123291,2007-08-31
3.81915545463562,2007-09-04
3.6531829833984375,2007-09-05
3.700108289718628,2007-09-06
3.5949621200561523,2007-09-07
3.5602025985717773,2007-09-10
3.6262454986572266,2007-09-11
3.6444947719573975,2007-09-12
3.7157487869262695,2007-09-13
3.746163845062256,2007-09-14
3.633197069168091,2007-09-17
3.922567129135132,2007-09-18
3.9660162925720215,2007-09-19
3.9347310066223145,2007-09-20
4.001643657684326,2007-09-21
4.02597188949585,2007-09-24
4.07116174697876,2007-09-25
4.223230361938477,2007-09-26
4.3822526931762695,2007-09-27
4.398760795593262,2007-09-28
4.553743362426758,2007-10-01
4.605025768280029,2007-10-02
4.3981614112854,2007-10-03
4.447702407836914,2007-10-04
4.755393981933594,2007-10-05
4.765828609466553,2007-10-08
4.9509687423706055,2007-10-09
4.827544212341309,2007-10-10
4.671084880828857,2007-10-11
4.7736496925354,2007-10-12
4.632841110229492,2007-10-15
4.469430923461914,2007-10-16
4.598074913024902,2007-10-17
4.695425987243652,2007-10-18
4.425970077514648,2007-10-19
4.483338832855225,2007-10-22
4.643270969390869,2007-10-23
4.570258140563965,2007-10-24
4.606766223907471,2007-10-25
4.858836650848389,2007-10-26
4.9457526206970215,2007-10-29
4.848400592803955,2007-10-30
4.963135719299316,2007-10-31
4.738309860229492,2007-11-01
4.7887349128723145,2007-11-02
4.658320903778076,2007-11-05
4.747000217437744,2007-11-06
4.491391658782959,2007-11-07
4.480960369110107,2007-11-08
4.305340766906738,2007-11-09
4.081031799316406,2007-11-12
4.557467937469482,2007-11-13
4.541819095611572,2007-11-14
4.421841144561768,2007-11-15
4.623538970947266,2007-11-16
4.3714141845703125,2007-11-19
4.409668922424316,2007-11-20
4.093202114105225,2007-11-21
4.077553749084473,2007-11-23
3.9210598468780518,2007-11-26
4.130088806152344,2007-11-27
4.616084098815918,2007-11-28
4.584729194641113,2007-11-29
4.797244071960449,2007-11-30
4.772326469421387,2007-12-03
4.721796035766602,2007-12-04
4.86118745803833,2007-12-05
4.944818496704102,2007-12-06
4.976184844970703,2007-12-07
4.976184844970703,2007-12-10
4.737481594085693,2007-12-11
4.887323379516602,2007-12-12
4.660818099975586,2007-12-13
4.582406997680664,2007-12-14
4.329766750335693,2007-12-17
4.422113418579102,2007-12-18
4.514456748962402,2007-12-19
4.552791595458984,2007-12-20
4.491806983947754,2007-12-21
4.625969409942627,2007-12-24
4.697408199310303,2007-12-26
4.601574420928955,2007-12-27
4.537107467651367,2007-12-28
4.5057477951049805,2007-12-31
4.344885349273682,2008-01-02
4.282140254974365,2008-01-03
4.268199920654297,2008-01-04
4.259483337402344,2008-01-07
4.196743011474609,2008-01-08
4.355337142944336,2008-01-09
4.475595474243164,2008-01-10
4.3030548095703125,2008-01-11
4.38322639465332,2008-01-14
4.156657695770264,2008-01-15
3.940544605255127,2008-01-16
3.8185465335845947,2008-01-17
3.846431255340576,2008-01-18
3.7540628910064697,2008-01-22
3.7941482067108154,2008-01-23
4.039887428283691,2008-01-24
3.914400577545166,2008-01-25
3.9579718112945557,2008-01-28
4.027683734893799,2008-01-29
3.9736597537994385,2008-01-30
4.057314872741699,2008-01-31
3.8859424591064453,2008-02-01
3.7970328330993652,2008-02-04
3.6314094066619873,2008-02-05
3.5721380710601807,2008-02-06
3.652334451675415,2008-02-07
3.627925157546997,2008-02-08
3.7150919437408447,2008-02-11
3.9208102226257324,2008-02-12
4.2032341957092285,2008-02-13
4.0358686447143555,2008-02-14
4.041101932525635,2008-02-15
4.109095096588135,2008-02-19
4.2346110343933105,2008-02-20
4.2450737953186035,2008-02-21
4.361879348754883,2008-02-22
4.470990180969238,2008-02-25
4.629142761230469,2008-02-26
4.79796028137207,2008-02-27
4.6984477043151855,2008-02-28
4.502973556518555,2008-02-29
4.604263782501221,2008-03-03
4.5059661865234375,2008-03-04
4.701495170593262,2008-03-05
4.504191875457764,2008-03-06
4.401098251342773,2008-03-07
4.27667236328125,2008-03-10
4.5361857414245605,2008-03-11
4.409982204437256,2008-03-12
4.457976341247559,2008-03-13
4.313995838165283,2008-03-14
4.159355163574219,2008-03-17
4.340658664703369,2008-03-18
4.090033531188965,2008-03-19
4.100697994232178,2008-03-20
4.015377521514893,2008-03-24
4.189573764801025,2008-03-25
4.16290807723999,2008-03-26
4.045596599578857,2008-03-27
3.9940483570098877,2008-03-28
4.045596599578857,2008-03-31
4.215755939483643,2008-04-01
4.253090858459473,2008-04-02
4.290433883666992,2008-04-03
4.290433883666992,2008-04-04
4.3757758140563965,2008-04-07
4.434457302093506,2008-04-08
4.36332893371582,2008-04-09
4.349106788635254,2008-04-10
4.245981693267822,2008-04-11
4.219310760498047,2008-04-14
4.244204044342041,2008-04-15
4.491352081298828,2008-04-16
4.679826736450195,2008-04-17
4.7207183837890625,2008-04-18
4.752725124359131,2008-04-21
4.736721515655518,2008-04-22
4.667377471923828,2008-04-23
4.622927665710449,2008-04-24
4.669158935546875,2008-04-25
4.724276065826416,2008-04-28
4.582037448883057,2008-04-29
4.987427234649658,2008-04-30
5.273692607879639,2008-05-01
5.3282928466796875,2008-05-02
5.326516151428223,2008-05-05
5.1308817863464355,2008-05-06
4.8996782302856445,2008-05-07
4.963705539703369,2008-05-08
4.924580097198486,2008-05-09
5.0330681800842285,2008-05-12
4.972600936889648,2008-05-13
4.919242858886719,2008-05-14
5.050853729248047,2008-05-15
5.095312118530273,2008-05-16
5.139776229858398,2008-05-19
5.107761859893799,2008-05-20
4.928136825561523,2008-05-21
4.9103522300720215,2008-05-22
4.928136825561523,2008-05-23
5.004612922668457,2008-05-27
5.251822471618652,2008-05-28
5.267822742462158,2008-05-29
5.461676120758057,2008-05-30
5.2583537101745605,2008-06-02
5.112481594085693,2008-06-03
5.075130939483643,2008-06-04
5.267248153686523,2008-06-05
5.075130939483643,2008-06-06
5.009310245513916,2008-06-09
4.794064998626709,2008-06-10
4.72068452835083,2008-06-11
4.847434043884277,2008-06-12
4.894128322601318,2008-06-13
4.909695625305176,2008-06-16
5.127607345581055,2008-06-17
4.9763994216918945,2008-06-18
4.969730377197266,2008-06-19
4.7518181800842285,2008-06-20
4.74070405960083,2008-06-23
4.6695427894592285,2008-06-24
4.75848913192749,2008-06-25
4.520565032958984,2008-06-26
4.522789001464844,2008-06-27
4.516119003295898,2008-06-30
4.446492671966553,2008-07-01
4.406455039978027,2008-07-02
4.384215831756592,2008-07-03
4.321929931640625,2008-07-07
4.359746932983398,2008-07-08
4.304133892059326,2008-07-09
4.408679485321045,2008-07-10
4.3330512046813965,2008-07-11
4.3352766036987305,2008-07-14
4.239631175994873,2008-07-15
4.622217655181885,2008-07-16
4.737885475158691,2008-07-17
4.835761070251465,2008-07-18
4.800167083740234,2008-07-21
4.864675998687744,2008-07-22
4.844656944274902,2008-07-23
4.660034656524658,2008-07-24
4.55103874206543,2008-07-25
4.484309196472168,2008-07-28
4.6311163902282715,2008-07-29
4.7868218421936035,2008-07-30
4.737885475158691,2008-07-31
4.67513370513916,2008-08-01
4.528271675109863,2008-08-04
4.695165634155273,2008-08-05
4.797519683837891,2008-08-06
4.646209716796875,2008-08-07
4.5727763175964355,2008-08-08
4.439264297485352,2008-08-11
4.339130401611328,2008-08-12
4.305752277374268,2008-08-13
4.356934547424316,2008-08-14
4.245672225952148,2008-08-15
4.178821086883545,2008-08-18
4.205650329589844,2008-08-19
4.353219032287598,2008-08-20
4.346511363983154,2008-08-21
4.326386451721191,2008-08-22
4.203413963317871,2008-08-25
4.1676411628723145,2008-08-26
4.24589729309082,2008-08-27
4.324154376983643,2008-08-28
4.248132705688477,2008-08-29
4.169175148010254,2008-09-02
4.169175148010254,2008-09-03
3.9455087184906006,2008-09-04
3.976823091506958,2008-09-05
4.030503273010254,2008-09-08
3.7620980739593506,2008-09-09
3.7799932956695557,2008-09-10
3.75762677192688,2008-09-11
3.8940651416778564,2008-09-12
3.545142889022827,2008-09-15
3.61224102973938,2008-09-16
3.2968690395355225,2008-09-17
3.4892241954803467,2008-09-18
4.039450168609619,2008-09-19
3.831437110900879,2008-09-22
3.6614480018615723,2008-09-23
3.639085531234741,2008-09-24
3.7956485748291016,2008-09-25
3.7240779399871826,2008-09-26
3.3348941802978516,2008-09-29
3.914196729660034,2008-09-30
3.7389914989471436,2008-10-01
3.316087484359741,2008-10-02
3.025205612182617,2008-10-03
2.7276089191436768,2008-10-06
2.443434715270996,2008-10-07
2.3718338012695312,2008-10-08
2.3695950508117676,2008-10-09
2.248765468597412,2008-10-10
3.087857723236084,2008-10-13
3.1214184761047363,2008-10-14
2.445671796798706,2008-10-15
2.577690362930298,2008-10-16
2.476998805999756,2008-10-17
2.617964744567871,2008-10-20
2.380782127380371,2008-10-21
2.0003936290740967,2008-10-22
1.9466934204101562,2008-10-23
1.6737092733383179,2008-10-24
1.7408347129821777,2008-10-27
1.9892061948776245,2008-10-28
2.280090808868408,2008-10-29
2.5732128620147705,2008-10-30
2.4747612476348877,2008-10-31
2.818638801574707,2008-11-03
3.1298296451568604,2008-11-04
2.581327199935913,2008-11-05
2.413417100906372,2008-11-06
2.682072639465332,2008-11-07
2.7178943157196045,2008-11-10
2.5656564235687256,2008-11-11
2.357447385787964,2008-11-12
2.8119235038757324,2008-11-13
2.4514780044555664,2008-11-14
2.4178946018218994,2008-11-17
2.3708815574645996,2008-11-18
2.037299871444702,2008-11-19
1.8290932178497314,2008-11-20
2.06416654586792,2008-11-21
2.338855743408203,2008-11-24
2.4847500324249268,2008-11-25
2.76969838142395,2008-11-26
2.6397621631622314,2008-11-28
2.383197784423828,2008-12-01
2.581608533859253,2008-12-02
2.494946002960205,2008-12-03
2.456174612045288,2008-12-04
2.5930120944976807,2008-12-05
2.757211923599243,2008-12-08
2.7184407711029053,2008-12-09
2.8324708938598633,2008-12-10
2.7663347721099854,2008-12-11
2.8666820526123047,2008-12-12
2.752650499343872,2008-12-15
3.067368984222412,2008-12-16
2.94193959236145,2008-12-17
2.8096649646759033,2008-12-18
2.7503695487976074,2008-12-19
2.629500150680542,2008-12-22
2.5268735885620117,2008-12-23
2.4721405506134033,2008-12-24
2.4995062351226807,2008-12-26
2.4721405506134033,2008-12-29
2.613535165786743,2008-12-30
2.645463466644287,2008-12-31
2.8872921466827393,2009-01-02
2.944488525390625,2009-01-05
3.1755616664886475,2009-01-06
2.8941566944122314,2009-01-07
2.868988275527954,2009-01-08
2.850684881210327,2009-01-09
2.7042622566223145,2009-01-12
2.617323637008667,2009-01-13
2.3427791595458984,2009-01-14
2.3816723823547363,2009-01-15
2.3587939739227295,2009-01-16
2.1117050647735596,2009-01-20
2.354218006134033,2009-01-21
2.228383779525757,2009-01-22
2.2947328090667725,2009-01-23
2.2627036571502686,2009-01-26
2.228383779525757,2009-01-27
2.475475549697876,2009-01-28
2.3313369750976562,2009-01-29
2.2970216274261475,2009-01-30
2.254673480987549,2009-02-02
2.2890098094940186,2009-02-03
2.32334566116333,2009-02-04
2.4492406845092773,2009-02-05
2.6666977405548096,2009-02-06
2.623204469680786,2009-02-09
2.4698402881622314,2009-02-10
2.5018887519836426,2009-02-11
2.531644105911255,2009-02-12
2.5453782081604004,2009-02-13
2.334789276123047,2009-02-17
2.2844302654266357,2009-02-18
2.28214168548584,2009-02-19
2.1860029697418213,2009-02-20
2.023484230041504,2009-02-23
2.2386512756347656,2009-02-24
2.1539576053619385,2009-02-25
2.18829345703125,2009-02-26
2.101310968399048,2009-02-27
1.9627501964569092,2009-03-02
1.976494312286377,2009-03-03
2.1230688095092773,2009-03-04
2.1001672744750977,2009-03-05
2.1642935276031494,2009-03-06
2.109328508377075,2009-03-09
2.2930493354797363,2009-03-10
2.2907352447509766,2009-03-11
2.397172451019287,2009-03-12
2.3948588371276855,2009-03-13
2.427252769470215,2009-03-16
2.522122859954834,2009-03-17
2.630875825881958,2009-03-18
2.5267505645751953,2009-03-19
2.494356155395508,2009-03-20
2.7905330657958984,2009-03-23
2.6378164291381836,2009-03-24
