YUM,Date
22.33991813659668,2010-07-09
22.67276954650879,2010-07-12
23.138763427734375,2010-07-13
22.859981536865234,2010-07-14
22.97149658203125,2010-07-15
22.341442108154297,2010-07-16
22.30242347717285,2010-07-19
22.94362449645996,2010-07-20
22.224363327026367,2010-07-21
22.95477294921875,2010-07-22
23.205669403076172,2010-07-23
23.495607376098633,2010-07-26
23.384090423583984,2010-07-27
23.14991569519043,2010-07-28
23.043977737426758,2010-07-29
23.027254104614258,2010-07-30
23.439844131469727,2010-08-02
23.077434539794922,2010-08-03
23.278154373168945,2010-08-04
23.646148681640625,2010-08-05
23.618261337280273,2010-08-06
23.802257537841797,2010-08-09
23.634992599487305,2010-08-10
22.94362449645996,2010-08-11
22.859981536865234,2010-08-12
22.776351928710938,2010-08-13
22.820951461791992,2010-08-16
23.42869758605957,2010-08-17
23.512325286865234,2010-08-18
23.367361068725586,2010-08-19
23.59596061706543,2010-08-20
23.367361068725586,2010-08-23
23.188945770263672,2010-08-24
23.59596061706543,2010-08-25
23.618261337280273,2010-08-26
23.59596061706543,2010-08-27
23.250276565551758,2010-08-30
23.250276565551758,2010-08-31
23.7520809173584,2010-09-01
24.44902992248535,2010-09-02
24.72780990600586,2010-09-03
24.688783645629883,2010-09-07
24.8170166015625,2010-09-08
24.44902992248535,2010-09-09
24.822595596313477,2010-09-10
25.391313552856445,2010-09-13
25.38016128540039,2010-09-14
25.603179931640625,2010-09-15
25.547422409057617,2010-09-16
25.508399963378906,2010-09-17
25.971172332763672,2010-09-20
25.893112182617188,2010-09-21
25.909847259521484,2010-09-22
25.547422409057617,2010-09-23
25.926570892333984,2010-09-24
25.854089736938477,2010-09-27
25.893112182617188,2010-09-28
25.803909301757812,2010-09-29
25.68124008178711,2010-09-30
25.91541290283203,2010-10-01
25.8819637298584,2010-10-04
26.093833923339844,2010-10-05
26.40607261657715,2010-10-06
26.322433471679688,2010-10-07
26.56777000427246,2010-10-08
26.52873420715332,2010-10-11
26.7071533203125,2010-10-12
26.880895614624023,2010-10-13
27.13872528076172,2010-10-14
27.379732131958008,2010-10-15
27.250812530517578,2010-10-18
26.72956085205078,2010-10-19
27.14993667602539,2010-10-20
27.35170555114746,2010-10-21
27.783292770385742,2010-10-22
27.957035064697266,2010-10-25
27.917810440063477,2010-10-26
27.48621940612793,2010-10-27
27.60953712463379,2010-10-28
27.77768898010254,2010-10-29
27.912206649780273,2010-11-01
28.32695198059082,2010-11-02
28.495107650756836,2010-11-03
28.853816986083984,2010-11-04
28.76974868774414,2010-11-05
28.971513748168945,2010-11-08
28.394210815429688,2010-11-09
28.80336570739746,2010-11-10
29.08922004699707,2010-11-11
28.46707534790039,2010-11-12
28.652042388916016,2010-11-15
27.620738983154297,2010-11-16
27.822532653808594,2010-11-17
28.33255386352539,2010-11-18
28.46707534790039,2010-11-19
28.383007049560547,2010-11-22
27.85614585876465,2010-11-23
28.338171005249023,2010-11-24
28.052310943603516,2010-11-26
28.035499572753906,2010-11-29
28.069137573242188,2010-11-30
28.254079818725586,2010-12-01
28.5511531829834,2010-12-02
28.343778610229492,2010-12-03
27.973852157592773,2010-12-06
28.259700775146484,2010-12-07
28.175626754760742,2010-12-08
27.833723068237305,2010-12-09
28.170015335083008,2010-12-10
27.727235794067383,2010-12-13
27.721643447875977,2010-12-14
27.65437126159668,2010-12-15
28.035499572753906,2010-12-16
28.052310943603516,2010-12-17
27.811309814453125,2010-12-20
28.035499572753906,2010-12-21
28.07473373413086,2010-12-22
27.833723068237305,2010-12-23
27.755260467529297,2010-12-27
27.59271812438965,2010-12-28
27.800098419189453,2010-12-29
27.637554168701172,2010-12-30
27.49183464050293,2010-12-31
27.514253616333008,2011-01-03
27.093887329101562,2011-01-04
27.22279930114746,2011-01-05
27.413358688354492,2011-01-06
27.755260467529297,2011-01-07
27.79449462890625,2011-01-10
27.615148544311523,2011-01-11
27.688385009765625,2011-01-12
27.547531127929688,2011-01-13
26.95039939880371,2011-01-14
27.74470329284668,2011-01-18
27.767244338989258,2011-01-19
27.40107536315918,2011-01-20
27.19263458251953,2011-01-21
27.20952796936035,2011-01-24
27.040531158447266,2011-01-25
26.910959243774414,2011-01-26
26.809558868408203,2011-01-27
26.139179229736328,2011-01-28
26.341976165771484,2011-01-31
26.713790893554688,2011-02-01
26.8884220123291,2011-02-02
27.73344612121582,2011-02-03
27.772871017456055,2011-02-04
27.829212188720703,2011-02-07
27.936246871948242,2011-02-08
27.88555145263672,2011-02-09
28.02074432373047,2011-02-10
28.03764533996582,2011-02-11
28.336223602294922,2011-02-14
28.57845115661621,2011-02-15
28.83196449279785,2011-02-16
28.94463539123535,2011-02-17
28.826337814331055,2011-02-18
28.009485244750977,2011-02-22
27.755983352661133,2011-02-23
27.812314987182617,2011-02-24
28.1728572845459,2011-02-25
28.353130340576172,2011-02-28
28.08272361755371,2011-03-01
27.874277114868164,2011-03-02
28.53902244567871,2011-03-03
28.71366310119629,2011-03-04
28.64042091369629,2011-03-07
29.37840461730957,2011-03-08
29.665708541870117,2011-03-09
29.77273941040039,2011-03-10
29.620635986328125,2011-03-11
29.237564086914062,2011-03-14
28.702392578125,2011-03-15
28.64606475830078,2011-03-16
28.72492218017578,2011-03-17
28.730554580688477,2011-03-18
28.871397018432617,2011-03-21
28.6291561126709,2011-03-22
28.78126335144043,2011-03-23
29.237564086914062,2011-03-24
29.203758239746094,2011-03-25
28.995330810546875,2011-03-28
28.89957046508789,2011-03-29
29.141799926757812,2011-03-30
28.94463539123535,2011-03-31
28.955894470214844,2011-04-01
28.65732765197754,2011-04-04
28.144683837890625,2011-04-05
28.223539352416992,2011-04-06
27.840478897094727,2011-04-07
27.930614471435547,2011-04-08
28.150312423706055,2011-04-11
28.08835220336914,2011-04-12
28.29783821105957,2011-04-13
28.694162368774414,2011-04-14
28.94328498840332,2011-04-15
28.524311065673828,2011-04-18
28.813066482543945,2011-04-19
29.186738967895508,2011-04-20
30.375720977783203,2011-04-21
30.120946884155273,2011-04-25
29.543441772460938,2011-04-26
29.61138343811035,2011-04-27
29.91145896911621,2011-04-28
30.370067596435547,2011-04-29
30.290813446044922,2011-05-02
30.556909561157227,2011-05-03
30.251161575317383,2011-05-04
30.14925193786621,2011-05-05
30.370067596435547,2011-05-06
30.766399383544922,2011-05-09
31.072124481201172,2011-05-10
30.907947540283203,2011-05-11
30.98720932006836,2011-05-12
31.060813903808594,2011-05-13
30.619192123413086,2011-05-16
30.947582244873047,2011-05-17
31.491106033325195,2011-05-18
32.096927642822266,2011-05-19
31.853473663330078,2011-05-20
31.598684310913086,2011-05-23
31.51942253112793,2011-05-24
31.626998901367188,2011-05-25
31.745899200439453,2011-05-26
31.394847869873047,2011-05-27
31.32124137878418,2011-05-31
30.834333419799805,2011-06-01
30.85132598876953,2011-06-02
30.811689376831055,2011-06-03
30.505956649780273,2011-06-06
30.658815383911133,2011-06-07
30.32476043701172,2011-06-08
30.40403938293457,2011-06-09
29.894468307495117,2011-06-10
30.02469825744629,2011-06-13
30.56256675720215,2011-06-14
30.590883255004883,2011-06-15
30.817337036132812,2011-06-16
31.04383659362793,2011-06-17
30.89661407470703,2011-06-20
31.417505264282227,2011-06-21
30.992870330810547,2011-06-22
30.800376892089844,2011-06-23
30.48330307006836,2011-06-24
30.800376892089844,2011-06-27
31.349559783935547,2011-06-28
31.270299911499023,2011-06-29
31.275978088378906,2011-06-30
32.13090133666992,2011-07-01
32.04597091674805,2011-07-05
31.791187286376953,2011-07-06
31.474124908447266,2011-07-07
31.485441207885742,2011-07-08
31.42882537841797,2011-07-11
31.270299911499023,2011-07-12
31.611553192138672,2011-07-13
32.060882568359375,2011-07-14
31.57174301147461,2011-07-15
31.19637107849121,2011-07-18
31.37268829345703,2011-07-19
30.90629005432129,2011-07-20
30.997291564941406,2011-07-21
31.037109375,2011-07-22
30.621915817260742,2011-07-25
30.559349060058594,2011-07-26
29.802906036376953,2011-07-27
29.962156295776367,2011-07-28
30.041772842407227,2011-07-29
29.95077896118164,2011-08-01
28.995264053344727,2011-08-02
29.035085678100586,2011-08-03
28.659698486328125,2011-08-04
28.841705322265625,2011-08-05
27.197994232177734,2011-08-08
28.63126564025879,2011-08-09
27.45393943786621,2011-08-10
29.262584686279297,2011-08-11
29.200029373168945,2011-08-12
29.347902297973633,2011-08-15
29.023693084716797,2011-08-16
29.200029373168945,2011-08-17
27.82931900024414,2011-08-18
28.10232162475586,2011-08-19
28.40945053100586,2011-08-22
29.364965438842773,2011-08-23
30.172603607177734,2011-08-24
29.410465240478516,2011-08-25
30.013334274291992,2011-08-26
30.712919235229492,2011-08-29
30.724292755126953,2011-08-30
30.92336082458496,2011-08-31
30.62760353088379,2011-09-01
29.945093154907227,2011-09-02
29.871158599853516,2011-09-06
30.587793350219727,2011-09-07
30.35460090637207,2011-09-08
29.308088302612305,2011-09-09
29.609533309936523,2011-09-12
29.70621681213379,2011-09-13
30.314794540405273,2011-09-14
30.51384162902832,2011-09-15
30.62760353088379,2011-09-16
31.150861740112305,2011-09-19
31.020048141479492,2011-09-20
29.88821029663086,2011-09-21
28.989580154418945,2011-09-22
29.382020950317383,2011-09-23
29.916656494140625,2011-09-26
30.348909378051758,2011-09-27
29.899593353271484,2011-09-28
28.176250457763672,2011-09-29
28.090944290161133,2011-09-30
27.556306838989258,2011-10-03
28.11937713623047,2011-10-04
27.368621826171875,2011-10-05
28.05681800842285,2011-10-06
28.00563621520996,2011-10-07
28.949769973754883,2011-10-10
29.50715446472168,2011-10-11
29.184022903442383,2011-10-12
30.08762550354004,2011-10-13
29.818838119506836,2011-10-14
29.241220474243164,2011-10-17
29.898902893066406,2011-10-18
29.52145767211914,2011-10-19
29.83026885986328,2011-10-20
30.733877182006836,2011-10-21
30.5794734954834,2011-10-24
30.219167709350586,2011-10-25
30.33926773071289,2011-10-26
31.10561752319336,2011-10-27
30.96263885498047,2011-10-28
30.636648178100586,2011-10-31
30.093339920043945,2011-11-01
30.396455764770508,2011-11-02
30.905439376831055,2011-11-03
30.871129989624023,2011-11-04
31.242860794067383,2011-11-07
31.814756393432617,2011-11-08
31.34580421447754,2011-11-09
31.305768966674805,2011-11-10
31.917707443237305,2011-11-11
31.620328903198242,2011-11-14
31.688945770263672,2011-11-15
31.162790298461914,2011-11-16
30.751028060913086,2011-11-17
30.791059494018555,2011-11-18
30.590911865234375,2011-11-21
31.174226760864258,2011-11-22
30.413610458374023,2011-11-23
30.15055274963379,2011-11-25
31.191396713256836,2011-11-28
31.391563415527344,2011-11-29
32.04924392700195,2011-11-30
32.192222595214844,2011-12-01
32.16934585571289,2011-12-02
32.64974594116211,2011-12-05
32.78699493408203,2011-12-06
33.1758918762207,2011-12-07
32.87848663330078,2011-12-08
33.14728927612305,2011-12-09
33.71919250488281,2011-12-12
33.330299377441406,2011-12-13
32.809871673583984,2011-12-14
32.884212493896484,2011-12-15
32.99858474731445,2011-12-16
32.941410064697266,2011-12-19
33.35888671875,2011-12-20
33.42179489135742,2011-12-21
33.39320373535156,2011-12-22
33.75921630859375,2011-12-23
33.913639068603516,2011-12-27
33.73062515258789,2011-12-28
34.07375717163086,2011-12-29
33.74777603149414,2011-12-30
33.49614334106445,2012-01-03
33.72491455078125,2012-01-04
33.98226547241211,2012-01-05
34.22819137573242,2012-01-06
34.096641540527344,2012-01-09
34.30824661254883,2012-01-10
35.006431579589844,2012-01-11
34.971946716308594,2012-01-12
35.184566497802734,2012-01-13
35.56381607055664,2012-01-17
36.00627136230469,2012-01-18
35.897090911865234,2012-01-19
35.90285110473633,2012-01-20
35.782161712646484,2012-01-23
35.782161712646484,2012-01-24
36.00053787231445,2012-01-25
35.90285110473633,2012-01-26
36.1154670715332,2012-01-27
36.592403411865234,2012-01-30
36.39126968383789,2012-01-31
36.879703521728516,2012-02-01
36.64986801147461,2012-02-02
36.684329986572266,2012-02-03
36.31084060668945,2012-02-06
37.26471710205078,2012-02-07
37.029117584228516,2012-02-08
37.299190521240234,2012-02-09
37.20150375366211,2012-02-10
37.109561920166016,2012-02-13
36.76478958129883,2012-02-14
36.615379333496094,2012-02-15
37.19576644897461,2012-02-16
37.49456787109375,2012-02-17
37.63823318481445,2012-02-21
37.868080139160156,2012-02-22
37.82785415649414,2012-02-23
37.66120147705078,2012-02-24
37.67271041870117,2012-02-27
37.90255355834961,2012-02-28
38.06344985961914,2012-02-29
38.05195617675781,2012-03-01
38.06344985961914,2012-03-02
38.132408142089844,2012-03-05
37.626731872558594,2012-03-06
38.21860122680664,2012-03-07
38.494415283203125,2012-03-08
38.73575210571289,2012-03-09
38.45993423461914,2012-03-12
39.43681335449219,2012-03-13
39.442562103271484,2012-03-14
39.43107604980469,2012-03-15
39.304649353027344,2012-03-16
39.68391036987305,2012-03-19
40.3447380065918,2012-03-20
40.17808532714844,2012-03-21
40.637786865234375,2012-03-22
40.591819763183594,2012-03-23
41.051513671875,2012-03-26
40.580326080322266,2012-03-27
40.453914642333984,2012-03-28
40.39070129394531,2012-03-29
40.9021110534668,2012-03-30
40.22404861450195,2012-04-02
40.63204574584961,2012-04-03
40.25853729248047,2012-04-04
40.61481857299805,2012-04-05
40.22404861450195,2012-04-09
39.350608825683594,2012-04-10
40.45563888549805,2012-04-11
40.89419174194336,2012-04-12
42.04246520996094,2012-04-13
41.69047927856445,2012-04-16
42.232887268066406,2012-04-17
42.08863067626953,2012-04-18
41.205772399902344,2012-04-19
42.6599006652832,2012-04-20
42.573341369628906,2012-04-23
41.68471145629883,2012-04-24
41.9789924621582,2012-04-25
42.05978012084961,2012-04-26
42.307918548583984,2012-04-27
41.96745681762695,2012-04-30
42.44062423706055,2012-05-01
42.52140426635742,2012-05-02
41.546234130859375,2012-05-03
41.05575942993164,2012-05-04
41.765499114990234,2012-05-07
41.43657684326172,2012-05-08
40.64605712890625,2012-05-09
41.17692565917969,2012-05-10
41.37310791015625,2012-05-11
40.282527923583984,2012-05-14
40.253662109375,2012-05-15
40.47294616699219,2012-05-16
39.2496337890625,2012-05-17
38.9091911315918,2012-05-18
39.87860870361328,2012-05-21
40.66913604736328,2012-05-22
40.790313720703125,2012-05-23
40.67490768432617,2012-05-24
40.62297821044922,2012-05-25
41.251930236816406,2012-05-29
40.588356018066406,2012-05-30
40.599876403808594,2012-05-31
37.333900451660156,2012-06-01
37.06269454956055,2012-06-04
37.16078186035156,2012-06-05
38.511043548583984,2012-06-06
38.52836608886719,2012-06-07
37.270423889160156,2012-06-08
36.612613677978516,2012-06-11
36.64146041870117,2012-06-12
36.27216339111328,2012-06-13
37.172325134277344,2012-06-14
37.50123596191406,2012-06-15
37.968631744384766,2012-06-18
38.80532455444336,2012-06-19
38.21674728393555,2012-06-20
37.51277160644531,2012-06-21
38.14750289916992,2012-06-22
37.680118560791016,2012-06-25
37.772438049316406,2012-06-26
37.29350662231445,2012-06-27
36.86650085449219,2012-06-28
37.172325134277344,2012-06-29
36.9011344909668,2012-07-02
36.46258544921875,2012-07-03
37.36273956298828,2012-07-05
37.46086120605469,2012-07-06
36.6241455078125,2012-07-09
36.38180160522461,2012-07-10
35.90938949584961,2012-07-11
36.59917449951172,2012-07-12
37.515018463134766,2012-07-13
37.1208610534668,2012-07-16
37.33531951904297,2012-07-17
37.996131896972656,2012-07-18
38.17581558227539,2012-07-19
37.64834213256836,2012-07-20
36.58757019042969,2012-07-23
36.37889862060547,2012-07-24
36.813636779785156,2012-07-25
37.741085052490234,2012-07-26
38.68012237548828,2012-07-27
38.488834381103516,2012-07-30
37.58457565307617,2012-07-31
37.42228317260742,2012-08-01
38.05988311767578,2012-08-02
39.14382553100586,2012-08-03
39.0221061706543,2012-08-06
38.90037155151367,2012-08-07
38.59317398071289,2012-08-08
38.610565185546875,2012-08-09
38.738075256347656,2012-08-10
38.81922912597656,2012-08-13
38.401885986328125,2012-08-14
38.198997497558594,2012-08-15
38.332340240478516,2012-08-16
38.3149299621582,2012-08-17
37.781654357910156,2012-08-20
38.02511215209961,2012-08-21
37.84541702270508,2012-08-22
37.48602294921875,2012-08-23
37.11506271362305,2012-08-24
37.051300048828125,2012-08-27
36.97014617919922,2012-08-28
37.03970718383789,2012-08-29
36.72669219970703,2012-08-30
36.935359954833984,2012-08-31
36.50641632080078,2012-09-04
36.7150993347168,2012-09-05
37.144039154052734,2012-09-06
38.1120491027832,2012-09-07
38.332340240478516,2012-09-10
38.74967956542969,2012-09-11
38.71488571166992,2012-09-12
38.958351135253906,2012-09-13
38.58156204223633,2012-09-14
38.569984436035156,2012-09-17
38.726478576660156,2012-09-18
39.31772232055664,2012-09-19
39.52640151977539,2012-09-20
39.71768569946289,2012-09-21
39.55539321899414,2012-09-24
38.67430877685547,2012-09-25
38.569984436035156,2012-09-26
39.201805114746094,2012-09-27
38.45405197143555,2012-09-28
39.0800666809082,2012-10-01
38.51780319213867,2012-10-02
38.50041961669922,2012-10-03
38.52939224243164,2012-10-04
38.2569694519043,2012-10-05
38.80183792114258,2012-10-08
38.280147552490234,2012-10-09
41.359230041503906,2012-10-10
40.741668701171875,2012-10-11
40.4620246887207,2012-10-12
41.260196685791016,2012-10-15
41.33591842651367,2012-10-16
41.568965911865234,2012-10-17
42.000091552734375,2012-10-18
40.83488845825195,2012-10-19
40.893150329589844,2012-10-22
40.78827667236328,2012-10-23
40.741668701171875,2012-10-24
40.893150329589844,2012-10-25
40.72418975830078,2012-10-26
40.846534729003906,2012-10-31
42.42539978027344,2012-11-01
42.017578125,2012-11-02
42.11662292480469,2012-11-05
42.61767578125,2012-11-06
41.87776565551758,2012-11-07
41.44662857055664,2012-11-08
41.93019485473633,2012-11-09
42.390445709228516,2012-11-12
42.35548400878906,2012-11-13
41.5456657409668,2012-11-14
41.42913818359375,2012-11-15
41.88357925415039,2012-11-16
42.716705322265625,2012-11-19
42.17488479614258,2012-11-20
42.83905029296875,2012-11-21
43.112892150878906,2012-11-23
42.897300720214844,2012-11-26
42.99636459350586,2012-11-27
43.04877853393555,2012-11-28
43.386695861816406,2012-11-29
39.08124542236328,2012-11-30
38.91228485107422,2012-12-03
38.38794708251953,2012-12-04
38.39375305175781,2012-12-05
38.9880256652832,2012-12-06
38.626800537109375,2012-12-07
38.59767532348633,2012-12-10
39.33759307861328,2012-12-11
39.407501220703125,2012-12-12
39.5007209777832,2012-12-13
39.55897521972656,2012-12-14
40.240623474121094,2012-12-17
40.228973388671875,2012-12-18
39.12784957885742,2012-12-19
38.737510681152344,2012-12-20
37.21690368652344,2012-12-21
37.87523651123047,2012-12-24
37.892730712890625,2012-12-26
38.137420654296875,2012-12-27
37.706298828125,2012-12-28
38.685054779052734,2012-12-31
39.12784957885742,2013-01-02
39.37253189086914,2013-01-03
39.803688049316406,2013-01-04
39.55315399169922,2013-01-07
37.892730712890625,2013-01-08
37.960060119628906,2013-01-09
38.79751205444336,2013-01-10
39.16060256958008,2013-01-11
38.738948822021484,2013-01-14
38.8677864074707,2013-01-15
38.62181854248047,2013-01-16
38.299720764160156,2013-01-17
38.1533203125,2013-01-18
38.235313415527344,2013-01-22
38.70968246459961,2013-01-23
38.87948989868164,2013-01-24
37.84879684448242,2013-01-25
37.82536315917969,2013-01-28
37.62040710449219,2013-01-29
37.62040710449219,2013-01-30
38.03034973144531,2013-01-31
38.610111236572266,2013-02-01
37.44472122192383,2013-02-04
36.355464935302734,2013-02-05
36.853233337402344,2013-02-06
37.22805404663086,2013-02-07
38.24116897583008,2013-02-08
37.80194854736328,2013-02-11
37.91907501220703,2013-02-12
37.719966888427734,2013-02-13
37.41543960571289,2013-02-14
37.4740104675293,2013-02-15
38.1533203125,2013-02-19
37.807804107666016,2013-02-20
38.094757080078125,2013-02-21
38.32899856567383,2013-02-22
37.9073600769043,2013-02-25
37.98934555053711,2013-02-26
38.28802490234375,2013-02-27
38.34657669067383,2013-02-28
38.1884651184082,2013-03-01
38.34072494506836,2013-03-04
38.8267822265625,2013-03-05
39.184017181396484,2013-03-06
39.383121490478516,2013-03-07
39.658363342285156,2013-03-08
39.7286491394043,2013-03-11
40.249855041503906,2013-03-12
40.612945556640625,2013-03-13
40.905738830566406,2013-03-14
41.1107292175293,2013-03-15
40.47239685058594,2013-03-18
40.314273834228516,2013-03-19
40.671512603759766,2013-03-20
40.67734146118164,2013-03-21
40.812042236328125,2013-03-22
41.40352249145508,2013-03-25
41.64363098144531,2013-03-26
41.76660919189453,2013-03-27
42.12971496582031,2013-03-28
41.67877960205078,2013-04-01
41.0814323425293,2013-04-02
39.55296325683594,2013-04-03
39.66423034667969,2013-04-04
39.219154357910156,2013-04-05
39.42997741699219,2013-04-08
39.11374282836914,2013-04-09
39.29326248168945,2013-04-10
39.569908142089844,2013-04-11
39.905391693115234,2013-04-12
38.881256103515625,2013-04-15
39.228519439697266,2013-04-16
38.98131561279297,2013-04-17
38.25736999511719,2013-04-18
38.280914306640625,2013-04-19
38.41040802001953,2013-04-22
37.757076263427734,2013-04-23
40.40566635131836,2013-04-24
39.5522346496582,2013-04-25
39.35211944580078,2013-04-26
39.78767013549805,2013-04-29
40.09371566772461,2013-04-30
39.78767013549805,2013-05-01
40.07018280029297,2013-05-02
40.55869674682617,2013-05-03
40.24675369262695,2013-05-06
40.38801193237305,2013-05-07
40.95304870605469,2013-05-08
40.65285873413086,2013-05-09
41.41212844848633,2013-05-10
40.56459045410156,2013-05-13
41.28853225708008,2013-05-14
41.153160095214844,2013-05-15
40.98247146606445,2013-05-16
41.29441452026367,2013-05-17
41.470985412597656,2013-05-20
41.306190490722656,2013-05-21
41.10019302368164,2013-05-22
40.788246154785156,2013-05-23
40.73527526855469,2013-05-24
41.21790313720703,2013-05-28
40.92949295043945,2013-05-29
40.37623596191406,2013-05-30
39.875938415527344,2013-05-31
40.61756134033203,2013-06-03
40.52928161621094,2013-06-04
40.04075622558594,2013-06-05
41.85945129394531,2013-06-06
43.27202224731445,2013-06-07
42.65401840209961,2013-06-10
42.23612976074219,2013-06-11
42.200809478759766,2013-06-12
42.14784240722656,2013-06-13
41.85355758666992,2013-06-14
42.1419677734375,2013-06-17
42.506874084472656,2013-06-18
42.0890007019043,2013-06-19
40.841209411621094,2013-06-20
40.599891662597656,2013-06-21
40.08196258544922,2013-06-24
40.22320556640625,2013-06-25
40.74115753173828,2013-06-26
40.964813232421875,2013-06-27
40.81179428100586,2013-06-28
41.32973098754883,2013-07-01
41.25910186767578,2013-07-02
41.85945129394531,2013-07-03
42.177276611328125,2013-07-05
42.66579055786133,2013-07-08
42.965965270996094,2013-07-09
42.7856330871582,2013-07-10
42.29484176635742,2013-07-11
41.76860427856445,2013-07-12
42.43084716796875,2013-07-15
42.31850051879883,2013-07-16
42.217987060546875,2013-07-17
42.691017150878906,2013-07-18
42.620059967041016,2013-07-19
42.259368896484375,2013-07-22
41.644439697265625,2013-07-23
42.24755096435547,2013-07-24
42.631893157958984,2013-07-25
43.755340576171875,2013-07-26
43.47153091430664,2013-07-29
43.1936149597168,2013-07-30
43.11675262451172,2013-07-31
43.696197509765625,2013-08-01
43.98595428466797,2013-08-02
44.240203857421875,2013-08-05
43.755340576171875,2013-08-06
43.68438720703125,2013-08-07
43.81447219848633,2013-08-08
43.99186706542969,2013-08-09
44.033241271972656,2013-08-12
43.14631271362305,2013-08-13
43.199527740478516,2013-08-14
42.85067367553711,2013-08-15
42.66736602783203,2013-08-16
42.620059967041016,2013-08-19
42.95117950439453,2013-08-20
42.69693374633789,2013-08-21
43.01622772216797,2013-08-22
42.90979766845703,2013-08-23
42.59050750732422,2013-08-26
42.20024871826172,2013-08-27
41.85139846801758,2013-08-28
41.715389251708984,2013-08-29
41.402008056640625,2013-08-30
41.39018630981445,2013-09-03
41.17140579223633,2013-09-04
41.29557418823242,2013-09-05
41.15958023071289,2013-09-06
42.265281677246094,2013-09-09
42.29484176635742,2013-09-10
42.69693374633789,2013-09-11
42.803367614746094,2013-09-12
42.88615417480469,2013-09-13
42.95710372924805,2013-09-16
43.010318756103516,2013-09-17
43.530643463134766,2013-09-18
43.00440216064453,2013-09-19
42.625972747802734,2013-09-20
42.460426330566406,2013-09-23
42.60822677612305,2013-09-24
42.336238861083984,2013-09-25
42.791542053222656,2013-09-26
42.649627685546875,2013-09-27
42.21208190917969,2013-09-30
42.32442092895508,2013-10-01
41.80408477783203,2013-10-02
41.65034484863281,2013-10-03
42.29484176635742,2013-10-04
42.2357292175293,2013-10-07
42.37764358520508,2013-10-08
39.51283645629883,2013-10-09
39.19188690185547,2013-10-10
39.82190704345703,2013-10-11
39.78623580932617,2013-10-14
39.108680725097656,2013-10-15
39.500946044921875,2013-10-16
40.0536994934082,2013-10-17
39.631710052490234,2013-10-18
39.73276138305664,2013-10-21
39.863494873046875,2013-10-22
38.73422622680664,2013-10-23
39.227542877197266,2013-10-24
39.56631088256836,2013-10-25
39.67925262451172,2013-10-28
39.8575553894043,2013-10-29
40.51137161254883,2013-10-30
40.19041442871094,2013-10-31
40.70154571533203,2013-11-01
41.5515022277832,2013-11-04
41.741668701171875,2013-11-05
41.801109313964844,2013-11-06
41.48610305786133,2013-11-07
41.94375228881836,2013-11-08
42.63915252685547,2013-11-11
42.49055862426758,2013-11-12
43.50096893310547,2013-11-13
43.59012222290039,2013-11-14
43.97051239013672,2013-11-15
43.63172912597656,2013-11-18
43.85163497924805,2013-11-19
42.98387908935547,2013-11-20
44.52919387817383,2013-11-21
46.53812789916992,2013-11-22
46.36577606201172,2013-11-25
46.15180206298828,2013-11-26
46.11613082885742,2013-11-27
46.16963577270508,2013-11-29
46.18746566772461,2013-12-02
44.9393196105957,2013-12-03
44.969024658203125,2013-12-04
44.21420669555664,2013-12-05
44.20231246948242,2013-12-06
44.16071319580078,2013-12-09
43.63172912597656,2013-12-10
43.3286018371582,2013-12-11
42.555938720703125,2013-12-12
42.680763244628906,2013-12-13
43.52474594116211,2013-12-16
42.7164192199707,2013-12-17
43.22755813598633,2013-12-18
43.23945236206055,2013-12-19
43.619834899902344,2013-12-20
43.96455764770508,2013-12-23
44.04184341430664,2013-12-24
44.04777526855469,2013-12-26
43.90513610839844,2013-12-27
44.52919387817383,2013-12-30
44.9393196105957,2013-12-31
44.63025665283203,2014-01-02
44.90959930419922,2014-01-03
44.873931884765625,2014-01-06
45.50395202636719,2014-01-07
45.48611831665039,2014-01-08
44.606468200683594,2014-01-09
44.58863067626953,2014-01-10
43.63172912597656,2014-01-13
43.52474594116211,2014-01-14
43.70991897583008,2014-01-15
43.19021224975586,2014-01-16
43.07074737548828,2014-01-17
42.50324249267578,2014-01-21
42.61672592163086,2014-01-22
41.69677734375,2014-01-23
41.111351013183594,2014-01-24
40.52592086791992,2014-01-27
40.7409782409668,2014-01-28
39.731414794921875,2014-01-29
39.78517532348633,2014-01-30
40.11372756958008,2014-01-31
39.52233123779297,2014-02-03
43.046836853027344,2014-02-04
42.13883590698242,2014-02-05
42.51517868041992,2014-02-06
42.84971618652344,2014-02-07
43.465003967285156,2014-02-10
43.73381805419922,2014-02-11
43.91304397583008,2014-02-12
44.098209381103516,2014-02-13
43.859275817871094,2014-02-14
43.75175476074219,2014-02-18
43.500850677490234,2014-02-19
43.596431732177734,2014-02-20
43.518775939941406,2014-02-21
43.590457916259766,2014-02-24
43.77565383911133,2014-02-25
43.84135055541992,2014-02-26
44.08030319213867,2014-02-27
44.253536224365234,2014-02-28
43.972782135009766,2014-03-03
44.58807373046875,2014-03-04
44.68962097167969,2014-03-05
46.17112350463867,2014-03-06
46.09345245361328,2014-03-07
46.236820220947266,2014-03-10
46.19500732421875,2014-03-11
46.0695686340332,2014-03-12
45.2989501953125,2014-03-13
44.85091781616211,2014-03-14
44.87481689453125,2014-03-17
44.83896255493164,2014-03-18
44.325218200683594,2014-03-19
44.95248031616211,2014-03-20
44.964420318603516,2014-03-21
44.52236557006836,2014-03-24
