LNCR,Date
4.166669845581055,1995-12-29
4.229330062866211,1996-01-02
4.208670139312744,1996-01-03
4.3126702308654785,1996-01-04
4.35467004776001,1996-01-05
4.3126702308654785,1996-01-08
4.25,1996-01-09
4.395999908447266,1996-01-10
4.333330154418945,1996-01-11
4.375329971313477,1996-01-12
4.291999816894531,1996-01-15
4.10467004776001,1996-01-16
4.083330154418945,1996-01-17
4.416669845581055,1996-01-18
4.458670139312744,1996-01-19
4.416669845581055,1996-01-22
4.458670139312744,1996-01-23
4.125329971313477,1996-01-24
4.083330154418945,1996-01-25
4.208670139312744,1996-01-26
4.229330062866211,1996-01-29
4.416669845581055,1996-01-30
4.416669845581055,1996-01-31
4.708670139312744,1996-02-01
4.708670139312744,1996-02-02
4.5626702308654785,1996-02-05
4.771329879760742,1996-02-06
4.895999908447266,1996-02-07
4.833330154418945,1996-02-08
5.083330154418945,1996-02-09
5.208670139312744,1996-02-12
5.083330154418945,1996-02-13
5.188000202178955,1996-02-14
5.25,1996-02-15
5.171999931335449,1996-02-16
5.271329879760742,1996-02-20
5.208670139312744,1996-02-21
5.125329971313477,1996-02-22
5.166669845581055,1996-02-23
5.166669845581055,1996-02-26
5.25,1996-02-27
5.291999816894531,1996-02-28
5.219329833984375,1996-02-29
5.333330154418945,1996-03-01
5.291999816894531,1996-03-04
5.479330062866211,1996-03-05
5.458670139312744,1996-03-06
5.438000202178955,1996-03-07
5.25,1996-03-08
5.291999816894531,1996-03-11
5.333330154418945,1996-03-12
5.260670185089111,1996-03-13
5.291999816894531,1996-03-14
5.211329936981201,1996-03-15
5.271329879760742,1996-03-18
5.333330154418945,1996-03-19
5.333330154418945,1996-03-20
5.333330154418945,1996-03-21
5.35467004776001,1996-03-22
5.375329971313477,1996-03-25
5.416669845581055,1996-03-26
5.333330154418945,1996-03-27
5.416669845581055,1996-03-28
5.416669845581055,1996-03-29
5.416669845581055,1996-04-01
5.583330154418945,1996-04-02
5.791999816894531,1996-04-03
5.833330154418945,1996-04-04
6.0,1996-04-08
6.25,1996-04-09
6.291999816894531,1996-04-10
6.281330108642578,1996-04-11
6.35467004776001,1996-04-12
6.229330062866211,1996-04-15
6.271329879760742,1996-04-16
6.375329971313477,1996-04-17
6.208670139312744,1996-04-18
6.125329971313477,1996-04-19
6.083330154418945,1996-04-22
6.541999816894531,1996-04-23
6.438000202178955,1996-04-24
6.583330154418945,1996-04-25
6.5626702308654785,1996-04-26
6.60467004776001,1996-04-29
6.469329833984375,1996-04-30
6.416669845581055,1996-05-01
6.25,1996-05-02
6.083330154418945,1996-05-03
6.5626702308654785,1996-05-06
6.541999816894531,1996-05-07
6.541999816894531,1996-05-08
6.688000202178955,1996-05-09
6.5,1996-05-10
6.697999954223633,1996-05-13
6.708670139312744,1996-05-14
6.875329971313477,1996-05-15
6.791999816894531,1996-05-16
6.791999816894531,1996-05-17
6.833330154418945,1996-05-20
6.666669845581055,1996-05-21
6.666669845581055,1996-05-22
6.688000202178955,1996-05-23
6.708670139312744,1996-05-24
6.729330062866211,1996-05-28
6.666669845581055,1996-05-29
6.541999816894531,1996-05-30
6.291999816894531,1996-05-31
6.458670139312744,1996-06-03
6.729330062866211,1996-06-04
7.0,1996-06-05
6.958670139312744,1996-06-06
7.25,1996-06-07
6.916669845581055,1996-06-10
6.771329879760742,1996-06-11
6.75,1996-06-12
6.666669845581055,1996-06-13
6.75,1996-06-14
6.791999816894531,1996-06-17
6.636000156402588,1996-06-18
6.583330154418945,1996-06-19
6.666669845581055,1996-06-20
6.666669845581055,1996-06-21
6.666669845581055,1996-06-24
6.479330062866211,1996-06-25
6.300000190734863,1996-06-26
6.458670139312744,1996-06-27
6.541999816894531,1996-06-28
6.458670139312744,1996-07-01
6.25,1996-07-02
6.125329971313477,1996-07-03
6.125329971313477,1996-07-05
6.166669845581055,1996-07-08
6.291999816894531,1996-07-09
6.125329971313477,1996-07-10
5.916669845581055,1996-07-11
5.958670139312744,1996-07-12
5.875329971313477,1996-07-15
5.833330154418945,1996-07-16
5.958670139312744,1996-07-17
6.583330154418945,1996-07-18
6.416669845581055,1996-07-19
6.573329925537109,1996-07-22
6.541999816894531,1996-07-23
6.35467004776001,1996-07-24
6.3126702308654785,1996-07-25
6.291999816894531,1996-07-26
6.333330154418945,1996-07-29
6.541999816894531,1996-07-30
6.5,1996-07-31
6.458670139312744,1996-08-01
6.708670139312744,1996-08-02
6.875329971313477,1996-08-05
7.229330062866211,1996-08-06
6.791999816894531,1996-08-07
6.708670139312744,1996-08-08
6.791999816894531,1996-08-09
6.729330062866211,1996-08-12
6.75,1996-08-13
7.0,1996-08-14
6.833330154418945,1996-08-15
6.958670139312744,1996-08-16
6.5,1996-08-19
6.5,1996-08-20
6.3126702308654785,1996-08-21
6.145999908447266,1996-08-22
6.166669845581055,1996-08-23
6.166669845581055,1996-08-26
6.395999908447266,1996-08-27
6.541999816894531,1996-08-28
6.333330154418945,1996-08-29
6.219329833984375,1996-08-30
6.0,1996-09-03
6.125329971313477,1996-09-04
6.1146697998046875,1996-09-05
6.291999816894531,1996-09-06
6.625329971313477,1996-09-09
6.791999816894531,1996-09-10
6.708670139312744,1996-09-11
6.791999816894531,1996-09-12
6.833330154418945,1996-09-13
6.916669845581055,1996-09-16
6.938000202178955,1996-09-17
7.0,1996-09-18
6.958670139312744,1996-09-19
7.041999816894531,1996-09-20
6.916669845581055,1996-09-23
7.0,1996-09-24
6.666669845581055,1996-09-25
6.60467004776001,1996-09-26
6.625329971313477,1996-09-27
6.666669845581055,1996-09-30
6.25,1996-10-01
6.541999816894531,1996-10-02
6.541999816894531,1996-10-03
6.708670139312744,1996-10-04
6.458670139312744,1996-10-07
6.541999816894531,1996-10-08
6.5,1996-10-09
6.395999908447266,1996-10-10
6.291999816894531,1996-10-11
6.208670139312744,1996-10-14
6.25,1996-10-15
6.260670185089111,1996-10-16
6.239999771118164,1996-10-17
6.291999816894531,1996-10-18
6.395999908447266,1996-10-21
6.166669845581055,1996-10-22
6.0626702308654785,1996-10-23
6.10467004776001,1996-10-24
6.125329971313477,1996-10-25
6.25,1996-10-28
6.25,1996-10-29
6.291999816894531,1996-10-30
6.25,1996-10-31
6.125329971313477,1996-11-01
6.166669845581055,1996-11-04
5.958670139312744,1996-11-05
5.916669845581055,1996-11-06
5.85467004776001,1996-11-07
5.719329833984375,1996-11-08
5.75,1996-11-11
5.85467004776001,1996-11-12
5.916669845581055,1996-11-13
6.0,1996-11-14
5.916669845581055,1996-11-15
6.083330154418945,1996-11-18
6.083330154418945,1996-11-19
6.25,1996-11-20
6.188000202178955,1996-11-21
6.125329971313477,1996-11-22
6.125329971313477,1996-11-25
6.125329971313477,1996-11-26
6.416669845581055,1996-11-27
6.625329971313477,1996-11-29
6.541999816894531,1996-12-02
6.5626702308654785,1996-12-03
6.458670139312744,1996-12-04
6.333330154418945,1996-12-05
6.416669845581055,1996-12-06
6.541999816894531,1996-12-09
6.60467004776001,1996-12-10
6.375329971313477,1996-12-11
6.416669845581055,1996-12-12
6.5,1996-12-13
6.5,1996-12-16
6.541999816894531,1996-12-17
6.958670139312744,1996-12-18
7.083330154418945,1996-12-19
6.916669845581055,1996-12-20
6.802670001983643,1996-12-23
7.041999816894531,1996-12-24
7.083330154418945,1996-12-26
6.958670139312744,1996-12-27
7.0,1996-12-30
6.833330154418945,1996-12-31
6.875329971313477,1997-01-02
6.979330062866211,1997-01-03
6.958670139312744,1997-01-06
6.645999908447266,1997-01-07
6.677330017089844,1997-01-08
6.75,1997-01-09
6.75,1997-01-10
6.85467004776001,1997-01-13
7.0626702308654785,1997-01-14
7.208670139312744,1997-01-15
7.3126702308654785,1997-01-16
6.875329971313477,1997-01-17
6.510670185089111,1997-01-20
6.625329971313477,1997-01-21
6.625329971313477,1997-01-22
6.291999816894531,1997-01-23
6.395999908447266,1997-01-24
6.541999816894531,1997-01-27
6.5,1997-01-28
6.416669845581055,1997-01-29
6.479330062866211,1997-01-30
6.302670001983643,1997-01-31
6.375329971313477,1997-02-03
6.375329971313477,1997-02-04
6.427330017089844,1997-02-05
6.458670139312744,1997-02-06
6.521329879760742,1997-02-07
6.521329879760742,1997-02-10
6.583330154418945,1997-02-11
6.958670139312744,1997-02-12
7.0626702308654785,1997-02-13
7.041999816894531,1997-02-14
7.125329971313477,1997-02-18
7.208670139312744,1997-02-19
7.145999908447266,1997-02-20
7.125329971313477,1997-02-21
7.145999908447266,1997-02-24
7.145999908447266,1997-02-25
7.145999908447266,1997-02-26
7.083330154418945,1997-02-27
7.188000202178955,1997-02-28
7.239999771118164,1997-03-03
7.229330062866211,1997-03-04
7.291999816894531,1997-03-05
7.166669845581055,1997-03-06
7.208670139312744,1997-03-07
7.25,1997-03-10
7.25,1997-03-11
7.083330154418945,1997-03-12
7.0626702308654785,1997-03-13
7.125329971313477,1997-03-14
7.0626702308654785,1997-03-17
7.125329971313477,1997-03-18
7.10467004776001,1997-03-19
7.083330154418945,1997-03-20
7.083330154418945,1997-03-21
6.791999816894531,1997-03-24
6.886000156402588,1997-03-25
6.875329971313477,1997-03-26
6.85467004776001,1997-03-27
6.875329971313477,1997-03-31
6.8126702308654785,1997-04-01
6.583330154418945,1997-04-02
6.510670185089111,1997-04-03
6.625329971313477,1997-04-04
6.791999816894531,1997-04-07
6.791999816894531,1997-04-08
6.208670139312744,1997-04-09
6.125329971313477,1997-04-10
5.958670139312744,1997-04-11
6.083330154418945,1997-04-14
6.271329879760742,1997-04-15
6.3126702308654785,1997-04-16
6.5,1997-04-17
6.416669845581055,1997-04-18
6.333330154418945,1997-04-21
6.35467004776001,1997-04-22
6.35467004776001,1997-04-23
6.333330154418945,1997-04-24
6.291999816894531,1997-04-25
6.375329971313477,1997-04-28
6.416669845581055,1997-04-29
6.541999816894531,1997-04-30
6.645999908447266,1997-05-01
6.666669845581055,1997-05-02
6.583330154418945,1997-05-05
6.541999816894531,1997-05-06
6.541999816894531,1997-05-07
6.771329879760742,1997-05-08
6.916669845581055,1997-05-09
6.916669845581055,1997-05-12
6.875329971313477,1997-05-13
6.386000156402588,1997-05-14
6.208670139312744,1997-05-15
6.188000202178955,1997-05-16
6.386000156402588,1997-05-19
6.583330154418945,1997-05-20
6.583330154418945,1997-05-21
6.583330154418945,1997-05-22
6.625329971313477,1997-05-23
6.416669845581055,1997-05-27
6.333330154418945,1997-05-28
6.5,1997-05-29
6.5,1997-05-30
6.5,1997-06-02
6.625329971313477,1997-06-03
6.625329971313477,1997-06-04
6.85467004776001,1997-06-05
7.010670185089111,1997-06-06
7.208670139312744,1997-06-09
7.083330154418945,1997-06-10
7.271329879760742,1997-06-11
7.416669845581055,1997-06-12
7.083330154418945,1997-06-13
7.083330154418945,1997-06-16
6.916669845581055,1997-06-17
6.771329879760742,1997-06-18
6.843999862670898,1997-06-19
6.875329971313477,1997-06-20
7.0,1997-06-23
7.145999908447266,1997-06-24
7.083330154418945,1997-06-25
6.938000202178955,1997-06-26
6.916669845581055,1997-06-27
7.166669845581055,1997-06-30
6.843999862670898,1997-07-01
6.760670185089111,1997-07-02
6.791999816894531,1997-07-03
6.916669845581055,1997-07-07
7.041999816894531,1997-07-08
6.895999908447266,1997-07-09
7.271329879760742,1997-07-10
7.416669845581055,1997-07-11
7.291999816894531,1997-07-14
7.188000202178955,1997-07-15
7.291999816894531,1997-07-16
7.343999862670898,1997-07-17
7.323329925537109,1997-07-18
7.375329971313477,1997-07-21
7.479330062866211,1997-07-22
7.5,1997-07-23
7.5626702308654785,1997-07-24
7.719329833984375,1997-07-25
7.75,1997-07-28
7.85467004776001,1997-07-29
8.229330062866211,1997-07-30
8.166669845581055,1997-07-31
8.229330062866211,1997-08-01
7.979330062866211,1997-08-04
7.875329971313477,1997-08-05
7.958670139312744,1997-08-06
8.021329879760742,1997-08-07
7.906670093536377,1997-08-08
7.947999954223633,1997-08-11
7.729330062866211,1997-08-12
7.791999816894531,1997-08-13
7.833330154418945,1997-08-14
7.843999862670898,1997-08-15
7.760670185089111,1997-08-18
7.583330154418945,1997-08-19
7.541999816894531,1997-08-20
7.479330062866211,1997-08-21
7.677330017089844,1997-08-22
7.666669845581055,1997-08-25
7.479330062866211,1997-08-26
7.541999816894531,1997-08-27
7.823329925537109,1997-08-28
7.947999954223633,1997-08-29
7.85467004776001,1997-09-02
7.833330154418945,1997-09-03
7.791999816894531,1997-09-04
7.85467004776001,1997-09-05
7.906670093536377,1997-09-08
8.208669662475586,1997-09-09
8.25,1997-09-10
8.614669799804688,1997-09-11
8.63599967956543,1997-09-12
8.75,1997-09-15
8.916669845581055,1997-09-16
8.854669570922852,1997-09-17
8.791999816894531,1997-09-18
8.791999816894531,1997-09-19
8.708669662475586,1997-09-22
8.593999862670898,1997-09-23
8.395999908447266,1997-09-24
8.416669845581055,1997-09-25
8.437999725341797,1997-09-26
8.395999908447266,1997-09-29
8.406669616699219,1997-09-30
8.541999816894531,1997-10-01
8.56266975402832,1997-10-02
8.666669845581055,1997-10-03
8.708669662475586,1997-10-06
8.697999954223633,1997-10-07
8.802669525146484,1997-10-08
8.791999816894531,1997-10-09
8.81266975402832,1997-10-10
8.81266975402832,1997-10-13
8.875329971313477,1997-10-14
8.81266975402832,1997-10-15
8.833330154418945,1997-10-16
8.833330154418945,1997-10-17
8.843999862670898,1997-10-20
9.145999908447266,1997-10-21
9.229330062866211,1997-10-22
9.187999725341797,1997-10-23
9.187999725341797,1997-10-24
8.708669662475586,1997-10-27
8.843999862670898,1997-10-28
8.958669662475586,1997-10-29
8.895999908447266,1997-10-30
8.937999725341797,1997-10-31
9.208669662475586,1997-11-03
9.5,1997-11-04
9.614669799804688,1997-11-05
9.791999816894531,1997-11-06
9.708669662475586,1997-11-07
9.5,1997-11-10
9.416669845581055,1997-11-11
9.427330017089844,1997-11-12
9.104669570922852,1997-11-13
9.260669708251953,1997-11-14
9.375329971313477,1997-11-17
9.291999816894531,1997-11-18
9.333330154418945,1997-11-19
9.687999725341797,1997-11-20
9.604669570922852,1997-11-21
9.510669708251953,1997-11-24
9.5,1997-11-25
9.38599967956543,1997-11-26
9.375329971313477,1997-11-28
9.687999725341797,1997-12-01
9.729330062866211,1997-12-02
9.771329879760742,1997-12-03
9.687999725341797,1997-12-04
9.645999908447266,1997-12-05
9.510669708251953,1997-12-08
9.56266975402832,1997-12-09
9.666669845581055,1997-12-10
9.5,1997-12-11
9.187999725341797,1997-12-12
8.82332992553711,1997-12-15
9.07332992553711,1997-12-16
8.81266975402832,1997-12-17
8.833330154418945,1997-12-18
9.083330154418945,1997-12-19
9.187999725341797,1997-12-22
9.197999954223633,1997-12-23
9.187999725341797,1997-12-24
9.208669662475586,1997-12-26
9.271329879760742,1997-12-29
9.5,1997-12-30
9.5,1997-12-31
9.291999816894531,1998-01-02
9.052669525146484,1998-01-05
9.458669662475586,1998-01-06
9.416669845581055,1998-01-07
9.333330154418945,1998-01-08
9.271329879760742,1998-01-09
9.239999771118164,1998-01-12
9.75,1998-01-13
9.916669845581055,1998-01-14
9.791999816894531,1998-01-15
9.958669662475586,1998-01-16
10.104700088500977,1998-01-20
10.104700088500977,1998-01-21
10.041999816894531,1998-01-22
10.312700271606445,1998-01-23
10.156700134277344,1998-01-26
10.187999725341797,1998-01-27
10.187999725341797,1998-01-28
10.25,1998-01-29
10.187999725341797,1998-01-30
10.3233003616333,1998-02-02
10.604700088500977,1998-02-03
10.521300315856934,1998-02-04
10.521300315856934,1998-02-05
10.458700180053711,1998-02-06
10.33329963684082,1998-02-09
10.41670036315918,1998-02-10
10.33329963684082,1998-02-11
10.395999908447266,1998-02-12
10.541999816894531,1998-02-13
10.5733003616333,1998-02-17
10.58329963684082,1998-02-18
10.562700271606445,1998-02-19
10.645999908447266,1998-02-20
10.645999908447266,1998-02-23
10.41670036315918,1998-02-24
10.375300407409668,1998-02-25
10.354700088500977,1998-02-26
10.817999839782715,1998-02-27
10.812700271606445,1998-03-02
10.791999816894531,1998-03-03
10.66670036315918,1998-03-04
10.958700180053711,1998-03-05
11.041999816894531,1998-03-06
11.021300315856934,1998-03-09
11.208700180053711,1998-03-10
11.16670036315918,1998-03-11
11.271300315856934,1998-03-12
11.16670036315918,1998-03-13
11.187999725341797,1998-03-16
10.791999816894531,1998-03-17
10.687999725341797,1998-03-18
10.854700088500977,1998-03-19
10.75,1998-03-20
10.739999771118164,1998-03-23
10.937999725341797,1998-03-24
11.041999816894531,1998-03-25
11.437999725341797,1998-03-26
11.437999725341797,1998-03-27
11.437999725341797,1998-03-30
11.771300315856934,1998-03-31
12.08329963684082,1998-04-01
12.447999954223633,1998-04-02
12.427300453186035,1998-04-03
12.719300270080566,1998-04-06
12.541999816894531,1998-04-07
12.771300315856934,1998-04-08
12.729299545288086,1998-04-09
12.593999862670898,1998-04-13
12.63599967956543,1998-04-14
12.437999725341797,1998-04-15
12.208700180053711,1998-04-16
12.5,1998-04-17
12.5,1998-04-20
13.479299545288086,1998-04-21
13.437999725341797,1998-04-22
13.354700088500977,1998-04-23
13.312700271606445,1998-04-24
12.875300407409668,1998-04-27
13.041999816894531,1998-04-28
13.437999725341797,1998-04-29
13.521300315856934,1998-04-30
13.989999771118164,1998-05-01
14.208700180053711,1998-05-04
14.145999908447266,1998-05-05
14.16670036315918,1998-05-06
14.093999862670898,1998-05-07
14.208700180053711,1998-05-08
14.062700271606445,1998-05-11
13.75,1998-05-12
13.771300315856934,1998-05-13
13.656700134277344,1998-05-14
13.395999908447266,1998-05-15
12.958700180053711,1998-05-18
13.312700271606445,1998-05-19
12.875300407409668,1998-05-20
13.031299591064453,1998-05-21
12.875300407409668,1998-05-22
12.771300315856934,1998-05-26
12.708700180053711,1998-05-27
13.021300315856934,1998-05-28
12.5,1998-05-29
12.687999725341797,1998-06-01
12.541999816894531,1998-06-02
12.625300407409668,1998-06-03
12.375300407409668,1998-06-04
12.66670036315918,1998-06-05
12.625300407409668,1998-06-08
12.708700180053711,1998-06-09
13.08329963684082,1998-06-10
13.312700271606445,1998-06-11
13.41670036315918,1998-06-12
13.375300407409668,1998-06-15
12.83329963684082,1998-06-16
13.08329963684082,1998-06-17
13.041999816894531,1998-06-18
13.041999816894531,1998-06-19
13.25,1998-06-22
13.66670036315918,1998-06-23
14.08329963684082,1998-06-24
14.375300407409668,1998-06-25
14.5,1998-06-26
14.375300407409668,1998-06-29
14.021300315856934,1998-06-30
14.291999816894531,1998-07-01
14.354700088500977,1998-07-02
14.66670036315918,1998-07-06
14.604700088500977,1998-07-07
14.625300407409668,1998-07-08
14.541999816894531,1998-07-09
14.208700180053711,1998-07-10
12.458700180053711,1998-07-13
12.312700271606445,1998-07-14
11.875300407409668,1998-07-15
12.375300407409668,1998-07-16
12.312700271606445,1998-07-17
12.271300315856934,1998-07-20
13.208700180053711,1998-07-21
13.33329963684082,1998-07-22
13.021300315856934,1998-07-23
13.229299545288086,1998-07-24
13.208700180053711,1998-07-27
13.291999816894531,1998-07-28
13.229299545288086,1998-07-29
13.458700180053711,1998-07-30
13.25,1998-07-31
12.83329963684082,1998-08-03
12.25,1998-08-04
12.16670036315918,1998-08-05
12.33329963684082,1998-08-06
12.791999816894531,1998-08-07
13.41670036315918,1998-08-10
13.291999816894531,1998-08-11
13.33329963684082,1998-08-12
13.395999908447266,1998-08-13
13.66670036315918,1998-08-14
13.645999908447266,1998-08-17
13.895999908447266,1998-08-18
13.83329963684082,1998-08-19
13.708700180053711,1998-08-20
13.354700088500977,1998-08-21
13.33329963684082,1998-08-24
13.291999816894531,1998-08-25
12.875300407409668,1998-08-26
12.33329963684082,1998-08-27
12.33329963684082,1998-08-28
11.312700271606445,1998-08-31
12.791999816894531,1998-09-01
12.5,1998-09-02
11.562700271606445,1998-09-03
12.145999908447266,1998-09-04
11.08329963684082,1998-09-08
11.354700088500977,1998-09-09
12.08329963684082,1998-09-10
12.291999816894531,1998-09-11
12.5,1998-09-14
12.354700088500977,1998-09-15
12.458700180053711,1998-09-16
12.83329963684082,1998-09-17
13.354700088500977,1998-09-18
13.875300407409668,1998-09-21
13.875300407409668,1998-09-22
14.33329963684082,1998-09-23
13.91670036315918,1998-09-24
13.979299545288086,1998-09-25
14.08329963684082,1998-09-28
13.125300407409668,1998-09-29
12.91670036315918,1998-09-30
11.958700180053711,1998-10-01
12.125300407409668,1998-10-02
11.91670036315918,1998-10-05
11.91670036315918,1998-10-06
11.5,1998-10-07
10.625300407409668,1998-10-08
11.16670036315918,1998-10-09
11.145999908447266,1998-10-12
10.91670036315918,1998-10-13
10.791999816894531,1998-10-14
11.489999771118164,1998-10-15
11.218700408935547,1998-10-16
12.104700088500977,1998-10-19
11.541999816894531,1998-10-20
11.604700088500977,1998-10-21
11.58329963684082,1998-10-22
11.937999725341797,1998-10-23
12.16670036315918,1998-10-26
12.541999816894531,1998-10-27
12.16670036315918,1998-10-28
12.91670036315918,1998-10-29
13.312700271606445,1998-10-30
12.91670036315918,1998-11-02
12.5,1998-11-03
12.687999725341797,1998-11-04
12.687999725341797,1998-11-05
12.521300315856934,1998-11-06
12.41670036315918,1998-11-09
12.33329963684082,1998-11-10
12.354700088500977,1998-11-11
12.33329963684082,1998-11-12
10.91670036315918,1998-11-13
10.91670036315918,1998-11-16
10.791999816894531,1998-11-17
11.375300407409668,1998-11-18
11.0,1998-11-19
11.541999816894531,1998-11-20
11.645999908447266,1998-11-23
11.33329963684082,1998-11-24
11.479299545288086,1998-11-27
11.5,1998-11-30
11.33329963684082,1998-12-01
11.33329963684082,1998-12-02
11.458700180053711,1998-12-03
11.375300407409668,1998-12-04
11.291999816894531,1998-12-07
11.125300407409668,1998-12-08
11.208700180053711,1998-12-09
11.33329963684082,1998-12-10
11.458700180053711,1998-12-11
11.354700088500977,1998-12-14
11.354700088500977,1998-12-15
11.208700180053711,1998-12-16
11.145999908447266,1998-12-17
11.791999816894531,1998-12-18
12.66670036315918,1998-12-21
12.604700088500977,1998-12-22
12.645999908447266,1998-12-23
12.645999908447266,1998-12-24
12.979299545288086,1998-12-28
13.0,1998-12-29
13.25,1998-12-30
13.521300315856934,1998-12-31
13.291999816894531,1999-01-04
13.312700271606445,1999-01-05
13.25,1999-01-06
13.125300407409668,1999-01-07
13.08329963684082,1999-01-08
12.771300315856934,1999-01-11
12.854700088500977,1999-01-12
12.5,1999-01-13
12.302000045776367,1999-01-14
12.291999816894531,1999-01-15
12.16670036315918,1999-01-19
11.41670036315918,1999-01-20
11.229299545288086,1999-01-21
11.375300407409668,1999-01-22
11.291999816894531,1999-01-25
11.0,1999-01-26
11.125300407409668,1999-01-27
11.468700408935547,1999-01-28
11.66670036315918,1999-01-29
11.66670036315918,1999-02-01
11.125300407409668,1999-02-02
11.83329963684082,1999-02-03
11.625300407409668,1999-02-04
11.521300315856934,1999-02-05
12.291999816894531,1999-02-08
11.843999862670898,1999-02-09
12.458700180053711,1999-02-10
12.937999725341797,1999-02-11
12.729299545288086,1999-02-12
12.958700180053711,1999-02-16
12.791999816894531,1999-02-17
12.791999816894531,1999-02-18
12.687999725341797,1999-02-19
12.437999725341797,1999-02-22
12.271300315856934,1999-02-23
12.208700180053711,1999-02-24
11.83329963684082,1999-02-25
11.875300407409668,1999-02-26
11.771300315856934,1999-03-01
11.41670036315918,1999-03-02
11.479299545288086,1999-03-03
11.41670036315918,1999-03-04
11.708700180053711,1999-03-05
11.541999816894531,1999-03-08
11.58329963684082,1999-03-09
11.041999816894531,1999-03-10
10.291999816894531,1999-03-11
9.75,1999-03-12
9.208669662475586,1999-03-15
9.625329971313477,1999-03-16
9.083330154418945,1999-03-17
9.166669845581055,1999-03-18
8.916669845581055,1999-03-19
7.291999816894531,1999-03-22
6.458670139312744,1999-03-23
7.895999908447266,1999-03-24
7.979330062866211,1999-03-25
7.938000202178955,1999-03-26
7.85467004776001,1999-03-29
7.916669845581055,1999-03-30
9.375329971313477,1999-03-31
9.31266975402832,1999-04-01
9.31266975402832,1999-04-05
8.354669570922852,1999-04-06
8.0,1999-04-07
7.875329971313477,1999-04-08
7.916669845581055,1999-04-09
8.104669570922852,1999-04-12
8.271329879760742,1999-04-13
8.458669662475586,1999-04-14
8.604669570922852,1999-04-15
8.708669662475586,1999-04-16
8.875329971313477,1999-04-19
9.375329971313477,1999-04-20
9.666669845581055,1999-04-21
9.75,1999-04-22
9.833330154418945,1999-04-23
10.33329963684082,1999-04-26
10.479299545288086,1999-04-27
10.271300315856934,1999-04-28
9.708669662475586,1999-04-29
9.875329971313477,1999-04-30
8.833330154418945,1999-05-03
8.833330154418945,1999-05-04
8.791999816894531,1999-05-05
8.854669570922852,1999-05-06
8.541999816894531,1999-05-07
8.31266975402832,1999-05-10
9.375329971313477,1999-05-11
9.208669662475586,1999-05-12
8.395999908447266,1999-05-13
8.0,1999-05-14
8.666669845581055,1999-05-17
8.458669662475586,1999-05-18
8.625329971313477,1999-05-19
9.229330062866211,1999-05-20
8.687999725341797,1999-05-21
7.75,1999-05-24
8.041999816894531,1999-05-25
8.375329971313477,1999-05-26
8.166669845581055,1999-05-27
8.208669662475586,1999-05-28
8.208669662475586,1999-06-01
8.271329879760742,1999-06-02
7.875329971313477,1999-06-03
8.0,1999-06-04
8.708669662475586,1999-06-07
8.75,1999-06-08
8.583330154418945,1999-06-09
8.75,1999-06-10
9.708669662475586,1999-06-11
9.0,1999-06-14
9.229330062866211,1999-06-15
9.208669662475586,1999-06-16
8.625329971313477,1999-06-17
8.666669845581055,1999-06-18
8.979330062866211,1999-06-21
8.854669570922852,1999-06-22
8.666669845581055,1999-06-23
8.625329971313477,1999-06-24
8.875329971313477,1999-06-25
8.604669570922852,1999-06-28
8.875329971313477,1999-06-29
8.333330154418945,1999-06-30
8.166669845581055,1999-07-01
7.833330154418945,1999-07-02
8.0,1999-07-06
8.479330062866211,1999-07-07
10.16670036315918,1999-07-08
10.229299545288086,1999-07-09
10.229299545288086,1999-07-12
10.041999816894531,1999-07-13
9.989999771118164,1999-07-14
10.625300407409668,1999-07-15
10.979299545288086,1999-07-16
10.562700271606445,1999-07-19
9.791999816894531,1999-07-20
10.021300315856934,1999-07-21
10.08329963684082,1999-07-22
10.271300315856934,1999-07-23
10.458700180053711,1999-07-26
10.604700088500977,1999-07-27
10.354700088500977,1999-07-28
10.041999816894531,1999-07-29
10.0,1999-07-30
9.833330154418945,1999-08-02
9.458669662475586,1999-08-03
9.291999816894531,1999-08-04
9.333330154418945,1999-08-05
9.187999725341797,1999-08-06
8.937999725341797,1999-08-09
8.75,1999-08-10
8.833330154418945,1999-08-11
8.81266975402832,1999-08-12
9.0,1999-08-13
8.833330154418945,1999-08-16
8.583330154418945,1999-08-17
8.333330154418945,1999-08-18
8.271329879760742,1999-08-19
8.56266975402832,1999-08-20
8.708669662475586,1999-08-23
8.56266975402832,1999-08-24
8.843999862670898,1999-08-25
8.854669570922852,1999-08-26
8.56266975402832,1999-08-27
8.771329879760742,1999-08-30
8.791999816894531,1999-08-31
8.958669662475586,1999-09-01
8.81266975402832,1999-09-02
9.145999908447266,1999-09-03
9.104669570922852,1999-09-07
9.104669570922852,1999-09-08
9.281330108642578,1999-09-09
9.31266975402832,1999-09-10
9.395999908447266,1999-09-13
9.437999725341797,1999-09-14
9.458669662475586,1999-09-15
9.145999908447266,1999-09-16
9.333330154418945,1999-09-17
9.354669570922852,1999-09-20
9.375329971313477,1999-09-21
9.333330154418945,1999-09-22
9.125329971313477,1999-09-23
9.021329879760742,1999-09-24
8.958669662475586,1999-09-27
9.31266975402832,1999-09-28
9.166669845581055,1999-09-29
8.885330200195312,1999-09-30
8.56266975402832,1999-10-01
8.32332992553711,1999-10-04
8.375329971313477,1999-10-05
8.458669662475586,1999-10-06
8.145999908447266,1999-10-07
8.521329879760742,1999-10-08
8.583330154418945,1999-10-11
8.458669662475586,1999-10-12
