J,Date
10.526768684387207,2001-01-08
10.305928230285645,2001-01-09
10.276481628417969,2001-01-10
10.379541397094727,2001-01-11
10.320651054382324,2001-01-12
10.158700942993164,2001-01-16
9.982026100158691,2001-01-17
10.261758804321289,2001-01-18
10.158700942993164,2001-01-19
10.158700942993164,2001-01-22
10.394264221191406,2001-01-23
10.51204776763916,2001-01-24
10.718162536621094,2001-01-25
10.659273147583008,2001-01-26
10.989062309265137,2001-01-29
11.07150936126709,2001-01-30
11.248186111450195,2001-01-31
11.507303237915039,2001-02-01
11.957232475280762,2001-02-02
11.860651969909668,2001-02-05
11.938385963439941,2001-02-06
11.994922637939453,2001-02-07
12.049100875854492,2001-02-08
12.2964448928833,2001-02-09
12.673345565795898,2001-02-12
12.913623809814453,2001-02-13
13.158608436584473,2001-02-14
13.038469314575195,2001-02-15
12.751082420349121,2001-02-16
12.90891170501709,2001-02-20
12.53200912475586,2001-02-21
12.720458030700684,2001-02-22
13.080872535705566,2001-02-23
13.568488121032715,2001-02-26
13.403597831726074,2001-02-27
13.252832412719727,2001-02-28
13.217499732971191,2001-03-01
13.43892765045166,2001-03-02
13.509598731994629,2001-03-05
13.43892765045166,2001-03-06
13.455419540405273,2001-03-07
13.519021987915039,2001-03-08
13.3659029006958,2001-03-09
12.981937408447266,2001-03-12
12.65685749053955,2001-03-13
12.2493314743042,2001-03-14
12.63801097869873,2001-03-15
12.268179893493652,2001-03-16
12.34591293334961,2001-03-19
12.663925170898438,2001-03-20
12.546140670776367,2001-03-21
11.952522277832031,2001-03-22
12.24697494506836,2001-03-23
12.744016647338867,2001-03-26
13.219855308532715,2001-03-27
13.097362518310547,2001-03-28
13.497820854187012,2001-03-29
13.662714004516602,2001-03-30
13.759299278259277,2001-04-02
13.523731231689453,2001-04-03
13.594401359558105,2001-04-04
13.796988487243652,2001-04-05
13.35412883758545,2001-04-06
13.582624435424805,2001-04-09
13.738097190856934,2001-04-10
13.766365051269531,2001-04-11
14.070241928100586,2001-04-12
13.952458381652832,2001-04-16
13.957171440124512,2001-04-17
14.051397323608398,2001-04-18
14.131490707397461,2001-04-19
14.01606273651123,2001-04-20
14.084376335144043,2001-04-23
14.604971885681152,2001-04-24
15.08788013458252,2001-04-25
15.547229766845703,2001-04-26
15.610828399658203,2001-04-27
15.52838134765625,2001-04-30
15.665009498596191,2001-05-01
15.500117301940918,2001-05-02
15.25277328491211,2001-05-03
15.627318382263184,2001-05-04
15.697991371154785,2001-05-07
16.063114166259766,2001-05-08
15.884088516235352,2001-05-09
16.604909896850586,2001-05-10
16.46828842163086,2001-05-11
16.4824161529541,2001-05-14
16.51539421081543,2001-05-15
16.725051879882812,2001-05-16
17.299827575683594,2001-05-17
17.631969451904297,2001-05-18
17.549518585205078,2001-05-21
17.469436645507812,2001-05-22
16.96297264099121,2001-05-23
17.24329376220703,2001-05-24
17.316308975219727,2001-05-25
17.523609161376953,2001-05-29
17.41524887084961,2001-05-30
17.573076248168945,2001-05-31
17.723838806152344,2001-06-01
17.747394561767578,2001-06-04
16.465927124023438,2001-06-05
15.89586353302002,2001-06-06
15.488337516784668,2001-06-07
15.74981689453125,2001-06-08
15.641458511352539,2001-06-11
15.73096752166748,2001-06-12
16.09374237060547,2001-06-13
16.089031219482422,2001-06-14
15.89586353302002,2001-06-15
16.34343147277832,2001-06-18
15.987733840942383,2001-06-19
14.725110054016113,2001-06-20
15.427091598510742,2001-06-21
15.629674911499023,2001-06-22
15.311661720275879,2001-06-25
15.292817115783691,2001-06-26
14.746309280395508,2001-06-27
14.793421745300293,2001-06-28
15.3658447265625,2001-06-29
15.120859146118164,2001-07-02
15.240994453430176,2001-07-03
15.389402389526367,2001-07-05
14.955965995788574,2001-07-06
15.271615028381348,2001-07-09
15.615543365478516,2001-07-10
15.688566207885742,2001-07-11
16.17854118347168,2001-07-12
16.39525604248047,2001-07-13
16.301034927368164,2001-07-16
16.11258316040039,2001-07-17
16.3245849609375,2001-07-18
15.467135429382324,2001-07-19
15.721543312072754,2001-07-20
15.464784622192383,2001-07-23
13.514310836791992,2001-07-24
13.799344062805176,2001-07-25
13.681565284729004,2001-07-26
13.674494743347168,2001-07-27
13.615601539611816,2001-07-30
13.794631958007812,2001-07-31
13.662714004516602,2001-08-01
13.347062110900879,2001-08-02
12.930112838745117,2001-08-03
11.985501289367676,2001-08-06
12.791130065917969,2001-08-07
12.996070861816406,2001-08-08
13.474265098571777,2001-08-09
13.874722480773926,2001-08-10
13.886502265930176,2001-08-13
14.343494415283203,2001-08-14
14.098508834838867,2001-08-15
14.315228462219238,2001-08-16
14.251626968383789,2001-08-17
14.133843421936035,2001-08-20
13.851166725158691,2001-08-21
14.133843421936035,2001-08-22
14.157402038574219,2001-08-23
14.119709014892578,2001-08-24
14.098508834838867,2001-08-27
13.99485969543457,2001-08-28
14.044329643249512,2001-08-29
13.846454620361328,2001-08-30
13.80876636505127,2001-08-31
13.910057067871094,2001-09-04
14.124421119689941,2001-09-05
13.921833992004395,2001-09-06
13.380037307739258,2001-09-07
13.229279518127441,2001-09-10
14.098508834838867,2001-09-17
15.429444313049316,2001-09-18
15.224506378173828,2001-09-19
14.677998542785645,2001-09-20
13.65565013885498,2001-09-21
13.933613777160645,2001-09-24
14.418877601623535,2001-09-25
14.253981590270996,2001-09-26
14.348204612731934,2001-09-27
14.699198722839355,2001-09-28
14.550793647766113,2001-10-01
14.840538024902344,2001-10-02
16.011293411254883,2001-10-03
15.582562446594238,2001-10-04
15.351707458496094,2001-10-05
15.573138236999512,2001-10-08
16.218584060668945,2001-10-09
16.600200653076172,2001-10-10
15.855813026428223,2001-10-11
15.45064640045166,2001-10-12
15.681496620178223,2001-10-15
16.301034927368164,2001-10-16
16.07489585876465,2001-10-17
15.608476638793945,2001-10-18
15.613187789916992,2001-10-19
15.983019828796387,2001-10-22
15.438868522644043,2001-10-23
15.405892372131348,2001-10-24
15.747455596923828,2001-10-25
16.39996910095215,2001-10-26
15.818123817443848,2001-10-29
15.490692138671875,2001-10-30
15.438868522644043,2001-10-31
15.759238243103027,2001-11-01
16.329296112060547,2001-11-02
16.604909896850586,2001-11-05
16.725051879882812,2001-11-06
16.970033645629883,2001-11-07
17.017148971557617,2001-11-08
17.054838180541992,2001-11-09
16.937055587768555,2001-11-12
17.476499557495117,2001-11-13
17.700281143188477,2001-11-14
17.441162109375,2001-11-15
16.48712158203125,2001-11-16
16.136140823364258,2001-11-19
16.19267463684082,2001-11-20
16.2539119720459,2001-11-21
16.136140823364258,2001-11-23
16.3245849609375,2001-11-26
16.3245849609375,2001-11-27
16.546016693115234,2001-11-28
16.65437889099121,2001-11-29
16.24213409423828,2001-11-30
15.933553695678711,2001-12-03
16.29397201538086,2001-12-04
16.484777450561523,2001-12-05
15.964173316955566,2001-12-06
15.641458511352539,2001-12-07
15.370553016662598,2001-12-10
15.292817115783691,2001-12-11
14.663864135742188,2001-12-12
15.297534942626953,2001-12-13
15.330511093139648,2001-12-14
15.747455596923828,2001-12-17
16.04662322998047,2001-12-18
16.225648880004883,2001-12-19
15.794573783874512,2001-12-20
15.582562446594238,2001-12-21
15.865242004394531,2001-12-24
15.879374504089355,2001-12-26
15.768657684326172,2001-12-27
15.848749160766602,2001-12-28
15.547229766845703,2001-12-31
15.497761726379395,2002-01-02
15.54016399383545,2002-01-03
15.712120056152344,2002-01-04
15.368199348449707,2002-01-07
15.116146087646484,2002-01-08
15.149124145507812,2002-01-09
15.005431175231934,2002-01-10
14.710977554321289,2002-01-11
14.244560241699219,2002-01-14
14.35763168334961,2002-01-15
13.759299278259277,2002-01-16
14.852313041687012,2002-01-17
14.82168960571289,2002-01-18
14.73217487335205,2002-01-22
14.788713455200195,2002-01-23
15.078457832336426,2002-01-24
14.98894214630127,2002-01-25
14.934762001037598,2002-01-28
14.946541786193848,2002-01-29
15.139704704284668,2002-01-30
15.07610034942627,2002-01-31
15.130279541015625,2002-02-01
14.779290199279785,2002-02-04
14.97009563446045,2002-02-05
14.534302711486816,2002-02-06
14.180957794189453,2002-02-07
14.609683990478516,2002-02-08
14.852313041687012,2002-02-11
14.88293743133545,2002-02-12
14.854670524597168,2002-02-13
15.306958198547363,2002-02-14
15.028987884521484,2002-02-15
15.057255744934082,2002-02-19
15.193883895874023,2002-02-20
14.894716262817383,2002-02-21
14.647375106811523,2002-02-22
15.314020156860352,2002-02-25
15.51189136505127,2002-02-26
16.296323776245117,2002-02-27
15.888797760009766,2002-02-28
15.429444313049316,2002-03-01
16.17147445678711,2002-03-04
16.10787010192871,2002-03-05
16.46828842163086,2002-03-06
16.90172004699707,2002-03-07
16.414100646972656,2002-03-08
16.430591583251953,2002-03-11
16.489490509033203,2002-03-12
16.42588233947754,2002-03-13
16.670866012573242,2002-03-14
16.57428741455078,2002-03-15
16.713274002075195,2002-03-18
17.094881057739258,2002-03-19
16.819276809692383,2002-03-20
16.79100799560547,2002-03-21
16.831050872802734,2002-03-22
16.39996910095215,2002-03-25
17.054838180541992,2002-03-26
16.970033645629883,2002-03-27
16.793363571166992,2002-03-28
17.141996383666992,2002-04-01
16.809856414794922,2002-04-02
16.44236946105957,2002-04-03
16.55544090270996,2002-04-04
16.494192123413086,2002-04-05
16.687358856201172,2002-04-08
16.87581443786621,2002-04-09
17.521255493164062,2002-04-10
18.067764282226562,2002-04-11
17.620189666748047,2002-04-12
17.808645248413086,2002-04-15
18.072471618652344,2002-04-16
17.79450798034668,2002-04-17
17.902868270874023,2002-04-18
17.77566146850586,2002-04-19
17.97825050354004,2002-04-22
18.84512710571289,2002-04-23
18.58601188659668,2002-04-24
18.802722930908203,2002-04-25
18.520044326782227,2002-04-26
18.54831314086914,2002-04-29
18.590715408325195,2002-04-30
18.87810516357422,2002-05-01
19.05712890625,2002-05-02
18.967615127563477,2002-05-03
18.944059371948242,2002-05-06
19.316259384155273,2002-05-07
20.060640335083008,2002-05-08
19.90045166015625,2002-05-09
19.49999237060547,2002-05-10
19.316259384155273,2002-05-13
19.316259384155273,2002-05-14
19.363365173339844,2002-05-15
18.986465454101562,2002-05-16
19.339805603027344,2002-05-17
19.099533081054688,2002-05-20
18.600135803222656,2002-05-21
18.28448486328125,2002-05-22
18.840415954589844,2002-05-23
18.46351432800293,2002-05-24
18.35043716430664,2002-05-28
18.326889038085938,2002-05-29
18.02065086364746,2002-05-30
18.086612701416016,2002-05-31
17.620189666748047,2002-06-03
17.050127029418945,2002-06-04
17.28098487854004,2002-06-05
17.196178436279297,2002-06-06
17.657882690429688,2002-06-07
17.78508758544922,2002-06-10
17.780376434326172,2002-06-11
17.639039993286133,2002-06-12
17.20088768005371,2002-06-13
17.455297470092773,2002-06-14
17.931140899658203,2002-06-17
17.577791213989258,2002-06-18
17.70970916748047,2002-06-19
17.723838806152344,2002-06-20
17.111371994018555,2002-06-21
16.974746704101562,2002-06-24
16.701496124267578,2002-06-25
16.42823600769043,2002-06-26
16.249210357666016,2002-06-27
16.385833740234375,2002-06-28
16.44236946105957,2002-07-01
16.51304054260254,2002-07-02
15.792218208312988,2002-07-03
16.583709716796875,2002-07-05
16.43765640258789,2002-07-08
15.999513626098633,2002-07-09
15.137347221374512,2002-07-10
15.240994453430176,2002-07-11
15.514251708984375,2002-07-12
15.010141372680664,2002-07-15
14.972451210021973,2002-07-16
15.198593139648438,2002-07-17
14.972451210021973,2002-07-18
14.675638198852539,2002-07-19
13.907702445983887,2002-07-22
13.888858795166016,2002-07-23
14.539015769958496,2002-07-24
14.765153884887695,2002-07-25
14.81697940826416,2002-07-26
15.947687149047852,2002-07-29
16.258628845214844,2002-07-30
16.34343147277832,2002-07-31
15.556649208068848,2002-08-01
14.831113815307617,2002-08-02
14.666220664978027,2002-08-05
15.066676139831543,2002-08-06
15.07610034942627,2002-08-07
16.17854118347168,2002-08-08
15.914708137512207,2002-08-09
15.787503242492676,2002-08-12
15.599052429199219,2002-08-13
15.971246719360352,2002-08-14
16.82398796081543,2002-08-15
17.040708541870117,2002-08-16
16.89936637878418,2002-08-19
16.81456184387207,2002-08-20
16.33401107788086,2002-08-21
16.611980438232422,2002-08-22
16.258628845214844,2002-08-23
16.268054962158203,2002-08-26
16.33401107788086,2002-08-27
15.966529846191406,2002-08-28
15.971246719360352,2002-08-29
15.90528392791748,2002-08-30
15.104368209838867,2002-09-03
15.575493812561035,2002-09-04
15.589632034301758,2002-09-05
15.853463172912598,2002-09-06
15.952400207519531,2002-09-09
15.599052429199219,2002-09-10
15.787503242492676,2002-09-11
15.617902755737305,2002-09-12
15.99008846282959,2002-09-13
15.825197219848633,2002-09-16
15.961820602416992,2002-09-17
15.712120056152344,2002-09-18
14.769867897033691,2002-09-19
14.840538024902344,2002-09-20
14.562570571899414,2002-09-23
14.124421119689941,2002-09-24
14.600260734558105,2002-09-25
14.845251083374023,2002-09-26
14.793421745300293,2002-09-27
14.548437118530273,2002-09-30
14.934762001037598,2002-10-01
14.510747909545898,2002-10-02
14.039617538452148,2002-10-03
13.436572074890137,2002-10-04
12.791130065917969,2002-10-07
13.007847785949707,2002-10-08
12.38595962524414,2002-10-09
13.252832412719727,2002-10-10
13.719249725341797,2002-10-11
13.54493236541748,2002-10-14
14.138554573059082,2002-10-15
13.450705528259277,2002-10-16
14.37411880493164,2002-10-17
13.921833992004395,2002-10-18
14.223359107971191,2002-10-21
13.921833992004395,2002-10-22
13.780497550964355,2002-10-23
13.413020133972168,2002-10-24
13.82761287689209,2002-10-25
13.789917945861816,2002-10-28
13.662714004516602,2002-10-29
13.997214317321777,2002-10-30
14.270469665527344,2002-10-31
15.198593139648438,2002-11-01
15.688566207885742,2002-11-04
15.518960952758789,2002-11-05
15.697991371154785,2002-11-06
15.193883895874023,2002-11-07
15.066676139831543,2002-11-08
14.689779281616211,2002-11-11
14.670929908752441,2002-11-12
14.637951850891113,2002-11-13
15.09965705871582,2002-11-14
15.405892372131348,2002-11-15
14.981874465942383,2002-11-18
14.840538024902344,2002-11-19
15.094944953918457,2002-11-20
15.297534942626953,2002-11-21
15.212726593017578,2002-11-22
15.632027626037598,2002-11-25
15.683857917785645,2002-11-26
16.588424682617188,2002-11-27
17.106664657592773,2002-11-29
17.33751678466797,2002-12-02
16.772159576416016,2002-12-03
17.092529296875,2002-12-04
16.94648551940918,2002-12-05
17.054838180541992,2002-12-06
16.762741088867188,2002-12-09
16.86638641357422,2002-12-10
16.889944076538086,2002-12-11
17.017148971557617,2002-12-12
17.017148971557617,2002-12-13
17.365787506103516,2002-12-16
17.33751678466797,2002-12-17
17.172616958618164,2002-12-18
17.276268005371094,2002-12-19
16.37169647216797,2002-12-20
16.310453414916992,2002-12-23
16.26333999633789,2002-12-24
16.37169647216797,2002-12-26
16.065471649169922,2002-12-27
16.16911506652832,2002-12-30
16.772159576416016,2002-12-31
17.14906883239746,2003-01-02
16.927637100219727,2003-01-03
17.101953506469727,2003-01-06
17.14906883239746,2003-01-07
17.285686492919922,2003-01-08
17.846336364746094,2003-01-09
18.119583129882812,2003-01-10
17.869888305664062,2003-01-13
18.38812828063965,2003-01-14
18.147855758666992,2003-01-15
18.04892349243164,2003-01-16
17.84161949157715,2003-01-17
17.172616958618164,2003-01-21
17.040708541870117,2003-01-22
17.478853225708008,2003-01-23
17.427032470703125,2003-01-24
17.012435913085938,2003-01-27
17.313961029052734,2003-01-28
17.398765563964844,2003-01-29
17.177331924438477,2003-01-30
17.535390853881836,2003-01-31
17.587215423583984,2003-02-03
17.408185958862305,2003-02-04
17.629613876342773,2003-02-05
17.445871353149414,2003-02-06
17.35636329650879,2003-02-07
17.554231643676758,2003-02-10
17.695571899414062,2003-02-11
17.43645477294922,2003-02-12
17.172616958618164,2003-02-13
17.12079620361328,2003-02-14
17.521255493164062,2003-02-18
17.38462257385254,2003-02-19
17.39405059814453,2003-02-20
17.587215423583984,2003-02-21
17.51654624938965,2003-02-24
17.582500457763672,2003-02-25
17.521255493164062,2003-02-26
17.558942794799805,2003-02-27
17.89344024658203,2003-02-28
17.931140899658203,2003-03-03
17.87931251525879,2003-03-04
17.902868270874023,2003-03-05
17.926429748535156,2003-03-06
18.011228561401367,2003-03-07
17.808645248413086,2003-03-10
17.596635818481445,2003-03-11
17.88402557373047,2003-03-12
18.138437271118164,2003-03-13
18.868682861328125,2003-03-14
19.222023010253906,2003-03-17
19.3021240234375,2003-03-18
19.339805603027344,2003-03-19
19.3256778717041,2003-03-20
19.773252487182617,2003-03-21
19.17491340637207,2003-03-24
19.29269790649414,2003-03-25
19.245588302612305,2003-03-26
19.29269790649414,2003-03-27
19.768531799316406,2003-03-28
19.792091369628906,2003-03-31
19.88160514831543,2003-04-01
20.423402786254883,2003-04-02
20.093618392944336,2003-04-03
20.216108322143555,2003-04-04
20.470521926879883,2003-04-07
20.070058822631836,2003-04-08
20.206689834594727,2003-04-09
20.362159729003906,2003-04-10
20.48936653137207,2003-04-11
20.065345764160156,2003-04-14
19.335098266601562,2003-04-15
18.977035522460938,2003-04-16
18.703786849975586,2003-04-17
18.986465454101562,2003-04-21
19.636625289916992,2003-04-22
19.674306869506836,2003-04-23
19.330385208129883,2003-04-24
19.043001174926758,2003-04-25
19.118375778198242,2003-04-28
19.316259384155273,2003-04-29
19.386924743652344,2003-04-30
19.05712890625,2003-05-01
19.457592010498047,2003-05-02
19.556528091430664,2003-05-05
19.23145294189453,2003-05-06
19.424612045288086,2003-05-07
19.636625289916992,2003-05-08
19.547107696533203,2003-05-09
19.980545043945312,2003-05-12
19.858049392700195,2003-05-13
19.565950393676758,2003-05-14
19.575376510620117,2003-05-15
19.165494918823242,2003-05-16
18.65195655822754,2003-05-19
18.68964958190918,2003-05-20
18.35043716430664,2003-05-21
18.807432174682617,2003-05-22
18.628402709960938,2003-05-23
18.341022491455078,2003-05-27
18.279769897460938,2003-05-28
17.66730308532715,2003-05-29
18.392839431762695,2003-05-30
18.209104537963867,2003-06-02
18.05834197998047,2003-06-03
18.774450302124023,2003-06-04
18.755617141723633,2003-06-05
18.232656478881836,2003-06-06
17.719125747680664,2003-06-09
17.997095108032227,2003-06-10
18.27035140991211,2003-06-11
18.769742965698242,2003-06-12
18.609556198120117,2003-06-13
18.802722930908203,2003-06-16
19.132516860961914,2003-06-17
19.410480499267578,2003-06-18
19.146650314331055,2003-06-19
18.79801368713379,2003-06-20
18.986465454101562,2003-06-23
19.30683135986328,2003-06-24
19.17020606994629,2003-06-25
19.504703521728516,2003-06-26
19.48114776611328,2003-06-27
19.858049392700195,2003-06-30
19.773252487182617,2003-07-01
20.065345764160156,2003-07-02
20.1972599029541,2003-07-03
20.211395263671875,2003-07-07
20.310331344604492,2003-07-08
20.541187286376953,2003-07-09
20.536479949951172,2003-07-10
20.80030632019043,2003-07-11
20.974624633789062,2003-07-14
20.81444549560547,2003-07-15
20.80030632019043,2003-07-16
19.339805603027344,2003-07-17
19.052417755126953,2003-07-18
18.929929733276367,2003-07-21
19.255008697509766,2003-07-22
19.551816940307617,2003-07-23
19.664886474609375,2003-07-24
19.49999237060547,2003-07-25
20.22553253173828,2003-07-28
20.413978576660156,2003-07-29
20.80030632019043,2003-07-30
20.654254913330078,2003-07-31
20.432823181152344,2003-08-01
20.62127685546875,2003-08-04
20.164283752441406,2003-08-05
20.16899299621582,2003-08-06
20.48465347290039,2003-08-07
20.442249298095703,2003-08-08
20.658967971801758,2003-08-11
21.125385284423828,2003-08-12
21.026447296142578,2003-08-13
21.026447296142578,2003-08-14
21.67189598083496,2003-08-15
21.813234329223633,2003-08-18
22.345609664916992,2003-08-19
21.992259979248047,2003-08-20
22.2325382232666,2003-08-21
22.05350112915039,2003-08-22
21.817949295043945,2003-08-25
21.954570770263672,2003-08-26
21.883901596069336,2003-08-27
21.907455444335938,2003-08-28
22.062929153442383,2003-08-29
22.119461059570312,2003-09-02
22.840290069580078,2003-09-03
22.64241600036621,2003-09-04
22.614151000976562,2003-09-05
22.731931686401367,2003-09-08
22.609437942504883,2003-09-09
22.1854248046875,2003-09-10
22.223114013671875,2003-09-11
22.35503387451172,2003-09-12
22.49637222290039,2003-09-15
22.58116912841797,2003-09-16
22.439830780029297,2003-09-17
22.378591537475586,2003-09-18
22.19013023376465,2003-09-19
21.72842788696289,2003-09-22
22.04879379272461,2003-09-23
21.770830154418945,2003-09-24
21.412776947021484,2003-09-25
21.205482482910156,2003-09-26
21.384506225585938,2003-09-29
21.24787712097168,2003-09-30
22.36445426940918,2003-10-01
22.19013023376465,2003-10-02
22.21369743347168,2003-10-03
22.614151000976562,2003-10-06
22.595308303833008,2003-10-07
22.698957443237305,2003-10-08
22.590595245361328,2003-10-09
22.6848201751709,2003-10-10
23.203065872192383,2003-10-13
23.26430892944336,2003-10-14
22.9533634185791,2003-10-15
23.104124069213867,2003-10-16
22.76491355895996,2003-10-17
22.82616424560547,2003-10-20
22.802600860595703,2003-10-21
22.769628524780273,2003-10-22
22.731931686401367,2003-10-23
22.618860244750977,2003-10-24
22.91567611694336,2003-10-27
23.415063858032227,2003-10-28
23.0334529876709,2003-10-29
20.965206146240234,2003-10-30
21.822662353515625,2003-10-31
21.648334503173828,2003-11-03
21.643627166748047,2003-11-04
21.441043853759766,2003-11-05
21.577672958374023,2003-11-06
21.097118377685547,2003-11-07
20.658967971801758,2003-11-10
20.479944229125977,2003-11-11
20.588300704956055,2003-11-12
20.527053833007812,2003-11-13
20.258512496948242,2003-11-14
20.093618392944336,2003-11-17
19.843917846679688,2003-11-18
20.088905334472656,2003-11-19
20.715505599975586,2003-11-20
21.045289993286133,2003-11-21
22.04879379272461,2003-11-24
21.59651756286621,2003-11-25
21.549407958984375,2003-11-26
21.643627166748047,2003-11-28
21.935726165771484,2003-12-01
23.061721801757812,2003-12-02
22.529348373413086,2003-12-03
22.227825164794922,2003-12-04
22.199556350708008,2003-12-05
22.416278839111328,2003-12-08
21.992259979248047,2003-12-09
21.53055763244629,2003-12-10
22.543481826782227,2003-12-11
22.567039489746094,2003-12-12
22.08177947998047,2003-12-15
22.062929153442383,2003-12-16
22.1147518157959,2003-12-17
22.05821418762207,2003-12-18
22.006397247314453,2003-12-19
22.072349548339844,2003-12-22
22.14301872253418,2003-12-23
22.373878479003906,2003-12-24
22.40213966369629,2003-12-26
22.66597557067871,2003-12-29
22.614151000976562,2003-12-30
22.618860244750977,2003-12-31
22.27022933959961,2004-01-02
22.369169235229492,2004-01-05
22.373878479003906,2004-01-06
22.289077758789062,2004-01-07
22.28436279296875,2004-01-08
21.96870994567871,2004-01-09
21.775543212890625,2004-01-12
21.29499053955078,2004-01-13
21.450464248657227,2004-01-14
21.422197341918945,2004-01-15
21.624778747558594,2004-01-16
21.502283096313477,2004-01-20
21.488157272338867,2004-01-21
21.883901596069336,2004-01-22
21.638916015625,2004-01-23
21.624778747558594,2004-01-26
21.615358352661133,2004-01-27
21.181921005249023,2004-01-28
21.22903060913086,2004-01-29
21.144229888916016,2004-01-30
21.408065795898438,2004-02-02
21.082984924316406,2004-02-03
20.837989807128906,2004-02-04
20.753192901611328,2004-02-05
21.224321365356445,2004-02-06
21.106538772583008,2004-02-09
20.875690460205078,2004-02-10
20.68252944946289,2004-02-11
20.48936653137207,2004-02-12
20.343311309814453,2004-02-13
20.39984893798828,2004-02-17
20.470521926879883,2004-02-18
20.12187957763672,2004-02-19
19.905160903930664,2004-02-20
20.258512496948242,2004-02-23
20.33860206604004,2004-02-24
20.49407386779785,2004-02-25
20.974624633789062,2004-02-26
20.79088592529297,2004-02-27
20.95577621459961,2004-03-01
20.729637145996094,2004-03-02
20.442249298095703,2004-03-03
20.461095809936523,2004-03-04
20.602432250976562,2004-03-05
20.517635345458984,2004-03-08
20.39042854309082,2004-03-09
20.239669799804688,2004-03-10
20.055925369262695,2004-03-11
19.862762451171875,2004-03-12
19.933435440063477,2004-03-15
19.76382064819336,2004-03-16
20.395137786865234,2004-03-17
20.39984893798828,2004-03-18
20.371580123901367,2004-03-19
20.258512496948242,2004-03-22
20.3244686126709,2004-03-23
20.28676986694336,2004-03-24
20.588300704956055,2004-03-25
20.531761169433594,2004-03-26
20.823862075805664,2004-03-29
21.045289993286133,2004-03-30
21.012311935424805,2004-03-31
21.082984924316406,2004-04-01
20.823862075805664,2004-04-02
20.842710494995117,2004-04-05
21.059432983398438,2004-04-06
20.842710494995117,2004-04-07
20.5458984375,2004-04-08
20.536479949951172,2004-04-12
20.498788833618164,2004-04-13
20.527053833007812,2004-04-14
20.531761169433594,2004-04-15
20.687236785888672,2004-04-16
20.625988006591797,2004-04-19
20.541187286376953,2004-04-20
20.762617111206055,2004-04-21
20.541187286376953,2004-04-22
20.564748764038086,2004-04-23
20.588300704956055,2004-04-26
20.61656379699707,2004-04-27
20.376293182373047,2004-04-28
19.88160514831543,2004-04-29
19.6507568359375,2004-04-30
19.57066535949707,2004-05-03
19.415193557739258,2004-05-04
19.467010498046875,2004-05-05
19.34452247619629,2004-05-06
18.807432174682617,2004-05-07
18.609556198120117,2004-05-10
18.727346420288086,2004-05-11
19.0806884765625,2004-05-12
19.613059997558594,2004-05-13
19.76382064819336,2004-05-14
19.674306869506836,2004-05-17
19.660179138183594,2004-05-18
19.44346046447754,2004-05-19
19.35865592956543,2004-05-20
19.52826499938965,2004-05-21
20.0229434967041,2004-05-24
20.498788833618164,2004-05-25
20.6966609954834,2004-05-26
20.823862075805664,2004-05-27
21.012311935424805,2004-05-28
21.29499053955078,2004-06-01
21.205482482910156,2004-06-02
20.974624633789062,2004-06-03
21.002891540527344,2004-06-04
21.464599609375,2004-06-07
21.577672958374023,2004-06-08
21.29499053955078,2004-06-09
21.181921005249023,2004-06-10
20.81444549560547,2004-06-14
20.81915283203125,2004-06-15
20.861553192138672,2004-06-16
20.837989807128906,2004-06-17
20.663677215576172,2004-06-18
20.99818229675293,2004-06-21
20.885108947753906,2004-06-22
21.026447296142578,2004-06-23
21.996973037719727,2004-06-24
21.775543212890625,2004-06-25
21.874473571777344,2004-06-28
18.84512710571289,2004-06-29
18.55302619934082,2004-06-30
18.482357025146484,2004-07-01
18.468229293823242,2004-07-02
18.496492385864258,2004-07-06
18.3834228515625,2004-07-07
18.190258026123047,2004-07-08
17.907581329345703,2004-07-09
17.917007446289062,2004-07-12
18.392839431762695,2004-07-13
18.708499908447266,2004-07-14
18.66609001159668,2004-07-15
18.430532455444336,2004-07-16
18.364574432373047,2004-07-19
18.515336990356445,2004-07-20
18.176122665405273,2004-07-21
18.209104537963867,2004-07-22
17.9876708984375,2004-07-23
17.704998016357422,2004-07-26
18.430532455444336,2004-07-27
18.218521118164062,2004-07-28
18.727346420288086,2004-07-29
18.835704803466797,2004-07-30
18.929929733276367,2004-08-02
18.628402709960938,2004-08-03
18.55302619934082,2004-08-04
17.97353744506836,2004-08-05
17.822776794433594,2004-08-06
17.66259002685547,2004-08-09
18.21381378173828,2004-08-10
17.85104751586914,2004-08-11
17.577791213989258,2004-08-12
17.530675888061523,2004-08-13
18.30803871154785,2004-08-16
18.246789932250977,2004-08-17
18.637828826904297,2004-08-18
18.138437271118164,2004-08-19
18.454090118408203,2004-08-20
18.55302619934082,2004-08-23
18.55302619934082,2004-08-24
18.614276885986328,2004-08-25
18.633115768432617,2004-08-26
18.670801162719727,2004-08-27
18.482357025146484,2004-08-30
18.42582130432129,2004-08-31
18.468229293823242,2004-09-01
18.68964958190918,2004-09-02
18.515336990356445,2004-09-03
18.491779327392578,2004-09-07
18.129013061523438,2004-09-08
17.954694747924805,2004-09-09
18.13372230529785,2004-09-10
18.13372230529785,2004-09-13
18.194969177246094,2004-09-14
18.185544967651367,2004-09-15
18.364574432373047,2004-09-16
18.11487579345703,2004-09-17
17.808645248413086,2004-09-20
18.067764282226562,2004-09-21
17.846336364746094,2004-09-22
18.006521224975586,2004-09-23
18.185544967651367,2004-09-24
17.902868270874023,2004-09-27
