ROP,Date
14.712601661682129,2000-10-04
14.389836311340332,2000-10-05
13.905688285827637,2000-10-06
13.663616180419922,2000-10-09
13.448444366455078,2000-10-10
13.044986724853516,2000-10-11
13.36775016784668,2000-10-12
14.287551879882812,2000-10-13
14.476248741149902,2000-10-16
13.883182525634766,2000-10-17
13.802312850952148,2000-10-18
14.206676483154297,2000-10-19
14.098838806152344,2000-10-20
14.368428230285645,2000-10-23
14.503207206726074,2000-10-24
14.125801086425781,2000-10-25
13.802312850952148,2000-10-26
13.883182525634766,2000-10-27
14.17972183227539,2000-10-30
15.096266746520996,2000-10-31
14.664957046508789,2000-11-01
15.096266746520996,2000-11-02
14.88061237335205,2000-11-03
14.422340393066406,2000-11-06
14.476248741149902,2000-11-07
14.422340393066406,2000-11-08
14.260588645935059,2000-11-09
14.17972183227539,2000-11-10
13.910140037536621,2000-11-13
13.829266548156738,2000-11-14
13.775355339050293,2000-11-15
13.640559196472168,2000-11-16
13.775355339050293,2000-11-17
14.125801086425781,2000-11-20
14.07188606262207,2000-11-21
13.748394966125488,2000-11-22
14.395378112792969,2000-11-24
14.395378112792969,2000-11-27
13.829266548156738,2000-11-28
13.829266548156738,2000-11-29
13.317075729370117,2000-11-30
13.748394966125488,2000-12-01
13.775355339050293,2000-12-04
14.017970085144043,2000-12-05
13.829266548156738,2000-12-06
13.802312850952148,2000-12-07
14.044928550720215,2000-12-08
14.125801086425781,2000-12-11
13.802312850952148,2000-12-12
13.883182525634766,2000-12-13
13.856222152709961,2000-12-14
13.586648941040039,2000-12-15
13.559690475463867,2000-12-18
13.397945404052734,2000-12-19
13.04749584197998,2000-12-20
12.96662425994873,2000-12-21
13.344030380249023,2000-12-22
13.802312850952148,2000-12-26
14.395378112792969,2000-12-27
14.530159950256348,2000-12-28
14.260588645935059,2000-12-29
14.422340393066406,2001-01-02
14.961485862731934,2001-01-03
14.611042022705078,2001-01-04
14.341464042663574,2001-01-05
14.395378112792969,2001-01-08
14.287551879882812,2001-01-09
14.80630874633789,2001-01-10
15.130533218383789,2001-01-11
14.617177963256836,2001-01-12
14.455065727233887,2001-01-16
14.833328247070312,2001-01-17
15.724946975708008,2001-01-18
15.806002616882324,2001-01-19
16.04917335510254,2001-01-22
16.37340545654297,2001-01-23
16.346385955810547,2001-01-24
16.157251358032227,2001-01-25
15.643889427185059,2001-01-26
15.882739067077637,2001-01-29
15.735755920410156,2001-01-30
16.557117462158203,2001-01-31
16.176698684692383,2001-02-01
15.91299057006836,2001-02-02
16.07295036315918,2001-02-05
16.14212417602539,2001-02-06
16.16373634338379,2001-02-07
15.9302978515625,2001-02-08
15.960551261901855,2001-02-09
16.20264434814453,2001-02-12
16.38421058654785,2001-02-13
16.42743492126465,2001-02-14
16.38421058654785,2001-02-15
15.848149299621582,2001-02-16
16.371232986450195,2001-02-20
15.995140075683594,2001-02-21
15.91299057006836,2001-02-22
16.124828338623047,2001-02-23
16.414466857910156,2001-02-26
16.552797317504883,2001-02-27
16.764623641967773,2001-02-28
15.688210487365723,2001-03-01
15.64498519897461,2001-03-02
15.973517417907715,2001-03-05
16.172372817993164,2001-03-06
16.185340881347656,2001-03-07
16.323684692382812,2001-03-08
16.21129035949707,2001-03-09
15.77898120880127,2001-03-12
15.969193458557129,2001-03-13
15.74007511138916,2001-03-14
15.735755920410156,2001-03-15
14.970582962036133,2001-03-16
15.804925918579102,2001-03-19
15.887057304382324,2001-03-20
15.173765182495117,2001-03-21
14.992205619812012,2001-03-22
15.307780265808105,2001-03-23
15.108922958374023,2001-03-26
15.515277862548828,2001-03-27
15.562833786010742,2001-03-28
15.36829948425293,2001-03-29
15.476381301879883,2001-03-30
15.355331420898438,2001-04-02
14.698233604431152,2001-04-03
14.871146202087402,2001-04-04
15.528255462646484,2001-04-05
14.983551979064941,2001-04-06
15.36829948425293,2001-04-09
15.959648132324219,2001-04-10
15.985627174377441,2001-04-11
16.271549224853516,2001-04-12
16.527145385742188,2001-04-16
16.98202133178711,2001-04-17
17.436899185180664,2001-04-18
17.891782760620117,2001-04-19
17.358915328979492,2001-04-20
17.298269271850586,2001-04-23
17.545204162597656,2001-04-24
17.792144775390625,2001-04-25
18.19502830505371,2001-04-26
18.56325912475586,2001-04-27
18.108383178710938,2001-04-30
17.97408676147461,2001-05-01
17.480226516723633,2001-05-02
18.086727142333984,2001-05-03
18.784208297729492,2001-05-04
19.061464309692383,2001-05-07
19.07012367248535,2001-05-08
19.07012367248535,2001-05-09
19.143774032592773,2001-05-10
19.000808715820312,2001-05-11
18.8361873626709,2001-05-14
18.957483291625977,2001-05-15
19.234739303588867,2001-05-16
19.71128273010254,2001-05-17
17.80512809753418,2001-05-18
19.100435256958008,2001-05-21
18.62824058532715,2001-05-22
18.46795082092285,2001-05-23
18.454957962036133,2001-05-24
18.23834991455078,2001-05-25
17.935094833374023,2001-05-29
17.523542404174805,2001-05-30
17.796466827392578,2001-05-31
17.97408676147461,2001-06-01
18.316335678100586,2001-06-04
18.801532745361328,2001-06-05
18.74088478088379,2001-06-06
18.62391471862793,2001-06-07
18.49827766418457,2001-06-08
18.758209228515625,2001-06-11
18.706222534179688,2001-06-12
18.62824058532715,2001-06-13
18.08238983154297,2001-06-14
17.72282600402832,2001-06-15
17.675168991088867,2001-06-18
17.415246963500977,2001-06-19
17.787805557250977,2001-06-20
17.982749938964844,2001-06-21
17.978418350219727,2001-06-22
17.150976181030273,2001-06-25
17.194299697875977,2001-06-26
17.813798904418945,2001-06-27
18.285995483398438,2001-06-28
18.086727142333984,2001-06-29
17.865781784057617,2001-07-02
17.69683837890625,2001-07-03
17.58852767944336,2001-07-05
17.02534294128418,2001-07-06
16.436187744140625,2001-07-09
15.717036247253418,2001-07-10
15.288147926330566,2001-07-11
15.539420127868652,2001-07-12
16.062530517578125,2001-07-13
16.27959442138672,2001-07-16
16.917762756347656,2001-07-17
16.631229400634766,2001-07-18
16.93512725830078,2001-07-19
16.8309326171875,2001-07-20
16.843969345092773,2001-07-23
16.47060203552246,2001-07-24
16.474950790405273,2001-07-25
16.2144832611084,2001-07-26
16.184080123901367,2001-07-27
15.624069213867188,2001-07-30
16.43153953552246,2001-07-31
16.92643928527832,2001-08-01
16.909076690673828,2001-08-02
17.147850036621094,2001-08-03
17.3171443939209,2001-08-06
17.421342849731445,2001-08-07
17.964000701904297,2001-08-08
18.02910804748535,2001-08-09
18.537031173706055,2001-08-10
18.602149963378906,2001-08-13
18.44588851928711,2001-08-14
18.124622344970703,2001-08-15
18.18105125427246,2001-08-16
18.09422492980957,2001-08-17
18.172372817993164,2001-08-20
18.168027877807617,2001-08-21
18.72370719909668,2001-08-22
18.3330020904541,2001-08-23
18.971155166625977,2001-08-24
18.450218200683594,2001-08-27
17.45172882080078,2001-08-28
18.233152389526367,2001-08-29
18.298267364501953,2001-08-30
17.799034118652344,2001-08-31
18.150671005249023,2001-09-04
18.033451080322266,2001-09-05
17.430025100708008,2001-09-06
17.3779354095459,2001-09-07
16.93077850341797,2001-09-10
16.388132095336914,2001-09-17
16.105947494506836,2001-09-18
15.189952850341797,2001-09-19
14.326048851013184,2001-09-20
14.326048851013184,2001-09-21
15.367942810058594,2001-09-24
16.05820083618164,2001-09-25
15.684840202331543,2001-09-26
15.498184204101562,2001-09-27
15.624069213867188,2001-09-28
15.398329734802246,2001-10-01
15.715241432189941,2001-10-02
16.04083251953125,2001-10-03
15.997419357299805,2001-10-04
15.81074333190918,2001-10-05
15.92360782623291,2001-10-08
15.628412246704102,2001-10-09
16.93077850341797,2001-10-10
17.000240325927734,2001-10-11
16.77883529663086,2001-10-12
17.050689697265625,2001-10-15
17.72489356994629,2001-10-16
16.88105010986328,2001-10-17
17.181190490722656,2001-10-18
17.703149795532227,2001-10-19
18.399089813232422,2001-10-22
17.890182495117188,2001-10-23
18.007619857788086,2001-10-24
18.51653289794922,2001-10-25
18.790565490722656,2001-10-26
18.338199615478516,2001-10-29
18.072856903076172,2001-10-30
18.44259262084961,2001-10-31
18.129405975341797,2001-11-01
18.768814086914062,2001-11-02
18.55133056640625,2001-11-05
18.007619857788086,2001-11-06
16.311243057250977,2001-11-07
16.963693618774414,2001-11-08
16.985448837280273,2001-11-09
17.015901565551758,2001-11-12
17.120275497436523,2001-11-13
18.094608306884766,2001-11-14
17.61615562438965,2001-11-15
17.972822189331055,2001-11-16
18.14246368408203,2001-11-19
17.881481170654297,2001-11-20
17.790136337280273,2001-11-21
17.964128494262695,2001-11-23
18.116365432739258,2001-11-26
18.155508041381836,2001-11-27
18.04241943359375,2001-11-28
18.507831573486328,2001-11-29
18.268600463867188,2001-11-30
18.725313186645508,2001-12-03
19.112442016601562,2001-12-04
19.395156860351562,2001-12-05
18.747060775756836,2001-12-06
19.464754104614258,2001-12-07
18.838415145874023,2001-12-10
19.56915283203125,2001-12-11
19.647443771362305,2001-12-12
19.49955940246582,2001-12-13
18.281641006469727,2001-12-14
19.395156860351562,2001-12-17
19.6343936920166,2001-12-18
19.90842056274414,2001-12-19
20.878402709960938,2001-12-20
21.42210578918457,2001-12-21
21.970163345336914,2001-12-24
22.18764877319336,2001-12-26
22.34423828125,2001-12-27
21.965808868408203,2001-12-28
21.530853271484375,2001-12-31
21.69614028930664,2002-01-02
21.970163345336914,2002-01-03
22.531280517578125,2002-01-04
22.331193923950195,2002-01-07
22.17894744873047,2002-01-08
21.813575744628906,2002-01-09
21.361215591430664,2002-01-10
21.301511764526367,2002-01-11
20.913740158081055,2002-01-14
20.85274314880371,2002-01-15
20.486757278442383,2002-01-16
20.36911392211914,2002-01-17
20.783039093017578,2002-01-18
20.58697509765625,2002-01-22
20.87017250061035,2002-01-23
20.913740158081055,2002-01-24
21.262311935424805,2002-01-25
21.549867630004883,2002-01-28
21.576011657714844,2002-01-29
21.885364532470703,2002-01-30
21.780805587768555,2002-01-31
21.715436935424805,2002-02-01
20.534687042236328,2002-02-04
20.456254959106445,2002-02-05
19.824491500854492,2002-02-06
19.780916213989258,2002-02-07
19.170928955078125,2002-02-08
19.88983917236328,2002-02-11
20.31247329711914,2002-02-12
20.50855255126953,2002-02-13
20.36911392211914,2002-02-14
20.36911392211914,2002-02-15
19.441064834594727,2002-02-19
19.279857635498047,2002-02-20
18.425884246826172,2002-02-21
19.345212936401367,2002-02-22
19.323434829711914,2002-02-25
19.955198287963867,2002-02-26
20.65232276916504,2002-02-27
20.36911392211914,2002-02-28
20.58697509765625,2002-03-01
21.872289657592773,2002-03-04
21.353809356689453,2002-03-05
21.872289657592773,2002-03-06
22.007366180419922,2002-03-07
22.525848388671875,2002-03-08
22.22085952758789,2002-03-11
21.48886489868164,2002-03-12
21.37558937072754,2002-03-13
21.54115867614746,2002-03-14
21.244873046875,2002-03-15
21.332021713256836,2002-03-18
21.013952255249023,2002-03-19
20.891963958740234,2002-03-20
21.07060432434082,2002-03-21
20.817890167236328,2002-03-22
20.36475944519043,2002-03-25
20.848388671875,2002-03-26
21.410444259643555,2002-03-27
21.671875,2002-03-28
20.64797019958496,2002-04-01
20.926820755004883,2002-04-02
20.146907806396484,2002-04-03
20.303760528564453,2002-04-04
20.356040954589844,2002-04-05
20.22970199584961,2002-04-08
20.29068374633789,2002-04-09
20.473682403564453,2002-04-10
20.103347778320312,2002-04-11
20.51494598388672,2002-04-12
20.266149520874023,2002-04-15
20.73318099975586,2002-04-16
20.90778923034668,2002-04-17
20.90778923034668,2002-04-18
20.45383644104004,2002-04-19
20.45383644104004,2002-04-22
20.327260971069336,2002-04-23
20.27051544189453,2002-04-24
20.20940399169922,2002-04-25
20.082822799682617,2002-04-26
20.034809112548828,2002-04-29
20.07408905029297,2002-04-30
19.75108528137207,2002-05-01
19.83839225769043,2002-05-02
19.628870010375977,2002-05-03
19.46736717224121,2002-05-06
19.131277084350586,2002-05-07
19.423738479614258,2002-05-08
19.030887603759766,2002-05-09
19.18366241455078,2002-05-10
19.554676055908203,2002-05-13
19.85584831237793,2002-05-14
20.20940399169922,2002-05-15
19.624515533447266,2002-05-16
19.519744873046875,2002-05-17
19.48484230041504,2002-05-20
18.878122329711914,2002-05-21
18.85628318786621,2002-05-22
19.222946166992188,2002-05-23
17.088510513305664,2002-05-24
17.101612091064453,2002-05-28
16.996858596801758,2002-05-29
16.586563110351562,2002-05-30
17.023040771484375,2002-05-31
16.830991744995117,2002-06-03
16.8048038482666,2002-06-04
17.088510513305664,2002-06-05
17.145254135131836,2002-06-06
17.04486656188965,2002-06-07
17.245649337768555,2002-06-10
17.241283416748047,2002-06-11
17.241283416748047,2002-06-12
17.153987884521484,2002-06-13
16.673856735229492,2002-06-14
17.075422286987305,2002-06-17
17.110334396362305,2002-06-18
17.023040771484375,2002-06-19
16.80916404724121,2002-06-20
16.887727737426758,2002-06-21
16.752410888671875,2002-06-24
16.302837371826172,2002-06-25
16.080223083496094,2002-06-26
16.42069435119629,2002-06-27
16.281009674072266,2002-06-28
16.150062561035156,2002-07-01
15.931825637817383,2002-07-02
15.888171195983887,2002-07-03
16.411954879760742,2002-07-05
16.259185791015625,2002-07-08
15.626279830932617,2002-07-09
14.980268478393555,2002-07-10
14.478310585021973,2002-07-11
15.735488891601562,2002-07-12
15.455439567565918,2002-07-15
15.140377044677734,2002-07-16
15.227899551391602,2002-07-17
15.096613883972168,2002-07-18
15.096613883972168,2002-07-19
14.580268859863281,2002-07-22
13.775116920471191,2002-07-23
14.002664566040039,2002-07-24
14.007038116455078,2002-07-25
14.002664566040039,2002-07-26
14.659038543701172,2002-07-29
14.440240859985352,2002-07-30
13.01810359954834,2002-07-31
13.1274995803833,2002-08-01
12.45361328125,2002-08-02
11.972273826599121,2002-08-05
12.615525245666504,2002-08-06
12.694290161132812,2002-08-07
13.306900978088379,2002-08-08
13.481938362121582,2002-08-09
13.416298866271973,2002-08-12
13.324407577514648,2002-08-13
13.880139350891113,2002-08-14
14.26521110534668,2002-08-15
14.422735214233398,2002-08-16
14.934715270996094,2002-08-19
14.624030113220215,2002-08-20
14.974098205566406,2002-08-21
15.796758651733398,2002-08-22
15.51669979095459,2002-08-23
15.818636894226074,2002-08-26
15.490442276000977,2002-08-27
15.385428428649902,2002-08-28
15.319787979125977,2002-08-29
15.20602035522461,2002-08-30
14.637157440185547,2002-09-03
15.315413475036621,2002-09-04
15.188516616821289,2002-09-05
15.534201622009277,2002-09-06
15.621726036071777,2002-09-09
15.77049732208252,2002-09-10
15.704864501953125,2002-09-11
15.3810453414917,2002-09-12
15.43355655670166,2002-09-13
15.276033401489258,2002-09-16
15.052865028381348,2002-09-17
14.755303382873535,2002-09-18
14.689664840698242,2002-09-19
14.803441047668457,2002-09-20
14.352723121643066,2002-09-23
14.326471328735352,2002-09-24
14.549642562866211,2002-09-25
15.074742317199707,2002-09-26
14.768434524536133,2002-09-27
15.096613883972168,2002-09-30
15.612967491149902,2002-10-01
15.459817886352539,2002-10-02
15.140377044677734,2002-10-03
14.882206916809082,2002-10-04
14.89095401763916,2002-10-07
14.68091106414795,2002-10-08
13.958902359008789,2002-10-09
14.311198234558105,2002-10-10
14.91225528717041,2002-10-11
15.092130661010742,2002-10-14
15.61859130859375,2002-10-15
15.201810836791992,2002-10-16
16.329322814941406,2002-10-17
16.500431060791016,2002-10-18
16.71102523803711,2002-10-21
16.12752342224121,2002-10-22
15.846729278564453,2002-10-23
16.0222225189209,2002-10-24
16.84703254699707,2002-10-25
16.91283416748047,2002-10-28
16.838247299194336,2002-10-29
17.066389083862305,2002-10-30
16.934770584106445,2002-10-31
17.154138565063477,2002-11-01
17.320852279663086,2002-11-04
17.171680450439453,2002-11-05
17.812219619750977,2002-11-06
17.373502731323242,2002-11-07
17.022518157958984,2002-11-08
16.333721160888672,2002-11-11
16.825092315673828,2002-11-12
17.16730308532715,2002-11-13
17.26381492614746,2002-11-14
17.27696990966797,2002-11-15
16.90406608581543,2002-11-18
16.84703254699707,2002-11-19
17.26381492614746,2002-11-20
17.5007266998291,2002-11-21
18.24655532836914,2002-11-22
18.470304489135742,2002-11-25
18.031587600708008,2002-11-26
18.773038864135742,2002-11-27
18.49662971496582,2002-11-29
18.930967330932617,2002-12-02
18.52294921875,2002-12-03
17.987714767456055,2002-12-04
18.009645462036133,2002-12-05
18.163209915161133,2002-12-06
17.51828384399414,2002-12-09
17.68060302734375,2002-12-10
17.272600173950195,2002-12-11
16.886507034301758,2002-12-12
16.42146110534668,2002-12-13
16.31177520751953,2002-12-16
16.66276741027832,2002-12-17
16.496051788330078,2002-12-18
16.23281478881836,2002-12-19
16.724185943603516,2002-12-20
16.724185943603516,2002-12-23
16.4697265625,2002-12-24
16.373207092285156,2002-12-26
15.995906829833984,2002-12-27
15.995906829833984,2002-12-30
16.057321548461914,2002-12-31
16.70224952697754,2003-01-02
16.952316284179688,2003-01-03
17.219945907592773,2003-01-06
16.969877243041992,2003-01-07
16.67154312133789,2003-01-08
17.057615280151367,2003-01-09
17.46124267578125,2003-01-10
17.40860366821289,2003-01-13
17.369104385375977,2003-01-14
17.28028678894043,2003-01-15
16.82740020751953,2003-01-16
16.427268981933594,2003-01-17
16.04911994934082,2003-01-21
16.04473304748535,2003-01-22
16.207412719726562,2003-01-23
15.76331901550293,2003-01-24
15.350001335144043,2003-01-27
15.297232627868652,2003-01-28
15.28844165802002,2003-01-29
14.75200080871582,2003-01-30
15.306024551391602,2003-01-31
15.024608612060547,2003-02-03
15.011421203613281,2003-02-04
15.015829086303711,2003-02-05
14.488184928894043,2003-02-06
14.426627159118652,2003-02-07
14.510165214538574,2003-02-10
14.43981647491455,2003-02-11
14.373862266540527,2003-02-12
14.312300682067871,2003-02-13
14.395844459533691,2003-02-14
14.686049461364746,2003-02-18
14.241949081420898,2003-02-19
14.457399368286133,2003-02-20
14.193582534790039,2003-02-21
13.793451309204102,2003-02-24
13.784660339355469,2003-02-25
13.674735069274902,2003-02-26
13.001994132995605,2003-02-27
12.685401916503906,2003-02-28
12.491933822631836,2003-03-03
12.421585083007812,2003-03-04
12.074213027954102,2003-03-05
12.02585220336914,2003-03-06
12.09620475769043,2003-03-07
11.981884002685547,2003-03-10
11.801602363586426,2003-03-11
11.762029647827148,2003-03-12
12.061025619506836,2003-03-13
12.33364486694336,2003-03-14
12.914048194885254,2003-03-17
13.177875518798828,2003-03-18
13.248223304748535,2003-03-19
13.340556144714355,2003-03-20
13.674735069274902,2003-03-21
13.147093772888184,2003-03-24
13.278995513916016,2003-03-25
12.936037063598633,2003-03-26
13.067944526672363,2003-03-27
13.129501342773438,2003-03-28
12.685401916503906,2003-03-31
12.751358985900879,2003-04-01
13.173471450805664,2003-04-02
13.129501342773438,2003-04-03
12.971212387084961,2003-04-04
13.081137657165527,2003-04-07
12.971212387084961,2003-04-08
12.927236557006836,2003-04-09
13.063544273376465,2003-04-10
12.953619956970215,2003-04-11
13.32319450378418,2003-04-14
13.314380645751953,2003-04-15
13.195300102233887,2003-04-16
13.358475685119629,2003-04-17
13.645135879516602,2003-04-21
13.759803771972656,2003-04-22
13.614270210266113,2003-04-23
13.627497673034668,2003-04-24
13.318787574768066,2003-04-25
13.936216354370117,2003-04-28
13.473143577575684,2003-04-29
13.490789413452148,2003-04-30
13.362890243530273,2003-05-01
13.88329029083252,2003-05-02
13.870060920715332,2003-05-05
14.205233573913574,2003-05-06
14.483080863952637,2003-05-07
14.337542533874512,2003-05-08
14.78296947479248,2003-05-09
15.0034818649292,2003-05-12
15.08286190032959,2003-05-13
14.906452178955078,2003-05-14
14.990255355834961,2003-05-15
14.553638458251953,2003-05-16
14.954965591430664,2003-05-19
14.879997253417969,2003-05-20
14.730055809020996,2003-05-21
14.937324523925781,2003-05-22
14.972610473632812,2003-05-23
14.906452178955078,2003-05-27
14.884403228759766,2003-05-28
15.475373268127441,2003-05-29
16.181005477905273,2003-05-30
16.119258880615234,2003-06-02
16.28685188293457,2003-06-03
16.295673370361328,2003-06-04
16.21628761291504,2003-06-05
16.04869842529297,2003-06-06
15.687066078186035,2003-06-09
16.00899887084961,2003-06-10
16.308902740478516,2003-06-11
16.547042846679688,2003-06-12
16.330944061279297,2003-06-13
16.648487091064453,2003-06-16
16.926326751708984,2003-06-17
16.921918869018555,2003-06-18
16.683765411376953,2003-06-19
16.75873565673828,2003-06-20
16.379459381103516,2003-06-23
16.097200393676758,2003-06-24
16.282434463500977,2003-06-25
16.36182403564453,2003-06-26
16.450016021728516,2003-06-27
16.405925750732422,2003-06-30
16.27361297607422,2003-07-01
16.714628219604492,2003-07-02
16.547042846679688,2003-07-03
16.93515396118164,2003-07-07
17.301193237304688,2003-07-08
17.30559730529785,2003-07-09
17.274736404418945,2003-07-10
17.40703773498535,2003-07-11
17.33647346496582,2003-07-14
17.384206771850586,2003-07-15
17.03944206237793,2003-07-16
16.84052276611328,2003-07-17
16.973146438598633,2003-07-18
16.818431854248047,2003-07-21
17.2250919342041,2003-07-22
17.295801162719727,2003-07-23
17.0792236328125,2003-07-24
17.220666885375977,2003-07-25
17.42840003967285,2003-07-28
17.2250919342041,2003-07-29
17.468185424804688,2003-07-30
17.636144638061523,2003-07-31
17.7775936126709,2003-08-01
17.264860153198242,2003-08-04
17.021760940551758,2003-08-05
16.906845092773438,2003-08-06
16.906845092773438,2003-08-07
17.123432159423828,2003-08-08
17.136682510375977,2003-08-11
17.50796890258789,2003-08-12
17.76433753967285,2003-08-13
18.06490135192871,2003-08-14
18.03838539123535,2003-08-15
18.833999633789062,2003-08-18
19.161088943481445,2003-08-19
19.006385803222656,2003-08-20
19.3157958984375,2003-08-21
19.072683334350586,2003-08-22
18.595317840576172,2003-08-25
18.343372344970703,2003-08-26
18.58205795288086,2003-08-27
18.612995147705078,2003-08-28
18.86495018005371,2003-08-29
19.311368942260742,2003-09-02
19.421871185302734,2003-09-03
19.607515335083008,2003-09-04
19.678234100341797,2003-09-05
20.239580154418945,2003-09-08
20.00975227355957,2003-09-09
19.735702514648438,2003-09-10
19.890398025512695,2003-09-11
19.651718139648438,2003-09-12
19.651718139648438,2003-09-15
20.221900939941406,2003-09-16
20.425228118896484,2003-09-17
20.663917541503906,2003-09-18
20.124664306640625,2003-09-19
19.86829948425293,2003-09-22
20.155607223510742,2003-09-23
19.50143051147461,2003-09-24
19.059417724609375,2003-09-25
18.891464233398438,2003-09-26
19.23622703552246,2003-09-29
19.249492645263672,2003-09-30
19.722436904907227,2003-10-01
20.102567672729492,2003-10-02
20.465007781982422,2003-10-03
20.725793838500977,2003-10-06
21.03519630432129,2003-10-07
20.937963485717773,2003-10-08
21.27830696105957,2003-10-09
20.902597427368164,2003-10-10
21.061731338500977,2003-10-13
21.101511001586914,2003-10-14
21.065189361572266,2003-10-15
21.029762268066406,2003-10-16
20.61350440979004,2003-10-17
20.62680435180664,2003-10-20
20.582517623901367,2003-10-21
20.201677322387695,2003-10-22
19.73671531677246,2003-10-23
19.440025329589844,2003-10-24
19.909420013427734,2003-10-27
20.98990821838379,2003-10-28
21.60987091064453,2003-10-29
21.782567977905273,2003-10-30
21.88442611694336,2003-10-31
22.437950134277344,2003-11-03
22.389230728149414,2003-11-04
22.296245574951172,2003-11-05
22.646081924438477,2003-11-06
22.83649253845215,2003-11-07
22.468957901000977,2003-11-10
22.10582733154297,2003-11-11
22.584087371826172,2003-11-12
22.513225555419922,2003-11-13
22.07040023803711,2003-11-14
21.720571517944336,2003-11-17
21.640865325927734,2003-11-18
21.6895694732666,2003-11-19
21.72499656677246,2003-11-20
21.72499656677246,2003-11-21
22.225391387939453,2003-11-24
22.229827880859375,2003-11-25
22.318384170532227,2003-11-26
22.203245162963867,2003-11-28
22.606233596801758,2003-12-01
22.84092903137207,2003-12-02
22.393665313720703,2003-12-03
22.530948638916016,2003-12-04
22.04383087158203,2003-12-05
22.052692413330078,2003-12-08
21.583309173583984,2003-12-09
21.326465606689453,2003-12-10
21.5434513092041,2003-12-11
21.508020401000977,2003-12-12
21.31317901611328,2003-12-15
21.40616798400879,2003-12-16
22.0084171295166,2003-12-17
22.021690368652344,2003-12-18
21.85785675048828,2003-12-19
21.503591537475586,2003-12-22
21.397308349609375,2003-12-23
21.34417724609375,2003-12-24
21.322032928466797,2003-12-26
21.48587989807129,2003-12-29
21.977407455444336,2003-12-30
21.81357192993164,2003-12-31
22.145694732666016,2004-01-02
22.699220657348633,2004-01-05
22.650510787963867,2004-01-06
23.181901931762695,2004-01-07
23.416587829589844,2004-01-08
22.973770141601562,2004-01-09
23.150897979736328,2004-01-12
22.938337326049805,2004-01-13
23.114917755126953,2004-01-14
23.061681747436523,2004-01-15
23.123796463012695,2004-01-16
23.25689125061035,2004-01-20
23.070554733276367,2004-01-21
23.0439395904541,2004-01-22
22.937461853027344,2004-01-23
23.221406936645508,2004-01-26
22.44499397277832,2004-01-27
22.076740264892578,2004-01-28
21.717384338378906,2004-01-29
21.51329231262207,2004-01-30
21.624217987060547,2004-02-02
21.925905227661133,2004-02-03
21.393505096435547,2004-02-04
21.76173973083496,2004-02-05
22.192102432250977,2004-02-06
22.192102432250977,2004-02-09
22.51154327392578,2004-02-10
22.93301773071289,2004-02-11
22.551469802856445,2004-02-12
22.67569923400879,2004-02-13
22.98181915283203,2004-02-17
22.870908737182617,2004-02-18
22.18321990966797,2004-02-19
21.628646850585938,2004-02-20
21.517732620239258,2004-02-23
21.52216339111328,2004-02-24
21.473365783691406,2004-02-25
21.517732620239258,2004-02-26
21.539915084838867,2004-02-27
21.801677703857422,2004-03-01
21.495548248291016,2004-03-02
21.50442886352539,2004-03-03
21.673019409179688,2004-03-04
21.739559173583984,2004-03-05
21.477792739868164,2004-03-08
21.406810760498047,2004-03-09
21.34026527404785,2004-03-10
20.958709716796875,2004-03-11
21.078500747680664,2004-03-12
20.61264991760254,2004-03-15
20.630399703979492,2004-03-16
20.980894088745117,2004-03-17
20.87885284423828,2004-03-18
20.590463638305664,2004-03-19
20.084705352783203,2004-03-22
20.186735153198242,2004-03-23
20.111316680908203,2004-03-24
20.563854217529297,2004-03-25
20.670331954956055,2004-03-26
20.86997413635254,2004-03-29
21.167234420776367,2004-03-30
21.406810760498047,2004-03-31
21.641950607299805,2004-04-01
21.96139144897461,2004-04-02
22.298572540283203,2004-04-05
22.072309494018555,2004-04-06
22.125539779663086,2004-04-07
21.739559173583984,2004-04-08
21.894845962524414,2004-04-12
21.22935676574707,2004-04-13
21.14842987060547,2004-04-14
21.117319107055664,2004-04-15
21.228456497192383,2004-04-16
21.375167846679688,2004-04-19
21.0950870513916,2004-04-20
21.31293487548828,2004-04-21
21.930892944335938,2004-04-22
22.073150634765625,2004-04-23
21.881990432739258,2004-04-26
22.20652198791504,2004-04-27
21.739717483520508,2004-04-28
21.624134063720703,2004-04-29
21.584117889404297,2004-04-30
21.975337982177734,2004-05-03
22.8644962310791,2004-05-04
23.149015426635742,2004-05-05
23.095670700073242,2004-05-06
22.50438117980957,2004-05-07
22.17984962463379,2004-05-10
22.575525283813477,2004-05-11
22.411027908325195,2004-05-12
22.428800582885742,2004-05-13
22.299877166748047,2004-05-14
21.784177780151367,2004-05-17
22.113162994384766,2004-05-18
22.10871696472168,2004-05-19
21.904211044311523,2004-05-20
22.539955139160156,2004-05-21
22.6733341217041,2004-05-24
23.25128173828125,2004-05-25
23.07343292236328,2004-05-26
23.384654998779297,2004-05-27
23.540246963500977,2004-05-28
23.451332092285156,2004-06-01
23.442441940307617,2004-06-02
22.593305587768555,2004-06-03
23.144577026367188,2004-06-04
23.651397705078125,2004-06-07
23.633609771728516,2004-06-08
23.70918083190918,2004-06-09
23.695850372314453,2004-06-10
22.7800350189209,2004-06-14
23.695850372314453,2004-06-15
23.513586044311523,2004-06-16
23.718074798583984,2004-06-17
23.904800415039062,2004-06-18
23.749197006225586,2004-06-21
23.62916374206543,2004-06-22
23.731414794921875,2004-06-23
23.802547454833984,2004-06-24
