GE,Date
9.448843002319336,1989-01-17
9.579355239868164,1989-01-18
9.553252220153809,1989-01-19
9.501047134399414,1989-01-20
9.448843002319336,1989-01-23
9.579355239868164,1989-01-24
9.579355239868164,1989-01-25
9.78817081451416,1989-01-26
9.892574310302734,1989-01-27
10.023083686828613,1989-01-30
10.1013822555542,1989-01-31
10.075287818908691,1989-02-01
10.049185752868652,1989-02-02
9.996983528137207,1989-02-03
10.023083686828613,1989-02-06
10.1013822555542,1989-02-07
9.918673515319824,1989-02-08
9.814266204833984,1989-02-09
9.657661437988281,1989-02-10
9.63155460357666,1989-02-13
9.527153968811035,1989-02-14
9.657661437988281,1989-02-15
9.605449676513672,1989-02-16
9.78817081451416,1989-02-17
9.814266204833984,1989-02-21
9.527153968811035,1989-02-22
9.63155460357666,1989-02-23
9.448843002319336,1989-02-24
9.605449676513672,1989-02-27
9.553252220153809,1989-02-28
9.481616973876953,1989-03-01
9.481616973876953,1989-03-02
9.428937911987305,1989-03-03
9.455272674560547,1989-03-06
9.50794792175293,1989-03-07
9.560628890991211,1989-03-08
9.586963653564453,1989-03-09
9.481616973876953,1989-03-10
9.613298416137695,1989-03-13
9.639639854431152,1989-03-14
9.66597843170166,1989-03-15
9.7976655960083,1989-03-16
9.455272674560547,1989-03-17
9.428937911987305,1989-03-20
9.481616973876953,1989-03-21
9.481616973876953,1989-03-22
9.270915985107422,1989-03-23
9.270915985107422,1989-03-27
9.323590278625488,1989-03-28
9.455272674560547,1989-03-29
9.376262664794922,1989-03-30
9.376262664794922,1989-03-31
9.50794792175293,1989-04-03
9.481616973876953,1989-04-04
9.481616973876953,1989-04-05
9.428937911987305,1989-04-06
9.50794792175293,1989-04-07
9.50794792175293,1989-04-10
9.534287452697754,1989-04-11
9.481616973876953,1989-04-12
9.534287452697754,1989-04-13
9.903013229370117,1989-04-14
9.929354667663574,1989-04-17
10.192730903625488,1989-04-18
10.087381362915039,1989-04-19
10.087381362915039,1989-04-20
10.192730903625488,1989-04-21
10.113712310791016,1989-04-24
10.087381362915039,1989-04-25
10.113712310791016,1989-04-26
10.245409965515137,1989-04-27
10.298086166381836,1989-04-28
10.271751403808594,1989-05-01
10.298086166381836,1989-05-02
10.245409965515137,1989-05-03
10.219069480895996,1989-05-04
10.061047554016113,1989-05-05
10.034709930419922,1989-05-08
9.982033729553223,1989-05-09
10.087381362915039,1989-05-10
10.324422836303711,1989-05-11
10.745828628540039,1989-05-12
11.009218215942383,1989-05-15
10.903852462768555,1989-05-16
11.140896797180176,1989-05-17
11.219910621643066,1989-05-18
11.351594924926758,1989-05-19
11.298922538757324,1989-05-22
11.140896797180176,1989-05-23
11.298922538757324,1989-05-24
11.114554405212402,1989-05-25
11.43061351776123,1989-05-26
11.377935409545898,1989-05-30
11.50961971282959,1989-05-31
11.614971160888672,1989-06-01
11.746665000915527,1989-06-02
11.614971160888672,1989-06-05
11.675471305847168,1989-06-06
11.781612396240234,1989-06-07
11.5693359375,1989-06-08
11.595867156982422,1989-06-09
11.516266822814941,1989-06-12
11.25091552734375,1989-06-13
11.303984642028809,1989-06-14
11.144775390625,1989-06-15
11.330521583557129,1989-06-16
11.410127639770508,1989-06-19
11.330521583557129,1989-06-20
11.303984642028809,1989-06-21
11.383590698242188,1989-06-22
11.622408866882324,1989-06-23
11.489727973937988,1989-06-26
11.410127639770508,1989-06-27
11.330521583557129,1989-06-28
11.11823558807373,1989-06-29
10.959019660949707,1989-06-30
11.065164566040039,1989-07-03
11.09171199798584,1989-07-05
11.065164566040039,1989-07-06
11.277446746826172,1989-07-07
11.410127639770508,1989-07-10
11.436656951904297,1989-07-11
11.54280948638916,1989-07-12
11.54280948638916,1989-07-13
11.595867156982422,1989-07-14
11.595867156982422,1989-07-17
11.516266822814941,1989-07-18
11.940827369689941,1989-07-19
11.834686279296875,1989-07-20
12.073505401611328,1989-07-21
11.967366218566895,1989-07-24
11.967366218566895,1989-07-25
12.073505401611328,1989-07-26
12.206180572509766,1989-07-27
12.206180572509766,1989-07-28
12.418461799621582,1989-07-31
12.073505401611328,1989-08-01
12.100041389465332,1989-08-02
12.153107643127441,1989-08-03
12.073505401611328,1989-08-04
12.524600982666016,1989-08-07
12.418461799621582,1989-08-08
12.391921043395996,1989-08-09
12.391921043395996,1989-08-10
12.232717514038086,1989-08-11
12.020434379577637,1989-08-14
12.126574516296387,1989-08-15
12.206180572509766,1989-08-16
12.25925064086914,1989-08-17
12.312317848205566,1989-08-18
11.993898391723633,1989-08-21
11.967366218566895,1989-08-22
12.100041389465332,1989-08-23
12.338850021362305,1989-08-24
12.444998741149902,1989-08-25
12.471525192260742,1989-08-28
12.36538314819336,1989-08-29
12.338850021362305,1989-08-30
12.232717514038086,1989-08-31
12.36538314819336,1989-09-01
12.36538314819336,1989-09-05
12.153107643127441,1989-09-06
12.020434379577637,1989-09-07
11.993898391723633,1989-09-08
12.020434379577637,1989-09-11
12.073505401611328,1989-09-12
11.781612396240234,1989-09-13
11.86121940612793,1989-09-14
12.153107643127441,1989-09-15
12.232717514038086,1989-09-18
12.100041389465332,1989-09-19
11.967366218566895,1989-09-20
11.867926597595215,1989-09-21
11.948114395141602,1989-09-22
11.841202735900879,1989-09-25
11.867926597595215,1989-09-26
11.974842071533203,1989-09-27
12.18868637084961,1989-09-28
12.081765174865723,1989-09-29
12.349061965942383,1989-10-02
12.509439468383789,1989-10-03
12.589628219604492,1989-10-04
12.482702255249023,1989-10-05
12.589628219604492,1989-10-06
12.509439468383789,1989-10-09
12.482702255249023,1989-10-10
12.429245948791504,1989-10-11
12.3757905960083,1989-10-12
11.627368927001953,1989-10-13
12.081765174865723,1989-10-16
12.081765174865723,1989-10-17
12.055039405822754,1989-10-18
12.108494758605957,1989-10-19
12.108494758605957,1989-10-20
11.974842071533203,1989-10-23
11.921387672424316,1989-10-24
11.814468383789062,1989-10-25
11.627368927001953,1989-10-26
11.466988563537598,1989-10-27
11.547174453735352,1989-10-30
11.841202735900879,1989-10-31
11.841202735900879,1989-11-01
11.600635528564453,1989-11-02
11.520441055297852,1989-11-03
11.333341598510742,1989-11-06
11.440250396728516,1989-11-07
11.654093742370605,1989-11-08
11.600635528564453,1989-11-09
11.680816650390625,1989-11-10
11.921387672424316,1989-11-13
11.867926597595215,1989-11-14
12.135225296020508,1989-11-15
12.295601844787598,1989-11-16
12.723275184631348,1989-11-17
12.643083572387695,1989-11-20
12.75,1989-11-21
12.856916427612305,1989-11-22
12.856916427612305,1989-11-24
13.124216079711914,1989-11-27
13.204401969909668,1989-11-28
13.150940895080566,1989-11-29
13.257871627807617,1989-11-30
13.525162696838379,1989-12-01
13.599485397338867,1989-12-04
13.653347969055176,1989-12-05
13.653347969055176,1989-12-06
13.653347969055176,1989-12-07
13.626420021057129,1989-12-08
13.599485397338867,1989-12-11
13.841853141784668,1989-12-12
13.841853141784668,1989-12-13
13.86877727508545,1989-12-14
13.841853141784668,1989-12-15
13.491768836975098,1989-12-18
13.518701553344727,1989-12-19
13.437907218933105,1989-12-20
13.545629501342773,1989-12-21
13.73414134979248,1989-12-22
13.653347969055176,1989-12-26
13.73414134979248,1989-12-27
13.78800106048584,1989-12-28
13.895712852478027,1989-12-29
14.38044548034668,1990-01-02
14.353521347045898,1990-01-03
14.272727012634277,1990-01-04
14.138086318969727,1990-01-05
14.21886920928955,1990-01-08
13.922647476196289,1990-01-09
13.949572563171387,1990-01-10
13.949572563171387,1990-01-11
13.599485397338867,1990-01-12
13.491768836975098,1990-01-15
13.626420021057129,1990-01-16
13.572556495666504,1990-01-17
13.70721435546875,1990-01-18
13.976508140563965,1990-01-19
13.545629501342773,1990-01-22
13.518701553344727,1990-01-23
13.626420021057129,1990-01-24
13.357124328613281,1990-01-25
13.464841842651367,1990-01-26
13.30325698852539,1990-01-29
13.30325698852539,1990-01-30
13.410979270935059,1990-01-31
13.30325698852539,1990-02-01
13.30325698852539,1990-02-02
13.30325698852539,1990-02-05
13.357124328613281,1990-02-06
13.491768836975098,1990-02-07
13.572556495666504,1990-02-08
13.626420021057129,1990-02-09
13.410979270935059,1990-02-12
13.384047508239746,1990-02-13
13.410979270935059,1990-02-14
13.491768836975098,1990-02-15
13.357124328613281,1990-02-16
13.114754676818848,1990-02-20
13.033967971801758,1990-02-21
13.0878267288208,1990-02-22
13.033967971801758,1990-02-23
13.195539474487305,1990-02-26
13.357124328613281,1990-02-27
13.404874801635742,1990-02-28
13.37774658203125,1990-03-01
13.540555000305176,1990-03-02
13.404874801635742,1990-03-05
13.540555000305176,1990-03-06
13.594820022583008,1990-03-07
13.676230430603027,1990-03-08
13.594820022583008,1990-03-09
13.540555000305176,1990-03-12
13.459152221679688,1990-03-13
13.676230430603027,1990-03-14
13.730504989624023,1990-03-15
13.893319129943848,1990-03-16
14.083263397216797,1990-03-19
13.97471809387207,1990-03-20
13.920456886291504,1990-03-21
13.757637023925781,1990-03-22
13.839043617248535,1990-03-23
13.893319129943848,1990-03-26
14.083263397216797,1990-03-27
14.083263397216797,1990-03-28
14.001853942871094,1990-03-29
13.947591781616211,1990-03-30
13.893319129943848,1990-04-02
14.110404014587402,1990-04-03
13.947591781616211,1990-04-04
13.97471809387207,1990-04-05
13.97471809387207,1990-04-06
14.001853942871094,1990-04-09
13.97471809387207,1990-04-10
14.083263397216797,1990-04-11
14.327482223510742,1990-04-12
14.490285873413086,1990-04-16
14.517425537109375,1990-04-17
14.43603229522705,1990-04-18
14.273209571838379,1990-04-19
14.2189359664917,1990-04-20
14.001853942871094,1990-04-23
13.97471809387207,1990-04-24
13.97471809387207,1990-04-25
14.02899169921875,1990-04-26
13.86618423461914,1990-04-27
13.893319129943848,1990-04-30
13.97471809387207,1990-05-01
14.056123733520508,1990-05-02
14.056123733520508,1990-05-03
14.191807746887207,1990-05-04
14.273209571838379,1990-05-07
14.408883094787598,1990-05-08
14.490285873413086,1990-05-09
14.598834037780762,1990-05-10
14.78878402709961,1990-05-11
14.870187759399414,1990-05-14
14.815925598144531,1990-05-15
14.78878402709961,1990-05-16
14.761649131774902,1990-05-17
14.78878402709961,1990-05-18
14.843050956726074,1990-05-21
14.870187759399414,1990-05-22
14.843050956726074,1990-05-23
15.060134887695312,1990-05-24
14.843050956726074,1990-05-25
15.141539573669434,1990-05-29
15.060134887695312,1990-05-30
15.053577423095703,1990-05-31
15.19017505645752,1990-06-01
15.381430625915527,1990-06-04
15.272150039672852,1990-06-05
15.162858009338379,1990-06-06
15.135533332824707,1990-06-07
14.971620559692383,1990-06-08
15.053577423095703,1990-06-11
15.354113578796387,1990-06-12
15.354113578796387,1990-06-13
15.217495918273926,1990-06-14
15.326784133911133,1990-06-15
15.108216285705566,1990-06-18
15.272150039672852,1990-06-19
15.326784133911133,1990-06-20
15.326784133911133,1990-06-21
15.162858009338379,1990-06-22
15.162858009338379,1990-06-25
15.080906867980957,1990-06-26
15.108216285705566,1990-06-27
15.135533332824707,1990-06-28
15.135533332824707,1990-06-29
15.40873908996582,1990-07-02
15.545344352722168,1990-07-03
15.354113578796387,1990-07-05
15.436068534851074,1990-07-06
15.59998893737793,1990-07-09
15.463391304016113,1990-07-10
15.763915061950684,1990-07-11
16.037120819091797,1990-07-12
16.36496925354004,1990-07-13
16.33763885498047,1990-07-16
16.255685806274414,1990-07-17
16.255685806274414,1990-07-18
16.39227867126465,1990-07-19
16.173715591430664,1990-07-20
15.845868110656738,1990-07-23
15.92783260345459,1990-07-24
16.009788513183594,1990-07-25
15.955159187316895,1990-07-26
15.736599922180176,1990-07-27
15.845868110656738,1990-07-30
15.65462589263916,1990-07-31
15.736599922180176,1990-08-01
15.436068534851074,1990-08-02
15.244818687438965,1990-08-03
14.425211906433105,1990-08-06
14.698415756225586,1990-08-07
14.83502197265625,1990-08-08
14.86234188079834,1990-08-09
14.561814308166504,1990-08-10
14.753053665161133,1990-08-13
14.643775939941406,1990-08-14
14.47984790802002,1990-08-15
14.179327011108398,1990-08-16
13.988080024719238,1990-08-17
13.988080024719238,1990-08-20
13.523632049560547,1990-08-21
13.168469429016113,1990-08-22
12.785978317260742,1990-08-23
13.414353370666504,1990-08-24
13.87879467010498,1990-08-27
13.742210388183594,1990-08-28
13.687559127807617,1990-08-29
13.523632049560547,1990-08-30
13.550956726074219,1990-08-31
13.387035369873047,1990-09-04
13.168469429016113,1990-09-05
13.113834381103516,1990-09-06
13.250429153442383,1990-09-07
13.359709739685059,1990-09-10
13.605591773986816,1990-09-11
13.550956726074219,1990-09-12
13.19578742980957,1990-09-13
13.004539489746094,1990-09-14
12.895264625549316,1990-09-17
12.813307762145996,1990-09-18
12.266891479492188,1990-09-19
12.150073051452637,1990-09-20
12.315377235412598,1990-09-21
12.012319564819336,1990-09-24
12.260283470153809,1990-09-25
12.122523307800293,1990-09-26
11.378643035888672,1990-09-27
12.012319564819336,1990-09-28
12.398036003112793,1990-10-01
12.287837028503418,1990-10-02
12.012319564819336,1990-10-03
11.984769821166992,1990-10-04
11.957212448120117,1990-10-05
12.012319564819336,1990-10-08
11.654152870178223,1990-10-09
11.46130084991455,1990-10-10
11.29599380493164,1990-10-11
11.681708335876465,1990-10-12
11.984769821166992,1990-10-15
11.351088523864746,1990-10-16
11.599050521850586,1990-10-17
12.012319564819336,1990-10-18
12.2327241897583,1990-10-19
11.847015380859375,1990-10-22
11.874567985534668,1990-10-23
11.433743476867676,1990-10-24
11.29599380493164,1990-10-25
11.130685806274414,1990-10-26
11.21333122253418,1990-10-29
11.62660026550293,1990-10-30
11.46130084991455,1990-10-31
11.543946266174316,1990-11-01
11.681708335876465,1990-11-02
11.874567985534668,1990-11-05
11.764361381530762,1990-11-06
11.46130084991455,1990-11-07
11.406196594238281,1990-11-08
11.847015380859375,1990-11-09
12.205171585083008,1990-11-12
12.2327241897583,1990-11-13
12.177621841430664,1990-11-14
12.122523307800293,1990-11-15
12.205171585083008,1990-11-16
12.205171585083008,1990-11-19
11.736811637878418,1990-11-20
11.847015380859375,1990-11-21
11.819461822509766,1990-11-23
11.764361381530762,1990-11-26
11.791915893554688,1990-11-27
11.599050521850586,1990-11-28
11.709257125854492,1990-11-29
12.067425727844238,1990-11-30
12.09745979309082,1990-12-03
12.347744941711426,1990-12-04
12.681475639343262,1990-12-05
12.792706489562988,1990-12-06
12.792706489562988,1990-12-07
12.681475639343262,1990-12-10
12.625852584838867,1990-12-11
12.681475639343262,1990-12-12
12.542423248291016,1990-12-13
12.375561714172363,1990-12-14
12.31993293762207,1990-12-17
12.653657913208008,1990-12-18
12.598039627075195,1990-12-19
12.792706489562988,1990-12-20
12.903958320617676,1990-12-21
12.820531845092773,1990-12-24
12.76490306854248,1990-12-26
12.737099647521973,1990-12-27
12.76490306854248,1990-12-28
12.76490306854248,1990-12-31
12.570231437683105,1991-01-02
12.292123794555664,1991-01-03
12.153071403503418,1991-01-04
11.95840835571289,1991-01-07
12.06964111328125,1991-01-08
12.04183292388916,1991-01-09
12.04183292388916,1991-01-10
12.014026641845703,1991-01-11
12.04183292388916,1991-01-14
12.09745979309082,1991-01-15
12.153071403503418,1991-01-16
12.903958320617676,1991-01-17
12.876144409179688,1991-01-18
12.76490306854248,1991-01-21
12.598039627075195,1991-01-22
12.737099647521973,1991-01-23
13.015191078186035,1991-01-24
13.321107864379883,1991-01-25
13.487967491149902,1991-01-28
13.487967491149902,1991-01-29
13.7938814163208,1991-01-30
14.23884105682373,1991-01-31
14.23884105682373,1991-02-01
14.489142417907715,1991-02-04
14.767236709594727,1991-02-05
14.822863578796387,1991-02-06
14.433518409729004,1991-02-07
14.516949653625488,1991-02-08
14.850668907165527,1991-02-11
14.850668907165527,1991-02-12
15.100963592529297,1991-02-13
14.989716529846191,1991-02-14
15.49030590057373,1991-02-15
15.49030590057373,1991-02-19
15.212207794189453,1991-02-20
15.156582832336426,1991-02-21
15.406866073608398,1991-02-22
15.573742866516113,1991-02-25
15.240015983581543,1991-02-26
15.434682846069336,1991-02-27
15.240821838378906,1991-02-28
15.43692398071289,1991-03-01
15.296843528747559,1991-03-04
15.46494197845459,1991-03-05
15.352879524230957,1991-03-06
15.268829345703125,1991-03-07
14.960648536682129,1991-03-08
15.32485580444336,1991-03-11
15.212800979614258,1991-03-12
15.548989295959473,1991-03-13
15.352879524230957,1991-03-14
15.380898475646973,1991-03-15
15.40890884399414,1991-03-18
15.128752708435059,1991-03-19
14.960648536682129,1991-03-20
14.848583221435547,1991-03-21
14.848583221435547,1991-03-22
14.988664627075195,1991-03-25
15.717085838317871,1991-03-26
15.577004432678223,1991-03-27
15.605018615722656,1991-03-28
15.633035659790039,1991-04-01
16.165353775024414,1991-04-02
15.99725341796875,1991-04-03
16.10930824279785,1991-04-04
15.8851900100708,1991-04-05
16.05328369140625,1991-04-08
15.969234466552734,1991-04-09
16.22137451171875,1991-04-10
16.305431365966797,1991-04-11
16.36146354675293,1991-04-12
16.529563903808594,1991-04-15
16.781707763671875,1991-04-16
16.865747451782227,1991-04-17
16.809711456298828,1991-04-18
16.669645309448242,1991-04-19
16.445510864257812,1991-04-22
16.333446502685547,1991-04-23
16.24939727783203,1991-04-24
16.0252685546875,1991-04-25
16.081296920776367,1991-04-26
15.689074516296387,1991-04-29
15.857173919677734,1991-04-30
16.24939727783203,1991-05-01
16.24939727783203,1991-05-02
16.27740478515625,1991-05-03
16.333446502685547,1991-05-06
16.389476776123047,1991-05-07
16.333446502685547,1991-05-08
16.501544952392578,1991-05-09
15.969234466552734,1991-05-10
16.0252685546875,1991-05-13
15.8851900100708,1991-05-14
15.8851900100708,1991-05-15
15.94122314453125,1991-05-16
16.0252685546875,1991-05-17
16.193361282348633,1991-05-20
16.27740478515625,1991-05-21
15.99725341796875,1991-05-22
16.193361282348633,1991-05-23
16.36146354675293,1991-05-24
16.613609313964844,1991-05-28
16.72568130493164,1991-05-29
17.145919799804688,1991-05-30
17.430204391479492,1991-05-31
17.486618041992188,1991-06-03
17.345609664916992,1991-06-04
17.063554763793945,1991-06-05
16.978954315185547,1991-06-06
16.725114822387695,1991-06-07
16.809715270996094,1991-06-10
16.978954315185547,1991-06-11
16.75330924987793,1991-06-12
16.894330978393555,1991-06-13
17.063554763793945,1991-06-14
16.837928771972656,1991-06-17
16.837928771972656,1991-06-18
16.725114822387695,1991-06-19
16.725114822387695,1991-06-20
16.92253303527832,1991-06-21
16.640493392944336,1991-06-24
16.612293243408203,1991-06-25
16.58408546447754,1991-06-26
16.837928771972656,1991-06-27
16.696897506713867,1991-06-28
16.894330978393555,1991-07-01
16.92253303527832,1991-07-02
16.696897506713867,1991-07-03
16.640493392944336,1991-07-05
16.894330978393555,1991-07-08
16.866125106811523,1991-07-09
16.75330924987793,1991-07-10
16.92253303527832,1991-07-11
16.978954315185547,1991-07-12
17.007144927978516,1991-07-15
16.668704986572266,1991-07-16
16.189226150512695,1991-07-17
16.499469757080078,1991-07-18
16.612293243408203,1991-07-19
16.52767562866211,1991-07-22
16.302045822143555,1991-07-23
16.1046142578125,1991-07-24
16.35845184326172,1991-07-25
16.41486930847168,1991-07-26
16.41486930847168,1991-07-29
16.499469757080078,1991-07-30
16.52767562866211,1991-07-31
16.471281051635742,1991-08-01
16.41486930847168,1991-08-02
16.245641708374023,1991-08-05
16.41486930847168,1991-08-06
16.640493392944336,1991-08-07
16.668704986572266,1991-08-08
16.612293243408203,1991-08-09
16.555885314941406,1991-08-12
16.52767562866211,1991-08-13
16.471281051635742,1991-08-14
16.38665008544922,1991-08-15
16.245641708374023,1991-08-16
15.878984451293945,1991-08-19
15.907194137573242,1991-08-20
16.443065643310547,1991-08-21
16.471281051635742,1991-08-22
16.866125106811523,1991-08-23
16.837928771972656,1991-08-26
16.725114822387695,1991-08-27
16.894330978393555,1991-08-28
16.866125106811523,1991-08-29
16.894330978393555,1991-08-30
16.725114822387695,1991-09-03
16.612293243408203,1991-09-04
16.302045822143555,1991-09-05
15.991803169250488,1991-09-06
15.907194137573242,1991-09-09
15.85078239440918,1991-09-10
15.878984451293945,1991-09-11
15.709765434265137,1991-09-12
15.314908981323242,1991-09-13
15.737959861755371,1991-09-16
15.596944808959961,1991-09-17
15.625142097473145,1991-09-18
15.681547164916992,1991-09-19
15.797475814819336,1991-09-20
15.683826446533203,1991-09-23
15.882710456848145,1991-09-24
15.655410766601562,1991-09-25
15.683826446533203,1991-09-26
15.655410766601562,1991-09-27
15.76905632019043,1991-09-30
15.882710456848145,1991-10-01
16.024776458740234,1991-10-02
15.71223258972168,1991-10-03
15.54176139831543,1991-10-04
15.28604793548584,1991-10-07
15.22922134399414,1991-10-08
14.859862327575684,1991-10-09
15.28604793548584,1991-10-10
15.11556625366211,1991-10-11
15.37128734588623,1991-10-14
15.911128997802734,1991-10-15
16.195255279541016,1991-10-16
16.2520751953125,1991-10-17
16.22366714477539,1991-10-18
16.138423919677734,1991-10-21
16.166839599609375,1991-10-22
16.365734100341797,1991-10-23
16.166839599609375,1991-10-24
15.71223258972168,1991-10-25
15.967952728271484,1991-10-28
16.110015869140625,1991-10-29
15.939538955688477,1991-10-30
15.683826446533203,1991-10-31
15.54176139831543,1991-11-01
15.570167541503906,1991-11-04
15.456528663635254,1991-11-05
15.570167541503906,1991-11-06
15.570167541503906,1991-11-07
15.627001762390137,1991-11-08
15.570167541503906,1991-11-11
15.71223258972168,1991-11-12
15.825882911682129,1991-11-13
15.996366500854492,1991-11-14
15.314457893371582,1991-11-15
15.598589897155762,1991-11-18
15.48493766784668,1991-11-19
15.22922134399414,1991-11-20
15.172396659851074,1991-11-21
15.087157249450684,1991-11-22
14.945094108581543,1991-11-25
14.945094108581543,1991-11-26
14.88827133178711,1991-11-27
14.717793464660645,1991-11-29
14.945094108581543,1991-12-02
14.813298225402832,1991-12-03
14.555421829223633,1991-12-04
14.297554969787598,1991-12-05
14.641379356384277,1991-12-06
14.870597839355469,1991-12-09
14.899248123168945,1991-12-10
15.071165084838867,1991-12-11
15.271730422973633,1991-12-12
15.55825424194336,1991-12-13
15.529610633850098,1991-12-16
15.672865867614746,1991-12-17
15.644214630126953,1991-12-18
15.615561485290527,1991-12-19
15.988041877746582,1991-12-20
16.50379180908203,1991-12-23
16.933570861816406,1991-12-24
17.220090866088867,1991-12-26
16.962221145629883,1991-12-27
17.62123680114746,1991-12-30
17.5352783203125,1991-12-31
17.56393051147461,1992-01-02
17.477968215942383,1992-01-03
17.392009735107422,1992-01-06
17.306049346923828,1992-01-07
17.27739715576172,1992-01-08
17.048181533813477,1992-01-09
17.076833724975586,1992-01-10
17.248746871948242,1992-01-13
17.477968215942383,1992-01-14
17.67854118347168,1992-01-15
17.87909698486328,1992-01-16
18.22292709350586,1992-01-17
18.452152252197266,1992-01-20
17.87909698486328,1992-01-21
18.22292709350586,1992-01-22
18.10831642150879,1992-01-23
17.96506118774414,1992-01-24
17.93641471862793,1992-01-27
17.90775489807129,1992-01-28
17.73585319519043,1992-01-29
17.5352783203125,1992-01-30
17.248746871948242,1992-01-31
17.42066764831543,1992-02-03
17.62123680114746,1992-02-04
17.764488220214844,1992-02-05
17.764488220214844,1992-02-06
17.707178115844727,1992-02-07
17.73585319519043,1992-02-10
17.649869918823242,1992-02-11
17.85045051574707,1992-02-12
17.73585319519043,1992-02-13
17.67854118347168,1992-02-14
17.67854118347168,1992-02-18
17.96506118774414,1992-02-19
18.423492431640625,1992-02-20
18.423492431640625,1992-02-21
18.394838333129883,1992-02-24
18.194271087646484,1992-02-25
18.194271087646484,1992-02-26
18.079662322998047,1992-02-27
18.02235984802246,1992-02-28
18.22292709350586,1992-03-02
18.119062423706055,1992-03-03
17.917104721069336,1992-03-04
17.945951461791992,1992-03-05
17.88823699951172,1992-03-06
17.88823699951172,1992-03-09
17.945951461791992,1992-03-10
17.801698684692383,1992-03-11
17.801698684692383,1992-03-12
18.003664016723633,1992-03-13
18.003664016723633,1992-03-16
18.147926330566406,1992-03-17
18.119062423706055,1992-03-18
18.032503128051758,1992-03-19
18.147926330566406,1992-03-20
18.032503128051758,1992-03-23
17.945951461791992,1992-03-24
17.974796295166016,1992-03-25
17.743986129760742,1992-03-26
17.570873260498047,1992-03-27
17.542024612426758,1992-03-30
17.48431396484375,1992-03-31
17.628583908081055,1992-04-01
17.368913650512695,1992-04-02
17.282360076904297,1992-04-03
17.45546531677246,1992-04-06
17.10923194885254,1992-04-07
16.820722579956055,1992-04-08
17.253503799438477,1992-04-09
17.542024612426758,1992-04-10
17.368913650512695,1992-04-13
17.71514320373535,1992-04-14
18.003664016723633,1992-04-15
18.234468460083008,1992-04-16
18.176774978637695,1992-04-20
17.945951461791992,1992-04-21
17.83053970336914,1992-04-22
17.686281204223633,1992-04-23
17.513168334960938,1992-04-24
17.513168334960938,1992-04-27
17.542024612426758,1992-04-28
17.48431396484375,1992-04-29
17.686281204223633,1992-04-30
17.48431396484375,1992-05-01
17.83053970336914,1992-05-04
17.772838592529297,1992-05-05
17.772838592529297,1992-05-06
17.743986129760742,1992-05-07
17.88823699951172,1992-05-08
18.263317108154297,1992-05-11
18.234468460083008,1992-05-12
18.090213775634766,1992-05-13
17.974796295166016,1992-05-14
17.83053970336914,1992-05-15
17.743986129760742,1992-05-18
18.032503128051758,1992-05-19
17.917104721069336,1992-05-20
17.71514320373535,1992-05-21
17.686281204223633,1992-05-22
17.340045928955078,1992-05-26
17.513168334960938,1992-05-27
17.801698684692383,1992-05-28
17.628583908081055,1992-05-29
17.628583908081055,1992-06-01
17.553016662597656,1992-06-02
17.669267654418945,1992-06-03
17.727388381958008,1992-06-04
18.01799201965332,1992-06-05
17.727388381958008,1992-06-08
17.698322296142578,1992-06-09
17.640193939208984,1992-06-10
17.8436336517334,1992-06-11
17.727388381958008,1992-06-12
17.7855167388916,1992-06-15
17.988941192626953,1992-06-16
17.669267654418945,1992-06-17
17.669267654418945,1992-06-18
17.669267654418945,1992-06-19
17.727388381958008,1992-06-22
17.756450653076172,1992-06-23
17.756450653076172,1992-06-24
17.959871292114258,1992-06-25
18.134254455566406,1992-06-26
18.366731643676758,1992-06-29
18.076120376586914,1992-06-30
18.250490188598633,1992-07-01
17.959871292114258,1992-07-02
17.988941192626953,1992-07-06
17.698322296142578,1992-07-07
17.901758193969727,1992-07-08
18.076120376586914,1992-07-09
17.756450653076172,1992-07-10
17.8436336517334,1992-07-13
18.105186462402344,1992-07-14
18.16330337524414,1992-07-15
17.988941192626953,1992-07-16
18.01799201965332,1992-07-17
17.959871292114258,1992-07-20
17.93082618713379,1992-07-21
17.7855167388916,1992-07-22
17.872697830200195,1992-07-23
17.378646850585938,1992-07-24
17.436771392822266,1992-07-27
17.61113929748535,1992-07-28
17.93082618713379,1992-07-29
17.727388381958008,1992-07-30
17.7855167388916,1992-07-31
17.494897842407227,1992-08-03
17.553016662597656,1992-08-04
17.407711029052734,1992-08-05
17.582080841064453,1992-08-06
17.553016662597656,1992-08-07
17.582080841064453,1992-08-10
17.61113929748535,1992-08-11
17.465831756591797,1992-08-12
17.494897842407227,1992-08-13
17.553016662597656,1992-08-14
17.669267654418945,1992-08-17
17.814571380615234,1992-08-18
17.698322296142578,1992-08-19
17.698322296142578,1992-08-20
17.465831756591797,1992-08-21
17.233339309692383,1992-08-24
17.204280853271484,1992-08-25
17.146162033081055,1992-08-26
17.262405395507812,1992-08-27
17.05897331237793,1992-08-28
17.204280853271484,1992-08-31
17.262405395507812,1992-09-01
17.32052230834961,1992-09-02
17.378646850585938,1992-09-03
17.349590301513672,1992-09-04
17.233339309692383,1992-09-08
17.32052230834961,1992-09-09
17.494897842407227,1992-09-10
17.465831756591797,1992-09-11
18.01799201965332,1992-09-14
17.959871292114258,1992-09-15
18.134254455566406,1992-09-16
18.366731643676758,1992-09-17
18.51203727722168,1992-09-18
18.3867244720459,1992-09-21
18.093942642211914,1992-09-22
18.181793212890625,1992-09-23
