ADI,Date
1.22188138961792,1989-02-14
1.261296272277832,1989-02-15
1.261296272277832,1989-02-16
1.2744346857070923,1989-02-17
1.261296272277832,1989-02-21
1.261296272277832,1989-02-22
1.261296272277832,1989-02-23
1.235019564628601,1989-02-24
1.2087422609329224,1989-02-27
1.235019564628601,1989-02-28
1.22188138961792,1989-03-01
1.2087422609329224,1989-03-02
1.22188138961792,1989-03-03
1.22188138961792,1989-03-06
1.2087422609329224,1989-03-07
1.1956042051315308,1989-03-08
1.182464838027954,1989-03-09
1.182464838027954,1989-03-10
1.182464838027954,1989-03-13
1.1561881303787231,1989-03-14
1.1167724132537842,1989-03-15
1.1167724132537842,1989-03-16
1.0773568153381348,1989-03-17
1.0904958248138428,1989-03-20
1.1036343574523926,1989-03-21
1.1036343574523926,1989-03-22
1.1036343574523926,1989-03-23
1.0904958248138428,1989-03-27
1.1036343574523926,1989-03-28
1.1036343574523926,1989-03-29
1.0904958248138428,1989-03-30
1.0773568153381348,1989-03-31
1.1036343574523926,1989-04-03
1.0904958248138428,1989-04-04
1.1299114227294922,1989-04-05
1.1561881303787231,1989-04-06
1.1430498361587524,1989-04-07
1.1167724132537842,1989-04-10
1.1167724132537842,1989-04-11
1.1299114227294922,1989-04-12
1.1430498361587524,1989-04-13
1.169326663017273,1989-04-14
1.169326663017273,1989-04-17
1.182464838027954,1989-04-18
1.182464838027954,1989-04-19
1.2087422609329224,1989-04-20
1.22188138961792,1989-04-21
1.1956042051315308,1989-04-24
1.2087422609329224,1989-04-25
1.1956042051315308,1989-04-26
1.2087422609329224,1989-04-27
1.235019564628601,1989-04-28
1.22188138961792,1989-05-01
1.2087422609329224,1989-05-02
1.182464838027954,1989-05-03
1.169326663017273,1989-05-04
1.1561881303787231,1989-05-05
1.169326663017273,1989-05-08
1.1561881303787231,1989-05-09
1.169326663017273,1989-05-10
1.169326663017273,1989-05-11
1.182464838027954,1989-05-12
1.1561881303787231,1989-05-15
1.2087422609329224,1989-05-16
1.22188138961792,1989-05-17
1.182464838027954,1989-05-18
1.1561881303787231,1989-05-19
1.1561881303787231,1989-05-22
1.1167724132537842,1989-05-23
1.1430498361587524,1989-05-24
1.1299114227294922,1989-05-25
1.1299114227294922,1989-05-26
1.1430498361587524,1989-05-30
1.1430498361587524,1989-05-31
1.1430498361587524,1989-06-01
1.182464838027954,1989-06-02
1.1956042051315308,1989-06-05
1.1956042051315308,1989-06-06
1.1956042051315308,1989-06-07
1.2087422609329224,1989-06-08
1.2087422609329224,1989-06-09
1.169326663017273,1989-06-12
1.169326663017273,1989-06-13
1.182464838027954,1989-06-14
1.1561881303787231,1989-06-15
1.1561881303787231,1989-06-16
1.169326663017273,1989-06-19
1.169326663017273,1989-06-20
1.169326663017273,1989-06-21
1.1299114227294922,1989-06-22
1.1299114227294922,1989-06-23
1.1299114227294922,1989-06-26
1.1430498361587524,1989-06-27
1.1167724132537842,1989-06-28
1.1167724132537842,1989-06-29
1.1036343574523926,1989-06-30
1.1036343574523926,1989-07-03
1.1036343574523926,1989-07-05
1.1036343574523926,1989-07-06
1.1036343574523926,1989-07-07
1.1167724132537842,1989-07-10
1.1036343574523926,1989-07-11
1.1036343574523926,1989-07-12
1.1036343574523926,1989-07-13
1.0773568153381348,1989-07-14
1.1036343574523926,1989-07-17
1.1036343574523926,1989-07-18
1.1167724132537842,1989-07-19
1.0904958248138428,1989-07-20
1.0773568153381348,1989-07-21
1.0773568153381348,1989-07-24
1.0904958248138428,1989-07-25
1.0642186403274536,1989-07-26
1.0510802268981934,1989-07-27
1.0642186403274536,1989-07-28
1.0510802268981934,1989-07-31
1.0510802268981934,1989-08-01
1.0642186403274536,1989-08-02
1.0773568153381348,1989-08-03
1.1167724132537842,1989-08-04
1.1036343574523926,1989-08-07
1.1299114227294922,1989-08-08
1.1167724132537842,1989-08-09
1.1299114227294922,1989-08-10
1.1036343574523926,1989-08-11
1.1167724132537842,1989-08-14
1.1167724132537842,1989-08-15
1.0904958248138428,1989-08-16
1.0642186403274536,1989-08-17
1.0642186403274536,1989-08-18
1.0510802268981934,1989-08-21
1.0510802268981934,1989-08-22
1.0642186403274536,1989-08-23
1.0642186403274536,1989-08-24
1.0510802268981934,1989-08-25
1.037941336631775,1989-08-28
1.0510802268981934,1989-08-29
1.0510802268981934,1989-08-30
1.0510802268981934,1989-08-31
1.0642186403274536,1989-09-01
1.0773568153381348,1989-09-05
1.0510802268981934,1989-09-06
1.0642186403274536,1989-09-07
1.0510802268981934,1989-09-08
1.0642186403274536,1989-09-11
1.0510802268981934,1989-09-12
1.0510802268981934,1989-09-13
1.0510802268981934,1989-09-14
1.0510802268981934,1989-09-15
1.0510802268981934,1989-09-18
1.037941336631775,1989-09-19
1.037941336631775,1989-09-20
1.024802803993225,1989-09-21
1.024802803993225,1989-09-22
1.024802803993225,1989-09-25
1.0510802268981934,1989-09-26
1.024802803993225,1989-09-27
1.037941336631775,1989-09-28
1.037941336631775,1989-09-29
1.024802803993225,1989-10-02
1.024802803993225,1989-10-03
1.024802803993225,1989-10-04
1.024802803993225,1989-10-05
1.024802803993225,1989-10-06
1.024802803993225,1989-10-09
1.024802803993225,1989-10-10
1.011664867401123,1989-10-11
1.011664867401123,1989-10-12
0.9591104984283447,1989-10-13
0.9459719657897949,1989-10-16
0.9196953177452087,1989-10-17
0.9722495079040527,1989-10-18
0.9722495079040527,1989-10-19
0.9985262155532837,1989-10-20
0.9328338503837585,1989-10-23
0.9328338503837585,1989-10-24
0.9065566062927246,1989-10-25
0.9196953177452087,1989-10-26
0.9065566062927246,1989-10-27
0.9328338503837585,1989-10-30
0.9591104984283447,1989-10-31
0.9722495079040527,1989-11-01
0.9328338503837585,1989-11-02
0.9328338503837585,1989-11-03
0.9328338503837585,1989-11-06
0.9328338503837585,1989-11-07
0.9196953177452087,1989-11-08
0.8934182524681091,1989-11-09
0.9065566062927246,1989-11-10
0.8934182524681091,1989-11-13
0.8934182524681091,1989-11-14
0.9065566062927246,1989-11-15
0.8802794218063354,1989-11-16
0.8802794218063354,1989-11-17
0.8540030121803284,1989-11-20
0.8671413660049438,1989-11-21
0.9196953177452087,1989-11-22
0.9196953177452087,1989-11-24
0.9065566062927246,1989-11-27
0.9328338503837585,1989-11-28
0.9065566062927246,1989-11-29
0.9065566062927246,1989-11-30
0.9065566062927246,1989-12-01
0.9196953177452087,1989-12-04
0.9328338503837585,1989-12-05
0.9328338503837585,1989-12-06
0.9328338503837585,1989-12-07
0.8934182524681091,1989-12-08
0.9065566062927246,1989-12-11
0.9196953177452087,1989-12-12
0.9196953177452087,1989-12-13
0.9196953177452087,1989-12-14
0.9328338503837585,1989-12-15
0.9328338503837585,1989-12-18
0.9328338503837585,1989-12-19
0.9459719657897949,1989-12-20
0.9591104984283447,1989-12-21
0.9722495079040527,1989-12-22
0.9722495079040527,1989-12-26
0.985387921333313,1989-12-27
0.9985262155532837,1989-12-28
1.024802803993225,1989-12-29
1.011664867401123,1990-01-02
0.9591104984283447,1990-01-03
0.9459719657897949,1990-01-04
0.9459719657897949,1990-01-05
0.9459719657897949,1990-01-08
0.9459719657897949,1990-01-09
0.9459719657897949,1990-01-10
0.9459719657897949,1990-01-11
0.9065566062927246,1990-01-12
0.9065566062927246,1990-01-15
0.8934182524681091,1990-01-16
0.8934182524681091,1990-01-17
0.8802794218063354,1990-01-18
0.8802794218063354,1990-01-19
0.8802794218063354,1990-01-22
0.8408642411231995,1990-01-23
0.8277254700660706,1990-01-24
0.8145873546600342,1990-01-25
0.8145873546600342,1990-01-26
0.8014483451843262,1990-01-29
0.7883100509643555,1990-01-30
0.8014483451843262,1990-01-31
0.7883100509643555,1990-02-01
0.7883100509643555,1990-02-02
0.7883100509643555,1990-02-05
0.7620332837104797,1990-02-06
0.7751720547676086,1990-02-07
0.7883100509643555,1990-02-08
0.7620332837104797,1990-02-09
0.7620332837104797,1990-02-12
0.7751720547676086,1990-02-13
0.7883100509643555,1990-02-14
0.8277254700660706,1990-02-15
0.8540030121803284,1990-02-16
0.8408642411231995,1990-02-20
0.8408642411231995,1990-02-21
0.8408642411231995,1990-02-22
0.8277254700660706,1990-02-23
0.8540030121803284,1990-02-26
0.8540030121803284,1990-02-27
0.8540030121803284,1990-02-28
0.8540030121803284,1990-03-01
0.8671413660049438,1990-03-02
0.8540030121803284,1990-03-05
0.8540030121803284,1990-03-06
0.8802794218063354,1990-03-07
0.8802794218063354,1990-03-08
0.8671413660049438,1990-03-09
0.8671413660049438,1990-03-12
0.8408642411231995,1990-03-13
0.8408642411231995,1990-03-14
0.8277254700660706,1990-03-15
0.8540030121803284,1990-03-16
0.8671413660049438,1990-03-19
0.8540030121803284,1990-03-20
0.8671413660049438,1990-03-21
0.8540030121803284,1990-03-22
0.8671413660049438,1990-03-23
0.8671413660049438,1990-03-26
0.8671413660049438,1990-03-27
0.8540030121803284,1990-03-28
0.8671413660049438,1990-03-29
0.8671413660049438,1990-03-30
0.8408642411231995,1990-04-02
0.8014483451843262,1990-04-03
0.7883100509643555,1990-04-04
0.7751720547676086,1990-04-05
0.7488945722579956,1990-04-06
0.7094791531562805,1990-04-09
0.7357562780380249,1990-04-10
0.7488945722579956,1990-04-11
0.7620332837104797,1990-04-12
0.7751720547676086,1990-04-16
0.7883100509643555,1990-04-17
0.7751720547676086,1990-04-18
0.7488945722579956,1990-04-19
0.7488945722579956,1990-04-20
0.7357562780380249,1990-04-23
0.7357562780380249,1990-04-24
0.7488945722579956,1990-04-25
0.7357562780380249,1990-04-26
0.7094791531562805,1990-04-27
0.7094791531562805,1990-04-30
0.7226178050041199,1990-05-01
0.7226178050041199,1990-05-02
0.7751720547676086,1990-05-03
0.7620332837104797,1990-05-04
0.7620332837104797,1990-05-07
0.7751720547676086,1990-05-08
0.7620332837104797,1990-05-09
0.7488945722579956,1990-05-10
0.7488945722579956,1990-05-11
0.7620332837104797,1990-05-14
0.8014483451843262,1990-05-15
0.8014483451843262,1990-05-16
0.8277254700660706,1990-05-17
0.8277254700660706,1990-05-18
0.8671413660049438,1990-05-21
0.8408642411231995,1990-05-22
0.8408642411231995,1990-05-23
0.8277254700660706,1990-05-24
0.8145873546600342,1990-05-25
0.8540030121803284,1990-05-29
0.8277254700660706,1990-05-30
0.8145873546600342,1990-05-31
0.8540030121803284,1990-06-01
0.8934182524681091,1990-06-04
0.8934182524681091,1990-06-05
0.8934182524681091,1990-06-06
0.8934182524681091,1990-06-07
0.8671413660049438,1990-06-08
0.8671413660049438,1990-06-11
0.8540030121803284,1990-06-12
0.8408642411231995,1990-06-13
0.8671413660049438,1990-06-14
0.8802794218063354,1990-06-15
0.8540030121803284,1990-06-18
0.8277254700660706,1990-06-19
0.8145873546600342,1990-06-20
0.7883100509643555,1990-06-21
0.8408642411231995,1990-06-22
0.8145873546600342,1990-06-25
0.8014483451843262,1990-06-26
0.7883100509643555,1990-06-27
0.8145873546600342,1990-06-28
0.7883100509643555,1990-06-29
0.7883100509643555,1990-07-02
0.7751720547676086,1990-07-03
0.7751720547676086,1990-07-05
0.7751720547676086,1990-07-06
0.7751720547676086,1990-07-09
0.7620332837104797,1990-07-10
0.7620332837104797,1990-07-11
0.7620332837104797,1990-07-12
0.7488945722579956,1990-07-13
0.7620332837104797,1990-07-16
0.7620332837104797,1990-07-17
0.7620332837104797,1990-07-18
0.7620332837104797,1990-07-19
0.7488945722579956,1990-07-20
0.7226178050041199,1990-07-23
0.7226178050041199,1990-07-24
0.7226178050041199,1990-07-25
0.7226178050041199,1990-07-26
0.7357562780380249,1990-07-27
0.7094791531562805,1990-07-30
0.7226178050041199,1990-07-31
0.7226178050041199,1990-08-01
0.7094791531562805,1990-08-02
0.670063853263855,1990-08-03
0.6569255590438843,1990-08-06
0.670063853263855,1990-08-07
0.6963408589363098,1990-08-08
0.6963408589363098,1990-08-09
0.6963408589363098,1990-08-10
0.6832016706466675,1990-08-13
0.7094791531562805,1990-08-14
0.7226178050041199,1990-08-15
0.7094791531562805,1990-08-16
0.6963408589363098,1990-08-17
0.6832016706466675,1990-08-20
0.6569255590438843,1990-08-21
0.6569255590438843,1990-08-22
0.6175100207328796,1990-08-23
0.630648136138916,1990-08-24
0.6832016706466675,1990-08-27
0.6832016706466675,1990-08-28
0.6963408589363098,1990-08-29
0.6832016706466675,1990-08-30
0.6963408589363098,1990-08-31
0.6832016706466675,1990-09-04
0.6832016706466675,1990-09-05
0.670063853263855,1990-09-06
0.6832016706466675,1990-09-07
0.670063853263855,1990-09-10
0.6832016706466675,1990-09-11
0.670063853263855,1990-09-12
0.670063853263855,1990-09-13
0.6832016706466675,1990-09-14
0.6832016706466675,1990-09-17
0.670063853263855,1990-09-18
0.670063853263855,1990-09-19
0.6569255590438843,1990-09-20
0.6437865495681763,1990-09-21
0.6437865495681763,1990-09-24
0.6569255590438843,1990-09-25
0.6437865495681763,1990-09-26
0.6569255590438843,1990-09-27
0.6569255590438843,1990-09-28
0.6832016706466675,1990-10-01
0.6569255590438843,1990-10-02
0.6569255590438843,1990-10-03
0.670063853263855,1990-10-04
0.670063853263855,1990-10-05
0.670063853263855,1990-10-08
0.6437865495681763,1990-10-09
0.630648136138916,1990-10-10
0.630648136138916,1990-10-11
0.630648136138916,1990-10-12
0.6175100207328796,1990-10-15
0.6043708324432373,1990-10-16
0.6043708324432373,1990-10-17
0.630648136138916,1990-10-18
0.6175100207328796,1990-10-19
0.6175100207328796,1990-10-22
0.630648136138916,1990-10-23
0.6175100207328796,1990-10-24
0.6175100207328796,1990-10-25
0.6175100207328796,1990-10-26
0.6175100207328796,1990-10-29
0.6175100207328796,1990-10-30
0.6043708324432373,1990-10-31
0.591232419013977,1990-11-01
0.591232419013977,1990-11-02
0.591232419013977,1990-11-05
0.591232419013977,1990-11-06
0.6043708324432373,1990-11-07
0.6175100207328796,1990-11-08
0.591232419013977,1990-11-09
0.630648136138916,1990-11-12
0.6043708324432373,1990-11-13
0.6175100207328796,1990-11-14
0.6043708324432373,1990-11-15
0.6043708324432373,1990-11-16
0.6175100207328796,1990-11-19
0.6043708324432373,1990-11-20
0.6175100207328796,1990-11-21
0.6175100207328796,1990-11-23
0.6175100207328796,1990-11-26
0.630648136138916,1990-11-27
0.630648136138916,1990-11-28
0.6569255590438843,1990-11-29
0.6832016706466675,1990-11-30
0.6963408589363098,1990-12-03
0.670063853263855,1990-12-04
0.670063853263855,1990-12-05
0.6832016706466675,1990-12-06
0.6832016706466675,1990-12-07
0.6832016706466675,1990-12-10
0.6832016706466675,1990-12-11
0.7094791531562805,1990-12-12
0.7357562780380249,1990-12-13
0.7094791531562805,1990-12-14
0.7094791531562805,1990-12-17
0.6963408589363098,1990-12-18
0.7357562780380249,1990-12-19
0.7488945722579956,1990-12-20
0.7488945722579956,1990-12-21
0.7357562780380249,1990-12-24
0.7357562780380249,1990-12-26
0.7226178050041199,1990-12-27
0.7094791531562805,1990-12-28
0.6963408589363098,1990-12-31
0.7226178050041199,1991-01-02
0.7094791531562805,1991-01-03
0.7226178050041199,1991-01-04
0.7094791531562805,1991-01-07
0.7094791531562805,1991-01-08
0.7094791531562805,1991-01-09
0.7094791531562805,1991-01-10
0.7094791531562805,1991-01-11
0.6963408589363098,1991-01-14
0.6832016706466675,1991-01-15
0.6963408589363098,1991-01-16
0.7488945722579956,1991-01-17
0.7357562780380249,1991-01-18
0.7357562780380249,1991-01-21
0.7883100509643555,1991-01-22
0.8277254700660706,1991-01-23
0.8145873546600342,1991-01-24
0.8145873546600342,1991-01-25
0.8277254700660706,1991-01-28
0.8277254700660706,1991-01-29
0.8408642411231995,1991-01-30
0.8277254700660706,1991-01-31
0.8540030121803284,1991-02-01
0.9328338503837585,1991-02-04
0.9459719657897949,1991-02-05
0.9196953177452087,1991-02-06
0.9196953177452087,1991-02-07
0.8934182524681091,1991-02-08
0.9196953177452087,1991-02-11
0.9065566062927246,1991-02-12
0.9328338503837585,1991-02-13
0.9065566062927246,1991-02-14
0.9328338503837585,1991-02-15
0.9328338503837585,1991-02-19
0.9328338503837585,1991-02-20
0.9591104984283447,1991-02-21
1.011664867401123,1991-02-22
1.0510802268981934,1991-02-25
1.024802803993225,1991-02-26
1.037941336631775,1991-02-27
1.037941336631775,1991-02-28
1.1036343574523926,1991-03-01
1.1430498361587524,1991-03-04
1.22188138961792,1991-03-05
1.2087422609329224,1991-03-06
1.2087422609329224,1991-03-07
1.235019564628601,1991-03-08
1.169326663017273,1991-03-11
1.1430498361587524,1991-03-12
1.1167724132537842,1991-03-13
1.1299114227294922,1991-03-14
1.1561881303787231,1991-03-15
1.2087422609329224,1991-03-18
1.1561881303787231,1991-03-19
1.1430498361587524,1991-03-20
1.1036343574523926,1991-03-21
1.1430498361587524,1991-03-22
1.1430498361587524,1991-03-25
1.182464838027954,1991-03-26
1.182464838027954,1991-03-27
1.182464838027954,1991-03-28
1.182464838027954,1991-04-01
1.235019564628601,1991-04-02
1.235019564628601,1991-04-03
1.2087422609329224,1991-04-04
1.182464838027954,1991-04-05
1.2087422609329224,1991-04-08
1.182464838027954,1991-04-09
1.1561881303787231,1991-04-10
1.169326663017273,1991-04-11
1.169326663017273,1991-04-12
1.182464838027954,1991-04-15
1.169326663017273,1991-04-16
1.3007113933563232,1991-04-17
1.261296272277832,1991-04-18
1.235019564628601,1991-04-19
1.1956042051315308,1991-04-22
1.182464838027954,1991-04-23
1.1561881303787231,1991-04-24
1.1167724132537842,1991-04-25
1.1430498361587524,1991-04-26
1.1430498361587524,1991-04-29
1.1430498361587524,1991-04-30
1.1167724132537842,1991-05-01
1.1036343574523926,1991-05-02
1.1430498361587524,1991-05-03
1.1299114227294922,1991-05-06
1.1167724132537842,1991-05-07
1.1299114227294922,1991-05-08
1.182464838027954,1991-05-09
1.182464838027954,1991-05-10
1.1956042051315308,1991-05-13
1.169326663017273,1991-05-14
1.1299114227294922,1991-05-15
1.1430498361587524,1991-05-16
1.1299114227294922,1991-05-17
1.1036343574523926,1991-05-20
1.1036343574523926,1991-05-21
1.182464838027954,1991-05-22
1.1430498361587524,1991-05-23
1.1299114227294922,1991-05-24
1.1430498361587524,1991-05-28
1.1561881303787231,1991-05-29
1.182464838027954,1991-05-30
1.1561881303787231,1991-05-31
1.1561881303787231,1991-06-03
1.1430498361587524,1991-06-04
1.1167724132537842,1991-06-05
1.1036343574523926,1991-06-06
1.0773568153381348,1991-06-07
1.0642186403274536,1991-06-10
1.0773568153381348,1991-06-11
1.037941336631775,1991-06-12
1.0510802268981934,1991-06-13
1.0773568153381348,1991-06-14
1.0773568153381348,1991-06-17
1.0773568153381348,1991-06-18
1.037941336631775,1991-06-19
1.024802803993225,1991-06-20
1.024802803993225,1991-06-21
0.9591104984283447,1991-06-24
0.9459719657897949,1991-06-25
0.9459719657897949,1991-06-26
0.9985262155532837,1991-06-27
0.9985262155532837,1991-06-28
0.9985262155532837,1991-07-01
0.9985262155532837,1991-07-02
0.985387921333313,1991-07-03
0.985387921333313,1991-07-05
1.011664867401123,1991-07-08
1.024802803993225,1991-07-09
0.9985262155532837,1991-07-10
0.9985262155532837,1991-07-11
0.9985262155532837,1991-07-12
1.0510802268981934,1991-07-15
1.037941336631775,1991-07-16
1.0510802268981934,1991-07-17
1.0510802268981934,1991-07-18
1.037941336631775,1991-07-19
1.037941336631775,1991-07-22
0.9328338503837585,1991-07-23
0.9328338503837585,1991-07-24
0.9591104984283447,1991-07-25
0.9459719657897949,1991-07-26
0.9328338503837585,1991-07-29
0.9328338503837585,1991-07-30
0.8934182524681091,1991-07-31
0.9065566062927246,1991-08-01
0.9065566062927246,1991-08-02
0.9196953177452087,1991-08-05
0.9459719657897949,1991-08-06
0.9328338503837585,1991-08-07
0.8014483451843262,1991-08-08
0.8408642411231995,1991-08-09
0.8277254700660706,1991-08-12
0.8145873546600342,1991-08-13
0.8145873546600342,1991-08-14
0.8145873546600342,1991-08-15
0.8145873546600342,1991-08-16
0.7751720547676086,1991-08-19
0.7751720547676086,1991-08-20
0.8277254700660706,1991-08-21
0.8145873546600342,1991-08-22
0.8277254700660706,1991-08-23
0.8145873546600342,1991-08-26
0.8408642411231995,1991-08-27
0.8408642411231995,1991-08-28
0.8145873546600342,1991-08-29
0.8145873546600342,1991-08-30
0.8014483451843262,1991-09-03
0.8145873546600342,1991-09-04
0.8408642411231995,1991-09-05
0.8014483451843262,1991-09-06
0.8277254700660706,1991-09-09
0.8277254700660706,1991-09-10
0.8277254700660706,1991-09-11
0.8408642411231995,1991-09-12
0.7883100509643555,1991-09-13
0.7883100509643555,1991-09-16
0.7883100509643555,1991-09-17
0.8145873546600342,1991-09-18
0.8145873546600342,1991-09-19
0.8277254700660706,1991-09-20
0.8277254700660706,1991-09-23
0.8145873546600342,1991-09-24
0.8145873546600342,1991-09-25
0.8145873546600342,1991-09-26
0.8014483451843262,1991-09-27
0.8145873546600342,1991-09-30
0.7883100509643555,1991-10-01
0.7488945722579956,1991-10-02
0.7488945722579956,1991-10-03
0.7488945722579956,1991-10-04
0.7357562780380249,1991-10-07
0.7357562780380249,1991-10-08
0.7620332837104797,1991-10-09
0.7488945722579956,1991-10-10
0.7620332837104797,1991-10-11
0.7751720547676086,1991-10-14
0.8277254700660706,1991-10-15
0.8540030121803284,1991-10-16
0.8277254700660706,1991-10-17
0.8145873546600342,1991-10-18
0.8934182524681091,1991-10-21
1.024802803993225,1991-10-22
1.024802803993225,1991-10-23
0.9722495079040527,1991-10-24
0.9459719657897949,1991-10-25
0.9459719657897949,1991-10-28
1.024802803993225,1991-10-29
1.011664867401123,1991-10-30
0.985387921333313,1991-10-31
0.9591104984283447,1991-11-01
0.9196953177452087,1991-11-04
0.9196953177452087,1991-11-05
0.9065566062927246,1991-11-06
0.9196953177452087,1991-11-07
0.9328338503837585,1991-11-08
0.9328338503837585,1991-11-11
0.9196953177452087,1991-11-12
0.9196953177452087,1991-11-13
0.8934182524681091,1991-11-14
0.8408642411231995,1991-11-15
0.8145873546600342,1991-11-18
0.7883100509643555,1991-11-19
0.7751720547676086,1991-11-20
0.8014483451843262,1991-11-21
0.7883100509643555,1991-11-22
0.7488945722579956,1991-11-25
0.7751720547676086,1991-11-26
0.7883100509643555,1991-11-27
0.7883100509643555,1991-11-29
0.7751720547676086,1991-12-02
0.7883100509643555,1991-12-03
0.8408642411231995,1991-12-04
0.8145873546600342,1991-12-05
0.8277254700660706,1991-12-06
0.8277254700660706,1991-12-09
0.8145873546600342,1991-12-10
0.8014483451843262,1991-12-11
0.8277254700660706,1991-12-12
0.8802794218063354,1991-12-13
0.8540030121803284,1991-12-16
0.8277254700660706,1991-12-17
0.8277254700660706,1991-12-18
0.7883100509643555,1991-12-19
0.8145873546600342,1991-12-20
0.8802794218063354,1991-12-23
0.8934182524681091,1991-12-24
0.8802794218063354,1991-12-26
0.8802794218063354,1991-12-27
0.9591104984283447,1991-12-30
0.9985262155532837,1991-12-31
0.9591104984283447,1992-01-02
1.037941336631775,1992-01-03
1.024802803993225,1992-01-06
1.024802803993225,1992-01-07
0.9985262155532837,1992-01-08
1.011664867401123,1992-01-09
0.9985262155532837,1992-01-10
1.0642186403274536,1992-01-13
1.1430498361587524,1992-01-14
1.0773568153381348,1992-01-15
1.0904958248138428,1992-01-16
1.0904958248138428,1992-01-17
1.0773568153381348,1992-01-20
1.024802803993225,1992-01-21
1.0773568153381348,1992-01-22
1.0773568153381348,1992-01-23
1.037941336631775,1992-01-24
1.0904958248138428,1992-01-27
1.0904958248138428,1992-01-28
1.037941336631775,1992-01-29
1.0642186403274536,1992-01-30
1.0642186403274536,1992-01-31
1.0773568153381348,1992-02-03
1.1430498361587524,1992-02-04
1.0773568153381348,1992-02-05
0.9985262155532837,1992-02-06
0.985387921333313,1992-02-07
1.011664867401123,1992-02-10
1.037941336631775,1992-02-11
1.011664867401123,1992-02-12
1.011664867401123,1992-02-13
0.9985262155532837,1992-02-14
1.0510802268981934,1992-02-18
1.024802803993225,1992-02-19
0.9985262155532837,1992-02-20
0.9985262155532837,1992-02-21
1.011664867401123,1992-02-24
0.9985262155532837,1992-02-25
1.024802803993225,1992-02-26
1.024802803993225,1992-02-27
1.024802803993225,1992-02-28
1.024802803993225,1992-03-02
1.011664867401123,1992-03-03
1.011664867401123,1992-03-04
0.9722495079040527,1992-03-05
0.985387921333313,1992-03-06
0.9985262155532837,1992-03-09
0.9985262155532837,1992-03-10
0.9722495079040527,1992-03-11
0.9328338503837585,1992-03-12
0.9459719657897949,1992-03-13
0.9591104984283447,1992-03-16
0.9985262155532837,1992-03-17
1.024802803993225,1992-03-18
1.011664867401123,1992-03-19
1.024802803993225,1992-03-20
1.0642186403274536,1992-03-23
1.0773568153381348,1992-03-24
1.0773568153381348,1992-03-25
1.0510802268981934,1992-03-26
1.037941336631775,1992-03-27
1.037941336631775,1992-03-30
1.024802803993225,1992-03-31
1.011664867401123,1992-04-01
1.024802803993225,1992-04-02
1.024802803993225,1992-04-03
1.0773568153381348,1992-04-06
1.037941336631775,1992-04-07
1.037941336631775,1992-04-08
1.0510802268981934,1992-04-09
1.0510802268981934,1992-04-10
1.0642186403274536,1992-04-13
1.0510802268981934,1992-04-14
1.0642186403274536,1992-04-15
1.0510802268981934,1992-04-16
1.037941336631775,1992-04-20
1.037941336631775,1992-04-21
1.011664867401123,1992-04-22
1.011664867401123,1992-04-23
1.011664867401123,1992-04-24
0.9985262155532837,1992-04-27
0.985387921333313,1992-04-28
0.9985262155532837,1992-04-29
1.0904958248138428,1992-04-30
1.1036343574523926,1992-05-01
1.0904958248138428,1992-05-04
1.0642186403274536,1992-05-05
1.0510802268981934,1992-05-06
1.0773568153381348,1992-05-07
1.0773568153381348,1992-05-08
1.0773568153381348,1992-05-11
1.0773568153381348,1992-05-12
1.0904958248138428,1992-05-13
1.0642186403274536,1992-05-14
1.0642186403274536,1992-05-15
1.0510802268981934,1992-05-18
1.0510802268981934,1992-05-19
1.037941336631775,1992-05-20
1.011664867401123,1992-05-21
1.0510802268981934,1992-05-22
0.9985262155532837,1992-05-26
0.9985262155532837,1992-05-27
0.9985262155532837,1992-05-28
1.037941336631775,1992-05-29
1.024802803993225,1992-06-01
1.1036343574523926,1992-06-02
1.0773568153381348,1992-06-03
1.0642186403274536,1992-06-04
1.0773568153381348,1992-06-05
1.1167724132537842,1992-06-08
1.1036343574523926,1992-06-09
1.0773568153381348,1992-06-10
1.0904958248138428,1992-06-11
1.1036343574523926,1992-06-12
1.0773568153381348,1992-06-15
1.0773568153381348,1992-06-16
1.0510802268981934,1992-06-17
1.037941336631775,1992-06-18
1.024802803993225,1992-06-19
0.9985262155532837,1992-06-22
0.9722495079040527,1992-06-23
0.985387921333313,1992-06-24
0.9985262155532837,1992-06-25
0.9985262155532837,1992-06-26
1.024802803993225,1992-06-29
1.011664867401123,1992-06-30
1.024802803993225,1992-07-01
1.024802803993225,1992-07-02
1.011664867401123,1992-07-06
1.024802803993225,1992-07-07
1.024802803993225,1992-07-08
1.024802803993225,1992-07-09
1.011664867401123,1992-07-10
1.0510802268981934,1992-07-13
1.037941336631775,1992-07-14
1.037941336631775,1992-07-15
1.037941336631775,1992-07-16
1.037941336631775,1992-07-17
0.9985262155532837,1992-07-20
1.024802803993225,1992-07-21
0.9985262155532837,1992-07-22
0.9985262155532837,1992-07-23
0.985387921333313,1992-07-24
0.9985262155532837,1992-07-27
1.024802803993225,1992-07-28
1.0510802268981934,1992-07-29
1.0510802268981934,1992-07-30
1.024802803993225,1992-07-31
1.024802803993225,1992-08-03
1.024802803993225,1992-08-04
1.0642186403274536,1992-08-05
1.0510802268981934,1992-08-06
1.037941336631775,1992-08-07
1.037941336631775,1992-08-10
1.024802803993225,1992-08-11
1.037941336631775,1992-08-12
1.0510802268981934,1992-08-13
1.0510802268981934,1992-08-14
