ESS,Date
20.57013702392578,2001-05-17
20.456968307495117,2001-05-18
20.413440704345703,2001-05-21
20.42214584350586,2001-05-22
20.43520164489746,2001-05-23
20.609298706054688,2001-05-24
20.413440704345703,2001-05-25
20.696359634399414,2001-05-29
20.461322784423828,2001-05-30
20.456968307495117,2001-05-31
20.50484848022461,2001-06-01
20.757293701171875,2001-06-04
20.83563804626465,2001-06-05
20.879159927368164,2001-06-06
20.913984298706055,2001-06-07
20.900922775268555,2001-06-08
21.227365493774414,2001-06-11
21.614749908447266,2001-06-12
21.518993377685547,2001-06-13
21.466760635375977,2001-06-14
21.614749908447266,2001-06-15
21.915077209472656,2001-06-18
21.697437286376953,2001-06-19
21.784500122070312,2001-06-20
21.893310546875,2001-06-21
22.023881912231445,2001-06-22
21.919418334960938,2001-06-25
22.15880584716797,2001-06-26
22.127914428710938,2001-06-27
22.23383903503418,2001-06-28
21.867544174194336,2001-06-29
22.074968338012695,2001-07-02
21.955806732177734,2001-07-03
21.801334381103516,2001-07-05
21.757204055786133,2001-07-06
21.65570831298828,2001-07-09
21.721895217895508,2001-07-10
21.673357009887695,2001-07-11
21.757204055786133,2001-07-12
21.823408126831055,2001-07-13
21.90726089477539,2001-07-16
21.982280731201172,2001-07-17
22.02642250061035,2001-07-18
22.14115333557129,2001-07-19
22.410371780395508,2001-07-20
22.308856964111328,2001-07-23
22.352996826171875,2001-07-24
22.28679847717285,2001-07-25
22.24266242980957,2001-07-26
22.383880615234375,2001-07-27
22.388309478759766,2001-07-30
22.463329315185547,2001-07-31
22.573659896850586,2001-08-01
22.81638526916504,2001-08-02
22.666336059570312,2001-08-03
22.92671012878418,2001-08-06
22.966432571411133,2001-08-07
23.103235244750977,2001-08-08
23.297433853149414,2001-08-09
23.323898315429688,2001-08-10
23.235633850097656,2001-08-13
23.354801177978516,2001-08-14
23.553396224975586,2001-08-15
23.716684341430664,2001-08-16
23.787290573120117,2001-08-17
23.840255737304688,2001-08-20
23.884389877319336,2001-08-21
24.10504913330078,2001-08-22
24.030025482177734,2001-08-23
23.809364318847656,2001-08-24
23.579875946044922,2001-08-27
23.513669967651367,2001-08-28
23.34597396850586,2001-08-29
23.306241989135742,2001-08-30
22.99291229248047,2001-08-31
22.904653549194336,2001-09-04
22.88698959350586,2001-09-05
22.644271850585938,2001-09-06
22.50304412841797,2001-09-07
22.454492568969727,2001-09-10
21.818988800048828,2001-09-17
21.977874755859375,2001-09-18
21.845468521118164,2001-09-19
21.42179298400879,2001-09-20
21.22320556640625,2001-09-21
21.17025375366211,2001-09-24
21.099645614624023,2001-09-25
21.341501235961914,2001-09-26
21.511688232421875,2001-09-27
21.990922927856445,2001-09-28
21.96852684020996,2001-10-01
21.71771812438965,2001-10-02
20.830909729003906,2001-10-03
21.16233253479004,2001-10-04
21.27430534362793,2001-10-05
21.431066513061523,2001-10-08
21.408674240112305,2001-10-09
21.78938102722168,2001-10-10
22.237247467041016,2001-10-11
22.102888107299805,2001-10-12
22.617950439453125,2001-10-15
22.698566436767578,2001-10-16
22.51941680908203,2001-10-17
22.57316780090332,2001-10-18
22.44775390625,2001-10-19
22.174549102783203,2001-10-22
22.161109924316406,2001-10-23
21.94613265991211,2001-10-24
21.695310592651367,2001-10-25
21.19369888305664,2001-10-26
21.27430534362793,2001-10-29
20.8712158203125,2001-10-30
20.983184814453125,2001-10-31
21.077241897583008,2001-11-01
21.019020080566406,2001-11-02
20.8712158203125,2001-11-05
21.072765350341797,2001-11-06
20.745813369750977,2001-11-07
20.674148559570312,2001-11-08
20.486045837402344,2001-11-09
20.69206428527832,2001-11-12
20.93391990661621,2001-11-13
20.947359085083008,2001-11-14
21.166818618774414,2001-11-15
21.38627815246582,2001-11-16
21.38627815246582,2001-11-19
21.283267974853516,2001-11-20
21.722187042236328,2001-11-21
21.71323013305664,2001-11-23
21.62366485595703,2001-11-26
21.48929786682129,2001-11-27
21.368366241455078,2001-11-28
21.422109603881836,2001-11-29
21.354930877685547,2001-11-30
21.484817504882812,2001-12-03
21.722187042236328,2001-12-04
21.838634490966797,2001-12-05
22.044666290283203,2001-12-06
22.076021194458008,2001-12-07
21.766990661621094,2001-12-10
21.999874114990234,2001-12-11
22.08049964904785,2001-12-12
21.923744201660156,2001-12-13
21.923744201660156,2001-12-14
22.250690460205078,2001-12-17
22.255165100097656,2001-12-18
22.214866638183594,2001-12-19
22.10736846923828,2001-12-20
22.08049964904785,2001-12-21
22.214866638183594,2001-12-24
22.39848518371582,2001-12-26
22.54838752746582,2001-12-27
22.598350524902344,2001-12-28
22.443910598754883,2001-12-31
22.393945693969727,2002-01-02
22.575641632080078,2002-01-03
22.471168518066406,2002-01-04
22.325817108154297,2002-01-07
22.393945693969727,2002-01-08
22.407577514648438,2002-01-09
22.443910598754883,2002-01-10
22.325817108154297,2002-01-11
22.484798431396484,2002-01-14
22.225889205932617,2002-01-15
21.985136032104492,2002-01-16
21.85794448852539,2002-01-17
21.490015029907227,2002-01-18
21.50819206237793,2002-01-22
21.553611755371094,2002-01-23
21.599029541015625,2002-01-24
21.326488494873047,2002-01-25
21.190214157104492,2002-01-28
21.094831466674805,2002-01-29
21.090295791625977,2002-01-30
21.049402236938477,2002-01-31
21.135709762573242,2002-02-01
21.126609802246094,2002-02-04
20.985809326171875,2002-02-05
21.031230926513672,2002-02-06
21.076658248901367,2002-02-07
21.1402530670166,2002-02-08
21.23564338684082,2002-02-11
21.244728088378906,2002-02-12
21.37192153930664,2002-02-13
21.403705596923828,2002-02-14
21.4854679107666,2002-02-15
21.42641830444336,2002-02-19
21.553611755371094,2002-02-20
21.430967330932617,2002-02-21
21.6171932220459,2002-02-22
21.408246994018555,2002-02-25
21.51725959777832,2002-02-26
21.51725959777832,2002-02-27
21.53089714050293,2002-02-28
21.71258544921875,2002-03-01
22.112321853637695,2002-03-04
22.7119083404541,2002-03-05
22.63469886779785,2002-03-06
22.65740203857422,2002-03-07
22.6483211517334,2002-03-08
22.689208984375,2002-03-11
22.84818458557129,2002-03-12
22.870901107788086,2002-03-13
23.211566925048828,2002-03-14
23.229745864868164,2002-03-15
23.729412078857422,2002-03-18
23.779373168945312,2002-03-19
23.89293098449707,2002-03-20
24.19272804260254,2002-03-21
24.51524543762207,2002-03-22
24.36988067626953,2002-03-25
24.162511825561523,2002-03-26
24.609529495239258,2002-03-27
24.047286987304688,2002-03-28
24.1118106842041,2002-04-01
24.1118106842041,2002-04-02
24.240846633911133,2002-04-03
24.134845733642578,2002-04-04
24.356050491333008,2002-04-05
24.535783767700195,2002-04-08
24.471271514892578,2002-04-09
24.895267486572266,2002-04-10
24.6141357421875,2002-04-11
25.416019439697266,2002-04-12
25.00124168395996,2002-04-15
24.655620574951172,2002-04-16
24.586483001708984,2002-04-17
24.563444137573242,2002-04-18
24.42519187927246,2002-04-19
23.885986328125,2002-04-22
23.595657348632812,2002-04-23
23.803037643432617,2002-04-24
24.199352264404297,2002-04-25
24.0334529876709,2002-04-26
23.936674118041992,2002-04-29
23.964330673217773,2002-04-30
24.144065856933594,2002-05-01
24.309980392456055,2002-05-02
24.26849937438965,2002-05-03
24.167118072509766,2002-05-06
24.056495666503906,2002-05-07
23.93207550048828,2002-05-08
23.780000686645508,2002-05-09
23.379053115844727,2002-05-10
23.411314010620117,2002-05-13
23.448177337646484,2002-05-14
23.618694305419922,2002-05-15
23.194717407226562,2002-05-16
23.25000762939453,2002-05-17
23.134811401367188,2002-05-20
23.18088722229004,2002-05-21
23.263835906982422,2002-05-22
23.872150421142578,2002-05-23
23.964330673217773,2002-05-24
24.09336280822754,2002-05-28
24.12563705444336,2002-05-29
23.964330673217773,2002-05-30
24.0334529876709,2002-05-31
23.941295623779297,2002-06-03
24.26849937438965,2002-06-04
24.337627410888672,2002-06-05
24.609529495239258,2002-06-06
24.895267486572266,2002-06-07
24.812301635742188,2002-06-10
24.586483001708984,2002-06-11
24.660207748413086,2002-06-12
24.81690788269043,2002-06-13
24.807701110839844,2002-06-14
25.254724502563477,2002-06-17
25.245502471923828,2002-06-18
25.259334564208984,2002-06-19
25.392976760864258,2002-06-20
25.692520141601562,2002-06-21
25.273160934448242,2002-06-24
25.508182525634766,2002-06-25
25.526885986328125,2002-06-26
25.727848052978516,2002-06-27
25.56427764892578,2002-06-28
25.54090690612793,2002-07-01
25.25113296508789,2002-07-02
24.863243103027344,2002-07-03
24.956716537475586,2002-07-05
24.395896911621094,2002-07-08
24.302419662475586,2002-07-09
23.951902389526367,2002-07-10
23.479873657226562,2002-07-11
22.993833541870117,2002-07-12
23.007835388183594,2002-07-15
23.260208129882812,2002-07-16
23.054588317871094,2002-07-17
22.442346572875977,2002-07-18
22.199331283569336,2002-07-19
21.956310272216797,2002-07-22
21.1384334564209,2002-07-23
21.18516731262207,2002-07-24
21.844133377075195,2002-07-25
22.905031204223633,2002-07-26
24.01266098022461,2002-07-29
24.302419662475586,2002-07-30
23.835060119628906,2002-07-31
23.835060119628906,2002-08-01
23.36302947998047,2002-08-02
23.25086212158203,2002-08-05
23.35836410522461,2002-08-06
23.694860458374023,2002-08-07
23.825714111328125,2002-08-08
23.535951614379883,2002-08-09
23.671485900878906,2002-08-12
23.260208129882812,2002-08-13
23.648122787475586,2002-08-14
23.391077041625977,2002-08-15
24.007978439331055,2002-08-16
23.97527503967285,2002-08-19
23.835060119628906,2002-08-20
24.16688346862793,2002-08-21
24.124818801879883,2002-08-22
24.1154842376709,2002-08-23
24.699663162231445,2002-08-26
24.60619354248047,2002-08-27
24.802486419677734,2002-08-28
24.853899002075195,2002-08-29
24.676300048828125,2002-08-30
24.232315063476562,2002-09-03
24.582828521728516,2002-09-04
24.48001480102539,2002-09-05
24.573476791381836,2002-09-06
24.643585205078125,2002-09-09
24.321115493774414,2002-09-10
24.302419662475586,2002-09-11
24.162208557128906,2002-09-12
24.204273223876953,2002-09-13
24.04069709777832,2002-09-16
24.031349182128906,2002-09-17
23.909841537475586,2002-09-18
23.582691192626953,2002-09-19
23.648122787475586,2002-09-20
23.704206466674805,2002-09-23
23.526609420776367,2002-09-24
23.32097816467285,2002-09-25
23.88109588623047,2002-09-26
23.710206985473633,2002-09-27
23.46812629699707,2002-09-30
23.453886032104492,2002-10-01
23.259262084960938,2002-10-02
23.112117767333984,2002-10-03
23.002931594848633,2002-10-04
22.499786376953125,2002-10-07
22.238706588745117,2002-10-08
21.479217529296875,2002-10-09
22.110551834106445,2002-10-10
22.214975357055664,2002-10-11
22.105802536010742,2002-10-14
22.252944946289062,2002-10-15
21.930164337158203,2002-10-16
22.309906005859375,2002-10-17
22.09630012512207,2002-10-18
22.17700958251953,2002-10-21
21.835224151611328,2002-10-22
21.764028549194336,2002-10-23
21.925418853759766,2002-10-24
22.238706588745117,2002-10-25
22.19122886657715,2002-10-28
22.452320098876953,2002-10-29
22.760860443115234,2002-10-30
22.528261184692383,2002-10-31
22.865280151367188,2002-11-01
23.221296310424805,2002-11-04
23.140596389770508,2002-11-05
23.420656204223633,2002-11-06
23.349449157714844,2002-11-07
23.240276336669922,2002-11-08
22.950725555419922,2002-11-11
23.188053131103516,2002-11-12
23.069393157958984,2002-11-13
23.73394012451172,2002-11-14
23.724449157714844,2002-11-15
23.411155700683594,2002-11-18
23.54407501220703,2002-11-19
23.601032257080078,2002-11-20
24.061479568481445,2002-11-21
24.113683700561523,2002-11-22
24.161163330078125,2002-11-25
24.161163330078125,2002-11-26
24.374755859375,2002-11-27
24.2086238861084,2002-11-29
24.493431091308594,2002-12-02
24.555124282836914,2002-12-03
24.33348846435547,2002-12-04
24.304567337036133,2002-12-05
24.33348846435547,2002-12-06
24.52623176574707,2002-12-09
24.550317764282227,2002-12-10
24.47804069519043,2002-12-11
24.42986488342285,2002-12-12
24.309398651123047,2002-12-13
24.47804069519043,2002-12-16
24.285306930541992,2002-12-17
24.02029037475586,2002-12-18
24.092559814453125,2002-12-19
24.29012107849121,2002-12-20
24.71415138244629,2002-12-23
24.622589111328125,2002-12-24
24.391315460205078,2002-12-26
24.550317764282227,2002-12-27
24.622589111328125,2002-12-30
24.502126693725586,2002-12-31
24.757509231567383,2003-01-02
24.824987411499023,2003-01-03
24.935810089111328,2003-01-06
24.767152786254883,2003-01-07
24.58404541015625,2003-01-08
24.632234573364258,2003-01-09
24.42022705078125,2003-01-10
24.5792293548584,2003-01-13
24.67078399658203,2003-01-14
24.71415138244629,2003-01-15
24.5792293548584,2003-01-16
24.564769744873047,2003-01-17
23.890182495117188,2003-01-21
23.996196746826172,2003-01-22
23.928730010986328,2003-01-23
23.880550384521484,2003-01-24
23.85163688659668,2003-01-27
23.947998046875,2003-01-28
24.03474235534668,2003-01-29
23.923913955688477,2003-01-30
24.323854446411133,2003-01-31
24.02029037475586,2003-02-03
24.309398651123047,2003-02-04
24.304567337036133,2003-02-05
24.285306930541992,2003-02-06
24.21784210205078,2003-02-07
24.29974937438965,2003-02-10
24.082931518554688,2003-02-11
23.996196746826172,2003-02-12
24.092559814453125,2003-02-13
24.285306930541992,2003-02-14
24.405765533447266,2003-02-18
24.33348846435547,2003-02-19
24.43947982788086,2003-02-20
24.444307327270508,2003-02-21
24.092559814453125,2003-02-24
24.328683853149414,2003-02-25
24.352764129638672,2003-02-26
24.521419525146484,2003-02-27
24.550317764282227,2003-02-28
24.531047821044922,2003-03-03
24.42022705078125,2003-03-04
24.550317764282227,2003-03-05
24.381677627563477,2003-03-06
24.48285675048828,2003-03-07
24.294939041137695,2003-03-10
24.47804069519043,2003-03-11
24.37685775756836,2003-03-12
24.622589111328125,2003-03-13
24.617786407470703,2003-03-14
24.911706924438477,2003-03-17
24.767152786254883,2003-03-18
25.297191619873047,2003-03-19
25.393558502197266,2003-03-20
26.453638076782227,2003-03-21
25.610395431518555,2003-03-24
25.812776565551758,2003-03-25
25.803129196166992,2003-03-26
25.915603637695312,2003-03-27
25.72489356994629,2003-03-28
25.548864364624023,2003-03-31
26.33122444152832,2003-04-01
26.761526107788086,2003-04-02
26.404573440551758,2003-04-03
26.233436584472656,2003-04-04
26.649059295654297,2003-04-07
26.45347023010254,2003-04-08
26.722412109375,2003-04-09
26.46324348449707,2003-04-10
26.30190086364746,2003-04-11
26.644176483154297,2003-04-14
26.45347023010254,2003-04-15
26.976667404174805,2003-04-16
27.015790939331055,2003-04-17
27.059789657592773,2003-04-21
27.61722183227539,2003-04-22
27.690580368041992,2003-04-23
27.333621978759766,2003-04-24
27.069576263427734,2003-04-25
26.991342544555664,2003-04-28
27.064682006835938,2003-04-29
26.87887954711914,2003-04-30
27.61722183227539,2003-05-01
27.602558135986328,2003-05-02
27.700347900390625,2003-05-05
28.159988403320312,2003-05-06
27.954618453979492,2003-05-07
27.856821060180664,2003-05-08
28.018178939819336,2003-05-09
27.99374771118164,2003-05-12
28.150209426879883,2003-05-13
27.881267547607422,2003-05-14
27.91060447692871,2003-05-15
27.871496200561523,2003-05-16
27.66123390197754,2003-05-19
28.2039794921875,2003-05-20
28.44849395751953,2003-05-21
28.482715606689453,2003-05-22
28.458253860473633,2003-05-23
28.600059509277344,2003-05-27
28.28713035583496,2003-05-28
27.612340927124023,2003-05-29
27.86661148071289,2003-05-30
28.23822593688965,2003-06-02
28.360475540161133,2003-06-03
28.62939453125,2003-06-04
28.604970932006836,2003-06-05
28.736982345581055,2003-06-06
28.609840393066406,2003-06-09
29.005910873413086,2003-06-10
29.030353546142578,2003-06-11
28.668529510498047,2003-06-12
28.345792770385742,2003-06-13
28.526716232299805,2003-06-16
28.44849395751953,2003-06-17
28.316455841064453,2003-06-18
28.140422821044922,2003-06-19
28.111099243164062,2003-06-20
27.68568229675293,2003-06-23
28.091529846191406,2003-06-24
28.282228469848633,2003-06-25
28.103796005249023,2003-06-26
28.37641716003418,2003-06-27
28.37641716003418,2003-06-30
28.8720703125,2003-07-01
29.075281143188477,2003-07-02
29.243812561035156,2003-07-03
29.238849639892578,2003-07-07
29.575899124145508,2003-07-08
29.243812561035156,2003-07-09
29.05049705505371,2003-07-10
29.461896896362305,2003-07-11
29.447017669677734,2003-07-14
29.442075729370117,2003-07-15
29.427196502685547,2003-07-16
28.64900779724121,2003-07-17
28.8968505859375,2003-07-18
28.574663162231445,2003-07-21
28.614315032958984,2003-07-22
28.45075225830078,2003-07-23
28.83241081237793,2003-07-24
29.14963722229004,2003-07-25
29.367721557617188,2003-07-28
29.714677810668945,2003-07-29
30.3739070892334,2003-07-30
30.0368595123291,2003-07-31
29.75927734375,2003-08-01
29.798940658569336,2003-08-04
29.838586807250977,2003-08-05
29.97242546081543,2003-08-06
30.185562133789062,2003-08-07
30.289642333984375,2003-08-08
30.547382354736328,2003-08-11
30.473039627075195,2003-08-12
30.190509796142578,2003-08-13
30.78034210205078,2003-08-14
30.482946395874023,2003-08-15
30.60686492919922,2003-08-18
30.477989196777344,2003-08-19
30.929044723510742,2003-08-20
31.474262237548828,2003-08-21
31.2264347076416,2003-08-22
30.79522132873535,2003-08-25
31.518877029418945,2003-08-26
31.48418426513672,2003-08-27
31.33548355102539,2003-08-28
31.152084350585938,2003-08-29
31.513931274414062,2003-09-02
31.96497344970703,2003-09-03
31.96991729736328,2003-09-04
31.880706787109375,2003-09-05
32.01948928833008,2003-09-08
32.173152923583984,2003-09-09
31.801403045654297,2003-09-10
31.96991729736328,2003-09-11
32.093841552734375,2003-09-12
31.96991729736328,2003-09-15
32.044273376464844,2003-09-16
31.578350067138672,2003-09-17
31.494091033935547,2003-09-18
31.662620544433594,2003-09-19
31.637828826904297,2003-09-22
31.598176956176758,2003-09-23
31.479217529296875,2003-09-24
31.28590965270996,2003-09-25
31.065107345581055,2003-09-26
31.255802154541016,2003-09-29
31.471599578857422,2003-09-30
30.904499053955078,2003-10-01
31.165456771850586,2003-10-02
31.215665817260742,2003-10-03
31.61713981628418,2003-10-06
31.42642593383789,2003-10-07
31.466583251953125,2003-10-08
31.978492736816406,2003-10-09
31.802824020385742,2003-10-10
31.873088836669922,2003-10-13
32.008602142333984,2003-10-14
31.928306579589844,2003-10-15
31.79279136657715,2003-10-16
31.65729331970215,2003-10-17
31.692424774169922,2003-10-20
31.82792854309082,2003-10-21
31.31603240966797,2003-10-22
31.19055938720703,2003-10-23
30.63852310180664,2003-10-24
31.090194702148438,2003-10-27
31.12532615661621,2003-10-28
31.11026382446289,2003-10-29
30.538143157958984,2003-10-30
30.05135154724121,2003-10-31
30.774005889892578,2003-11-03
30.849315643310547,2003-11-04
30.78908348083496,2003-11-05
31.371232986450195,2003-11-06
31.100231170654297,2003-11-07
30.96975326538086,2003-11-10
30.864343643188477,2003-11-11
31.476619720458984,2003-11-12
31.51676368713379,2003-11-13
31.556913375854492,2003-11-14
31.491674423217773,2003-11-17
31.200597763061523,2003-11-18
31.165456771850586,2003-11-19
31.255802154541016,2003-11-20
31.366214752197266,2003-11-21
31.381269454956055,2003-11-24
31.667325973510742,2003-11-25
31.993532180786133,2003-11-26
32.09389877319336,2003-11-28
32.47030258178711,2003-12-01
32.61082458496094,2003-12-02
32.5204963684082,2003-12-03
32.43015670776367,2003-12-04
32.45524978637695,2003-12-05
32.67607879638672,2003-12-08
32.70618438720703,2003-12-09
32.5706787109375,2003-12-10
32.86677169799805,2003-12-11
33.162864685058594,2003-12-12
32.74631881713867,2003-12-15
32.495391845703125,2003-12-16
32.560646057128906,2003-12-17
32.54559326171875,2003-12-18
32.69614791870117,2003-12-19
32.942047119140625,2003-12-22
32.796512603759766,2003-12-23
32.98721694946289,2003-12-24
33.062496185302734,2003-12-26
33.006629943847656,2003-12-29
33.01678466796875,2003-12-30
32.615562438964844,2003-12-31
32.5749397277832,2004-01-02
32.17372512817383,2004-01-05
31.990886688232422,2004-01-06
31.88423728942871,2004-01-07
31.85884666442871,2004-01-08
31.78266143798828,2004-01-09
31.488101959228516,2004-01-12
31.670921325683594,2004-01-13
31.945192337036133,2004-01-14
31.767419815063477,2004-01-15
31.437313079833984,2004-01-16
30.802478790283203,2004-01-20
31.11227798461914,2004-01-21
31.21384048461914,2004-01-22
31.269702911376953,2004-01-23
31.95534324645996,2004-01-26
31.78266143798828,2004-01-27
31.894386291503906,2004-01-28
31.59983253479004,2004-01-29
31.564271926879883,2004-01-30
32.0975341796875,2004-02-02
32.0975341796875,2004-02-03
31.036088943481445,2004-02-04
31.46269989013672,2004-02-05
31.5338077545166,2004-02-06
31.37636947631836,2004-02-09
31.488101959228516,2004-02-10
32.40227127075195,2004-02-11
32.1229362487793,2004-02-12
31.71663475036621,2004-02-13
31.85884666442871,2004-02-17
31.51349639892578,2004-02-18
31.386531829833984,2004-02-19
31.66584587097168,2004-02-20
31.655698776245117,2004-02-23
31.72679328918457,2004-02-24
31.945192337036133,2004-02-25
32.0213623046875,2004-02-26
31.98072624206543,2004-02-27
32.40227127075195,2004-03-01
32.453060150146484,2004-03-02
32.48352813720703,2004-03-03
32.88473892211914,2004-03-04
33.296119689941406,2004-03-05
33.245330810546875,2004-03-08
33.316436767578125,2004-03-09
33.291046142578125,2004-03-10
32.833961486816406,2004-03-11
33.433258056640625,2004-03-12
32.98630905151367,2004-03-15
33.01171112060547,2004-03-16
33.75827407836914,2004-03-17
33.82429885864258,2004-03-18
33.61100387573242,2004-03-19
33.27580642700195,2004-03-22
33.402767181396484,2004-03-23
33.0370979309082,2004-03-24
33.36721420288086,2004-03-25
32.82379150390625,2004-03-26
33.3173942565918,2004-03-29
33.3996467590332,2004-03-30
33.677303314208984,2004-03-31
34.165740966796875,2004-04-01
34.16061019897461,2004-04-02
33.348236083984375,2004-04-05
32.828941345214844,2004-04-06
33.00889587402344,2004-04-07
32.60270690917969,2004-04-08
31.286455154418945,2004-04-12
31.286455154418945,2004-04-13
31.41501235961914,2004-04-14
31.74920654296875,2004-04-15
32.08340835571289,2004-04-16
31.97544288635254,2004-04-19
30.87513542175293,2004-04-20
31.38928985595703,2004-04-21
31.723499298095703,2004-04-22
31.456132888793945,2004-04-23
31.672077178955078,2004-04-26
31.91373634338379,2004-04-27
31.764636993408203,2004-04-28
31.209348678588867,2004-04-29
31.337892532348633,2004-04-30
32.08340835571289,2004-05-03
32.23765182495117,2004-05-04
32.1605110168457,2004-05-05
32.37648010253906,2004-05-06
32.03200149536133,2004-05-07
31.821178436279297,2004-05-10
32.052574157714844,2004-05-11
31.872604370117188,2004-05-12
31.780046463012695,2004-05-13
32.10911560058594,2004-05-14
32.006282806396484,2004-05-17
32.314781188964844,2004-05-18
31.52811622619629,2004-05-19
32.56156921386719,2004-05-20
32.73639678955078,2004-05-21
32.484458923339844,2004-05-24
32.37648010253906,2004-05-25
33.178565979003906,2004-05-26
33.37908935546875,2004-05-27
33.703006744384766,2004-05-28
33.651588439941406,2004-06-01
34.062923431396484,2004-06-02
33.625885009765625,2004-06-03
33.75441360473633,2004-06-04
33.77499008178711,2004-06-07
33.97551345825195,2004-06-08
33.651588439941406,2004-06-09
33.72356414794922,2004-06-10
33.52305221557617,2004-06-14
34.320011138916016,2004-06-15
34.44852828979492,2004-06-16
35.065528869628906,2004-06-17
34.83414840698242,2004-06-18
35.374019622802734,2004-06-21
35.44601821899414,2004-06-22
35.51282501220703,2004-06-23
35.43570327758789,2004-06-24
35.589969635009766,2004-06-25
35.678367614746094,2004-06-28
35.0750732421875,2004-06-29
35.548336029052734,2004-06-30
35.496337890625,2004-07-01
36.09445571899414,2004-07-02
35.860408782958984,2004-07-06
36.063262939453125,2004-07-07
35.496337890625,2004-07-08
35.26230239868164,2004-07-09
35.496337890625,2004-07-12
35.34033203125,2004-07-13
35.678367614746094,2004-07-14
36.03724670410156,2004-07-15
35.631568908691406,2004-07-16
35.860408782958984,2004-07-19
36.26088333129883,2004-07-20
35.71477127075195,2004-07-21
35.05427551269531,2004-07-22
34.690189361572266,2004-07-23
34.56538009643555,2004-07-26
34.51337432861328,2004-07-27
34.731807708740234,2004-07-28
34.66419982910156,2004-07-29
34.274131774902344,2004-07-30
34.274131774902344,2004-08-02
34.903446197509766,2004-08-03
35.35072326660156,2004-08-04
34.981441497802734,2004-08-05
34.91904830932617,2004-08-06
35.02826690673828,2004-08-09
35.25709533691406,2004-08-10
35.77200698852539,2004-08-11
34.66419982910156,2004-08-12
34.68501281738281,2004-08-13
35.5223388671875,2004-08-16
36.07884979248047,2004-08-17
36.82257080078125,2004-08-18
36.151668548583984,2004-08-19
36.926597595214844,2004-08-20
37.08262252807617,2004-08-23
37.60273742675781,2004-08-24
37.25426483154297,2004-08-25
37.519500732421875,2004-08-26
37.852359771728516,2004-08-27
38.34127426147461,2004-08-30
38.356849670410156,2004-08-31
38.00840759277344,2004-09-01
38.23204803466797,2004-09-02
38.48167037963867,2004-09-03
38.689720153808594,2004-09-07
38.67931365966797,2004-09-08
38.403663635253906,2004-09-09
38.62730407714844,2004-09-10
38.065589904785156,2004-09-13
37.21265411376953,2004-09-14
37.758750915527344,2004-09-15
38.94975662231445,2004-09-16
38.81454086303711,2004-09-17
38.14360046386719,2004-09-20
38.512882232666016,2004-09-21
37.96680450439453,2004-09-22
37.46749496459961,2004-09-23
37.39469528198242,2004-09-24
37.19185256958008,2004-09-27
37.712493896484375,2004-09-28
37.70723342895508,2004-09-29
37.78612518310547,2004-09-30
38.41720199584961,2004-10-01
38.57497787475586,2004-10-04
39.142948150634766,2004-10-05
39.60047912597656,2004-10-06
38.916812896728516,2004-10-07
39.04829788208008,2004-10-08
38.916812896728516,2004-10-11
39.50057601928711,2004-10-12
39.24812316894531,2004-10-13
39.81085205078125,2004-10-14
40.04750061035156,2004-10-15
40.368309020996094,2004-10-18
40.38934326171875,2004-10-19
40.53659439086914,2004-10-20
41.32018280029297,2004-10-21
40.77326583862305,2004-10-22
40.58917999267578,2004-10-25
41.32018280029297,2004-10-26
41.57262420654297,2004-10-27
41.42009735107422,2004-10-28
41.2623405456543,2004-10-29
41.577884674072266,2004-11-01
41.546329498291016,2004-11-02
42.01962661743164,2004-11-03
43.045135498046875,2004-11-04
42.1668815612793,2004-11-05
42.566593170166016,2004-11-08
41.81978988647461,2004-11-09
42.09326934814453,2004-11-10
42.072242736816406,2004-11-11
42.97678756713867,2004-11-12
44.01808166503906,2004-11-15
43.20292282104492,2004-11-16
41.877647399902344,2004-11-17
41.988067626953125,2004-11-18
41.07300567626953,2004-11-19
42.272064208984375,2004-11-22
42.393035888671875,2004-11-23
43.092498779296875,2004-11-24
42.755916595458984,2004-11-26
42.40355682373047,2004-11-29
42.350948333740234,2004-11-30
42.49822235107422,2004-12-01
42.2826042175293,2004-12-02
42.75064468383789,2004-12-03
43.53422927856445,2004-12-06
42.84006118774414,2004-12-07
43.30809783935547,2004-12-08
43.723567962646484,2004-12-09
44.35991287231445,2004-12-10
44.4177360534668,2004-12-13
44.57553482055664,2004-12-14
44.759613037109375,2004-12-15
43.954959869384766,2004-12-16
44.43880081176758,2004-12-17
43.97074508666992,2004-12-20
44.45982360839844,2004-12-21
44.45982360839844,2004-12-22
43.93918991088867,2004-12-23
43.544776916503906,2004-12-27
43.75510787963867,2004-12-28
43.87192153930664,2004-12-29
43.80290222167969,2004-12-30
44.49314498901367,2004-12-31
43.94624710083008,2005-01-03
43.01708221435547,2005-01-04
41.46144104003906,2005-01-05
41.25436782836914,2005-01-06
40.98358917236328,2005-01-07
40.24557113647461,2005-01-10
39.57658004760742,2005-01-11
39.0668830871582,2005-01-12
38.960689544677734,2005-01-13
40.04912185668945,2005-01-14
40.5057373046875,2005-01-18
40.542911529541016,2005-01-19
40.46858215332031,2005-01-20
40.35707473754883,2005-01-21
39.92702102661133,2005-01-24
38.758949279785156,2005-01-25
39.17838668823242,2005-01-26
38.493465423583984,2005-01-27
38.23330307006836,2005-01-28
38.201438903808594,2005-01-31
38.275760650634766,2005-02-01
39.13058853149414,2005-02-02
39.098731994628906,2005-02-03
