L,Date
11.097707748413086,1999-08-26
11.071599960327148,1999-08-27
10.949746131896973,1999-08-30
10.932334899902344,1999-08-31
11.001965522766113,1999-09-01
10.801774978637695,1999-09-02
11.193455696105957,1999-09-03
11.106414794921875,1999-09-07
10.801774978637695,1999-09-08
10.74954605102539,1999-09-09
10.74954605102539,1999-09-10
10.758255004882812,1999-09-13
10.74954605102539,1999-09-14
10.6973237991333,1999-09-15
10.662505149841309,1999-09-16
10.740846633911133,1999-09-17
10.505831718444824,1999-09-20
10.253412246704102,1999-09-21
9.983589172363281,1999-09-22
9.957472801208496,1999-09-23
9.809507369995117,1999-09-24
9.835624694824219,1999-09-27
9.678946495056152,1999-09-28
9.77469253540039,1999-09-29
9.77469253540039,1999-09-30
9.687649726867676,1999-10-01
9.844322204589844,1999-10-04
9.765984535217285,1999-10-05
10.035811424255371,1999-10-06
9.974884033203125,1999-10-07
10.018407821655273,1999-10-08
10.227302551269531,1999-10-11
10.236004829406738,1999-10-12
10.0967378616333,1999-10-13
10.08803939819336,1999-10-14
9.887846946716309,1999-10-15
9.818214416503906,1999-10-18
9.748577117919922,1999-10-19
9.435235977172852,1999-10-20
9.182816505432129,1999-10-21
9.591907501220703,1999-10-22
9.591907501220703,1999-10-25
9.356895446777344,1999-10-26
9.470046997070312,1999-10-27
9.574885368347168,1999-10-28
9.9068603515625,1999-10-29
9.365215301513672,1999-11-01
9.24290943145752,1999-11-02
9.435102462768555,1999-11-03
9.365215301513672,1999-11-04
9.487523078918457,1999-11-05
9.539938926696777,1999-11-08
9.443841934204102,1999-11-09
9.32153034210205,1999-11-10
9.225432395935059,1999-11-11
9.2516450881958,1999-11-12
9.146805763244629,1999-11-15
9.33027172088623,1999-11-16
9.26911735534668,1999-11-17
9.2516450881958,1999-11-18
9.129338264465332,1999-11-19
9.164278984069824,1999-11-22
9.225432395935059,1999-11-23
9.041971206665039,1999-11-24
8.998295783996582,1999-11-26
8.849774360656738,1999-11-29
8.945877075195312,1999-11-30
8.98082160949707,1999-12-01
9.076920509338379,1999-12-02
9.068184852600098,1999-12-03
9.076920509338379,1999-12-06
8.841044425964355,1999-12-07
8.771153450012207,1999-12-08
8.67505168914795,1999-12-09
8.631369590759277,1999-12-10
8.526535987854004,1999-12-13
8.44791316986084,1999-12-14
8.456645965576172,1999-12-15
8.36928653717041,1999-12-16
8.378020286560059,1999-12-17
8.36928653717041,1999-12-20
8.2819242477417,1999-12-21
8.517804145812988,1999-12-22
8.587692260742188,1999-12-23
8.456645965576172,1999-12-27
8.360550880432129,1999-12-28
8.343074798583984,1999-12-29
8.54400634765625,1999-12-30
8.48285961151123,1999-12-31
8.255716323852539,2000-01-03
8.20329761505127,2000-01-04
8.15088176727295,2000-01-05
8.098465919494629,2000-01-06
8.229504585266113,2000-01-07
8.185830116271973,2000-01-10
8.177094459533691,2000-01-11
8.2819242477417,2000-01-12
8.412967681884766,2000-01-13
8.43917465209961,2000-01-14
8.474123001098633,2000-01-18
8.386757850646973,2000-01-19
8.159612655639648,2000-01-20
8.194561958312988,2000-01-21
8.037313461303711,2000-01-24
7.967425346374512,2000-01-25
7.984890937805176,2000-01-26
7.871317386627197,2000-01-27
7.809898853302002,2000-01-28
7.862545967102051,2000-01-31
8.002955436706543,2000-02-01
7.959073543548584,2000-02-02
8.046823501586914,2000-02-03
8.055601119995117,2000-02-04
8.002955436706543,2000-02-07
7.415014743804932,2000-02-08
7.36236047744751,2000-02-09
7.3097124099731445,2000-02-10
7.090332508087158,2000-02-11
6.949931621551514,2000-02-14
6.800750255584717,2000-02-15
6.862179279327393,2000-02-16
6.800750255584717,2000-02-17
6.572597026824951,2000-02-18
6.590150356292725,2000-02-22
6.493621826171875,2000-02-23
6.397098541259766,2000-02-24
6.405871391296387,2000-02-25
6.590150356292725,2000-02-28
6.247917652130127,2000-02-29
6.265467166900635,2000-03-01
6.160165309906006,2000-03-02
6.133841037750244,2000-03-03
5.932011604309082,2000-03-06
5.800383567810059,2000-03-07
5.616105556488037,2000-03-08
5.747731685638428,2000-03-09
5.624879360198975,2000-03-10
5.6512064933776855,2000-03-13
5.747731685638428,2000-03-14
6.010988235473633,2000-03-15
6.414643287658691,2000-03-16
6.388321399688721,2000-03-17
6.335668087005615,2000-03-20
6.616474151611328,2000-03-21
6.590150356292725,2000-03-22
6.739327907562256,2000-03-23
6.677898406982422,2000-03-24
6.546271800994873,2000-03-27
6.721775531768799,2000-03-28
6.695449352264404,2000-03-29
6.879729270935059,2000-03-30
7.0201311111450195,2000-03-31
7.511538505554199,2000-04-03
7.300936222076416,2000-04-04
7.265840530395508,2000-04-05
7.274611949920654,2000-04-06
7.274611949920654,2000-04-07
7.204409122467041,2000-04-10
7.239507675170898,2000-04-11
7.397463798522949,2000-04-12
7.371139049530029,2000-04-13
6.9850311279296875,2000-04-14
7.318488597869873,2000-04-17
7.344811916351318,2000-04-18
7.142984390258789,2000-04-19
7.476436614990234,2000-04-20
7.687041282653809,2000-04-24
7.897648334503174,2000-04-25
7.704601287841797,2000-04-26
7.598813056945801,2000-04-27
7.775116920471191,2000-04-28
7.898531436920166,2000-05-01
7.898531436920166,2000-05-02
7.501843452453613,2000-05-03
7.49302339553833,2000-05-04
7.6164374351501465,2000-05-05
7.6869587898254395,2000-05-08
7.598813056945801,2000-05-09
7.625257968902588,2000-05-10
7.863275051116943,2000-05-11
8.110098838806152,2000-05-12
8.568495750427246,2000-05-15
8.427450180053711,2000-05-16
8.321663856506348,2000-05-17
8.577312469482422,2000-05-18
8.506792068481445,2000-05-19
8.92110824584961,2000-05-22
9.026895523071289,2000-05-23
9.42358112335205,2000-05-24
9.212016105651855,2000-05-25
9.18557071685791,2000-05-26
9.264906883239746,2000-05-30
9.291357040405273,2000-05-31
9.467658042907715,2000-06-01
9.476479530334473,2000-06-02
9.308982849121094,2000-06-05
9.203197479248047,2000-06-06
9.370689392089844,2000-06-07
9.229643821716309,2000-06-08
9.291357040405273,2000-06-09
9.379508972167969,2000-06-12
9.502921104431152,2000-06-13
9.34424877166748,2000-06-14
9.097413063049316,2000-06-15
8.744808197021484,2000-06-16
8.824138641357422,2000-06-19
8.356931686401367,2000-06-20
8.586128234863281,2000-06-21
8.471532821655273,2000-06-22
8.577312469482422,2000-06-23
8.63020133972168,2000-06-26
8.780065536499023,2000-06-27
8.821935653686523,2000-06-28
8.788883209228516,2000-06-29
8.462715148925781,2000-06-30
8.594944953918457,2000-07-03
8.533236503601074,2000-07-05
8.603758811950684,2000-07-06
8.771245002746582,2000-07-07
8.97400188446045,2000-07-10
9.035712242126465,2000-07-11
9.115047454833984,2000-07-12
8.95637035369873,2000-07-13
8.894662857055664,2000-07-14
8.471532821655273,2000-07-17
8.709543228149414,2000-07-18
8.709543228149414,2000-07-19
8.771245002746582,2000-07-20
8.586128234863281,2000-07-21
8.48034381866455,2000-07-24
8.594944953918457,2000-07-25
8.67427921295166,2000-07-26
8.88585376739502,2000-07-27
8.87700366973877,2000-07-28
8.885855674743652,2000-07-31
8.938949584960938,2000-08-01
8.753090858459473,2000-08-02
9.018603324890137,2000-08-03
9.47883129119873,2000-08-04
9.531932830810547,2000-08-07
10.310768127441406,2000-08-08
10.611685752868652,2000-08-09
10.77099323272705,2000-08-10
11.558688163757324,2000-08-11
11.355124473571777,2000-08-14
11.638336181640625,2000-08-15
11.868448257446289,2000-08-16
12.018904685974121,2000-08-17
11.921552658081055,2000-08-18
11.824197769165039,2000-08-21
11.930404663085938,2000-08-22
11.753395080566406,2000-08-23
11.629486083984375,2000-08-24
11.399375915527344,2000-08-25
11.346274375915527,2000-08-28
11.213516235351562,2000-08-29
11.417078018188477,2000-08-30
11.461328506469727,2000-08-31
11.18696403503418,2000-09-01
11.28874397277832,2000-09-05
11.487879753112793,2000-09-06
11.346274375915527,2000-09-07
11.39052963256836,2000-09-08
11.753395080566406,2000-09-11
11.71799373626709,2000-09-12
11.877302169799805,2000-09-13
11.983509063720703,2000-09-14
11.877302169799805,2000-09-15
11.638336181640625,2000-09-18
12.036608695983887,2000-09-19
11.753395080566406,2000-09-20
11.806498527526855,2000-09-21
11.895001411437988,2000-09-22
11.868448257446289,2000-09-25
11.965806007385254,2000-09-26
11.983509063720703,2000-09-27
12.089709281921387,2000-09-28
11.806498527526855,2000-09-29
12.018904685974121,2000-10-02
11.753395080566406,2000-10-03
11.682591438293457,2000-10-04
11.647189140319824,2000-10-05
11.470179557800293,2000-10-06
11.443626403808594,2000-10-09
11.257770538330078,2000-10-10
11.213516235351562,2000-10-11
10.90374755859375,2000-10-12
11.151564598083496,2000-10-13
11.098462104797363,2000-10-16
11.204662322998047,2000-10-17
11.310873031616211,2000-10-18
11.293169975280762,2000-10-19
11.319722175598145,2000-10-20
11.425923347473145,2000-10-23
12.018904685974121,2000-10-24
12.036608695983887,2000-10-25
11.983509063720703,2000-10-26
12.284419059753418,2000-10-27
13.136520385742188,2000-10-30
12.914618492126465,2000-10-31
12.914618492126465,2000-11-01
12.621712684631348,2000-11-02
12.16903305053711,2000-11-03
12.328802108764648,2000-11-06
12.603959083557129,2000-11-07
12.763729095458984,2000-11-08
12.754850387573242,2000-11-09
13.172017097473145,2000-11-10
12.799230575561523,2000-11-13
13.234151840209961,2000-11-14
13.207528114318848,2000-11-15
13.216405868530273,2000-11-16
13.340668678283691,2000-11-17
13.473808288574219,2000-11-20
13.385047912597656,2000-11-21
13.207528114318848,2000-11-22
13.385047912597656,2000-11-24
13.473808288574219,2000-11-27
13.491562843322754,2000-11-28
13.456055641174316,2000-11-29
13.420548439025879,2000-11-30
13.420548439025879,2000-12-01
13.447179794311523,2000-12-04
13.456055641174316,2000-12-05
13.456055641174316,2000-12-06
13.456055641174316,2000-12-07
13.456055641174316,2000-12-08
13.376172065734863,2000-12-11
13.225276947021484,2000-12-12
13.456055641174316,2000-12-13
13.420548439025879,2000-12-14
13.39392375946045,2000-12-15
13.491562843322754,2000-12-18
13.757842063903809,2000-12-19
14.11287784576416,2000-12-20
14.805208206176758,2000-12-21
14.423544883728027,2000-12-22
14.334782600402832,2000-12-26
14.459053993225098,2000-12-27
14.876222610473633,2000-12-28
14.707581520080566,2000-12-29
14.334782600402832,2001-01-02
13.944234848022461,2001-01-03
13.562570571899414,2001-01-04
13.39392375946045,2001-01-05
13.953112602233887,2001-01-08
13.615823745727539,2001-01-09
13.686829566955566,2001-01-10
13.08326530456543,2001-01-11
13.136520385742188,2001-01-12
13.189776420593262,2001-01-16
12.976750373840332,2001-01-17
12.879117012023926,2001-01-18
12.754850387573242,2001-01-19
13.367292404174805,2001-01-22
13.402801513671875,2001-01-23
13.349542617797852,2001-01-24
13.757842063903809,2001-01-25
13.757842063903809,2001-01-26
13.967317581176758,2001-01-29
14.131053924560547,2001-01-30
13.8391752243042,2001-01-31
14.13817024230957,2001-02-01
14.430048942565918,2001-02-02
14.935495376586914,2001-02-05
14.02426815032959,2001-02-06
14.408687591552734,2001-02-07
14.522595405578613,2001-02-08
14.729036331176758,2001-02-09
14.78457260131836,2001-02-12
14.573845863342285,2001-02-13
14.61513900756836,2001-02-14
14.455676078796387,2001-02-15
14.508354187011719,2001-02-16
14.528285026550293,2001-02-20
14.374521255493164,2001-02-21
14.380209922790527,2001-02-22
14.02426815032959,2001-02-23
14.582392692565918,2001-02-26
15.149054527282715,2001-02-27
15.47225284576416,2001-02-28
15.284316062927246,2001-03-01
15.534895896911621,2001-03-02
15.734230041503906,2001-03-05
15.879457473754883,2001-03-06
16.063125610351562,2001-03-07
16.2880916595459,2001-03-08
16.625511169433594,2001-03-09
16.242523193359375,2001-03-12
16.21546745300293,2001-03-13
15.695780754089355,2001-03-14
15.895119667053223,2001-03-15
15.64026165008545,2001-03-16
15.74704360961914,2001-03-19
15.396796226501465,2001-03-20
15.439516067504883,2001-03-21
15.020906448364258,2001-03-22
15.40533447265625,2001-03-23
15.943525314331055,2001-03-26
16.154247283935547,2001-03-27
16.117223739624023,2001-03-28
16.27669334411621,2001-03-29
16.917388916015625,2001-03-30
17.051237106323242,2001-04-02
16.419071197509766,2001-04-03
16.259599685668945,2001-04-04
16.558597564697266,2001-04-05
16.507343292236328,2001-04-06
16.82912826538086,2001-04-09
17.076858520507812,2001-04-10
17.00851821899414,2001-04-11
16.646875381469727,2001-04-12
16.7664737701416,2001-04-16
17.076858520507812,2001-04-17
17.10818099975586,2001-04-18
17.0284423828125,2001-04-19
16.94586944580078,2001-04-20
17.136655807495117,2001-04-23
17.711872100830078,2001-04-24
18.463624954223633,2001-04-25
19.078699111938477,2001-04-26
19.292743682861328,2001-04-27
19.23851776123047,2001-04-30
18.796159744262695,2001-05-01
18.673437118530273,2001-05-02
18.764766693115234,2001-05-03
20.434324264526367,2001-05-04
20.05189323425293,2001-05-07
19.96343231201172,2001-05-08
19.97770118713379,2001-05-09
19.971986770629883,2001-05-10
19.96343231201172,2001-05-11
20.029064178466797,2001-05-14
20.405792236328125,2001-05-15
20.434324264526367,2001-05-16
20.280210494995117,2001-05-17
20.36012840270996,2001-05-18
20.320167541503906,2001-05-21
20.07758331298828,2001-05-22
19.78363037109375,2001-05-23
19.974842071533203,2001-05-24
19.834999084472656,2001-05-25
19.8778076171875,2001-05-29
19.74937629699707,2001-05-30
19.689443588256836,2001-05-31
19.45256233215332,2001-06-01
19.455421447753906,2001-06-04
19.635223388671875,2001-06-05
19.406906127929688,2001-06-06
18.393756866455078,2001-06-07
18.6677303314209,2001-06-08
18.602092742919922,2001-06-11
18.6077938079834,2001-06-12
18.664873123168945,2001-06-13
18.519309997558594,2001-06-14
18.48792266845703,2001-06-15
18.850378036499023,2001-06-18
18.764766693115234,2001-06-19
18.339527130126953,2001-06-20
18.664873123168945,2001-06-21
18.399452209472656,2001-06-22
18.453683853149414,2001-06-25
17.974214553833008,2001-06-26
17.917137145996094,2001-06-27
17.69738006591797,2001-06-28
18.38804054260254,2001-06-29
18.008460998535156,2001-07-02
17.959941864013672,2001-07-03
17.811538696289062,2001-07-05
17.5917911529541,2001-07-06
17.366315841674805,2001-07-09
17.386308670043945,2001-07-10
17.21506690979004,2001-07-11
16.752723693847656,2001-07-12
16.512989044189453,2001-07-13
16.258987426757812,2001-07-16
16.136268615722656,2001-07-17
16.929668426513672,2001-07-18
16.22760009765625,2001-07-19
15.639680862426758,2001-07-20
15.328598976135254,2001-07-23
14.983274459838867,2001-07-24
15.1830472946167,2001-07-25
15.314329147338867,2001-07-26
15.128817558288574,2001-07-27
15.455090522766113,2001-07-30
16.245027542114258,2001-07-31
16.279373168945312,2001-08-01
14.64513874053955,2001-08-02
14.959959030151367,2001-08-03
15.014339447021484,2001-08-06
15.208961486816406,2001-08-07
15.077308654785156,2001-08-08
15.220407485961914,2001-08-09
15.34347915649414,2001-08-10
15.231856346130371,2001-08-13
15.254753112792969,2001-08-14
15.340609550476074,2001-08-15
15.229000091552734,2001-08-16
15.197517395019531,2001-08-17
14.908441543579102,2001-08-20
14.859793663024902,2001-08-21
14.716686248779297,2001-08-22
14.808274269104004,2001-08-23
14.75389575958252,2001-08-24
14.647995948791504,2001-08-27
14.381820678710938,2001-08-28
14.25303840637207,2001-08-29
14.152863502502441,2001-08-30
13.972550392150879,2001-08-31
14.181483268737793,2001-09-04
13.99544906616211,2001-09-05
13.94393253326416,2001-09-06
13.952520370483398,2001-09-07
14.101346015930176,2001-09-10
13.380104064941406,2001-09-17
13.062418937683105,2001-09-18
12.879249572753906,2001-09-19
12.203801155090332,2001-09-20
11.949084281921387,2001-09-21
12.369799613952637,2001-09-24
12.530077934265137,2001-09-25
12.555839538574219,2001-09-26
12.604494094848633,2001-09-27
13.24559211730957,2001-09-28
13.005180358886719,2001-10-01
13.22269058227539,2001-10-02
13.623381614685059,2001-10-03
13.74072551727295,2001-10-04
13.866656303405762,2001-10-05
13.566146850585938,2001-10-08
13.623381614685059,2001-10-09
13.148280143737793,2001-10-10
13.291383743286133,2001-10-11
13.168317794799805,2001-10-12
13.594758987426758,2001-10-15
13.71210765838623,2001-10-16
13.66917610168457,2001-10-17
14.43620491027832,2001-10-18
14.573587417602539,2001-10-19
14.619380950927734,2001-10-22
14.421895027160645,2001-10-23
14.576445579528809,2001-10-24
14.439069747924805,2001-10-25
14.808274269104004,2001-10-26
15.091617584228516,2001-10-29
14.620896339416504,2001-10-30
14.58071231842041,2001-10-31
15.367154121398926,2001-11-01
15.651314735412598,2001-11-02
15.814919471740723,2001-11-05
15.80630111694336,2001-11-06
15.688626289367676,2001-11-07
15.539373397827148,2001-11-08
15.476225852966309,2001-11-09
15.4159517288208,2001-11-12
15.628352165222168,2001-11-13
15.820648193359375,2001-11-14
15.958420753479004,2001-11-15
15.926854133605957,2001-11-16
16.07323455810547,2001-11-19
16.219615936279297,2001-11-20
16.07323455810547,2001-11-21
16.31720733642578,2001-11-23
16.279884338378906,2001-11-26
16.159334182739258,2001-11-27
15.972772598266602,2001-11-28
16.35738754272461,2001-11-29
16.311452865600586,2001-11-30
16.331552505493164,2001-12-03
16.299983978271484,2001-12-04
16.067495346069336,2001-12-05
15.969903945922852,2001-12-06
15.961296081542969,2001-12-07
15.73167896270752,2001-12-10
15.754636764526367,2001-12-11
15.751771926879883,2001-12-12
15.591034889221191,2001-12-13
15.659912109375,2001-12-14
15.570940971374512,2001-12-17
15.562332153320312,2001-12-18
15.64270305633545,2001-12-19
15.737418174743652,2001-12-20
15.786203384399414,2001-12-21
15.846471786499023,2001-12-24
15.737418174743652,2001-12-26
15.895272254943848,2001-12-27
16.061744689941406,2001-12-28
15.895272254943848,2001-12-31
15.846471786499023,2002-01-02
15.685751914978027,2002-01-03
16.15359878540039,2002-01-04
16.19952392578125,2002-01-07
16.21387481689453,2002-01-08
16.371736526489258,2002-01-09
16.612836837768555,2002-01-10
16.618576049804688,2002-01-11
16.713293075561523,2002-01-14
17.080671310424805,2002-01-15
16.988828659057617,2002-01-16
16.894107818603516,2002-01-17
17.26437759399414,2002-01-18
17.41362762451172,2002-01-22
17.40214729309082,2002-01-23
17.42223358154297,2002-01-24
17.657588958740234,2002-01-25
17.008926391601562,2002-01-28
16.830965042114258,2002-01-29
16.971969604492188,2002-01-30
17.394973754882812,2002-01-31
17.0352783203125,2002-02-01
16.73600959777832,2002-02-04
16.759029388427734,2002-02-05
16.813697814941406,2002-02-06
16.456880569458008,2002-02-07
16.658308029174805,2002-02-08
16.727384567260742,2002-02-11
16.646799087524414,2002-02-12
17.05253791809082,2002-02-13
17.130233764648438,2002-02-14
17.213693618774414,2002-02-15
16.85686492919922,2002-02-19
16.76478385925293,2002-02-20
16.566232681274414,2002-02-21
16.750394821166992,2002-02-22
16.897159576416016,2002-02-25
16.9201717376709,2002-02-26
16.989242553710938,2002-02-27
16.784923553466797,2002-02-28
17.06981086730957,2002-03-01
17.196420669555664,2002-03-04
17.10146713256836,2002-03-05
17.055423736572266,2002-03-06
17.064054489135742,2002-03-07
16.839595794677734,2002-03-08
16.773412704467773,2002-03-11
16.859750747680664,2002-03-12
16.845365524291992,2002-03-13
16.79068946838379,2002-03-14
16.905786514282227,2002-03-15
16.828086853027344,2002-03-18
16.862625122070312,2002-03-19
16.669828414916992,2002-03-20
16.80219078063965,2002-03-21
16.675579071044922,2002-03-22
16.47414207458496,2002-03-25
16.68996810913086,2002-03-26
16.833847045898438,2002-03-27
16.85686492919922,2002-03-28
16.79068946838379,2002-04-01
16.885648727416992,2002-04-02
16.672698974609375,2002-04-03
16.839595794677734,2002-04-04
16.946075439453125,2002-04-05
17.121593475341797,2002-04-08
17.35757064819336,2002-04-09
17.37482261657715,2002-04-10
17.230947494506836,2002-04-11
17.265483856201172,2002-04-12
17.0352783203125,2002-04-15
17.37482261657715,2002-04-16
17.5474853515625,2002-04-17
17.236711502075195,2002-04-18
17.380592346191406,2002-04-19
17.4669132232666,2002-04-22
17.297136306762695,2002-04-23
17.187795639038086,2002-04-24
17.219446182250977,2002-04-25
16.997865676879883,2002-04-26
17.06711196899414,2002-04-29
17.295013427734375,2002-04-30
17.436376571655273,2002-05-01
17.612350463867188,2002-05-02
17.831602096557617,2002-05-03
17.528696060180664,2002-05-06
17.251747131347656,2002-05-07
17.32675552368164,2002-05-08
17.225778579711914,2002-05-09
17.058452606201172,2002-05-10
17.41905975341797,2002-05-13
17.225778579711914,2002-05-14
17.064212799072266,2002-05-15
17.00652503967285,2002-05-16
16.844955444335938,2002-05-17
16.666105270385742,2002-05-20
16.409337997436523,2002-05-21
16.61994743347168,2002-05-22
16.689178466796875,2002-05-23
16.542051315307617,2002-05-24
16.54782485961914,2002-05-28
16.582435607910156,2002-05-29
16.539173126220703,2002-05-30
16.472808837890625,2002-05-31
16.267988204956055,2002-06-03
16.155471801757812,2002-06-04
16.155471801757812,2002-06-05
16.068923950195312,2002-06-06
16.132394790649414,2002-06-07
16.051620483398438,2002-06-10
15.82948112487793,2002-06-11
15.809290885925293,2002-06-12
15.65062141418457,2002-06-13
15.823705673217773,2002-06-14
16.10643196105957,2002-06-17
16.29107093811035,2002-06-18
16.227598190307617,2002-06-19
16.184322357177734,2002-06-20
16.00834846496582,2002-06-21
15.760247230529785,2002-06-24
15.324630737304688,2002-06-25
15.702559471130371,2002-06-26
15.737154960632324,2002-06-27
15.287117004394531,2002-06-28
15.353473663330078,2002-07-01
14.81976318359375,2002-07-02
14.597624778747559,2002-07-03
14.8515043258667,2002-07-05
14.8515043258667,2002-07-08
14.6784029006958,2002-07-09
14.251436233520508,2002-07-10
13.994683265686035,2002-07-11
14.037956237792969,2002-07-12
14.006221771240234,2002-07-15
13.639840126037598,2002-07-16
13.406158447265625,2002-07-17
12.834951400756836,2002-07-18
12.491645812988281,2002-07-19
12.21757698059082,2002-07-22
12.154108047485352,2002-07-23
12.457026481628418,2002-07-24
12.327204704284668,2002-07-25
13.005158424377441,2002-07-26
13.622527122497559,2002-07-29
13.79617691040039,2002-07-30
13.729610443115234,2002-07-31
13.547280311584473,2002-08-01
13.257867813110352,2002-08-02
13.110271453857422,2002-08-05
13.36784553527832,2002-08-06
13.53570556640625,2002-08-07
14.244758605957031,2002-08-08
14.861197471618652,2002-08-09
14.936450004577637,2002-08-12
14.75991439819336,2002-08-13
15.217183113098145,2002-08-14
15.298215866088867,2002-08-15
15.208495140075684,2002-08-16
15.405293464660645,2002-08-19
15.069583892822266,2002-08-20
14.991443634033203,2002-08-21
15.468968391418457,2002-08-22
15.18533992767334,2002-08-23
15.301106452941895,2002-08-26
14.921982765197754,2002-08-27
14.898833274841309,2002-08-28
15.037742614746094,2002-08-29
15.19691276550293,2002-08-30
14.86699104309082,2002-09-03
14.762804985046387,2002-09-04
14.864106178283691,2002-09-05
14.528385162353516,2002-09-06
14.696239471435547,2002-09-09
14.641252517700195,2002-09-10
14.690448760986328,2002-09-11
14.357632637023926,2002-09-12
14.545744895935059,2002-09-13
14.479186058044434,2002-09-16
14.071117401123047,2002-09-17
14.157939910888672,2002-09-18
13.761444091796875,2002-09-19
13.304176330566406,2002-09-20
13.21735668182373,2002-09-23
12.985825538635254,2002-09-24
13.000295639038086,2002-09-25
13.240509986877441,2002-09-26
12.392533302307129,2002-09-27
12.412795066833496,2002-09-30
12.9597806930542,2002-10-01
12.43305492401123,2002-10-02
12.152326583862305,2002-10-03
11.475104331970215,2002-10-04
11.431694030761719,2002-10-07
11.489578247070312,2002-10-08
11.061246871948242,2002-10-09
11.857131958007812,2002-10-10
12.415688514709473,2002-10-11
12.207307815551758,2002-10-14
13.02055835723877,2002-10-15
12.809286117553711,2002-10-16
13.09001636505127,2002-10-17
12.884533882141113,2002-10-18
13.09001636505127,2002-10-21
12.893219947814941,2002-10-22
12.760090827941895,2002-10-23
12.47646427154541,2002-10-24
12.731144905090332,2002-10-25
12.479364395141602,2002-10-28
12.421480178833008,2002-10-29
12.502796173095703,2002-10-30
12.528936386108398,2002-10-31
12.677050590515137,2002-11-01
12.575400352478027,2002-11-04
12.598639488220215,2002-11-05
12.77869701385498,2002-11-06
11.94808292388916,2002-11-07
11.892908096313477,2002-11-08
11.68380069732666,2002-11-11
11.245258331298828,2002-11-12
11.007107734680176,2002-11-13
11.312051773071289,2002-11-14
11.518257141113281,2002-11-15
11.184266090393066,2002-11-18
11.34399700164795,2002-11-19
11.439841270446777,2002-11-20
11.590864181518555,2002-11-21
11.605382919311523,2002-11-22
11.695412635803223,2002-11-25
11.396275520324707,2002-11-26
11.558917045593262,2002-11-27
11.756402969360352,2002-11-29
11.67799186706543,2002-12-02
11.669275283813477,2002-12-03
11.654756546020508,2002-12-04
11.561820030212402,2002-12-05
11.698318481445312,2002-12-06
11.622808456420898,2002-12-09
11.834822654724121,2002-12-10
12.26174259185791,2002-12-11
12.284976959228516,2002-12-12
12.12233829498291,2002-12-13
12.305310249328613,2002-12-16
12.279172897338867,2002-12-17
12.247225761413574,2002-12-18
12.26174259185791,2002-12-19
12.528936386108398,2002-12-20
12.494085311889648,2002-12-23
12.488276481628418,2002-12-24
12.575400352478027,2002-12-26
12.453423500061035,2002-12-27
12.993613243103027,2002-12-30
12.912293434143066,2002-12-31
13.452488899230957,2003-01-02
13.446675300598145,2003-01-03
13.583184242248535,2003-01-06
13.461195945739746,2003-01-07
13.437963485717773,2003-01-08
13.806801795959473,2003-01-09
13.824226379394531,2003-01-10
13.757433891296387,2003-01-13
13.838748931884766,2003-01-14
13.60350513458252,2003-01-15
13.64997386932373,2003-01-16
13.64997386932373,2003-01-17
13.565752029418945,2003-01-21
13.353739738464355,2003-01-22
13.243377685546875,2003-01-23
12.897772789001465,2003-01-24
12.697380065917969,2003-01-27
12.639297485351562,2003-01-28
12.752557754516602,2003-01-29
12.479559898376465,2003-01-30
12.78451156616211,2003-01-31
12.952956199645996,2003-02-03
12.688664436340332,2003-02-04
12.607348442077637,2003-02-05
12.351775169372559,2003-02-06
12.232697486877441,2003-02-07
12.343062400817871,2003-02-10
12.1746187210083,2003-02-11
11.942279815673828,2003-02-12
12.314022064208984,2003-02-13
12.572504043579102,2003-02-14
12.72061538696289,2003-02-18
12.540553092956543,2003-02-19
12.479559898376465,2003-02-20
12.740947723388672,2003-02-21
12.589923858642578,2003-02-24
12.6334867477417,2003-02-25
12.447613716125488,2003-02-26
12.721573829650879,2003-02-27
12.739063262939453,2003-02-28
12.814834594726562,2003-03-03
12.663287162780762,2003-03-04
12.704089164733887,2003-03-05
12.593338012695312,2003-03-06
12.604992866516113,2003-03-07
12.196972846984863,2003-03-10
11.99587631225586,2003-03-11
11.990044593811035,2003-03-12
12.435956954956055,2003-03-13
12.444703102111816,2003-03-14
12.634136199951172,2003-03-17
12.27566146850586,2003-03-18
12.3864107131958,2003-03-19
12.421384811401367,2003-03-20
12.62540054321289,2003-03-21
12.30480670928955,2003-03-24
12.3397798538208,2003-03-25
12.211543083190918,2003-03-26
12.147429466247559,2003-03-27
12.022103309631348,2003-03-28
11.61116886138916,2003-03-31
11.614084243774414,2003-04-01
11.90553092956543,2003-04-02
11.69859790802002,2003-04-03
11.436301231384277,2003-04-04
11.31389045715332,2003-04-07
11.278921127319336,2003-04-08
11.203142166137695,2003-04-09
11.226457595825195,2003-04-10
11.267263412475586,2003-04-11
11.707344055175781,2003-04-14
11.987133979797363,2003-04-15
11.745232582092285,2003-04-16
11.99587631225586,2003-04-17
12.019192695617676,2003-04-21
12.459272384643555,2003-04-22
12.351436614990234,2003-04-23
12.252347946166992,2003-04-24
11.992961883544922,2003-04-25
12.001708030700684,2003-04-28
12.00753116607666,2003-04-29
12.027934074401855,2003-04-30
12.266921043395996,2003-05-01
12.380585670471191,2003-05-02
12.333952903747559,2003-05-05
12.473846435546875,2003-05-06
12.281492233276367,2003-05-07
12.051251411437988,2003-05-08
12.214461326599121,2003-05-09
12.29315185546875,2003-05-12
12.30480670928955,2003-05-13
