MDLZ,Date
12.927143096923828,2006-06-15
12.914593696594238,2006-06-16
13.010846138000488,2006-06-19
13.035945892333984,2006-06-20
12.960622787475586,2006-06-21
13.119649887084961,2006-06-22
13.044322967529297,2006-06-23
13.06961727142334,2006-06-26
13.006375312805176,2006-06-27
12.972647666931152,2006-06-28
13.056968688964844,2006-06-29
13.027462005615234,2006-06-30
13.09069538116455,2006-07-03
13.128637313842773,2006-07-05
12.804008483886719,2006-07-06
12.73233699798584,2006-07-07
12.736553192138672,2006-07-10
12.787140846252441,2006-07-11
12.909411430358887,2006-07-12
12.77871322631836,2006-07-13
12.804008483886719,2006-07-14
12.804008483886719,2006-07-17
12.787140846252441,2006-07-18
12.749201774597168,2006-07-19
12.749201774597168,2006-07-20
12.643797874450684,2006-07-21
12.85881233215332,2006-07-24
13.727309226989746,2006-07-25
13.609265327453613,2006-07-26
13.621919631958008,2006-07-27
13.77790355682373,2006-07-28
13.659855842590332,2006-07-31
13.685152053833008,2006-08-01
13.676721572875977,2006-08-02
13.69780158996582,2006-08-03
13.693582534790039,2006-08-04
13.798980712890625,2006-08-07
13.93389892578125,2006-08-08
14.06037425994873,2006-08-09
14.229013442993164,2006-08-10
14.224800109863281,2006-08-11
14.385005950927734,2006-08-14
14.127833366394043,2006-08-15
14.064590454101562,2006-08-16
13.8748779296875,2006-08-17
13.727309226989746,2006-08-18
13.925464630126953,2006-08-21
13.807416915893555,2006-08-22
13.849574089050293,2006-08-23
13.988706588745117,2006-08-24
13.858011245727539,2006-08-25
13.925464630126953,2006-08-28
14.09832763671875,2006-08-29
14.224800109863281,2006-08-30
14.296472549438477,2006-08-31
14.342848777770996,2006-09-01
14.271183013916016,2006-09-05
14.123618125915527,2006-09-06
14.234057426452637,2006-09-07
14.289276123046875,2006-09-08
14.344497680664062,2006-09-11
14.39123249053955,2006-09-12
14.251049041748047,2006-09-13
14.459187507629395,2006-09-14
14.433700561523438,2006-09-15
14.480419158935547,2006-09-18
14.446441650390625,2006-09-19
14.480419158935547,2006-09-20
14.429454803466797,2006-09-21
14.548385620117188,2006-09-22
14.994403839111328,2006-09-25
15.164301872253418,2006-09-26
15.291736602783203,2006-09-27
15.22802448272705,2006-09-28
15.147315979003906,2006-09-29
14.994403839111328,2006-10-02
15.0071439743042,2006-10-03
15.126076698303223,2006-10-04
15.053865432739258,2006-10-05
15.151561737060547,2006-10-06
15.172798156738281,2006-10-09
15.304488182067871,2006-10-10
15.245016098022461,2006-10-11
15.321465492248535,2006-10-12
15.194036483764648,2006-10-13
15.223779678344727,2006-10-16
15.143064498901367,2006-10-17
15.138821601867676,2006-10-18
15.155811309814453,2006-10-19
15.075101852416992,2006-10-20
15.41916561126709,2006-10-23
15.019881248474121,2006-10-24
15.01138687133789,2006-10-25
14.6503324508667,2006-10-26
14.69705581665039,2006-10-27
14.743781089782715,2006-10-30
14.612110137939453,2006-10-31
14.595114707946777,2006-11-01
14.616352081298828,2006-11-02
14.425204277038574,2006-11-03
14.501663208007812,2006-11-06
14.60360336303711,2006-11-07
14.595114707946777,2006-11-08
14.50590991973877,2006-11-09
14.548385620117188,2006-11-10
14.782008171081543,2006-11-13
14.968915939331055,2006-11-14
14.998653411865234,2006-11-15
15.121824264526367,2006-11-16
15.058114051818848,2006-11-17
15.100590705871582,2006-11-20
14.883959770202637,2006-11-21
15.002898216247559,2006-11-22
14.943427085876465,2006-11-24
14.675825119018555,2006-11-27
14.60360336303711,2006-11-28
14.790511131286621,2006-11-29
14.888205528259277,2006-11-30
14.905192375183105,2006-12-01
14.964666366577148,2006-12-04
14.968915939331055,2006-12-05
14.86272144317627,2006-12-06
14.671575546264648,2006-12-07
14.866963386535645,2006-12-08
14.845727920532227,2006-12-11
15.096341133117676,2006-12-12
14.968915939331055,2006-12-13
15.109094619750977,2006-12-14
15.168558120727539,2006-12-15
15.185543060302734,2006-12-18
15.143064498901367,2006-12-19
15.329965591430664,2006-12-20
15.300235748291016,2006-12-21
15.283119201660156,2006-12-22
15.291667938232422,2006-12-26
15.171915054321289,2006-12-27
15.223237991333008,2006-12-28
15.27028751373291,2006-12-29
15.23178768157959,2007-01-03
15.218963623046875,2007-01-04
15.047871589660645,2007-01-05
14.949483871459961,2007-01-08
15.026477813720703,2007-01-09
15.355841636657715,2007-01-10
15.304512977600098,2007-01-11
15.313065528869629,2007-01-12
15.295953750610352,2007-01-16
15.07780647277832,2007-01-17
15.120582580566406,2007-01-18
15.240347862243652,2007-01-19
15.360108375549316,2007-01-22
15.103466987609863,2007-01-23
14.987985610961914,2007-01-24
14.868212699890137,2007-01-25
14.77411937713623,2007-01-26
15.043587684631348,2007-01-29
14.898161888122559,2007-01-30
14.936654090881348,2007-01-31
14.517465591430664,2007-02-01
14.5559663772583,2007-02-02
14.354930877685547,2007-02-05
14.401981353759766,2007-02-06
14.376322746276855,2007-02-07
14.10256290435791,2007-02-08
14.359210968017578,2007-02-09
14.675736427307129,2007-02-12
14.77839469909668,2007-02-13
14.727063179016113,2007-02-14
14.63724136352539,2007-02-15
14.949483871459961,2007-02-16
14.483254432678223,2007-02-20
14.303601264953613,2007-02-21
14.230886459350586,2007-02-22
14.226604461669922,2007-02-23
14.230886459350586,2007-02-26
13.72187614440918,2007-02-27
13.65771198272705,2007-02-28
13.845918655395508,2007-03-01
13.623497009277344,2007-03-02
13.525111198425293,2007-03-05
13.78603744506836,2007-03-06
13.3925142288208,2007-03-07
13.401074409484863,2007-03-08
13.473791122436523,2007-03-09
13.653430938720703,2007-03-12
13.334406852722168,2007-03-13
13.019698143005371,2007-03-14
13.192142486572266,2007-03-15
13.114545822143555,2007-03-16
13.32148551940918,2007-03-19
13.571525573730469,2007-03-20
13.515480995178223,2007-03-21
13.731040000915527,2007-03-22
13.795706748962402,2007-03-23
13.748278617858887,2007-03-26
13.666374206542969,2007-03-27
13.562904357910156,2007-03-28
13.588767051696777,2007-03-29
13.649126052856445,2007-03-30
13.299921989440918,2007-04-02
13.075743675231934,2007-04-03
13.243874549865723,2007-04-04
13.614635467529297,2007-04-05
13.498233795166016,2007-04-09
13.468056678771973,2007-04-10
13.804330825805664,2007-04-11
13.989702224731445,2007-04-12
14.140593528747559,2007-04-13
14.123353004455566,2007-04-16
14.183712005615234,2007-04-17
13.920726776123047,2007-04-18
14.162147521972656,2007-04-19
14.265620231628418,2007-04-20
14.317353248596191,2007-04-23
14.39926528930664,2007-04-24
14.429445266723633,2007-04-25
14.468246459960938,2007-04-26
14.468246459960938,2007-04-27
14.429445266723633,2007-04-30
14.438067436218262,2007-05-01
14.347530364990234,2007-05-02
14.153533935546875,2007-05-03
14.313042640686035,2007-05-04
14.226826667785645,2007-05-07
14.080233573913574,2007-05-08
14.131975173950195,2007-05-09
14.011263847351074,2007-05-10
14.015568733215332,2007-05-11
14.011263847351074,2007-05-14
14.054374694824219,2007-05-15
14.127662658691406,2007-05-16
14.183712005615234,2007-05-17
14.274246215820312,2007-05-18
14.308732986450195,2007-05-21
14.373394966125488,2007-05-22
14.364774703979492,2007-05-23
14.416513442993164,2007-05-24
14.446687698364258,2007-05-25
14.446687698364258,2007-05-29
14.5242919921875,2007-05-30
14.588957786560059,2007-05-31
14.838998794555664,2007-06-01
14.877805709838867,2007-06-04
14.851940155029297,2007-06-05
14.808826446533203,2007-06-06
14.9252347946167,2007-06-07
14.877805709838867,2007-06-08
14.882122039794922,2007-06-11
14.877805709838867,2007-06-12
15.196829795837402,2007-06-13
15.270116806030273,2007-06-14
15.222692489624023,2007-06-15
15.136475563049316,2007-06-18
14.938161849975586,2007-06-19
14.856246948242188,2007-06-20
15.839192390441895,2007-06-21
15.627951622009277,2007-06-22
15.352025032043457,2007-06-25
15.169683456420898,2007-06-26
15.517008781433105,2007-06-27
15.356372833251953,2007-06-28
15.304272651672363,2007-06-29
15.425836563110352,2007-07-02
15.048120498657227,2007-07-03
14.961283683776855,2007-07-05
14.865767478942871,2007-07-06
15.20008373260498,2007-07-09
14.935232162475586,2007-07-10
14.883137702941895,2007-07-11
15.108899116516113,2007-07-12
15.582139015197754,2007-07-13
15.421497344970703,2007-07-16
15.573458671569824,2007-07-17
15.499643325805664,2007-07-18
15.77316951751709,2007-07-19
15.425836563110352,2007-07-20
15.460570335388184,2007-07-23
15.12627124786377,2007-07-24
15.12627124786377,2007-07-25
14.518444061279297,2007-07-26
14.279647827148438,2007-07-27
14.31872272491455,2007-07-30
14.218864440917969,2007-07-31
14.07993221282959,2007-08-01
14.132036209106445,2007-08-02
13.875872611999512,2007-08-03
14.197164535522461,2007-08-06
14.14072036743164,2007-08-07
14.231890678405762,2007-08-08
13.654452323913574,2007-08-09
13.95402717590332,2007-08-10
13.980076789855957,2007-08-13
14.101637840270996,2007-08-14
13.784701347351074,2007-08-15
13.524205207824707,2007-08-16
13.593668937683105,2007-08-17
13.762993812561035,2007-08-20
13.736944198608398,2007-08-21
13.919293403625488,2007-08-22
13.936655044555664,2007-08-23
14.105979919433594,2007-08-24
14.071246147155762,2007-08-27
13.79772663116455,2007-08-28
13.858506202697754,2007-08-29
13.828124046325684,2007-08-30
13.919293403625488,2007-08-31
13.958359718322754,2007-09-04
14.153740882873535,2007-09-05
14.6177978515625,2007-09-06
14.398900032043457,2007-09-07
14.565260887145996,2007-09-10
14.792912483215332,2007-09-11
14.841070175170898,2007-09-12
14.89798641204834,2007-09-13
14.928625106811523,2007-09-14
14.83668327331543,2007-09-17
15.055583000183105,2007-09-18
15.051203727722168,2007-09-19
15.147522926330566,2007-09-20
15.256974220275879,2007-09-21
15.195677757263184,2007-09-24
15.068721771240234,2007-09-25
14.985538482666016,2007-09-26
15.064343452453613,2007-09-27
15.108119010925293,2007-09-28
15.191302299499512,2007-10-01
15.178166389465332,2007-10-02
15.011807441711426,2007-10-03
15.024945259094238,2007-10-04
15.016186714172363,2007-10-05
14.915495872497559,2007-10-08
14.93301010131836,2007-10-09
14.902362823486328,2007-10-10
14.67908763885498,2007-10-11
14.819171905517578,2007-10-12
14.709735870361328,2007-10-15
14.714115142822266,2007-10-16
14.766642570495605,2007-10-17
14.626548767089844,2007-10-18
14.271944046020508,2007-10-19
14.306957244873047,2007-10-22
14.420793533325195,2007-10-23
14.39014720916748,2007-10-24
14.341986656188965,2007-10-25
14.57839584350586,2007-10-26
14.43830394744873,2007-10-29
14.271944046020508,2007-10-30
14.626548767089844,2007-10-31
14.359502792358398,2007-11-01
14.368256568908691,2007-11-02
14.512725830078125,2007-11-05
14.6177978515625,2007-11-06
14.591533660888672,2007-11-07
14.495219230651855,2007-11-08
14.311341285705566,2007-11-09
14.320099830627441,2007-11-12
14.591533660888672,2007-11-13
14.43830394744873,2007-11-14
14.17125129699707,2007-11-15
14.232539176940918,2007-11-16
14.140602111816406,2007-11-19
14.468949317932129,2007-11-20
14.363875389099121,2007-11-21
14.639688491821289,2007-11-23
14.45581340789795,2007-11-26
14.534615516662598,2007-11-27
14.797290802001953,2007-11-28
15.029316902160645,2007-11-29
15.125632286071777,2007-11-30
15.068721771240234,2007-12-03
15.059967041015625,2007-12-04
15.24821949005127,2007-12-05
15.410196304321289,2007-12-06
15.18254566192627,2007-12-07
15.243834495544434,2007-12-10
15.0030517578125,2007-12-11
14.954890251159668,2007-12-12
14.954890251159668,2007-12-13
14.582776069641113,2007-12-14
14.258813858032227,2007-12-17
14.468949317932129,2007-12-18
14.46019458770752,2007-12-19
14.407654762268066,2007-12-20
14.6813325881958,2007-12-21
14.734301567077637,2007-12-24
14.79610538482666,2007-12-26
14.53566837310791,2007-12-27
14.544495582580566,2007-12-28
14.403244018554688,2007-12-31
14.147224426269531,2008-01-02
14.036872863769531,2008-01-03
13.882378578186035,2008-01-04
14.098668098449707,2008-01-07
13.948591232299805,2008-01-08
14.032459259033203,2008-01-09
14.434144973754883,2008-01-10
14.094254493713379,2008-01-11
14.036872863769531,2008-01-14
13.71022891998291,2008-01-15
13.763197898864746,2008-01-16
13.529251098632812,2008-01-17
13.308547973632812,2008-01-18
13.189360618591309,2008-01-22
13.485112190246582,2008-01-23
13.242335319519043,2008-01-24
13.14521598815918,2008-01-25
13.436553001403809,2008-01-28
13.326202392578125,2008-01-29
12.99955940246582,2008-01-30
12.920100212097168,2008-01-31
12.986313819885254,2008-02-01
13.008384704589844,2008-02-04
12.778849601745605,2008-02-05
12.91568374633789,2008-02-06
12.986313819885254,2008-02-07
12.71705150604248,2008-02-08
12.94217586517334,2008-02-11
12.906855583190918,2008-02-12
13.048114776611328,2008-02-13
12.937758445739746,2008-02-14
13.829414367675781,2008-02-15
13.763197898864746,2008-02-19
13.80733585357666,2008-02-20
13.613119125366211,2008-02-21
13.847067832946777,2008-02-22
13.91769027709961,2008-02-25
14.072183609008789,2008-02-26
14.142812728881836,2008-02-27
13.961830139160156,2008-02-28
13.758783340454102,2008-02-29
13.77202320098877,2008-03-03
13.688156127929688,2008-03-04
13.688156127929688,2008-03-05
13.586633682250977,2008-03-06
13.51159954071045,2008-03-07
13.555737495422363,2008-03-10
13.838240623474121,2008-03-11
13.780354499816895,2008-03-12
13.482043266296387,2008-03-13
13.299492835998535,2008-03-14
13.299492835998535,2008-03-17
13.60671615600586,2008-03-18
13.433067321777344,2008-03-19
13.869404792785645,2008-03-20
13.72247314453125,2008-03-24
13.651236534118652,2008-03-25
13.72247314453125,2008-03-26
13.775908470153809,2008-03-27
13.72247314453125,2008-03-28
13.8070707321167,2008-03-31
14.118741989135742,2008-04-01
14.060863494873047,2008-04-02
13.891666412353516,2008-04-03
14.043055534362793,2008-04-04
14.06531047821045,2008-04-07
14.096480369567871,2008-04-08
14.025239944458008,2008-04-09
13.793715476989746,2008-04-10
13.682403564453125,2008-04-11
13.709115028381348,2008-04-14
13.758100509643555,2008-04-15
13.891666412353516,2008-04-16
13.927284240722656,2008-04-17
14.002982139587402,2008-04-18
13.958456993103027,2008-04-21
13.76699447631836,2008-04-22
13.945094108581543,2008-04-23
13.913928031921387,2008-04-24
13.624520301818848,2008-04-25
13.522111892700195,2008-04-28
13.700212478637695,2008-04-29
14.08312702178955,2008-04-30
14.225607872009277,2008-05-01
14.26567268371582,2008-05-02
14.238954544067383,2008-05-05
14.230055809020996,2008-05-06
14.038599014282227,2008-05-07
14.154361724853516,2008-05-08
13.954004287719727,2008-05-09
13.962903022766113,2008-05-12
13.864953994750977,2008-05-13
14.118741989135742,2008-05-14
14.216697692871094,2008-05-15
14.474932670593262,2008-05-16
14.608518600463867,2008-05-19
14.49720287322998,2008-05-20
14.40369701385498,2008-05-21
14.434870719909668,2008-05-22
14.243410110473633,2008-05-23
14.37253475189209,2008-05-27
14.448227882385254,2008-05-28
14.612971305847168,2008-05-29
14.461578369140625,2008-05-30
14.305747032165527,2008-06-02
14.270124435424805,2008-06-03
14.19888973236084,2008-06-04
14.274577140808105,2008-06-05
13.900568962097168,2008-06-06
13.971809387207031,2008-06-09
13.909477233886719,2008-06-10
13.704662322998047,2008-06-11
13.713566780090332,2008-06-12
13.80262279510498,2008-06-13
13.477588653564453,2008-06-16
13.49985122680664,2008-06-17
13.357372283935547,2008-06-18
13.197084426879883,2008-06-19
13.00562858581543,2008-06-20
13.041247367858887,2008-06-23
13.014527320861816,2008-06-24
13.14486026763916,2008-06-25
12.956108093261719,2008-06-26
12.758376121520996,2008-06-27
12.78533935546875,2008-06-30
12.762871742248535,2008-07-01
12.9066743850708,2008-07-02
12.947122573852539,2008-07-03
12.897690773010254,2008-07-07
13.028008460998535,2008-07-08
13.032508850097656,2008-07-09
13.010037422180176,2008-07-10
13.001049041748047,2008-07-11
13.15384578704834,2008-07-14
13.221257209777832,2008-07-15
13.432474136352539,2008-07-16
13.441460609436035,2008-07-17
13.306641578674316,2008-07-18
13.001049041748047,2008-07-21
13.140364646911621,2008-07-22
13.392024040222168,2008-07-23
13.203280448913574,2008-07-24
13.203280448913574,2008-07-25
13.85490608215332,2008-07-28
14.13802433013916,2008-07-29
14.385190963745117,2008-07-30
14.299812316894531,2008-07-31
14.398675918579102,2008-08-01
14.425641059875488,2008-08-04
14.533491134643555,2008-08-05
14.5065336227417,2008-08-06
14.35823917388916,2008-08-07
14.740220069885254,2008-08-08
14.74471664428711,2008-08-11
14.68179702758789,2008-08-12
14.767183303833008,2008-08-13
14.690784454345703,2008-08-14
14.812119483947754,2008-08-15
14.68179702758789,2008-08-18
14.677298545837402,2008-08-19
14.740220069885254,2008-08-20
14.68179702758789,2008-08-21
14.641356468200684,2008-08-22
14.47956371307373,2008-08-25
14.412162780761719,2008-08-26
14.416654586791992,2008-08-27
14.416654586791992,2008-08-28
14.160494804382324,2008-08-29
14.245882034301758,2008-09-02
14.209927558898926,2008-09-03
14.259360313415527,2008-09-04
14.686290740966797,2008-09-05
14.910981178283691,2008-09-08
14.812119483947754,2008-09-09
14.735732078552246,2008-09-10
15.036822319030762,2008-09-11
14.98289680480957,2008-09-12
14.893013954162598,2008-09-15
15.072774887084961,2008-09-16
14.672809600830078,2008-09-17
15.162649154663086,2008-09-18
15.71540355682373,2008-09-19
14.994893074035645,2008-09-22
14.76831340789795,2008-09-23
14.772849082946777,2008-09-24
14.958637237548828,2008-09-25
14.922385215759277,2008-09-26
14.437509536743164,2008-09-29
14.84081745147705,2008-09-30
15.15803337097168,2008-10-01
15.198816299438477,2008-10-02
14.990357398986816,2008-10-03
14.378602027893066,2008-10-06
13.92997932434082,2008-10-07
13.581052780151367,2008-10-08
12.55239200592041,2008-10-09
12.348470687866211,2008-10-10
12.837875366210938,2008-10-13
12.647552490234375,2008-10-14
11.949691772460938,2008-10-15
12.461755752563477,2008-10-16
12.969286918640137,2008-10-17
13.40884780883789,2008-10-20
13.245712280273438,2008-10-21
12.769906044006348,2008-10-22
12.874126434326172,2008-10-23
12.280492782592773,2008-10-24
12.198927879333496,2008-10-27
13.087111473083496,2008-10-28
12.901320457458496,2008-10-29
13.118829727172852,2008-10-30
13.223054885864258,2008-10-31
13.281970024108887,2008-11-03
13.825754165649414,2008-11-04
13.245712280273438,2008-11-05
12.697396278381348,2008-11-06
12.910379409790039,2008-11-07
12.778965950012207,2008-11-10
12.706469535827637,2008-11-11
12.257834434509277,2008-11-12
12.738180160522461,2008-11-13
12.434568405151367,2008-11-14
12.158143997192383,2008-11-17
12.289562225341797,2008-11-18
11.77749252319336,2008-11-19
11.2699613571167,2008-11-20
12.035788536071777,2008-11-21
12.217052459716797,2008-11-24
12.176268577575684,2008-11-25
12.221583366394043,2008-11-26
12.330338478088379,2008-11-28
11.582634925842285,2008-12-01
11.849996566772461,2008-12-02
12.067509651184082,2008-12-03
11.83187198638916,2008-12-04
12.529731750488281,2008-12-05
12.54332447052002,2008-12-08
12.212520599365234,2008-12-09
12.176268577575684,2008-12-10
12.149076461791992,2008-12-11
12.217052459716797,2008-12-12
12.11736011505127,2008-12-15
12.375653266906738,2008-12-16
12.244245529174805,2008-12-17
12.112831115722656,2008-12-18
12.085637092590332,2008-12-19
12.171736717224121,2008-12-22
12.034308433532715,2008-12-23
12.125929832458496,2008-12-24
12.203805923461914,2008-12-26
12.148835182189941,2008-12-29
12.185478210449219,2008-12-30
12.300004959106445,2008-12-31
12.524478912353516,2009-01-02
12.652739524841309,2009-01-05
12.726040840148926,2009-01-06
12.716880798339844,2009-01-07
12.822240829467773,2009-01-08
12.726040840148926,2009-01-09
13.06961727142334,2009-01-12
13.20246410369873,2009-01-13
12.822240829467773,2009-01-14
12.858884811401367,2009-01-15
13.120009422302246,2009-01-16
12.92759895324707,2009-01-20
12.977997779846191,2009-01-21
13.243690490722656,2009-01-22
13.133748054504395,2009-01-23
13.216206550598145,2009-01-26
13.353638648986816,2009-01-27
13.546040534973145,2009-01-28
13.413193702697754,2009-01-29
12.84972858428955,2009-01-30
12.936765670776367,2009-02-02
13.16581916809082,2009-02-03
11.96101188659668,2009-02-04
11.910619735717773,2009-02-05
12.066374778747559,2009-02-06
11.8556489944458,2009-02-09
11.443359375,2009-02-10
11.502912521362305,2009-02-11
11.667828559875488,2009-02-12
11.544142723083496,2009-02-13
11.324247360229492,2009-02-17
11.141013145446777,2009-02-18
11.145590782165527,2009-02-19
10.769951820373535,2009-02-20
10.517993927001953,2009-02-23
10.8661470413208,2009-02-24
10.921122550964355,2009-02-25
10.476765632629395,2009-02-26
10.435534477233887,2009-02-27
10.13318920135498,2009-03-02
10.05073070526123,2009-03-03
10.055314064025879,2009-03-04
9.620118141174316,2009-03-05
9.90414047241211,2009-03-06
9.725478172302246,2009-03-09
9.986597061157227,2009-03-10
9.766706466674805,2009-03-11
10.197328567504883,2009-03-12
10.321013450622559,2009-03-13
10.476765632629395,2009-03-16
10.678328514099121,2009-03-17
10.211067199707031,2009-03-18
10.151512145996094,2009-03-19
10.142352104187012,2009-03-20
10.745786666870117,2009-03-23
10.7550687789917,2009-03-24
10.699365615844727,2009-03-25
10.708648681640625,2009-03-26
10.625102996826172,2009-03-27
10.13770580291748,2009-03-30
10.346590995788574,2009-03-31
10.587964057922363,2009-04-01
10.662235260009766,2009-04-02
10.676163673400879,2009-04-03
10.490488052368164,2009-04-06
10.425501823425293,2009-04-07
10.235189437866211,2009-04-08
10.37444019317627,2009-04-09
10.425501823425293,2009-04-13
10.402292251586914,2009-04-14
10.615818977355957,2009-04-15
10.513693809509277,2009-04-16
10.522981643676758,2009-04-17
10.430139541625977,2009-04-20
10.560111999511719,2009-04-21
10.416216850280762,2009-04-22
10.337308883666992,2009-04-23
10.33266544342041,2009-04-24
10.388370513916016,2009-04-27
10.583322525024414,2009-04-28
10.801487922668457,2009-04-29
10.861832618713379,2009-04-30
10.903608322143555,2009-05-01
11.261026382446289,2009-05-04
11.706643104553223,2009-05-05
11.604525566101074,2009-05-06
11.623088836669922,2009-05-07
11.85053825378418,2009-05-08
11.697361946105957,2009-05-11
11.794836044311523,2009-05-12
11.553459167480469,2009-05-13
11.65093994140625,2009-05-14
11.511683464050293,2009-05-15
11.632370948791504,2009-05-18
11.632370948791504,2009-05-19
11.534895896911621,2009-05-20
11.572031021118164,2009-05-21
11.818046569824219,2009-05-22
12.003717422485352,2009-05-26
11.818046569824219,2009-05-27
11.985147476196289,2009-05-28
12.119762420654297,2009-05-29
12.3657808303833,2009-06-01
12.532885551452637,2009-06-02
12.444689750671387,2009-06-03
12.551450729370117,2009-06-04
12.361136436462402,2009-06-05
12.342568397521973,2009-06-08
12.166180610656738,2009-06-09
11.999076843261719,2009-06-10
12.045492172241211,2009-06-11
12.040851593017578,2009-06-12
11.725210189819336,2009-06-15
11.516325950622559,2009-06-16
11.54881763458252,2009-06-17
11.999076843261719,2009-06-18
11.794836044311523,2009-06-19
11.720563888549805,2009-06-22
11.896958351135254,2009-06-23
11.948014259338379,2009-06-24
12.054773330688477,2009-06-25
11.998448371887207,2009-06-26
12.007834434509277,2009-06-29
11.895172119140625,2009-06-30
12.491340637207031,2009-07-01
12.186217308044434,2009-07-02
12.411539077758789,2009-07-06
12.087635040283203,2009-07-07
12.064165115356445,2009-07-08
12.111105918884277,2009-07-09
12.242547988891602,2009-07-10
12.618083000183105,2009-07-13
12.67441177368164,2009-07-14
12.923209190368652,2009-07-15
13.017091751098633,2009-07-16
12.87626838684082,2009-07-17
12.956067085266113,2009-07-20
12.946681022644043,2009-07-21
13.106287956237793,2009-07-22
13.317520141601562,2009-07-23
13.20016860961914,2009-07-24
13.265888214111328,2009-07-27
13.364463806152344,2009-07-28
13.397323608398438,2009-07-29
13.411405563354492,2009-07-30
13.30344009399414,2009-07-31
13.237720489501953,2009-08-03
13.30344009399414,2009-08-04
13.298744201660156,2009-08-05
13.312828063964844,2009-08-06
13.472436904907227,2009-08-07
13.439579963684082,2009-08-10
13.359770774841309,2009-08-11
13.378547668457031,2009-08-12
13.308137893676758,2009-08-13
13.190775871276855,2009-08-14
13.045257568359375,2009-08-17
13.11567211151123,2009-08-18
13.439579963684082,2009-08-19
13.308137893676758,2009-08-20
13.524065971374512,2009-08-21
13.331599235534668,2009-08-24
13.425491333007812,2009-08-25
13.359770774841309,2009-08-26
13.340993881225586,2009-08-27
13.30344009399414,2009-08-28
13.308137893676758,2009-08-31
13.17669677734375,2009-09-01
13.14853286743164,2009-09-02
13.139142990112305,2009-09-03
13.190775871276855,2009-09-04
12.416234016418457,2009-09-08
12.604002952575684,2009-09-09
12.294182777404785,2009-09-10
12.251932144165039,2009-09-11
12.256631851196289,2009-09-14
12.242547988891602,2009-09-15
12.331738471984863,2009-09-16
12.44909381866455,2009-09-17
12.547669410705566,2009-09-18
12.557059288024902,2009-09-21
12.435007095336914,2009-09-22
12.336429595947266,2009-09-23
12.383369445800781,2009-09-24
12.453784942626953,2009-09-25
12.420560836791992,2009-09-28
12.349373817443848,2009-09-29
12.468026161193848,2009-09-30
12.33513069152832,2009-10-01
12.316144943237305,2009-10-02
12.349373817443848,2009-10-05
12.382593154907227,2009-10-06
12.363612174987793,2009-10-07
12.392088890075684,2009-10-08
12.325642585754395,2009-10-09
12.4300537109375,2009-10-12
12.33513069152832,2009-10-13
12.477514266967773,2009-10-14
12.638882637023926,2009-10-15
12.828728675842285,2009-10-16
12.914158821105957,2009-10-19
12.923648834228516,2009-10-20
13.01382827758789,2009-10-21
12.866700172424316,2009-10-22
12.838220596313477,2009-10-23
12.67210578918457,2009-10-26
12.686345100402832,2009-10-27
12.790762901306152,2009-10-28
13.075523376464844,2009-10-29
13.061287879943848,2009-10-30
13.118243217468262,2009-11-02
13.070780754089355,2009-11-03
12.657869338989258,2009-11-04
12.828728675842285,2009-11-05
12.71008014678955,2009-11-06
12.59142017364502,2009-11-09
12.719569206237793,2009-11-10
12.729056358337402,2009-11-11
12.738554000854492,2009-11-12
12.771775245666504,2009-11-13
13.113496780395508,2009-11-16
13.118243217468262,2009-11-17
12.93789291381836,2009-11-18
12.800251007080078,2009-11-19
12.895174026489258,2009-11-20
12.975859642028809,2009-11-23
12.918904304504395,2009-11-24
12.719569206237793,2009-11-25
12.643631935119629,2009-11-27
12.615155220031738,2009-11-30
12.57718276977539,2009-12-01
12.629392623901367,2009-12-02
12.539217948913574,2009-12-03
12.610405921936035,2009-12-04
12.662618637084961,2009-12-07
12.653117179870605,2009-12-08
12.676850318908691,2009-12-09
12.662618637084961,2009-12-10
12.714820861816406,2009-12-11
12.800251007080078,2009-12-14
12.733804702758789,2009-12-15
12.885679244995117,2009-12-16
12.757534980773926,2009-12-17
12.819235801696777,2009-12-18
12.809741020202637,2009-12-21
12.952128410339355,2009-12-22
12.9853515625,2009-12-23
13.080269813537598,2009-12-24
13.181001663208008,2009-12-28
13.166614532470703,2009-12-29
13.185794830322266,2009-12-30
13.037100791931152,2009-12-31
13.157015800476074,2010-01-04
13.799758911132812,2010-01-05
13.895689964294434,2010-01-06
13.862115859985352,2010-01-07
13.876507759094238,2010-01-08
13.8141450881958,2010-01-11
14.049186706542969,2010-01-12
14.020402908325195,2010-01-13
13.967637062072754,2010-01-14
14.188281059265137,2010-01-15
14.106742858886719,2010-01-19
13.804557800292969,2010-01-20
13.545539855957031,2010-01-21
13.368067741394043,2010-01-22
13.28172779083252,2010-01-25
13.315306663513184,2010-01-26
13.598302841186523,2010-01-27
13.449612617492676,2010-01-28
13.26733684539795,2010-01-29
13.459202766418457,2010-02-01
13.670251846313477,2010-02-02
13.660658836364746,2010-02-03
13.617490768432617,2010-02-04
13.641467094421387,2010-02-05
13.603100776672363,2010-02-08
13.862115859985352,2010-02-09
13.876507759094238,2010-02-10
13.905285835266113,2010-02-11
13.953252792358398,2010-02-12
13.895689964294434,2010-02-16
13.732606887817383,2010-02-17
13.818944931030273,2010-02-18
13.87170696258545,2010-02-19
13.886096954345703,2010-02-22
13.972434997558594,2010-02-23
13.934064865112305,2010-02-24
13.818944931030273,2010-02-25
13.636677742004395,2010-02-26
