ADTN,Date
8.062280654907227,2002-03-25
7.798159122467041,2002-03-26
7.936820030212402,2002-03-27
7.969841003417969,2002-03-28
7.98304557800293,2002-04-01
7.867489337921143,2002-04-02
7.850982666015625,2002-04-03
7.791557312011719,2002-04-04
7.593458652496338,2002-04-05
7.709017753601074,2002-04-08
7.543944358825684,2002-04-09
7.6132731437683105,2002-04-10
7.742031097412109,2002-04-11
7.857582092285156,2002-04-12
8.580615997314453,2002-04-15
8.7291841506958,2002-04-16
8.626834869384766,2002-04-17
8.484869956970215,2002-04-18
8.514583587646484,2002-04-19
8.227351188659668,2002-04-22
8.161322593688965,2002-04-23
8.091991424560547,2002-04-24
8.200944900512695,2002-04-25
7.969841003417969,2002-04-26
7.923612117767334,2002-04-29
8.20754337310791,2002-04-30
8.032564163208008,2002-05-01
7.831174850463867,2002-05-02
7.6594953536987305,2002-05-03
7.464704990386963,2002-05-06
7.329339981079102,2002-05-07
7.725526332855225,2002-05-08
7.418482780456543,2002-05-09
7.34584903717041,2002-05-10
7.682605743408203,2002-05-13
8.07878589630127,2002-05-14
8.352807998657227,2002-05-15
8.25046443939209,2002-05-16
8.359413146972656,2002-05-17
8.20754337310791,2002-05-20
8.138215065002441,2002-05-21
7.966535568237305,2002-05-22
7.80806303024292,2002-05-23
7.682605743408203,2002-05-24
7.705713748931885,2002-05-28
7.662795066833496,2002-05-29
7.616573810577393,2002-05-30
7.821266174316406,2002-05-31
7.326043605804443,2002-06-03
7.425087928771973,2002-06-04
7.293026924133301,2002-06-05
6.642630577087402,2002-06-06
6.484156608581543,2002-06-07
6.649233341217041,2002-06-10
6.586503028869629,2002-06-11
6.566695213317871,2002-06-12
6.4676513671875,2002-06-13
6.665740489959717,2002-06-14
6.863830089569092,2002-06-17
6.662440299987793,2002-06-18
6.328987121582031,2002-06-19
6.216737270355225,2002-06-20
6.609615325927734,2002-06-21
6.418128490447998,2002-06-24
6.282765865325928,2002-06-25
6.332290172576904,2002-06-26
6.404921531677246,2002-06-27
6.269557952880859,2002-06-28
6.3355913162231445,2002-07-01
5.896491050720215,2002-07-02
5.962521553039551,2002-07-03
6.342190742492676,2002-07-05
5.8865861892700195,2002-07-08
6.038455009460449,2002-07-09
5.738021373748779,2002-07-10
5.734715938568115,2002-07-11
5.879981517791748,2002-07-12
6.018643379211426,2002-07-15
6.3355913162231445,2002-07-16
6.289367198944092,2002-07-17
6.120992660522461,2002-07-18
6.206831455230713,2002-07-19
6.295971393585205,2002-07-22
6.094578266143799,2002-07-23
6.183722019195557,2002-07-24
6.05826473236084,2002-07-25
5.959216594696045,2002-07-26
6.395016193389893,2002-07-29
6.355401515960693,2002-07-30
6.190324306488037,2002-07-31
6.190324306488037,2002-08-01
6.008741855621338,2002-08-02
5.790839672088623,2002-08-05
6.120992660522461,2002-08-06
6.206831455230713,2002-08-07
6.398320198059082,2002-08-08
6.4214301109313965,2002-08-09
6.39171838760376,2002-08-12
5.972422122955322,2002-08-13
6.470952987670898,2002-08-14
6.424732685089111,2002-08-15
6.513871192932129,2002-08-16
6.553488731384277,2002-08-19
6.5468854904174805,2002-08-20
6.794497489929199,2002-08-21
6.741672992706299,2002-08-22
6.540284156799316,2002-08-23
6.721864223480225,2002-08-26
6.520474433898926,2002-08-27
6.4082207679748535,2002-08-28
6.206831455230713,2002-08-29
5.7413201332092285,2002-08-30
5.612560749053955,2002-09-03
6.04835844039917,2002-09-04
6.045055866241455,2002-09-05
6.1936259269714355,2002-09-06
6.187025547027588,2002-09-09
6.210134029388428,2002-09-10
6.276163101196289,2002-09-11
6.144103527069092,2002-09-12
6.21343469619751,2002-09-13
6.157310962677002,2002-09-16
5.922903060913086,2002-09-17
5.817254543304443,2002-09-18
5.61586332321167,2002-09-19
5.602656841278076,2002-09-20
5.513517379760742,2002-09-23
5.39796257019043,2002-09-24
5.563037872314453,2002-09-25
5.576241970062256,2002-09-26
5.110729217529297,2002-09-27
5.150350570678711,2002-09-30
5.028195858001709,2002-10-01
4.955561637878418,2002-10-02
5.946010112762451,2002-10-03
6.4808526039123535,2002-10-04
6.404921531677246,2002-10-07
6.576598644256592,2002-10-08
6.536985397338867,2002-10-09
6.794497489929199,2002-10-10
6.936461925506592,2002-10-11
6.536985397338867,2002-10-14
7.174170970916748,2002-10-15
6.933160305023193,2002-10-16
7.015703201293945,2002-10-17
6.880339622497559,2002-10-18
7.296328544616699,2002-10-21
7.316137313842773,2002-10-22
7.474610805511475,2002-10-23
7.461404323577881,2002-10-24
7.676000118255615,2002-10-25
7.725526332855225,2002-10-28
7.732127666473389,2002-10-29
8.389127731323242,2002-10-30
8.382524490356445,2002-10-31
8.914068222045898,2002-11-01
9.376279830932617,2002-11-04
8.914068222045898,2002-11-05
9.016411781311035,2002-11-06
8.765499114990234,2002-11-07
8.686259269714355,2002-11-08
8.418843269348145,2002-11-11
8.686259269714355,2002-11-12
8.748991012573242,2002-11-13
9.026315689086914,2002-11-14
9.224410057067871,2002-11-15
9.168280601501465,2002-11-18
9.003203392028809,2002-11-19
9.4489107131958,2002-11-20
10.284193992614746,2002-11-21
10.39974594116211,2002-11-22
10.346920013427734,2002-11-25
10.518599510192871,2002-11-26
11.093064308166504,2002-11-27
10.961004257202148,2002-11-29
11.31096076965332,2002-12-02
10.871861457824707,2002-12-03
10.627549171447754,2002-12-04
10.469077110290527,2002-12-05
10.680371284484863,2002-12-06
10.168638229370117,2002-12-09
10.3832368850708,2002-12-10
10.782722473144531,2002-12-11
10.693577766418457,2002-12-12
10.41955280303955,2002-12-13
10.617643356323242,2002-12-16
10.713388442993164,2002-12-17
10.29079818725586,2002-12-18
10.261082649230957,2002-12-19
10.105911254882812,2002-12-20
10.389838218688965,2002-12-23
10.478981018066406,2002-12-24
10.531801223754883,2002-12-26
10.640754699707031,2002-12-27
10.914780616760254,2002-12-30
10.861953735351562,2002-12-31
11.069951057434082,2003-01-02
11.977869033813477,2003-01-03
11.97126293182373,2003-01-06
11.868913650512695,2003-01-07
11.710442543029785,2003-01-08
12.496199607849121,2003-01-09
12.915493965148926,2003-01-10
12.922098159790039,2003-01-13
13.285261154174805,2003-01-14
13.324880599975586,2003-01-15
13.23903751373291,2003-01-16
11.964655876159668,2003-01-17
11.802886009216309,2003-01-21
12.053802490234375,2003-01-22
11.835898399353027,2003-01-23
11.472732543945312,2003-01-24
10.832243919372559,2003-01-27
11.11947250366211,2003-01-28
11.135977745056152,2003-01-29
10.927984237670898,2003-01-30
11.099664688110352,2003-01-31
11.07985782623291,2003-02-03
11.089756965637207,2003-02-04
11.297754287719727,2003-02-05
11.241623878479004,2003-02-06
11.410008430480957,2003-02-07
11.994373321533203,2003-02-10
11.674127578735352,2003-02-11
11.449621200561523,2003-02-12
11.22512149810791,2003-02-13
11.208614349365234,2003-02-14
11.479340553283691,2003-02-18
11.208614349365234,2003-02-19
10.502091407775879,2003-02-20
10.624244689941406,2003-02-21
10.832243919372559,2003-02-24
10.617643356323242,2003-02-25
10.650659561157227,2003-02-26
10.564820289611816,2003-02-27
10.627549171447754,2003-02-28
10.218158721923828,2003-03-03
10.31721019744873,2003-03-04
10.257782936096191,2003-03-05
10.195051193237305,2003-03-06
10.3832368850708,2003-03-07
10.277588844299316,2003-03-10
9.990358352661133,2003-03-11
9.75925350189209,2003-03-12
10.403047561645508,2003-03-13
10.379939079284668,2003-03-14
10.984108924865723,2003-03-17
11.258134841918945,2003-03-18
11.238327026367188,2003-03-19
12.149542808532715,2003-03-20
12.59194278717041,2003-03-21
12.109919548034668,2003-03-24
12.215576171875,2003-03-25
12.301408767700195,2003-03-26
12.23868179321289,2003-03-27
12.248587608337402,2003-03-28
11.855706214904785,2003-03-31
12.199063301086426,2003-04-01
13.024445533752441,2003-04-02
12.694289207458496,2003-04-03
12.476397514343262,2003-04-04
12.562230110168457,2003-04-07
12.374051094055176,2003-04-08
11.944844245910645,2003-04-09
11.908536911010742,2003-04-10
11.944844245910645,2003-04-11
12.499503135681152,2003-04-14
12.684381484985352,2003-04-15
13.040948867797852,2003-04-16
13.338089942932129,2003-04-17
13.222532272338867,2003-04-21
13.437126159667969,2003-04-22
13.186217308044434,2003-04-23
13.199421882629395,2003-04-24
12.875869750976562,2003-04-25
13.064059257507324,2003-04-28
13.437126159667969,2003-04-29
13.364500045776367,2003-04-30
13.66823959350586,2003-05-01
14.411072731018066,2003-05-02
14.536529541015625,2003-05-05
14.526631355285645,2003-05-06
14.31862735748291,2003-05-07
14.397871017456055,2003-05-08
14.873289108276367,2003-05-09
15.50056266784668,2003-05-12
15.144006729125977,2003-05-13
14.89639949798584,2003-05-14
14.338438987731934,2003-05-15
14.457294464111328,2003-05-16
13.88943099975586,2003-05-19
14.03140640258789,2003-05-20
14.328542709350586,2003-05-21
14.599265098571777,2003-05-22
14.988842010498047,2003-05-23
16.068431854248047,2003-05-27
15.93307113647461,2003-05-28
15.90665340423584,2003-05-29
15.946273803710938,2003-05-30
16.008996963500977,2003-06-02
16.49433135986328,2003-06-03
17.266883850097656,2003-06-04
17.781911849975586,2003-06-05
17.86444664001465,2003-06-06
17.5343017578125,2003-06-09
17.59042739868164,2003-06-10
18.158287048339844,2003-06-11
18.24082374572754,2003-06-12
17.682865142822266,2003-06-13
17.659761428833008,2003-06-16
17.847944259643555,2003-06-17
18.17149543762207,2003-06-18
17.9007625579834,2003-06-19
17.59042739868164,2003-06-20
17.28008460998535,2003-06-23
17.06879234313965,2003-06-24
17.359317779541016,2003-06-25
17.445159912109375,2003-06-26
17.322996139526367,2003-06-27
17.042369842529297,2003-06-30
17.613527297973633,2003-07-01
18.042736053466797,2003-07-02
18.38608741760254,2003-07-03
19.22136878967285,2003-07-07
19.231273651123047,2003-07-08
19.132230758666992,2003-07-09
18.607288360595703,2003-07-10
18.656808853149414,2003-07-11
19.32041358947754,2003-07-14
17.263580322265625,2003-07-15
17.078691482543945,2003-07-16
15.929766654968262,2003-07-17
16.342458724975586,2003-07-18
15.566608428955078,2003-07-21
16.17407989501953,2003-07-22
15.893449783325195,2003-07-23
15.840628623962402,2003-07-24
16.13776969909668,2003-07-25
16.642885208129883,2003-07-28
16.80152702331543,2003-07-29
16.61530303955078,2003-07-30
16.842914581298828,2003-07-31
16.329072952270508,2003-08-01
16.494604110717773,2003-08-04
16.10835838317871,2003-08-05
15.91179370880127,2003-08-06
15.63935375213623,2003-08-07
15.622114181518555,2003-08-08
15.953180313110352,2003-08-11
16.125600814819336,2003-08-12
16.022146224975586,2003-08-13
16.618749618530273,2003-08-14
16.41184425354004,2003-08-15
17.58091163635254,2003-08-18
18.246488571166992,2003-08-19
18.032684326171875,2003-08-20
18.698246002197266,2003-08-21
18.277517318725586,2003-08-22
18.084400177001953,2003-08-25
17.998180389404297,2003-08-26
18.022329330444336,2003-08-27
18.722393035888672,2003-08-28
18.912067413330078,2003-08-29
20.001821517944336,2003-09-02
22.784832000732422,2003-09-03
23.88147735595703,2003-09-04
23.398681640625,2003-09-05
23.857337951660156,2003-09-08
23.395231246948242,2003-09-09
22.015798568725586,2003-09-10
22.353757858276367,2003-09-11
22.691715240478516,2003-09-12
22.550334930419922,2003-09-15
23.22969627380371,2003-09-16
22.853803634643555,2003-09-17
23.171064376831055,2003-09-18
23.44696044921875,2003-09-19
23.019344329833984,2003-09-22
22.822769165039062,2003-09-23
21.70197105407715,2003-09-24
21.236417770385742,2003-09-25
20.681198120117188,2003-09-26
21.915788650512695,2003-09-29
21.143299102783203,2003-09-30
20.984661102294922,2003-10-01
21.895092010498047,2003-10-02
25.05055809020996,2003-10-03
25.85063362121582,2003-10-06
25.29540252685547,2003-10-07
25.005727767944336,2003-10-08
25.27126693725586,2003-10-09
25.529911041259766,2003-10-10
25.34714126586914,2003-10-13
23.984939575195312,2003-10-14
23.88147735595703,2003-10-15
24.14012336730957,2003-10-16
23.646987915039062,2003-10-17
23.726303100585938,2003-10-20
23.55386734008789,2003-10-21
22.85035514831543,2003-10-22
22.81586265563965,2003-10-23
22.946914672851562,2003-10-24
23.536619186401367,2003-10-27
24.174619674682617,2003-10-28
23.711511611938477,2003-10-29
23.797914505004883,2003-10-30
23.514514923095703,2003-10-31
24.468372344970703,2003-11-03
24.789783477783203,2003-11-04
22.481176376342773,2003-11-05
22.315292358398438,2003-11-06
21.94550323486328,2003-11-07
21.986976623535156,2003-11-10
21.748504638671875,2003-11-11
22.671253204345703,2003-11-12
22.50191307067871,2003-11-13
22.550308227539062,2003-11-14
22.24962615966797,2003-11-17
21.73813819885254,2003-11-18
22.29110336303711,2003-11-19
22.0837345123291,2003-11-20
22.052635192871094,2003-11-21
22.394790649414062,2003-11-24
22.30147361755371,2003-11-25
22.657434463500977,2003-11-26
22.747291564941406,2003-11-28
23.569808959960938,2003-12-01
24.14004898071289,2003-12-02
23.552541732788086,2003-12-03
23.362457275390625,2003-12-04
23.165462493896484,2003-12-05
22.895898818969727,2003-12-08
22.263452529907227,2003-12-09
21.983516693115234,2003-12-10
22.187421798706055,2003-12-11
22.14594841003418,2003-12-12
22.024986267089844,2003-12-15
21.751970291137695,2003-12-16
21.337249755859375,2003-12-17
22.429346084594727,2003-12-18
22.11829948425293,2003-12-19
21.793439865112305,2003-12-22
21.599899291992188,2003-12-23
21.37871551513672,2003-12-24
21.254308700561523,2003-12-26
21.828001022338867,2003-12-29
21.890209197998047,2003-12-30
21.496225357055664,2003-12-31
21.65519905090332,2004-01-02
22.588321685791016,2004-01-05
23.84630012512207,2004-01-06
24.267925262451172,2004-01-07
24.502925872802734,2004-01-08
24.102033615112305,2004-01-09
24.419998168945312,2004-01-12
23.901588439941406,2004-01-13
23.998355865478516,2004-01-14
24.081302642822266,2004-01-15
25.698699951171875,2004-01-16
25.505168914794922,2004-01-20
24.447643280029297,2004-01-21
24.039817810058594,2004-01-22
24.157329559326172,2004-01-23
25.31854248046875,2004-01-26
24.99367904663086,2004-01-27
24.157329559326172,2004-01-28
23.666584014892578,2004-01-29
23.846710205078125,2004-01-30
24.643449783325195,2004-02-02
23.340961456298828,2004-02-03
22.2948055267334,2004-02-04
22.61350440979004,2004-02-05
22.862913131713867,2004-02-06
22.634286880493164,2004-02-09
21.962261199951172,2004-02-10
22.239383697509766,2004-02-11
21.650495529174805,2004-02-12
21.823694229125977,2004-02-13
22.64122200012207,2004-02-17
22.502649307250977,2004-02-18
21.761341094970703,2004-02-19
21.269439697265625,2004-02-20
20.72904396057129,2004-02-23
20.826030731201172,2004-02-24
21.89990234375,2004-02-25
22.46800994873047,2004-02-26
22.578861236572266,2004-02-27
23.45180892944336,2004-03-01
24.26933479309082,2004-03-02
23.791282653808594,2004-03-03
24.033763885498047,2004-03-04
23.71508026123047,2004-03-05
22.66893196105957,2004-03-08
22.34330177307129,2004-03-09
21.588136672973633,2004-03-10
20.985380172729492,2004-03-11
22.578861236572266,2004-03-12
21.768268585205078,2004-03-15
22.211669921875,2004-03-16
22.648136138916016,2004-03-17
21.83755111694336,2004-03-18
21.775196075439453,2004-03-19
20.694400787353516,2004-03-22
20.257930755615234,2004-03-23
19.849172592163086,2004-03-24
20.798324584960938,2004-03-25
20.735965728759766,2004-03-26
20.90225601196289,2004-03-29
21.83755111694336,2004-03-30
20.805255889892578,2004-03-31
21.484210968017578,2004-04-01
21.726707458496094,2004-04-02
21.54656410217285,2004-04-05
20.77754020690918,2004-04-06
20.78446388244629,2004-04-07
20.438064575195312,2004-04-08
20.050090789794922,2004-04-12
19.3780517578125,2004-04-13
21.11702537536621,2004-04-14
20.438064575195312,2004-04-15
19.48889923095703,2004-04-16
19.592824935913086,2004-04-19
19.16327476501465,2004-04-20
19.468122482299805,2004-04-21
19.239486694335938,2004-04-22
18.58131217956543,2004-04-23
18.304183959960938,2004-04-26
17.708364486694336,2004-04-27
17.479734420776367,2004-04-28
17.161039352416992,2004-04-29
17.042888641357422,2004-04-30
17.258342742919922,2004-05-03
17.988162994384766,2004-05-04
17.793546676635742,2004-05-05
18.022920608520508,2004-05-06
17.605873107910156,2004-05-07
17.34175682067871,2004-05-10
18.064624786376953,2004-05-11
18.20363426208496,2004-05-12
18.002063751220703,2004-05-13
17.43906021118164,2004-05-14
17.43906021118164,2004-05-17
17.515522003173828,2004-05-18
17.967315673828125,2004-05-19
17.793546676635742,2004-05-20
17.988162994384766,2004-05-21
18.12717056274414,2004-05-24
18.474706649780273,2004-05-25
19.524250030517578,2004-05-26
19.621559143066406,2004-05-27
19.843978881835938,2004-05-28
19.823131561279297,2004-06-01
19.496444702148438,2004-06-02
19.642412185668945,2004-06-03
20.288820266723633,2004-06-04
20.55293846130371,2004-06-07
20.441728591918945,2004-06-08
20.101146697998047,2004-06-09
20.36527442932129,2004-06-10
19.962141036987305,2004-06-14
20.48343849182129,2004-06-15
19.927377700805664,2004-06-16
19.253173828125,2004-06-17
19.66326332092285,2004-06-18
19.378286361694336,2004-06-21
20.601591110229492,2004-06-22
21.720638275146484,2004-06-23
21.970861434936523,2004-06-24
22.98565101623535,2004-06-25
22.248889923095703,2004-06-28
23.07600975036621,2004-06-29
23.194181442260742,2004-06-30
22.88138771057129,2004-07-01
22.909196853637695,2004-07-02
21.37311363220215,2004-07-06
21.268850326538086,2004-07-07
20.95607566833496,2004-07-08
21.115943908691406,2004-07-09
20.622440338134766,2004-07-12
17.7657470703125,2004-07-13
18.29399871826172,2004-07-14
17.737939834594727,2004-07-15
17.598934173583984,2004-07-16
17.46686553955078,2004-07-19
17.67538833618164,2004-07-20
17.71709442138672,2004-07-21
17.70319366455078,2004-07-22
17.668447494506836,2004-07-23
17.494670867919922,2004-07-26
17.647586822509766,2004-07-27
17.376510620117188,2004-07-28
18.551162719726562,2004-07-29
18.620868682861328,2004-07-30
18.56510353088379,2004-08-02
18.21653938293457,2004-08-03
17.94464683532715,2004-08-04
17.484525680541992,2004-08-05
17.42875099182129,2004-08-06
17.17777442932129,2004-08-09
17.728527069091797,2004-08-10
17.386919021606445,2004-08-11
16.30634307861328,2004-08-12
16.152969360351562,2004-08-13
16.53640365600586,2004-08-16
16.78738021850586,2004-08-17
17.122011184692383,2004-08-18
17.233552932739258,2004-08-19
17.26840591430664,2004-08-20
17.254465103149414,2004-08-23
17.19171714782715,2004-08-24
17.833101272583008,2004-08-25
17.728527069091797,2004-08-26
17.92373275756836,2004-08-27
18.25836181640625,2004-08-30
18.6696834564209,2004-08-31
18.27229881286621,2004-09-01
18.45356559753418,2004-09-02
17.79824447631836,2004-09-03
18.021333694458008,2004-09-07
17.79824447631836,2004-09-08
18.26533317565918,2004-09-09
18.425678253173828,2004-09-10
18.335052490234375,2004-09-13
18.21653938293457,2004-09-14
17.826133728027344,2004-09-15
17.728527069091797,2004-09-16
17.289323806762695,2004-09-17
17.135944366455078,2004-09-20
17.414810180664062,2004-09-21
16.571264266967773,2004-09-22
16.50852394104004,2004-09-23
16.529428482055664,2004-09-24
16.215715408325195,2004-09-27
15.595242500305176,2004-09-28
16.13901710510254,2004-09-29
15.811361312866211,2004-09-30
16.159940719604492,2004-10-01
16.85012435913086,2004-10-04
16.37605857849121,2004-10-05
14.493749618530273,2004-10-06
14.291570663452148,2004-10-07
14.228835105895996,2004-10-08
14.270659446716309,2004-10-11
14.905078887939453,2004-10-12
15.372159004211426,2004-10-13
15.183935165405273,2004-10-14
15.21181583404541,2004-10-15
15.455821990966797,2004-10-18
15.602212905883789,2004-10-19
15.469755172729492,2004-10-20
14.535581588745117,2004-10-21
14.375235557556152,2004-10-22
14.535581588745117,2004-10-25
14.563468933105469,2004-10-26
14.828388214111328,2004-10-27
14.849306106567383,2004-10-28
15.115212440490723,2004-10-29
15.017242431640625,2004-11-01
15.206192016601562,2004-11-02
15.29016399383545,2004-11-03
15.080224990844727,2004-11-04
15.13620662689209,2004-11-05
14.961259841918945,2004-11-08
14.59037971496582,2004-11-09
14.59037971496582,2004-11-10
15.024243354797363,2004-11-11
15.779999732971191,2004-11-12
16.409809112548828,2004-11-15
16.311840057373047,2004-11-16
16.528762817382812,2004-11-17
16.339828491210938,2004-11-18
15.828991889953613,2004-11-19
15.912962913513184,2004-11-22
15.793992042541504,2004-11-23
16.038917541503906,2004-11-24
15.863978385925293,2004-11-26
15.759007453918457,2004-11-29
15.682039260864258,2004-11-30
16.549758911132812,2004-12-01
16.77368927001953,2004-12-02
16.70370864868164,2004-12-03
16.423799514770508,2004-12-06
15.75201416015625,2004-12-07
15.367133140563965,2004-12-08
15.33914852142334,2004-12-09
15.304153442382812,2004-12-10
15.262170791625977,2004-12-13
12.7569580078125,2004-12-14
12.94589900970459,2004-12-15
13.092854499816895,2004-12-16
12.798946380615234,2004-12-17
12.819939613342285,2004-12-20
12.987890243530273,2004-12-21
13.197816848754883,2004-12-22
13.232809066772461,2004-12-23
13.204825401306152,2004-12-27
13.085859298706055,2004-12-28
13.204825401306152,2004-12-29
13.22581672668457,2004-12-30
13.393756866455078,2004-12-31
13.239809036254883,2005-01-03
12.721970558166504,2005-01-04
12.44206428527832,2005-01-05
12.624000549316406,2005-01-06
12.183140754699707,2005-01-07
12.28810977935791,2005-01-10
11.980205535888672,2005-01-11
12.029191017150879,2005-01-12
12.12016487121582,2005-01-13
11.959213256835938,2005-01-14
12.379082679748535,2005-01-18
11.910229682922363,2005-01-19
11.511353492736816,2005-01-20
11.252437591552734,2005-01-21
11.028509140014648,2005-01-24
11.924225807189941,2005-01-25
12.456055641174316,2005-01-26
12.56801700592041,2005-01-27
12.533031463623047,2005-01-28
12.533031463623047,2005-01-31
12.491048812866211,2005-02-01
12.694892883300781,2005-02-02
12.455897331237793,2005-02-03
12.610543251037598,2005-02-04
12.659749031066895,2005-02-07
12.645689964294434,2005-02-08
12.484014511108398,2005-02-09
12.252050399780273,2005-02-10
12.737070083618164,2005-02-11
13.229124069213867,2005-02-14
12.926865577697754,2005-02-15
12.842511177062988,2005-02-16
12.912802696228027,2005-02-17
12.694892883300781,2005-02-18
12.68083381652832,2005-02-22
12.652715682983398,2005-02-23
13.046361923217773,2005-02-24
13.17288875579834,2005-02-25
13.15179443359375,2005-02-28
13.17288875579834,2005-03-01
13.215060234069824,2005-03-02
12.800333976745605,2005-03-03
12.659749031066895,2005-03-04
12.82142162322998,2005-03-07
12.582422256469727,2005-03-08
12.842511177062988,2005-03-09
13.137737274169922,2005-03-10
13.13071346282959,2005-03-11
12.933889389038086,2005-03-14
12.786275863647461,2005-03-15
12.53321647644043,2005-03-16
12.30125617980957,2005-03-17
12.020079612731934,2005-03-18
12.11849594116211,2005-03-21
12.47698974609375,2005-03-22
12.51916217803955,2005-03-23
12.237985610961914,2005-03-24
12.048195838928223,2005-03-28
12.069283485412598,2005-03-29
12.42074966430664,2005-03-30
12.399665832519531,2005-03-31
12.43481159210205,2005-04-01
12.43481159210205,2005-04-04
12.336400985717773,2005-04-05
12.280166625976562,2005-04-06
12.350457191467285,2005-04-07
12.38560676574707,2005-04-08
12.484014511108398,2005-04-11
12.624600410461426,2005-04-12
12.666777610778809,2005-04-13
12.582422256469727,2005-04-14
12.139580726623535,2005-04-15
12.56836223602295,2005-04-18
14.241338729858398,2005-04-19
15.042675971984863,2005-04-20
15.049710273742676,2005-04-21
14.529534339904785,2005-04-22
14.726354598999023,2005-04-25
14.986443519592285,2005-04-26
14.670132637023926,2005-04-27
14.346779823303223,2005-04-28
14.571712493896484,2005-04-29
14.592805862426758,2005-05-02
14.53635025024414,2005-05-03
14.543407440185547,2005-05-04
14.423446655273438,2005-05-05
14.543407440185547,2005-05-06
14.53635025024414,2005-05-09
14.211751937866211,2005-05-10
15.256115913391113,2005-05-11
15.714786529541016,2005-05-12
15.453686714172363,2005-05-13
15.630102157592773,2005-05-16
15.503091812133789,2005-05-17
15.67950439453125,2005-05-18
15.870026588439941,2005-05-19
15.912364959716797,2005-05-20
15.877081871032715,2005-05-23
15.566596031188965,2005-05-24
15.277281761169434,2005-05-25
15.552492141723633,2005-05-26
15.481925964355469,2005-05-27
15.503091812133789,2005-05-31
16.124059677124023,2005-06-01
16.26519012451172,2005-06-02
16.843814849853516,2005-06-03
16.92849349975586,2005-06-06
16.66035270690918,2005-06-07
17.274263381958008,2005-06-08
19.07366371154785,2005-06-09
19.05250358581543,2005-06-10
19.080720901489258,2005-06-13
18.396251678466797,2005-06-14
18.135154724121094,2005-06-15
18.233949661254883,2005-06-16
17.9587459564209,2005-06-17
18.205720901489258,2005-06-20
18.099872589111328,2005-06-21
18.043420791625977,2005-06-22
17.627090454101562,2005-06-23
17.14019203186035,2005-06-24
17.027292251586914,2005-06-27
17.253095626831055,2005-06-28
17.782331466674805,2005-06-29
17.45067596435547,2005-06-30
18.022249221801758,2005-07-01
17.88817596435547,2005-07-05
18.135154724121094,2005-07-06
18.149267196655273,2005-07-07
18.41741371154785,2005-07-08
18.897253036499023,2005-07-11
18.90431785583496,2005-07-12
19.07366371154785,2005-07-13
18.784345626831055,2005-07-14
18.396251678466797,2005-07-15
17.895238876342773,2005-07-18
20.047454833984375,2005-07-19
19.398271560668945,2005-07-20
19.066606521606445,2005-07-21
18.960765838623047,2005-07-22
18.911361694335938,2005-07-25
19.22890853881836,2005-07-26
19.158342361450195,2005-07-27
19.257139205932617,2005-07-28
18.88313865661621,2005-07-29
18.678503036499023,2005-08-01
18.502090454101562,2005-08-02
18.629552841186523,2005-08-03
18.41004180908203,2005-08-04
18.16221809387207,2005-08-05
18.10556983947754,2005-08-08
18.225940704345703,2005-08-09
18.05600929260254,2005-08-10
18.3321475982666,2005-08-11
18.02767562866211,2005-08-12
18.275501251220703,2005-08-15
17.737363815307617,2005-08-16
17.652400970458984,2005-08-17
18.04891586303711,2005-08-18
18.3817138671875,2005-08-19
18.96942710876465,2005-08-22
19.29514503479004,2005-08-23
18.983579635620117,2005-08-24
19.01899528503418,2005-08-25
18.79948616027832,2005-08-26
18.76408576965332,2005-08-29
18.395885467529297,2005-08-30
18.28258514404297,2005-08-31
17.77277374267578,2005-09-01
17.701963424682617,2005-09-02
17.77985382080078,2005-09-06
20.916637420654297,2005-09-07
21.235271453857422,2005-09-08
20.7962646484375,2005-09-09
21.037010192871094,2005-09-12
21.84421730041504,2005-09-13
21.26360511779785,2005-09-14
21.638885498046875,2005-09-15
21.667203903198242,2005-09-16
21.412294387817383,2005-09-19
22.219505310058594,2005-09-20
21.9291934967041,2005-09-21
21.957521438598633,2005-09-22
21.879627227783203,2005-09-23
21.73801040649414,2005-09-26
21.851301193237305,2005-09-27
21.922107696533203,2005-09-28
22.134538650512695,2005-09-29
22.304471969604492,2005-09-30
22.587709426879883,2005-10-03
23.33118438720703,2005-10-04
22.509815216064453,2005-10-05
22.43901824951172,2005-10-06
22.65851593017578,2005-10-07
22.63726806640625,2005-10-10
21.950437545776367,2005-10-11
21.78757095336914,2005-10-12
21.815898895263672,2005-10-13
21.985837936401367,2005-10-14
21.270671844482422,2005-10-17
19.74123191833496,2005-10-18
20.753782272338867,2005-10-19
20.7750244140625,2005-10-20
21.20695686340332,2005-10-21
21.341482162475586,2005-10-24
21.84421730041504,2005-10-25
21.171545028686523,2005-10-26
20.47763442993164,2005-10-27
20.90247917175293,2005-10-28
21.41938018798828,2005-10-31
21.199874877929688,2005-11-01
21.661516189575195,2005-11-02
21.48396110534668,2005-11-03
21.05072784423828,2005-11-04
20.972606658935547,2005-11-07
20.908689498901367,2005-11-08
21.128847122192383,2005-11-09
21.44845199584961,2005-11-10
21.540775299072266,2005-11-11
21.81065559387207,2005-11-14
20.454147338867188,2005-11-15
19.175762176513672,2005-11-16
20.802146911621094,2005-11-17
21.29930305480957,2005-11-18
21.476858139038086,2005-11-21
21.547880172729492,2005-11-22
22.179973602294922,2005-11-23
22.151552200317383,2005-11-25
21.83196258544922,2005-11-28
20.944194793701172,2005-11-29
20.993913650512695,2005-11-30
21.70412826538086,2005-12-01
