XRAY,Date
3.8537566661834717,1994-12-13
3.8537566661834717,1994-12-14
3.8537566661834717,1994-12-15
4.191810607910156,1994-12-16
4.158000469207764,1994-12-19
4.107294082641602,1994-12-20
4.158000469207764,1994-12-21
4.218998908996582,1994-12-22
4.303719520568848,1994-12-23
4.269828796386719,1994-12-27
4.269828796386719,1994-12-28
4.303719520568848,1994-12-29
4.269828796386719,1994-12-30
4.303719520568848,1995-01-03
4.303719520568848,1995-01-04
4.320662021636963,1995-01-05
4.507044315338135,1995-01-06
4.439269065856934,1995-01-09
4.490099906921387,1995-01-10
4.591762065887451,1995-01-11
4.608707427978516,1995-01-12
4.608707427978516,1995-01-13
4.744255542755127,1995-01-16
4.879806041717529,1995-01-17
4.879806041717529,1995-01-18
4.744255542755127,1995-01-19
4.6764817237854,1995-01-20
4.574819564819336,1995-01-23
4.566347122192383,1995-01-24
4.608707427978516,1995-01-25
4.507044315338135,1995-01-26
4.608707427978516,1995-01-27
4.6764817237854,1995-01-30
4.744255542755127,1995-01-31
4.7103681564331055,1995-02-01
4.693423748016357,1995-02-02
4.744255542755127,1995-02-03
4.727313995361328,1995-02-06
4.778142929077148,1995-02-07
4.79508638381958,1995-02-08
4.439269065856934,1995-02-09
4.4731550216674805,1995-02-10
4.507044315338135,1995-02-13
4.507044315338135,1995-02-14
4.490099906921387,1995-02-15
4.490099906921387,1995-02-16
4.456214427947998,1995-02-17
4.4731550216674805,1995-02-21
4.456214427947998,1995-02-22
4.456214427947998,1995-02-23
4.4731550216674805,1995-02-24
4.481627941131592,1995-02-27
4.507044315338135,1995-02-28
4.507044315338135,1995-03-01
4.4731550216674805,1995-03-02
4.490099906921387,1995-03-03
4.540929794311523,1995-03-06
4.744255542755127,1995-03-07
4.718843460083008,1995-03-08
4.735783100128174,1995-03-09
4.761199474334717,1995-03-10
4.7103681564331055,1995-03-13
4.812031269073486,1995-03-14
4.778142929077148,1995-03-15
4.778142929077148,1995-03-16
4.761199474334717,1995-03-17
4.761199474334717,1995-03-20
4.744255542755127,1995-03-21
4.744255542755127,1995-03-22
4.7103681564331055,1995-03-23
4.7103681564331055,1995-03-24
4.754518032073975,1995-03-27
4.771498680114746,1995-03-28
4.72055721282959,1995-03-29
4.703575134277344,1995-03-30
4.72055721282959,1995-03-31
4.72055721282959,1995-04-03
4.652632713317871,1995-04-04
4.754518032073975,1995-04-05
4.703575134277344,1995-04-06
4.754518032073975,1995-04-07
4.703575134277344,1995-04-10
4.754518032073975,1995-04-11
4.788477420806885,1995-04-12
4.873380661010742,1995-04-13
4.924322128295898,1995-04-17
4.958283424377441,1995-04-18
4.9413018226623535,1995-04-19
4.932811737060547,1995-04-20
4.890361309051514,1995-04-21
4.881870746612549,1995-04-24
4.822437763214111,1995-04-25
4.771498680114746,1995-04-26
4.856398582458496,1995-04-27
4.788477420806885,1995-04-28
4.788477420806885,1995-05-01
4.788477420806885,1995-05-02
4.822437763214111,1995-05-03
4.796967506408691,1995-05-04
4.737538814544678,1995-05-05
4.771498680114746,1995-05-08
4.703575134277344,1995-05-09
4.703575134277344,1995-05-10
4.754518032073975,1995-05-11
4.72055721282959,1995-05-12
4.771498680114746,1995-05-15
4.822437763214111,1995-05-16
4.771498680114746,1995-05-17
4.771498680114746,1995-05-18
4.72055721282959,1995-05-19
4.771498680114746,1995-05-22
4.737538814544678,1995-05-23
4.754518032073975,1995-05-24
4.771498680114746,1995-05-25
4.754518032073975,1995-05-26
4.805458068847656,1995-05-30
4.890361309051514,1995-05-31
4.890361309051514,1995-06-01
4.839423179626465,1995-06-02
4.924322128295898,1995-06-05
4.958283424377441,1995-06-06
4.9413018226623535,1995-06-07
4.958283424377441,1995-06-08
4.924322128295898,1995-06-09
4.907340049743652,1995-06-12
4.907340049743652,1995-06-13
4.907340049743652,1995-06-14
4.856398582458496,1995-06-15
4.822437763214111,1995-06-16
4.822437763214111,1995-06-19
4.805458068847656,1995-06-20
4.839423179626465,1995-06-21
4.835174560546875,1995-06-22
4.890361309051514,1995-06-23
4.890361309051514,1995-06-26
4.856398582458496,1995-06-27
4.917657375335693,1995-06-28
4.900641441345215,1995-06-29
4.900641441345215,1995-06-30
4.900641441345215,1995-07-03
4.892134666442871,1995-07-05
4.883626461029053,1995-07-06
4.8495965003967285,1995-07-07
4.917657375335693,1995-07-10
5.104837894439697,1995-07-11
5.223948955535889,1995-07-12
5.343063831329346,1995-07-13
5.394110679626465,1995-07-14
5.4281392097473145,1995-07-17
5.377091407775879,1995-07-18
5.257979869842529,1995-07-19
5.223948955535889,1995-07-20
5.172901153564453,1995-07-21
5.206930160522461,1995-07-24
5.206930160522461,1995-07-25
5.181407928466797,1995-07-26
5.223948955535889,1995-07-27
5.138866901397705,1995-07-28
5.0878214836120605,1995-07-31
5.019753932952881,1995-08-01
5.019753932952881,1995-08-02
4.968707084655762,1995-08-03
4.985720634460449,1995-08-04
4.985720634460449,1995-08-07
4.985720634460449,1995-08-08
4.934675216674805,1995-08-09
4.866608619689941,1995-08-10
4.8495965003967285,1995-08-11
4.917657375335693,1995-08-14
4.900641441345215,1995-08-15
4.917657375335693,1995-08-16
4.917657375335693,1995-08-17
4.968707084655762,1995-08-18
4.968707084655762,1995-08-21
4.985720634460449,1995-08-22
4.985720634460449,1995-08-23
5.070803642272949,1995-08-24
5.053789138793945,1995-08-25
5.079312324523926,1995-08-28
5.036770820617676,1995-08-29
5.070803642272949,1995-08-30
5.070803642272949,1995-08-31
5.045281410217285,1995-09-01
5.036770820617676,1995-09-05
4.798543930053711,1995-09-06
4.560318470001221,1995-09-07
4.594351291656494,1995-09-08
4.526287078857422,1995-09-11
4.560318470001221,1995-09-12
4.526287078857422,1995-09-13
4.611368179321289,1995-09-14
4.6283860206604,1995-09-15
4.619877815246582,1995-09-18
4.917657375335693,1995-09-19
4.8495965003967285,1995-09-20
4.764511585235596,1995-09-21
4.713463306427002,1995-09-22
4.6283860206604,1995-09-25
4.594351291656494,1995-09-26
4.594351291656494,1995-09-27
4.687942028045654,1995-09-28
4.6964497566223145,1995-09-29
4.681103706359863,1995-10-02
4.672572612762451,1995-10-03
4.621415138244629,1995-10-04
4.638467311859131,1995-10-05
4.629940509796143,1995-10-06
4.638467311859131,1995-10-09
4.638467311859131,1995-10-10
4.6469926834106445,1995-10-11
4.706683158874512,1995-10-12
4.638467311859131,1995-10-13
4.638467311859131,1995-10-16
4.655519962310791,1995-10-17
4.7578444480896,1995-10-18
4.672572612762451,1995-10-19
4.672572612762451,1995-10-20
4.672572612762451,1995-10-23
4.672572612762451,1995-10-24
4.7748918533325195,1995-10-25
4.706683158874512,1995-10-26
4.740786075592041,1995-10-27
4.706683158874512,1995-10-30
4.706683158874512,1995-10-31
4.7748918533325195,1995-11-01
4.706683158874512,1995-11-02
4.928372859954834,1995-11-03
4.877213478088379,1995-11-06
4.894263744354248,1995-11-07
4.962475776672363,1995-11-08
4.962475776672363,1995-11-09
5.0306901931762695,1995-11-10
5.0306901931762695,1995-11-13
4.979532718658447,1995-11-14
4.911317348480225,1995-11-15
4.936898231506348,1995-11-16
4.894263744354248,1995-11-17
4.894263744354248,1995-11-20
4.911317348480225,1995-11-21
4.843104362487793,1995-11-22
4.843104362487793,1995-11-24
4.877213478088379,1995-11-27
4.843104362487793,1995-11-28
4.860162734985352,1995-11-29
4.894263744354248,1995-11-30
5.0306901931762695,1995-12-01
5.098906517028809,1995-12-04
5.150064468383789,1995-12-05
5.184169769287109,1995-12-06
5.150064468383789,1995-12-07
5.013638973236084,1995-12-08
5.150064468383789,1995-12-11
5.081849575042725,1995-12-12
5.167118549346924,1995-12-13
5.150064468383789,1995-12-14
5.3035430908203125,1995-12-15
5.371754169464111,1995-12-18
5.388807773590088,1995-12-19
5.337648868560791,1995-12-20
5.371754169464111,1995-12-21
5.388807773590088,1995-12-22
5.400017738342285,1995-12-26
5.314576148986816,1995-12-27
5.331665992736816,1995-12-28
5.468373775482178,1995-12-29
5.400017738342285,1996-01-02
5.468373775482178,1996-01-03
5.4512834548950195,1996-01-04
5.3658447265625,1996-01-05
5.331665992736816,1996-01-08
5.331665992736816,1996-01-09
5.314576148986816,1996-01-10
5.297487735748291,1996-01-11
5.297487735748291,1996-01-12
5.160778522491455,1996-01-15
5.1265997886657715,1996-01-16
5.143686771392822,1996-01-17
5.194954872131348,1996-01-18
5.229129791259766,1996-01-19
5.26331090927124,1996-01-22
5.26331090927124,1996-01-23
5.26331090927124,1996-01-24
5.194954872131348,1996-01-25
5.194954872131348,1996-01-26
5.280398368835449,1996-01-29
5.400017738342285,1996-01-30
5.41710901260376,1996-01-31
5.4341959953308105,1996-02-01
5.425652980804443,1996-02-02
5.400017738342285,1996-02-05
5.3658447265625,1996-02-06
5.357295513153076,1996-02-07
5.4512834548950195,1996-02-08
5.485461711883545,1996-02-09
5.50255012512207,1996-02-12
5.468373775482178,1996-02-13
5.51963996887207,1996-02-14
5.536728858947754,1996-02-15
5.485461711883545,1996-02-16
5.4512834548950195,1996-02-20
5.485461711883545,1996-02-21
5.485461711883545,1996-02-22
5.4512834548950195,1996-02-23
5.485461711883545,1996-02-26
5.382929801940918,1996-02-27
5.485461711883545,1996-02-28
5.41710901260376,1996-02-29
5.314576148986816,1996-03-01
5.41710901260376,1996-03-04
5.41710901260376,1996-03-05
5.4512834548950195,1996-03-06
5.44274377822876,1996-03-07
5.391474723815918,1996-03-08
5.4341959953308105,1996-03-11
5.468373775482178,1996-03-12
5.4512834548950195,1996-03-13
5.41710901260376,1996-03-14
5.4341959953308105,1996-03-15
5.4341959953308105,1996-03-18
5.400017738342285,1996-03-19
5.41710901260376,1996-03-20
5.4341959953308105,1996-03-21
5.4341959953308105,1996-03-22
5.400017738342285,1996-03-25
5.50255012512207,1996-03-26
5.513783931732178,1996-03-27
5.513783931732178,1996-03-28
5.513783931732178,1996-03-29
5.667896270751953,1996-04-01
5.702144145965576,1996-04-02
5.616523742675781,1996-04-03
5.702144145965576,1996-04-04
5.582278251647949,1996-04-08
5.616523742675781,1996-04-09
5.5908403396606445,1996-04-10
5.565155982971191,1996-04-11
5.633652210235596,1996-04-12
5.650773048400879,1996-04-15
5.667896270751953,1996-04-16
5.667896270751953,1996-04-17
5.616523742675781,1996-04-18
5.633652210235596,1996-04-19
5.650773048400879,1996-04-22
5.650773048400879,1996-04-23
5.81344747543335,1996-04-24
5.685020446777344,1996-04-25
5.719266414642334,1996-04-26
5.719266414642334,1996-04-29
5.719266414642334,1996-04-30
5.719266414642334,1996-05-01
5.693582534790039,1996-05-02
5.719266414642334,1996-05-03
5.719266414642334,1996-05-06
5.685020446777344,1996-05-07
5.95899772644043,1996-05-08
6.061737060546875,1996-05-09
5.8905029296875,1996-05-10
5.941873073577881,1996-05-13
6.027492523193359,1996-05-14
6.027492523193359,1996-05-15
6.027492523193359,1996-05-16
5.924747943878174,1996-05-17
5.8905029296875,1996-05-20
6.027492523193359,1996-05-21
6.061737060546875,1996-05-22
6.078861236572266,1996-05-23
5.95899772644043,1996-05-24
5.822010040283203,1996-05-28
5.95899772644043,1996-05-29
6.027492523193359,1996-05-30
5.8905029296875,1996-05-31
5.822010040283203,1996-06-03
5.804885387420654,1996-06-04
5.7877583503723145,1996-06-05
5.907626152038574,1996-06-06
5.907626152038574,1996-06-07
5.753513336181641,1996-06-10
5.804885387420654,1996-06-11
5.85625696182251,1996-06-12
5.753513336181641,1996-06-13
5.736390113830566,1996-06-14
5.753513336181641,1996-06-17
5.753513336181641,1996-06-18
5.804885387420654,1996-06-19
5.822010040283203,1996-06-20
5.7877583503723145,1996-06-21
5.719266414642334,1996-06-24
5.7877583503723145,1996-06-25
5.799014091491699,1996-06-26
5.799014091491699,1996-06-27
5.833331108093262,1996-06-28
5.816173076629639,1996-07-01
5.781857967376709,1996-07-02
5.747544765472412,1996-07-03
5.696075439453125,1996-07-05
5.696075439453125,1996-07-08
5.730388641357422,1996-07-09
5.593133926391602,1996-07-10
5.455878734588623,1996-07-11
5.370095252990723,1996-07-12
5.249995708465576,1996-07-15
5.168501853942871,1996-07-16
5.1985249519348145,1996-07-17
5.3014678955078125,1996-07-18
5.558822154998779,1996-07-19
5.661762237548828,1996-07-22
5.455878734588623,1996-07-23
5.224259376525879,1996-07-24
5.575977802276611,1996-07-25
5.661762237548828,1996-07-26
5.6446075439453125,1996-07-29
5.62744665145874,1996-07-30
5.696075439453125,1996-07-31
5.6446075439453125,1996-08-01
5.62744665145874,1996-08-02
5.62744665145874,1996-08-05
5.661762237548828,1996-08-06
5.661762237548828,1996-08-07
5.661762237548828,1996-08-08
5.62744665145874,1996-08-09
5.62744665145874,1996-08-12
5.610291957855225,1996-08-13
5.636027812957764,1996-08-14
5.6446075439453125,1996-08-15
5.6446075439453125,1996-08-16
5.541664123535156,1996-08-19
5.593133926391602,1996-08-20
5.558822154998779,1996-08-21
5.62744665145874,1996-08-22
5.593133926391602,1996-08-23
5.593133926391602,1996-08-26
5.6446075439453125,1996-08-27
5.62744665145874,1996-08-28
5.593133926391602,1996-08-29
5.558822154998779,1996-08-30
5.4901933670043945,1996-09-03
5.62744665145874,1996-09-04
5.62744665145874,1996-09-05
5.558822154998779,1996-09-06
5.661762237548828,1996-09-09
5.730388641357422,1996-09-10
5.764700889587402,1996-09-11
5.747544765472412,1996-09-12
5.901958465576172,1996-09-13
6.039214134216309,1996-09-16
6.107839107513428,1996-09-17
6.022055149078369,1996-09-18
6.022055149078369,1996-09-19
6.004898548126221,1996-09-20
6.004898548126221,1996-09-23
6.039214134216309,1996-09-24
6.050490379333496,1996-09-25
6.050490379333496,1996-09-26
6.06767463684082,1996-09-27
6.119242191314697,1996-09-30
6.119242191314697,1996-10-01
6.119242191314697,1996-10-02
6.084864616394043,1996-10-03
5.981733798980713,1996-10-04
5.947354793548584,1996-10-07
5.775465488433838,1996-10-08
5.775465488433838,1996-10-09
5.775465488433838,1996-10-10
5.947354793548584,1996-10-11
5.87860107421875,1996-10-14
6.016109943389893,1996-10-15
5.87860107421875,1996-10-16
5.912977695465088,1996-10-17
5.912977695465088,1996-10-18
5.947354793548584,1996-10-21
5.930166244506836,1996-10-22
5.844222545623779,1996-10-23
5.895789623260498,1996-10-24
5.912977695465088,1996-10-25
5.844222545623779,1996-10-28
5.912977695465088,1996-10-29
5.844222545623779,1996-10-30
5.792654037475586,1996-10-31
5.844222545623779,1996-11-01
5.844222545623779,1996-11-04
5.912977695465088,1996-11-05
5.96454381942749,1996-11-06
6.084864616394043,1996-11-07
6.084864616394043,1996-11-08
6.033298969268799,1996-11-11
5.912977695465088,1996-11-12
5.947354793548584,1996-11-13
5.998922348022461,1996-11-14
6.050490379333496,1996-11-15
6.06767463684082,1996-11-18
6.033298969268799,1996-11-19
5.998922348022461,1996-11-20
6.033298969268799,1996-11-21
6.016109943389893,1996-11-22
6.222376823425293,1996-11-25
6.377076148986816,1996-11-26
6.428642749786377,1996-11-27
6.3942646980285645,1996-11-29
6.42004919052124,1996-12-02
6.359889030456543,1996-12-03
6.342697620391846,1996-12-04
6.359889030456543,1996-12-05
6.308320999145508,1996-12-06
6.3942646980285645,1996-12-09
6.377076148986816,1996-12-10
6.428642749786377,1996-12-11
6.566155433654785,1996-12-12
6.5317769050598145,1996-12-13
6.463022232055664,1996-12-16
6.703668594360352,1996-12-17
6.566155433654785,1996-12-18
6.5317769050598145,1996-12-19
6.5317769050598145,1996-12-20
6.566155433654785,1996-12-23
6.630496501922607,1996-12-24
6.578827857971191,1996-12-26
6.647718906402588,1996-12-27
6.630496501922607,1996-12-30
6.544386863708496,1996-12-31
6.544386863708496,1997-01-02
6.509942054748535,1997-01-03
6.527163505554199,1997-01-06
6.647718906402588,1997-01-07
6.561607837677002,1997-01-08
6.544386863708496,1997-01-09
6.527163505554199,1997-01-10
6.441052436828613,1997-01-13
6.578827857971191,1997-01-14
6.578827857971191,1997-01-15
6.682164669036865,1997-01-16
6.699385166168213,1997-01-17
6.923273086547852,1997-01-20
6.8888258934021,1997-01-21
6.940493583679199,1997-01-22
7.233266830444336,1997-01-23
7.078270435333252,1997-01-24
7.043824672698975,1997-01-27
7.009382247924805,1997-01-28
6.923273086547852,1997-01-29
6.923273086547852,1997-01-30
6.85438346862793,1997-01-31
6.85438346862793,1997-02-03
6.923273086547852,1997-02-04
6.8888258934021,1997-02-05
6.85438346862793,1997-02-06
6.85438346862793,1997-02-07
7.009382247924805,1997-02-10
7.078270435333252,1997-02-11
7.388268947601318,1997-02-12
7.508823394775391,1997-02-13
7.3193769454956055,1997-02-14
7.095491409301758,1997-02-18
6.992157459259033,1997-02-19
7.009382247924805,1997-02-20
7.061047554016113,1997-02-21
7.16438102722168,1997-02-24
7.267714023590088,1997-02-25
7.198824882507324,1997-02-26
7.198824882507324,1997-02-27
7.198824882507324,1997-02-28
7.233266830444336,1997-03-03
7.198824882507324,1997-03-04
7.233266830444336,1997-03-05
7.3193769454956055,1997-03-06
7.353822231292725,1997-03-07
7.3193769454956055,1997-03-10
7.3193769454956055,1997-03-11
7.336600303649902,1997-03-12
7.198824882507324,1997-03-13
7.216043949127197,1997-03-14
7.233266830444336,1997-03-17
7.3021559715271,1997-03-18
7.293547630310059,1997-03-19
7.3193769454956055,1997-03-20
7.009382247924805,1997-03-21
6.802716255187988,1997-03-24
6.923273086547852,1997-03-25
7.0049848556518555,1997-03-26
7.0049848556518555,1997-03-27
6.901459217071533,1997-03-31
6.935966968536377,1997-04-01
6.935966968536377,1997-04-02
6.763433456420898,1997-04-03
6.711672782897949,1997-04-04
6.677162170410156,1997-04-07
6.625403881072998,1997-04-08
6.435614109039307,1997-04-09
6.504629135131836,1997-04-10
6.5218825340271,1997-04-11
6.556390762329102,1997-04-14
6.608149528503418,1997-04-15
6.556390762329102,1997-04-16
6.5218825340271,1997-04-17
6.487375259399414,1997-04-18
6.383852005004883,1997-04-21
6.677162170410156,1997-04-22
6.72892951965332,1997-04-23
6.72892951965332,1997-04-24
6.780684947967529,1997-04-25
6.815197467803955,1997-04-28
6.849699974060059,1997-04-29
6.832446098327637,1997-04-30
6.72892951965332,1997-05-01
6.6944169998168945,1997-05-02
6.987730979919434,1997-05-05
7.091254234313965,1997-05-06
7.030865669250488,1997-05-07
7.04811954498291,1997-05-08
7.091254234313965,1997-05-09
6.9704790115356445,1997-05-12
6.987730979919434,1997-05-13
6.953221797943115,1997-05-14
6.987730979919434,1997-05-15
6.935966968536377,1997-05-16
6.9704790115356445,1997-05-19
6.918715000152588,1997-05-20
6.711672782897949,1997-05-21
6.797942161560059,1997-05-22
7.0049848556518555,1997-05-23
7.186148643493652,1997-05-27
6.935966968536377,1997-05-28
6.935966968536377,1997-05-29
6.935966968536377,1997-05-30
6.849699974060059,1997-06-02
6.901459217071533,1997-06-03
6.918715000152588,1997-06-04
6.849699974060059,1997-06-05
6.918715000152588,1997-06-06
6.901459217071533,1997-06-09
6.901459217071533,1997-06-10
6.935966968536377,1997-06-11
7.1947760581970215,1997-06-12
6.6426568031311035,1997-06-13
6.53913688659668,1997-06-16
6.487375259399414,1997-06-17
6.5218825340271,1997-06-18
6.608149528503418,1997-06-19
6.6426568031311035,1997-06-20
6.659913063049316,1997-06-23
6.651283264160156,1997-06-24
6.677162170410156,1997-06-25
6.681242942810059,1997-06-26
6.707172393798828,1997-06-27
6.776319980621338,1997-06-30
6.756870746612549,1997-07-01
6.828182697296143,1997-07-02
6.88004207611084,1997-07-03
6.88004207611084,1997-07-07
6.9318976402282715,1997-07-08
6.9318976402282715,1997-07-09
7.035616397857666,1997-07-10
7.035616397857666,1997-07-11
7.00969123840332,1997-07-14
6.923254489898682,1997-07-15
7.087474822998047,1997-07-16
7.044261455535889,1997-07-17
7.052901744842529,1997-07-18
6.975117206573486,1997-07-21
7.087474822998047,1997-07-22
7.22576904296875,1997-07-23
7.433206081390381,1997-07-24
7.312203407287598,1997-07-25
7.2776312828063965,1997-07-28
7.364064693450928,1997-07-29
7.519637584686279,1997-07-30
7.485065460205078,1997-07-31
7.502357006072998,1997-08-01
7.502357006072998,1997-08-04
7.467781066894531,1997-08-05
7.588784217834473,1997-08-06
7.571503162384033,1997-08-07
7.606073379516602,1997-08-08
7.580143928527832,1997-08-11
7.571503162384033,1997-08-12
7.588784217834473,1997-08-13
7.606073379516602,1997-08-14
7.623363971710205,1997-08-15
7.5542168617248535,1997-08-18
7.519637584686279,1997-08-19
7.606073379516602,1997-08-20
7.5542168617248535,1997-08-21
7.4764251708984375,1997-08-22
7.415922164916992,1997-08-25
7.450495719909668,1997-08-26
7.7443671226501465,1997-08-27
7.778939247131348,1997-08-28
7.778939247131348,1997-08-29
7.796230316162109,1997-09-02
7.848086357116699,1997-09-03
7.848086357116699,1997-09-04
7.796230316162109,1997-09-05
7.7443671226501465,1997-09-08
7.7702956199646,1997-09-09
7.778939247131348,1997-09-10
7.778939247131348,1997-09-11
7.787581920623779,1997-09-12
7.813516139984131,1997-09-15
7.830796241760254,1997-09-16
7.865367889404297,1997-09-17
7.848086357116699,1997-09-18
7.9172258377075195,1997-09-19
7.9518046379089355,1997-09-22
7.934518337249756,1997-09-23
7.969089984893799,1997-09-24
7.9518046379089355,1997-09-25
7.8274006843566895,1997-09-26
7.8187384605407715,1997-09-29
7.758126735687256,1997-09-30
7.91398811340332,1997-10-01
7.931293487548828,1997-10-02
7.92263650894165,1997-10-03
7.9486165046691895,1997-10-06
7.91398811340332,1997-10-07
8.104473114013672,1997-10-08
8.043864250183105,1997-10-09
8.087157249450684,1997-10-10
8.277647018432617,1997-10-13
8.191059112548828,1997-10-14
8.173741340637207,1997-10-15
8.251667976379395,1997-10-16
8.225695610046387,1997-10-17
8.225695610046387,1997-10-20
8.26032543182373,1997-10-21
8.26032543182373,1997-10-22
8.13910961151123,1997-10-23
8.13910961151123,1997-10-24
7.5329999923706055,1997-10-27
7.5329999923706055,1997-10-28
7.671543121337891,1997-10-29
7.758126735687256,1997-10-30
7.862035751342773,1997-10-31
8.000567436218262,1997-11-03
8.000567436218262,1997-11-04
7.896660327911377,1997-11-05
7.723496437072754,1997-11-06
7.5329999923706055,1997-11-07
7.602270126342773,1997-11-10
7.515688419342041,1997-11-11
7.411786079406738,1997-11-12
7.3425140380859375,1997-11-13
7.619589328765869,1997-11-14
7.654224872589111,1997-11-17
7.723496437072754,1997-11-18
7.619589328765869,1997-11-19
7.619589328765869,1997-11-20
7.619589328765869,1997-11-21
7.567641735076904,1997-11-24
7.5329999923706055,1997-11-25
7.636906623840332,1997-11-26
7.515688419342041,1997-11-28
7.723496437072754,1997-12-01
7.879345893859863,1997-12-02
7.862035751342773,1997-12-03
8.104473114013672,1997-12-04
8.069841384887695,1997-12-05
8.173741340637207,1997-12-08
8.173741340637207,1997-12-09
8.035202026367188,1997-12-10
7.965935707092285,1997-12-11
8.173741340637207,1997-12-12
8.294961929321289,1997-12-15
8.13910961151123,1997-12-16
8.035202026367188,1997-12-17
8.035202026367188,1997-12-18
8.000567436218262,1997-12-19
8.243013381958008,1997-12-22
8.312280654907227,1997-12-23
8.381546974182129,1997-12-24
8.777616500854492,1997-12-26
8.569451332092285,1997-12-29
8.534759521484375,1997-12-30
8.465373039245605,1997-12-31
8.257205963134766,1998-01-02
7.944952964782715,1998-01-05
8.083739280700684,1998-01-06
7.944952964782715,1998-01-07
7.892910480499268,1998-01-08
7.51127815246582,1998-01-09
7.493930339813232,1998-01-12
7.632709980010986,1998-01-13
7.736793041229248,1998-01-14
7.858222961425781,1998-01-15
7.979651927947998,1998-01-16
8.326590538024902,1998-01-20
8.153122901916504,1998-01-21
8.118426322937012,1998-01-22
8.01434326171875,1998-01-23
8.083739280700684,1998-01-26
8.291898727416992,1998-01-27
8.326590538024902,1998-01-28
8.361288070678711,1998-01-29
8.257205963134766,1998-01-30
8.187816619873047,1998-02-02
8.187816619873047,1998-02-03
8.101083755493164,1998-02-04
8.1704683303833,1998-02-05
8.083739280700684,1998-02-06
8.187816619873047,1998-02-09
8.187816619873047,1998-02-10
8.430678367614746,1998-02-11
8.326590538024902,1998-02-12
8.361288070678711,1998-02-13
8.656189918518066,1998-02-17
8.74292278289795,1998-02-18
8.74292278289795,1998-02-19
8.74292278289795,1998-02-20
8.812310218811035,1998-02-23
8.395979881286621,1998-02-24
8.604153633117676,1998-02-25
8.673531532287598,1998-02-26
8.604153633117676,1998-02-27
8.91639232635498,1998-03-02
9.263335227966309,1998-03-03
9.089862823486328,1998-03-04
9.020472526550293,1998-03-05
9.141905784606934,1998-03-06
9.107205390930176,1998-03-09
9.211294174194336,1998-03-10
9.332721710205078,1998-03-11
9.714359283447266,1998-03-12
9.4714994430542,1998-03-13
9.610275268554688,1998-03-16
9.662320137023926,1998-03-17
9.68834114074707,1998-03-18
9.436807632446289,1998-03-19
9.367414474487305,1998-03-20
9.332721710205078,1998-03-23
9.18527603149414,1998-03-24
8.965177536010742,1998-03-25
8.756686210632324,1998-03-26
8.739307403564453,1998-03-27
8.79142951965332,1998-03-30
8.669812202453613,1998-03-31
8.739307403564453,1998-04-01
8.756686210632324,1998-04-02
8.721935272216797,1998-04-03
8.79142951965332,1998-04-06
8.826176643371582,1998-04-07
8.817490577697754,1998-04-08
8.79142951965332,1998-04-09
8.756686210632324,1998-04-13
8.721935272216797,1998-04-14
8.721935272216797,1998-04-15
8.617687225341797,1998-04-16
8.478694915771484,1998-04-17
8.548187255859375,1998-04-20
8.826176643371582,1998-04-21
8.852234840393066,1998-04-22
8.89567756652832,1998-04-23
9.112853050231934,1998-04-24
9.069417953491211,1998-04-27
9.008612632751465,1998-04-28
9.112853050231934,1998-04-29
9.138920783996582,1998-04-30
9.138920783996582,1998-05-01
9.156295776367188,1998-05-04
9.06074047088623,1998-05-05
9.173666954040527,1998-05-06
9.034668922424316,1998-05-07
9.069417953491211,1998-05-08
9.069417953491211,1998-05-11
9.095479011535645,1998-05-12
9.052045822143555,1998-05-13
9.052045822143555,1998-05-14
9.086796760559082,1998-05-15
9.121542930603027,1998-05-18
9.130231857299805,1998-05-19
9.364785194396973,1998-05-20
9.547219276428223,1998-05-21
9.434282302856445,1998-05-22
9.24316692352295,1998-05-26
9.24316692352295,1998-05-27
9.31265640258789,1998-05-28
9.382160186767578,1998-05-29
9.330039024353027,1998-06-01
9.45165729522705,1998-06-02
9.2171049118042,1998-06-03
9.225794792175293,1998-06-04
6.949746131896973,1998-06-05
6.810755252838135,1998-06-08
6.576200008392334,1998-06-09
6.671760082244873,1998-06-10
6.9150004386901855,1998-06-11
6.845503807067871,1998-06-12
6.706510066986084,1998-06-15
6.880250453948975,1998-06-16
6.949746131896973,1998-06-17
6.880250453948975,1998-06-18
6.7933783531188965,1998-06-19
6.77600622177124,1998-06-22
6.7933783531188965,1998-06-23
6.880250453948975,1998-06-24
6.912145137786865,1998-06-25
6.999199867248535,1998-06-26
6.825094223022461,1998-06-29
6.9643778800964355,1998-06-30
6.9643778800964355,1998-07-01
7.034024238586426,1998-07-02
7.086254119873047,1998-07-06
7.138486862182617,1998-07-07
7.173311710357666,1998-07-08
6.912145137786865,1998-07-09
6.738034725189209,1998-07-10
6.7728590965271,1998-07-13
6.825094223022461,1998-07-14
6.685804843902588,1998-07-15
6.668392658233643,1998-07-16
6.685804843902588,1998-07-17
6.825094223022461,1998-07-20
6.790274143218994,1998-07-21
6.703214645385742,1998-07-22
6.894734859466553,1998-07-23
7.173311710357666,1998-07-24
6.9643778800964355,1998-07-27
7.034024238586426,1998-07-28
7.121076583862305,1998-07-29
7.173311710357666,1998-07-30
7.103663444519043,1998-07-31
7.121076583862305,1998-08-03
7.112371444702148,1998-08-04
7.121076583862305,1998-08-05
7.121076583862305,1998-08-06
7.208135604858398,1998-08-07
7.103663444519043,1998-08-10
6.999199867248535,1998-08-11
7.034024238586426,1998-08-12
