GNRC,Date
50.439998626708984,2013-10-25
49.4900016784668,2013-10-28
49.650001525878906,2013-10-29
49.16999816894531,2013-10-30
49.349998474121094,2013-10-31
47.630001068115234,2013-11-01
48.119998931884766,2013-11-04
48.099998474121094,2013-11-05
47.790000915527344,2013-11-06
47.06999969482422,2013-11-07
48.65999984741211,2013-11-08
49.2599983215332,2013-11-11
49.11000061035156,2013-11-12
48.95000076293945,2013-11-13
49.40999984741211,2013-11-14
50.11000061035156,2013-11-15
50.279998779296875,2013-11-18
49.880001068115234,2013-11-19
49.68000030517578,2013-11-20
50.86000061035156,2013-11-21
50.439998626708984,2013-11-22
51.34000015258789,2013-11-25
53.02000045776367,2013-11-26
52.880001068115234,2013-11-27
53.2599983215332,2013-11-29
52.75,2013-12-02
52.93000030517578,2013-12-03
52.79999923706055,2013-12-04
52.540000915527344,2013-12-05
53.2599983215332,2013-12-06
53.439998626708984,2013-12-09
53.09000015258789,2013-12-10
51.880001068115234,2013-12-11
52.52000045776367,2013-12-12
51.97999954223633,2013-12-13
53.25,2013-12-16
53.2599983215332,2013-12-17
54.869998931884766,2013-12-18
54.5099983215332,2013-12-19
56.06999969482422,2013-12-20
56.11000061035156,2013-12-23
56.130001068115234,2013-12-24
56.540000915527344,2013-12-26
56.2400016784668,2013-12-27
55.959999084472656,2013-12-30
56.63999938964844,2013-12-31
56.290000915527344,2014-01-02
56.75,2014-01-03
55.7599983215332,2014-01-06
56.0,2014-01-07
54.9900016784668,2014-01-08
54.790000915527344,2014-01-09
54.849998474121094,2014-01-10
54.18000030517578,2014-01-13
55.150001525878906,2014-01-14
55.2400016784668,2014-01-15
50.88999938964844,2014-01-16
49.86000061035156,2014-01-17
51.58000183105469,2014-01-21
51.060001373291016,2014-01-22
50.18000030517578,2014-01-23
47.5,2014-01-24
45.720001220703125,2014-01-27
46.59000015258789,2014-01-28
46.25,2014-01-29
46.560001373291016,2014-01-30
48.130001068115234,2014-01-31
46.41999816894531,2014-02-03
47.099998474121094,2014-02-04
47.939998626708984,2014-02-05
49.5099983215332,2014-02-06
50.16999816894531,2014-02-07
48.33000183105469,2014-02-10
48.0,2014-02-11
49.88999938964844,2014-02-12
56.63999938964844,2014-02-13
56.599998474121094,2014-02-14
56.290000915527344,2014-02-18
55.2599983215332,2014-02-19
55.22999954223633,2014-02-20
55.47999954223633,2014-02-21
55.36000061035156,2014-02-24
56.0,2014-02-25
57.630001068115234,2014-02-26
57.79999923706055,2014-02-27
56.970001220703125,2014-02-28
57.4900016784668,2014-03-03
58.97999954223633,2014-03-04
58.599998474121094,2014-03-05
59.0,2014-03-06
59.2400016784668,2014-03-07
58.77000045776367,2014-03-10
57.66999816894531,2014-03-11
58.20000076293945,2014-03-12
56.75,2014-03-13
60.470001220703125,2014-03-14
61.16999816894531,2014-03-17
60.66999816894531,2014-03-18
60.56999969482422,2014-03-19
60.709999084472656,2014-03-20
60.58000183105469,2014-03-21
59.45000076293945,2014-03-24
59.529998779296875,2014-03-25
57.900001525878906,2014-03-26
57.189998626708984,2014-03-27
58.11000061035156,2014-03-28
58.970001220703125,2014-03-31
59.2599983215332,2014-04-01
60.36000061035156,2014-04-02
59.45000076293945,2014-04-03
57.58000183105469,2014-04-04
56.380001068115234,2014-04-07
58.0099983215332,2014-04-08
58.869998931884766,2014-04-09
57.4900016784668,2014-04-10
56.0,2014-04-11
56.31999969482422,2014-04-14
56.88999938964844,2014-04-15
57.33000183105469,2014-04-16
57.720001220703125,2014-04-17
58.130001068115234,2014-04-21
58.75,2014-04-22
58.75,2014-04-23
59.029998779296875,2014-04-24
58.04999923706055,2014-04-25
58.7599983215332,2014-04-28
58.560001373291016,2014-04-29
58.880001068115234,2014-04-30
54.529998779296875,2014-05-01
55.0,2014-05-02
54.290000915527344,2014-05-05
52.70000076293945,2014-05-06
53.529998779296875,2014-05-07
51.25,2014-05-08
51.619998931884766,2014-05-09
53.7599983215332,2014-05-12
52.7400016784668,2014-05-13
51.31999969482422,2014-05-14
51.5,2014-05-15
52.04999923706055,2014-05-16
52.2400016784668,2014-05-19
51.099998474121094,2014-05-20
50.95000076293945,2014-05-21
49.81999969482422,2014-05-22
50.689998626708984,2014-05-23
51.150001525878906,2014-05-27
50.54999923706055,2014-05-28
48.20000076293945,2014-05-29
48.68000030517578,2014-05-30
48.689998626708984,2014-06-02
48.709999084472656,2014-06-03
48.2599983215332,2014-06-04
48.66999816894531,2014-06-05
48.209999084472656,2014-06-06
46.650001525878906,2014-06-09
47.029998779296875,2014-06-10
47.849998474121094,2014-06-11
46.91999816894531,2014-06-12
46.720001220703125,2014-06-13
46.72999954223633,2014-06-16
46.880001068115234,2014-06-17
46.29999923706055,2014-06-18
46.27000045776367,2014-06-19
46.95000076293945,2014-06-20
48.939998626708984,2014-06-23
49.040000915527344,2014-06-24
49.65999984741211,2014-06-25
49.06999969482422,2014-06-26
49.52000045776367,2014-06-27
48.7400016784668,2014-06-30
47.15999984741211,2014-07-01
46.970001220703125,2014-07-02
48.02000045776367,2014-07-03
46.459999084472656,2014-07-07
45.650001525878906,2014-07-08
45.150001525878906,2014-07-09
45.060001373291016,2014-07-10
45.060001373291016,2014-07-11
44.79999923706055,2014-07-14
44.130001068115234,2014-07-15
43.779998779296875,2014-07-16
43.09000015258789,2014-07-17
43.849998474121094,2014-07-18
43.56999969482422,2014-07-21
43.75,2014-07-22
43.79999923706055,2014-07-23
43.77000045776367,2014-07-24
43.599998474121094,2014-07-25
43.22999954223633,2014-07-28
43.5,2014-07-29
45.27000045776367,2014-07-30
43.400001525878906,2014-07-31
43.11000061035156,2014-08-01
44.93000030517578,2014-08-04
45.27000045776367,2014-08-05
44.84000015258789,2014-08-06
44.86000061035156,2014-08-07
45.91999816894531,2014-08-08
46.31999969482422,2014-08-11
45.779998779296875,2014-08-12
46.13999938964844,2014-08-13
46.0,2014-08-14
45.720001220703125,2014-08-15
46.29999923706055,2014-08-18
46.90999984741211,2014-08-19
46.099998474121094,2014-08-20
46.58000183105469,2014-08-21
46.599998474121094,2014-08-22
46.900001525878906,2014-08-25
47.5,2014-08-26
46.900001525878906,2014-08-27
46.79999923706055,2014-08-28
46.52000045776367,2014-08-29
46.13999938964844,2014-09-02
45.91999816894531,2014-09-03
46.66999816894531,2014-09-04
46.33000183105469,2014-09-05
46.459999084472656,2014-09-08
44.70000076293945,2014-09-09
45.13999938964844,2014-09-10
44.58000183105469,2014-09-11
43.939998626708984,2014-09-12
43.25,2014-09-15
42.720001220703125,2014-09-16
42.34000015258789,2014-09-17
42.54999923706055,2014-09-18
42.369998931884766,2014-09-19
42.02000045776367,2014-09-22
42.630001068115234,2014-09-23
42.869998931884766,2014-09-24
41.97999954223633,2014-09-25
42.209999084472656,2014-09-26
42.099998474121094,2014-09-29
40.540000915527344,2014-09-30
39.45000076293945,2014-10-01
41.4900016784668,2014-10-02
41.099998474121094,2014-10-03
40.619998931884766,2014-10-06
40.13999938964844,2014-10-07
41.20000076293945,2014-10-08
39.849998474121094,2014-10-09
38.849998474121094,2014-10-10
38.93000030517578,2014-10-13
39.86000061035156,2014-10-14
40.41999816894531,2014-10-15
41.41999816894531,2014-10-16
41.619998931884766,2014-10-17
42.43000030517578,2014-10-20
43.52000045776367,2014-10-21
43.880001068115234,2014-10-22
44.650001525878906,2014-10-23
44.540000915527344,2014-10-24
44.61000061035156,2014-10-27
45.43000030517578,2014-10-28
45.33000183105469,2014-10-29
44.61000061035156,2014-10-30
45.34000015258789,2014-10-31
44.939998626708984,2014-11-03
44.150001525878906,2014-11-04
43.52000045776367,2014-11-05
42.09000015258789,2014-11-06
40.86000061035156,2014-11-07
40.689998626708984,2014-11-10
42.43000030517578,2014-11-11
41.75,2014-11-12
41.939998626708984,2014-11-13
41.869998931884766,2014-11-14
41.880001068115234,2014-11-17
43.83000183105469,2014-11-18
43.4900016784668,2014-11-19
43.849998474121094,2014-11-20
43.709999084472656,2014-11-21
43.9900016784668,2014-11-24
43.709999084472656,2014-11-25
43.93000030517578,2014-11-26
43.380001068115234,2014-11-28
43.22999954223633,2014-12-01
44.209999084472656,2014-12-02
45.209999084472656,2014-12-03
45.68000030517578,2014-12-04
45.939998626708984,2014-12-05
45.599998474121094,2014-12-08
46.66999816894531,2014-12-09
45.9900016784668,2014-12-10
46.04999923706055,2014-12-11
44.939998626708984,2014-12-12
45.369998931884766,2014-12-15
45.43000030517578,2014-12-16
46.939998626708984,2014-12-17
46.90999984741211,2014-12-18
45.970001220703125,2014-12-19
46.529998779296875,2014-12-22
47.5,2014-12-23
47.2599983215332,2014-12-24
47.68000030517578,2014-12-26
48.0,2014-12-29
47.5,2014-12-30
46.7599983215332,2014-12-31
46.369998931884766,2015-01-02
45.97999954223633,2015-01-05
45.79999923706055,2015-01-06
45.08000183105469,2015-01-07
45.77000045776367,2015-01-08
45.220001220703125,2015-01-09
44.66999816894531,2015-01-12
45.0,2015-01-13
45.209999084472656,2015-01-14
45.029998779296875,2015-01-15
45.439998626708984,2015-01-16
45.56999969482422,2015-01-20
45.599998474121094,2015-01-21
46.349998474121094,2015-01-22
45.9900016784668,2015-01-23
48.0099983215332,2015-01-26
45.16999816894531,2015-01-27
44.95000076293945,2015-01-28
44.40999984741211,2015-01-29
43.7400016784668,2015-01-30
44.869998931884766,2015-02-02
45.33000183105469,2015-02-03
44.95000076293945,2015-02-04
45.36000061035156,2015-02-05
45.849998474121094,2015-02-06
46.779998779296875,2015-02-09
47.61000061035156,2015-02-10
48.939998626708984,2015-02-11
49.599998474121094,2015-02-12
49.88999938964844,2015-02-13
50.130001068115234,2015-02-17
49.439998626708984,2015-02-18
49.47999954223633,2015-02-19
50.27000045776367,2015-02-20
50.40999984741211,2015-02-23
49.93000030517578,2015-02-24
49.880001068115234,2015-02-25
49.900001525878906,2015-02-26
49.290000915527344,2015-02-27
50.290000915527344,2015-03-02
50.0099983215332,2015-03-03
49.59000015258789,2015-03-04
49.70000076293945,2015-03-05
49.13999938964844,2015-03-06
49.18000030517578,2015-03-09
49.099998474121094,2015-03-10
48.970001220703125,2015-03-11
49.630001068115234,2015-03-12
48.45000076293945,2015-03-13
48.4900016784668,2015-03-16
48.59000015258789,2015-03-17
49.060001373291016,2015-03-18
48.810001373291016,2015-03-19
48.93000030517578,2015-03-20
48.88999938964844,2015-03-23
49.040000915527344,2015-03-24
48.630001068115234,2015-03-25
48.630001068115234,2015-03-26
48.709999084472656,2015-03-27
49.060001373291016,2015-03-30
48.689998626708984,2015-03-31
48.68000030517578,2015-04-01
48.68000030517578,2015-04-02
48.7599983215332,2015-04-06
48.560001373291016,2015-04-07
48.83000183105469,2015-04-08
48.189998626708984,2015-04-09
48.130001068115234,2015-04-10
48.5,2015-04-13
48.47999954223633,2015-04-14
49.349998474121094,2015-04-15
48.459999084472656,2015-04-16
48.18000030517578,2015-04-17
48.560001373291016,2015-04-20
48.470001220703125,2015-04-21
46.90999984741211,2015-04-22
46.0,2015-04-23
46.150001525878906,2015-04-24
46.310001373291016,2015-04-27
47.060001373291016,2015-04-28
46.4900016784668,2015-04-29
41.689998626708984,2015-04-30
40.0,2015-05-01
39.619998931884766,2015-05-04
39.7599983215332,2015-05-05
39.900001525878906,2015-05-06
40.290000915527344,2015-05-07
41.15999984741211,2015-05-08
41.38999938964844,2015-05-11
41.400001525878906,2015-05-12
41.72999954223633,2015-05-13
42.790000915527344,2015-05-14
42.68000030517578,2015-05-15
42.56999969482422,2015-05-18
42.189998626708984,2015-05-19
43.630001068115234,2015-05-20
43.31999969482422,2015-05-21
43.0,2015-05-22
41.72999954223633,2015-05-26
42.220001220703125,2015-05-27
42.119998931884766,2015-05-28
41.779998779296875,2015-05-29
41.25,2015-06-01
41.529998779296875,2015-06-02
41.66999816894531,2015-06-03
41.18000030517578,2015-06-04
40.7400016784668,2015-06-05
40.540000915527344,2015-06-08
40.38999938964844,2015-06-09
40.689998626708984,2015-06-10
40.43000030517578,2015-06-11
40.52000045776367,2015-06-12
40.220001220703125,2015-06-15
40.310001373291016,2015-06-16
40.02000045776367,2015-06-17
39.869998931884766,2015-06-18
39.77000045776367,2015-06-19
39.810001373291016,2015-06-22
39.900001525878906,2015-06-23
40.33000183105469,2015-06-24
40.08000183105469,2015-06-25
40.599998474121094,2015-06-26
39.86000061035156,2015-06-29
39.75,2015-06-30
39.779998779296875,2015-07-01
37.63999938964844,2015-07-02
36.7400016784668,2015-07-06
36.66999816894531,2015-07-07
36.029998779296875,2015-07-08
36.16999816894531,2015-07-09
36.04999923706055,2015-07-10
36.54999923706055,2015-07-13
36.20000076293945,2015-07-14
35.619998931884766,2015-07-15
36.04999923706055,2015-07-16
35.84000015258789,2015-07-17
35.849998474121094,2015-07-20
35.689998626708984,2015-07-21
35.86000061035156,2015-07-22
35.66999816894531,2015-07-23
34.720001220703125,2015-07-24
34.33000183105469,2015-07-27
34.70000076293945,2015-07-28
35.63999938964844,2015-07-29
35.400001525878906,2015-07-30
35.06999969482422,2015-07-31
34.5,2015-08-03
34.4900016784668,2015-08-04
33.83000183105469,2015-08-05
29.100000381469727,2015-08-06
27.889999389648438,2015-08-07
28.75,2015-08-10
28.219999313354492,2015-08-11
29.059999465942383,2015-08-12
29.579999923706055,2015-08-13
30.059999465942383,2015-08-14
29.84000015258789,2015-08-17
30.3700008392334,2015-08-18
30.229999542236328,2015-08-19
29.760000228881836,2015-08-20
29.239999771118164,2015-08-21
28.260000228881836,2015-08-24
27.920000076293945,2015-08-25
29.979999542236328,2015-08-26
30.559999465942383,2015-08-27
30.31999969482422,2015-08-28
30.920000076293945,2015-08-31
30.489999771118164,2015-09-01
30.829999923706055,2015-09-02
31.209999084472656,2015-09-03
30.90999984741211,2015-09-04
31.280000686645508,2015-09-08
31.34000015258789,2015-09-09
31.040000915527344,2015-09-10
31.209999084472656,2015-09-11
30.8799991607666,2015-09-14
31.239999771118164,2015-09-15
31.579999923706055,2015-09-16
31.040000915527344,2015-09-17
29.709999084472656,2015-09-18
29.020000457763672,2015-09-21
28.709999084472656,2015-09-22
28.469999313354492,2015-09-23
28.209999084472656,2015-09-24
27.969999313354492,2015-09-25
27.15999984741211,2015-09-28
27.239999771118164,2015-09-29
30.09000015258789,2015-09-30
29.1299991607666,2015-10-01
27.6200008392334,2015-10-02
29.059999465942383,2015-10-05
28.809999465942383,2015-10-06
29.100000381469727,2015-10-07
30.020000457763672,2015-10-08
29.510000228881836,2015-10-09
29.149999618530273,2015-10-12
29.040000915527344,2015-10-13
28.190000534057617,2015-10-14
28.0,2015-10-15
27.93000030517578,2015-10-16
27.479999542236328,2015-10-19
27.729999542236328,2015-10-20
26.989999771118164,2015-10-21
27.829999923706055,2015-10-22
28.540000915527344,2015-10-23
27.959999084472656,2015-10-26
26.8799991607666,2015-10-27
30.1299991607666,2015-10-28
32.0,2015-10-29
31.559999465942383,2015-10-30
32.38999938964844,2015-11-02
31.8799991607666,2015-11-03
32.2400016784668,2015-11-04
31.56999969482422,2015-11-05
30.850000381469727,2015-11-06
30.329999923706055,2015-11-09
30.360000610351562,2015-11-10
29.579999923706055,2015-11-11
28.860000610351562,2015-11-12
29.700000762939453,2015-11-13
30.06999969482422,2015-11-16
30.309999465942383,2015-11-17
30.06999969482422,2015-11-18
30.149999618530273,2015-11-19
30.299999237060547,2015-11-20
30.170000076293945,2015-11-23
31.030000686645508,2015-11-24
31.649999618530273,2015-11-25
31.579999923706055,2015-11-27
32.099998474121094,2015-11-30
32.529998779296875,2015-12-01
31.920000076293945,2015-12-02
31.440000534057617,2015-12-03
31.34000015258789,2015-12-04
31.459999084472656,2015-12-07
30.299999237060547,2015-12-08
30.200000762939453,2015-12-09
30.969999313354492,2015-12-10
30.799999237060547,2015-12-11
30.3799991607666,2015-12-14
29.81999969482422,2015-12-15
29.959999084472656,2015-12-16
29.139999389648438,2015-12-17
28.459999084472656,2015-12-18
28.920000076293945,2015-12-21
29.489999771118164,2015-12-22
30.399999618530273,2015-12-23
30.860000610351562,2015-12-24
30.389999389648438,2015-12-28
30.889999389648438,2015-12-29
30.559999465942383,2015-12-30
29.770000457763672,2015-12-31
28.90999984741211,2016-01-04
28.639999389648438,2016-01-05
28.579999923706055,2016-01-06
28.030000686645508,2016-01-07
28.0,2016-01-08
29.040000915527344,2016-01-11
30.200000762939453,2016-01-12
28.739999771118164,2016-01-13
28.030000686645508,2016-01-14
27.350000381469727,2016-01-15
27.270000457763672,2016-01-19
28.559999465942383,2016-01-20
29.15999984741211,2016-01-21
30.56999969482422,2016-01-22
27.260000228881836,2016-01-25
27.889999389648438,2016-01-26
27.989999771118164,2016-01-27
27.75,2016-01-28
28.420000076293945,2016-01-29
29.399999618530273,2016-02-01
28.260000228881836,2016-02-02
28.40999984741211,2016-02-03
29.139999389648438,2016-02-04
28.75,2016-02-05
28.93000030517578,2016-02-08
27.920000076293945,2016-02-09
27.969999313354492,2016-02-10
28.280000686645508,2016-02-11
27.90999984741211,2016-02-12
32.75,2016-02-16
32.66999816894531,2016-02-17
33.97999954223633,2016-02-18
34.04999923706055,2016-02-19
34.119998931884766,2016-02-22
34.63999938964844,2016-02-23
34.619998931884766,2016-02-24
34.119998931884766,2016-02-25
34.83000183105469,2016-02-26
34.7400016784668,2016-02-29
34.9900016784668,2016-03-01
34.61000061035156,2016-03-02
35.34000015258789,2016-03-03
34.90999984741211,2016-03-04
35.959999084472656,2016-03-07
35.08000183105469,2016-03-08
34.91999816894531,2016-03-09
35.040000915527344,2016-03-10
35.630001068115234,2016-03-11
36.380001068115234,2016-03-14
36.400001525878906,2016-03-15
36.68000030517578,2016-03-16
38.040000915527344,2016-03-17
38.5099983215332,2016-03-18
37.77000045776367,2016-03-21
37.9900016784668,2016-03-22
37.119998931884766,2016-03-23
36.720001220703125,2016-03-24
35.93000030517578,2016-03-28
36.68000030517578,2016-03-29
37.619998931884766,2016-03-30
37.2400016784668,2016-03-31
37.63999938964844,2016-04-01
36.7599983215332,2016-04-04
36.470001220703125,2016-04-05
36.40999984741211,2016-04-06
36.38999938964844,2016-04-07
36.61000061035156,2016-04-08
36.86000061035156,2016-04-11
37.040000915527344,2016-04-12
38.02000045776367,2016-04-13
38.040000915527344,2016-04-14
38.220001220703125,2016-04-15
38.220001220703125,2016-04-18
38.4900016784668,2016-04-19
38.279998779296875,2016-04-20
38.18000030517578,2016-04-21
39.25,2016-04-22
37.86000061035156,2016-04-25
38.099998474121094,2016-04-26
38.7400016784668,2016-04-27
38.369998931884766,2016-04-28
38.119998931884766,2016-04-29
37.849998474121094,2016-05-02
37.43000030517578,2016-05-03
34.81999969482422,2016-05-04
34.65999984741211,2016-05-05
34.790000915527344,2016-05-06
34.81999969482422,2016-05-09
35.290000915527344,2016-05-10
34.95000076293945,2016-05-11
35.47999954223633,2016-05-12
35.27000045776367,2016-05-13
36.63999938964844,2016-05-16
35.38999938964844,2016-05-17
35.41999816894531,2016-05-18
35.040000915527344,2016-05-19
36.0099983215332,2016-05-20
36.86000061035156,2016-05-23
37.790000915527344,2016-05-24
37.43000030517578,2016-05-25
37.58000183105469,2016-05-26
37.70000076293945,2016-05-27
37.90999984741211,2016-05-31
37.779998779296875,2016-06-01
37.58000183105469,2016-06-02
37.619998931884766,2016-06-03
38.369998931884766,2016-06-06
38.459999084472656,2016-06-07
38.9900016784668,2016-06-08
38.52000045776367,2016-06-09
37.810001373291016,2016-06-10
37.59000015258789,2016-06-13
37.70000076293945,2016-06-14
37.59000015258789,2016-06-15
36.9900016784668,2016-06-16
37.040000915527344,2016-06-17
38.02000045776367,2016-06-20
36.5,2016-06-21
35.70000076293945,2016-06-22
36.310001373291016,2016-06-23
34.619998931884766,2016-06-24
33.86000061035156,2016-06-27
33.93000030517578,2016-06-28
34.25,2016-06-29
34.959999084472656,2016-06-30
35.43000030517578,2016-07-01
34.470001220703125,2016-07-05
34.77000045776367,2016-07-06
35.38999938964844,2016-07-07
36.83000183105469,2016-07-08
37.56999969482422,2016-07-11
37.56999969482422,2016-07-12
36.77000045776367,2016-07-13
36.900001525878906,2016-07-14
37.209999084472656,2016-07-15
37.2400016784668,2016-07-18
37.13999938964844,2016-07-19
37.869998931884766,2016-07-20
37.72999954223633,2016-07-21
37.95000076293945,2016-07-22
37.689998626708984,2016-07-25
37.15999984741211,2016-07-26
37.529998779296875,2016-07-27
37.560001373291016,2016-07-28
37.790000915527344,2016-07-29
35.70000076293945,2016-08-01
33.130001068115234,2016-08-02
33.880001068115234,2016-08-03
35.13999938964844,2016-08-04
36.0,2016-08-05
35.86000061035156,2016-08-08
36.02000045776367,2016-08-09
35.84000015258789,2016-08-10
36.099998474121094,2016-08-11
35.7400016784668,2016-08-12
37.150001525878906,2016-08-15
36.88999938964844,2016-08-16
36.66999816894531,2016-08-17
36.7599983215332,2016-08-18
36.88999938964844,2016-08-19
36.75,2016-08-22
37.130001068115234,2016-08-23
37.7599983215332,2016-08-24
37.619998931884766,2016-08-25
37.150001525878906,2016-08-26
37.150001525878906,2016-08-29
37.099998474121094,2016-08-30
37.29999923706055,2016-08-31
38.0,2016-09-01
37.810001373291016,2016-09-02
36.97999954223633,2016-09-06
36.41999816894531,2016-09-07
35.720001220703125,2016-09-08
34.22999954223633,2016-09-09
34.93000030517578,2016-09-12
34.13999938964844,2016-09-13
33.9900016784668,2016-09-14
34.970001220703125,2016-09-15
34.63999938964844,2016-09-16
34.36000061035156,2016-09-19
34.040000915527344,2016-09-20
34.59000015258789,2016-09-21
34.959999084472656,2016-09-22
34.59000015258789,2016-09-23
34.290000915527344,2016-09-26
34.689998626708984,2016-09-27
35.75,2016-09-28
35.4900016784668,2016-09-29
36.29999923706055,2016-09-30
36.619998931884766,2016-10-03
38.709999084472656,2016-10-04
37.41999816894531,2016-10-05
38.16999816894531,2016-10-06
36.209999084472656,2016-10-07
36.02000045776367,2016-10-10
35.779998779296875,2016-10-11
35.86000061035156,2016-10-12
35.7400016784668,2016-10-13
35.81999969482422,2016-10-14
36.209999084472656,2016-10-17
36.619998931884766,2016-10-18
36.7400016784668,2016-10-19
36.689998626708984,2016-10-20
36.70000076293945,2016-10-21
37.099998474121094,2016-10-24
36.43000030517578,2016-10-25
37.849998474121094,2016-10-26
38.29999923706055,2016-10-27
38.34000015258789,2016-10-28
38.09000015258789,2016-10-31
36.869998931884766,2016-11-01
36.709999084472656,2016-11-02
36.83000183105469,2016-11-03
37.189998626708984,2016-11-04
38.400001525878906,2016-11-07
37.900001525878906,2016-11-08
39.97999954223633,2016-11-09
40.290000915527344,2016-11-10
40.0099983215332,2016-11-11
40.869998931884766,2016-11-14
41.09000015258789,2016-11-15
40.97999954223633,2016-11-16
41.40999984741211,2016-11-17
41.34000015258789,2016-11-18
41.060001373291016,2016-11-21
41.4900016784668,2016-11-22
42.09000015258789,2016-11-23
42.0,2016-11-25
41.56999969482422,2016-11-28
40.790000915527344,2016-11-29
40.97999954223633,2016-11-30
41.130001068115234,2016-12-01
41.15999984741211,2016-12-02
41.599998474121094,2016-12-05
42.400001525878906,2016-12-06
43.4900016784668,2016-12-07
42.970001220703125,2016-12-08
42.95000076293945,2016-12-09
42.61000061035156,2016-12-12
41.560001373291016,2016-12-13
40.84000015258789,2016-12-14
41.59000015258789,2016-12-15
41.47999954223633,2016-12-16
41.38999938964844,2016-12-19
42.4900016784668,2016-12-20
42.29999923706055,2016-12-21
42.08000183105469,2016-12-22
42.09000015258789,2016-12-23
42.130001068115234,2016-12-27
41.209999084472656,2016-12-28
41.119998931884766,2016-12-29
40.7400016784668,2016-12-30
41.939998626708984,2017-01-03
42.0,2017-01-04
41.119998931884766,2017-01-05
40.709999084472656,2017-01-06
40.290000915527344,2017-01-09
40.779998779296875,2017-01-10
40.619998931884766,2017-01-11
40.90999984741211,2017-01-12
37.9900016784668,2017-01-13
37.75,2017-01-17
37.86000061035156,2017-01-18
38.36000061035156,2017-01-19
38.599998474121094,2017-01-20
38.689998626708984,2017-01-23
40.04999923706055,2017-01-24
40.45000076293945,2017-01-25
40.689998626708984,2017-01-26
40.310001373291016,2017-01-27
39.880001068115234,2017-01-30
40.2599983215332,2017-01-31
40.25,2017-02-01
40.220001220703125,2017-02-02
40.599998474121094,2017-02-03
40.54999923706055,2017-02-06
41.290000915527344,2017-02-07
40.790000915527344,2017-02-08
41.790000915527344,2017-02-09
42.209999084472656,2017-02-10
42.63999938964844,2017-02-13
39.79999923706055,2017-02-14
40.5,2017-02-15
40.15999984741211,2017-02-16
40.45000076293945,2017-02-17
40.34000015258789,2017-02-21
40.7400016784668,2017-02-22
40.06999969482422,2017-02-23
39.29999923706055,2017-02-24
39.869998931884766,2017-02-27
39.040000915527344,2017-02-28
39.83000183105469,2017-03-01
39.66999816894531,2017-03-02
39.470001220703125,2017-03-03
39.54999923706055,2017-03-06
39.18000030517578,2017-03-07
38.65999984741211,2017-03-08
38.380001068115234,2017-03-09
38.65999984741211,2017-03-10
39.16999816894531,2017-03-13
37.9900016784668,2017-03-14
38.7400016784668,2017-03-15
38.52000045776367,2017-03-16
38.459999084472656,2017-03-17
38.06999969482422,2017-03-20
36.790000915527344,2017-03-21
37.0099983215332,2017-03-22
37.31999969482422,2017-03-23
37.310001373291016,2017-03-24
37.4900016784668,2017-03-27
37.5099983215332,2017-03-28
37.400001525878906,2017-03-29
37.5099983215332,2017-03-30
37.279998779296875,2017-03-31
37.029998779296875,2017-04-03
36.91999816894531,2017-04-04
34.790000915527344,2017-04-05
35.77000045776367,2017-04-06
35.88999938964844,2017-04-07
36.189998626708984,2017-04-10
36.61000061035156,2017-04-11
35.599998474121094,2017-04-12
35.04999923706055,2017-04-13
35.75,2017-04-17
35.689998626708984,2017-04-18
35.5,2017-04-19
35.970001220703125,2017-04-20
35.9900016784668,2017-04-21
36.720001220703125,2017-04-24
37.130001068115234,2017-04-25
37.290000915527344,2017-04-26
36.22999954223633,2017-04-27
35.16999816894531,2017-04-28
35.540000915527344,2017-05-01
35.79999923706055,2017-05-02
35.29999923706055,2017-05-03
35.68000030517578,2017-05-04
36.08000183105469,2017-05-05
36.02000045776367,2017-05-08
36.029998779296875,2017-05-09
35.939998626708984,2017-05-10
36.02000045776367,2017-05-11
35.13999938964844,2017-05-12
35.75,2017-05-15
35.63999938964844,2017-05-16
35.04999923706055,2017-05-17
34.90999984741211,2017-05-18
35.220001220703125,2017-05-19
35.09000015258789,2017-05-22
35.18000030517578,2017-05-23
34.93000030517578,2017-05-24
34.75,2017-05-25
34.83000183105469,2017-05-26
34.52000045776367,2017-05-30
34.650001525878906,2017-05-31
35.91999816894531,2017-06-01
35.95000076293945,2017-06-02
35.630001068115234,2017-06-05
35.400001525878906,2017-06-06
35.33000183105469,2017-06-07
35.349998474121094,2017-06-08
36.279998779296875,2017-06-09
36.029998779296875,2017-06-12
36.060001373291016,2017-06-13
35.9900016784668,2017-06-14
36.0,2017-06-15
35.599998474121094,2017-06-16
36.09000015258789,2017-06-19
35.650001525878906,2017-06-20
35.369998931884766,2017-06-21
35.529998779296875,2017-06-22
35.900001525878906,2017-06-23
35.59000015258789,2017-06-26
35.43000030517578,2017-06-27
35.75,2017-06-28
36.150001525878906,2017-06-29
36.130001068115234,2017-06-30
36.59000015258789,2017-07-03
36.75,2017-07-05
36.029998779296875,2017-07-06
36.13999938964844,2017-07-07
36.150001525878906,2017-07-10
35.90999984741211,2017-07-11
35.95000076293945,2017-07-12
35.91999816894531,2017-07-13
36.029998779296875,2017-07-14
36.20000076293945,2017-07-17
36.20000076293945,2017-07-18
36.650001525878906,2017-07-19
36.810001373291016,2017-07-20
36.369998931884766,2017-07-21
36.4900016784668,2017-07-24
36.540000915527344,2017-07-25
36.16999816894531,2017-07-26
36.189998626708984,2017-07-27
36.060001373291016,2017-07-28
35.970001220703125,2017-07-31
36.849998474121094,2017-08-01
