LIN,Date
10.682757377624512,1999-03-25
10.981160163879395,1999-03-26
11.637642860412598,1999-03-29
11.55806827545166,1999-03-30
11.478500366210938,1999-03-31
11.458599090576172,1999-04-01
11.458599090576172,1999-04-05
11.21988296508789,1999-04-06
11.299452781677246,1999-04-07
11.35913372039795,1999-04-08
11.339245796203613,1999-04-09
12.055404663085938,1999-04-12
12.254341125488281,1999-04-13
13.845808982849121,1999-04-14
14.502294540405273,1999-04-15
14.44261646270752,1999-04-16
15.198565483093262,1999-04-19
14.820588111877441,1999-04-20
15.49696159362793,1999-04-21
15.079197883605957,1999-04-22
15.357707977294922,1999-04-23
15.158783912658691,1999-04-26
14.900163650512695,1999-04-27
15.775473594665527,1999-04-28
16.252918243408203,1999-04-29
16.471744537353516,1999-04-30
17.307270050048828,1999-05-03
16.869619369506836,1999-05-04
16.27280044555664,1999-05-05
17.08843994140625,1999-05-06
16.869619369506836,1999-05-07
17.02875518798828,1999-05-10
18.500879287719727,1999-05-11
17.46640968322754,1999-05-12
17.744922637939453,1999-05-13
17.24758529663086,1999-05-14
16.63089370727539,1999-05-17
16.730361938476562,1999-05-18
16.750247955322266,1999-05-19
16.750247955322266,1999-05-20
17.008861541748047,1999-05-21
16.59109878540039,1999-05-24
16.053977966308594,1999-05-25
15.795373916625977,1999-05-26
15.49696159362793,1999-05-27
15.715790748596191,1999-05-28
16.27280044555664,1999-06-01
16.23301887512207,1999-06-02
16.97589683532715,1999-06-03
17.235218048095703,1999-06-04
16.736513137817383,1999-06-07
16.556978225708008,1999-06-08
16.217859268188477,1999-06-09
15.87874698638916,1999-06-10
16.038330078125,1999-06-11
16.27770233154297,1999-06-14
16.118118286132812,1999-06-15
16.15801239013672,1999-06-16
16.098167419433594,1999-06-17
16.10814666748047,1999-06-18
15.699209213256836,1999-06-21
16.01837921142578,1999-06-22
15.938586235046387,1999-06-23
15.439881324768066,1999-06-24
15.360082626342773,1999-06-25
15.200511932373047,1999-06-28
15.838850021362305,1999-06-29
15.619418144226074,1999-06-30
15.220455169677734,1999-07-01
15.858792304992676,1999-07-02
15.779003143310547,1999-07-06
15.938586235046387,1999-07-07
15.958529472351074,1999-07-08
15.978484153747559,1999-07-09
15.838850021362305,1999-07-12
14.981077194213867,1999-07-13
15.41993522644043,1999-07-14
15.380035400390625,1999-07-15
15.639359474182129,1999-07-16
14.92122745513916,1999-07-19
15.080816268920898,1999-07-20
14.841435432434082,1999-07-21
14.661900520324707,1999-07-22
14.801544189453125,1999-07-23
14.841435432434082,1999-07-26
14.901280403137207,1999-07-27
14.981077194213867,1999-07-28
14.801544189453125,1999-07-29
14.721749305725098,1999-07-30
14.801544189453125,1999-08-02
15.001021385192871,1999-08-03
15.87874698638916,1999-08-04
15.978484153747559,1999-08-05
15.89869499206543,1999-08-06
15.639359474182129,1999-08-09
15.619418144226074,1999-08-10
15.838850021362305,1999-08-11
16.25775909423828,1999-08-12
16.098167419433594,1999-08-13
15.779003143310547,1999-08-16
15.798954963684082,1999-08-17
15.699209213256836,1999-08-18
15.559569358825684,1999-08-19
15.639359474182129,1999-08-20
15.798954963684082,1999-08-23
16.038330078125,1999-08-24
15.87874698638916,1999-08-25
15.360082626342773,1999-08-26
15.559569358825684,1999-08-27
14.981077194213867,1999-08-30
15.001021385192871,1999-08-31
15.200511932373047,1999-09-01
15.165288925170898,1999-09-02
15.345358848571777,1999-09-03
14.92520809173584,1999-09-07
15.165288925170898,1999-09-08
15.20530891418457,1999-09-09
15.085270881652832,1999-09-10
15.265329360961914,1999-09-13
15.005239486694336,1999-09-14
14.94521427154541,1999-09-15
14.90520191192627,1999-09-16
15.085270881652832,1999-09-17
14.525071144104004,1999-09-20
14.24496841430664,1999-09-21
14.204957008361816,1999-09-22
13.724793434143066,1999-09-23
13.284639358520508,1999-09-24
14.24496841430664,1999-09-27
14.445036888122559,1999-09-28
14.785165786743164,1999-09-29
14.725142478942871,1999-09-30
14.645111083984375,1999-10-01
14.665117263793945,1999-10-04
14.725142478942871,1999-10-05
14.705129623413086,1999-10-06
15.105266571044922,1999-10-07
15.045248985290527,1999-10-08
14.92520809173584,1999-10-11
14.62509536743164,1999-10-12
14.425030708312988,1999-10-13
14.385014533996582,1999-10-14
13.824822425842285,1999-10-15
14.004895210266113,1999-10-18
13.844830513000488,1999-10-19
13.984875679016113,1999-10-20
14.565086364746094,1999-10-21
14.40502643585205,1999-10-22
14.565086364746094,1999-10-25
14.545080184936523,1999-10-26
14.60509204864502,1999-10-27
14.6851224899292,1999-10-28
14.965219497680664,1999-10-29
14.825177192687988,1999-11-01
14.765153884887695,1999-11-02
14.725142478942871,1999-11-03
15.145285606384277,1999-11-04
15.185296058654785,1999-11-05
14.845183372497559,1999-11-08
14.985227584838867,1999-11-09
15.185296058654785,1999-11-10
15.145285606384277,1999-11-11
14.725142478942871,1999-11-12
15.285332679748535,1999-11-15
15.6654691696167,1999-11-16
15.345358848571777,1999-11-17
14.965219497680664,1999-11-18
14.965219497680664,1999-11-19
14.94521427154541,1999-11-22
14.60509204864502,1999-11-23
14.34500789642334,1999-11-24
14.184945106506348,1999-11-26
14.184945106506348,1999-11-29
14.28498649597168,1999-11-30
14.465049743652344,1999-12-01
14.525071144104004,1999-12-02
14.730578422546387,1999-12-03
14.389404296875,1999-12-06
14.44961166381836,1999-12-07
14.44961166381836,1999-12-08
14.630229949951172,1999-12-09
14.750638961791992,1999-12-10
14.665350914001465,1999-12-13
14.349264144897461,1999-12-14
14.810847282409668,1999-12-15
15.091814994812012,1999-12-16
15.031610488891602,1999-12-17
14.770712852478027,1999-12-20
14.790785789489746,1999-12-21
14.850990295410156,1999-12-22
15.212225914001465,1999-12-23
15.493194580078125,1999-12-27
15.994915008544922,1999-12-28
16.41636848449707,1999-12-29
16.255809783935547,1999-12-30
16.155458450317383,1999-12-31
15.994915008544922,2000-01-03
15.713947296142578,2000-01-04
15.994915008544922,2000-01-05
17.178977966308594,2000-01-06
17.199047088623047,2000-01-07
17.219118118286133,2000-01-10
17.50008201599121,2000-01-11
17.199047088623047,2000-01-12
16.958223342895508,2000-01-13
17.158906936645508,2000-01-14
16.41636848449707,2000-01-18
15.794219970703125,2000-01-19
15.212225914001465,2000-01-20
15.051674842834473,2000-01-21
15.653743743896484,2000-01-24
14.108441352844238,2000-01-25
13.787330627441406,2000-01-26
14.048233032226562,2000-01-27
13.104988098144531,2000-01-28
13.084922790527344,2000-01-31
13.165202140808105,2000-02-01
12.522990226745605,2000-02-02
13.00465202331543,2000-02-03
13.285613059997559,2000-02-04
13.48630142211914,2000-02-07
13.064859390258789,2000-02-08
12.643406867980957,2000-02-09
12.342371940612793,2000-02-10
12.081482887268066,2000-02-11
12.462785720825195,2000-02-14
12.9243745803833,2000-02-15
13.18526554107666,2000-02-16
13.125061988830566,2000-02-17
12.723690032958984,2000-02-18
12.68354606628418,2000-02-22
12.322305679321289,2000-02-23
11.539620399475098,2000-02-24
11.399133682250977,2000-02-25
11.338927268981934,2000-02-28
10.83720588684082,2000-02-29
10.696724891662598,2000-03-01
10.4960355758667,2000-03-02
11.009824752807617,2000-03-03
10.929170608520508,2000-03-06
10.344398498535156,2000-03-07
10.364562034606934,2000-03-08
10.263738632202148,2000-03-09
10.808185577392578,2000-03-10
10.767854690551758,2000-03-13
10.848511695861816,2000-03-14
12.018052101135254,2000-03-15
12.925457000732422,2000-03-16
11.937395095825195,2000-03-17
12.260029792785645,2000-03-20
12.56249713897705,2000-03-21
12.139043807983398,2000-03-22
12.179368019104004,2000-03-23
12.522164344787598,2000-03-24
12.320518493652344,2000-03-27
12.501998901367188,2000-03-28
12.844797134399414,2000-03-29
13.369073867797852,2000-03-30
13.429561614990234,2000-03-31
13.449735641479492,2000-04-03
13.510221481323242,2000-04-04
13.227925300598145,2000-04-05
13.530391693115234,2000-04-06
13.348910331726074,2000-04-07
13.389242172241211,2000-04-10
14.377296447753906,2000-04-11
14.29664421081543,2000-04-12
13.832859992980957,2000-04-13
12.864965438842773,2000-04-14
12.885128021240234,2000-04-17
12.280186653137207,2000-04-18
12.421341896057129,2000-04-19
13.570720672607422,2000-04-20
13.611048698425293,2000-04-24
13.792532920837402,2000-04-25
14.034507751464844,2000-04-26
14.074830055236816,2000-04-27
14.336970329284668,2000-04-28
14.518454551696777,2000-05-01
15.083056449890137,2000-05-02
14.800762176513672,2000-05-03
14.67977523803711,2000-05-04
14.8814115524292,2000-05-05
14.740265846252441,2000-05-08
14.599113464355469,2000-05-09
14.256316184997559,2000-05-10
14.63944149017334,2000-05-11
14.498290061950684,2000-05-12
14.841087341308594,2000-05-15
14.67977523803711,2000-05-16
14.518454551696777,2000-05-17
14.67977523803711,2000-05-18
14.800762176513672,2000-05-19
15.002399444580078,2000-05-22
15.466188430786133,2000-05-23
15.224214553833008,2000-05-24
14.357137680053711,2000-05-25
13.570720672607422,2000-05-26
13.510221481323242,2000-05-30
13.550556182861328,2000-05-31
13.369073867797852,2000-06-01
13.18759536743164,2000-06-02
13.177072525024414,2000-06-05
13.116345405578613,2000-06-06
12.87345027923584,2000-06-07
12.772238731384277,2000-06-08
12.853215217590332,2000-06-09
12.792485237121582,2000-06-12
12.38766098022461,2000-06-13
12.731758117675781,2000-06-14
12.488863945007324,2000-06-15
12.488863945007324,2000-06-16
12.165008544921875,2000-06-19
12.38766098022461,2000-06-20
12.043559074401855,2000-06-21
12.084046363830566,2000-06-22
12.003076553344727,2000-06-23
11.841142654418945,2000-06-26
12.590072631835938,2000-06-27
12.498983383178711,2000-06-28
12.043559074401855,2000-06-29
12.124520301818848,2000-06-30
12.448381423950195,2000-07-03
12.428141593933105,2000-07-05
12.023316383361816,2000-07-06
11.820903778076172,2000-07-07
11.982834815979004,2000-07-10
12.225730895996094,2000-07-11
12.448381423950195,2000-07-12
12.731758117675781,2000-07-13
12.671040534973145,2000-07-14
12.488863945007324,2000-07-17
12.468622207641602,2000-07-18
12.50910472869873,2000-07-19
12.75200366973877,2000-07-20
12.87345027923584,2000-07-21
12.326932907104492,2000-07-24
12.428141593933105,2000-07-25
12.610313415527344,2000-07-26
12.691278457641602,2000-07-27
12.52934741973877,2000-07-28
12.812724113464355,2000-07-31
12.75200366973877,2000-08-01
12.731758117675781,2000-08-02
12.792485237121582,2000-08-03
12.853215217590332,2000-08-04
13.642621040344238,2000-08-07
13.946235656738281,2000-08-08
13.703338623046875,2000-08-09
13.561649322509766,2000-08-10
13.925992012023926,2000-08-11
14.189135551452637,2000-08-14
14.229618072509766,2000-08-15
14.45226764678955,2000-08-16
14.249863624572754,2000-08-17
14.087933540344238,2000-08-18
14.128403663635254,2000-08-21
14.45226764678955,2000-08-22
14.148652076721191,2000-08-23
14.148652076721191,2000-08-24
14.249863624572754,2000-08-25
14.249863624572754,2000-08-28
14.310577392578125,2000-08-29
14.027203559875488,2000-08-30
14.335883140563965,2000-08-31
14.330824851989746,2000-09-01
14.290336608886719,2000-09-05
14.62509536743164,2000-09-06
14.218836784362793,2000-09-07
13.670401573181152,2000-09-08
13.69071102142334,2000-09-11
13.670401573181152,2000-09-12
13.203206062316895,2000-09-13
13.101643562316895,2000-09-14
12.451639175415039,2000-09-15
12.329763412475586,2000-09-18
11.96413516998291,2000-09-19
11.700079917907715,2000-09-20
11.94382381439209,2000-09-21
11.903203964233398,2000-09-22
11.862573623657227,2000-09-25
11.578202247619629,2000-09-26
11.557886123657227,2000-09-27
11.842262268066406,2000-09-28
12.146952629089355,2000-09-29
12.390705108642578,2000-10-02
13.000086784362793,2000-10-03
12.573518753051758,2000-10-04
12.228202819824219,2000-10-05
12.167259216308594,2000-10-06
12.431329727172852,2000-10-09
12.4110107421875,2000-10-10
12.146952629089355,2000-10-11
11.720382690429688,2000-10-12
11.375069618225098,2000-10-13
12.10632610321045,2000-10-16
11.496950149536133,2000-10-17
11.842262268066406,2000-10-18
10.623501777648926,2000-10-19
10.4610013961792,2000-10-20
10.298500061035156,2000-10-23
10.928194999694824,2000-10-24
10.826631546020508,2000-10-25
11.131319046020508,2000-10-26
11.496950149536133,2000-10-27
11.761016845703125,2000-10-30
12.10632610321045,2000-10-31
11.679759979248047,2000-11-01
11.842262268066406,2000-11-02
12.065703392028809,2000-11-03
11.903203964233398,2000-11-06
11.903203964233398,2000-11-07
12.045389175415039,2000-11-08
11.740694999694824,2000-11-09
11.557886123657227,2000-11-10
11.395381927490234,2000-11-13
11.639138221740723,2000-11-14
11.496950149536133,2000-11-15
11.192258834838867,2000-11-16
11.293817520141602,2000-11-17
11.029755592346191,2000-11-20
11.050069808959961,2000-11-21
11.151631355285645,2000-11-22
11.375069618225098,2000-11-24
11.395381927490234,2000-11-27
11.415696144104004,2000-11-28
11.862573623657227,2000-11-29
11.679759979248047,2000-11-30
11.94382381439209,2000-12-01
12.451639175415039,2000-12-04
12.461430549621582,2000-12-05
12.3186616897583,2000-12-06
12.17588996887207,2000-12-07
12.339059829711914,2000-12-08
12.196292877197266,2000-12-11
12.420639038085938,2000-12-12
12.991703987121582,2000-12-13
13.093674659729004,2000-12-14
12.910122871398926,2000-12-15
13.256840705871582,2000-12-18
13.379216194152832,2000-12-19
13.318028450012207,2000-12-20
13.562772750854492,2000-12-21
13.970669746398926,2000-12-22
14.174625396728516,2000-12-26
14.398968696594238,2000-12-27
14.419361114501953,2000-12-28
14.480548858642578,2000-12-29
14.052248001098633,2001-01-02
14.562129020690918,2001-01-03
14.806872367858887,2001-01-04
14.786473274230957,2001-01-05
14.521341323852539,2001-01-08
14.195014953613281,2001-01-09
14.256206512451172,2001-01-10
14.093040466308594,2001-01-11
13.827906608581543,2001-01-12
14.052248001098633,2001-01-16
13.950273513793945,2001-01-17
13.807515144348145,2001-01-18
13.13447093963623,2001-01-19
13.052887916564941,2001-01-22
13.460790634155273,2001-01-23
13.277230262756348,2001-01-24
13.460790634155273,2001-01-25
13.195657730102539,2001-01-26
13.849119186401367,2001-01-29
14.622502326965332,2001-01-30
14.465865135192871,2001-01-31
14.762815475463867,2001-02-01
14.710607528686523,2001-02-02
14.860721588134766,2001-02-05
14.847662925720215,2001-02-06
14.8052396774292,2001-02-07
14.831347465515137,2001-02-08
14.596392631530762,2001-02-09
14.612713813781738,2001-02-12
14.684494018554688,2001-02-13
14.573552131652832,2001-02-14
14.844404220581055,2001-02-15
14.661651611328125,2001-02-16
14.713871002197266,2001-02-20
14.364704132080078,2001-02-21
14.106914520263672,2001-02-22
13.787111282348633,2001-02-23
14.198284149169922,2001-02-26
14.21459674835205,2001-02-27
14.553974151611328,2001-02-28
14.328807830810547,2001-03-01
14.377754211425781,2001-03-02
14.842936515808105,2001-03-05
15.48172378540039,2001-03-06
16.17948341369629,2001-03-07
16.10087013244629,2001-03-08
16.018964767456055,2001-03-09
15.458789825439453,2001-03-12
15.134481430053711,2001-03-13
14.856032371520996,2001-03-14
14.643108367919922,2001-03-15
14.620180130004883,2001-03-16
15.108275413513184,2001-03-19
14.937932968139648,2001-03-20
14.610349655151367,2001-03-21
14.286026954650879,2001-03-22
14.476040840148926,2001-03-23
14.54155445098877,2001-03-26
14.72172737121582,2001-03-27
14.741377830505371,2001-03-28
14.495689392089844,2001-03-29
14.62672233581543,2001-03-30
14.803625106811523,2001-04-02
14.495689392089844,2001-04-03
14.751205444335938,2001-04-04
15.27206802368164,2001-04-05
15.068955421447754,2001-04-06
15.209831237792969,2001-04-09
15.671722412109375,2001-04-10
15.085342407226562,2001-04-11
15.363794326782227,2001-04-12
15.50137710571289,2001-04-16
15.560345649719238,2001-04-17
16.09758949279785,2001-04-18
15.652070045471191,2001-04-19
15.134481430053711,2001-04-20
15.137757301330566,2001-04-23
15.553784370422363,2001-04-24
15.697924613952637,2001-04-25
16.051725387573242,2001-04-26
15.887932777404785,2001-04-27
15.504656791687012,2001-04-30
15.714301109313965,2001-05-01
15.80276107788086,2001-05-02
15.61275863647461,2001-05-03
16.018964767456055,2001-05-04
15.484994888305664,2001-05-07
15.724141120910645,2001-05-08
15.779829978942871,2001-05-09
16.366199493408203,2001-05-10
16.17292594909668,2001-05-11
16.281023025512695,2001-05-14
16.284311294555664,2001-05-15
17.02792739868164,2001-05-16
17.68964958190918,2001-05-17
17.057416915893555,2001-05-18
16.968961715698242,2001-05-21
16.82809829711914,2001-05-22
16.60207748413086,2001-05-23
16.281023025512695,2001-05-24
16.294137954711914,2001-05-25
16.39241600036621,2001-05-29
16.186025619506836,2001-05-30
16.474306106567383,2001-05-31
16.22207260131836,2001-06-01
16.55620574951172,2001-06-04
16.720542907714844,2001-06-05
16.861886978149414,2001-06-06
16.98021697998047,2001-06-07
16.6646728515625,2001-06-08
16.648239135742188,2001-06-11
16.43130111694336,2001-06-12
16.63837432861328,2001-06-13
16.253816604614258,2001-06-14
16.37871742248535,2001-06-15
16.37871742248535,2001-06-18
16.444442749023438,2001-06-19
16.46746063232422,2001-06-20
15.941557884216309,2001-06-21
15.58327579498291,2001-06-22
15.290746688842773,2001-06-25
15.086954116821289,2001-06-26
15.274304389953613,2001-06-27
15.303889274597168,2001-06-28
15.44851016998291,2001-06-29
15.514252662658691,2001-07-02
15.251299858093262,2001-07-03
15.44851016998291,2001-07-05
15.146120071411133,2001-07-06
15.372909545898438,2001-07-09
15.386063575744629,2001-07-10
15.109952926635742,2001-07-11
15.162550926208496,2001-07-12
14.807562828063965,2001-07-13
14.731961250305176,2001-07-16
14.837152481079102,2001-07-17
14.646509170532227,2001-07-18
15.155974388122559,2001-07-19
14.889737129211426,2001-07-20
14.807562828063965,2001-07-23
14.459149360656738,2001-07-24
14.781268119812012,2001-07-25
14.81743049621582,2001-07-26
14.794419288635254,2001-07-27
14.692523002624512,2001-07-30
14.902886390686035,2001-07-31
14.922599792480469,2001-08-01
15.165837287902832,2001-08-02
15.412357330322266,2001-08-03
15.3893461227417,2001-08-06
15.695037841796875,2001-08-07
15.284167289733887,2001-08-08
15.231576919555664,2001-08-09
15.4813814163208,2001-08-10
15.44194221496582,2001-08-13
15.425506591796875,2001-08-14
15.422220230102539,2001-08-15
15.201996803283691,2001-08-16
15.162550926208496,2001-08-17
15.119820594787598,2001-08-20
15.294024467468262,2001-08-21
15.438652038574219,2001-08-22
15.44194221496582,2001-08-23
15.593135833740234,2001-08-24
15.609576225280762,2001-08-27
15.333477020263672,2001-08-28
15.415648460388184,2001-08-29
15.30717658996582,2001-08-30
15.47152042388916,2001-08-31
15.938271522521973,2001-09-04
16.024030685424805,2001-09-05
16.188947677612305,2001-09-06
15.865694999694824,2001-09-07
15.700765609741211,2001-09-10
14.249443054199219,2001-09-17
14.166976928710938,2001-09-18
13.45120620727539,2001-09-19
12.930047035217285,2001-09-20
12.303337097167969,2001-09-21
13.02570915222168,2001-09-24
13.39183521270752,2001-09-25
13.118063926696777,2001-09-26
13.612835884094238,2001-09-27
13.853626251220703,2001-09-28
13.853626251220703,2001-10-01
13.688706398010254,2001-10-02
13.853626251220703,2001-10-03
13.873414039611816,2001-10-04
13.982271194458008,2001-10-05
13.513877868652344,2001-10-08
13.899800300598145,2001-10-09
14.364890098571777,2001-10-10
15.36103343963623,2001-10-11
15.354437828063965,2001-10-12
15.192805290222168,2001-10-15
15.27856731414795,2001-10-16
14.79369068145752,2001-10-17
15.02458667755127,2001-10-18
14.816778182983398,2001-10-19
15.895383834838867,2001-10-22
15.911879539489746,2001-10-23
15.674384117126465,2001-10-24
15.911879539489746,2001-10-25
16.40665054321289,2001-10-26
16.08339500427246,2001-10-29
15.631503105163574,2001-10-30
15.562234878540039,2001-10-31
15.994349479675293,2001-11-01
16.383556365966797,2001-11-02
16.050411224365234,2001-11-05
16.179046630859375,2001-11-06
16.162561416625977,2001-11-07
16.307693481445312,2001-11-08
16.449533462524414,2001-11-09
16.175756454467773,2001-11-12
16.785972595214844,2001-11-13
17.06634521484375,2001-11-14
17.06304359436035,2001-11-15
17.08283805847168,2001-11-16
17.267553329467773,2001-11-19
17.247766494750977,2001-11-20
17.010276794433594,2001-11-21
17.29064178466797,2001-11-23
17.152099609375,2001-11-26
17.280750274658203,2001-11-27
17.267553329467773,2001-11-28
17.168594360351562,2001-11-29
17.4555606842041,2001-11-30
17.188392639160156,2001-12-03
17.29393768310547,2001-12-04
17.965702056884766,2001-12-05
17.87305450439453,2001-12-06
17.77708625793457,2001-12-07
17.419696807861328,2001-12-10
17.578535079956055,2001-12-11
17.413068771362305,2001-12-12
17.158266067504883,2001-12-13
17.214521408081055,2001-12-14
17.55206298828125,2001-12-17
18.048439025878906,2001-12-18
17.969018936157227,2001-12-19
18.167572021484375,2001-12-20
17.912755966186523,2001-12-21
18.290010452270508,2001-12-24
18.27678108215332,2001-12-26
18.137794494628906,2001-12-27
18.15102767944336,2001-12-28
18.283395767211914,2001-12-31
18.15433692932129,2002-01-02
18.114635467529297,2002-01-03
18.37936782836914,2002-01-04
18.342958450317383,2002-01-07
18.11793327331543,2002-01-08
17.89952850341797,2002-01-09
17.571924209594727,2002-01-10
17.37005043029785,2002-01-11
16.741302490234375,2002-01-14
16.767776489257812,2002-01-15
16.29124641418457,2002-01-16
16.36075210571289,2002-01-17
16.211828231811523,2002-01-18
16.251535415649414,2002-01-22
17.12848663330078,2002-01-23
17.94916343688965,2002-01-24
18.49186897277832,2002-01-25
18.501808166503906,2002-01-28
18.167572021484375,2002-01-29
18.72020721435547,2002-01-30
19.209970474243164,2002-01-31
18.945241928100586,2002-02-01
18.779767990112305,2002-02-04
18.399215698242188,2002-02-05
18.581226348876953,2002-02-06
18.478641510009766,2002-02-07
18.624248504638672,2002-02-08
19.243074417114258,2002-02-11
19.027971267700195,2002-02-12
19.027971267700195,2002-02-13
18.96177864074707,2002-02-14
19.0246639251709,2002-02-15
18.43562126159668,2002-02-19
18.862512588500977,2002-02-20
18.928701400756836,2002-02-21
19.044517517089844,2002-02-22
19.35889434814453,2002-02-25
19.06106185913086,2002-02-26
19.114004135131836,2002-02-27
19.16033935546875,2002-02-28
19.276151657104492,2002-03-01
20.05051612854004,2002-03-04
19.253799438476562,2002-03-05
19.672080993652344,2002-03-06
19.834741592407227,2002-03-07
20.02063751220703,2002-03-08
20.103633880615234,2002-03-11
20.007360458374023,2002-03-12
19.655475616455078,2002-03-13
19.768346786499023,2002-03-14
19.911094665527344,2002-03-15
19.934329986572266,2002-03-18
20.04055404663086,2002-03-19
19.9675235748291,2002-03-20
19.469579696655273,2002-03-21
19.37994956970215,2002-03-22
19.03139305114746,2002-03-25
19.31356430053711,2002-03-26
19.70195198059082,2002-03-27
19.85133934020996,2002-03-28
19.456300735473633,2002-04-01
19.582454681396484,2002-04-02
19.087827682495117,2002-04-03
18.795690536499023,2002-04-04
18.93180274963379,2002-04-05
18.984914779663086,2002-04-08
19.3699951171875,2002-04-09
19.665433883666992,2002-04-10
19.668760299682617,2002-04-11
19.6422061920166,2002-04-12
19.456300735473633,2002-04-15
19.73182487487793,2002-04-16
19.824787139892578,2002-04-17
19.585769653320312,2002-04-18
19.56917381286621,2002-04-19
18.965002059936523,2002-04-22
18.447141647338867,2002-04-23
18.838850021362305,2002-04-24
18.832210540771484,2002-04-25
18.885326385498047,2002-04-26
18.62307357788086,2002-04-29
18.95503807067871,2002-04-30
19.124338150024414,2002-05-01
19.73516082763672,2002-05-02
19.675397872924805,2002-05-03
19.4363956451416,2002-05-06
19.50278091430664,2002-05-07
19.778295516967773,2002-05-08
19.854650497436523,2002-05-09
19.486181259155273,2002-05-10
19.53597640991211,2002-05-13
19.9509220123291,2002-05-14
19.91773223876953,2002-05-15
19.652162551879883,2002-05-16
19.549243927001953,2002-05-17
19.396554946899414,2002-05-20
19.19405174255371,2002-05-21
19.303600311279297,2002-05-22
19.44966697692871,2002-05-23
19.303600311279297,2002-05-24
18.97827911376953,2002-05-28
18.689472198486328,2002-05-29
18.37742805480957,2002-05-30
18.589879989624023,2002-05-31
18.025541305541992,2002-06-03
17.79317283630371,2002-06-04
18.192943572998047,2002-06-05
17.8531436920166,2002-06-06
18.039695739746094,2002-06-07
18.389495849609375,2002-06-10
18.043031692504883,2002-06-11
18.039695739746094,2002-06-12
17.743202209472656,2002-06-13
17.593294143676758,2002-06-14
18.47278594970703,2002-06-17
18.62936019897461,2002-06-18
18.436134338378906,2002-06-19
18.38283348083496,2002-06-20
18.16629409790039,2002-06-21
18.212928771972656,2002-06-24
18.389495849609375,2002-06-25
17.993057250976562,2002-06-26
18.61603546142578,2002-06-27
18.979158401489258,2002-06-28
18.489442825317383,2002-07-01
17.763185501098633,2002-07-02
17.490018844604492,2002-07-03
18.242919921875,2002-07-05
17.959747314453125,2002-07-08
17.473356246948242,2002-07-09
16.923673629760742,2002-07-10
16.657154083251953,2002-07-11
17.340099334716797,2002-07-12
16.907007217407227,2002-07-15
16.34067153930664,2002-07-16
16.890357971191406,2002-07-17
16.5039119720459,2002-07-18
16.01419448852539,2002-07-19
15.22130012512207,2002-07-22
15.194659233093262,2002-07-23
16.753765106201172,2002-07-24
17.816497802734375,2002-07-25
17.176862716674805,2002-07-26
17.923095703125,2002-07-29
17.559974670410156,2002-07-30
17.423385620117188,2002-07-31
17.57329750061035,2002-08-01
16.523900985717773,2002-08-02
16.324007034301758,2002-08-05
17.030275344848633,2002-08-06
17.63658905029297,2002-08-07
18.37284278869629,2002-08-08
18.49610137939453,2002-08-09
18.039695739746094,2002-08-12
18.146303176879883,2002-08-13
18.632692337036133,2002-08-14
18.309545516967773,2002-08-15
18.226259231567383,2002-08-16
18.679332733154297,2002-08-19
18.269567489624023,2002-08-20
18.482776641845703,2002-08-21
18.89254379272461,2002-08-22
18.65933609008789,2002-08-23
19.08576774597168,2002-08-26
19.415584564208984,2002-08-27
18.81258773803711,2002-08-28
18.6560115814209,2002-08-29
18.66600799560547,2002-08-30
17.936420440673828,2002-09-03
18.504770278930664,2002-09-04
17.72913932800293,2002-09-05
18.223939895629883,2002-09-06
18.203876495361328,2002-09-09
18.762208938598633,2002-09-10
19.079801559448242,2002-09-11
18.641841888427734,2002-09-12
18.78226089477539,2002-09-13
18.464651107788086,2002-09-16
18.27408790588379,2002-09-17
18.287464141845703,2002-09-18
17.796005249023438,2002-09-19
17.839466094970703,2002-09-20
17.384790420532227,2002-09-23
16.716150283813477,2002-09-24
16.716150283813477,2002-09-25
17.348020553588867,2002-09-26
17.271120071411133,2002-09-27
17.087242126464844,2002-09-30
17.652244567871094,2002-10-01
16.79972267150879,2002-10-02
17.057157516479492,2002-10-03
16.893335342407227,2002-10-04
16.809751510620117,2002-10-07
17.518526077270508,2002-10-08
16.582426071166992,2002-10-09
17.57535171508789,2002-10-10
18.227285385131836,2002-10-11
17.96985626220703,2002-10-14
18.949419021606445,2002-10-15
17.849502563476562,2002-10-16
18.13701820373535,2002-10-17
18.264053344726562,2002-10-18
18.474685668945312,2002-10-21
17.986570358276367,2002-10-22
17.652244567871094,2002-10-23
17.1072998046875,2002-10-24
17.51183319091797,2002-10-25
17.21428680419922,2002-10-28
17.1842041015625,2002-10-29
17.719114303588867,2002-10-30
18.22059440612793,2002-10-31
18.665245056152344,2002-11-01
18.40447235107422,2002-11-04
18.210569381713867,2002-11-05
18.635156631469727,2002-11-06
18.040063858032227,2002-11-07
18.153730392456055,2002-11-08
17.4516544342041,2002-11-11
17.83612632751465,2002-11-12
18.036718368530273,2002-11-13
18.641841888427734,2002-11-14
18.905963897705078,2002-11-15
18.70536994934082,2002-11-18
18.81235122680664,2002-11-19
19.190143585205078,2002-11-20
19.554546356201172,2002-11-21
18.989538192749023,2002-11-22
19.320514678955078,2002-11-25
18.752174377441406,2002-11-26
19.360633850097656,2002-11-27
19.725061416625977,2002-11-29
19.55789566040039,2002-12-02
19.49103355407715,2002-12-03
19.095226287841797,2002-12-04
18.937589645385742,2002-12-05
19.28307342529297,2002-12-06
18.994613647460938,2002-12-09
