CNP,Date
0.23750460147857666,1975-09-22
0.23588909208774567,1975-09-23
0.24396741390228271,1975-09-24
0.24235153198242188,1975-09-25
0.2455831617116928,1975-09-26
0.2407360076904297,1975-09-29
0.23588909208774567,1975-09-30
0.23750460147857666,1975-10-01
0.2407360076904297,1975-10-02
0.2455831617116928,1975-10-03
0.2568926513195038,1975-10-06
0.25850847363471985,1975-10-07
0.25850847363471985,1975-10-08
0.25850847363471985,1975-10-09
0.2633553743362427,1975-10-10
0.2714337706565857,1975-10-13
0.2714337706565857,1975-10-14
0.27304935455322266,1975-10-15
0.28112801909446716,1975-10-16
0.2875906229019165,1975-10-17
0.2714337706565857,1975-10-20
0.2843593955039978,1975-10-21
0.2778967320919037,1975-10-22
0.27466538548469543,1975-10-23
0.27466538548469543,1975-10-24
0.27628082036972046,1975-10-27
0.2827434837818146,1975-10-28
0.2827434837818146,1975-10-29
0.2892063856124878,1975-10-30
0.29405319690704346,1975-10-31
0.29405319690704346,1975-11-03
0.29405319690704346,1975-11-04
0.29082173109054565,1975-11-05
0.29405319690704346,1975-11-06
0.2958946228027344,1975-11-07
0.2958946228027344,1975-11-10
0.2958946228027344,1975-11-11
0.30246973037719727,1975-11-12
0.3090452253818512,1975-11-13
0.3106890320777893,1975-11-14
0.31233304738998413,1975-11-17
0.3057573735713959,1975-11-18
0.2942507266998291,1975-11-19
0.29753831028938293,1975-11-20
0.29753831028938293,1975-11-21
0.30082613229751587,1975-11-24
0.30082613229751587,1975-11-25
0.30246973037719727,1975-11-26
0.2991821765899658,1975-11-28
0.29753831028938293,1975-12-01
0.2958946228027344,1975-12-02
0.28438735008239746,1975-12-03
0.28438735008239746,1975-12-04
0.2860312759876251,1975-12-05
0.28438735008239746,1975-12-08
0.28438735008239746,1975-12-09
0.28438735008239746,1975-12-10
0.2860312759876251,1975-12-11
0.28931882977485657,1975-12-12
0.2942507266998291,1975-12-15
0.2958946228027344,1975-12-16
0.2942507266998291,1975-12-17
0.2942507266998291,1975-12-18
0.2958946228027344,1975-12-19
0.2991821765899658,1975-12-22
0.29753831028938293,1975-12-23
0.3041137456893921,1975-12-24
0.31233304738998413,1975-12-26
0.3090452253818512,1975-12-29
0.3041137456893921,1975-12-30
0.3106890320777893,1975-12-31
0.31233304738998413,1976-01-02
0.3189084529876709,1976-01-05
0.3221961557865143,1976-01-06
0.3090452253818512,1976-01-07
0.3074014484882355,1976-01-08
0.3090452253818512,1976-01-09
0.3057573735713959,1976-01-12
0.3041137456893921,1976-01-13
0.3090452253818512,1976-01-14
0.3074014484882355,1976-01-15
0.31233304738998413,1976-01-16
0.3221961557865143,1976-01-19
0.3221961557865143,1976-01-20
0.3221961557865143,1976-01-21
0.31562063097953796,1976-01-22
0.31726470589637756,1976-01-23
0.3189084529876709,1976-01-26
0.3189084529876709,1976-01-27
0.3189084529876709,1976-01-28
0.32055240869522095,1976-01-29
0.3106890320777893,1976-01-30
0.3189084529876709,1976-02-02
0.32055240869522095,1976-02-03
0.31397688388824463,1976-02-04
0.31726470589637756,1976-02-05
0.3107815980911255,1976-02-06
0.3107815980911255,1976-02-09
0.314123272895813,1976-02-10
0.3174650967121124,1976-02-11
0.3174650967121124,1976-02-12
0.314123272895813,1976-02-13
0.30911099910736084,1976-02-17
0.30743977427482605,1976-02-18
0.314123272895813,1976-02-19
0.30911099910736084,1976-02-20
0.30911099910736084,1976-02-23
0.3057689666748047,1976-02-24
0.3057689666748047,1976-02-25
0.3057689666748047,1976-02-26
0.3057689666748047,1976-02-27
0.3057689666748047,1976-03-01
0.3057689666748047,1976-03-02
0.2924019992351532,1976-03-03
0.2807060480117798,1976-03-04
0.2807060480117798,1976-03-05
0.2823769152164459,1976-03-08
0.2840476632118225,1976-03-09
0.2840476632118225,1976-03-10
0.2840476632118225,1976-03-11
0.2807060480117798,1976-03-12
0.2790350615978241,1976-03-15
0.27569353580474854,1976-03-16
0.27569353580474854,1976-03-17
0.27569353580474854,1976-03-18
0.2790350615978241,1976-03-19
0.2790350615978241,1976-03-22
0.2790350615978241,1976-03-23
0.27569353580474854,1976-03-24
0.2773642838001251,1976-03-25
0.2807060480117798,1976-03-26
0.2840476632118225,1976-03-29
0.2807060480117798,1976-03-30
0.2823769152164459,1976-03-31
0.28738921880722046,1976-04-01
0.28738921880722046,1976-04-02
0.2890602648258209,1976-04-05
0.29073116183280945,1976-04-06
0.2840476632118225,1976-04-07
0.2790350615978241,1976-04-08
0.2773642838001251,1976-04-09
0.2807060480117798,1976-04-12
0.28738921880722046,1976-04-13
0.29741472005844116,1976-04-14
0.30911099910736084,1976-04-15
0.314123272895813,1976-04-19
0.3241485357284546,1976-04-20
0.3241485357284546,1976-04-21
0.3191360831260681,1976-04-22
0.32247790694236755,1976-04-23
0.32080695033073425,1976-04-26
0.3191360831260681,1976-04-27
0.31579411029815674,1976-04-28
0.3241485357284546,1976-04-29
0.32247790694236755,1976-04-30
0.3191360831260681,1976-05-03
0.3191360831260681,1976-05-04
0.3191360831260681,1976-05-05
0.32247790694236755,1976-05-06
0.3241485357284546,1976-05-07
0.32265427708625793,1976-05-10
0.32605037093162537,1976-05-11
0.32605037093162537,1976-05-12
0.32265427708625793,1976-05-13
0.3158614933490753,1976-05-14
0.31246501207351685,1976-05-17
0.300577849149704,1976-05-18
0.2954833209514618,1976-05-19
0.2988796532154083,1976-05-20
0.2920868694782257,1976-05-21
0.2920868694782257,1976-05-24
0.2852940559387207,1976-05-25
0.2954833209514618,1976-05-26
0.2988796532154083,1976-05-27
0.2988796532154083,1976-05-28
0.300577849149704,1976-06-01
0.30397406220436096,1976-06-02
0.3090687096118927,1976-06-03
0.3073704242706299,1976-06-04
0.3107667863368988,1976-06-07
0.3090687096118927,1976-06-08
0.3056725561618805,1976-06-09
0.31246501207351685,1976-06-10
0.3175596594810486,1976-06-11
0.314163476228714,1976-06-14
0.3090687096118927,1976-06-15
0.3056725561618805,1976-06-16
0.3056725561618805,1976-06-17
0.3090687096118927,1976-06-18
0.3107667863368988,1976-06-21
0.30227577686309814,1976-06-22
0.30397406220436096,1976-06-23
0.3073704242706299,1976-06-24
0.31925782561302185,1976-06-25
0.3158614933490753,1976-06-28
0.31925782561302185,1976-06-29
0.31925782561302185,1976-06-30
0.314163476228714,1976-07-01
0.3158614933490753,1976-07-02
0.3175596594810486,1976-07-06
0.3209560215473175,1976-07-07
0.32435253262519836,1976-07-08
0.32265427708625793,1976-07-09
0.3158614933490753,1976-07-12
0.32435253262519836,1976-07-13
0.32435253262519836,1976-07-14
0.3311450481414795,1976-07-15
0.32605037093162537,1976-07-16
0.329446941614151,1976-07-19
0.3345414102077484,1976-07-20
0.33623963594436646,1976-07-21
0.3379381000995636,1976-07-22
0.33623963594436646,1976-07-23
0.3379381000995636,1976-07-26
0.33623963594436646,1976-07-27
0.33623963594436646,1976-07-28
0.3396362066268921,1976-07-29
0.3396362066268921,1976-07-30
0.35152333974838257,1976-08-02
0.3566177189350128,1976-08-03
0.36171218752861023,1976-08-04
0.3600144386291504,1976-08-05
0.36171218752861023,1976-08-06
0.36341047286987305,1976-08-09
0.3600144386291504,1976-08-10
0.36341047286987305,1976-08-11
0.3566177189350128,1976-08-12
0.3600144386291504,1976-08-13
0.3602209687232971,1976-08-16
0.3602209687232971,1976-08-17
0.3550502359867096,1976-08-18
0.35160309076309204,1976-08-19
0.35160309076309204,1976-08-20
0.3533267080783844,1976-08-23
0.3602209687232971,1976-08-24
0.36539167165756226,1976-08-25
0.3602209687232971,1976-08-26
0.3584975004196167,1976-08-27
0.3584975004196167,1976-08-30
0.3619444668292999,1976-08-31
0.3671151101589203,1976-09-01
0.36539167165756226,1976-09-02
0.3774563670158386,1976-09-03
0.38262706995010376,1976-09-07
0.3774563670158386,1976-09-08
0.3688387870788574,1976-09-09
0.37400925159454346,1976-09-10
0.3671151101589203,1976-09-13
0.370562344789505,1976-09-14
0.3619444668292999,1976-09-15
0.3809034824371338,1976-09-16
0.3757328689098358,1976-09-17
0.38262706995010376,1976-09-20
0.38779759407043457,1976-09-21
0.3946920335292816,1976-09-22
0.3860742151737213,1976-09-23
0.3860742151737213,1976-09-24
0.3860742151737213,1976-09-27
0.3860742151737213,1976-09-28
0.3860742151737213,1976-09-29
0.3843507170677185,1976-09-30
0.3860742151737213,1976-10-01
0.38779759407043457,1976-10-04
0.38779759407043457,1976-10-05
0.3843507170677185,1976-10-06
0.38262706995010376,1976-10-07
0.3860742151737213,1976-10-08
0.3774563670158386,1976-10-11
0.37400925159454346,1976-10-12
0.3860742151737213,1976-10-13
0.3843507170677185,1976-10-14
0.3809034824371338,1976-10-15
0.3809034824371338,1976-10-18
0.3809034824371338,1976-10-19
0.3791799545288086,1976-10-20
0.3791799545288086,1976-10-21
0.3774563670158386,1976-10-22
0.3809034824371338,1976-10-25
0.3860742151737213,1976-10-26
0.3809034824371338,1976-10-27
0.3860742151737213,1976-10-28
0.3946920335292816,1976-10-29
0.4050332307815552,1976-11-01
0.3964153826236725,1976-11-03
0.40848028659820557,1976-11-04
0.39986228942871094,1976-11-05
0.3981388807296753,1976-11-08
0.39986228942871094,1976-11-09
0.39986228942871094,1976-11-10
0.3964153826236725,1976-11-11
0.4015859365463257,1976-11-12
0.405995637178421,1976-11-15
0.40949583053588867,1976-11-16
0.40949583053588867,1976-11-17
0.40949583053588867,1976-11-18
0.414745569229126,1976-11-19
0.42699602246284485,1976-11-22
0.43224582076072693,1976-11-23
0.4444957971572876,1976-11-24
0.4514954388141632,1976-11-26
0.44624564051628113,1976-11-29
0.4444957971572876,1976-11-30
0.44099560379981995,1976-12-01
0.43924573063850403,1976-12-02
0.44099560379981995,1976-12-03
0.447995662689209,1976-12-06
0.4427455961704254,1976-12-07
0.4427455961704254,1976-12-08
0.453245609998703,1976-12-09
0.453245609998703,1976-12-10
0.4514954388141632,1976-12-13
0.4427455961704254,1976-12-14
0.43574559688568115,1976-12-15
0.43049564957618713,1976-12-16
0.42874616384506226,1976-12-17
0.42874616384506226,1976-12-20
0.43224582076072693,1976-12-21
0.44099560379981995,1976-12-22
0.44099560379981995,1976-12-23
0.4427455961704254,1976-12-27
0.4444957971572876,1976-12-28
0.4427455961704254,1976-12-29
0.4427455961704254,1976-12-30
0.4444957971572876,1976-12-31
0.4427455961704254,1977-01-03
0.4427455961704254,1977-01-04
0.4374958574771881,1977-01-05
0.4427455961704254,1977-01-06
0.4514954388141632,1977-01-07
0.453245609998703,1977-01-10
0.4514954388141632,1977-01-11
0.447995662689209,1977-01-12
0.4549955427646637,1977-01-13
0.47774532437324524,1977-01-14
0.47249528765678406,1977-01-17
0.47424519062042236,1977-01-18
0.48649537563323975,1977-01-19
0.48299509286880493,1977-01-20
0.4847451448440552,1977-01-21
0.4952453672885895,1977-01-24
0.49874481558799744,1977-01-25
0.4847451448440552,1977-01-26
0.47949543595314026,1977-01-27
0.46549564599990845,1977-01-28
0.453245609998703,1977-01-31
0.4689951539039612,1977-02-01
0.47774532437324524,1977-02-02
0.47249528765678406,1977-02-03
0.4759952425956726,1977-02-04
0.48223617672920227,1977-02-07
0.48578208684921265,1977-02-08
0.4786900281906128,1977-02-09
0.47691723704338074,1977-02-10
0.4715982973575592,1977-02-11
0.47337135672569275,1977-02-14
0.47337135672569275,1977-02-15
0.48223617672920227,1977-02-16
0.48223617672920227,1977-02-17
0.48223617672920227,1977-02-18
0.48223617672920227,1977-02-22
0.47691723704338074,1977-02-23
0.4715982973575592,1977-02-24
0.4715982973575592,1977-02-25
0.47337135672569275,1977-02-28
0.4751441478729248,1977-03-01
0.47691723704338074,1977-03-02
0.47691723704338074,1977-03-03
0.49287351965904236,1977-03-04
0.5052840113639832,1977-03-07
0.4981927275657654,1977-03-08
0.48578208684921265,1977-03-09
0.4964193105697632,1977-03-10
0.4964193105697632,1977-03-11
0.5017383694648743,1977-03-14
0.4981927275657654,1977-03-15
0.4981927275657654,1977-03-16
0.4981927275657654,1977-03-17
0.49287351965904236,1977-03-18
0.48578208684921265,1977-03-21
0.4804632067680359,1977-03-22
0.47337135672569275,1977-03-23
0.4751441478729248,1977-03-24
0.4662792980670929,1977-03-25
0.4591880142688751,1977-03-28
0.462734192609787,1977-03-29
0.4574149549007416,1977-03-30
0.462734192609787,1977-03-31
0.47337135672569275,1977-04-01
0.4715982973575592,1977-04-04
0.46805253624916077,1977-04-05
0.462734192609787,1977-04-06
0.4591880142688751,1977-04-07
0.4591880142688751,1977-04-11
0.4574149549007416,1977-04-12
0.44855034351348877,1977-04-13
0.4450041651725769,1977-04-14
0.43613961338996887,1977-04-15
0.4467775225639343,1977-04-18
0.4414587616920471,1977-04-19
0.45032361149787903,1977-04-20
0.44855034351348877,1977-04-21
0.4432317912578583,1977-04-22
0.4414587616920471,1977-04-25
0.43613961338996887,1977-04-26
0.43968576192855835,1977-04-27
0.43436717987060547,1977-04-28
0.43259409070014954,1977-04-29
0.4379129409790039,1977-05-02
0.4432317912578583,1977-05-03
0.44855034351348877,1977-05-04
0.4556420147418976,1977-05-05
0.4609609842300415,1977-05-06
0.4547064006328583,1977-05-09
0.46009835600852966,1977-05-10
0.45830097794532776,1977-05-11
0.45830097794532776,1977-05-12
0.45830097794532776,1977-05-13
0.4636923670768738,1977-05-16
0.46548983454704285,1977-05-17
0.4762735068798065,1977-05-18
0.4762735068798065,1977-05-19
0.46908482909202576,1977-05-20
0.46908482909202576,1977-05-23
0.46548983454704285,1977-05-24
0.45650383830070496,1977-05-25
0.45290911197662354,1977-05-26
0.45830097794532776,1977-05-27
0.46009835600852966,1977-05-31
0.4672873914241791,1977-06-01
0.4762735068798065,1977-06-02
0.48705723881721497,1977-06-03
0.4780709147453308,1977-06-06
0.48346269130706787,1977-06-07
0.48346269130706787,1977-06-08
0.4852598309516907,1977-06-09
0.48166510462760925,1977-06-10
0.47986820340156555,1977-06-13
0.49065154790878296,1977-06-14
0.4852598309516907,1977-06-15
0.48166510462760925,1977-06-16
0.48346269130706787,1977-06-17
0.47986820340156555,1977-06-20
0.49244922399520874,1977-06-21
0.4960434138774872,1977-06-22
0.49784037470817566,1977-06-23
0.49424630403518677,1977-06-24
0.4960434138774872,1977-06-27
0.49065154790878296,1977-06-28
0.4852598309516907,1977-06-29
0.48705723881721497,1977-06-30
0.4852598309516907,1977-07-01
0.48166510462760925,1977-07-05
0.48705723881721497,1977-07-06
0.48885446786880493,1977-07-07
0.48885446786880493,1977-07-08
0.49065154790878296,1977-07-11
0.4960434138774872,1977-07-12
0.5032325387001038,1977-07-13
0.5068269968032837,1977-07-15
0.5068269968032837,1977-07-18
0.5104215145111084,1977-07-19
0.49784037470817566,1977-07-20
0.49784037470817566,1977-07-21
0.5032325387001038,1977-07-22
0.5032325387001038,1977-07-25
0.5050298571586609,1977-07-26
0.49784037470817566,1977-07-27
0.49784037470817566,1977-07-28
0.49424630403518677,1977-07-29
0.49784037470817566,1977-08-01
0.48885446786880493,1977-08-02
0.4852598309516907,1977-08-03
0.48705723881721497,1977-08-04
0.4852598309516907,1977-08-05
0.47417163848876953,1977-08-08
0.47417163848876953,1977-08-09
0.47417163848876953,1977-08-10
0.4778189957141876,1977-08-11
0.4723474979400635,1977-08-12
0.47964248061180115,1977-08-15
0.4778189957141876,1977-08-16
0.46322906017303467,1977-08-17
0.46322906017303467,1977-08-18
0.46322906017303467,1977-08-19
0.46505266427993774,1977-08-22
0.47052422165870667,1977-08-23
0.47052422165870667,1977-08-24
0.47052422165870667,1977-08-25
0.46505266427993774,1977-08-26
0.47052422165870667,1977-08-29
0.47052422165870667,1977-08-30
0.47052422165870667,1977-08-31
0.4723474979400635,1977-09-01
0.4723474979400635,1977-09-02
0.4723474979400635,1977-09-06
0.4723474979400635,1977-09-07
0.4687003791332245,1977-09-08
0.46687692403793335,1977-09-09
0.46505266427993774,1977-09-12
0.4614053964614868,1977-09-13
0.4614053964614868,1977-09-14
0.4687003791332245,1977-09-15
0.4687003791332245,1977-09-16
0.46505266427993774,1977-09-19
0.4687003791332245,1977-09-20
0.47052422165870667,1977-09-21
0.47417163848876953,1977-09-22
0.488761305809021,1977-09-23
0.47964248061180115,1977-09-26
0.47964248061180115,1977-09-27
0.4832899272441864,1977-09-28
0.49423280358314514,1977-09-29
0.4924088418483734,1977-09-30
0.488761305809021,1977-10-03
0.4851141571998596,1977-10-04
0.4851141571998596,1977-10-05
0.4869374632835388,1977-10-06
0.4869374632835388,1977-10-07
0.4851141571998596,1977-10-10
0.4869374632835388,1977-10-11
0.4869374632835388,1977-10-12
0.4723474979400635,1977-10-13
0.46505266427993774,1977-10-14
0.4595819115638733,1977-10-17
0.4614053964614868,1977-10-18
0.4595819115638733,1977-10-19
0.4577576220035553,1977-10-20
0.45411041378974915,1977-10-21
0.45593392848968506,1977-10-24
0.4468155801296234,1977-10-25
0.4522869288921356,1977-10-26
0.4577576220035553,1977-10-27
0.45411041378974915,1977-10-28
0.4468155801296234,1977-10-31
0.43769678473472595,1977-11-01
0.43040165305137634,1977-11-02
0.43222564458847046,1977-11-03
0.43769678473472595,1977-11-04
0.441344290971756,1977-11-07
0.44499194622039795,1977-11-08
0.4468155801296234,1977-11-09
0.4687003791332245,1977-11-10
0.4778189957141876,1977-11-11
0.47026509046554565,1977-11-14
0.47581949830055237,1977-11-15
0.4776710569858551,1977-11-16
0.47396835684776306,1977-11-17
0.47396835684776306,1977-11-18
0.4721163809299469,1977-11-21
0.47396835684776306,1977-11-22
0.4813739061355591,1977-11-23
0.4869278073310852,1977-11-25
0.4887792468070984,1977-11-28
0.4813739061355591,1977-11-29
0.4850766062736511,1977-11-30
0.4813739061355591,1977-12-01
0.4795220196247101,1977-12-02
0.47581949830055237,1977-12-05
0.46841374039649963,1977-12-06
0.46841374039649963,1977-12-07
0.47396835684776306,1977-12-08
0.47581949830055237,1977-12-09
0.4776710569858551,1977-12-12
0.47396835684776306,1977-12-13
0.47396835684776306,1977-12-14
0.47396835684776306,1977-12-15
0.4721163809299469,1977-12-16
0.47396835684776306,1977-12-19
0.45915675163269043,1977-12-20
0.45915675163269043,1977-12-21
0.4628591537475586,1977-12-22
0.4628591537475586,1977-12-23
0.4610079228878021,1977-12-27
0.45915675163269043,1977-12-28
0.45915675163269043,1977-12-29
0.45360228419303894,1977-12-30
0.4480479061603546,1978-01-03
0.4498993158340454,1978-01-04
0.43879076838493347,1978-01-05
0.43138495087623596,1978-01-06
0.42212778329849243,1978-01-09
0.42212778329849243,1978-01-10
0.4184248745441437,1978-01-11
0.4369390904903412,1978-01-12
0.44434499740600586,1978-01-13
0.4461963474750519,1978-01-16
0.45915675163269043,1978-01-17
0.4517509639263153,1978-01-18
0.44434499740600586,1978-01-19
0.4498993158340454,1978-01-20
0.44434499740600586,1978-01-23
0.44434499740600586,1978-01-24
0.4424934387207031,1978-01-25
0.44064226746559143,1978-01-26
0.44064226746559143,1978-01-27
0.44064226746559143,1978-01-30
0.43508782982826233,1978-01-31
0.4369390904903412,1978-02-01
0.43138495087623596,1978-02-02
0.4369390904903412,1978-02-03
0.4411624073982239,1978-02-06
0.4373915493488312,1978-02-07
0.4392769932746887,1978-02-08
0.4373915493488312,1978-02-09
0.44304752349853516,1978-02-10
0.4468182325363159,1978-02-13
0.44870346784591675,1978-02-14
0.4411624073982239,1978-02-15
0.44493287801742554,1978-02-16
0.44493287801742554,1978-02-17
0.4411624073982239,1978-02-21
0.4392769932746887,1978-02-22
0.4392769932746887,1978-02-23
0.44304752349853516,1978-02-24
0.4411624073982239,1978-02-27
0.44304752349853516,1978-02-28
0.44304752349853516,1978-03-01
0.4392769932746887,1978-03-02
0.4392769932746887,1978-03-03
0.4411624073982239,1978-03-06
0.44493287801742554,1978-03-07
0.4468182325363159,1978-03-08
0.44870346784591675,1978-03-09
0.44493287801742554,1978-03-10
0.45058879256248474,1978-03-13
0.45058879256248474,1978-03-14
0.45058879256248474,1978-03-15
0.4524739980697632,1978-03-16
0.4543592035770416,1978-03-17
0.4543592035770416,1978-03-20
0.4524739980697632,1978-03-21
0.45058879256248474,1978-03-22
0.44304752349853516,1978-03-23
0.44870346784591675,1978-03-27
0.44870346784591675,1978-03-28
0.45058879256248474,1978-03-29
0.45058879256248474,1978-03-30
0.45058879256248474,1978-03-31
0.4468182325363159,1978-04-03
0.4524739980697632,1978-04-04
0.4543592035770416,1978-04-05
0.4637860953807831,1978-04-06
0.473212331533432,1978-04-07
0.4750981032848358,1978-04-10
0.473212331533432,1978-04-11
0.473212331533432,1978-04-12
0.4713273346424103,1978-04-13
0.4713273346424103,1978-04-14
0.46755653619766235,1978-04-17
0.45624491572380066,1978-04-18
0.45813000202178955,1978-04-19
0.45624491572380066,1978-04-20
0.45624491572380066,1978-04-21
0.4543592035770416,1978-04-24
0.4524739980697632,1978-04-25
0.45058879256248474,1978-04-26
0.45058879256248474,1978-04-27
0.45058879256248474,1978-04-28
0.45624491572380066,1978-05-01
0.4600154161453247,1978-05-02
0.4600154161453247,1978-05-03
0.45813000202178955,1978-05-04
0.45624491572380066,1978-05-05
0.4524739980697632,1978-05-08
0.45058879256248474,1978-05-09
0.4373915493488312,1978-05-10
0.42985066771507263,1978-05-11
0.42985066771507263,1978-05-12
0.4322322905063629,1978-05-15
0.43607446551322937,1978-05-16
0.4379958212375641,1978-05-17
0.43607446551322937,1978-05-18
0.4476008415222168,1978-05-19
0.45720577239990234,1978-05-22
0.4514425992965698,1978-05-23
0.4610479772090912,1978-05-24
0.45720577239990234,1978-05-25
0.45720577239990234,1978-05-26
0.4610479772090912,1978-05-30
0.45720577239990234,1978-05-31
0.462968647480011,1978-06-01
0.462968647480011,1978-06-02
0.45912691950798035,1978-06-05
0.45912691950798035,1978-06-06
0.45912691950798035,1978-06-07
0.45912691950798035,1978-06-08
0.4533638060092926,1978-06-09
0.4610479772090912,1978-06-12
0.462968647480011,1978-06-13
0.462968647480011,1978-06-14
0.46489015221595764,1978-06-15
0.4610479772090912,1978-06-16
0.46489015221595764,1978-06-19
0.462968647480011,1978-06-20
0.4610479772090912,1978-06-21
0.46489015221595764,1978-06-22
0.46681100130081177,1978-06-23
0.4610479772090912,1978-06-26
0.46489015221595764,1978-06-27
0.4687321186065674,1978-06-28
0.4725744128227234,1978-06-29
0.46681100130081177,1978-06-30
0.4706534445285797,1978-07-03
0.4706534445285797,1978-07-05
0.4687321186065674,1978-07-06
0.4687321186065674,1978-07-07
0.4706534445285797,1978-07-10
0.47449520230293274,1978-07-11
0.4687321186065674,1978-07-12
0.46681100130081177,1978-07-13
0.4706534445285797,1978-07-14
0.46489015221595764,1978-07-17
0.46489015221595764,1978-07-18
0.46489015221595764,1978-07-19
0.4687321186065674,1978-07-20
0.4764161705970764,1978-07-21
0.47449520230293274,1978-07-24
0.4821792542934418,1978-07-25
0.48794248700141907,1978-07-26
0.49178457260131836,1978-07-27
0.4956267774105072,1978-07-28
0.49946853518486023,1978-07-31
0.4975474774837494,1978-08-01
0.5052317380905151,1978-08-02
0.5052317380905151,1978-08-03
0.5013898015022278,1978-08-04
0.50331050157547,1978-08-07
0.5052317380905151,1978-08-08
0.507152795791626,1978-08-09
0.507152795791626,1978-08-10
0.5090738534927368,1978-08-11
0.4997812509536743,1978-08-14
0.5056378245353699,1978-08-15
0.507590115070343,1978-08-16
0.5036856532096863,1978-08-17
0.4958767592906952,1978-08-18
0.4958767592906952,1978-08-21
0.5017335414886475,1978-08-22
0.5134469866752625,1978-08-23
0.5056378245353699,1978-08-24
0.5056378245353699,1978-08-25
0.5036856532096863,1978-08-28
0.5036856532096863,1978-08-29
0.5036856532096863,1978-08-30
0.497828871011734,1978-08-31
0.5056378245353699,1978-09-01
0.5095425844192505,1978-09-05
0.515399158000946,1978-09-06
0.515399158000946,1978-09-07
0.5134469866752625,1978-09-08
0.515399158000946,1978-09-11
0.5134469866752625,1978-09-12
0.5193040370941162,1978-09-13
0.515399158000946,1978-09-14
0.5134469866752625,1978-09-15
0.511494517326355,1978-09-18
0.507590115070343,1978-09-19
0.511494517326355,1978-09-20
0.507590115070343,1978-09-21
0.5056378245353699,1978-09-22
0.507590115070343,1978-09-25
0.507590115070343,1978-09-26
0.5095425844192505,1978-09-27
0.5134469866752625,1978-09-28
0.515399158000946,1978-09-29
0.511494517326355,1978-10-02
0.507590115070343,1978-10-03
0.5095425844192505,1978-10-04
0.5056378245353699,1978-10-05
0.507590115070343,1978-10-06
0.5017335414886475,1978-10-09
0.4997812509536743,1978-10-10
0.5036856532096863,1978-10-11
0.49392420053482056,1978-10-12
0.49392420053482056,1978-10-13
0.48221081495285034,1978-10-16
0.47635379433631897,1978-10-17
0.47635379433631897,1978-10-18
0.4704967439174652,1978-10-19
0.46659234166145325,1978-10-20
0.47244927287101746,1978-10-23
0.47244927287101746,1978-10-24
0.47244927287101746,1978-10-25
0.4646400809288025,1978-10-26
0.45487895607948303,1978-10-27
0.4607357680797577,1978-10-30
0.4607357680797577,1978-10-31
0.4626879394054413,1978-11-01
0.46659234166145325,1978-11-02
0.4646400809288025,1978-11-03
0.4607357680797577,1978-11-06
0.4529266357421875,1978-11-07
0.4509742259979248,1978-11-08
0.4451175630092621,1978-11-09
0.4451175630092621,1978-11-10
0.4396269619464874,1978-11-13
0.4296807646751404,1978-11-14
0.431670218706131,1978-11-15
0.43763795495033264,1978-11-16
0.4356483221054077,1978-11-17
0.4356483221054077,1978-11-20
0.4475841522216797,1978-11-21
0.4455950856208801,1978-11-22
0.4416164457798004,1978-11-24
0.4416164457798004,1978-11-27
0.44360578060150146,1978-11-28
0.43763795495033264,1978-11-29
0.4416164457798004,1978-11-30
0.4455950856208801,1978-12-01
0.4416164457798004,1978-12-04
0.4455950856208801,1978-12-05
0.4535520374774933,1978-12-06
0.4555411636829376,1978-12-07
0.4535520374774933,1978-12-08
0.4555411636829376,1978-12-11
0.4535520374774933,1978-12-12
0.4475841522216797,1978-12-13
0.4475841522216797,1978-12-14
0.4475841522216797,1978-12-15
0.4416164457798004,1978-12-18
0.43763795495033264,1978-12-19
0.4356483221054077,1978-12-20
0.43365931510925293,1978-12-21
0.43763795495033264,1978-12-22
0.4396269619464874,1978-12-26
0.4396269619464874,1978-12-27
0.43365931510925293,1978-12-28
0.4356483221054077,1978-12-29
0.43763795495033264,1979-01-02
0.4555411636829376,1979-01-03
0.4575306177139282,1979-01-04
0.46150901913642883,1979-01-05
0.4634982645511627,1979-01-08
0.4634982645511627,1979-01-09
0.4535520374774933,1979-01-10
0.4535520374774933,1979-01-11
0.4535520374774933,1979-01-12
0.46150901913642883,1979-01-15
0.4575306177139282,1979-01-16
0.45952001214027405,1979-01-17
0.4694661498069763,1979-01-18
0.4634982645511627,1979-01-19
0.46902093291282654,1979-01-22
0.46699097752571106,1979-01-23
0.46902093291282654,1979-01-24
0.46902093291282654,1979-01-25
0.46902093291282654,1979-01-26
0.471051424741745,1979-01-29
0.471051424741745,1979-01-30
0.471051424741745,1979-01-31
0.471051424741745,1979-02-01
0.47308167815208435,1979-02-02
0.47308167815208435,1979-02-05
0.471051424741745,1979-02-06
0.471051424741745,1979-02-07
0.471051424741745,1979-02-08
0.47511208057403564,1979-02-09
0.47511208057403564,1979-02-12
0.47308167815208435,1979-02-13
0.47511208057403564,1979-02-14
0.47308167815208435,1979-02-15
0.47511208057403564,1979-02-16
0.47917282581329346,1979-02-20
0.47917282581329346,1979-02-21
0.47511208057403564,1979-02-22
0.47511208057403564,1979-02-23
0.46699097752571106,1979-02-26
0.4608992338180542,1979-02-27
0.4588688313961029,1979-02-28
0.46699097752571106,1979-03-01
0.471051424741745,1979-03-02
0.47511208057403564,1979-03-05
0.47511208057403564,1979-03-06
0.47308167815208435,1979-03-07
0.471051424741745,1979-03-08
0.46902093291282654,1979-03-09
0.4649602472782135,1979-03-12
0.46902093291282654,1979-03-13
