VLO,Date
1.0358967781066895,1990-04-27
1.045146107673645,1990-04-30
1.045146107673645,1990-05-01
1.0173988342285156,1990-05-02
1.0266473293304443,1990-05-03
1.0358967781066895,1990-05-04
1.0728929042816162,1990-05-07
1.0728929042816162,1990-05-08
1.091391682624817,1990-05-09
1.091391682624817,1990-05-10
1.128387689590454,1990-05-11
1.128387689590454,1990-05-14
1.1376365423202515,1990-05-15
1.1468857526779175,1990-05-16
1.128387689590454,1990-05-17
1.128387689590454,1990-05-18
1.128387689590454,1990-05-21
1.128387689590454,1990-05-22
1.1191388368606567,1990-05-23
1.1468857526779175,1990-05-24
1.211629033088684,1990-05-25
1.239376425743103,1990-05-29
1.211629033088684,1990-05-30
1.2208789587020874,1990-05-31
1.1746326684951782,1990-06-01
1.1746326684951782,1990-06-04
1.1561349630355835,1990-06-05
1.1931312084197998,1990-06-06
1.1561349630355835,1990-06-07
1.1376365423202515,1990-06-08
1.1376365423202515,1990-06-11
1.1098897457122803,1990-06-12
1.1561349630355835,1990-06-13
1.1561349630355835,1990-06-14
1.1838821172714233,1990-06-15
1.1653841733932495,1990-06-18
1.1376365423202515,1990-06-19
1.1468857526779175,1990-06-20
1.1653841733932495,1990-06-21
1.1931312084197998,1990-06-22
1.1653841733932495,1990-06-25
1.1838821172714233,1990-06-26
1.1931312084197998,1990-06-27
1.1746326684951782,1990-06-28
1.1653841733932495,1990-06-29
1.1838821172714233,1990-07-02
1.1838821172714233,1990-07-03
1.211629033088684,1990-07-05
1.2208789587020874,1990-07-06
1.2208789587020874,1990-07-09
1.1838821172714233,1990-07-10
1.1838821172714233,1990-07-11
1.1653841733932495,1990-07-12
1.1468857526779175,1990-07-13
1.1653841733932495,1990-07-16
1.1561349630355835,1990-07-17
1.128387689590454,1990-07-18
1.128387689590454,1990-07-19
1.1098897457122803,1990-07-20
1.0728929042816162,1990-07-23
1.091391682624817,1990-07-24
1.0543949604034424,1990-07-25
1.0728929042816162,1990-07-26
1.1006405353546143,1990-07-27
1.0821419954299927,1990-07-30
1.0780528783798218,1990-07-31
1.1059337854385376,1990-08-01
1.1059337854385376,1990-08-02
1.0501717329025269,1990-08-03
1.022291898727417,1990-08-06
1.0501717329025269,1990-08-07
1.0687589645385742,1990-08-08
1.1059337854385376,1990-08-09
1.1059337854385376,1990-08-10
1.1059337854385376,1990-08-13
1.1059337854385376,1990-08-14
1.1524015665054321,1990-08-15
1.0966403484344482,1990-08-16
1.1152268648147583,1990-08-17
1.161694884300232,1990-08-20
1.1802821159362793,1990-08-21
1.1431080102920532,1990-08-22
1.1152268648147583,1990-08-23
1.1338143348693848,1990-08-24
1.1709883213043213,1990-08-27
1.161694884300232,1990-08-28
1.1988688707351685,1990-08-29
1.1895763874053955,1990-08-30
1.2546299695968628,1990-08-31
1.3010984659194946,1990-09-04
1.3289796113967896,1990-09-05
1.310392141342163,1990-09-06
1.3661530017852783,1990-09-07
1.3661530017852783,1990-09-10
1.3847407102584839,1990-09-11
1.3661530017852783,1990-09-12
1.3940341472625732,1990-09-13
1.3940341472625732,1990-09-14
1.4126213788986206,1990-09-17
1.3940341472625732,1990-09-18
1.3940341472625732,1990-09-19
1.3754465579986572,1990-09-20
1.3661530017852783,1990-09-21
1.3475662469863892,1990-09-24
1.3382718563079834,1990-09-25
1.310392141342163,1990-09-26
1.3382718563079834,1990-09-27
1.3289796113967896,1990-09-28
1.319685935974121,1990-10-01
1.310392141342163,1990-10-02
1.3010984659194946,1990-10-03
1.2732174396514893,1990-10-04
1.2732174396514893,1990-10-05
1.3010984659194946,1990-10-08
1.2825112342834473,1990-10-09
1.2825112342834473,1990-10-10
1.2360434532165527,1990-10-11
1.2825112342834473,1990-10-12
1.319685935974121,1990-10-15
1.2918046712875366,1990-10-16
1.310392141342163,1990-10-17
1.2918046712875366,1990-10-18
1.3382718563079834,1990-10-19
1.356859564781189,1990-10-22
1.3847407102584839,1990-10-23
1.3847407102584839,1990-10-24
1.4126213788986206,1990-10-25
1.3940341472625732,1990-10-26
1.417914628982544,1990-10-29
1.417914628982544,1990-10-30
1.399258017539978,1990-10-31
1.399258017539978,1990-11-01
1.417914628982544,1990-11-02
1.4832137823104858,1990-11-05
1.4085861444473267,1990-11-06
1.464556336402893,1990-11-07
1.4738845825195312,1990-11-08
1.4458990097045898,1990-11-09
1.417914628982544,1990-11-12
1.436571478843689,1990-11-13
1.4925416707992554,1990-11-14
1.4832137823104858,1990-11-15
1.4925416707992554,1990-11-16
1.4925416707992554,1990-11-19
1.501869797706604,1990-11-20
1.5111982822418213,1990-11-21
1.501869797706604,1990-11-23
1.4925416707992554,1990-11-26
1.4925416707992554,1990-11-27
1.4925416707992554,1990-11-28
1.4832137823104858,1990-11-29
1.4832137823104858,1990-11-30
1.417914628982544,1990-12-03
1.436571478843689,1990-12-04
1.3899295330047607,1990-12-05
1.3526160717010498,1990-12-06
1.3339595794677734,1990-12-07
1.3339595794677734,1990-12-10
1.2779884338378906,1990-12-11
1.259331226348877,1990-12-12
1.259331226348877,1990-12-13
1.259331226348877,1990-12-14
1.259331226348877,1990-12-17
1.2779884338378906,1990-12-18
1.259331226348877,1990-12-19
1.2126903533935547,1990-12-20
1.1660479307174683,1990-12-21
1.1567202806472778,1990-12-24
1.1567202806472778,1990-12-26
1.1380634307861328,1990-12-27
1.1567202806472778,1990-12-28
1.1473915576934814,1990-12-31
1.1660479307174683,1991-01-02
1.1380634307861328,1991-01-03
1.1660479307174683,1991-01-04
1.1473915576934814,1991-01-07
1.1567202806472778,1991-01-08
1.1287344694137573,1991-01-09
1.1380634307861328,1991-01-10
1.1287344694137573,1991-01-11
1.1007496118545532,1991-01-14
1.1007496118545532,1991-01-15
1.1007496118545532,1991-01-16
1.1380634307861328,1991-01-17
1.175376296043396,1991-01-18
1.175376296043396,1991-01-21
1.2033611536026,1991-01-22
1.259331226348877,1991-01-23
1.296645164489746,1991-01-24
1.2269612550735474,1991-01-25
1.1988632678985596,1991-01-28
1.3206230401992798,1991-01-29
1.2644258737564087,1991-01-30
1.329988718032837,1991-01-31
1.3206230401992798,1991-02-01
1.2925235033035278,1991-02-04
1.2925235033035278,1991-02-05
1.3487211465835571,1991-02-06
1.367452621459961,1991-02-07
1.3955509662628174,1991-02-08
1.3955509662628174,1991-02-11
1.376819372177124,1991-02-12
1.376819372177124,1991-02-13
1.376819372177124,1991-02-14
1.3580876588821411,1991-02-15
1.33935546875,1991-02-19
1.3206230401992798,1991-02-20
1.2925235033035278,1991-02-21
1.301890254020691,1991-02-22
1.2737914323806763,1991-02-25
1.301890254020691,1991-02-26
1.3861850500106812,1991-02-27
1.47048020362854,1991-02-28
1.5173109769821167,1991-03-01
1.5079445838928223,1991-03-04
1.582873821258545,1991-03-05
1.6203378438949585,1991-03-06
1.5735074281692505,1991-03-07
1.6578013896942139,1991-03-08
1.6765356063842773,1991-03-11
1.6203378438949585,1991-03-12
1.6203378438949585,1991-03-13
1.6016063690185547,1991-03-14
1.5735074281692505,1991-03-15
1.489213228225708,1991-03-18
1.536043405532837,1991-03-19
1.5922396183013916,1991-03-20
1.6390706300735474,1991-03-21
1.6203378438949585,1991-03-22
1.6859005689620972,1991-03-25
1.6859005689620972,1991-03-26
1.7420977354049683,1991-03-27
1.751464605331421,1991-03-28
1.7608299255371094,1991-04-01
1.7795623540878296,1991-04-02
1.8076603412628174,1991-04-03
1.7795623540878296,1991-04-04
1.7608299255371094,1991-04-05
1.8170266151428223,1991-04-08
1.7795623540878296,1991-04-09
1.7608299255371094,1991-04-10
1.7795623540878296,1991-04-11
1.845125436782837,1991-04-12
1.845125436782837,1991-04-15
1.8732231855392456,1991-04-16
1.8919563293457031,1991-04-17
1.948152780532837,1991-04-18
1.920053243637085,1991-04-19
1.9294196367263794,1991-04-22
1.9668844938278198,1991-04-23
1.9668844938278198,1991-04-24
1.9387861490249634,1991-04-25
1.7982947826385498,1991-04-26
1.7327320575714111,1991-04-29
1.7489043474197388,1991-04-30
1.786515235900879,1991-05-01
1.8053210973739624,1991-05-02
1.8241252899169922,1991-05-03
1.8335286378860474,1991-05-06
1.8429315090179443,1991-05-07
1.8993483781814575,1991-05-08
1.908750057220459,1991-05-09
1.8429315090179443,1991-05-10
1.786515235900879,1991-05-13
1.7206969261169434,1991-05-14
1.6924872398376465,1991-05-15
1.7018910646438599,1991-05-16
1.6924872398376465,1991-05-17
1.7206969261169434,1991-05-20
1.7489043474197388,1991-05-21
1.7489043474197388,1991-05-22
1.7300994396209717,1991-05-23
1.7583072185516357,1991-05-24
1.7771131992340088,1991-05-28
1.7583072185516357,1991-05-29
1.8053210973739624,1991-05-30
1.8335286378860474,1991-05-31
1.8241252899169922,1991-06-03
1.8335286378860474,1991-06-04
1.8429315090179443,1991-06-05
1.8805418014526367,1991-06-06
1.8523340225219727,1991-06-07
1.8523340225219727,1991-06-10
1.8711405992507935,1991-06-11
1.795918345451355,1991-06-12
1.7677090167999268,1991-06-13
1.786515235900879,1991-06-14
1.7771131992340088,1991-06-17
1.7583072185516357,1991-06-18
1.6736825704574585,1991-06-19
1.6830852031707764,1991-06-20
1.6736825704574585,1991-06-21
1.626668930053711,1991-06-24
1.626668930053711,1991-06-25
1.626668930053711,1991-06-26
1.6736825704574585,1991-06-27
1.7018910646438599,1991-06-28
1.6736825704574585,1991-07-01
1.6172666549682617,1991-07-02
1.54204523563385,1991-07-03
1.5138365030288696,1991-07-05
1.5608505010604858,1991-07-08
1.5796562433242798,1991-07-09
1.626668930053711,1991-07-10
1.7112934589385986,1991-07-11
1.6830852031707764,1991-07-12
1.6172666549682617,1991-07-15
1.6642794609069824,1991-07-16
1.8053210973739624,1991-07-17
1.8429315090179443,1991-07-18
1.7583072185516357,1991-07-19
1.7677090167999268,1991-07-22
1.7771131992340088,1991-07-23
1.7839088439941406,1991-07-24
1.7933471202850342,1991-07-25
1.8216631412506104,1991-07-26
1.8122252225875854,1991-07-29
1.774469256401062,1991-07-30
1.8027863502502441,1991-07-31
1.831101417541504,1991-08-01
1.8877336978912354,1991-08-02
1.8877336978912354,1991-08-05
1.8971734046936035,1991-08-06
1.9066112041473389,1991-08-07
1.8877336978912354,1991-08-08
1.9254884719848633,1991-08-09
1.953804612159729,1991-08-12
1.8688563108444214,1991-08-13
1.953804612159729,1991-08-14
1.9349268674850464,1991-08-15
1.9349268674850464,1991-08-16
1.8877336978912354,1991-08-19
1.878295660018921,1991-08-20
1.9254884719848633,1991-08-21
1.9349268674850464,1991-08-22
1.953804612159729,1991-08-23
1.9726814031600952,1991-08-26
1.9443649053573608,1991-08-27
1.9632434844970703,1991-08-28
1.9254884719848633,1991-08-29
1.9254884719848633,1991-08-30
1.9254884719848633,1991-09-03
1.9066112041473389,1991-09-04
1.8971734046936035,1991-09-05
1.878295660018921,1991-09-06
1.8877336978912354,1991-09-09
1.8877336978912354,1991-09-10
1.8405404090881348,1991-09-11
1.8688563108444214,1991-09-12
1.878295660018921,1991-09-13
1.9066112041473389,1991-09-16
1.9349268674850464,1991-09-17
1.9066112041473389,1991-09-18
1.8971734046936035,1991-09-19
1.878295660018921,1991-09-20
1.8971734046936035,1991-09-23
1.8971734046936035,1991-09-24
1.878295660018921,1991-09-25
1.8688563108444214,1991-09-26
1.8122252225875854,1991-09-27
1.831101417541504,1991-09-30
1.831101417541504,1991-10-01
1.8405404090881348,1991-10-02
1.8122252225875854,1991-10-03
1.8027863502502441,1991-10-04
1.7461538314819336,1991-10-07
1.7933471202850342,1991-10-08
1.8122252225875854,1991-10-09
1.8216631412506104,1991-10-10
1.8027863502502441,1991-10-11
1.8688563108444214,1991-10-14
1.9160490036010742,1991-10-15
1.9160490036010742,1991-10-16
1.953804612159729,1991-10-17
2.000999689102173,1991-10-18
2.0198757648468018,1991-10-21
2.0198757648468018,1991-10-22
2.111929178237915,1991-10-23
2.064575433731079,1991-10-24
2.036165237426758,1991-10-25
2.08351731300354,1991-10-28
2.121398448944092,1991-10-29
2.1308701038360596,1991-10-30
2.1308701038360596,1991-10-31
2.074047327041626,1991-11-01
2.036165237426758,1991-11-04
2.0456349849700928,1991-11-05
2.0929877758026123,1991-11-06
2.1308701038360596,1991-11-07
2.1403400897979736,1991-11-08
2.121398448944092,1991-11-11
2.1498115062713623,1991-11-12
2.1592812538146973,1991-11-13
2.1403400897979736,1991-11-14
2.0929877758026123,1991-11-15
2.0929877758026123,1991-11-18
2.074047327041626,1991-11-19
2.0929877758026123,1991-11-20
2.206634044647217,1991-11-21
2.1498115062713623,1991-11-22
2.1971638202667236,1991-11-25
2.1971638202667236,1991-11-26
2.1971638202667236,1991-11-27
2.1876935958862305,1991-11-29
2.178223133087158,1991-12-02
2.168752431869507,1991-12-03
2.1403400897979736,1991-12-04
2.168752431869507,1991-12-05
2.1592812538146973,1991-12-06
2.1498115062713623,1991-12-09
2.08351731300354,1991-12-10
2.036165237426758,1991-12-11
2.0456349849700928,1991-12-12
2.0929877758026123,1991-12-13
2.168752431869507,1991-12-16
2.1498115062713623,1991-12-17
2.1403400897979736,1991-12-18
2.235045909881592,1991-12-19
2.2729287147521973,1991-12-20
2.2445170879364014,1991-12-23
2.2539875507354736,1991-12-24
2.320280075073242,1991-12-26
2.320280075073242,1991-12-27
2.310809373855591,1991-12-30
2.2539875507354736,1991-12-31
2.2539875507354736,1992-01-02
2.2729287147521973,1992-01-03
2.414985179901123,1992-01-06
2.4528684616088867,1992-01-07
2.405515670776367,1992-01-08
2.339221239089966,1992-01-09
2.2729287147521973,1992-01-10
2.2255752086639404,1992-01-13
2.301339864730835,1992-01-14
2.310809373855591,1992-01-15
2.301339864730835,1992-01-16
2.2823989391326904,1992-01-17
2.2823989391326904,1992-01-20
2.2539875507354736,1992-01-21
2.2445170879364014,1992-01-22
2.2539875507354736,1992-01-23
2.206634044647217,1992-01-24
2.2255752086639404,1992-01-27
2.1876935958862305,1992-01-28
2.1308701038360596,1992-01-29
2.2539875507354736,1992-01-30
2.1876935958862305,1992-01-31
2.235045909881592,1992-02-03
2.222886800765991,1992-02-04
2.2703840732574463,1992-02-05
2.3463804721832275,1992-02-06
2.35588002204895,1992-02-07
2.317880630493164,1992-02-10
2.2988827228546143,1992-02-11
2.4793736934661865,1992-02-12
2.469874382019043,1992-02-13
2.4508743286132812,1992-02-14
2.488872766494751,1992-02-18
2.469874382019043,1992-02-19
2.5078718662261963,1992-02-20
2.5173723697662354,1992-02-21
2.4508743286132812,1992-02-24
2.38437819480896,1992-02-25
2.412876605987549,1992-02-26
2.4223761558532715,1992-02-27
2.412876605987549,1992-02-28
2.336880683898926,1992-03-02
2.317880630493164,1992-03-03
2.317880630493164,1992-03-04
2.279883623123169,1992-03-05
2.279883623123169,1992-03-06
2.2703840732574463,1992-03-09
2.317880630493164,1992-03-10
2.308382034301758,1992-03-11
2.327380895614624,1992-03-12
2.35588002204895,1992-03-13
2.38437819480896,1992-03-16
2.38437819480896,1992-03-17
2.3748793601989746,1992-03-18
2.35588002204895,1992-03-19
2.2608840465545654,1992-03-20
2.2703840732574463,1992-03-23
2.2608840465545654,1992-03-24
2.2703840732574463,1992-03-25
2.2988827228546143,1992-03-26
2.38437819480896,1992-03-27
2.403376579284668,1992-03-30
2.4223761558532715,1992-03-31
2.412876605987549,1992-04-01
2.3463804721832275,1992-04-02
2.279883623123169,1992-04-03
2.336880683898926,1992-04-06
2.336880683898926,1992-04-07
2.308382034301758,1992-04-08
2.2988827228546143,1992-04-09
2.3653790950775146,1992-04-10
2.336880683898926,1992-04-13
2.317880630493164,1992-04-14
2.2703840732574463,1992-04-15
2.2703840732574463,1992-04-16
2.2418859004974365,1992-04-20
2.2323873043060303,1992-04-21
2.1468899250030518,1992-04-22
2.1563901901245117,1992-04-23
2.165889024734497,1992-04-24
2.1278908252716064,1992-04-27
2.1373913288116455,1992-04-28
2.1278908252716064,1992-04-29
2.2323873043060303,1992-04-30
2.2893831729888916,1992-05-01
2.279883623123169,1992-05-04
2.327380895614624,1992-05-05
2.3463804721832275,1992-05-06
2.38437819480896,1992-05-07
2.3463804721832275,1992-05-08
2.327380895614624,1992-05-11
2.3262362480163574,1992-05-12
2.335771083831787,1992-05-13
2.3548388481140137,1992-05-14
2.2881019115448,1992-05-15
2.316704511642456,1992-05-18
2.383439779281616,1992-05-19
2.412041425704956,1992-05-20
2.412041425704956,1992-05-21
2.3548388481140137,1992-05-22
2.3929731845855713,1992-05-26
2.421574592590332,1992-05-27
2.383439779281616,1992-05-28
2.3548388481140137,1992-05-29
2.1736960411071777,1992-06-01
2.097426652908325,1992-06-02
2.040224552154541,1992-06-03
1.9067516326904297,1992-06-04
2.0497589111328125,1992-06-05
2.021157741546631,1992-06-08
1.944886565208435,1992-06-09
1.8209481239318848,1992-06-10
1.8590832948684692,1992-06-11
1.8686171770095825,1992-06-12
1.8400157690048218,1992-06-15
1.8686171770095825,1992-06-16
1.7160767316818237,1992-06-17
1.7065424919128418,1992-06-18
1.7542107105255127,1992-06-19
1.7637449502944946,1992-06-22
1.7923473119735718,1992-06-23
1.8304823637008667,1992-06-24
1.8209481239318848,1992-06-25
1.8209481239318848,1992-06-26
1.8018800020217896,1992-06-29
1.7828130722045898,1992-06-30
1.811414361000061,1992-07-01
1.8304823637008667,1992-07-02
1.811414361000061,1992-07-06
1.7923473119735718,1992-07-07
1.7828130722045898,1992-07-08
1.773279070854187,1992-07-09
1.7828130722045898,1992-07-10
1.8209481239318848,1992-07-13
1.8686171770095825,1992-07-14
1.8304823637008667,1992-07-15
1.8686171770095825,1992-07-16
1.8400157690048218,1992-07-17
1.8781514167785645,1992-07-20
1.8482716083526611,1992-07-21
1.896153450012207,1992-07-22
1.9153072834014893,1992-07-23
1.944037914276123,1992-07-24
1.9631901979446411,1992-07-27
1.944037914276123,1992-07-28
1.9631901979446411,1992-07-29
1.9823435544967651,1992-07-30
1.944037914276123,1992-07-31
1.9536125659942627,1992-08-03
2.0206501483917236,1992-08-04
2.001495838165283,1992-08-05
1.9344605207443237,1992-08-06
1.9153072834014893,1992-08-07
1.857848882675171,1992-08-10
1.92488431930542,1992-08-11
1.857848882675171,1992-08-12
1.819542646408081,1992-08-13
1.7429296970367432,1992-08-14
1.6758942604064941,1992-08-17
1.6567410230636597,1992-08-18
1.6854699850082397,1992-08-19
1.7333530187606812,1992-08-20
1.790812373161316,1992-08-21
1.7716588973999023,1992-08-24
1.7429296970367432,1992-08-25
1.7716588973999023,1992-08-26
1.8099651336669922,1992-08-27
1.819542646408081,1992-08-28
1.819542646408081,1992-08-31
1.819542646408081,1992-09-01
1.819542646408081,1992-09-02
1.857848882675171,1992-09-03
1.9153072834014893,1992-09-04
1.9153072834014893,1992-09-08
1.896153450012207,1992-09-09
1.9057307243347168,1992-09-10
1.9153072834014893,1992-09-11
1.9344605207443237,1992-09-14
1.896153450012207,1992-09-15
1.8770021200180054,1992-09-16
1.857848882675171,1992-09-17
1.8865785598754883,1992-09-18
1.9344605207443237,1992-09-21
1.9057307243347168,1992-09-22
1.896153450012207,1992-09-23
1.944037914276123,1992-09-24
1.9057307243347168,1992-09-25
1.9153072834014893,1992-09-28
1.9344605207443237,1992-09-29
1.9631901979446411,1992-09-30
1.9344605207443237,1992-10-01
1.8770021200180054,1992-10-02
1.867424726486206,1992-10-05
1.8482716083526611,1992-10-06
1.867424726486206,1992-10-07
1.8865785598754883,1992-10-08
1.867424726486206,1992-10-09
1.867424726486206,1992-10-12
1.8482716083526611,1992-10-13
1.8099651336669922,1992-10-14
1.7620817422866821,1992-10-15
1.7142000198364258,1992-10-16
1.6950470209121704,1992-10-19
1.7142000198364258,1992-10-20
1.7525070905685425,1992-10-21
1.7525070905685425,1992-10-22
1.7609741687774658,1992-10-23
1.7609741687774658,1992-10-26
1.7513508796691895,1992-10-27
1.7513508796691895,1992-10-28
1.7609741687774658,1992-10-29
1.7705960273742676,1992-10-30
1.78022038936615,1992-11-02
1.78022038936615,1992-11-03
1.78022038936615,1992-11-04
1.789843201637268,1992-11-05
1.7705960273742676,1992-11-06
1.7705960273742676,1992-11-09
1.7705960273742676,1992-11-10
1.7705960273742676,1992-11-11
1.7513508796691895,1992-11-12
1.7321064472198486,1992-11-13
1.6743698120117188,1992-11-16
1.5685185194015503,1992-11-17
1.5973864793777466,1992-11-18
1.5973864793777466,1992-11-19
1.5685185194015503,1992-11-20
1.5300265550613403,1992-11-23
1.5300265550613403,1992-11-24
1.5781413316726685,1992-11-25
1.5973864793777466,1992-11-27
1.6070101261138916,1992-11-30
1.6455001831054688,1992-12-01
1.6647461652755737,1992-12-02
1.6262547969818115,1992-12-03
1.5685185194015503,1992-12-04
1.5492717027664185,1992-12-07
1.6070101261138916,1992-12-08
1.5588947534561157,1992-12-09
1.5492717027664185,1992-12-10
1.6358779668807983,1992-12-11
1.6070101261138916,1992-12-14
1.6647461652755737,1992-12-15
1.6743698120117188,1992-12-16
1.72248375415802,1992-12-17
1.7417285442352295,1992-12-18
1.72248375415802,1992-12-21
1.6936147212982178,1992-12-22
1.7321064472198486,1992-12-23
1.7321064472198486,1992-12-24
1.7417285442352295,1992-12-28
1.6936147212982178,1992-12-29
1.712860107421875,1992-12-30
1.7609741687774658,1992-12-31
1.7321064472198486,1993-01-04
1.7417285442352295,1993-01-05
1.7417285442352295,1993-01-06
1.7417285442352295,1993-01-07
1.7513508796691895,1993-01-08
1.789843201637268,1993-01-11
1.7994654178619385,1993-01-12
1.8379572629928589,1993-01-13
1.7609741687774658,1993-01-14
1.7513508796691895,1993-01-15
1.7417285442352295,1993-01-18
1.7609741687774658,1993-01-19
1.8090890645980835,1993-01-20
1.8187114000320435,1993-01-21
1.8283342123031616,1993-01-22
1.8379572629928589,1993-01-25
1.81746244430542,1993-01-26
1.7884604930877686,1993-01-27
1.7691248655319214,1993-01-28
1.7304563522338867,1993-01-29
1.7207882404327393,1993-02-01
1.7111217975616455,1993-02-02
1.6917858123779297,1993-02-03
1.7207882404327393,1993-02-04
1.7401238679885864,1993-02-05
1.7594571113586426,1993-02-08
1.7884604930877686,1993-02-09
1.7787916660308838,1993-02-10
1.8077945709228516,1993-02-11
1.7981276512145996,1993-02-12
1.7594571113586426,1993-02-16
1.701453447341919,1993-02-17
1.6821203231811523,1993-02-18
1.7111217975616455,1993-02-19
1.7111217975616455,1993-02-22
1.701453447341919,1993-02-23
1.7207882404327393,1993-02-24
1.701453447341919,1993-02-25
1.701453447341919,1993-02-26
1.6917858123779297,1993-03-01
1.6821203231811523,1993-03-02
1.7207882404327393,1993-03-03
1.7207882404327393,1993-03-04
1.7111217975616455,1993-03-05
1.6821203231811523,1993-03-08
1.6821203231811523,1993-03-09
1.7497904300689697,1993-03-10
1.7787916660308838,1993-03-11
1.7594571113586426,1993-03-12
1.7111217975616455,1993-03-15
1.6821203231811523,1993-03-16
1.6531163454055786,1993-03-17
1.6821203231811523,1993-03-18
1.672451376914978,1993-03-19
1.6531163454055786,1993-03-22
1.633782148361206,1993-03-23
1.6434497833251953,1993-03-24
1.6531163454055786,1993-03-25
1.6627850532531738,1993-03-26
1.672451376914978,1993-03-29
1.6917858123779297,1993-03-30
1.7401238679885864,1993-03-31
1.7981276512145996,1993-04-01
1.7594571113586426,1993-04-02
1.7981276512145996,1993-04-05
1.81746244430542,1993-04-06
1.8464645147323608,1993-04-07
1.8657989501953125,1993-04-08
1.8561320304870605,1993-04-12
1.8464645147323608,1993-04-13
1.8561320304870605,1993-04-14
1.8561320304870605,1993-04-15
1.8561320304870605,1993-04-16
1.8367968797683716,1993-04-19
1.8077945709228516,1993-04-20
1.7787916660308838,1993-04-21
1.7497904300689697,1993-04-22
1.7497904300689697,1993-04-23
1.7111217975616455,1993-04-26
1.7111217975616455,1993-04-27
1.701453447341919,1993-04-28
1.7497904300689697,1993-04-29
1.7787916660308838,1993-04-30
1.81746244430542,1993-05-03
1.8948012590408325,1993-05-04
1.8948012590408325,1993-05-05
1.9141350984573364,1993-05-06
1.8754661083221436,1993-05-07
1.874300479888916,1993-05-10
1.8840121030807495,1993-05-11
1.8354555368423462,1993-05-12
1.845166802406311,1993-05-13
1.8354555368423462,1993-05-14
1.777186632156372,1993-05-17
1.8548780679702759,1993-05-18
1.8840121030807495,1993-05-19
1.9034351110458374,1993-05-20
1.932569146156311,1993-05-21
1.9034351110458374,1993-05-24
1.874300479888916,1993-05-25
1.9228568077087402,1993-05-26
1.913146734237671,1993-05-27
1.893722653388977,1993-05-28
1.8548780679702759,1993-06-01
1.8548780679702759,1993-06-02
1.8160324096679688,1993-06-03
1.777186632156372,1993-06-04
1.8160324096679688,1993-06-07
1.8160324096679688,1993-06-08
1.76747465133667,1993-06-09
1.7480530738830566,1993-06-10
1.7480530738830566,1993-06-11
1.76747465133667,1993-06-14
1.76747465133667,1993-06-15
1.7577638626098633,1993-06-16
1.728629469871521,1993-06-17
1.7383414506912231,1993-06-18
1.76747465133667,1993-06-21
1.7480530738830566,1993-06-22
1.6800720691680908,1993-06-23
1.6994948387145996,1993-06-24
1.7189191579818726,1993-06-25
1.7480530738830566,1993-06-28
1.7383414506912231,1993-06-29
1.7092067003250122,1993-06-30
1.7189191579818726,1993-07-01
1.7383414506912231,1993-07-02
1.78689706325531,1993-07-06
1.8160324096679688,1993-07-07
1.8160324096679688,1993-07-08
1.76747465133667,1993-07-09
1.8063212633132935,1993-07-12
1.8063212633132935,1993-07-13
1.8257440328598022,1993-07-14
1.8257440328598022,1993-07-15
1.845166802406311,1993-07-16
1.8257440328598022,1993-07-19
1.8354555368423462,1993-07-20
1.8440415859222412,1993-07-21
1.8245277404785156,1993-07-22
1.853797435760498,1993-07-23
1.8830687999725342,1993-07-26
1.853797435760498,1993-07-27
1.87331223487854,1993-07-28
1.892824649810791,1993-07-29
1.87331223487854,1993-07-30
1.8830687999725342,1993-08-02
1.853797435760498,1993-08-03
1.86355459690094,1993-08-04
1.853797435760498,1993-08-05
1.902580738067627,1993-08-06
1.9123393297195435,1993-08-09
1.922095537185669,1993-08-10
1.9318528175354004,1993-08-11
1.961124300956726,1993-08-12
2.019663095474243,1993-08-13
2.0294206142425537,1993-08-16
2.0099074840545654,1993-08-17
1.9903935194015503,1993-08-18
2.0001494884490967,1993-08-19
2.0001494884490967,1993-08-20
1.9806369543075562,1993-08-23
1.9806369543075562,1993-08-24
1.9416099786758423,1993-08-25
1.9806369543075562,1993-08-26
1.9903935194015503,1993-08-27
2.019663095474243,1993-08-30
2.0001494884490967,1993-08-31
2.0001494884490967,1993-09-01
1.9903935194015503,1993-09-02
2.0001494884490967,1993-09-03
1.961124300956726,1993-09-07
1.9513659477233887,1993-09-08
1.9416099786758423,1993-09-09
1.9513659477233887,1993-09-10
1.9318528175354004,1993-09-13
1.9513659477233887,1993-09-14
1.961124300956726,1993-09-15
1.9806369543075562,1993-09-16
2.0001494884490967,1993-09-17
1.970879077911377,1993-09-20
1.9318528175354004,1993-09-21
1.922095537185669,1993-09-22
1.8830687999725342,1993-09-23
1.86355459690094,1993-09-24
1.853797435760498,1993-09-27
1.86355459690094,1993-09-28
1.892824649810791,1993-09-29
1.922095537185669,1993-09-30
1.9123393297195435,1993-10-01
1.922095537185669,1993-10-04
1.9318528175354004,1993-10-05
1.9416099786758423,1993-10-06
1.9416099786758423,1993-10-07
1.9416099786758423,1993-10-08
1.961124300956726,1993-10-11
1.961124300956726,1993-10-12
1.961124300956726,1993-10-13
1.9806369543075562,1993-10-14
2.0294206142425537,1993-10-15
2.0099074840545654,1993-10-18
1.922095537185669,1993-10-19
1.922095537185669,1993-10-20
1.9513659477233887,1993-10-21
1.9513659477233887,1993-10-22
1.9513659477233887,1993-10-25
1.961565613746643,1993-10-26
1.9713751077651978,1993-10-27
1.981181025505066,1993-10-28
1.9713751077651978,1993-10-29
1.912526249885559,1993-11-01
