HPE,Date
13.996910095214844,2023-03-16
13.791504859924316,2023-03-17
14.124065399169922,2023-03-20
14.42728328704834,2023-03-21
14.11428451538086,2023-03-22
13.957785606384277,2023-03-23
13.918659210205078,2023-03-24
14.681593894958496,2023-03-27
14.622906684875488,2023-03-28
15.180435180664062,2023-03-29
15.376060485839844,2023-03-30
15.581465721130371,2023-03-31
15.972712516784668,2023-04-03
15.757528305053711,2023-04-04
15.561902046203613,2023-04-05
15.5129976272583,2023-04-06
15.70862102508545,2023-04-10
15.69883918762207,2023-04-11
15.63037109375,2023-04-12
15.679278373718262,2023-04-13
15.561902046203613,2023-04-14
15.503216743469238,2023-04-17
15.434747695922852,2023-04-18
14.63268756866455,2023-04-19
14.221877098083496,2023-04-20
14.14362907409668,2023-04-21
14.026253700256348,2023-04-24
13.830629348754883,2023-04-25
13.781723976135254,2023-04-26
13.948003768920898,2023-04-27
14.006690979003906,2023-04-28
14.124065399169922,2023-05-01
13.938222885131836,2023-05-02
13.64478588104248,2023-05-03
13.498067855834961,2023-05-04
13.801285743713379,2023-05-05
13.879534721374512,2023-05-08
13.850191116333008,2023-05-09
13.781723976135254,2023-05-10
13.478504180908203,2023-05-11
13.527411460876465,2023-05-12
13.977347373962402,2023-05-15
13.732817649841309,2023-05-16
13.996910095214844,2023-05-17
14.094722747802734,2023-05-18
14.016471862792969,2023-05-19
14.133846282958984,2023-05-22
14.065378189086914,2023-05-23
13.850191116333008,2023-05-24
14.34903335571289,2023-05-25
15.004374504089355,2023-05-26
15.180435180664062,2023-05-30
14.104503631591797,2023-05-31
14.34903335571289,2023-06-01
14.906560897827148,2023-06-02
14.691376686096191,2023-06-05
15.004374504089355,2023-06-06
15.415185928344727,2023-06-07
15.454310417175293,2023-06-08
15.444528579711914,2023-06-09
15.923809051513672,2023-06-12
16.275930404663086,2023-06-13
16.561647415161133,2023-06-14
17.19219207763672,2023-06-15
17.31041717529297,2023-06-16
16.758691787719727,2023-06-20
16.57149887084961,2023-06-21
16.53209114074707,2023-06-22
16.27593231201172,2023-06-23
16.147851943969727,2023-06-26
16.1872615814209,2023-06-27
16.118297576904297,2023-06-28
16.404010772705078,2023-06-29
16.551795959472656,2023-06-30
16.463123321533203,2023-07-03
16.423715591430664,2023-07-05
16.413862228393555,2023-07-06
16.62076187133789,2023-07-07
16.73898696899414,2023-07-10
17.073965072631836,2023-07-11
16.82765769958496,2023-07-12
17.064111709594727,2023-07-13
16.62076187133789,2023-07-14
16.7981014251709,2023-07-17
17.202043533325195,2023-07-18
17.01485252380371,2023-07-19
16.945886611938477,2023-07-20
17.0049991607666,2023-07-21
17.093669891357422,2023-07-24
17.330123901367188,2023-07-25
17.19219207763672,2023-07-26
17.10352325439453,2023-07-27
17.0049991607666,2023-07-28
17.123226165771484,2023-07-31
17.152782440185547,2023-08-01
16.985294342041016,2023-08-02
17.064111709594727,2023-08-03
17.113374710083008,2023-08-04
17.290712356567383,2023-08-07
17.80303192138672,2023-08-08
17.418792724609375,2023-08-09
17.359682083129883,2023-08-10
17.339977264404297,2023-08-11
17.339977264404297,2023-08-14
17.04440689086914,2023-08-15
16.788249969482422,2023-08-16
16.719282150268555,2023-08-17
16.74884033203125,2023-08-18
16.788249969482422,2023-08-21
16.54194450378418,2023-08-22
16.76854705810547,2023-08-23
16.45327377319336,2023-08-24
16.374454498291016,2023-08-25
16.54194450378418,2023-08-28
16.591203689575195,2023-08-29
17.10352325439453,2023-08-30
16.73898696899414,2023-08-31
17.7143611907959,2023-09-01
17.546873092651367,2023-09-05
17.487760543823242,2023-09-06
17.034557342529297,2023-09-07
17.083816528320312,2023-09-08
16.975440979003906,2023-09-11
16.82765769958496,2023-09-12
16.639141082763672,2023-09-13
17.075706481933594,2023-09-14
16.936800003051758,2023-09-15
16.867345809936523,2023-09-18
16.936800003051758,2023-09-19
16.96656608581543,2023-09-20
16.847501754760742,2023-09-21
16.887191772460938,2023-09-22
16.83757972717285,2023-09-25
16.649063110351562,2023-09-26
16.936800003051758,2023-09-27
17.492429733276367,2023-09-28
17.234460830688477,2023-09-29
17.303913116455078,2023-10-02
16.797893524169922,2023-10-03
16.877267837524414,2023-10-04
16.658987045288086,2023-10-05
16.698673248291016,2023-10-06
16.718517303466797,2023-10-09
16.797893524169922,2023-10-10
17.026098251342773,2023-10-11
16.817737579345703,2023-10-12
16.351404190063477,2023-10-13
16.97648811340332,2023-10-16
16.847501754760742,2023-10-17
16.54984474182129,2023-10-18
16.172807693481445,2023-10-19
15.111157417297363,2023-10-20
15.081392288208008,2023-10-23
15.170689582824707,2023-10-24
15.02186107635498,2023-10-25
15.01193904876709,2023-10-26
15.091314315795898,2023-10-27
15.180612564086914,2023-10-30
15.259987831115723,2023-10-31
15.408817291259766,2023-11-01
15.46834945678711,2023-11-02
15.805696487426758,2023-11-03
15.78585147857666,2023-11-06
15.627100944519043,2023-11-07
15.617177963256836,2023-11-08
15.498114585876465,2023-11-09
15.835461616516113,2023-11-10
15.875149726867676,2023-11-13
16.291872024536133,2023-11-14
16.321640014648438,2023-11-15
15.617177963256836,2023-11-16
15.805696487426758,2023-11-17
15.706476211547852,2023-11-20
15.498114585876465,2023-11-21
15.656866073608398,2023-11-22
15.706476211547852,2023-11-24
15.478271484375,2023-11-27
15.398895263671875,2023-11-28
16.39109230041504,2023-11-29
16.77804946899414,2023-11-30
16.758203506469727,2023-12-01
16.41093635559082,2023-12-04
15.954524993896484,2023-12-05
15.756086349487305,2023-12-06
15.994214057922363,2023-12-07
16.09343147277832,2023-12-08
16.529998779296875,2023-12-11
16.3700008392334,2023-12-12
