COF,Date
41.674922943115234,2002-06-14
44.64902114868164,2002-06-17
44.791358947753906,2002-06-18
43.98979568481445,2002-06-19
42.73872375488281,2002-06-20
42.96345520019531,2002-06-21
43.48038101196289,2002-06-24
43.120784759521484,2002-06-25
42.551429748535156,2002-06-26
44.27445983886719,2002-06-27
45.735313415527344,2002-06-28
43.847442626953125,2002-07-01
42.51396942138672,2002-07-02
43.06084442138672,2002-07-03
44.911224365234375,2002-07-05
43.472877502441406,2002-07-08
41.54007339477539,2002-07-09
38.5135498046875,2002-07-10
37.771881103515625,2002-07-11
38.58095932006836,2002-07-12
38.288780212402344,2002-07-15
37.906734466552734,2002-07-16
22.833938598632812,2002-07-17
24.954017639160156,2002-07-18
26.37738609313965,2002-07-19
25.545839309692383,2002-07-22
23.21600341796875,2002-07-23
24.954017639160156,2002-07-24
24.264799118041992,2002-07-25
22.848915100097656,2002-07-26
21.98740577697754,2002-07-29
22.421899795532227,2002-07-30
23.747894287109375,2002-07-31
22.474348068237305,2002-08-01
21.425546646118164,2002-08-02
18.503877639770508,2002-08-05
20.03155517578125,2002-08-06
18.959104537963867,2002-08-07
20.774019241333008,2002-08-08
21.823970794677734,2002-08-09
21.65898323059082,2002-08-12
21.898971557617188,2002-08-13
23.28639793395996,2002-08-14
24.561336517333984,2002-08-15
24.373855590820312,2002-08-16
26.098773956298828,2002-08-19
26.23375701904297,2002-08-20
26.458763122558594,2002-08-21
27.883689880371094,2002-08-22
27.043724060058594,2002-08-23
27.471189498901367,2002-08-26
26.848737716674805,2002-08-27
26.496252059936523,2002-08-28
26.631248474121094,2002-08-29
26.75123405456543,2002-08-30
25.078813552856445,2002-09-03
26.646238327026367,2002-09-04
26.3012638092041,2002-09-05
27.381202697753906,2002-09-06
29.608592987060547,2002-09-09
29.21112823486328,2002-09-10
30.74854850769043,2002-09-11
28.948625564575195,2002-09-12
29.188631057739258,2002-09-13
29.00111198425293,2002-09-16
26.428752899169922,2002-09-17
26.99123191833496,2002-09-18
26.151260375976562,2002-09-19
26.136266708374023,2002-09-20
25.98627281188965,2002-09-23
25.68630599975586,2002-09-24
26.533740997314453,2002-09-25
27.17871856689453,2002-09-26
26.02376937866211,2002-09-27
26.188762664794922,2002-09-30
27.238712310791016,2002-10-01
25.19881248474121,2002-10-02
24.321348190307617,2002-10-03
22.783920288085938,2002-10-04
21.04401206970215,2002-10-07
22.266450881958008,2002-10-08
19.87406349182129,2002-10-09
21.913965225219727,2002-10-10
22.993921279907227,2002-10-11
24.118865966796875,2002-10-14
25.978790283203125,2002-10-15
20.88650894165039,2002-10-16
21.718976974487305,2002-10-17
22.626434326171875,2002-10-18
23.721384048461914,2002-10-21
24.163862228393555,2002-10-22
23.833881378173828,2002-10-23
21.56148338317871,2002-10-24
22.731420516967773,2002-10-25
23.166404724121094,2002-10-28
22.708925247192383,2002-10-29
23.50389289855957,2002-10-30
22.85141944885254,2002-10-31
23.473892211914062,2002-11-01
24.801334381103516,2002-11-04
25.27381134033203,2002-11-05
24.814456939697266,2002-11-06
23.230714797973633,2002-11-07
22.007246017456055,2002-11-08
22.01474952697754,2002-11-11
21.444316864013672,2002-11-12
21.13656234741211,2002-11-13
22.51764678955078,2002-11-14
23.26823616027832,2002-11-15
21.72201919555664,2002-11-18
21.782066345214844,2002-11-19
22.052278518676758,2002-11-20
24.882015228271484,2002-11-21
23.673559188842773,2002-11-22
25.30983543395996,2002-11-25
24.731889724731445,2002-11-26
26.007890701293945,2002-11-27
25.369892120361328,2002-11-29
26.89356803894043,2002-12-02
25.519989013671875,2002-12-03
25.880287170410156,2002-12-04
25.985370635986328,2002-12-05
25.347379684448242,2002-12-06
24.589269638061523,2002-12-09
24.731889724731445,2002-12-10
24.1689510345459,2002-12-11
24.07887840270996,2002-12-12
22.667762756347656,2002-12-13
24.206472396850586,2002-12-16
23.93625831604004,2002-12-17
23.013042449951172,2002-12-18
23.25322151184082,2002-12-19
23.673559188842773,2002-12-20
23.71858787536621,2002-12-23
23.455890655517578,2002-12-24
23.455890655517578,2002-12-26
22.254941940307617,2002-12-27
22.600208282470703,2002-12-30
22.307485580444336,2002-12-31
23.808658599853516,2003-01-02
23.8311767578125,2003-01-03
24.949548721313477,2003-01-06
24.1689510345459,2003-01-07
26.578332901000977,2003-01-08
27.403972625732422,2003-01-09
29.272945404052734,2003-01-10
29.190366744995117,2003-01-13
29.047765731811523,2003-01-14
27.734237670898438,2003-01-15
26.405691146850586,2003-01-16
24.957067489624023,2003-01-17
24.003814697265625,2003-01-21
24.619304656982422,2003-01-22
24.213973999023438,2003-01-23
23.658536911010742,2003-01-24
22.832897186279297,2003-01-27
23.763620376586914,2003-01-28
23.898733139038086,2003-01-29
23.32828140258789,2003-01-30
23.305770874023438,2003-01-31
23.883716583251953,2003-02-03
23.298263549804688,2003-02-04
22.94547462463379,2003-02-05
22.4023380279541,2003-02-06
22.53754997253418,2003-02-07
22.417354583740234,2003-02-10
22.31968879699707,2003-02-11
22.349742889404297,2003-02-12
21.868947982788086,2003-02-13
22.695322036743164,2003-02-14
24.11518669128418,2003-02-18
23.17612075805664,2003-02-19
22.665271759033203,2003-02-20
23.153587341308594,2003-02-21
22.372282028198242,2003-02-24
22.612680435180664,2003-02-25
22.42486572265625,2003-02-26
22.838054656982422,2003-02-27
23.266265869140625,2003-02-28
21.222862243652344,2003-03-03
20.561763763427734,2003-03-04
20.817180633544922,2003-03-05
20.223695755004883,2003-03-06
20.644411087036133,2003-03-07
20.31385612487793,2003-03-10
19.066768646240234,2003-03-11
19.735382080078125,2003-03-12
21.26042938232422,2003-03-13
21.222862243652344,2003-03-14
22.50750160217285,2003-03-17
22.785463333129883,2003-03-18
23.589305877685547,2003-03-19
23.424028396606445,2003-03-20
24.490806579589844,2003-03-21
23.484128952026367,2003-03-24
23.64940643310547,2003-03-25
24.08513832092285,2003-03-26
23.596820831298828,2003-03-27
23.424028396606445,2003-03-28
22.545066833496094,2003-03-31
23.566761016845703,2003-04-01
24.776287078857422,2003-04-02
24.964101791381836,2003-04-03
25.272113800048828,2003-04-04
25.309669494628906,2003-04-07
25.024194717407227,2003-04-08
24.445737838745117,2003-04-09
25.813007354736328,2003-04-10
25.625198364257812,2003-04-11
26.414016723632812,2003-04-14
28.164432525634766,2003-04-15
27.56341552734375,2003-04-16
28.11183738708496,2003-04-17
28.014171600341797,2003-04-21
28.682798385620117,2003-04-22
29.351408004760742,2003-04-23
28.840560913085938,2003-04-24
28.314682006835938,2003-04-25
29.201160430908203,2003-04-28
30.12519645690918,2003-04-29
31.45490264892578,2003-04-30
31.124374389648438,2003-05-01
32.15357208251953,2003-05-02
33.37061309814453,2003-05-05
35.029632568359375,2003-05-06
34.99955749511719,2003-05-07
33.66151809692383,2003-05-08
33.759254455566406,2003-05-09
35.06721878051758,2003-05-12
35.330299377441406,2003-05-13
34.08246994018555,2003-05-14
33.70662307739258,2003-05-15
33.70662307739258,2003-05-16
32.15058517456055,2003-05-19
32.19569396972656,2003-05-20
33.27814483642578,2003-05-21
33.616424560546875,2003-05-22
33.789310455322266,2003-05-23
35.277706146240234,2003-05-27
36.9013786315918,2003-05-28
35.6159782409668,2003-05-29
36.20981216430664,2003-05-30
38.72050857543945,2003-06-02
37.540340423583984,2003-06-03
39.07380676269531,2003-06-04
39.960853576660156,2003-06-05
39.57746887207031,2003-06-06
37.62302780151367,2003-06-09
38.09660339355469,2003-06-10
39.97587203979492,2003-06-11
40.38931655883789,2003-06-12
39.787940979003906,2003-06-13
40.20890426635742,2003-06-16
39.38953399658203,2003-06-17
38.976097106933594,2003-06-18
38.164268493652344,2003-06-19
37.31482696533203,2003-06-20
36.5105094909668,2003-06-23
37.20957946777344,2003-06-24
36.57062911987305,2003-06-25
37.547847747802734,2003-06-26
36.7435302734375,2003-06-27
36.96903610229492,2003-06-30
36.81116485595703,2003-07-01
37.02918243408203,2003-07-02
37.02165222167969,2003-07-03
38.43486022949219,2003-07-07
39.126434326171875,2003-07-08
38.91596221923828,2003-07-09
38.12666320800781,2003-07-10
38.90093231201172,2003-07-11
41.36652755737305,2003-07-14
39.63760757446289,2003-07-15
41.58452224731445,2003-07-16
36.24739456176758,2003-07-17
36.803646087646484,2003-07-18
37.0141487121582,2003-07-21
36.39020538330078,2003-07-22
35.99181365966797,2003-07-23
36.08201217651367,2003-07-24
37.442623138427734,2003-07-25
37.059234619140625,2003-07-28
36.33009338378906,2003-07-29
35.796363830566406,2003-07-30
36.01437759399414,2003-07-31
35.51823806762695,2003-08-01
35.47314453125,2003-08-04
34.49591064453125,2003-08-05
34.99760437011719,2003-08-06
35.20067596435547,2003-08-07
35.96035385131836,2003-08-08
36.17095947265625,2003-08-11
37.97611999511719,2003-08-12
37.4721794128418,2003-08-13
37.51730728149414,2003-08-14
37.42704391479492,2003-08-15
37.75799560546875,2003-08-18
38.13406753540039,2003-08-19
38.47252655029297,2003-08-20
38.660587310791016,2003-08-21
38.85612869262695,2003-08-22
39.314945220947266,2003-08-25
39.66845703125,2003-08-26
39.38264083862305,2003-08-27
39.78126525878906,2003-08-28
40.16487503051758,2003-08-29
41.789520263671875,2003-09-02
40.7289924621582,2003-09-03
40.435665130615234,2003-09-04
40.555992126464844,2003-09-05
41.66917419433594,2003-09-08
42.1580810546875,2003-09-09
44.30923080444336,2003-09-10
43.80528259277344,2003-09-11
44.12872314453125,2003-09-12
44.444618225097656,2003-09-15
45.12906265258789,2003-09-16
45.768409729003906,2003-09-17
46.29492950439453,2003-09-18
46.33252716064453,2003-09-19
45.55026626586914,2003-09-22
45.27951431274414,2003-09-23
43.978294372558594,2003-09-24
43.21861267089844,2003-09-25
42.3160285949707,2003-09-26
43.44426727294922,2003-09-29
42.902713775634766,2003-09-30
44.083587646484375,2003-10-01
44.57249450683594,2003-10-02
44.90342712402344,2003-10-03
45.39985656738281,2003-10-06
45.55781555175781,2003-10-07
45.738311767578125,2003-10-08
47.59613800048828,2003-10-09
46.61833190917969,2003-10-10
47.385536193847656,2003-10-13
46.89662170410156,2003-10-14
46.069244384765625,2003-10-15
46.024131774902344,2003-10-16
45.50517654418945,2003-10-17
45.92634201049805,2003-10-20
46.467899322509766,2003-10-21
45.204288482666016,2003-10-22
46.994422912597656,2003-10-23
46.60328674316406,2003-10-24
46.43782424926758,2003-10-27
48.22793960571289,2003-10-28
47.67134475708008,2003-10-29
44.88837814331055,2003-10-30
45.730804443359375,2003-10-31
46.392696380615234,2003-11-03
46.407737731933594,2003-11-04
46.112762451171875,2003-11-05
45.86442565917969,2003-11-06
45.14957046508789,2003-11-07
44.60776901245117,2003-11-10
44.750762939453125,2003-11-11
45.465614318847656,2003-11-12
45.20225143432617,2003-11-13
44.28419876098633,2003-11-14
43.606956481933594,2003-11-17
43.3812141418457,2003-11-18
43.67467498779297,2003-11-19
42.907142639160156,2003-11-20
42.515838623046875,2003-11-21
44.081031799316406,2003-11-24
44.16379165649414,2003-11-25
44.94639205932617,2003-11-26
44.938880920410156,2003-11-28
45.30006790161133,2003-12-01
44.803436279296875,2003-12-02
45.41295623779297,2003-12-03
45.22480392456055,2003-12-04
44.517459869384766,2003-12-05
44.457271575927734,2003-12-08
43.40376663208008,2003-12-09
41.61284637451172,2003-12-10
42.13207244873047,2003-12-11
42.32771682739258,2003-12-12
41.73322677612305,2003-12-15
42.515838623046875,2003-12-16
42.54594421386719,2003-12-17
44.61530303955078,2003-12-18
44.93134307861328,2003-12-19
45.54086685180664,2003-12-22
45.65372085571289,2003-12-23
45.6386833190918,2003-12-24
45.47312545776367,2003-12-26
46.2783088684082,2003-12-29
45.96226119995117,2003-12-30
46.120277404785156,2003-12-31
45.322635650634766,2004-01-02
47.03079605102539,2004-01-05
47.941307067871094,2004-01-06
48.091827392578125,2004-01-07
48.78411102294922,2004-01-08
48.17459487915039,2004-01-09
48.31756591796875,2004-01-12
48.34767150878906,2004-01-13
48.753997802734375,2004-01-14
50.49226379394531,2004-01-15
50.62018966674805,2004-01-16
51.094261169433594,2004-01-20
52.561607360839844,2004-01-21
55.79734420776367,2004-01-22
55.7296142578125,2004-01-23
55.42110061645508,2004-01-26
55.08997344970703,2004-01-27
52.975486755371094,2004-01-28
52.373512268066406,2004-01-29
53.48716735839844,2004-01-30
53.788185119628906,2004-02-02
53.99136734008789,2004-02-03
53.10343551635742,2004-02-04
52.4111213684082,2004-02-05
53.930267333984375,2004-02-06
54.44972229003906,2004-02-09
54.261512756347656,2004-02-10
55.85742950439453,2004-02-11
55.33045959472656,2004-02-12
54.99170684814453,2004-02-13
54.284088134765625,2004-02-17
53.93782043457031,2004-02-18
54.38945007324219,2004-02-19
53.538780212402344,2004-02-20
52.688175201416016,2004-02-23
51.68696594238281,2004-02-24
53.27531433105469,2004-02-25
53.44847869873047,2004-02-26
53.23767852783203,2004-02-27
53.61410140991211,2004-03-01
53.44847869873047,2004-03-02
53.67433166503906,2004-03-03
55.25517272949219,2004-03-04
55.54122543334961,2004-03-05
56.01551055908203,2004-03-08
54.81105422973633,2004-03-09
55.58643341064453,2004-03-10
54.095909118652344,2004-03-11
55.33045959472656,2004-03-12
54.78092956542969,2004-03-15
54.75083923339844,2004-03-16
55.210018157958984,2004-03-17
55.578887939453125,2004-03-18
54.50239944458008,2004-03-19
53.975433349609375,2004-03-22
54.01307678222656,2004-03-23
53.81734848022461,2004-03-24
54.35179901123047,2004-03-25
55.443397521972656,2004-03-26
56.22631072998047,2004-03-29
57.04685974121094,2004-03-30
56.783363342285156,2004-03-31
57.21245574951172,2004-04-01
56.45212173461914,2004-04-02
57.36302947998047,2004-04-05
57.82973098754883,2004-04-06
57.10706329345703,2004-04-07
56.76829528808594,2004-04-08
58.35670852661133,2004-04-12
56.53490447998047,2004-04-13
55.06698226928711,2004-04-14
53.998023986816406,2004-04-15
55.49607849121094,2004-04-16
55.53371810913086,2004-04-19
54.18621826171875,2004-04-20
53.77219772338867,2004-04-21
53.185001373291016,2004-04-22
51.82996368408203,2004-04-23
50.949195861816406,2004-04-26
51.51380157470703,2004-04-27
49.98562240600586,2004-04-28
49.7371940612793,2004-04-29
49.3306770324707,2004-04-30
49.3984375,2004-05-03
50.29426956176758,2004-05-04
50.41471481323242,2004-05-05
50.06676483154297,2004-05-06
48.16893768310547,2004-05-07
46.421714782714844,2004-05-10
47.74720001220703,2004-05-11
48.64339065551758,2004-05-12
49.38143539428711,2004-05-13
49.584774017333984,2004-05-14
48.69612503051758,2004-05-17
49.48686218261719,2004-05-18
49.70528030395508,2004-05-19
50.36802673339844,2004-05-20
50.586402893066406,2004-05-21
50.721988677978516,2004-05-24
52.15288543701172,2004-05-25
51.97969055175781,2004-05-26
52.71022033691406,2004-05-27
52.76288604736328,2004-05-28
52.25077819824219,2004-06-01
52.469200134277344,2004-06-02
51.44495391845703,2004-06-03
52.61229705810547,2004-06-04
54.1185302734375,2004-06-07
53.80220031738281,2004-06-08
53.32773208618164,2004-06-09
52.838233947753906,2004-06-10
52.906005859375,2004-06-14
53.3051643371582,2004-06-15
53.64406204223633,2004-06-16
54.20888137817383,2004-06-17
53.757022857666016,2004-06-18
53.380462646484375,2004-06-21
53.259944915771484,2004-06-22
53.22230529785156,2004-06-23
52.853275299072266,2004-06-24
52.913551330566406,2004-06-25
51.98720169067383,2004-06-28
51.30940246582031,2004-06-29
51.49769592285156,2004-06-30
51.670894622802734,2004-07-01
51.27927780151367,2004-07-02
51.09855651855469,2004-07-06
51.56546401977539,2004-07-07
50.87260818481445,2004-07-08
50.014060974121094,2004-07-09
50.33789825439453,2004-07-12
50.014060974121094,2004-07-13
49.84085464477539,2004-07-14
49.79566192626953,2004-07-15
49.720340728759766,2004-07-16
49.102783203125,2004-07-19
49.93874740600586,2004-07-20
49.70528030395508,2004-07-21
52.19055938720703,2004-07-22
51.18891906738281,2004-07-23
51.399776458740234,2004-07-26
51.61817169189453,2004-07-27
51.06088638305664,2004-07-28
51.949546813964844,2004-07-29
52.20561218261719,2004-07-30
52.35622024536133,2004-08-02
51.904361724853516,2004-08-03
51.58806228637695,2004-08-04
50.40566635131836,2004-08-05
49.68840408325195,2004-08-06
49.522666931152344,2004-08-09
51.42129135131836,2004-08-10
50.743221282958984,2004-08-11
50.62266540527344,2004-08-12
51.247989654541016,2004-08-13
52.37812805175781,2004-08-16
52.445980072021484,2004-08-17
52.80758285522461,2004-08-18
52.702117919921875,2004-08-19
53.380184173583984,2004-08-20
52.958274841308594,2004-08-23
53.086368560791016,2004-08-24
53.10895919799805,2004-08-25
52.423343658447266,2004-08-26
51.926082611083984,2004-08-27
51.323360443115234,2004-08-30
51.05211639404297,2004-08-31
51.46649169921875,2004-09-01
52.11445236206055,2004-09-02
51.66994094848633,2004-09-03
52.95074462890625,2004-09-07
52.332916259765625,2004-09-08
52.445980072021484,2004-09-09
54.6610221862793,2004-09-10
55.22609329223633,2004-09-13
55.391849517822266,2004-09-14
54.83430862426758,2004-09-15
54.71377944946289,2004-09-16
55.13567352294922,2004-09-17
54.81172180175781,2004-09-20
55.74592590332031,2004-09-21
55.33156204223633,2004-09-22
54.81924819946289,2004-09-23
55.452117919921875,2004-09-24
55.354183197021484,2004-09-27
56.49185562133789,2004-09-28
56.16033935546875,2004-09-29
55.67814254760742,2004-09-30
56.175418853759766,2004-10-01
56.42403030395508,2004-10-04
56.00214385986328,2004-10-05
56.574737548828125,2004-10-06
55.65557098388672,2004-10-07
54.95486068725586,2004-10-08
55.11307907104492,2004-10-11
54.27677917480469,2004-10-12
53.221981048583984,2004-10-13
52.15211868286133,2004-10-14
52.67198181152344,2004-10-15
52.50624084472656,2004-10-18
52.739784240722656,2004-10-19
52.02402877807617,2004-10-20
53.20692825317383,2004-10-21
52.589111328125,2004-10-22
53.10895919799805,2004-10-25
54.87197494506836,2004-10-26
55.54253005981445,2004-10-27
55.24113845825195,2004-10-28
55.572689056396484,2004-10-29
56.11515426635742,2004-11-01
56.100074768066406,2004-11-02
56.326080322265625,2004-11-03
57.637062072753906,2004-11-04
58.11924743652344,2004-11-05
58.05146408081055,2004-11-08
58.600128173828125,2004-11-09
59.27847671508789,2004-11-10
59.73067855834961,2004-11-11
60.084922790527344,2004-11-12
60.09244918823242,2004-11-15
59.03730392456055,2004-11-16
59.37644577026367,2004-11-17
59.72313690185547,2004-11-18
58.53982925415039,2004-11-19
58.94684600830078,2004-11-22
59.89650344848633,2004-11-23
60.28842544555664,2004-11-24
60.280906677246094,2004-11-26
59.17292022705078,2004-11-29
59.2256965637207,2004-11-30
59.76835250854492,2004-12-01
60.22809982299805,2004-12-02
59.72313690185547,2004-12-03
59.806034088134766,2004-12-06
59.308597564697266,2004-12-07
59.240779876708984,2004-12-08
59.68544387817383,2004-12-09
61.14010238647461,2004-12-10
61.78829574584961,2004-12-13
61.697853088378906,2004-12-14
62.14250564575195,2004-12-15
61.66766357421875,2004-12-16
61.83351135253906,2004-12-17
61.7506103515625,2004-12-20
62.368648529052734,2004-12-21
62.35355758666992,2004-12-22
62.12745666503906,2004-12-23
62.41383361816406,2004-12-27
63.27308654785156,2004-12-28
63.43135070800781,2004-12-29
63.15248107910156,2004-12-30
63.468994140625,2004-12-31
63.160037994384766,2005-01-03
61.99177169799805,2005-01-04
61.37371826171875,2005-01-05
62.14250564575195,2005-01-06
61.773193359375,2005-01-07
62.03703308105469,2005-01-10
61.87118148803711,2005-01-11
62.157588958740234,2005-01-12
61.83351135253906,2005-01-13
61.89380645751953,2005-01-14
62.50432586669922,2005-01-18
61.87871170043945,2005-01-19
59.285987854003906,2005-01-20
59.08247756958008,2005-01-21
57.846439361572266,2005-01-24
58.08006286621094,2005-01-25
59.353824615478516,2005-01-26
58.502140045166016,2005-01-27
58.502140045166016,2005-01-28
58.999610900878906,2005-01-31
59.88896942138672,2005-02-01
59.14278793334961,2005-02-02
59.1051139831543,2005-02-03
59.41412353515625,2005-02-04
59.218177795410156,2005-02-07
58.29606628417969,2005-02-08
57.92665100097656,2005-02-09
58.20559310913086,2005-02-10
59.1103401184082,2005-02-11
59.449607849121094,2005-02-14
59.18573760986328,2005-02-15
59.283748626708984,2005-02-16
58.71828842163086,2005-02-17
57.91907501220703,2005-02-18
56.54688262939453,2005-02-22
56.86355972290039,2005-02-23
57.300838470458984,2005-02-24
58.31867218017578,2005-02-25
57.81353759765625,2005-02-28
57.86632537841797,2005-03-01
57.707977294921875,2005-03-02
57.753231048583984,2005-03-03
58.86907958984375,2005-03-04
57.300838470458984,2005-03-07
59.37421417236328,2005-03-08
59.1103401184082,2005-03-09
59.344058990478516,2005-03-10
58.71828842163086,2005-03-11
59.570255279541016,2005-03-14
58.95954895019531,2005-03-15
58.054786682128906,2005-03-16
58.00204849243164,2005-03-17
57.78336715698242,2005-03-18
58.02465057373047,2005-03-21
57.02943801879883,2005-03-22
57.157569885253906,2005-03-23
56.584598541259766,2005-03-24
55.91355895996094,2005-03-28
55.61198425292969,2005-03-29
56.328250885009766,2005-03-30
56.37346649169922,2005-03-31
56.305641174316406,2005-04-01
56.4187126159668,2005-04-04
56.62227249145508,2005-04-05
56.675071716308594,2005-04-06
56.757999420166016,2005-04-07
56.06435012817383,2005-04-08
55.83065414428711,2005-04-11
56.47151565551758,2005-04-12
56.19252014160156,2005-04-13
55.96635437011719,2005-04-14
55.03898239135742,2005-04-15
54.918338775634766,2005-04-18
55.37824249267578,2005-04-19
54.465965270996094,2005-04-20
54.00604248046875,2005-04-21
53.26717758178711,2005-04-22
54.126686096191406,2005-04-25
53.523494720458984,2005-04-26
53.99097442626953,2005-04-27
53.49333953857422,2005-04-28
53.448123931884766,2005-04-29
54.073909759521484,2005-05-02
53.96078872680664,2005-05-03
54.66200256347656,2005-05-04
54.2850227355957,2005-05-05
53.97354507446289,2005-05-06
54.08662414550781,2005-05-09
53.611480712890625,2005-05-10
54.27519607543945,2005-05-11
53.71709060668945,2005-05-12
53.56621551513672,2005-05-13
54.82579040527344,2005-05-16
55.2557258605957,2005-05-17
55.96470260620117,2005-05-18
56.19852828979492,2005-05-19
56.070308685302734,2005-05-20
55.904396057128906,2005-05-23
55.96470260620117,2005-05-24
55.806304931640625,2005-05-25
56.09293746948242,2005-05-26
56.47003936767578,2005-05-27
56.86979293823242,2005-05-31
56.96784210205078,2005-06-01
56.91505813598633,2005-06-02
56.51530456542969,2005-06-03
56.37954330444336,2005-06-06
56.56808853149414,2005-06-07
56.477603912353516,2005-06-08
56.8094596862793,2005-06-09
56.22114944458008,2005-06-10
56.304115295410156,2005-06-13
56.11555862426758,2005-06-14
56.6284294128418,2005-06-15
56.49267578125,2005-06-16
56.55305480957031,2005-06-17
56.55305480957031,2005-06-20
56.40970993041992,2005-06-21
56.145713806152344,2005-06-22
55.13505172729492,2005-06-23
55.3311653137207,2005-06-24
55.527244567871094,2005-06-27
56.0778694152832,2005-06-28
55.73088073730469,2005-06-29
60.34685516357422,2005-06-30
59.43421173095703,2005-07-01
59.58505630493164,2005-07-05
60.05268096923828,2005-07-06
61.44050979614258,2005-07-07
61.734649658203125,2005-07-08
62.1343879699707,2005-07-11
62.46628189086914,2005-07-12
62.57942199707031,2005-07-13
62.14194107055664,2005-07-14
61.975975036621094,2005-07-15
61.54612350463867,2005-07-18
61.289669036865234,2005-07-19
61.13127517700195,2005-07-20
63.484474182128906,2005-07-21
64.03507232666016,2005-07-22
63.16019058227539,2005-07-25
63.099853515625,2005-07-26
62.66236877441406,2005-07-27
63.047035217285156,2005-07-28
62.22490310668945,2005-07-29
62.86601257324219,2005-08-01
62.948970794677734,2005-08-02
62.70761489868164,2005-08-03
63.31858825683594,2005-08-04
63.62025451660156,2005-08-05
63.33885192871094,2005-08-08
63.783958435058594,2005-08-09
62.410797119140625,2005-08-10
62.90879821777344,2005-08-11
62.871063232421875,2005-08-12
62.98426818847656,2005-08-15
63.1577262878418,2005-08-16
64.29703521728516,2005-08-17
63.98017120361328,2005-08-18
63.98017120361328,2005-08-19
64.46300506591797,2005-08-22
63.467105865478516,2005-08-23
62.50136184692383,2005-08-24
62.50890350341797,2005-08-25
61.21872329711914,2005-08-26
61.64126205444336,2005-08-29
61.38471984863281,2005-08-30
62.04867935180664,2005-08-31
60.45671081542969,2005-09-01
61.89777374267578,2005-09-02
60.73588562011719,2005-09-06
59.94363784790039,2005-09-07
59.589054107666016,2005-09-08
59.83048629760742,2005-09-09
60.89430236816406,2005-09-12
60.773582458496094,2005-09-13
60.72077560424805,2005-09-14
60.56988525390625,2005-09-15
61.86758804321289,2005-09-16
61.82984924316406,2005-09-19
61.82231140136719,2005-09-20
59.91350555419922,2005-09-21
59.86818313598633,2005-09-22
60.25300216674805,2005-09-23
60.788700103759766,2005-09-26
60.47936248779297,2005-09-27
60.35860061645508,2005-09-28
60.660396575927734,2005-09-29
59.99648666381836,2005-09-30
60.43408966064453,2005-10-03
59.385345458984375,2005-10-04
58.19325256347656,2005-10-05
57.39353561401367,2005-10-06
56.99361801147461,2005-10-07
56.435333251953125,2005-10-10
55.42433166503906,2005-10-11
54.873531341552734,2005-10-12
54.33030319213867,2005-10-13
55.05463409423828,2005-10-14
54.813175201416016,2005-10-17
54.42085266113281,2005-10-18
55.492225646972656,2005-10-19
54.77547073364258,2005-10-20
56.171234130859375,2005-10-21
57.27278518676758,2005-10-24
56.420230865478516,2005-10-25
56.60130310058594,2005-10-26
55.95245361328125,2005-10-27
56.78237533569336,2005-10-28
57.60478973388672,2005-10-31
57.18224334716797,2005-11-01
57.152095794677734,2005-11-02
56.99361801147461,2005-11-03
57.536865234375,2005-11-04
58.32152557373047,2005-11-07
56.75693130493164,2005-11-08
58.91550064086914,2005-11-09
60.81745910644531,2005-11-10
60.99861145019531,2005-11-11
61.066524505615234,2005-11-14
61.323123931884766,2005-11-15
61.69297409057617,2005-11-16
62.417518615722656,2005-11-17
63.655311584472656,2005-11-18
63.53456115722656,2005-11-21
63.685516357421875,2005-11-22
63.79872512817383,2005-11-23
64.108154296875,2005-11-25
63.05906295776367,2005-11-28
63.25529861450195,2005-11-29
62.6892204284668,2005-11-30
63.58740234375,2005-12-01
63.79872512817383,2005-12-02
63.37602996826172,2005-12-05
63.96479034423828,2005-12-06
63.0968132019043,2005-12-07
62.48542785644531,2005-12-08
63.753440856933594,2005-12-09
63.26283645629883,2005-12-12
62.8326416015625,2005-12-13
64.0100326538086,2005-12-14
64.70440673828125,2005-12-15
64.71195220947266,2005-12-16
64.90824890136719,2005-12-19
66.30445861816406,2005-12-20
66.19882202148438,2005-12-21
66.25164031982422,2005-12-22
66.42523956298828,2005-12-23
65.6554183959961,2005-12-27
65.33840942382812,2005-12-28
65.44406127929688,2005-12-29
65.2101058959961,2005-12-30
65.6478500366211,2006-01-03
65.2251968383789,2006-01-04
65.24028015136719,2006-01-05
65.24028015136719,2006-01-06
66.5082778930664,2006-01-09
66.20637512207031,2006-01-10
66.41768646240234,2006-01-11
65.4365234375,2006-01-12
65.39126586914062,2006-01-13
64.90824890136719,2006-01-17
64.90824890136719,2006-01-18
64.54590606689453,2006-01-19
64.28174591064453,2006-01-20
63.77610397338867,2006-01-23
63.685516357421875,2006-01-24
63.02135467529297,2006-01-25
64.00249481201172,2006-01-26
63.957210540771484,2006-01-27
63.61002731323242,2006-01-30
62.8703727722168,2006-01-31
62.84772491455078,2006-02-01
62.417518615722656,2006-02-02
62.84772491455078,2006-02-03
62.8703727722168,2006-02-06
61.70051956176758,2006-02-07
63.011940002441406,2006-02-08
63.51779556274414,2006-02-09
64.30300903320312,2006-02-10
64.92208862304688,2006-02-13
65.55628204345703,2006-02-14
66.86244201660156,2006-02-15
66.36412048339844,2006-02-16
65.88092041015625,2006-02-17
65.84317016601562,2006-02-21
67.70803833007812,2006-02-22
67.03607940673828,2006-02-23
67.08135223388672,2006-02-24
67.02852630615234,2006-02-27
