PGR,Date
0.5676628351211548,1989-12-15
0.5603145360946655,1989-12-18
0.5603145360946655,1989-12-19
0.5492917895317078,1989-12-20
0.5492917895317078,1989-12-21
0.543780505657196,1989-12-22
0.5456174612045288,1989-12-26
0.5401060581207275,1989-12-27
0.5456174612045288,1989-12-28
0.565825343132019,1989-12-29
0.565825343132019,1990-01-02
0.569499671459198,1990-01-03
0.565825343132019,1990-01-04
0.5676628351211548,1990-01-05
0.569499671459198,1990-01-08
0.5731737017631531,1990-01-09
0.5713367462158203,1990-01-10
0.5731737017631531,1990-01-11
0.5768481492996216,1990-01-12
0.569499671459198,1990-01-15
0.565825343132019,1990-01-16
0.569499671459198,1990-01-17
0.565825343132019,1990-01-18
0.5621517300605774,1990-01-19
0.5529662370681763,1990-01-22
0.5364320278167725,1990-01-23
0.5272466540336609,1990-01-24
0.530920684337616,1990-01-25
0.5180612802505493,1990-01-26
0.5143865942955017,1990-01-29
0.5107129812240601,1990-01-30
0.5125498175621033,1990-01-31
0.5180612802505493,1990-02-01
0.5290835499763489,1990-02-02
0.5364320278167725,1990-02-05
0.5327576994895935,1990-02-06
0.530920684337616,1990-02-07
0.530920684337616,1990-02-08
0.5070382952690125,1990-02-09
0.5033643841743469,1990-02-12
0.5052012205123901,1990-02-13
0.5033643841743469,1990-02-14
0.5070382952690125,1990-02-15
0.5088761448860168,1990-02-16
0.5052012205123901,1990-02-20
0.5107129812240601,1990-02-21
0.5162238478660583,1990-02-22
0.5143865942955017,1990-02-23
0.5235721468925476,1990-02-26
0.5217351317405701,1990-02-27
0.5272466540336609,1990-02-28
0.5290835499763489,1990-03-01
0.530920684337616,1990-03-02
0.5253170132637024,1990-03-05
0.5290037989616394,1990-03-06
0.5253170132637024,1990-03-07
0.5197879672050476,1990-03-08
0.5197879672050476,1990-03-09
0.5179440379142761,1990-03-12
0.516101062297821,1990-03-13
0.516101062297821,1990-03-14
0.5179440379142761,1990-03-15
0.5197879672050476,1990-03-16
0.5197879672050476,1990-03-19
0.5197879672050476,1990-03-20
0.5197879672050476,1990-03-21
0.516101062297821,1990-03-22
0.5142579674720764,1990-03-23
0.5197879672050476,1990-03-26
0.5197879672050476,1990-03-27
0.5142579674720764,1990-03-28
0.5124148726463318,1990-03-29
0.5142579674720764,1990-03-30
0.5105716586112976,1990-04-02
0.5087279081344604,1990-04-03
0.5050421953201294,1990-04-04
0.5142579674720764,1990-04-05
0.49398282170295715,1990-04-06
0.49398282170295715,1990-04-09
0.4902961254119873,1990-04-10
0.4902961254119873,1990-04-11
0.4976690411567688,1990-04-12
0.49398282170295715,1990-04-16
0.5013551115989685,1990-04-17
0.5068849325180054,1990-04-18
0.50319904088974,1990-04-19
0.5142579674720764,1990-04-20
0.5142579674720764,1990-04-23
0.516101062297821,1990-04-24
0.5197879672050476,1990-04-25
0.5197879672050476,1990-04-26
0.5308469533920288,1990-04-27
0.5326899886131287,1990-04-30
0.5308469533920288,1990-05-01
0.5308469533920288,1990-05-02
0.5400629043579102,1990-05-03
0.5400629043579102,1990-05-04
0.5400629043579102,1990-05-07
0.5492791533470154,1990-05-08
0.5548090934753418,1990-05-09
0.5529658794403076,1990-05-10
0.5621814727783203,1990-05-11
0.5898299813270569,1990-05-14
0.5879865288734436,1990-05-15
0.5972027778625488,1990-05-16
0.59351646900177,1990-05-17
0.5861435532569885,1990-05-18
0.5861435532569885,1990-05-21
0.5916728973388672,1990-05-22
0.6045756340026855,1990-05-23
0.6082618832588196,1990-05-24
0.6045756340026855,1990-05-25
0.6082618832588196,1990-05-29
0.6137919425964355,1990-05-30
0.6082618832588196,1990-05-31
0.6008890271186829,1990-06-01
0.6082096099853516,1990-06-04
0.6137561798095703,1990-06-05
0.6174525618553162,1990-06-06
0.6211506128311157,1990-06-07
0.6211506128311157,1990-06-08
0.6266961097717285,1990-06-11
0.634090781211853,1990-06-12
0.6322420835494995,1990-06-13
0.6303938031196594,1990-06-14
0.6229990124702454,1990-06-15
0.6211506128311157,1990-06-18
0.6211506128311157,1990-06-19
0.6229990124702454,1990-06-20
0.6285456418991089,1990-06-21
0.6470316052436829,1990-06-22
0.643333911895752,1990-06-25
0.643333911895752,1990-06-26
0.643333911895752,1990-06-27
0.6470316052436829,1990-06-28
0.6507288813591003,1990-06-29
0.6544263362884521,1990-07-02
0.6858527064323425,1990-07-03
0.6710647344589233,1990-07-05
0.6692151427268982,1990-07-06
0.6729129552841187,1990-07-09
0.6581234931945801,1990-07-10
0.6581234931945801,1990-07-11
0.6581234931945801,1990-07-12
0.6544263362884521,1990-07-13
0.6525774002075195,1990-07-16
0.6599721908569336,1990-07-17
0.6544263362884521,1990-07-18
0.6544263362884521,1990-07-19
0.7135835886001587,1990-07-20
0.7098857760429382,1990-07-23
0.7246753573417664,1990-07-24
0.728373110294342,1990-07-25
0.7376161217689514,1990-07-26
0.745011031627655,1990-07-27
0.748708188533783,1990-07-30
0.7468594312667847,1990-07-31
0.7413131594657898,1990-08-01
0.7394649982452393,1990-08-02
0.7209780812263489,1990-08-03
0.6950969099998474,1990-08-06
0.6858527064323425,1990-08-07
0.7024914622306824,1990-08-08
0.7209780812263489,1990-08-09
0.728373110294342,1990-08-10
0.7339186668395996,1990-08-13
0.7394649982452393,1990-08-14
0.7394649982452393,1990-08-15
0.7357673645019531,1990-08-16
0.728373110294342,1990-08-17
0.7357673645019531,1990-08-20
0.7098857760429382,1990-08-21
0.6950969099998474,1990-08-22
0.6950969099998474,1990-08-23
0.6913992166519165,1990-08-24
0.7061887383460999,1990-08-27
0.7043402194976807,1990-08-28
0.7302213907241821,1990-08-29
0.7228266000747681,1990-08-30
0.7320699095726013,1990-08-31
0.7819840312004089,1990-09-04
0.7764380574226379,1990-09-05
0.8189568519592285,1990-09-06
0.8078652024269104,1990-09-07
0.7892637252807617,1990-09-10
0.8003801107406616,1990-09-11
0.8114962577819824,1990-09-12
0.8096432089805603,1990-09-13
0.8226131796836853,1990-09-14
0.826318085193634,1990-09-17
0.8114962577819824,1990-09-18
0.8096432089805603,1990-09-19
0.7911162972450256,1990-09-20
0.7892637252807617,1990-09-21
0.7299764156341553,1990-09-24
0.7188595533370972,1990-09-25
0.7207121253013611,1990-09-26
0.6299289464950562,1990-09-27
0.6762470006942749,1990-09-28
0.7170069813728333,1990-10-01
0.7003325819969177,1990-10-02
0.6855102777481079,1990-10-03
0.6892160177230835,1990-10-04
0.6799525618553162,1990-10-05
0.6706884503364563,1990-10-08
0.6558671593666077,1990-10-09
0.6280755996704102,1990-10-10
0.6169593334197998,1990-10-11
0.6262231469154358,1990-10-12
0.615106999874115,1990-10-15
0.6243704557418823,1990-10-16
0.6336342096328735,1990-10-17
0.6521613001823425,1990-10-18
0.6614252924919128,1990-10-19
0.6632781624794006,1990-10-22
0.6966271996498108,1990-10-23
0.711448609828949,1990-10-24
0.6762470006942749,1990-10-25
0.6780996322631836,1990-10-26
0.6632781624794006,1990-10-29
0.6484559178352356,1990-10-30
0.6243704557418823,1990-10-31
0.6262231469154358,1990-11-01
0.6428981423377991,1990-11-02
0.6669832468032837,1990-11-05
0.6632781624794006,1990-11-06
0.6632781624794006,1990-11-07
0.657719612121582,1990-11-08
0.6558671593666077,1990-11-09
0.6762470006942749,1990-11-12
0.6688357591629028,1990-11-13
0.6780996322631836,1990-11-14
0.6892160177230835,1990-11-15
0.7003325819969177,1990-11-16
0.6780996322631836,1990-11-19
0.6892160177230835,1990-11-20
0.7021844983100891,1990-11-21
0.6984797716140747,1990-11-23
0.7058908343315125,1990-11-26
0.7225654721260071,1990-11-27
0.7244181036949158,1990-11-28
0.711448609828949,1990-11-29
0.713301956653595,1990-11-30
0.7262704372406006,1990-12-03
0.7318289279937744,1990-12-04
0.7559143900871277,1990-12-05
0.7410929203033447,1990-12-06
0.7336816191673279,1990-12-07
0.7261781692504883,1990-12-10
0.7428937554359436,1990-12-11
0.750322163105011,1990-12-12
0.7577512860298157,1990-12-13
0.748465359210968,1990-12-14
0.7447506189346313,1990-12-17
0.7447506189346313,1990-12-18
0.7410362958908081,1990-12-19
0.7410362958908081,1990-12-20
0.7466076612472534,1990-12-21
0.7466076612472534,1990-12-24
0.748465359210968,1990-12-26
0.7688944339752197,1990-12-27
0.7651804089546204,1990-12-28
0.7614654898643494,1990-12-31
0.7726086974143982,1991-01-02
0.774466872215271,1991-01-03
0.7763231992721558,1991-01-04
0.7726086974143982,1991-01-07
0.7763231992721558,1991-01-08
0.7837527990341187,1991-01-09
0.774466872215271,1991-01-10
0.7763231992721558,1991-01-11
0.7540367245674133,1991-01-14
0.6964622139930725,1991-01-15
0.6834620833396912,1991-01-16
0.6983199119567871,1991-01-17
0.7131775617599487,1991-01-18
0.7391782999038696,1991-01-21
0.7317501902580261,1991-01-22
0.7298924326896667,1991-01-23
0.7391782999038696,1991-01-24
0.733607292175293,1991-01-25
0.7298924326896667,1991-01-28
0.733607292175293,1991-01-29
0.7373215556144714,1991-01-30
0.7540367245674133,1991-01-31
0.750322163105011,1991-02-01
0.7596085667610168,1991-02-04
0.7633223533630371,1991-02-05
0.7874667644500732,1991-02-06
0.7930387854576111,1991-02-07
0.8134679198265076,1991-02-08
0.8691851496696472,1991-02-11
0.8710422515869141,1991-02-12
0.8803282976150513,1991-02-13
0.876614511013031,1991-02-14
0.8840433955192566,1991-02-15
0.8933289647102356,1991-02-19
0.8914719820022583,1991-02-20
0.876614511013031,1991-02-21
0.8691851496696472,1991-02-22
0.8840433955192566,1991-02-25
0.8803282976150513,1991-02-26
0.8747571110725403,1991-02-27
0.878471314907074,1991-02-28
0.8728993535041809,1991-03-01
0.8804197311401367,1991-03-04
0.8785582184791565,1991-03-05
0.8860037922859192,1991-03-06
0.8971715569496155,1991-03-07
0.9027557373046875,1991-03-08
0.8953101634979248,1991-03-11
0.8785582184791565,1991-03-12
0.8729742765426636,1991-03-13
0.8692513108253479,1991-03-14
0.8692513108253479,1991-03-15
0.84877610206604,1991-03-18
0.8450538516044617,1991-03-19
0.8599448204040527,1991-03-20
0.8543604612350464,1991-03-21
0.84877610206604,1991-03-22
0.8673904538154602,1991-03-25
0.8822802901268005,1991-03-26
0.8971715569496155,1991-03-27
0.8897262811660767,1991-03-28
0.8804197311401367,1991-04-01
0.8822802901268005,1991-04-02
0.887864887714386,1991-04-03
0.8953101634979248,1991-04-04
0.8953101634979248,1991-04-05
0.8934494256973267,1991-04-08
0.8860037922859192,1991-04-09
0.8860037922859192,1991-04-10
0.871112585067749,1991-04-11
0.8692513108253479,1991-04-12
0.8934494256973267,1991-04-15
0.8915872573852539,1991-04-16
0.8971715569496155,1991-04-17
0.9232305288314819,1991-04-18
0.908339262008667,1991-04-19
0.8915872573852539,1991-04-22
0.8934494256973267,1991-04-23
0.8785582184791565,1991-04-24
0.8822802901268005,1991-04-25
0.8785582184791565,1991-04-26
0.8766971230506897,1991-04-29
0.8766971230506897,1991-04-30
0.8785582184791565,1991-05-01
0.8785582184791565,1991-05-02
0.8822802901268005,1991-05-03
0.8841422200202942,1991-05-06
0.8748353719711304,1991-05-07
0.8506379723548889,1991-05-08
0.84877610206604,1991-05-09
0.8450538516044617,1991-05-10
0.8394694924354553,1991-05-13
0.8320242166519165,1991-05-14
0.8357470035552979,1991-05-15
0.8450538516044617,1991-05-16
0.84877610206604,1991-05-17
0.8562219738960266,1991-05-20
0.8580830693244934,1991-05-21
0.8524993062019348,1991-05-22
0.8599448204040527,1991-05-23
0.8822802901268005,1991-05-24
0.8841422200202942,1991-05-28
0.8673904538154602,1991-05-29
0.8692513108253479,1991-05-30
0.8655282855033875,1991-05-31
0.871112585067749,1991-06-03
0.8636669516563416,1991-06-04
0.8599448204040527,1991-06-05
0.8673904538154602,1991-06-06
0.8673904538154602,1991-06-07
0.8618682622909546,1991-06-10
0.8469439744949341,1991-06-11
0.8469439744949341,1991-06-12
0.850674569606781,1991-06-13
0.8357508182525635,1991-06-14
0.8469439744949341,1991-06-17
0.8413472175598145,1991-06-18
0.8245576024055481,1991-06-19
0.8040369749069214,1991-06-20
0.8077680468559265,1991-06-21
0.8077680468559265,1991-06-24
0.7947096228599548,1991-06-25
0.8021717667579651,1991-06-26
0.7909784317016602,1991-06-27
0.7928438782691956,1991-06-28
0.8040369749069214,1991-07-01
0.8021717667579651,1991-07-02
0.8003059029579163,1991-07-03
0.8003059029579163,1991-07-05
0.7816510200500488,1991-07-08
0.7816510200500488,1991-07-09
0.79844069480896,1991-07-10
0.8059027194976807,1991-07-11
0.8003059029579163,1991-07-12
0.8133648633956909,1991-07-15
0.8059027194976807,1991-07-16
0.8189616203308105,1991-07-17
0.8114995956420898,1991-07-18
0.8338853120803833,1991-07-19
0.79844069480896,1991-07-22
0.7891130447387695,1991-07-23
0.7611303925514221,1991-07-24
0.7629957795143127,1991-07-25
0.7648612260818481,1991-07-26
0.7536680698394775,1991-07-29
0.7555338144302368,1991-07-30
0.7611303925514221,1991-07-31
0.7797850370407104,1991-08-01
0.7816510200500488,1991-08-02
0.7611303925514221,1991-08-05
0.7779199481010437,1991-08-06
0.7704578638076782,1991-08-07
0.7685925960540771,1991-08-08
0.7723227739334106,1991-08-09
0.7648612260818481,1991-08-12
0.7648612260818481,1991-08-13
0.7760538458824158,1991-08-14
0.7891130447387695,1991-08-15
0.7835161685943604,1991-08-16
0.7741884589195251,1991-08-19
0.7779199481010437,1991-08-20
0.7760538458824158,1991-08-21
0.7573990225791931,1991-08-22
0.738743782043457,1991-08-23
0.7256852984428406,1991-08-26
0.721954345703125,1991-08-27
0.7275514602661133,1991-08-28
0.7350133061408997,1991-08-29
0.7294166088104248,1991-08-30
0.7331472635269165,1991-09-03
0.7331472635269165,1991-09-04
0.7256852984428406,1991-09-05
0.7294166088104248,1991-09-06
0.7238797545433044,1991-09-09
0.7220095992088318,1991-09-10
0.7051747441291809,1991-09-11
0.6976930499076843,1991-09-12
0.7014333009719849,1991-09-13
0.7033047676086426,1991-09-16
0.7070451378822327,1991-09-17
0.7145271897315979,1991-09-18
0.7463259696960449,1991-09-19
0.7351023554801941,1991-09-20
0.7276206612586975,1991-09-23
0.7238797545433044,1991-09-24
0.7107860445976257,1991-09-25
0.7033047676086426,1991-09-26
0.7089155912399292,1991-09-27
0.7238797545433044,1991-09-30
0.7070451378822327,1991-10-01
0.6995630860328674,1991-10-02
0.6883404850959778,1991-10-03
0.7033047676086426,1991-10-04
0.7033047676086426,1991-10-07
0.6920813322067261,1991-10-08
0.6845991015434265,1991-10-09
0.6920813322067261,1991-10-10
0.6808585524559021,1991-10-11
0.6902112364768982,1991-10-14
0.7070451378822327,1991-10-15
0.729491114616394,1991-10-16
0.7519368529319763,1991-10-17
0.7463259696960449,1991-10-18
0.7481962442398071,1991-10-21
0.7481962442398071,1991-10-22
0.7388437390327454,1991-10-23
0.7332320213317871,1991-10-24
0.7332320213317871,1991-10-25
0.7388437390327454,1991-10-28
0.7538077235221863,1991-10-29
0.7594189643859863,1991-10-30
0.7612892389297485,1991-10-31
0.7874764800071716,1991-11-01
0.7893466353416443,1991-11-04
0.8005698323249817,1991-11-05
0.7837352156639099,1991-11-06
0.7781236171722412,1991-11-07
0.7669006586074829,1991-11-08
0.7669006586074829,1991-11-11
0.7650302648544312,1991-11-12
0.7762531638145447,1991-11-13
0.7781236171722412,1991-11-14
0.7706422209739685,1991-11-15
0.7538077235221863,1991-11-18
0.7538077235221863,1991-11-19
0.7481962442398071,1991-11-20
0.7481962442398071,1991-11-21
0.7500665187835693,1991-11-22
0.7631601095199585,1991-11-25
0.7631601095199585,1991-11-26
0.7631601095199585,1991-11-27
0.7669006586074829,1991-11-29
0.7706422209739685,1991-12-02
0.7669006586074829,1991-12-03
0.7575483322143555,1991-12-04
0.7444547414779663,1991-12-05
0.7369734048843384,1991-12-06
0.7332977056503296,1991-12-09
0.7407990097999573,1991-12-10
0.7426742911338806,1991-12-11
0.7389240264892578,1991-12-12
0.7426742911338806,1991-12-13
0.750176191329956,1991-12-16
0.7520514130592346,1991-12-17
0.7407990097999573,1991-12-18
0.7520514130592346,1991-12-19
0.7633041143417358,1991-12-20
0.770806074142456,1991-12-23
0.7745570540428162,1991-12-24
0.7876851558685303,1991-12-26
0.8064398169517517,1991-12-27
0.8008129596710205,1991-12-30
0.8101903796195984,1991-12-31
0.8083148002624512,1992-01-02
0.7914358377456665,1992-01-03
0.7933115363121033,1992-01-06
0.7933115363121033,1992-01-07
0.81581711769104,1992-01-08
0.8289443850517273,1992-01-09
0.8401976227760315,1992-01-10
0.8308196067810059,1992-01-13
0.8101903796195984,1992-01-14
0.8195673823356628,1992-01-15
0.8176923394203186,1992-01-16
0.8176923394203186,1992-01-17
0.8176923394203186,1992-01-20
0.8120657205581665,1992-01-21
0.7726818919181824,1992-01-22
0.7539267539978027,1992-01-23
0.7426742911338806,1992-01-24
0.7332977056503296,1992-01-27
0.7332977056503296,1992-01-28
0.7239202857017517,1992-01-29
0.7257956266403198,1992-01-30
0.7220447063446045,1992-01-31
0.7164183855056763,1992-02-03
0.7051661014556885,1992-02-04
0.720168948173523,1992-02-05
0.7276706695556641,1992-02-06
0.7126669883728027,1992-02-07
0.7145432233810425,1992-02-10
0.7126669883728027,1992-02-11
0.7089163064956665,1992-02-12
0.7032899260520935,1992-02-13
0.6976639032363892,1992-02-14
0.6826601624488831,1992-02-18
0.6864110827445984,1992-02-19
0.6770339608192444,1992-02-20
0.6714080572128296,1992-02-21
0.675158679485321,1992-02-24
0.6789093017578125,1992-02-25
0.6920373439788818,1992-02-26
0.710792064666748,1992-02-27
0.7164183855056763,1992-02-28
0.7089163064956665,1992-03-02
0.7089163064956665,1992-03-03
0.7032899260520935,1992-03-04
0.7014145851135254,1992-03-05
0.699539065361023,1992-03-06
0.6997653841972351,1992-03-09
0.6997653841972351,1992-03-10
0.6978836059570312,1992-03-11
0.7016459703445435,1992-03-12
0.6997653841972351,1992-03-13
0.7054080963134766,1992-03-16
0.7110515832901001,1992-03-17
0.7129326462745667,1992-03-18
0.7166950106620789,1992-03-19
0.7204572558403015,1992-03-20
0.7223383784294128,1992-03-23
0.7261004447937012,1992-03-24
0.7298623323440552,1992-03-25
0.7336247563362122,1992-03-26
0.7411492466926575,1992-03-27
0.7373868823051453,1992-03-30
0.7298623323440552,1992-03-31
0.7392675876617432,1992-04-01
0.7355062365531921,1992-04-02
0.7336247563362122,1992-04-03
0.7279815077781677,1992-04-06
0.7279815077781677,1992-04-07
0.7223383784294128,1992-04-08
0.7072900533676147,1992-04-09
0.7204572558403015,1992-04-10
0.7336247563362122,1992-04-13
0.7373868823051453,1992-04-14
0.7373868823051453,1992-04-15
0.7430300116539001,1992-04-16
0.7750089764595032,1992-04-20
0.7806518077850342,1992-04-21
0.7825326323509216,1992-04-22
0.7825326323509216,1992-04-23
0.7825326323509216,1992-04-24
0.7881762385368347,1992-04-27
0.7750089764595032,1992-04-28
0.7844142913818359,1992-04-29
0.790057361125946,1992-04-30
0.7825326323509216,1992-05-01
0.7862951755523682,1992-05-04
0.79570072889328,1992-05-05
0.79570072889328,1992-05-06
0.790057361125946,1992-05-07
0.7844142913818359,1992-05-08
0.8032248616218567,1992-05-11
0.8032248616218567,1992-05-12
0.790057361125946,1992-05-13
0.778770923614502,1992-05-14
0.7806518077850342,1992-05-15
0.778770923614502,1992-05-18
0.7750089764595032,1992-05-19
0.778770923614502,1992-05-20
0.7674844264984131,1992-05-21
0.7599600553512573,1992-05-22
0.7580788135528564,1992-05-26
0.7674844264984131,1992-05-27
0.7656031250953674,1992-05-28
0.7712460160255432,1992-05-29
0.778770923614502,1992-06-01
0.806986927986145,1992-06-02
0.806986927986145,1992-06-03
0.8032248616218567,1992-06-04
0.8032248616218567,1992-06-05
0.7959070205688477,1992-06-08
0.8034517168998718,1992-06-09
0.8034517168998718,1992-06-10
0.790249228477478,1992-06-11
0.788362979888916,1992-06-12
0.8279699087142944,1992-06-15
0.8204260468482971,1992-06-16
0.8185393214225769,1992-06-17
0.8279699087142944,1992-06-18
0.8279699087142944,1992-06-19
0.8279699087142944,1992-06-22
0.8336277604103088,1992-06-23
0.8374001383781433,1992-06-24
0.8449445962905884,1992-06-25
0.8487161993980408,1992-06-26
0.8524878621101379,1992-06-29
0.8524878621101379,1992-06-30
0.875120997428894,1992-07-01
0.9034112691879272,1992-07-02
0.897753119468689,1992-07-06
0.9128414988517761,1992-07-07
0.886436402797699,1992-07-08
0.9015253186225891,1992-07-09
0.9109551906585693,1992-07-10
0.9279295802116394,1992-07-13
0.9241577386856079,1992-07-14
0.9335881471633911,1992-07-15
0.9166132807731628,1992-07-16
0.9184994697570801,1992-07-17
0.9109551906585693,1992-07-20
0.9147276878356934,1992-07-21
0.9184994697570801,1992-07-22
0.9373597502708435,1992-07-23
0.9260438680648804,1992-07-24
0.9090697765350342,1992-07-27
0.931702196598053,1992-07-28
0.9524479508399963,1992-07-29
0.9411320090293884,1992-07-30
0.939245879650116,1992-07-31
0.939245879650116,1992-08-03
0.9411320090293884,1992-08-04
0.9486762881278992,1992-08-05
0.959991991519928,1992-08-06
0.9449039697647095,1992-08-07
0.939245879650116,1992-08-10
0.9430181980133057,1992-08-11
0.9411320090293884,1992-08-12
0.939245879650116,1992-08-13
0.9411320090293884,1992-08-14
0.9543341398239136,1992-08-17
0.9562206268310547,1992-08-18
0.959991991519928,1992-08-19
0.9618776440620422,1992-08-20
0.9581063985824585,1992-08-21
0.9562206268310547,1992-08-24
0.9184994697570801,1992-08-25
0.9052978157997131,1992-08-26
0.9166132807731628,1992-08-27
0.9147276878356934,1992-08-28
0.9166132807731628,1992-08-31
0.9260438680648804,1992-09-01
0.9298162460327148,1992-09-02
0.9203851819038391,1992-09-03
0.9168321490287781,1992-09-04
0.9168321490287781,1992-09-08
0.9130510091781616,1992-09-09
0.909270167350769,1992-09-10
0.9130510091781616,1992-09-11
0.9262833595275879,1992-09-14
0.9262833595275879,1992-09-15
0.9376258254051208,1992-09-16
0.9489685297012329,1992-09-17
0.9546386003494263,1992-09-18
0.9489685297012329,1992-09-21
0.9470775127410889,1992-09-22
0.9527485370635986,1992-09-23
0.9754331111907959,1992-09-24
0.9716525673866272,1992-09-25
0.9754331111907959,1992-09-28
0.9943368434906006,1992-09-29
0.9943368434906006,1992-09-30
0.9962275624275208,1992-10-01
0.9924467206001282,1992-10-02
0.9792141318321228,1992-10-05
0.9792141318321228,1992-10-06
0.9716525673866272,1992-10-07
0.9716525673866272,1992-10-08
0.9773237705230713,1992-10-09
0.982995331287384,1992-10-12
0.9981179237365723,1992-10-13
1.007569432258606,1992-10-14
1.0056791305541992,1992-10-15
1.009460210800171,1992-10-16
1.1436760425567627,1992-10-19
1.1323336362838745,1992-10-20
1.1342248916625977,1992-10-21
1.130443811416626,1992-10-22
1.1342248916625977,1992-10-23
1.168251395225525,1992-10-26
1.1928266286849976,1992-10-27
1.200387954711914,1992-10-28
1.232524037361145,1992-10-29
1.232524037361145,1992-10-30
1.2211822271347046,1992-11-02
1.1984975337982178,1992-11-03
1.200387954711914,1992-11-04
1.200387954711914,1992-11-05
1.1947169303894043,1992-11-06
1.2136205434799194,1992-11-09
1.2192915678024292,1992-11-10
1.2381956577301025,1992-11-11
1.2476476430892944,1992-11-12
1.2400853633880615,1992-11-13
1.2400853633880615,1992-11-16
1.210162878036499,1992-11-17
1.2082693576812744,1992-11-18
1.2442519664764404,1992-11-19
1.2347829341888428,1992-11-20
1.210162878036499,1992-11-23
1.21205735206604,1992-11-24
1.210162878036499,1992-11-25
1.21205735206604,1992-11-27
1.2082693576812744,1992-11-30
1.1931188106536865,1992-12-01
1.185543179512024,1992-12-02
1.185543179512024,1992-12-03
1.1931188106536865,1992-12-04
1.2006943225860596,1992-12-07
1.2044813632965088,1992-12-08
1.2328895330429077,1992-12-09
1.2556153535842896,1992-12-10
1.2442519664764404,1992-12-11
1.2385706901550293,1992-12-14
1.2328895330429077,1992-12-15
1.2328895330429077,1992-12-16
1.2499346733093262,1992-12-17
1.2499346733093262,1992-12-18
1.2385706901550293,1992-12-21
1.2612968683242798,1992-12-22
1.284023642539978,1992-12-23
1.2953860759735107,1992-12-24
1.284023642539978,1992-12-28
1.306748628616333,1992-12-29
1.3237935304641724,1992-12-30
1.3237935304641724,1992-12-31
1.312430739402771,1993-01-04
1.3181120157241821,1993-01-05
1.363563895225525,1993-01-06
1.4374243021011353,1993-01-07
1.4544692039489746,1993-01-08
1.4771947860717773,1993-01-11
1.4828765392303467,1993-01-12
1.4885575771331787,1993-01-13
1.534009575843811,1993-01-14
1.5056029558181763,1993-01-15
1.5453734397888184,1993-01-18
1.5453734397888184,1993-01-19
1.534009575843811,1993-01-20
1.568098783493042,1993-01-21
1.6135505437850952,1993-01-22
1.6192325353622437,1993-01-25
1.5965064764022827,1993-01-26
1.5453734397888184,1993-01-27
1.4999208450317383,1993-01-28
1.5056029558181763,1993-01-29
1.534009575843811,1993-02-01
1.5453734397888184,1993-02-02
1.5453734397888184,1993-02-03
1.5453734397888184,1993-02-04
1.5112837553024292,1993-02-05
1.465831995010376,1993-02-08
1.4544692039489746,1993-02-09
1.4544692039489746,1993-02-10
1.4487868547439575,1993-02-11
1.4317426681518555,1993-02-12
1.363563895225525,1993-02-16
1.3806085586547852,1993-02-17
1.3749274015426636,1993-02-18
1.4033348560333252,1993-02-19
1.4146980047225952,1993-02-22
1.3976534605026245,1993-02-23
1.3976534605026245,1993-02-24
1.4374243021011353,1993-02-25
1.465831995010376,1993-02-26
1.5056029558181763,1993-03-01
1.465831995010376,1993-03-02
1.4942389726638794,1993-03-03
1.4942389726638794,1993-03-04
1.4942389726638794,1993-03-05
1.5135858058929443,1993-03-08
1.542036771774292,1993-03-09
1.5477267503738403,1993-03-10
1.5022051334381104,1993-03-11
1.5135858058929443,1993-03-12
1.4794446229934692,1993-03-15
1.4566847085952759,1993-03-16
1.4453036785125732,1993-03-17
1.4908255338668823,1993-03-18
1.4908255338668823,1993-03-19
1.4908255338668823,1993-03-22
1.496515154838562,1993-03-23
1.496515154838562,1993-03-24
1.4908255338668823,1993-03-25
1.4908255338668823,1993-03-26
1.5477267503738403,1993-03-29
1.5534173250198364,1993-03-30
1.5818674564361572,1993-03-31
1.5647979974746704,1993-04-01
1.5363470315933228,1993-04-02
1.5022051334381104,1993-04-05
1.507896065711975,1993-04-06
1.5192760229110718,1993-04-07
1.5306569337844849,1993-04-08
1.5704877376556396,1993-04-12
1.6160091161727905,1993-04-13
1.5989385843276978,1993-04-14
1.6103191375732422,1993-04-15
1.5875576734542847,1993-04-16
1.5704877376556396,1993-04-19
1.5932494401931763,1993-04-20
1.5989385843276978,1993-04-21
1.5477267503738403,1993-04-22
1.473754644393921,1993-04-23
1.4509941339492798,1993-04-26
1.4396134614944458,1993-04-27
1.4509941339492798,1993-04-28
1.42823326587677,1993-04-29
1.42823326587677,1993-04-30
1.4509941339492798,1993-05-03
1.4566847085952759,1993-05-04
1.473754644393921,1993-05-05
1.4623738527297974,1993-05-06
1.4908255338668823,1993-05-07
1.473754644393921,1993-05-10
1.4509941339492798,1993-05-11
1.4396134614944458,1993-05-12
1.433923602104187,1993-05-13
1.3827115297317505,1993-05-14
1.348570704460144,1993-05-17
1.3030500411987305,1993-05-18
1.342880368232727,1993-05-19
1.3258106708526611,1993-05-20
1.314429759979248,1993-05-21
1.3087395429611206,1993-05-24
1.314429759979248,1993-05-25
1.285980224609375,1993-05-26
1.3201202154159546,1993-05-27
1.3656412363052368,1993-05-28
1.388401985168457,1993-06-01
1.371331810951233,1993-06-02
1.388401985168457,1993-06-03
1.371331810951233,1993-06-04
1.3337140083312988,1993-06-07
1.3109158277511597,1993-06-08
1.3337140083312988,1993-06-09
1.2881181240081787,1993-06-10
1.271018385887146,1993-06-11
1.265318751335144,1993-06-14
