NEM,Date
17.682300567626953,1987-11-03
17.564424514770508,1987-11-04
16.97500991821289,1987-11-05
15.796181678771973,1987-11-06
15.855137825012207,1987-11-09
15.619359016418457,1987-11-10
15.324664115905762,1987-11-11
16.208776473999023,1987-11-12
16.50348663330078,1987-11-13
16.14983367919922,1987-11-16
15.737249374389648,1987-11-17
15.08890438079834,1987-11-18
14.804651260375977,1987-11-19
15.278396606445312,1987-11-20
16.344341278076172,1987-11-23
17.29183006286621,1987-11-24
18.713075637817383,1987-11-25
19.068387985229492,1987-11-27
18.061674118041992,1987-11-30
18.120887756347656,1987-12-01
17.884023666381836,1987-12-02
15.87058162689209,1987-12-03
15.219181060791016,1987-12-04
16.46277618408203,1987-12-07
16.877294540405273,1987-12-08
16.758861541748047,1987-12-09
17.35104751586914,1987-12-10
18.120887756347656,1987-12-11
18.061674118041992,1987-12-14
16.818084716796875,1987-12-15
17.29183006286621,1987-12-16
16.877294540405273,1987-12-17
16.699628829956055,1987-12-18
16.58121109008789,1987-12-21
17.232606887817383,1987-12-22
16.995738983154297,1987-12-23
17.054941177368164,1987-12-24
16.818084716796875,1987-12-28
16.46277618408203,1987-12-29
16.22589111328125,1987-12-30
16.699628829956055,1987-12-31
15.989011764526367,1988-01-04
15.929792404174805,1988-01-05
16.166664123535156,1988-01-06
16.22589111328125,1988-01-07
15.159955978393555,1988-01-08
15.10074234008789,1988-01-11
15.396832466125488,1988-01-12
16.107444763183594,1988-01-13
16.46277618408203,1988-01-14
16.107444763183594,1988-01-15
16.46277618408203,1988-01-18
16.166664123535156,1988-01-19
16.403549194335938,1988-01-20
16.640419006347656,1988-01-21
16.52198600769043,1988-01-22
16.166664123535156,1988-01-25
15.929792404174805,1988-01-26
16.166664123535156,1988-01-27
16.22589111328125,1988-01-28
15.456043243408203,1988-01-29
15.278396606445312,1988-02-01
15.278396606445312,1988-02-02
14.626997947692871,1988-02-03
14.56776237487793,1988-02-04
14.745429992675781,1988-02-05
14.863869667053223,1988-02-08
15.041519165039062,1988-02-09
15.396832466125488,1988-02-10
15.159955978393555,1988-02-11
15.633703231811523,1988-02-12
15.87058162689209,1988-02-16
15.929792404174805,1988-02-17
15.941696166992188,1988-02-18
15.882219314575195,1988-02-19
16.29859733581543,1988-02-22
16.060657501220703,1988-02-23
15.525300025939941,1988-02-24
15.4658203125,1988-02-25
15.70375919342041,1988-02-26
16.358081817626953,1988-02-29
16.060657501220703,1988-03-01
16.001182556152344,1988-03-02
16.83395767211914,1988-03-03
16.893442153930664,1988-03-04
16.65550994873047,1988-03-07
17.0718936920166,1988-03-08
17.131372451782227,1988-03-09
17.131372451782227,1988-03-10
16.59602165222168,1988-03-11
16.65550994873047,1988-03-14
16.536540985107422,1988-03-15
16.120159149169922,1988-03-16
16.536540985107422,1988-03-17
16.417572021484375,1988-03-18
16.65550994873047,1988-03-21
16.59602165222168,1988-03-22
16.83395767211914,1988-03-23
16.536540985107422,1988-03-24
16.29859733581543,1988-03-25
16.17962646484375,1988-03-28
16.477054595947266,1988-03-29
16.358081817626953,1988-03-30
16.417572021484375,1988-03-31
16.774465560913086,1988-04-04
16.65550994873047,1988-04-05
16.714982986450195,1988-04-06
17.131372451782227,1988-04-07
17.131372451782227,1988-04-08
17.012426376342773,1988-04-11
17.250343322753906,1988-04-12
17.36931037902832,1988-04-13
16.893442153930664,1988-04-14
17.131372451782227,1988-04-15
17.250343322753906,1988-04-18
17.30982208251953,1988-04-19
17.190853118896484,1988-04-20
16.952924728393555,1988-04-21
16.893442153930664,1988-04-22
17.131372451782227,1988-04-25
17.190853118896484,1988-04-26
17.012426376342773,1988-04-27
16.952924728393555,1988-04-28
16.774465560913086,1988-04-29
16.536540985107422,1988-05-02
16.714982986450195,1988-05-03
16.65550994873047,1988-05-04
16.65550994873047,1988-05-05
16.59602165222168,1988-05-06
16.774465560913086,1988-05-09
17.190853118896484,1988-05-10
16.893442153930664,1988-05-11
17.131372451782227,1988-05-12
17.30982208251953,1988-05-13
17.250343322753906,1988-05-16
16.893442153930664,1988-05-17
17.0718936920166,1988-05-18
17.547767639160156,1988-05-19
17.499975204467773,1988-05-20
17.977800369262695,1988-05-23
17.977800369262695,1988-05-24
17.679170608520508,1988-05-25
17.858348846435547,1988-05-26
17.977800369262695,1988-05-27
18.21670913696289,1988-05-31
18.21670913696289,1988-06-01
18.63479232788086,1988-06-02
20.0682373046875,1988-06-03
20.307144165039062,1988-06-06
20.187679290771484,1988-06-07
20.486330032348633,1988-06-08
20.60578727722168,1988-06-09
21.02388572692871,1988-06-10
21.382225036621094,1988-06-13
21.32250213623047,1988-06-14
21.561416625976562,1988-06-15
21.382225036621094,1988-06-16
21.91977882385254,1988-06-17
22.09895896911621,1988-06-20
22.278133392333984,1988-06-21
21.800331115722656,1988-06-22
21.262781143188477,1988-06-23
20.008514404296875,1988-06-24
20.008514404296875,1988-06-27
20.12797737121582,1988-06-28
19.70987892150879,1988-06-29
19.59042739868164,1988-06-30
19.411239624023438,1988-07-01
19.59042739868164,1988-07-05
19.65015411376953,1988-07-06
20.247421264648438,1988-07-07
20.78496742248535,1988-07-08
20.307144165039062,1988-07-11
20.0682373046875,1988-07-12
20.307144165039062,1988-07-13
20.66550636291504,1988-07-14
20.66550636291504,1988-07-15
20.0682373046875,1988-07-18
20.66550636291504,1988-07-19
21.262781143188477,1988-07-20
20.366870880126953,1988-07-21
20.0682373046875,1988-07-22
19.411239624023438,1988-07-25
19.35150909423828,1988-07-26
19.11260414123535,1988-07-27
18.873699188232422,1988-07-28
19.82932472229004,1988-07-29
19.530696868896484,1988-08-01
18.993148803710938,1988-08-02
18.933433532714844,1988-08-03
19.291786193847656,1988-08-04
19.052881240844727,1988-08-05
18.873699188232422,1988-08-08
18.037532806396484,1988-08-09
17.91806983947754,1988-08-10
17.858348846435547,1988-08-11
18.037532806396484,1988-08-12
17.559711456298828,1988-08-15
18.097253799438477,1988-08-16
17.619441986083984,1988-08-17
17.559711456298828,1988-08-18
17.931537628173828,1988-08-19
17.811595916748047,1988-08-22
17.751623153686523,1988-08-23
17.871564865112305,1988-08-24
17.691652297973633,1988-08-25
17.571693420410156,1988-08-26
17.571693420410156,1988-08-29
17.631677627563477,1988-08-30
17.631677627563477,1988-08-31
16.792076110839844,1988-09-01
16.91201400756836,1988-09-02
17.21187973022461,1988-09-06
17.21187973022461,1988-09-07
16.91201400756836,1988-09-08
16.792076110839844,1988-09-09
16.732105255126953,1988-09-12
16.97198486328125,1988-09-13
17.03195571899414,1988-09-14
16.732105255126953,1988-09-15
16.49222183227539,1988-09-16
16.072406768798828,1988-09-19
16.43223762512207,1988-09-20
17.391788482666016,1988-09-21
17.33180809020996,1988-09-22
17.03195571899414,1988-09-23
16.732105255126953,1988-09-26
16.67214012145996,1988-09-27
17.33180809020996,1988-09-28
17.271854400634766,1988-09-29
16.97198486328125,1988-09-30
17.15191650390625,1988-10-03
16.91201400756836,1988-10-04
16.97198486328125,1988-10-05
16.91201400756836,1988-10-06
17.51172637939453,1988-10-07
17.99150276184082,1988-10-10
17.811595916748047,1988-10-11
17.631677627563477,1988-10-12
17.45175552368164,1988-10-13
17.271854400634766,1988-10-14
17.571693420410156,1988-10-17
17.631677627563477,1988-10-18
17.271854400634766,1988-10-19
17.51172637939453,1988-10-20
17.631677627563477,1988-10-21
17.51172637939453,1988-10-24
16.91201400756836,1988-10-25
16.792076110839844,1988-10-26
16.43223762512207,1988-10-27
16.612159729003906,1988-10-28
16.732105255126953,1988-10-31
16.732105255126953,1988-11-01
17.271854400634766,1988-11-02
17.271854400634766,1988-11-03
17.03195571899414,1988-11-04
17.03195571899414,1988-11-07
17.03195571899414,1988-11-08
17.21187973022461,1988-11-09
17.21187973022461,1988-11-10
16.852048873901367,1988-11-11
16.732105255126953,1988-11-14
16.792076110839844,1988-11-15
16.792076110839844,1988-11-16
16.563196182250977,1988-11-17
16.623441696166992,1988-11-18
16.382518768310547,1988-11-21
16.382518768310547,1988-11-22
16.26204490661621,1988-11-23
16.442731857299805,1988-11-25
16.382518768310547,1988-11-28
16.32227897644043,1988-11-29
17.105260848999023,1988-11-30
16.864347457885742,1988-12-01
17.105260848999023,1988-12-02
16.924577713012695,1988-12-05
16.984798431396484,1988-12-06
16.683658599853516,1988-12-07
16.683658599853516,1988-12-08
16.623441696166992,1988-12-09
16.442731857299805,1988-12-12
16.32227897644043,1988-12-13
16.382518768310547,1988-12-14
15.840433120727539,1988-12-15
15.659750938415527,1988-12-16
16.081361770629883,1988-12-19
15.900668144226074,1988-12-20
15.840433120727539,1988-12-21
15.719979286193848,1988-12-22
15.780203819274902,1988-12-23
15.479063987731934,1988-12-27
15.599522590637207,1988-12-28
15.780203819274902,1988-12-29
15.96090316772461,1988-12-30
15.479063987731934,1989-01-03
15.238147735595703,1989-01-04
15.719979286193848,1989-01-05
16.141586303710938,1989-01-06
16.26204490661621,1989-01-09
16.081361770629883,1989-01-10
16.32227897644043,1989-01-11
16.683658599853516,1989-01-12
16.984798431396484,1989-01-13
16.864347457885742,1989-01-16
16.864347457885742,1989-01-17
16.984798431396484,1989-01-18
17.105260848999023,1989-01-19
18.18939971923828,1989-01-20
18.309865951538086,1989-01-23
18.912158966064453,1989-01-24
18.67124366760254,1989-01-25
19.032625198364258,1989-01-26
17.948482513427734,1989-01-27
17.225732803344727,1989-01-30
17.828022003173828,1989-01-31
17.828022003173828,1989-02-01
19.27355194091797,1989-02-02
20.357669830322266,1989-02-03
20.11675453186035,1989-02-06
19.99630355834961,1989-02-07
19.695146560668945,1989-02-08
20.357669830322266,1989-02-09
20.237224578857422,1989-02-10
20.357669830322266,1989-02-13
20.29745101928711,1989-02-14
20.4304141998291,1989-02-15
21.63932228088379,1989-02-16
21.27666473388672,1989-02-17
21.881118774414062,1989-02-21
22.122888565063477,1989-02-22
21.76021957397461,1989-02-23
21.27666473388672,1989-02-24
21.27666473388672,1989-02-27
20.793092727661133,1989-02-28
20.551311492919922,1989-03-01
21.03488540649414,1989-03-02
20.913986206054688,1989-03-03
20.913986206054688,1989-03-06
20.672199249267578,1989-03-07
20.732650756835938,1989-03-08
20.188634872436523,1989-03-09
20.00730323791504,1989-03-10
19.886430740356445,1989-03-13
19.886430740356445,1989-03-14
19.705078125,1989-03-15
19.886430740356445,1989-03-16
19.46330451965332,1989-03-17
18.979738235473633,1989-03-20
19.46330451965332,1989-03-21
18.193960189819336,1989-03-22
18.25440216064453,1989-03-23
18.617076873779297,1989-03-27
18.49618911743164,1989-03-28
19.281959533691406,1989-03-29
19.100629806518555,1989-03-30
19.221527099609375,1989-03-31
18.737960815429688,1989-04-03
18.67751121520996,1989-04-04
18.55662727355957,1989-04-05
19.100629806518555,1989-04-06
19.161081314086914,1989-04-07
19.04019546508789,1989-04-10
19.04019546508789,1989-04-11
19.281959533691406,1989-04-12
18.858861923217773,1989-04-13
18.979738235473633,1989-04-14
17.64995002746582,1989-04-17
17.64995002746582,1989-04-18
17.468618392944336,1989-04-19
17.891733169555664,1989-04-20
18.43573570251465,1989-04-21
17.77083396911621,1989-04-24
17.77083396911621,1989-04-25
18.737960815429688,1989-04-26
18.55662727355957,1989-04-27
18.01262664794922,1989-04-28
18.25440216064453,1989-05-01
18.193960189819336,1989-05-02
18.25440216064453,1989-05-03
18.67751121520996,1989-05-04
18.07307243347168,1989-05-05
18.133516311645508,1989-05-08
18.979738235473633,1989-05-09
19.46330451965332,1989-05-10
20.128202438354492,1989-05-11
18.979738235473633,1989-05-12
18.67751121520996,1989-05-15
17.64995002746582,1989-05-16
17.04549217224121,1989-05-17
17.28728675842285,1989-05-18
17.40817642211914,1989-05-19
16.92461585998535,1989-05-22
16.815345764160156,1989-05-23
16.93675994873047,1989-05-24
16.754655838012695,1989-05-25
16.93675994873047,1989-05-26
16.876052856445312,1989-05-30
16.876052856445312,1989-05-31
16.572526931762695,1989-06-01
16.693933486938477,1989-06-02
16.511829376220703,1989-06-05
16.997453689575195,1989-06-06
16.997453689575195,1989-06-07
16.876052856445312,1989-06-08
16.63323211669922,1989-06-09
16.572526931762695,1989-06-12
16.754655838012695,1989-06-13
17.05816650390625,1989-06-14
16.93675994873047,1989-06-15
16.997453689575195,1989-06-16
16.754655838012695,1989-06-19
16.754655838012695,1989-06-20
16.93675994873047,1989-06-21
19.48637580871582,1989-06-22
19.304248809814453,1989-06-23
19.607778549194336,1989-06-26
19.425678253173828,1989-06-27
19.48637580871582,1989-06-28
19.243553161621094,1989-06-29
19.182846069335938,1989-06-30
19.061433792114258,1989-07-03
19.304248809814453,1989-07-05
19.243553161621094,1989-07-06
19.425678253173828,1989-07-07
19.061433792114258,1989-07-10
19.000728607177734,1989-07-11
19.182846069335938,1989-07-12
19.122142791748047,1989-07-13
18.879314422607422,1989-07-14
18.697206497192383,1989-07-17
18.454383850097656,1989-07-18
18.454383850097656,1989-07-19
18.454383850097656,1989-07-20
18.393680572509766,1989-07-21
18.332979202270508,1989-07-24
18.393680572509766,1989-07-25
18.879314422607422,1989-07-26
18.697206497192383,1989-07-27
18.697206497192383,1989-07-28
19.000728607177734,1989-07-31
18.5758056640625,1989-08-01
18.94002914428711,1989-08-02
19.122142791748047,1989-08-03
19.182846069335938,1989-08-04
19.78989028930664,1989-08-07
20.093425750732422,1989-08-08
19.85059928894043,1989-08-09
19.911306381225586,1989-08-10
19.607778549194336,1989-08-11
19.364961624145508,1989-08-14
19.425678253173828,1989-08-15
19.364961624145508,1989-08-16
18.879314422607422,1989-08-17
19.122142791748047,1989-08-18
18.697206497192383,1989-08-21
18.879314422607422,1989-08-22
19.061433792114258,1989-08-23
19.182846069335938,1989-08-24
19.304248809814453,1989-08-25
19.607778549194336,1989-08-28
19.43716812133789,1989-08-29
19.49811553955078,1989-08-30
19.559038162231445,1989-08-31
19.559038162231445,1989-09-01
19.376235961914062,1989-09-05
19.376235961914062,1989-09-06
19.376235961914062,1989-09-07
19.49811553955078,1989-09-08
19.559038162231445,1989-09-11
19.49811553955078,1989-09-12
19.315309524536133,1989-09-13
18.9497127532959,1989-09-14
18.766935348510742,1989-09-15
19.01065444946289,1989-09-18
18.9497127532959,1989-09-19
19.254379272460938,1989-09-20
19.132511138916016,1989-09-21
19.376235961914062,1989-09-22
19.80276107788086,1989-09-25
19.80276107788086,1989-09-26
19.376235961914062,1989-09-27
19.74183464050293,1989-09-28
19.619964599609375,1989-09-29
19.619964599609375,1989-10-02
19.49811553955078,1989-10-03
19.43716812133789,1989-10-04
19.193449020385742,1989-10-05
19.619964599609375,1989-10-06
19.68090057373047,1989-10-09
19.863693237304688,1989-10-10
19.98556137084961,1989-10-11
20.290220260620117,1989-10-12
19.315309524536133,1989-10-13
18.9497127532959,1989-10-16
18.888782501220703,1989-10-17
18.64507293701172,1989-10-18
18.34040641784668,1989-10-19
18.096681594848633,1989-10-20
17.73109245300293,1989-10-23
18.096681594848633,1989-10-24
18.218557357788086,1989-10-25
18.64507293701172,1989-10-26
19.619964599609375,1989-10-27
19.74183464050293,1989-10-30
19.49811553955078,1989-10-31
19.68090057373047,1989-11-01
20.04650115966797,1989-11-02
20.168354034423828,1989-11-03
20.8995304107666,1989-11-06
21.63070297241211,1989-11-07
21.508853912353516,1989-11-08
20.960458755493164,1989-11-09
21.143260955810547,1989-11-10
21.691638946533203,1989-11-13
21.569780349731445,1989-11-14
20.655805587768555,1989-11-15
20.71673011779785,1989-11-16
20.838594436645508,1989-11-17
21.326045989990234,1989-11-20
21.752578735351562,1989-11-21
22.361888885498047,1989-11-22
23.046567916870117,1989-11-24
22.068458557128906,1989-11-27
22.007326126098633,1989-11-28
21.762792587280273,1989-11-29
21.885053634643555,1989-11-30
22.43524932861328,1989-12-01
21.762792587280273,1989-12-04
21.885053634643555,1989-12-05
22.007326126098633,1989-12-06
22.557514190673828,1989-12-07
22.92429542541504,1989-12-08
23.71900177001953,1989-12-11
24.024667739868164,1989-12-12
23.352210998535156,1989-12-13
23.413352966308594,1989-12-14
24.024667739868164,1989-12-15
24.330324172973633,1989-12-18
23.96353530883789,1989-12-19
23.78014373779297,1989-12-20
23.352210998535156,1989-12-21
23.10770034790039,1989-12-22
22.43524932861328,1989-12-26
22.190723419189453,1989-12-27
22.374114990234375,1989-12-28
23.229963302612305,1989-12-29
23.291080474853516,1990-01-02
23.10770034790039,1990-01-03
23.229963302612305,1990-01-04
23.841276168823242,1990-01-05
23.291080474853516,1990-01-08
23.291080474853516,1990-01-09
24.63597869873047,1990-01-10
25.43069076538086,1990-01-11
24.63597869873047,1990-01-12
25.247297286987305,1990-01-15
25.002765655517578,1990-01-16
25.063892364501953,1990-01-17
24.81937026977539,1990-01-18
24.51371192932129,1990-01-19
24.697113037109375,1990-01-22
25.186168670654297,1990-01-23
25.36956024169922,1990-01-24
25.063892364501953,1990-01-25
25.858606338500977,1990-01-26
26.3476619720459,1990-01-29
26.28652572631836,1990-01-30
25.308420181274414,1990-01-31
25.675222396850586,1990-02-01
25.61408805847168,1990-02-02
26.531057357788086,1990-02-05
25.797483444213867,1990-02-06
25.919742584228516,1990-02-07
25.858606338500977,1990-02-08
25.4918212890625,1990-02-09
25.61408805847168,1990-02-12
25.99419403076172,1990-02-13
25.99419403076172,1990-02-14
25.38111686706543,1990-02-15
26.116804122924805,1990-02-16
26.300739288330078,1990-02-20
26.545955657958984,1990-02-21
26.300739288330078,1990-02-22
26.239423751831055,1990-02-23
25.44242286682129,1990-02-26
25.99419403076172,1990-02-27
25.50373077392578,1990-02-28
25.932880401611328,1990-03-01
25.871580123901367,1990-03-02
25.565040588378906,1990-03-05
25.871580123901367,1990-03-06
25.013263702392578,1990-03-07
25.44242286682129,1990-03-08
24.951969146728516,1990-03-09
24.829360961914062,1990-03-12
24.093671798706055,1990-03-13
24.21628189086914,1990-03-14
24.890663146972656,1990-03-15
25.319812774658203,1990-03-16
25.50373077392578,1990-03-19
24.522829055786133,1990-03-20
24.400205612182617,1990-03-21
24.27760124206543,1990-03-22
23.848447799682617,1990-03-23
22.499679565429688,1990-03-26
22.13184928894043,1990-03-27
22.25446319580078,1990-03-28
23.4805965423584,1990-03-29
23.296682357788086,1990-03-30
22.560985565185547,1990-04-02
22.928848266601562,1990-04-03
22.80621337890625,1990-04-04
22.80621337890625,1990-04-05
23.112760543823242,1990-04-06
22.560985565185547,1990-04-09
22.25446319580078,1990-04-10
21.15093231201172,1990-04-11
21.396167755126953,1990-04-12
20.844390869140625,1990-04-16
20.72176742553711,1990-04-17
21.518775939941406,1990-04-18
21.457456588745117,1990-04-19
20.90570831298828,1990-04-20
21.02831268310547,1990-04-23
20.844390869140625,1990-04-24
20.72176742553711,1990-04-25
20.844390869140625,1990-04-26
20.599166870117188,1990-04-27
20.599166870117188,1990-04-30
20.96700096130371,1990-05-01
20.90570831298828,1990-05-02
21.089624404907227,1990-05-03
21.33485984802246,1990-05-04
21.396167755126953,1990-05-07
21.212238311767578,1990-05-08
22.070541381835938,1990-05-09
22.25446319580078,1990-05-10
22.560985565185547,1990-05-11
22.377079010009766,1990-05-14
21.947914123535156,1990-05-15
21.886611938476562,1990-05-16
21.652877807617188,1990-05-17
22.26801300048828,1990-05-18
22.94464111328125,1990-05-21
23.37525177001953,1990-05-22
22.760120391845703,1990-05-23
22.821624755859375,1990-05-24
22.514060974121094,1990-05-25
22.698598861694336,1990-05-29
22.514060974121094,1990-05-30
22.514060974121094,1990-05-31
22.26801300048828,1990-06-01
21.960424423217773,1990-06-04
21.960424423217773,1990-06-05
21.714372634887695,1990-06-06
20.976211547851562,1990-06-07
20.545604705810547,1990-06-08
21.037715911865234,1990-06-11
21.28377914428711,1990-06-12
20.668642044067383,1990-06-13
20.053495407104492,1990-06-14
20.545604705810547,1990-06-15
20.60713005065918,1990-06-18
20.668642044067383,1990-06-19
21.222265243530273,1990-06-20
21.222265243530273,1990-06-21
20.730159759521484,1990-06-22
20.853181838989258,1990-06-25
20.668642044067383,1990-06-26
20.976211547851562,1990-06-27
20.976211547851562,1990-06-28
21.46832847595215,1990-06-29
21.529827117919922,1990-07-02
22.26801300048828,1990-07-03
21.652877807617188,1990-07-05
21.960424423217773,1990-07-06
21.529827117919922,1990-07-09
21.28377914428711,1990-07-10
21.28377914428711,1990-07-11
21.8989200592041,1990-07-12
22.637075424194336,1990-07-13
22.698598861694336,1990-07-16
23.00617790222168,1990-07-17
22.083465576171875,1990-07-18
22.575565338134766,1990-07-19
22.452550888061523,1990-07-20
23.129209518432617,1990-07-23
22.94464111328125,1990-07-24
23.559791564941406,1990-07-25
23.498275756835938,1990-07-26
23.74432945251465,1990-07-27
23.990388870239258,1990-07-30
24.359472274780273,1990-07-31
24.54402732849121,1990-08-01
25.405208587646484,1990-08-02
25.220666885375977,1990-08-03
25.220666885375977,1990-08-06
25.343690872192383,1990-08-07
25.343690872192383,1990-08-08
25.220666885375977,1990-08-09
25.835811614990234,1990-08-10
26.512451171875,1990-08-13
26.143373489379883,1990-08-14
26.402475357055664,1990-08-15
26.772586822509766,1990-08-16
26.58751678466797,1990-08-17
26.27907943725586,1990-08-20
26.094024658203125,1990-08-21
26.032339096069336,1990-08-22
26.032339096069336,1990-08-23
24.983633041381836,1990-08-24
23.19469451904297,1990-08-27
23.503116607666016,1990-08-28
23.626501083374023,1990-08-29
21.960922241210938,1990-08-30
21.652484893798828,1990-08-31
21.775859832763672,1990-09-04
22.207677841186523,1990-09-05
21.960922241210938,1990-09-06
21.837547302246094,1990-09-07
21.0972843170166,1990-09-10
21.15897560119629,1990-09-11
20.973909378051758,1990-09-12
20.973909378051758,1990-09-13
21.220666885375977,1990-09-14
21.652484893798828,1990-09-17
21.220666885375977,1990-09-18
20.665477752685547,1990-09-19
20.603784561157227,1990-09-20
20.72716522216797,1990-09-21
21.775859832763672,1990-09-24
21.960922241210938,1990-09-25
21.2823543548584,1990-09-26
20.48042106628418,1990-09-27
20.35703468322754,1990-09-28
19.6784725189209,1990-10-01
19.80184555053711,1990-10-02
19.80184555053711,1990-10-03
19.6784725189209,1990-10-04
19.80184555053711,1990-10-05
19.740171432495117,1990-10-08
18.691463470458984,1990-10-09
18.50639533996582,1990-10-10
17.51938819885254,1990-10-11
18.32133674621582,1990-10-12
17.27263641357422,1990-10-15
17.149263381958008,1990-10-16
17.210954666137695,1990-10-17
17.396007537841797,1990-10-18
17.51938819885254,1990-10-19
17.889511108398438,1990-10-22
17.889511108398438,1990-10-23
18.012882232666016,1990-10-24
18.32133674621582,1990-10-25
17.704452514648438,1990-10-26
17.766145706176758,1990-10-29
18.136266708374023,1990-10-30
18.136266708374023,1990-10-31
18.197959899902344,1990-11-01
18.136266708374023,1990-11-02
18.444713592529297,1990-11-05
18.444713592529297,1990-11-06
18.32133674621582,1990-11-07
18.50639533996582,1990-11-08
18.753149032592773,1990-11-09
18.691463470458984,1990-11-12
18.753149032592773,1990-11-13
18.2596435546875,1990-11-14
18.197959899902344,1990-11-15
17.766145706176758,1990-11-16
17.704452514648438,1990-11-19
17.28321647644043,1990-11-20
17.28321647644043,1990-11-21
17.531002044677734,1990-11-23
17.6549015045166,1990-11-26
17.59295082092285,1990-11-27
17.6549015045166,1990-11-28
17.59295082092285,1990-11-29
17.531002044677734,1990-11-30
17.097381591796875,1990-12-03
17.15932273864746,1990-12-04
16.41595458984375,1990-12-05
16.168169021606445,1990-12-06
16.41595458984375,1990-12-07
16.787639617919922,1990-12-10
16.41595458984375,1990-12-11
16.787639617919922,1990-12-12
16.97348403930664,1990-12-13
17.03542709350586,1990-12-14
17.097381591796875,1990-12-17
16.911531448364258,1990-12-18
18.026578903198242,1990-12-19
18.33631134033203,1990-12-20
18.27437400817871,1990-12-21
18.460206985473633,1990-12-24
18.646047592163086,1990-12-26
18.27437400817871,1990-12-27
19.51331329345703,1990-12-28
20.25665855407715,1990-12-31
19.823057174682617,1991-01-02
19.2655029296875,1991-01-03
18.955780029296875,1991-01-04
20.690288543701172,1991-01-07
20.380578994750977,1991-01-08
20.194713592529297,1991-01-09
19.88498306274414,1991-01-10
20.008878707885742,1991-01-11
20.380578994750977,1991-01-14
20.070819854736328,1991-01-15
19.6372013092041,1991-01-16
17.840742111206055,1991-01-17
18.33631134033203,1991-01-18
18.646047592163086,1991-01-21
18.707996368408203,1991-01-22
18.33631134033203,1991-01-23
18.150463104248047,1991-01-24
18.150463104248047,1991-01-25
17.778797149658203,1991-01-28
17.840742111206055,1991-01-29
17.531002044677734,1991-01-30
17.778797149658203,1991-01-31
17.840742111206055,1991-02-01
17.345163345336914,1991-02-04
17.345163345336914,1991-02-05
17.840742111206055,1991-02-06
18.460206985473633,1991-02-07
18.460206985473633,1991-02-08
18.150463104248047,1991-02-11
18.584096908569336,1991-02-12
18.596548080444336,1991-02-13
18.72093963623047,1991-02-14
18.223365783691406,1991-02-15
17.663604736328125,1991-02-19
17.850196838378906,1991-02-20
17.788005828857422,1991-02-21
17.166048049926758,1991-02-22
17.47701644897461,1991-02-25
17.47701644897461,1991-02-26
17.601411819458008,1991-02-27
18.098970413208008,1991-02-28
18.347759246826172,1991-03-01
19.218496322631836,1991-03-04
19.031911849975586,1991-03-05
19.280691146850586,1991-03-06
19.15630531311035,1991-03-07
19.529470443725586,1991-03-08
19.031911849975586,1991-03-11
19.15630531311035,1991-03-12
19.653865814208984,1991-03-13
19.342870712280273,1991-03-14
18.845325469970703,1991-03-15
18.534347534179688,1991-03-18
18.409954071044922,1991-03-19
18.161161422729492,1991-03-20
17.974576950073242,1991-03-21
17.912384033203125,1991-03-22
17.788005828857422,1991-03-25
17.663604736328125,1991-03-26
17.53921127319336,1991-03-27
17.601411819458008,1991-03-28
17.850196838378906,1991-04-01
17.974576950073242,1991-04-02
18.223365783691406,1991-04-03
18.161161422729492,1991-04-04
17.850196838378906,1991-04-05
18.036767959594727,1991-04-08
18.347759246826172,1991-04-09
18.285558700561523,1991-04-10
17.72580337524414,1991-04-11
17.601411819458008,1991-04-12
17.663604736328125,1991-04-15
17.41482162475586,1991-04-16
17.974576950073242,1991-04-17
17.47701644897461,1991-04-18
17.290433883666992,1991-04-19
17.72580337524414,1991-04-22
17.601411819458008,1991-04-23
17.601411819458008,1991-04-24
17.290433883666992,1991-04-25
17.41482162475586,1991-04-26
17.103851318359375,1991-04-29
17.601411819458008,1991-04-30
17.53921127319336,1991-05-01
17.663604736328125,1991-05-02
17.35263442993164,1991-05-03
17.53921127319336,1991-05-06
17.41482162475586,1991-05-07
17.41482162475586,1991-05-08
17.35263442993164,1991-05-09
17.103851318359375,1991-05-10
17.35263442993164,1991-05-13
17.103851318359375,1991-05-14
17.41482162475586,1991-05-15
17.23993492126465,1991-05-16
17.1149959564209,1991-05-17
17.17746353149414,1991-05-20
17.23993492126465,1991-05-21
17.052528381347656,1991-05-22
16.615276336669922,1991-05-23
16.677757263183594,1991-05-24
18.051942825317383,1991-05-28
18.11440086364746,1991-05-29
18.3642578125,1991-05-30
18.3642578125,1991-05-31
18.614118576049805,1991-06-03
18.551652908325195,1991-06-04
18.48918914794922,1991-06-05
19.426124572753906,1991-06-06
19.301218032836914,1991-06-07
19.73845672607422,1991-06-10
19.676006317138672,1991-06-11
19.55107879638672,1991-06-12
19.488616943359375,1991-06-13
19.238754272460938,1991-06-14
19.176280975341797,1991-06-17
19.55107879638672,1991-06-18
19.676006317138672,1991-06-19
19.488616943359375,1991-06-20
18.988906860351562,1991-06-21
18.801515579223633,1991-06-24
18.863977432250977,1991-06-25
19.301218032836914,1991-06-26
19.613527297973633,1991-06-27
19.863386154174805,1991-06-28
20.300634384155273,1991-07-01
20.113245010375977,1991-07-02
20.675418853759766,1991-07-03
20.550495147705078,1991-07-05
20.92526626586914,1991-07-08
20.80034637451172,1991-07-09
20.80034637451172,1991-07-10
20.238170623779297,1991-07-11
20.425556182861328,1991-07-12
