DRI,Date
8.849729537963867,2001-06-25
9.202459335327148,2001-06-26
9.464394569396973,2001-06-27
10.127951622009277,2001-06-28
9.743785858154297,2001-06-29
9.921895027160645,2001-07-02
10.016186714172363,2001-07-03
10.047624588012695,2001-07-05
9.803155899047852,2001-07-06
10.07556438446045,2001-07-09
10.00222396850586,2001-07-10
10.236213684082031,2001-07-11
10.449248313903809,2001-07-12
10.32003402709961,2001-07-13
10.707684516906738,2001-07-16
11.172172546386719,2001-07-17
10.8054780960083,2001-07-18
10.822935104370117,2001-07-19
11.0464506149292,2001-07-20
11.119787216186523,2001-07-23
10.700703620910645,2001-07-24
10.721651077270508,2001-07-25
10.644824028015137,2001-07-26
10.138422966003418,2001-07-27
10.44226360321045,2001-07-30
10.44226360321045,2001-07-31
10.46670913696289,2001-08-01
10.372420310974121,2001-08-02
10.550524711608887,2001-08-03
10.424803733825684,2001-08-06
9.412006378173828,2001-08-07
9.611072540283203,2001-08-08
9.803155899047852,2001-08-09
9.7088623046875,2001-08-10
9.611072540283203,2001-08-13
9.590121269226074,2001-08-14
9.534239768981934,2001-08-15
9.806647300720215,2001-08-16
9.673935890197754,2001-08-17
9.827600479125977,2001-08-20
9.852051734924316,2001-08-21
9.747281074523926,2001-08-22
9.866020202636719,2001-08-23
9.974282264709473,2001-08-24
9.852051734924316,2001-08-27
9.743785858154297,2001-08-28
9.873006820678711,2001-08-29
10.037147521972656,2001-08-30
9.995240211486816,2001-08-31
10.072070121765137,2001-09-04
10.068574905395508,2001-09-05
9.677431106567383,2001-09-06
9.391054153442383,2001-09-07
9.377081871032715,2001-09-10
8.685587882995605,2001-09-17
8.758932113647461,2001-09-18
8.385241508483887,2001-09-19
8.657649993896484,2001-09-20
8.839253425598145,2001-09-21
9.1850004196167,2001-09-24
9.087213516235352,2001-09-25
9.108169555664062,2001-09-26
9.062767028808594,2001-09-27
9.1675386428833,2001-09-28
8.909099578857422,2001-10-01
9.00339412689209,2001-10-02
9.886974334716797,2001-10-03
10.239704132080078,2001-10-04
10.435545921325684,2001-10-05
10.246699333190918,2001-10-08
10.029871940612793,2001-10-09
10.334131240844727,2001-10-10
10.491497993469238,2001-10-11
10.526472091674805,2001-10-12
10.526472091674805,2001-10-15
10.606905937194824,2001-10-16
10.341124534606934,2001-10-17
10.456527709960938,2001-10-18
10.557943344116211,2001-10-19
10.543959617614746,2001-10-22
10.641875267028809,2001-10-23
10.5404634475708,2001-10-24
10.659363746643066,2001-10-25
10.904166221618652,2001-10-26
10.830726623535156,2001-10-29
10.561448097229004,2001-10-30
11.197929382324219,2001-10-31
10.991596221923828,2001-11-01
11.06853199005127,2001-11-02
11.065032005310059,2001-11-05
11.215414047241211,2001-11-06
11.190933227539062,2001-11-07
11.120989799499512,2001-11-08
10.946133613586426,2001-11-09
10.97761058807373,2001-11-12
10.98110294342041,2001-11-13
11.06853199005127,2001-11-14
11.120989799499512,2001-11-15
10.753787994384766,2001-11-16
10.858707427978516,2001-11-19
10.844714164733887,2001-11-20
10.7887601852417,2001-11-21
10.757287979125977,2001-11-23
10.753787994384766,2001-11-26
10.627889633178711,2001-11-27
10.652371406555176,2001-11-28
10.673357963562012,2001-11-29
10.750297546386719,2001-11-30
10.855204582214355,2001-12-03
11.26437759399414,2001-12-04
11.862390518188477,2001-12-05
11.680541038513184,2001-12-06
11.764467239379883,2001-12-07
11.91834545135498,2001-12-10
12.0932035446167,2001-12-11
11.746980667114258,2001-12-12
11.974296569824219,2001-12-13
12.7156982421875,2001-12-14
12.607291221618652,2001-12-17
12.624775886535645,2001-12-18
12.49537467956543,2001-12-19
12.285551071166992,2001-12-20
12.467399597167969,2001-12-21
12.49537467956543,2001-12-24
12.579310417175293,2001-12-26
12.589801788330078,2001-12-27
12.638764381408691,2001-12-28
12.379973411560059,2001-12-31
12.229594230651855,2002-01-02
12.60029125213623,2002-01-03
13.341699600219727,2002-01-04
13.009464263916016,2002-01-07
13.005964279174805,2002-01-08
13.044431686401367,2002-01-09
13.079401016235352,2002-01-10
13.117874145507812,2002-01-11
12.995471954345703,2002-01-14
13.089895248413086,2002-01-15
12.988476753234863,2002-01-16
13.3381986618042,2002-01-17
13.29973030090332,2002-01-18
13.558514595031738,2002-01-22
13.635455131530762,2002-01-23
13.506057739257812,2002-01-24
13.131864547729492,2002-01-25
13.114375114440918,2002-01-28
13.002458572387695,2002-01-29
13.796320915222168,2002-01-30
14.408326148986816,2002-01-31
13.974681854248047,2002-02-01
13.988669395446777,2002-02-04
14.142545700073242,2002-02-05
13.848780632019043,2002-02-06
13.981669425964355,2002-02-07
14.04812240600586,2002-02-08
14.436312675476074,2002-02-11
14.20549201965332,2002-02-12
14.195011138916016,2002-02-13
14.495759010314941,2002-02-14
14.345376014709473,2002-02-15
14.390838623046875,2002-02-19
14.618162155151367,2002-02-20
14.730070114135742,2002-02-21
14.876951217651367,2002-02-22
15.072797775268555,2002-02-25
14.880452156066895,2002-02-26
14.876951217651367,2002-02-27
14.786025047302246,2002-02-28
14.946892738342285,2002-03-01
15.230158805847168,2002-03-04
15.034320831298828,2002-03-05
15.38753604888916,2002-03-06
14.810497283935547,2002-03-07
14.268436431884766,2002-03-08
13.56900691986084,2002-03-11
13.082903861999512,2002-03-12
13.149351119995117,2002-03-13
13.446606636047363,2002-03-14
13.635455131530762,2002-03-15
13.796320915222168,2002-03-18
13.733375549316406,2002-03-19
13.761353492736816,2002-03-20
13.345190048217773,2002-03-21
13.226287841796875,2002-03-22
12.953505516052246,2002-03-25
13.457098007202148,2002-03-26
13.883750915527344,2002-03-27
14.195011138916016,2002-03-28
13.621465682983398,2002-04-01
13.369668960571289,2002-04-02
13.05492877960205,2002-04-03
13.383660316467285,2002-04-04
13.722879409790039,2002-04-05
13.824400901794434,2002-04-08
13.992439270019531,2002-04-09
14.069456100463867,2002-04-10
13.932933807373047,2002-04-11
14.002943992614746,2002-04-12
13.971433639526367,2002-04-15
13.792898178100586,2002-04-16
13.624859809875488,2002-04-17
13.593356132507324,2002-04-18
13.582856178283691,2002-04-19
13.799901962280273,2002-04-22
14.100959777832031,2002-04-23
14.097461700439453,2002-04-24
14.269000053405762,2002-04-25
13.908424377441406,2002-04-26
13.803401947021484,2002-04-29
13.967934608459473,2002-04-30
13.554849624633789,2002-05-01
13.799901962280273,2002-05-02
13.374558448791504,2002-05-03
13.306297302246094,2002-05-06
13.610862731933594,2002-05-07
13.295794486999512,2002-05-08
13.12775993347168,2002-05-09
12.954473495483398,2002-05-10
13.054244041442871,2002-05-13
13.075247764587402,2002-05-14
13.10150146484375,2002-05-15
12.912460327148438,2002-05-16
13.238028526306152,2002-05-17
13.154013633728027,2002-05-20
13.316795349121094,2002-05-21
13.211776733398438,2002-05-22
13.22228717803955,2002-05-23
13.143516540527344,2002-05-24
12.886205673217773,2002-05-28
13.10676097869873,2002-05-29
13.112007141113281,2002-05-30
13.196024894714355,2002-05-31
12.849452018737793,2002-06-03
12.791687965393066,2002-06-04
13.164519309997559,2002-06-05
13.232773780822754,2002-06-06
13.406071662902832,2002-06-07
13.458572387695312,2002-06-10
13.610862731933594,2002-06-11
13.568848609924316,2002-06-12
13.547844886779785,2002-06-13
13.448076248168945,2002-06-14
13.784149169921875,2002-06-17
14.109718322753906,2002-06-18
14.388019561767578,2002-06-19
14.146472930908203,2002-06-20
13.196024894714355,2002-06-21
12.623653411865234,2002-06-24
12.303339004516602,2002-06-25
12.114295959472656,2002-06-26
13.001731872558594,2002-06-27
12.970229148864746,2002-06-28
12.34534740447998,2002-07-01
12.051280975341797,2002-07-02
11.405396461486816,2002-07-03
12.166803359985352,2002-07-05
11.851734161376953,2002-07-08
11.379137992858887,2002-07-09
11.620692253112793,2002-07-10
11.436903953552246,2002-07-11
11.027316093444824,2002-07-12
10.869784355163574,2002-07-15
11.116584777832031,2002-07-16
11.064074516296387,2002-07-17
11.158594131469727,2002-07-18
10.896044731140137,2002-07-19
10.402440071105957,2002-07-22
10.764760971069336,2002-07-23
11.57868480682373,2002-07-24
12.025028228759766,2002-07-25
11.625941276550293,2002-07-26
12.119552612304688,2002-07-29
12.130045890808105,2002-07-30
12.193062782287598,2002-07-31
11.83073616027832,2002-08-01
11.289870262145996,2002-08-02
11.28461742401123,2002-08-05
11.331883430480957,2002-08-06
11.331883430480957,2002-08-07
11.620692253112793,2002-08-08
11.783473014831543,2002-08-09
11.883243560791016,2002-08-12
11.49991512298584,2002-08-13
11.69420337677002,2002-08-14
12.355849266052246,2002-08-15
12.245570182800293,2002-08-16
12.791687965393066,2002-08-19
12.271825790405273,2002-08-20
12.460868835449219,2002-08-21
12.65515422821045,2002-08-22
13.022738456726074,2002-08-23
13.133007049560547,2002-08-26
13.337804794311523,2002-08-27
13.511091232299805,2002-08-28
13.773639678955078,2002-08-29
13.458572387695312,2002-08-30
12.775934219360352,2002-09-03
13.122506141662598,2002-09-04
12.859951972961426,2002-09-05
13.069998741149902,2002-09-06
13.154013633728027,2002-09-09
12.70766830444336,2002-09-10
12.62890338897705,2002-09-11
12.203568458557129,2002-09-12
12.319087028503418,2002-09-13
12.340094566345215,2002-09-16
11.893749237060547,2002-09-17
12.36634635925293,2002-09-18
12.65515422821045,2002-09-19
12.282325744628906,2002-09-20
12.067037582397461,2002-09-23
12.10379695892334,2002-09-24
13.006979942321777,2002-09-25
13.369309425354004,2002-09-26
12.917716979980469,2002-09-27
12.728677749633789,2002-09-30
12.670909881591797,2002-10-01
12.14580249786377,2002-10-02
12.067037582397461,2002-10-03
11.799225807189941,2002-10-04
11.594439506530762,2002-10-07
12.16258716583252,2002-10-08
11.752257347106934,2002-10-09
11.541831016540527,2002-10-10
12.273058891296387,2002-10-11
12.546614646911621,2002-10-14
12.651823997497559,2002-10-15
12.351963996887207,2002-10-16
12.104719161987305,2002-10-17
12.06263256072998,2002-10-18
12.38353157043457,2002-10-21
12.230971336364746,2002-10-22
12.378271102905273,2002-10-23
12.22571849822998,2002-10-24
12.441401481628418,2002-10-25
12.109975814819336,2002-10-28
12.057367324829102,2002-10-29
10.52652359008789,2002-10-30
9.984687805175781,2002-10-31
9.78477668762207,2002-11-01
9.732173919677734,2002-11-04
9.847906112670898,2002-11-05
10.300317764282227,2002-11-06
10.226672172546387,2002-11-07
10.02150821685791,2002-11-08
10.084638595581055,2002-11-11
10.08989429473877,2002-11-12
10.05832576751709,2002-11-13
10.416058540344238,2002-11-14
10.521268844604492,2002-11-15
10.521268844604492,2002-11-18
10.65278434753418,2002-11-19
10.836904525756836,2002-11-20
11.205144882202148,2002-11-21
11.220932006835938,2002-11-22
11.384010314941406,2002-11-25
11.226197242736816,2002-11-26
11.42609691619873,2002-11-27
11.378750801086426,2002-11-29
11.447137832641602,2002-12-02
10.836904525756836,2002-12-03
10.857945442199707,2002-12-04
10.878992080688477,2002-12-05
10.931595802307129,2002-12-06
10.89477252960205,2002-12-09
10.86320686340332,2002-12-10
10.731696128845215,2002-12-11
10.789557456970215,2002-12-12
10.72642993927002,2002-12-13
10.626482963562012,2002-12-16
10.316102027893066,2002-12-17
10.768521308898926,2002-12-18
10.668566703796387,2002-12-19
10.947381019592285,2002-12-20
10.96315860748291,2002-12-23
10.968417167663574,2002-12-24
10.984208106994629,2002-12-26
10.76325798034668,2002-12-27
10.694866180419922,2002-12-30
10.757994651794434,2002-12-31
11.252496719360352,2003-01-02
11.541831016540527,2003-01-03
11.715429306030273,2003-01-06
11.80485725402832,2003-01-07
11.889032363891602,2003-01-08
12.03632640838623,2003-01-09
12.046853065490723,2003-01-10
11.778556823730469,2003-01-13
11.873245239257812,2003-01-14
12.01002311706543,2003-01-15
11.783822059631348,2003-01-16
11.647039413452148,2003-01-17
11.505003929138184,2003-01-21
11.604958534240723,2003-01-22
11.389270782470703,2003-01-23
11.341922760009766,2003-01-24
11.310362815856934,2003-01-27
11.142024993896484,2003-01-28
11.899550437927246,2003-01-29
11.520785331726074,2003-01-30
11.415576934814453,2003-01-31
11.752257347106934,2003-02-03
11.510269165039062,2003-02-04
11.273537635803223,2003-02-05
11.068374633789062,2003-02-06
10.957900047302246,2003-02-07
11.0894193649292,2003-02-10
11.142024993896484,2003-02-11
10.968417167663574,2003-02-12
10.600173950195312,2003-02-13
10.847428321838379,2003-02-14
9.027246475219727,2003-02-18
9.04828929901123,2003-02-19
8.927292823791504,2003-02-20
8.969382286071777,2003-02-21
9.04828929901123,2003-02-24
9.006202697753906,2003-02-25
8.837865829467773,2003-02-26
9.390230178833008,2003-02-27
9.369187355041504,2003-02-28
9.237672805786133,2003-03-03
9.053549766540527,2003-03-04
9.079854965209961,2003-03-05
9.1535005569458,2003-03-06
9.369187355041504,2003-03-07
9.295538902282715,2003-03-10
9.353407859802246,2003-03-11
9.379711151123047,2003-03-12
10.116198539733887,2003-03-13
10.189844131469727,2003-03-14
10.458138465881348,2003-03-17
10.54757022857666,2003-03-18
10.521268844604492,2003-03-19
10.395012855529785,2003-03-20
10.126721382141113,2003-03-21
9.600656509399414,2003-03-24
9.863687515258789,2003-03-25
9.7900390625,2003-03-26
9.70587158203125,2003-03-27
9.626956939697266,2003-03-28
9.390230178833008,2003-03-31
9.279757499694824,2003-04-01
9.553313255310059,2003-04-02
9.46914005279541,2003-04-03
9.448100090026855,2003-04-04
9.658523559570312,2003-04-07
9.769237518310547,2003-04-08
9.558354377746582,2003-04-09
9.658523559570312,2003-04-10
9.727062225341797,2003-04-11
10.032841682434082,2003-04-14
10.075020790100098,2003-04-15
10.006484031677246,2003-04-16
10.217367172241211,2003-04-17
10.222641944885254,2003-04-21
10.517879486083984,2003-04-22
10.069746017456055,2003-04-23
10.191004753112793,2003-04-24
10.154104232788086,2003-04-25
10.438800811767578,2003-04-28
10.422981262207031,2003-04-29
9.23148250579834,2003-04-30
9.215665817260742,2003-05-01
9.342195510864258,2003-05-02
9.642705917358398,2003-05-05
9.700699806213379,2003-05-06
9.621622085571289,2003-05-07
9.568901062011719,2003-05-08
9.853593826293945,2003-05-09
9.96430492401123,2003-05-12
9.937946319580078,2003-05-13
9.821961402893066,2003-05-14
9.911585807800293,2003-05-15
9.990665435791016,2003-05-16
9.658523559570312,2003-05-19
9.584717750549316,2003-05-20
9.568901062011719,2003-05-21
9.690154075622559,2003-05-22
9.674339294433594,2003-05-23
9.858867645263672,2003-05-27
10.043390274047852,2003-05-28
10.138286590576172,2003-05-29
10.444068908691406,2003-05-30
10.491519927978516,2003-06-02
10.201554298400879,2003-06-03
10.243730545043945,2003-06-04
10.227912902832031,2003-06-05
10.206827163696289,2003-06-06
10.206827163696289,2003-06-09
10.401893615722656,2003-06-10
10.533693313598633,2003-06-11
10.517879486083984,2003-06-12
9.96430492401123,2003-06-13
10.085565567016602,2003-06-16
10.175190925598145,2003-06-17
10.096110343933105,2003-06-18
10.280633926391602,2003-06-19
10.075020790100098,2003-06-20
10.069746017456055,2003-06-23
10.053933143615723,2003-06-24
9.96430492401123,2003-06-25
10.127744674682617,2003-06-26
9.995936393737793,2003-06-27
10.006484031677246,2003-06-30
9.885228157043457,2003-07-01
10.14883041381836,2003-07-02
10.006484031677246,2003-07-03
9.96430492401123,2003-07-07
10.185733795166016,2003-07-08
10.180464744567871,2003-07-09
10.043390274047852,2003-07-10
10.465157508850098,2003-07-11
10.396618843078613,2003-07-14
10.001211166381836,2003-07-15
10.006484031677246,2003-07-16
9.911585807800293,2003-07-17
10.053933143615723,2003-07-18
9.885228157043457,2003-07-21
10.032841682434082,2003-07-22
10.080294609069824,2003-07-23
10.027573585510254,2003-07-24
10.069746017456055,2003-07-25
10.059203147888184,2003-07-28
9.990665435791016,2003-07-29
9.96430492401123,2003-07-30
9.8641357421875,2003-07-31
9.932673454284668,2003-08-01
9.943219184875488,2003-08-04
10.380806922912598,2003-08-05
10.122469902038574,2003-08-06
10.35971450805664,2003-08-07
10.433525085449219,2003-08-08
10.349173545837402,2003-08-11
10.660226821899414,2003-08-12
11.050363540649414,2003-08-13
11.282336235046387,2003-08-14
11.266517639160156,2003-08-15
11.266517639160156,2003-08-18
11.066178321838379,2003-08-19
11.081995010375977,2003-08-20
11.081995010375977,2003-08-21
10.93964958190918,2003-08-22
11.050363540649414,2003-08-25
11.076725959777832,2003-08-26
11.224346160888672,2003-08-27
11.366687774658203,2003-08-28
11.4932222366333,2003-08-29
11.846449851989746,2003-09-02
11.835909843444824,2003-09-03
11.683016777038574,2003-09-04
11.725197792053223,2003-09-05
11.588113784790039,2003-09-08
11.640844345092773,2003-09-09
11.561761856079102,2003-09-10
11.487948417663574,2003-09-11
11.42995834350586,2003-09-12
11.75682544708252,2003-09-15
11.75682544708252,2003-09-16
11.693557739257812,2003-09-17
11.856998443603516,2003-09-18
11.809550285339355,2003-09-19
11.614479064941406,2003-09-22
11.519579887390137,2003-09-23
11.266517639160156,2003-09-24
9.885228157043457,2003-09-25
9.695426940917969,2003-09-26
9.87468433380127,2003-09-29
10.017023086547852,2003-09-30
10.122469902038574,2003-10-01
9.943219184875488,2003-10-02
10.101384162902832,2003-10-03
10.117198944091797,2003-10-06
10.017023086547852,2003-10-07
10.127974510192871,2003-10-08
10.355152130126953,2003-10-09
10.212503433227539,2003-10-10
10.434404373168945,2003-10-13
10.571765899658203,2003-10-14
10.577052116394043,2003-10-15
10.89404582977295,2003-10-16
10.94687557220459,2003-10-17
10.978580474853516,2003-10-20
10.698563575744629,2003-10-21
10.460821151733398,2003-10-22
10.381568908691406,2003-10-23
10.571765899658203,2003-10-24
10.59289836883545,2003-10-27
10.798942565917969,2003-10-28
10.952159881591797,2003-10-29
11.084242820739746,2003-10-30
11.068392753601074,2003-10-31
11.226890563964844,2003-11-03
10.79366397857666,2003-11-04
10.719696998596191,2003-11-05
10.783097267150879,2003-11-06
10.751394271850586,2003-11-07
10.619316101074219,2003-11-10
10.624603271484375,2003-11-11
10.820076942443848,2003-11-12
10.89404582977295,2003-11-13
10.830643653869629,2003-11-14
10.698563575744629,2003-11-17
10.518932342529297,2003-11-18
10.386853218078613,2003-11-19
10.249491691589355,2003-11-20
10.481953620910645,2003-11-21
10.761966705322266,2003-11-24
10.883479118347168,2003-11-25
10.90461254119873,2003-11-26
10.9415922164917,2003-11-28
11.068392753601074,2003-12-01
10.814799308776855,2003-12-02
10.751394271850586,2003-12-03
10.635167121887207,2003-12-04
10.59289836883545,2003-12-05
10.608752250671387,2003-12-08
10.587615966796875,2003-12-09
10.788384437561035,2003-12-10
10.540068626403809,2003-12-11
10.344589233398438,2003-12-12
10.46610164642334,2003-12-15
10.307607650756836,2003-12-16
10.244210243225098,2003-12-17
10.566483497619629,2003-12-18
10.698563575744629,2003-12-19
10.772527694702148,2003-12-22
11.047256469726562,2003-12-23
10.862349510192871,2003-12-24
10.830643653869629,2003-12-26
10.968008041381836,2003-12-29
11.131790161132812,2003-12-30
11.11594009399414,2003-12-31
11.041977882385254,2004-01-02
11.063108444213867,2004-01-05
11.031408309936523,2004-01-06
10.038155555725098,2004-01-07
10.180807113647461,2004-01-08
10.154387474060059,2004-01-09
10.429121971130371,2004-01-12
10.397420883178711,2004-01-13
10.735547065734863,2004-01-14
10.698563575744629,2004-01-15
10.804228782653809,2004-01-16
10.666865348815918,2004-01-20
10.788384437561035,2004-01-21
10.756677627563477,2004-01-22
10.820076942443848,2004-01-23
10.619316101074219,2004-01-26
10.561202049255371,2004-01-27
10.513652801513672,2004-01-28
10.666865348815918,2004-01-29
10.566483497619629,2004-01-30
10.968008041381836,2004-02-02
11.496332168579102,2004-02-03
11.570303916931152,2004-02-04
11.596718788146973,2004-02-05
11.596718788146973,2004-02-06
11.623137474060059,2004-02-09
11.707664489746094,2004-02-10
11.649550437927246,2004-02-11
11.72879695892334,2004-02-12
11.723515510559082,2004-02-13
11.813331604003906,2004-02-17
11.860879898071289,2004-02-18
11.649550437927246,2004-02-19
11.633698463439941,2004-02-20
11.681251525878906,2004-02-23
11.512185096740723,2004-02-24
11.69709587097168,2004-02-25
12.362788200378418,2004-02-26
12.89111042022705,2004-02-27
13.002059936523438,2004-03-01
13.10772705078125,2004-03-02
12.99677562713623,2004-03-03
13.171124458312988,2004-03-04
13.403583526611328,2004-03-05
13.297921180725098,2004-03-08
13.213388442993164,2004-03-09
12.875260353088379,2004-03-10
12.838275909423828,2004-03-11
12.970361709594727,2004-03-12
12.822432518005371,2004-03-15
12.85412883758545,2004-03-16
13.202820777893066,2004-03-17
12.811861038208008,2004-03-18
12.838275909423828,2004-03-19
12.906959533691406,2004-03-22
13.18697738647461,2004-03-23
12.965080261230469,2004-03-24
13.15527629852295,2004-03-25
12.959792137145996,2004-03-26
13.081305503845215,2004-03-29
13.10772705078125,2004-03-30
13.097155570983887,2004-03-31
12.727334022521973,2004-04-01
12.653366088867188,2004-04-02
12.679783821105957,2004-04-05
12.658611297607422,2004-04-06
12.748579025268555,2004-04-07
12.658611297607422,2004-04-08
12.737993240356445,2004-04-12
12.40988540649414,2004-04-13
12.309338569641113,2004-04-14
12.251126289367676,2004-04-15
12.632152557373047,2004-04-16
12.589813232421875,2004-04-19
12.446930885314941,2004-04-20
12.325213432312012,2004-04-21
12.621570587158203,2004-04-22
12.6533203125,2004-04-23
12.266999244689941,2004-04-26
12.21937084197998,2004-04-27
12.198202133178711,2004-04-28
12.060611724853516,2004-04-29
11.991815567016602,2004-04-30
11.933603286743164,2004-05-03
11.901847839355469,2004-05-04
11.991815567016602,2004-05-05
11.711335182189941,2004-05-06
11.621370315551758,2004-05-07
11.616077423095703,2004-05-10
11.790719032287598,2004-05-11
11.563158988952637,2004-05-12
11.467900276184082,2004-05-13
11.642537117004395,2004-05-14
11.452022552490234,2004-05-17
11.473190307617188,2004-05-18
11.457318305969238,2004-05-19
11.579032897949219,2004-05-20
11.526114463806152,2004-05-21
11.457318305969238,2004-05-24
11.557865142822266,2004-05-25
11.668996810913086,2004-05-26
11.616077423095703,2004-05-27
11.907137870788574,2004-05-28
11.83834457397461,2004-06-01
11.653117179870605,2004-06-02
11.547276496887207,2004-06-03
11.436147689819336,2004-06-04
11.536693572998047,2004-06-07
11.457318305969238,2004-06-08
11.3250150680542,2004-06-09
11.24563217163086,2004-06-10
11.139790534973145,2004-06-14
11.24563217163086,2004-06-15
11.287967681884766,2004-06-16
11.203295707702637,2004-06-17
11.303847312927246,2004-06-18
11.457318305969238,2004-06-21
11.457318305969238,2004-06-22
11.219171524047852,2004-06-23
11.018072128295898,2004-06-24
10.906939506530762,2004-06-25
10.806394577026367,2004-06-28
10.7693452835083,2004-06-29
10.875187873840332,2004-06-30
10.827560424804688,2004-07-01
10.758763313293457,2004-07-02
10.721718788146973,2004-07-06
10.695261001586914,2004-07-07
10.716423988342285,2004-07-08
10.875187873840332,2004-07-09
11.086868286132812,2004-07-12
11.113338470458984,2004-07-13
11.11862850189209,2004-07-14
11.298553466796875,2004-07-15
11.303847312927246,2004-07-16
11.362054824829102,2004-07-19
11.44672966003418,2004-07-20
11.351472854614258,2004-07-21
11.388519287109375,2004-07-22
11.38322639465332,2004-07-23
11.420268058776855,2004-07-26
11.34618091583252,2004-07-27
11.309138298034668,2004-07-28
11.362054824829102,2004-07-29
11.287967681884766,2004-07-30
11.319725036621094,2004-08-02
11.219171524047852,2004-08-03
11.198005676269531,2004-08-04
10.7693452835083,2004-08-05
10.642341613769531,2004-08-06
10.652924537658691,2004-08-09
10.668795585632324,2004-08-10
10.531201362609863,2004-08-11
10.266600608825684,2004-08-12
10.277188301086426,2004-08-13
10.425362586975098,2004-08-16
10.404193878173828,2004-08-17
10.600003242492676,2004-08-18
10.462409019470215,2004-08-19
10.705845832824707,2004-08-20
10.78522777557373,2004-08-23
11.02865219116211,2004-08-24
11.229756355285645,2004-08-25
11.150375366210938,2004-08-26
11.26150894165039,2004-08-27
11.129207611083984,2004-08-30
11.11862850189209,2004-08-31
11.219171524047852,2004-09-01
11.07099723815918,2004-09-02
11.224465370178223,2004-09-03
11.272093772888184,2004-09-07
11.26150894165039,2004-09-08
11.266801834106445,2004-09-09
11.113338470458984,2004-09-10
11.150375366210938,2004-09-13
11.134498596191406,2004-09-14
11.07099723815918,2004-09-15
11.208590507507324,2004-09-16
11.134498596191406,2004-09-17
11.108037948608398,2004-09-20
11.377931594848633,2004-09-21
11.208590507507324,2004-09-22
11.912437438964844,2004-09-23
12.240544319152832,2004-09-24
12.187620162963867,2004-09-27
12.166443824768066,2004-09-28
12.378135681152344,2004-09-29
12.341090202331543,2004-09-30
12.436348915100098,2004-10-01
12.542193412780762,2004-10-04
12.960261344909668,2004-10-05
13.129886627197266,2004-10-06
12.997365951538086,2004-10-07
12.960257530212402,2004-10-08
12.74822998046875,2004-10-11
12.864850997924805,2004-10-12
12.960257530212402,2004-10-13
12.886054039001465,2004-10-14
13.007973670959473,2004-10-15
12.954960823059082,2004-10-18
12.854246139526367,2004-10-19
12.886054039001465,2004-10-20
12.578609466552734,2004-10-21
12.451394081115723,2004-10-22
12.340075492858887,2004-10-25
12.652819633483887,2004-10-26
12.58391284942627,2004-10-27
12.73232650756836,2004-10-28
12.986767768859863,2004-10-29
13.246500968933105,2004-11-01
13.050373077392578,2004-11-02
13.198787689208984,2004-11-03
14.073416709899902,2004-11-04
14.269542694091797,2004-11-05
14.046907424926758,2004-11-08
14.184728622436523,2004-11-09
14.274833679199219,2004-11-10
14.30134391784668,2004-11-11
14.354350090026855,2004-11-12
14.296041488647461,2004-11-15
14.089317321777344,2004-11-16
14.179424285888672,2004-11-17
14.14232063293457,2004-11-18
13.771269798278809,2004-11-19
14.200634002685547,2004-11-22
14.470963478088379,2004-11-23
14.576982498168945,2004-11-24
14.529276847839355,2004-11-26
14.460369110107422,2004-11-29
14.44976806640625,2004-11-30
14.486870765686035,2004-12-01
14.444463729858398,2004-12-02
14.529276847839355,2004-12-03
14.566381454467773,2004-12-06
14.508070945739746,2004-12-07
14.682988166809082,2004-12-08
14.688298225402832,2004-12-09
14.900321006774902,2004-12-10
14.868520736694336,2004-12-13
14.852617263793945,2004-12-14
14.868520736694336,2004-12-15
14.789018630981445,2004-12-16
14.110519409179688,2004-12-17
14.433854103088379,2004-12-20
14.45506763458252,2004-12-21
14.645892143249512,2004-12-22
14.561079025268555,2004-12-23
14.243027687072754,2004-12-27
14.65649700164795,2004-12-28
14.629987716674805,2004-12-29
14.757200241088867,2004-12-30
14.704200744628906,2004-12-31
14.428558349609375,2005-01-03
14.391459465026855,2005-01-04
13.977998733520508,2005-01-05
14.508070945739746,2005-01-06
15.0381441116333,2005-01-07
14.969234466552734,2005-01-10
14.953328132629395,2005-01-11
15.319083213806152,2005-01-12
15.3455810546875,2005-01-13
15.234274864196777,2005-01-14
15.594717025756836,2005-01-18
15.372093200683594,2005-01-19
14.895025253295898,2005-01-20
14.693595886230469,2005-01-21
14.709495544433594,2005-01-24
14.9639310836792,2005-01-25
15.186567306518555,2005-01-26
15.40389633178711,2005-01-27
15.41448974609375,2005-01-28
15.66893196105957,2005-01-31
15.557612419128418,2005-02-01
15.499313354492188,2005-02-02
15.499313354492188,2005-02-03
14.942729949951172,2005-02-04
15.011642456054688,2005-02-07
15.085854530334473,2005-02-08
14.910923957824707,2005-02-09
15.112350463867188,2005-02-10
15.250176429748535,2005-02-11
15.175959587097168,2005-02-14
15.213071823120117,2005-02-15
14.783709526062012,2005-02-16
14.698898315429688,2005-02-17
14.386157989501953,2005-02-18
14.306642532348633,2005-02-22
14.338447570800781,2005-02-23
14.43915843963623,2005-02-24
14.571682929992676,2005-02-25
14.20592975616455,2005-02-28
14.592878341674805,2005-03-01
14.799612045288086,2005-03-02
14.900321006774902,2005-03-03
15.181266784667969,2005-03-04
15.329680442810059,2005-03-07
15.160059928894043,2005-03-08
14.698898315429688,2005-03-09
14.571682929992676,2005-03-10
14.603479385375977,2005-03-11
14.529276847839355,2005-03-14
