BBWI,Date
2.53239107131958,1991-02-26
2.5596210956573486,1991-02-27
2.5596210956573486,1991-02-28
2.5868518352508545,1991-03-01
2.6491196155548096,1991-03-04
2.8129830360412598,1991-03-05
2.7310516834259033,1991-03-06
2.799328088760376,1991-03-07
2.772016763687134,1991-03-08
2.7037394046783447,1991-03-11
2.7037394046783447,1991-03-12
2.840294599533081,1991-03-13
2.799328088760376,1991-03-14
2.8266375064849854,1991-03-15
2.894913673400879,1991-03-18
2.785672187805176,1991-03-19
2.772016763687134,1991-03-20
2.8129830360412598,1991-03-21
2.8129830360412598,1991-03-22
2.799328088760376,1991-03-25
2.8539483547210693,1991-03-26
2.8129830360412598,1991-03-27
2.799328088760376,1991-03-28
2.8129830360412598,1991-04-01
3.0178120136260986,1991-04-02
3.004157066345215,1991-04-03
3.0860869884490967,1991-04-04
3.004157066345215,1991-04-05
3.031466245651245,1991-04-08
2.9085705280303955,1991-04-09
2.9358818531036377,1991-04-10
3.154362916946411,1991-04-11
3.2499518394470215,1991-04-12
3.236295223236084,1991-04-15
3.2636046409606934,1991-04-16
3.236295223236084,1991-04-17
3.168020486831665,1991-04-18
3.208986759185791,1991-04-19
3.154362916946411,1991-04-22
3.0587778091430664,1991-04-23
3.236295223236084,1991-04-24
3.1270523071289062,1991-04-25
3.0587778091430664,1991-04-26
2.9631905555725098,1991-04-29
2.9905011653900146,1991-04-30
3.0178120136260986,1991-05-01
2.9631905555725098,1991-05-02
2.9631905555725098,1991-05-03
2.97684645652771,1991-05-06
2.9222259521484375,1991-05-07
3.004157066345215,1991-05-08
2.9358818531036377,1991-05-09
2.894913673400879,1991-05-10
2.9905011653900146,1991-05-13
2.9631905555725098,1991-05-14
2.9085705280303955,1991-05-15
2.9631905555725098,1991-05-16
3.004157066345215,1991-05-17
3.045121192932129,1991-05-20
3.0587778091430664,1991-05-21
3.0724315643310547,1991-05-22
3.004157066345215,1991-05-23
2.97684645652771,1991-05-24
3.045121192932129,1991-05-28
3.0587778091430664,1991-05-29
3.154362916946411,1991-05-30
3.2636046409606934,1991-05-31
3.2028353214263916,1991-06-03
3.2438974380493164,1991-06-04
3.257582426071167,1991-06-05
3.175459861755371,1991-06-06
3.093334436416626,1991-06-07
3.0796475410461426,1991-06-10
3.120711326599121,1991-06-11
3.065960168838501,1991-06-12
3.134397506713867,1991-06-13
3.175459861755371,1991-06-14
3.161771535873413,1991-06-17
3.189147710800171,1991-06-18
3.093334436416626,1991-06-19
3.093334436416626,1991-06-20
3.134397506713867,1991-06-21
3.0112125873565674,1991-06-24
3.024899482727051,1991-06-25
3.0522732734680176,1991-06-26
3.1480863094329834,1991-06-27
3.093334436416626,1991-06-28
3.134397506713867,1991-07-01
3.1480863094329834,1991-07-02
3.134397506713867,1991-07-03
3.107023000717163,1991-07-05
3.257582426071167,1991-07-08
3.2028353214263916,1991-07-09
3.2302093505859375,1991-07-10
3.216522693634033,1991-07-11
3.312333106994629,1991-07-12
3.380767583847046,1991-07-15
3.380767583847046,1991-07-16
3.394458055496216,1991-07-17
3.380767583847046,1991-07-18
3.3670825958251953,1991-07-19
3.2712700366973877,1991-07-22
3.216522693634033,1991-07-23
3.216522693634033,1991-07-24
3.216522693634033,1991-07-25
3.189147710800171,1991-07-26
3.189147710800171,1991-07-29
3.257582426071167,1991-07-30
3.2712700366973877,1991-07-31
3.2712700366973877,1991-08-01
3.2712700366973877,1991-08-02
3.2849581241607666,1991-08-05
3.2712700366973877,1991-08-06
3.4081456661224365,1991-08-07
3.4628939628601074,1991-08-08
3.380767583847046,1991-08-09
3.3533952236175537,1991-08-12
3.257582426071167,1991-08-13
3.161771535873413,1991-08-14
3.1480863094329834,1991-08-15
3.093334436416626,1991-08-16
2.9290876388549805,1991-08-19
2.9290876388549805,1991-08-20
3.161771535873413,1991-08-21
3.093334436416626,1991-08-22
3.0522732734680176,1991-08-23
3.0112125873565674,1991-08-26
3.0522732734680176,1991-08-27
3.120711326599121,1991-08-28
3.161771535873413,1991-08-29
3.1480863094329834,1991-08-30
2.997523546218872,1991-09-03
2.997523546218872,1991-09-04
2.7785274982452393,1991-09-05
2.7374656200408936,1991-09-06
2.7176997661590576,1991-09-09
2.7176997661590576,1991-09-10
2.8000547885894775,1991-09-11
2.8686835765838623,1991-09-12
2.8961360454559326,1991-09-13
2.8275063037872314,1991-09-16
2.96476411819458,1991-09-17
2.909860849380493,1991-09-18
2.8824098110198975,1991-09-19
2.909860849380493,1991-09-20
2.8549582958221436,1991-09-23
2.841233015060425,1991-09-24
2.8275063037872314,1991-09-25
2.8000547885894775,1991-09-26
2.8275063037872314,1991-09-27
2.841233015060425,1991-09-30
2.8824098110198975,1991-10-01
2.8000547885894775,1991-10-02
2.7176997661590576,1991-10-03
2.7039740085601807,1991-10-04
2.7039740085601807,1991-10-07
2.6902499198913574,1991-10-08
2.5392653942108154,1991-10-09
2.388282537460327,1991-10-10
2.4980876445770264,1991-10-11
2.5667178630828857,1991-10-14
2.64907169342041,1991-10-15
2.6902499198913574,1991-10-16
2.64907169342041,1991-10-17
2.580441951751709,1991-10-18
2.5667178630828857,1991-10-21
2.4980876445770264,1991-10-22
2.5529916286468506,1991-10-23
2.5529916286468506,1991-10-24
2.5118143558502197,1991-10-25
2.5529916286468506,1991-10-28
2.62161922454834,1991-10-29
2.676522970199585,1991-10-30
2.64907169342041,1991-10-31
2.62161922454834,1991-11-01
2.580441951751709,1991-11-04
2.5667178630828857,1991-11-05
2.6078951358795166,1991-11-06
2.909860849380493,1991-11-07
2.9922144412994385,1991-11-08
2.8549582958221436,1991-11-11
2.937312126159668,1991-11-12
2.9510385990142822,1991-11-13
2.937312126159668,1991-11-14
2.7588772773742676,1991-11-15
2.786329984664917,1991-11-18
2.745152235031128,1991-11-19
2.8000547885894775,1991-11-20
2.937312126159668,1991-11-21
2.978490114212036,1991-11-22
2.841233015060425,1991-11-25
2.8000547885894775,1991-11-26
2.7039740085601807,1991-11-27
2.7314255237579346,1991-11-29
2.904309034347534,1991-12-02
2.8905439376831055,1991-12-03
2.8905439376831055,1991-12-04
2.8217227458953857,1991-12-05
2.945603370666504,1991-12-06
3.055717945098877,1991-12-09
3.000659704208374,1991-12-10
2.986894130706787,1991-12-11
3.041954517364502,1991-12-12
3.0832462310791016,1991-12-13
3.1245405673980713,1991-12-16
3.028188943862915,1991-12-17
3.0144240856170654,1991-12-18
2.7666637897491455,1991-12-19
2.959364891052246,1991-12-20
3.138305902481079,1991-12-23
3.220890760421753,1991-12-24
3.152068853378296,1991-12-26
3.0832462310791016,1991-12-27
3.248417615890503,1991-12-30
3.165835380554199,1991-12-31
3.1933629512786865,1992-01-02
3.1933629512786865,1992-01-03
3.1245405673980713,1992-01-06
3.11077618598938,1992-01-07
3.179597854614258,1992-01-08
3.138305902481079,1992-01-09
3.138305902481079,1992-01-10
3.165835380554199,1992-01-13
3.234657049179077,1992-01-14
3.220890760421753,1992-01-15
3.1933629512786865,1992-01-16
3.1933629512786865,1992-01-17
3.152068853378296,1992-01-20
3.11077618598938,1992-01-21
3.165835380554199,1992-01-22
3.220890760421753,1992-01-23
3.248417615890503,1992-01-24
3.165835380554199,1992-01-27
3.1933629512786865,1992-01-28
3.2071285247802734,1992-01-29
3.3172414302825928,1992-01-30
3.3998284339904785,1992-01-31
3.4548888206481934,1992-02-03
3.427358627319336,1992-02-04
3.5650036334991455,1992-02-05
3.5099453926086426,1992-02-06
3.4411213397979736,1992-02-07
3.3998284339904785,1992-02-10
3.4548888206481934,1992-02-11
3.427358627319336,1992-02-12
3.4548888206481934,1992-02-13
3.3998284339904785,1992-02-14
3.3998284339904785,1992-02-18
3.248417615890503,1992-02-19
3.289715051651001,1992-02-20
3.262186288833618,1992-02-21
3.220890760421753,1992-02-24
3.179597854614258,1992-02-25
3.234657049179077,1992-02-26
3.248417615890503,1992-02-27
3.179597854614258,1992-02-28
3.145933151245117,1992-03-02
3.1735289096832275,1992-03-03
3.0769410133361816,1992-03-04
3.0769410133361816,1992-03-05
2.9941532611846924,1992-03-06
3.0631442070007324,1992-03-09
3.0907387733459473,1992-03-10
3.007951498031616,1992-03-11
2.9665567874908447,1992-03-12
3.02174973487854,1992-03-13
3.0631442070007324,1992-03-16
3.2011239528656006,1992-03-17
3.214920997619629,1992-03-18
3.325303077697754,1992-03-19
3.2977097034454346,1992-03-20
3.256312847137451,1992-03-23
3.2839114665985107,1992-03-24
3.2977097034454346,1992-03-25
3.2977097034454346,1992-03-26
3.2839114665985107,1992-03-27
3.2011239528656006,1992-03-30
3.104536771774292,1992-03-31
3.145933151245117,1992-04-01
3.0769410133361816,1992-04-02
3.035548448562622,1992-04-03
3.0631442070007324,1992-04-06
2.952761173248291,1992-04-07
2.897569179534912,1992-04-08
2.6768007278442383,1992-04-09
2.6216092109680176,1992-04-10
2.66300368309021,1992-04-13
2.731992483139038,1992-04-14
2.7733871936798096,1992-04-15
2.759589910507202,1992-04-16
2.511225700378418,1992-04-20
2.5526206493377686,1992-04-21
2.731992483139038,1992-04-22
2.6216092109680176,1992-04-23
2.5802154541015625,1992-04-24
2.607811450958252,1992-04-27
2.607811450958252,1992-04-28
2.59401535987854,1992-04-29
2.566417932510376,1992-04-30
2.525023937225342,1992-05-01
2.59401535987854,1992-05-04
2.6216092109680176,1992-05-05
2.66300368309021,1992-05-06
2.6492044925689697,1992-05-07
2.635406732559204,1992-05-08
2.704397201538086,1992-05-11
2.4008431434631348,1992-05-12
2.4422354698181152,1992-05-13
2.3180549144744873,1992-05-14
2.276660680770874,1992-05-15
2.290459632873535,1992-05-18
2.3042571544647217,1992-05-19
2.276660680770874,1992-05-20
2.221468925476074,1992-05-21
2.2076711654663086,1992-05-22
2.221468925476074,1992-05-26
2.290459632873535,1992-05-27
2.3594484329223633,1992-05-28
2.3180549144744873,1992-05-29
2.3396520614624023,1992-06-01
2.3119633197784424,1992-06-02
2.3119633197784424,1992-06-03
2.2842748165130615,1992-06-04
2.2842748165130615,1992-06-05
2.3119633197784424,1992-06-08
2.242744207382202,1992-06-09
2.2842748165130615,1992-06-10
2.3396520614624023,1992-06-11
2.4088728427886963,1992-06-12
2.4642481803894043,1992-06-15
2.4919369220733643,1992-06-16
2.4088728427886963,1992-06-17
2.422715187072754,1992-06-18
2.436561346054077,1992-06-19
2.4088728427886963,1992-06-22
2.4088728427886963,1992-06-23
2.3811845779418945,1992-06-24
2.4088728427886963,1992-06-25
2.436561346054077,1992-06-26
2.519624948501587,1992-06-29
2.519624948501587,1992-06-30
2.519624948501587,1992-07-01
2.422715187072754,1992-07-02
2.3950278759002686,1992-07-06
2.2981200218200684,1992-07-07
2.2704315185546875,1992-07-08
2.215054750442505,1992-07-09
2.215054750442505,1992-07-10
2.2565855979919434,1992-07-13
2.228898763656616,1992-07-14
2.215054750442505,1992-07-15
2.228898763656616,1992-07-16
2.242744207382202,1992-07-17
2.2842748165130615,1992-07-20
2.3119633197784424,1992-07-21
2.2565855979919434,1992-07-22
2.215054750442505,1992-07-23
2.228898763656616,1992-07-24
2.2704315185546875,1992-07-27
2.325808048248291,1992-07-28
2.3396520614624023,1992-07-29
2.3950278759002686,1992-07-30
2.422715187072754,1992-07-31
2.422715187072754,1992-08-03
2.3396520614624023,1992-08-04
2.2565855979919434,1992-08-05
2.215054750442505,1992-08-06
2.215054750442505,1992-08-07
2.215054750442505,1992-08-10
2.228898763656616,1992-08-11
2.215054750442505,1992-08-12
2.228898763656616,1992-08-13
2.3396520614624023,1992-08-14
2.3534963130950928,1992-08-17
2.3673393726348877,1992-08-18
2.325808048248291,1992-08-19
2.325808048248291,1992-08-20
2.3534963130950928,1992-08-21
2.325808048248291,1992-08-24
2.3534963130950928,1992-08-25
2.3950278759002686,1992-08-26
2.4504036903381348,1992-08-27
2.436561346054077,1992-08-28
2.4919369220733643,1992-08-31
2.4919369220733643,1992-09-01
2.6303772926330566,1992-09-02
2.644221305847168,1992-09-03
2.540919065475464,1992-09-04
2.5686891078948975,1992-09-08
2.5686891078948975,1992-09-09
2.540919065475464,1992-09-10
2.513148784637451,1992-09-11
2.582573413848877,1992-09-14
2.5548038482666016,1992-09-15
2.5964574813842773,1992-09-16
2.5964574813842773,1992-09-17
2.5964574813842773,1992-09-18
2.513148784637451,1992-09-21
2.5686891078948975,1992-09-22
2.4576101303100586,1992-09-23
2.4853787422180176,1992-09-24
2.4853787422180176,1992-09-25
2.513148784637451,1992-09-28
2.4853787422180176,1992-09-29
2.429840087890625,1992-09-30
2.374300718307495,1992-10-01
2.3187625408172607,1992-10-02
2.4020700454711914,1992-10-05
2.3604161739349365,1992-10-06
2.2909913063049316,1992-10-07
2.4020700454711914,1992-10-08
2.3326473236083984,1992-10-09
2.3604161739349365,1992-10-12
2.429840087890625,1992-10-13
2.4576101303100586,1992-10-14
2.4576101303100586,1992-10-15
2.540919065475464,1992-10-16
2.5964574813842773,1992-10-19
2.6381118297576904,1992-10-20
2.7630748748779297,1992-10-21
2.721421241760254,1992-10-22
2.707536220550537,1992-10-23
2.790844678878784,1992-10-26
2.7769603729248047,1992-10-27
2.832500457763672,1992-10-28
2.790844678878784,1992-10-29
2.7769603729248047,1992-10-30
2.7769603729248047,1992-11-02
2.749190330505371,1992-11-03
2.749190330505371,1992-11-04
2.624227285385132,1992-11-05
2.665881872177124,1992-11-06
2.6381118297576904,1992-11-09
2.6103427410125732,1992-11-10
2.6381118297576904,1992-11-11
2.6381118297576904,1992-11-12
2.624227285385132,1992-11-13
2.6797666549682617,1992-11-16
2.721421241760254,1992-11-17
2.8741540908813477,1992-11-18
2.8880386352539062,1992-11-19
2.9713475704193115,1992-11-20
2.8741540908813477,1992-11-23
2.901923894882202,1992-11-24
2.8880386352539062,1992-11-25
2.9296939373016357,1992-11-27
3.00709867477417,1992-11-30
2.9653337001800537,1992-12-01
2.9514107704162598,1992-12-02
3.1045498847961426,1992-12-03
3.0349416732788086,1992-12-04
3.1045498847961426,1992-12-07
3.0767078399658203,1992-12-08
2.9792544841766357,1992-12-09
3.0210206508636475,1992-12-10
3.0767078399658203,1992-12-11
3.0627851486206055,1992-12-14
3.1045498847961426,1992-12-15
3.00709867477417,1992-12-16
2.993175745010376,1992-12-17
3.118471622467041,1992-12-18
3.1045498847961426,1992-12-21
3.1045498847961426,1992-12-22
3.1045498847961426,1992-12-23
3.118471622467041,1992-12-24
3.0906286239624023,1992-12-28
3.118471622467041,1992-12-29
3.0906286239624023,1992-12-30
3.00709867477417,1992-12-31
2.9653337001800537,1993-01-04
3.0627851486206055,1993-01-05
3.2298471927642822,1993-01-06
3.146315336227417,1993-01-07
3.160238265991211,1993-01-08
3.1741607189178467,1993-01-11
3.160238265991211,1993-01-12
3.1880805492401123,1993-01-13
3.1741607189178467,1993-01-14
3.2159249782562256,1993-01-15
3.160238265991211,1993-01-18
3.20200252532959,1993-01-19
3.2159249782562256,1993-01-20
3.1741607189178467,1993-01-21
3.243769884109497,1993-01-22
3.2576889991760254,1993-01-25
3.1741607189178467,1993-01-26
3.1323933601379395,1993-01-27
3.0906286239624023,1993-01-28
3.0627851486206055,1993-01-29
3.2159249782562256,1993-02-01
3.285531997680664,1993-02-02
3.327298879623413,1993-02-03
3.243769884109497,1993-02-04
3.20200252532959,1993-02-05
3.1741607189178467,1993-02-08
3.1741607189178467,1993-02-09
3.1045498847961426,1993-02-10
3.1045498847961426,1993-02-11
3.0488626956939697,1993-02-12
2.8261146545410156,1993-02-16
2.71474027633667,1993-02-17
2.7425849437713623,1993-02-18
2.6590542793273926,1993-02-19
2.6729753017425537,1993-02-22
2.6729753017425537,1993-02-23
2.700819253921509,1993-02-24
2.7843503952026367,1993-02-25
2.8121936321258545,1993-02-26
2.8758537769317627,1993-03-01
2.8200111389160156,1993-03-02
2.847931146621704,1993-03-03
2.7362494468688965,1993-03-04
2.847931146621704,1993-03-05
2.9456560611724854,1993-03-08
2.8339715003967285,1993-03-09
2.8200111389160156,1993-03-10
2.764169454574585,1993-03-11
2.680406093597412,1993-03-12
2.764169454574585,1993-03-15
2.764169454574585,1993-03-16
2.7502095699310303,1993-03-17
2.7083277702331543,1993-03-18
2.7083277702331543,1993-03-19
2.5826845169067383,1993-03-22
2.6524863243103027,1993-03-23
2.568723440170288,1993-03-24
2.5547637939453125,1993-03-25
2.5826845169067383,1993-03-26
2.7083277702331543,1993-03-29
2.7502095699310303,1993-03-30
2.7362494468688965,1993-03-31
2.778129816055298,1993-04-01
2.6524863243103027,1993-04-02
2.7083277702331543,1993-04-05
2.6524863243103027,1993-04-06
2.540802001953125,1993-04-07
2.568723440170288,1993-04-08
2.624565601348877,1993-04-12
2.6385257244110107,1993-04-13
2.568723440170288,1993-04-14
2.540802001953125,1993-04-15
2.6385257244110107,1993-04-16
2.6385257244110107,1993-04-19
2.568723440170288,1993-04-20
2.624565601348877,1993-04-21
2.5826845169067383,1993-04-22
2.624565601348877,1993-04-23
2.568723440170288,1993-04-26
2.596644163131714,1993-04-27
2.5547637939453125,1993-04-28
2.5547637939453125,1993-04-29
2.4710004329681396,1993-04-30
2.4710004329681396,1993-05-03
2.415158271789551,1993-05-04
2.457041025161743,1993-05-05
2.4849610328674316,1993-05-06
2.540802001953125,1993-05-07
2.5826845169067383,1993-05-10
2.540802001953125,1993-05-11
2.4989213943481445,1993-05-12
2.4989213943481445,1993-05-13
2.568723440170288,1993-05-14
2.5547637939453125,1993-05-17
2.610605478286743,1993-05-18
2.680406093597412,1993-05-19
2.72228741645813,1993-05-20
2.6385257244110107,1993-05-21
2.666445255279541,1993-05-24
2.72228741645813,1993-05-25
2.7083277702331543,1993-05-26
2.680406093597412,1993-05-27
2.6904966831207275,1993-05-28
2.746548652648926,1993-06-01
2.7325351238250732,1993-06-02
2.6904966831207275,1993-06-03
2.7045092582702637,1993-06-04
2.620431661605835,1993-06-07
2.620431661605835,1993-06-08
2.564380645751953,1993-06-09
2.648458957672119,1993-06-10
2.676481246948242,1993-06-11
2.7045092582702637,1993-06-14
2.676481246948242,1993-06-15
2.7325351238250732,1993-06-16
2.620431661605835,1993-06-17
2.4803013801574707,1993-06-18
2.564380645751953,1993-06-21
2.452275037765503,1993-06-22
2.3822109699249268,1993-06-23
2.3822109699249268,1993-06-24
2.4242494106292725,1993-06-25
2.4102354049682617,1993-06-28
2.438262939453125,1993-06-29
2.3962242603302,1993-06-30
2.4102354049682617,1993-07-01
2.368197441101074,1993-07-02
2.22806715965271,1993-07-06
2.2420809268951416,1993-07-07
2.2560925483703613,1993-07-08
2.2420809268951416,1993-07-09
2.2420809268951416,1993-07-12
2.2981319427490234,1993-07-13
2.3401710987091064,1993-07-14
2.3962242603302,1993-07-15
2.368197441101074,1993-07-16
2.3401710987091064,1993-07-19
2.2981319427490234,1993-07-20
2.2841193675994873,1993-07-21
2.22806715965271,1993-07-22
2.2841193675994873,1993-07-23
2.2701058387756348,1993-07-26
2.2420809268951416,1993-07-27
2.22806715965271,1993-07-28
2.22806715965271,1993-07-29
2.2841193675994873,1993-07-30
2.326158285140991,1993-08-02
2.3401710987091064,1993-08-03
2.2701058387756348,1993-08-04
2.3401710987091064,1993-08-05
2.3401710987091064,1993-08-06
2.3962242603302,1993-08-09
2.354184865951538,1993-08-10
2.368197441101074,1993-08-11
2.326158285140991,1993-08-12
2.3822109699249268,1993-08-13
2.4803013801574707,1993-08-16
2.4803013801574707,1993-08-17
2.5363523960113525,1993-08-18
2.550366163253784,1993-08-19
2.550366163253784,1993-08-20
2.5363523960113525,1993-08-23
2.564380645751953,1993-08-24
2.5223400592803955,1993-08-25
2.5083281993865967,1993-08-26
2.494314670562744,1993-08-27
2.648458957672119,1993-08-30
2.620431661605835,1993-08-31
2.5924055576324463,1993-09-01
2.494314670562744,1993-09-02
2.4763057231903076,1993-09-03
2.4200263023376465,1993-09-07
2.4059550762176514,1993-09-08
2.4200263023376465,1993-09-09
2.448166847229004,1993-09-10
2.4059550762176514,1993-09-13
2.391885995864868,1993-09-14
2.377816677093506,1993-09-15
2.3356058597564697,1993-09-16
2.36374568939209,1993-09-17
2.3496758937835693,1993-09-20
2.3496758937835693,1993-09-21
2.4200263023376465,1993-09-22
2.504446029663086,1993-09-23
2.5607235431671143,1993-09-24
2.5607235431671143,1993-09-27
2.5185153484344482,1993-09-28
2.4903740882873535,1993-09-29
2.5325839519500732,1993-09-30
2.5325839519500732,1993-10-01
2.5607235431671143,1993-10-04
2.645143747329712,1993-10-05
2.631073474884033,1993-10-06
2.6170036792755127,1993-10-07
2.645143747329712,1993-10-08
2.631073474884033,1993-10-11
2.588864326477051,1993-10-12
2.546653985977173,1993-10-13
2.6170036792755127,1993-10-14
2.588864326477051,1993-10-15
2.6170036792755127,1993-10-18
2.602933406829834,1993-10-19
2.5747945308685303,1993-10-20
2.6170036792755127,1993-10-21
2.5325839519500732,1993-10-22
2.546653985977173,1993-10-25
2.4903740882873535,1993-10-26
2.4200263023376465,1993-10-27
2.4622340202331543,1993-10-28
2.4059550762176514,1993-10-29
2.391885995864868,1993-11-01
2.4059550762176514,1993-11-02
2.4059550762176514,1993-11-03
2.3496758937835693,1993-11-04
2.293395757675171,1993-11-05
2.2511863708496094,1993-11-08
2.3074657917022705,1993-11-09
2.3496758937835693,1993-11-10
2.504446029663086,1993-11-11
2.5325839519500732,1993-11-12
2.5607235431671143,1993-11-15
2.602933406829834,1993-11-16
2.5607235431671143,1993-11-17
2.5747945308685303,1993-11-18
2.602933406829834,1993-11-19
2.5747945308685303,1993-11-22
2.546653985977173,1993-11-23
2.5607235431671143,1993-11-24
2.588864326477051,1993-11-26
2.5849082469940186,1993-11-29
2.556657552719116,1993-11-30
2.429532766342163,1993-12-01
2.048151731491089,1993-12-02
1.9916515350341797,1993-12-03
2.0199007987976074,1993-12-06
1.9916515350341797,1993-12-07
2.048151731491089,1993-12-08
2.034027576446533,1993-12-09
2.034027576446533,1993-12-10
2.034027576446533,1993-12-13
2.0199007987976074,1993-12-14
1.921026349067688,1993-12-15
1.963400959968567,1993-12-16
1.9916515350341797,1993-12-17
1.921026349067688,1993-12-20
1.9351506233215332,1993-12-21
1.8927751779556274,1993-12-22
1.9351506233215332,1993-12-23
1.9068999290466309,1993-12-27
1.9068999290466309,1993-12-28
1.9351506233215332,1993-12-29
1.963400959968567,1993-12-30
1.921026349067688,1993-12-31
1.9351506233215332,1994-01-03
1.9068999290466309,1994-01-04
1.9351506233215332,1994-01-05
2.034027576446533,1994-01-06
2.0622780323028564,1994-01-07
2.048151731491089,1994-01-10
2.034027576446533,1994-01-11
2.0057759284973145,1994-01-12
1.9916515350341797,1994-01-13
1.9916515350341797,1994-01-14
1.9775265455245972,1994-01-17
1.963400959968567,1994-01-18
2.0199007987976074,1994-01-19
2.0057759284973145,1994-01-20
2.0199007987976074,1994-01-21
2.034027576446533,1994-01-24
2.0057759284973145,1994-01-25
2.0199007987976074,1994-01-26
2.034027576446533,1994-01-27
2.0199007987976074,1994-01-28
2.0057759284973145,1994-01-31
2.0199007987976074,1994-02-01
1.9916515350341797,1994-02-02
1.9775265455245972,1994-02-03
1.921026349067688,1994-02-04
1.963400959968567,1994-02-07
1.921026349067688,1994-02-08
1.9492756128311157,1994-02-09
1.9351506233215332,1994-02-10
1.9492756128311157,1994-02-11
1.9068999290466309,1994-02-14
1.9351506233215332,1994-02-15
1.9351506233215332,1994-02-16
1.9492756128311157,1994-02-17
1.9916515350341797,1994-02-18
2.0622780323028564,1994-02-22
2.1046528816223145,1994-02-23
2.1470284461975098,1994-02-24
2.1894028186798096,1994-02-25
2.23350191116333,1994-02-28
2.2621347904205322,1994-03-01
2.23350191116333,1994-03-02
2.290771484375,1994-03-03
2.2621347904205322,1994-03-04
2.2621347904205322,1994-03-07
2.247819185256958,1994-03-08
2.23350191116333,1994-03-09
2.1905486583709717,1994-03-10
2.147596597671509,1994-03-11
2.161914587020874,1994-03-14
2.1905486583709717,1994-03-15
2.23350191116333,1994-03-16
2.247819185256958,1994-03-17
2.23350191116333,1994-03-18
2.2621347904205322,1994-03-21
2.3050875663757324,1994-03-22
2.362355947494507,1994-03-23
2.5484817028045654,1994-03-24
2.519847869873047,1994-03-25
2.476895332336426,1994-03-28
2.4053099155426025,1994-03-29
2.333721160888672,1994-03-30
2.390991687774658,1994-03-31
2.333721160888672,1994-04-04
2.4482614994049072,1994-04-05
2.5341639518737793,1994-04-06
2.4482614994049072,1994-04-07
2.390991687774658,1994-04-08
2.4053099155426025,1994-04-11
2.3480396270751953,1994-04-12
2.2764530181884766,1994-04-13
2.2764530181884766,1994-04-14
2.2621347904205322,1994-04-15
2.1905486583709717,1994-04-18
2.147596597671509,1994-04-19
2.161914587020874,1994-04-20
2.2048661708831787,1994-04-21
2.147596597671509,1994-04-22
2.118961811065674,1994-04-25
2.161914587020874,1994-04-26
2.1905486583709717,1994-04-28
2.2048661708831787,1994-04-29
2.176232099533081,1994-05-02
2.2191832065582275,1994-05-03
2.1905486583709717,1994-05-04
2.2048661708831787,1994-05-05
2.1905486583709717,1994-05-06
2.176232099533081,1994-05-09
2.2048661708831787,1994-05-10
2.161914587020874,1994-05-11
2.161914587020874,1994-05-12
2.1332802772521973,1994-05-13
2.147596597671509,1994-05-16
2.1332802772521973,1994-05-17
2.147596597671509,1994-05-18
2.161914587020874,1994-05-19
2.1332802772521973,1994-05-20
2.118961811065674,1994-05-23
2.1046457290649414,1994-05-24
2.0616941452026367,1994-05-25
2.0760104656219482,1994-05-26
2.05759334564209,1994-05-27
2.0288162231445312,1994-05-31
2.0288162231445312,1994-06-01
1.985649824142456,1994-06-02
1.985649824142456,1994-06-03
1.971260905265808,1994-06-06
2.0000383853912354,1994-06-07
2.0288162231445312,1994-06-08
2.05759334564209,1994-06-09
2.043203830718994,1994-06-10
2.0719823837280273,1994-06-13
2.1583144664764404,1994-06-14
2.1583144664764404,1994-06-15
2.2158689498901367,1994-06-16
2.115147590637207,1994-06-17
2.1007602214813232,1994-06-20
2.0863711833953857,1994-06-21
2.1007602214813232,1994-06-22
2.014427423477173,1994-06-23
1.985649824142456,1994-06-24
2.043203830718994,1994-06-27
1.985649824142456,1994-06-28
2.014427423477173,1994-06-29
1.985649824142456,1994-06-30
2.0000383853912354,1994-07-01
2.043203830718994,1994-07-05
2.05759334564209,1994-07-06
2.05759334564209,1994-07-07
2.043203830718994,1994-07-08
2.0288162231445312,1994-07-11
2.0288162231445312,1994-07-12
2.043203830718994,1994-07-13
2.115147590637207,1994-07-14
2.1583144664764404,1994-07-15
2.1007602214813232,1994-07-18
2.115147590637207,1994-07-19
2.115147590637207,1994-07-20
2.129537582397461,1994-07-21
2.1727030277252197,1994-07-22
2.143925189971924,1994-07-25
2.1583144664764404,1994-07-26
2.2158689498901367,1994-07-27
2.259037733078003,1994-07-28
2.273423671722412,1994-07-29
2.230257749557495,1994-08-01
2.259037733078003,1994-08-02
2.2014803886413574,1994-08-03
2.1583144664764404,1994-08-04
2.1727030277252197,1994-08-05
2.1583144664764404,1994-08-08
2.187091827392578,1994-08-09
2.1583144664764404,1994-08-10
2.187091827392578,1994-08-11
2.2014803886413574,1994-08-12
2.187091827392578,1994-08-15
2.244647979736328,1994-08-16
2.259037733078003,1994-08-17
2.287813186645508,1994-08-18
2.273423671722412,1994-08-19
2.244647979736328,1994-08-22
2.230257749557495,1994-08-23
2.287813186645508,1994-08-24
2.3022027015686035,1994-08-25
2.287813186645508,1994-08-26
2.273423671722412,1994-08-29
2.330980062484741,1994-08-30
2.287813186645508,1994-08-31
2.359757423400879,1994-09-01
2.4713284969329834,1994-09-02
2.4424242973327637,1994-09-06
2.4424242973327637,1994-09-07
2.456876754760742,1994-09-08
2.4424242973327637,1994-09-09
2.4279723167419434,1994-09-12
2.4424242973327637,1994-09-13
2.3990671634674072,1994-09-14
