HCA,Date
64.77273559570312,2014-11-21
65.68090057373047,2014-11-24
65.84171295166016,2014-11-25
65.72818756103516,2014-11-26
65.92687225341797,2014-11-28
64.9808578491211,2014-12-01
65.22681427001953,2014-12-02
66.7877197265625,2014-12-03
68.6135025024414,2014-12-04
70.00411987304688,2014-12-05
70.33523559570312,2014-12-08
69.89060974121094,2014-12-09
68.67973327636719,2014-12-10
69.587890625,2014-12-11
69.0013656616211,2014-12-12
69.52169036865234,2014-12-15
68.54729461669922,2014-12-16
68.66081237792969,2014-12-17
70.21223449707031,2014-12-18
70.44876098632812,2014-12-19
70.91227722167969,2014-12-22
70.95013427734375,2014-12-23
70.84606170654297,2014-12-24
70.77984619140625,2014-12-26
70.55281829833984,2014-12-29
70.25955200195312,2014-12-30
69.42709350585938,2014-12-31
69.97574615478516,2015-01-02
67.932373046875,2015-01-05
67.8188705444336,2015-01-06
69.04866027832031,2015-01-07
70.8839111328125,2015-01-08
70.6190414428711,2015-01-09
68.30131530761719,2015-01-12
68.24458312988281,2015-01-13
66.65528106689453,2015-01-14
66.28634643554688,2015-01-15
66.06874084472656,2015-01-16
64.19567108154297,2015-01-20
65.529541015625,2015-01-21
66.59851837158203,2015-01-22
64.93355560302734,2015-01-23
69.05811309814453,2015-01-26
68.50941467285156,2015-01-27
67.63914489746094,2015-01-28
68.29186248779297,2015-01-29
66.97692108154297,2015-01-30
66.39039611816406,2015-02-02
66.11607360839844,2015-02-03
65.23627471923828,2015-02-04
65.13221740722656,2015-02-05
64.30918884277344,2015-02-06
63.628074645996094,2015-02-09
65.28358459472656,2015-02-10
65.2457504272461,2015-02-11
65.29303741455078,2015-02-12
64.83897399902344,2015-02-13
65.57683563232422,2015-02-17
65.27411651611328,2015-02-18
65.84171295166016,2015-02-19
66.0214614868164,2015-02-20
67.03369140625,2015-02-23
66.60800170898438,2015-02-24
67.14722442626953,2015-02-25
68.36753845214844,2015-02-26
67.67697143554688,2015-02-27
68.10267639160156,2015-03-02
66.96748352050781,2015-03-03
70.8839111328125,2015-03-04
68.97299194335938,2015-03-05
68.88784790039062,2015-03-06
67.8188705444336,2015-03-09
66.44715881347656,2015-03-10
67.88509368896484,2015-03-11
68.50941467285156,2015-03-12
67.92292022705078,2015-03-13
69.1905746459961,2015-03-16
69.20948791503906,2015-03-17
70.97852325439453,2015-03-18
71.34744262695312,2015-03-19
71.92449951171875,2015-03-20
73.44759368896484,2015-03-23
72.369140625,2015-03-24
71.56503295898438,2015-03-25
71.99072265625,2015-03-26
71.96236419677734,2015-03-27
72.05694580078125,2015-03-30
71.16771697998047,2015-03-31
70.80821228027344,2015-04-01
70.99742126464844,2015-04-02
71.84883117675781,2015-04-06
71.63126373291016,2015-04-07
72.61510467529297,2015-04-08
73.64620971679688,2015-04-09
74.01518249511719,2015-04-10
73.22999572753906,2015-04-13
73.16376495361328,2015-04-14
74.9612045288086,2015-04-15
73.60839080810547,2015-04-16
73.82598114013672,2015-04-17
74.31790161132812,2015-04-20
73.48541259765625,2015-04-21
73.34352111816406,2015-04-22
73.25839233398438,2015-04-23
73.54216766357422,2015-04-24
72.255615234375,2015-04-27
71.84883117675781,2015-04-28
71.952880859375,2015-04-29
70.01358795166016,2015-04-30
70.47713470458984,2015-05-01
71.36639404296875,2015-05-04
69.63517761230469,2015-05-05
70.47713470458984,2015-05-06
72.45425415039062,2015-05-07
72.74755859375,2015-05-08
73.43811798095703,2015-05-11
72.37860107421875,2015-05-12
73.53271484375,2015-05-13
74.80035400390625,2015-05-14
75.52877044677734,2015-05-15
76.62614440917969,2015-05-18
78.0640640258789,2015-05-19
77.70458984375,2015-05-20
77.18428802490234,2015-05-21
77.69512176513672,2015-05-22
77.75187683105469,2015-05-26
77.52484130859375,2015-05-27
77.3829345703125,2015-05-28
77.41133117675781,2015-05-29
77.94107818603516,2015-06-01
77.14644622802734,2015-06-02
76.71126556396484,2015-06-03
76.13420104980469,2015-06-04
76.89102935791016,2015-06-05
75.91663360595703,2015-06-08
76.92887878417969,2015-06-09
78.60328674316406,2015-06-10
79.10466766357422,2015-06-11
78.00729370117188,2015-06-12
79.30333709716797,2015-06-15
78.53706359863281,2015-06-16
79.57766723632812,2015-06-17
79.08573913574219,2015-06-18
79.84255981445312,2015-06-19
79.94660949707031,2015-06-22
79.42630004882812,2015-06-23
78.8681640625,2015-06-24
85.82129669189453,2015-06-25
86.88079071044922,2015-06-26
85.71720123291016,2015-06-29
85.82129669189453,2015-06-30
85.96318817138672,2015-07-01
85.6131591796875,2015-07-02
87.12676239013672,2015-07-06
87.4578628540039,2015-07-07
86.12399291992188,2015-07-08
86.69160461425781,2015-07-09
87.94979858398438,2015-07-10
89.6904296875,2015-07-13
89.60527038574219,2015-07-14
89.03768920898438,2015-07-15
88.67819213867188,2015-07-16
88.20521545410156,2015-07-17
88.13897705078125,2015-07-20
87.29705810546875,2015-07-21
88.23356628417969,2015-07-22
88.28086853027344,2015-07-23
87.81732177734375,2015-07-24
87.0605239868164,2015-07-27
87.30650329589844,2015-07-28
88.50792694091797,2015-07-29
87.9403076171875,2015-07-30
87.98763275146484,2015-07-31
87.86463928222656,2015-08-03
88.96199798583984,2015-08-04
87.27811431884766,2015-08-05
86.44561767578125,2015-08-06
86.52130889892578,2015-08-07
86.49295806884766,2015-08-10
85.57530975341797,2015-08-11
85.97262573242188,2015-08-12
85.94425201416016,2015-08-13
86.46456146240234,2015-08-14
86.38887786865234,2015-08-17
85.59423828125,2015-08-18
84.96987915039062,2015-08-19
82.3494644165039,2015-08-20
81.59263610839844,2015-08-21
79.75740051269531,2015-08-24
78.6221694946289,2015-08-25
82.25484466552734,2015-08-26
84.04280853271484,2015-08-27
84.02388763427734,2015-08-28
81.94266510009766,2015-08-31
79.76687622070312,2015-09-01
80.85478210449219,2015-09-02
81.73455810546875,2015-09-03
80.7979965209961,2015-09-04
82.6994857788086,2015-09-08
81.32778930664062,2015-09-09
80.67503356933594,2015-09-10
80.11690521240234,2015-09-11
80.3912353515625,2015-09-14
81.20478820800781,2015-09-15
80.59933471679688,2015-09-16
81.37506866455078,2015-09-17
78.0262222290039,2015-09-18
77.79917907714844,2015-09-21
78.23434448242188,2015-09-22
79.61551666259766,2015-09-23
77.4775390625,2015-09-24
75.15982818603516,2015-09-25
70.03251647949219,2015-09-28
70.07982635498047,2015-09-29
73.18268585205078,2015-09-30
72.9272689819336,2015-10-01
73.68408203125,2015-10-02
74.59224700927734,2015-10-05
73.03132629394531,2015-10-06
73.36243438720703,2015-10-07
72.5205078125,2015-10-08
73.70301818847656,2015-10-09
73.58949279785156,2015-10-12
71.76367950439453,2015-10-13
71.91505432128906,2015-10-14
68.310791015625,2015-10-15
69.0108413696289,2015-10-16
69.54060363769531,2015-10-19
68.50941467285156,2015-10-20
67.3553237915039,2015-10-21
62.51178741455078,2015-10-22
65.25520324707031,2015-10-23
65.34980010986328,2015-10-26
65.0849380493164,2015-10-27
65.25520324707031,2015-10-28
64.04431915283203,2015-10-29
65.07546997070312,2015-10-30
65.98361206054688,2015-11-02
65.0849380493164,2015-11-03
64.9619369506836,2015-11-04
64.88626861572266,2015-11-05
66.19175720214844,2015-11-06
66.20121765136719,2015-11-09
66.2957992553711,2015-11-10
64.0064926147461,2015-11-11
61.594173431396484,2015-11-12
62.861812591552734,2015-11-13
63.57132339477539,2015-11-16
65.5106201171875,2015-11-17
66.41877746582031,2015-11-18
61.85905838012695,2015-11-19
63.77945327758789,2015-11-20
63.72266387939453,2015-11-23
65.26466369628906,2015-11-24
65.23627471923828,2015-11-25
65.6998062133789,2015-11-27
64.38489532470703,2015-11-30
67.31747436523438,2015-12-01
66.22958374023438,2015-12-02
63.74160385131836,2015-12-03
63.61861801147461,2015-12-04
62.83342742919922,2015-12-07
63.61861801147461,2015-12-08
63.74160385131836,2015-12-09
64.73491668701172,2015-12-10
62.719913482666016,2015-12-11
61.925270080566406,2015-12-14
62.114471435546875,2015-12-15
61.925270080566406,2015-12-16
61.2441520690918,2015-12-17
60.98873519897461,2015-12-18
63.95917510986328,2015-12-21
63.24968719482422,2015-12-22
65.78495025634766,2015-12-23
65.19842529296875,2015-12-24
64.36593627929688,2015-12-28
65.26466369628906,2015-12-29
64.74435424804688,2015-12-30
63.97809600830078,2015-12-31
62.710472106933594,2016-01-04
62.85237121582031,2016-01-05
62.41720199584961,2016-01-06
60.818443298339844,2016-01-07
60.799537658691406,2016-01-08
64.16727447509766,2016-01-11
63.051021575927734,2016-01-12
61.44281005859375,2016-01-13
61.6036376953125,2016-01-14
60.799537658691406,2016-01-15
60.042724609375,2016-01-19
59.437286376953125,2016-01-20
60.572486877441406,2016-01-21
62.265838623046875,2016-01-22
62.03879165649414,2016-01-25
63.344276428222656,2016-01-26
63.826751708984375,2016-01-27
63.86458206176758,2016-01-28
65.82281494140625,2016-01-29
67.18504333496094,2016-02-01
68.07429504394531,2016-02-02
66.40930938720703,2016-02-03
66.34307861328125,2016-02-04
65.4538803100586,2016-02-05
63.164512634277344,2016-02-08
62.90910720825195,2016-02-09
63.66592788696289,2016-02-10
60.78062438964844,2016-02-11
62.44556427001953,2016-02-12
62.057716369628906,2016-02-16
63.4294319152832,2016-02-17
63.874046325683594,2016-02-18
63.96866226196289,2016-02-19
66.1728286743164,2016-02-22
66.06874084472656,2016-02-23
66.35257720947266,2016-02-24
66.22013092041016,2016-02-25
66.63639068603516,2016-02-26
65.47277069091797,2016-02-29
66.96748352050781,2016-03-01
67.449951171875,2016-03-02
68.9919204711914,2016-03-03
69.05811309814453,2016-03-04
69.0013656616211,2016-03-07
67.62966918945312,2016-03-08
68.35810089111328,2016-03-09
68.30131530761719,2016-03-10
70.90283203125,2016-03-11
70.68524169921875,2016-03-14
69.21894836425781,2016-03-15
70.46766662597656,2016-03-16
69.73924255371094,2016-03-17
71.38526916503906,2016-03-18
71.44203186035156,2016-03-21
72.99348449707031,2016-03-22
72.79483795166016,2016-03-23
72.24613952636719,2016-03-24
72.31236267089844,2016-03-28
73.37190246582031,2016-03-29
73.88273620605469,2016-03-30
73.83543395996094,2016-03-31
74.92335510253906,2016-04-01
74.47872161865234,2016-04-04
74.01518249511719,2016-04-05
74.8287353515625,2016-04-06
74.58277130126953,2016-04-07
74.86658477783203,2016-04-08
75.27335357666016,2016-04-11
75.47203063964844,2016-04-12
76.24774169921875,2016-04-13
76.36125946044922,2016-04-14
75.99231719970703,2016-04-15
76.51262664794922,2016-04-18
75.47203063964844,2016-04-19
75.7841796875,2016-04-20
75.88825988769531,2016-04-21
76.541015625,2016-04-22
75.79367065429688,2016-04-25
76.79643249511719,2016-04-26
77.364013671875,2016-04-27
77.53431701660156,2016-04-28
76.26666259765625,2016-04-29
76.82479095458984,2016-05-02
74.79087829589844,2016-05-03
75.49095153808594,2016-05-04
76.25720977783203,2016-05-05
76.53153991699219,2016-05-06
76.60721588134766,2016-05-09
76.55992889404297,2016-05-10
75.91663360595703,2016-05-11
73.49488830566406,2016-05-12
73.71245574951172,2016-05-13
73.60839080810547,2016-05-16
73.09754943847656,2016-05-17
72.44481658935547,2016-05-18
72.57725524902344,2016-05-19
72.95567321777344,2016-05-20
72.10426330566406,2016-05-23
73.37190246582031,2016-05-24
73.53271484375,2016-05-25
73.03132629394531,2016-05-26
73.18268585205078,2016-05-27
73.80705261230469,2016-05-31
74.1381607055664,2016-06-01
74.71522521972656,2016-06-02
73.92057037353516,2016-06-03
74.42195892333984,2016-06-06
74.9612045288086,2016-06-07
76.60721588134766,2016-06-08
76.6545181274414,2016-06-09
75.25444793701172,2016-06-10
73.74082946777344,2016-06-13
73.797607421875,2016-06-14
73.60839080810547,2016-06-15
73.46651458740234,2016-06-16
73.24890899658203,2016-06-17
74.32735443115234,2016-06-20
74.49762725830078,2016-06-21
75.0179214477539,2016-06-22
75.44364166259766,2016-06-23
72.57725524902344,2016-06-24
70.41090393066406,2016-06-27
71.82991790771484,2016-06-28
72.8894271850586,2016-06-29
72.85160064697266,2016-06-30
72.5205078125,2016-07-01
72.00021362304688,2016-07-05
72.05694580078125,2016-07-06
72.83267974853516,2016-07-07
73.9867935180664,2016-07-08
73.93949127197266,2016-07-11
74.16653442382812,2016-07-12
75.25444793701172,2016-07-13
74.08140563964844,2016-07-14
74.45980834960938,2016-07-15
75.25444793701172,2016-07-18
75.07470703125,2016-07-19
76.18152618408203,2016-07-20
76.27610778808594,2016-07-21
76.01123046875,2016-07-22
75.3963394165039,2016-07-25
75.35850524902344,2016-07-26
73.76921844482422,2016-07-27
73.67461395263672,2016-07-28
72.9651107788086,2016-07-29
71.44203186035156,2016-08-01
70.98799133300781,2016-08-02
71.62179565429688,2016-08-03
71.18661499023438,2016-08-04
71.74476623535156,2016-08-05
72.13262939453125,2016-08-08
72.0285873413086,2016-08-09
72.35021209716797,2016-08-10
72.95567321777344,2016-08-11
72.50157165527344,2016-08-12
73.23945617675781,2016-08-15
72.00021362304688,2016-08-16
70.02306365966797,2016-08-17
70.62850189208984,2016-08-18
70.4865951538086,2016-08-19
70.75146484375,2016-08-22
70.92174530029297,2016-08-23
70.02306365966797,2016-08-24
70.96904754638672,2016-08-25
70.25007629394531,2016-08-26
70.91227722167969,2016-08-29
72.00965118408203,2016-08-30
71.47045135498047,2016-08-31
71.10148620605469,2016-09-01
72.37860107421875,2016-09-02
72.03802490234375,2016-09-06
73.91112518310547,2016-09-07
73.76921844482422,2016-09-08
71.83938598632812,2016-09-09
72.8894271850586,2016-09-12
72.04750061035156,2016-09-13
71.07310485839844,2016-09-14
71.31906127929688,2016-09-15
71.22447204589844,2016-09-16
71.75424194335938,2016-09-19
70.90283203125,2016-09-20
71.36639404296875,2016-09-21
72.255615234375,2016-09-22
72.00965118408203,2016-09-23
70.86499786376953,2016-09-26
71.07310485839844,2016-09-27
71.3569107055664,2016-09-28
71.19611358642578,2016-09-29
71.5461196899414,2016-09-30
70.52445220947266,2016-10-03
70.47713470458984,2016-10-04
70.70419311523438,2016-10-05
70.57170867919922,2016-10-06
70.22172546386719,2016-10-07
71.84883117675781,2016-10-10
71.66910552978516,2016-10-11
72.73806762695312,2016-10-12
75.95449829101562,2016-10-13
75.98286437988281,2016-10-14
76.04907989501953,2016-10-17
77.5910415649414,2016-10-18
77.41133117675781,2016-10-19
77.58159637451172,2016-10-20
77.32617950439453,2016-10-21
77.30728149414062,2016-10-24
76.58831024169922,2016-10-25
74.66791534423828,2016-10-26
75.02739715576172,2016-10-27
73.13538360595703,2016-10-28
72.39753723144531,2016-10-31
71.32854461669922,2016-11-01
71.04474639892578,2016-11-02
69.44599151611328,2016-11-03
71.26232147216797,2016-11-04
75.32066345214844,2016-11-07
76.51262664794922,2016-11-08
68.26349639892578,2016-11-09
68.16888427734375,2016-11-10
65.82281494140625,2016-11-11
68.05537414550781,2016-11-14
70.00411987304688,2016-11-15
69.5689697265625,2016-11-16
70.62850189208984,2016-11-17
68.48108673095703,2016-11-18
69.0013656616211,2016-11-21
66.30526733398438,2016-11-22
67.16612243652344,2016-11-23
67.53504180908203,2016-11-25
66.63639068603516,2016-11-28
67.65805053710938,2016-11-29
67.06204223632812,2016-11-30
67.3553237915039,2016-12-01
66.51338195800781,2016-12-02
66.76881408691406,2016-12-05
67.3553237915039,2016-12-06
68.07429504394531,2016-12-07
68.62296295166016,2016-12-08
69.29462432861328,2016-12-09
69.97574615478516,2016-12-12
69.95683288574219,2016-12-13
69.12434387207031,2016-12-14
70.43927764892578,2016-12-15
70.15550994873047,2016-12-16
69.53112030029297,2016-12-19
69.38922882080078,2016-12-20
69.550048828125,2016-12-21
69.96629333496094,2016-12-22
70.43927764892578,2016-12-23
70.3541488647461,2016-12-27
69.587890625,2016-12-28
69.90006256103516,2016-12-29
70.02306365966797,2016-12-30
70.43927764892578,2017-01-03
72.9651107788086,2017-01-04
72.66239166259766,2017-01-05
72.48265075683594,2017-01-06
74.65845489501953,2017-01-09
74.0435562133789,2017-01-10
75.02739715576172,2017-01-11
74.84767150878906,2017-01-12
75.11253356933594,2017-01-13
76.55992889404297,2017-01-17
75.42473602294922,2017-01-18
74.37464904785156,2017-01-19
75.4057846069336,2017-01-20
75.52877044677734,2017-01-23
75.99231719970703,2017-01-24
76.21935272216797,2017-01-25
75.94500732421875,2017-01-26
75.22605895996094,2017-01-27
75.00847625732422,2017-01-30
75.94500732421875,2017-01-31
77.53431701660156,2017-02-01
77.84648895263672,2017-02-02
79.27494812011719,2017-02-03
78.20596313476562,2017-02-06
78.13026428222656,2017-02-07
78.51815795898438,2017-02-08
79.12357330322266,2017-02-09
79.1141357421875,2017-02-10
79.22765350341797,2017-02-13
79.1898193359375,2017-02-14
79.73848724365234,2017-02-15
79.59658813476562,2017-02-16
80.06011962890625,2017-02-17
81.11019897460938,2017-02-21
81.27102661132812,2017-02-22
81.7818603515625,2017-02-23
82.3683853149414,2017-02-24
83.0400390625,2017-02-27
82.5291976928711,2017-02-28
83.28599548339844,2017-03-01
82.62379455566406,2017-03-02
83.74954223632812,2017-03-03
83.0400390625,2017-03-06
81.9521255493164,2017-03-07
81.81024932861328,2017-03-08
82.19808197021484,2017-03-09
81.11965942382812,2017-03-10
80.40069580078125,2017-03-13
79.16143035888672,2017-03-14
80.93047332763672,2017-03-15
79.70063781738281,2017-03-16
80.02230072021484,2017-03-17
79.38844299316406,2017-03-20
78.15867614746094,2017-03-21
78.08297729492188,2017-03-22
78.67897033691406,2017-03-23
81.39399719238281,2017-03-24
85.60370635986328,2017-03-27
84.7901382446289,2017-03-28
84.3739242553711,2017-03-29
84.43065643310547,2017-03-30
84.18470001220703,2017-03-31
84.50634765625,2017-04-03
82.93596649169922,2017-04-04
83.69276428222656,2017-04-05
83.9292984008789,2017-04-06
83.1535415649414,2017-04-07
83.48465728759766,2017-04-10
83.24815368652344,2017-04-11
83.4373550415039,2017-04-12
82.98328399658203,2017-04-13
81.02505493164062,2017-04-17
80.60881805419922,2017-04-18
80.04122161865234,2017-04-19
79.57766723632812,2017-04-20
79.0384292602539,2017-04-21
79.71009063720703,2017-04-24
80.04122161865234,2017-04-25
79.02901458740234,2017-04-26
78.93440246582031,2017-04-27
79.6628189086914,2017-04-28
79.33171844482422,2017-05-01
80.16419219970703,2017-05-02
78.37625885009766,2017-05-03
78.97222900390625,2017-05-04
78.99114227294922,2017-05-05
79.33171844482422,2017-05-08
79.58714294433594,2017-05-09
80.93990325927734,2017-05-10
80.68449401855469,2017-05-11
80.04122161865234,2017-05-12
79.29386901855469,2017-05-15
78.981689453125,2017-05-16
77.16536712646484,2017-05-17
76.87210083007812,2017-05-18
77.71406555175781,2017-05-19
77.8748550415039,2017-05-22
77.50591278076172,2017-05-23
77.97893524169922,2017-05-24
78.6221694946289,2017-05-25
78.23434448242188,2017-05-26
77.56269073486328,2017-05-30
77.48701477050781,2017-05-31
79.22765350341797,2017-06-01
78.83031463623047,2017-06-02
77.9505386352539,2017-06-05
78.0262222290039,2017-06-06
78.2154312133789,2017-06-07
78.3289566040039,2017-06-08
79.05736541748047,2017-06-09
80.27770233154297,2017-06-12
80.26825714111328,2017-06-13
80.74125671386719,2017-06-14
79.48307037353516,2017-06-15
78.90601348876953,2017-06-16
80.04122161865234,2017-06-19
79.21817779541016,2017-06-20
79.5114517211914,2017-06-21
81.48859405517578,2017-06-22
81.58319091796875,2017-06-23
81.94266510009766,2017-06-26
81.3656234741211,2017-06-27
82.28323364257812,2017-06-28
82.12240600585938,2017-06-29
82.49134826660156,2017-06-30
82.48190307617188,2017-07-03
82.5291976928711,2017-07-05
80.24932098388672,2017-07-06
81.48859405517578,2017-07-07
81.24262237548828,2017-07-10
81.73455810546875,2017-07-11
81.7818603515625,2017-07-12
81.89537811279297,2017-07-13
81.96158599853516,2017-07-14
81.82914733886719,2017-07-17
81.23318481445312,2017-07-18
80.62773895263672,2017-07-19
81.12910461425781,2017-07-20
81.10073852539062,2017-07-21
81.44129180908203,2017-07-24
77.74243927001953,2017-07-25
77.22210693359375,2017-07-26
75.64230346679688,2017-07-27
76.09638977050781,2017-07-28
76.00177764892578,2017-07-31
74.99901580810547,2017-08-01
74.71522521972656,2017-08-02
74.6962890625,2017-08-03
74.61116790771484,2017-08-04
74.25166320800781,2017-08-07
73.91112518310547,2017-08-08
73.71245574951172,2017-08-09
73.60839080810547,2017-08-10
75.08415985107422,2017-08-11
75.22605895996094,2017-08-14
74.97064971923828,2017-08-15
74.72468566894531,2017-08-16
73.58949279785156,2017-08-17
73.34352111816406,2017-08-18
74.03410339355469,2017-08-21
74.53548431396484,2017-08-22
74.63954162597656,2017-08-23
74.9801025390625,2017-08-24
75.21661376953125,2017-08-25
74.8855209350586,2017-08-28
73.40026092529297,2017-08-29
73.2110824584961,2017-08-30
74.41250610351562,2017-08-31
74.42195892333984,2017-09-01
74.08140563964844,2017-09-05
73.10700225830078,2017-09-06
72.24613952636719,2017-09-07
72.8894271850586,2017-09-08
74.1192398071289,2017-09-11
74.50708770751953,2017-09-12
74.67738342285156,2017-09-13
75.55715942382812,2017-09-14
74.9612045288086,2017-09-15
73.48541259765625,2017-09-18
72.17992401123047,2017-09-19
73.55162811279297,2017-09-20
73.45703887939453,2017-09-21
73.99624633789062,2017-09-22
72.13262939453125,2017-09-25
73.45703887939453,2017-09-26
73.9489517211914,2017-09-27
74.8287353515625,2017-09-28
75.29228973388672,2017-09-29
75.60444641113281,2017-10-02
75.188232421875,2017-10-03
73.49488830566406,2017-10-04
73.08810424804688,2017-10-05
72.50157165527344,2017-10-06
71.24340057373047,2017-10-09
71.3758316040039,2017-10-10
71.45152282714844,2017-10-11
70.21223449707031,2017-10-12
70.55281829833984,2017-10-13
71.1298599243164,2017-10-16
72.6718521118164,2017-10-17
73.267822265625,2017-10-18
75.48147583007812,2017-10-19
76.67346954345703,2017-10-20
76.3896255493164,2017-10-23
75.27335357666016,2017-10-24
74.92335510253906,2017-10-25
72.73806762695312,2017-10-26
72.52993774414062,2017-10-27
72.06642150878906,2017-10-30
71.56503295898438,2017-10-31
72.68132019042969,2017-11-01
72.30290985107422,2017-11-02
72.30290985107422,2017-11-03
72.71915435791016,2017-11-06
73.71245574951172,2017-11-07
74.60169219970703,2017-11-08
75.12200927734375,2017-11-09
74.43141174316406,2017-11-10
73.51380920410156,2017-11-13
71.94342041015625,2017-11-14
70.8839111328125,2017-11-15
71.86774444580078,2017-11-16
71.17716217041016,2017-11-17
70.58120727539062,2017-11-20
71.79207611083984,2017-11-21
72.90835571289062,2017-11-22
73.02188110351562,2017-11-24
73.17324829101562,2017-11-27
73.85435485839844,2017-11-28
75.81256866455078,2017-11-29
80.41016387939453,2017-11-30
79.5114517211914,2017-12-01
79.71955108642578,2017-12-04
78.72627258300781,2017-12-05
78.61273956298828,2017-12-06
80.46688842773438,2017-12-07
80.25877380371094,2017-12-08
80.38175201416016,2017-12-11
81.7818603515625,2017-12-12
82.86030578613281,2017-12-13
81.498046875,2017-12-14
83.68330383300781,2017-12-15
84.84687805175781,2017-12-18
84.03333282470703,2017-12-19
81.7818603515625,2017-12-20
83.09678649902344,2017-12-21
84.27928161621094,2017-12-22
84.32660675048828,2017-12-26
83.14409637451172,2017-12-27
83.5414047241211,2017-12-28
83.09678649902344,2017-12-29
84.67664337158203,2018-01-02
82.33998107910156,2018-01-03
81.31830596923828,2018-01-04
82.2359390258789,2018-01-05
82.06565856933594,2018-01-08
81.35614776611328,2018-01-09
80.37230682373047,2018-01-10
82.27376556396484,2018-01-11
84.00497436523438,2018-01-12
83.9955062866211,2018-01-16
84.57256317138672,2018-01-17
85.24421691894531,2018-01-18
87.98763275146484,2018-01-19
87.8457260131836,2018-01-22
86.77674102783203,2018-01-23
86.5497055053711,2018-01-24
87.81732177734375,2018-01-25
91.8283920288086,2018-01-26
92.34868621826172,2018-01-29
95.97187805175781,2018-01-30
95.6975326538086,2018-01-31
96.71919250488281,2018-02-01
94.30690002441406,2018-02-02
90.71212768554688,2018-02-05
93.37984466552734,2018-02-06
93.0865707397461,2018-02-07
90.78779602050781,2018-02-08
92.55681610107422,2018-02-09
92.97305297851562,2018-02-12
93.5785140991211,2018-02-13
94.51502990722656,2018-02-14
95.49887084960938,2018-02-15
95.54617309570312,2018-02-16
95.54617309570312,2018-02-20
94.9312744140625,2018-02-21
95.11103057861328,2018-02-22
95.3947982788086,2018-02-23
94.61910247802734,2018-02-26
96.0759506225586,2018-02-27
94.2153549194336,2018-02-28
94.3862533569336,2018-03-01
96.2373046875,2018-03-02
95.98101043701172,2018-03-05
95.86709594726562,2018-03-06
96.17086029052734,2018-03-07
97.15811157226562,2018-03-08
98.62948608398438,2018-03-09
98.30673217773438,2018-03-12
97.37642669677734,2018-03-13
96.75940704345703,2018-03-14
97.91751098632812,2018-03-15
97.55680084228516,2018-03-16
97.45238494873047,2018-03-19
95.49685668945312,2018-03-20
95.78167724609375,2018-03-21
94.72796630859375,2018-03-22
93.76921844482422,2018-03-23
93.00979614257812,2018-03-26
92.4876708984375,2018-03-27
92.22187805175781,2018-03-28
92.07950592041016,2018-03-29
90.48473358154297,2018-04-02
92.14593505859375,2018-04-03
91.94660186767578,2018-04-04
93.256591796875,2018-04-05
91.3580551147461,2018-04-06
91.42448425292969,2018-04-09
92.01305389404297,2018-04-10
91.31057739257812,2018-04-11
91.728271484375,2018-04-12
91.39602661132812,2018-04-13
92.49718475341797,2018-04-16
92.75349426269531,2018-04-17
93.72174835205078,2018-04-18
93.41796112060547,2018-04-19
92.50666046142578,2018-04-20
91.98458099365234,2018-04-23
91.89912414550781,2018-04-24
93.42747497558594,2018-04-25
90.50371551513672,2018-04-26
91.3675308227539,2018-04-27
90.88340759277344,2018-04-30
91.32007598876953,2018-05-01
92.78194427490234,2018-05-02
90.97833251953125,2018-05-03
92.60160064697266,2018-05-04
92.66804504394531,2018-05-07
92.45922088623047,2018-05-08
95.04124450683594,2018-05-09
96.32275390625,2018-05-10
96.61702728271484,2018-05-11
96.61702728271484,2018-05-14
95.93354034423828,2018-05-15
97.69918060302734,2018-05-16
97.87006378173828,2018-05-17
97.61375427246094,2018-05-18
98.59150695800781,2018-05-21
98.16433715820312,2018-05-22
98.25926208496094,2018-05-23
98.34471130371094,2018-05-24
98.43013763427734,2018-05-25
98.04094696044922,2018-05-29
99.5787582397461,2018-05-30
98.23580169677734,2018-05-31
99.35968017578125,2018-06-01
99.35017395019531,2018-06-04
99.29302978515625,2018-06-05
99.67399597167969,2018-06-06
100.31212615966797,2018-06-07
100.37881469726562,2018-06-08
101.3788833618164,2018-06-11
101.25506591796875,2018-06-12
100.65501403808594,2018-06-13
100.96932983398438,2018-06-14
101.445556640625,2018-06-15
100.91217803955078,2018-06-18
100.50263214111328,2018-06-19
102.66470336914062,2018-06-20
102.45515441894531,2018-06-21
101.66460418701172,2018-06-22
100.21688842773438,2018-06-25
100.33118438720703,2018-06-26
99.22634887695312,2018-06-27
98.18817138671875,2018-06-28
97.72148132324219,2018-06-29
98.28340148925781,2018-07-02
98.93108367919922,2018-07-03
98.55965423583984,2018-07-05
100.21688842773438,2018-07-06
100.693115234375,2018-07-09
100.76931762695312,2018-07-10
100.50263214111328,2018-07-11
100.35977172851562,2018-07-12
101.48365020751953,2018-07-13
101.7503433227539,2018-07-16
103.2552261352539,2018-07-17
101.52174377441406,2018-07-18
102.57897186279297,2018-07-19
102.86470794677734,2018-07-20
103.20758819580078,2018-07-23
103.01710510253906,2018-07-24
112.51301574707031,2018-07-25
118.38966369628906,2018-07-26
118.24678802490234,2018-07-27
118.15153503417969,2018-07-30
118.32300567626953,2018-07-31
118.65634155273438,2018-08-01
119.32305908203125,2018-08-02
123.97103881835938,2018-08-03
122.68521118164062,2018-08-06
123.2852554321289,2018-08-07
122.208984375,2018-08-08
122.10421752929688,2018-08-09
122.07565307617188,2018-08-10
