KR,Date
0.037639107555150986,1975-10-24
0.036232415586709976,1975-10-27
0.037031687796115875,1975-10-28
0.03649881109595299,1975-10-29
0.03729807958006859,1975-10-30
0.035433147102594376,1975-10-31
0.036232415586709976,1975-11-03
0.036232415586709976,1975-11-04
0.035966020077466965,1975-11-05
0.036232415586709976,1975-11-06
0.035966020077466965,1975-11-07
0.035966020077466965,1975-11-10
0.03569962456822395,1975-11-11
0.03676529601216316,1975-11-12
0.037031687796115875,1975-11-13
0.037031687796115875,1975-11-14
0.03649881109595299,1975-11-17
0.03649881109595299,1975-11-18
0.036232415586709976,1975-11-19
0.03649881109595299,1975-11-20
0.036232415586709976,1975-11-21
0.03649881109595299,1975-11-24
0.03676529601216316,1975-11-25
0.03729807958006859,1975-11-26
0.03809734061360359,1975-11-28
0.0388965830206871,1975-12-01
0.03836376219987869,1975-12-02
0.03783094510436058,1975-12-03
0.03783094510436058,1975-12-04
0.0375644750893116,1975-12-05
0.03729807958006859,1975-12-08
0.0375644750893116,1975-12-09
0.0375644750893116,1975-12-10
0.03729807958006859,1975-12-11
0.03729807958006859,1975-12-12
0.03729807958006859,1975-12-15
0.03729807958006859,1975-12-16
0.03676529601216316,1975-12-17
0.03729807958006859,1975-12-18
0.03729807958006859,1975-12-19
0.03729807958006859,1975-12-22
0.03729807958006859,1975-12-23
0.03836376219987869,1975-12-24
0.03836376219987869,1975-12-26
0.03836376219987869,1975-12-29
0.03809734061360359,1975-12-30
0.0388965830206871,1975-12-31
0.0388965830206871,1976-01-02
0.04102793335914612,1976-01-05
0.04076145589351654,1976-01-06
0.04076145589351654,1976-01-07
0.04102793335914612,1976-01-08
0.041560716927051544,1976-01-09
0.041560716927051544,1976-01-12
0.04129432141780853,1976-01-13
0.04049506038427353,1976-01-14
0.04049506038427353,1976-01-15
0.04102793335914612,1976-01-16
0.04129432141780853,1976-01-19
0.04235998913645744,1976-01-20
0.041560716927051544,1976-01-21
0.04076145589351654,1976-01-22
0.041560716927051544,1976-01-23
0.04202711209654808,1976-01-26
0.041213665157556534,1976-01-27
0.040671393275260925,1976-01-28
0.04040021821856499,1976-01-29
0.03877339884638786,1976-01-30
0.03904453292489052,1976-02-02
0.039586834609508514,1976-02-03
0.040671393275260925,1976-02-04
0.04040021821856499,1976-02-05
0.03985797241330147,1976-02-06
0.03985797241330147,1976-02-09
0.04040021821856499,1976-02-10
0.040671393275260925,1976-02-11
0.0414847806096077,1976-02-12
0.04229821637272835,1976-02-13
0.04202711209654808,1976-02-17
0.04202711209654808,1976-02-18
0.042569343000650406,1976-02-19
0.04473847895860672,1976-02-20
0.044196244329214096,1976-02-23
0.04392509534955025,1976-02-24
0.04311167448759079,1976-02-25
0.04229821637272835,1976-02-26
0.04202711209654808,1976-02-27
0.04202711209654808,1976-03-01
0.042569343000650406,1976-03-02
0.04311167448759079,1976-03-03
0.04229821637272835,1976-03-04
0.042840536683797836,1976-03-05
0.04311167448759079,1976-03-08
0.04229821637272835,1976-03-09
0.042569343000650406,1976-03-10
0.04311167448759079,1976-03-11
0.042569343000650406,1976-03-12
0.042569343000650406,1976-03-15
0.042840536683797836,1976-03-16
0.04229821637272835,1976-03-17
0.04202711209654808,1976-03-18
0.0414847806096077,1976-03-19
0.04175598919391632,1976-03-22
0.04175598919391632,1976-03-23
0.042569343000650406,1976-03-24
0.04202711209654808,1976-03-25
0.042840536683797836,1976-03-26
0.04229821637272835,1976-03-29
0.042840536683797836,1976-03-30
0.04338281229138374,1976-03-31
0.04338281229138374,1976-04-01
0.04311167448759079,1976-04-02
0.04311167448759079,1976-04-05
0.04338281229138374,1976-04-06
0.042840536683797836,1976-04-07
0.042840536683797836,1976-04-08
0.042569343000650406,1976-04-09
0.04229821637272835,1976-04-12
0.04175598919391632,1976-04-13
0.04175598919391632,1976-04-14
0.04202711209654808,1976-04-15
0.04277780279517174,1976-04-19
0.04277780279517174,1976-04-20
0.04250181466341019,1976-04-21
0.04250181466341019,1976-04-22
0.04194982349872589,1976-04-23
0.04194982349872589,1976-04-26
0.04167383909225464,1976-04-27
0.04194982349872589,1976-04-28
0.041121840476989746,1976-04-29
0.04167383909225464,1976-04-30
0.04167383909225464,1976-05-03
0.04167383909225464,1976-05-04
0.04194982349872589,1976-05-05
0.04167383909225464,1976-05-06
0.04222577065229416,1976-05-07
0.04305373877286911,1976-05-10
0.043329715728759766,1976-05-11
0.043605756014585495,1976-05-12
0.04277780279517174,1976-05-13
0.04222577065229416,1976-05-14
0.04277780279517174,1976-05-17
0.04222577065229416,1976-05-18
0.04194982349872589,1976-05-19
0.04194982349872589,1976-05-20
0.04167383909225464,1976-05-21
0.041397884488105774,1976-05-24
0.040845874696969986,1976-05-25
0.040845874696969986,1976-05-26
0.04029392451047897,1976-05-27
0.04029392451047897,1976-05-28
0.04029392451047897,1976-06-01
0.04056991636753082,1976-06-02
0.04029392451047897,1976-06-03
0.04056991636753082,1976-06-04
0.04056991636753082,1976-06-07
0.04056991636753082,1976-06-08
0.041121840476989746,1976-06-09
0.041121840476989746,1976-06-10
0.04250181466341019,1976-06-11
0.04250181466341019,1976-06-14
0.04194982349872589,1976-06-15
0.04167383909225464,1976-06-16
0.04222577065229416,1976-06-17
0.04194982349872589,1976-06-18
0.04250181466341019,1976-06-21
0.04194982349872589,1976-06-22
0.04167383909225464,1976-06-23
0.04194982349872589,1976-06-24
0.04277780279517174,1976-06-25
0.04222577065229416,1976-06-28
0.04222577065229416,1976-06-29
0.043329715728759766,1976-06-30
0.044709667563438416,1976-07-01
0.044709667563438416,1976-07-02
0.044709667563438416,1976-07-06
0.044985659420490265,1976-07-07
0.04581364244222641,1976-07-08
0.04691758379340172,1976-07-09
0.04802153632044792,1976-07-12
0.0488494373857975,1976-07-13
0.0488494373857975,1976-07-14
0.0488494373857975,1976-07-15
0.0488494373857975,1976-07-16
0.04829750582575798,1976-07-19
0.049263447523117065,1976-07-20
0.0488494373857975,1976-07-21
0.04857345297932625,1976-07-22
0.0488494373857975,1976-07-23
0.04877100884914398,1976-07-26
0.04877100884914398,1976-07-27
0.04877100884914398,1976-07-28
0.049611832946538925,1976-07-29
0.049892183393239975,1976-07-30
0.050172433257102966,1976-08-02
0.05269504338502884,1976-08-03
0.052975356578826904,1976-08-04
0.05381621792912483,1976-08-05
0.05325568467378616,1976-08-06
0.05325568467378616,1976-08-09
0.05381621792912483,1976-08-10
0.054937396198511124,1976-08-11
0.05437684804201126,1976-08-12
0.05409654229879379,1976-08-13
0.05409654229879379,1976-08-16
0.05381621792912483,1976-08-17
0.05381621792912483,1976-08-18
0.05269504338502884,1976-08-19
0.05157390981912613,1976-08-20
0.05157390981912613,1976-08-23
0.05213453620672226,1976-08-24
0.05241479352116585,1976-08-25
0.053535979241132736,1976-08-26
0.052975356578826904,1976-08-27
0.05325568467378616,1976-08-30
0.05325568467378616,1976-08-31
0.052975356578826904,1976-09-01
0.052975356578826904,1976-09-02
0.05185415968298912,1976-09-03
0.052975356578826904,1976-09-07
0.053535979241132736,1976-09-08
0.052975356578826904,1976-09-09
0.052975356578826904,1976-09-10
0.05269504338502884,1976-09-13
0.05269504338502884,1976-09-14
0.05241479352116585,1976-09-15
0.052975356578826904,1976-09-16
0.05409654229879379,1976-09-17
0.05549803748726845,1976-09-20
0.0552176795899868,1976-09-21
0.05465714633464813,1976-09-22
0.05437684804201126,1976-09-23
0.05381621792912483,1976-09-24
0.05409654229879379,1976-09-27
0.05437684804201126,1976-09-28
0.052975356578826904,1976-09-29
0.052975356578826904,1976-09-30
0.05241479352116585,1976-10-01
0.05185415968298912,1976-10-04
0.05185415968298912,1976-10-05
0.05185415968298912,1976-10-06
0.05381621792912483,1976-10-07
0.05381621792912483,1976-10-08
0.053535979241132736,1976-10-11
0.05325568467378616,1976-10-12
0.053535979241132736,1976-10-13
0.052975356578826904,1976-10-14
0.05241479352116585,1976-10-15
0.05437684804201126,1976-10-18
0.05381621792912483,1976-10-19
0.05381621792912483,1976-10-20
0.054937396198511124,1976-10-21
0.054937396198511124,1976-10-22
0.05348087474703789,1976-10-25
0.05291201174259186,1976-10-26
0.05319645628333092,1976-10-27
0.05177409574389458,1976-10-28
0.05234302952885628,1976-10-29
0.05205855518579483,1976-11-01
0.05205855518579483,1976-11-03
0.05205855518579483,1976-11-04
0.050067223608493805,1976-11-05
0.048929329961538315,1976-11-08
0.0494983084499836,1976-11-09
0.04921378195285797,1976-11-10
0.050067223608493805,1976-11-11
0.050920650362968445,1976-11-12
0.050920650362968445,1976-11-15
0.05148959532380104,1976-11-16
0.05177409574389458,1976-11-17
0.05205855518579483,1976-11-18
0.05234302952885628,1976-11-19
0.05234302952885628,1976-11-22
0.05291201174259186,1976-11-23
0.05262747406959534,1976-11-24
0.05262747406959534,1976-11-26
0.05319645628333092,1976-11-29
0.05291201174259186,1976-11-30
0.05319645628333092,1976-12-01
0.05348087474703789,1976-12-02
0.054049890488386154,1976-12-03
0.05604114010930061,1976-12-06
0.055756691843271255,1976-12-07
0.05604114010930061,1976-12-08
0.05632563307881355,1976-12-09
0.05547221004962921,1976-12-10
0.055756691843271255,1976-12-13
0.055187761783599854,1976-12-14
0.05547221004962921,1976-12-15
0.054334357380867004,1976-12-16
0.053765371441841125,1976-12-17
0.054334357380867004,1976-12-20
0.05461878702044487,1976-12-21
0.054334357380867004,1976-12-22
0.05319645628333092,1976-12-23
0.053765371441841125,1976-12-27
0.05291201174259186,1976-12-28
0.05291201174259186,1976-12-29
0.053765371441841125,1976-12-30
0.054334357380867004,1976-12-31
0.054049890488386154,1977-01-03
0.054334357380867004,1977-01-04
0.055187761783599854,1977-01-05
0.05632563307881355,1977-01-06
0.05547221004962921,1977-01-07
0.055187761783599854,1977-01-10
0.05547221004962921,1977-01-11
0.055187761783599854,1977-01-12
0.05490325391292572,1977-01-13
0.055187761783599854,1977-01-14
0.05547221004962921,1977-01-17
0.055756691843271255,1977-01-18
0.05490325391292572,1977-01-19
0.054334357380867004,1977-01-20
0.05490325391292572,1977-01-21
0.05544620007276535,1977-01-24
0.05544620007276535,1977-01-25
0.05544620007276535,1977-01-26
0.05602379888296127,1977-01-27
0.05544620007276535,1977-01-28
0.05602379888296127,1977-01-31
0.05602379888296127,1977-02-01
0.05602379888296127,1977-02-02
0.05660127475857735,1977-02-03
0.05689007416367531,1977-02-04
0.05660127475857735,1977-02-07
0.05602379888296127,1977-02-08
0.05631252005696297,1977-02-09
0.05689007416367531,1977-02-10
0.05746766924858093,1977-02-11
0.05891157314181328,1977-02-14
0.05891157314181328,1977-02-15
0.05891157314181328,1977-02-16
0.05891157314181328,1977-02-17
0.05948915332555771,1977-02-18
0.059200335294008255,1977-02-22
0.06006668508052826,1977-02-23
0.06295451521873474,1977-02-24
0.06151057407259941,1977-02-25
0.061221830546855927,1977-02-28
0.061799418181180954,1977-03-01
0.06064428389072418,1977-03-02
0.06064428389072418,1977-03-03
0.06093302741646767,1977-03-04
0.06064428389072418,1977-03-07
0.06064428389072418,1977-03-08
0.06035546585917473,1977-03-09
0.06035546585917473,1977-03-10
0.06064428389072418,1977-03-11
0.06035546585917473,1977-03-14
0.06006668508052826,1977-03-15
0.059200335294008255,1977-03-16
0.05948915332555771,1977-03-17
0.06035546585917473,1977-03-18
0.06064428389072418,1977-03-21
0.06006668508052826,1977-03-22
0.05948915332555771,1977-03-23
0.05891157314181328,1977-03-24
0.0586228147149086,1977-03-25
0.05775643140077591,1977-03-28
0.0586228147149086,1977-03-29
0.05833403021097183,1977-03-30
0.05804520472884178,1977-03-31
0.05833403021097183,1977-04-01
0.05804520472884178,1977-04-04
0.05804520472884178,1977-04-05
0.05891157314181328,1977-04-06
0.05891157314181328,1977-04-07
0.05833403021097183,1977-04-11
0.06035546585917473,1977-04-12
0.06035546585917473,1977-04-13
0.06006668508052826,1977-04-14
0.06035546585917473,1977-04-15
0.06006668508052826,1977-04-18
0.05948915332555771,1977-04-19
0.059200335294008255,1977-04-20
0.05891157314181328,1977-04-21
0.059200335294008255,1977-04-22
0.0588722750544548,1977-04-25
0.058286529034376144,1977-04-26
0.05857941880822182,1977-04-27
0.05857941880822182,1977-04-28
0.0588722750544548,1977-04-29
0.05975102633237839,1977-05-02
0.06004386395215988,1977-05-03
0.059458114206790924,1977-05-04
0.06004386395215988,1977-05-05
0.059458114206790924,1977-05-06
0.059458114206790924,1977-05-09
0.06004386395215988,1977-05-10
0.0606297068297863,1977-05-11
0.06033681333065033,1977-05-12
0.060922566801309586,1977-05-13
0.0615084134042263,1977-05-16
0.06121547892689705,1977-05-17
0.06121547892689705,1977-05-18
0.060922566801309586,1977-05-19
0.06033681333065033,1977-05-20
0.059165213257074356,1977-05-23
0.05799364298582077,1977-05-24
0.057700686156749725,1977-05-25
0.05799364298582077,1977-05-26
0.057700686156749725,1977-05-27
0.05740782618522644,1977-05-31
0.057700686156749725,1977-06-01
0.057700686156749725,1977-06-02
0.058286529034376144,1977-06-03
0.059165213257074356,1977-06-06
0.0588722750544548,1977-06-07
0.0588722750544548,1977-06-08
0.059165213257074356,1977-06-09
0.059165213257074356,1977-06-10
0.059165213257074356,1977-06-13
0.06004386395215988,1977-06-14
0.0606297068297863,1977-06-15
0.06033681333065033,1977-06-16
0.060922566801309586,1977-06-17
0.0606297068297863,1977-06-20
0.06033681333065033,1977-06-21
0.06004386395215988,1977-06-22
0.05975102633237839,1977-06-23
0.06004386395215988,1977-06-24
0.06004386395215988,1977-06-27
0.059165213257074356,1977-06-28
0.06004386395215988,1977-06-29
0.060922566801309586,1977-06-30
0.060922566801309586,1977-07-01
0.060922566801309586,1977-07-05
0.05975102633237839,1977-07-06
0.06297291070222855,1977-07-07
0.06355863809585571,1977-07-08
0.06443735957145691,1977-07-11
0.06619478762149811,1977-07-12
0.06531604379415512,1977-07-13
0.06590180844068527,1977-07-15
0.06619478762149811,1977-07-18
0.06678050011396408,1977-07-19
0.06707339733839035,1977-07-20
0.06619478762149811,1977-07-21
0.06619478762149811,1977-07-22
0.06595707684755325,1977-07-25
0.06684831529855728,1977-07-26
0.06595707684755325,1977-07-27
0.06595707684755325,1977-07-28
0.066254161298275,1977-07-29
0.06595707684755325,1977-08-01
0.066254161298275,1977-08-02
0.06595707684755325,1977-08-03
0.06565993279218674,1977-08-04
0.06565993279218674,1977-08-05
0.06595707684755325,1977-08-08
0.06565993279218674,1977-08-09
0.06952231377363205,1977-08-10
0.06655123829841614,1977-08-11
0.0653628334403038,1977-08-12
0.06565993279218674,1977-08-15
0.0653628334403038,1977-08-16
0.0653628334403038,1977-08-17
0.06565993279218674,1977-08-18
0.06565993279218674,1977-08-19
0.06565993279218674,1977-08-22
0.06565993279218674,1977-08-23
0.06506573408842087,1977-08-24
0.06387734413146973,1977-08-25
0.06358028948307037,1977-08-26
0.06298600137233734,1977-08-29
0.06328310072422028,1977-08-30
0.06387734413146973,1977-08-31
0.06358028948307037,1977-09-01
0.06358028948307037,1977-09-02
0.06358028948307037,1977-09-06
0.06417440623044968,1977-09-07
0.06447151303291321,1977-09-08
0.06447151303291321,1977-09-09
0.06447151303291321,1977-09-12
0.06476865708827972,1977-09-13
0.06506573408842087,1977-09-14
0.06565993279218674,1977-09-15
0.06595707684755325,1977-09-16
0.06476865708827972,1977-09-19
0.06328310072422028,1977-09-20
0.06298600137233734,1977-09-21
0.061203453689813614,1977-09-22
0.060609202831983566,1977-09-23
0.06090625002980232,1977-09-26
0.06179755553603172,1977-09-27
0.062094684690237045,1977-09-28
0.0626889318227768,1977-09-29
0.06476865708827972,1977-09-30
0.06506573408842087,1977-10-03
0.06417440623044968,1977-10-04
0.06447151303291321,1977-10-05
0.06476865708827972,1977-10-06
0.06417440623044968,1977-10-07
0.061500512063503265,1977-10-10
0.06179755553603172,1977-10-11
0.060609202831983566,1977-10-12
0.05942075327038765,1977-10-13
0.05734097585082054,1977-10-14
0.057043951004743576,1977-10-17
0.057043951004743576,1977-10-18
0.057043951004743576,1977-10-19
0.05644978955388069,1977-10-20
0.05585552752017975,1977-10-21
0.05742726847529411,1977-10-24
0.05772947520017624,1977-10-25
0.05863625556230545,1977-10-26
0.05863625556230545,1977-10-27
0.0595429427921772,1977-10-28
0.0595429427921772,1977-10-31
0.05893846973776817,1977-11-01
0.05772947520017624,1977-11-02
0.057124923914670944,1977-11-03
0.05863625556230545,1977-11-04
0.060449693351984024,1977-11-07
0.0595429427921772,1977-11-08
0.06014743819832802,1977-11-09
0.06135645881295204,1977-11-10
0.06256546080112457,1977-11-11
0.06347222626209259,1977-11-14
0.062867671251297,1977-11-15
0.062263209372758865,1977-11-16
0.062867671251297,1977-11-17
0.062263209372758865,1977-11-18
0.062867671251297,1977-11-21
0.062867671251297,1977-11-22
0.06407667696475983,1977-11-23
0.0637744665145874,1977-11-25
0.0637744665145874,1977-11-28
0.06347222626209259,1977-11-29
0.06316988915205002,1977-11-30
0.06316988915205002,1977-12-01
0.06316988915205002,1977-12-02
0.061960913240909576,1977-12-05
0.061960913240909576,1977-12-06
0.062867671251297,1977-12-07
0.062867671251297,1977-12-08
0.062263209372758865,1977-12-09
0.06316988915205002,1977-12-12
0.06347222626209259,1977-12-13
0.06468124687671661,1977-12-14
0.06528566032648087,1977-12-15
0.06589025259017944,1977-12-16
0.06619241088628769,1977-12-19
0.06589025259017944,1977-12-20
0.06589025259017944,1977-12-21
0.06589025259017944,1977-12-22
0.06589025259017944,1977-12-23
0.06619241088628769,1977-12-27
0.06589025259017944,1977-12-28
0.06619241088628769,1977-12-29
0.06679689884185791,1977-12-30
0.06498345732688904,1978-01-03
0.06468124687671661,1978-01-04
0.06407667696475983,1978-01-05
0.062867671251297,1978-01-06
0.062867671251297,1978-01-09
0.062867671251297,1978-01-10
0.062263209372758865,1978-01-11
0.061960913240909576,1978-01-12
0.06135645881295204,1978-01-13
0.061960913240909576,1978-01-16
0.062263209372758865,1978-01-17
0.06347222626209259,1978-01-18
0.06347222626209259,1978-01-19
0.06347222626209259,1978-01-20
0.0637744665145874,1978-01-23
0.06437890976667404,1978-01-24
0.06407667696475983,1978-01-25
0.06475184112787247,1978-01-26
0.06444495916366577,1978-01-27
0.0641380175948143,1978-01-30
0.0638311430811882,1978-01-31
0.06475184112787247,1978-02-01
0.06567250937223434,1978-02-02
0.06597937643527985,1978-02-03
0.06567250937223434,1978-02-06
0.06659308075904846,1978-02-07
0.06659308075904846,1978-02-08
0.06690002232789993,1978-02-09
0.06659308075904846,1978-02-10
0.06659308075904846,1978-02-13
0.06720686703920364,1978-02-14
0.06659308075904846,1978-02-15
0.06628621369600296,1978-02-16
0.06597937643527985,1978-02-17
0.06536556035280228,1978-02-21
0.0641380175948143,1978-02-22
0.0641380175948143,1978-02-23
0.06444495916366577,1978-02-24
0.06505868583917618,1978-02-27
0.06444495916366577,1978-02-28
0.06475184112787247,1978-03-01
0.06475184112787247,1978-03-02
0.06505868583917618,1978-03-03
0.06505868583917618,1978-03-06
0.06628621369600296,1978-03-07
0.06690002232789993,1978-03-08
0.06690002232789993,1978-03-09
0.06720686703920364,1978-03-10
0.06812754273414612,1978-03-13
0.06843442469835281,1978-03-14
0.06812754273414612,1978-03-15
0.06720686703920364,1978-03-16
0.06843442469835281,1978-03-17
0.06996875256299973,1978-03-20
0.06996875256299973,1978-03-21
0.07058259099721909,1978-03-22
0.06966190040111542,1978-03-23
0.06935504823923111,1978-03-27
0.07027562707662582,1978-03-28
0.07181011140346527,1978-03-29
0.07242384552955627,1978-03-30
0.07211697846651077,1978-03-31
0.07027562707662582,1978-04-03
0.07150314003229141,1978-04-04
0.07150314003229141,1978-04-05
0.07303762435913086,1978-04-06
0.07426517456769943,1978-04-07
0.07549268752336502,1978-04-10
0.07487888634204865,1978-04-11
0.07672018557786942,1978-04-12
0.07610640674829483,1978-04-13
0.07764079421758652,1978-04-14
0.07672018557786942,1978-04-17
0.07702704519033432,1978-04-18
0.07702704519033432,1978-04-19
0.07702704519033432,1978-04-20
0.07794768363237381,1978-04-21
0.07842070609331131,1978-04-24
0.07966547459363937,1978-04-25
0.07966547459363937,1978-04-26
0.07717590779066086,1978-04-27
0.07748707383871078,1978-04-28
0.07904313504695892,1978-05-01
0.07966547459363937,1978-05-02
0.0799766406416893,1978-05-03
0.0802878886461258,1978-05-04
0.08091025054454803,1978-05-05
0.08091025054454803,1978-05-08
0.0821550190448761,1978-05-09
0.08246619999408722,1978-05-10
0.08277744799852371,1978-05-11
0.08402221649885178,1978-05-12
0.08464457094669342,1978-05-15
0.0865117758512497,1978-05-16
0.08682297170162201,1978-05-17
0.08495571464300156,1978-05-18
0.0837109386920929,1978-05-19
0.08339979499578476,1978-05-22
0.08184381574392319,1978-05-23
0.08091025054454803,1978-05-24
0.08122143894433975,1978-05-25
0.08122143894433975,1978-05-26
0.08308860659599304,1978-05-30
0.08277744799852371,1978-05-31
0.08308860659599304,1978-06-01
0.08433344215154648,1978-06-02
0.08557815849781036,1978-06-05
0.08682297170162201,1978-06-06
0.08464457094669342,1978-06-07
0.08464457094669342,1978-06-08
0.08495571464300156,1978-06-09
0.08495571464300156,1978-06-12
0.08557815849781036,1978-06-13
0.0865117758512497,1978-06-14
0.08588935434818268,1978-06-15
0.08557815849781036,1978-06-16
0.08464457094669342,1978-06-19
0.0837109386920929,1978-06-20
0.08308860659599304,1978-06-21
0.08277744799852371,1978-06-22
0.08153264224529266,1978-06-23
0.08059907704591751,1978-06-26
0.08091025054454803,1978-06-27
0.08184381574392319,1978-06-28
0.08277744799852371,1978-06-29
0.08277744799852371,1978-06-30
0.08246619999408722,1978-07-03
0.0821550190448761,1978-07-05
0.08122143894433975,1978-07-06
0.08184381574392319,1978-07-07
0.0821550190448761,1978-07-10
0.08246619999408722,1978-07-11
0.08339979499578476,1978-07-12
0.08402221649885178,1978-07-13
0.08433344215154648,1978-07-14
0.0865117758512497,1978-07-17
0.0865117758512497,1978-07-18
0.08588935434818268,1978-07-19
0.08682297170162201,1978-07-20
0.08620050549507141,1978-07-21
0.08604919910430908,1978-07-24
0.0863645002245903,1978-07-25
0.08731002360582352,1978-07-26
0.0863645002245903,1978-07-27
0.08762526512145996,1978-07-28
0.08857081830501556,1978-07-31
0.08857081830501556,1978-08-01
0.0888860672712326,1978-08-02
0.09077724814414978,1978-08-03
0.09046205878257751,1978-08-04
0.09046205878257751,1978-08-07
0.0898316279053688,1978-08-08
0.09203800559043884,1978-08-09
0.09172283858060837,1978-08-10
0.09203800559043884,1978-08-11
0.09140768647193909,1978-08-14
0.09014686942100525,1978-08-15
0.09046205878257751,1978-08-16
0.09140768647193909,1978-08-17
0.09046205878257751,1978-08-18
0.08951643109321594,1978-08-21
0.0898316279053688,1978-08-22
0.08920123428106308,1978-08-23
0.09140768647193909,1978-08-24
0.0898316279053688,1978-08-25
0.0898316279053688,1978-08-28
0.0888860672712326,1978-08-29
0.08762526512145996,1978-08-30
0.08731002360582352,1978-08-31
0.08699478954076767,1978-09-01
0.08604919910430908,1978-09-05
0.0857340469956398,1978-09-06
0.08510369807481766,1978-09-07
0.08510369807481766,1978-09-08
0.0863645002245903,1978-09-11
0.08510369807481766,1978-09-12
0.08604919910430908,1978-09-13
0.0857340469956398,1978-09-14
0.08510369807481766,1978-09-15
0.08384288847446442,1978-09-18
0.08258210867643356,1978-09-19
0.07879969477653503,1978-09-20
0.07974522560834885,1978-09-21
0.08006048947572708,1978-09-22
0.08069083839654922,1978-09-25
0.08321243524551392,1978-09-26
0.08289723843336105,1978-09-27
0.08195164799690247,1978-09-28
0.08415807783603668,1978-09-29
0.08604919910430908,1978-10-02
0.0857340469956398,1978-10-03
0.08384288847446442,1978-10-04
0.0857340469956398,1978-10-05
0.0866796225309372,1978-10-06
0.08699478954076767,1978-10-09
0.08825560659170151,1978-10-10
0.08920123428106308,1978-10-11
0.08920123428106308,1978-10-12
0.08920123428106308,1978-10-13
0.08762526512145996,1978-10-16
0.08699478954076767,1978-10-17
0.08731002360582352,1978-10-18
0.0866796225309372,1978-10-19
0.08541890233755112,1978-10-20
0.08510369807481766,1978-10-23
0.08447324484586716,1978-10-24
0.08384288847446442,1978-10-25
0.08258210867643356,1978-10-26
0.08226680755615234,1978-10-27
0.08069083839654922,1978-10-30
0.08006048947572708,1978-10-31
0.08321243524551392,1978-11-01
0.08321243524551392,1978-11-02
0.08352765440940857,1978-11-03
0.08289723843336105,1978-11-06
0.08195164799690247,1978-11-07
0.07974522560834885,1978-11-08
0.08006048947572708,1978-11-09
0.08195164799690247,1978-11-10
0.07974522560834885,1978-11-13
0.0791148766875267,1978-11-14
0.07974522560834885,1978-11-15
0.08132128417491913,1978-11-16
0.08321243524551392,1978-11-17
0.0866796225309372,1978-11-20
0.08604919910430908,1978-11-21
0.08699478954076767,1978-11-22
0.0866796225309372,1978-11-24
0.08731002360582352,1978-11-27
0.0866796225309372,1978-11-28
0.08415807783603668,1978-11-29
0.08541890233755112,1978-11-30
0.08794045448303223,1978-12-01
0.08857081830501556,1978-12-04
0.09109237790107727,1978-12-05
0.09046205878257751,1978-12-06
0.09046205878257751,1978-12-07
0.09046205878257751,1978-12-08
0.09046205878257751,1978-12-11
0.09046205878257751,1978-12-12
0.0898316279053688,1978-12-13
0.09077724814414978,1978-12-14
0.0898316279053688,1978-12-15
0.0857340469956398,1978-12-18
0.08384288847446442,1978-12-19
0.08510369807481766,1978-12-20
0.08447324484586716,1978-12-21
0.0857340469956398,1978-12-22
0.08604919910430908,1978-12-26
0.0857340469956398,1978-12-27
0.0857340469956398,1978-12-28
0.0898316279053688,1978-12-29
0.08920123428106308,1979-01-02
0.09046205878257751,1979-01-03
0.09109237790107727,1979-01-04
0.09014686942100525,1979-01-05
0.09046205878257751,1979-01-08
0.09077724814414978,1979-01-09
0.08951643109321594,1979-01-10
0.09014686942100525,1979-01-11
0.09014686942100525,1979-01-12
0.09077724814414978,1979-01-15
0.09046205878257751,1979-01-16
0.0898316279053688,1979-01-17
0.0898316279053688,1979-01-18
0.09109237790107727,1979-01-19
0.09203800559043884,1979-01-22
0.09424438327550888,1979-01-23
0.095820352435112,1979-01-24
0.095820352435112,1979-01-25
0.09613559395074844,1979-01-26
0.09794086962938309,1979-01-29
0.09730061888694763,1979-01-30
0.09826081991195679,1979-01-31
0.09794086962938309,1979-02-01
0.09762068837881088,1979-02-02
0.09794086962938309,1979-02-05
0.09538029134273529,1979-02-06
0.09506017714738846,1979-02-07
0.09538029134273529,1979-02-08
0.09442009776830673,1979-02-09
0.09474010020494461,1979-02-12
0.09442009776830673,1979-02-13
0.09474010020494461,1979-02-14
0.09442009776830673,1979-02-15
0.09698057174682617,1979-02-16
0.09858091920614243,1979-02-20
0.09666052460670471,1979-02-21
0.09666052460670471,1979-02-22
0.09666052460670471,1979-02-23
0.09538029134273529,1979-02-26
0.09538029134273529,1979-02-27
0.09474010020494461,1979-02-28
0.09890095889568329,1979-03-01
0.09890095889568329,1979-03-02
0.10114143788814545,1979-03-05
0.09986119717359543,1979-03-06
0.10082142055034637,1979-03-07
0.1021016389131546,1979-03-08
0.1021016389131546,1979-03-09
0.10626252740621567,1979-03-12
0.10690271854400635,1979-03-13
0.10690271854400635,1979-03-14
0.10722275823354721,1979-03-15
0.10658257454633713,1979-03-16
0.10754282772541046,1979-03-19
0.1059424951672554,1979-03-20
0.10434221476316452,1979-03-21
0.10338195413351059,1979-03-22
0.10306187719106674,1979-03-23
0.10242170840501785,1979-03-26
0.1027418002486229,1979-03-27
0.10402202606201172,1979-03-28
0.10338195413351059,1979-03-29
0.10370195657014847,1979-03-30
0.10306187719106674,1979-04-02
0.10370195657014847,1979-04-03
0.10370195657014847,1979-04-04
0.10434221476316452,1979-04-05
0.10370195657014847,1979-04-06
0.10338195413351059,1979-04-09
0.10370195657014847,1979-04-10
0.10242170840501785,1979-04-11
