TFX,Date
7.345763683319092,1990-07-03
7.2415642738342285,1990-07-05
7.163418292999268,1990-07-06
7.293664932250977,1990-07-09
7.293664932250977,1990-07-10
7.397860527038574,1990-07-11
7.371809959411621,1990-07-12
7.371809959411621,1990-07-13
7.423910140991211,1990-07-16
7.371809959411621,1990-07-17
7.293664932250977,1990-07-18
7.26761531829834,1990-07-19
7.319713592529297,1990-07-20
7.1894683837890625,1990-07-23
7.059228420257568,1990-07-24
7.007128715515137,1990-07-25
7.03317403793335,1990-07-26
6.981075763702393,1990-07-27
7.059228420257568,1990-07-30
7.007128715515137,1990-07-31
6.981075763702393,1990-08-01
6.7726898193359375,1990-08-02
6.6424479484558105,1990-08-03
6.3038105964660645,1990-08-06
6.4080071449279785,1990-08-07
6.486152172088623,1990-08-08
6.564296722412109,1990-08-09
6.381955623626709,1990-08-10
6.4080071449279785,1990-08-13
6.460099697113037,1990-08-14
6.512203216552734,1990-08-15
6.460099697113037,1990-08-16
6.434053897857666,1990-08-17
6.383819580078125,1990-08-20
6.253000736236572,1990-08-21
6.1745147705078125,1990-08-22
5.939046859741211,1990-08-23
5.965211868286133,1990-08-24
6.043697834014893,1990-08-27
6.043697834014893,1990-08-28
6.148351669311523,1990-08-29
6.069866180419922,1990-08-30
6.148351669311523,1990-08-31
6.122188568115234,1990-09-04
6.148351669311523,1990-09-05
6.22684383392334,1990-09-06
6.357655048370361,1990-09-07
6.488470554351807,1990-09-10
6.514637470245361,1990-09-11
6.488470554351807,1990-09-12
6.488470554351807,1990-09-13
6.383819580078125,1990-09-14
6.279165744781494,1990-09-17
6.253000736236572,1990-09-18
6.22684383392334,1990-09-19
6.1745147705078125,1990-09-20
6.069866180419922,1990-09-21
6.017537593841553,1990-09-24
5.991372585296631,1990-09-25
5.860558032989502,1990-09-26
5.912884712219238,1990-09-27
5.912884712219238,1990-09-28
5.834395408630371,1990-10-01
5.782067775726318,1990-10-02
5.7559051513671875,1990-10-03
5.572762489318848,1990-10-04
5.363455772399902,1990-10-05
5.363455772399902,1990-10-08
5.258802890777588,1990-10-09
5.232640266418457,1990-10-10
5.337297439575195,1990-10-11
5.546598434448242,1990-10-12
5.520434379577637,1990-10-15
5.4942731857299805,1990-10-16
5.363455772399902,1990-10-17
5.363455772399902,1990-10-18
5.4942731857299805,1990-10-19
5.625089168548584,1990-10-22
5.703577518463135,1990-10-23
5.7297444343566895,1990-10-24
5.677414417266846,1990-10-25
5.546598434448242,1990-10-26
5.3896164894104,1990-10-29
5.441946029663086,1990-10-30
5.4942731857299805,1990-10-31
5.598923206329346,1990-11-01
5.651251316070557,1990-11-02
5.546598434448242,1990-11-05
5.598923206329346,1990-11-06
5.782067775726318,1990-11-07
5.7297444343566895,1990-11-08
5.677414417266846,1990-11-09
5.677414417266846,1990-11-12
5.651251316070557,1990-11-13
5.651251316070557,1990-11-14
5.703577518463135,1990-11-15
5.6530938148498535,1990-11-16
5.705678462982178,1990-11-19
5.75827169418335,1990-11-20
5.6530938148498535,1990-11-21
5.6530938148498535,1990-11-23
5.75827169418335,1990-11-26
5.968616485595703,1990-11-27
5.889736175537109,1990-11-28
5.889736175537109,1990-11-29
5.916029453277588,1990-11-30
6.047497272491455,1990-12-03
6.178964614868164,1990-12-04
6.231551170349121,1990-12-05
6.284134387969971,1990-12-06
6.231551170349121,1990-12-07
6.415605068206787,1990-12-10
6.520777702331543,1990-12-11
6.573363780975342,1990-12-12
6.599660873413086,1990-12-13
6.731125354766846,1990-12-14
6.599660873413086,1990-12-17
6.599660873413086,1990-12-18
6.704835414886475,1990-12-19
6.652246952056885,1990-12-20
6.7837090492248535,1990-12-21
6.7837090492248535,1990-12-24
6.836298942565918,1990-12-26
6.836298942565918,1990-12-27
6.836298942565918,1990-12-28
6.915177345275879,1990-12-31
6.836298942565918,1991-01-02
6.836298942565918,1991-01-03
6.731125354766846,1991-01-04
6.678537845611572,1991-01-07
6.494487285614014,1991-01-08
6.389308929443359,1991-01-09
6.415605068206787,1991-01-10
6.415605068206787,1991-01-11
6.3367228507995605,1991-01-14
6.284134387969971,1991-01-15
6.389308929443359,1991-01-16
6.573363780975342,1991-01-17
6.54707145690918,1991-01-18
6.573363780975342,1991-01-21
6.468190670013428,1991-01-22
6.599660873413086,1991-01-23
6.599660873413086,1991-01-24
6.573363780975342,1991-01-25
6.810007095336914,1991-01-28
6.862595081329346,1991-01-29
6.941473960876465,1991-01-30
7.046651840209961,1991-01-31
6.941473960876465,1991-02-01
7.125531196594238,1991-02-04
7.335875034332275,1991-02-05
7.362174034118652,1991-02-06
7.414756774902344,1991-02-07
7.441050052642822,1991-02-08
7.467345714569092,1991-02-11
7.572519779205322,1991-02-12
7.677691459655762,1991-02-13
7.572519779205322,1991-02-14
7.572519779205322,1991-02-15
7.812160015106201,1991-02-19
7.838551998138428,1991-02-20
7.759375095367432,1991-02-21
7.785768985748291,1991-02-22
7.864941596984863,1991-02-25
7.812160015106201,1991-02-26
7.996912479400635,1991-02-27
8.287223815917969,1991-02-28
8.234440803527832,1991-03-01
8.260830879211426,1991-03-04
8.208048820495605,1991-03-05
8.445579528808594,1991-03-06
8.709498405456543,1991-03-07
8.735895156860352,1991-03-08
8.445579528808594,1991-03-11
8.366400718688965,1991-03-12
8.41918659210205,1991-03-13
8.524758338928223,1991-03-14
8.471968650817871,1991-03-15
8.471968650817871,1991-03-18
8.445579528808594,1991-03-19
8.498367309570312,1991-03-20
8.445579528808594,1991-03-21
8.471968650817871,1991-03-22
8.551149368286133,1991-03-25
8.762289047241211,1991-03-26
9.05260181427002,1991-03-27
9.078999519348145,1991-03-28
8.947036743164062,1991-04-01
8.999820709228516,1991-04-02
9.05260181427002,1991-04-03
9.210959434509277,1991-04-04
9.078999519348145,1991-04-05
8.920646667480469,1991-04-08
8.973423957824707,1991-04-09
9.18456745147705,1991-04-10
9.18456745147705,1991-04-11
9.290140151977539,1991-04-12
9.422099113464355,1991-04-15
9.554059982299805,1991-04-16
9.580450057983398,1991-04-17
9.554059982299805,1991-04-18
9.501274108886719,1991-04-19
9.395710945129395,1991-04-22
9.263747215270996,1991-04-23
9.342918395996094,1991-04-24
9.290140151977539,1991-04-25
9.263747215270996,1991-04-26
9.18456745147705,1991-04-29
9.18456745147705,1991-04-30
9.210959434509277,1991-05-01
9.342918395996094,1991-05-02
9.31653118133545,1991-05-03
9.263747215270996,1991-05-06
9.290140151977539,1991-05-07
9.395710945129395,1991-05-08
9.501274108886719,1991-05-09
9.527667999267578,1991-05-10
9.554059982299805,1991-05-13
9.395710945129395,1991-05-14
9.395710945129395,1991-05-15
9.527667999267578,1991-05-16
9.422099113464355,1991-05-17
9.453877449035645,1991-05-20
9.506844520568848,1991-05-21
9.665730476379395,1991-05-22
9.692209243774414,1991-05-23
9.718689918518066,1991-05-24
9.771656036376953,1991-05-28
9.957029342651367,1991-05-29
9.930541038513184,1991-05-30
9.98350715637207,1991-05-31
9.824623107910156,1991-06-03
9.798136711120605,1991-06-04
9.665730476379395,1991-06-05
9.612762451171875,1991-06-06
9.586284637451172,1991-06-07
9.559802055358887,1991-06-10
9.453877449035645,1991-06-11
9.374429702758789,1991-06-12
9.321471214294434,1991-06-13
9.40091609954834,1991-06-14
9.215542793273926,1991-06-17
9.294989585876465,1991-06-18
9.215542793273926,1991-06-19
9.215542793273926,1991-06-20
9.215542793273926,1991-06-21
9.175822257995605,1991-06-24
9.175822257995605,1991-06-25
9.294989585876465,1991-06-26
9.294989585876465,1991-06-27
9.136101722717285,1991-06-28
9.0963773727417,1991-07-01
9.255270957946777,1991-07-02
9.294989585876465,1991-07-03
9.0963773727417,1991-07-05
9.056653022766113,1991-07-08
9.294989585876465,1991-07-09
9.453877449035645,1991-07-10
9.453877449035645,1991-07-11
9.612762451171875,1991-07-12
9.89082145690918,1991-07-15
9.89082145690918,1991-07-16
9.930541038513184,1991-07-17
9.97026252746582,1991-07-18
9.771656036376953,1991-07-19
9.771656036376953,1991-07-22
9.731932640075684,1991-07-23
9.771656036376953,1991-07-24
10.16887092590332,1991-07-25
10.129155158996582,1991-07-26
10.16887092590332,1991-07-29
10.129155158996582,1991-07-30
10.40721321105957,1991-07-31
10.367484092712402,1991-08-01
10.446934700012207,1991-08-02
10.327763557434082,1991-08-05
10.24831771850586,1991-08-06
10.24831771850586,1991-08-07
10.367484092712402,1991-08-08
10.40721321105957,1991-08-09
10.566102981567383,1991-08-12
10.40721321105957,1991-08-13
10.486650466918945,1991-08-14
10.486650466918945,1991-08-15
10.486650466918945,1991-08-16
10.16887092590332,1991-08-19
10.320294380187988,1991-08-20
10.43983268737793,1991-08-21
10.360140800476074,1991-08-22
10.20075511932373,1991-08-23
10.041373252868652,1991-08-26
10.121058464050293,1991-08-27
9.961675643920898,1991-08-28
10.121058464050293,1991-08-29
10.280448913574219,1991-08-30
10.160908699035645,1991-09-03
9.961675643920898,1991-09-04
9.842132568359375,1991-09-05
9.842132568359375,1991-09-06
10.001519203186035,1991-09-09
10.081214904785156,1991-09-10
10.121058464050293,1991-09-11
10.081214904785156,1991-09-12
10.121058464050293,1991-09-13
10.160908699035645,1991-09-16
10.280448913574219,1991-09-17
10.20075511932373,1991-09-18
10.280448913574219,1991-09-19
10.280448913574219,1991-09-20
10.55937671661377,1991-09-23
10.55937671661377,1991-09-24
10.51951789855957,1991-09-25
10.55937671661377,1991-09-26
10.479681968688965,1991-09-27
10.678913116455078,1991-09-30
10.83830451965332,1991-10-01
10.83830451965332,1991-10-02
10.718765258789062,1991-10-03
10.399988174438477,1991-10-04
10.43983268737793,1991-10-07
10.280448913574219,1991-10-08
10.360140800476074,1991-10-09
10.360140800476074,1991-10-10
10.121058464050293,1991-10-11
10.320294380187988,1991-10-14
10.20075511932373,1991-10-15
10.121058464050293,1991-10-16
10.121058464050293,1991-10-17
10.280448913574219,1991-10-18
10.280448913574219,1991-10-21
10.280448913574219,1991-10-22
10.320294380187988,1991-10-23
10.320294380187988,1991-10-24
10.399988174438477,1991-10-25
10.399988174438477,1991-10-28
10.041373252868652,1991-10-29
10.041373252868652,1991-10-30
9.961675643920898,1991-10-31
10.001519203186035,1991-11-01
10.160908699035645,1991-11-04
10.081214904785156,1991-11-05
10.041373252868652,1991-11-06
10.001519203186035,1991-11-07
9.921823501586914,1991-11-08
9.881977081298828,1991-11-11
9.961675643920898,1991-11-12
10.041373252868652,1991-11-13
10.121058464050293,1991-11-14
10.160908699035645,1991-11-15
10.240598678588867,1991-11-18
10.112701416015625,1991-11-19
9.992775917053223,1991-11-20
10.072721481323242,1991-11-21
9.872864723205566,1991-11-22
9.872864723205566,1991-11-25
10.112701416015625,1991-11-26
9.992775917053223,1991-11-27
10.112701416015625,1991-11-29
10.112701416015625,1991-12-02
10.112701416015625,1991-12-03
9.992775917053223,1991-12-04
9.992775917053223,1991-12-05
10.03274917602539,1991-12-06
10.112701416015625,1991-12-09
10.192634582519531,1991-12-10
10.192634582519531,1991-12-11
10.232605934143066,1991-12-12
10.312548637390137,1991-12-13
10.03274917602539,1991-12-16
10.392487525939941,1991-12-17
10.352519035339355,1991-12-18
10.472436904907227,1991-12-19
10.312548637390137,1991-12-20
10.312548637390137,1991-12-23
10.152664184570312,1991-12-24
10.152664184570312,1991-12-26
10.152664184570312,1991-12-27
10.152664184570312,1991-12-30
10.552373886108398,1991-12-31
10.672285079956055,1992-01-02
10.712259292602539,1992-01-03
10.75223159790039,1992-01-06
10.872150421142578,1992-01-07
11.15194034576416,1992-01-08
11.231888771057129,1992-01-09
11.191913604736328,1992-01-10
11.231888771057129,1992-01-13
11.35179615020752,1992-01-14
11.51168155670166,1992-01-15
11.671570777893066,1992-01-16
11.87142276763916,1992-01-17
11.951361656188965,1992-01-20
11.191913604736328,1992-01-21
11.271856307983398,1992-01-22
11.231888771057129,1992-01-23
11.231888771057129,1992-01-24
11.311824798583984,1992-01-27
11.111967086791992,1992-01-28
11.231888771057129,1992-01-29
11.311824798583984,1992-01-30
11.271856307983398,1992-01-31
11.591628074645996,1992-02-03
11.711541175842285,1992-02-04
11.63159465789795,1992-02-05
11.831450462341309,1992-02-06
11.751507759094238,1992-02-07
11.911396980285645,1992-02-10
12.191192626953125,1992-02-11
12.35107707977295,1992-02-12
12.470988273620605,1992-02-13
12.550930976867676,1992-02-14
12.311101913452148,1992-02-18
11.982490539550781,1992-02-19
12.142792701721191,1992-02-20
12.142792701721191,1992-02-21
12.022555351257324,1992-02-24
11.982490539550781,1992-02-25
11.94240951538086,1992-02-26
11.94240951538086,1992-02-27
11.902335166931152,1992-02-28
11.902335166931152,1992-03-02
11.902335166931152,1992-03-03
11.742037773132324,1992-03-04
11.621808052062988,1992-03-05
11.621808052062988,1992-03-06
11.822187423706055,1992-03-09
12.022555351257324,1992-03-10
11.862261772155762,1992-03-11
11.862261772155762,1992-03-12
11.782114028930664,1992-03-13
11.58173656463623,1992-03-16
11.541655540466309,1992-03-17
11.782114028930664,1992-03-18
12.022555351257324,1992-03-19
11.70195484161377,1992-03-20
11.782114028930664,1992-03-23
11.782114028930664,1992-03-24
11.661887168884277,1992-03-25
11.58173656463623,1992-03-26
11.381362915039062,1992-03-27
11.221057891845703,1992-03-30
11.261134147644043,1992-03-31
11.10083293914795,1992-04-01
11.060765266418457,1992-04-02
11.10083293914795,1992-04-03
10.980603218078613,1992-04-06
10.900463104248047,1992-04-07
10.780230522155762,1992-04-08
10.900463104248047,1992-04-09
10.860379219055176,1992-04-10
10.860379219055176,1992-04-13
10.740155220031738,1992-04-14
10.940533638000488,1992-04-15
11.020683288574219,1992-04-16
11.261134147644043,1992-04-20
11.46151065826416,1992-04-21
11.381362915039062,1992-04-22
11.14090347290039,1992-04-23
11.180983543395996,1992-04-24
11.10083293914795,1992-04-27
10.980603218078613,1992-04-28
10.980603218078613,1992-04-29
10.820308685302734,1992-04-30
10.860379219055176,1992-05-01
10.660009384155273,1992-05-04
10.579855918884277,1992-05-05
10.619930267333984,1992-05-06
10.579855918884277,1992-05-07
10.33940601348877,1992-05-08
10.619930267333984,1992-05-11
10.49970817565918,1992-05-12
10.619930267333984,1992-05-13
10.49970817565918,1992-05-14
10.459632873535156,1992-05-15
10.654221534729004,1992-05-18
10.533604621887207,1992-05-19
10.292381286621094,1992-05-20
10.2119722366333,1992-05-21
10.292381286621094,1992-05-22
10.171767234802246,1992-05-26
10.573809623718262,1992-05-27
10.533604621887207,1992-05-28
10.45319652557373,1992-05-29
10.37278938293457,1992-06-01
10.412992477416992,1992-06-02
10.412992477416992,1992-06-03
10.292381286621094,1992-06-04
10.252171516418457,1992-06-05
10.252171516418457,1992-06-08
10.252171516418457,1992-06-09
10.010945320129395,1992-06-10
10.292381286621094,1992-06-11
10.37278938293457,1992-06-12
10.332581520080566,1992-06-15
10.2119722366333,1992-06-16
10.252171516418457,1992-06-17
10.131563186645508,1992-06-18
10.292381286621094,1992-06-19
10.2119722366333,1992-06-22
10.171767234802246,1992-06-23
10.252171516418457,1992-06-24
10.292381286621094,1992-06-25
10.252171516418457,1992-06-26
10.171767234802246,1992-06-29
10.2119722366333,1992-06-30
10.171767234802246,1992-07-01
10.091352462768555,1992-07-02
10.0511474609375,1992-07-06
9.80992317199707,1992-07-07
9.488288879394531,1992-07-08
9.568699836730957,1992-07-09
9.80992317199707,1992-07-10
9.80992317199707,1992-07-13
9.80992317199707,1992-07-14
9.85012435913086,1992-07-15
9.85012435913086,1992-07-16
10.010945320129395,1992-07-17
10.091352462768555,1992-07-20
10.091352462768555,1992-07-21
10.131563186645508,1992-07-22
10.131563186645508,1992-07-23
10.2119722366333,1992-07-24
10.332581520080566,1992-07-27
10.614015579223633,1992-07-28
10.734634399414062,1992-07-29
10.614015579223633,1992-07-30
10.533604621887207,1992-07-31
10.493404388427734,1992-08-03
10.614015579223633,1992-08-04
10.533604621887207,1992-08-05
10.533604621887207,1992-08-06
10.654221534729004,1992-08-07
10.694422721862793,1992-08-10
10.774829864501953,1992-08-11
10.654221534729004,1992-08-12
10.654221534729004,1992-08-13
10.573809623718262,1992-08-14
10.533604621887207,1992-08-17
10.614015579223633,1992-08-18
10.607561111450195,1992-08-19
10.567232131958008,1992-08-20
10.40589714050293,1992-08-21
10.40589714050293,1992-08-24
10.486565589904785,1992-08-25
10.486565589904785,1992-08-26
10.486565589904785,1992-08-27
10.486565589904785,1992-08-28
10.40589714050293,1992-08-31
10.446227073669434,1992-09-01
10.40589714050293,1992-09-02
10.567232131958008,1992-09-03
10.567232131958008,1992-09-04
10.40589714050293,1992-09-08
10.2445650100708,1992-09-09
9.5992431640625,1992-09-10
9.639566421508789,1992-09-11
9.478241920471191,1992-09-14
9.639566421508789,1992-09-15
9.5992431640625,1992-09-16
9.437914848327637,1992-09-17
9.437914848327637,1992-09-18
9.558905601501465,1992-09-21
9.478241920471191,1992-09-22
9.558905601501465,1992-09-23
9.51856803894043,1992-09-24
9.357240676879883,1992-09-25
9.316906929016113,1992-09-28
9.195908546447754,1992-09-29
8.953910827636719,1992-09-30
8.671579360961914,1992-10-01
8.550586700439453,1992-10-02
8.429586410522461,1992-10-05
8.469916343688965,1992-10-06
8.14725399017334,1992-10-07
8.711913108825684,1992-10-08
8.590914726257324,1992-10-09
8.590914726257324,1992-10-12
8.631251335144043,1992-10-13
8.469916343688965,1992-10-14
8.590914726257324,1992-10-15
8.631251335144043,1992-10-16
8.631251335144043,1992-10-19
8.711913108825684,1992-10-20
8.711913108825684,1992-10-21
8.711913108825684,1992-10-22
8.832916259765625,1992-10-23
8.873247146606445,1992-10-26
9.115242958068848,1992-10-27
9.51856803894043,1992-10-28
9.679903984069824,1992-10-29
9.720244407653809,1992-10-30
9.921900749206543,1992-11-02
10.042898178100586,1992-11-03
10.042898178100586,1992-11-04
10.042898178100586,1992-11-05
10.32523250579834,1992-11-06
10.32523250579834,1992-11-09
10.567232131958008,1992-11-10
10.526897430419922,1992-11-11
10.446227073669434,1992-11-12
10.32523250579834,1992-11-13
10.284900665283203,1992-11-16
10.163900375366211,1992-11-17
10.083232879638672,1992-11-18
9.91487979888916,1992-11-19
9.91487979888916,1992-11-20
9.753016471862793,1992-11-23
9.955351829528809,1992-11-24
9.874415397644043,1992-11-25
9.793478965759277,1992-11-27
9.793478965759277,1992-11-30
9.91487979888916,1992-12-01
9.955351829528809,1992-12-02
10.076760292053223,1992-12-03
9.995820045471191,1992-12-04
9.712536811828613,1992-12-07
9.591137886047363,1992-12-08
9.388787269592285,1992-12-09
9.631601333618164,1992-12-10
9.833946228027344,1992-12-11
9.874415397644043,1992-12-14
9.874415397644043,1992-12-15
9.753016471862793,1992-12-16
10.198169708251953,1992-12-17
10.400508880615234,1992-12-18
9.753016471862793,1992-12-21
10.157695770263672,1992-12-22
10.360039710998535,1992-12-23
10.198169708251953,1992-12-24
10.036288261413574,1992-12-28
9.955351829528809,1992-12-29
9.833946228027344,1992-12-30
10.036288261413574,1992-12-31
10.238632202148438,1993-01-04
10.036288261413574,1993-01-05
10.076760292053223,1993-01-06
10.117231369018555,1993-01-07
9.91487979888916,1993-01-08
9.874415397644043,1993-01-11
9.793478965759277,1993-01-12
9.712536811828613,1993-01-13
9.672066688537598,1993-01-14
9.631601333618164,1993-01-15
9.591137886047363,1993-01-18
9.5101957321167,1993-01-19
9.388787269592285,1993-01-20
9.550663948059082,1993-01-21
9.833946228027344,1993-01-22
10.157695770263672,1993-01-25
10.521917343139648,1993-01-26
10.238632202148438,1993-01-27
10.157695770263672,1993-01-28
10.036288261413574,1993-01-29
10.27910041809082,1993-02-01
10.27910041809082,1993-02-02
10.440977096557617,1993-02-03
10.238632202148438,1993-02-04
10.360039710998535,1993-02-05
10.198169708251953,1993-02-08
10.157695770263672,1993-02-09
10.31956958770752,1993-02-10
10.602850914001465,1993-02-11
10.400508880615234,1993-02-12
10.076760292053223,1993-02-16
10.238632202148438,1993-02-17
10.117231369018555,1993-02-18
9.867094993591309,1993-02-19
9.542257308959961,1993-02-22
9.745281219482422,1993-02-23
10.070122718811035,1993-02-24
10.23254680633545,1993-02-25
10.11073112487793,1993-02-26
10.191946029663086,1993-03-01
10.191946029663086,1993-03-02
10.313755989074707,1993-03-03
10.43557357788086,1993-03-04
10.354357719421387,1993-03-05
10.516786575317383,1993-03-08
10.638599395751953,1993-03-09
10.679206848144531,1993-03-10
10.679206848144531,1993-03-11
10.679206848144531,1993-03-12
10.598000526428223,1993-03-15
10.557387351989746,1993-03-16
10.394968032836914,1993-03-17
10.71981143951416,1993-03-18
10.80102252960205,1993-03-19
10.679206848144531,1993-03-22
10.638599395751953,1993-03-23
10.557387351989746,1993-03-24
10.557387351989746,1993-03-25
10.43557357788086,1993-03-26
10.43557357788086,1993-03-29
10.476181983947754,1993-03-30
10.394968032836914,1993-03-31
10.191946029663086,1993-04-01
9.948307991027832,1993-04-02
10.070122718811035,1993-04-05
10.070122718811035,1993-04-06
10.11073112487793,1993-04-07
10.191946029663086,1993-04-08
10.151334762573242,1993-04-12
10.191946029663086,1993-04-13
10.313755989074707,1993-04-14
10.11073112487793,1993-04-15
9.948307991027832,1993-04-16
9.907707214355469,1993-04-19
9.745281219482422,1993-04-20
9.785890579223633,1993-04-21
9.623467445373535,1993-04-22
9.501653671264648,1993-04-23
9.379834175109863,1993-04-26
9.298622131347656,1993-04-27
9.420443534851074,1993-04-28
9.298622131347656,1993-04-29
9.21741008758545,1993-04-30
9.136200904846191,1993-05-03
9.176811218261719,1993-05-04
9.420443534851074,1993-05-05
9.501653671264648,1993-05-06
9.542257308959961,1993-05-07
9.664069175720215,1993-05-10
9.785890579223633,1993-05-11
9.664069175720215,1993-05-12
9.745281219482422,1993-05-13
9.21741008758545,1993-05-14
9.420443534851074,1993-05-17
9.379834175109863,1993-05-18
9.417343139648438,1993-05-19
9.53964614868164,1993-05-20
9.825018882751465,1993-05-21
9.825018882751465,1993-05-24
9.825018882751465,1993-05-25
9.784250259399414,1993-05-26
9.743483543395996,1993-05-27
9.702714920043945,1993-05-28
9.906554222106934,1993-06-01
9.702714920043945,1993-06-02
9.702714920043945,1993-06-03
9.743483543395996,1993-06-04
9.784250259399414,1993-06-07
9.62118148803711,1993-06-08
9.580410957336426,1993-06-09
9.62118148803711,1993-06-10
9.417343139648438,1993-06-11
9.498876571655273,1993-06-14
9.458106994628906,1993-06-15
9.702714920043945,1993-06-16
9.702714920043945,1993-06-17
9.784250259399414,1993-06-18
9.947325706481934,1993-06-21
10.11038875579834,1993-06-22
10.15115737915039,1993-06-23
10.15115737915039,1993-06-24
10.232695579528809,1993-06-25
10.15115737915039,1993-06-28
10.27346420288086,1993-06-29
10.15115737915039,1993-06-30
10.354999542236328,1993-07-01
10.15115737915039,1993-07-02
10.191929817199707,1993-07-06
10.27346420288086,1993-07-07
10.436534881591797,1993-07-08
10.477304458618164,1993-07-09
10.640373229980469,1993-07-12
10.599599838256836,1993-07-13
10.599599838256836,1993-07-14
10.640373229980469,1993-07-15
10.599599838256836,1993-07-16
10.314224243164062,1993-07-19
10.11038875579834,1993-07-20
10.15115737915039,1993-07-21
10.395761489868164,1993-07-22
10.354999542236328,1993-07-23
10.191929817199707,1993-07-26
10.232695579528809,1993-07-27
10.354999542236328,1993-07-28
10.395761489868164,1993-07-29
10.436534881591797,1993-07-30
10.314224243164062,1993-08-02
10.436534881591797,1993-08-03
10.477304458618164,1993-08-04
10.51806926727295,1993-08-05
10.436534881591797,1993-08-06
10.354999542236328,1993-08-09
10.436534881591797,1993-08-10
10.395761489868164,1993-08-11
10.354999542236328,1993-08-12
10.354999542236328,1993-08-13
10.436534881591797,1993-08-16
10.599599838256836,1993-08-17
10.51806926727295,1993-08-18
10.63753604888916,1993-08-19
10.678449630737305,1993-08-20
10.678449630737305,1993-08-23
10.596626281738281,1993-08-24
10.678449630737305,1993-08-25
10.719361305236816,1993-08-26
10.760272979736328,1993-08-27
10.842100143432617,1993-08-30
10.555709838867188,1993-08-31
10.63753604888916,1993-09-01
10.678449630737305,1993-09-02
10.719361305236816,1993-09-03
10.719361305236816,1993-09-07
10.883017539978027,1993-09-08
10.678449630737305,1993-09-09
10.432966232299805,1993-09-10
10.432966232299805,1993-09-13
10.432966232299805,1993-09-14
10.555709838867188,1993-09-15
10.514795303344727,1993-09-16
10.432966232299805,1993-09-17
10.432966232299805,1993-09-20
10.473885536193848,1993-09-21
10.473885536193848,1993-09-22
10.432966232299805,1993-09-23
10.310229301452637,1993-09-24
10.432966232299805,1993-09-27
10.269315719604492,1993-09-28
10.310229301452637,1993-09-29
10.719361305236816,1993-09-30
10.63753604888916,1993-10-01
10.514795303344727,1993-10-04
10.719361305236816,1993-10-05
10.96484088897705,1993-10-06
11.087589263916016,1993-10-07
11.005758285522461,1993-10-08
10.883017539978027,1993-10-11
10.801190376281738,1993-10-12
10.883017539978027,1993-10-13
10.514795303344727,1993-10-14
10.105658531188965,1993-10-15
9.573785781860352,1993-10-18
9.737434387207031,1993-10-19
9.98292064666748,1993-10-20
9.860177993774414,1993-10-21
9.778350830078125,1993-10-22
9.819259643554688,1993-10-25
9.819259643554688,1993-10-26
9.778350830078125,1993-10-27
9.655611991882324,1993-10-28
9.451041221618652,1993-10-29
9.491957664489746,1993-11-01
9.491957664489746,1993-11-02
9.491957664489746,1993-11-03
9.614701271057129,1993-11-04
9.655611991882324,1993-11-05
9.614701271057129,1993-11-08
9.573785781860352,1993-11-09
9.573785781860352,1993-11-10
9.573785781860352,1993-11-11
9.491957664489746,1993-11-12
9.491957664489746,1993-11-15
9.369211196899414,1993-11-16
9.491957664489746,1993-11-17
9.529744148254395,1993-11-18
9.652982711791992,1993-11-19
9.735129356384277,1993-11-22
9.899434089660645,1993-11-23
10.186969757080078,1993-11-24
10.310199737548828,1993-11-26
10.269124984741211,1993-11-29
10.228045463562012,1993-11-30
10.474502563476562,1993-12-01
10.433428764343262,1993-12-02
11.008495330810547,1993-12-03
11.542498588562012,1993-12-06
11.624648094177246,1993-12-07
11.542498588562012,1993-12-08
11.501415252685547,1993-12-09
11.583569526672363,1993-12-10
11.83002758026123,1993-12-13
11.871097564697266,1993-12-14
12.035417556762695,1993-12-15
12.281872749328613,1993-12-16
12.405096054077148,1993-12-17
12.240793228149414,1993-12-20
12.240793228149414,1993-12-21
12.07649040222168,1993-12-22
11.953256607055664,1993-12-23
11.912184715270996,1993-12-27
12.117568016052246,1993-12-28
11.912184715270996,1993-12-29
12.158641815185547,1993-12-30
12.158641815185547,1993-12-31
11.994341850280762,1994-01-03
12.035417556762695,1994-01-04
12.035417556762695,1994-01-05
12.117568016052246,1994-01-06
12.035417556762695,1994-01-07
12.199725151062012,1994-01-10
12.035417556762695,1994-01-11
12.117568016052246,1994-01-12
12.199725151062012,1994-01-13
12.281872749328613,1994-01-14
12.199725151062012,1994-01-17
12.281872749328613,1994-01-18
12.36402702331543,1994-01-19
12.405096054077148,1994-01-20
12.487249374389648,1994-01-21
12.322948455810547,1994-01-24
12.528332710266113,1994-01-25
12.405096054077148,1994-01-26
12.158641815185547,1994-01-27
12.199725151062012,1994-01-28
11.994341850280762,1994-01-31
11.994341850280762,1994-02-01
12.07649040222168,1994-02-02
11.912184715270996,1994-02-03
11.994341850280762,1994-02-04
11.994341850280762,1994-02-07
12.158641815185547,1994-02-08
12.322948455810547,1994-02-09
12.405096054077148,1994-02-10
12.281872749328613,1994-02-11
12.322948455810547,1994-02-14
12.651558876037598,1994-02-15
12.569405555725098,1994-02-16
12.651558876037598,1994-02-17
12.68946647644043,1994-02-18
12.771860122680664,1994-02-22
12.68946647644043,1994-02-23
12.60705852508545,1994-02-24
12.648258209228516,1994-02-25
12.68946647644043,1994-02-28
12.60705852508545,1994-03-01
12.730659484863281,1994-03-02
12.60705852508545,1994-03-03
12.813063621520996,1994-03-04
12.854254722595215,1994-03-07
