SYF,Date
24.519973754882812,2015-01-12
24.66943359375,2015-01-13
24.204444885253906,2015-01-14
23.681325912475586,2015-01-15
24.07158851623535,2015-01-16
24.162925720214844,2015-01-20
24.229354858398438,2015-01-21
24.12140464782715,2015-01-22
25.715665817260742,2015-01-23
26.01458740234375,2015-01-26
26.006282806396484,2015-01-27
25.948162078857422,2015-01-28
25.93155288696289,2015-01-29
25.62432289123535,2015-01-30
25.873430252075195,2015-02-02
25.848512649536133,2015-02-03
25.948162078857422,2015-02-04
26.570913314819336,2015-02-05
26.687158584594727,2015-02-06
26.903053283691406,2015-02-09
27.49259376525879,2015-02-10
27.857946395874023,2015-02-11
27.907760620117188,2015-02-12
27.235191345214844,2015-02-13
26.504484176635742,2015-02-17
26.496183395385742,2015-02-18
26.471267700195312,2015-02-19
27.060813903808594,2015-02-20
27.085725784301758,2015-02-23
26.86983871459961,2015-02-24
26.81171226501465,2015-02-25
26.94456672668457,2015-02-26
26.52939796447754,2015-02-27
26.53769874572754,2015-03-02
26.687158584594727,2015-03-03
26.47957420349121,2015-03-04
26.53769874572754,2015-03-05
25.906641006469727,2015-03-06
26.554306030273438,2015-03-09
25.823604583740234,2015-03-10
26.197256088256836,2015-03-11
26.47957420349121,2015-03-12
26.421451568603516,2015-03-13
26.52939796447754,2015-03-16
26.761886596679688,2015-03-17
26.504484176635742,2015-03-18
26.878143310546875,2015-03-19
26.778501510620117,2015-03-20
26.388240814208984,2015-03-23
26.28029441833496,2015-03-24
25.67414665222168,2015-03-25
25.416744232177734,2015-03-26
24.960050582885742,2015-03-27
25.151031494140625,2015-03-30
25.200857162475586,2015-03-31
25.25067138671875,2015-04-01
25.416744232177734,2015-04-02
24.77737808227539,2015-04-06
24.71095848083496,2015-04-07
24.885318756103516,2015-04-08
25.026477813720703,2015-04-09
25.400135040283203,2015-04-10
25.441646575927734,2015-04-13
25.342010498046875,2015-04-14
25.474864959716797,2015-04-15
25.549592971801758,2015-04-16
25.342010498046875,2015-04-17
25.657543182373047,2015-04-20
25.906641006469727,2015-04-21
25.77379035949707,2015-04-22
25.707361221313477,2015-04-23
25.59110450744629,2015-04-24
25.42504119873047,2015-04-27
25.458261489868164,2015-04-28
25.524686813354492,2015-04-29
25.865123748779297,2015-04-30
26.172351837158203,2015-05-01
26.330120086669922,2015-05-04
26.52109718322754,2015-05-05
26.645647048950195,2015-05-06
27.11064338684082,2015-05-07
27.567331314086914,2015-05-08
27.30991554260254,2015-05-11
27.500896453857422,2015-05-12
27.318220138549805,2015-05-13
27.210275650024414,2015-05-14
26.413143157958984,2015-05-15
26.43805694580078,2015-05-18
26.62073516845703,2015-05-19
27.11064338684082,2015-05-20
26.961177825927734,2015-05-21
26.986083984375,2015-05-22
26.670555114746094,2015-05-26
26.952869415283203,2015-05-27
27.010988235473633,2015-05-28
26.81171226501465,2015-05-29
26.91135597229004,2015-06-01
27.11064338684082,2015-06-02
27.550724029541016,2015-06-03
27.19367218017578,2015-06-04
27.235191345214844,2015-06-05
27.11064338684082,2015-06-08
27.285003662109375,2015-06-09
27.65035629272461,2015-06-10
27.58393669128418,2015-06-11
27.500896453857422,2015-06-12
27.3763427734375,2015-06-15
26.986083984375,2015-06-16
27.19367218017578,2015-06-17
27.25179100036621,2015-06-18
27.33482551574707,2015-06-19
27.326522827148438,2015-06-22
27.39295196533203,2015-06-23
27.20197105407715,2015-06-24
27.24349021911621,2015-06-25
27.152156829833984,2015-06-26
26.761886596679688,2015-06-29
27.3431339263916,2015-06-30
27.666967391967773,2015-07-01
27.517498016357422,2015-07-02
26.986083984375,2015-07-06
26.986083984375,2015-07-07
26.579214096069336,2015-07-08
27.06911277770996,2015-07-09
27.459383010864258,2015-07-10
27.691875457763672,2015-07-13
28.04062271118164,2015-07-14
28.347850799560547,2015-07-15
28.33954429626465,2015-07-16
29.12836265563965,2015-07-17
29.883974075317383,2015-07-20
29.568445205688477,2015-07-21
29.626577377319336,2015-07-22
29.585052490234375,2015-07-23
28.79623031616211,2015-07-24
28.746400833129883,2015-07-27
28.422574996948242,2015-07-28
28.630163192749023,2015-07-29
28.729801177978516,2015-07-30
28.530517578125,2015-07-31
28.530517578125,2015-08-03
28.572036743164062,2015-08-04
28.69658851623535,2015-08-05
28.33954429626465,2015-08-06
28.214990615844727,2015-08-07
28.746400833129883,2015-08-10
28.787921905517578,2015-08-11
29.028718948364258,2015-08-12
29.19478988647461,2015-08-13
29.17818260192871,2015-08-14
29.327640533447266,2015-08-17
29.17818260192871,2015-08-18
29.028718948364258,2015-08-19
28.530517578125,2015-08-20
27.999101638793945,2015-08-21
27.52581024169922,2015-08-24
27.39295196533203,2015-08-25
27.127239227294922,2015-08-26
26.844932556152344,2015-08-27
27.11064338684082,2015-08-28
27.359739303588867,2015-08-31
26.330120086669922,2015-09-01
26.39653968811035,2015-09-02
26.72867774963379,2015-09-03
26.238779067993164,2015-09-04
26.80341148376465,2015-09-08
26.678861618041992,2015-09-09
26.645647048950195,2015-09-10
26.01458740234375,2015-09-11
25.881729125976562,2015-09-14
25.840213775634766,2015-09-15
25.64093589782715,2015-09-16
25.549592971801758,2015-09-17
25.375225067138672,2015-09-18
25.632627487182617,2015-09-21
25.39182472229004,2015-09-22
25.79039192199707,2015-09-23
25.599409103393555,2015-09-24
25.76548957824707,2015-09-25
25.873430252075195,2015-09-28
25.77379035949707,2015-09-29
25.989681243896484,2015-09-30
26.056102752685547,2015-10-01
26.421451568603516,2015-10-02
27.658658981323242,2015-10-05
27.235191345214844,2015-10-06
26.678861618041992,2015-10-07
26.86983871459961,2015-10-08
26.894746780395508,2015-10-09
26.853229522705078,2015-10-12
26.421451568603516,2015-10-13
26.18065071105957,2015-10-14
26.006282806396484,2015-10-15
25.0347843170166,2015-10-16
26.022890090942383,2015-10-19
26.853229522705078,2015-10-20
26.952869415283203,2015-10-21
26.42975425720215,2015-10-22
26.313508987426758,2015-10-23
26.072710037231445,2015-10-26
26.346723556518555,2015-10-27
26.114229202270508,2015-10-28
25.67414665222168,2015-10-29
25.541292190551758,2015-10-30
26.01458740234375,2015-11-02
26.93626594543457,2015-11-03
26.637344360351562,2015-11-04
27.07741928100586,2015-11-05
28.214990615844727,2015-11-06
27.002695083618164,2015-11-09
25.806997299194336,2015-11-10
25.68244743347168,2015-11-11
25.566204071044922,2015-11-12
25.342010498046875,2015-11-13
25.151031494140625,2015-11-16
25.39182472229004,2015-11-17
26.230480194091797,2015-11-18
26.28029441833496,2015-11-19
26.031192779541016,2015-11-20
26.197256088256836,2015-11-23
26.022890090942383,2015-11-24
26.18065071105957,2015-11-25
26.031192779541016,2015-11-27
26.42975425720215,2015-11-30
26.91135597229004,2015-12-01
26.43805694580078,2015-12-02
25.815303802490234,2015-12-03
26.595827102661133,2015-12-04
26.031192779541016,2015-12-07
26.039499282836914,2015-12-08
25.416744232177734,2015-12-09
25.782094955444336,2015-12-10
24.885318756103516,2015-12-11
24.644519805908203,2015-12-14
24.976661682128906,2015-12-15
25.35031509399414,2015-12-16
24.918533325195312,2015-12-17
24.503368377685547,2015-12-18
24.686037063598633,2015-12-21
25.084606170654297,2015-12-22
25.333707809448242,2015-12-23
25.408437728881836,2015-12-24
25.051389694213867,2015-12-28
25.483169555664062,2015-12-29
25.26727867126465,2015-12-30
25.25067138671875,2015-12-31
24.860408782958984,2016-01-04
25.001569747924805,2016-01-05
24.827199935913086,2016-01-06
24.17953109741211,2016-01-07
23.94704246520996,2016-01-08
23.830793380737305,2016-01-11
23.996854782104492,2016-01-12
22.892507553100586,2016-01-13
23.399009704589844,2016-01-14
22.950626373291016,2016-01-15
23.274463653564453,2016-01-19
22.934022903442383,2016-01-20
23.025354385375977,2016-01-21
24.12971305847168,2016-01-22
23.64811134338379,2016-01-25
23.797574996948242,2016-01-26
23.614896774291992,2016-01-27
23.241247177124023,2016-01-28
23.598297119140625,2016-01-29
23.639812469482422,2016-02-01
22.427515029907227,2016-02-02
21.871185302734375,2016-02-03
21.846271514892578,2016-02-04
20.949504852294922,2016-02-05
20.326751708984375,2016-02-08
20.824953079223633,2016-02-09
20.76683235168457,2016-02-10
20.343360900878906,2016-02-11
21.065752029418945,2016-02-12
21.70511245727539,2016-02-16
21.813058853149414,2016-02-17
22.103683471679688,2016-02-18
22.228229522705078,2016-02-19
23.00875473022461,2016-02-22
22.842681884765625,2016-02-23
23.025354385375977,2016-02-24
23.066875457763672,2016-02-25
23.19142723083496,2016-02-26
22.37769317626953,2016-02-29
22.85928726196289,2016-03-01
23.457136154174805,2016-03-02
23.71454429626465,2016-03-03
23.747756958007812,2016-03-04
23.681325912475586,2016-03-07
23.000452041625977,2016-03-08
22.983840942382812,2016-03-09
23.091785430908203,2016-03-10
23.930431365966797,2016-03-11
23.623205184936523,2016-03-14
22.983840942382812,2016-03-15
22.934022903442383,2016-03-16
23.332582473754883,2016-03-17
23.631505966186523,2016-03-18
23.905521392822266,2016-03-21
23.756059646606445,2016-03-22
23.598297119140625,2016-03-23
23.623205184936523,2016-03-24
23.565080642700195,2016-03-28
23.581687927246094,2016-03-29
23.565080642700195,2016-03-30
23.797574996948242,2016-03-31
24.35390281677246,2016-04-01
24.054981231689453,2016-04-04
23.756059646606445,2016-04-05
23.789268493652344,2016-04-06
23.224637985229492,2016-04-07
23.26615333557129,2016-04-08
23.141605377197266,2016-04-11
23.382404327392578,2016-04-12
24.013460159301758,2016-04-13
24.14632225036621,2016-04-14
24.03006935119629,2016-04-15
24.187835693359375,2016-04-18
24.760772705078125,2016-04-19
25.466562271118164,2016-04-20
25.258981704711914,2016-04-21
25.32540512084961,2016-04-22
25.275583267211914,2016-04-25
25.873430252075195,2016-04-26
25.64093589782715,2016-04-27
25.715665817260742,2016-04-28
25.383527755737305,2016-04-29
26.01458740234375,2016-05-02
25.806997299194336,2016-05-03
25.109512329101562,2016-05-04
24.769073486328125,2016-05-05
24.976661682128906,2016-05-06
24.877016067504883,2016-05-09
25.375225067138672,2016-05-10
24.852108001708984,2016-05-11
24.428630828857422,2016-05-12
24.113107681274414,2016-05-13
24.03006935119629,2016-05-16
24.304080963134766,2016-05-17
25.001569747924805,2016-05-18
24.860408782958984,2016-05-19
24.810583114624023,2016-05-20
24.769073486328125,2016-05-23
25.159334182739258,2016-05-24
25.458261489868164,2016-05-25
25.649229049682617,2016-05-26
25.873430252075195,2016-05-27
25.906641006469727,2016-05-31
25.981372833251953,2016-06-01
25.973072052001953,2016-06-02
25.50807762145996,2016-06-03
25.76548957824707,2016-06-06
26.247081756591797,2016-06-07
26.52939796447754,2016-06-08
26.081012725830078,2016-06-09
25.57450294494629,2016-06-10
25.275583267211914,2016-06-13
21.962520599365234,2016-06-14
22.004039764404297,2016-06-15
21.588869094848633,2016-06-16
21.397891998291016,2016-06-17
21.215211868286133,2016-06-20
21.464317321777344,2016-06-21
21.17369842529297,2016-06-22
21.588869094848633,2016-06-23
20.459596633911133,2016-06-24
19.39676856994629,2016-06-27
19.87006187438965,2016-06-28
20.617366790771484,2016-06-29
20.99102210998535,2016-06-30
21.049148559570312,2016-07-01
20.858169555664062,2016-07-05
21.01593589782715,2016-07-06
21.60547637939453,2016-07-07
22.67661476135254,2016-07-08
22.975536346435547,2016-07-11
23.183124542236328,2016-07-12
23.34918975830078,2016-07-13
23.49864959716797,2016-07-14
23.34918975830078,2016-07-15
23.490346908569336,2016-07-18
23.457136154174805,2016-07-19
23.365795135498047,2016-07-20
23.465435028076172,2016-07-21
23.581687927246094,2016-07-22
23.324277877807617,2016-07-25
23.340885162353516,2016-07-26
23.365795135498047,2016-07-27
23.17481803894043,2016-07-28
23.14990997314453,2016-07-29
23.17481803894043,2016-08-01
22.7098331451416,2016-08-02
23.141605377197266,2016-08-03
23.183124542236328,2016-08-04
23.432222366333008,2016-08-05
23.282766342163086,2016-08-08
23.14990997314453,2016-08-09
23.066484451293945,2016-08-10
23.033117294311523,2016-08-11
23.091514587402344,2016-08-12
23.141563415527344,2016-08-15
22.774505615234375,2016-08-16
22.84123992919922,2016-08-17
22.766162872314453,2016-08-18
22.84123992919922,2016-08-19
22.74947738647461,2016-08-22
22.75782012939453,2016-08-23
22.624340057373047,2016-08-24
22.532577514648438,2016-08-25
22.40744400024414,2016-08-26
22.666051864624023,2016-08-29
22.774505615234375,2016-08-30
23.216646194458008,2016-08-31
23.15825080871582,2016-09-01
23.19162368774414,2016-09-02
23.033117294311523,2016-09-06
23.199960708618164,2016-09-07
22.807876586914062,2016-09-08
22.465839385986328,2016-09-09
22.86626434326172,2016-09-12
22.2906494140625,2016-09-13
22.382417678833008,2016-09-14
22.56594467163086,2016-09-15
22.449153900146484,2016-09-16
22.557605743408203,2016-09-19
22.357389450073242,2016-09-20
22.57428741455078,2016-09-21
22.92466163635254,2016-09-22
22.84958839416504,2016-09-23
22.774505615234375,2016-09-26
23.199960708618164,2016-09-27
23.208301544189453,2016-09-28
22.832904815673828,2016-09-29
23.358469009399414,2016-09-30
23.008089065551758,2016-10-03
22.799531936645508,2016-10-04
23.308414459228516,2016-10-05
22.515886306762695,2016-10-06
22.248937606811523,2016-10-07
22.298995971679688,2016-10-10
22.140493392944336,2016-10-11
22.11546516418457,2016-10-12
21.998674392700195,2016-10-13
22.27396583557129,2016-10-14
22.040382385253906,2016-10-17
22.223909378051758,2016-10-18
22.52423667907715,2016-10-19
22.6326847076416,2016-10-20
23.550334930419922,2016-10-21
24.017507553100586,2016-10-24
23.84231948852539,2016-10-25
23.94243049621582,2016-10-26
24.142641067504883,2016-10-27
24.276121139526367,2016-10-28
23.850662231445312,2016-10-31
23.825637817382812,2016-11-01
23.708845138549805,2016-11-02
23.57475471496582,2016-11-03
23.650175094604492,2016-11-04
24.396060943603516,2016-11-07
24.05245018005371,2016-11-08
25.326305389404297,2016-11-09
26.491220474243164,2016-11-10
27.220333099365234,2016-11-11
28.259532928466797,2016-11-14
27.941070556640625,2016-11-15
27.329282760620117,2016-11-16
28.016496658325195,2016-11-17
28.175724029541016,2016-11-18
28.175724029541016,2016-11-21
28.46904945373535,2016-11-22
29.298725128173828,2016-11-23
29.08083724975586,2016-11-25
28.410390853881836,2016-11-28
28.32657814025879,2016-11-29
28.96350860595703,2016-11-30
29.39091682434082,2016-12-01
28.90484619140625,2016-12-02
29.4244441986084,2016-12-05
29.8853702545166,2016-12-06
30.321165084838867,2016-12-07
30.715065002441406,2016-12-08
30.61448860168457,2016-12-09
30.12004280090332,2016-12-12
30.396591186523438,2016-12-13
30.12004280090332,2016-12-14
30.949722290039062,2016-12-15
30.69829559326172,2016-12-16
30.924583435058594,2016-12-19
31.22627067565918,2016-12-20
31.092191696166992,2016-12-21
30.907812118530273,2016-12-22
30.983243942260742,2016-12-23
31.008384704589844,2016-12-27
30.371456146240234,2016-12-28
30.245737075805664,2016-12-29
30.396591186523438,2016-12-30
31.05866813659668,2017-01-03
31.78778076171875,2017-01-04
30.93295669555664,2017-01-05
31.117332458496094,2017-01-06
30.924583435058594,2017-01-09
30.974849700927734,2017-01-10
30.47201156616211,2017-01-11
30.279264450073242,2017-01-12
30.438508987426758,2017-01-13
29.759658813476562,2017-01-17
30.086515426635742,2017-01-18
29.843475341796875,2017-01-19
30.371456146240234,2017-01-20
29.977571487426758,2017-01-23
30.23736572265625,2017-01-24
30.094884872436523,2017-01-25
30.748579025268555,2017-01-26
30.69829559326172,2017-01-27
30.564212799072266,2017-01-30
30.01947021484375,2017-01-31
30.170307159423828,2017-02-01
29.724533081054688,2017-02-02
30.708620071411133,2017-02-03
30.658161163330078,2017-02-06
30.321718215942383,2017-02-07
30.086219787597656,2017-02-08
30.691802978515625,2017-02-09
30.464704513549805,2017-02-10
30.826377868652344,2017-02-13
31.389925003051758,2017-02-14
31.35627555847168,2017-02-15
30.99460792541504,2017-02-16
30.85161781311035,2017-02-17
31.003009796142578,2017-02-21
30.93572425842285,2017-02-22
30.809553146362305,2017-02-23
30.68338966369629,2017-02-24
31.070297241210938,2017-02-27
30.48152732849121,2017-02-28
31.028247833251953,2017-03-01
30.25442886352539,2017-03-02
30.321718215942383,2017-03-03
29.926395416259766,2017-03-06
29.943222045898438,2017-03-07
30.035749435424805,2017-03-08
30.15349769592285,2017-03-09
30.288070678710938,2017-03-10
30.304899215698242,2017-03-13
30.212377548217773,2017-03-14
30.11144256591797,2017-03-15
30.136676788330078,2017-03-16
29.53948974609375,2017-03-17
28.76567840576172,2017-03-20
27.773178100585938,2017-03-21
27.823654174804688,2017-03-22
28.11802864074707,2017-03-23
28.0170955657959,2017-03-24
27.53767204284668,2017-03-27
28.311481475830078,2017-03-28
28.412418365478516,2017-03-29
28.95913314819336,2017-03-30
28.84978675842285,2017-03-31
28.395599365234375,2017-04-03
28.370357513427734,2017-04-04
27.97504425048828,2017-04-05
27.949813842773438,2017-04-06
27.890939712524414,2017-04-07
27.647016525268555,2017-04-10
27.798412322998047,2017-04-11
27.59654998779297,2017-04-12
27.226463317871094,2017-04-13
27.773178100585938,2017-04-17
27.630191802978516,2017-04-18
27.75635528564453,2017-04-19
28.47129249572754,2017-04-20
28.075977325439453,2017-04-21
28.513355255126953,2017-04-24
28.446063995361328,2017-04-25
27.949813842773438,2017-04-26
27.798412322998047,2017-04-27
23.38262939453125,2017-04-28
23.500385284423828,2017-05-01
24.282604217529297,2017-05-02
24.198495864868164,2017-05-03
24.223844528198242,2017-05-04
24.17315101623535,2017-05-05
23.978816986083984,2017-05-08
23.742238998413086,2017-05-09
23.454971313476562,2017-05-10
22.753681182861328,2017-05-11
22.466407775878906,2017-05-12
22.905771255493164,2017-05-15
22.67763900756836,2017-05-16
22.39036750793457,2017-05-17
22.39036750793457,2017-05-18
22.67763900756836,2017-05-19
22.736787796020508,2017-05-22
22.67763900756836,2017-05-23
22.64384651184082,2017-05-24
23.007160186767578,2017-05-25
23.12544822692871,2017-05-26
22.897323608398438,2017-05-30
22.686094284057617,2017-05-31
22.99871063232422,2017-06-01
23.150798797607422,2017-06-02
23.623947143554688,2017-06-05
23.90277862548828,2017-06-06
24.392831802368164,2017-06-07
24.223844528198242,2017-06-08
24.249191284179688,2017-06-09
24.299888610839844,2017-06-12
24.494218826293945,2017-06-13
24.696998596191406,2017-06-14
24.8997802734375,2017-06-15
24.781492233276367,2017-06-16
24.8575382232666,2017-06-19
24.874433517456055,2017-06-20
25.094114303588867,2017-06-21
24.756149291992188,2017-06-22
24.477317810058594,2017-06-23
25.07720947265625,2017-06-26
24.874433517456055,2017-06-27
25.17860221862793,2017-06-28
24.96737289428711,2017-06-29
25.19550132751465,2017-06-30
25.398283004760742,2017-07-03
25.161706924438477,2017-07-05
24.8237361907959,2017-07-06
25.094114303588867,2017-07-07
24.612504959106445,2017-07-10
24.587160110473633,2017-07-11
24.781492233276367,2017-07-12
24.806838989257812,2017-07-13
24.90822982788086,2017-07-14
25.05186653137207,2017-07-17
24.781492233276367,2017-07-18
24.933576583862305,2017-07-19
24.950475692749023,2017-07-20
26.082666397094727,2017-07-21
25.972827911376953,2017-07-24
26.09956169128418,2017-07-25
25.829187393188477,2017-07-26
25.634862899780273,2017-07-27
25.296884536743164,2017-07-28
25.61795997619629,2017-07-31
25.246196746826172,2017-08-01
25.398283004760742,2017-08-02
25.398283004760742,2017-08-03
25.364315032958984,2017-08-04
25.814367294311523,2017-08-07
26.086103439331055,2017-08-08
25.686992645263672,2017-08-09
24.89727783203125,2017-08-10
24.795377731323242,2017-08-11
25.16901206970215,2017-08-14
26.315372467041016,2017-08-15
26.21347427368164,2017-08-16
25.55962562561035,2017-08-17
25.53414535522461,2017-08-18
25.695486068725586,2017-08-21
25.7634220123291,2017-08-22
25.737947463989258,2017-08-23
25.865318298339844,2017-08-24
25.933252334594727,2017-08-25
25.720962524414062,2017-08-28
25.576608657836914,2017-08-29
26.035152435302734,2017-08-30
26.145544052124023,2017-08-31
26.255929946899414,2017-09-01
25.364315032958984,2017-09-05
25.440736770629883,2017-09-06
24.676496505737305,2017-09-07
24.243427276611328,2017-09-08
24.7529239654541,2017-09-11
24.78689193725586,2017-09-12
24.89727783203125,2017-09-13
24.37080192565918,2017-09-14
24.642536163330078,2017-09-15
24.846332550048828,2017-09-18
24.701974868774414,2017-09-19
24.62554931640625,2017-09-20
24.532142639160156,2017-09-21
25.0246524810791,2017-09-22
25.10107421875,2017-09-25
25.423749923706055,2017-09-26
26.27291488647461,2017-09-27
26.485204696655273,2017-09-28
26.36631965637207,2017-09-29
26.731456756591797,2017-10-02
26.935251235961914,2017-10-03
26.587100982666016,2017-10-04
26.88431167602539,2017-10-05
26.587100982666016,2017-10-06
26.697490692138672,2017-10-09
26.96073341369629,2017-10-10
26.680509567260742,2017-10-11
26.01816177368164,2017-10-12
26.17101287841797,2017-10-13
26.748437881469727,2017-10-16
26.306882858276367,2017-10-17
26.75693130493164,2017-10-18
26.92676544189453,2017-10-19
28.05613899230957,2017-10-20
27.750446319580078,2017-10-23
27.7249813079834,2017-10-24
27.495702743530273,2017-10-25
27.911785125732422,2017-10-26
27.971227645874023,2017-10-27
27.682514190673828,2017-10-30
27.699499130249023,2017-10-31
27.87782096862793,2017-11-01
28.20899772644043,2017-11-02
28.24311065673828,2017-11-03
27.953086853027344,2017-11-06
27.603357315063477,2017-11-07
27.355979919433594,2017-11-08
27.373043060302734,2017-11-09
27.355979919433594,2017-11-10
27.79954719543457,2017-11-13
27.773956298828125,2017-11-14
27.748361587524414,2017-11-15
28.473426818847656,2017-11-16
28.882871627807617,2017-11-17
28.882871627807617,2017-11-20
28.80609893798828,2017-11-21
28.720796585083008,2017-11-22
28.567256927490234,2017-11-24
28.328411102294922,2017-11-27
29.420270919799805,2017-11-28
30.153852462768555,2017-11-29
30.614473342895508,2017-11-30
30.657121658325195,2017-12-01
31.945159912109375,2017-12-04
31.825748443603516,2017-12-05
31.893985748291016,2017-12-06
31.851335525512695,2017-12-07
31.987817764282227,2017-12-08
32.06459045410156,2017-12-11
31.868391036987305,2017-12-12
31.254226684570312,2017-12-13
31.552791595458984,2017-12-14
31.7233943939209,2017-12-15
32.8493537902832,2017-12-18
32.56785583496094,2017-12-19
32.38020324707031,2017-12-20
32.92612838745117,2017-12-21
33.071136474609375,2017-12-22
33.019962310791016,2017-12-26
32.92612838745117,2017-12-27
33.24174499511719,2017-12-28
32.934661865234375,2017-12-29
33.14790725708008,2018-01-02
33.36968994140625,2018-01-03
33.6085319519043,2018-01-04
33.898563385009766,2018-01-05
33.48911666870117,2018-01-08
33.64264678955078,2018-01-09
33.830322265625,2018-01-10
33.91561508178711,2018-01-11
33.58293533325195,2018-01-12
32.3546142578125,2018-01-16
32.46550750732422,2018-01-17
31.817214965820312,2018-01-18
32.815242767333984,2018-01-19
33.71089172363281,2018-01-22
33.932682037353516,2018-01-23
33.898563385009766,2018-01-24
33.7620735168457,2018-01-25
34.29947280883789,2018-01-26
34.256813049316406,2018-01-29
33.80473327636719,2018-01-30
33.847381591796875,2018-01-31
33.830322265625,2018-02-01
33.119632720947266,2018-02-02
31.578392028808594,2018-02-05
32.25482940673828,2018-02-06
32.10926055908203,2018-02-07
29.951519012451172,2018-02-08
29.994335174560547,2018-02-09
31.0303897857666,2018-02-12
30.833450317382812,2018-02-13
31.424264907836914,2018-02-14
31.54413414001465,2018-02-15
31.4499454498291,2018-02-16
31.304386138916016,2018-02-20
31.312942504882812,2018-02-21
31.107460021972656,2018-02-22
31.809579849243164,2018-02-23
32.015071868896484,2018-02-26
31.518447875976562,2018-02-27
31.158824920654297,2018-02-28
30.696460723876953,2018-03-01
30.76495933532715,2018-03-02
31.021827697753906,2018-03-05
30.996143341064453,2018-03-06
31.081756591796875,2018-03-07
31.54413414001465,2018-03-08
31.92088508605957,2018-03-09
31.66400146484375,2018-03-12
31.407142639160156,2018-03-13
30.910524368286133,2018-03-14
29.686080932617188,2018-03-15
30.139894485473633,2018-03-16
30.191272735595703,2018-03-19
30.3111515045166,2018-03-20
30.22551155090332,2018-03-21
28.881210327148438,2018-03-22
27.83658790588379,2018-03-23
28.513025283813477,2018-03-26
27.97358512878418,2018-03-27
28.3503360748291,2018-03-28
28.709959030151367,2018-03-29
27.965024948120117,2018-04-02
28.624338150024414,2018-04-03
29.035335540771484,2018-04-04
29.79739761352539,2018-04-05
28.949708938598633,2018-04-06
28.992525100708008,2018-04-09
29.50627326965332,2018-04-10
29.317895889282227,2018-04-11
29.823089599609375,2018-04-12
29.172334671020508,2018-04-13
29.514833450317383,2018-04-16
29.6004581451416,2018-04-17
29.87445640563965,2018-04-18
30.268327713012695,2018-04-19
30.139894485473633,2018-04-20
29.73746109008789,2018-04-23
29.41208839416504,2018-04-24
28.504465103149414,2018-04-25
28.513025283813477,2018-04-26
28.3503360748291,2018-04-27
28.401708602905273,2018-04-30
28.324657440185547,2018-05-01
28.196216583251953,2018-05-02
27.511215209960938,2018-05-03
28.07038116455078,2018-05-04
28.14781379699707,2018-05-07
28.457509994506836,2018-05-08
29.016677856445312,2018-05-09
29.16292381286621,2018-05-10
29.34357452392578,2018-05-11
29.19731903076172,2018-05-14
29.429601669311523,2018-05-15
29.756505966186523,2018-05-16
30.048986434936523,2018-05-17
30.487720489501953,2018-05-18
