DXC,Date
2.5500502586364746,1989-05-09
2.5628011226654053,1989-05-10
2.5564260482788086,1989-05-11
2.645677328109741,1989-05-12
2.6520516872406006,1989-05-15
2.677553415298462,1989-05-16
2.690303087234497,1989-05-17
2.734928607940674,1989-05-18
2.792304515838623,1989-05-19
2.7668039798736572,1989-05-22
2.728553533554077,1989-05-23
2.728553533554077,1989-05-24
2.741304397583008,1989-05-25
2.7540547847747803,1989-05-26
2.741304397583008,1989-05-30
2.747678279876709,1989-05-31
2.7668039798736572,1989-06-01
2.8241806030273438,1989-06-02
2.8241806030273438,1989-06-05
2.843306541442871,1989-06-06
2.843306541442871,1989-06-07
2.8241806030273438,1989-06-08
2.8305563926696777,1989-06-09
2.8114306926727295,1989-06-12
2.792304515838623,1989-06-13
2.792304515838623,1989-06-14
2.7540547847747803,1989-06-15
2.798679828643799,1989-06-16
2.7604308128356934,1989-06-19
2.7604308128356934,1989-06-20
2.7540547847747803,1989-06-21
2.734928607940674,1989-06-22
2.8050551414489746,1989-06-23
2.798679828643799,1989-06-26
2.8050551414489746,1989-06-27
2.7540547847747803,1989-06-28
2.677553415298462,1989-06-29
2.671177864074707,1989-06-30
2.658428192138672,1989-07-03
2.658428192138672,1989-07-05
2.6648032665252686,1989-07-06
2.671177864074707,1989-07-07
2.6839284896850586,1989-07-10
2.6839284896850586,1989-07-11
2.671177864074707,1989-07-12
2.626551628112793,1989-07-13
2.6393027305603027,1989-07-14
2.6393027305603027,1989-07-17
2.620177745819092,1989-07-18
2.677553415298462,1989-07-19
2.7731802463531494,1989-07-20
2.8050551414489746,1989-07-21
2.779555082321167,1989-07-24
2.7604308128356934,1989-07-25
2.7731802463531494,1989-07-26
2.741304397583008,1989-07-27
2.677553415298462,1989-07-28
2.696678400039673,1989-07-31
2.677553415298462,1989-08-01
2.6648032665252686,1989-08-02
2.6393027305603027,1989-08-03
2.6648032665252686,1989-08-04
2.7030539512634277,1989-08-07
2.728553533554077,1989-08-08
2.6839284896850586,1989-08-09
2.690303087234497,1989-08-10
2.6520516872406006,1989-08-11
2.6393027305603027,1989-08-14
2.6393027305603027,1989-08-15
2.6393027305603027,1989-08-16
2.6138012409210205,1989-08-17
2.607426166534424,1989-08-18
2.601052761077881,1989-08-21
2.607426166534424,1989-08-22
2.620177745819092,1989-08-23
2.6648032665252686,1989-08-24
2.6839284896850586,1989-08-25
2.7030539512634277,1989-08-28
2.715804100036621,1989-08-29
2.715804100036621,1989-08-30
2.7094292640686035,1989-08-31
2.7094292640686035,1989-09-01
2.747678279876709,1989-09-05
2.8114306926727295,1989-09-06
2.7604308128356934,1989-09-07
2.715804100036621,1989-09-08
2.690303087234497,1989-09-11
2.715804100036621,1989-09-12
2.7094292640686035,1989-09-13
2.7030539512634277,1989-09-14
2.677553415298462,1989-09-15
2.658428192138672,1989-09-18
2.6520516872406006,1989-09-19
2.626551628112793,1989-09-20
2.601052761077881,1989-09-21
2.626551628112793,1989-09-22
2.6138012409210205,1989-09-25
2.6138012409210205,1989-09-26
2.601052761077881,1989-09-27
2.5755515098571777,1989-09-28
2.6138012409210205,1989-09-29
2.671177864074707,1989-10-02
2.6839284896850586,1989-10-03
2.677553415298462,1989-10-04
2.7221784591674805,1989-10-05
2.690303087234497,1989-10-06
2.6839284896850586,1989-10-09
2.696678400039673,1989-10-10
2.677553415298462,1989-10-11
2.671177864074707,1989-10-12
2.5628011226654053,1989-10-13
2.5118000507354736,1989-10-16
2.518174886703491,1989-10-17
2.518174886703491,1989-10-18
2.543674945831299,1989-10-19
2.5691757202148438,1989-10-20
2.5755515098571777,1989-10-23
2.5691757202148438,1989-10-24
2.5628011226654053,1989-10-25
2.5628011226654053,1989-10-26
2.6138012409210205,1989-10-27
2.620177745819092,1989-10-30
2.671177864074707,1989-10-31
2.6520516872406006,1989-11-01
2.6520516872406006,1989-11-02
2.626551628112793,1989-11-03
2.601052761077881,1989-11-06
2.6138012409210205,1989-11-07
2.626551628112793,1989-11-08
2.645677328109741,1989-11-09
2.6648032665252686,1989-11-10
2.6648032665252686,1989-11-13
2.7030539512634277,1989-11-14
2.7604308128356934,1989-11-15
2.8114306926727295,1989-11-16
2.9261817932128906,1989-11-17
2.843306541442871,1989-11-20
2.8050551414489746,1989-11-21
2.8305563926696777,1989-11-22
2.8496816158294678,1989-11-24
2.862431526184082,1989-11-27
2.8688066005706787,1989-11-28
2.8560571670532227,1989-11-29
2.8560571670532227,1989-11-30
2.8496816158294678,1989-12-01
2.8496816158294678,1989-12-04
2.8305563926696777,1989-12-05
2.817805767059326,1989-12-06
2.8305563926696777,1989-12-07
2.843306541442871,1989-12-08
2.8560571670532227,1989-12-11
2.8751814365386963,1989-12-12
2.8879330158233643,1989-12-13
2.9070582389831543,1989-12-14
2.958059310913086,1989-12-15
2.862431526184082,1989-12-18
2.881556749343872,1989-12-19
2.8751814365386963,1989-12-20
2.9070582389831543,1989-12-21
2.9198086261749268,1989-12-22
2.9198086261749268,1989-12-26
2.958059310913086,1989-12-27
2.9453070163726807,1989-12-28
2.9453070163726807,1989-12-29
2.9389336109161377,1990-01-02
2.9198086261749268,1990-01-03
2.8688066005706787,1990-01-04
2.8560571670532227,1990-01-05
2.9006831645965576,1990-01-08
2.9261817932128906,1990-01-09
2.9453070163726807,1990-01-10
2.9453070163726807,1990-01-11
2.7731802463531494,1990-01-12
2.7094292640686035,1990-01-15
2.741304397583008,1990-01-16
2.7668039798736572,1990-01-17
2.747678279876709,1990-01-18
2.7540547847747803,1990-01-19
2.690303087234497,1990-01-22
2.645677328109741,1990-01-23
2.6393027305603027,1990-01-24
2.4862992763519287,1990-01-25
2.499049186706543,1990-01-26
2.4671738147735596,1990-01-29
2.4480488300323486,1990-01-30
2.4352986812591553,1990-01-31
2.3842971324920654,1990-02-01
2.422548294067383,1990-02-02
2.44167423248291,1990-02-05
2.4352986812591553,1990-02-06
2.5054237842559814,1990-02-07
2.543674945831299,1990-02-08
2.5564260482788086,1990-02-09
2.518174886703491,1990-02-12
2.518174886703491,1990-02-13
2.518174886703491,1990-02-14
2.524550199508667,1990-02-15
2.499049186706543,1990-02-16
2.4480488300323486,1990-02-20
2.422548294067383,1990-02-21
2.352421760559082,1990-02-22
2.307795763015747,1990-02-23
2.2695438861846924,1990-02-26
2.2759196758270264,1990-02-27
2.2759196758270264,1990-02-28
2.244044542312622,1990-03-01
2.244044542312622,1990-03-02
2.263169765472412,1990-03-05
2.295046329498291,1990-03-06
2.3014211654663086,1990-03-07
2.326920509338379,1990-03-08
2.295046329498291,1990-03-09
2.2312936782836914,1990-03-12
2.288670301437378,1990-03-13
2.346046209335327,1990-03-14
2.365171432495117,1990-03-15
2.3842971324920654,1990-03-16
2.4352986812591553,1990-03-19
2.4671738147735596,1990-03-20
2.4289231300354004,1990-03-21
2.390672445297241,1990-03-22
2.377922534942627,1990-03-23
2.371547222137451,1990-03-26
2.3205463886260986,1990-03-27
2.333296060562134,1990-03-28
2.326920509338379,1990-03-29
2.3205463886260986,1990-03-30
2.244044542312622,1990-04-02
2.2504191398620605,1990-04-03
2.2312936782836914,1990-04-04
2.2185440063476562,1990-04-05
2.167543411254883,1990-04-06
2.1866683959960938,1990-04-09
2.065540313720703,1990-04-10
2.135667085647583,1990-04-11
2.154792308807373,1990-04-12
2.1292920112609863,1990-04-16
2.097416639328003,1990-04-17
2.1165428161621094,1990-04-18
2.1292920112609863,1990-04-19
2.148418426513672,1990-04-20
2.167543411254883,1990-04-23
2.148418426513672,1990-04-24
2.2504191398620605,1990-04-25
2.199418067932129,1990-04-26
2.2057931423187256,1990-04-27
2.2695438861846924,1990-04-30
2.295046329498291,1990-05-01
2.3205463886260986,1990-05-02
2.326920509338379,1990-05-03
2.307795763015747,1990-05-04
2.31417179107666,1990-05-07
2.31417179107666,1990-05-08
2.282294988632202,1990-05-09
2.2695438861846924,1990-05-10
2.2567951679229736,1990-05-11
2.295046329498291,1990-05-14
2.31417179107666,1990-05-15
2.307795763015747,1990-05-16
2.326920509338379,1990-05-17
2.3396713733673096,1990-05-18
2.3205463886260986,1990-05-21
2.31417179107666,1990-05-22
2.333296060562134,1990-05-23
2.390672445297241,1990-05-24
2.4034223556518555,1990-05-25
2.5118000507354736,1990-05-29
2.5118000507354736,1990-05-30
2.5054237842559814,1990-05-31
2.524550199508667,1990-06-01
2.5309250354766846,1990-06-04
2.5118000507354736,1990-06-05
2.4862992763519287,1990-06-06
2.499049186706543,1990-06-07
2.499049186706543,1990-06-08
2.4862992763519287,1990-06-11
2.4480488300323486,1990-06-12
2.416172981262207,1990-06-13
2.44167423248291,1990-06-14
2.4352986812591553,1990-06-15
2.4289231300354004,1990-06-18
2.4352986812591553,1990-06-19
2.4289231300354004,1990-06-20
2.4289231300354004,1990-06-21
2.4289231300354004,1990-06-22
2.371547222137451,1990-06-25
2.333296060562134,1990-06-26
2.377922534942627,1990-06-27
2.397047519683838,1990-06-28
2.422548294067383,1990-06-29
2.365171432495117,1990-07-02
2.333296060562134,1990-07-03
2.3205463886260986,1990-07-05
2.333296060562134,1990-07-06
2.295046329498291,1990-07-09
2.2695438861846924,1990-07-10
2.282294988632202,1990-07-11
2.288670301437378,1990-07-12
2.31417179107666,1990-07-13
2.333296060562134,1990-07-16
2.307795763015747,1990-07-17
2.244044542312622,1990-07-18
2.2504191398620605,1990-07-19
2.2312936782836914,1990-07-20
2.2185440063476562,1990-07-23
2.199418067932129,1990-07-24
2.2185440063476562,1990-07-25
2.244044542312622,1990-07-26
2.2567951679229736,1990-07-27
2.2504191398620605,1990-07-30
2.2376694679260254,1990-07-31
2.199418067932129,1990-08-01
2.1930434703826904,1990-08-02
2.135667085647583,1990-08-03
2.097416639328003,1990-08-06
2.1101670265197754,1990-08-07
2.1229171752929688,1990-08-08
2.154792308807373,1990-08-09
2.1229171752929688,1990-08-10
2.1229171752929688,1990-08-13
2.1165428161621094,1990-08-14
2.1229171752929688,1990-08-15
2.0910415649414062,1990-08-16
2.0464155673980713,1990-08-17
2.040040969848633,1990-08-20
2.0017893314361572,1990-08-21
2.0081653594970703,1990-08-22
1.9507884979248047,1990-08-23
1.9316632747650146,1990-08-24
2.0464155673980713,1990-08-27
2.033665418624878,1990-08-28
2.0209150314331055,1990-08-29
2.014540195465088,1990-08-30
1.995413899421692,1990-08-31
2.014540195465088,1990-09-04
2.052790641784668,1990-09-05
2.0209150314331055,1990-09-06
2.078291893005371,1990-09-07
2.065540313720703,1990-09-10
2.033665418624878,1990-09-11
2.027289867401123,1990-09-12
2.014540195465088,1990-09-13
1.9571633338928223,1990-09-14
1.969914197921753,1990-09-17
1.9571633338928223,1990-09-18
1.9316632747650146,1990-09-19
1.9444133043289185,1990-09-20
1.9444133043289185,1990-09-21
1.8806630373001099,1990-09-24
1.912537932395935,1990-09-25
1.9252880811691284,1990-09-26
1.9252880811691284,1990-09-27
1.9507884979248047,1990-09-28
2.1037919521331787,1990-10-01
2.071915864944458,1990-10-02
2.0464155673980713,1990-10-03
2.078291893005371,1990-10-04
2.0910415649414062,1990-10-05
2.1037919521331787,1990-10-08
2.0910415649414062,1990-10-09
2.065540313720703,1990-10-10
2.040040969848633,1990-10-11
2.0464155673980713,1990-10-12
2.040040969848633,1990-10-15
1.989039659500122,1990-10-16
1.9507884979248047,1990-10-17
2.033665418624878,1990-10-18
2.033665418624878,1990-10-19
2.033665418624878,1990-10-22
2.027289867401123,1990-10-23
2.065540313720703,1990-10-24
2.0910415649414062,1990-10-25
2.052790641784668,1990-10-26
2.078291893005371,1990-10-29
2.148418426513672,1990-10-30
2.1739187240600586,1990-10-31
2.161167621612549,1990-11-01
2.2504191398620605,1990-11-02
2.2312936782836914,1990-11-05
2.244044542312622,1990-11-06
2.244044542312622,1990-11-07
2.2504191398620605,1990-11-08
2.282294988632202,1990-11-09
2.307795763015747,1990-11-12
2.326920509338379,1990-11-13
2.3396713733673096,1990-11-14
2.3396713733673096,1990-11-15
2.3842971324920654,1990-11-16
2.3842971324920654,1990-11-19
2.3842971324920654,1990-11-20
2.422548294067383,1990-11-21
2.4034223556518555,1990-11-23
2.371547222137451,1990-11-26
2.397047519683838,1990-11-27
2.422548294067383,1990-11-28
2.4352986812591553,1990-11-29
2.499049186706543,1990-11-30
2.537299394607544,1990-12-03
2.518174886703491,1990-12-04
2.499049186706543,1990-12-05
2.499049186706543,1990-12-06
2.4926745891571045,1990-12-07
2.4480488300323486,1990-12-10
2.3842971324920654,1990-12-11
2.397047519683838,1990-12-12
2.397047519683838,1990-12-13
2.397047519683838,1990-12-14
2.390672445297241,1990-12-17
2.4480488300323486,1990-12-18
2.4926745891571045,1990-12-19
2.518174886703491,1990-12-20
2.4480488300323486,1990-12-21
2.4480488300323486,1990-12-24
2.499049186706543,1990-12-26
2.524550199508667,1990-12-27
2.518174886703491,1990-12-28
2.4926745891571045,1990-12-31
2.518174886703491,1991-01-02
2.5118000507354736,1991-01-03
2.5309250354766846,1991-01-04
2.518174886703491,1991-01-07
2.4862992763519287,1991-01-08
2.4926745891571045,1991-01-09
2.5118000507354736,1991-01-10
2.5309250354766846,1991-01-11
2.518174886703491,1991-01-14
2.5564260482788086,1991-01-15
2.620177745819092,1991-01-16
2.6648032665252686,1991-01-17
2.7030539512634277,1991-01-18
2.696678400039673,1991-01-21
2.690303087234497,1991-01-22
2.6138012409210205,1991-01-23
2.5054237842559814,1991-01-24
2.518174886703491,1991-01-25
2.543674945831299,1991-01-28
2.543674945831299,1991-01-29
2.581925630569458,1991-01-30
2.677553415298462,1991-01-31
2.728553533554077,1991-02-01
2.843306541442871,1991-02-04
2.9070582389831543,1991-02-05
2.9325578212738037,1991-02-06
2.881556749343872,1991-02-07
2.8943076133728027,1991-02-08
3.0026843547821045,1991-02-11
2.9325578212738037,1991-02-12
2.9453070163726807,1991-02-13
2.989933967590332,1991-02-14
3.0026843547821045,1991-02-15
3.0026843547821045,1991-02-19
2.977184295654297,1991-02-20
2.989933967590332,1991-02-21
3.0026843547821045,1991-02-22
3.0855607986450195,1991-02-25
3.0536856651306152,1991-02-26
3.0728111267089844,1991-02-27
3.0728111267089844,1991-02-28
3.0728111267089844,1991-03-01
3.0536856651306152,1991-03-04
3.1556875705718994,1991-03-05
3.1939380168914795,1991-03-06
3.225813627243042,1991-03-07
3.244939088821411,1991-03-08
3.213064670562744,1991-03-11
3.162062883377075,1991-03-12
3.162062883377075,1991-03-13
3.1365625858306885,1991-03-14
3.1429381370544434,1991-03-15
3.111062526702881,1991-03-18
3.111062526702881,1991-03-19
3.1365625858306885,1991-03-20
3.0855607986450195,1991-03-21
3.060060977935791,1991-03-22
3.111062526702881,1991-03-25
3.206688165664673,1991-03-26
3.3023147583007812,1991-03-27
3.3915679454803467,1991-03-28
3.3915679454803467,1991-04-01
3.4808189868927,1991-04-02
3.487194061279297,1991-04-03
3.4744443893432617,1991-04-04
3.378817081451416,1991-04-05
3.3979415893554688,1991-04-08
3.3915679454803467,1991-04-09
3.4553184509277344,1991-04-10
3.570070266723633,1991-04-11
3.5955710411071777,1991-04-12
3.5955710411071777,1991-04-15
3.6338210105895996,1991-04-16
3.7358241081237793,1991-04-17
3.6465723514556885,1991-04-18
3.601947784423828,1991-04-19
3.506319284439087,1991-04-22
3.3915679454803467,1991-04-23
3.36606764793396,1991-04-24
3.3596928119659424,1991-04-25
3.4298174381256104,1991-04-26
3.36606764793396,1991-04-29
3.3278167247772217,1991-04-30
3.36606764793396,1991-05-01
3.4298174381256104,1991-05-02
3.525444269180298,1991-05-03
3.506319284439087,1991-05-06
3.506319284439087,1991-05-07
3.512694835662842,1991-05-08
3.5445706844329834,1991-05-09
3.442568063735962,1991-05-10
3.3915679454803467,1991-05-13
3.3278167247772217,1991-05-14
3.2576892375946045,1991-05-15
3.2576892375946045,1991-05-16
3.225813627243042,1991-05-17
3.2194390296936035,1991-05-20
3.315066337585449,1991-05-21
3.4106931686401367,1991-05-22
3.442568063735962,1991-05-23
3.4298174381256104,1991-05-24
3.33419132232666,1991-05-28
3.33419132232666,1991-05-29
3.315066337585449,1991-05-30
3.35331654548645,1991-05-31
3.3915679454803467,1991-06-03
3.295940399169922,1991-06-04
3.321441650390625,1991-06-05
3.3596928119659424,1991-06-06
3.35331654548645,1991-06-07
3.3851921558380127,1991-06-10
3.4553184509277344,1991-06-11
3.3851921558380127,1991-06-12
3.4553184509277344,1991-06-13
3.4808189868927,1991-06-14
3.436192035675049,1991-06-17
3.417067050933838,1991-06-18
3.4043192863464355,1991-06-19
3.4043192863464355,1991-06-20
3.436192035675049,1991-06-21
3.4106931686401367,1991-06-24
3.3915679454803467,1991-06-25
3.4808189868927,1991-06-26
3.538195848464966,1991-06-27
3.525444269180298,1991-06-28
3.5955710411071777,1991-07-01
3.5573201179504395,1991-07-02
3.4999442100524902,1991-07-03
3.550945997238159,1991-07-05
3.5318195819854736,1991-07-08
3.442568063735962,1991-07-09
3.468069314956665,1991-07-10
3.525444269180298,1991-07-11
3.512694835662842,1991-07-12
3.6720733642578125,1991-07-15
3.601947784423828,1991-07-16
3.576444625854492,1991-07-17
3.570070266723633,1991-07-18
3.5828216075897217,1991-07-19
3.5190699100494385,1991-07-22
3.4744443893432617,1991-07-23
3.4999442100524902,1991-07-24
3.4999442100524902,1991-07-25
3.4744443893432617,1991-07-26
3.1365625858306885,1991-07-29
2.9070582389831543,1991-07-30
2.8943076133728027,1991-07-31
2.9006831645965576,1991-08-01
2.8879330158233643,1991-08-02
2.741304397583008,1991-08-05
2.8050551414489746,1991-08-06
2.7221784591674805,1991-08-07
2.741304397583008,1991-08-08
2.8305563926696777,1991-08-09
2.7859292030334473,1991-08-12
2.741304397583008,1991-08-13
2.7731802463531494,1991-08-14
2.7731802463531494,1991-08-15
2.7540547847747803,1991-08-16
2.7030539512634277,1991-08-19
2.7859292030334473,1991-08-20
2.881556749343872,1991-08-21
2.9261817932128906,1991-08-22
2.9198086261749268,1991-08-23
2.951683282852173,1991-08-26
2.9325578212738037,1991-08-27
2.9835586547851562,1991-08-28
3.0154354572296143,1991-08-29
3.0218098163604736,1991-08-30
2.9835586547851562,1991-09-03
2.958059310913086,1991-09-04
2.9325578212738037,1991-09-05
2.9325578212738037,1991-09-06
2.958059310913086,1991-09-09
2.9198086261749268,1991-09-10
2.977184295654297,1991-09-11
2.9835586547851562,1991-09-12
2.9835586547851562,1991-09-13
2.989933967590332,1991-09-16
2.996309757232666,1991-09-17
2.9835586547851562,1991-09-18
3.0026843547821045,1991-09-19
3.0409352779388428,1991-09-20
3.1684377193450928,1991-09-23
3.3023147583007812,1991-09-24
3.295940399169922,1991-09-25
3.295940399169922,1991-09-26
3.3023147583007812,1991-09-27
3.251315116882324,1991-09-30
3.315066337585449,1991-10-01
3.321441650390625,1991-10-02
3.3596928119659424,1991-10-03
3.3023147583007812,1991-10-04
3.2768146991729736,1991-10-07
3.2831900119781494,1991-10-08
3.2385642528533936,1991-10-09
3.2704408168792725,1991-10-10
3.2640647888183594,1991-10-11
3.3469417095184326,1991-10-14
3.436192035675049,1991-10-15
3.468069314956665,1991-10-16
3.448943853378296,1991-10-17
3.4298174381256104,1991-10-18
3.4106931686401367,1991-10-21
3.3724424839019775,1991-10-22
3.3979415893554688,1991-10-23
3.4043192863464355,1991-10-24
3.417067050933838,1991-10-25
3.442568063735962,1991-10-28
3.448943853378296,1991-10-29
3.4744443893432617,1991-10-30
3.468069314956665,1991-10-31
3.4106931686401367,1991-11-01
3.3724424839019775,1991-11-04
3.33419132232666,1991-11-05
3.4043192863464355,1991-11-06
3.5445706844329834,1991-11-07
3.5573201179504395,1991-11-08
3.506319284439087,1991-11-11
3.525444269180298,1991-11-12
3.4935693740844727,1991-11-13
3.4935693740844727,1991-11-14
3.3979415893554688,1991-11-15
3.4298174381256104,1991-11-18
3.3596928119659424,1991-11-19
3.4298174381256104,1991-11-20
3.378817081451416,1991-11-21
3.33419132232666,1991-11-22
3.3023147583007812,1991-11-25
3.3405675888061523,1991-11-26
3.2895662784576416,1991-11-27
3.2831900119781494,1991-11-29
3.2895662784576416,1991-12-02
3.251315116882324,1991-12-03
3.3278167247772217,1991-12-04
3.3023147583007812,1991-12-05
3.244939088821411,1991-12-06
3.2321887016296387,1991-12-09
3.244939088821411,1991-12-10
3.251315116882324,1991-12-11
3.2895662784576416,1991-12-12
3.3469417095184326,1991-12-13
3.4298174381256104,1991-12-16
3.468069314956665,1991-12-17
3.448943853378296,1991-12-18
3.468069314956665,1991-12-19
3.6465723514556885,1991-12-20
3.6656973361968994,1991-12-23
3.7677001953125,1991-12-24
3.89520263671875,1991-12-26
4.041830062866211,1991-12-27
4.029080390930176,1991-12-30
4.124706268310547,1991-12-31
4.009954452514648,1992-01-02
3.9462032318115234,1992-01-03
3.990827798843384,1992-01-06
3.965329647064209,1992-01-07
4.016331195831299,1992-01-08
4.0035786628723145,1992-01-09
4.029080390930176,1992-01-10
4.022704124450684,1992-01-13
4.009954452514648,1992-01-14
4.016331195831299,1992-01-15
4.092831134796143,1992-01-16
4.111956596374512,1992-01-17
4.054579734802246,1992-01-20
4.080081939697266,1992-01-21
4.131080627441406,1992-01-22
4.194833755493164,1992-01-23
4.1820831298828125,1992-01-24
4.118332386016846,1992-01-27
4.092831134796143,1992-01-28
4.080081939697266,1992-01-29
4.0482048988342285,1992-01-30
4.029080390930176,1992-01-31
4.016331195831299,1992-02-03
4.022704124450684,1992-02-04
4.029080390930176,1992-02-05
4.067330360412598,1992-02-06
4.067330360412598,1992-02-07
4.073705673217773,1992-02-10
4.080081939697266,1992-02-11
4.118332386016846,1992-02-12
4.328710556030273,1992-02-13
4.092831134796143,1992-02-14
4.060955047607422,1992-02-18
4.0482048988342285,1992-02-19
4.143832206726074,1992-02-20
4.156583309173584,1992-02-21
4.169332504272461,1992-02-24
4.143832206726074,1992-02-25
4.092831134796143,1992-02-26
4.233086109161377,1992-02-27
4.201208591461182,1992-02-28
3.89520263671875,1992-03-02
3.990827798843384,1992-03-03
3.850576162338257,1992-03-04
3.7485744953155518,1992-03-05
3.7358241081237793,1992-03-06
3.7740743160247803,1992-03-09
3.82507586479187,1992-03-10
3.850576162338257,1992-03-11
3.82507586479187,1992-03-12
3.82507586479187,1992-03-13
3.850576162338257,1992-03-16
3.82507586479187,1992-03-17
3.6593213081359863,1992-03-18
3.652947187423706,1992-03-19
3.538195848464966,1992-03-20
3.4553184509277344,1992-03-23
3.468069314956665,1992-03-24
3.468069314956665,1992-03-25
3.4808189868927,1992-03-26
3.468069314956665,1992-03-27
3.4808189868927,1992-03-30
3.4999442100524902,1992-03-31
3.4616925716400146,1992-04-01
3.3724424839019775,1992-04-02
3.36606764793396,1992-04-03
3.36606764793396,1992-04-06
3.3979415893554688,1992-04-07
3.315066337585449,1992-04-08
3.2640647888183594,1992-04-09
3.244939088821411,1992-04-10
3.2576892375946045,1992-04-13
3.2895662784576416,1992-04-14
3.4744443893432617,1992-04-15
3.5955710411071777,1992-04-16
3.5445706844329834,1992-04-20
3.487194061279297,1992-04-21
3.468069314956665,1992-04-22
3.4808189868927,1992-04-23
3.525444269180298,1992-04-24
3.4553184509277344,1992-04-27
3.468069314956665,1992-04-28
3.4744443893432617,1992-04-29
3.506319284439087,1992-04-30
3.4999442100524902,1992-05-01
3.506319284439087,1992-05-04
3.4999442100524902,1992-05-05
3.5891966819763184,1992-05-06
3.601947784423828,1992-05-07
3.621072769165039,1992-05-08
3.6465723514556885,1992-05-11
3.6593213081359863,1992-05-12
3.691197156906128,1992-05-13
3.6338210105895996,1992-05-14
3.6848230361938477,1992-05-15
3.6720733642578125,1992-05-18
3.723074436187744,1992-05-19
3.7932000160217285,1992-05-20
3.799576759338379,1992-05-21
3.8760766983032227,1992-05-22
3.786825180053711,1992-05-26
3.82507586479187,1992-05-27
3.8760766983032227,1992-05-28
3.882452964782715,1992-05-29
3.8760766983032227,1992-06-01
3.697572946548462,1992-06-02
3.5573201179504395,1992-06-03
3.5445706844329834,1992-06-04
3.5190699100494385,1992-06-05
3.4999442100524902,1992-06-08
3.468069314956665,1992-06-09
3.4553184509277344,1992-06-10
3.417067050933838,1992-06-11
3.378817081451416,1992-06-12
3.3915679454803467,1992-06-15
3.378817081451416,1992-06-16
3.35331654548645,1992-06-17
3.2640647888183594,1992-06-18
3.2385642528533936,1992-06-19
3.1875627040863037,1992-06-22
3.1748125553131104,1992-06-23
3.162062883377075,1992-06-24
3.1174373626708984,1992-06-25
3.1301867961883545,1992-06-26
3.1748125553131104,1992-06-29
3.2003138065338135,1992-06-30
3.162062883377075,1992-07-01
3.181187391281128,1992-07-02
3.162062883377075,1992-07-06
3.1365625858306885,1992-07-07
3.0728111267089844,1992-07-08
3.1748125553131104,1992-07-09
3.1875627040863037,1992-07-10
3.181187391281128,1992-07-13
3.162062883377075,1992-07-14
3.1365625858306885,1992-07-15
3.0855607986450195,1992-07-16
3.0536856651306152,1992-07-17
2.970808506011963,1992-07-20
2.9453070163726807,1992-07-21
2.958059310913086,1992-07-22
3.0154354572296143,1992-07-23
3.0218098163604736,1992-07-24
3.0409352779388428,1992-07-27
3.034559965133667,1992-07-28
3.2194390296936035,1992-07-29
3.315066337585449,1992-07-30
3.3469417095184326,1992-07-31
3.3278167247772217,1992-08-03
3.3023147583007812,1992-08-04
3.3023147583007812,1992-08-05
3.321441650390625,1992-08-06
3.2895662784576416,1992-08-07
3.2640647888183594,1992-08-10
3.251315116882324,1992-08-11
3.2385642528533936,1992-08-12
3.251315116882324,1992-08-13
3.2895662784576416,1992-08-14
3.251315116882324,1992-08-17
3.2895662784576416,1992-08-18
3.3023147583007812,1992-08-19
3.33419132232666,1992-08-20
3.3405675888061523,1992-08-21
3.321441650390625,1992-08-24
3.295940399169922,1992-08-25
3.295940399169922,1992-08-26
3.2895662784576416,1992-08-27
3.2704408168792725,1992-08-28
3.2704408168792725,1992-08-31
3.308690309524536,1992-09-01
3.4106931686401367,1992-09-02
3.36606764793396,1992-09-03
3.3596928119659424,1992-09-04
3.3596928119659424,1992-09-08
3.3405675888061523,1992-09-09
3.36606764793396,1992-09-10
3.3596928119659424,1992-09-11
3.436192035675049,1992-09-14
3.448943853378296,1992-09-15
3.4999442100524902,1992-09-16
3.4935693740844727,1992-09-17
3.506319284439087,1992-09-18
3.4935693740844727,1992-09-21
3.4744443893432617,1992-09-22
3.512694835662842,1992-09-23
3.5573201179504395,1992-09-24
3.5445706844329834,1992-09-25
3.4553184509277344,1992-09-28
3.468069314956665,1992-09-29
3.487194061279297,1992-09-30
3.442568063735962,1992-10-01
3.417067050933838,1992-10-02
3.4298174381256104,1992-10-05
3.4106931686401367,1992-10-06
3.378817081451416,1992-10-07
3.3915679454803467,1992-10-08
3.4043192863464355,1992-10-09
3.4298174381256104,1992-10-12
3.3915679454803467,1992-10-13
3.4043192863464355,1992-10-14
3.4808189868927,1992-10-15
3.4808189868927,1992-10-16
3.442568063735962,1992-10-19
3.417067050933838,1992-10-20
3.4298174381256104,1992-10-21
3.378817081451416,1992-10-22
3.3915679454803467,1992-10-23
3.5445706844329834,1992-10-26
3.5573201179504395,1992-10-27
3.6083219051361084,1992-10-28
3.5891966819763184,1992-10-29
3.5573201179504395,1992-10-30
3.5190699100494385,1992-11-02
3.570070266723633,1992-11-03
3.5828216075897217,1992-11-04
3.576444625854492,1992-11-05
3.6083219051361084,1992-11-06
3.6593213081359863,1992-11-09
3.742198944091797,1992-11-10
3.837826728820801,1992-11-11
3.8059513568878174,1992-11-12
3.799576759338379,1992-11-13
3.7804505825042725,1992-11-16
3.7740743160247803,1992-11-17
3.786825180053711,1992-11-18
3.82507586479187,1992-11-19
3.82507586479187,1992-11-20
3.82507586479187,1992-11-23
3.9079525470733643,1992-11-24
4.035455226898193,1992-11-25
4.035455226898193,1992-11-27
