CZR,Date
66.38999938964844,2022-05-04
62.95000076293945,2022-05-05
59.95000076293945,2022-05-06
52.95000076293945,2022-05-09
50.77000045776367,2022-05-10
48.36000061035156,2022-05-11
49.83000183105469,2022-05-12
54.9900016784668,2022-05-13
51.9900016784668,2022-05-16
51.400001525878906,2022-05-17
47.95000076293945,2022-05-18
48.630001068115234,2022-05-19
50.11000061035156,2022-05-20
48.25,2022-05-23
43.13999938964844,2022-05-24
46.400001525878906,2022-05-25
51.02000045776367,2022-05-26
51.599998474121094,2022-05-27
50.16999816894531,2022-05-31
49.560001373291016,2022-06-01
51.869998931884766,2022-06-02
50.599998474121094,2022-06-03
52.34000015258789,2022-06-06
52.369998931884766,2022-06-07
52.150001525878906,2022-06-08
50.15999984741211,2022-06-09
45.5,2022-06-10
39.63999938964844,2022-06-13
39.38999938964844,2022-06-14
41.38999938964844,2022-06-15
37.66999816894531,2022-06-16
39.650001525878906,2022-06-17
40.11000061035156,2022-06-21
39.959999084472656,2022-06-22
39.52000045776367,2022-06-23
44.470001220703125,2022-06-24
44.04999923706055,2022-06-27
42.970001220703125,2022-06-28
40.27000045776367,2022-06-29
38.29999923706055,2022-06-30
38.529998779296875,2022-07-01
42.2599983215332,2022-07-05
40.31999969482422,2022-07-06
41.529998779296875,2022-07-07
39.59000015258789,2022-07-08
38.209999084472656,2022-07-11
38.720001220703125,2022-07-12
38.13999938964844,2022-07-13
35.38999938964844,2022-07-14
37.650001525878906,2022-07-15
38.599998474121094,2022-07-18
41.790000915527344,2022-07-19
44.25,2022-07-20
44.08000183105469,2022-07-21
42.650001525878906,2022-07-22
42.18000030517578,2022-07-25
40.29999923706055,2022-07-26
43.869998931884766,2022-07-27
44.88999938964844,2022-07-28
45.689998626708984,2022-07-29
46.040000915527344,2022-08-01
49.16999816894531,2022-08-02
49.2599983215332,2022-08-03
48.18000030517578,2022-08-04
47.66999816894531,2022-08-05
49.029998779296875,2022-08-08
46.099998474121094,2022-08-09
48.400001525878906,2022-08-10
49.33000183105469,2022-08-11
51.369998931884766,2022-08-12
51.40999984741211,2022-08-15
52.04999923706055,2022-08-16
49.189998626708984,2022-08-17
49.15999984741211,2022-08-18
46.709999084472656,2022-08-19
44.63999938964844,2022-08-22
45.66999816894531,2022-08-23
45.9900016784668,2022-08-24
46.849998474121094,2022-08-25
44.310001373291016,2022-08-26
44.13999938964844,2022-08-29
43.209999084472656,2022-08-30
43.119998931884766,2022-08-31
42.5,2022-09-01
42.599998474121094,2022-09-02
43.599998474121094,2022-09-06
45.27000045776367,2022-09-07
46.18000030517578,2022-09-08
48.33000183105469,2022-09-09
49.880001068115234,2022-09-12
45.58000183105469,2022-09-13
46.2599983215332,2022-09-14
46.650001525878906,2022-09-15
45.08000183105469,2022-09-16
46.43000030517578,2022-09-19
45.16999816894531,2022-09-20
41.540000915527344,2022-09-21
37.619998931884766,2022-09-22
35.369998931884766,2022-09-23
33.77000045776367,2022-09-26
32.939998626708984,2022-09-27
34.5,2022-09-28
32.41999816894531,2022-09-29
32.2599983215332,2022-09-30
34.150001525878906,2022-10-03
38.04999923706055,2022-10-04
38.52000045776367,2022-10-05
38.619998931884766,2022-10-06
37.279998779296875,2022-10-07
35.380001068115234,2022-10-10
35.189998626708984,2022-10-11
36.11000061035156,2022-10-12
36.349998474121094,2022-10-13
35.33000183105469,2022-10-14
37.650001525878906,2022-10-17
38.86000061035156,2022-10-18
37.310001373291016,2022-10-19
37.40999984741211,2022-10-20
39.61000061035156,2022-10-21
41.41999816894531,2022-10-24
42.4900016784668,2022-10-25
42.529998779296875,2022-10-26
41.5099983215332,2022-10-27
44.099998474121094,2022-10-28
43.72999954223633,2022-10-31
44.38999938964844,2022-11-01
44.08000183105469,2022-11-02
43.02000045776367,2022-11-03
42.63999938964844,2022-11-04
44.06999969482422,2022-11-07
44.650001525878906,2022-11-08
42.959999084472656,2022-11-09
50.619998931884766,2022-11-10
52.119998931884766,2022-11-11
51.5099983215332,2022-11-14
54.29999923706055,2022-11-15
50.72999954223633,2022-11-16
49.7599983215332,2022-11-17
49.97999954223633,2022-11-18
48.56999969482422,2022-11-21
49.18000030517578,2022-11-22
49.150001525878906,2022-11-23
49.68000030517578,2022-11-25
48.70000076293945,2022-11-28
48.869998931884766,2022-11-29
50.810001373291016,2022-11-30
51.84000015258789,2022-12-01
51.380001068115234,2022-12-02
49.790000915527344,2022-12-05
48.709999084472656,2022-12-06
49.15999984741211,2022-12-07
50.2599983215332,2022-12-08
49.34000015258789,2022-12-09
50.27000045776367,2022-12-12
52.54999923706055,2022-12-13
49.689998626708984,2022-12-14
48.279998779296875,2022-12-15
47.2599983215332,2022-12-16
45.040000915527344,2022-12-19
45.040000915527344,2022-12-20
44.90999984741211,2022-12-21
42.59000015258789,2022-12-22
43.09000015258789,2022-12-23
41.75,2022-12-27
39.9900016784668,2022-12-28
41.439998626708984,2022-12-29
41.599998474121094,2022-12-30
42.2599983215332,2023-01-03
45.38999938964844,2023-01-04
42.470001220703125,2023-01-05
44.11000061035156,2023-01-06
43.5,2023-01-09
45.29999923706055,2023-01-10
45.83000183105469,2023-01-11
47.209999084472656,2023-01-12
48.369998931884766,2023-01-13
48.279998779296875,2023-01-17
47.16999816894531,2023-01-18
45.52000045776367,2023-01-19
47.52000045776367,2023-01-20
50.34000015258789,2023-01-23
51.09000015258789,2023-01-24
51.849998474121094,2023-01-25
52.529998779296875,2023-01-26
52.40999984741211,2023-01-27
50.619998931884766,2023-01-30
52.060001373291016,2023-01-31
53.439998626708984,2023-02-01
53.75,2023-02-02
54.9900016784668,2023-02-03
53.5,2023-02-06
54.900001525878906,2023-02-07
53.7400016784668,2023-02-08
53.619998931884766,2023-02-09
52.16999816894531,2023-02-10
52.91999816894531,2023-02-13
53.290000915527344,2023-02-14
53.88999938964844,2023-02-15
52.18000030517578,2023-02-16
52.79999923706055,2023-02-17
51.220001220703125,2023-02-21
53.9900016784668,2023-02-22
52.529998779296875,2023-02-23
50.029998779296875,2023-02-24
50.470001220703125,2023-02-27
50.7599983215332,2023-02-28
51.29999923706055,2023-03-01
52.2599983215332,2023-03-02
54.43000030517578,2023-03-03
52.9900016784668,2023-03-06
52.68000030517578,2023-03-07
53.349998474121094,2023-03-08
49.310001373291016,2023-03-09
47.310001373291016,2023-03-10
45.59000015258789,2023-03-13
45.9900016784668,2023-03-14
44.33000183105469,2023-03-15
44.709999084472656,2023-03-16
43.189998626708984,2023-03-17
43.470001220703125,2023-03-20
44.45000076293945,2023-03-21
42.88999938964844,2023-03-22
42.09000015258789,2023-03-23
42.400001525878906,2023-03-24
43.54999923706055,2023-03-27
43.7400016784668,2023-03-28
45.18000030517578,2023-03-29
46.869998931884766,2023-03-30
48.810001373291016,2023-03-31
49.279998779296875,2023-04-03
48.84000015258789,2023-04-04
45.81999969482422,2023-04-05
45.290000915527344,2023-04-06
45.470001220703125,2023-04-10
45.91999816894531,2023-04-11
44.119998931884766,2023-04-12
44.33000183105469,2023-04-13
43.529998779296875,2023-04-14
44.349998474121094,2023-04-17
44.4900016784668,2023-04-18
44.869998931884766,2023-04-19
43.7599983215332,2023-04-20
44.04999923706055,2023-04-21
43.83000183105469,2023-04-24
42.220001220703125,2023-04-25
41.380001068115234,2023-04-26
43.40999984741211,2023-04-27
45.290000915527344,2023-04-28
46.5099983215332,2023-05-01
44.58000183105469,2023-05-02
44.02000045776367,2023-05-03
43.36000061035156,2023-05-04
44.68000030517578,2023-05-05
45.27000045776367,2023-05-08
45.41999816894531,2023-05-09
44.65999984741211,2023-05-10
43.599998474121094,2023-05-11
42.66999816894531,2023-05-12
44.439998626708984,2023-05-15
41.380001068115234,2023-05-16
43.40999984741211,2023-05-17
44.810001373291016,2023-05-18
43.790000915527344,2023-05-19
44.63999938964844,2023-05-22
42.25,2023-05-23
41.689998626708984,2023-05-24
41.400001525878906,2023-05-25
42.150001525878906,2023-05-26
41.209999084472656,2023-05-30
41.0099983215332,2023-05-31
41.65999984741211,2023-06-01
44.86000061035156,2023-06-02
46.25,2023-06-05
48.2599983215332,2023-06-06
48.61000061035156,2023-06-07
48.54999923706055,2023-06-08
48.5,2023-06-09
49.72999954223633,2023-06-12
50.20000076293945,2023-06-13
49.189998626708984,2023-06-14
50.220001220703125,2023-06-15
48.84000015258789,2023-06-16
49.189998626708984,2023-06-20
48.43000030517578,2023-06-21
46.400001525878906,2023-06-22
45.209999084472656,2023-06-23
46.779998779296875,2023-06-26
48.27000045776367,2023-06-27
48.06999969482422,2023-06-28
49.77000045776367,2023-06-29
50.970001220703125,2023-06-30
50.599998474121094,2023-07-03
49.22999954223633,2023-07-05
47.32500076293945,2023-07-06
49.15999984741211,2023-07-07
50.72999954223633,2023-07-10
52.25,2023-07-11
53.22999954223633,2023-07-12
54.06999969482422,2023-07-13
52.68000030517578,2023-07-14
52.470001220703125,2023-07-17
56.349998474121094,2023-07-18
57.68000030517578,2023-07-19
56.130001068115234,2023-07-20
57.72999954223633,2023-07-21
57.77000045776367,2023-07-24
58.099998474121094,2023-07-25
59.380001068115234,2023-07-26
57.79999923706055,2023-07-27
57.939998626708984,2023-07-28
59.02000045776367,2023-07-31
57.790000915527344,2023-08-01
55.290000915527344,2023-08-02
55.0,2023-08-03
55.45000076293945,2023-08-04
56.150001525878906,2023-08-07
56.599998474121094,2023-08-08
55.529998779296875,2023-08-09
56.529998779296875,2023-08-10
54.880001068115234,2023-08-11
54.810001373291016,2023-08-14
54.099998474121094,2023-08-15
53.5099983215332,2023-08-16
52.70000076293945,2023-08-17
52.099998474121094,2023-08-18
51.290000915527344,2023-08-21
51.61000061035156,2023-08-22
53.099998474121094,2023-08-23
51.83000183105469,2023-08-24
51.849998474121094,2023-08-25
51.970001220703125,2023-08-28
52.880001068115234,2023-08-29
53.91999816894531,2023-08-30
55.2599983215332,2023-08-31
55.75,2023-09-01
54.06999969482422,2023-09-05
53.7400016784668,2023-09-06
53.369998931884766,2023-09-07
54.95000076293945,2023-09-08
53.439998626708984,2023-09-11
53.81999969482422,2023-09-12
52.349998474121094,2023-09-13
53.56999969482422,2023-09-14
52.869998931884766,2023-09-15
50.97999954223633,2023-09-18
49.810001373291016,2023-09-19
50.16999816894531,2023-09-20
47.5099983215332,2023-09-21
46.0,2023-09-22
46.119998931884766,2023-09-25
45.81999969482422,2023-09-26
45.97999954223633,2023-09-27
46.779998779296875,2023-09-28
46.349998474121094,2023-09-29
46.86000061035156,2023-10-02
45.09000015258789,2023-10-03
44.34000015258789,2023-10-04
43.68000030517578,2023-10-05
44.599998474121094,2023-10-06
44.720001220703125,2023-10-09
45.7599983215332,2023-10-10
47.0099983215332,2023-10-11
43.97999954223633,2023-10-12
42.380001068115234,2023-10-13
43.61000061035156,2023-10-16
43.869998931884766,2023-10-17
42.52000045776367,2023-10-18
41.90999984741211,2023-10-19
41.34000015258789,2023-10-20
41.36000061035156,2023-10-23
41.65999984741211,2023-10-24
38.540000915527344,2023-10-25
38.7599983215332,2023-10-26
39.13999938964844,2023-10-27
40.09000015258789,2023-10-30
39.88999938964844,2023-10-31
39.470001220703125,2023-11-01
40.630001068115234,2023-11-02
44.400001525878906,2023-11-03
43.900001525878906,2023-11-06
43.63999938964844,2023-11-07
44.08000183105469,2023-11-08
42.119998931884766,2023-11-09
43.29999923706055,2023-11-10
42.04999923706055,2023-11-13
45.5,2023-11-14
46.5099983215332,2023-11-15
45.63999938964844,2023-11-16
45.90999984741211,2023-11-17
46.27000045776367,2023-11-20
45.54999923706055,2023-11-21
46.189998626708984,2023-11-22
46.060001373291016,2023-11-24
45.97999954223633,2023-11-27
45.22999954223633,2023-11-28
45.029998779296875,2023-11-29
44.720001220703125,2023-11-30
46.75,2023-12-01
46.2400016784668,2023-12-04
43.40999984741211,2023-12-05
43.40999984741211,2023-12-06
42.95000076293945,2023-12-07
44.189998626708984,2023-12-08
43.970001220703125,2023-12-11
43.439998626708984,2023-12-12
