FRT,Date
1.7770090103149414,1983-09-29
1.7770090103149414,1983-09-30
1.7638459205627441,1983-10-03
1.8428237438201904,1983-10-04
1.8428237438201904,1983-10-05
1.8164983987808228,1983-10-06
1.8428237438201904,1983-10-07
1.8428237438201904,1983-10-10
1.8296610116958618,1983-10-11
1.8296610116958618,1983-10-12
1.7901718616485596,1983-10-13
1.8164983987808228,1983-10-14
1.8296610116958618,1983-10-17
1.8428237438201904,1983-10-18
1.7901718616485596,1983-10-19
1.8033350706100464,1983-10-20
1.7901718616485596,1983-10-21
1.7901718616485596,1983-10-24
1.8164983987808228,1983-10-25
1.8033350706100464,1983-10-26
1.8296610116958618,1983-10-27
1.8164983987808228,1983-10-28
1.8164983987808228,1983-10-31
1.7901718616485596,1983-11-01
1.8296610116958618,1983-11-02
1.8296610116958618,1983-11-03
1.8033350706100464,1983-11-04
1.8428237438201904,1983-11-07
1.8296610116958618,1983-11-08
1.8164983987808228,1983-11-09
1.8428237438201904,1983-11-10
1.8823134899139404,1983-11-11
1.8428237438201904,1983-11-14
1.8691502809524536,1983-11-15
1.8954755067825317,1983-11-16
1.8823134899139404,1983-11-17
1.8823134899139404,1983-11-18
1.855987548828125,1983-11-21
1.8296610116958618,1983-11-22
1.8823134899139404,1983-11-23
1.8428237438201904,1983-11-25
1.8691502809524536,1983-11-28
1.8428237438201904,1983-11-29
1.8691502809524536,1983-11-30
1.8823134899139404,1983-12-01
1.855987548828125,1983-12-02
1.8296610116958618,1983-12-05
1.8428237438201904,1983-12-06
1.8164983987808228,1983-12-07
1.8033350706100464,1983-12-08
1.7901718616485596,1983-12-09
1.8296610116958618,1983-12-12
1.7638459205627441,1983-12-13
1.7901718616485596,1983-12-14
1.7638459205627441,1983-12-15
1.7638459205627441,1983-12-16
1.8164983987808228,1983-12-19
1.7901718616485596,1983-12-20
1.7638459205627441,1983-12-21
1.8164983987808228,1983-12-22
1.8164983987808228,1983-12-23
1.8033350706100464,1983-12-27
1.7901718616485596,1983-12-28
1.8033350706100464,1983-12-29
1.8296610116958618,1983-12-30
1.8033350706100464,1984-01-03
1.7901718616485596,1984-01-04
1.8033350706100464,1984-01-05
1.8428237438201904,1984-01-06
1.8164983987808228,1984-01-09
1.8296610116958618,1984-01-10
1.855987548828125,1984-01-11
1.8954755067825317,1984-01-12
1.8823134899139404,1984-01-13
1.8691502809524536,1984-01-16
1.8823134899139404,1984-01-17
1.8954755067825317,1984-01-18
1.8428237438201904,1984-01-19
1.8428237438201904,1984-01-20
1.8164983987808228,1984-01-23
1.8033350706100464,1984-01-24
1.7901718616485596,1984-01-25
1.8033350706100464,1984-01-26
1.8296610116958618,1984-01-27
1.8164983987808228,1984-01-30
1.855987548828125,1984-01-31
1.8296610116958618,1984-02-01
1.8033350706100464,1984-02-02
1.7901718616485596,1984-02-03
1.7901718616485596,1984-02-06
1.7638459205627441,1984-02-07
1.7638459205627441,1984-02-08
1.8033350706100464,1984-02-09
1.7901718616485596,1984-02-10
1.7901718616485596,1984-02-13
1.7901718616485596,1984-02-14
1.7770090103149414,1984-02-15
1.7770090103149414,1984-02-16
1.7901718616485596,1984-02-17
1.8164983987808228,1984-02-21
1.8033350706100464,1984-02-22
1.7901718616485596,1984-02-23
1.8033350706100464,1984-02-24
1.8296610116958618,1984-02-27
1.8428237438201904,1984-02-28
1.8691502809524536,1984-02-29
1.8428237438201904,1984-03-01
1.8164983987808228,1984-03-02
1.8428237438201904,1984-03-05
1.855987548828125,1984-03-06
1.855987548828125,1984-03-07
1.8428237438201904,1984-03-08
1.8691502809524536,1984-03-09
1.8691502809524536,1984-03-12
1.8428237438201904,1984-03-13
1.8691502809524536,1984-03-14
1.8428237438201904,1984-03-15
1.8823134899139404,1984-03-16
1.855987548828125,1984-03-19
1.8033350706100464,1984-03-20
1.7901718616485596,1984-03-21
1.8164983987808228,1984-03-22
1.7770090103149414,1984-03-23
1.8164983987808228,1984-03-26
1.8164983987808228,1984-03-27
1.8033350706100464,1984-03-28
1.8033350706100464,1984-03-29
1.8164983987808228,1984-03-30
1.8164983987808228,1984-04-02
1.855987548828125,1984-04-03
1.8691502809524536,1984-04-04
1.855987548828125,1984-04-05
1.855987548828125,1984-04-06
1.8428237438201904,1984-04-09
1.8691502809524536,1984-04-10
1.8164983987808228,1984-04-11
1.8033350706100464,1984-04-12
1.8033350706100464,1984-04-13
1.8164983987808228,1984-04-16
1.8164983987808228,1984-04-17
1.855987548828125,1984-04-18
1.8691502809524536,1984-04-19
1.8691502809524536,1984-04-23
1.8691502809524536,1984-04-24
1.8691502809524536,1984-04-25
1.855987548828125,1984-04-26
1.855987548828125,1984-04-27
1.8691502809524536,1984-04-30
1.8691502809524536,1984-05-01
1.8691502809524536,1984-05-02
1.8691502809524536,1984-05-03
1.8691502809524536,1984-05-04
1.8428237438201904,1984-05-07
1.855987548828125,1984-05-08
1.8691502809524536,1984-05-09
1.8691502809524536,1984-05-10
1.8691502809524536,1984-05-11
1.855987548828125,1984-05-14
1.855987548828125,1984-05-15
1.8428237438201904,1984-05-16
1.8428237438201904,1984-05-17
1.8428237438201904,1984-05-18
1.855987548828125,1984-05-21
1.8691502809524536,1984-05-22
1.8691502809524536,1984-05-23
1.8691502809524536,1984-05-24
1.8428237438201904,1984-05-25
1.8428237438201904,1984-05-29
1.8164983987808228,1984-05-30
1.8428237438201904,1984-05-31
1.855987548828125,1984-06-01
1.8823134899139404,1984-06-04
1.8823134899139404,1984-06-05
1.9349647760391235,1984-06-06
1.9349647760391235,1984-06-07
1.9612911939620972,1984-06-08
1.98761785030365,1984-06-11
1.974453330039978,1984-06-12
1.9612911939620972,1984-06-13
1.98761785030365,1984-06-14
1.9481287002563477,1984-06-15
1.9481287002563477,1984-06-18
1.9086395502090454,1984-06-19
1.9218025207519531,1984-06-20
1.8823134899139404,1984-06-21
1.8954755067825317,1984-06-22
1.8823134899139404,1984-06-25
1.855987548828125,1984-06-26
1.8691502809524536,1984-06-27
1.8954755067825317,1984-06-28
1.8691502809524536,1984-06-29
1.8691502809524536,1984-07-02
1.8954755067825317,1984-07-03
1.8954755067825317,1984-07-05
1.8164983987808228,1984-07-06
1.7901718616485596,1984-07-09
1.7901718616485596,1984-07-10
1.7901718616485596,1984-07-11
1.698030948638916,1984-07-12
1.8164983987808228,1984-07-13
1.7770090103149414,1984-07-16
1.8164983987808228,1984-07-17
1.8428237438201904,1984-07-18
1.7901718616485596,1984-07-19
1.7901718616485596,1984-07-20
1.7901718616485596,1984-07-23
1.7901718616485596,1984-07-24
1.7901718616485596,1984-07-25
1.7901718616485596,1984-07-26
1.7901718616485596,1984-07-27
1.7901718616485596,1984-07-30
1.8033350706100464,1984-07-31
1.8033350706100464,1984-08-01
1.8428237438201904,1984-08-02
1.8691502809524536,1984-08-03
1.8164983987808228,1984-08-06
1.8033350706100464,1984-08-07
1.8033350706100464,1984-08-08
1.8033350706100464,1984-08-09
1.8033350706100464,1984-08-10
1.8428237438201904,1984-08-13
1.8428237438201904,1984-08-14
1.8296610116958618,1984-08-15
1.8428237438201904,1984-08-16
1.8428237438201904,1984-08-17
1.855987548828125,1984-08-20
1.8428237438201904,1984-08-21
1.855987548828125,1984-08-22
1.855987548828125,1984-08-23
1.8691502809524536,1984-08-24
1.8691502809524536,1984-08-27
1.8691502809524536,1984-08-28
1.8954755067825317,1984-08-29
1.8823134899139404,1984-08-30
1.9218025207519531,1984-08-31
1.8954755067825317,1984-09-04
1.855987548828125,1984-09-05
1.8691502809524536,1984-09-06
1.8428237438201904,1984-09-07
1.8691502809524536,1984-09-10
1.855987548828125,1984-09-11
1.8691502809524536,1984-09-12
1.8033350706100464,1984-09-13
1.855987548828125,1984-09-14
1.855987548828125,1984-09-17
1.9218025207519531,1984-09-18
1.8954755067825317,1984-09-19
1.8954755067825317,1984-09-20
1.9349647760391235,1984-09-21
1.9218025207519531,1984-09-24
1.9349647760391235,1984-09-25
1.9612911939620972,1984-09-26
2.0929222106933594,1984-09-27
2.1060853004455566,1984-09-28
2.0534327030181885,1984-10-01
2.0534327030181885,1984-10-02
2.0139431953430176,1984-10-03
2.0139431953430176,1984-10-04
2.0271060466766357,1984-10-05
1.974453330039978,1984-10-08
2.0007805824279785,1984-10-09
2.0139431953430176,1984-10-10
2.0007805824279785,1984-10-11
2.0139431953430176,1984-10-12
2.0007805824279785,1984-10-15
1.974453330039978,1984-10-16
2.0139431953430176,1984-10-17
2.0271060466766357,1984-10-18
2.0271060466766357,1984-10-19
2.0139431953430176,1984-10-22
2.0402698516845703,1984-10-23
2.0402698516845703,1984-10-24
2.0271060466766357,1984-10-25
2.066596269607544,1984-10-26
2.0534327030181885,1984-10-29
2.066596269607544,1984-10-30
2.1060853004455566,1984-10-31
2.0929222106933594,1984-11-01
2.079758405685425,1984-11-02
2.0929222106933594,1984-11-05
2.119248867034912,1984-11-06
2.0929222106933594,1984-11-07
2.0929222106933594,1984-11-08
2.1060853004455566,1984-11-09
2.1060853004455566,1984-11-12
2.1060853004455566,1984-11-13
2.0929222106933594,1984-11-14
2.119248867034912,1984-11-15
2.119248867034912,1984-11-16
2.0929222106933594,1984-11-19
2.0929222106933594,1984-11-20
2.0929222106933594,1984-11-21
2.1060853004455566,1984-11-23
2.119248867034912,1984-11-26
2.0929222106933594,1984-11-27
2.066596269607544,1984-11-28
2.0402698516845703,1984-11-29
2.0534327030181885,1984-11-30
2.066596269607544,1984-12-03
2.079758405685425,1984-12-04
2.079758405685425,1984-12-05
2.066596269607544,1984-12-06
2.066596269607544,1984-12-07
2.066596269607544,1984-12-10
2.0929222106933594,1984-12-11
2.1060853004455566,1984-12-12
2.079758405685425,1984-12-13
2.132411479949951,1984-12-14
2.158736228942871,1984-12-17
2.158736228942871,1984-12-18
2.132411479949951,1984-12-19
2.119248867034912,1984-12-20
2.079758405685425,1984-12-21
2.119248867034912,1984-12-24
2.119248867034912,1984-12-26
2.119248867034912,1984-12-27
2.132411479949951,1984-12-28
2.132411479949951,1984-12-31
2.1850626468658447,1985-01-02
2.2113893032073975,1985-01-03
2.237715721130371,1985-01-04
2.2640416622161865,1985-01-07
2.237715721130371,1985-01-08
2.1850626468658447,1985-01-09
2.1982264518737793,1985-01-10
2.1982264518737793,1985-01-11
2.1850626468658447,1985-01-14
2.1850626468658447,1985-01-15
2.158736228942871,1985-01-16
2.145573616027832,1985-01-17
2.237715721130371,1985-01-18
2.224552631378174,1985-01-21
2.277205228805542,1985-01-22
2.2113893032073975,1985-01-23
2.2113893032073975,1985-01-24
2.237715721130371,1985-01-25
2.224552631378174,1985-01-28
2.237715721130371,1985-01-29
2.277205228805542,1985-01-30
2.2640416622161865,1985-01-31
2.2640416622161865,1985-02-01
2.3430187702178955,1985-02-04
2.4219963550567627,1985-02-05
2.3693463802337646,1985-02-06
2.3693463802337646,1985-02-07
2.3825082778930664,1985-02-08
2.3693463802337646,1985-02-11
2.356182336807251,1985-02-12
2.3693463802337646,1985-02-13
2.3693463802337646,1985-02-14
2.3693463802337646,1985-02-15
2.3956713676452637,1985-02-19
2.3956713676452637,1985-02-20
2.3825082778930664,1985-02-21
2.3298559188842773,1985-02-22
2.3430187702178955,1985-02-25
2.2903666496276855,1985-02-26
2.277205228805542,1985-02-27
2.277205228805542,1985-02-28
2.2640416622161865,1985-03-01
2.303529739379883,1985-03-04
2.2640416622161865,1985-03-05
2.2903666496276855,1985-03-06
2.2903666496276855,1985-03-07
2.2903666496276855,1985-03-08
2.2903666496276855,1985-03-11
2.2903666496276855,1985-03-12
2.277205228805542,1985-03-13
2.277205228805542,1985-03-14
2.2640416622161865,1985-03-15
2.277205228805542,1985-03-18
2.2113893032073975,1985-03-19
2.224552631378174,1985-03-20
2.250878095626831,1985-03-21
2.277205228805542,1985-03-22
2.277205228805542,1985-03-25
2.2640416622161865,1985-03-26
2.2640416622161865,1985-03-27
2.2640416622161865,1985-03-28
2.31669282913208,1985-03-29
2.31669282913208,1985-04-01
2.3430187702178955,1985-04-02
2.303529739379883,1985-04-03
2.303529739379883,1985-04-04
2.303529739379883,1985-04-08
2.2903666496276855,1985-04-09
2.2640416622161865,1985-04-10
2.2113893032073975,1985-04-11
2.1850626468658447,1985-04-12
2.171900510787964,1985-04-15
2.171900510787964,1985-04-16
2.1850626468658447,1985-04-17
2.2113893032073975,1985-04-18
2.1982264518737793,1985-04-19
2.250878095626831,1985-04-22
2.303529739379883,1985-04-23
2.2640416622161865,1985-04-24
2.2640416622161865,1985-04-25
2.237715721130371,1985-04-26
2.250878095626831,1985-04-29
2.237715721130371,1985-04-30
2.237715721130371,1985-05-01
2.1982264518737793,1985-05-02
2.224552631378174,1985-05-03
2.2640416622161865,1985-05-06
2.2903666496276855,1985-05-07
2.2903666496276855,1985-05-08
2.277205228805542,1985-05-09
2.2903666496276855,1985-05-10
2.2903666496276855,1985-05-13
2.2903666496276855,1985-05-14
2.2903666496276855,1985-05-15
2.31669282913208,1985-05-16
2.303529739379883,1985-05-17
2.3298559188842773,1985-05-20
2.3298559188842773,1985-05-21
2.303529739379883,1985-05-22
2.303529739379883,1985-05-23
2.303529739379883,1985-05-24
2.303529739379883,1985-05-28
2.277205228805542,1985-05-29
2.250878095626831,1985-05-30
2.237715721130371,1985-05-31
2.2903666496276855,1985-06-03
2.303529739379883,1985-06-04
2.31669282913208,1985-06-05
2.303529739379883,1985-06-06
2.2903666496276855,1985-06-07
2.277205228805542,1985-06-10
2.2640416622161865,1985-06-11
2.303529739379883,1985-06-12
2.303529739379883,1985-06-13
2.277205228805542,1985-06-14
2.303529739379883,1985-06-17
2.31669282913208,1985-06-18
2.2640416622161865,1985-06-19
2.2640416622161865,1985-06-20
2.250878095626831,1985-06-21
2.250878095626831,1985-06-24
2.2640416622161865,1985-06-25
2.2640416622161865,1985-06-26
2.2640416622161865,1985-06-27
2.2640416622161865,1985-06-28
2.277205228805542,1985-07-01
2.2903666496276855,1985-07-02
2.277205228805542,1985-07-03
2.2903666496276855,1985-07-05
2.2640416622161865,1985-07-08
2.277205228805542,1985-07-09
2.277205228805542,1985-07-10
2.277205228805542,1985-07-11
2.303529739379883,1985-07-12
2.303529739379883,1985-07-15
2.3298559188842773,1985-07-16
2.3298559188842773,1985-07-17
2.3298559188842773,1985-07-18
2.3430187702178955,1985-07-19
2.356182336807251,1985-07-22
2.356182336807251,1985-07-23
2.356182336807251,1985-07-24
2.356182336807251,1985-07-25
2.356182336807251,1985-07-26
2.356182336807251,1985-07-29
2.3298559188842773,1985-07-30
2.3430187702178955,1985-07-31
2.3430187702178955,1985-08-01
2.3298559188842773,1985-08-02
2.3430187702178955,1985-08-05
2.3430187702178955,1985-08-06
2.3693463802337646,1985-08-07
2.4088337421417236,1985-08-08
2.4219963550567627,1985-08-09
2.3693463802337646,1985-08-12
2.4088337421417236,1985-08-13
2.3956713676452637,1985-08-14
2.3693463802337646,1985-08-15
2.3298559188842773,1985-08-16
2.31669282913208,1985-08-19
2.3298559188842773,1985-08-20
2.3430187702178955,1985-08-21
2.3693463802337646,1985-08-22
2.3956713676452637,1985-08-23
2.4088337421417236,1985-08-26
2.3956713676452637,1985-08-27
2.4088337421417236,1985-08-28
2.4219963550567627,1985-08-29
2.4088337421417236,1985-08-30
2.4219963550567627,1985-09-03
2.474649429321289,1985-09-04
2.5799553394317627,1985-09-05
2.6326069831848145,1985-09-06
2.566790819168091,1985-09-09
2.566790819168091,1985-09-10
2.5273001194000244,1985-09-11
2.461486339569092,1985-09-12
2.4483234882354736,1985-09-13
2.5009748935699463,1985-09-16
2.5273001194000244,1985-09-17
2.474649429321289,1985-09-18
2.356182336807251,1985-09-19
2.3956713676452637,1985-09-20
2.4219963550567627,1985-09-23
2.4219963550567627,1985-09-24
2.4088337421417236,1985-09-25
2.3956713676452637,1985-09-26
2.3825082778930664,1985-09-30
2.4088337421417236,1985-10-01
2.4088337421417236,1985-10-02
2.4219963550567627,1985-10-03
2.4483234882354736,1985-10-04
2.4219963550567627,1985-10-07
2.4351613521575928,1985-10-08
2.474649429321289,1985-10-09
2.5009748935699463,1985-10-10
2.5009748935699463,1985-10-11
2.4483234882354736,1985-10-14
2.5009748935699463,1985-10-15
2.5404646396636963,1985-10-16
2.553628921508789,1985-10-17
2.5931174755096436,1985-10-18
2.5799553394317627,1985-10-21
2.553628921508789,1985-10-22
2.566790819168091,1985-10-23
2.553628921508789,1985-10-24
2.5273001194000244,1985-10-25
2.566790819168091,1985-10-28
2.566790819168091,1985-10-29
2.553628921508789,1985-10-30
2.5931174755096436,1985-10-31
2.5799553394317627,1985-11-01
2.5799553394317627,1985-11-04
2.5799553394317627,1985-11-05
2.566790819168091,1985-11-06
2.5470468997955322,1985-11-07
2.566790819168091,1985-11-08
2.566790819168091,1985-11-11
2.566790819168091,1985-11-12
2.5865352153778076,1985-11-13
2.566790819168091,1985-11-14
2.5470468997955322,1985-11-15
2.4483234882354736,1985-11-18
2.5273001194000244,1985-11-19
2.5273001194000244,1985-11-20
2.566790819168091,1985-11-21
2.5865352153778076,1985-11-22
2.566790819168091,1985-11-25
2.5865352153778076,1985-11-26
2.5865352153778076,1985-11-27
2.5865352153778076,1985-11-29
2.566790819168091,1985-12-02
2.5865352153778076,1985-12-03
2.626023769378662,1985-12-04
2.606278657913208,1985-12-05
2.5865352153778076,1985-12-06
2.5865352153778076,1985-12-09
2.566790819168091,1985-12-10
2.5470468997955322,1985-12-11
2.5273001194000244,1985-12-12
2.5273001194000244,1985-12-13
2.4483234882354736,1985-12-16
2.5075571537017822,1985-12-17
2.5075571537017822,1985-12-18
2.5273001194000244,1985-12-19
2.5273001194000244,1985-12-20
2.5273001194000244,1985-12-23
2.5075571537017822,1985-12-24
2.5273001194000244,1985-12-26
2.5273001194000244,1985-12-27
2.606278657913208,1985-12-30
2.6655139923095703,1985-12-31
2.645770311355591,1986-01-02
2.606278657913208,1986-01-03
2.5865352153778076,1986-01-06
2.606278657913208,1986-01-07
2.626023769378662,1986-01-08
2.626023769378662,1986-01-09
2.606278657913208,1986-01-10
2.606278657913208,1986-01-13
2.626023769378662,1986-01-14
2.626023769378662,1986-01-15
2.645770311355591,1986-01-16
2.645770311355591,1986-01-17
2.626023769378662,1986-01-20
2.6852588653564453,1986-01-21
2.6852588653564453,1986-01-22
2.6852588653564453,1986-01-23
2.6655139923095703,1986-01-24
2.724747896194458,1986-01-27
2.724747896194458,1986-01-28
2.645770311355591,1986-01-29
2.626023769378662,1986-01-30
2.744493007659912,1986-01-31
2.8037259578704834,1986-02-03
2.8037259578704834,1986-02-04
2.744493007659912,1986-02-05
2.6852588653564453,1986-02-06
2.744493007659912,1986-02-07
2.7642362117767334,1986-02-10
2.724747896194458,1986-02-11
2.7050023078918457,1986-02-12
2.8037259578704834,1986-02-13
2.7839810848236084,1986-02-14
2.823472023010254,1986-02-18
2.8037259578704834,1986-02-19
2.823472023010254,1986-02-20
2.8432137966156006,1986-02-21
2.823472023010254,1986-02-24
2.8037259578704834,1986-02-25
2.7839810848236084,1986-02-26
2.7839810848236084,1986-02-27
2.823472023010254,1986-02-28
2.8432137966156006,1986-03-03
2.8037259578704834,1986-03-04
2.7839810848236084,1986-03-05
2.7839810848236084,1986-03-06
2.7642362117767334,1986-03-07
2.7642362117767334,1986-03-10
2.7642362117767334,1986-03-11
2.8037259578704834,1986-03-12
2.823472023010254,1986-03-13
3.0011720657348633,1986-03-14
3.040663003921509,1986-03-17
3.0011720657348633,1986-03-18
3.040663003921509,1986-03-19
3.0604045391082764,1986-03-20
3.0801501274108887,1986-03-21
3.1196377277374268,1986-03-24
3.0801501274108887,1986-03-25
3.0801501274108887,1986-03-26
3.040663003921509,1986-03-27
3.0801501274108887,1986-03-31
3.0801501274108887,1986-04-01
3.040663003921509,1986-04-02
2.981424570083618,1986-04-03
2.9221935272216797,1986-04-04
2.862959146499634,1986-04-07
2.8827037811279297,1986-04-08
2.9221935272216797,1986-04-09
2.981424570083618,1986-04-10
2.961681365966797,1986-04-11
2.9024484157562256,1986-04-14
2.8432137966156006,1986-04-15
2.9024484157562256,1986-04-16
2.8827037811279297,1986-04-17
2.9221935272216797,1986-04-18
2.8827037811279297,1986-04-21
2.9024484157562256,1986-04-22
2.9024484157562256,1986-04-23
2.8827037811279297,1986-04-24
2.9221935272216797,1986-04-25
2.9024484157562256,1986-04-28
2.9221935272216797,1986-04-29
2.961681365966797,1986-04-30
2.9221935272216797,1986-05-01
2.862959146499634,1986-05-02
2.8827037811279297,1986-05-05
2.862959146499634,1986-05-06
2.862959146499634,1986-05-07
2.7839810848236084,1986-05-08
2.823472023010254,1986-05-09
2.823472023010254,1986-05-12
2.862959146499634,1986-05-13
2.8827037811279297,1986-05-14
2.862959146499634,1986-05-15
2.8037259578704834,1986-05-16
2.823472023010254,1986-05-19
2.8827037811279297,1986-05-20
2.862959146499634,1986-05-21
2.9024484157562256,1986-05-22
2.862959146499634,1986-05-23
2.9024484157562256,1986-05-27
2.9419362545013428,1986-05-28
2.9024484157562256,1986-05-29
2.9221935272216797,1986-05-30
2.9221935272216797,1986-06-02
2.9419362545013428,1986-06-03
2.9221935272216797,1986-06-04
3.040663003921509,1986-06-05
3.040663003921509,1986-06-06
3.0011720657348633,1986-06-09
3.0011720657348633,1986-06-10
2.9419362545013428,1986-06-11
3.0011720657348633,1986-06-12
3.0011720657348633,1986-06-13
3.0011720657348633,1986-06-16
3.0011720657348633,1986-06-17
3.0011720657348633,1986-06-18
2.961681365966797,1986-06-19
2.9024484157562256,1986-06-20
2.981424570083618,1986-06-23
3.040663003921509,1986-06-24
3.0209155082702637,1986-06-25
3.0209155082702637,1986-06-26
3.0801501274108887,1986-06-27
3.159128189086914,1986-06-30
3.17887282371521,1986-07-01
3.2183618545532227,1986-07-02
3.2183618545532227,1986-07-03
3.0801501274108887,1986-07-07
3.040663003921509,1986-07-08
3.0998945236206055,1986-07-09
3.1986165046691895,1986-07-10
3.1986165046691895,1986-07-11
3.17887282371521,1986-07-14
3.0209155082702637,1986-07-15
3.0604045391082764,1986-07-16
3.0604045391082764,1986-07-17
3.0998945236206055,1986-07-18
3.0604045391082764,1986-07-21
3.0801501274108887,1986-07-22
3.1196377277374268,1986-07-23
3.0998945236206055,1986-07-24
3.1196377277374268,1986-07-25
3.1196377277374268,1986-07-28
3.1393845081329346,1986-07-29
3.25784969329834,1986-07-30
3.277595043182373,1986-07-31
3.238104820251465,1986-08-01
3.1393845081329346,1986-08-04
3.1986165046691895,1986-08-05
3.1986165046691895,1986-08-06
3.2973380088806152,1986-08-07
3.238104820251465,1986-08-08
3.159128189086914,1986-08-11
3.277595043182373,1986-08-12
3.277595043182373,1986-08-13
3.2973380088806152,1986-08-14
3.396061897277832,1986-08-15
3.396061897277832,1986-08-18
3.534274101257324,1986-08-19
3.455296516418457,1986-08-20
3.554018020629883,1986-08-21
3.494784116744995,1986-08-22
3.534274101257324,1986-08-25
3.573763370513916,1986-08-26
3.554018020629883,1986-08-27
3.554018020629883,1986-08-28
3.494784116744995,1986-08-29
3.554018020629883,1986-09-02
3.494784116744995,1986-09-03
3.514529228210449,1986-09-04
3.415806531906128,1986-09-05
3.396061897277832,1986-09-08
3.317082405090332,1986-09-09
3.159128189086914,1986-09-10
3.0604045391082764,1986-09-11
3.159128189086914,1986-09-12
3.159128189086914,1986-09-15
3.1196377277374268,1986-09-16
3.1196377277374268,1986-09-17
3.0604045391082764,1986-09-18
3.0209155082702637,1986-09-19
3.0604045391082764,1986-09-22
3.0801501274108887,1986-09-23
3.1196377277374268,1986-09-24
3.0209155082702637,1986-09-25
3.0604045391082764,1986-09-26
3.040663003921509,1986-09-29
3.0998945236206055,1986-09-30
3.0998945236206055,1986-10-01
3.1393845081329346,1986-10-02
3.1393845081329346,1986-10-03
3.1393845081329346,1986-10-06
3.1393845081329346,1986-10-07
3.1196377277374268,1986-10-08
3.0801501274108887,1986-10-09
3.1393845081329346,1986-10-10
3.0801501274108887,1986-10-13
3.1196377277374268,1986-10-14
3.1393845081329346,1986-10-15
3.25784969329834,1986-10-16
3.159128189086914,1986-10-17
3.159128189086914,1986-10-20
3.1986165046691895,1986-10-21
3.238104820251465,1986-10-22
3.238104820251465,1986-10-23
3.25784969329834,1986-10-24
3.17887282371521,1986-10-27
3.238104820251465,1986-10-28
3.238104820251465,1986-10-29
3.1986165046691895,1986-10-30
3.159128189086914,1986-10-31
3.1393845081329346,1986-11-03
3.040663003921509,1986-11-04
3.0801501274108887,1986-11-05
3.040663003921509,1986-11-06
3.0801501274108887,1986-11-07
3.0998945236206055,1986-11-10
3.0209155082702637,1986-11-11
2.961681365966797,1986-11-12
2.981424570083618,1986-11-13
3.0011720657348633,1986-11-14
3.0604045391082764,1986-11-17
2.961681365966797,1986-11-18
2.981424570083618,1986-11-19
3.040663003921509,1986-11-20
3.0209155082702637,1986-11-21
3.040663003921509,1986-11-24
3.040663003921509,1986-11-25
3.040663003921509,1986-11-26
3.040663003921509,1986-11-28
3.040663003921509,1986-12-01
3.2183618545532227,1986-12-02
3.2183618545532227,1986-12-03
3.1986165046691895,1986-12-04
3.159128189086914,1986-12-05
3.1986165046691895,1986-12-08
3.1986165046691895,1986-12-09
3.1986165046691895,1986-12-10
3.2183618545532227,1986-12-11
3.17887282371521,1986-12-12
3.1986165046691895,1986-12-15
3.2183618545532227,1986-12-16
3.1986165046691895,1986-12-17
3.159128189086914,1986-12-18
3.159128189086914,1986-12-19
3.1393845081329346,1986-12-22
3.0998945236206055,1986-12-23
3.1393845081329346,1986-12-24
3.1393845081329346,1986-12-26
3.159128189086914,1986-12-29
3.1393845081329346,1986-12-30
3.1393845081329346,1986-12-31
3.1986165046691895,1987-01-02
3.317082405090332,1987-01-05
3.277595043182373,1987-01-06
3.277595043182373,1987-01-07
3.317082405090332,1987-01-08
3.2973380088806152,1987-01-09
3.317082405090332,1987-01-12
3.356571674346924,1987-01-13
3.356571674346924,1987-01-14
3.356571674346924,1987-01-15
3.2973380088806152,1987-01-16
3.336827278137207,1987-01-19
3.317082405090332,1987-01-20
3.336827278137207,1987-01-21
3.376319408416748,1987-01-22
3.494784116744995,1987-01-23
3.494784116744995,1987-01-26
3.6329967975616455,1987-01-27
3.613253593444824,1987-01-28
3.613253593444824,1987-01-29
3.613253593444824,1987-01-30
3.71197509765625,1987-02-02
3.771209716796875,1987-02-03
3.7317211627960205,1987-02-04
3.771209716796875,1987-02-05
3.771209716796875,1987-02-06
3.71197509765625,1987-02-09
3.771209716796875,1987-02-10
3.7909510135650635,1987-02-11
3.771209716796875,1987-02-12
3.771209716796875,1987-02-13
3.75146484375,1987-02-17
3.771209716796875,1987-02-18
3.7909510135650635,1987-02-19
3.8106961250305176,1987-02-20
3.7909510135650635,1987-02-23
3.75146484375,1987-02-24
3.8106961250305176,1987-02-25
3.771209716796875,1987-02-26
3.771209716796875,1987-02-27
3.771209716796875,1987-03-02
3.75146484375,1987-03-03
3.771209716796875,1987-03-04
3.7909510135650635,1987-03-05
3.771209716796875,1987-03-06
3.8106961250305176,1987-03-09
3.7909510135650635,1987-03-10
3.8106961250305176,1987-03-11
3.771209716796875,1987-03-12
3.75146484375,1987-03-13
3.771209716796875,1987-03-16
3.771209716796875,1987-03-17
3.771209716796875,1987-03-18
3.7909510135650635,1987-03-19
3.71197509765625,1987-03-20
3.692230463027954,1987-03-23
3.7317211627960205,1987-03-24
3.6527395248413086,1987-03-25
3.6724865436553955,1987-03-26
3.6724865436553955,1987-03-27
3.6329967975616455,1987-03-30
3.71197509765625,1987-03-31
3.9094200134277344,1987-04-01
3.8304431438446045,1987-04-02
3.850184917449951,1987-04-03
3.869929552078247,1987-04-06
4.027886390686035,1987-04-07
3.850184917449951,1987-04-08
3.850184917449951,1987-04-09
3.8304431438446045,1987-04-10
3.6527395248413086,1987-04-13
