ABEV,Date
0.3235418498516083,2003-07-30
0.3235418498516083,2003-07-31
0.3235418498516083,2003-08-01
0.3034929931163788,2003-08-04
0.3034929931163788,2003-08-05
0.3034929931163788,2003-08-06
0.3034929931163788,2003-08-07
0.3034929931163788,2003-08-08
0.3034929931163788,2003-08-11
0.3034929931163788,2003-08-12
0.3034929931163788,2003-08-13
0.3034929931163788,2003-08-14
0.3034929931163788,2003-08-15
0.3034929931163788,2003-08-18
0.3034929931163788,2003-08-19
0.3034929931163788,2003-08-20
0.3034929931163788,2003-08-21
0.3034929931163788,2003-08-22
0.3034929931163788,2003-08-25
0.3126899302005768,2003-08-26
0.3126899302005768,2003-08-27
0.3126899302005768,2003-08-28
0.3126899302005768,2003-08-29
0.3126899302005768,2003-09-02
0.3494766354560852,2003-09-03
0.3494766354560852,2003-09-04
0.3494766354560852,2003-09-05
0.3494766354560852,2003-09-08
0.3494766354560852,2003-09-09
0.3494766354560852,2003-09-10
0.3494766354560852,2003-09-11
0.3494766354560852,2003-09-12
0.3494766354560852,2003-09-15
0.3494766354560852,2003-09-16
0.3494766354560852,2003-09-17
0.3494766354560852,2003-09-18
0.3494766354560852,2003-09-19
0.3494766354560852,2003-09-22
0.3494766354560852,2003-09-23
0.3494766354560852,2003-09-24
0.3494766354560852,2003-09-25
0.3494766354560852,2003-09-26
0.3494766354560852,2003-09-29
0.35760748386383057,2003-09-30
0.35760748386383057,2003-10-01
0.35760748386383057,2003-10-02
0.35760748386383057,2003-10-03
0.35760748386383057,2003-10-06
0.35760748386383057,2003-10-07
0.35760748386383057,2003-10-08
0.35760748386383057,2003-10-09
0.35760748386383057,2003-10-10
0.35760748386383057,2003-10-13
0.35760748386383057,2003-10-14
0.35760748386383057,2003-10-15
0.35760748386383057,2003-10-16
0.35760748386383057,2003-10-17
0.35760748386383057,2003-10-20
0.35760748386383057,2003-10-21
0.3877222239971161,2003-10-22
0.3877222239971161,2003-10-23
0.3877222239971161,2003-10-24
0.3877222239971161,2003-10-27
0.3877222239971161,2003-10-28
0.3877222239971161,2003-10-29
0.3877222239971161,2003-10-30
0.3877222239971161,2003-10-31
0.3877222239971161,2003-11-03
0.3877222239971161,2003-11-04
0.3877222239971161,2003-11-05
0.3877222239971161,2003-11-06
0.3877222239971161,2003-11-07
0.3877222239971161,2003-11-10
0.3877222239971161,2003-11-11
0.3877222239971161,2003-11-12
0.3877222239971161,2003-11-13
0.3877222239971161,2003-11-14
0.3877222239971161,2003-11-17
0.3877222239971161,2003-11-18
0.3877222239971161,2003-11-19
0.3877222239971161,2003-11-20
0.3877222239971161,2003-11-21
0.3877222239971161,2003-11-24
0.3877222239971161,2003-11-25
0.3877222239971161,2003-11-26
0.3877222239971161,2003-11-28
0.3877222239971161,2003-12-01
0.3877222239971161,2003-12-02
0.3877222239971161,2003-12-03
0.3877222239971161,2003-12-04
0.3820757567882538,2003-12-05
0.3820757567882538,2003-12-08
0.3820757567882538,2003-12-09
0.3820757567882538,2003-12-10
0.3820757567882538,2003-12-11
0.3820757567882538,2003-12-12
0.3820757567882538,2003-12-15
0.37831127643585205,2003-12-16
0.37831127643585205,2003-12-17
0.38583964109420776,2003-12-18
0.38583964109420776,2003-12-19
0.38583964109420776,2003-12-22
0.38583964109420776,2003-12-23
0.38583964109420776,2003-12-24
0.38583964109420776,2003-12-26
0.38583964109420776,2003-12-29
0.38583964109420776,2003-12-30
0.38583964109420776,2003-12-31
0.38583964109420776,2004-01-02
0.38583964109420776,2004-01-05
0.38583964109420776,2004-01-06
0.38583964109420776,2004-01-07
0.38583964109420776,2004-01-08
0.38583964109420776,2004-01-09
0.38583964109420776,2004-01-12
0.38583964109420776,2004-01-13
0.38583964109420776,2004-01-14
0.38583964109420776,2004-01-15
0.38583964109420776,2004-01-16
0.38583964109420776,2004-01-20
0.38583964109420776,2004-01-21
0.4328936040401459,2004-01-22
0.4328936040401459,2004-01-23
0.4328936040401459,2004-01-26
0.4328936040401459,2004-01-27
0.4328936040401459,2004-01-28
0.4328936040401459,2004-01-29
0.4328936040401459,2004-01-30
0.4328936040401459,2004-02-02
0.4328936040401459,2004-02-03
0.4328936040401459,2004-02-04
0.4328936040401459,2004-02-05
0.4328936040401459,2004-02-06
0.4328936040401459,2004-02-09
0.4328936040401459,2004-02-10
0.4328936040401459,2004-02-11
0.4328936040401459,2004-02-12
0.4328936040401459,2004-02-13
0.4328936040401459,2004-02-17
0.4328936040401459,2004-02-18
0.4328936040401459,2004-02-19
0.4328936040401459,2004-02-20
0.4423040449619293,2004-02-23
0.4423040449619293,2004-02-24
0.4423040449619293,2004-02-25
0.4328936040401459,2004-02-26
0.4611259698867798,2004-02-27
0.5222955942153931,2004-03-01
0.5222955942153931,2004-03-02
0.5928760766983032,2004-03-03
0.6399292945861816,2004-03-04
0.6388000845909119,2004-03-05
0.6542338728904724,2004-03-08
0.6570572853088379,2004-03-09
0.6399292945861816,2004-03-10
0.6229899525642395,2004-03-11
0.6186614632606506,2004-03-12
0.6186614632606506,2004-03-15
0.6195282936096191,2004-03-16
0.6219782829284668,2004-03-17
0.6097269654273987,2004-03-18
0.621601402759552,2004-03-19
0.6238628625869751,2004-03-22
0.6097269654273987,2004-03-23
0.6182087063789368,2004-03-24
0.6182087063789368,2004-03-25
0.6182087063789368,2004-03-26
0.6018109917640686,2004-03-29
0.6125541925430298,2004-03-30
0.6125541925430298,2004-03-31
0.6200937032699585,2004-04-01
0.6219782829284668,2004-04-02
0.6265019178390503,2004-04-05
0.6195282936096191,2004-04-06
0.6238628625869751,2004-04-07
0.6219782829284668,2004-04-08
0.6219782829284668,2004-04-12
0.6219782829284668,2004-04-13
0.6219782829284668,2004-04-14
0.6219782829284668,2004-04-15
0.6197163462638855,2004-04-16
0.6197163462638855,2004-04-19
0.6197163462638855,2004-04-20
0.6197163462638855,2004-04-21
0.6197163462638855,2004-04-22
0.6197163462638855,2004-04-23
0.6197163462638855,2004-04-26
0.6477998495101929,2004-04-27
0.6389414072036743,2004-04-28
0.650250256061554,2004-04-29
0.6596740484237671,2004-04-30
0.6549617052078247,2004-05-03
0.6549617052078247,2004-05-04
0.6549617052078247,2004-05-05
0.6549617052078247,2004-05-06
0.6643856167793274,2004-05-07
0.6361143589019775,2004-05-10
0.6361143589019775,2004-05-11
0.6314024925231934,2004-05-12
0.6453494429588318,2004-05-13
0.6596740484237671,2004-05-14
0.654019832611084,2004-05-17
0.654019832611084,2004-05-18
0.654019832611084,2004-05-19
0.654019832611084,2004-05-20
0.6464802026748657,2004-05-21
0.6464802026748657,2004-05-24
0.6973692178726196,2004-05-25
0.6785219311714172,2004-05-26
0.6785219311714172,2004-05-27
0.6973692178726196,2004-05-28
0.6879460215568542,2004-06-01
0.6879460215568542,2004-06-02
0.6879460215568542,2004-06-03
0.6879460215568542,2004-06-04
0.735065221786499,2004-06-07
0.735065221786499,2004-06-08
0.735065221786499,2004-06-09
0.735065221786499,2004-06-10
0.735065221786499,2004-06-14
0.735065221786499,2004-06-15
0.735065221786499,2004-06-16
0.735065221786499,2004-06-17
0.735065221786499,2004-06-18
0.735065221786499,2004-06-21
0.735065221786499,2004-06-22
0.735065221786499,2004-06-23
0.735065221786499,2004-06-24
0.735065221786499,2004-06-25
0.735065221786499,2004-06-28
0.7382696866989136,2004-06-29
0.7288455963134766,2004-06-30
0.7288455963134766,2004-07-01
0.7373272180557251,2004-07-02
0.7373272180557251,2004-07-06
0.7444894313812256,2004-07-07
0.7444894313812256,2004-07-08
0.7444894313812256,2004-07-09
0.735065221786499,2004-07-12
0.735065221786499,2004-07-13
0.735065221786499,2004-07-14
0.735065221786499,2004-07-15
0.735065221786499,2004-07-16
0.735065221786499,2004-07-19
0.735065221786499,2004-07-20
0.735065221786499,2004-07-21
0.735065221786499,2004-07-22
0.7011391520500183,2004-07-23
0.7011391520500183,2004-07-26
0.7011391520500183,2004-07-27
0.7011391520500183,2004-07-28
0.7011391520500183,2004-07-29
0.7128254175186157,2004-07-30
0.7128254175186157,2004-08-02
0.7128254175186157,2004-08-03
0.7128254175186157,2004-08-04
0.7143324017524719,2004-08-05
0.7143324017524719,2004-08-06
0.7143324017524719,2004-08-09
0.735065221786499,2004-08-10
0.7444894313812256,2004-08-11
0.7444894313812256,2004-08-12
0.7490128874778748,2004-08-13
0.7490128874778748,2004-08-16
0.7490128874778748,2004-08-17
0.7490128874778748,2004-08-18
0.7490128874778748,2004-08-19
0.7490128874778748,2004-08-20
0.7684258818626404,2004-08-23
0.7684258818626404,2004-08-24
0.7642796039581299,2004-08-25
0.7642796039581299,2004-08-26
0.7642796039581299,2004-08-27
0.7642796039581299,2004-08-30
0.7642796039581299,2004-08-31
0.7642796039581299,2004-09-01
0.7631486654281616,2004-09-02
0.7631486654281616,2004-09-03
0.7631486654281616,2004-09-07
0.7631486654281616,2004-09-08
0.7631486654281616,2004-09-09
0.7631486654281616,2004-09-10
0.8010329008102417,2004-09-13
0.7953786253929138,2004-09-14
0.7953786253929138,2004-09-15
0.7953786253929138,2004-09-16
0.7953786253929138,2004-09-17
0.7953786253929138,2004-09-20
0.7953784465789795,2004-09-21
0.7953784465789795,2004-09-22
0.8048474788665771,2004-09-23
0.8048474788665771,2004-09-24
0.8048474788665771,2004-09-27
0.800112783908844,2004-09-28
0.800112783908844,2004-09-29
0.800112783908844,2004-09-30
0.800112783908844,2004-10-01
0.800112783908844,2004-10-04
0.800112783908844,2004-10-05
0.800112783908844,2004-10-06
0.800112783908844,2004-10-07
0.800112783908844,2004-10-08
0.800112783908844,2004-10-11
0.8048474788665771,2004-10-12
0.8275724053382874,2004-10-13
0.8275724053382874,2004-10-14
0.8461311459541321,2004-10-15
0.8461311459541321,2004-10-18
0.8461311459541321,2004-10-19
0.8734012842178345,2004-10-20
0.8805978298187256,2004-10-21
0.8805978298187256,2004-10-22
0.8995347619056702,2004-10-25
0.8995347619056702,2004-10-26
0.8900666832923889,2004-10-27
0.8900666832923889,2004-10-28
0.8900666832923889,2004-10-29
0.8900666832923889,2004-11-01
0.8900666832923889,2004-11-02
0.9381676316261292,2004-11-03
0.9381676316261292,2004-11-04
0.9389257431030273,2004-11-05
0.9389257431030273,2004-11-08
0.9389257431030273,2004-11-09
0.9415768384933472,2004-11-10
0.9326761960983276,2004-11-11
0.9446067810058594,2004-11-12
0.9446067810058594,2004-11-15
0.9446067810058594,2004-11-16
0.9446067810058594,2004-11-17
0.9446067810058594,2004-11-18
0.9393044710159302,2004-11-19
0.9393044710159302,2004-11-22
0.9288884401321411,2004-11-23
0.9336230158805847,2004-11-24
0.9364633560180664,2004-11-26
0.9364633560180664,2004-11-29
0.927941620349884,2004-11-30
0.927941620349884,2004-12-01
0.9192302823066711,2004-12-02
0.9192302823066711,2004-12-03
0.9275631904602051,2004-12-06
0.9285096526145935,2004-12-07
0.9254797101020813,2004-12-08
0.9173367023468018,2004-12-09
0.9126017689704895,2004-12-10
0.9180941581726074,2004-12-13
0.9232072234153748,2004-12-14
0.9332442879676819,2004-12-15
0.9470686912536621,2004-12-16
0.9470686912536621,2004-12-17
0.9470686912536621,2004-12-20
0.9470686912536621,2004-12-21
0.9752860069274902,2004-12-22
0.9752860069274902,2004-12-23
0.985701322555542,2004-12-27
0.985701322555542,2004-12-28
0.985701322555542,2004-12-29
0.9855120182037354,2004-12-30
0.9855120182037354,2004-12-31
0.9942232370376587,2005-01-03
0.9942232370376587,2005-01-04
0.9942232370376587,2005-01-05
0.9743391275405884,2005-01-06
0.9769900441169739,2005-01-07
0.9769900441169739,2005-01-10
0.9769900441169739,2005-01-11
0.9769900441169739,2005-01-12
0.9769900441169739,2005-01-13
0.9769900441169739,2005-01-14
0.9352521896362305,2005-01-18
0.9352521896362305,2005-01-19
0.8947870135307312,2005-01-20
0.8947870135307312,2005-01-21
0.8974468111991882,2005-01-24
0.8974468111991882,2005-01-25
0.9314523935317993,2005-01-26
0.9191044569015503,2005-01-27
0.9191044569015503,2005-01-28
0.9191044569015503,2005-01-31
0.9191044569015503,2005-02-01
0.9191044569015503,2005-02-02
0.9191044569015503,2005-02-03
0.9191044569015503,2005-02-04
0.9191044569015503,2005-02-07
0.9191044569015503,2005-02-08
0.9191044569015503,2005-02-09
0.9191044569015503,2005-02-10
0.9191044569015503,2005-02-11
0.9191044569015503,2005-02-14
0.9757174849510193,2005-02-15
0.9798960089683533,2005-02-16
0.9798960089683533,2005-02-17
0.9591894149780273,2005-02-18
0.9591894149780273,2005-02-22
0.9646984338760376,2005-02-23
0.9646984338760376,2005-02-24
0.9646984338760376,2005-02-25
0.9591894149780273,2005-02-28
0.9460811018943787,2005-03-01
0.9027664065361023,2005-03-02
0.9213841557502747,2005-03-03
0.9213841557502747,2005-03-04
0.9213841557502747,2005-03-07
0.9164444208145142,2005-03-08
0.9164444208145142,2005-03-09
0.8976367712020874,2005-03-10
0.8976367712020874,2005-03-11
0.8976367712020874,2005-03-14
0.8976367712020874,2005-03-15
0.8976367712020874,2005-03-16
0.8976367712020874,2005-03-17
0.8976367712020874,2005-03-18
0.8833889365196228,2005-03-21
0.8833889365196228,2005-03-22
0.8833889365196228,2005-03-23
0.8833889365196228,2005-03-24
0.870090663433075,2005-03-28
0.870090663433075,2005-03-29
0.870090663433075,2005-03-30
0.7978993058204651,2005-03-31
0.7978993058204651,2005-04-01
0.7978993058204651,2005-04-04
0.7978993058204651,2005-04-05
0.7978993058204651,2005-04-06
0.7978993058204651,2005-04-07
0.7978993058204651,2005-04-08
0.7978993058204651,2005-04-11
0.7978993058204651,2005-04-12
0.7978993058204651,2005-04-13
0.7978993058204651,2005-04-14
0.7978993058204651,2005-04-15
0.7978993058204651,2005-04-18
0.7978993058204651,2005-04-19
0.7978993058204651,2005-04-20
0.7978993058204651,2005-04-21
0.7978993058204651,2005-04-22
0.7978993058204651,2005-04-25
0.7978993058204651,2005-04-26
0.7978993058204651,2005-04-27
0.7978993058204651,2005-04-28
0.7978993058204651,2005-04-29
0.7978993058204651,2005-05-02
0.7978993058204651,2005-05-03
0.7978993058204651,2005-05-04
0.7978993058204651,2005-05-05
0.7978993058204651,2005-05-06
0.7978993058204651,2005-05-09
0.7978993058204651,2005-05-10
0.7978993058204651,2005-05-11
0.7978993058204651,2005-05-12
0.7978993058204651,2005-05-13
0.7978993058204651,2005-05-16
0.7978993058204651,2005-05-17
0.7978993058204651,2005-05-18
0.7978993058204651,2005-05-19
0.7978993058204651,2005-05-20
0.7978993058204651,2005-05-23
0.7978993058204651,2005-05-24
0.7978993058204651,2005-05-25
0.7978993058204651,2005-05-26
0.7978993058204651,2005-05-27
0.7978993058204651,2005-05-31
0.7978993058204651,2005-06-01
0.7978993058204651,2005-06-02
0.7978993058204651,2005-06-03
0.7978993058204651,2005-06-06
0.7978993058204651,2005-06-07
0.7978993058204651,2005-06-08
0.4889984428882599,2005-06-09
0.5015368461608887,2005-06-10
0.5459912419319153,2005-06-13
0.5512343645095825,2005-06-14
0.5692442655563354,2005-06-15
0.5744875073432922,2005-06-16
0.5653685927391052,2005-06-17
0.5640008449554443,2005-06-20
0.5562500357627869,2005-06-21
0.5630890130996704,2005-06-22
0.5687883496284485,2005-06-23
0.5699281692504883,2005-06-24
0.5726636648178101,2005-06-27
0.5767672061920166,2005-06-28
0.5813267827033997,2005-06-29
0.5804148316383362,2005-06-30
0.589305579662323,2005-07-01
0.5797309279441833,2005-07-05
0.5665087103843689,2005-07-06
0.5756275653839111,2005-07-07
0.5744875073432922,2005-07-08
0.582466721534729,2005-07-11
0.5756275653839111,2005-07-12
0.5685605406761169,2005-07-13
0.5836065411567688,2005-07-14
0.5813267827033997,2005-07-15
0.582466721534729,2005-07-18
0.5767672061920166,2005-07-19
0.5733476281166077,2005-07-20
0.5731198191642761,2005-07-21
0.5576177835464478,2005-07-22
0.5391518473625183,2005-07-25
0.5437116622924805,2005-07-26
0.5505505800247192,2005-07-27
0.5619491338729858,2005-07-28
0.5653685927391052,2005-07-29
0.5667365193367004,2005-08-01
0.5840625166893005,2005-08-02
0.5904455780982971,2005-08-03
0.5922694206237793,2005-08-04
0.5950049161911011,2005-08-05
0.5847463011741638,2005-08-08
0.6009324193000793,2005-08-09
0.6075432896614075,2005-08-10
0.6041237711906433,2005-08-11
0.589305579662323,2005-08-12
0.5922694206237793,2005-08-15
0.591357409954071,2005-08-16
0.5961449146270752,2005-08-17
0.5847463011741638,2005-08-18
0.5687883496284485,2005-08-19
0.5767672061920166,2005-08-22
0.5699281692504883,2005-08-23
0.5619491338729858,2005-08-24
0.5738036632537842,2005-08-25
0.577451229095459,2005-08-26
0.5715239644050598,2005-08-29
0.5658248066902161,2005-08-30
0.5847463011741638,2005-08-31
0.5972847938537598,2005-09-01
0.6143826246261597,2005-09-02
0.649718165397644,2005-09-06
0.6431069374084473,2005-09-07
0.6604328155517578,2005-09-08
0.6620286107063293,2005-09-09
0.6681836247444153,2005-09-12
0.664992094039917,2005-09-13
0.6608887314796448,2005-09-14
0.6759347319602966,2005-09-15
0.6720592379570007,2005-09-16
0.6592931151390076,2005-09-19
0.6519979238510132,2005-09-20
0.674339234828949,2005-09-21
0.6677276492118835,2005-09-22
0.6747950315475464,2005-09-23
0.6690958142280579,2005-09-26
0.6702353954315186,2005-09-27
0.6804944276809692,2005-09-28
0.6864213943481445,2005-09-29
0.6839137673377991,2005-09-30
0.7005556225776672,2005-10-03
0.6896132826805115,2005-10-04
0.673655092716217,2005-10-05
0.6622564792633057,2005-10-06
0.6793543100357056,2005-10-07
0.6793543100357056,2005-10-10
0.6747950315475464,2005-10-11
0.649718165397644,2005-10-12
0.6492623686790466,2005-10-13
0.6371796131134033,2005-10-14
0.6399150490760803,2005-10-17
0.6326202750205994,2005-10-18
0.6305685043334961,2005-10-19
0.6219055652618408,2005-10-20
0.6200817227363586,2005-10-21
0.6189419627189636,2005-10-24
0.62783282995224,2005-10-25
0.6317083239555359,2005-10-26
0.6246411800384521,2005-10-27
0.6292005181312561,2005-10-28
0.6367236375808716,2005-10-31
0.648122251033783,2005-11-01
0.6424229741096497,2005-11-02
0.6656760573387146,2005-11-03
0.6602046489715576,2005-11-04
0.6613445281982422,2005-11-07
0.6877890229225159,2005-11-08
0.7030635476112366,2005-11-09
0.7032914161682129,2005-11-10
0.7080788612365723,2005-11-11
0.6859655976295471,2005-11-14
0.6859655976295471,2005-11-15
0.7089906334877014,2005-11-16
0.7226689457893372,2005-11-17
0.7217570543289185,2005-11-18
0.7158297896385193,2005-11-21
0.7135500907897949,2005-11-22
0.7301920652389526,2005-11-23
0.742046594619751,2005-11-25
0.7409064173698425,2005-11-28
0.7527610063552856,2005-11-29
0.7557244300842285,2005-11-30
0.791060209274292,2005-12-01
0.7771542072296143,2005-12-02
0.7705426812171936,2005-12-05
0.7753303050994873,2005-12-06
0.7584604620933533,2005-12-07
0.7372590899467468,2005-12-08
0.736575186252594,2005-12-09
0.7468337416648865,2005-12-12
0.7431866526603699,2005-12-13
0.7466058731079102,2005-12-14
0.7295079231262207,2005-12-15
0.7274560928344727,2005-12-16
0.7071667909622192,2005-12-19
0.7326998114585876,2005-12-20
0.747973620891571,2005-12-21
0.740938127040863,2005-12-22
0.7506265640258789,2005-12-23
0.7626221179962158,2005-12-27
0.759161651134491,2005-12-28
0.7563936114311218,2005-12-29
0.7543172240257263,2005-12-30
0.7670047879219055,2006-01-03
0.7780773043632507,2006-01-04
0.7946861386299133,2006-01-05
0.7990691661834717,2006-01-06
0.8041437268257141,2006-01-09
0.7831522226333618,2006-01-10
0.7912262678146362,2006-01-11
0.8119868040084839,2006-01-12
0.827442467212677,2006-01-13
0.7843052744865417,2006-01-17
0.7741555571556091,2006-01-18
0.7976848483085632,2006-01-19
0.79814612865448,2006-01-20
0.7912262678146362,2006-01-23
0.7958394885063171,2006-01-24
0.7921485304832458,2006-01-25
0.8131399750709534,2006-01-26
0.8096801042556763,2006-01-27
0.8032214045524597,2006-01-30
0.8016063570976257,2006-01-31
0.7958394885063171,2006-02-01
0.7762317657470703,2006-02-02
0.7686194181442261,2006-02-03
0.7921485304832458,2006-02-06
0.7704647183418274,2006-02-07
0.7843052744865417,2006-02-08
0.7953779697418213,2006-02-09
0.80275958776474,2006-02-10
0.7990691661834717,2006-02-13
0.8073732256889343,2006-02-14
0.8304409384727478,2006-02-15
0.8454352021217346,2006-02-16
0.8482035398483276,2006-02-17
0.8516631126403809,2006-02-21
0.8542008399963379,2006-02-22
0.8315947651863098,2006-02-23
0.836207926273346,2006-02-24
0.831133246421814,2006-02-27
0.823520839214325,2006-02-28
0.8454352021217346,2006-03-01
0.8548930287361145,2006-03-02
0.8638895750045776,2006-03-03
0.8523555397987366,2006-03-06
0.8281343579292297,2006-03-07
0.8209832906723022,2006-03-08
0.8119868040084839,2006-03-09
0.8309023976325989,2006-03-10
0.8281343579292297,2006-03-13
0.8438202142715454,2006-03-14
0.869656503200531,2006-03-15
0.8673495054244995,2006-03-16
0.8465885519981384,2006-03-17
0.8509712219238281,2006-03-20
0.8379353880882263,2006-03-21
0.8418856263160706,2006-03-22
0.8349147439002991,2006-03-23
0.8414209485054016,2006-03-24
0.843280017375946,2006-03-27
0.8167895078659058,2006-03-28
0.846997857093811,2006-03-29
0.8632640242576599,2006-03-30
0.8720943331718445,2006-03-31
0.8969582319259644,2006-04-03
0.919033408164978,2006-04-04
0.9092738628387451,2006-04-05
0.918336033821106,2006-04-06
0.9143859148025513,2006-04-07
0.8923103213310242,2006-04-10
0.8923103213310242,2006-04-11
0.8881277441978455,2006-04-12
0.8923103213310242,2006-04-13
0.9048589468002319,2006-04-17
0.9201951622962952,2006-04-18
0.9378555417060852,2006-04-19
0.9457564949989319,2006-04-20
0.9666696786880493,2006-04-21
0.9550513625144958,2006-04-24
0.9550513625144958,2006-04-25
0.9648106694221497,2006-04-26
0.9480798244476318,2006-04-27
0.9515659809112549,2006-04-28
0.9550513625144958,2006-05-01
0.9748027324676514,2006-05-02
0.9680637717247009,2006-05-03
0.9810771346092224,2006-05-04
0.9889774918556213,2006-05-05
0.9933927059173584,2006-05-08
1.018721342086792,2006-05-09
1.0131441354751587,2006-05-10
0.968296229839325,2006-05-11
0.9434326887130737,2006-05-12
0.9078791737556458,2006-05-15
0.9267017245292664,2006-05-16
0.8597784042358398,2006-05-17
0.8679114580154419,2006-05-18
0.8644260764122009,2006-05-19
0.8258519768714905,2006-05-22
0.8207399249076843,2006-05-23
0.7937847375869751,2006-05-24
0.8411889672279358,2006-05-25
0.8651230931282043,2006-05-26
0.8174865245819092,2006-05-30
0.8358439803123474,2006-05-31
0.8763598799705505,2006-06-01
0.8782334327697754,2006-06-02
0.8660550713539124,2006-06-05
0.8489589691162109,2006-06-06
0.8477879762649536,2006-06-07
0.823197603225708,2006-06-08
0.8220266699790955,2006-06-09
0.7868971228599548,2006-06-12
0.739823579788208,2006-06-13
0.7445076704025269,2006-06-14
0.7875996828079224,2006-06-15
0.7791686654090881,2006-06-16
0.7822131514549255,2006-06-19
0.7868971228599548,2006-06-20
0.8007145524024963,2006-06-21
0.8032907843589783,2006-06-22
0.8039934635162354,2006-06-23
0.792517364025116,2006-06-26
0.7784661650657654,2006-06-27
0.7779974937438965,2006-06-28
0.8337363600730896,2006-06-29
0.857155978679657,2006-06-30
0.9016528725624084,2006-07-03
0.853643000125885,2006-07-05
0.8688655495643616,2006-07-06
0.856453001499176,2006-07-07
0.857624351978302,2006-07-10
0.8620738983154297,2006-07-11
0.8489589691162109,2006-07-12
0.8304576277732849,2006-07-13
0.8196843862533569,2006-07-14
0.8185135126113892,2006-07-17
0.8213239312171936,2006-07-18
0.8527064919471741,2006-07-19
0.8421674966812134,2006-07-20
0.8323310017585754,2006-07-21
0.8534089922904968,2006-07-24
0.850130021572113,2006-07-25
0.8459145426750183,2006-07-26
0.8384202718734741,2006-07-27
0.8431040048599243,2006-07-28
0.8290525078773499,2006-07-31
0.8264761567115784,2006-08-01
0.8407623171806335,2006-08-02
0.8426359295845032,2006-08-03
0.8431040048599243,2006-08-04
0.8281153440475464,2006-08-07
0.8377177715301514,2006-08-08
0.850130021572113,2006-08-09
0.8463829755783081,2006-08-10
0.8594978451728821,2006-08-11
0.8513011932373047,2006-08-14
0.8688655495643616,2006-08-15
0.8754229545593262,2006-08-16
0.8899431228637695,2006-08-17
0.8946271538734436,2006-08-18
0.9035264849662781,2006-08-21
0.8981399536132812,2006-08-22
0.8801068663597107,2006-08-23
0.8871329426765442,2006-08-24
0.8915825486183167,2006-08-25
0.9016528725624084,2006-08-28
0.9264779090881348,2006-08-29
0.9215594530105591,2006-08-30
0.9180465340614319,2006-08-31
0.936548113822937,2006-09-01
0.9374850392341614,2006-09-05
0.9119575619697571,2006-09-06
0.9016528725624084,2006-09-07
0.9227307438850403,2006-09-08
0.907273530960083,2006-09-11
0.9168757796287537,2006-09-12
0.9262434244155884,2006-09-13
0.9330352544784546,2006-09-14
0.9320982098579407,2006-09-15
0.942403256893158,2006-09-18
0.9274144768714905,2006-09-19
0.9192178845405579,2006-09-20
0.884088397026062,2006-09-21
0.8969689011573792,2006-09-22
0.9178126454353333,2006-09-25
0.9381877183914185,2006-09-26
0.938656210899353,2006-09-27
0.9484918713569641,2006-09-28
0.9395925998687744,2006-09-29
0.9522392749786377,2006-10-02
0.9531764984130859,2006-10-03
0.9594992399215698,2006-10-04
0.9658224582672119,2006-10-05
0.9571574926376343,2006-10-06
0.9719117879867554,2006-10-09
0.9726142883300781,2006-10-10
0.9672276973724365,2006-10-11
0.9824507832527161,2006-10-12
0.9819819927215576,2006-10-13
0.9782352447509766,2006-10-16
0.9665251970291138,2006-10-17
0.9702723622322083,2006-10-18
0.9559861421585083,2006-10-19
0.9320982098579407,2006-10-20
0.945681631565094,2006-10-23
0.9328011870384216,2006-10-24
0.9227307438850403,2006-10-25
0.9227307438850403,2006-10-26
0.9089128375053406,2006-10-27
0.9028241038322449,2006-10-30
0.9220282435417175,2006-10-31
0.9384219646453857,2006-11-01
0.923667311668396,2006-11-02
0.9250723719596863,2006-11-03
0.9297563433647156,2006-11-06
0.9498973488807678,2006-11-07
0.9578601121902466,2006-11-08
0.9520050883293152,2006-11-09
0.9695696830749512,2006-11-10
0.9613727331161499,2006-11-13
0.9815137982368469,2006-11-14
0.9859632849693298,2006-11-15
0.9925205111503601,2006-11-16
0.9812795519828796,2006-11-17
0.9712091684341431,2006-11-20
0.9700378775596619,2006-11-21
0.9712091684341431,2006-11-22
0.9686331152915955,2006-11-24
0.9527077078819275,2006-11-27
0.9529421329498291,2006-11-28
0.9726142883300781,2006-11-29
0.9719117879867554,2006-11-30
0.9674619436264038,2006-12-01
0.9721458554267883,2006-12-04
0.9901788234710693,2006-12-05
0.9873689413070679,2006-12-06
0.995331346988678,2006-12-07
0.9936916828155518,2006-12-08
1.009148120880127,2006-12-11
1.0068068504333496,2006-12-12
1.0105535984039307,2006-12-13
1.0255424976348877,2006-12-14
1.0098515748977661,2006-12-15
1.014066457748413,2006-12-18
1.019921898841858,2006-12-19
1.0124270915985107,2006-12-20
1.0072752237319946,2006-12-21
1.0187506675720215,2006-12-22
1.0110225677490234,2006-12-26
1.0196876525878906,2006-12-27
1.0318659543991089,2006-12-28
1.0281184911727905,2006-12-29
1.0222636461257935,2007-01-03
1.024137258529663,2007-01-04
1.0007177591323853,2007-01-05
1.0133640766143799,2007-01-08
1.0035276412963867,2007-01-09
0.9993121027946472,2007-01-10
1.0262449979782104,2007-01-11
1.053411602973938,2007-01-12
1.0494304895401,2007-01-16
1.0585641860961914,2007-01-17
1.0627796649932861,2007-01-18
1.0592666864395142,2007-01-19
1.0665266513824463,2007-01-22
1.0791733264923096,2007-01-23
1.0899461507797241,2007-01-24
1.0637164115905762,2007-01-25
1.059500813484192,2007-01-26
1.0419363975524902,2007-01-29
