ETR,Date
9.647867202758789,1997-12-10
9.647867202758789,1997-12-11
9.872233390808105,1997-12-12
9.849798202514648,1997-12-15
9.894672393798828,1997-12-16
9.917104721069336,1997-12-17
9.961984634399414,1997-12-18
10.006857872009277,1997-12-19
10.276104927062988,1997-12-22
10.276104927062988,1997-12-23
10.433159828186035,1997-12-24
10.388283729553223,1997-12-26
10.679965019226074,1997-12-29
10.747273445129395,1997-12-30
10.747273445129395,1997-12-31
10.679965019226074,1998-01-02
10.455595016479492,1998-01-05
10.29853343963623,1998-01-06
10.231226921081543,1998-01-07
10.231226921081543,1998-01-08
10.006857872009277,1998-01-09
10.253658294677734,1998-01-12
10.29853343963623,1998-01-13
10.231226921081543,1998-01-14
9.984420776367188,1998-01-15
10.051730155944824,1998-01-16
10.141478538513184,1998-01-20
10.29853343963623,1998-01-21
10.276104927062988,1998-01-22
10.253658294677734,1998-01-23
10.231226921081543,1998-01-26
10.208788871765137,1998-01-27
10.231226921081543,1998-01-28
10.410721778869629,1998-01-29
10.276104927062988,1998-01-30
10.388283729553223,1998-02-02
10.433159828186035,1998-02-03
10.410721778869629,1998-02-04
10.388283729553223,1998-02-05
10.410721778869629,1998-02-06
10.415275573730469,1998-02-09
10.483652114868164,1998-02-10
10.460855484008789,1998-02-11
10.415275573730469,1998-02-12
10.506442070007324,1998-02-13
10.460855484008789,1998-02-17
10.552021980285645,1998-02-18
10.552021980285645,1998-02-19
10.552021980285645,1998-02-20
10.552021980285645,1998-02-23
10.574813842773438,1998-02-24
10.574813842773438,1998-02-25
10.574813842773438,1998-02-26
10.552021980285645,1998-02-27
10.552021980285645,1998-03-02
10.529232025146484,1998-03-03
10.59760570526123,1998-03-04
10.506442070007324,1998-03-05
10.210163116455078,1998-03-06
10.34691047668457,1998-03-09
10.369698524475098,1998-03-10
10.27853775024414,1998-03-11
10.141793251037598,1998-03-12
10.119004249572754,1998-03-13
10.141793251037598,1998-03-16
10.324116706848145,1998-03-17
10.232950210571289,1998-03-18
10.255742073059082,1998-03-19
10.574813842773438,1998-03-20
10.59760570526123,1998-03-23
10.59760570526123,1998-03-24
10.59760570526123,1998-03-25
10.574813842773438,1998-03-26
10.59760570526123,1998-03-27
10.734342575073242,1998-03-30
10.84830093383789,1998-03-31
10.757136344909668,1998-04-01
10.711555480957031,1998-04-02
10.59760570526123,1998-04-03
10.643183708190918,1998-04-06
10.529232025146484,1998-04-07
10.620393753051758,1998-04-08
10.552021980285645,1998-04-09
10.324116706848145,1998-04-13
10.34691047668457,1998-04-14
10.119004249572754,1998-04-15
10.119004249572754,1998-04-16
10.210163116455078,1998-04-17
10.005048751831055,1998-04-20
9.868307113647461,1998-04-21
9.93667984008789,1998-04-22
9.799935340881348,1998-04-23
9.845512390136719,1998-04-24
9.685982704162598,1998-04-27
9.298543930053711,1998-04-28
8.956685066223145,1998-04-29
9.070637702941895,1998-04-30
9.184588432312012,1998-05-01
9.412493705749512,1998-05-04
9.389702796936035,1998-05-05
9.344123840332031,1998-05-06
9.344123840332031,1998-05-07
9.366914749145508,1998-05-08
9.278765678405762,1998-05-11
9.232376098632812,1998-05-12
9.185977935791016,1998-05-13
9.16278076171875,1998-05-14
8.977204322814941,1998-05-15
9.139585494995117,1998-05-18
8.93081283569336,1998-05-19
8.884420394897461,1998-05-20
8.76843547821045,1998-05-21
8.69884204864502,1998-05-22
8.838022232055664,1998-05-26
9.510732650756836,1998-05-27
9.580324172973633,1998-05-28
9.765901565551758,1998-05-29
10.021062850952148,1998-06-01
9.928282737731934,1998-06-02
10.021062850952148,1998-06-03
10.067464828491211,1998-06-04
10.021062850952148,1998-06-05
10.090659141540527,1998-06-08
10.067464828491211,1998-06-09
10.137051582336426,1998-06-10
10.206642150878906,1998-06-11
10.206642150878906,1998-06-12
10.322625160217285,1998-06-15
10.369019508361816,1998-06-16
10.438612937927246,1998-06-17
10.53139877319336,1998-06-18
10.647385597229004,1998-06-19
10.716976165771484,1998-06-22
10.693780899047852,1998-06-23
10.647385597229004,1998-06-24
10.369019508361816,1998-06-25
10.415419578552246,1998-06-26
10.577794075012207,1998-06-29
10.670584678649902,1998-06-30
10.670584678649902,1998-07-01
10.693780899047852,1998-07-02
10.716976165771484,1998-07-06
10.577794075012207,1998-07-07
10.554593086242676,1998-07-08
10.554593086242676,1998-07-09
10.369019508361816,1998-07-10
10.229832649230957,1998-07-13
10.322625160217285,1998-07-14
10.322625160217285,1998-07-15
10.206642150878906,1998-07-16
10.253035545349121,1998-07-17
10.160250663757324,1998-07-20
10.044266700744629,1998-07-21
10.322625160217285,1998-07-22
10.206642150878906,1998-07-23
10.276228904724121,1998-07-24
10.276228904724121,1998-07-27
10.021062850952148,1998-07-28
9.9978666305542,1998-07-29
10.090659141540527,1998-07-30
10.160250663757324,1998-07-31
10.137051582336426,1998-08-03
10.090659141540527,1998-08-04
9.9978666305542,1998-08-05
10.090659141540527,1998-08-06
10.067464828491211,1998-08-07
9.875120162963867,1998-08-10
10.062769889831543,1998-08-11
10.320788383483887,1998-08-12
10.250419616699219,1998-08-13
10.203506469726562,1998-08-14
10.438071250915527,1998-08-17
10.344242095947266,1998-08-18
10.273877143859863,1998-08-19
10.344242095947266,1998-08-20
10.5553560256958,1998-08-21
10.766461372375488,1998-08-24
10.672632217407227,1998-08-25
10.789916038513184,1998-08-26
10.649177551269531,1998-08-27
10.719541549682617,1998-08-28
10.813373565673828,1998-08-31
10.766461372375488,1998-09-01
10.484983444213867,1998-09-02
10.367704391479492,1998-09-03
10.62572956085205,1998-09-04
10.930648803710938,1998-09-08
10.97756576538086,1998-09-09
11.094850540161133,1998-09-10
11.071393966674805,1998-09-11
11.165217399597168,1998-09-14
11.352866172790527,1998-09-15
11.540518760681152,1998-09-16
11.470152854919434,1998-09-17
11.49360466003418,1998-09-18
11.446693420410156,1998-09-21
11.423233985900879,1998-09-22
11.282500267028809,1998-09-23
11.235578536987305,1998-09-24
11.141762733459473,1998-09-25
11.094850540161133,1998-09-28
11.282500267028809,1998-09-29
11.540518760681152,1998-09-30
11.540518760681152,1998-10-01
11.681255340576172,1998-10-02
11.868907928466797,1998-10-05
11.775083541870117,1998-10-06
11.822001457214355,1998-10-07
11.845455169677734,1998-10-08
11.235578536987305,1998-10-09
10.954111099243164,1998-10-12
11.118303298950195,1998-10-13
11.259039878845215,1998-10-14
11.49360466003418,1998-10-15
11.305953979492188,1998-10-16
11.001022338867188,1998-10-19
10.836827278137207,1998-10-20
10.743003845214844,1998-10-21
10.930648803710938,1998-10-22
10.766461372375488,1998-10-23
10.672632217407227,1998-10-26
10.696091651916504,1998-10-27
10.696091651916504,1998-10-28
10.696091651916504,1998-10-29
10.789916038513184,1998-10-30
11.118303298950195,1998-11-02
11.282500267028809,1998-11-03
11.329410552978516,1998-11-04
11.235578536987305,1998-11-05
11.305953979492188,1998-11-06
11.15906047821045,1998-11-09
11.348596572875977,1998-11-10
11.206450462341309,1998-11-11
11.206450462341309,1998-11-12
11.277525901794434,1998-11-13
11.301215171813965,1998-11-16
11.182754516601562,1998-11-17
11.06429386138916,1998-11-18
11.040599822998047,1998-11-19
11.111679077148438,1998-11-20
11.277525901794434,1998-11-23
11.39598560333252,1998-11-24
11.419677734375,1998-11-25
11.372293472290039,1998-11-27
11.111679077148438,1998-11-30
11.372293472290039,1998-12-01
11.39598560333252,1998-12-02
11.348596572875977,1998-12-03
11.538139343261719,1998-12-04
11.680291175842285,1998-12-07
11.964601516723633,1998-12-08
12.083067893981934,1998-12-09
11.964601516723633,1998-12-10
12.1067533493042,1998-12-11
12.035677909851074,1998-12-14
12.083067893981934,1998-12-15
12.201523780822754,1998-12-16
12.29628849029541,1998-12-17
12.248908996582031,1998-12-18
12.15414047241211,1998-12-21
12.035677909851074,1998-12-22
11.964601516723633,1998-12-23
11.893524169921875,1998-12-24
11.79875373840332,1998-12-28
11.846144676208496,1998-12-29
11.727675437927246,1998-12-30
11.79875373840332,1998-12-31
11.727675437927246,1999-01-04
11.656600952148438,1999-01-05
11.79875373840332,1999-01-06
11.656600952148438,1999-01-07
11.656600952148438,1999-01-08
11.490752220153809,1999-01-11
11.538139343261719,1999-01-12
11.561832427978516,1999-01-13
11.467062950134277,1999-01-14
11.490752220153809,1999-01-15
11.348596572875977,1999-01-19
11.111679077148438,1999-01-20
11.301215171813965,1999-01-21
11.419677734375,1999-01-22
11.39598560333252,1999-01-25
11.348596572875977,1999-01-26
11.277525901794434,1999-01-27
11.348596572875977,1999-01-28
11.15906047821045,1999-01-29
11.016911506652832,1999-02-01
11.15906047821045,1999-02-02
11.111679077148438,1999-02-03
11.016911506652832,1999-02-04
11.016911506652832,1999-02-05
11.107881546020508,1999-02-08
11.060002326965332,1999-02-09
10.940296173095703,1999-02-10
10.940296173095703,1999-02-11
10.844548225402832,1999-02-12
10.868485450744629,1999-02-16
11.179695129394531,1999-02-17
11.443025588989258,1999-02-18
11.347268104553223,1999-02-19
11.299393653869629,1999-02-22
11.275452613830566,1999-02-23
11.155756950378418,1999-02-24
10.916364669799805,1999-02-25
10.820598602294922,1999-02-26
10.748790740966797,1999-03-01
10.79666805267334,1999-03-02
10.964245796203613,1999-03-03
11.227575302124023,1999-03-04
11.275452613830566,1999-03-05
11.060002326965332,1999-03-08
10.892420768737793,1999-03-09
10.820598602294922,1999-03-10
10.868485450744629,1999-03-11
11.060002326965332,1999-03-12
10.868485450744629,1999-03-15
11.107881546020508,1999-03-16
11.107881546020508,1999-03-17
11.299393653869629,1999-03-18
11.299393653869629,1999-03-19
11.203633308410645,1999-03-22
11.083941459655762,1999-03-23
11.419090270996094,1999-03-24
11.466967582702637,1999-03-25
11.131821632385254,1999-03-26
11.107881546020508,1999-03-29
10.844548225402832,1999-03-30
10.53333568572998,1999-03-31
10.629093170166016,1999-04-01
11.060002326965332,1999-04-05
10.988181114196777,1999-04-06
10.868485450744629,1999-04-07
11.275452613830566,1999-04-08
11.443025588989258,1999-04-09
11.419090270996094,1999-04-12
11.3712158203125,1999-04-13
11.395153999328613,1999-04-14
11.682429313659668,1999-04-15
11.658482551574707,1999-04-16
11.634543418884277,1999-04-19
12.137269020080566,1999-04-20
11.945757865905762,1999-04-21
11.897876739501953,1999-04-22
11.802115440368652,1999-04-23
11.706363677978516,1999-04-26
11.706363677978516,1999-04-27
11.682429313659668,1999-04-28
11.658482551574707,1999-04-29
11.969703674316406,1999-04-30
11.921817779541016,1999-05-03
11.849992752075195,1999-05-04
12.041521072387695,1999-05-05
11.921817779541016,1999-05-06
11.897876739501953,1999-05-07
12.18311882019043,1999-05-10
12.18311882019043,1999-05-11
12.231463432312012,1999-05-12
12.449023246765137,1999-05-13
12.18311882019043,1999-05-14
12.376500129699707,1999-05-17
12.328156471252441,1999-05-18
12.666580200195312,1999-05-19
12.352324485778809,1999-05-20
12.49736499786377,1999-05-21
12.521533012390137,1999-05-24
12.49736499786377,1999-05-25
12.642399787902832,1999-05-26
12.303985595703125,1999-05-27
12.545706748962402,1999-05-28
12.569879531860352,1999-06-01
12.594062805175781,1999-06-02
12.569879531860352,1999-06-03
12.787442207336426,1999-06-04
12.811616897583008,1999-06-07
12.763263702392578,1999-06-08
12.739089012145996,1999-06-09
12.473194122314453,1999-06-10
12.618227005004883,1999-06-11
12.690747261047363,1999-06-14
12.763263702392578,1999-06-15
12.811616897583008,1999-06-16
12.714916229248047,1999-06-17
12.666580200195312,1999-06-18
12.303985595703125,1999-06-21
12.400672912597656,1999-06-22
12.569879531860352,1999-06-23
12.424848556518555,1999-06-24
12.473194122314453,1999-06-25
12.376500129699707,1999-06-28
12.400672912597656,1999-06-29
12.08642578125,1999-06-30
12.207294464111328,1999-07-01
12.207294464111328,1999-07-02
12.134772300720215,1999-07-06
12.134772300720215,1999-07-07
12.03808307647705,1999-07-08
12.158942222595215,1999-07-09
11.965564727783203,1999-07-12
11.796353340148926,1999-07-13
11.748004913330078,1999-07-14
11.772174835205078,1999-07-15
11.627148628234863,1999-07-16
11.651318550109863,1999-07-19
11.554627418518066,1999-07-20
11.748004913330078,1999-07-21
11.772174835205078,1999-07-22
11.796353340148926,1999-07-23
12.110597610473633,1999-07-26
11.98973274230957,1999-07-27
11.86887264251709,1999-07-28
11.699657440185547,1999-07-29
11.723833084106445,1999-07-30
11.844700813293457,1999-08-02
11.844700813293457,1999-08-03
11.772174835205078,1999-08-04
11.820527076721191,1999-08-05
11.820527076721191,1999-08-06
11.742411613464355,1999-08-09
11.57151985168457,1999-08-10
11.69357681274414,1999-08-11
11.547104835510254,1999-08-12
11.449453353881836,1999-08-13
11.254151344299316,1999-08-16
11.30298137664795,1999-08-17
11.22974967956543,1999-08-18
11.42503833770752,1999-08-19
11.742411613464355,1999-08-20
11.79122543334961,1999-08-23
11.742411613464355,1999-08-24
12.01093864440918,1999-08-25
11.815640449523926,1999-08-26
11.69357681274414,1999-08-27
11.69357681274414,1999-08-30
11.644760131835938,1999-08-31
11.71799373626709,1999-09-01
11.595926284790039,1999-09-02
11.742411613464355,1999-09-03
11.49828052520752,1999-09-07
11.449453353881836,1999-09-08
11.669171333312988,1999-09-09
11.79122543334961,1999-09-10
11.69357681274414,1999-09-13
11.79122543334961,1999-09-14
11.937708854675293,1999-09-15
11.937708854675293,1999-09-16
12.084181785583496,1999-09-17
11.962120056152344,1999-09-20
11.888877868652344,1999-09-21
11.937708854675293,1999-09-22
11.79122543334961,1999-09-23
11.71799373626709,1999-09-24
11.351805686950684,1999-09-27
11.254151344299316,1999-09-28
11.010028839111328,1999-09-29
11.30298137664795,1999-09-30
11.351805686950684,1999-10-01
11.57151985168457,1999-10-04
11.254151344299316,1999-10-05
11.30298137664795,1999-10-06
11.10767936706543,1999-10-07
11.156501770019531,1999-10-08
10.912383079528809,1999-10-11
10.887964248657227,1999-10-12
11.034442901611328,1999-10-13
11.156501770019531,1999-10-14
11.10767936706543,1999-10-15
11.32739543914795,1999-10-18
11.058855056762695,1999-10-19
11.254151344299316,1999-10-20
11.156501770019531,1999-10-21
11.20532512664795,1999-10-22
11.30298137664795,1999-10-25
11.32739543914795,1999-10-26
11.522692680358887,1999-10-27
11.71799373626709,1999-10-28
11.69357681274414,1999-10-29
11.595926284790039,1999-11-01
11.69357681274414,1999-11-02
11.595926284790039,1999-11-03
11.32739543914795,1999-11-04
