TSCO,Date
8.559684753417969,2008-04-02
8.532328605651855,2008-04-03
8.145170211791992,2008-04-04
8.143064498901367,2008-04-07
8.039955139160156,2008-04-08
7.730650424957275,2008-04-09
7.924233436584473,2008-04-10
7.810609340667725,2008-04-11
7.625443458557129,2008-04-14
7.726439952850342,2008-04-15
7.800087928771973,2008-04-16
7.7411723136901855,2008-04-17
7.781153202056885,2008-04-18
7.753795146942139,2008-04-21
7.688568115234375,2008-04-22
7.888465881347656,2008-04-23
7.410823822021484,2008-04-24
7.566527366638184,2008-04-25
7.726439952850342,2008-04-28
7.646485805511475,2008-04-29
7.482359886169434,2008-04-30
7.667525768280029,2008-05-01
7.539173603057861,2008-05-02
7.379253387451172,2008-05-05
7.238278865814209,2008-05-06
7.126760959625244,2008-05-07
7.118344306945801,2008-05-08
7.004717826843262,2008-05-09
7.015239238739014,2008-05-12
7.189881801605225,2008-05-13
7.219339847564697,2008-05-14
7.377152442932129,2008-05-15
7.133070945739746,2008-05-16
6.9373860359191895,2008-05-19
6.811135768890381,2008-05-20
6.6764702796936035,2008-05-21
6.7732625007629395,2008-05-22
6.832178115844727,2008-05-23
7.013134956359863,2008-05-27
7.109924793243408,2008-05-28
7.145695209503174,2008-05-29
7.189881801605225,2008-05-30
7.309820175170898,2008-06-02
7.364529609680176,2008-06-03
7.459214210510254,2008-06-04
7.5496931076049805,2008-06-05
7.0110321044921875,2008-06-06
6.754323959350586,2008-06-09
6.998406410217285,2008-06-10
6.741698741912842,2008-06-11
6.77536678314209,2008-06-12
6.806929111480713,2008-06-13
6.752220630645752,2008-06-16
6.741698741912842,2008-06-17
6.6743669509887695,2008-06-18
6.895302772521973,2008-06-19
6.6743669509887695,2008-06-20
6.419764995574951,2008-06-23
6.31455659866333,2008-06-24
6.31455659866333,2008-06-25
6.1041412353515625,2008-06-26
6.221974849700928,2008-06-27
6.11045503616333,2008-06-30
6.1504316329956055,2008-07-01
5.946331024169922,2008-07-02
6.030496120452881,2008-07-03
5.994726181030273,2008-07-07
6.3061394691467285,2008-07-08
5.841123580932617,2008-07-09
5.8558526039123535,2008-07-10
6.013662338256836,2008-07-11
5.9337053298950195,2008-07-14
6.0662665367126465,2008-07-15
6.312452793121338,2008-07-16
6.487097263336182,2008-07-17
6.386098861694336,2008-07-18
6.440805435180664,2008-07-21
6.6322832107543945,2008-07-22
7.069943904876709,2008-07-23
7.903192043304443,2008-07-24
8.012608528137207,2008-07-25
7.863211631774902,2008-07-28
8.349273681640625,2008-07-29
7.993667125701904,2008-07-30
7.997878551483154,2008-07-31
8.153585433959961,2008-08-01
8.086249351501465,2008-08-04
8.565996170043945,2008-08-05
8.448166847229004,2008-08-06
8.342957496643066,2008-08-07
8.797457695007324,2008-08-08
8.906869888305664,2008-08-11
8.87109661102295,2008-08-12
8.412395477294922,2008-08-13
8.542852401733398,2008-08-14
8.88582992553711,2008-08-15
8.911079406738281,2008-08-18
8.587043762207031,2008-08-19
8.700662612915039,2008-08-20
8.559684753417969,2008-08-21
8.784828186035156,2008-08-22
8.605979919433594,2008-08-25
8.688035011291504,2008-08-26
8.80587100982666,2008-08-27
9.035221099853516,2008-08-28
8.967890739440918,2008-08-29
9.334012031555176,2008-09-02
9.498133659362793,2008-09-03
9.472887992858887,2008-09-04
9.17409610748291,2008-09-05
9.317182540893555,2008-09-08
9.188824653625488,2008-09-09
9.294036865234375,2008-09-10
9.3803071975708,2008-09-11
9.182515144348145,2008-09-12
8.986825942993164,2008-09-15
9.233012199401855,2008-09-16
8.780621528625488,2008-09-17
9.536009788513184,2008-09-18
9.474992752075195,2008-09-19
9.1235990524292,2008-09-22
9.20145034790039,2008-09-23
9.211974143981934,2008-09-24
9.521284103393555,2008-09-25
9.571784019470215,2008-09-26
9.262473106384277,2008-09-29
8.847953796386719,2008-09-30
8.601765632629395,2008-10-01
8.042064666748047,2008-10-02
7.755899906158447,2008-10-03
7.951587677001953,2008-10-06
8.086249351501465,2008-10-07
8.235647201538086,2008-10-08
7.6548943519592285,2008-10-09
8.035747528076172,2008-10-10
8.25037670135498,2008-10-13
7.947378158569336,2008-10-14
7.10361385345459,2008-10-15
7.56442403793335,2008-10-16
7.295091152191162,2008-10-17
7.4634222984313965,2008-10-20
7.476048469543457,2008-10-21
7.032073020935059,2008-10-22
7.406611442565918,2008-10-23
7.610718727111816,2008-10-24
7.3056135177612305,2008-10-27
8.145170211791992,2008-10-28
8.105191230773926,2008-10-29
8.321915626525879,2008-10-30
8.744850158691406,2008-10-31
8.7953519821167,2008-11-03
8.723809242248535,2008-11-04
8.12202262878418,2008-11-05
8.233541488647461,2008-11-06
8.599664688110352,2008-11-07
8.246166229248047,2008-11-10
7.659113883972168,2008-11-11
7.412924289703369,2008-11-12
7.631755352020264,2008-11-13
7.255113124847412,2008-11-14
7.124656677246094,2008-11-17
7.200403213500977,2008-11-18
6.836388111114502,2008-11-19
6.954219341278076,2008-11-20
7.339278221130371,2008-11-21
7.753795146942139,2008-11-24
7.766424179077148,2008-11-25
8.037858963012695,2008-11-26
8.07573127746582,2008-11-28
7.396093368530273,2008-12-01
7.524445056915283,2008-12-02
7.503403186798096,2008-12-03
7.890568733215332,2008-12-04
8.33033275604248,2008-12-05
8.65858268737793,2008-12-08
8.49445629119873,2008-12-09
8.416604995727539,2008-12-10
7.976837635040283,2008-12-11
8.201980590820312,2008-12-12
8.1388578414917,2008-12-15
8.700662612915039,2008-12-16
9.06468391418457,2008-12-17
8.027337074279785,2008-12-18
7.699090003967285,2008-12-19
7.261425495147705,2008-12-22
7.290884017944336,2008-12-23
7.292988300323486,2008-12-24
7.26353120803833,2008-12-26
6.983677387237549,2008-12-29
7.124656677246094,2008-12-30
7.604404449462891,2008-12-31
7.728546619415283,2009-01-02
7.543378829956055,2009-01-05
7.322443962097168,2009-01-06
6.935281753540039,2009-01-07
6.943699359893799,2009-01-08
6.830073833465576,2009-01-09
6.874260425567627,2009-01-12
6.912135601043701,2009-01-13
6.609137058258057,2009-01-14
6.89951229095459,2009-01-15
7.177255630493164,2009-01-16
6.851114273071289,2009-01-20
7.027865409851074,2009-01-21
7.000509738922119,2009-01-22
7.116237640380859,2009-01-23
7.349798202514648,2009-01-26
7.196194648742676,2009-01-27
7.419235706329346,2009-01-28
7.278258800506592,2009-01-29
7.0930938720703125,2009-01-30
7.215132713317871,2009-02-02
7.347696304321289,2009-02-03
7.221446990966797,2009-02-04
7.467634201049805,2009-02-05
7.427654266357422,2009-02-06
7.417131423950195,2009-02-09
7.225654602050781,2009-02-10
6.92055082321167,2009-02-11
7.013134956359863,2009-02-12
6.880573272705078,2009-02-13
6.823761940002441,2009-02-17
6.792200088500977,2009-02-18
6.760636806488037,2009-02-19
6.844802379608154,2009-02-20
6.564950466156006,2009-02-23
6.628074645996094,2009-02-24
6.571263313293457,2009-02-25
6.354536056518555,2009-02-26
6.573367118835449,2009-02-27
6.245121002197266,2009-03-02
6.215661525726318,2009-03-03
6.293514728546143,2009-03-04
6.1504316329956055,2009-03-05
6.22407865524292,2009-03-06
6.175684928894043,2009-03-09
6.647012710571289,2009-03-10
6.880573272705078,2009-03-11
6.979469299316406,2009-03-12
6.825865268707275,2009-03-13
6.958428382873535,2009-03-16
7.356110572814941,2009-03-17
7.417131423950195,2009-03-18
7.356110572814941,2009-03-19
7.356110572814941,2009-03-20
7.692776679992676,2009-03-23
7.640174865722656,2009-03-24
7.631755352020264,2009-03-25
7.781153202056885,2009-03-26
7.751694679260254,2009-03-27
7.623338222503662,2009-03-30
7.5875678062438965,2009-03-31
7.7832536697387695,2009-04-01
8.22301959991455,2009-04-02
8.27773380279541,2009-04-03
8.284040451049805,2009-04-06
8.218815803527832,2009-04-07
8.313499450683594,2009-04-08
8.635432243347168,2009-04-09
8.441858291625977,2009-04-13
8.332437515258789,2009-04-14
8.342957496643066,2009-04-15
8.536540031433105,2009-04-16
8.608080863952637,2009-04-17
8.530230522155762,2009-04-20
8.833226203918457,2009-04-21
8.984724044799805,2009-04-22
8.439746856689453,2009-04-23
8.380836486816406,2009-04-24
8.199875831604004,2009-04-27
8.347166061401367,2009-04-28
8.437644958496094,2009-04-29
8.496560096740723,2009-04-30
8.218815803527832,2009-05-01
8.248272895812988,2009-05-04
8.199875831604004,2009-05-05
8.136751174926758,2009-05-06
8.023124694824219,2009-05-07
7.856899261474609,2009-05-08
7.732756614685059,2009-05-11
7.61702823638916,2009-05-12
7.274051189422607,2009-05-13
7.4634222984313965,2009-05-14
7.457113265991211,2009-05-15
7.907400131225586,2009-05-18
7.976837635040283,2009-05-19
7.894777297973633,2009-05-20
7.728546619415283,2009-05-21
7.686463356018066,2009-05-22
8.046273231506348,2009-05-26
7.941067218780518,2009-05-27
7.848482131958008,2009-05-28
8.07573127746582,2009-05-29
8.542852401733398,2009-06-01
8.706977844238281,2009-06-02
8.850055694580078,2009-06-03
8.917390823364258,2009-06-04
8.835331916809082,2009-06-05
8.818497657775879,2009-06-08
8.786932945251465,2009-06-09
8.540751457214355,2009-06-10
8.208291053771973,2009-06-11
8.395560264587402,2009-06-12
8.281940460205078,2009-06-15
7.951587677001953,2009-06-16
8.084142684936523,2009-06-17
8.338752746582031,2009-06-18
8.387147903442383,2009-06-19
8.26089859008789,2009-06-22
8.107292175292969,2009-06-23
8.189353942871094,2009-06-24
8.477624893188477,2009-06-25
8.639644622802734,2009-06-26
8.652270317077637,2009-06-29
8.694348335266113,2009-06-30
8.89213752746582,2009-07-01
8.469207763671875,2009-07-02
8.55126953125,2009-07-06
8.49024772644043,2009-07-07
9.405550956726074,2009-07-08
9.439221382141113,2009-07-09
9.466577529907227,2009-07-10
9.679093360900879,2009-07-13
9.679093360900879,2009-07-14
9.756945610046387,2009-07-15
9.876885414123535,2009-07-16
10.007344245910645,2009-07-17
10.093611717224121,2009-07-20
9.912654876708984,2009-07-21
10.177778244018555,2009-07-22
10.074674606323242,2009-07-23
10.02207088470459,2009-07-24
9.84742546081543,2009-07-27
9.857948303222656,2009-07-28
9.91685962677002,2009-07-29
10.142004013061523,2009-07-30
10.093611717224121,2009-07-31
10.184088706970215,2009-08-03
9.967364311218262,2009-08-04
9.91685962677002,2009-08-05
9.864261627197266,2009-08-06
10.264049530029297,2009-08-07
10.011550903320312,2009-08-10
9.91685962677002,2009-08-11
9.97577953338623,2009-08-12
9.855842590332031,2009-08-13
9.714866638183594,2009-08-14
9.432910919189453,2009-08-17
9.514972686767578,2009-08-18
9.658052444458008,2009-08-19
9.637011528015137,2009-08-20
9.906343460083008,2009-08-21
9.851634979248047,2009-08-24
9.958943367004395,2009-08-25
9.971571922302246,2009-08-26
9.98630428314209,2009-08-27
10.001030921936035,2009-08-28
9.906343460083008,2009-08-31
9.628591537475586,2009-09-01
9.723282814025879,2009-09-02
9.878988265991211,2009-09-03
9.91685962677002,2009-09-04
10.009444236755371,2009-09-08
9.8684663772583,2009-09-09
9.822176933288574,2009-09-10
9.695929527282715,2009-09-11
9.944215774536133,2009-09-14
10.041011810302734,2009-09-15
10.150425910949707,2009-09-16
10.15673828125,2009-09-17
10.120965957641602,2009-09-18
10.135692596435547,2009-09-21
10.120965957641602,2009-09-22
10.041011810302734,2009-09-23
9.958943367004395,2009-09-24
10.036800384521484,2009-09-25
10.177778244018555,2009-09-28
10.188300132751465,2009-09-29
10.188300132751465,2009-09-30
9.956841468811035,2009-10-01
9.8242769241333,2009-10-02
10.257733345031738,2009-10-05
10.63858413696289,2009-10-06
10.689088821411133,2009-10-07
11.15410327911377,2009-10-08
11.221437454223633,2009-10-09
11.301393508911133,2009-10-12
11.191978454589844,2009-10-13
10.983670234680176,2009-10-14
11.036269187927246,2009-10-15
11.019439697265625,2009-10-16
11.120440483093262,2009-10-19
11.082563400268555,2009-10-20
10.722753524780273,2009-10-21
10.013656616210938,2009-10-22
9.80113410949707,2009-10-23
9.754844665527344,2009-10-26
9.679093360900879,2009-10-27
9.41186809539795,2009-10-28
9.670674324035645,2009-10-29
9.405550956726074,2009-10-30
9.538118362426758,2009-11-02
9.693821907043457,2009-11-03
9.664366722106934,2009-11-04
9.742218971252441,2009-11-05
10.024174690246582,2009-11-06
10.125176429748535,2009-11-09
10.10202693939209,2009-11-10
10.112548828125,2009-11-11
9.979991912841797,2009-11-12
10.070466995239258,2009-11-13
10.306133270263672,2009-11-16
10.093611717224121,2009-11-17
10.171463012695312,2009-11-18
9.990510940551758,2009-11-19
10.03890609741211,2009-11-20
10.175676345825195,2009-11-23
10.095718383789062,2009-11-24
10.144112586975098,2009-11-25
9.942113876342773,2009-11-27
9.8242769241333,2009-11-30
9.979991912841797,2009-12-01
10.329275131225586,2009-12-02
10.76694107055664,2009-12-03
10.78587532043457,2009-12-04
10.611236572265625,2009-12-07
10.52706527709961,2009-12-08
10.440797805786133,2009-12-09
10.36715030670166,2009-12-10
10.49550724029541,2009-12-11
10.552316665649414,2009-12-14
10.535487174987793,2009-12-15
10.52075481414795,2009-12-16
10.613337516784668,2009-12-17
10.876355171203613,2009-12-18
11.05099868774414,2009-12-21
11.187769889831543,2009-12-22
11.297185897827148,2009-12-23
11.368728637695312,2009-12-24
11.385562896728516,2009-12-28
11.402393341064453,2009-12-29
11.322439193725586,2009-12-30
11.145685195922852,2009-12-31
11.223541259765625,2010-01-04
11.105708122253418,2010-01-05
11.082563400268555,2010-01-06
11.234061241149902,2010-01-07
11.227746963500977,2010-01-08
11.137267112731934,2010-01-11
11.1414794921875,2010-01-12
11.213019371032715,2010-01-13
11.11833381652832,2010-01-14
11.036269187927246,2010-01-15
11.124643325805664,2010-01-19
10.758520126342773,2010-01-20
10.678567886352539,2010-01-21
10.543898582458496,2010-01-22
10.783774375915527,2010-01-25
10.65121078491211,2010-01-26
10.98787784576416,2010-01-27
10.836376190185547,2010-01-28
10.619650840759277,2010-01-29
10.975250244140625,2010-02-01
11.135163307189941,2010-02-02
10.971041679382324,2010-02-03
10.691189765930176,2010-02-04
10.647005081176758,2010-02-05
10.550214767456055,2010-02-08
10.806921005249023,2010-02-09
10.722753524780273,2010-02-10
10.916336059570312,2010-02-11
10.891085624694824,2010-02-12
11.032063484191895,2010-02-16
11.301393508911133,2010-02-17
11.200393676757812,2010-02-18
11.240371704101562,2010-02-19
11.227746963500977,2010-02-22
11.246687889099121,2010-02-23
11.518123626708984,2010-02-24
11.551790237426758,2010-02-25
11.51391315460205,2010-02-26
12.063098907470703,2010-03-01
11.981036186218262,2010-03-02
11.945263862609863,2010-03-03
11.903182029724121,2010-03-04
12.094657897949219,2010-03-05
12.140952110290527,2010-03-08
12.077825546264648,2010-03-09
12.15988826751709,2010-03-10
12.227386474609375,2010-03-11
12.296988487243652,2010-03-12
12.240038871765137,2010-03-15
12.714622497558594,2010-03-16
12.440420150756836,2010-03-17
12.569085121154785,2010-03-18
12.50581169128418,2010-03-19
12.72095012664795,2010-03-22
12.63447380065918,2010-03-23
12.396125793457031,2010-03-24
12.252696990966797,2010-03-25
12.2822265625,2010-03-26
12.29066276550293,2010-03-29
12.442529678344727,2010-03-30
12.244256973266602,2010-03-31
12.529013633728027,2010-04-01
12.862273216247559,2010-04-05
12.967737197875977,2010-04-06
14.037130355834961,2010-04-07
14.022363662719727,2010-04-08
14.018148422241211,2010-04-09
13.98440170288086,2010-04-12
14.09408187866211,2010-04-13
14.11939525604248,2010-04-14
14.121498107910156,2010-04-15
14.1151762008667,2010-04-16
14.3725004196167,2010-04-19
14.32821273803711,2010-04-20
14.591866493225098,2010-04-21
14.737406730651855,2010-04-22
14.716312408447266,2010-04-23
14.807007789611816,2010-04-26
14.267037391662598,2010-04-27
14.138381004333496,2010-04-28
14.68889331817627,2010-04-29
14.1679048538208,2010-04-30
14.32821273803711,2010-05-03
14.024471282958984,2010-05-04
13.90002727508545,2010-05-05
13.51192569732666,2010-05-06
13.305219650268555,2010-05-07
14.083532333374023,2010-05-10
14.309224128723145,2010-05-11
14.71842098236084,2010-05-12
14.697287559509277,2010-05-13
14.458462715148926,2010-05-14
14.697287559509277,2010-05-17
14.109731674194336,2010-05-18
14.173135757446289,2010-05-19
13.780027389526367,2010-05-20
13.894156455993652,2010-05-21
13.911065101623535,2010-05-24
13.946992874145508,2010-05-25
13.663784980773926,2010-05-26
14.466912269592285,2010-05-27
14.321085929870605,2010-05-28
14.00828742980957,2010-06-01
14.276705741882324,2010-06-02
14.287264823913574,2010-06-03
13.577127456665039,2010-06-04
13.205154418945312,2010-06-07
13.482023239135742,2010-06-08
13.579243659973145,2010-06-09
13.81173038482666,2010-06-10
14.054780006408691,2010-06-11
14.34644603729248,2010-06-14
14.458462715148926,2010-06-15
14.376029014587402,2010-06-16
14.065349578857422,2010-06-17
14.200615882873535,2010-06-18
13.93009090423584,2010-06-21
13.38058090209961,2010-06-22
13.606721878051758,2010-06-23
13.209383010864258,2010-06-24
13.112162590026855,2010-06-25
13.32351016998291,2010-06-28
12.959991455078125,2010-06-29
12.886017799377441,2010-06-30
12.94308090209961,2010-07-01
12.991689682006836,2010-07-02
12.949419975280762,2010-07-06
13.475683212280273,2010-07-07
13.82441234588623,2010-07-08
13.894156455993652,2010-07-09
13.932199478149414,2010-07-12
14.238659858703613,2010-07-13
14.357016563415527,2010-07-14
14.545116424560547,2010-07-15
14.10761833190918,2010-07-16
14.380256652832031,2010-07-19
14.553569793701172,2010-07-20
14.217520713806152,2010-07-21
14.466912269592285,2010-07-22
14.733211517333984,2010-07-23
14.826211929321289,2010-07-26
14.589496612548828,2010-07-27
14.397170066833496,2010-07-28
14.665583610534668,2010-07-29
14.690943717956543,2010-07-30
14.900181770324707,2010-08-02
14.635993003845215,2010-08-03
14.764918327331543,2010-08-04
14.84946060180664,2010-08-05
14.879047393798828,2010-08-06
15.221436500549316,2010-08-09
15.033332824707031,2010-08-10
14.411968231201172,2010-08-11
14.594097137451172,2010-08-12
14.517853736877441,2010-08-13
14.661873817443848,2010-08-16
14.678811073303223,2010-08-17
14.894838333129883,2010-08-18
14.837654113769531,2010-08-19
14.994376182556152,2010-08-20
15.04096508026123,2010-08-23
14.572920799255371,2010-08-24
14.401371955871582,2010-08-25
14.204413414001465,2010-08-26
14.536917686462402,2010-08-27
14.460671424865723,2010-08-30
14.397139549255371,2010-08-31
14.8736572265625,2010-09-01
15.123560905456543,2010-09-02
15.37982177734375,2010-09-03
15.528071403503418,2010-09-07
15.773735046386719,2010-09-08
15.557722091674805,2010-09-09
15.595841407775879,2010-09-10
15.735616683959961,2010-09-13
15.985532760620117,2010-09-14
16.159191131591797,2010-09-15
15.977057456970215,2010-09-16
15.964348793029785,2010-09-17
16.379444122314453,2010-09-20
16.35826873779297,2010-09-21
16.091419219970703,2010-09-22
16.082942962646484,2010-09-23
16.34556007385254,2010-09-24
16.243906021118164,2010-09-27
16.77336311340332,2010-09-28
16.612415313720703,2010-09-29
16.798784255981445,2010-09-30
16.60393714904785,2010-10-01
16.35826873779297,2010-10-04
16.489572525024414,2010-10-05
16.540407180786133,2010-10-06
16.5277042388916,2010-10-07
16.341325759887695,2010-10-08
16.46415901184082,2010-10-11
16.930089950561523,2010-10-12
16.845375061035156,2010-10-13
16.81995964050293,2010-10-14
16.790306091308594,2010-10-15
16.37520408630371,2010-10-18
16.176130294799805,2010-10-19
16.091419219970703,2010-10-20
15.87540054321289,2010-10-21
16.2311954498291,2010-10-22
16.714067459106445,2010-10-25
16.8919677734375,2010-10-26
16.536169052124023,2010-10-27
16.502290725708008,2010-10-28
16.764896392822266,2010-10-29
16.548877716064453,2010-11-01
16.828426361083984,2010-11-02
16.803014755249023,2010-11-03
17.396015167236328,2010-11-04
17.65863037109375,2010-11-05
17.7221622467041,2010-11-08
17.518848419189453,2010-11-09
17.654626846313477,2010-11-10
17.709779739379883,2010-11-11
17.26003074645996,2010-11-12
17.196393966674805,2010-11-15
17.166690826416016,2010-11-16
17.277006149291992,2010-11-17
17.353378295898438,2010-11-18
17.60370635986328,2010-11-19
17.80312156677246,2010-11-22
17.752201080322266,2010-11-23
17.985565185546875,2010-11-24
17.943143844604492,2010-11-26
17.820091247558594,2010-11-29
18.01951026916504,2010-11-30
18.579570770263672,2010-12-01
19.279638290405273,2010-12-02
19.508764266967773,2010-12-03
19.525732040405273,2010-12-06
19.67423439025879,2010-12-07
19.593618392944336,2010-12-08
19.860918045043945,2010-12-09
20.22580909729004,2010-12-10
20.187620162963867,2010-12-13
20.259748458862305,2010-12-14
20.166410446166992,2010-12-15
20.599180221557617,2010-12-16
20.565242767333984,2010-12-17
20.53553581237793,2010-12-20
20.4337100982666,2010-12-21
20.446434020996094,2010-12-22
20.53553581237793,2010-12-23
20.552499771118164,2010-12-27
20.48038673400879,2010-12-28
20.527053833007812,2010-12-29
20.760412216186523,2010-12-30
20.5737247467041,2010-12-31
20.874975204467773,2011-01-03
20.085784912109375,2011-01-04
20.280973434448242,2011-01-05
19.937288284301758,2011-01-06
19.979721069335938,2011-01-07
20.285207748413086,2011-01-10
19.91607666015625,2011-01-11
19.933048248291016,2011-01-12
19.665746688842773,2011-01-13
19.79303550720215,2011-01-14
19.81849479675293,2011-01-18
19.928808212280273,2011-01-19
19.966991424560547,2011-01-20
19.665746688842773,2011-01-21
20.204591751098633,2011-01-24
20.51856803894043,2011-01-25
20.599180221557617,2011-01-26
22.49150276184082,2011-01-27
21.507156372070312,2011-01-28
21.770212173461914,2011-01-31
21.927204132080078,2011-02-01
21.57929229736328,2011-02-02
22.067218780517578,2011-02-03
22.245418548583984,2011-02-04
22.249656677246094,2011-02-07
22.635765075683594,2011-02-08
22.449077606201172,2011-02-09
22.55514907836914,2011-02-10
22.780014038085938,2011-02-11
22.610307693481445,2011-02-14
22.41513442993164,2011-02-15
22.47453498840332,2011-02-16
22.48302459716797,2011-02-17
22.58074188232422,2011-02-18
21.8754940032959,2011-02-22
21.36568260192871,2011-02-23
21.50587272644043,2011-02-24
22.036943435668945,2011-02-25
22.121910095214844,2011-02-28
21.50162696838379,2011-03-01
22.036943435668945,2011-03-02
22.555252075195312,2011-03-03
22.92062759399414,2011-03-04
22.77617073059082,2011-03-07
23.039583206176758,2011-03-08
23.35822105407715,2011-03-09
23.082067489624023,2011-03-10
23.230758666992188,2011-03-11
22.878141403198242,2011-03-14
22.669965744018555,2011-03-15
22.652969360351562,2011-03-16
22.695449829101562,2011-03-17
22.937618255615234,2011-03-18
23.34972381591797,2011-03-21
23.277494430541992,2011-03-22
23.29874038696289,2011-03-23
23.75333023071289,2011-03-24
24.101701736450195,2011-03-25
24.1484432220459,2011-03-28
24.700740814208984,2011-03-29
25.193567276000977,2011-03-30
25.43148422241211,2011-03-31
25.941307067871094,2011-04-01
26.005023956298828,2011-04-04
26.264188766479492,2011-04-05
26.12823486328125,2011-04-06
26.4213809967041,2011-04-07
26.697538375854492,2011-04-08
26.76551055908203,2011-04-11
26.587072372436523,2011-04-12
26.761260986328125,2011-04-13
27.143627166748047,2011-04-14
27.0926456451416,2011-04-15
26.140975952148438,2011-04-18
26.2047061920166,2011-04-19
26.75276756286621,2011-04-20
25.8818302154541,2011-04-21
25.762866973876953,2011-04-25
25.95404624938965,2011-04-26
26.16646957397461,2011-04-27
26.085750579833984,2011-04-28
26.285429000854492,2011-04-29
25.31252670288086,2011-05-02
25.28278350830078,2011-05-03
24.913166046142578,2011-05-04
25.112842559814453,2011-05-05
25.405990600585938,2011-05-06
25.72037696838379,2011-05-09
26.179222106933594,2011-05-10
26.01352882385254,2011-05-11
26.77975845336914,2011-05-12
26.345558166503906,2011-05-13
25.715551376342773,2011-05-16
25.021678924560547,2011-05-17
25.638931274414062,2011-05-18
25.728317260742188,2011-05-19
25.102561950683594,2011-05-20
25.766630172729492,2011-05-23
25.541019439697266,2011-05-24
25.7410831451416,2011-05-25
26.33279037475586,2011-05-26
26.571168899536133,2011-05-27
26.88617706298828,2011-05-31
26.192306518554688,2011-06-01
26.460494995117188,2011-06-02
25.443113327026367,2011-06-03
25.089794158935547,2011-06-06
25.685752868652344,2011-06-07
25.43459129333496,2011-06-08
25.779399871826172,2011-06-09
25.017427444458008,2011-06-10
25.32818031311035,2011-06-13
26.08163833618164,2011-06-14
25.796430587768555,2011-06-15
25.881561279296875,2011-06-16
25.941158294677734,2011-06-17
27.01387596130371,2011-06-20
27.622615814208984,2011-06-21
27.682205200195312,2011-06-22
28.180252075195312,2011-06-23
27.631126403808594,2011-06-24
28.112136840820312,2011-06-27
28.414392471313477,2011-06-28
28.456953048706055,2011-06-29
28.4697208404541,2011-06-30
28.874113082885742,2011-07-01
30.449148178100586,2011-07-05
30.51300811767578,2011-07-06
30.75990867614746,2011-07-07
30.525779724121094,2011-07-08
29.68717384338379,2011-07-11
29.691436767578125,2011-07-12
29.92556381225586,2011-07-13
29.4019718170166,2011-07-14
29.444534301757812,2011-07-15
29.14229393005371,2011-07-18
29.755277633666992,2011-07-19
30.083066940307617,2011-07-20
28.55912208557129,2011-07-21
28.946496963500977,2011-07-22
28.52932357788086,2011-07-25
28.652769088745117,2011-07-26
28.22283172607422,2011-07-27
27.94187355041504,2011-07-28
28.061067581176758,2011-07-29
28.048294067382812,2011-08-01
26.605226516723633,2011-08-02
27.107532501220703,2011-08-03
25.86879539489746,2011-08-04
25.068506240844727,2011-08-05
22.837932586669922,2011-08-08
24.540660858154297,2011-08-09
23.99152946472168,2011-08-10
24.708200454711914,2011-08-11
25.075069427490234,2011-08-12
25.450468063354492,2011-08-15
25.087871551513672,2011-08-16
24.823387145996094,2011-08-17
23.556406021118164,2011-08-18
22.797073364257812,2011-08-19
23.189533233642578,2011-08-22
24.59302520751953,2011-08-23
25.134794235229492,2011-08-24
24.541833877563477,2011-08-25
25.313962936401367,2011-08-26
26.00503921508789,2011-08-29
25.9453182220459,2011-08-30
26.179946899414062,2011-08-31
26.098899841308594,2011-09-01
25.441946029663086,2011-09-02
25.535789489746094,2011-09-06
26.691856384277344,2011-09-07
27.088586807250977,2011-09-08
27.60476303100586,2011-09-09
28.248910903930664,2011-09-12
28.85467529296875,2011-09-13
28.70963478088379,2011-09-14
28.999717712402344,2011-09-15
29.366592407226562,2011-09-16
29.669469833374023,2011-09-19
28.75229835510254,2011-09-20
28.201988220214844,2011-09-21
27.574905395507812,2011-09-22
28.38542366027832,2011-09-23
28.901599884033203,2011-09-26
28.765100479125977,2011-09-27
28.30864715576172,2011-09-28
28.637115478515625,2011-09-29
26.674789428710938,2011-09-30
25.69363784790039,2011-10-03
26.922216415405273,2011-10-04
26.900894165039062,2011-10-05
27.647415161132812,2011-10-06
28.048410415649414,2011-10-07
28.45368003845215,2011-10-10
28.18920135498047,2011-10-11
28.14653205871582,2011-10-12
28.64137840270996,2011-10-13
28.760828018188477,2011-10-14
29.029584884643555,2011-10-17
28.986915588378906,2011-10-18
28.27451515197754,2011-10-19
30.56104850769043,2011-10-20
31.337440490722656,2011-10-21
31.46116065979004,2011-10-24
30.79566764831543,2011-10-25
30.889522552490234,2011-10-26
31.418506622314453,2011-10-27
30.36907958984375,2011-10-28
30.262435913085938,2011-10-31
30.28375816345215,2011-11-01
30.97910499572754,2011-11-02
31.04307746887207,2011-11-03
31.04307746887207,2011-11-04
31.188135147094727,2011-11-07
31.397171020507812,2011-11-08
30.52549934387207,2011-11-09
30.84596061706543,2011-11-10
31.832992553710938,2011-11-11
31.790267944335938,2011-11-14
32.21755599975586,2011-11-15
31.8757381439209,2011-11-16
31.02115249633789,2011-11-17
30.88015365600586,2011-11-18
30.67078399658203,2011-11-21
30.615234375,2011-11-22
30.01702308654785,2011-11-23
28.91889190673828,2011-11-25
29.4188175201416,2011-11-28
29.910207748413086,2011-11-29
30.863061904907227,2011-11-30
30.863061904907227,2011-12-01
30.850242614746094,2011-12-02
31.610797882080078,2011-12-05
31.34589385986328,2011-12-06
31.764625549316406,2011-12-07
