ASML,Date
23.54041290283203,2010-03-18
23.249958038330078,2010-03-19
23.8585205078125,2010-03-22
24.48092269897461,2010-03-23
24.08673667907715,2010-03-24
24.294198989868164,2010-03-25
24.616989135742188,2010-03-26
24.791282653808594,2010-03-29
24.512414932250977,2010-03-30
24.679737091064453,2010-03-31
24.854032516479492,2010-04-01
25.084087371826172,2010-04-05
24.99346351623535,2010-04-06
25.021345138549805,2010-04-07
24.728540420532227,2010-04-08
25.070146560668945,2010-04-09
25.00042724609375,2010-04-12
25.0910701751709,2010-04-13
24.428756713867188,2010-04-14
24.352069854736328,2010-04-15
24.12199592590332,2010-04-16
24.21263313293457,2010-04-19
24.97951316833496,2010-04-20
24.763395309448242,2010-04-21
24.881912231445312,2010-04-22
24.8470516204834,2010-04-23
24.791282653808594,2010-04-26
23.445755004882812,2010-04-27
23.020477294921875,2010-04-28
23.229623794555664,2010-04-29
22.769498825073242,2010-04-30
23.201736450195312,2010-05-03
22.476688385009766,2010-05-04
21.779516220092773,2010-05-05
21.214811325073242,2010-05-06
20.64313507080078,2010-05-07
22.016557693481445,2010-05-10
21.493677139282227,2010-05-11
22.15599250793457,2010-05-12
21.340307235717773,2010-05-13
20.8592586517334,2010-05-14
21.012632369995117,2010-05-17
19.883222579956055,2010-05-18
20.092374801635742,2010-05-19
19.56949806213379,2010-05-20
20.148147583007812,2010-05-21
19.534637451171875,2010-05-24
19.339427947998047,2010-05-25
19.199996948242188,2010-05-26
20.1690616607666,2010-05-27
19.70195770263672,2010-05-28
19.590415954589844,2010-06-01
20.413074493408203,2010-06-02
20.733762741088867,2010-06-03
19.49281120300293,2010-06-04
18.921127319335938,2010-06-07
19.395206451416016,2010-06-08
19.332460403442383,2010-06-09
20.343353271484375,2010-06-10
20.524614334106445,2010-06-11
20.949886322021484,2010-06-14
21.563398361206055,2010-06-15
21.31241226196289,2010-06-16
21.619173049926758,2010-06-17
21.549455642700195,2010-06-18
21.4169864654541,2010-06-21
20.8592586517334,2010-06-22
20.98474884033203,2010-06-23
20.545528411865234,2010-06-24
20.664045333862305,2010-06-25
20.43398094177246,2010-06-28
19.346403121948242,2010-06-29
19.15119743347168,2010-06-30
19.478864669799805,2010-07-01
19.57647132873535,2010-07-02
19.994768142700195,2010-07-06
20.622222900390625,2010-07-07
20.949886322021484,2010-07-08
21.13115119934082,2010-07-09
21.117210388183594,2010-07-12
21.80042839050293,2010-07-13
22.267534255981445,2010-07-14
22.023529052734375,2010-07-15
21.556421279907227,2010-07-16
21.86318016052246,2010-07-19
21.563398361206055,2010-07-20
21.38213539123535,2010-07-21
22.065351486206055,2010-07-22
22.38605308532715,2010-07-23
22.476688385009766,2010-07-26
22.267534255981445,2010-07-27
22.32330894470215,2010-07-28
22.302391052246094,2010-07-29
22.44182777404785,2010-07-30
23.020477294921875,2010-08-02
23.01350212097168,2010-08-03
22.92287254333496,2010-08-04
22.699785232543945,2010-08-05
22.3511962890625,2010-08-06
22.490625381469727,2010-08-09
21.654029846191406,2010-08-10
20.106313705444336,2010-08-11
19.855335235595703,2010-08-12
19.562524795532227,2010-08-13
19.79258918762207,2010-08-16
20.001737594604492,2010-08-17
20.050540924072266,2010-08-18
20.27363395690918,2010-08-19
19.674072265625,2010-08-20
19.262739181518555,2010-08-23
18.474945068359375,2010-08-24
18.65620994567871,2010-08-25
18.349454879760742,2010-08-26
18.161218643188477,2010-08-27
17.742919921875,2010-08-30
17.240957260131836,2010-08-31
18.119386672973633,2010-09-01
18.4888858795166,2010-09-02
18.760780334472656,2010-09-03
18.11241912841797,2010-09-07
18.203046798706055,2010-09-08
18.509798049926758,2010-09-09
18.461000442504883,2010-09-10
19.21394157409668,2010-09-13
19.70195770263672,2010-09-14
19.639211654663086,2010-09-15
19.77864646911621,2010-09-16
19.883222579956055,2010-09-17
20.266660690307617,2010-09-20
20.36426544189453,2010-09-21
20.050540924072266,2010-09-22
19.799562454223633,2010-09-23
20.50370216369629,2010-09-24
20.2945499420166,2010-09-27
20.908058166503906,2010-09-28
21.256643295288086,2010-09-29
20.726797103881836,2010-09-30
20.8592586517334,2010-10-01
20.782569885253906,2010-10-04
21.13115119934082,2010-10-05
20.677995681762695,2010-10-06
20.552505493164062,2010-10-07
20.566448211669922,2010-10-08
20.831371307373047,2010-10-11
21.31241226196289,2010-10-12
22.413942337036133,2010-10-13
22.602176666259766,2010-10-14
22.874074935913086,2010-10-15
23.06230354309082,2010-10-18
22.344221115112305,2010-10-19
22.776466369628906,2010-10-20
22.26056671142578,2010-10-21
22.560348510742188,2010-10-22
23.01350212097168,2010-10-25
22.88104248046875,2010-10-26
23.43180274963379,2010-10-27
23.16688346862793,2010-10-28
23.118080139160156,2010-10-29
23.194765090942383,2010-11-01
23.620040893554688,2010-11-02
23.68278694152832,2010-11-03
24.233551025390625,2010-11-04
23.8431339263916,2010-11-05
23.25751495361328,2010-11-08
23.473630905151367,2010-11-09
23.06230354309082,2010-11-10
22.462745666503906,2010-11-11
22.497600555419922,2010-11-12
22.413942337036133,2010-11-15
22.2257080078125,2010-11-16
22.204788208007812,2010-11-17
22.929845809936523,2010-11-18
24.18474769592285,2010-11-19
24.2823486328125,2010-11-22
23.52941131591797,2010-11-23
23.898908615112305,2010-11-24
24.115028381347656,2010-11-26
23.14596939086914,2010-11-29
22.748584747314453,2010-11-30
24.010452270507812,2010-12-01
24.31720733642578,2010-12-02
24.805227279663086,2010-12-03
24.5263614654541,2010-12-06
24.226577758789062,2010-12-07
24.519386291503906,2010-12-08
26.311111450195312,2010-12-09
26.074066162109375,2010-12-10
26.025270462036133,2010-12-13
25.885839462280273,2010-12-14
25.586050033569336,2010-12-15
25.90675163269043,2010-12-16
26.645751953125,2010-12-17
26.401737213134766,2010-12-20
26.478425979614258,2010-12-21
26.708498001098633,2010-12-22
26.39476776123047,2010-12-23
26.806095123291016,2010-12-27
26.70152473449707,2010-12-28
26.527231216430664,2010-12-29
26.792158126831055,2010-12-30
26.72941017150879,2010-12-31
26.952499389648438,2011-01-03
26.067102432250977,2011-01-04
25.537254333496094,2011-01-05
25.321128845214844,2011-01-06
25.31416130065918,2011-01-07
25.0283203125,2011-01-10
25.620914459228516,2011-01-11
26.129846572875977,2011-01-12
25.99738121032715,2011-01-13
28.46535873413086,2011-01-14
27.9564208984375,2011-01-18
25.927663803100586,2011-01-19
26.889759063720703,2011-01-20
27.154682159423828,2011-01-21
27.67755699157715,2011-01-24
28.61176300048828,2011-01-25
29.183443069458008,2011-01-26
29.894542694091797,2011-01-27
29.33681297302246,2011-01-28
29.288013458251953,2011-01-31
30.640522003173828,2011-02-01
30.368623733520508,2011-02-02
30.047929763793945,2011-02-03
30.27798843383789,2011-02-04
30.563831329345703,2011-02-07
30.208280563354492,2011-02-08
30.0060977935791,2011-02-09
29.894542694091797,2011-02-10
30.354686737060547,2011-02-11
30.905441284179688,2011-02-14
30.29890251159668,2011-02-15
31.093685150146484,2011-02-16
31.2470645904541,2011-02-17
31.42133903503418,2011-02-18
30.264057159423828,2011-02-22
29.908496856689453,2011-02-23
30.068845748901367,2011-02-24
30.347705841064453,2011-02-25
30.39651107788086,2011-02-28
30.180391311645508,2011-03-01
30.814804077148438,2011-03-02
31.94422149658203,2011-03-03
31.735071182250977,2011-03-04
30.53594207763672,2011-03-07
30.403478622436523,2011-03-08
30.166439056396484,2011-03-09
28.46535873413086,2011-03-10
28.744226455688477,2011-03-11
28.967308044433594,2011-03-14
28.416555404663086,2011-03-15
27.34988784790039,2011-03-16
28.597820281982422,2011-03-17
28.507186889648438,2011-03-18
29.308929443359375,2011-03-21
29.12070083618164,2011-03-22
29.83877182006836,2011-03-23
30.02701187133789,2011-03-24
30.01307487487793,2011-03-25
30.250106811523438,2011-03-28
30.333763122558594,2011-03-29
30.919387817382812,2011-03-30
31.02396011352539,2011-03-31
30.884525299072266,2011-04-01
30.80086898803711,2011-04-04
30.97515106201172,2011-04-05
30.577770233154297,2011-04-06
29.866662979125977,2011-04-07
29.532028198242188,2011-04-08
29.908496856689453,2011-04-11
29.566879272460938,2011-04-12
27.62875747680664,2011-04-13
27.71938705444336,2011-04-14
27.914594650268555,2011-04-15
27.001304626464844,2011-04-18
26.694547653198242,2011-04-19
29.057947158813477,2011-04-20
28.423521041870117,2011-04-21
28.576908111572266,2011-04-25
29.4168758392334,2011-04-26
29.6500186920166,2011-04-27
29.25439453125,2011-04-28
29.501649856567383,2011-04-29
28.98593521118164,2011-05-02
29.374492645263672,2011-05-03
29.409826278686523,2011-05-04
29.049518585205078,2011-05-05
28.491426467895508,2011-05-06
29.113101959228516,2011-05-09
29.466331481933594,2011-05-10
27.926252365112305,2011-05-11
28.63271141052246,2011-05-12
28.00396728515625,2011-05-13
28.16645622253418,2011-05-16
27.996904373168945,2011-05-17
28.505552291870117,2011-05-18
28.385452270507812,2011-05-19
27.94745445251465,2011-05-20
26.66876220703125,2011-05-23
26.788856506347656,2011-05-24
26.88070297241211,2011-05-25
26.72528076171875,2011-05-26
26.894826889038086,2011-05-27
27.55889129638672,2011-05-31
26.993730545043945,2011-06-01
27.12088966369629,2011-06-02
27.014928817749023,2011-06-03
26.788856506347656,2011-06-06
27.332828521728516,2011-06-07
26.612245559692383,2011-06-08
26.767663955688477,2011-06-09
25.835142135620117,2011-06-10
25.792753219604492,2011-06-13
26.647565841674805,2011-06-14
25.53843116760254,2011-06-15
24.987396240234375,2011-06-16
24.994461059570312,2011-06-17
24.77545166015625,2011-06-20
25.14281463623047,2011-06-21
24.937936782836914,2011-06-22
25.121623992919922,2011-06-23
24.711875915527344,2011-06-24
25.6373348236084,2011-06-27
25.6373348236084,2011-06-28
25.85633659362793,2011-06-29
26.110660552978516,2011-06-30
26.802989959716797,2011-07-01
26.66876220703125,2011-07-05
26.096529006958008,2011-07-06
27.297508239746094,2011-07-07
26.44976043701172,2011-07-08
26.08946418762207,2011-07-11
24.64122772216797,2011-07-12
24.49993896484375,2011-07-13
23.977161407470703,2011-07-14
24.2456111907959,2011-07-15
24.167903900146484,2011-07-18
25.079233169555664,2011-07-19
25.149877548217773,2011-07-20
26.18837547302246,2011-07-21
26.682893753051758,2011-07-22
26.428565979003906,2011-07-25
26.682893753051758,2011-07-26
26.315536499023438,2011-07-27
25.241716384887695,2011-07-28
25.18520736694336,2011-07-29
24.83903694152832,2011-08-01
24.28093147277832,2011-08-02
24.6977481842041,2011-08-03
23.46144676208496,2011-08-04
23.609804153442383,2011-08-05
21.956697463989258,2011-08-08
23.70163917541504,2011-08-09
22.959863662719727,2011-08-10
24.598840713500977,2011-08-11
25.05097770690918,2011-08-12
25.29823875427246,2011-08-15
24.761327743530273,2011-08-16
24.711875915527344,2011-08-17
23.34840965270996,2011-08-18
23.235380172729492,2011-08-19
23.28483009338379,2011-08-22
24.46461296081543,2011-08-23
24.38690185546875,2011-08-24
23.327219009399414,2011-08-25
24.365713119506836,2011-08-26
25.29117202758789,2011-08-29
24.69068145751953,2011-08-30
24.916748046875,2011-08-31
24.457548141479492,2011-09-01
23.963031768798828,2011-09-02
23.630996704101562,2011-09-06
24.471677780151367,2011-09-07
24.13258171081543,2011-09-08
24.090194702148438,2011-09-09
24.704811096191406,2011-09-12
25.19932746887207,2011-09-13
25.799823760986328,2011-09-14
25.70091438293457,2011-09-15
25.85633659362793,2011-09-16
25.439525604248047,2011-09-19
25.178131103515625,2011-09-20
25.262908935546875,2011-09-21
24.49993896484375,2011-09-22
24.853168487548828,2011-09-23
25.53843116760254,2011-09-26
26.22369384765625,2011-09-27
25.411273956298828,2011-09-28
25.46778678894043,2011-09-29
24.40103530883789,2011-09-30
23.666318893432617,2011-10-03
24.796649932861328,2011-10-04
24.67655372619629,2011-10-05
25.135751724243164,2011-10-06
25.67266082763672,2011-10-07
26.12479019165039,2011-10-10
25.552562713623047,2011-10-11
27.382282257080078,2011-10-12
28.300682067871094,2011-10-13
28.48435401916504,2011-10-14
28.00396728515625,2011-10-17
28.449033737182617,2011-10-18
27.897998809814453,2011-10-19
27.834423065185547,2011-10-20
28.611522674560547,2011-10-21
29.16961669921875,2011-10-24
28.93648910522461,2011-10-25
28.99300765991211,2011-10-26
30.716772079467773,2011-10-27
30.76621437072754,2011-10-28
29.621749877929688,2011-10-31
28.71748924255371,2011-11-01
28.58325958251953,2011-11-02
29.798372268676758,2011-11-03
29.925533294677734,2011-11-04
29.487533569335938,2011-11-07
30.363529205322266,2011-11-08
28.328935623168945,2011-11-09
28.646841049194336,2011-11-10
29.360366821289062,2011-11-11
28.378389358520508,2011-11-14
28.58325958251953,2011-11-15
27.912120819091797,2011-11-16
27.09969711303711,2011-11-17
26.894826889038086,2011-11-18
26.873634338378906,2011-11-21
26.18837547302246,2011-11-22
25.941112518310547,2011-11-23
25.58081817626953,2011-11-25
26.49214744567871,2011-11-28
26.27314567565918,2011-11-29
27.926252365112305,2011-11-30
27.784961700439453,2011-12-01
28.72455596923828,2011-12-02
29.212005615234375,2011-12-05
29.40275764465332,2011-12-06
29.678268432617188,2011-12-07
29.014190673828125,2011-12-08
29.38862419128418,2011-12-09
28.3077449798584,2011-12-12
27.62954330444336,2011-12-13
27.594223022460938,2011-12-14
27.73550796508789,2011-12-15
27.79203224182129,2011-12-16
27.587156295776367,2011-12-19
29.141361236572266,2011-12-20
28.809326171875,2011-12-21
29.077781677246094,2011-12-22
29.28265953063965,2011-12-23
29.374492645263672,2011-12-27
29.28265953063965,2011-12-28
29.847824096679688,2011-12-29
29.52284812927246,2011-12-30
29.826629638671875,2012-01-03
29.409826278686523,2012-01-04
29.091909408569336,2012-01-05
28.901168823242188,2012-01-06
29.13429832458496,2012-01-09
29.332101821899414,2012-01-10
29.558176040649414,2012-01-11
29.487533569335938,2012-01-12
29.162551879882812,2012-01-13
30.088022232055664,2012-01-17
29.826629638671875,2012-01-18
29.960851669311523,2012-01-19
30.518949508666992,2012-01-20
30.964019775390625,2012-01-23
30.730892181396484,2012-01-24
30.554275512695312,2012-01-25
30.35647201538086,2012-01-26
30.45537567138672,2012-01-27
30.34233856201172,2012-01-30
30.370594024658203,2012-01-31
31.154762268066406,2012-02-01
31.387887954711914,2012-02-02
32.17913055419922,2012-02-03
31.748178482055664,2012-02-06
31.88241958618164,2012-02-07
31.99545669555664,2012-02-08
32.0943489074707,2012-02-09
31.967199325561523,2012-02-10
31.783506393432617,2012-02-13
32.21445083618164,2012-02-14
32.080223083496094,2012-02-15
32.956233978271484,2012-02-16
32.96329879760742,2012-02-17
32.63833236694336,2012-02-21
32.46877670288086,2012-02-22
32.673648834228516,2012-02-23
32.716041564941406,2012-02-24
32.5464973449707,2012-02-27
33.719207763671875,2012-02-28
32.17913055419922,2012-02-29
32.06608581542969,2012-03-01
31.931875228881836,2012-03-02
31.818838119506836,2012-03-05
31.606901168823242,2012-03-06
32.24271011352539,2012-03-07
32.72309875488281,2012-03-08
32.977420806884766,2012-03-09
32.850257873535156,2012-03-12
33.63444137573242,2012-03-13
33.42955017089844,2012-03-14
34.02297592163086,2012-03-15
33.945274353027344,2012-03-16
34.15721130371094,2012-03-19
34.28437042236328,2012-03-20
34.220794677734375,2012-03-21
33.76865768432617,2012-03-22
33.747467041015625,2012-03-23
34.56695556640625,2012-03-26
34.61640167236328,2012-03-27
34.5386962890625,2012-03-28
35.068538665771484,2012-03-29
35.42177200317383,2012-03-30
35.85270309448242,2012-04-02
35.29460525512695,2012-04-03
34.037109375,2012-04-04
33.90288543701172,2012-04-05
33.95939636230469,2012-04-09
33.33065414428711,2012-04-10
33.28120040893555,2012-04-11
34.55283737182617,2012-04-12
34.39739990234375,2012-04-13
34.856605529785156,2012-04-16
34.9201774597168,2012-04-17
34.82128143310547,2012-04-18
35.358184814453125,2012-04-19
35.0332145690918,2012-04-20
34.037109375,2012-04-23
34.12895202636719,2012-04-24
34.96257400512695,2012-04-25
36.41080093383789,2012-04-26
36.09995651245117,2012-04-27
36.4451904296875,2012-04-30
36.631019592285156,2012-05-01
36.10926055908203,2012-05-02
35.55175018310547,2012-05-03
34.736934661865234,2012-05-04
35.15863037109375,2012-05-07
34.77981948852539,2012-05-08
34.272342681884766,2012-05-09
34.172279357910156,2012-05-10
34.61543273925781,2012-05-11
33.70768356323242,2012-05-14
33.929264068603516,2012-05-15
33.107303619384766,2012-05-16
32.28533935546875,2012-05-17
32.078060150146484,2012-05-18
33.078704833984375,2012-05-21
33.41463851928711,2012-05-22
33.15018081665039,2012-05-23
33.03582763671875,2012-05-24
32.87858581542969,2012-05-25
33.586185455322266,2012-05-29
32.77850341796875,2012-05-30
32.742774963378906,2012-05-31
31.306127548217773,2012-06-01
31.427635192871094,2012-06-04
32.25674057006836,2012-06-05
33.83633804321289,2012-06-06
33.793460845947266,2012-06-07
34.22946548461914,2012-06-08
34.05792999267578,2012-06-11
34.97279739379883,2012-06-12
35.558895111083984,2012-06-13
35.04427719116211,2012-06-14
35.68755340576172,2012-06-15
36.07352066040039,2012-06-18
36.345123291015625,2012-06-19
36.13069534301758,2012-06-20
36.11640930175781,2012-06-21
35.558895111083984,2012-06-22
34.679744720458984,2012-06-25
34.50106430053711,2012-06-26
35.080020904541016,2012-06-27
34.8012580871582,2012-06-28
36.752525329589844,2012-06-29
37.30289077758789,2012-07-02
37.61023712158203,2012-07-03
37.00984191894531,2012-07-05
35.323036193847656,2012-07-06
34.63686752319336,2012-07-09
37.574501037597656,2012-07-10
36.588134765625,2012-07-11
36.087806701660156,2012-07-12
36.588134765625,2012-07-13
36.4451904296875,2012-07-16
36.80971145629883,2012-07-17
39.004005432128906,2012-07-18
39.847412109375,2012-07-19
39.647274017333984,2012-07-20
39.668724060058594,2012-07-23
39.01115798950195,2012-07-24
39.004005432128906,2012-07-25
40.840919494628906,2012-07-26
42.070281982421875,2012-07-27
42.02024841308594,2012-07-30
41.09822463989258,2012-07-31
40.4049186706543,2012-08-01
39.92603302001953,2012-08-02
41.5413703918457,2012-08-03
40.154754638671875,2012-08-06
41.348384857177734,2012-08-07
41.10536193847656,2012-08-08
41.16255569458008,2012-08-09
41.169700622558594,2012-08-10
40.805171966552734,2012-08-13
41.01960372924805,2012-08-14
41.1268196105957,2012-08-15
41.26261520385742,2012-08-16
41.49849319458008,2012-08-17
41.427005767822266,2012-08-20
41.812984466552734,2012-08-21
42.070281982421875,2012-08-22
41.183998107910156,2012-08-23
41.29121017456055,2012-08-24
41.46989059448242,2012-08-27
40.23338317871094,2012-08-28
40.733699798583984,2012-08-29
39.91173553466797,2012-08-30
40.57645797729492,2012-08-31
40.119014739990234,2012-09-04
40.07612991333008,2012-09-05
41.36267852783203,2012-09-06
40.612186431884766,2012-09-07
39.61153793334961,2012-09-10
39.711612701416016,2012-09-11
39.754486083984375,2012-09-12
40.14045715332031,2012-09-13
40.833778381347656,2012-09-14
40.98386001586914,2012-09-17
40.31199645996094,2012-09-18
38.99685287475586,2012-09-19
38.98255920410156,2012-09-20
38.553707122802734,2012-09-21
37.44583511352539,2012-09-24
38.17489242553711,2012-09-25
37.63882064819336,2012-09-26
38.760990142822266,2012-09-27
38.36787033081055,2012-09-28
38.16060256958008,2012-10-01
38.56085205078125,2012-10-02
39.27561950683594,2012-10-03
39.775936126708984,2012-10-04
40.104713439941406,2012-10-05
39.3184928894043,2012-10-08
38.818172454833984,2012-10-09
38.189186096191406,2012-10-10
37.91041946411133,2012-10-11
37.87469482421875,2012-10-12
37.74604415893555,2012-10-15
38.303550720214844,2012-10-16
35.794769287109375,2012-10-17
36.69536209106445,2012-10-18
37.29574203491211,2012-10-19
38.10341262817383,2012-10-22
37.77463150024414,2012-10-23
38.510826110839844,2012-10-24
38.83246612548828,2012-10-25
38.84675598144531,2012-10-26
39.29705810546875,2012-10-31
40.23338317871094,2012-11-01
40.24052047729492,2012-11-02
40.433502197265625,2012-11-05
41.09822463989258,2012-11-06
39.90458679199219,2012-11-07
39.204139709472656,2012-11-08
39.58295440673828,2012-11-09
39.482887268066406,2012-11-12
39.16840362548828,2012-11-13
39.40426254272461,2012-11-14
38.2678108215332,2012-11-15
39.24701690673828,2012-11-16
39.59724807739258,2012-11-19
39.74733352661133,2012-11-20
39.33277893066406,2012-11-21
41.11967086791992,2012-11-23
41.36267852783203,2012-11-26
41.920188903808594,2012-11-27
42.34904479980469,2012-11-28
55.827796936035156,2012-11-29
55.926116943359375,2012-11-30
55.87248992919922,2012-12-03
54.898223876953125,2012-12-04
55.586463928222656,2012-12-05
55.90823745727539,2012-12-06
56.757362365722656,2012-12-07
56.8646240234375,2012-12-10
57.09701919555664,2012-12-11
56.61435317993164,2012-12-12
56.04231643676758,2012-12-13
56.88249969482422,2012-12-14
56.84675216674805,2012-12-17
57.231082916259766,2012-12-18
57.338348388671875,2012-12-19
57.81206130981445,2012-12-20
56.7037353515625,2012-12-21
56.55178451538086,2012-12-24
56.3372802734375,2012-12-26
56.81993865966797,2012-12-27
56.42665481567383,2012-12-28
57.552860260009766,2012-12-31
59.6890869140625,2013-01-02
58.43773651123047,2013-01-03
57.83887481689453,2013-01-04
56.9003791809082,2013-01-07
56.43559265136719,2013-01-08
56.757362365722656,2013-01-09
57.80312728881836,2013-01-10
58.47348403930664,2013-01-11
57.56180191040039,2013-01-14
56.381961822509766,2013-01-15
57.04338836669922,2013-01-16
61.092376708984375,2013-01-17
61.825294494628906,2013-01-18
62.495670318603516,2013-01-22
61.88787078857422,2013-01-23
63.63081741333008,2013-01-24
66.1781997680664,2013-01-25
67.45635986328125,2013-01-28
67.2775650024414,2013-01-29
67.23289489746094,2013-01-30
67.11670684814453,2013-01-31
69.90540313720703,2013-02-01
68.31442260742188,2013-02-04
68.3769760131836,2013-02-05
67.9211196899414,2013-02-06
67.29545593261719,2013-02-07
66.8396224975586,2013-02-08
66.95582580566406,2013-02-11
67.00048828125,2013-02-12
66.37484741210938,2013-02-13
66.90218353271484,2013-02-14
64.9268569946289,2013-02-15
66.106689453125,2013-02-19
64.48887634277344,2013-02-20
63.1213493347168,2013-02-21
64.04196166992188,2013-02-22
62.32585525512695,2013-02-25
63.95259475708008,2013-02-26
64.16709899902344,2013-02-27
63.443115234375,2013-02-28
64.02410888671875,2013-03-01
63.46099090576172,2013-03-04
64.60506439208984,2013-03-05
64.39054870605469,2013-03-06
63.317989349365234,2013-03-07
62.32585525512695,2013-03-08
62.54930877685547,2013-03-11
62.08452606201172,2013-03-12
62.29009246826172,2013-03-13
64.17603302001953,2013-03-14
63.300113677978516,2013-03-15
62.361610412597656,2013-03-18
62.22751235961914,2013-03-19
62.54035186767578,2013-03-20
61.87000274658203,2013-03-21
61.0655632019043,2013-03-22
61.38734436035156,2013-03-25
59.8499755859375,2013-03-26
59.224300384521484,2013-03-27
60.770591735839844,2013-03-28
59.95723342895508,2013-04-01
59.74271774291992,2013-04-02
59.206424713134766,2013-04-03
59.06341552734375,2013-04-04
59.62652587890625,2013-04-05
59.930423736572266,2013-04-08
59.966148376464844,2013-04-09
61.36945724487305,2013-04-10
61.959388732910156,2013-04-11
61.771671295166016,2013-04-12
59.41200637817383,2013-04-15
60.58290481567383,2013-04-16
62.10239028930664,2013-04-17
63.82746887207031,2013-04-18
64.34586334228516,2013-04-19
63.67549133300781,2013-04-22
64.7838363647461,2013-04-23
65.73127746582031,2013-04-24
66.84854888916016,2013-04-25
66.5201187133789,2013-04-26
67.27806854248047,2013-04-29
67.10662078857422,2013-04-30
66.79080963134766,2013-05-01
68.48719024658203,2013-05-02
69.93093872070312,2013-05-03
68.77593231201172,2013-05-06
69.50684356689453,2013-05-07
69.13687896728516,2013-05-08
68.95641326904297,2013-05-09
70.66181182861328,2013-05-10
69.97604370117188,2013-05-13
70.0482406616211,2013-05-14
70.8603286743164,2013-05-15
70.12043762207031,2013-05-16
71.25735473632812,2013-05-17
72.17774200439453,2013-05-20
72.79132843017578,2013-05-21
72.25895690917969,2013-05-22
72.24089813232422,2013-05-23
73.35980224609375,2013-05-24
75.86830139160156,2013-05-28
75.03815460205078,2013-05-29
75.44418334960938,2013-05-30
73.3327407836914,2013-05-31
73.72074890136719,2013-06-03
72.00631713867188,2013-06-04
70.27381134033203,2013-06-05
71.78975677490234,2013-06-06
72.71916198730469,2013-06-07
72.79132843017578,2013-06-10
71.6543960571289,2013-06-11
70.99568176269531,2013-06-12
72.34918212890625,2013-06-13
71.97923278808594,2013-06-14
71.5280532836914,2013-06-17
72.5025634765625,2013-06-18
72.25895690917969,2013-06-19
69.54292297363281,2013-06-20
68.95641326904297,2013-06-21
67.23295593261719,2013-06-24
68.35183715820312,2013-06-25
69.32637023925781,2013-06-26
70.42720794677734,2013-06-27
71.38369750976562,2013-06-28
70.7430191040039,2013-07-01
70.90545654296875,2013-07-02
71.89802551269531,2013-07-03
74.08167266845703,2013-07-05
73.56733703613281,2013-07-08
74.1087417602539,2013-07-09
75.66075897216797,2013-07-10
78.80989837646484,2013-07-11
78.63847351074219,2013-07-12
78.43091583251953,2013-07-15
79.17084503173828,2013-07-16
80.28070068359375,2013-07-17
80.37996673583984,2013-07-18
80.35289001464844,2013-07-19
79.99195861816406,2013-07-22
79.91976165771484,2013-07-23
79.77539825439453,2013-07-24
80.91234588623047,2013-07-25
80.47019958496094,2013-07-26
80.70479583740234,2013-07-29
81.29132843017578,2013-07-30
81.16500854492188,2013-07-31
82.2839126586914,2013-08-01
82.95162963867188,2013-08-02
83.0328140258789,2013-08-05
83.06890869140625,2013-08-06
82.5636215209961,2013-08-07
82.90650939941406,2013-08-08
82.54558563232422,2013-08-09
82.47338104248047,2013-08-12
83.06890869140625,2013-08-13
83.90809631347656,2013-08-14
82.16659545898438,2013-08-15
82.47338104248047,2013-08-16
81.91393280029297,2013-08-19
81.48082733154297,2013-08-20
81.40863037109375,2013-08-21
81.93199920654297,2013-08-22
81.9590835571289,2013-08-23
81.72444915771484,2013-08-26
79.3332748413086,2013-08-27
79.6581039428711,2013-08-28
79.3332748413086,2013-08-29
78.5572280883789,2013-08-30
79.75736999511719,2013-09-03
80.84918212890625,2013-09-04
80.96648406982422,2013-09-05
80.10023498535156,2013-09-06
80.70479583740234,2013-09-09
81.54397583007812,2013-09-10
80.69579315185547,2013-09-11
83.61933898925781,2013-09-12
83.86296844482422,2013-09-13
83.73666381835938,2013-09-16
83.83590698242188,2013-09-17
85.4962158203125,2013-09-18
86.29926300048828,2013-09-19
87.95055389404297,2013-09-20
86.51583862304688,2013-09-23
87.92346954345703,2013-09-24
88.25735473632812,2013-09-25
88.13101959228516,2013-09-26
88.83486938476562,2013-09-27
89.11457824707031,2013-09-30
91.05458068847656,2013-10-01
90.82901763916016,2013-10-02
90.729736328125,2013-10-03
91.09970092773438,2013-10-04
89.74620819091797,2013-10-07
87.9144515991211,2013-10-08
86.70533752441406,2013-10-09
88.16712188720703,2013-10-10
88.32051849365234,2013-10-11
87.58961486816406,2013-10-14
85.85713195800781,2013-10-15
85.70375061035156,2013-10-16
84.67505645751953,2013-10-17
83.77273559570312,2013-10-18
84.04344940185547,2013-10-21
84.91870880126953,2013-10-22
84.20586395263672,2013-10-23
84.9006576538086,2013-10-24
85.09916687011719,2013-10-25
85.11724090576172,2013-10-28
84.99992370605469,2013-10-29
85.39694213867188,2013-10-30
85.45110321044922,2013-10-31
83.60128784179688,2013-11-01
82.8072509765625,2013-11-04
81.6793212890625,2013-11-05
81.69738006591797,2013-11-06
78.77379608154297,2013-11-07
78.83698272705078,2013-11-08
78.84600830078125,2013-11-11
78.44896697998047,2013-11-12
79.11669921875,2013-11-13
80.2175521850586,2013-11-14
81.1469497680664,2013-11-15
80.18144989013672,2013-11-18
80.41606140136719,2013-11-19
79.70320892333984,2013-11-20
81.13792419433594,2013-11-21
82.76211547851562,2013-11-22
83.08697509765625,2013-11-25
83.7005615234375,2013-11-26
84.4494857788086,2013-11-27
84.26000213623047,2013-11-29
