RITM,Date
8.754961967468262,2017-01-03
8.82141399383545,2017-01-04
8.838024139404297,2017-01-05
8.838024139404297,2017-01-06
8.838024139404297,2017-01-09
8.910013198852539,2017-01-10
8.926626205444336,2017-01-11
8.87125015258789,2017-01-12
8.876787185668945,2017-01-13
8.82141399383545,2017-01-17
8.80479907989502,2017-01-18
8.793725967407227,2017-01-19
8.860173225402832,2017-01-20
8.915552139282227,2017-01-23
8.948774337768555,2017-01-24
8.976465225219727,2017-01-25
8.998614311218262,2017-01-26
9.00969123840332,2017-01-27
8.671895027160645,2017-01-30
8.389474868774414,2017-01-31
8.58883285522461,2017-02-01
8.721732139587402,2017-02-02
8.738348960876465,2017-02-03
8.738348960876465,2017-02-06
8.738348960876465,2017-02-07
8.671895027160645,2017-02-08
8.749422073364258,2017-02-09
8.80479907989502,2017-02-10
8.904474258422852,2017-02-13
9.042916297912598,2017-02-14
8.998614311218262,2017-02-15
8.993078231811523,2017-02-16
8.959853172302246,2017-02-17
9.142592430114746,2017-02-21
9.231194496154785,2017-02-22
9.225656509399414,2017-02-23
9.236732482910156,2017-02-24
9.286571502685547,2017-02-27
9.341946601867676,2017-02-28
9.34748363494873,2017-03-01
9.34748363494873,2017-03-02
9.413935661315918,2017-03-03
9.413935661315918,2017-03-06
9.413935661315918,2017-03-07
9.308721542358398,2017-03-08
9.225656509399414,2017-03-09
9.247809410095215,2017-03-10
9.236732482910156,2017-03-13
9.159207344055176,2017-03-14
9.314258575439453,2017-03-15
9.38071060180664,2017-03-16
9.458235740661621,2017-03-17
9.496999740600586,2017-03-20
9.47485065460205,2017-03-21
9.463772773742676,2017-03-22
9.486563682556152,2017-03-23
9.458076477050781,2017-03-24
9.469473838806152,2017-03-27
9.600519180297852,2017-03-28
9.611912727355957,2017-03-29
9.703075408935547,2017-03-30
9.67458724975586,2017-03-31
9.720168113708496,2017-04-03
9.77144718170166,2017-04-04
9.680281639099121,2017-04-05
9.742958068847656,2017-04-06
9.680281639099121,2017-04-07
9.7657470703125,2017-04-10
9.828424453735352,2017-04-11
9.845519065856934,2017-04-12
9.92528247833252,2017-04-13
10.084816932678223,2017-04-17
10.107605934143066,2017-04-18
10.11330509185791,2017-04-19
9.338427543640137,2017-04-20
9.309937477111816,2017-04-21
9.270055770874023,2017-04-24
9.4238920211792,2017-04-25
9.577727317810059,2017-04-26
9.62900447845459,2017-04-27
9.497961044311523,2017-04-28
9.720168113708496,2017-05-01
9.657492637634277,2017-05-02
9.526448249816895,2017-05-03
9.532145500183105,2017-05-04
9.532145500183105,2017-05-05
9.372611999511719,2017-05-08
9.235869407653809,2017-05-09
9.264359474182129,2017-05-10
9.213077545166016,2017-05-11
9.173195838928223,2017-05-12
9.167496681213379,2017-05-15
9.144707679748535,2017-05-16
9.042149543762207,2017-05-17
9.01935863494873,2017-05-18
9.15040397644043,2017-05-19
9.270055770874023,2017-05-22
9.304241180419922,2017-05-23
9.372611999511719,2017-05-24
9.412495613098145,2017-05-25
9.429587364196777,2017-05-26
9.178892135620117,2017-05-30
9.167496681213379,2017-05-31
9.281449317932129,2017-06-01
9.338427543640137,2017-06-02
9.201682090759277,2017-06-05
9.116217613220215,2017-06-06
9.121917724609375,2017-06-07
9.24726390838623,2017-06-08
9.304241180419922,2017-06-09
9.401100158691406,2017-06-12
9.486563682556152,2017-06-13
9.503657341003418,2017-06-14
9.503657341003418,2017-06-15
9.532145500183105,2017-06-16
9.634700775146484,2017-06-19
9.178892135620117,2017-06-20
9.13331127166748,2017-06-21
9.554937362670898,2017-06-22
9.452380180358887,2017-06-23
9.366914749145508,2017-06-26
9.270055770874023,2017-06-27
9.275753021240234,2017-06-28
9.340412139892578,2017-06-29
9.146432876586914,2017-06-30
9.29926586151123,2017-07-03
9.152310371398926,2017-07-05
8.993600845336914,2017-07-06
9.017112731933594,2017-07-07
9.011235237121582,2017-07-10
9.058260917663574,2017-07-11
9.093528747558594,2017-07-12
9.028867721557617,2017-07-13
9.122919082641602,2017-07-14
9.240482330322266,2017-07-17
9.199335098266602,2017-07-18
9.24636173248291,2017-07-19
9.358046531677246,2017-07-20
9.381560325622559,2017-07-21
9.375680923461914,2017-07-24
9.358046531677246,2017-07-25
9.405072212219238,2017-07-26
9.540270805358887,2017-07-27
9.428586959838867,2017-07-28
9.992887496948242,2017-07-31
10.081061363220215,2017-08-01
10.034036636352539,2017-08-02
9.869449615478516,2017-08-03
9.892960548400879,2017-08-04
9.84593391418457,2017-08-07
9.79302978515625,2017-08-08
9.81066608428955,2017-08-09
9.698981285095215,2017-08-10
9.73425006866455,2017-08-11
9.751885414123535,2017-08-14
9.816542625427246,2017-08-15
9.89884090423584,2017-08-16
9.775395393371582,2017-08-17
9.728370666503906,2017-08-18
9.75776195526123,2017-08-21
9.79302978515625,2017-08-22
9.740128517150879,2017-08-23
9.716614723205566,2017-08-24
9.769519805908203,2017-08-25
9.73425006866455,2017-08-28
9.687223434448242,2017-08-29
9.622563362121582,2017-08-30
9.687223434448242,2017-08-31
9.79302978515625,2017-09-01
9.640199661254883,2017-09-05
9.657833099365234,2017-09-06
9.616687774658203,2017-09-07
9.616687774658203,2017-09-08
9.681344985961914,2017-09-11
9.710736274719238,2017-09-12
9.675467491149902,2017-09-13
9.669589042663574,2017-09-14
9.716614723205566,2017-09-15
9.804788589477539,2017-09-18
9.869449615478516,2017-09-19
9.84593391418457,2017-09-20
9.863570213317871,2017-09-21
9.928229331970215,2017-09-22
9.939986228942871,2017-09-25
10.03991413116455,2017-09-26
10.122207641601562,2017-09-27
10.163355827331543,2017-09-28
10.127036094665527,2017-09-29
10.254154205322266,2017-10-02
10.254154205322266,2017-10-03
10.308632850646973,2017-10-04
10.453910827636719,2017-10-05
10.399432182312012,2017-10-06
10.393377304077148,2017-10-09
10.375216484069824,2017-10-10
10.363112449645996,2017-10-11
10.387324333190918,2017-10-12
10.417590141296387,2017-10-13
10.375216484069824,2017-10-16
10.363112449645996,2017-10-17
10.387324333190918,2017-10-18
10.441803932189941,2017-10-19
10.587080001831055,2017-10-20
10.53260326385498,2017-10-23
10.556814193725586,2017-10-24
10.411535263061523,2017-10-25
10.32679271697998,2017-10-26
10.829209327697754,2017-10-27
10.556814193725586,2017-10-30
10.671826362609863,2017-10-31
10.72025203704834,2017-11-01
10.599186897277832,2017-11-02
10.593134880065918,2017-11-03
10.502334594726562,2017-11-06
10.617348670959473,2017-11-07
10.550761222839355,2017-11-08
10.508389472961426,2017-11-09
10.453910827636719,2017-11-10
10.550761222839355,2017-11-13
10.556814193725586,2017-11-14
10.496281623840332,2017-11-15
10.550761222839355,2017-11-16
10.568920135498047,2017-11-17
10.671826362609863,2017-11-20
10.786837577819824,2017-11-21
10.859477996826172,2017-11-22
10.792890548706055,2017-11-24
10.762624740600586,2017-11-27
10.708146095275879,2017-11-28
10.671826362609863,2017-11-29
10.708146095275879,2017-11-30
10.738410949707031,2017-12-01
10.817105293273926,2017-12-04
10.792890548706055,2017-12-05
10.762624740600586,2017-12-06
10.853423118591309,2017-12-07
10.859477996826172,2017-12-08
10.889742851257324,2017-12-11
10.907903671264648,2017-12-12
10.907903671264648,2017-12-13
10.962379455566406,2017-12-14
11.071340560913086,2017-12-15
11.065285682678223,2017-12-18
10.901849746704102,2017-12-19
11.016860961914062,2017-12-20
11.059233665466309,2017-12-21
11.065285682678223,2017-12-22
11.077390670776367,2017-12-26
11.065285682678223,2017-12-27
11.245765686035156,2017-12-28
11.127519607543945,2017-12-29
10.947040557861328,2018-01-02
10.847464561462402,2018-01-03
11.027945518493652,2018-01-04
11.021718978881836,2018-01-05
11.065285682678223,2018-01-08
10.959489822387695,2018-01-09
10.971932411193848,2018-01-10
11.040392875671387,2018-01-11
11.040392875671387,2018-01-12
10.971932411193848,2018-01-16
10.698102951049805,2018-01-17
10.660759925842285,2018-01-18
10.729220390319824,2018-01-19
10.85991382598877,2018-01-22
10.934592247009277,2018-01-23
11.034168243408203,2018-01-24
11.11507511138916,2018-01-25
11.065285682678223,2018-01-26
10.915924072265625,2018-01-29
10.82257080078125,2018-01-30
10.760336875915527,2018-01-31
10.810124397277832,2018-02-01
10.642091751098633,2018-02-02
10.057085990905762,2018-02-05
10.442940711975098,2018-02-06
10.281131744384766,2018-02-07
10.013522148132324,2018-02-08
10.144214630126953,2018-02-09
10.355810165405273,2018-02-12
10.523844718933105,2018-02-13
10.474059104919434,2018-02-14
10.554960250854492,2018-02-15
10.511399269104004,2018-02-16
10.430492401123047,2018-02-20
10.337142944335938,2018-02-21
10.29357624053955,2018-02-22
10.312247276306152,2018-02-23
10.424270629882812,2018-02-26
10.24378776550293,2018-02-27
10.03841781616211,2018-02-28
10.125544548034668,2018-03-01
10.18777847290039,2018-03-02
10.31847095489502,2018-03-05
10.386933326721191,2018-03-06
10.29357624053955,2018-03-07
10.355810165405273,2018-03-08
10.480281829833984,2018-03-09
10.57985782623291,2018-03-12
10.592304229736328,2018-03-13
10.635869026184082,2018-03-14
10.598527908325195,2018-03-15
10.716773986816406,2018-03-16
10.623421669006348,2018-03-19
10.586080551147461,2018-03-20
10.592304229736328,2018-03-21
10.430492401123047,2018-03-22
10.26246166229248,2018-03-23
10.36825942993164,2018-03-26
10.436718940734863,2018-03-27
10.362035751342773,2018-03-28
10.554518699645996,2018-03-29
10.3812837600708,2018-04-02
10.413363456726074,2018-04-03
10.464694023132324,2018-04-04
10.548103332519531,2018-04-05
10.471108436584473,2018-04-06
10.3812837600708,2018-04-09
10.439030647277832,2018-04-10
10.42619800567627,2018-04-11
10.419780731201172,2018-04-12
10.349203109741211,2018-04-13
10.439030647277832,2018-04-16
10.580183029174805,2018-04-17
10.599432945251465,2018-04-18
10.599432945251465,2018-04-19
10.61867904663086,2018-04-20
10.612264633178711,2018-04-23
10.612264633178711,2018-04-24
10.676424980163574,2018-04-25
10.868908882141113,2018-04-26
11.13197135925293,2018-04-27
11.21537971496582,2018-04-30
11.35653305053711,2018-05-01
11.337286949157715,2018-05-02
11.401448249816895,2018-05-03
11.510522842407227,2018-05-04
11.529767990112305,2018-05-07
11.452775955200195,2018-05-08
11.452775955200195,2018-05-09
11.536185264587402,2018-05-10
11.536185264587402,2018-05-11
11.536185264587402,2018-05-14
11.555436134338379,2018-05-15
11.59393310546875,2018-05-16
11.555436134338379,2018-05-17
11.587515830993652,2018-05-18
11.60676383972168,2018-05-21
11.61959457397461,2018-05-22
11.645259857177734,2018-05-23
11.632426261901855,2018-05-24
11.613180160522461,2018-05-25
11.632426261901855,2018-05-29
11.60676383972168,2018-05-30
11.472024917602539,2018-05-31
11.420695304870605,2018-06-01
11.427111625671387,2018-06-04
11.478440284729004,2018-06-05
11.600348472595215,2018-06-06
11.62601089477539,2018-06-07
11.683757781982422,2018-06-08
11.664509773254395,2018-06-11
11.651677131652832,2018-06-12
11.59393310546875,2018-06-13
11.651677131652832,2018-06-14
11.645259857177734,2018-06-15
11.786415100097656,2018-06-18
11.901906967163086,2018-06-19
11.985315322875977,2018-06-20
11.972481727600098,2018-06-21
11.74150276184082,2018-06-22
11.658092498779297,2018-06-25
11.62601089477539,2018-06-26
11.484856605529785,2018-06-27
11.561851501464844,2018-06-28
11.542052268981934,2018-06-29
11.707035064697266,2018-07-02
11.891813278198242,2018-07-03
11.905012130737305,2018-07-05
11.990800857543945,2018-07-06
12.010600090026855,2018-07-09
12.003998756408691,2018-07-10
12.089789390563965,2018-07-11
12.069993019104004,2018-07-12
12.050192832946777,2018-07-13
12.030396461486816,2018-07-16
12.076590538024902,2018-07-17
12.109588623046875,2018-07-18
12.155781745910645,2018-07-19
12.182177543640137,2018-07-20
12.215174674987793,2018-07-23
12.215174674987793,2018-07-24
12.26796817779541,2018-07-25
11.845617294311523,2018-07-26
11.733428955078125,2018-07-27
11.8654146194458,2018-07-30
11.806021690368652,2018-07-31
11.83242130279541,2018-08-01
11.891813278198242,2018-08-02
11.852216720581055,2018-08-03
11.898414611816406,2018-08-06
11.872014999389648,2018-08-07
11.885215759277344,2018-08-08
11.931408882141113,2018-08-09
11.91821002960205,2018-08-10
11.924810409545898,2018-08-13
11.957804679870605,2018-08-14
11.94460678100586,2018-08-15
12.023797988891602,2018-08-16
12.096388816833496,2018-08-17
12.162381172180176,2018-08-20
12.188776969909668,2018-08-21
12.12938404083252,2018-08-22
12.089789390563965,2018-08-23
12.10299015045166,2018-08-24
12.175579071044922,2018-08-27
12.208576202392578,2018-08-28
12.208576202392578,2018-08-29
12.241573333740234,2018-08-30
12.254769325256348,2018-08-31
12.241573333740234,2018-09-04
12.327362060546875,2018-09-05
12.32076358795166,2018-09-06
12.208576202392578,2018-09-07
12.241573333740234,2018-09-10
12.248170852661133,2018-09-11
12.063392639160156,2018-09-12
12.109588623046875,2018-09-13
12.036994934082031,2018-09-14
11.997401237487793,2018-09-17
11.9710054397583,2018-09-18
11.938007354736328,2018-09-19
11.924810409545898,2018-09-20
11.98420238494873,2018-09-21
12.030396461486816,2018-09-24
11.938007354736328,2018-09-25
11.8654146194458,2018-09-26
11.997401237487793,2018-09-27
12.092401504516602,2018-09-28
12.065258979797363,2018-10-01
12.085617065429688,2018-10-02
12.044900894165039,2018-10-03
11.977042198181152,2018-10-04
11.922755241394043,2018-10-05
12.078829765319824,2018-10-08
12.21454906463623,2018-10-09
11.943114280700684,2018-10-10
11.74632453918457,2018-10-11
11.766682624816895,2018-10-12
11.882041931152344,2018-10-15
12.010972023010254,2018-10-16
12.187403678894043,2018-10-17
12.105974197387695,2018-10-18
12.153475761413574,2018-10-19
12.146690368652344,2018-10-22
11.977042198181152,2018-10-23
11.977042198181152,2018-10-24
12.180619239807129,2018-10-25
11.84811019897461,2018-10-26
11.85489559173584,2018-10-29
12.031330108642578,2018-10-30
12.13311767578125,2018-10-31
11.624176979064941,2018-11-01
11.685249328613281,2018-11-02
11.73953914642334,2018-11-05
11.712395668029785,2018-11-06
11.787039756774902,2018-11-07
11.814181327819824,2018-11-08
11.963469505310059,2018-11-09
11.977042198181152,2018-11-12
12.024545669555664,2018-11-13
12.051688194274902,2018-11-14
11.732752799987793,2018-11-15
11.712395668029785,2018-11-16
11.67168140411377,2018-11-19
11.318814277648926,2018-11-20
11.3391695022583,2018-11-21
11.379889488220215,2018-11-23
11.56310749053955,2018-11-26
11.56310749053955,2018-11-27
11.67168140411377,2018-11-28
11.73953914642334,2018-11-29
11.67168140411377,2018-11-30
11.820968627929688,2018-12-03
11.583463668823242,2018-12-04
11.549535751342773,2018-12-06
11.468100547790527,2018-12-07
11.318814277648926,2018-12-10
11.054166793823242,2018-12-11
10.932021141052246,2018-12-12
10.565584182739258,2018-12-13
10.640228271484375,2018-12-14
10.1652193069458,2018-12-17
10.314508438110352,2018-12-18
10.110930442810059,2018-12-19
9.710565567016602,2018-12-20
9.778424263000488,2018-12-21
9.500203132629395,2018-12-24
10.117716789245605,2018-12-26
10.1652193069458,2018-12-27
10.172237396240234,2018-12-28
9.97567367553711,2018-12-31
10.059914588928223,2019-01-02
10.080974578857422,2019-01-03
10.389864921569824,2019-01-04
10.58642864227295,2019-01-07
10.691729545593262,2019-01-08
10.979559898376465,2019-01-09
11.042739868164062,2019-01-10
11.077839851379395,2019-01-11
11.112940788269043,2019-01-14
11.15506362915039,2019-01-15
11.225264549255371,2019-01-16
11.295467376708984,2019-01-17
11.358648300170898,2019-01-18
11.351629257202148,2019-01-22
11.47799301147461,2019-01-23
11.555212020874023,2019-01-24
11.688594818115234,2019-01-25
11.723698616027832,2019-01-28
11.807939529418945,2019-01-29
11.857080459594727,2019-01-30
11.92026138305664,2019-01-31
11.92026138305664,2019-02-01
11.962385177612305,2019-02-04
11.976423263549805,2019-02-05
11.92026138305664,2019-02-06
11.829002380371094,2019-02-07
11.751777648925781,2019-02-08
11.79389762878418,2019-02-11
12.0536470413208,2019-02-12
11.997485160827637,2019-02-13
11.955363273620605,2019-02-14
12.018546104431152,2019-02-15
11.948344230651855,2019-02-19
11.513090133666992,2019-02-20
11.63243579864502,2019-02-21
11.611374855041504,2019-02-22
11.604355812072754,2019-02-25
11.611374855041504,2019-02-26
11.618395805358887,2019-02-27
11.611374855041504,2019-02-28
11.625414848327637,2019-03-01
11.709656715393066,2019-03-04
11.625414848327637,2019-03-05
11.576272964477539,2019-03-06
11.527132987976074,2019-03-07
11.499051094055176,2019-03-08
11.667535781860352,2019-03-11
11.695615768432617,2019-03-12
11.730716705322266,2019-03-13
11.79389762878418,2019-03-14
11.807939529418945,2019-03-15
11.899202346801758,2019-03-18
11.836019515991211,2019-03-19
11.744756698608398,2019-03-20
11.864100456237793,2019-03-21
11.646476745605469,2019-03-22
11.695615768432617,2019-03-25
11.772839546203613,2019-03-26
11.87112045288086,2019-03-27
11.934303283691406,2019-03-28
11.87112045288086,2019-03-29
12.0536470413208,2019-04-01
12.0536470413208,2019-04-02
12.003030776977539,2019-04-03
12.06087589263916,2019-04-04
12.068107604980469,2019-04-05
12.10426139831543,2019-04-08
12.017492294311523,2019-04-09
12.010261535644531,2019-04-10
11.981338500976562,2019-04-11
12.010261535644531,2019-04-12
11.974105834960938,2019-04-15
12.046414375305176,2019-04-16
12.046414375305176,2019-04-17
12.082568168640137,2019-04-18
12.024723052978516,2019-04-22
12.111491203308105,2019-04-23
12.198263168334961,2019-04-24
12.089798927307129,2019-04-25
12.16933822631836,2019-04-26
12.111491203308105,2019-04-29
12.154875755310059,2019-04-30
12.14041519165039,2019-05-01
12.046414375305176,2019-05-02
12.003030776977539,2019-05-03
12.0536470413208,2019-05-06
12.10426139831543,2019-05-07
12.118721961975098,2019-05-08
12.039183616638184,2019-05-09
12.133185386657715,2019-05-10
11.966877937316895,2019-05-13
12.0536470413208,2019-05-14
12.06087589263916,2019-05-15
12.118721961975098,2019-05-16
12.017492294311523,2019-05-17
11.952417373657227,2019-05-20
12.003030776977539,2019-05-21
11.99579906463623,2019-05-22
11.945184707641602,2019-05-23
11.945184707641602,2019-05-24
11.858415603637695,2019-05-28
11.55472469329834,2019-05-29
11.272727966308594,2019-05-30
11.026881217956543,2019-05-31
11.193187713623047,2019-06-03
11.460726737976074,2019-06-04
11.36672592163086,2019-06-05
11.381185531616211,2019-06-06
10.940112113952637,2019-06-07
11.077495574951172,2019-06-10
11.106417655944824,2019-06-11
11.149803161621094,2019-06-12
11.243802070617676,2019-06-13
11.178725242614746,2019-06-14
11.265494346618652,2019-06-17
11.402880668640137,2019-06-18
11.45349407196045,2019-06-19
11.446264266967773,2019-06-20
11.489648818969727,2019-06-21
11.576417922973633,2019-06-24
11.308879852294922,2019-06-25
11.36672592163086,2019-06-26
11.45349407196045,2019-06-27
11.490827560424805,2019-06-28
11.543091773986816,2019-07-01
11.446028709411621,2019-07-02
11.513226509094238,2019-07-03
11.617757797241211,2019-07-05
11.498292922973633,2019-07-08
11.423627853393555,2019-07-09
11.423627853393555,2019-07-10
11.416162490844727,2019-07-11
11.505760192871094,2019-07-12
11.535627365112305,2019-07-15
11.4758939743042,2019-07-16
11.408696174621582,2019-07-17
11.229501724243164,2019-07-18
11.33403205871582,2019-07-19
11.326565742492676,2019-07-22
11.45349407196045,2019-07-23
11.565491676330566,2019-07-24
11.483360290527344,2019-07-25
11.602823257446289,2019-07-26
11.580423355102539,2019-07-29
11.707353591918945,2019-07-30
11.71481990814209,2019-07-31
11.558024406433105,2019-08-01
11.4758939743042,2019-08-02
11.139904975891113,2019-08-05
11.266834259033203,2019-08-06
11.244436264038086,2019-08-07
11.401228904724121,2019-08-08
11.192169189453125,2019-08-09
10.788982391357422,2019-08-12
10.841248512268066,2019-08-13
10.49779224395752,2019-08-14
10.423129081726074,2019-08-15
10.572457313537598,2019-08-16
10.64712142944336,2019-08-19
10.557524681091309,2019-08-20
10.766584396362305,2019-08-21
10.811382293701172,2019-08-22
10.56498908996582,2019-08-23
10.609787940979004,2019-08-26
10.385794639587402,2019-08-27
10.423129081726074,2019-08-28
10.49779224395752,2019-08-29
10.505260467529297,2019-08-30
10.43805980682373,2019-09-03
10.527658462524414,2019-09-04
10.684453010559082,2019-09-05
10.833781242370605,2019-09-06
11.057774543762207,2019-09-09
11.244436264038086,2019-09-10
11.281766891479492,2019-09-11
11.184701919555664,2019-09-12
11.281766891479492,2019-09-13
11.281766891479492,2019-09-16
11.236968040466309,2019-09-17
11.184701919555664,2019-09-18
11.319098472595215,2019-09-19
11.35643196105957,2019-09-20
11.37136459350586,2019-09-23
11.446028709411621,2019-09-24
11.513226509094238,2019-09-25
11.632689476013184,2019-09-26
11.640156745910645,2019-09-27
11.707353591918945,2019-09-30
11.535627365112305,2019-10-01
11.389018058776855,2019-10-02
11.335006713867188,2019-10-03
11.389018058776855,2019-10-04
11.504761695861816,2019-10-07
11.427599906921387,2019-10-08
11.558773040771484,2019-10-09
11.736246109008789,2019-10-10
11.882850646972656,2019-10-11
11.828839302062988,2019-10-14
11.913715362548828,2019-10-15
11.890568733215332,2019-10-16
11.96001148223877,2019-10-17
11.95229721069336,2019-10-18
12.098904609680176,2019-10-21
12.214645385742188,2019-10-22
12.206929206848145,2019-10-23
12.168350219726562,2019-10-24
12.098904609680176,2019-10-25
12.098904609680176,2019-10-28
12.191497802734375,2019-10-29
12.129768371582031,2019-10-30
12.222360610961914,2019-10-31
12.330387115478516,2019-11-01
12.3843994140625,2019-11-04
12.330387115478516,2019-11-05
12.368968963623047,2019-11-06
12.446128845214844,2019-11-07
12.507857322692871,2019-11-08
12.438413619995117,2019-11-11
12.438413619995117,2019-11-12
12.3843994140625,2019-11-13
11.759393692016602,2019-11-14
11.728528022766113,2019-11-15
11.836554527282715,2019-11-18
11.821123123168945,2019-11-19
11.890568733215332,2019-11-20
11.875136375427246,2019-11-21
11.844271659851074,2019-11-22
11.95229721069336,2019-11-25
11.96001148223877,2019-11-26
11.936864852905273,2019-11-27
11.96001148223877,2019-11-29
12.106620788574219,2019-12-02
12.16063404083252,2019-12-03
12.176063537597656,2019-12-04
12.122053146362305,2019-12-05
12.199212074279785,2019-12-06
12.199212074279785,2019-12-09
12.15291690826416,2019-12-10
12.060323715209961,2019-12-11
12.137483596801758,2019-12-12
12.114335060119629,2019-12-13
12.15291690826416,2019-12-16
12.523290634155273,2019-12-17
12.531006813049316,2019-12-18
12.693047523498535,2019-12-19
12.72391128540039,2019-12-20
12.716194152832031,2019-12-23
12.74705982208252,2019-12-24
12.847368240356445,2019-12-26
12.862799644470215,2019-12-27
12.759391784667969,2019-12-30
12.815073013305664,2019-12-31
12.94234848022461,2020-01-02
12.838936805725098,2020-01-03
12.894618034362793,2020-01-06
12.902575492858887,2020-01-07
12.92643928527832,2020-01-08
12.998031616210938,2020-01-09
13.053712844848633,2020-01-10
13.077580451965332,2020-01-13
13.10939884185791,2020-01-14
13.157127380371094,2020-01-15
13.260536193847656,2020-01-16
13.284403800964355,2020-01-17
13.316221237182617,2020-01-21
13.300312042236328,2020-01-22
13.26849365234375,2020-01-23
13.125307083129883,2020-01-24
13.045760154724121,2020-01-27
13.228717803955078,2020-01-28
13.300312042236328,2020-01-29
13.363948822021484,2020-01-30
13.316221237182617,2020-01-31
13.371904373168945,2020-02-03
13.395766258239746,2020-02-04
13.483270645141602,2020-02-05
13.90487003326416,2020-02-06
13.713958740234375,2020-02-07
13.745779991149902,2020-02-10
13.849186897277832,2020-02-11
13.888961791992188,2020-02-12
13.92077922821045,2020-02-13
14.024192810058594,2020-02-14
13.992375373840332,2020-02-18
13.944644927978516,2020-02-19
14.00032901763916,2020-02-20
13.873051643371582,2020-02-21
13.666230201721191,2020-02-24
13.276447296142578,2020-02-25
13.332130432128906,2020-02-26
12.711661338806152,2020-02-27
12.3775634765625,2020-02-28
13.157127380371094,2020-03-02
12.87870979309082,2020-03-03
13.077580451965332,2020-03-04
12.815073013305664,2020-03-05
12.496885299682617,2020-03-06
11.19230842590332,2020-03-09
11.60595417022705,2020-03-10
10.937756538391113,2020-03-11
9.235442161560059,2020-03-12
9.617270469665527,2020-03-13
8.400197982788086,2020-03-16
7.835411071777344,2020-03-17
4.558061122894287,2020-03-18
5.369444370269775,2020-03-19
5.576266765594482,2020-03-20
4.208053112030029,2020-03-23
3.63531231880188,2020-03-24
4.128506183624268,2020-03-25
5.775135517120361,2020-03-26
5.472855567932129,2020-03-27
4.748974800109863,2020-03-30
3.985321283340454,2020-03-31
3.4682629108428955,2020-04-01
3.3887155055999756,2020-04-02
2.648925542831421,2020-04-03
2.728472948074341,2020-04-06
3.150073528289795,2020-04-07
4.064868450164795,2020-04-08
4.573970794677734,2020-04-09
4.247827529907227,2020-04-13
4.183587551116943,2020-04-14
3.8945109844207764,2020-04-15
3.7499725818634033,2020-04-16
4.28797721862793,2020-04-17
4.0310187339782715,2020-04-20
4.6975016593933105,2020-04-21
4.440545558929443,2020-04-22
4.432514667510986,2020-04-23
4.191617488861084,2020-04-24
4.45660400390625,2020-04-27
4.737651824951172,2020-04-28
5.2676262855529785,2020-04-29
4.890219688415527,2020-04-30
4.6975016593933105,2020-05-01
4.866130828857422,2020-05-04
5.235507488250732,2020-05-05
4.906280517578125,2020-05-06
5.0347580909729,2020-05-07
5.299745559692383,2020-05-08
5.066877841949463,2020-05-11
4.906280517578125,2020-05-12
4.544933319091797,2020-05-13
4.890219688415527,2020-05-14
4.745681285858154,2020-05-15
4.906280517578125,2020-05-18
4.922340393066406,2020-05-19
5.363985061645508,2020-05-20
5.588823318481445,2020-05-21
5.620942115783691,2020-05-22
5.918050289154053,2020-05-26
6.126827716827393,2020-05-27
6.054558753967285,2020-05-28
5.757452011108398,2020-05-29
6.0224385261535645,2020-06-01
5.958199501037598,2020-06-02
6.32757568359375,2020-06-03
6.632712364196777,2020-06-04
6.777249813079834,2020-06-05
7.146627426147461,2020-06-08
6.873610973358154,2020-06-09
6.367724418640137,2020-06-10
5.83774995803833,2020-06-11
6.191067218780518,2020-06-12
6.3436360359191895,2020-06-15
6.399844646453857,2020-06-16
6.191067218780518,2020-06-17
6.126827716827393,2020-06-18
5.982288360595703,2020-06-19
5.950169563293457,2020-06-22
6.448023796081543,2020-06-23
5.926078796386719,2020-06-24
6.030468463897705,2020-06-25
5.73336124420166,2020-06-26
5.950169563293457,2020-06-29
5.966228485107422,2020-06-30
5.892973899841309,2020-07-01
5.616232395172119,2020-07-02
5.860415935516357,2020-07-06
5.5348381996154785,2020-07-07
5.559256553649902,2020-07-08
5.2825140953063965,2020-07-09
5.551116943359375,2020-07-10
5.4534430503845215,2020-07-13
5.486000061035156,2020-07-14
5.9418110847473145,2020-07-15
6.145298004150391,2020-07-16
6.275529384613037,2020-07-17
6.161575794219971,2020-07-20
6.42203950881958,2020-07-21
6.503433704376221,2020-07-22
6.348784446716309,2020-07-23
6.194134712219238,2020-07-24
6.324365615844727,2020-07-27
6.4627366065979,2020-07-28
6.633665084838867,2020-07-29
6.568549633026123,2020-07-30
6.454596519470215,2020-07-31
6.38134241104126,2020-08-03
6.340644836425781,2020-08-04
6.479015827178955,2020-08-05
6.503433704376221,2020-08-06
6.560410976409912,2020-08-07
6.829012870788574,2020-08-10
6.80459451675415,2020-08-11
6.64994478225708,2020-08-12
6.479015827178955,2020-08-13
6.64994478225708,2020-08-14
6.552270889282227,2020-08-17
6.430179595947266,2020-08-18
6.283668041229248,2020-08-19
6.3976216316223145,2020-08-20
6.30808687210083,2020-08-21
6.519713878631592,2020-08-24
6.446457862854004,2020-08-25
6.299947261810303,2020-08-26
6.365063667297363,2020-08-27
6.430179595947266,2020-08-28
6.299947261810303,2020-08-31
6.2266926765441895,2020-09-01
6.267389297485352,2020-09-02
6.145298004150391,2020-09-03
6.096461296081543,2020-09-04
6.072042465209961,2020-09-08
6.072042465209961,2020-09-09
5.96622896194458,2020-09-10
5.917392253875732,2020-09-11
6.479015827178955,2020-09-14
