BBY,Date
1.837773084640503,1994-02-23
1.8251277208328247,1994-02-24
1.820912480354309,1994-02-25
1.8630636930465698,1994-02-28
1.8419878482818604,1994-03-01
1.837773084640503,1994-03-02
1.981086254119873,1994-03-03
2.0316665172576904,1994-03-04
2.052741765975952,1994-03-07
2.0906779766082764,1994-03-08
2.065387725830078,1994-03-09
2.0316665172576904,1994-03-10
2.065387725830078,1994-03-11
2.1791956424713135,1994-03-14
2.2255606651306152,1994-03-15
2.1918396949768066,1994-03-16
2.141258716583252,1994-03-17
2.1918396949768066,1994-03-18
2.2550666332244873,1994-03-21
2.276141405105591,1994-03-22
2.2803561687469482,1994-03-23
2.368873119354248,1994-03-24
2.3098621368408203,1994-03-25
2.259282112121582,1994-03-28
2.196054220199585,1994-03-29
2.16233491897583,1994-03-30
2.1539041996002197,1994-03-31
2.217130184173584,1994-04-04
2.259282112121582,1994-04-05
2.32250714302063,1994-04-06
2.4194538593292236,1994-04-07
2.4868948459625244,1994-04-08
2.512185573577881,1994-04-11
2.4278836250305176,1994-04-12
2.3056466579437256,1994-04-13
2.293001413345337,1994-04-14
2.347797393798828,1994-04-15
2.3140764236450195,1994-04-18
2.2887866497039795,1994-04-19
2.238205671310425,1994-04-20
2.284571409225464,1994-04-21
2.368873119354248,1994-04-22
2.3351523876190186,1994-04-25
2.3351523876190186,1994-04-26
2.377302646636963,1994-04-28
2.4363138675689697,1994-04-29
2.4025936126708984,1994-05-02
2.293001413345337,1994-05-03
2.3435823917388916,1994-05-04
2.377302646636963,1994-05-05
2.293001413345337,1994-05-06
2.0906779766082764,1994-05-09
2.0148065090179443,1994-05-10
2.0822482109069824,1994-05-11
1.9979462623596191,1994-05-12
2.0232369899749756,1994-05-13
2.0316665172576904,1994-05-16
2.0148065090179443,1994-05-17
1.9895168542861938,1994-05-18
2.0148065090179443,1994-05-19
1.9726550579071045,1994-05-20
1.9726550579071045,1994-05-23
2.0148065090179443,1994-05-24
1.9979462623596191,1994-05-25
2.0063769817352295,1994-05-26
1.981086254119873,1994-05-27
1.947365164756775,1994-05-31
1.9557950496673584,1994-06-01
2.0485265254974365,1994-06-02
1.9052149057388306,1994-06-03
1.8714935779571533,1994-06-06
1.8546340465545654,1994-06-07
1.7366117238998413,1994-06-08
1.70289146900177,1994-06-09
1.7787619829177856,1994-06-10
1.7450413703918457,1994-06-13
1.7956218719482422,1994-06-14
1.837773084640503,1994-06-15
1.820912480354309,1994-06-16
1.8714935779571533,1994-06-17
1.9220746755599976,1994-06-20
1.8546340465545654,1994-06-21
1.8799242973327637,1994-06-22
1.837773084640503,1994-06-23
1.8630636930465698,1994-06-24
1.8883533477783203,1994-06-27
1.8883533477783203,1994-06-28
1.9642255306243896,1994-06-29
1.947365164756775,1994-06-30
1.9389348030090332,1994-07-01
1.9726550579071045,1994-07-05
1.9305058717727661,1994-07-06
1.711320161819458,1994-07-07
1.6776000261306763,1994-07-08
1.6438785791397095,1994-07-11
1.6438785791397095,1994-07-12
1.6185892820358276,1994-07-13
1.6017286777496338,1994-07-14
1.5932986736297607,1994-07-15
1.6438785791397095,1994-07-18
1.6270191669464111,1994-07-19
1.534287929534912,1994-07-20
1.5764386653900146,1994-07-21
1.5848687887191772,1994-07-22
1.534287929534912,1994-07-25
1.4837064743041992,1994-07-26
1.5005667209625244,1994-07-27
1.5511484146118164,1994-07-28
1.6523106098175049,1994-07-29
1.6860305070877075,1994-08-01
1.70289146900177,1994-08-02
1.6523106098175049,1994-08-03
1.837773084640503,1994-08-04
1.837773084640503,1994-08-05
1.8293436765670776,1994-08-08
1.8546340465545654,1994-08-09
1.8714935779571533,1994-08-10
1.947365164756775,1994-08-11
2.04009747505188,1994-08-12
1.9979462623596191,1994-08-15
2.0232369899749756,1994-08-16
2.0316665172576904,1994-08-17
1.9895168542861938,1994-08-18
1.9979462623596191,1994-08-19
2.0906779766082764,1994-08-22
2.1159679889678955,1994-08-23
2.259282112121582,1994-08-24
2.368873119354248,1994-08-25
2.444744825363159,1994-08-26
2.4278836250305176,1994-08-29
2.385732650756836,1994-08-30
2.385732650756836,1994-08-31
2.453174591064453,1994-09-01
2.470034599304199,1994-09-02
2.4110236167907715,1994-09-06
2.4194538593292236,1994-09-07
2.470034599304199,1994-09-08
2.444744825363159,1994-09-09
2.4278836250305176,1994-09-12
2.470034599304199,1994-09-13
2.5459065437316895,1994-09-14
2.655496835708618,1994-09-15
2.6302077770233154,1994-09-16
2.672358512878418,1994-09-19
2.4278836250305176,1994-09-20
2.478464365005493,1994-09-21
2.5627667903900146,1994-09-22
2.6470680236816406,1994-09-23
2.5796260833740234,1994-09-26
2.5964863300323486,1994-09-27
2.5964863300323486,1994-09-28
2.604917287826538,1994-09-29
2.6386380195617676,1994-09-30
2.655496835708618,1994-10-03
2.5711967945098877,1994-10-04
2.5459065437316895,1994-10-05
2.5964863300323486,1994-10-06
2.613347053527832,1994-10-07
2.6386380195617676,1994-10-10
2.756659746170044,1994-10-11
2.7229390144348145,1994-10-12
2.6302077770233154,1994-10-13
2.5964863300323486,1994-10-14
2.5964863300323486,1994-10-17
2.5796260833740234,1994-10-18
2.5964863300323486,1994-10-19
2.6302077770233154,1994-10-20
2.604917287826538,1994-10-21
2.5964863300323486,1994-10-24
2.5711967945098877,1994-10-25
2.5374755859375,1994-10-26
2.529045820236206,1994-10-27
2.4953248500823975,1994-10-28
2.5374755859375,1994-10-31
2.5459065437316895,1994-11-01
2.604917287826538,1994-11-02
2.832531213760376,1994-11-03
2.73136830329895,1994-11-04
2.756659746170044,1994-11-07
2.748230457305908,1994-11-08
2.8662517070770264,1994-11-09
2.8493926525115967,1994-11-10
2.857820749282837,1994-11-11
2.9674134254455566,1994-11-14
2.9505536556243896,1994-11-15
2.9505536556243896,1994-11-16
2.8831124305725098,1994-11-17
2.8746817111968994,1994-11-18
2.8662517070770264,1994-11-21
2.8072409629821777,1994-11-22
2.748230457305908,1994-11-23
2.8662517070770264,1994-11-25
2.9336931705474854,1994-11-28
3.001133441925049,1994-11-29
2.9842734336853027,1994-11-30
2.217130184173584,1994-12-01
2.276141405105591,1994-12-02
2.284571409225464,1994-12-05
2.1159679889678955,1994-12-06
2.1159679889678955,1994-12-07
2.107537269592285,1994-12-08
2.107537269592285,1994-12-09
2.065387725830078,1994-12-12
2.0148065090179443,1994-12-13
1.9557950496673584,1994-12-14
2.0148065090179443,1994-12-15
1.9979462623596191,1994-12-16
1.9895168542861938,1994-12-19
1.947365164756775,1994-12-20
1.9557950496673584,1994-12-21
1.9305058717727661,1994-12-22
2.0148065090179443,1994-12-23
1.9895168542861938,1994-12-27
1.9726550579071045,1994-12-28
2.0485265254974365,1994-12-29
2.107537269592285,1994-12-30
2.107537269592285,1995-01-03
2.2086997032165527,1995-01-04
2.200270175933838,1995-01-05
2.200270175933838,1995-01-06
2.174978733062744,1995-01-09
2.158118724822998,1995-01-10
2.183408498764038,1995-01-11
2.174978733062744,1995-01-12
2.217130184173584,1995-01-13
2.2255606651306152,1995-01-16
2.217130184173584,1995-01-17
2.1918396949768066,1995-01-18
2.124398708343506,1995-01-19
2.0569570064544678,1995-01-20
2.0738165378570557,1995-01-23
2.174978733062744,1995-01-24
2.1496894359588623,1995-01-25
2.1496894359588623,1995-01-26
2.1328277587890625,1995-01-27
2.107537269592285,1995-01-30
2.0906779766082764,1995-01-31
2.0569570064544678,1995-02-01
1.913644790649414,1995-02-02
1.7956218719482422,1995-02-03
1.8124821186065674,1995-02-06
1.7871917486190796,1995-02-07
1.7703322172164917,1995-02-08
1.7871917486190796,1995-02-09
1.8124821186065674,1995-02-10
1.8040528297424316,1995-02-13
1.7787619829177856,1995-02-14
1.7703322172164917,1995-02-15
1.6776000261306763,1995-02-16
1.6691696643829346,1995-02-17
1.6438785791397095,1995-02-21
1.6354494094848633,1995-02-22
1.6438785791397095,1995-02-23
1.5848687887191772,1995-02-24
1.4415562152862549,1995-02-27
1.4668468236923218,1995-02-28
1.542717695236206,1995-03-01
1.4331258535385132,1995-03-02
1.4331258535385132,1995-03-03
1.4162653684616089,1995-03-06
1.399405837059021,1995-03-07
1.374115228652954,1995-03-08
1.365684151649475,1995-03-09
1.3825451135635376,1995-03-10
1.3909753561019897,1995-03-13
1.365684151649475,1995-03-14
1.399405837059021,1995-03-15
1.449986457824707,1995-03-16
1.4752771854400635,1995-03-17
1.4837064743041992,1995-03-20
1.4752771854400635,1995-03-21
1.449986457824707,1995-03-22
1.4415562152862549,1995-03-23
1.4584168195724487,1995-03-24
1.4584168195724487,1995-03-27
1.4837064743041992,1995-03-28
1.4584168195724487,1995-03-29
1.4415562152862549,1995-03-30
1.4584168195724487,1995-03-31
1.4837064743041992,1995-04-03
1.542717695236206,1995-04-04
1.6523106098175049,1995-04-05
1.5764386653900146,1995-04-06
1.542717695236206,1995-04-07
1.5848687887191772,1995-04-10
1.6185892820358276,1995-04-11
1.6270191669464111,1995-04-12
1.6017286777496338,1995-04-13
1.6017286777496338,1995-04-17
1.5005667209625244,1995-04-18
1.7366117238998413,1995-04-19
1.7871917486190796,1995-04-20
1.7281816005706787,1995-04-21
1.6860305070877075,1995-04-24
1.6691696643829346,1995-04-25
1.7366117238998413,1995-04-26
1.8040528297424316,1995-04-27
1.8462035655975342,1995-04-28
1.8040528297424316,1995-05-01
1.7956218719482422,1995-05-02
1.8040528297424316,1995-05-03
1.6944606304168701,1995-05-04
1.6101593971252441,1995-05-05
1.6944606304168701,1995-05-08
1.711320161819458,1995-05-09
1.70289146900177,1995-05-10
1.70289146900177,1995-05-11
1.7787619829177856,1995-05-12
1.820912480354309,1995-05-15
1.7871917486190796,1995-05-16
1.7366117238998413,1995-05-17
1.7450413703918457,1995-05-18
1.753471851348877,1995-05-19
1.7703322172164917,1995-05-22
1.7871917486190796,1995-05-23
1.7703322172164917,1995-05-24
1.7703322172164917,1995-05-25
1.6607400178909302,1995-05-26
1.6270191669464111,1995-05-30
1.6438785791397095,1995-05-31
1.6354494094848633,1995-06-01
1.6607400178909302,1995-06-02
1.6776000261306763,1995-06-05
1.6860305070877075,1995-06-06
1.7619019746780396,1995-06-07
1.7787619829177856,1995-06-08
1.8293436765670776,1995-06-09
1.8799242973327637,1995-06-12
1.8630636930465698,1995-06-13
1.8883533477783203,1995-06-14
1.9389348030090332,1995-06-15
1.9220746755599976,1995-06-16
1.8967841863632202,1995-06-19
1.8799242973327637,1995-06-20
1.8799242973327637,1995-06-21
1.8714935779571533,1995-06-22
1.8714935779571533,1995-06-23
1.820912480354309,1995-06-26
1.820912480354309,1995-06-27
1.8124821186065674,1995-06-28
1.8040528297424316,1995-06-29
1.7956218719482422,1995-06-30
1.8124821186065674,1995-07-03
1.8546340465545654,1995-07-05
1.8462035655975342,1995-07-06
1.8714935779571533,1995-07-07
1.8630636930465698,1995-07-10
1.8293436765670776,1995-07-11
1.8293436765670776,1995-07-12
1.8293436765670776,1995-07-13
1.837773084640503,1995-07-14
1.8462035655975342,1995-07-17
1.8293436765670776,1995-07-18
1.7956218719482422,1995-07-19
1.8630636930465698,1995-07-20
1.8293436765670776,1995-07-21
1.820912480354309,1995-07-24
1.7956218719482422,1995-07-25
1.7871917486190796,1995-07-26
1.7787619829177856,1995-07-27
1.7450413703918457,1995-07-28
1.753471851348877,1995-07-31
1.820912480354309,1995-08-01
1.7619019746780396,1995-08-02
1.5680080652236938,1995-08-03
1.6185892820358276,1995-08-04
1.6101593971252441,1995-08-07
1.5764386653900146,1995-08-08
1.6017286777496338,1995-08-09
1.5595778226852417,1995-08-10
1.542717695236206,1995-08-11
1.542717695236206,1995-08-14
1.542717695236206,1995-08-15
1.5680080652236938,1995-08-16
1.5764386653900146,1995-08-17
1.5848687887191772,1995-08-18
1.6270191669464111,1995-08-21
1.6691696643829346,1995-08-22
1.6860305070877075,1995-08-23
1.6944606304168701,1995-08-24
1.6776000261306763,1995-08-25
1.6354494094848633,1995-08-28
1.7197511196136475,1995-08-29
1.7366117238998413,1995-08-30
1.820912480354309,1995-08-31
1.837773084640503,1995-09-01
1.837773084640503,1995-09-05
1.837773084640503,1995-09-06
1.837773084640503,1995-09-07
1.8967841863632202,1995-09-08
1.9895168542861938,1995-09-11
2.0063769817352295,1995-09-12
1.947365164756775,1995-09-13
1.8883533477783203,1995-09-14
1.8462035655975342,1995-09-15
1.837773084640503,1995-09-18
1.8883533477783203,1995-09-19
1.9220746755599976,1995-09-20
1.8799242973327637,1995-09-21
1.8546340465545654,1995-09-22
1.820912480354309,1995-09-25
1.8040528297424316,1995-09-26
1.7787619829177856,1995-09-27
1.7787619829177856,1995-09-28
1.7703322172164917,1995-09-29
1.711320161819458,1995-10-02
1.6776000261306763,1995-10-03
1.6185892820358276,1995-10-04
1.6017286777496338,1995-10-05
1.6017286777496338,1995-10-06
1.5764386653900146,1995-10-09
1.5848687887191772,1995-10-10
1.6270191669464111,1995-10-11
1.6944606304168701,1995-10-12
1.6691696643829346,1995-10-13
1.6776000261306763,1995-10-16
1.6354494094848633,1995-10-17
1.6860305070877075,1995-10-18
1.6354494094848633,1995-10-19
1.5848687887191772,1995-10-20
1.542717695236206,1995-10-23
1.517427921295166,1995-10-24
1.5005667209625244,1995-10-25
1.4837064743041992,1995-10-26
1.4752771854400635,1995-10-27
1.4415562152862549,1995-10-30
1.399405837059021,1995-10-31
1.449986457824707,1995-11-01
1.6017286777496338,1995-11-02
1.5680080652236938,1995-11-03
1.542717695236206,1995-11-06
1.5511484146118164,1995-11-07
1.5764386653900146,1995-11-08
1.534287929534912,1995-11-09
1.5005667209625244,1995-11-10
1.52585768699646,1995-11-13
1.5005667209625244,1995-11-14
1.4837064743041992,1995-11-15
1.5005667209625244,1995-11-16
1.4668468236923218,1995-11-17
1.449986457824707,1995-11-20
1.4246963262557983,1995-11-21
1.5680080652236938,1995-11-22
1.5680080652236938,1995-11-24
1.5089972019195557,1995-11-27
1.4668468236923218,1995-11-28
1.4668468236923218,1995-11-29
1.3825451135635376,1995-11-30
1.374115228652954,1995-12-01
1.3572546243667603,1995-12-04
1.3488249778747559,1995-12-05
1.3488249778747559,1995-12-06
1.3403937816619873,1995-12-07
1.3403937816619873,1995-12-08
1.3319642543792725,1995-12-11
1.2308019399642944,1995-12-12
1.2982431650161743,1995-12-13
1.2223724126815796,1995-12-14
1.1549310684204102,1995-12-15
1.0959203243255615,1995-12-18
1.171791434288025,1995-12-19
1.1465007066726685,1995-12-20
1.1465007066726685,1995-12-21
1.1380707025527954,1995-12-22
1.112779974937439,1995-12-26
1.1043496131896973,1995-12-27
1.079059362411499,1995-12-28
1.0959203243255615,1995-12-29
1.1043496131896973,1996-01-02
1.0874898433685303,1996-01-03
1.0369081497192383,1996-01-04
1.0537686347961426,1996-01-05
1.0200490951538086,1996-01-08
0.8935958743095398,1996-01-09
0.8935958743095398,1996-01-10
0.9357471466064453,1996-01-11
0.9104562401771545,1996-01-12
0.851445734500885,1996-01-15
0.8598759174346924,1996-01-16
0.851445734500885,1996-01-17
0.9188865423202515,1996-01-18
0.9188865423202515,1996-01-19
0.9104562401771545,1996-01-22
0.9610369801521301,1996-01-23
0.9694674015045166,1996-01-24
0.9778975248336792,1996-01-25
0.9441771507263184,1996-01-26
0.9947584271430969,1996-01-29
0.9863275289535522,1996-01-30
1.0284783840179443,1996-01-31
1.1380707025527954,1996-02-01
1.079059362411499,1996-02-02
1.0959203243255615,1996-02-05
1.079059362411499,1996-02-06
1.0537686347961426,1996-02-07
1.070629358291626,1996-02-08
1.062199354171753,1996-02-09
1.070629358291626,1996-02-12
1.011618733406067,1996-02-13
1.0031884908676147,1996-02-14
0.9863275289535522,1996-02-15
1.0031884908676147,1996-02-16
1.0200490951538086,1996-02-20
1.0537686347961426,1996-02-21
1.0874898433685303,1996-02-22
1.112779974937439,1996-02-23
1.1212104558944702,1996-02-26
1.0959203243255615,1996-02-27
1.1212104558944702,1996-02-28
1.129641056060791,1996-02-29
1.129641056060791,1996-03-01
1.1465007066726685,1996-03-04
1.2055118083953857,1996-03-05
1.2813833951950073,1996-03-06
1.171791434288025,1996-03-07
1.1380707025527954,1996-03-08
1.2055118083953857,1996-03-11
1.1886510848999023,1996-03-12
1.2392323017120361,1996-03-13
1.2560925483703613,1996-03-14
1.2308019399642944,1996-03-15
1.2560925483703613,1996-03-18
1.2055118083953857,1996-03-19
1.171791434288025,1996-03-20
1.171791434288025,1996-03-21
1.171791434288025,1996-03-22
1.1380707025527954,1996-03-25
1.1212104558944702,1996-03-26
1.112779974937439,1996-03-27
1.129641056060791,1996-03-28
1.171791434288025,1996-03-29
1.1886510848999023,1996-04-01
1.129641056060791,1996-04-02
1.1465007066726685,1996-04-03
1.1549310684204102,1996-04-04
1.1212104558944702,1996-04-08
1.1633613109588623,1996-04-09
1.1549310684204102,1996-04-10
1.1465007066726685,1996-04-11
1.1380707025527954,1996-04-12
1.1549310684204102,1996-04-15
1.2223724126815796,1996-04-16
1.1970820426940918,1996-04-17
1.2139418125152588,1996-04-18
1.1970820426940918,1996-04-19
1.2392323017120361,1996-04-22
1.306673526763916,1996-04-23
1.3319642543792725,1996-04-24
1.2982431650161743,1996-04-25
1.306673526763916,1996-04-26
1.306673526763916,1996-04-29
1.2982431650161743,1996-04-30
1.2982431650161743,1996-05-01
1.2645225524902344,1996-05-02
1.3319642543792725,1996-05-03
1.3488249778747559,1996-05-06
1.3572546243667603,1996-05-07
1.3403937816619873,1996-05-08
1.365684151649475,1996-05-09
1.3572546243667603,1996-05-10
1.3909753561019897,1996-05-13
1.3825451135635376,1996-05-14
1.3825451135635376,1996-05-15
1.4162653684616089,1996-05-16
1.4246963262557983,1996-05-17
1.4331258535385132,1996-05-20
1.4162653684616089,1996-05-21
1.399405837059021,1996-05-22
1.399405837059021,1996-05-23
1.4078354835510254,1996-05-24
1.3825451135635376,1996-05-28
1.365684151649475,1996-05-29
1.449986457824707,1996-05-30
1.534287929534912,1996-05-31
1.6270191669464111,1996-06-03
1.6776000261306763,1996-06-04
1.6860305070877075,1996-06-05
1.6776000261306763,1996-06-06
1.6944606304168701,1996-06-07
1.753471851348877,1996-06-10
1.6860305070877075,1996-06-11
1.6691696643829346,1996-06-12
1.6270191669464111,1996-06-13
1.5511484146118164,1996-06-14
1.5680080652236938,1996-06-17
1.517427921295166,1996-06-18
1.5005667209625244,1996-06-19
1.4162653684616089,1996-06-20
1.5089972019195557,1996-06-21
1.542717695236206,1996-06-24
1.534287929534912,1996-06-25
1.5005667209625244,1996-06-26
1.4921364784240723,1996-06-27
1.5511484146118164,1996-06-28
1.5511484146118164,1996-07-01
1.5511484146118164,1996-07-02
1.542717695236206,1996-07-03
1.4837064743041992,1996-07-05
1.399405837059021,1996-07-08
1.399405837059021,1996-07-09
1.3825451135635376,1996-07-10
1.3825451135635376,1996-07-11
1.3825451135635376,1996-07-12
1.2982431650161743,1996-07-15
1.2645225524902344,1996-07-16
1.3235342502593994,1996-07-17
1.3909753561019897,1996-07-18
1.3825451135635376,1996-07-19
1.3488249778747559,1996-07-22
1.2560925483703613,1996-07-23
1.2223724126815796,1996-07-24
1.2392323017120361,1996-07-25
1.2392323017120361,1996-07-26
1.2308019399642944,1996-07-29
1.2392323017120361,1996-07-30
1.2560925483703613,1996-07-31
1.2813833951950073,1996-08-01
1.3235342502593994,1996-08-02
1.4078354835510254,1996-08-05
1.3572546243667603,1996-08-06
1.4331258535385132,1996-08-07
1.3909753561019897,1996-08-08
1.3825451135635376,1996-08-09
1.399405837059021,1996-08-12
1.3909753561019897,1996-08-13
1.4162653684616089,1996-08-14
1.449986457824707,1996-08-15
1.4331258535385132,1996-08-16
1.4078354835510254,1996-08-19
1.399405837059021,1996-08-20
1.3825451135635376,1996-08-21
1.399405837059021,1996-08-22
1.4078354835510254,1996-08-23
1.374115228652954,1996-08-26
1.4162653684616089,1996-08-27
1.4837064743041992,1996-08-28
1.517427921295166,1996-08-29
1.4921364784240723,1996-08-30
1.449986457824707,1996-09-03
1.449986457824707,1996-09-04
1.3572546243667603,1996-09-05
1.3825451135635376,1996-09-06
1.4331258535385132,1996-09-09
1.4837064743041992,1996-09-10
1.4584168195724487,1996-09-11
1.4584168195724487,1996-09-12
1.4752771854400635,1996-09-13
1.4668468236923218,1996-09-16
1.4584168195724487,1996-09-17
1.6017286777496338,1996-09-18
1.517427921295166,1996-09-19
1.52585768699646,1996-09-20
1.5089972019195557,1996-09-23
1.4752771854400635,1996-09-24
1.534287929534912,1996-09-25
1.542717695236206,1996-09-26
1.5511484146118164,1996-09-27
1.534287929534912,1996-09-30
1.5005667209625244,1996-10-01
1.4668468236923218,1996-10-02
1.4668468236923218,1996-10-03
1.4415562152862549,1996-10-04
1.4415562152862549,1996-10-07
1.399405837059021,1996-10-08
1.399405837059021,1996-10-09
1.4162653684616089,1996-10-10
1.399405837059021,1996-10-11
1.4584168195724487,1996-10-14
1.399405837059021,1996-10-15
1.3909753561019897,1996-10-16
1.3909753561019897,1996-10-17
1.3825451135635376,1996-10-18
1.3572546243667603,1996-10-21
1.3403937816619873,1996-10-22
1.306673526763916,1996-10-23
1.2645225524902344,1996-10-24
1.2139418125152588,1996-10-25
1.1633613109588623,1996-10-28
1.0959203243255615,1996-10-29
1.0959203243255615,1996-10-30
1.1043496131896973,1996-10-31
1.0369081497192383,1996-11-01
1.0369081497192383,1996-11-04
1.079059362411499,1996-11-05
1.0959203243255615,1996-11-06
0.8430152535438538,1996-11-07
0.9020264148712158,1996-11-08
0.9104562401771545,1996-11-11
0.9104562401771545,1996-11-12
0.9104562401771545,1996-11-13
0.8767354488372803,1996-11-14
0.8767354488372803,1996-11-15
0.8935958743095398,1996-11-18
0.8767354488372803,1996-11-19
0.8767354488372803,1996-11-20
0.8767354488372803,1996-11-21
0.868306040763855,1996-11-22
0.868306040763855,1996-11-25
0.8767354488372803,1996-11-26
0.851445734500885,1996-11-27
0.8598759174346924,1996-11-29
0.9778975248336792,1996-12-02
0.9104562401771545,1996-12-03
0.9188865423202515,1996-12-04
0.8935958743095398,1996-12-05
0.868306040763855,1996-12-06
0.868306040763855,1996-12-09
0.9020264148712158,1996-12-10
0.8935958743095398,1996-12-11
0.8767354488372803,1996-12-12
0.9020264148712158,1996-12-13
0.851445734500885,1996-12-16
0.8430152535438538,1996-12-17
0.8008639812469482,1996-12-18
0.758713960647583,1996-12-19
0.7418532371520996,1996-12-20
0.7418532371520996,1996-12-23
0.7334231734275818,1996-12-24
0.7081328630447388,1996-12-26
0.6997029185295105,1996-12-27
0.6744124889373779,1996-12-30
0.7165632247924805,1996-12-31
0.7165632247924805,1997-01-02
0.7249928712844849,1997-01-03
0.7081328630447388,1997-01-06
0.7249928712844849,1997-01-07
0.7081328630447388,1997-01-08
0.6997029185295105,1997-01-09
0.6912725567817688,1997-01-10
0.6912725567817688,1997-01-13
0.6828420758247375,1997-01-14
0.6659821271896362,1997-01-15
0.6659821271896362,1997-01-16
0.6659821271896362,1997-01-17
0.6659821271896362,1997-01-20
0.6744124889373779,1997-01-21
0.6828420758247375,1997-01-22
0.6744124889373779,1997-01-23
0.6828420758247375,1997-01-24
0.6828420758247375,1997-01-27
0.6744124889373779,1997-01-28
0.6659821271896362,1997-01-29
0.6575518250465393,1997-01-30
0.6744124889373779,1997-01-31
0.6659821271896362,1997-02-03
0.6575518250465393,1997-02-04
0.6491211652755737,1997-02-05
0.6069709062576294,1997-02-06
0.5732500553131104,1997-02-07
0.5816802382469177,1997-02-10
0.5816802382469177,1997-02-11
0.5816802382469177,1997-02-12
0.5816802382469177,1997-02-13
0.5816802382469177,1997-02-14
0.5985410213470459,1997-02-18
0.6406919360160828,1997-02-19
0.6491211652755737,1997-02-20
0.6491211652755737,1997-02-21
0.6238313913345337,1997-02-24
0.6238313913345337,1997-02-25
0.6322616934776306,1997-02-26
0.6238313913345337,1997-02-27
0.6238313913345337,1997-02-28
0.6154009699821472,1997-03-03
0.5985410213470459,1997-03-04
0.5816802382469177,1997-03-05
0.6575518250465393,1997-03-06
0.7081328630447388,1997-03-07
0.7249928712844849,1997-03-10
0.7165632247924805,1997-03-11
0.6997029185295105,1997-03-12
0.6828420758247375,1997-03-13
0.6744124889373779,1997-03-14
0.6575518250465393,1997-03-17
0.6828420758247375,1997-03-18
0.7334231734275818,1997-03-19
0.851445734500885,1997-03-20
0.758713960647583,1997-03-21
0.7502833604812622,1997-03-24
0.7418532371520996,1997-03-25
0.7418532371520996,1997-03-26
0.7249928712844849,1997-03-27
0.6912725567817688,1997-03-31
0.6997029185295105,1997-04-01
0.6912725567817688,1997-04-02
0.6912725567817688,1997-04-03
0.7081328630447388,1997-04-04
0.8008639812469482,1997-04-07
0.8092944025993347,1997-04-08
0.8767354488372803,1997-04-09
0.885165810585022,1997-04-10
0.8767354488372803,1997-04-11
0.868306040763855,1997-04-14
0.8598759174346924,1997-04-15
0.851445734500885,1997-04-16
0.8598759174346924,1997-04-17
0.8598759174346924,1997-04-18
0.8430152535438538,1997-04-21
0.8092944025993347,1997-04-22
0.8261553049087524,1997-04-23
0.868306040763855,1997-04-24
0.8261553049087524,1997-04-25
0.8345848321914673,1997-04-28
0.8935958743095398,1997-04-29
0.9104562401771545,1997-04-30
0.868306040763855,1997-05-01
0.9020264148712158,1997-05-02
0.9273170232772827,1997-05-05
0.9441771507263184,1997-05-06
0.9441771507263184,1997-05-07
0.9526071548461914,1997-05-08
0.9357471466064453,1997-05-09
0.9104562401771545,1997-05-12
0.9104562401771545,1997-05-13
0.9188865423202515,1997-05-14
0.9526071548461914,1997-05-15
0.9273170232772827,1997-05-16
0.9273170232772827,1997-05-19
0.9526071548461914,1997-05-20
0.9526071548461914,1997-05-21
0.9441771507263184,1997-05-22
0.9273170232772827,1997-05-23
0.9188865423202515,1997-05-27
0.9104562401771545,1997-05-28
0.9104562401771545,1997-05-29
0.9188865423202515,1997-05-30
0.9441771507263184,1997-06-02
0.9104562401771545,1997-06-03
0.8935958743095398,1997-06-04
0.8261553049087524,1997-06-05
0.8177247047424316,1997-06-06
0.8177247047424316,1997-06-09
0.8092944025993347,1997-06-10
0.8430152535438538,1997-06-11
0.851445734500885,1997-06-12
0.8092944025993347,1997-06-13
0.767143964767456,1997-06-16
0.792434811592102,1997-06-17
0.8935958743095398,1997-06-18
0.8767354488372803,1997-06-19
0.9188865423202515,1997-06-20
0.9188865423202515,1997-06-23
0.9694674015045166,1997-06-24
1.0074032545089722,1997-06-25
1.0369081497192383,1997-06-26
1.0453389883041382,1997-06-27
0.9989728927612305,1997-06-30
1.011618733406067,1997-07-01
1.0031884908676147,1997-07-02
0.9736828207969666,1997-07-03
0.9610369801521301,1997-07-07
0.9989728927612305,1997-07-08
1.0200490951538086,1997-07-09
1.0031884908676147,1997-07-10
0.9526071548461914,1997-07-11
0.9610369801521301,1997-07-14
0.9652529358863831,1997-07-15
0.9399621486663818,1997-07-16
0.9357471466064453,1997-07-17
0.9315318465232849,1997-07-18
0.9020264148712158,1997-07-21
0.9062414169311523,1997-07-22
0.8893809914588928,1997-07-23
0.8935958743095398,1997-07-24
0.885165810585022,1997-07-25
0.8767354488372803,1997-07-28
0.8767354488372803,1997-07-29
0.8767354488372803,1997-07-30
0.8767354488372803,1997-07-31
0.8767354488372803,1997-08-01
0.868306040763855,1997-08-04
0.8640908002853394,1997-08-05
0.855660080909729,1997-08-06
0.8767354488372803,1997-08-07
0.956822395324707,1997-08-08
1.0031884908676147,1997-08-11
0.9989728927612305,1997-08-12
1.0200490951538086,1997-08-13
1.062199354171753,1997-08-14
1.0874898433685303,1997-08-15
1.0200490951538086,1997-08-18
1.108565092086792,1997-08-19
1.112779974937439,1997-08-20
1.1043496131896973,1997-08-21
1.100135087966919,1997-08-22
1.129641056060791,1997-08-25
1.129641056060791,1997-08-26
1.133855938911438,1997-08-27
