SYK,Date
2.8026885986328125,1991-08-05
2.8777596950531006,1991-08-06
2.952831983566284,1991-08-07
2.8277111053466797,1991-08-08
2.7776637077331543,1991-08-09
2.8026885986328125,1991-08-12
2.8777596950531006,1991-08-13
2.852736711502075,1991-08-14
2.8026885986328125,1991-08-15
2.7401280403137207,1991-08-16
2.7276148796081543,1991-08-19
2.7526392936706543,1991-08-20
2.9778554439544678,1991-08-21
3.0529282093048096,1991-08-22
3.077951669692993,1991-08-23
3.027902603149414,1991-08-26
3.027902603149414,1991-08-27
3.027902603149414,1991-08-28
3.027902603149414,1991-08-29
3.027902603149414,1991-08-30
3.027902603149414,1991-09-03
2.902783155441284,1991-09-04
2.902783155441284,1991-09-05
2.852736711502075,1991-09-06
2.902783155441284,1991-09-09
2.7526392936706543,1991-09-10
2.7276148796081543,1991-09-11
2.927807569503784,1991-09-12
2.927807569503784,1991-09-13
2.927807569503784,1991-09-16
2.952831983566284,1991-09-17
2.902783155441284,1991-09-18
2.8777596950531006,1991-09-19
2.927807569503784,1991-09-20
2.8277111053466797,1991-09-23
2.8277111053466797,1991-09-24
2.902783155441284,1991-09-25
2.8277111053466797,1991-09-26
2.8277111053466797,1991-09-27
2.8026885986328125,1991-09-30
2.8777596950531006,1991-10-01
2.902783155441284,1991-10-02
2.902783155441284,1991-10-03
2.952831983566284,1991-10-04
2.902783155441284,1991-10-07
2.902783155441284,1991-10-08
2.7651519775390625,1991-10-09
2.7276148796081543,1991-10-10
2.7025933265686035,1991-10-11
2.852736711502075,1991-10-14
2.965343713760376,1991-10-15
2.9778554439544678,1991-10-16
3.0028789043426514,1991-10-17
3.077951669692993,1991-10-18
3.077951669692993,1991-10-21
3.1530239582061768,1991-10-22
3.228095769882202,1991-10-23
3.2030715942382812,1991-10-24
3.3156800270080566,1991-10-25
3.4032626152038574,1991-10-28
3.4533112049102783,1991-10-29
3.353214979171753,1991-10-30
3.353214979171753,1991-10-31
3.2531189918518066,1991-11-01
3.303168773651123,1991-11-04
3.303168773651123,1991-11-05
3.378239154815674,1991-11-06
3.4533112049102783,1991-11-07
3.4032626152038574,1991-11-08
3.728576421737671,1991-11-11
4.02886438369751,1991-11-12
3.903745651245117,1991-11-13
3.80364727973938,1991-11-14
3.6535041332244873,1991-11-15
3.728576421737671,1991-11-18
3.67852783203125,1991-11-19
3.728576421737671,1991-11-20
3.728576421737671,1991-11-21
3.67852783203125,1991-11-22
3.6284797191619873,1991-11-25
3.6535041332244873,1991-11-26
3.7535994052886963,1991-11-27
3.728576421737671,1991-11-29
4.003839492797852,1991-12-02
4.1790056228637695,1991-12-03
4.1790056228637695,1991-12-04
4.153980255126953,1991-12-05
4.2040324211120605,1991-12-06
4.2040324211120605,1991-12-09
4.279102802276611,1991-12-10
4.5793914794921875,1991-12-11
4.591901779174805,1991-12-12
4.754560470581055,1991-12-13
4.704512119293213,1991-12-16
4.454269886016846,1991-12-17
4.5043206214904785,1991-12-18
4.3792009353637695,1991-12-19
4.1790056228637695,1991-12-20
4.279102802276611,1991-12-23
4.530613422393799,1991-12-24
4.755894660949707,1991-12-26
4.9311113357543945,1991-12-27
5.131361484527588,1991-12-30
5.006204605102539,1991-12-31
4.755894660949707,1992-01-02
4.705831050872803,1992-01-03
4.805954933166504,1992-01-06
4.730863094329834,1992-01-07
4.705831050872803,1992-01-08
5.031236171722412,1992-01-09
5.118844985961914,1992-01-10
5.031236171722412,1992-01-13
4.856017589569092,1992-01-14
4.830987930297852,1992-01-15
4.380428791046143,1992-01-16
4.405458450317383,1992-01-17
4.455521106719971,1992-01-20
4.055025577545166,1992-01-21
4.430490016937256,1992-01-22
4.455521106719971,1992-01-23
4.630738735198975,1992-01-24
4.580676555633545,1992-01-27
4.605709075927734,1992-01-28
4.530613422393799,1992-01-29
4.555643558502197,1992-01-30
4.480551242828369,1992-01-31
4.455521106719971,1992-02-03
4.455521106719971,1992-02-04
4.518100261688232,1992-02-05
4.555643558502197,1992-02-06
4.530613422393799,1992-02-07
4.430490016937256,1992-02-10
4.455521106719971,1992-02-11
4.505584239959717,1992-02-12
4.405458450317383,1992-02-13
4.355395793914795,1992-02-14
4.1050896644592285,1992-02-18
3.9799323081970215,1992-02-19
3.9298696517944336,1992-02-20
4.155148983001709,1992-02-21
3.954902172088623,1992-02-24
3.9048402309417725,1992-02-25
4.3053364753723145,1992-02-26
4.2052106857299805,1992-02-27
4.180178642272949,1992-02-28
4.255274295806885,1992-03-02
4.1050896644592285,1992-03-03
4.029993057250977,1992-03-04
3.9298696517944336,1992-03-05
3.8047149181365967,1992-03-06
3.9048402309417725,1992-03-09
3.8547768592834473,1992-03-10
3.8047149181365967,1992-03-11
3.8672940731048584,1992-03-12
3.917353868484497,1992-03-13
3.8547768592834473,1992-03-16
3.8798089027404785,1992-03-17
3.9298696517944336,1992-03-18
3.8798089027404785,1992-03-19
3.7796857357025146,1992-03-20
3.8297455310821533,1992-03-23
3.8547768592834473,1992-03-24
3.8798089027404785,1992-03-25
3.8798089027404785,1992-03-26
3.7796857357025146,1992-03-27
3.6670444011688232,1992-03-30
3.704591751098633,1992-03-31
3.60446834564209,1992-04-01
3.679560422897339,1992-04-02
3.7796857357025146,1992-04-03
3.9298696517944336,1992-04-06
3.7546539306640625,1992-04-07
3.60446834564209,1992-04-08
3.8297455310821533,1992-04-09
3.9298696517944336,1992-04-10
4.155148983001709,1992-04-13
4.1050896644592285,1992-04-14
4.055025577545166,1992-04-15
3.8297455310821533,1992-04-16
3.7546539306640625,1992-04-20
3.554405689239502,1992-04-21
3.60446834564209,1992-04-22
3.504343032836914,1992-04-23
3.4292514324188232,1992-04-24
3.4292514324188232,1992-04-27
3.3416411876678467,1992-04-28
3.4542808532714844,1992-04-29
3.5794341564178467,1992-04-30
3.4292514324188232,1992-05-01
3.5418894290924072,1992-05-04
3.654529333114624,1992-05-05
3.654529333114624,1992-05-06
3.6294989585876465,1992-05-07
3.554405689239502,1992-05-08
3.529372453689575,1992-05-11
3.554405689239502,1992-05-12
3.4793126583099365,1992-05-13
3.379188299179077,1992-05-14
3.2915797233581543,1992-05-15
3.354156970977783,1992-05-18
3.3291261196136475,1992-05-19
3.4542808532714844,1992-05-20
3.354156970977783,1992-05-21
3.354156970977783,1992-05-22
3.3040952682495117,1992-05-26
3.3040952682495117,1992-05-27
3.4042186737060547,1992-05-28
3.4042186737060547,1992-05-29
3.504343032836914,1992-06-01
3.554405689239502,1992-06-02
3.4542808532714844,1992-06-03
3.4793126583099365,1992-06-04
3.554405689239502,1992-06-05
3.4793126583099365,1992-06-08
3.4292514324188232,1992-06-09
3.4042186737060547,1992-06-10
3.379188299179077,1992-06-11
3.4042186737060547,1992-06-12
3.366673231124878,1992-06-15
3.279064416885376,1992-06-16
3.15390944480896,1992-06-17
3.078815460205078,1992-06-18
3.128877639770508,1992-06-19
3.1038472652435303,1992-06-22
3.279064416885376,1992-06-23
3.15390944480896,1992-06-24
2.8785674571990967,1992-06-25
3.15390944480896,1992-06-26
3.2540338039398193,1992-06-29
3.3291261196136475,1992-06-30
3.4167346954345703,1992-07-01
3.3291261196136475,1992-07-02
3.3291261196136475,1992-07-06
3.279064416885376,1992-07-07
3.3040952682495117,1992-07-08
3.379188299179077,1992-07-09
3.4542808532714844,1992-07-10
3.554405689239502,1992-07-13
3.642014503479004,1992-07-14
3.8297455310821533,1992-07-15
3.9799323081970215,1992-07-16
3.8798089027404785,1992-07-17
3.8047149181365967,1992-07-20
3.8172292709350586,1992-07-21
3.7546539306640625,1992-07-22
3.729623317718506,1992-07-23
3.8297455310821533,1992-07-24
3.679560422897339,1992-07-27
3.7796857357025146,1992-07-28
3.8297455310821533,1992-07-29
3.9298696517944336,1992-07-30
3.8547768592834473,1992-07-31
3.8798089027404785,1992-08-03
3.8297455310821533,1992-08-04
3.729623317718506,1992-08-05
3.7796857357025146,1992-08-06
3.729623317718506,1992-08-07
3.729623317718506,1992-08-10
3.4793126583099365,1992-08-11
3.3040952682495117,1992-08-12
3.3291261196136475,1992-08-13
3.379188299179077,1992-08-14
3.379188299179077,1992-08-17
3.504343032836914,1992-08-18
3.529372453689575,1992-08-19
3.5794341564178467,1992-08-20
3.4292514324188232,1992-08-21
3.4793126583099365,1992-08-24
3.4542808532714844,1992-08-25
3.504343032836914,1992-08-26
3.504343032836914,1992-08-27
3.4417645931243896,1992-08-28
3.4042186737060547,1992-08-31
3.529372453689575,1992-09-01
3.6294989585876465,1992-09-02
3.704591751098633,1992-09-03
3.7546539306640625,1992-09-04
3.679560422897339,1992-09-08
3.642014503479004,1992-09-09
3.679560422897339,1992-09-10
3.4793126583099365,1992-09-11
3.504343032836914,1992-09-14
3.60446834564209,1992-09-15
3.6294989585876465,1992-09-16
3.654529333114624,1992-09-17
3.529372453689575,1992-09-18
3.504343032836914,1992-09-21
3.379188299179077,1992-09-22
3.31661057472229,1992-09-23
3.354156970977783,1992-09-24
3.15390944480896,1992-09-25
2.978691577911377,1992-09-28
3.166424512863159,1992-09-29
3.053786039352417,1992-09-30
3.003722667694092,1992-10-01
2.9286293983459473,1992-10-02
2.9035980701446533,1992-10-05
2.9286293983459473,1992-10-06
2.953660249710083,1992-10-07
3.0162384510040283,1992-10-08
2.85353684425354,1992-10-09
2.778444528579712,1992-10-12
2.85353684425354,1992-10-13
2.828504800796509,1992-10-14
2.9035980701446533,1992-10-15
2.8785674571990967,1992-10-16
3.1789402961730957,1992-10-19
3.2415170669555664,1992-10-20
3.2290024757385254,1992-10-21
3.2290024757385254,1992-10-22
3.078815460205078,1992-10-23
3.0913312435150146,1992-10-26
3.041269063949585,1992-10-27
3.128877639770508,1992-10-28
3.1789402961730957,1992-10-29
3.2039711475372314,1992-10-30
3.128877639770508,1992-11-02
3.0913312435150146,1992-11-03
3.078815460205078,1992-11-04
2.978691577911377,1992-11-05
3.003722667694092,1992-11-06
3.2540338039398193,1992-11-09
3.2415170669555664,1992-11-10
3.354156970977783,1992-11-11
3.279064416885376,1992-11-12
3.279064416885376,1992-11-13
3.2665486335754395,1992-11-16
3.2540338039398193,1992-11-17
3.2290024757385254,1992-11-18
3.3040952682495117,1992-11-19
3.4042186737060547,1992-11-20
3.4042186737060547,1992-11-23
3.504343032836914,1992-11-24
3.5794341564178467,1992-11-25
3.60446834564209,1992-11-27
3.529372453689575,1992-11-30
3.504343032836914,1992-12-01
3.504343032836914,1992-12-02
3.5919508934020996,1992-12-03
3.654529333114624,1992-12-04
3.7796857357025146,1992-12-07
3.8798089027404785,1992-12-08
3.8547768592834473,1992-12-09
3.8547768592834473,1992-12-10
3.8047149181365967,1992-12-11
3.8047149181365967,1992-12-14
3.8798089027404785,1992-12-15
3.8297455310821533,1992-12-16
3.9048402309417725,1992-12-17
3.9298696517944336,1992-12-18
3.8047149181365967,1992-12-21
3.679560422897339,1992-12-22
3.654529333114624,1992-12-23
3.6928844451904297,1992-12-24
3.6553311347961426,1992-12-28
3.7805135250091553,1992-12-29
3.8556227684020996,1992-12-30
3.918215036392212,1992-12-31
3.8556227684020996,1993-01-04
3.6803669929504395,1993-01-05
3.58021879196167,1993-01-06
3.605257749557495,1993-01-07
3.58021879196167,1993-01-08
3.6553311347961426,1993-01-11
3.58021879196167,1993-01-12
3.4049642086029053,1993-01-13
3.530146598815918,1993-01-14
3.530146598815918,1993-01-15
3.605257749557495,1993-01-18
3.605257749557495,1993-01-19
3.5551841259002686,1993-01-20
3.6553311347961426,1993-01-21
3.7054026126861572,1993-01-22
3.6928844451904297,1993-01-25
3.480076551437378,1993-01-26
3.3548920154571533,1993-01-27
3.32985520362854,1993-01-28
3.605257749557495,1993-01-29
3.58021879196167,1993-02-01
3.5551841259002686,1993-02-02
3.530146598815918,1993-02-03
3.455038070678711,1993-02-04
3.4300031661987305,1993-02-05
3.3548920154571533,1993-02-08
3.3048198223114014,1993-02-09
3.2923004627227783,1993-02-10
3.27978253364563,1993-02-11
3.2547457218170166,1993-02-12
2.9292714595794678,1993-02-16
2.791569471359253,1993-02-17
2.804088830947876,1993-02-18
2.7289788722991943,1993-02-19
2.528686761856079,1993-02-22
2.516169548034668,1993-02-23
2.60379695892334,1993-02-24
2.4911320209503174,1993-02-25
2.628833293914795,1993-02-26
2.60379695892334,1993-03-01
2.628833293914795,1993-03-02
2.691425085067749,1993-03-03
2.60379695892334,1993-03-04
2.60379695892334,1993-03-05
2.578761577606201,1993-03-08
2.528686761856079,1993-03-09
2.6663880348205566,1993-03-10
2.6538703441619873,1993-03-11
2.553724765777588,1993-03-12
2.6538703441619873,1993-03-15
2.628833293914795,1993-03-16
2.553724765777588,1993-03-17
2.541206121444702,1993-03-18
2.5036511421203613,1993-03-19
2.428541421890259,1993-03-22
2.478614091873169,1993-03-23
2.340914487838745,1993-03-24
2.240767240524292,1993-03-25
2.2908406257629395,1993-03-26
2.3283960819244385,1993-03-29
2.528686761856079,1993-03-30
2.678906202316284,1993-03-31
2.6538703441619873,1993-04-01
2.4035050868988037,1993-04-02
2.478614091873169,1993-04-05
2.4035050868988037,1993-04-06
2.3784680366516113,1993-04-07
2.2282493114471436,1993-04-08
2.303358554840088,1993-04-12
2.2282493114471436,1993-04-13
2.2783215045928955,1993-04-14
2.3534326553344727,1993-04-15
2.3283960819244385,1993-04-16
2.3283960819244385,1993-04-19
2.453578233718872,1993-04-20
2.60379695892334,1993-04-21
2.6663880348205566,1993-04-22
2.528686761856079,1993-04-23
2.428541421890259,1993-04-26
2.628833293914795,1993-04-27
2.60379695892334,1993-04-28
2.591278553009033,1993-04-29
2.628833293914795,1993-04-30
2.6163158416748047,1993-05-03
2.691425085067749,1993-05-04
2.741497039794922,1993-05-05
2.7540149688720703,1993-05-06
2.7665352821350098,1993-05-07
2.879197835922241,1993-05-10
2.866680145263672,1993-05-11
2.8416435718536377,1993-05-12
2.8291258811950684,1993-05-13
2.9042348861694336,1993-05-14
2.9167544841766357,1993-05-17
2.8416435718536377,1993-05-18
2.866680145263672,1993-05-19
2.8291258811950684,1993-05-20
2.8166072368621826,1993-05-21
2.7289788722991943,1993-05-24
2.6538703441619873,1993-05-25
2.854161500930786,1993-05-26
2.7790534496307373,1993-05-27
2.8291258811950684,1993-05-28
2.7540149688720703,1993-06-01
2.7039434909820557,1993-06-02
2.678906202316284,1993-06-03
2.478614091873169,1993-06-04
2.5036511421203613,1993-06-07
2.428541421890259,1993-06-08
2.4035050868988037,1993-06-09
2.4160232543945312,1993-06-10
2.453578233718872,1993-06-11
2.5036511421203613,1993-06-14
2.4035050868988037,1993-06-15
2.3283960819244385,1993-06-16
2.2783215045928955,1993-06-17
2.303358554840088,1993-06-18
2.3534326553344727,1993-06-21
2.340914487838745,1993-06-22
2.2032124996185303,1993-06-23
2.253286600112915,1993-06-24
2.428541421890259,1993-06-25
2.553724765777588,1993-06-28
2.60379695892334,1993-06-29
2.591278553009033,1993-06-30
2.5662426948547363,1993-07-01
2.528686761856079,1993-07-02
2.553724765777588,1993-07-06
2.553724765777588,1993-07-07
2.578761577606201,1993-07-08
2.528686761856079,1993-07-09
2.578761577606201,1993-07-12
2.60379695892334,1993-07-13
2.7039434909820557,1993-07-14
2.528686761856079,1993-07-15
2.6163158416748047,1993-07-16
2.591278553009033,1993-07-19
2.60379695892334,1993-07-20
2.516169548034668,1993-07-21
2.553724765777588,1993-07-22
2.5662426948547363,1993-07-23
2.578761577606201,1993-07-26
2.6538703441619873,1993-07-27
2.6663880348205566,1993-07-28
2.6538703441619873,1993-07-29
2.6163158416748047,1993-07-30
2.628833293914795,1993-08-02
2.628833293914795,1993-08-03
2.678906202316284,1993-08-04
2.7039434909820557,1993-08-05
2.678906202316284,1993-08-06
2.7790534496307373,1993-08-09
2.691425085067749,1993-08-10
2.6663880348205566,1993-08-11
2.678906202316284,1993-08-12
2.804088830947876,1993-08-13
2.8291258811950684,1993-08-16
2.8291258811950684,1993-08-17
2.9042348861694336,1993-08-18
2.879197835922241,1993-08-19
2.8291258811950684,1993-08-20
2.8291258811950684,1993-08-23
2.7665352821350098,1993-08-24
2.7665352821350098,1993-08-25
2.7790534496307373,1993-08-26
2.7665352821350098,1993-08-27
2.8291258811950684,1993-08-30
2.7790534496307373,1993-08-31
2.7790534496307373,1993-09-01
2.854161500930786,1993-09-02
2.8291258811950684,1993-09-03
2.9042348861694336,1993-09-07
2.7665352821350098,1993-09-08
2.7790534496307373,1993-09-09
2.7790534496307373,1993-09-10
2.791569471359253,1993-09-13
2.8291258811950684,1993-09-14
2.8291258811950684,1993-09-15
2.7790534496307373,1993-09-16
2.7540149688720703,1993-09-17
2.6663880348205566,1993-09-20
2.553724765777588,1993-09-21
2.528686761856079,1993-09-22
2.578761577606201,1993-09-23
2.716460943222046,1993-09-24
2.804088830947876,1993-09-27
2.678906202316284,1993-09-28
2.8291258811950684,1993-09-29
2.7790534496307373,1993-09-30
2.741497039794922,1993-10-01
2.7540149688720703,1993-10-04
2.691425085067749,1993-10-05
2.678906202316284,1993-10-06
2.678906202316284,1993-10-07
2.6538703441619873,1993-10-08
2.7540149688720703,1993-10-11
2.7540149688720703,1993-10-12
2.7790534496307373,1993-10-13
2.7289788722991943,1993-10-14
2.804088830947876,1993-10-15
2.8416435718536377,1993-10-18
2.791569471359253,1993-10-19
2.7540149688720703,1993-10-20
2.7039434909820557,1993-10-21
2.678906202316284,1993-10-22
2.716460943222046,1993-10-25
2.678906202316284,1993-10-26
2.678906202316284,1993-10-27
2.7039434909820557,1993-10-28
2.7289788722991943,1993-10-29
2.7289788722991943,1993-11-01
2.6163158416748047,1993-11-02
2.7289788722991943,1993-11-03
2.7039434909820557,1993-11-04
2.678906202316284,1993-11-05
2.7039434909820557,1993-11-08
2.628833293914795,1993-11-09
2.6538703441619873,1993-11-10
2.7540149688720703,1993-11-11
2.7039434909820557,1993-11-12
2.628833293914795,1993-11-15
2.7289788722991943,1993-11-16
2.678906202316284,1993-11-17
2.6163158416748047,1993-11-18
2.6538703441619873,1993-11-19
2.628833293914795,1993-11-22
2.7039434909820557,1993-11-23
2.678906202316284,1993-11-24
2.678906202316284,1993-11-26
2.6538703441619873,1993-11-29
2.628833293914795,1993-11-30
2.60379695892334,1993-12-01
2.528686761856079,1993-12-02
2.4035050868988037,1993-12-03
2.553724765777588,1993-12-06
2.553724765777588,1993-12-07
2.553724765777588,1993-12-08
2.6538703441619873,1993-12-09
2.678906202316284,1993-12-10
2.6538703441619873,1993-12-13
2.6538703441619873,1993-12-14
2.678906202316284,1993-12-15
2.7289788722991943,1993-12-16
2.7540149688720703,1993-12-17
2.854161500930786,1993-12-20
2.804088830947876,1993-12-21
2.804088830947876,1993-12-22
2.804088830947876,1993-12-23
2.805793285369873,1993-12-27
2.85589599609375,1993-12-28
2.9310507774353027,1993-12-29
2.8809475898742676,1993-12-30
2.8308448791503906,1993-12-31
2.8183181285858154,1994-01-03
2.7556886672973633,1994-01-04
2.8183181285858154,1994-01-05
2.85589599609375,1994-01-06
2.9561028480529785,1994-01-07
3.20661997795105,1994-01-10
3.1565165519714355,1994-01-11
3.1565165519714355,1994-01-12
3.131464958190918,1994-01-13
3.118939161300659,1994-01-14
3.1064133644104004,1994-01-17
3.0813610553741455,1994-01-18
3.1565165519714355,1994-01-19
3.2316720485687256,1994-01-20
3.381981611251831,1994-01-21
3.331878185272217,1994-01-24
3.3569300174713135,1994-01-25
3.3694560527801514,1994-01-26
3.4070324897766113,1994-01-27
3.381981611251831,1994-01-28
3.5072407722473145,1994-01-31
3.4947140216827393,1994-02-01
3.4320871829986572,1994-02-02
3.381981611251831,1994-02-03
3.1690423488616943,1994-02-04
3.3569300174713135,1994-02-07
3.4195587635040283,1994-02-08
3.331878185272217,1994-02-09
3.4070324897766113,1994-02-10
3.444610357284546,1994-02-11
3.4821901321411133,1994-02-14
3.331878185272217,1994-02-15
3.331878185272217,1994-02-16
3.3569300174713135,1994-02-17
3.331878185272217,1994-02-18
3.20661997795105,1994-02-22
3.181567668914795,1994-02-23
3.1439902782440186,1994-02-24
3.194093704223633,1994-02-25
3.256723642349243,1994-02-28
3.256723642349243,1994-03-01
3.244197130203247,1994-03-02
3.20661997795105,1994-03-03
3.1565165519714355,1994-03-04
3.2817747592926025,1994-03-07
3.2817747592926025,1994-03-08
3.2817747592926025,1994-03-09
3.3068275451660156,1994-03-10
3.331878185272217,1994-03-11
3.131464958190918,1994-03-14
3.131464958190918,1994-03-15
3.1565165519714355,1994-03-16
3.131464958190918,1994-03-17
3.20661997795105,1994-03-18
3.181567668914795,1994-03-21
3.181567668914795,1994-03-22
3.194093704223633,1994-03-23
3.1064133644104004,1994-03-24
3.031256914138794,1994-03-25
2.7807421684265137,1994-03-28
2.7055859565734863,1994-03-29
2.6805336475372314,1994-03-30
2.7556886672973633,1994-03-31
2.8308448791503906,1994-04-04
2.905998945236206,1994-04-05
2.8809475898742676,1994-04-06
3.006206750869751,1994-04-07
2.9185259342193604,1994-04-08
2.6554832458496094,1994-04-11
2.6805336475372314,1994-04-12
2.5552759170532227,1994-04-13
2.5552759170532227,1994-04-14
2.5302233695983887,1994-04-15
2.5552759170532227,1994-04-18
2.505171775817871,1994-04-19
2.4049644470214844,1994-04-20
2.505171775817871,1994-04-21
2.6053781509399414,1994-04-22
2.6554832458496094,1994-04-25
2.630429744720459,1994-04-26
2.7807421684265137,1994-04-28
2.7055859565734863,1994-04-29
2.7306368350982666,1994-05-02
2.630429744720459,1994-05-03
2.6053781509399414,1994-05-04
2.7055859565734863,1994-05-05
2.6554832458496094,1994-05-06
2.59285306930542,1994-05-09
2.6554832458496094,1994-05-10
2.5552759170532227,1994-05-11
2.4801201820373535,1994-05-12
2.6053781509399414,1994-05-13
2.59285306930542,1994-05-16
2.7431631088256836,1994-05-17
2.8308448791503906,1994-05-18
2.7306368350982666,1994-05-19
2.7055859565734863,1994-05-20
2.6179046630859375,1994-05-23
2.630429744720459,1994-05-24
2.630429744720459,1994-05-25
2.7055859565734863,1994-05-26
2.6554832458496094,1994-05-27
2.6805336475372314,1994-05-31
2.7556886672973633,1994-06-01
2.805793285369873,1994-06-02
2.6930603981018066,1994-06-03
2.805793285369873,1994-06-06
2.843370199203491,1994-06-07
2.805793285369873,1994-06-08
2.8308448791503906,1994-06-09
2.8809475898742676,1994-06-10
2.85589599609375,1994-06-13
2.905998945236206,1994-06-14
2.9561028480529785,1994-06-15
2.9811551570892334,1994-06-16
2.905998945236206,1994-06-17
2.7556886672973633,1994-06-20
2.7306368350982666,1994-06-21
2.7556886672973633,1994-06-22
2.59285306930542,1994-06-23
2.505171775817871,1994-06-24
2.7055859565734863,1994-06-27
2.7556886672973633,1994-06-28
2.7055859565734863,1994-06-29
2.6554832458496094,1994-06-30
2.7556886672973633,1994-07-01
2.805793285369873,1994-07-05
2.868422508239746,1994-07-06
2.9874191284179688,1994-07-07
2.993680477142334,1994-07-08
3.006206750869751,1994-07-11
2.9811551570892334,1994-07-12
3.0437839031219482,1994-07-13
3.1064133644104004,1994-07-14
3.0813610553741455,1994-07-15
3.131464958190918,1994-07-18
3.1565165519714355,1994-07-19
3.1064133644104004,1994-07-20
3.1565165519714355,1994-07-21
3.0938878059387207,1994-07-22
3.131464958190918,1994-07-25
3.1064133644104004,1994-07-26
3.1064133644104004,1994-07-27
3.0938878059387207,1994-07-28
3.131464958190918,1994-07-29
3.0813610553741455,1994-08-01
3.1064133644104004,1994-08-02
3.131464958190918,1994-08-03
3.131464958190918,1994-08-04
3.0938878059387207,1994-08-05
3.0813610553741455,1994-08-08
3.0938878059387207,1994-08-09
3.0938878059387207,1994-08-10
3.131464958190918,1994-08-11
3.20661997795105,1994-08-12
3.338141441345215,1994-08-15
3.2817747592926025,1994-08-16
3.4320871829986572,1994-08-17
3.381981611251831,1994-08-18
3.4884517192840576,1994-08-19
3.469662666320801,1994-08-22
3.4320871829986572,1994-08-23
3.4070324897766113,1994-08-24
3.457137107849121,1994-08-25
3.5823941230773926,1994-08-26
3.6074488162994385,1994-08-29
3.7327070236206055,1994-08-30
3.5573441982269287,1994-08-31
3.5322911739349365,1994-09-01
3.5573441982269287,1994-09-02
3.5072407722473145,1994-09-06
3.5072407722473145,1994-09-07
3.5573441982269287,1994-09-08
3.5322911739349365,1994-09-09
3.5322911739349365,1994-09-12
3.707653522491455,1994-09-13
3.707653522491455,1994-09-14
3.7327070236206055,1994-09-15
3.707653522491455,1994-09-16
3.632500648498535,1994-09-19
3.6074488162994385,1994-09-20
3.5823941230773926,1994-09-21
3.6074488162994385,1994-09-22
3.6575515270233154,1994-09-23
3.519765615463257,1994-09-26
3.469662666320801,1994-09-27
3.4947140216827393,1994-09-28
3.4821901321411133,1994-09-29
3.4821901321411133,1994-09-30
3.4320871829986572,1994-10-03
3.331878185272217,1994-10-04
3.3757197856903076,1994-10-05
3.3569300174713135,1994-10-06
3.319352865219116,1994-10-07
3.3569300174713135,1994-10-10
3.457137107849121,1994-10-11
3.5072407722473145,1994-10-12
3.5573441982269287,1994-10-13
3.5823941230773926,1994-10-14
3.5823941230773926,1994-10-17
3.4821901321411133,1994-10-18
3.632500648498535,1994-10-19
3.4821901321411133,1994-10-20
3.5072407722473145,1994-10-21
3.5072407722473145,1994-10-24
3.444610357284546,1994-10-25
3.5322911739349365,1994-10-26
3.5385560989379883,1994-10-27
3.569870948791504,1994-10-28
3.4320871829986572,1994-10-31
3.400771379470825,1994-11-01
3.3945088386535645,1994-11-02
3.4320871829986572,1994-11-03
3.381981611251831,1994-11-04
3.3882455825805664,1994-11-07
3.3945088386535645,1994-11-08
3.381981611251831,1994-11-09
3.4070324897766113,1994-11-10
3.331878185272217,1994-11-11
3.4947140216827393,1994-11-14
3.5072407722473145,1994-11-15
3.6700758934020996,1994-11-16
3.720179319381714,1994-11-17
3.6951282024383545,1994-11-18
3.6450247764587402,1994-11-21
3.4947140216827393,1994-11-22
3.469662666320801,1994-11-23
3.5072407722473145,1994-11-25
3.4947140216827393,1994-11-28
3.6450247764587402,1994-11-29
3.682602882385254,1994-11-30
3.619974136352539,1994-12-01
3.682602882385254,1994-12-02
3.6951282024383545,1994-12-05
3.5949208736419678,1994-12-06
3.619974136352539,1994-12-07
3.6074488162994385,1994-12-08
3.5823941230773926,1994-12-09
3.519765615463257,1994-12-12
3.5072407722473145,1994-12-13
3.619974136352539,1994-12-14
3.682602882385254,1994-12-15
3.6951282024383545,1994-12-16
3.707653522491455,1994-12-19
3.682602882385254,1994-12-20
3.6700758934020996,1994-12-21
3.632500648498535,1994-12-22
3.621771812438965,1994-12-23
3.6593687534332275,1994-12-27
3.6468355655670166,1994-12-28
3.6718993186950684,1994-12-29
3.684432029724121,1994-12-30
3.6531014442443848,1995-01-03
3.6718993186950684,1995-01-04
3.7846901416778564,1995-01-05
3.797220468521118,1995-01-06
3.8097527027130127,1995-01-09
3.8598809242248535,1995-01-10
3.88494610786438,1995-01-11
3.897477626800537,1995-01-12
3.8097527027130127,1995-01-13
3.834817409515381,1995-01-16
3.9726712703704834,1995-01-17
4.0102667808532715,1995-01-18
4.0102667808532715,1995-01-19
4.072926998138428,1995-01-20
3.985201597213745,1995-01-23
4.0102667808532715,1995-01-24
3.9726712703704834,1995-01-25
3.9914677143096924,1995-01-26
3.935072898864746,1995-01-27
3.9726712703704834,1995-01-30
4.035330772399902,1995-01-31
4.035330772399902,1995-02-01
4.072926998138428,1995-02-02
4.0854597091674805,1995-02-03
4.1857147216796875,1995-02-06
4.235843658447266,1995-02-07
4.223313331604004,1995-02-08
4.0979905128479,1995-02-09
4.022796154022217,1995-02-10
3.935072898864746,1995-02-13
4.0102667808532715,1995-02-14
3.9476070404052734,1995-02-15
4.160650253295898,1995-02-16
4.273440837860107,1995-02-17
4.361164093017578,1995-02-21
4.311036586761475,1995-02-22
4.3736982345581055,1995-02-23
