WMB,Date
2.117703437805176,1993-05-13
2.117703437805176,1993-05-14
2.085371732711792,1993-05-17
2.047652006149292,1993-05-18
2.085371732711792,1993-05-19
2.0745961666107178,1993-05-20
2.0745961666107178,1993-05-21
2.0802438259124756,1993-05-24
2.074812650680542,1993-05-25
2.1019692420959473,1993-05-26
2.145421028137207,1993-05-27
2.123694658279419,1993-05-28
2.0911076068878174,1993-06-01
2.074812650680542,1993-06-02
2.069380044937134,1993-06-03
2.12912654876709,1993-06-04
2.139989137649536,1993-06-07
2.1508524417877197,1993-06-08
2.139989137649536,1993-06-09
2.1345577239990234,1993-06-10
2.12912654876709,1993-06-11
2.1508524417877197,1993-06-14
2.145421028137207,1993-06-15
2.1780097484588623,1993-06-16
2.2051661014556885,1993-06-17
2.2105987071990967,1993-06-18
2.2594809532165527,1993-06-21
2.28120756149292,1993-06-22
2.2649126052856445,1993-06-23
2.254049777984619,1993-06-24
2.2920706272125244,1993-06-25
2.3355209827423096,1993-06-28
2.3789734840393066,1993-06-29
2.3789734840393066,1993-06-30
2.3789734840393066,1993-07-01
2.3898377418518066,1993-07-02
2.3898377418518066,1993-07-06
2.3789734840393066,1993-07-07
2.384404420852661,1993-07-08
2.433288812637329,1993-07-09
2.411562919616699,1993-07-12
2.427855968475342,1993-07-13
2.4658756256103516,1993-07-14
2.4550137519836426,1993-07-15
2.3952672481536865,1993-07-16
2.286639451980591,1993-07-19
2.368110418319702,1993-07-20
2.3463845252990723,1993-07-21
2.3463845252990723,1993-07-22
2.3246593475341797,1993-07-23
2.449583053588867,1993-07-26
2.427855968475342,1993-07-27
2.427855968475342,1993-07-28
2.4224252700805664,1993-07-29
2.460444450378418,1993-07-30
2.4658756256103516,1993-08-02
2.4658756256103516,1993-08-03
2.482170820236206,1993-08-04
2.5745060443878174,1993-08-05
2.5690739154815674,1993-08-06
2.5745060443878174,1993-08-09
2.5419178009033203,1993-08-10
2.5527803897857666,1993-08-11
2.59623122215271,1993-08-12
2.5690739154815674,1993-08-13
2.585369110107422,1993-08-16
2.6016626358032227,1993-08-17
2.607095718383789,1993-08-18
2.6179563999176025,1993-08-19
2.563642978668213,1993-08-20
2.52559494972229,1993-08-23
2.634927272796631,1993-08-24
2.634927272796631,1993-08-25
2.6239960193634033,1993-08-26
2.607595443725586,1993-08-27
2.602128505706787,1993-08-30
2.602128505706787,1993-08-31
2.602128505706787,1993-09-01
2.61852765083313,1993-09-02
2.6130611896514893,1993-09-03
2.61852765083313,1993-09-07
2.536529064178467,1993-09-08
2.541994094848633,1993-09-09
2.5911951065063477,1993-09-10
2.662261962890625,1993-09-13
2.684128999710083,1993-09-14
2.6677281856536865,1993-09-15
2.684128999710083,1993-09-16
2.6458611488342285,1993-09-17
2.689594268798828,1993-09-20
2.673194646835327,1993-09-21
2.733328104019165,1993-09-22
2.7387936115264893,1993-09-23
2.7387936115264893,1993-09-24
2.7606608867645264,1993-09-27
2.7606608867645264,1993-09-28
2.749727487564087,1993-09-29
2.749727487564087,1993-09-30
2.749727487564087,1993-10-01
2.7442610263824463,1993-10-04
2.7606608867645264,1993-10-05
2.749727487564087,1993-10-06
2.733328104019165,1993-10-07
2.7169277667999268,1993-10-08
2.689594268798828,1993-10-11
2.722395420074463,1993-10-12
2.7278614044189453,1993-10-13
2.7387936115264893,1993-10-14
2.7278614044189453,1993-10-15
2.7278614044189453,1993-10-18
2.602128505706787,1993-10-19
2.49279522895813,1993-10-20
2.536529064178467,1993-10-21
2.536529064178467,1993-10-22
2.487328052520752,1993-10-25
2.481860637664795,1993-10-26
2.52559494972229,1993-10-27
2.5529274940490723,1993-10-28
2.59666109085083,1993-10-29
2.722395420074463,1993-11-01
2.6403939723968506,1993-11-02
2.4490625858306885,1993-11-03
2.481860637664795,1993-11-04
2.4490625858306885,1993-11-05
2.4490625858306885,1993-11-08
2.350661039352417,1993-11-09
2.350661039352417,1993-11-10
2.2631947994232178,1993-11-11
2.4271957874298096,1993-11-12
2.3287954330444336,1993-11-15
2.2741281986236572,1993-11-16
2.252262592315674,1993-11-17
2.339729070663452,1993-11-18
2.405329942703247,1993-11-19
2.2303953170776367,1993-11-22
2.2631947994232178,1993-11-23
2.3834614753723145,1993-11-24
2.416262626647949,1993-11-26
2.3466341495513916,1993-11-29
2.3907039165496826,1993-11-30
2.3907039165496826,1993-12-01
2.4127368927001953,1993-12-02
2.379685640335083,1993-12-03
2.3246004581451416,1993-12-06
2.258497476577759,1993-12-07
2.2364635467529297,1993-12-08
2.2144289016723633,1993-12-09
2.225447416305542,1993-12-10
2.3466341495513916,1993-12-13
2.2805323600769043,1993-12-14
2.247481107711792,1993-12-15
2.269515037536621,1993-12-16
2.3135833740234375,1993-12-17
2.247481107711792,1993-12-20
2.2034125328063965,1993-12-21
2.2034125328063965,1993-12-22
2.2144289016723633,1993-12-23
2.225447416305542,1993-12-27
2.258497476577759,1993-12-28
2.247481107711792,1993-12-29
2.2034125328063965,1993-12-30
2.148326873779297,1993-12-31
2.1152749061584473,1994-01-03
2.1152749061584473,1994-01-04
2.170360803604126,1994-01-05
2.148326873779297,1994-01-06
2.093240976333618,1994-01-07
2.148326873779297,1994-01-10
2.181378126144409,1994-01-11
2.1923940181732178,1994-01-12
2.225447416305542,1994-01-13
2.1923940181732178,1994-01-14
2.137310028076172,1994-01-17
2.2144289016723633,1994-01-18
2.2144289016723633,1994-01-19
2.269515037536621,1994-01-20
2.3025667667388916,1994-01-21
2.2364635467529297,1994-01-24
2.1923940181732178,1994-01-25
2.2144289016723633,1994-01-26
2.2034125328063965,1994-01-27
2.225447416305542,1994-01-28
2.3025667667388916,1994-01-31
2.3466341495513916,1994-02-01
2.3246004581451416,1994-02-02
2.335618257522583,1994-02-03
2.3135833740234375,1994-02-04
2.335618257522583,1994-02-07
2.357651710510254,1994-02-08
2.401719570159912,1994-02-09
2.3246004581451416,1994-02-10
2.3025667667388916,1994-02-11
2.2805323600769043,1994-02-14
2.3025667667388916,1994-02-15
2.2805323600769043,1994-02-16
2.2364635467529297,1994-02-17
2.2144289016723633,1994-02-18
2.247481107711792,1994-02-22
2.225447416305542,1994-02-23
2.2034125328063965,1994-02-24
2.1923940181732178,1994-02-25
2.1888394355773926,1994-02-28
2.1888394355773926,1994-03-01
2.1666181087493896,1994-03-02
2.1443963050842285,1994-03-03
2.1443963050842285,1994-03-04
2.177729606628418,1994-03-07
2.1555070877075195,1994-03-08
2.177729606628418,1994-03-09
2.277726888656616,1994-03-10
2.2110602855682373,1994-03-11
2.1888394355773926,1994-03-14
2.1999499797821045,1994-03-15
2.222172260284424,1994-03-16
2.2666168212890625,1994-03-17
2.2666168212890625,1994-03-18
2.2666168212890625,1994-03-21
2.277726888656616,1994-03-22
2.2999486923217773,1994-03-23
2.2999486923217773,1994-03-24
2.233283519744873,1994-03-25
2.277726888656616,1994-03-28
2.1443963050842285,1994-03-29
2.0221760272979736,1994-03-30
2.133284091949463,1994-03-31
1.9666224718093872,1994-04-04
2.088841438293457,1994-04-05
2.077730417251587,1994-04-06
2.055508852005005,1994-04-07
2.066619873046875,1994-04-08
2.055508852005005,1994-04-11
2.077730417251587,1994-04-12
2.11106276512146,1994-04-13
2.1221749782562256,1994-04-14
2.1443963050842285,1994-04-15
2.1221749782562256,1994-04-18
2.088841438293457,1994-04-19
2.066619873046875,1994-04-20
2.11106276512146,1994-04-21
2.133284091949463,1994-04-22
2.1888394355773926,1994-04-25
2.2443947792053223,1994-04-26
2.255504846572876,1994-04-28
2.2888376712799072,1994-04-29
2.2666168212890625,1994-05-02
2.2666168212890625,1994-05-03
2.5554983615875244,1994-05-04
2.511054039001465,1994-05-05
2.566608428955078,1994-05-06
2.4555015563964844,1994-05-09
2.4777207374572754,1994-05-10
2.4332783222198486,1994-05-11
2.3999457359313965,1994-05-12
2.4777207374572754,1994-05-13
2.5332775115966797,1994-05-16
2.5332775115966797,1994-05-17
2.511054039001465,1994-05-18
2.5554983615875244,1994-05-19
2.511054039001465,1994-05-20
2.4777207374572754,1994-05-23
2.4555015563964844,1994-05-24
2.488832712173462,1994-05-25
2.511054039001465,1994-05-26
2.529860258102417,1994-05-27
2.518667221069336,1994-05-31
2.4962782859802246,1994-06-01
2.451502561569214,1994-06-02
2.4626975059509277,1994-06-03
2.507471799850464,1994-06-06
2.507471799850464,1994-06-07
2.529860258102417,1994-06-08
2.529860258102417,1994-06-09
2.5522494316101074,1994-06-10
2.541055202484131,1994-06-13
2.5970263481140137,1994-06-14
2.697770357131958,1994-06-15
2.6753838062286377,1994-06-16
2.6529958248138428,1994-06-17
2.6306076049804688,1994-06-20
2.5858306884765625,1994-06-21
2.5746374130249023,1994-06-22
2.541055202484131,1994-06-23
2.4626975059509277,1994-06-24
2.563443899154663,1994-06-27
2.5970263481140137,1994-06-28
2.6306076049804688,1994-06-29
2.563443899154663,1994-06-30
2.541055202484131,1994-07-01
2.6306076049804688,1994-07-05
2.6418004035949707,1994-07-06
2.6306076049804688,1994-07-07
2.6418004035949707,1994-07-08
2.6306076049804688,1994-07-11
2.6753838062286377,1994-07-12
2.7313551902770996,1994-07-13
2.7313551902770996,1994-07-14
2.854489326477051,1994-07-15
2.8209054470062256,1994-07-18
2.832101821899414,1994-07-19
2.7761306762695312,1994-07-20
2.7873241901397705,1994-07-21
2.798518180847168,1994-07-22
2.8097124099731445,1994-07-25
2.7761306762695312,1994-07-26
2.798518180847168,1994-07-27
2.9440407752990723,1994-07-28
2.910459280014038,1994-07-29
2.9440407752990723,1994-08-01
2.910459280014038,1994-08-02
2.910459280014038,1994-08-03
2.888071060180664,1994-08-04
2.888071060180664,1994-08-05
2.854489326477051,1994-08-08
2.832101821899414,1994-08-09
2.865682601928711,1994-08-10
2.854489326477051,1994-08-11
2.843295097351074,1994-08-12
2.854489326477051,1994-08-15
2.843295097351074,1994-08-16
2.8768765926361084,1994-08-17
2.888071060180664,1994-08-18
2.8209054470062256,1994-08-19
2.8172996044158936,1994-08-22
2.727145195007324,1994-08-23
2.6257243156433105,1994-08-24
2.727145195007324,1994-08-25
2.7496871948242188,1994-08-26
2.7722229957580566,1994-08-29
2.8285694122314453,1994-08-30
2.8060317039489746,1994-08-31
2.7834932804107666,1994-09-01
2.794761896133423,1994-09-02
2.7834932804107666,1994-09-06
2.7834932804107666,1994-09-07
2.7834932804107666,1994-09-08
2.794761896133423,1994-09-09
2.794761896133423,1994-09-12
2.7834932804107666,1994-09-13
2.8060317039489746,1994-09-14
2.8172996044158936,1994-09-15
2.760955333709717,1994-09-16
2.7834932804107666,1994-09-19
2.7834932804107666,1994-09-20
2.7834932804107666,1994-09-21
2.7834932804107666,1994-09-22
2.8060317039489746,1994-09-23
2.7834932804107666,1994-09-26
2.7496871948242188,1994-09-27
2.727145195007324,1994-09-28
2.7158780097961426,1994-09-29
2.704608678817749,1994-09-30
2.727145195007324,1994-10-03
2.727145195007324,1994-10-04
2.704608678817749,1994-10-05
2.6933395862579346,1994-10-06
2.704608678817749,1994-10-07
2.682070016860962,1994-10-10
2.6933395862579346,1994-10-11
2.6933395862579346,1994-10-12
2.682070016860962,1994-10-13
2.659531593322754,1994-10-14
2.636993885040283,1994-10-17
2.6482622623443604,1994-10-18
2.6144559383392334,1994-10-19
2.580646514892578,1994-10-20
2.6257243156433105,1994-10-21
2.6031858921051025,1994-10-24
2.6031858921051025,1994-10-25
2.5468392372131348,1994-10-26
2.6257243156433105,1994-10-27
2.6482622623443604,1994-10-28
2.6144559383392334,1994-10-31
2.670801877975464,1994-11-01
2.591916799545288,1994-11-02
2.6257243156433105,1994-11-03
2.6144559383392334,1994-11-04
2.6257243156433105,1994-11-07
2.6144559383392334,1994-11-08
2.6482622623443604,1994-11-09
2.636993885040283,1994-11-10
2.569378137588501,1994-11-11
2.6031858921051025,1994-11-14
2.6257243156433105,1994-11-15
2.569378137588501,1994-11-16
2.524301528930664,1994-11-17
2.5130326747894287,1994-11-18
2.46795654296875,1994-11-21
2.445418119430542,1994-11-22
2.4566867351531982,1994-11-23
2.4792256355285645,1994-11-25
2.4755914211273193,1994-11-28
2.4983036518096924,1994-11-29
2.5664379596710205,1994-11-30
2.486948013305664,1994-12-01
2.5323710441589355,1994-12-02
2.4983036518096924,1994-12-05
2.4415228366851807,1994-12-06
2.4528775215148926,1994-12-07
2.4528775215148926,1994-12-08
2.4415228366851807,1994-12-09
2.1916916370391846,1994-12-12
2.1916916370391846,1994-12-13
2.225761890411377,1994-12-14
2.225761890411377,1994-12-15
2.3620316982269287,1994-12-16
2.3279638290405273,1994-12-19
2.2825398445129395,1994-12-20
2.3279638290405273,1994-12-21
2.3279638290405273,1994-12-22
2.2711849212646484,1994-12-23
2.293898105621338,1994-12-27
2.2711849212646484,1994-12-28
2.2598278522491455,1994-12-29
2.2825398445129395,1994-12-30
2.293898105621338,1995-01-03
2.350675344467163,1995-01-04
2.3847427368164062,1995-01-05
2.3279638290405273,1995-01-06
2.316608428955078,1995-01-09
2.2598278522491455,1995-01-10
2.2711849212646484,1995-01-11
2.2711849212646484,1995-01-12
2.293898105621338,1995-01-13
2.316608428955078,1995-01-16
2.2825398445129395,1995-01-17
2.4528775215148926,1995-01-18
2.418811321258545,1995-01-19
2.4528775215148926,1995-01-20
2.4528775215148926,1995-01-23
2.4755914211273193,1995-01-24
2.4755914211273193,1995-01-25
2.4983036518096924,1995-01-26
2.4983036518096924,1995-01-27
2.486948013305664,1995-01-30
2.4528775215148926,1995-01-31
2.4755914211273193,1995-02-01
2.4755914211273193,1995-02-02
2.5096592903137207,1995-02-03
2.555081367492676,1995-02-06
2.5891499519348145,1995-02-07
2.6572859287261963,1995-02-08
2.6345741748809814,1995-02-09
2.6345741748809814,1995-02-10
2.6118624210357666,1995-02-13
2.6005053520202637,1995-02-14
2.6118624210357666,1995-02-15
2.6459298133850098,1995-02-16
2.6118624210357666,1995-02-17
2.577794313430786,1995-02-21
2.6005053520202637,1995-02-22
2.6005053520202637,1995-02-23
2.6005053520202637,1995-02-24
2.636733055114746,1995-02-27
2.636733055114746,1995-02-28
2.659660577774048,1995-03-01
2.694051504135132,1995-03-02
2.705514430999756,1995-03-03
2.7169809341430664,1995-03-06
2.705514430999756,1995-03-07
2.7169809341430664,1995-03-08
2.728444814682007,1995-03-09
2.797229290008545,1995-03-10
2.7857654094696045,1995-03-13
2.751373052597046,1995-03-14
2.7857654094696045,1995-03-15
2.797229290008545,1995-03-16
2.831620931625366,1995-03-17
2.7857654094696045,1995-03-20
2.797229290008545,1995-03-21
2.762836456298828,1995-03-22
2.73990797996521,1995-03-23
2.7743008136749268,1995-03-24
2.751373052597046,1995-03-27
2.7743008136749268,1995-03-28
2.797229290008545,1995-03-29
2.820157527923584,1995-03-30
2.8086929321289062,1995-03-31
2.7743008136749268,1995-04-03
2.8774776458740234,1995-04-04
2.866013288497925,1995-04-05
2.866013288497925,1995-04-06
2.8889412879943848,1995-04-07
2.8545494079589844,1995-04-10
2.9004039764404297,1995-04-11
2.8889412879943848,1995-04-12
2.8889412879943848,1995-04-13
2.797229290008545,1995-04-17
2.820157527923584,1995-04-18
2.820157527923584,1995-04-19
2.831620931625366,1995-04-20
2.934798240661621,1995-04-21
2.946262836456299,1995-04-24
2.980654716491699,1995-04-25
2.8774776458740234,1995-04-26
2.8545494079589844,1995-04-27
3.015047788619995,1995-04-28
2.969189405441284,1995-05-01
2.969189405441284,1995-05-02
3.015047788619995,1995-05-03
3.0609030723571777,1995-05-04
3.0609030723571777,1995-05-05
3.015047788619995,1995-05-08
3.0494384765625,1995-05-09
3.0609030723571777,1995-05-10
3.0609030723571777,1995-05-11
3.0952939987182617,1995-05-12
3.118222951889038,1995-05-15
3.1296873092651367,1995-05-16
3.1296873092651367,1995-05-17
3.0494384765625,1995-05-18
3.106757879257202,1995-05-19
3.0952939987182617,1995-05-22
3.0609030723571777,1995-05-23
3.0494384765625,1995-05-24
3.0265095233917236,1995-05-25
3.0514769554138184,1995-05-26
3.0514769554138184,1995-05-30
3.143947124481201,1995-05-31
3.0977113246917725,1995-06-01
3.0745935440063477,1995-06-02
3.109269142150879,1995-06-05
3.120828866958618,1995-06-06
3.109269142150879,1995-06-07
3.0977113246917725,1995-06-08
3.0977113246917725,1995-06-09
3.0861523151397705,1995-06-12
3.120828866958618,1995-06-13
3.109269142150879,1995-06-14
3.109269142150879,1995-06-15
3.120828866958618,1995-06-16
3.1670634746551514,1995-06-19
3.224853754043579,1995-06-20
3.236415147781372,1995-06-21
3.2595319747924805,1995-06-22
3.1901791095733643,1995-06-23
3.224853754043579,1995-06-26
3.2710907459259033,1995-06-27
3.236415147781372,1995-06-28
3.236415147781372,1995-06-29
3.224853754043579,1995-06-30
3.236415147781372,1995-07-03
3.201737642288208,1995-07-05
3.294208288192749,1995-07-06
3.294208288192749,1995-07-07
3.3057665824890137,1995-07-10
3.2595319747924805,1995-07-11
3.282649040222168,1995-07-12
3.2710907459259033,1995-07-13
3.282649040222168,1995-07-14
3.2710907459259033,1995-07-17
3.224853754043579,1995-07-18
3.224853754043579,1995-07-19
3.282649040222168,1995-07-20
3.236415147781372,1995-07-21
3.4097952842712402,1995-07-24
3.3288826942443848,1995-07-25
3.3635597229003906,1995-07-26
3.3982338905334473,1995-07-27
3.3982338905334473,1995-07-28
3.4213526248931885,1995-07-31
3.4097952842712402,1995-08-01
3.4213526248931885,1995-08-02
3.4329116344451904,1995-08-03
3.4329116344451904,1995-08-04
3.4213526248931885,1995-08-07
3.3982338905334473,1995-08-08
3.3751184940338135,1995-08-09
3.386676073074341,1995-08-10
3.3520028591156006,1995-08-11
3.3635597229003906,1995-08-14
3.3288826942443848,1995-08-15
3.3520028591156006,1995-08-16
3.4097952842712402,1995-08-17
3.3751184940338135,1995-08-18
3.386676073074341,1995-08-21
3.3751184940338135,1995-08-22
3.365334987640381,1995-08-23
3.3420472145080566,1995-08-24
3.423560380935669,1995-08-25
3.4352071285247803,1995-08-28
3.411916732788086,1995-08-29
3.4352071285247803,1995-08-30
3.423560380935669,1995-08-31
3.38862681388855,1995-09-01
3.4701385498046875,1995-09-05
3.4934287071228027,1995-09-06
3.4934287071228027,1995-09-07
3.505073308944702,1995-09-08
3.5516536235809326,1995-09-11
3.6331658363342285,1995-09-12
3.6215226650238037,1995-09-13
3.64481258392334,1995-09-14
3.64481258392334,1995-09-15
3.64481258392334,1995-09-18
3.598233461380005,1995-09-19
3.5632972717285156,1995-09-20
3.5749428272247314,1995-09-21
3.5632972717285156,1995-09-22
3.6215226650238037,1995-09-25
3.609874963760376,1995-09-26
3.5749428272247314,1995-09-27
3.6215226650238037,1995-09-28
3.6331658363342285,1995-09-29
3.6215226650238037,1995-10-02
3.691389799118042,1995-10-03
3.67974591255188,1995-10-04
3.6331658363342285,1995-10-05
3.6215226650238037,1995-10-06
3.5632972717285156,1995-10-09
3.505073308944702,1995-10-10
3.540008783340454,1995-10-11
3.598233461380005,1995-10-12
3.6215226650238037,1995-10-13
3.64481258392334,1995-10-16
3.7263259887695312,1995-10-17
3.7263259887695312,1995-10-18
3.703035593032837,1995-10-19
3.7845489978790283,1995-10-20
3.7146799564361572,1995-10-23
3.7263259887695312,1995-10-24
3.598233461380005,1995-10-25
3.609874963760376,1995-10-26
3.6331658363342285,1995-10-27
3.6331658363342285,1995-10-30
3.598233461380005,1995-10-31
3.67974591255188,1995-11-01
3.67974591255188,1995-11-02
3.6331658363342285,1995-11-03
3.64481258392334,1995-11-06
3.6331658363342285,1995-11-07
3.668100595474243,1995-11-08
3.6331658363342285,1995-11-09
3.67974591255188,1995-11-10
3.67974591255188,1995-11-13
3.7612593173980713,1995-11-14
3.749614715576172,1995-11-15
3.81948184967041,1995-11-16
3.9009954929351807,1995-11-17
3.935930013656616,1995-11-20
3.8777058124542236,1995-11-21
3.9009954929351807,1995-11-22
3.8777058124542236,1995-11-24
3.9126408100128174,1995-11-27
3.9126408100128174,1995-11-28
3.961395263671875,1995-11-29
3.937955856323242,1995-11-30
3.996558666229248,1995-12-01
4.008277893066406,1995-12-04
3.961395263671875,1995-12-05
3.996558666229248,1995-12-06
4.090317726135254,1995-12-07
4.078597068786621,1995-12-08
4.125477313995361,1995-12-11
4.172358512878418,1995-12-12
4.078597068786621,1995-12-13
4.031717300415039,1995-12-14
4.055156707763672,1995-12-15
3.9848361015319824,1995-12-18
4.078597068786621,1995-12-19
3.996558666229248,1995-12-20
4.055156707763672,1995-12-21
4.090317726135254,1995-12-22
4.137197971343994,1995-12-26
4.125477313995361,1995-12-27
4.113758563995361,1995-12-28
4.113758563995361,1995-12-29
4.148919105529785,1996-01-02
4.090317726135254,1996-01-03
4.055156707763672,1996-01-04
4.019996166229248,1996-01-05
4.019996166229248,1996-01-08
4.008277893066406,1996-01-09
4.008277893066406,1996-01-10
4.019996166229248,1996-01-11
4.066877365112305,1996-01-12
4.102038860321045,1996-01-15
4.078597068786621,1996-01-16
4.125477313995361,1996-01-17
4.125477313995361,1996-01-18
4.090317726135254,1996-01-19
4.090317726135254,1996-01-22
4.195796489715576,1996-01-23
4.266122341156006,1996-01-24
4.207516670227051,1996-01-25
4.3364410400390625,1996-01-26
4.3012800216674805,1996-01-29
4.359882354736328,1996-01-30
4.418481826782227,1996-01-31
4.5005202293396,1996-02-01
4.512240409851074,1996-02-02
4.4888014793396,1996-02-05
4.453640937805176,1996-02-06
4.453640937805176,1996-02-07
4.559124946594238,1996-02-08
4.629441738128662,1996-02-09
4.5474019050598145,1996-02-12
4.617724418640137,1996-02-13
4.594283103942871,1996-02-14
4.641162872314453,1996-02-15
4.582562446594238,1996-02-16
4.523962020874023,1996-02-20
4.594283103942871,1996-02-21
4.641162872314453,1996-02-22
4.641162872314453,1996-02-23
4.606002330780029,1996-02-26
4.559124946594238,1996-02-27
4.508608341217041,1996-02-28
4.485001564025879,1996-02-29
4.520410060882568,1996-03-01
4.626632213592529,1996-03-04
4.61483097076416,1996-03-05
4.532212734222412,1996-03-06
4.579423904418945,1996-03-07
4.425989151000977,1996-03-08
4.508608341217041,1996-03-11
4.532212734222412,1996-03-12
4.544011116027832,1996-03-13
4.685644149780273,1996-03-14
4.673841953277588,1996-03-15
4.721053600311279,1996-03-18
4.815474987030029,1996-03-19
4.780067443847656,1996-03-20
4.732856273651123,1996-03-21
4.673841953277588,1996-03-22
4.662042140960693,1996-03-25
4.685644149780273,1996-03-26
4.732856273651123,1996-03-27
4.7564616203308105,1996-03-28
4.7564616203308105,1996-03-29
4.839080810546875,1996-04-01
4.803674221038818,1996-04-02
4.744660377502441,1996-04-03
4.827276229858398,1996-04-04
4.709251403808594,1996-04-08
4.709251403808594,1996-04-09
4.638436317443848,1996-04-10
4.61483097076416,1996-04-11
4.603028297424316,1996-04-12
4.591227054595947,1996-04-15
4.638436317443848,1996-04-16
4.591227054595947,1996-04-17
4.650236129760742,1996-04-18
4.650236129760742,1996-04-19
4.697448253631592,1996-04-22
4.744660377502441,1996-04-23
4.827276229858398,1996-04-24
4.874485969543457,1996-04-25
4.827276229858398,1996-04-26
4.815474987030029,1996-04-29
4.827276229858398,1996-04-30
4.827276229858398,1996-05-01
4.791870594024658,1996-05-02
4.709251403808594,1996-05-03
4.685644149780273,1996-05-06
4.780067443847656,1996-05-07
4.744660377502441,1996-05-08
4.697448253631592,1996-05-09
4.7564616203308105,1996-05-10
4.8508830070495605,1996-05-13
4.945303916931152,1996-05-14
4.921697616577148,1996-05-15
4.874485969543457,1996-05-16
4.8508830070495605,1996-05-17
4.874485969543457,1996-05-20
4.8980913162231445,1996-05-21
4.8980913162231445,1996-05-22
4.8980913162231445,1996-05-23
5.016119003295898,1996-05-24
4.8626861572265625,1996-05-28
4.788072109222412,1996-05-29
4.859360218048096,1996-05-30
4.776191234588623,1996-05-31
4.704902172088623,1996-06-03
4.693023204803467,1996-06-04
4.716786861419678,1996-06-05
4.669262886047363,1996-06-06
4.6573805809021,1996-06-07
4.597975254058838,1996-06-10
4.443521022796631,1996-06-11
4.562335968017578,1996-06-12
4.526688575744629,1996-06-13
4.538571834564209,1996-06-14
4.562335968017578,1996-06-17
4.6336188316345215,1996-06-18
4.574212074279785,1996-06-19
4.538571834564209,1996-06-20
4.681142807006836,1996-06-21
4.693023204803467,1996-06-24
4.693023204803467,1996-06-25
4.740546703338623,1996-06-26
4.669262886047363,1996-06-27
4.704902172088623,1996-06-28
4.681142807006836,1996-07-01
4.693023204803467,1996-07-02
4.6573805809021,1996-07-03
4.514807224273682,1996-07-05
4.574212074279785,1996-07-08
4.609857082366943,1996-07-09
4.704902172088623,1996-07-10
4.669262886047363,1996-07-11
4.740546703338623,1996-07-12
4.716786861419678,1996-07-15
4.645499229431152,1996-07-16
4.609857082366943,1996-07-17
4.621738433837891,1996-07-18
4.609857082366943,1996-07-19
4.526688575744629,1996-07-22
4.491044044494629,1996-07-23
4.491044044494629,1996-07-24
4.538571834564209,1996-07-25
4.514807224273682,1996-07-26
4.4554033279418945,1996-07-29
4.384116172790527,1996-07-30
4.3484721183776855,1996-07-31
4.491044044494629,1996-08-01
4.562335968017578,1996-08-02
4.609857082366943,1996-08-05
4.645499229431152,1996-08-06
4.597975254058838,1996-08-07
4.574212074279785,1996-08-08
4.574212074279785,1996-08-09
4.728667736053467,1996-08-12
4.669262886047363,1996-08-13
4.847477436065674,1996-08-14
4.8712382316589355,1996-08-15
4.8712382316589355,1996-08-16
4.8712382316589355,1996-08-19
4.847477436065674,1996-08-20
4.80824613571167,1996-08-21
4.927854061126709,1996-08-22
4.963737487792969,1996-08-23
4.891972541809082,1996-08-26
4.880011081695557,1996-08-27
4.80824613571167,1996-08-28
4.796285152435303,1996-08-29
4.77236270904541,1996-08-30
4.8680524826049805,1996-09-03
4.820206642150879,1996-09-04
4.784323215484619,1996-09-05
4.784323215484619,1996-09-06
4.80824613571167,1996-09-09
4.844130039215088,1996-09-10
4.891972541809082,1996-09-11
4.927854061126709,1996-09-12
4.939812660217285,1996-09-13
4.915894985198975,1996-09-16
4.939812660217285,1996-09-17
4.927854061126709,1996-09-18
4.927854061126709,1996-09-19
4.8680524826049805,1996-09-20
4.915894985198975,1996-09-23
4.939812660217285,1996-09-24
4.880011081695557,1996-09-25
4.80824613571167,1996-09-26
4.880011081695557,1996-09-27
4.880011081695557,1996-09-30
4.832170486450195,1996-10-01
4.784323215484619,1996-10-02
4.832170486450195,1996-10-03
4.832170486450195,1996-10-04
4.856091022491455,1996-10-07
4.927854061126709,1996-10-08
4.880011081695557,1996-10-09
4.80824613571167,1996-10-10
4.880011081695557,1996-10-11
4.903931140899658,1996-10-14
5.04746150970459,1996-10-15
5.083343982696533,1996-10-16
5.310603141784668,1996-10-17
5.262758255004883,1996-10-18
5.143148899078369,1996-10-21
5.035501956939697,1996-10-22
4.99962043762207,1996-10-23
5.035501956939697,1996-10-24
4.99962043762207,1996-10-25
4.9756975173950195,1996-10-28
5.0115790367126465,1996-10-29
5.035501956939697,1996-10-30
4.99962043762207,1996-10-31
4.927854061126709,1996-11-01
4.915894985198975,1996-11-04
4.856091022491455,1996-11-05
4.77236270904541,1996-11-06
4.664716720581055,1996-11-07
4.712559700012207,1996-11-08
4.760404109954834,1996-11-11
4.736478328704834,1996-11-12
4.915894985198975,1996-11-13
5.0115790367126465,1996-11-14
5.035501956939697,1996-11-15
5.0115790367126465,1996-11-18
5.059424877166748,1996-11-19
4.98765754699707,1996-11-20
4.9756975173950195,1996-11-21
5.0235419273376465,1996-11-22
5.442170143127441,1996-11-25
5.501975059509277,1996-11-26
5.418247222900391,1996-11-27
5.370406627655029,1996-11-29
5.382364273071289,1996-12-02
5.382364273071289,1996-12-03
5.516295909881592,1996-12-04
5.468119144439697,1996-12-05
5.456075668334961,1996-12-06
5.456075668334961,1996-12-09
5.419943809509277,1996-12-10
