GILD,Date
0.679772675037384,1998-11-11
0.6639640927314758,1998-11-12
0.6610902547836304,1998-11-13
0.6840846538543701,1998-11-16
0.6768986582756042,1998-11-17
0.7070790529251099,1998-11-18
0.7343845367431641,1998-11-19
0.7257615923881531,1998-11-20
0.7343845367431641,1998-11-23
0.7243247032165527,1998-11-24
0.7343845367431641,1998-11-25
0.7329476475715637,1998-11-27
0.7157013416290283,1998-11-30
0.7329476475715637,1998-12-01
0.7717503905296326,1998-12-02
0.7501929998397827,1998-12-03
0.7401329874992371,1998-12-04
0.7401329874992371,1998-12-07
0.7386958003044128,1998-12-08
0.7674393653869629,1998-12-09
0.7530679702758789,1998-12-10
0.7573792338371277,1998-12-11
0.7358217239379883,1998-12-14
0.73151034116745,1998-12-15
0.8421707153320312,1998-12-16
0.8134281635284424,1998-12-17
0.8105541467666626,1998-12-18
0.83067387342453,1998-12-21
0.8249251842498779,1998-12-22
0.8450456857681274,1998-12-23
0.8565428256988525,1998-12-24
0.8895966410636902,1998-12-28
0.9054057598114014,1998-12-29
0.8881595134735107,1998-12-30
0.9442086815834045,1998-12-31
0.9140290021896362,1999-01-04
0.8967825770378113,1999-01-05
0.8946270942687988,1999-01-06
0.8910346031188965,1999-01-07
0.9513949155807495,1999-01-08
0.9197770953178406,1999-01-11
0.922651469707489,1999-01-12
0.8852856159210205,1999-01-13
0.8867225646972656,1999-01-14
0.9542689323425293,1999-01-15
0.9413341879844666,1999-01-19
0.9169031381607056,1999-01-20
0.8680403828620911,1999-01-21
0.862291157245636,1999-01-22
0.8220512270927429,1999-01-25
0.9485205411911011,1999-01-26
0.9111539721488953,1999-01-27
0.9628918766975403,1999-01-28
0.9887605905532837,1999-01-29
1.003131628036499,1999-02-01
1.0117547512054443,1999-02-02
1.0002577304840088,1999-02-03
0.9973836541175842,1999-02-04
0.9628918766975403,1999-02-05
0.9672030210494995,1999-02-08
0.898219883441925,1999-02-09
0.9197770953178406,1999-02-10
0.9628918766975403,1999-02-11
0.9054057598114014,1999-02-12
0.9413341879844666,1999-02-16
0.87666255235672,1999-02-17
0.8967825770378113,1999-02-18
0.8507937788963318,1999-02-19
0.8723512291908264,1999-02-22
0.9715147614479065,1999-02-23
0.965766191482544,1999-02-24
0.9715147614479065,1999-02-25
0.9485205411911011,1999-02-26
0.9370236396789551,1999-03-01
0.928400456905365,1999-03-02
0.9643290042877197,1999-03-03
1.1094814538955688,1999-03-04
1.1741530895233154,1999-03-05
1.1439731121063232,1999-03-08
1.1382243633270264,1999-03-09
1.18565034866333,1999-03-10
1.1777459383010864,1999-03-11
1.1410983800888062,1999-03-12
1.1224160194396973,1999-03-15
1.1439731121063232,1999-03-16
1.1928361654281616,1999-03-17
1.28768789768219,1999-03-18
1.3049342632293701,1999-03-19
1.1066067218780518,1999-03-22
1.0577439069747925,1999-03-23
1.0706779956817627,1999-03-24
1.0836122035980225,1999-03-25
1.063492774963379,1999-03-26
1.0318756103515625,1999-03-29
1.0333119630813599,1999-03-30
1.0462462902069092,1999-03-31
1.0333119630813599,1999-04-01
1.0232521295547485,1999-04-05
0.9858860969543457,1999-04-06
0.9973836541175842,1999-04-07
0.9830120801925659,1999-04-08
0.9945092797279358,1999-04-09
0.9815746545791626,1999-04-12
0.9851674437522888,1999-04-13
0.9686400890350342,1999-04-14
0.9513949155807495,1999-04-15
0.9370236396789551,1999-04-16
0.8292365074157715,1999-04-19
0.9542689323425293,1999-04-20
0.9571430087089539,1999-04-21
0.9787002205848694,1999-04-22
0.9327114224433899,1999-04-23
0.9370236396789551,1999-04-26
1.0203778743743896,1999-04-27
1.0060067176818848,1999-04-28
0.9945092797279358,1999-04-29
1.0591809749603271,1999-04-30
1.0347490310668945,1999-05-03
1.0203778743743896,1999-05-04
1.0318756103515625,1999-05-05
1.0376232862472534,1999-05-06
1.0404984951019287,1999-05-07
1.0218149423599243,1999-05-10
1.0979844331741333,1999-05-11
1.0821754932403564,1999-05-12
1.0807379484176636,1999-05-13
1.060617446899414,1999-05-14
1.0692408084869385,1999-05-17
1.0663666725158691,1999-05-18
1.09654700756073,1999-05-19
1.1094814538955688,1999-05-20
1.0448094606399536,1999-05-21
1.0060067176818848,1999-05-24
0.9973836541175842,1999-05-25
0.9844492077827454,1999-05-26
0.9628918766975403,1999-05-27
1.003131628036499,1999-05-28
1.0002577304840088,1999-06-01
0.9686400890350342,1999-06-02
0.9571430087089539,1999-06-03
0.9700770974159241,1999-06-04
1.016066074371338,1999-06-07
1.0390604734420776,1999-06-08
1.003131628036499,1999-06-09
0.9930716156959534,1999-06-10
0.9858860969543457,1999-06-11
1.0347490310668945,1999-06-14
1.0764269828796387,1999-06-15
1.1324758529663086,1999-06-16
1.1525956392288208,1999-06-17
1.1727163791656494,1999-06-18
1.1525956392288208,1999-06-21
1.1504405736923218,1999-06-22
1.1468476057052612,1999-06-23
1.1267272233963013,1999-06-24
1.123853087425232,1999-06-25
1.1209787130355835,1999-06-28
1.1310384273529053,1999-06-29
1.2014590501785278,1999-06-30
1.1985844373703003,1999-07-01
1.2359508275985718,1999-07-02
1.243135929107666,1999-07-06
1.2287648916244507,1999-07-07
1.2359508275985718,1999-07-08
1.2488856315612793,1999-07-09
1.237388253211975,1999-07-12
1.3063710927963257,1999-07-13
1.3322399854660034,1999-07-14
1.3940372467041016,1999-07-15
1.3983489274978638,1999-07-16
1.3336766958236694,1999-07-19
1.3423001766204834,1999-07-20
1.3423001766204834,1999-07-21
1.3020596504211426,1999-07-22
1.2790650129318237,1999-07-23
1.2330760955810547,1999-07-26
1.3509230613708496,1999-07-27
1.4687690734863281,1999-07-28
1.5708070993423462,1999-07-29
1.7820684909820557,1999-07-30
1.7288926839828491,1999-08-02
1.6728452444076538,1999-08-03
1.704461693763733,1999-08-04
1.6555988788604736,1999-08-05
1.6412274837493896,1999-08-06
1.5808672904968262,1999-08-09
1.5779922008514404,1999-08-10
1.6512876749038696,1999-08-11
1.665658950805664,1999-08-12
1.7633849382400513,1999-08-13
1.8682976961135864,1999-08-16
1.7590736150741577,1999-08-17
1.764823079109192,1999-08-18
1.819434404373169,1999-08-19
1.8769195079803467,1999-08-20
1.9229086637496948,1999-08-23
1.903507947921753,1999-08-24
1.8927292823791504,1999-08-25
1.878357172012329,1999-08-26
1.858237624168396,1999-08-27
1.8510515689849854,1999-08-30
1.7921282052993774,1999-08-31
1.8079363107681274,1999-09-01
1.787817120552063,1999-09-02
1.9200350046157837,1999-09-03
2.124110460281372,1999-09-07
2.046504259109497,1999-09-08
1.9688977003097534,1999-09-09
1.931532382965088,1999-09-10
2.017761707305908,1999-09-13
2.0630314350128174,1999-09-14
1.8395541906356812,1999-09-15
1.8136860132217407,1999-09-16
1.8223086595535278,1999-09-17
1.7820684909820557,1999-09-20
1.7375164031982422,1999-09-21
1.836680293083191,1999-09-22
1.7662599086761475,1999-09-23
1.7777574062347412,1999-09-24
1.5995501279830933,1999-09-27
1.5995501279830933,1999-09-28
1.5708070993423462,1999-09-29
1.4759547710418701,1999-09-30
1.5046979188919067,1999-10-01
1.4874521493911743,1999-10-04
1.4960750341415405,1999-10-05
1.5348787307739258,1999-10-06
1.696557641029358,1999-10-07
1.6577547788619995,1999-10-08
1.6872165203094482,1999-10-11
1.6096103191375732,1999-10-12
1.621107578277588,1999-10-13
1.612484335899353,1999-10-14
1.5061349868774414,1999-10-15
1.4845777750015259,1999-10-18
1.5708070993423462,1999-10-19
1.5334407091140747,1999-10-20
1.511884093284607,1999-10-21
1.6009870767593384,1999-10-22
1.5693705081939697,1999-10-25
1.4817036390304565,1999-10-26
1.5032609701156616,1999-10-27
1.4658952951431274,1999-10-28
1.4529602527618408,1999-10-29
1.4529602527618408,1999-11-01
1.1267272233963013,1999-11-02
1.1468476057052612,1999-11-03
1.0778642892837524,1999-11-04
1.073552131652832,1999-11-05
1.1066067218780518,1999-11-08
1.072115182876587,1999-11-09
1.072115182876587,1999-11-10
1.0979844331741333,1999-11-11
1.0764269828796387,1999-11-12
1.0836122035980225,1999-11-15
1.0893614292144775,1999-11-16
1.1842131614685059,1999-11-17
1.0821754932403564,1999-11-18
1.063492774963379,1999-11-19
1.0548696517944336,1999-11-22
1.0275635719299316,1999-11-23
1.1166666746139526,1999-11-24
1.1267272233963013,1999-11-26
1.1339133977890015,1999-11-29
1.1037325859069824,1999-11-30
1.0692408084869385,1999-12-01
1.0404984951019287,1999-12-02
1.047683835029602,1999-12-03
1.0210962295532227,1999-12-06
1.0175039768218994,1999-12-07
0.9887605905532837,1999-12-08
0.9413341879844666,1999-12-09
0.8967825770378113,1999-12-10
0.9197770953178406,1999-12-13
0.8895966410636902,1999-12-14
0.9082797765731812,1999-12-15
0.898219883441925,1999-12-16
0.87666255235672,1999-12-17
0.8565428256988525,1999-12-20
0.9341484904289246,1999-12-21
1.0448094606399536,1999-12-22
1.0663666725158691,1999-12-23
1.09654700756073,1999-12-27
1.19571053981781,1999-12-28
1.2445734739303589,1999-12-29
1.2531962394714355,1999-12-30
1.2445734739303589,1999-12-31
1.2948741912841797,2000-01-03
1.2359508275985718,2000-01-04
1.2258906364440918,2000-01-05
1.3092455863952637,2000-01-06
1.5090091228485107,2000-01-07
1.705898642539978,2000-01-10
1.5499683618545532,2000-01-11
1.536315679550171,2000-01-12
1.621107578277588,2000-01-13
1.5837416648864746,2000-01-14
1.573681354522705,2000-01-18
1.4457752704620361,2000-01-19
1.4385888576507568,2000-01-20
1.4342777729034424,2000-01-21
1.2747538089752197,2000-01-24
1.3020596504211426,2000-01-25
1.2409801483154297,2000-01-26
1.1410983800888062,2000-01-27
1.1260080337524414,2000-01-28
1.0764269828796387,2000-01-31
1.0620548725128174,2000-02-01
1.0563066005706787,2000-02-02
1.0347490310668945,2000-02-03
1.074989676475525,2000-02-04
1.2488856315612793,2000-02-07
1.363857626914978,2000-02-08
1.2632566690444946,2000-02-09
1.2729570865631104,2000-02-10
1.286251187324524,2000-02-11
1.3811028003692627,2000-02-14
1.4601460695266724,2000-02-15
1.4716434478759766,2000-02-16
1.7130850553512573,2000-02-17
1.7720081806182861,2000-02-18
1.7224265336990356,2000-02-22
1.7418285608291626,2000-02-23
1.6872165203094482,2000-02-24
1.6635032892227173,2000-02-25
1.6311675310134888,2000-02-28
1.7590736150741577,2000-02-29
1.838835597038269,2000-03-01
1.7935651540756226,2000-03-02
1.836680293083191,2000-03-03
1.8941665887832642,2000-03-06
1.7633849382400513,2000-03-07
1.700150966644287,2000-03-08
1.6469762325286865,2000-03-09
1.648412823677063,2000-03-10
1.5578727722167969,2000-03-13
1.5607469081878662,2000-03-14
1.470206379890442,2000-03-15
1.520506501197815,2000-03-16
1.4658952951431274,2000-03-17
1.3207426071166992,2000-03-20
1.3092455863952637,2000-03-21
1.4730806350708008,2000-03-22
1.6009870767593384,2000-03-23
1.6182329654693604,2000-03-24
1.6052988767623901,2000-03-27
1.6196705102920532,2000-03-28
1.5320038795471191,2000-03-29
1.35667085647583,2000-03-30
1.4572725296020508,2000-03-31
1.3811028003692627,2000-04-03
1.3624205589294434,2000-04-04
1.4314035177230835,2000-04-05
1.5165541172027588,2000-04-06
1.4558347463607788,2000-04-07
1.4256548881530762,2000-04-10
1.4371521472930908,2000-04-11
1.3379881381988525,2000-04-12
1.3997862339019775,2000-04-13
1.271880030632019,2000-04-14
1.169842004776001,2000-04-17
1.2575076818466187,2000-04-18
1.196069598197937,2000-04-19
1.1784650087356567,2000-04-20
1.1296014785766602,2000-04-24
1.1022957563400269,2000-04-25
1.0577439069747925,2000-04-26
0.9988205432891846,2000-04-27
1.246010184288025,2000-04-28
1.2819398641586304,2000-05-01
1.3164316415786743,2000-05-02
1.2330760955810547,2000-05-03
1.4529602527618408,2000-05-04
1.5866155624389648,2000-05-05
1.5435007810592651,2000-05-08
1.4960750341415405,2000-05-09
1.4256548881530762,2000-05-10
1.4267321825027466,2000-05-11
1.4299657344818115,2000-05-12
1.4817036390304565,2000-05-15
1.566495418548584,2000-05-16
1.5090091228485107,2000-05-17
1.4457752704620361,2000-05-18
1.3749948740005493,2000-05-19
1.3739173412322998,2000-05-22
1.392600178718567,2000-05-23
1.4932007789611816,2000-05-24
1.4227803945541382,2000-05-25
1.2215789556503296,2000-05-26
1.2905621528625488,2000-05-30
1.2575076818466187,2000-05-31
1.3020596504211426,2000-06-01
1.4342777729034424,2000-06-02
1.379665493965149,2000-06-05
1.4285285472869873,2000-06-06
1.5176326036453247,2000-06-07
1.3868516683578491,2000-06-08
1.529129147529602,2000-06-09
1.368168830871582,2000-06-12
1.4500863552093506,2000-06-13
1.4414628744125366,2000-06-14
1.4802666902542114,2000-06-15
1.511884093284607,2000-06-16
1.6153591871261597,2000-06-19
1.723145604133606,2000-06-20
1.658473014831543,2000-06-21
1.4615832567214966,2000-06-22
1.596676230430603,2000-06-23
1.5693705081939697,2000-06-26
1.5521240234375,2000-06-27
1.6570359468460083,2000-06-28
1.6239813566207886,2000-06-29
1.635478138923645,2000-06-30
1.6067363023757935,2000-07-03
1.6311675310134888,2000-07-05
1.681467056274414,2000-07-06
1.8467406034469604,2000-07-07
1.825182557106018,2000-07-10
1.9085378646850586,2000-07-11
2.0551278591156006,2000-07-12
1.8898544311523438,2000-07-13
1.8539255857467651,2000-07-14
1.897040605545044,2000-07-17
1.8438656330108643,2000-07-18
1.7188339233398438,2000-07-19
1.6670960187911987,2000-07-20
1.7260191440582275,2000-07-21
1.6067363023757935,2000-07-24
1.5794291496276855,2000-07-25
1.5995501279830933,2000-07-26
1.547813057899475,2000-07-27
1.612484335899353,2000-07-28
1.704461693763733,2000-07-31
1.9990780353546143,2000-08-01
1.9372808933258057,2000-08-02
2.0910561084747314,2000-08-03
2.0005154609680176,2000-08-04
2.0536906719207764,2000-08-07
2.0795586109161377,2000-08-08
2.0436298847198486,2000-08-09
1.9918928146362305,2000-08-10
1.986143708229065,2000-08-11
1.9976410865783691,2000-08-14
1.9430290460586548,2000-08-15
1.9732096195220947,2000-08-16
2.0766847133636475,2000-08-17
2.069498062133789,2000-08-18
2.185908317565918,2000-08-21
2.412978410720825,2000-08-22
2.30806565284729,2000-08-23
2.3511810302734375,2000-08-24
2.3684263229370117,2000-08-25
2.2505805492401123,2000-08-28
2.283634901046753,2000-08-29
2.4014811515808105,2000-08-30
2.4833984375,2000-08-31
2.4144153594970703,2000-09-01
2.2606403827667236,2000-09-05
2.0896189212799072,2000-09-06
2.298006772994995,2000-09-07
2.345432758331299,2000-09-08
2.2563283443450928,2000-09-11
2.185908317565918,2000-09-12
2.230459451675415,2000-09-13
2.339684009552002,2000-09-14
2.378486156463623,2000-09-15
2.144231081008911,2000-09-18
2.2534544467926025,2000-09-19
2.2419567108154297,2000-09-20
2.365551710128784,2000-09-21
2.5150160789489746,2000-09-22
2.6713058948516846,2000-09-25
2.447469711303711,2000-09-26
2.4578893184661865,2000-09-27
2.665916919708252,2000-09-28
2.5222008228302,2000-09-29
2.394294500350952,2000-10-02
2.372737407684326,2000-10-03
2.2534544467926025,2000-10-04
2.2778851985931396,2000-10-05
2.1298584938049316,2000-10-06
2.069498062133789,2000-10-09
2.180159568786621,2000-10-10
2.154289960861206,2000-10-11
2.069498062133789,2000-10-12
2.2060282230377197,2000-10-13
2.270700454711914,2000-10-16
2.2951319217681885,2000-10-17
2.111176013946533,2000-10-18
2.1025543212890625,2000-10-19
2.0350074768066406,2000-10-20
2.229022979736328,2000-10-23
1.9703348875045776,2000-10-24
2.1126132011413574,2000-10-25
2.0924925804138184,2000-10-26
1.8941665887832642,2000-10-27
1.948778510093689,2000-10-30
1.9775211811065674,2000-10-31
1.9516528844833374,2000-11-01
2.024946689605713,2000-11-02
2.026384115219116,2000-11-03
2.152853012084961,2000-11-06
2.1629135608673096,2000-11-07
2.0738093852996826,2000-11-08
2.0594379901885986,2000-11-09
2.0738093852996826,2000-11-10
1.8093736171722412,2000-11-13
1.7835049629211426,2000-11-14
1.7935651540756226,2000-11-15
1.7475765943527222,2000-11-16
1.6153591871261597,2000-11-17
1.4860146045684814,2000-11-20
1.5722440481185913,2000-11-21
1.6670960187911987,2000-11-22
1.609969139099121,2000-11-24
1.695839524269104,2000-11-27
1.7346431016921997,2000-11-28
1.8682976961135864,2000-11-29
1.8726091384887695,2000-11-30
2.0235095024108887,2000-12-01
1.8855433464050293,2000-12-04
2.019198179244995,2000-12-05
1.9962044954299927,2000-12-06
1.9918928146362305,2000-12-07
2.2333333492279053,2000-12-08
2.1083016395568848,2000-12-11
1.9415925741195679,2000-12-12
1.836680293083191,2000-12-13
1.7892553806304932,2000-12-14
1.7748818397521973,2000-12-15
1.8726091384887695,2000-12-18
1.8395541906356812,2000-12-19
1.7835049629211426,2000-12-20
1.6196705102920532,2000-12-21
1.6872165203094482,2000-12-22
1.8941665887832642,2000-12-26
1.8352433443069458,2000-12-27
1.8654228448867798,2000-12-28
1.9071003198623657,2000-12-29
1.704461693763733,2001-01-02
1.7748818397521973,2001-01-03
1.511884093284607,2001-01-04
1.3451740741729736,2001-01-05
1.2503221035003662,2001-01-08
1.243135929107666,2001-01-09
1.2891250848770142,2001-01-10
1.3092455863952637,2001-01-11
1.3714022636413574,2001-01-12
1.4989491701126099,2001-01-16
1.3609824180603027,2001-01-17
1.3624205589294434,2001-01-18
1.3696057796478271,2001-01-19
1.4213433265686035,2001-01-22
1.5833821296691895,2001-01-23
1.5046979188919067,2001-01-24
1.5090091228485107,2001-01-25
1.4802666902542114,2001-01-26
1.5866155624389648,2001-01-29
1.5492500066757202,2001-01-30
1.556434988975525,2001-01-31
1.4845777750015259,2001-02-01
1.4529602527618408,2001-02-02
1.4170316457748413,2001-02-05
1.5147584676742554,2001-02-06
1.4932007789611816,2001-02-07
1.4040971994400024,2001-02-08
1.4493684768676758,2001-02-09
1.6038612127304077,2001-02-12
1.5549980401992798,2001-02-13
1.5305663347244263,2001-02-14
1.5320038795471191,2001-02-15
1.6038612127304077,2001-02-16
1.612484335899353,2001-02-20
1.520506501197815,2001-02-21
1.4572725296020508,2001-02-22
1.5894898176193237,2001-02-23
1.6785935163497925,2001-02-26
1.6527247428894043,2001-02-27
1.7188339233398438,2001-02-28
1.6153591871261597,2001-03-01
1.6498503684997559,2001-03-02
1.5435007810592651,2001-03-05
1.6096103191375732,2001-03-06
1.5348787307739258,2001-03-07
1.5549980401992798,2001-03-08
1.5435007810592651,2001-03-09
1.3624205589294434,2001-03-12
1.4285285472869873,2001-03-13
1.52625572681427,2001-03-14
1.5003868341445923,2001-03-15
1.3882890939712524,2001-03-16
1.5751185417175293,2001-03-19
1.5090091228485107,2001-03-20
1.3279281854629517,2001-03-21
1.339425802230835,2001-03-22
1.3652944564819336,2001-03-23
1.477392315864563,2001-03-26
1.4687690734863281,2001-03-27
1.4716434478759766,2001-03-28
1.477392315864563,2001-03-29
1.4946380853652954,2001-03-30
1.4055345058441162,2001-04-02
1.3537973165512085,2001-04-03
1.3423001766204834,2001-04-04
1.4630200862884521,2001-04-05
1.4802666902542114,2001-04-06
1.554883360862732,2001-04-09
1.6689355373382568,2001-04-10
1.6436418294906616,2001-04-11
1.773330807685852,2001-04-12
1.7383791208267212,2001-04-16
1.804603099822998,2001-04-17
1.8855433464050293,2001-04-18
1.9347515106201172,2001-04-19
1.8588696718215942,2001-04-20
1.7632131576538086,2001-04-23
1.695609211921692,2001-04-24
1.804603099822998,2001-04-25
1.917275309562683,2001-04-26
2.096172571182251,2001-04-27
2.252534866333008,2001-04-30
2.303581953048706,2001-05-01
2.2727699279785156,2001-05-02
2.19872784614563,2001-05-03
2.3242762088775635,2001-05-04
2.352330207824707,2001-05-07
2.3031222820281982,2001-05-08
2.2810471057891846,2001-05-09
2.230919599533081,2001-05-10
2.2419567108154297,2001-05-11
2.207925319671631,2001-05-14
2.13940167427063,2001-05-15
2.426372528076172,2001-05-16
2.6645941734313965,2001-05-17
2.4810991287231445,2001-05-18
2.753352403640747,2001-05-21
2.6613752841949463,2001-05-22
2.4374091625213623,2001-05-23
2.4994938373565674,2001-05-24
2.5040934085845947,2001-05-25
2.425452470779419,2001-05-29
2.3376142978668213,2001-05-30
2.3799235820770264,2001-05-31
2.560659646987915,2001-06-01
2.653557777404785,2001-06-04
2.6351616382598877,2001-06-05
2.506392478942871,2001-06-06
2.4732813835144043,2001-06-07
2.3891220092773438,2001-06-08
2.2824275493621826,2001-06-11
2.3063409328460693,2001-06-12
2.317378282546997,2001-06-13
2.256213903427124,2001-06-14
2.372105598449707,2001-06-15
2.356929302215576,2001-06-18
2.3895812034606934,2001-06-19
2.6415998935699463,2001-06-20
2.6489577293395996,2001-06-21
2.8112990856170654,2001-06-22
2.6452796459198,2001-06-25
2.6650543212890625,2001-06-26
2.7367966175079346,2001-06-27
2.7574918270111084,2001-06-28
2.6760916709899902,2001-06-29
2.6517183780670166,2001-07-02
2.6747121810913086,2001-07-03
2.618605613708496,2001-07-05
2.5624992847442627,2001-07-06
2.5859534740448,2001-07-09
2.506392478942871,2001-07-10
2.433730363845825,2001-07-11
2.460404396057129,2001-07-12
2.6043496131896973,2001-07-13
2.2764487266540527,2001-07-16
2.401538610458374,2001-07-17
2.5017945766448975,2001-07-18
2.438788890838623,2001-07-19
2.4847779273986816,2001-07-20
2.4328107833862305,2001-07-23
2.2985236644744873,2001-07-24
2.3376142978668213,2001-07-25
2.517429828643799,2001-07-26
2.4861578941345215,2001-07-27
2.3504903316497803,2001-07-30
2.358769178390503,2001-07-31
2.3408329486846924,2001-08-01
2.2902448177337646,2001-08-02
2.4185545444488525,2001-08-03
2.3725650310516357,2001-08-06
2.3385331630706787,2001-08-07
2.22310209274292,2001-08-08
2.2097647190093994,2001-08-09
2.206545352935791,2001-08-10
2.3311758041381836,2001-08-13
2.3445117473602295,2001-08-14
2.391880512237549,2001-08-15
2.3886611461639404,2001-08-16
2.2764487266540527,2001-08-17
2.348191261291504,2001-08-20
2.3799235820770264,2001-08-21
2.527547597885132,2001-08-22
2.7059848308563232,2001-08-23
2.7827858924865723,2001-08-24
2.840271472930908,2001-08-27
2.807620048522949,2001-08-28
2.8306148052215576,2001-08-29
2.8398120403289795,2001-08-30
2.7919836044311523,2001-08-31
2.7910635471343994,2001-09-04
2.7459945678710938,2001-09-05
2.7726688385009766,2001-09-06
2.706444025039673,2001-09-07
2.662754774093628,2001-09-10
2.436030149459839,2001-09-17
2.255753517150879,2001-09-18
2.3109400272369385,2001-09-19
2.348191261291504,2001-09-20
2.191829204559326,2001-09-21
2.2286205291748047,2001-09-24
2.4088962078094482,2001-09-25
2.494896173477173,2001-09-26
2.6130871772766113,2001-09-27
2.583193778991699,2001-09-28
2.603888750076294,2001-10-01
2.603888750076294,2001-10-02
2.603888750076294,2001-10-03
2.6898882389068604,2001-10-04
2.619985342025757,2001-10-05
2.6213650703430176,2001-10-08
2.706904411315918,2001-10-09
2.8880999088287354,2001-10-10
2.900057315826416,2001-10-11
2.8582072257995605,2001-10-12
2.9524848461151123,2001-10-15
2.8940789699554443,2001-10-16
2.753812789916992,2001-10-17
2.8880999088287354,2001-10-18
2.9911158084869385,2001-10-19
3.1106865406036377,2001-10-22
3.0398635864257812,2001-10-23
3.157135486602783,2001-10-24
3.164034128189087,2001-10-25
3.1125259399414062,2001-10-26
3.0145699977874756,2001-10-29
2.9718003273010254,2001-10-30
2.8926987648010254,2001-10-31
2.9078752994537354,2001-11-01
2.8784432411193848,2001-11-02
3.00858998298645,2001-11-05
3.0099709033966064,2001-11-06
3.070216178894043,2001-11-07
3.045382261276245,2001-11-08
2.952944755554199,2001-11-09
2.929029941558838,2001-11-12
3.1125259399414062,2001-11-13
3.099648952484131,2001-11-14
3.0973503589630127,2001-11-15
3.1391994953155518,2001-11-16
3.220599889755249,2001-11-19
3.1254022121429443,2001-11-20
3.167252540588379,2001-11-21
3.1824288368225098,2001-11-23
3.2785468101501465,2001-11-26
3.3111977577209473,2001-11-27
3.1847283840179443,2001-11-28
3.2808446884155273,2001-11-29
3.3208553791046143,2001-11-30
3.2063426971435547,2001-12-03
3.177370548248291,2001-12-04
3.114365816116333,2001-12-05
3.1520767211914062,2001-12-06
3.1502370834350586,2001-12-07
2.9998538494110107,2001-12-10
2.9612226486206055,2001-12-11
2.9750189781188965,2001-12-12
3.0564193725585938,2001-12-13
3.045382261276245,2001-12-14
3.164034128189087,2001-12-17
3.149777412414551,2001-12-18
3.088611602783203,2001-12-19
2.9800782203674316,2001-12-20
3.0062918663024902,2001-12-21
3.065157890319824,2001-12-24
3.072974920272827,2001-12-26
2.9947946071624756,2001-12-27
3.069756507873535,2001-12-28
3.022387742996216,2001-12-31
2.8250956535339355,2002-01-02
2.6963272094726562,2002-01-03
2.823716163635254,2002-01-04
2.829235076904297,2002-01-07
2.9359288215637207,2002-01-08
3.026527166366577,2002-01-09
3.1171255111694336,2002-01-10
3.1787500381469727,2002-01-11
3.1594343185424805,2002-01-14
3.170931577682495,2002-01-15
3.1782894134521484,2002-01-16
3.229337692260742,2002-01-17
3.0233078002929688,2002-01-18
3.0863118171691895,2002-01-22
3.157135486602783,2002-01-23
3.1005680561065674,2002-01-24
3.1116058826446533,2002-01-25
3.1166648864746094,2002-01-28
3.0237672328948975,2002-01-29
3.081254005432129,2002-01-30
3.00858998298645,2002-01-31
3.210482358932495,2002-02-01
3.0237672328948975,2002-02-04
3.0532002449035645,2002-02-05
2.8724637031555176,2002-02-06
2.9133946895599365,2002-02-07
3.075735330581665,2002-02-08
3.109766721725464,2002-02-11
3.1396596431732178,2002-02-12
3.09505033493042,2002-02-13
3.0095107555389404,2002-02-14
3.0233078002929688,2002-02-15
2.9667415618896484,2002-02-19
3.0803334712982178,2002-02-20
3.084012508392334,2002-02-21
3.0577991008758545,2002-02-22
3.103329658508301,2002-02-25
3.1700127124786377,2002-02-26
3.1920862197875977,2002-02-27
3.240375518798828,2002-02-28
3.3916783332824707,2002-03-01
3.4215710163116455,2002-03-04
3.3567280769348145,2002-03-05
3.3663840293884277,2002-03-06
3.298320770263672,2002-03-07
3.322234869003296,2002-03-08
3.3203961849212646,2002-03-11
3.2872836589813232,2002-03-12
3.3553478717803955,2002-03-13
3.288203239440918,2002-03-14
3.3102786540985107,2002-03-15
3.4399662017822266,2002-03-18
3.544821262359619,2002-03-19
3.433528423309326,2002-03-20
3.536543369293213,2002-03-21
3.4316890239715576,2002-03-22
3.3305130004882812,2002-03-25
3.359025716781616,2002-03-26
3.4399662017822266,2002-03-27
3.3102786540985107,2002-03-28
3.357187032699585,2002-04-01
3.3176357746124268,2002-04-02
3.2550907135009766,2002-04-03
3.2100229263305664,2002-04-04
3.166792869567871,2002-04-05
3.1999049186706543,2002-04-08
3.099648952484131,2002-04-09
3.2918829917907715,2002-04-10
3.2642903327941895,2002-04-11
3.2808446884155273,2002-04-12
3.3139564990997314,2002-04-15
3.357187032699585,2002-04-16
3.256011724472046,2002-04-17
3.26336932182312,2002-04-18
3.2431342601776123,2002-04-19
3.1382791996002197,2002-04-22
3.099648952484131,2002-04-23
3.151155948638916,2002-04-24
2.9423668384552,2002-04-25
2.6710331439971924,2002-04-26
2.6793107986450195,2002-04-29
2.8623464107513428,2002-04-30
3.0444626808166504,2002-05-01
3.026067018508911,2002-05-02
2.939607858657837,2002-05-03
2.7446157932281494,2002-05-06
2.8310749530792236,2002-05-07
3.2026638984680176,2002-05-08
3.127241373062134,2002-05-09
2.997553586959839,2002-05-10
3.1778314113616943,2002-05-13
3.4565234184265137,2002-05-14
3.420651435852051,2002-05-15
3.327753782272339,2002-05-16
3.3985769748687744,2002-05-17
3.3433902263641357,2002-05-20
3.260610342025757,2002-05-21
3.2468132972717285,2002-05-22
3.4951531887054443,2002-05-23
3.407773971557617,2002-05-24
3.490554094314575,2002-05-28
3.2514116764068604,2002-05-29
