RTX,Date
0.27101874351501465,1975-10-27
0.2800096273422241,1975-10-28
0.27230304479599,1975-10-29
0.27230304479599,1975-10-30
0.2690919041633606,1975-10-31
0.2530364394187927,1975-11-03
0.25175172090530396,1975-11-04
0.2568895220756531,1975-11-05
0.25624746084213257,1975-11-06
0.25300362706184387,1975-11-07
0.2594910264015198,1975-11-10
0.2549498379230499,1975-11-11
0.2588423490524292,1975-11-12
0.2588423490524292,1975-11-13
0.25754469633102417,1975-11-14
0.25170618295669556,1975-11-17
0.24911126494407654,1975-11-18
0.24457015097141266,1975-11-19
0.2452189177274704,1975-11-20
0.24262410402297974,1975-11-21
0.24976003170013428,1975-11-24
0.25105762481689453,1975-11-25
0.2568962275981903,1975-11-26
0.2594910264015198,1975-11-28
0.2594910264015198,1975-12-01
0.25105762481689453,1975-12-02
0.2452189177274704,1975-12-03
0.23873165249824524,1975-12-04
0.2309468686580658,1975-12-05
0.23224446177482605,1975-12-08
0.23224446177482605,1975-12-09
0.23224446177482605,1975-12-10
0.2309468686580658,1975-12-11
0.2309468686580658,1975-12-12
0.22964951395988464,1975-12-15
0.23483923077583313,1975-12-16
0.23483923077583313,1975-12-17
0.2439214289188385,1975-12-18
0.24262410402297974,1975-12-19
0.23873165249824524,1975-12-22
0.23613689839839935,1975-12-23
0.24262410402297974,1975-12-24
0.2452189177274704,1975-12-26
0.24067801237106323,1975-12-29
0.24132658541202545,1975-12-30
0.24067801237106323,1975-12-31
0.24197527766227722,1976-01-02
0.24327270686626434,1976-01-05
0.25040870904922485,1976-01-06
0.25819334387779236,1976-01-07
0.26468080282211304,1976-01-08
0.2672756314277649,1976-01-09
0.26468080282211304,1976-01-12
0.2594910264015198,1976-01-13
0.2659781575202942,1976-01-14
0.2679242789745331,1976-01-15
0.27441170811653137,1976-01-16
0.2705194652080536,1976-01-19
0.2705194652080536,1976-01-20
0.26987066864967346,1976-01-21
0.27181679010391235,1976-01-22
0.2731139063835144,1976-01-23
0.27506041526794434,1976-01-26
0.27765533328056335,1976-01-27
0.2731139063835144,1976-01-28
0.27960145473480225,1976-01-29
0.2789527475833893,1976-01-30
0.27700647711753845,1976-02-02
0.2828451693058014,1976-02-03
0.2893325686454773,1976-02-04
0.29192715883255005,1976-02-05
0.28738629817962646,1976-02-06
0.28089892864227295,1976-02-09
0.2841426730155945,1976-02-10
0.28608864545822144,1976-02-11
0.2783040702342987,1976-02-12
0.27181679010391235,1976-02-13
0.2711680233478546,1976-02-17
0.27960145473480225,1976-02-18
0.28458479046821594,1976-02-19
0.28917500376701355,1976-02-20
0.29376521706581116,1976-02-23
0.3022896945476532,1976-02-24
0.31343701481819153,1976-02-25
0.3095025420188904,1976-02-26
0.3009783625602722,1976-02-27
0.3022896945476532,1976-03-01
0.30425673723220825,1976-03-02
0.30425673723220825,1976-03-03
0.30425673723220825,1976-03-04
0.30360108613967896,1976-03-05
0.30425673723220825,1976-03-08
0.30491238832473755,1976-03-09
0.3029453456401825,1976-03-10
0.3055680990219116,1976-03-11
0.30425673723220825,1976-03-12
0.3029453456401825,1976-03-15
0.30425673723220825,1976-03-16
0.30360108613967896,1976-03-17
0.3009783625602722,1976-03-18
0.3022896945476532,1976-03-19
0.30360108613967896,1976-03-22
0.3055680990219116,1976-03-23
0.31474822759628296,1976-03-24
0.31278088688850403,1976-03-25
0.3140926659107208,1976-03-26
0.3081909418106079,1976-03-29
0.30622372031211853,1976-03-30
0.3101581633090973,1976-03-31
0.3114699423313141,1976-04-01
0.31278088688850403,1976-04-02
0.3140926659107208,1976-04-05
0.3180268406867981,1976-04-06
0.31343701481819153,1976-04-07
0.31343701481819153,1976-04-08
0.3101581633090973,1976-04-09
0.31278088688850403,1976-04-12
0.31605973839759827,1976-04-13
0.31474822759628296,1976-04-14
0.31474822759628296,1976-04-15
0.32261696457862854,1976-04-19
0.33442026376724243,1976-04-20
0.3409775197505951,1976-04-21
0.3462231457233429,1976-04-22
0.3409775197505951,1976-04-23
0.3422888219356537,1976-04-26
0.3422888219356537,1976-04-27
0.34491175413131714,1976-04-28
0.3475346863269806,1976-04-29
0.3462231457233429,1976-04-30
0.34294477105140686,1976-05-03
0.34819039702415466,1976-05-04
0.3514690697193146,1976-05-05
0.3514690697193146,1976-05-06
0.34819039702415466,1976-05-07
0.3580262362957001,1976-05-10
0.3560590445995331,1976-05-11
0.3580262362957001,1976-05-12
0.3580262362957001,1976-05-13
0.35474756360054016,1976-05-14
0.35474756360054016,1976-05-17
0.35212475061416626,1976-05-18
0.35278043150901794,1976-05-19
0.3554033935070038,1976-05-20
0.35409173369407654,1976-05-21
0.35015740990638733,1976-05-24
0.3514690697193146,1976-05-25
0.3493516147136688,1976-05-26
0.34670490026474,1976-05-27
0.3493516147136688,1976-05-28
0.3546450734138489,1976-06-01
0.3533216118812561,1976-06-02
0.3519982397556305,1976-06-03
0.33876532316207886,1976-06-04
0.33479538559913635,1976-06-07
0.3321484625339508,1976-06-08
0.32553234696388245,1976-06-09
0.33876532316207886,1976-06-10
0.35067498683929443,1976-06-11
0.3599381148815155,1976-06-14
0.3546450734138489,1976-06-15
0.35729140043258667,1976-06-16
0.3599381148815155,1976-06-17
0.35729140043258667,1976-06-18
0.3612614572048187,1976-06-21
0.35729140043258667,1976-06-22
0.35861483216285706,1976-06-23
0.3625849485397339,1976-06-24
0.3599381148815155,1976-06-25
0.3665545582771301,1976-06-28
0.38508063554763794,1976-06-29
0.39566731452941895,1976-06-30
0.3890508711338043,1976-07-01
0.3837577998638153,1976-07-02
0.38243454694747925,1976-07-06
0.38640397787094116,1976-07-07
0.390374094247818,1976-07-08
0.3890508711338043,1976-07-09
0.38243454694747925,1976-07-12
0.3837577998638153,1976-07-13
0.37714093923568726,1976-07-14
0.37317100167274475,1976-07-15
0.37714093923568726,1976-07-16
0.3784644901752472,1976-07-19
0.3744944632053375,1976-07-20
0.37317100167274475,1976-07-21
0.3652312755584717,1976-07-22
0.3678779602050781,1976-07-23
0.3625849485397339,1976-07-26
0.3612614572048187,1976-07-27
0.3599381148815155,1976-07-28
0.3625849485397339,1976-07-29
0.3665545582771301,1976-07-30
0.3652312755584717,1976-08-02
0.3665545582771301,1976-08-03
0.3678779602050781,1976-08-04
0.3678779602050781,1976-08-05
0.3652312755584717,1976-08-06
0.3705245554447174,1976-08-09
0.37317100167274475,1976-08-10
0.3705245554447174,1976-08-11
0.37184807658195496,1976-08-12
0.37317100167274475,1976-08-13
0.3777090311050415,1976-08-16
0.3777090311050415,1976-08-17
0.37370505928993225,1976-08-18
0.3656972646713257,1976-08-19
0.3563544750213623,1976-08-20
0.3523504137992859,1976-08-23
0.3523504137992859,1976-08-24
0.3523504137992859,1976-08-25
0.348346471786499,1976-08-26
0.34968093037605286,1976-08-27
0.35101577639579773,1976-08-30
0.36035820841789246,1976-08-31
0.3630276918411255,1976-09-01
0.3630276918411255,1976-09-02
0.3656972646713257,1976-09-03
0.3656972646713257,1976-09-07
0.3643624186515808,1976-09-08
0.36035820841789246,1976-09-09
0.3563544750213623,1976-09-10
0.35368502140045166,1976-09-13
0.34968093037605286,1976-09-14
0.35101577639579773,1976-09-15
0.35368502140045166,1976-09-16
0.36035820841789246,1976-09-17
0.3630276918411255,1976-09-20
0.36970096826553345,1976-09-21
0.3777090311050415,1976-09-22
0.3857172727584839,1976-09-23
0.3790435791015625,1976-09-24
0.38037827610969543,1976-09-27
0.37237030267715454,1976-09-28
0.37237030267715454,1976-09-29
0.36970096826553345,1976-09-30
0.35902369022369385,1976-10-01
0.3656972646713257,1976-10-04
0.36035820841789246,1976-10-05
0.3643624186515808,1976-10-06
0.3616931438446045,1976-10-07
0.3616931438446045,1976-10-08
0.35768923163414,1976-10-11
0.34968093037605286,1976-10-12
0.35368502140045166,1976-10-13
0.34968093037605286,1976-10-14
0.35368502140045166,1976-10-15
0.35501977801322937,1976-10-18
0.3563544750213623,1976-10-19
0.35101577639579773,1976-10-20
0.34968093037605286,1976-10-21
0.348346471786499,1976-10-22
0.35101577639579773,1976-10-25
0.35902369022369385,1976-10-26
0.3630276918411255,1976-10-27
0.3656972646713257,1976-10-28
0.37237030267715454,1976-10-29
0.37237030267715454,1976-11-01
0.3670317530632019,1976-11-03
0.37237030267715454,1976-11-04
0.3688702881336212,1976-11-05
0.3702164888381958,1976-11-08
0.37290889024734497,1976-11-09
0.3742552399635315,1976-11-10
0.375601202249527,1976-11-11
0.3742552399635315,1976-11-12
0.3742552399635315,1976-11-15
0.3715627193450928,1976-11-16
0.3702164888381958,1976-11-17
0.375601202249527,1976-11-18
0.3769476115703583,1976-11-19
0.379640132188797,1976-11-22
0.38098660111427307,1976-11-23
0.3782940208911896,1976-11-24
0.379640132188797,1976-11-26
0.38098660111427307,1976-11-29
0.38098660111427307,1976-11-30
0.3836787939071655,1976-12-01
0.38098660111427307,1976-12-02
0.3863714337348938,1976-12-03
0.39175617694854736,1976-12-06
0.3971412479877472,1976-12-07
0.40521863102912903,1976-12-08
0.41060349345207214,1976-12-09
0.4065648019313812,1976-12-10
0.40252628922462463,1976-12-13
0.4011800289154053,1976-12-14
0.40521863102912903,1976-12-15
0.39848729968070984,1976-12-16
0.3971412479877472,1976-12-17
0.39175617694854736,1976-12-20
0.3971412479877472,1976-12-21
0.3971412479877472,1976-12-22
0.4092574119567871,1976-12-23
0.4186808466911316,1976-12-27
0.42137351632118225,1976-12-28
0.4200276732444763,1976-12-29
0.4186808466911316,1976-12-30
0.4186808466911316,1976-12-31
0.41733458638191223,1977-01-03
0.41329652070999146,1977-01-04
0.4146425127983093,1977-01-05
0.41733458638191223,1977-01-06
0.4186808466911316,1977-01-07
0.4159887731075287,1977-01-10
0.40252628922462463,1977-01-11
0.3904101848602295,1977-01-12
0.39848729968070984,1977-01-13
0.3944489061832428,1977-01-14
0.39175617694854736,1977-01-17
0.39310258626937866,1977-01-18
0.3998335599899292,1977-01-19
0.3957951068878174,1977-01-20
0.39848729968070984,1977-01-21
0.40521863102912903,1977-01-24
0.40252628922462463,1977-01-25
0.39848729968070984,1977-01-26
0.38098660111427307,1977-01-27
0.3890639841556549,1977-01-28
0.39310258626937866,1977-01-31
0.3998335599899292,1977-02-01
0.3971412479877472,1977-02-02
0.3957951068878174,1977-02-03
0.39175617694854736,1977-02-04
0.3904101848602295,1977-02-07
0.3863714337348938,1977-02-08
0.3850252330303192,1977-02-09
0.3836787939071655,1977-02-10
0.3850252330303192,1977-02-11
0.38771775364875793,1977-02-14
0.3850252330303192,1977-02-15
0.3850252330303192,1977-02-16
0.3842107653617859,1977-02-17
0.3801375925540924,1977-02-18
0.3801375925540924,1977-02-22
0.3828529119491577,1977-02-23
0.3814954161643982,1977-02-24
0.38556793332099915,1977-02-25
0.38692575693130493,1977-02-28
0.390998899936676,1977-03-01
0.39642930030822754,1977-03-02
0.3923565149307251,1977-03-03
0.390998899936676,1977-03-04
0.3937141001224518,1977-03-07
0.3937141001224518,1977-03-08
0.390998899936676,1977-03-09
0.3896411657333374,1977-03-10
0.390998899936676,1977-03-11
0.39642930030822754,1977-03-14
0.39914458990097046,1977-03-15
0.3977870047092438,1977-03-16
0.39914458990097046,1977-03-17
0.40050214529037476,1977-03-18
0.3977870047092438,1977-03-21
0.39642930030822754,1977-03-22
0.38556793332099915,1977-03-23
0.3774224519729614,1977-03-24
0.3774224519729614,1977-03-25
0.3747071325778961,1977-03-28
0.3774224519729614,1977-03-29
0.3747071325778961,1977-03-30
0.3774224519729614,1977-03-31
0.3774224519729614,1977-04-01
0.3747071325778961,1977-04-04
0.3774224519729614,1977-04-05
0.3760647177696228,1977-04-06
0.378779798746109,1977-04-07
0.3842107653617859,1977-04-11
0.38692575693130493,1977-04-12
0.39507147669792175,1977-04-13
0.39914458990097046,1977-04-14
0.40321722626686096,1977-04-15
0.4072903096675873,1977-04-18
0.4072903096675873,1977-04-19
0.41543614864349365,1977-04-20
0.4167941212654114,1977-04-21
0.4140782952308655,1977-04-22
0.41000545024871826,1977-04-25
0.41136330366134644,1977-04-26
0.41543614864349365,1977-04-27
0.4167941212654114,1977-04-28
0.41815149784088135,1977-04-29
0.42086637020111084,1977-05-02
0.4222240149974823,1977-05-03
0.42493948340415955,1977-05-04
0.42493948340415955,1977-05-05
0.42493948340415955,1977-05-06
0.43037018179893494,1977-05-09
0.43987372517585754,1977-05-10
0.43715834617614746,1977-05-11
0.4358005225658417,1977-05-12
0.4344433546066284,1977-05-13
0.4344433546066284,1977-05-16
0.4385159909725189,1977-05-17
0.4385159909725189,1977-05-18
0.4385159909725189,1977-05-19
0.4358005225658417,1977-05-20
0.4330853819847107,1977-05-23
0.4276544451713562,1977-05-24
0.4174923598766327,1977-05-25
0.4161190092563629,1977-05-26
0.4119988679885864,1977-05-27
0.41337212920188904,1977-05-31
0.4161190092563629,1977-06-01
0.4174923598766327,1977-06-02
0.42161253094673157,1977-06-03
0.4188653230667114,1977-06-06
0.42023879289627075,1977-06-07
0.42161253094673157,1977-06-08
0.4174923598766327,1977-06-09
0.4174923598766327,1977-06-10
0.4243588447570801,1977-06-13
0.4325985312461853,1977-06-14
0.43534544110298157,1977-06-15
0.44221240282058716,1977-06-16
0.4449588358402252,1977-06-17
0.4449588358402252,1977-06-20
0.45045211911201477,1977-06-21
0.45045211911201477,1977-06-22
0.4463323950767517,1977-06-23
0.45045211911201477,1977-06-24
0.4463323950767517,1977-06-27
0.4490787386894226,1977-06-28
0.4380923807621002,1977-06-29
0.43946573138237,1977-06-30
0.43946573138237,1977-07-01
0.45045211911201477,1977-07-05
0.4449588358402252,1977-07-06
0.45045211911201477,1977-07-07
0.4490787386894226,1977-07-08
0.4463323950767517,1977-07-11
0.4449588358402252,1977-07-12
0.43946573138237,1977-07-13
0.4380923807621002,1977-07-15
0.4380923807621002,1977-07-18
0.43534544110298157,1977-07-19
0.4380923807621002,1977-07-20
0.44083887338638306,1977-07-21
0.44083887338638306,1977-07-22
0.44083887338638306,1977-07-25
0.44083887338638306,1977-07-26
0.4243588447570801,1977-07-27
0.4257318675518036,1977-07-28
0.42298564314842224,1977-07-29
0.4257318675518036,1977-08-01
0.4243588447570801,1977-08-02
0.42298564314842224,1977-08-03
0.4284791052341461,1977-08-04
0.4271054267883301,1977-08-05
0.42023879289627075,1977-08-08
0.4243588447570801,1977-08-09
0.4271054267883301,1977-08-10
0.4257318675518036,1977-08-11
0.4119988679885864,1977-08-12
0.4065057635307312,1977-08-15
0.4065057635307312,1977-08-16
0.4010123312473297,1977-08-17
0.3941456377506256,1977-08-18
0.3941456377506256,1977-08-19
0.3900253176689148,1977-08-22
0.39225101470947266,1977-08-23
0.39642396569252014,1977-08-24
0.39503297209739685,1977-08-25
0.39503297209739685,1977-08-26
0.39642396569252014,1977-08-29
0.39642396569252014,1977-08-30
0.39364227652549744,1977-08-31
0.41033345460891724,1977-09-01
0.418679416179657,1977-09-02
0.4172881841659546,1977-09-06
0.4172881841659546,1977-09-07
0.41450655460357666,1977-09-08
0.40616080164909363,1977-09-09
0.4005970060825348,1977-09-12
0.3978153169155121,1977-09-13
0.39642396569252014,1977-09-14
0.4019881784915924,1977-09-15
0.4033787250518799,1977-09-16
0.39364227652549744,1977-09-19
0.39503297209739685,1977-09-20
0.39225101470947266,1977-09-21
0.39086073637008667,1977-09-22
0.39225101470947266,1977-09-23
0.39225101470947266,1977-09-26
0.3839055001735687,1977-09-27
0.38251441717147827,1977-09-28
0.3852962553501129,1977-09-29
0.39086073637008667,1977-09-30
0.39086073637008667,1977-10-03
0.3852962553501129,1977-10-04
0.3866874575614929,1977-10-05
0.38946932554244995,1977-10-06
0.39086073637008667,1977-10-07
0.3880784809589386,1977-10-10
0.3852962553501129,1977-10-11
0.3783416748046875,1977-10-12
0.37555980682373047,1977-10-13
0.37277790904045105,1977-10-14
0.3866874575614929,1977-10-17
0.37973251938819885,1977-10-18
0.37973251938819885,1977-10-19
0.38112348318099976,1977-10-20
0.3783416748046875,1977-10-21
0.3769505023956299,1977-10-24
0.37416884303092957,1977-10-25
0.37973251938819885,1977-10-26
0.38251441717147827,1977-10-27
0.3880784809589386,1977-10-28
0.3866874575614929,1977-10-31
0.3839055001735687,1977-11-01
0.3769505023956299,1977-11-02
0.38112348318099976,1977-11-03
0.3880784809589386,1977-11-04
0.39503297209739685,1977-11-07
0.3992059826850891,1977-11-08
0.3992059826850891,1977-11-09
0.41172468662261963,1977-11-10
0.4214615225791931,1977-11-11
0.4089429974555969,1977-11-14
0.41589775681495667,1977-11-15
0.4089429974555969,1977-11-16
0.4097878932952881,1977-11-17
0.4111957848072052,1977-11-18
0.41542020440101624,1977-11-21
0.4182368814945221,1977-11-22
0.425277978181839,1977-11-23
0.42950254678726196,1977-11-25
0.42950254678726196,1977-11-28
0.4182368814945221,1977-11-29
0.42246153950691223,1977-11-30
0.4210534393787384,1977-12-01
0.40415510535240173,1977-12-02
0.41260430216789246,1977-12-05
0.4027467966079712,1977-12-06
0.3999303877353668,1977-12-07
0.4027467966079712,1977-12-08
0.41401246190071106,1977-12-09
0.4168286919593811,1977-12-12
0.4168286919593811,1977-12-13
0.41542020440101624,1977-12-14
0.4168286919593811,1977-12-15
0.4111957848072052,1977-12-16
0.40697142481803894,1977-12-19
0.4055630564689636,1977-12-20
0.4027467966079712,1977-12-21
0.3999303877353668,1977-12-22
0.4027467966079712,1977-12-23
0.4027467966079712,1977-12-27
0.39852210879325867,1977-12-28
0.39852210879325867,1977-12-29
0.40415510535240173,1977-12-30
0.40133845806121826,1978-01-03
0.39852210879325867,1978-01-04
0.39852210879325867,1978-01-05
0.3900727927684784,1978-01-06
0.3773990869522095,1978-01-09
0.3773990869522095,1978-01-10
0.37176600098609924,1978-01-11
0.37458252906799316,1978-01-12
0.37176600098609924,1978-01-13
0.37458252906799316,1978-01-16
0.37599098682403564,1978-01-17
0.37458252906799316,1978-01-18
0.37317460775375366,1978-01-19
0.36754176020622253,1978-01-20
0.3661336898803711,1978-01-23
0.36754176020622253,1978-01-24
0.3661336898803711,1978-01-25
0.3689497709274292,1978-01-26
0.3689497709274292,1978-01-27
0.38584816455841064,1978-01-30
0.38303184509277344,1978-01-31
0.3900727927684784,1978-02-01
0.3942974805831909,1978-02-02
0.39148110151290894,1978-02-03
0.38866469264030457,1978-02-06
0.39711371064186096,1978-02-07
0.39852210879325867,1978-02-08
0.3942974805831909,1978-02-09
0.39852210879325867,1978-02-10
0.39711371064186096,1978-02-13
0.39288899302482605,1978-02-14
0.38866469264030457,1978-02-15
0.38866469264030457,1978-02-16
0.38866451382637024,1978-02-17
0.38437771797180176,1978-02-21
0.3872356712818146,1978-02-22
0.38866451382637024,1978-02-23
0.392951101064682,1978-02-24
0.38866451382637024,1978-02-27
0.3872356712818146,1978-02-28
0.3872356712818146,1978-03-01
0.3986666798591614,1978-03-02
0.4000958502292633,1978-03-03
0.3972381353378296,1978-03-06
0.3986666798591614,1978-03-07
0.4086693525314331,1978-03-08
0.41295623779296875,1978-03-09
0.41581419110298157,1978-03-10
0.41581419110298157,1978-03-13
0.4172426164150238,1978-03-14
0.41581419110298157,1978-03-15
0.41581419110298157,1978-03-16
0.411527156829834,1978-03-17
0.4172426164150238,1978-03-20
0.411527156829834,1978-03-21
0.4100983738899231,1978-03-22
0.411527156829834,1978-03-23
0.41295623779296875,1978-03-27
0.411527156829834,1978-03-28
0.41295623779296875,1978-03-29
0.4100983738899231,1978-03-30
0.4072403907775879,1978-03-31
0.40581151843070984,1978-04-03
0.4086693525314331,1978-04-04
0.411527156829834,1978-04-05
0.41295623779296875,1978-04-06
0.4172426164150238,1978-04-07
0.4229585826396942,1978-04-10
0.4215291142463684,1978-04-11
0.4172426164150238,1978-04-12
0.4215291142463684,1978-04-13
0.44010576605796814,1978-04-14
0.46296805143356323,1978-04-17
0.45439472794532776,1978-04-18
0.45296594500541687,1978-04-19
0.461538702249527,1978-04-20
0.4558236002922058,1978-04-21
0.45296594500541687,1978-04-24
0.461538702249527,1978-04-25
0.461538702249527,1978-04-26
0.46011030673980713,1978-04-27
0.461538702249527,1978-04-28
0.4686833620071411,1978-05-01
0.46725478768348694,1978-05-02
0.4572523832321167,1978-05-03
0.47011274099349976,1978-05-04
0.48725947737693787,1978-05-05
0.48440197110176086,1978-05-08
0.4915461540222168,1978-05-09
0.5101221203804016,1978-05-10
0.5144088268280029,1978-05-11
0.520124614238739,1978-05-12
0.5229828953742981,1978-05-15
0.5301271677017212,1978-05-16
0.5158379673957825,1978-05-17
0.500119686126709,1978-05-18
0.5030103325843811,1978-05-19
0.5102378129959106,1978-05-22
0.5073472857475281,1978-05-23
0.5001195669174194,1978-05-24
0.5015650987625122,1978-05-25
0.4972286820411682,1978-05-26
0.49433785676956177,1978-05-30
0.5015650987625122,1978-05-31
0.4972286820411682,1978-06-01
0.5102378129959106,1978-06-02
0.5275826454162598,1978-06-05
0.5362555980682373,1978-06-06
0.5377008318901062,1978-06-07
0.5333646535873413,1978-06-08
0.5275826454162598,1978-06-09
0.5290287137031555,1978-06-12
0.5261373519897461,1978-06-13
0.5290287137031555,1978-06-14
0.5232465267181396,1978-06-15
0.5116832256317139,1978-06-16
0.5030103325843811,1978-06-19
0.4957832992076874,1978-06-20
0.4900018572807312,1978-06-21
0.49289241433143616,1978-06-22
0.49433785676956177,1978-06-23
0.49289241433143616,1978-06-26
0.4972286820411682,1978-06-27
0.4972286820411682,1978-06-28
0.49433785676956177,1978-06-29
0.4900018572807312,1978-06-30
0.4856652319431305,1978-07-03
0.48132941126823425,1978-07-05
0.48132941126823425,1978-07-06
0.4842199981212616,1978-07-07
0.4914473593235016,1978-07-10
0.4972286820411682,1978-07-11
0.4972286820411682,1978-07-12
0.5030103325843811,1978-07-13
0.5348097681999207,1978-07-14
0.5348097681999207,1978-07-17
0.5203555822372437,1978-07-18
0.5275826454162598,1978-07-19
0.5232465267181396,1978-07-20
0.5189107060432434,1978-07-21
0.5174649953842163,1978-07-24
0.5203555822372437,1978-07-25
0.5304736495018005,1978-07-26
0.5261373519897461,1978-07-27
0.5275826454162598,1978-07-28
0.531919002532959,1978-07-31
0.5463733077049255,1978-08-01
0.5810635089874268,1978-08-02
0.5810635089874268,1978-08-03
0.5854002833366394,1978-08-04
0.5810635089874268,1978-08-07
0.5911819338798523,1978-08-08
0.5998542904853821,1978-08-09
0.5839547514915466,1978-08-10
0.5854002833366394,1978-08-11
0.5825095176696777,1978-08-14
0.5825095176696777,1978-08-15
0.5911819338798523,1978-08-16
0.5868455171585083,1978-08-17
0.5882911682128906,1978-08-18
0.5780726075172424,1978-08-21
0.5766128301620483,1978-08-22
0.5795322060585022,1978-08-23
0.5795322060585022,1978-08-24
0.5809915661811829,1978-08-25
0.5722336173057556,1978-08-28
0.5634750723838806,1978-08-29
0.5576354265213013,1978-08-30
0.5590952634811401,1978-08-31
0.5707734227180481,1978-09-01
0.5707734227180481,1978-09-05
0.5766128301620483,1978-09-06
0.5766128301620483,1978-09-07
0.5766128301620483,1978-09-08
0.5693140029907227,1978-09-11
0.5722336173057556,1978-09-12
0.5561757683753967,1978-09-13
0.5488770604133606,1978-09-14
0.537198543548584,1978-09-15
0.537198543548584,1978-09-18
0.5050835609436035,1978-09-19
0.502163827419281,1978-09-20
0.5138421654701233,1978-09-21
0.5109227299690247,1978-09-22
0.5094627737998962,1978-09-25
0.5094627737998962,1978-09-26
0.502163827419281,1978-09-27
0.5007042288780212,1978-09-28
0.508002758026123,1978-09-29
0.5109227299690247,1978-10-02
0.5094627737998962,1978-10-03
0.5065432190895081,1978-10-04
0.5065432190895081,1978-10-05
0.5109227299690247,1978-10-06
0.5211410522460938,1978-10-09
0.5226011872291565,1978-10-10
0.5269802212715149,1978-10-11
0.5255202651023865,1978-10-12
0.5211410522460938,1978-10-13
0.508002758026123,1978-10-16
0.5036238431930542,1978-10-17
0.5050835609436035,1978-10-18
0.5007042288780212,1978-10-19
0.4890260398387909,1978-10-20
0.48026737570762634,1978-10-23
0.47588780522346497,1978-10-24
0.4627501368522644,1978-10-25
0.4364739656448364,1978-10-26
0.43793368339538574,1978-10-27
0.44377291202545166,1978-10-30
0.4408529996871948,1978-10-31
0.46858906745910645,1978-11-01
0.4554511606693268,1978-11-02
0.4525313079357147,1978-11-03
0.45107194781303406,1978-11-06
0.4408529996871948,1978-11-07
0.45107194781303406,1978-11-08
0.4554511606693268,1978-11-09
0.45107194781303406,1978-11-10
0.4408529996871948,1978-11-13
0.42771533131599426,1978-11-14
0.42041629552841187,1978-11-15
0.4233359098434448,1978-11-16
0.42925646901130676,1978-11-17
0.43665724992752075,1978-11-20
0.44405829906463623,1978-11-21
0.4484992027282715,1978-11-22
0.4499792754650116,1978-11-24
0.44405829906463623,1978-11-27
0.44701874256134033,1978-11-28
0.43961817026138306,1978-11-29
0.45293962955474854,1978-11-30
0.45738065242767334,1978-12-01
0.454419881105423,1978-12-04
0.4558999240398407,1978-12-05
0.47218233346939087,1978-12-06
0.46478110551834106,1978-12-07
0.46034085750579834,1978-12-08
0.46034085750579834,1978-12-11
0.454419881105423,1978-12-12
0.4499792754650116,1978-12-13
0.4514595866203308,1978-12-14
0.4499792754650116,1978-12-15
0.4381379783153534,1978-12-18
0.43665724992752075,1978-12-19
0.44405829906463623,1978-12-20
0.45293962955474854,1978-12-21
0.4499792754650116,1978-12-22
0.46478110551834106,1978-12-26
0.4588604271411896,1978-12-27
0.46034085750579834,1978-12-28
0.46034085750579834,1978-12-29
0.46478110551834106,1979-01-02
0.47366249561309814,1979-01-03
0.4840236008167267,1979-01-04
0.48550358414649963,1979-01-05
0.47958335280418396,1979-01-08
0.47218233346939087,1979-01-09
0.4588604271411896,1979-01-10
0.4588604271411896,1979-01-11
0.46182093024253845,1979-01-12
0.46478110551834106,1979-01-15
0.454419881105423,1979-01-16
0.44553864002227783,1979-01-17
0.454419881105423,1979-01-18
0.46034085750579834,1979-01-19
0.4558999240398407,1979-01-22
0.4499792754650116,1979-01-23
0.4499792754650116,1979-01-24
0.45293962955474854,1979-01-25
0.46034085750579834,1979-01-26
0.46034085750579834,1979-01-29
0.467741459608078,1979-01-30
0.467741459608078,1979-01-31
0.46626147627830505,1979-02-01
0.46182093024253845,1979-02-02
0.45293962955474854,1979-02-05
0.44701874256134033,1979-02-06
0.4381379783153534,1979-02-07
0.43961817026138306,1979-02-08
0.43665724992752075,1979-02-09
0.4381379783153534,1979-02-12
0.43961817026138306,1979-02-13
0.4351775348186493,1979-02-14
0.4381379783153534,1979-02-15
0.4417437016963959,1979-02-16
0.4447488486766815,1979-02-20
0.44324615597724915,1979-02-21
0.44324615597724915,1979-02-22
0.43573349714279175,1979-02-23
0.43873855471611023,1979-02-26
0.43122610449790955,1979-02-27
0.4267185628414154,1979-02-28
0.43272852897644043,1979-03-01
0.4297234117984772,1979-03-02
0.437236487865448,1979-03-05
0.43423131108283997,1979-03-06
0.43573349714279175,1979-03-07
0.4477536976337433,1979-03-08
0.4477536976337433,1979-03-09
0.4477536976337433,1979-03-12
0.4522613286972046,1979-03-13
0.45376402139663696,1979-03-14
0.45526671409606934,1979-03-15
0.45526671409606934,1979-03-16
0.4582716226577759,1979-03-19
0.44925665855407715,1979-03-20
0.4507589042186737,1979-03-21
0.45526671409606934,1979-03-22
0.45676907896995544,1979-03-23
0.44925665855407715,1979-03-26
0.4597741961479187,1979-03-27
0.45376402139663696,1979-03-28
0.44925665855407715,1979-03-29
0.44324615597724915,1979-03-30
0.4402413070201874,1979-04-02
0.4447488486766815,1979-04-03
0.4477536976337433,1979-04-04
0.45526671409606934,1979-04-05
0.4672870337963104,1979-04-06
0.4672870337963104,1979-04-09
0.4793069064617157,1979-04-10
0.4793069064617157,1979-04-11
0.4823119640350342,1979-04-12
0.47780436277389526,1979-04-16
0.4793069064617157,1979-04-17
