LUV,Date
1.043108344078064,1989-06-26
1.0574630498886108,1989-06-27
1.038322925567627,1989-06-28
1.038322925567627,1989-06-29
1.043108344078064,1989-06-30
1.043108344078064,1989-07-03
1.043108344078064,1989-07-05
1.0718178749084473,1989-07-06
1.0909565687179565,1989-07-07
1.1100966930389404,1989-07-10
1.1196670532226562,1989-07-11
1.0909565687179565,1989-07-12
1.1053122282028198,1989-07-13
1.100526213645935,1989-07-14
1.13402259349823,1989-07-17
1.129236102104187,1989-07-18
1.1388051509857178,1989-07-19
1.13402259349823,1989-07-20
1.1100966930389404,1989-07-21
1.1100966930389404,1989-07-24
1.129236102104187,1989-07-25
1.1196670532226562,1989-07-26
1.100526213645935,1989-07-27
1.0861725807189941,1989-07-28
1.081387996673584,1989-07-31
1.0526782274246216,1989-08-01
1.0526782274246216,1989-08-02
1.023967981338501,1989-08-03
0.9952583909034729,1989-08-04
1.033537745475769,1989-08-07
1.033537745475769,1989-08-08
1.0526782274246216,1989-08-09
1.0622477531433105,1989-08-10
1.0574630498886108,1989-08-11
1.023967981338501,1989-08-14
1.0048285722732544,1989-08-15
1.0096135139465332,1989-08-16
1.0048285722732544,1989-08-17
1.043108344078064,1989-08-18
1.038322925567627,1989-08-21
1.0143980979919434,1989-08-22
1.0048285722732544,1989-08-23
0.9856895804405212,1989-08-24
1.0096135139465332,1989-08-25
1.0526782274246216,1989-08-28
1.0909565687179565,1989-08-29
1.1579450368881226,1989-08-30
1.1100966930389404,1989-08-31
1.1210198402404785,1989-09-01
1.1210198402404785,1989-09-05
1.1114377975463867,1989-09-06
1.073112964630127,1989-09-07
1.0635308027267456,1989-09-08
1.0635308027267456,1989-09-11
1.073112964630127,1989-09-12
1.0683218240737915,1989-09-13
1.0252046585083008,1989-09-14
1.0108320713043213,1989-09-15
1.0252046585083008,1989-09-18
1.0252046585083008,1989-09-19
1.0491589307785034,1989-09-20
1.0539497137069702,1989-09-21
1.0539497137069702,1989-09-22
1.0395774841308594,1989-09-25
1.0539497137069702,1989-09-26
1.0395774841308594,1989-09-27
1.0443679094314575,1989-09-28
1.0252046585083008,1989-09-29
1.0299956798553467,1989-10-02
1.0108320713043213,1989-10-03
1.015623688697815,1989-10-04
1.0252046585083008,1989-10-05
1.020414113998413,1989-10-06
1.00604248046875,1989-10-09
1.0108320713043213,1989-10-10
1.020414113998413,1989-10-11
1.0108320713043213,1989-10-12
0.9198108315467834,1989-10-13
0.9772990942001343,1989-10-16
0.9581363797187805,1989-10-17
0.9581363797187805,1989-10-18
0.9725081920623779,1989-10-19
0.9581363797187805,1989-10-20
0.9581363797187805,1989-10-23
0.9293920397758484,1989-10-24
0.910228967666626,1989-10-25
0.8623224496841431,1989-10-26
0.8479501605033875,1989-10-27
0.8814849257469177,1989-10-30
0.8766942024230957,1989-10-31
0.8719034194946289,1989-11-01
0.8719034194946289,1989-11-02
0.8719034194946289,1989-11-03
0.8527408838272095,1989-11-06
0.8431589603424072,1989-11-07
0.8527408838272095,1989-11-08
0.8383684158325195,1989-11-09
0.8383684158325195,1989-11-10
0.8479501605033875,1989-11-13
0.8479501605033875,1989-11-14
0.8479501605033875,1989-11-15
0.8431589603424072,1989-11-16
0.8719034194946289,1989-11-17
0.8719034194946289,1989-11-20
0.8623224496841431,1989-11-21
0.8575314283370972,1989-11-22
0.8527408838272095,1989-11-24
0.8575314283370972,1989-11-27
0.8623224496841431,1989-11-28
0.8636655807495117,1989-11-29
0.8684633374214172,1989-11-30
0.9164447784423828,1989-12-01
0.9548300504684448,1989-12-04
0.959628701210022,1989-12-05
0.9836191534996033,1989-12-06
0.9884175658226013,1989-12-07
0.9884175658226013,1989-12-08
0.9644263982772827,1989-12-11
0.9404367208480835,1989-12-12
0.9356381893157959,1989-12-13
0.906848669052124,1989-12-14
0.9116469025611877,1989-12-15
0.9020505547523499,1989-12-18
0.882858157157898,1989-12-19
0.882858157157898,1989-12-20
0.9212436079978943,1989-12-21
0.9212436079978943,1989-12-22
0.926041305065155,1989-12-26
0.926041305065155,1989-12-27
0.926041305065155,1989-12-28
0.9212436079978943,1989-12-29
0.9308395385742188,1990-01-02
0.9116469025611877,1990-01-03
0.9164447784423828,1990-01-04
0.9116469025611877,1990-01-05
0.9212436079978943,1990-01-08
0.882858157157898,1990-01-09
0.8540691137313843,1990-01-10
0.8156843185424805,1990-01-11
0.8060884475708008,1990-01-12
0.8204824924468994,1990-01-15
0.8540691137313843,1990-01-16
0.8300787806510925,1990-01-17
0.8300787806510925,1990-01-18
0.8300787806510925,1990-01-19
0.8156843185424805,1990-01-22
0.8012897372245789,1990-01-23
0.7916938066482544,1990-01-24
0.7868954539299011,1990-01-25
0.7868954539299011,1990-01-26
0.7868954539299011,1990-01-29
0.7820972204208374,1990-01-30
0.7868954539299011,1990-01-31
0.8060884475708008,1990-02-01
0.8492706418037415,1990-02-02
0.8684633374214172,1990-02-05
0.8540691137313843,1990-02-06
0.8300787806510925,1990-02-07
0.8012897372245789,1990-02-08
0.8108865022659302,1990-02-09
0.8012897372245789,1990-02-12
0.8108865022659302,1990-02-13
0.8204824924468994,1990-02-14
0.8252810835838318,1990-02-15
0.8300787806510925,1990-02-16
0.8108865022659302,1990-02-20
0.8252810835838318,1990-02-21
0.8156843185424805,1990-02-22
0.8156843185424805,1990-02-23
0.8300787806510925,1990-02-26
0.8444722890853882,1990-02-27
0.8540691137313843,1990-02-28
0.8780596852302551,1990-03-01
0.906848669052124,1990-03-02
0.9178040623664856,1990-03-05
0.9129989743232727,1990-03-06
0.8985834717750549,1990-03-07
0.8889726996421814,1990-03-08
0.8841672539710999,1990-03-09
0.9033886790275574,1990-03-12
0.9178040623664856,1990-03-13
0.9129989743232727,1990-03-14
0.908193826675415,1990-03-15
0.9129989743232727,1990-03-16
0.9226101040840149,1990-03-19
0.9226101040840149,1990-03-20
0.9129989743232727,1990-03-21
0.908193826675415,1990-03-22
0.908193826675415,1990-03-23
0.8937779068946838,1990-03-26
0.9129989743232727,1990-03-27
0.908193826675415,1990-03-28
0.908193826675415,1990-03-29
0.9129989743232727,1990-03-30
0.908193826675415,1990-04-02
0.9178040623664856,1990-04-03
0.908193826675415,1990-04-04
0.908193826675415,1990-04-05
0.9033886790275574,1990-04-06
0.9129989743232727,1990-04-09
0.9322202801704407,1990-04-10
0.9610517621040344,1990-04-11
0.9658570289611816,1990-04-12
0.946636438369751,1990-04-16
0.9418314695358276,1990-04-17
0.9322202801704407,1990-04-18
0.9274147152900696,1990-04-19
0.9178040623664856,1990-04-20
0.8985834717750549,1990-04-23
0.8985834717750549,1990-04-24
0.9226101040840149,1990-04-25
0.9322202801704407,1990-04-26
0.9178040623664856,1990-04-27
0.9178040623664856,1990-04-30
0.9370261430740356,1990-05-01
0.9562466144561768,1990-05-02
0.9706624746322632,1990-05-03
0.9802732467651367,1990-05-04
0.9946891069412231,1990-05-07
1.02351975440979,1990-05-08
0.9994938969612122,1990-05-09
0.9898838400840759,1990-05-10
0.9946891069412231,1990-05-11
0.9946891069412231,1990-05-14
0.9802732467651367,1990-05-15
0.9850785136222839,1990-05-16
0.9850785136222839,1990-05-17
0.9802732467651367,1990-05-18
0.9898838400840759,1990-05-21
0.9994938969612122,1990-05-22
0.9946891069412231,1990-05-23
0.9946891069412231,1990-05-24
0.9898838400840759,1990-05-25
0.9994938969612122,1990-05-29
0.9946891069412231,1990-05-30
0.9898838400840759,1990-05-31
0.9994938969612122,1990-06-01
1.004298448562622,1990-06-04
1.018714189529419,1990-06-05
1.004298448562622,1990-06-06
1.0056453943252563,1990-06-07
0.9912115335464478,1990-06-08
0.9960232377052307,1990-06-11
0.9912115335464478,1990-06-12
0.9960232377052307,1990-06-13
0.9671525955200195,1990-06-14
0.9623408913612366,1990-06-15
0.947905957698822,1990-06-18
0.9575291872024536,1990-06-19
0.9767758846282959,1990-06-20
0.9767758846282959,1990-06-21
0.9719643592834473,1990-06-22
0.947905957698822,1990-06-25
0.9623408913612366,1990-06-26
0.9623408913612366,1990-06-27
0.9767758846282959,1990-06-28
0.9912115335464478,1990-06-29
1.0297043323516846,1990-07-02
1.0200804471969604,1990-07-03
1.0152684450149536,1990-07-05
1.0200804471969604,1990-07-06
1.0297043323516846,1990-07-09
1.0393280982971191,1990-07-10
1.0200804471969604,1990-07-11
1.0393280982971191,1990-07-12
1.0585753917694092,1990-07-13
1.0393280982971191,1990-07-16
1.0345160961151123,1990-07-17
1.0441395044326782,1990-07-18
1.0681986808776855,1990-07-19
1.0730106830596924,1990-07-20
1.0489511489868164,1990-07-23
1.0297043323516846,1990-07-24
1.0922566652297974,1990-07-25
1.077822208404541,1990-07-26
1.077822208404541,1990-07-27
1.0922566652297974,1990-07-30
1.077822208404541,1990-07-31
1.077822208404541,1990-08-01
1.0585753917694092,1990-08-02
0.9912115335464478,1990-08-03
0.8661066293716431,1990-08-06
0.8757295608520508,1990-08-07
0.919035017490387,1990-08-08
0.9142234325408936,1990-08-09
0.8901650905609131,1990-08-10
0.9142234325408936,1990-08-13
0.9046003222465515,1990-08-14
0.9238476157188416,1990-08-15
0.9238476157188416,1990-08-16
0.9238476157188416,1990-08-17
0.9286586046218872,1990-08-20
0.9142234325408936,1990-08-21
0.9046003222465515,1990-08-22
0.8853529691696167,1990-08-23
0.9046003222465515,1990-08-24
0.919035017490387,1990-08-27
0.9238476157188416,1990-08-28
0.9430946111679077,1990-08-29
0.9599347710609436,1990-08-30
0.9599347710609436,1990-08-31
0.9454999566078186,1990-09-04
0.9454999566078186,1990-09-05
0.9397171139717102,1990-09-06
0.9397171139717102,1990-09-07
0.9397171139717102,1990-09-10
0.9397171139717102,1990-09-11
0.9686318039894104,1990-09-12
0.9830889701843262,1990-09-13
0.9830889701843262,1990-09-14
0.9541740417480469,1990-09-17
0.918030858039856,1990-09-18
0.918030858039856,1990-09-19
0.8457448482513428,1990-09-20
0.8602026700973511,1990-09-21
0.8096025586128235,1990-09-24
0.8023734092712402,1990-09-25
0.7806880474090576,1990-09-26
0.7662306427955627,1990-09-27
0.7951455116271973,1990-09-28
0.8168306350708008,1990-10-01
0.8602026700973511,1990-10-02
0.8385168313980103,1990-10-03
0.8240596652030945,1990-10-04
0.8240596652030945,1990-10-05
0.8385168313980103,1990-10-08
0.8240596652030945,1990-10-09
0.831287682056427,1990-10-10
0.8023734092712402,1990-10-11
0.8096025586128235,1990-10-12
0.8385168313980103,1990-10-15
0.8457448482513428,1990-10-16
0.852973222732544,1990-10-17
0.918030858039856,1990-10-18
0.9614025354385376,1990-10-19
1.0192320346832275,1990-10-22
1.0264595746994019,1990-10-23
1.004774808883667,1990-10-24
1.004774808883667,1990-10-25
0.9830889701843262,1990-10-26
0.9758595824241638,1990-10-29
0.9758595824241638,1990-10-30
0.9686318039894104,1990-10-31
0.9614025354385376,1990-11-01
0.9686318039894104,1990-11-02
0.9758595824241638,1990-11-05
0.9686318039894104,1990-11-06
0.9541740417480469,1990-11-07
0.9252595901489258,1990-11-08
0.9614025354385376,1990-11-09
1.004774808883667,1990-11-12
1.0120025873184204,1990-11-13
0.997545599937439,1990-11-14
0.9686318039894104,1990-11-15
0.9686318039894104,1990-11-16
1.004774808883667,1990-11-19
1.0120025873184204,1990-11-20
0.9903160929679871,1990-11-21
0.9830889701843262,1990-11-23
0.9686318039894104,1990-11-26
0.9830889701843262,1990-11-27
0.9830889701843262,1990-11-28
0.98453688621521,1990-11-29
1.0134934186935425,1990-11-30
1.0931239128112793,1990-12-03
1.1076035499572754,1990-12-04
1.0858862400054932,1990-12-05
1.136560320854187,1990-12-06
1.1220825910568237,1990-12-07
1.0858862400054932,1990-12-10
1.0931239128112793,1990-12-11
1.1220825910568237,1990-12-12
1.0714073181152344,1990-12-13
1.056928277015686,1990-12-14
1.056928277015686,1990-12-17
1.0714073181152344,1990-12-18
1.0496900081634521,1990-12-19
1.0496900081634521,1990-12-20
1.0352107286453247,1990-12-21
1.0134934186935425,1990-12-24
1.0352107286453247,1990-12-26
1.0134934186935425,1990-12-27
1.0062545537948608,1990-12-28
1.0134934186935425,1990-12-31
0.9917750358581543,1991-01-02
0.9990145564079285,1991-01-03
0.9700580835342407,1991-01-04
0.9555794596672058,1991-01-07
1.0134934186935425,1991-01-08
1.0207327604293823,1991-01-09
1.0207327604293823,1991-01-10
1.0424503087997437,1991-01-11
1.0496900081634521,1991-01-14
1.027970790863037,1991-01-15
1.0858862400054932,1991-01-16
1.1872347593307495,1991-01-17
1.2017138004302979,1991-01-18
1.24514901638031,1991-01-21
1.1872347593307495,1991-01-22
1.2161915302276611,1991-01-23
1.3103021383285522,1991-01-24
1.2379097938537598,1991-01-25
1.2668664455413818,1991-01-28
1.2668664455413818,1991-01-29
1.324780821800232,1991-01-30
1.3682160377502441,1991-01-31
1.3175406455993652,1991-02-01
1.3754550218582153,1991-02-04
1.4116504192352295,1991-02-05
1.4985226392745972,1991-02-06
1.4623260498046875,1991-02-07
1.4333691596984863,1991-02-08
1.505760669708252,1991-02-11
1.4623260498046875,1991-02-12
1.4840437173843384,1991-02-13
1.4261295795440674,1991-02-14
1.505760669708252,1991-02-15
1.4912829399108887,1991-02-19
1.4768043756484985,1991-02-20
1.4768043756484985,1991-02-21
1.4985226392745972,1991-02-22
1.5347180366516113,1991-02-25
1.5130008459091187,1991-02-26
1.5130008459091187,1991-02-27
1.541957139968872,1991-02-28
1.5651443004608154,1991-03-01
1.6013747453689575,1991-03-04
1.6376045942306519,1991-03-05
1.6086210012435913,1991-03-06
1.5651443004608154,1991-03-07
1.5434062480926514,1991-03-08
1.5289149284362793,1991-03-11
1.5071760416030884,1991-03-12
1.521667718887329,1991-03-13
1.5361605882644653,1991-03-14
1.4854382276535034,1991-03-15
1.5071760416030884,1991-03-18
1.47819185256958,1991-03-19
1.4854382276535034,1991-03-20
1.47819185256958,1991-03-21
1.4709460735321045,1991-03-22
1.47819185256958,1991-03-25
1.5723903179168701,1991-03-26
1.6013747453689575,1991-03-27
1.6231130361557007,1991-03-28
1.6303589344024658,1991-04-01
1.6810815334320068,1991-04-02
1.7028189897537231,1991-04-03
1.6738349199295044,1991-04-04
1.6520967483520508,1991-04-05
1.6013747453689575,1991-04-08
1.579636812210083,1991-04-09
1.5361605882644653,1991-04-10
1.5941293239593506,1991-04-11
1.5723903179168701,1991-04-12
1.5651443004608154,1991-04-15
1.5651443004608154,1991-04-16
1.5941293239593506,1991-04-17
1.5651443004608154,1991-04-18
1.5289149284362793,1991-04-19
1.4709460735321045,1991-04-22
1.3912404775619507,1991-04-23
1.3839936256408691,1991-04-24
1.4492084980010986,1991-04-25
1.4274693727493286,1991-04-26
1.3622554540634155,1991-04-29
1.3622554540634155,1991-04-30
1.3984854221343994,1991-05-01
1.40573251247406,1991-05-02
1.4926838874816895,1991-05-03
1.4926838874816895,1991-05-06
1.47819185256958,1991-05-07
1.4492084980010986,1991-05-08
1.4637001752853394,1991-05-09
1.4419618844985962,1991-05-10
1.40573251247406,1991-05-13
1.3839936256408691,1991-05-14
1.3405174016952515,1991-05-15
1.3984854221343994,1991-05-16
1.3767473697662354,1991-05-17
1.3477632999420166,1991-05-20
1.2680565118789673,1991-05-21
1.3332701921463013,1991-05-22
1.3405174016952515,1991-05-23
1.3332701921463013,1991-05-24
1.3767473697662354,1991-05-28
1.4274693727493286,1991-05-29
1.4492084980010986,1991-05-30
1.4869253635406494,1991-05-31
1.494178295135498,1991-06-03
1.5014320611953735,1991-06-04
1.5086842775344849,1991-06-05
1.5667109489440918,1991-06-06
1.5522048473358154,1991-06-07
1.5376982688903809,1991-06-10
1.5594578981399536,1991-06-11
1.5014320611953735,1991-06-12
1.5304455757141113,1991-06-13
1.5376982688903809,1991-06-14
1.5376982688903809,1991-06-17
1.5231908559799194,1991-06-18
1.494178295135498,1991-06-19
1.4724185466766357,1991-06-20
1.4579120874404907,1991-06-21
1.4071391820907593,1991-06-24
1.3998854160308838,1991-06-25
1.4361521005630493,1991-06-26
1.4651646614074707,1991-06-27
1.5086842775344849,1991-06-28
1.5376982688903809,1991-07-01
1.5014320611953735,1991-07-02
1.5376982688903809,1991-07-03
1.5231908559799194,1991-07-05
1.5594578981399536,1991-07-08
1.5667109489440918,1991-07-09
1.5304455757141113,1991-07-10
1.5304455757141113,1991-07-11
1.5522048473358154,1991-07-12
1.5739641189575195,1991-07-15
1.5667109489440918,1991-07-16
1.5522048473358154,1991-07-17
1.5376982688903809,1991-07-18
1.5376982688903809,1991-07-19
1.5086842775344849,1991-07-22
1.4579120874404907,1991-07-23
1.443405270576477,1991-07-24
1.5231908559799194,1991-07-25
1.5086842775344849,1991-07-26
1.5159387588500977,1991-07-29
1.5522048473358154,1991-07-30
1.5667109489440918,1991-07-31
1.5667109489440918,1991-08-01
1.5594578981399536,1991-08-02
1.544951319694519,1991-08-05
1.5231908559799194,1991-08-06
1.5376982688903809,1991-08-07
1.5231908559799194,1991-08-08
1.5086842775344849,1991-08-09
1.5086842775344849,1991-08-12
1.494178295135498,1991-08-13
1.4651646614074707,1991-08-14
1.494178295135498,1991-08-15
1.4796717166900635,1991-08-16
1.4216458797454834,1991-08-19
1.3926331996917725,1991-08-20
1.428898572921753,1991-08-21
1.4071391820907593,1991-08-22
1.4361521005630493,1991-08-23
1.4506585597991943,1991-08-26
1.4506585597991943,1991-08-27
1.443405270576477,1991-08-28
1.4448574781417847,1991-08-29
1.4158146381378174,1991-08-30
1.3722519874572754,1991-09-03
1.357730507850647,1991-09-04
1.3359473943710327,1991-09-05
1.3141673803329468,1991-09-06
1.3359473943710327,1991-09-09
1.357730507850647,1991-09-10
1.3722519874572754,1991-09-11
1.4012935161590576,1991-09-12
1.4158146381378174,1991-09-13
1.4230759143829346,1991-09-16
1.4085544347763062,1991-09-17
1.4158146381378174,1991-09-18
1.4158146381378174,1991-09-19
1.4230759143829346,1991-09-20
1.4230759143829346,1991-09-23
1.437597393989563,1991-09-24
1.4085544347763062,1991-09-25
1.4230759143829346,1991-09-26
1.437597393989563,1991-09-27
1.4158146381378174,1991-09-30
1.4666392803192139,1991-10-01
1.4593788385391235,1991-10-02
1.4448574781417847,1991-10-03
1.4448574781417847,1991-10-04
1.4230759143829346,1991-10-07
1.4521185159683228,1991-10-08
1.4593788385391235,1991-10-09
1.4738998413085938,1991-10-10
1.5029422044754028,1991-10-11
1.5319850444793701,1991-10-14
1.5465048551559448,1991-10-15
1.611850619316101,1991-10-16
1.640892744064331,1991-10-17
1.611850619316101,1991-10-18
1.5682867765426636,1991-10-21
1.5828089714050293,1991-10-22
1.5537664890289307,1991-10-23
1.5319850444793701,1991-10-24
1.5465048551559448,1991-10-25
1.5755470991134644,1991-10-28
1.6045897006988525,1991-10-29
1.662674903869629,1991-10-30
1.640892744064331,1991-10-31
1.6263723373413086,1991-11-01
1.6045897006988525,1991-11-04
1.5537664890289307,1991-11-05
1.5319850444793701,1991-11-06
1.6045897006988525,1991-11-07
1.5828089714050293,1991-11-08
1.5828089714050293,1991-11-11
1.5682867765426636,1991-11-12
1.5828089714050293,1991-11-13
1.6989778280258179,1991-11-14
1.5973304510116577,1991-11-15
1.6771965026855469,1991-11-18
1.6554139852523804,1991-11-19
1.640892744064331,1991-11-20
1.6481541395187378,1991-11-21
1.662674903869629,1991-11-22
1.5973304510116577,1991-11-25
1.6336325407028198,1991-11-26
1.6989778280258179,1991-11-27
1.6786316633224487,1991-11-29
1.7076983451843262,1991-12-02
1.736764907836914,1991-12-03
1.7876331806182861,1991-12-04
1.7803659439086914,1991-12-05
1.8166998624801636,1991-12-06
1.7149643898010254,1991-12-09
1.8166998624801636,1991-12-10
1.7658324241638184,1991-12-11
1.8603010177612305,1991-12-12
1.889367938041687,1991-12-13
1.9039026498794556,1991-12-16
1.8603010177612305,1991-12-17
1.867567777633667,1991-12-18
1.8603010177612305,1991-12-19
1.9184364080429077,1991-12-20
1.9620364904403687,1991-12-23
1.9765701293945312,1991-12-24
2.00563645362854,1991-12-26
2.0129029750823975,1991-12-27
2.0347046852111816,1991-12-30
1.9838354587554932,1991-12-31
1.932968258857727,1992-01-02
1.9765701293945312,1992-01-03
2.0347046852111816,1992-01-06
2.078303337097168,1992-01-07
2.056504726409912,1992-01-08
1.9765701293945312,1992-01-09
2.00563645362854,1992-01-10
2.0347046852111816,1992-01-13
2.0419702529907227,1992-01-14
2.15824031829834,1992-01-15
2.1873056888580322,1992-01-16
2.0928399562835693,1992-01-17
2.0347046852111816,1992-01-20
1.9184364080429077,1992-01-21
1.9983704090118408,1992-01-22
2.0274369716644287,1992-01-23
2.0492382049560547,1992-01-24
2.0201706886291504,1992-01-27
1.9765701293945312,1992-01-28
1.969302773475647,1992-01-29
1.9765701293945312,1992-01-30
1.9039026498794556,1992-01-31
1.932968258857727,1992-02-03
1.9547697305679321,1992-02-04
2.00563645362854,1992-02-05
2.0855712890625,1992-02-06
2.0492382049560547,1992-02-07
2.0928399562835693,1992-02-10
2.150972843170166,1992-02-11
2.2672414779663086,1992-02-12
2.216374158859253,1992-02-13
2.238175868988037,1992-02-14
2.303575277328491,1992-02-18
2.296309232711792,1992-02-19
2.303575277328491,1992-02-20
2.3689773082733154,1992-02-21
2.354444742202759,1992-02-24
2.303575277328491,1992-02-25
2.303575277328491,1992-02-26
2.296309232711792,1992-02-27
2.2904932498931885,1992-02-28
2.3850202560424805,1992-03-02
2.363205909729004,1992-03-03
2.348663330078125,1992-03-04
2.2977640628814697,1992-03-05
2.2250494956970215,1992-03-06
2.2250494956970215,1992-03-09
2.2904932498931885,1992-03-10
2.24686336517334,1992-03-11
2.268677234649658,1992-03-12
2.2541344165802,1992-03-13
2.2614057064056396,1992-03-16
2.283219575881958,1992-03-17
2.2977640628814697,1992-03-18
2.268677234649658,1992-03-19
2.2250494956970215,1992-03-20
2.203234910964966,1992-03-23
2.1523356437683105,1992-03-24
2.130521297454834,1992-03-25
2.137791633605957,1992-03-26
2.1232504844665527,1992-03-27
2.1886911392211914,1992-03-30
2.1886911392211914,1992-03-31
2.18142032623291,1992-04-01
2.159606695175171,1992-04-02
2.1232504844665527,1992-04-03
2.108707904815674,1992-04-06
2.0578062534332275,1992-04-07
2.072350025177002,1992-04-08
2.1886911392211914,1992-04-09
2.239593744277954,1992-04-10
2.283219575881958,1992-04-13
2.2977640628814697,1992-04-14
2.268677234649658,1992-04-15
2.203234910964966,1992-04-16
2.159606695175171,1992-04-20
2.108707904815674,1992-04-21
2.0650792121887207,1992-04-22
2.1741483211517334,1992-04-23
2.1668782234191895,1992-04-24
2.145064115524292,1992-04-27
2.210505247116089,1992-04-28
2.2904932498931885,1992-04-29
2.2977640628814697,1992-04-30
2.24686336517334,1992-05-01
2.268677234649658,1992-05-04
2.4286487102508545,1992-05-05
2.5595340728759766,1992-05-06
2.5522618293762207,1992-05-07
2.530447483062744,1992-05-08
2.581348419189453,1992-05-11
2.530447483062744,1992-05-12
2.4868197441101074,1992-05-13
2.3777480125427246,1992-05-14
2.421376943588257,1992-05-15
2.4359209537506104,1992-05-18
2.4868197441101074,1992-05-19
2.537719488143921,1992-05-20
2.6031620502471924,1992-05-21
2.6031620502471924,1992-05-22
2.5595340728759766,1992-05-26
2.5740768909454346,1992-05-27
2.530447483062744,1992-05-28
2.508633613586426,1992-05-29
2.5465853214263916,1992-06-01
2.561138868331909,1992-06-02
2.5902414321899414,1992-06-03
2.6702768802642822,1992-06-04
2.735759735107422,1992-06-05
2.699380397796631,1992-06-08
2.619345188140869,1992-06-09
2.612070322036743,1992-06-10
2.568413257598877,1992-06-11
2.5975186824798584,1992-06-12
2.561138868331909,1992-06-15
2.6557247638702393,1992-06-16
2.568413257598877,1992-06-17
2.5829648971557617,1992-06-18
2.5756890773773193,1992-06-19
2.4883792400360107,1992-06-22
2.5247554779052734,1992-06-23
2.5756890773773193,1992-06-24
2.4301702976226807,1992-06-25
2.4010655879974365,1992-06-26
2.4883792400360107,1992-06-29
2.495654582977295,1992-06-30
2.4447219371795654,1992-07-01
2.415619134902954,1992-07-02
2.4883792400360107,1992-07-06
2.568413257598877,1992-07-07
2.4883792400360107,1992-07-08
2.495654582977295,1992-07-09
2.466549873352051,1992-07-10
2.495654582977295,1992-07-13
2.473825216293335,1992-07-14
2.5465853214263916,1992-07-15
2.561138868331909,1992-07-16
2.5320346355438232,1992-07-17
2.4010655879974365,1992-07-20
2.4883792400360107,1992-07-21
2.4883792400360107,1992-07-22
2.415619134902954,1992-07-23
2.473825216293335,1992-07-24
2.5320346355438232,1992-07-27
2.5174834728240967,1992-07-28
2.5029304027557373,1992-07-29
2.6047935485839844,1992-07-30
2.5902414321899414,1992-07-31
2.5174834728240967,1992-08-03
2.5465853214263916,1992-08-04
2.473825216293335,1992-08-05
2.459272623062134,1992-08-06
2.473825216293335,1992-08-07
2.561138868331909,1992-08-10
2.5902414321899414,1992-08-11
2.6047935485839844,1992-08-12
2.561138868331909,1992-08-13
2.5902414321899414,1992-08-14
2.6630003452301025,1992-08-17
2.6047935485839844,1992-08-18
2.5465853214263916,1992-08-19
2.5174834728240967,1992-08-20
2.5029304027557373,1992-08-21
2.4883792400360107,1992-08-24
2.4883792400360107,1992-08-25
2.473825216293335,1992-08-26
2.473825216293335,1992-08-27
2.473825216293335,1992-08-28
2.475571632385254,1992-08-31
2.6066324710845947,1992-09-01
2.7376911640167236,1992-09-02
2.7813782691955566,1992-09-03
2.7959420680999756,1992-09-04
2.7522549629211426,1992-09-08
2.766818046569824,1992-09-09
2.766818046569824,1992-09-10
2.8250646591186523,1992-09-11
2.8250646591186523,1992-09-14
2.8105051517486572,1992-09-15
2.8396270275115967,1992-09-16
2.8978750705718994,1992-09-17
2.854189395904541,1992-09-18
2.883314609527588,1992-09-21
2.8978750705718994,1992-09-22
2.8396270275115967,1992-09-23
2.7813782691955566,1992-09-24
2.7085683345794678,1992-09-25
2.694004535675049,1992-09-28
2.6794450283050537,1992-09-29
2.7376911640167236,1992-09-30
2.854189395904541,1992-10-01
2.8105051517486572,1992-10-02
2.7813782691955566,1992-10-05
2.7959420680999756,1992-10-06
2.694004535675049,1992-10-07
2.7085683345794678,1992-10-08
2.7085683345794678,1992-10-09
2.7376911640167236,1992-10-12
2.7959420680999756,1992-10-13
2.7085683345794678,1992-10-14
2.883314609527588,1992-10-15
2.868752956390381,1992-10-16
2.8250646591186523,1992-10-19
2.868752956390381,1992-10-20
2.8396270275115967,1992-10-21
2.8250646591186523,1992-10-22
2.8396270275115967,1992-10-23
2.941563606262207,1992-10-26
2.956125497817993,1992-10-27
2.941563606262207,1992-10-28
2.941563606262207,1992-10-29
2.941563606262207,1992-10-30
2.883314609527588,1992-11-02
2.8978750705718994,1992-11-03
2.941563606262207,1992-11-04
2.956125497817993,1992-11-05
2.9706873893737793,1992-11-06
3.0434982776641846,1992-11-09
3.0434982776641846,1992-11-10
3.072622299194336,1992-11-11
3.0289359092712402,1992-11-12
3.0434982776641846,1992-11-13
2.941563606262207,1992-11-16
2.883314609527588,1992-11-17
2.9706873893737793,1992-11-18
2.927001714706421,1992-11-19
2.941563606262207,1992-11-20
2.9998128414154053,1992-11-23
3.0143747329711914,1992-11-24
3.072622299194336,1992-11-25
3.1163084506988525,1992-11-27
3.1163084506988525,1992-11-30
3.205479860305786,1992-12-01
3.2346208095550537,1992-12-02
3.205479860305786,1992-12-03
3.292902708053589,1992-12-04
3.424034595489502,1992-12-07
3.380324363708496,1992-12-08
3.3366127014160156,1992-12-09
3.365752935409546,1992-12-10
3.3366127014160156,1992-12-11
3.220050811767578,1992-12-14
3.0889158248901367,1992-12-15
3.0597751140594482,1992-12-16
3.307471752166748,1992-12-17
3.424034595489502,1992-12-18
3.438606023788452,1992-12-21
3.424034595489502,1992-12-22
3.351181745529175,1992-12-23
3.365752935409546,1992-12-24
3.3948936462402344,1992-12-28
