DVA,Date
28.21500015258789,2009-10-13
28.309999465942383,2009-10-14
28.325000762939453,2009-10-15
28.145000457763672,2009-10-16
27.864999771118164,2009-10-19
27.655000686645508,2009-10-20
27.5,2009-10-21
27.604999542236328,2009-10-22
27.18000030517578,2009-10-23
26.760000228881836,2009-10-26
26.7549991607666,2009-10-27
26.69499969482422,2009-10-28
26.825000762939453,2009-10-29
26.514999389648438,2009-10-30
26.8799991607666,2009-11-02
27.200000762939453,2009-11-03
28.96500015258789,2009-11-04
29.149999618530273,2009-11-05
28.985000610351562,2009-11-06
29.079999923706055,2009-11-09
29.3700008392334,2009-11-10
29.274999618530273,2009-11-11
29.100000381469727,2009-11-12
29.114999771118164,2009-11-13
29.325000762939453,2009-11-16
29.405000686645508,2009-11-17
29.264999389648438,2009-11-18
29.135000228881836,2009-11-19
29.475000381469727,2009-11-20
29.985000610351562,2009-11-23
30.049999237060547,2009-11-24
29.985000610351562,2009-11-25
29.665000915527344,2009-11-27
29.6200008392334,2009-11-30
30.075000762939453,2009-12-01
30.309999465942383,2009-12-02
30.290000915527344,2009-12-03
30.065000534057617,2009-12-04
29.8799991607666,2009-12-07
29.059999465942383,2009-12-08
29.225000381469727,2009-12-09
29.655000686645508,2009-12-10
29.770000457763672,2009-12-11
30.190000534057617,2009-12-14
30.774999618530273,2009-12-15
30.389999389648438,2009-12-16
29.93000030517578,2009-12-17
29.799999237060547,2009-12-18
29.6299991607666,2009-12-21
29.729999542236328,2009-12-22
29.954999923706055,2009-12-23
29.850000381469727,2009-12-24
29.760000228881836,2009-12-28
29.809999465942383,2009-12-29
29.665000915527344,2009-12-30
29.3700008392334,2009-12-31
29.959999084472656,2010-01-04
29.704999923706055,2010-01-05
29.530000686645508,2010-01-06
29.78499984741211,2010-01-07
30.5,2010-01-08
30.895000457763672,2010-01-11
30.6299991607666,2010-01-12
31.084999084472656,2010-01-13
31.075000762939453,2010-01-14
30.829999923706055,2010-01-15
31.350000381469727,2010-01-19
31.225000381469727,2010-01-20
31.094999313354492,2010-01-21
30.364999771118164,2010-01-22
30.299999237060547,2010-01-25
30.299999237060547,2010-01-26
30.334999084472656,2010-01-27
30.049999237060547,2010-01-28
29.8799991607666,2010-01-29
30.21500015258789,2010-02-01
30.75,2010-02-02
30.520000457763672,2010-02-03
29.8799991607666,2010-02-04
30.21500015258789,2010-02-05
30.030000686645508,2010-02-08
30.600000381469727,2010-02-09
30.40999984741211,2010-02-10
29.9950008392334,2010-02-11
29.489999771118164,2010-02-12
29.75,2010-02-16
30.174999237060547,2010-02-17
30.594999313354492,2010-02-18
30.80500030517578,2010-02-19
30.799999237060547,2010-02-22
30.559999465942383,2010-02-23
30.834999084472656,2010-02-24
30.7450008392334,2010-02-25
30.80500030517578,2010-02-26
31.549999237060547,2010-03-01
31.770000457763672,2010-03-02
31.510000228881836,2010-03-03
31.760000228881836,2010-03-04
32.07500076293945,2010-03-05
31.280000686645508,2010-03-08
31.2450008392334,2010-03-09
30.450000762939453,2010-03-10
31.3700008392334,2010-03-11
31.184999465942383,2010-03-12
31.290000915527344,2010-03-15
31.334999084472656,2010-03-16
31.69499969482422,2010-03-17
31.84000015258789,2010-03-18
31.684999465942383,2010-03-19
32.095001220703125,2010-03-22
31.90999984741211,2010-03-23
31.604999542236328,2010-03-24
31.475000381469727,2010-03-25
31.309999465942383,2010-03-26
31.545000076293945,2010-03-29
31.709999084472656,2010-03-30
31.700000762939453,2010-03-31
31.81999969482422,2010-04-01
31.989999771118164,2010-04-05
31.985000610351562,2010-04-06
32.30500030517578,2010-04-07
32.26499938964844,2010-04-08
33.029998779296875,2010-04-09
32.834999084472656,2010-04-12
33.1150016784668,2010-04-13
32.60499954223633,2010-04-14
32.375,2010-04-15
32.25,2010-04-16
32.494998931884766,2010-04-19
32.814998626708984,2010-04-20
32.73500061035156,2010-04-21
32.32500076293945,2010-04-22
32.41999816894531,2010-04-23
32.43000030517578,2010-04-26
32.19499969482422,2010-04-27
31.770000457763672,2010-04-28
31.979999542236328,2010-04-29
31.21500015258789,2010-04-30
31.645000457763672,2010-05-03
31.549999237060547,2010-05-04
31.80500030517578,2010-05-05
31.290000915527344,2010-05-06
30.575000762939453,2010-05-07
32.005001068115234,2010-05-10
31.829999923706055,2010-05-11
31.850000381469727,2010-05-12
31.770000457763672,2010-05-13
31.524999618530273,2010-05-14
31.864999771118164,2010-05-17
31.729999542236328,2010-05-18
31.850000381469727,2010-05-19
30.665000915527344,2010-05-20
30.639999389648438,2010-05-21
30.21500015258789,2010-05-24
30.44499969482422,2010-05-25
30.280000686645508,2010-05-26
31.584999084472656,2010-05-27
31.71500015258789,2010-05-28
31.5,2010-06-01
32.38999938964844,2010-06-02
32.689998626708984,2010-06-03
31.479999542236328,2010-06-04
31.31999969482422,2010-06-07
31.34000015258789,2010-06-08
31.165000915527344,2010-06-09
31.93000030517578,2010-06-10
32.36000061035156,2010-06-11
32.595001220703125,2010-06-14
32.79999923706055,2010-06-15
32.904998779296875,2010-06-16
33.290000915527344,2010-06-17
33.314998626708984,2010-06-18
32.459999084472656,2010-06-21
31.80500030517578,2010-06-22
31.6200008392334,2010-06-23
31.375,2010-06-24
31.65999984741211,2010-06-25
31.864999771118164,2010-06-28
31.364999771118164,2010-06-29
31.219999313354492,2010-06-30
30.860000610351562,2010-07-01
30.549999237060547,2010-07-02
30.19499969482422,2010-07-06
30.3799991607666,2010-07-07
29.985000610351562,2010-07-08
30.065000534057617,2010-07-09
30.25,2010-07-12
30.760000228881836,2010-07-13
30.665000915527344,2010-07-14
30.614999771118164,2010-07-15
30.0,2010-07-16
29.899999618530273,2010-07-19
30.024999618530273,2010-07-20
29.19499969482422,2010-07-21
29.0049991607666,2010-07-22
28.415000915527344,2010-07-23
30.43000030517578,2010-07-26
30.260000228881836,2010-07-27
29.635000228881836,2010-07-28
29.270000457763672,2010-07-29
28.65999984741211,2010-07-30
28.94499969482422,2010-08-02
30.549999237060547,2010-08-03
30.80500030517578,2010-08-04
31.594999313354492,2010-08-05
31.809999465942383,2010-08-06
31.80500030517578,2010-08-09
31.825000762939453,2010-08-10
31.524999618530273,2010-08-11
31.895000457763672,2010-08-12
32.040000915527344,2010-08-13
32.150001525878906,2010-08-16
32.380001068115234,2010-08-17
32.314998626708984,2010-08-18
31.834999084472656,2010-08-19
31.90999984741211,2010-08-20
32.07500076293945,2010-08-23
32.099998474121094,2010-08-24
32.380001068115234,2010-08-25
32.04999923706055,2010-08-26
32.720001220703125,2010-08-27
32.619998931884766,2010-08-30
32.310001373291016,2010-08-31
31.940000534057617,2010-09-01
31.9950008392334,2010-09-02
32.150001525878906,2010-09-03
32.26499938964844,2010-09-07
32.31999969482422,2010-09-08
32.45000076293945,2010-09-09
32.52000045776367,2010-09-10
32.290000915527344,2010-09-13
31.600000381469727,2010-09-14
32.630001068115234,2010-09-15
32.35499954223633,2010-09-16
32.46500015258789,2010-09-17
32.994998931884766,2010-09-20
33.27000045776367,2010-09-21
33.04499816894531,2010-09-22
33.14500045776367,2010-09-23
33.814998626708984,2010-09-24
33.689998626708984,2010-09-27
34.2400016784668,2010-09-28
34.474998474121094,2010-09-29
34.51499938964844,2010-09-30
34.435001373291016,2010-10-01
34.119998931884766,2010-10-04
34.60499954223633,2010-10-05
34.76499938964844,2010-10-06
35.80500030517578,2010-10-07
36.06999969482422,2010-10-08
35.96500015258789,2010-10-11
35.415000915527344,2010-10-12
35.40999984741211,2010-10-13
35.81999969482422,2010-10-14
36.150001525878906,2010-10-15
36.21500015258789,2010-10-18
35.6150016784668,2010-10-19
36.130001068115234,2010-10-20
35.959999084472656,2010-10-21
35.82500076293945,2010-10-22
35.8849983215332,2010-10-25
35.64500045776367,2010-10-26
35.40999984741211,2010-10-27
35.584999084472656,2010-10-28
35.875,2010-10-29
36.334999084472656,2010-11-01
36.70000076293945,2010-11-02
36.029998779296875,2010-11-03
36.165000915527344,2010-11-04
35.8849983215332,2010-11-05
36.01499938964844,2010-11-08
36.04999923706055,2010-11-09
36.03499984741211,2010-11-10
36.80500030517578,2010-11-11
36.44499969482422,2010-11-12
36.01499938964844,2010-11-15
35.625,2010-11-16
35.68000030517578,2010-11-17
36.15999984741211,2010-11-18
36.54999923706055,2010-11-19
36.63999938964844,2010-11-22
36.17499923706055,2010-11-23
36.470001220703125,2010-11-24
36.21500015258789,2010-11-26
36.13999938964844,2010-11-29
36.349998474121094,2010-11-30
37.02000045776367,2010-12-01
37.05500030517578,2010-12-02
37.04499816894531,2010-12-03
36.70000076293945,2010-12-06
36.10499954223633,2010-12-07
35.845001220703125,2010-12-08
35.79999923706055,2010-12-09
35.65999984741211,2010-12-10
35.36000061035156,2010-12-13
35.64500045776367,2010-12-14
35.369998931884766,2010-12-15
34.85499954223633,2010-12-16
35.005001068115234,2010-12-17
34.56999969482422,2010-12-20
34.66999816894531,2010-12-21
35.025001525878906,2010-12-22
34.709999084472656,2010-12-23
34.76499938964844,2010-12-27
34.73500061035156,2010-12-28
34.52000045776367,2010-12-29
34.89500045776367,2010-12-30
34.744998931884766,2010-12-31
34.654998779296875,2011-01-03
35.15999984741211,2011-01-04
34.72999954223633,2011-01-05
34.53499984741211,2011-01-06
34.61000061035156,2011-01-07
34.69499969482422,2011-01-10
35.0,2011-01-11
34.85499954223633,2011-01-12
35.10499954223633,2011-01-13
35.60499954223633,2011-01-14
35.630001068115234,2011-01-18
35.564998626708984,2011-01-19
35.41999816894531,2011-01-20
35.349998474121094,2011-01-21
35.334999084472656,2011-01-24
36.71500015258789,2011-01-25
36.755001068115234,2011-01-26
37.654998779296875,2011-01-27
37.13999938964844,2011-01-28
36.92499923706055,2011-01-31
37.375,2011-02-01
37.30500030517578,2011-02-02
37.43000030517578,2011-02-03
38.279998779296875,2011-02-04
37.97999954223633,2011-02-07
38.380001068115234,2011-02-08
37.994998931884766,2011-02-09
38.084999084472656,2011-02-10
39.255001068115234,2011-02-11
39.279998779296875,2011-02-14
39.55500030517578,2011-02-15
40.04999923706055,2011-02-16
40.02000045776367,2011-02-17
39.834999084472656,2011-02-18
39.154998779296875,2011-02-22
38.80500030517578,2011-02-23
38.7599983215332,2011-02-24
39.290000915527344,2011-02-25
39.685001373291016,2011-02-28
39.76499938964844,2011-03-01
40.32500076293945,2011-03-02
40.400001525878906,2011-03-03
41.880001068115234,2011-03-04
41.2400016784668,2011-03-07
41.560001373291016,2011-03-08
41.15999984741211,2011-03-09
40.44499969482422,2011-03-10
40.88999938964844,2011-03-11
40.779998779296875,2011-03-14
40.26499938964844,2011-03-15
39.685001373291016,2011-03-16
40.279998779296875,2011-03-17
39.8849983215332,2011-03-18
39.86000061035156,2011-03-21
40.810001373291016,2011-03-22
41.435001373291016,2011-03-23
41.41999816894531,2011-03-24
41.59000015258789,2011-03-25
41.505001068115234,2011-03-28
41.505001068115234,2011-03-29
42.064998626708984,2011-03-30
42.755001068115234,2011-03-31
43.26499938964844,2011-04-01
43.3849983215332,2011-04-04
43.1349983215332,2011-04-05
43.46500015258789,2011-04-06
43.47999954223633,2011-04-07
43.334999084472656,2011-04-08
43.314998626708984,2011-04-11
43.220001220703125,2011-04-12
43.349998474121094,2011-04-13
43.474998474121094,2011-04-14
43.52000045776367,2011-04-15
43.060001373291016,2011-04-18
43.3849983215332,2011-04-19
43.69499969482422,2011-04-20
43.86000061035156,2011-04-21
43.98500061035156,2011-04-25
43.90999984741211,2011-04-26
43.92499923706055,2011-04-27
44.09000015258789,2011-04-28
44.04499816894531,2011-04-29
44.584999084472656,2011-05-02
42.95000076293945,2011-05-03
42.70000076293945,2011-05-04
42.23500061035156,2011-05-05
42.18000030517578,2011-05-06
41.900001525878906,2011-05-09
42.720001220703125,2011-05-10
42.875,2011-05-11
43.310001373291016,2011-05-12
42.79499816894531,2011-05-13
42.69499969482422,2011-05-16
43.02000045776367,2011-05-17
43.32500076293945,2011-05-18
43.345001220703125,2011-05-19
42.810001373291016,2011-05-20
42.244998931884766,2011-05-23
41.82500076293945,2011-05-24
41.724998474121094,2011-05-25
41.970001220703125,2011-05-26
41.810001373291016,2011-05-27
42.025001525878906,2011-05-31
41.95000076293945,2011-06-01
42.209999084472656,2011-06-02
41.849998474121094,2011-06-03
41.46500015258789,2011-06-06
41.349998474121094,2011-06-07
41.630001068115234,2011-06-08
42.0099983215332,2011-06-09
41.51499938964844,2011-06-10
41.595001220703125,2011-06-13
41.915000915527344,2011-06-14
41.60499954223633,2011-06-15
42.1150016784668,2011-06-16
42.03499984741211,2011-06-17
42.470001220703125,2011-06-20
42.369998931884766,2011-06-21
42.5099983215332,2011-06-22
42.19499969482422,2011-06-23
41.97999954223633,2011-06-24
42.44499969482422,2011-06-27
42.755001068115234,2011-06-28
42.77000045776367,2011-06-29
43.30500030517578,2011-06-30
43.599998474121094,2011-07-01
44.025001525878906,2011-07-05
44.25,2011-07-06
44.68000030517578,2011-07-07
44.334999084472656,2011-07-08
43.5,2011-07-11
43.7599983215332,2011-07-12
43.595001220703125,2011-07-13
43.5,2011-07-14
43.54999923706055,2011-07-15
42.92499923706055,2011-07-18
43.30500030517578,2011-07-19
43.16999816894531,2011-07-20
43.349998474121094,2011-07-21
42.94499969482422,2011-07-22
42.45000076293945,2011-07-25
42.084999084472656,2011-07-26
41.32500076293945,2011-07-27
41.529998779296875,2011-07-28
41.77000045776367,2011-07-29
39.834999084472656,2011-08-01
39.86000061035156,2011-08-02
39.21500015258789,2011-08-03
38.904998779296875,2011-08-04
39.13999938964844,2011-08-05
35.790000915527344,2011-08-08
37.185001373291016,2011-08-09
35.435001373291016,2011-08-10
36.20000076293945,2011-08-11
36.3849983215332,2011-08-12
37.33000183105469,2011-08-15
37.04499816894531,2011-08-16
36.720001220703125,2011-08-17
35.29499816894531,2011-08-18
34.81999969482422,2011-08-19
34.64500045776367,2011-08-22
35.849998474121094,2011-08-23
35.790000915527344,2011-08-24
34.77000045776367,2011-08-25
35.970001220703125,2011-08-26
37.08000183105469,2011-08-29
36.9900016784668,2011-08-30
36.790000915527344,2011-08-31
36.650001525878906,2011-09-01
35.68000030517578,2011-09-02
36.02000045776367,2011-09-06
37.375,2011-09-07
36.68000030517578,2011-09-08
35.68000030517578,2011-09-09
35.88999938964844,2011-09-12
35.935001373291016,2011-09-13
36.5099983215332,2011-09-14
37.005001068115234,2011-09-15
36.474998474121094,2011-09-16
36.48500061035156,2011-09-19
36.709999084472656,2011-09-20
36.185001373291016,2011-09-21
34.58000183105469,2011-09-22
33.970001220703125,2011-09-23
34.66999816894531,2011-09-26
35.755001068115234,2011-09-27
34.4900016784668,2011-09-28
31.46500015258789,2011-09-29
31.334999084472656,2011-09-30
30.31999969482422,2011-10-03
30.485000610351562,2011-10-04
31.329999923706055,2011-10-05
32.23500061035156,2011-10-06
30.844999313354492,2011-10-07
31.524999618530273,2011-10-10
31.90999984741211,2011-10-11
31.780000686645508,2011-10-12
31.450000762939453,2011-10-13
31.530000686645508,2011-10-14
30.81999969482422,2011-10-17
32.69499969482422,2011-10-18
33.375,2011-10-19
33.494998931884766,2011-10-20
34.60499954223633,2011-10-21
34.400001525878906,2011-10-24
33.994998931884766,2011-10-25
34.404998779296875,2011-10-26
36.0099983215332,2011-10-27
36.349998474121094,2011-10-28
35.0,2011-10-31
34.11000061035156,2011-11-01
35.06999969482422,2011-11-02
36.7599983215332,2011-11-03
36.98500061035156,2011-11-04
37.04999923706055,2011-11-07
37.22999954223633,2011-11-08
36.34000015258789,2011-11-09
36.69499969482422,2011-11-10
37.16999816894531,2011-11-11
36.915000915527344,2011-11-14
36.83000183105469,2011-11-15
36.67499923706055,2011-11-16
35.630001068115234,2011-11-17
36.685001373291016,2011-11-18
36.34000015258789,2011-11-21
36.51499938964844,2011-11-22
36.18000030517578,2011-11-23
36.42499923706055,2011-11-25
37.22999954223633,2011-11-28
37.084999084472656,2011-11-29
38.09000015258789,2011-11-30
38.310001373291016,2011-12-01
38.404998779296875,2011-12-02
38.20500183105469,2011-12-05
37.82500076293945,2011-12-06
37.709999084472656,2011-12-07
36.959999084472656,2011-12-08
37.30500030517578,2011-12-09
36.63999938964844,2011-12-12
36.380001068115234,2011-12-13
36.30500030517578,2011-12-14
36.91999816894531,2011-12-15
37.07500076293945,2011-12-16
36.560001373291016,2011-12-19
37.34000015258789,2011-12-20
37.474998474121094,2011-12-21
37.95500183105469,2011-12-22
38.244998931884766,2011-12-23
38.209999084472656,2011-12-27
37.67499923706055,2011-12-28
37.974998474121094,2011-12-29
37.904998779296875,2011-12-30
38.564998626708984,2012-01-03
38.665000915527344,2012-01-04
38.78499984741211,2012-01-05
38.90999984741211,2012-01-06
38.89500045776367,2012-01-09
39.310001373291016,2012-01-10
39.279998779296875,2012-01-11
39.439998626708984,2012-01-12
39.224998474121094,2012-01-13
39.3650016784668,2012-01-17
39.224998474121094,2012-01-18
39.875,2012-01-19
39.8849983215332,2012-01-20
40.220001220703125,2012-01-23
40.435001373291016,2012-01-24
40.93000030517578,2012-01-25
40.45000076293945,2012-01-26
40.57500076293945,2012-01-27
40.70000076293945,2012-01-30
40.904998779296875,2012-01-31
41.94499969482422,2012-02-01
41.435001373291016,2012-02-02
41.959999084472656,2012-02-03
42.1150016784668,2012-02-06
41.89500045776367,2012-02-07
41.849998474121094,2012-02-08
42.005001068115234,2012-02-09
41.98500061035156,2012-02-10
41.97999954223633,2012-02-13
42.375,2012-02-14
42.94499969482422,2012-02-15
42.7400016784668,2012-02-16
42.86000061035156,2012-02-17
43.0,2012-02-21
42.959999084472656,2012-02-22
42.98500061035156,2012-02-23
43.400001525878906,2012-02-24
43.10499954223633,2012-02-27
43.380001068115234,2012-02-28
43.275001525878906,2012-02-29
43.40999984741211,2012-03-01
43.3650016784668,2012-03-02
43.29999923706055,2012-03-05
42.92499923706055,2012-03-06
43.28499984741211,2012-03-07
43.900001525878906,2012-03-08
43.11000061035156,2012-03-09
43.125,2012-03-12
43.59000015258789,2012-03-13
43.959999084472656,2012-03-14
43.96500015258789,2012-03-15
44.29499816894531,2012-03-16
44.05500030517578,2012-03-19
43.775001525878906,2012-03-20
44.005001068115234,2012-03-21
43.70500183105469,2012-03-22
43.29999923706055,2012-03-23
44.22999954223633,2012-03-26
44.28499984741211,2012-03-27
44.125,2012-03-28
44.63999938964844,2012-03-29
45.084999084472656,2012-03-30
44.86000061035156,2012-04-02
44.709999084472656,2012-04-03
43.45000076293945,2012-04-04
43.494998931884766,2012-04-05
42.744998931884766,2012-04-09
42.380001068115234,2012-04-10
42.82500076293945,2012-04-11
43.369998931884766,2012-04-12
42.8849983215332,2012-04-13
42.790000915527344,2012-04-16
43.32500076293945,2012-04-17
43.38999938964844,2012-04-18
43.599998474121094,2012-04-19
43.810001373291016,2012-04-20
43.11000061035156,2012-04-23
43.19499969482422,2012-04-24
43.959999084472656,2012-04-25
44.1150016784668,2012-04-26
44.584999084472656,2012-04-27
44.290000915527344,2012-04-30
44.814998626708984,2012-05-01
43.209999084472656,2012-05-02
42.63999938964844,2012-05-03
42.189998626708984,2012-05-04
42.32500076293945,2012-05-07
42.720001220703125,2012-05-08
42.755001068115234,2012-05-09
42.084999084472656,2012-05-10
41.44499969482422,2012-05-11
40.994998931884766,2012-05-14
41.1150016784668,2012-05-15
41.3849983215332,2012-05-16
40.66999816894531,2012-05-17
40.404998779296875,2012-05-18
42.400001525878906,2012-05-21
40.125,2012-05-22
40.19499969482422,2012-05-23
41.0099983215332,2012-05-24
40.880001068115234,2012-05-25
41.349998474121094,2012-05-29
40.82500076293945,2012-05-30
40.625,2012-05-31
40.1150016784668,2012-06-01
40.529998779296875,2012-06-04
41.275001525878906,2012-06-05
41.915000915527344,2012-06-06
42.150001525878906,2012-06-07
42.79999923706055,2012-06-08
42.46500015258789,2012-06-11
42.974998474121094,2012-06-12
43.4900016784668,2012-06-13
44.05500030517578,2012-06-14
44.689998626708984,2012-06-15
45.75,2012-06-18
46.77000045776367,2012-06-19
46.89500045776367,2012-06-20
45.92499923706055,2012-06-21
47.29999923706055,2012-06-22
47.150001525878906,2012-06-25
47.029998779296875,2012-06-26
47.654998779296875,2012-06-27
48.35499954223633,2012-06-28
49.10499954223633,2012-06-29
48.810001373291016,2012-07-02
48.85499954223633,2012-07-03
48.78499984741211,2012-07-05
48.314998626708984,2012-07-06
48.68000030517578,2012-07-09
48.3650016784668,2012-07-10
48.70000076293945,2012-07-11
48.88999938964844,2012-07-12
49.4900016784668,2012-07-13
49.45000076293945,2012-07-16
49.78499984741211,2012-07-17
49.32500076293945,2012-07-18
49.19499969482422,2012-07-19
48.599998474121094,2012-07-20
47.564998626708984,2012-07-23
47.400001525878906,2012-07-24
47.85499954223633,2012-07-25
48.86000061035156,2012-07-26
49.30500030517578,2012-07-27
49.900001525878906,2012-07-30
49.209999084472656,2012-07-31
49.314998626708984,2012-08-01
48.685001373291016,2012-08-02
49.64500045776367,2012-08-03
47.8650016784668,2012-08-06
48.5,2012-08-07
48.619998931884766,2012-08-08
48.13999938964844,2012-08-09
48.34000015258789,2012-08-10
48.189998626708984,2012-08-13
48.935001373291016,2012-08-14
49.064998626708984,2012-08-15
49.14500045776367,2012-08-16
48.814998626708984,2012-08-17
48.994998931884766,2012-08-20
48.005001068115234,2012-08-21
48.25,2012-08-22
48.09000015258789,2012-08-23
48.51499938964844,2012-08-24
48.72999954223633,2012-08-27
48.75,2012-08-28
48.65999984741211,2012-08-29
48.5,2012-08-30
48.6349983215332,2012-08-31
48.81999969482422,2012-09-04
50.14500045776367,2012-09-05
50.42499923706055,2012-09-06
50.290000915527344,2012-09-07
49.22999954223633,2012-09-10
48.79999923706055,2012-09-11
49.23500061035156,2012-09-12
49.79499816894531,2012-09-13
49.224998474121094,2012-09-14
49.84000015258789,2012-09-17
49.755001068115234,2012-09-18
49.28499984741211,2012-09-19
49.33000183105469,2012-09-20
50.75,2012-09-21
50.185001373291016,2012-09-24
50.150001525878906,2012-09-25
50.47999954223633,2012-09-26
51.20000076293945,2012-09-27
51.80500030517578,2012-09-28
51.720001220703125,2012-10-01
52.05500030517578,2012-10-02
53.849998474121094,2012-10-03
54.20000076293945,2012-10-04
54.19499969482422,2012-10-05
54.20500183105469,2012-10-08
53.90999984741211,2012-10-09
54.779998779296875,2012-10-10
54.73500061035156,2012-10-11
55.209999084472656,2012-10-12
54.5,2012-10-15
54.935001373291016,2012-10-16
55.27000045776367,2012-10-17
56.53499984741211,2012-10-18
55.36000061035156,2012-10-19
56.0,2012-10-22
55.689998626708984,2012-10-23
55.40999984741211,2012-10-24
55.70500183105469,2012-10-25
55.5099983215332,2012-10-26
56.2599983215332,2012-10-31
56.18000030517578,2012-11-01
55.75,2012-11-02
55.810001373291016,2012-11-05
57.4900016784668,2012-11-06
56.40999984741211,2012-11-07
55.90999984741211,2012-11-08
56.21500015258789,2012-11-09
56.45000076293945,2012-11-12
56.30500030517578,2012-11-13
56.025001525878906,2012-11-14
56.44499969482422,2012-11-15
56.5099983215332,2012-11-16
57.0,2012-11-19
56.7400016784668,2012-11-20
55.005001068115234,2012-11-21
55.71500015258789,2012-11-23
55.0,2012-11-26
54.64500045776367,2012-11-27
54.20000076293945,2012-11-28
53.79999923706055,2012-11-29
54.0,2012-11-30
53.275001525878906,2012-12-03
53.064998626708984,2012-12-04
53.15999984741211,2012-12-05
52.98500061035156,2012-12-06
53.244998931884766,2012-12-07
53.244998931884766,2012-12-10
53.77000045776367,2012-12-11
53.70500183105469,2012-12-12
53.494998931884766,2012-12-13
54.53499984741211,2012-12-14
54.85499954223633,2012-12-17
55.34000015258789,2012-12-18
55.435001373291016,2012-12-19
56.31999969482422,2012-12-20
55.96500015258789,2012-12-21
55.595001220703125,2012-12-24
55.04499816894531,2012-12-26
54.96500015258789,2012-12-27
54.880001068115234,2012-12-28
55.26499938964844,2012-12-31
54.599998474121094,2013-01-02
54.96500015258789,2013-01-03
54.91999816894531,2013-01-04
54.14500045776367,2013-01-07
54.834999084472656,2013-01-08
54.81999969482422,2013-01-09
54.84000015258789,2013-01-10
54.599998474121094,2013-01-11
54.7400016784668,2013-01-14
55.154998779296875,2013-01-15
56.060001373291016,2013-01-16
56.32500076293945,2013-01-17
56.6150016784668,2013-01-18
57.36000061035156,2013-01-22
56.959999084472656,2013-01-23
57.165000915527344,2013-01-24
57.26499938964844,2013-01-25
56.82500076293945,2013-01-28
57.4900016784668,2013-01-29
57.439998626708984,2013-01-30
57.70500183105469,2013-01-31
58.36000061035156,2013-02-01
57.44499969482422,2013-02-04
58.290000915527344,2013-02-05
59.099998474121094,2013-02-06
59.46500015258789,2013-02-07
59.459999084472656,2013-02-08
59.400001525878906,2013-02-11
59.21500015258789,2013-02-12
59.369998931884766,2013-02-13
59.60499954223633,2013-02-14
58.72999954223633,2013-02-15
57.95000076293945,2013-02-19
58.09000015258789,2013-02-20
57.79999923706055,2013-02-21
58.025001525878906,2013-02-22
57.71500015258789,2013-02-25
58.11000061035156,2013-02-26
59.1349983215332,2013-02-27
59.810001373291016,2013-02-28
60.01499938964844,2013-03-01
60.904998779296875,2013-03-04
61.67499923706055,2013-03-05
60.974998474121094,2013-03-06
59.45500183105469,2013-03-07
59.36000061035156,2013-03-08
59.20000076293945,2013-03-11
58.68000030517578,2013-03-12
58.599998474121094,2013-03-13
59.275001525878906,2013-03-14
59.099998474121094,2013-03-15
58.63999938964844,2013-03-18
58.939998626708984,2013-03-19
59.52000045776367,2013-03-20
58.869998931884766,2013-03-21
58.8849983215332,2013-03-22
58.95000076293945,2013-03-25
59.15999984741211,2013-03-26
59.099998474121094,2013-03-27
59.29499816894531,2013-03-28
59.95500183105469,2013-04-01
63.599998474121094,2013-04-02
62.654998779296875,2013-04-03
62.665000915527344,2013-04-04
62.689998626708984,2013-04-05
62.875,2013-04-08
62.85499954223633,2013-04-09
62.66999816894531,2013-04-10
63.525001525878906,2013-04-11
63.45500183105469,2013-04-12
62.095001220703125,2013-04-15
63.25,2013-04-16
62.415000915527344,2013-04-17
60.7400016784668,2013-04-18
61.310001373291016,2013-04-19
61.165000915527344,2013-04-22
61.5099983215332,2013-04-23
60.96500015258789,2013-04-24
60.42499923706055,2013-04-25
60.095001220703125,2013-04-26
59.5099983215332,2013-04-29
59.32500076293945,2013-04-30
59.20000076293945,2013-05-01
58.95000076293945,2013-05-02
58.65999984741211,2013-05-03
59.13999938964844,2013-05-06
58.779998779296875,2013-05-07
64.68499755859375,2013-05-08
64.29499816894531,2013-05-09
65.59500122070312,2013-05-10
64.97000122070312,2013-05-13
65.45500183105469,2013-05-14
65.13999938964844,2013-05-15
64.02999877929688,2013-05-16
64.06999969482422,2013-05-17
63.53499984741211,2013-05-20
63.30500030517578,2013-05-21
63.05500030517578,2013-05-22
62.779998779296875,2013-05-23
62.560001373291016,2013-05-24
63.7400016784668,2013-05-28
62.310001373291016,2013-05-29
63.2400016784668,2013-05-30
62.03499984741211,2013-05-31
62.755001068115234,2013-06-03
62.47999954223633,2013-06-04
61.560001373291016,2013-06-05
62.625,2013-06-06
63.209999084472656,2013-06-07
63.79999923706055,2013-06-10
64.70500183105469,2013-06-11
65.00499725341797,2013-06-12
64.93000030517578,2013-06-13
64.41500091552734,2013-06-14
65.08000183105469,2013-06-17
64.75,2013-06-18
63.40999984741211,2013-06-19
61.44499969482422,2013-06-20
61.75,2013-06-21
61.52000045776367,2013-06-24
60.974998474121094,2013-06-25
60.98500061035156,2013-06-26
61.1349983215332,2013-06-27
60.400001525878906,2013-06-28
60.57500076293945,2013-07-01
57.0,2013-07-02
56.95000076293945,2013-07-03
57.279998779296875,2013-07-05
58.439998626708984,2013-07-08
58.0,2013-07-09
58.20000076293945,2013-07-10
60.255001068115234,2013-07-11
60.6150016784668,2013-07-12
60.130001068115234,2013-07-15
58.97999954223633,2013-07-16
