IVZ,Date
10.483742713928223,2002-05-23
10.46879768371582,2002-05-24
10.29448127746582,2002-05-28
9.910993576049805,2002-05-29
9.776519775390625,2002-05-30
10.060405731201172,2002-05-31
9.866169929504395,2002-06-03
9.786482810974121,2002-06-04
9.866169929504395,2002-06-05
9.647028923034668,2002-06-06
9.40298843383789,2002-06-07
9.3980131149292,2002-06-10
9.119111061096191,2002-06-11
9.084247589111328,2002-06-12
8.885028839111328,2002-06-13
8.606132507324219,2002-06-14
8.810321807861328,2002-06-17
8.640989303588867,2002-06-18
8.172832489013672,2002-06-19
8.157892227172852,2002-06-20
8.003501892089844,2002-06-21
8.073225975036621,2002-06-24
8.078206062316895,2002-06-25
7.918831825256348,2002-06-26
8.068243026733398,2002-06-27
8.192754745483398,2002-06-28
8.162875175476074,2002-07-01
7.649890899658203,2002-07-02
7.301264762878418,2002-07-03
7.854088306427002,2002-07-05
7.749500274658203,2002-07-08
7.301264762878418,2002-07-09
7.052242279052734,2002-07-10
6.9675774574279785,2002-07-11
6.8580098152160645,2002-07-12
6.574124813079834,2002-07-15
6.813185214996338,2002-07-16
7.400872230529785,2002-07-17
7.694713592529297,2002-07-18
7.062203884124756,2002-07-19
7.176753044128418,2002-07-22
7.171773910522461,2002-07-23
7.286322593688965,2002-07-24
7.321186542510986,2002-07-25
7.321186542510986,2002-07-26
8.128008842468262,2002-07-29
7.610047817230225,2002-07-30
7.540323257446289,2002-07-31
6.673737525939941,2002-08-01
6.534283638000488,2002-08-02
5.7772603034973145,2002-08-05
6.235457897186279,2002-08-06
6.225498676300049,2002-08-07
6.429694175720215,2002-08-08
6.350009441375732,2002-08-09
6.200595378875732,2002-08-12
5.976477146148682,2002-08-13
6.175696849822998,2002-08-14
6.763380527496338,2002-08-15
6.574124813079834,2002-08-16
7.121967792510986,2002-08-19
7.351067066192627,2002-08-20
7.346087455749512,2002-08-21
7.495500087738037,2002-08-22
7.450675964355469,2002-08-23
7.5702009201049805,2002-08-26
7.301264762878418,2002-08-27
7.054361343383789,2002-08-28
7.054361343383789,2002-08-29
7.054361343383789,2002-08-30
6.31365442276001,2002-09-03
6.404350280761719,2002-09-04
6.187681198120117,2002-09-05
6.49505090713501,2002-09-06
6.4698567390441895,2002-09-09
6.389235973358154,2002-09-10
6.359002590179443,2002-09-11
6.046596527099609,2002-09-12
5.960935115814209,2002-09-13
5.870236396789551,2002-09-16
5.719072341918945,2002-09-17
5.492323875427246,2002-09-18
5.119449138641357,2002-09-19
5.230306148529053,2002-09-20
4.802004814147949,2002-09-23
4.746574878692627,2002-09-24
5.058982849121094,2002-09-25
5.179917812347412,2002-09-26
5.154722213745117,2002-09-27
4.877589225769043,2002-09-30
5.089217662811279,2002-10-01
4.877589225769043,2002-10-02
4.711305618286133,2002-10-03
4.509750843048096,2002-10-04
4.363626956939697,2002-10-07
4.30819845199585,2002-10-08
4.020986080169678,2002-10-09
4.267886638641357,2002-10-10
4.640761375427246,2002-10-11
4.721381664276123,2002-10-14
5.351235389709473,2002-10-15
5.114409446716309,2002-10-16
5.542712211608887,2002-10-17
5.567907333374023,2002-10-18
5.834966659545898,2002-10-21
5.744263648986816,2002-10-22
5.48728609085083,2002-10-23
5.845038414001465,2002-10-24
6.112097263336182,2002-10-25
6.570634365081787,2002-10-28
6.348921298980713,2002-10-29
6.308616638183594,2002-10-30
6.2985382080078125,2002-10-31
6.3791584968566895,2002-11-01
6.585750579833984,2002-11-04
6.550476551055908,2002-11-05
6.953586578369141,2002-11-06
6.711720943450928,2002-11-07
6.6008687019348145,2002-11-08
6.28845739364624,2002-11-11
6.449699401855469,2002-11-12
6.263263702392578,2002-11-13
6.5756707191467285,2002-11-14
6.802420616149902,2002-11-15
6.9233503341674805,2002-11-18
6.686525821685791,2002-11-19
6.903198719024658,2002-11-20
7.48769998550415,2002-11-21
7.497777462005615,2002-11-22
7.4070820808410645,2002-11-25
6.867925643920898,2002-11-26
7.3314948081970215,2002-11-27
7.341572284698486,2002-11-29
7.583439826965332,2002-12-02
7.376846790313721,2002-12-03
7.402039051055908,2002-12-04
7.019091606140137,2002-12-05
6.872961521148682,2002-12-06
6.7167582511901855,2002-12-09
6.580711364746094,2002-12-10
6.862887859344482,2002-12-11
7.099706649780273,2002-12-12
6.479933261871338,2002-12-13
7.003971099853516,2002-12-16
6.6966047286987305,2002-12-17
6.303576946258545,2002-12-18
6.243112087249756,2002-12-19
6.6008687019348145,2002-12-20
6.2985382080078125,2002-12-23
6.409391403198242,2002-12-24
6.318690776824951,2002-12-26
6.152411937713623,2002-12-27
6.212874412536621,2002-12-30
6.348921298980713,2002-12-31
6.686525821685791,2003-01-02
6.621022701263428,2003-01-03
6.822573661804199,2003-01-06
6.752030372619629,2003-01-07
6.424509525299072,2003-01-08
6.666372776031494,2003-01-09
6.757068157196045,2003-01-10
6.777227878570557,2003-01-13
6.797380447387695,2003-01-14
6.726835250854492,2003-01-15
6.7167582511901855,2003-01-16
6.5252861976623535,2003-01-17
6.091944217681885,2003-01-21
5.991168022155762,2003-01-22
5.774496555328369,2003-01-23
5.960935115814209,2003-01-24
5.431856632232666,2003-01-27
5.719072341918945,2003-01-28
5.598139762878418,2003-01-29
5.809770107269287,2003-01-30
5.819850444793701,2003-01-31
6.001247882843018,2003-02-03
5.598139762878418,2003-02-04
5.436896324157715,2003-02-05
5.189994812011719,2003-02-06
5.280692100524902,2003-02-07
5.124489784240723,2003-02-10
5.169837951660156,2003-02-11
4.837275981903076,2003-02-12
4.92293643951416,2003-02-13
4.9078216552734375,2003-02-14
5.043868064880371,2003-02-18
4.887665271759033,2003-02-19
4.9128594398498535,2003-02-20
4.786889553070068,2003-02-21
4.761693477630615,2003-02-24
4.494636535644531,2003-02-25
4.358585834503174,2003-02-26
4.474480152130127,2003-02-27
4.716343879699707,2003-02-28
4.66091775894165,2003-03-03
4.68107271194458,2003-03-04
4.570218563079834,2003-03-05
4.534946918487549,2003-03-06
4.398897647857666,2003-03-07
4.227578639984131,2003-03-10
4.167113304138184,2003-03-11
3.990752696990967,2003-03-12
4.3787431716918945,2003-03-13
4.46440315246582,2003-03-14
5.038829803466797,2003-03-17
5.058982849121094,2003-03-18
5.074100494384766,2003-03-19
4.988440990447998,2003-03-20
5.346197128295898,2003-03-21
4.948129653930664,2003-03-24
5.033788204193115,2003-03-25
4.993479251861572,2003-03-26
4.9078216552734375,2003-03-27
4.761693477630615,2003-03-28
4.605490207672119,2003-03-31
4.686110973358154,2003-04-01
5.180365562438965,2003-04-02
5.097646236419678,2003-04-03
5.164853572845459,2003-04-04
5.335465431213379,2003-04-07
5.309615612030029,2003-04-08
5.325126647949219,2003-04-09
5.19587516784668,2003-04-10
5.2734246253967285,2003-04-11
5.53192663192749,2003-04-14
5.542266845703125,2003-04-15
5.376825332641602,2003-04-16
5.728387832641602,2003-04-17
5.723219394683838,2003-04-21
5.919681072235107,2003-04-22
6.193690776824951,2003-04-23
5.816277980804443,2003-04-24
5.671515941619873,2003-04-25
5.769748687744141,2003-04-28
5.469886779785156,2003-04-29
5.743899345397949,2003-04-30
5.526756286621094,2003-05-01
5.599135875701904,2003-05-02
5.619818687438965,2003-05-05
5.842127323150635,2003-05-06
5.842127323150635,2003-05-07
5.5732855796813965,2003-05-08
5.816277980804443,2003-05-09
5.873147487640381,2003-05-12
5.7387285232543945,2003-05-13
5.857637882232666,2003-05-14
5.997225761413574,2003-05-15
6.3022613525390625,2003-05-16
5.971382141113281,2003-05-19
6.095460414886475,2003-05-20
5.857637882232666,2003-05-21
6.038589954376221,2003-05-22
5.945529460906982,2003-05-23
5.857637882232666,2003-05-27
5.842127323150635,2003-05-28
6.240222930908203,2003-05-29
6.400491714477539,2003-05-30
6.721031665802002,2003-06-02
6.571099281311035,2003-06-03
6.927833080291748,2003-06-04
6.979535102844238,2003-06-05
7.196675777435303,2003-06-06
7.04674768447876,2003-06-09
7.082938194274902,2003-06-10
7.52238655090332,2003-06-11
7.661978721618652,2003-06-12
7.7705488204956055,2003-06-13
7.935988426208496,2003-06-16
8.029048919677734,2003-06-17
7.86877965927124,2003-06-18
7.558574676513672,2003-06-19
7.263886451721191,2003-06-20
7.010555744171143,2003-06-23
7.031235694885254,2003-06-24
7.057084560394287,2003-06-25
7.077764511108398,2003-06-26
7.305245399475098,2003-06-27
7.227695941925049,2003-06-30
7.263886451721191,2003-07-01
7.315584659576416,2003-07-02
7.238036155700684,2003-07-03
7.55340576171875,2003-07-07
7.698170185089111,2003-07-08
7.775716304779053,2003-07-09
7.506872653961182,2003-07-10
7.775716304779053,2003-07-11
7.941156387329102,2003-07-14
7.7705488204956055,2003-07-15
7.724020957946777,2003-07-16
7.331093788146973,2003-07-17
7.532726287841797,2003-07-18
7.284562110900879,2003-07-21
7.232867240905762,2003-07-22
7.305245399475098,2003-07-23
7.444835186004639,2003-07-24
7.5844268798828125,2003-07-25
7.987684726715088,2003-07-28
7.672317028045654,2003-07-29
7.548238754272461,2003-07-30
7.961834907531738,2003-07-31
7.935988426208496,2003-08-01
8.13762092590332,2003-08-04
8.039389610290527,2003-08-05
7.848101615905762,2003-08-06
7.884293079376221,2003-08-07
8.039389610290527,2003-08-08
8.054902076721191,2003-08-11
8.323740005493164,2003-08-12
8.277261734008789,2003-08-13
8.407819747924805,2003-08-14
8.480931282043457,2003-08-15
8.533151626586914,2003-08-18
8.350375175476074,2003-08-19
8.355598449707031,2003-08-20
8.465263366699219,2003-08-21
8.381705284118652,2003-08-22
8.277261734008789,2003-08-25
8.308595657348633,2003-08-26
8.20937442779541,2003-08-27
8.460040092468262,2003-08-28
8.376486778259277,2003-08-29
8.961376190185547,2003-09-02
9.196379661560059,2003-09-03
9.01360034942627,2003-09-04
8.548818588256836,2003-09-05
8.877819061279297,2003-09-08
8.61670970916748,2003-09-09
8.198925971984863,2003-09-10
8.460040092468262,2003-09-11
8.794266700744629,2003-09-12
8.82037353515625,2003-09-15
8.930047035217285,2003-09-16
8.9404878616333,2003-09-17
9.379154205322266,2003-09-18
9.420938491821289,2003-09-19
8.9404878616333,2003-09-22
8.862154006958008,2003-09-23
8.574932098388672,2003-09-24
8.527928352355957,2003-09-25
8.261594772338867,2003-09-26
8.381705284118652,2003-09-29
7.932593822479248,2003-09-30
8.355598449707031,2003-10-01
8.355598449707031,2003-10-02
8.674151420593262,2003-10-03
8.721155166625977,2003-10-06
8.721155166625977,2003-10-07
8.69504165649414,2003-10-08
8.809929847717285,2003-10-09
8.773378372192383,2003-10-10
9.034486770629883,2003-10-13
9.065823554992676,2003-10-14
9.212040901184082,2003-10-15
8.914380073547363,2003-10-16
8.773378372192383,2003-10-17
9.034486770629883,2003-10-20
8.982266426086426,2003-10-21
8.595819473266602,2003-10-22
8.20937442779541,2003-10-23
8.146708488464355,2003-10-24
7.96392822265625,2003-10-27
8.292928695678711,2003-10-28
8.313819885253906,2003-10-29
8.381705284118652,2003-10-30
8.225042343139648,2003-10-31
8.251150131225586,2003-11-03
7.833371639251709,2003-11-04
7.300703048706055,2003-11-05
7.363368034362793,2003-11-06
7.311148166656494,2003-11-07
7.123146057128906,2003-11-10
7.269370079040527,2003-11-11
7.420814514160156,2003-11-12
7.493926525115967,2003-11-13
7.415592670440674,2003-11-14
7.2171502113342285,2003-11-17
7.029143333435059,2003-11-18
7.159702301025391,2003-11-19
6.997808456420898,2003-11-20
6.992590427398682,2003-11-21
7.050034999847412,2003-11-24
7.467813968658447,2003-11-25
7.4782562255859375,2003-11-26
7.43648099899292,2003-11-28
7.520035743713379,2003-12-01
7.196255207061768,2003-12-02
7.070923328399658,2003-12-03
7.060478687286377,2003-12-04
7.086592674255371,2003-12-05
6.820256233215332,2003-12-08
6.506924152374268,2003-12-09
6.632256984710693,2003-12-10
6.835923194885254,2003-12-11
6.794146537780762,2003-12-12
6.820256233215332,2003-12-15
6.940367221832275,2003-12-16
7.008259296417236,2003-12-17
7.326812267303467,2003-12-18
7.3529253005981445,2003-12-19
7.4834771156311035,2003-12-22
7.457367420196533,2003-12-23
7.577479839324951,2003-12-24
7.4834771156311035,2003-12-26
7.702815055847168,2003-12-29
7.556593418121338,2003-12-30
7.697591781616211,2003-12-31
7.728928089141846,2004-01-02
7.969150543212891,2004-01-05
7.99526309967041,2004-01-06
7.969150543212891,2004-01-07
8.460040092468262,2004-01-08
8.334707260131836,2004-01-09
8.47048568725586,2004-01-12
8.47048568725586,2004-01-13
8.674151420593262,2004-01-14
8.742045402526855,2004-01-15
8.4757080078125,2004-01-16
8.580155372619629,2004-01-20
8.663711547851562,2004-01-21
8.4757080078125,2004-01-22
8.261594772338867,2004-01-23
8.225042343139648,2004-01-26
8.350375175476074,2004-01-27
8.094484329223633,2004-01-28
8.037036895751953,2004-01-29
7.812484264373779,2004-01-30
7.8908162117004395,2004-02-02
8.115373611450195,2004-02-03
7.974373817443848,2004-02-04
7.922149181365967,2004-02-05
8.14148235321045,2004-02-06
8.251150131225586,2004-02-09
8.198925971984863,2004-02-10
8.33993148803711,2004-02-11
8.05270767211914,2004-02-12
8.219819068908691,2004-02-13
8.460040092468262,2004-02-17
8.402596473693848,2004-02-18
8.710709571838379,2004-02-19
8.559264183044434,2004-02-20
8.538373947143555,2004-02-23
8.36604118347168,2004-02-24
8.460040092468262,2004-02-25
8.45482063293457,2004-02-26
8.465263366699219,2004-02-27
8.585375785827637,2004-03-01
8.423482894897461,2004-03-02
8.621930122375488,2004-03-03
8.658488273620605,2004-03-04
9.024045944213867,2004-03-05
8.836041450500488,2004-03-08
8.726371765136719,2004-03-09
8.329485893249512,2004-03-10
7.864704608917236,2004-03-11
8.094484329223633,2004-03-12
7.8594841957092285,2004-03-15
7.880372524261475,2004-03-16
8.183263778686523,2004-03-17
7.969150543212891,2004-03-18
8.068373680114746,2004-03-19
7.749814987182617,2004-03-22
7.828148365020752,2004-03-23
7.775927543640137,2004-03-24
8.084040641784668,2004-03-25
7.885594844818115,2004-03-26
7.974373817443848,2004-03-29
7.990038871765137,2004-03-30
8.026113510131836,2004-03-31
8.259522438049316,2004-04-01
8.402748107910156,2004-04-02
8.254219055175781,2004-04-05
8.376221656799316,2004-04-06
8.291349411010742,2004-04-07
8.328481674194336,2004-04-08
8.36031436920166,2004-04-12
8.227693557739258,2004-04-13
7.898796558380127,2004-04-14
7.909403324127197,2004-04-15
8.004897117614746,2004-04-16
7.999587059020996,2004-04-19
7.75556755065918,2004-04-20
7.697214603424072,2004-04-21
7.766179084777832,2004-04-22
7.88818883895874,2004-04-23
7.744961261749268,2004-04-26
7.442584037780762,2004-04-27
7.1985697746276855,2004-04-28
7.19326639175415,2004-04-29
7.097779273986816,2004-04-30
7.140213966369629,2004-05-03
7.161435127258301,2004-05-04
7.1985697746276855,2004-05-05
7.039425373077393,2004-05-06
7.007593631744385,2004-05-07
6.726442813873291,2004-05-10
6.673396110534668,2004-05-11
6.657483100891113,2004-05-12
6.620347023010254,2004-05-13
6.567302227020264,2004-05-14
6.471817493438721,2004-05-17
6.599131107330322,2004-05-18
6.832538604736328,2004-05-19
6.76888370513916,2004-05-20
6.82723331451416,2004-05-21
6.906805515289307,2004-05-24
7.108383655548096,2004-05-25
7.0712504386901855,2004-05-26
7.134914398193359,2004-05-27
7.1985697746276855,2004-05-28
7.161435127258301,2004-06-01
7.246312141418457,2004-06-02
7.214482307434082,2004-06-03
7.230401039123535,2004-06-04
7.447892189025879,2004-06-07
7.378929138183594,2004-06-08
7.267532825469971,2004-06-09
7.262224197387695,2004-06-10
6.996986389160156,2004-06-14
7.20387077331543,2004-06-15
7.2887468338012695,2004-06-16
7.2887468338012695,2004-06-17
7.341795444488525,2004-06-18
7.278141498565674,2004-06-21
7.2728352546691895,2004-06-22
7.225093364715576,2004-06-23
7.19326639175415,2004-06-24
7.320579528808594,2004-06-25
7.341795444488525,2004-06-28
7.251615524291992,2004-06-29
7.373623847961426,2004-06-30
7.3046650886535645,2004-07-01
7.256916522979736,2004-07-02
6.93333101272583,2004-07-06
6.880281448364258,2004-07-07
6.684006690979004,2004-07-08
6.726442813873291,2004-07-09
6.678702354431152,2004-07-12
6.705223560333252,2004-07-13
6.498338222503662,2004-07-14
6.482422351837158,2004-07-15
6.466509819030762,2004-07-16
6.466509819030762,2004-07-19
6.514252662658691,2004-07-20
6.498338222503662,2004-07-21
6.3445024490356445,2004-07-22
6.233104228973389,2004-07-23
6.1057868003845215,2004-07-26
6.004995346069336,2004-07-27
6.079261302947998,2004-07-28
5.633661270141602,2004-07-29
5.585917949676514,2004-07-30
5.575312614440918,2004-08-02
5.458604335784912,2004-08-03
5.442690849304199,2004-08-04
5.288853645324707,2004-08-05
5.251719951629639,2004-08-06
5.203977108001709,2004-08-09
5.304766654968262,2004-08-10
5.294157028198242,2004-08-11
5.2145867347717285,2004-08-12
5.2145867347717285,2004-08-13
5.320680618286133,2004-08-16
5.267632484436035,2004-08-17
5.341899871826172,2004-08-18
5.373728275299072,2004-08-19
5.352509021759033,2004-08-20
5.400251388549805,2004-08-23
5.416168689727783,2004-08-24
5.432082176208496,2004-08-25
5.50104284286499,2004-08-26
5.665491580963135,2004-08-27
5.628357410430908,2004-08-30
5.617748260498047,2004-08-31
5.686709880828857,2004-09-01
5.91481351852417,2004-09-02
5.877680778503418,2004-09-03
5.967862129211426,2004-09-07
5.8246331214904785,2004-09-08
5.623052597045898,2004-09-09
5.798110485076904,2004-09-10
5.835245132446289,2004-09-13
5.787499904632568,2004-09-14
5.898900508880615,2004-09-15
6.211880207061768,2004-09-16
6.1535258293151855,2004-09-17
6.058044910430908,2004-09-20
6.17474889755249,2004-09-21
5.9817705154418945,2004-09-22
5.874855995178223,2004-09-23
5.885549068450928,2004-09-24
5.837436199188232,2004-09-27
5.971080780029297,2004-09-28
5.890893459320068,2004-09-29
5.864165782928467,2004-09-30
6.00849723815918,2004-10-01
6.104722023010254,2004-10-04
6.019190311431885,2004-10-05
6.179561138153076,2004-10-06
6.13679313659668,2004-10-07
6.11006498336792,2004-10-08
6.131447792053223,2004-10-11
5.960386753082275,2004-10-12
5.8802056312561035,2004-10-13
5.78932523727417,2004-10-14
5.912275791168213,2004-10-15
5.848130226135254,2004-10-18
5.773292541503906,2004-10-19
5.730526447296143,2004-10-20
5.78932523727417,2004-10-21
5.5167012214660645,2004-10-22
5.548775672912598,2004-10-25
5.506009101867676,2004-10-26
5.554119110107422,2004-10-27
5.848130226135254,2004-10-28
5.848130226135254,2004-10-29
5.93366003036499,2004-11-01
6.056609630584717,2004-11-02
6.163522720336914,2004-11-03
6.211633682250977,2004-11-04
6.259742259979248,2004-11-05
6.2330193519592285,2004-11-08
6.227670669555664,2004-11-09
6.179561138153076,2004-11-10
6.307854175567627,2004-11-11
6.580483436584473,2004-11-12
6.484259605407715,2004-11-15
6.425456523895264,2004-11-16
6.548407554626465,2004-11-17
6.4949493408203125,2004-11-18
6.655322551727295,2004-11-19
6.6927409172058105,2004-11-22
6.740850925445557,2004-11-23
6.746195316314697,2004-11-24
6.666013240814209,2004-11-26
6.751543998718262,2004-11-29
6.639285564422607,2004-11-30
6.778269290924072,2004-12-01
6.740850925445557,2004-12-02
6.783615589141846,2004-12-03
6.751543998718262,2004-12-06
6.682051181793213,2004-12-07
6.682051181793213,2004-12-08
6.532369136810303,2004-12-09
6.355966567993164,2004-12-10
6.4949493408203125,2004-12-13
6.45753288269043,2004-12-14
6.510987281799316,2004-12-15
6.420112133026123,2004-12-16
6.339931488037109,2004-12-17
6.307854175567627,2004-12-20
6.366658687591553,2004-12-21
6.649977207183838,2004-12-22
6.628595352172852,2004-12-23
6.698085308074951,2004-12-27
6.687394618988037,2004-12-28
6.569789409637451,2004-12-29
6.633939743041992,2004-12-30
6.714127540588379,2004-12-31
6.655322551727295,2005-01-03
6.4949493408203125,2005-01-04
6.548407554626465,2005-01-05
6.591172218322754,2005-01-06
6.756886959075928,2005-01-07
6.666013240814209,2005-01-10
6.6927409172058105,2005-01-11
6.714127540588379,2005-01-12
6.607209205627441,2005-01-13
6.585826873779297,2005-01-14
6.516334056854248,2005-01-18
6.478914260864258,2005-01-19
6.3880391120910645,2005-01-20
6.270437240600586,2005-01-21
6.339931488037109,2005-01-24
6.270437240600586,2005-01-25
6.350620269775391,2005-01-26
6.409420490264893,2005-01-27
6.730161666870117,2005-01-28
7.184539794921875,2005-01-31
7.270068645477295,2005-02-01
7.302144527435303,2005-02-02
7.2273030281066895,2005-02-03
7.32352876663208,2005-02-04
7.221960067749023,2005-02-07
7.403713226318359,2005-02-08
7.334219455718994,2005-02-09
7.489240646362305,2005-02-10
7.494585037231445,2005-02-11
7.510622501373291,2005-02-14
7.473203659057617,2005-02-15
7.350252151489258,2005-02-16
7.334219455718994,2005-02-17
7.334219455718994,2005-02-18
7.120392322540283,2005-02-22
7.061587810516357,2005-02-23
6.981405735015869,2005-02-24
7.232649326324463,2005-02-25
7.045553207397461,2005-02-28
7.376983642578125,2005-03-01
7.360947132110596,2005-03-02
7.296795845031738,2005-03-03
7.515970706939697,2005-03-04
7.457169055938721,2005-03-07
7.339563846588135,2005-03-08
7.312831401824951,2005-03-09
7.350252151489258,2005-03-10
7.334219455718994,2005-03-11
7.302144527435303,2005-03-14
7.296795845031738,2005-03-15
7.339563846588135,2005-03-16
7.307488441467285,2005-03-17
7.286110877990723,2005-03-18
7.254034042358398,2005-03-21
7.008131980895996,2005-03-22
6.762235164642334,2005-03-23
6.778269290924072,2005-03-24
6.788963794708252,2005-03-28
6.794305324554443,2005-03-29
6.983126640319824,2005-03-30
6.8800368309021,2005-03-31
6.977701663970947,2005-04-01
6.955999374389648,2005-04-04
6.955999374389648,2005-04-05
6.955999374389648,2005-04-06
6.961425304412842,2005-04-07
6.863757610321045,2005-04-08
6.9125895500183105,2005-04-11
6.93429708480835,2005-04-12
6.814929962158203,2005-04-13
6.695555686950684,2005-04-14
6.483947277069092,2005-04-15
6.516500473022461,2005-04-18
6.619594573974609,2005-04-19
6.456814289093018,2005-04-20
6.489371299743652,2005-04-21
6.565334796905518,2005-04-22
6.521925926208496,2005-04-25
6.440539836883545,2005-04-26
6.483947277069092,2005-04-27
6.1800971031188965,2005-04-28
6.3482985496521,2005-04-29
6.3482985496521,2005-05-02
6.196375846862793,2005-05-03
6.429688453674316,2005-05-04
6.40255880355835,2005-05-05
6.304893493652344,2005-05-06
6.321171760559082,2005-05-09
6.256059646606445,2005-05-10
6.196375846862793,2005-05-11
6.185521602630615,2005-05-12
6.082428932189941,2005-05-13
6.1800971031188965,2005-05-16
6.250633239746094,2005-05-17
6.272336483001709,2005-05-18
6.4676690101623535,2005-05-19
6.429688453674316,2005-05-20
6.429688453674316,2005-05-23
6.364577293395996,2005-05-24
6.370001316070557,2005-05-25
6.4676690101623535,2005-05-26
6.576188087463379,2005-05-27
6.462242126464844,2005-05-31
6.54905891418457,2005-06-01
6.500222682952881,2005-06-02
6.435114860534668,2005-06-03
6.489371299743652,2005-06-06
6.614166736602783,2005-06-07
6.54905891418457,2005-06-08
6.570759296417236,2005-06-09
6.614166736602783,2005-06-10
6.614166736602783,2005-06-13
6.55990743637085,2005-06-14
6.717260360717773,2005-06-15
6.771518230438232,2005-06-16
6.79865026473999,2005-06-17
6.836626052856445,2005-06-20
6.79865026473999,2005-06-21
6.7769455909729,2005-06-22
6.771518230438232,2005-06-23
6.749814987182617,2005-06-24
6.641297340393066,2005-06-27
6.652148723602295,2005-06-28
6.614166736602783,2005-06-29
6.516500473022461,2005-06-30
6.587040901184082,2005-07-01
6.652148723602295,2005-07-05
7.976068496704102,2005-07-06
7.943511009216309,2005-07-07
8.11713981628418,2005-07-08
8.38300895690918,2005-07-11
8.301621437072754,2005-07-12
8.13884449005127,2005-07-13
8.10628890991211,2005-07-14
7.9272332191467285,2005-07-15
8.003198623657227,2005-07-18
8.008623123168945,2005-07-19
7.824141025543213,2005-07-20
7.786163330078125,2005-07-21
7.845844745635986,2005-07-22
7.807863235473633,2005-07-25
7.807863235473633,2005-07-26
7.95436429977417,2005-07-27
8.008623123168945,2005-07-28
7.889251708984375,2005-07-29
8.393860816955566,2005-08-01
8.220230102539062,2005-08-02
8.111714363098145,2005-08-03
7.276126861572266,2005-08-04
7.227293968200684,2005-08-05
7.276126861572266,2005-08-08
7.26527738571167,2005-08-09
7.270698547363281,2005-08-10
7.341236114501953,2005-08-11
7.362940311431885,2005-08-12
7.297831058502197,2005-08-15
7.221868991851807,2005-08-16
7.102498531341553,2005-08-17
7.097071647644043,2005-08-18
7.17846155166626,2005-08-19
7.227293968200684,2005-08-22
7.297831058502197,2005-08-23
7.227293968200684,2005-08-24
7.13505220413208,2005-08-25
7.151334762573242,2005-08-26
7.1838884353637695,2005-08-29
7.124203205108643,2005-08-30
7.248999118804932,2005-08-31
7.308682441711426,2005-09-01
7.308682441711426,2005-09-02
7.438904762268066,2005-09-06
7.447127819061279,2005-09-07
7.62261438369751,2005-09-08
7.62261438369751,2005-09-09
7.50745153427124,2005-09-12
7.430678367614746,2005-09-13
7.425194263458252,2005-09-14
7.447127819061279,2005-09-15
7.480031967163086,2005-09-16
7.4526143074035645,2005-09-19
7.331968307495117,2005-09-20
7.189385890960693,2005-09-21
6.980998516082764,2005-09-22
6.980998516082764,2005-09-23
7.090676307678223,2005-09-26
7.085195064544678,2005-09-27
7.079708099365234,2005-09-28
7.161968231201172,2005-09-29
7.1455159187316895,2005-09-30
7.140031337738037,2005-10-03
7.118097305297852,2005-10-04
7.129064559936523,2005-10-05
6.9974517822265625,2005-10-06
6.9974517822265625,2005-10-07
6.948097229003906,2005-10-10
6.904227256774902,2005-10-11
6.783576488494873,2005-10-12
6.690354824066162,2005-10-13
6.783576488494873,2005-10-14
6.734226226806641,2005-10-17
6.553256034851074,2005-10-18
6.449063301086426,2005-10-19
6.350350379943848,2005-10-20
6.377771854400635,2005-10-21
6.613579750061035,2005-10-24
6.5587382316589355,2005-10-25
6.690354824066162,2005-10-26
6.564220905303955,2005-10-27
6.613579750061035,2005-10-28
6.8713226318359375,2005-10-31
6.937126159667969,2005-11-01
7.079708099365234,2005-11-02
7.304548740386963,2005-11-03
7.370355129241943,2005-11-04
7.326486110687256,2005-11-07
7.3758392333984375,2005-11-08
7.348416328430176,2005-11-09
7.4526143074035645,2005-11-10
7.414225101470947,2005-11-11
7.447127819061279,2005-11-14
7.310032844543457,2005-11-15
7.326486110687256,2005-11-16
7.408743381500244,2005-11-17
7.463583469390869,2005-11-18
7.430678367614746,2005-11-21
7.540355205535889,2005-11-22
7.474552631378174,2005-11-23
7.408743381500244,2005-11-25
7.54584264755249,2005-11-28
7.633581638336182,2005-11-29
7.540355205535889,2005-11-30
7.7213263511657715,2005-12-01
7.874873638153076,2005-12-02
8.06132698059082,2005-12-05
8.198421478271484,2005-12-06
8.105196952819824,2005-12-07
8.116168022155762,2005-12-08
8.187458992004395,2005-12-09
8.23132610321045,2005-12-12
8.269712448120117,2005-12-13
8.308095932006836,2005-12-14
8.214876174926758,2005-12-15
8.521974563598633,2005-12-16
8.571329116821289,2005-12-19
8.70294189453125,2005-12-20
8.565845489501953,2005-12-21
8.582296371459961,2005-12-22
8.571329116821289,2005-12-23
8.511002540588379,2005-12-27
8.53294563293457,2005-12-28
8.46713638305664,2005-12-29
8.439712524414062,2005-12-30
8.70294189453125,2006-01-03
8.834556579589844,2006-01-04
9.114236831665039,2006-01-05
9.284234046936035,2006-01-06
9.2787504196167,2006-01-09
9.22391414642334,2006-01-10
9.377461433410645,2006-01-11
9.432297706604004,2006-01-12
9.410364151000977,2006-01-13
9.361008644104004,2006-01-17
9.169071197509766,2006-01-18
9.33359146118164,2006-01-19
9.629718780517578,2006-01-20
9.761333465576172,2006-01-23
9.936820983886719,2006-01-24
9.947787284851074,2006-01-25
10.090364456176758,2006-01-26
