NEE,Date
0.8847720623016357,1987-07-09
0.8883116841316223,1987-07-10
0.8741549849510193,1987-07-13
0.8741549849510193,1987-07-14
0.867077112197876,1987-07-15
0.867077112197876,1987-07-16
0.8741549849510193,1987-07-17
0.8635377287864685,1987-07-20
0.8529208898544312,1987-07-21
0.8599988222122192,1987-07-22
0.8599988222122192,1987-07-23
0.8599988222122192,1987-07-24
0.867077112197876,1987-07-27
0.8741549849510193,1987-07-28
0.867077112197876,1987-07-29
0.867077112197876,1987-07-30
0.867077112197876,1987-07-31
0.8706156611442566,1987-08-03
0.867077112197876,1987-08-04
0.8635377287864685,1987-08-05
0.8776945471763611,1987-08-06
0.8847720623016357,1987-08-07
0.9024674296379089,1987-08-10
0.9201633930206299,1987-08-11
0.9201633930206299,1987-08-12
0.9343196153640747,1987-08-13
0.9484756588935852,1987-08-14
0.9484756588935852,1987-08-17
0.9449371099472046,1987-08-18
0.9520151615142822,1987-08-19
0.9520151615142822,1987-08-20
0.9520151615142822,1987-08-21
0.9449371099472046,1987-08-24
0.9386078119277954,1987-08-25
0.9242231249809265,1987-08-26
0.9314148426055908,1987-08-27
0.9242231249809265,1987-08-28
0.9314148426055908,1987-08-31
0.9242231249809265,1987-09-01
0.909837543964386,1987-09-02
0.909837543964386,1987-09-03
0.8954532146453857,1987-09-04
0.891857385635376,1987-09-08
0.8666842579841614,1987-09-09
0.8774723410606384,1987-09-10
0.8954532146453857,1987-09-11
0.8882607817649841,1987-09-14
0.8810684084892273,1987-09-15
0.8882607817649841,1987-09-16
0.8810684084892273,1987-09-17
0.8810684084892273,1987-09-18
0.8702797293663025,1987-09-21
0.8882607817649841,1987-09-22
0.8882607817649841,1987-09-23
0.8846649527549744,1987-09-24
0.8810684084892273,1987-09-25
0.8882607817649841,1987-09-28
0.8954532146453857,1987-09-29
0.9062417149543762,1987-09-30
0.917030394077301,1987-10-01
0.909837543964386,1987-10-02
0.9026458263397217,1987-10-05
0.8882607817649841,1987-10-06
0.8990493416786194,1987-10-07
0.8954532146453857,1987-10-08
0.8954532146453857,1987-10-09
0.8954532146453857,1987-10-12
0.9386078119277954,1987-10-13
0.9314148426055908,1987-10-14
0.9242231249809265,1987-10-15
0.9134342074394226,1987-10-16
0.7587975263595581,1987-10-19
0.848703145980835,1987-10-20
0.8630875945091248,1987-10-21
0.8522987961769104,1987-10-22
0.8846649527549744,1987-10-23
0.848703145980835,1987-10-26
0.8558946251869202,1987-10-27
0.8558946251869202,1987-10-28
0.8630875945091248,1987-10-29
0.8702797293663025,1987-10-30
0.8774723410606384,1987-11-02
0.87387615442276,1987-11-03
0.87387615442276,1987-11-04
0.8882607817649841,1987-11-05
0.891857385635376,1987-11-06
0.87387615442276,1987-11-09
0.8846649527549744,1987-11-10
0.8810684084892273,1987-11-11
0.8882607817649841,1987-11-12
0.8810684084892273,1987-11-13
0.891857385635376,1987-11-16
0.8882607817649841,1987-11-17
0.8882607817649841,1987-11-18
0.8774723410606384,1987-11-19
0.87387615442276,1987-11-20
0.871094822883606,1987-11-23
0.8674343824386597,1987-11-24
0.8564544320106506,1987-11-25
0.8564544320106506,1987-11-27
0.8527939915657043,1987-11-30
0.8527939915657043,1987-12-01
0.8527939915657043,1987-12-02
0.8271734118461609,1987-12-03
0.8344936966896057,1987-12-04
0.8381540179252625,1987-12-07
0.8344936966896057,1987-12-08
0.8344936966896057,1987-12-09
0.8198537230491638,1987-12-10
0.8235132694244385,1987-12-11
0.8344936966896057,1987-12-14
0.8454738855361938,1987-12-15
0.8344936966896057,1987-12-16
0.8235132694244385,1987-12-17
0.8344936966896057,1987-12-18
0.8344936966896057,1987-12-21
0.8344936966896057,1987-12-22
0.8381540179252625,1987-12-23
0.8381540179252625,1987-12-24
0.8308338522911072,1987-12-28
0.8235132694244385,1987-12-29
0.8344936966896057,1987-12-30
0.8381540179252625,1987-12-31
0.8564544320106506,1988-01-04
0.8747542500495911,1988-01-05
0.8674343824386597,1988-01-06
0.871094822883606,1988-01-07
0.8637745380401611,1988-01-08
0.8674343824386597,1988-01-11
0.8527939915657043,1988-01-12
0.8454738855361938,1988-01-13
0.8527939915657043,1988-01-14
0.8674343824386597,1988-01-15
0.8637745380401611,1988-01-18
0.871094822883606,1988-01-19
0.8637745380401611,1988-01-20
0.8674343824386597,1988-01-21
0.8820746541023254,1988-01-22
0.9040351510047913,1988-01-25
0.9003748893737793,1988-01-26
0.9003748893737793,1988-01-27
0.9186752438545227,1988-01-28
0.933315634727478,1988-01-29
0.9369754195213318,1988-02-01
0.9369754195213318,1988-02-02
0.9223352670669556,1988-02-03
0.9186752438545227,1988-02-04
0.9223352670669556,1988-02-05
0.9113547801971436,1988-02-08
0.9076954126358032,1988-02-09
0.9150151014328003,1988-02-10
0.9113547801971436,1988-02-11
0.9113547801971436,1988-02-12
0.9113547801971436,1988-02-16
0.9040351510047913,1988-02-17
0.9040351510047913,1988-02-18
0.9113547801971436,1988-02-19
0.9296549558639526,1988-02-22
0.933315634727478,1988-02-23
0.9296549558639526,1988-02-24
0.9186752438545227,1988-02-25
0.9223352670669556,1988-02-26
0.9195060133934021,1988-02-29
0.9120610356330872,1988-03-01
0.9083381295204163,1988-03-02
0.9083381295204163,1988-03-03
0.9046154618263245,1988-03-04
0.9008927345275879,1988-03-07
0.9008927345275879,1988-03-08
0.8860021829605103,1988-03-09
0.8785560727119446,1988-03-10
0.871111273765564,1988-03-11
0.8748339414596558,1988-03-14
0.8822792172431946,1988-03-15
0.8897242546081543,1988-03-16
0.89344722032547,1988-03-17
0.8897242546081543,1988-03-18
0.8822792172431946,1988-03-21
0.8785560727119446,1988-03-22
0.8748339414596558,1988-03-23
0.8636649250984192,1988-03-24
0.8562199473381042,1988-03-25
0.8562199473381042,1988-03-28
0.8636649250984192,1988-03-29
0.8636649250984192,1988-03-30
0.8636649250984192,1988-03-31
0.8524975776672363,1988-04-04
0.8599427938461304,1988-04-05
0.8785560727119446,1988-04-06
0.8860021829605103,1988-04-07
0.8822792172431946,1988-04-08
0.8897242546081543,1988-04-11
0.8860021829605103,1988-04-12
0.89344722032547,1988-04-13
0.8673883676528931,1988-04-14
0.8562199473381042,1988-04-15
0.8413288593292236,1988-04-18
0.8376064896583557,1988-04-19
0.8301610946655273,1988-04-20
0.8264387845993042,1988-04-21
0.8413288593292236,1988-04-22
0.8524975776672363,1988-04-25
0.848774254322052,1988-04-26
0.8524975776672363,1988-04-27
0.8599427938461304,1988-04-28
0.8562199473381042,1988-04-29
0.8636649250984192,1988-05-02
0.871111273765564,1988-05-03
0.8748339414596558,1988-05-04
0.8636649250984192,1988-05-05
0.8562199473381042,1988-05-06
0.8562199473381042,1988-05-09
0.8673883676528931,1988-05-10
0.8636649250984192,1988-05-11
0.8636649250984192,1988-05-12
0.8822792172431946,1988-05-13
0.8822792172431946,1988-05-16
0.8748339414596558,1988-05-17
0.871111273765564,1988-05-18
0.8748339414596558,1988-05-19
0.8748339414596558,1988-05-20
0.8649696707725525,1988-05-23
0.8839384913444519,1988-05-24
0.8801443576812744,1988-05-25
0.8877322673797607,1988-05-26
0.8915260434150696,1988-05-27
0.9294638633728027,1988-05-31
0.944637656211853,1988-06-01
0.9370507597923279,1988-06-02
0.944637656211853,1988-06-03
0.9370507597923279,1988-06-06
0.9294638633728027,1988-06-07
0.9294638633728027,1988-06-08
0.9256699085235596,1988-06-09
0.9256699085235596,1988-06-10
0.9332571029663086,1988-06-13
0.9370507597923279,1988-06-14
0.9408451318740845,1988-06-15
0.9256699085235596,1988-06-16
0.9370507597923279,1988-06-17
0.9332571029663086,1988-06-20
0.9370507597923279,1988-06-21
0.944637656211853,1988-06-22
0.944637656211853,1988-06-23
0.9408451318740845,1988-06-24
0.9256699085235596,1988-06-27
0.9332571029663086,1988-06-28
0.9256699085235596,1988-06-29
0.9256699085235596,1988-06-30
0.9256699085235596,1988-07-01
0.9218763113021851,1988-07-05
0.9256699085235596,1988-07-06
0.9256699085235596,1988-07-07
0.9142881035804749,1988-07-08
0.9180821776390076,1988-07-11
0.9067006707191467,1988-07-12
0.9142881035804749,1988-07-13
0.9142881035804749,1988-07-14
0.9142881035804749,1988-07-15
0.9104948043823242,1988-07-18
0.9029077291488647,1988-07-19
0.9067006707191467,1988-07-20
0.8953201174736023,1988-07-21
0.8877322673797607,1988-07-22
0.8915260434150696,1988-07-25
0.8991139531135559,1988-07-26
0.8953201174736023,1988-07-27
0.9067006707191467,1988-07-28
0.9218763113021851,1988-07-29
0.9180821776390076,1988-08-01
0.9218763113021851,1988-08-02
0.9218763113021851,1988-08-03
0.9180821776390076,1988-08-04
0.9180821776390076,1988-08-05
0.9104948043823242,1988-08-08
0.9067006707191467,1988-08-09
0.8991139531135559,1988-08-10
0.9104948043823242,1988-08-11
0.9067006707191467,1988-08-12
0.8915260434150696,1988-08-15
0.8991139531135559,1988-08-16
0.8991139531135559,1988-08-17
0.9029077291488647,1988-08-18
0.9104948043823242,1988-08-19
0.9081756472587585,1988-08-22
0.9159053564071655,1988-08-23
0.9159053564071655,1988-08-24
0.9159053564071655,1988-08-25
0.9236342310905457,1988-08-26
0.9274987578392029,1988-08-29
0.9313637018203735,1988-08-30
0.9236342310905457,1988-08-31
0.9159053564071655,1988-09-01
0.939092755317688,1988-09-02
0.9429570436477661,1988-09-06
0.9468215107917786,1988-09-07
0.9429570436477661,1988-09-08
0.939092755317688,1988-09-09
0.9352282285690308,1988-09-12
0.9313637018203735,1988-09-13
0.939092755317688,1988-09-14
0.950685977935791,1988-09-15
0.9622803926467896,1988-09-16
0.9468215107917786,1988-09-19
0.9584154486656189,1988-09-20
0.9429570436477661,1988-09-21
0.9468215107917786,1988-09-22
0.9429570436477661,1988-09-23
0.9429570436477661,1988-09-26
0.9468215107917786,1988-09-27
0.9545507431030273,1988-09-28
0.9622803926467896,1988-09-29
0.9661442041397095,1988-09-30
0.9584154486656189,1988-10-03
0.950685977935791,1988-10-04
0.9545507431030273,1988-10-05
0.9622803926467896,1988-10-06
0.9816028475761414,1988-10-07
0.9816028475761414,1988-10-10
0.9854679703712463,1988-10-11
0.9738738536834717,1988-10-12
0.9738738536834717,1988-10-13
0.9777381420135498,1988-10-14
0.9777381420135498,1988-10-17
0.9777381420135498,1988-10-18
0.9661442041397095,1988-10-19
0.9700090289115906,1988-10-20
0.9738738536834717,1988-10-21
0.9700090289115906,1988-10-24
0.9777381420135498,1988-10-25
0.9738738536834717,1988-10-26
0.9700090289115906,1988-10-27
0.9738738536834717,1988-10-28
0.9738738536834717,1988-10-31
0.9777381420135498,1988-11-01
0.9777381420135498,1988-11-02
0.989332377910614,1988-11-03
0.9738738536834717,1988-11-04
0.9661442041397095,1988-11-07
0.9700090289115906,1988-11-08
0.9661442041397095,1988-11-09
0.9622803926467896,1988-11-10
0.9429570436477661,1988-11-11
0.950685977935791,1988-11-14
0.950685977935791,1988-11-15
0.950685977935791,1988-11-16
0.950685977935791,1988-11-17
0.9584154486656189,1988-11-18
0.948186457157135,1988-11-21
0.9521207213401794,1988-11-22
0.9599887132644653,1988-11-23
0.9599887132644653,1988-11-25
0.9639233946800232,1988-11-28
0.9639233946800232,1988-11-29
0.9599887132644653,1988-11-30
0.9639233946800232,1988-12-01
0.9678575992584229,1988-12-02
0.9757269024848938,1988-12-05
0.9914641380310059,1988-12-06
0.9914641380310059,1988-12-07
0.9953984618186951,1988-12-08
0.9953984618186951,1988-12-09
0.9914641380310059,1988-12-12
0.9875301122665405,1988-12-13
0.9875301122665405,1988-12-14
0.9914641380310059,1988-12-15
0.9953984618186951,1988-12-16
0.9914641380310059,1988-12-19
0.9953984618186951,1988-12-20
0.9953984618186951,1988-12-21
0.9914641380310059,1988-12-22
0.9875301122665405,1988-12-23
0.9875301122665405,1988-12-27
0.9796612858772278,1988-12-28
0.9953984618186951,1988-12-29
0.9796612858772278,1988-12-30
0.9639233946800232,1989-01-03
0.9757269024848938,1989-01-04
0.9717920422554016,1989-01-05
0.9717920422554016,1989-01-06
0.9835953712463379,1989-01-09
0.9875301122665405,1989-01-10
0.9875301122665405,1989-01-11
0.9875301122665405,1989-01-12
0.9835953712463379,1989-01-13
0.9835953712463379,1989-01-16
0.9796612858772278,1989-01-17
0.9835953712463379,1989-01-18
0.9875301122665405,1989-01-19
0.9875301122665405,1989-01-20
0.9835953712463379,1989-01-23
0.9914641380310059,1989-01-24
0.9875301122665405,1989-01-25
0.9875301122665405,1989-01-26
0.9835953712463379,1989-01-27
0.9875301122665405,1989-01-30
0.9914641380310059,1989-01-31
0.9875301122665405,1989-02-01
0.9914641380310059,1989-02-02
0.9914641380310059,1989-02-03
0.9875301122665405,1989-02-06
0.9953984618186951,1989-02-07
0.9914641380310059,1989-02-08
0.9875301122665405,1989-02-09
0.9757269024848938,1989-02-10
0.9796612858772278,1989-02-13
0.9835953712463379,1989-02-14
0.9875301122665405,1989-02-15
0.9914641380310059,1989-02-16
0.9890614151954651,1989-02-17
0.9730446338653564,1989-02-21
0.9690404534339905,1989-02-22
0.9730446338653564,1989-02-23
0.9610315561294556,1989-02-24
0.9570271372795105,1989-02-27
0.9570271372795105,1989-02-28
0.9490187764167786,1989-03-01
0.9570271372795105,1989-03-02
0.9610315561294556,1989-03-03
0.9690404534339905,1989-03-06
0.9690404534339905,1989-03-07
0.9610315561294556,1989-03-08
0.9530231356620789,1989-03-09
0.9490187764167786,1989-03-10
0.9610315561294556,1989-03-13
0.9570271372795105,1989-03-14
0.965036153793335,1989-03-15
0.9610315561294556,1989-03-16
0.9410098791122437,1989-03-17
0.9410098791122437,1989-03-20
0.9410098791122437,1989-03-21
0.9450143575668335,1989-03-22
0.9330017566680908,1989-03-23
0.9450143575668335,1989-03-27
0.9410098791122437,1989-03-28
0.9450143575668335,1989-03-29
0.9450143575668335,1989-03-30
0.9530231356620789,1989-03-31
0.9490187764167786,1989-04-03
0.9410098791122437,1989-04-04
0.9410098791122437,1989-04-05
0.9410098791122437,1989-04-06
0.9450143575668335,1989-04-07
0.9490187764167786,1989-04-10
0.9490187764167786,1989-04-11
0.9530231356620789,1989-04-12
0.9450143575668335,1989-04-13
0.9530231356620789,1989-04-14
0.965036153793335,1989-04-17
0.9730446338653564,1989-04-18
0.9730446338653564,1989-04-19
0.9690404534339905,1989-04-20
0.9810529947280884,1989-04-21
0.9770485758781433,1989-04-24
0.965036153793335,1989-04-25
0.9570271372795105,1989-04-26
0.9730446338653564,1989-04-27
0.9810529947280884,1989-04-28
0.9850573539733887,1989-05-01
0.9810529947280884,1989-05-02
0.9810529947280884,1989-05-03
0.9770485758781433,1989-05-04
0.9770485758781433,1989-05-05
0.9770485758781433,1989-05-08
0.9770485758781433,1989-05-09
0.9770485758781433,1989-05-10
0.9770485758781433,1989-05-11
1.0010744333267212,1989-05-12
1.0090831518173218,1989-05-15
1.011366844177246,1989-05-16
1.0195231437683105,1989-05-17
1.0276795625686646,1989-05-18
1.0276795625686646,1989-05-19
1.0317569971084595,1989-05-22
1.0317569971084595,1989-05-23
1.0236010551452637,1989-05-24
1.011366844177246,1989-05-25
1.0154451131820679,1989-05-26
1.003210425376892,1989-05-30
1.0195231437683105,1989-05-31
1.0195231437683105,1989-06-01
1.011366844177246,1989-06-02
1.003210425376892,1989-06-05
1.003210425376892,1989-06-06
1.003210425376892,1989-06-07
1.0154451131820679,1989-06-08
1.0236010551452637,1989-06-09
1.0154451131820679,1989-06-12
1.0154451131820679,1989-06-13
1.011366844177246,1989-06-14
1.0195231437683105,1989-06-15
1.011366844177246,1989-06-16
1.0195231437683105,1989-06-19
1.0154451131820679,1989-06-20
1.0195231437683105,1989-06-21
1.0072890520095825,1989-06-22
1.0072890520095825,1989-06-23
1.0072890520095825,1989-06-26
1.0154451131820679,1989-06-27
1.0154451131820679,1989-06-28
1.0072890520095825,1989-06-29
1.0072890520095825,1989-06-30
1.0072890520095825,1989-07-03
1.011366844177246,1989-07-05
1.0154451131820679,1989-07-06
1.0236010551452637,1989-07-07
1.0276795625686646,1989-07-10
1.039913296699524,1989-07-11
1.0521475076675415,1989-07-12
1.0439919233322144,1989-07-13
1.03583562374115,1989-07-14
1.039913296699524,1989-07-17
1.0317569971084595,1989-07-18
1.039913296699524,1989-07-19
1.0317569971084595,1989-07-20
1.0480695962905884,1989-07-21
1.0521475076675415,1989-07-24
1.0643821954727173,1989-07-25
1.0643821954727173,1989-07-26
1.0684601068496704,1989-07-27
1.0684601068496704,1989-07-28
1.072538137435913,1989-07-31
1.0766164064407349,1989-08-01
1.0684601068496704,1989-08-02
1.0643821954727173,1989-08-03
1.0603041648864746,1989-08-04
1.072538137435913,1989-08-07
1.0684601068496704,1989-08-08
1.072538137435913,1989-08-09
1.0684601068496704,1989-08-10
1.0643821954727173,1989-08-11
1.0643821954727173,1989-08-14
1.0643821954727173,1989-08-15
1.0562256574630737,1989-08-16
1.0603041648864746,1989-08-17
1.0643821954727173,1989-08-18
1.03583562374115,1989-08-21
1.0480695962905884,1989-08-22
1.0603041648864746,1989-08-23
1.0603041648864746,1989-08-24
1.0521475076675415,1989-08-25
1.0544732809066772,1989-08-28
1.046169638633728,1989-08-29
1.0420180559158325,1989-08-30
1.046169638633728,1989-08-31
1.0544732809066772,1989-09-01
1.046169638633728,1989-09-05
1.0378669500350952,1989-09-06
1.0337152481079102,1989-09-07
1.0378669500350952,1989-09-08
1.0378669500350952,1989-09-11
1.0337152481079102,1989-09-12
1.0378669500350952,1989-09-13
1.0295640230178833,1989-09-14
1.0420180559158325,1989-09-15
1.0544732809066772,1989-09-18
1.06277596950531,1989-09-19
1.06277596950531,1989-09-20
1.0752296447753906,1989-09-21
1.0710781812667847,1989-09-22
1.06277596950531,1989-09-25
1.0586243867874146,1989-09-26
1.0544732809066772,1989-09-27
1.0544732809066772,1989-09-28
1.050321102142334,1989-09-29
1.0586243867874146,1989-10-02
1.06277596950531,1989-10-03
1.06277596950531,1989-10-04
1.06277596950531,1989-10-05
1.0586243867874146,1989-10-06
1.06277596950531,1989-10-09
1.0586243867874146,1989-10-10
1.06277596950531,1989-10-11
1.0669269561767578,1989-10-12
1.0710781812667847,1989-10-13
1.0876842737197876,1989-10-16
1.0876842737197876,1989-10-17
1.0835329294204712,1989-10-18
1.0918363332748413,1989-10-19
1.0876842737197876,1989-10-20
1.1001392602920532,1989-10-23
1.0918363332748413,1989-10-24
1.095987319946289,1989-10-25
1.0918363332748413,1989-10-26
1.095987319946289,1989-10-27
1.095987319946289,1989-10-30
1.1084425449371338,1989-10-31
1.1291989088058472,1989-11-01
1.1208961009979248,1989-11-02
1.1167445182800293,1989-11-03
1.1042901277542114,1989-11-06
1.1167445182800293,1989-11-07
1.137501835823059,1989-11-08
1.137501835823059,1989-11-09
1.137501835823059,1989-11-10
1.1458051204681396,1989-11-13
1.1416534185409546,1989-11-14
1.1458051204681396,1989-11-15
1.1416534185409546,1989-11-16
1.1291989088058472,1989-11-17
1.1167445182800293,1989-11-20
1.1208961009979248,1989-11-21
1.1291989088058472,1989-11-22
1.1250483989715576,1989-11-24
1.1291989088058472,1989-11-27
1.135785698890686,1989-11-28
1.135785698890686,1989-11-29
1.1400078535079956,1989-11-30
1.1442301273345947,1989-12-01
1.1315635442733765,1989-12-04
1.135785698890686,1989-12-05
1.148452639579773,1989-12-06
1.1442301273345947,1989-12-07
1.148452639579773,1989-12-08
1.1442301273345947,1989-12-11
1.1568970680236816,1989-12-12
1.1653419733047485,1989-12-13
1.1653419733047485,1989-12-14
1.1822309494018555,1989-12-15
1.1991199254989624,1989-12-18
1.1991199254989624,1989-12-19
1.2075642347335815,1989-12-20
1.2413426637649536,1989-12-21
1.2328972816467285,1989-12-22
1.237120270729065,1989-12-26
1.237120270729065,1989-12-27
1.2202314138412476,1989-12-28
1.2286754846572876,1989-12-29
1.2328972816467285,1990-01-02
1.216009259223938,1990-01-03
1.1864527463912964,1990-01-04
1.1695642471313477,1990-01-05
1.148452639579773,1990-01-08
1.135785698890686,1990-01-09
1.1442301273345947,1990-01-10
1.152674674987793,1990-01-11
1.127341389656067,1990-01-12
1.135785698890686,1990-01-15
1.152674674987793,1990-01-16
1.1568970680236816,1990-01-17
1.1611191034317017,1990-01-18
1.1611191034317017,1990-01-19
1.1400078535079956,1990-01-22
1.148452639579773,1990-01-23
1.1442301273345947,1990-01-24
1.1400078535079956,1990-01-25
1.1442301273345947,1990-01-26
1.1442301273345947,1990-01-29
1.135785698890686,1990-01-30
1.148452639579773,1990-01-31
1.1400078535079956,1990-02-01
1.1400078535079956,1990-02-02
1.1315635442733765,1990-02-05
1.1400078535079956,1990-02-06
1.1611191034317017,1990-02-07
1.1400078535079956,1990-02-08
1.1442301273345947,1990-02-09
1.1400078535079956,1990-02-12
1.148452639579773,1990-02-13
1.1568970680236816,1990-02-14
1.148452639579773,1990-02-15
1.152674674987793,1990-02-16
1.127341389656067,1990-02-20
1.1315635442733765,1990-02-21
1.1167879104614258,1990-02-22
1.1167879104614258,1990-02-23
1.129673957824707,1990-02-26
1.121083378791809,1990-02-27
1.129673957824707,1990-02-28
1.1382639408111572,1990-03-01
1.1468554735183716,1990-03-02
1.1339690685272217,1990-03-05
1.1382639408111572,1990-03-06
1.1339690685272217,1990-03-07
1.1339690685272217,1990-03-08
1.1339690685272217,1990-03-09
1.142559289932251,1990-03-12
1.1339690685272217,1990-03-13
1.142559289932251,1990-03-14
1.1382639408111572,1990-03-15
1.1339690685272217,1990-03-16
1.129673957824707,1990-03-19
1.1253787279129028,1990-03-20
1.1124924421310425,1990-03-21
1.1081960201263428,1990-03-22
1.1081960201263428,1990-03-23
1.1081960201263428,1990-03-26
1.1081960201263428,1990-03-27
1.1167879104614258,1990-03-28
1.1081960201263428,1990-03-29
1.1039018630981445,1990-03-30
1.0996065139770508,1990-04-02
1.1039018630981445,1990-04-03
1.1081960201263428,1990-04-04
1.0953108072280884,1990-04-05
1.1039018630981445,1990-04-06
1.1039018630981445,1990-04-09
1.0910152196884155,1990-04-10
1.1081960201263428,1990-04-11
1.1039018630981445,1990-04-12
1.0996065139770508,1990-04-16
1.0996065139770508,1990-04-17
1.0910152196884155,1990-04-18
1.0824248790740967,1990-04-19
1.0566532611846924,1990-04-20
1.0480618476867676,1990-04-23
1.0566532611846924,1990-04-24
1.0523574352264404,1990-04-25
1.043766736984253,1990-04-26
1.026585578918457,1990-04-27
1.0222903490066528,1990-04-30
1.043766736984253,1990-05-01
1.0480618476867676,1990-05-02
1.0394713878631592,1990-05-03
1.035176157951355,1990-05-04
1.043766736984253,1990-05-07
1.0738340616226196,1990-05-08
1.0781296491622925,1990-05-09
1.0824248790740967,1990-05-10
1.1039018630981445,1990-05-11
1.1124924421310425,1990-05-14
1.1081960201263428,1990-05-15
1.1124924421310425,1990-05-16
1.1124924421310425,1990-05-17
1.1081960201263428,1990-05-18
1.1081960201263428,1990-05-21
1.1081960201263428,1990-05-22
1.1039018630981445,1990-05-23
1.0939252376556396,1990-05-24
1.0851733684539795,1990-05-25
1.0895494222640991,1990-05-29
1.0939252376556396,1990-05-30
1.1070518493652344,1990-05-31
1.1070518493652344,1990-06-01
1.1245548725128174,1990-06-04
1.1245548725128174,1990-06-05
1.1114277839660645,1990-06-06
1.1158033609390259,1990-06-07
1.0983009338378906,1990-06-08
1.1114277839660645,1990-06-11
1.1158033609390259,1990-06-12
1.1070518493652344,1990-06-13
1.1114277839660645,1990-06-14
1.1114277839660645,1990-06-15
1.0895494222640991,1990-06-18
1.0895494222640991,1990-06-19
1.0939252376556396,1990-06-20
1.0939252376556396,1990-06-21
1.0720467567443848,1990-06-22
1.0632953643798828,1990-06-25
1.0589193105697632,1990-06-26
1.0676705837249756,1990-06-27
1.0676705837249756,1990-06-28
1.0720467567443848,1990-06-29
1.0676705837249756,1990-07-02
1.0676705837249756,1990-07-03
1.0589193105697632,1990-07-05
1.0501680374145508,1990-07-06
1.0457922220230103,1990-07-09
1.0370413064956665,1990-07-10
1.0326647758483887,1990-07-11
1.0370413064956665,1990-07-12
1.0414166450500488,1990-07-13
1.0501680374145508,1990-07-16
1.0501680374145508,1990-07-17
1.0414166450500488,1990-07-18
1.0414166450500488,1990-07-19
1.0370413064956665,1990-07-20
1.0370413064956665,1990-07-23
1.0282896757125854,1990-07-24
1.0370413064956665,1990-07-25
1.0370413064956665,1990-07-26
1.0457922220230103,1990-07-27
1.0589193105697632,1990-07-30
1.0720467567443848,1990-07-31
1.0851733684539795,1990-08-01
1.0676705837249756,1990-08-02
1.0501680374145508,1990-08-03
1.0414166450500488,1990-08-06
1.0326647758483887,1990-08-07
1.0370413064956665,1990-08-08
1.0370413064956665,1990-08-09
1.0282896757125854,1990-08-10
1.0282896757125854,1990-08-13
1.0326647758483887,1990-08-14
1.0370413064956665,1990-08-15
1.0282896757125854,1990-08-16
1.0282896757125854,1990-08-17
1.0282896757125854,1990-08-20
1.010787010192871,1990-08-21
0.9976603388786316,1990-08-22
0.9757811427116394,1990-08-23
0.9714056253433228,1990-08-24
0.9790953397750854,1990-08-27
0.9835662245750427,1990-08-28
0.9835662245750427,1990-08-29
0.9701538681983948,1990-08-30
0.9746246933937073,1990-08-31
0.9746246933937073,1990-09-04
0.9835662245750427,1990-09-05
0.9790953397750854,1990-09-06
0.9790953397750854,1990-09-07
0.9701538681983948,1990-09-10
0.9746246933937073,1990-09-11
0.965682864189148,1990-09-12
0.9477995038032532,1990-09-13
0.9522707462310791,1990-09-14
0.9612114429473877,1990-09-17
0.9790953397750854,1990-09-18
0.9835662245750427,1990-09-19
0.9790953397750854,1990-09-20
0.9880363941192627,1990-09-21
0.9835662245750427,1990-09-24
0.9880363941192627,1990-09-25
0.9835662245750427,1990-09-26
0.9835662245750427,1990-09-27
0.9880363941192627,1990-09-28
1.032744288444519,1990-10-01
1.032744288444519,1990-10-02
1.0148612260818481,1990-10-03
1.0416860580444336,1990-10-04
1.0461561679840088,1990-10-05
1.0640395879745483,1990-10-08
1.032744288444519,1990-10-09
1.0282732248306274,1990-10-10
1.0148612260818481,1990-10-11
1.0282732248306274,1990-10-12
1.037214756011963,1990-10-15
1.032744288444519,1990-10-16
1.037214756011963,1990-10-17
1.032744288444519,1990-10-18
1.0238029956817627,1990-10-19
1.032744288444519,1990-10-22
1.0282732248306274,1990-10-23
0.9746246933937073,1990-10-24
0.9790953397750854,1990-10-25
0.9925076961517334,1990-10-26
0.996978223323822,1990-10-29
1.0014485120773315,1990-10-30
1.0014485120773315,1990-10-31
1.0148612260818481,1990-11-01
1.0282732248306274,1990-11-02
1.0238029956817627,1990-11-05
1.0148612260818481,1990-11-06
1.005920171737671,1990-11-07
1.0014485120773315,1990-11-08
1.0014485120773315,1990-11-09
1.0103906393051147,1990-11-12
1.0103906393051147,1990-11-13
0.9925076961517334,1990-11-14
0.9746246933937073,1990-11-15
0.9790953397750854,1990-11-16
0.9701538681983948,1990-11-19
0.9746246933937073,1990-11-20
0.9880363941192627,1990-11-21
0.9835662245750427,1990-11-23
0.9835662245750427,1990-11-26
0.9790953397750854,1990-11-27
0.9880363941192627,1990-11-28
0.9880363941192627,1990-11-29
0.9925076961517334,1990-11-30
1.0140677690505981,1990-12-03
1.0323392152786255,1990-12-04
1.0506105422973633,1990-12-05
1.0414756536483765,1990-12-06
1.0414756536483765,1990-12-07
1.0323392152786255,1990-12-10
1.0414756536483765,1990-12-11
1.0460432767868042,1990-12-12
1.0643144845962524,1990-12-13
1.0597467422485352,1990-12-14
1.0506105422973633,1990-12-17
1.0506105422973633,1990-12-18
1.0597467422485352,1990-12-19
1.0597467422485352,1990-12-20
1.0780175924301147,1990-12-21
1.0688823461532593,1990-12-24
1.0825865268707275,1990-12-26
1.0780175924301147,1990-12-27
1.0643144845962524,1990-12-28
1.0597467422485352,1990-12-31
1.0643144845962524,1991-01-02
