BIDU,Date
22.118999481201172,2009-04-28
22.729000091552734,2009-04-29
23.290000915527344,2009-04-30
23.56100082397461,2009-05-01
24.825000762939453,2009-05-04
24.979999542236328,2009-05-05
25.566999435424805,2009-05-06
24.700000762939453,2009-05-07
24.600000381469727,2009-05-08
23.954999923706055,2009-05-11
24.118000030517578,2009-05-12
23.100000381469727,2009-05-13
23.459999084472656,2009-05-14
23.500999450683594,2009-05-15
24.358999252319336,2009-05-18
24.69700050354004,2009-05-19
24.70400047302246,2009-05-20
24.047000885009766,2009-05-21
23.989999771118164,2009-05-22
24.736000061035156,2009-05-26
25.11199951171875,2009-05-27
25.81999969482422,2009-05-28
26.3799991607666,2009-05-29
28.599000930786133,2009-06-01
27.799999237060547,2009-06-02
28.68600082397461,2009-06-03
29.34000015258789,2009-06-04
30.406999588012695,2009-06-05
30.389999389648438,2009-06-08
30.916000366210938,2009-06-09
29.829999923706055,2009-06-10
30.069000244140625,2009-06-11
28.899999618530273,2009-06-12
29.231000900268555,2009-06-15
28.899999618530273,2009-06-16
29.591999053955078,2009-06-17
29.40399932861328,2009-06-18
29.760000228881836,2009-06-19
27.802000045776367,2009-06-22
27.284000396728516,2009-06-23
28.334999084472656,2009-06-24
29.315000534057617,2009-06-25
30.118000030517578,2009-06-26
29.81800079345703,2009-06-29
30.108999252319336,2009-06-30
29.506999969482422,2009-07-01
28.950000762939453,2009-07-02
28.58099937438965,2009-07-06
27.614999771118164,2009-07-07
27.488000869750977,2009-07-08
28.174999237060547,2009-07-09
28.423999786376953,2009-07-10
29.062999725341797,2009-07-13
29.905000686645508,2009-07-14
31.58099937438965,2009-07-15
32.25,2009-07-16
32.15999984741211,2009-07-17
33.624000549316406,2009-07-20
33.20800018310547,2009-07-21
32.45600128173828,2009-07-22
33.263999938964844,2009-07-23
35.810001373291016,2009-07-24
35.68199920654297,2009-07-27
35.111000061035156,2009-07-28
34.45100021362305,2009-07-29
35.18000030517578,2009-07-30
34.81399917602539,2009-07-31
35.44499969482422,2009-08-03
35.14400100708008,2009-08-04
34.70000076293945,2009-08-05
34.12799835205078,2009-08-06
34.70399856567383,2009-08-07
35.1879997253418,2009-08-10
34.58300018310547,2009-08-11
34.862998962402344,2009-08-12
34.72200012207031,2009-08-13
33.95800018310547,2009-08-14
32.15599822998047,2009-08-17
32.7400016784668,2009-08-18
33.077999114990234,2009-08-19
33.92499923706055,2009-08-20
34.5,2009-08-21
34.5,2009-08-24
34.78200149536133,2009-08-25
34.37200164794922,2009-08-26
34.0099983215332,2009-08-27
33.952999114990234,2009-08-28
33.00600051879883,2009-08-31
31.875999450683594,2009-09-01
32.486000061035156,2009-09-02
32.948001861572266,2009-09-03
34.32699966430664,2009-09-04
35.71500015258789,2009-09-08
36.36000061035156,2009-09-09
37.244998931884766,2009-09-10
36.994998931884766,2009-09-11
37.95000076293945,2009-09-14
39.75299835205078,2009-09-15
40.29100036621094,2009-09-16
39.91899871826172,2009-09-17
39.99800109863281,2009-09-18
40.025001525878906,2009-09-21
39.62900161743164,2009-09-22
39.494998931884766,2009-09-23
39.02299880981445,2009-09-24
38.75600051879883,2009-09-25
39.60499954223633,2009-09-28
39.44200134277344,2009-09-29
39.10499954223633,2009-09-30
37.20199966430664,2009-10-01
37.520999908447266,2009-10-02
38.18899917602539,2009-10-05
40.099998474121094,2009-10-06
41.380001068115234,2009-10-07
41.266998291015625,2009-10-08
42.707000732421875,2009-10-09
41.3489990234375,2009-10-12
40.75,2009-10-13
41.018001556396484,2009-10-14
39.9900016784668,2009-10-15
39.57899856567383,2009-10-16
41.10200119018555,2009-10-19
40.87200164794922,2009-10-20
40.59199905395508,2009-10-21
41.560001373291016,2009-10-22
43.53099822998047,2009-10-23
43.297000885009766,2009-10-26
38.36600112915039,2009-10-27
39.68299865722656,2009-10-28
39.34000015258789,2009-10-29
37.79199981689453,2009-10-30
37.54499816894531,2009-11-02
38.30400085449219,2009-11-03
38.637001037597656,2009-11-04
39.62300109863281,2009-11-05
40.9739990234375,2009-11-06
42.58700180053711,2009-11-09
42.8120002746582,2009-11-10
43.05099868774414,2009-11-11
42.71500015258789,2009-11-12
43.25,2009-11-13
43.832000732421875,2009-11-16
44.150001525878906,2009-11-17
43.512001037597656,2009-11-18
42.80099868774414,2009-11-19
42.75899887084961,2009-11-20
43.900001525878906,2009-11-23
43.55400085449219,2009-11-24
44.21799850463867,2009-11-25
43.97200012207031,2009-11-27
43.374000549316406,2009-11-30
43.55500030517578,2009-12-01
43.47200012207031,2009-12-02
42.78900146484375,2009-12-03
42.53200149536133,2009-12-04
42.099998474121094,2009-12-07
41.88399887084961,2009-12-08
42.645999908447266,2009-12-09
42.231998443603516,2009-12-10
41.810001373291016,2009-12-11
42.45100021362305,2009-12-14
42.400001525878906,2009-12-15
42.625999450683594,2009-12-16
41.58399963378906,2009-12-17
41.439998626708984,2009-12-18
40.737998962402344,2009-12-21
39.88100051879883,2009-12-22
41.41999816894531,2009-12-23
41.5989990234375,2009-12-24
42.42900085449219,2009-12-28
41.9630012512207,2009-12-29
41.62300109863281,2009-12-30
41.12300109863281,2009-12-31
41.00299835205078,2010-01-04
40.59000015258789,2010-01-05
41.25,2010-01-06
40.4630012512207,2010-01-07
40.426998138427734,2010-01-08
40.05699920654297,2010-01-11
38.64899826049805,2010-01-12
43.948001861572266,2010-01-13
46.42300033569336,2010-01-14
46.768001556396484,2010-01-15
44.08399963378906,2010-01-19
43.96699905395508,2010-01-20
43.99700164794922,2010-01-21
41.689998626708984,2010-01-22
41.51599884033203,2010-01-25
41.9379997253418,2010-01-26
42.43600082397461,2010-01-27
41.78499984741211,2010-01-28
41.17100143432617,2010-01-29
42.56800079345703,2010-02-01
42.61800003051758,2010-02-02
44.97800064086914,2010-02-03
44.08599853515625,2010-02-04
44.880001068115234,2010-02-05
44.323001861572266,2010-02-08
43.500999450683594,2010-02-09
48.2130012512207,2010-02-10
48.74599838256836,2010-02-11
48.79999923706055,2010-02-12
48.946998596191406,2010-02-16
48.75199890136719,2010-02-17
49.7599983215332,2010-02-18
50.01499938964844,2010-02-19
50.71500015258789,2010-02-22
50.16999816894531,2010-02-23
50.547000885009766,2010-02-24
50.887001037597656,2010-02-25
51.86800003051758,2010-02-26
52.29100036621094,2010-03-01
51.88800048828125,2010-03-02
51.70199966430664,2010-03-03
52.37799835205078,2010-03-04
52.07500076293945,2010-03-05
53.43299865722656,2010-03-08
53.90999984741211,2010-03-09
54.91699981689453,2010-03-10
55.40999984741211,2010-03-11
55.02399826049805,2010-03-12
57.683998107910156,2010-03-15
57.316001892089844,2010-03-16
56.69499969482422,2010-03-17
56.465999603271484,2010-03-18
56.96500015258789,2010-03-19
57.97200012207031,2010-03-22
59.487998962402344,2010-03-23
60.849998474121094,2010-03-24
59.198001861572266,2010-03-25
59.637001037597656,2010-03-26
60.349998474121094,2010-03-29
59.81999969482422,2010-03-30
59.70000076293945,2010-03-31
60.0,2010-04-01
60.130001068115234,2010-04-05
61.941001892089844,2010-04-06
61.77399826049805,2010-04-07
61.98500061035156,2010-04-08
62.547000885009766,2010-04-09
62.61600112915039,2010-04-12
62.66600036621094,2010-04-13
63.76599884033203,2010-04-14
64.89600372314453,2010-04-15
63.23699951171875,2010-04-16
61.349998474121094,2010-04-19
63.58399963378906,2010-04-20
62.99700164794922,2010-04-21
64.00399780273438,2010-04-22
64.57599639892578,2010-04-23
64.08499908447266,2010-04-26
62.01100158691406,2010-04-27
62.13800048828125,2010-04-28
70.98699951171875,2010-04-29
68.89600372314453,2010-04-30
70.89900207519531,2010-05-03
69.30000305175781,2010-05-04
68.9530029296875,2010-05-05
66.802001953125,2010-05-06
63.94900131225586,2010-05-07
69.47799682617188,2010-05-10
71.41699981689453,2010-05-11
78.20999908447266,2010-05-12
75.63999938964844,2010-05-13
73.9800033569336,2010-05-14
73.18000030517578,2010-05-17
71.56999969482422,2010-05-18
70.12999725341797,2010-05-19
67.58000183105469,2010-05-20
70.8499984741211,2010-05-21
71.0,2010-05-24
69.08000183105469,2010-05-25
67.58999633789062,2010-05-26
73.5,2010-05-27
73.20999908447266,2010-05-28
73.55999755859375,2010-06-01
75.9800033569336,2010-06-02
76.66000366210938,2010-06-03
73.19999694824219,2010-06-04
69.80999755859375,2010-06-07
70.48999786376953,2010-06-08
67.4000015258789,2010-06-09
72.62999725341797,2010-06-10
72.8499984741211,2010-06-11
72.93000030517578,2010-06-14
75.37000274658203,2010-06-15
74.80999755859375,2010-06-16
72.47000122070312,2010-06-17
74.08999633789062,2010-06-18
76.36000061035156,2010-06-21
75.68000030517578,2010-06-22
76.19000244140625,2010-06-23
73.80000305175781,2010-06-24
76.0999984741211,2010-06-25
74.44000244140625,2010-06-28
67.56999969482422,2010-06-29
68.08000183105469,2010-06-30
68.55000305175781,2010-07-01
67.55000305175781,2010-07-02
67.44999694824219,2010-07-06
72.37000274658203,2010-07-07
72.43000030517578,2010-07-08
71.19999694824219,2010-07-09
70.7300033569336,2010-07-12
74.37999725341797,2010-07-13
75.02999877929688,2010-07-14
75.63999938964844,2010-07-15
73.52999877929688,2010-07-16
72.9000015258789,2010-07-19
74.04000091552734,2010-07-20
73.30999755859375,2010-07-21
74.44999694824219,2010-07-22
78.05999755859375,2010-07-23
80.37000274658203,2010-07-26
81.06999969482422,2010-07-27
79.4000015258789,2010-07-28
79.19999694824219,2010-07-29
81.41000366210938,2010-07-30
84.5999984741211,2010-08-02
84.79000091552734,2010-08-03
86.5999984741211,2010-08-04
85.56999969482422,2010-08-05
86.52999877929688,2010-08-06
87.55999755859375,2010-08-09
87.87000274658203,2010-08-10
84.2300033569336,2010-08-11
82.6500015258789,2010-08-12
82.83000183105469,2010-08-13
84.3499984741211,2010-08-16
84.43000030517578,2010-08-17
82.91999816894531,2010-08-18
81.19000244140625,2010-08-19
82.16999816894531,2010-08-20
79.37000274658203,2010-08-23
77.33999633789062,2010-08-24
78.30000305175781,2010-08-25
76.5999984741211,2010-08-26
79.37000274658203,2010-08-27
77.23999786376953,2010-08-30
78.43000030517578,2010-08-31
81.83999633789062,2010-09-01
82.61000061035156,2010-09-02
84.30000305175781,2010-09-03
82.2699966430664,2010-09-07
84.19000244140625,2010-09-08
83.83000183105469,2010-09-09
84.33000183105469,2010-09-10
86.26000213623047,2010-09-13
86.33000183105469,2010-09-14
86.30000305175781,2010-09-15
86.08999633789062,2010-09-16
85.7300033569336,2010-09-17
89.87000274658203,2010-09-20
91.19000244140625,2010-09-21
91.80999755859375,2010-09-22
95.02999877929688,2010-09-23
97.83000183105469,2010-09-24
103.81999969482422,2010-09-27
102.04000091552734,2010-09-28
103.72000122070312,2010-09-29
102.62000274658203,2010-09-30
98.80000305175781,2010-10-01
96.22000122070312,2010-10-04
102.69999694824219,2010-10-05
98.4000015258789,2010-10-06
98.48999786376953,2010-10-07
98.62000274658203,2010-10-08
99.73999786376953,2010-10-11
99.62000274658203,2010-10-12
99.94999694824219,2010-10-13
98.19999694824219,2010-10-14
98.66000366210938,2010-10-15
103.4000015258789,2010-10-18
100.81999969482422,2010-10-19
100.01000213623047,2010-10-20
102.4800033569336,2010-10-21
107.27999877929688,2010-10-22
109.75,2010-10-25
112.62000274658203,2010-10-26
112.87000274658203,2010-10-27
112.16999816894531,2010-10-28
110.01000213623047,2010-10-29
107.1500015258789,2010-11-01
109.55000305175781,2010-11-02
110.6500015258789,2010-11-03
110.05999755859375,2010-11-04
108.80000305175781,2010-11-05
110.4000015258789,2010-11-08
109.19000244140625,2010-11-09
111.69000244140625,2010-11-10
114.0999984741211,2010-11-11
110.63999938964844,2010-11-12
108.80000305175781,2010-11-15
103.5999984741211,2010-11-16
106.91999816894531,2010-11-17
108.13999938964844,2010-11-18
108.58999633789062,2010-11-19
108.87000274658203,2010-11-22
106.30999755859375,2010-11-23
109.0,2010-11-24
109.37000274658203,2010-11-26
107.37999725341797,2010-11-29
105.05000305175781,2010-11-30
106.80999755859375,2010-12-01
106.37000274658203,2010-12-02
109.2300033569336,2010-12-03
110.2300033569336,2010-12-06
109.68000030517578,2010-12-07
108.06999969482422,2010-12-08
108.06999969482422,2010-12-09
107.86000061035156,2010-12-10
108.30999755859375,2010-12-13
106.62000274658203,2010-12-14
100.19999694824219,2010-12-15
98.30999755859375,2010-12-16
98.73999786376953,2010-12-17
98.79000091552734,2010-12-20
101.25,2010-12-21
100.5,2010-12-22
100.16000366210938,2010-12-23
100.12999725341797,2010-12-27
98.70999908447266,2010-12-28
99.11000061035156,2010-12-29
98.20999908447266,2010-12-30
96.52999877929688,2010-12-31
99.7300033569336,2011-01-03
100.97000122070312,2011-01-04
104.62999725341797,2011-01-05
105.16000366210938,2011-01-06
106.94999694824219,2011-01-07
105.9800033569336,2011-01-10
106.27999877929688,2011-01-11
105.93000030517578,2011-01-12
106.25,2011-01-13
107.7300033569336,2011-01-14
108.1500015258789,2011-01-18
107.30999755859375,2011-01-19
105.66000366210938,2011-01-20
105.0999984741211,2011-01-21
106.36000061035156,2011-01-24
105.88999938964844,2011-01-25
107.94999694824219,2011-01-26
109.05000305175781,2011-01-27
106.54000091552734,2011-01-28
108.62999725341797,2011-01-31
118.7300033569336,2011-02-01
118.0199966430664,2011-02-02
118.5,2011-02-03
117.68000030517578,2011-02-04
118.95999908447266,2011-02-07
119.83999633789062,2011-02-08
123.01000213623047,2011-02-09
125.79000091552734,2011-02-10
129.5800018310547,2011-02-11
128.80999755859375,2011-02-14
128.0399932861328,2011-02-15
128.7100067138672,2011-02-16
128.5399932861328,2011-02-17
126.80000305175781,2011-02-18
120.27999877929688,2011-02-22
115.9000015258789,2011-02-23
118.80999755859375,2011-02-24
120.58999633789062,2011-02-25
121.16000366210938,2011-02-28
117.83000183105469,2011-03-01
119.48999786376953,2011-03-02
121.8499984741211,2011-03-03
122.33999633789062,2011-03-04
120.18000030517578,2011-03-07
120.18000030517578,2011-03-08
119.75,2011-03-09
120.87000274658203,2011-03-10
124.95999908447266,2011-03-11
124.05999755859375,2011-03-14
122.2300033569336,2011-03-15
120.55999755859375,2011-03-16
121.63999938964844,2011-03-17
120.5,2011-03-18
124.0,2011-03-21
127.08999633789062,2011-03-22
132.5800018310547,2011-03-23
133.47999572753906,2011-03-24
134.9199981689453,2011-03-25
133.6699981689453,2011-03-28
136.0,2011-03-29
136.3800048828125,2011-03-30
137.80999755859375,2011-03-31
138.8300018310547,2011-04-01
143.11000061035156,2011-04-04
141.64999389648438,2011-04-05
137.25,2011-04-06
139.10000610351562,2011-04-07
141.8800048828125,2011-04-08
145.67999267578125,2011-04-11
140.7100067138672,2011-04-12
145.69000244140625,2011-04-13
147.00999450683594,2011-04-14
146.80999755859375,2011-04-15
145.88999938964844,2011-04-18
149.89999389648438,2011-04-19
149.30999755859375,2011-04-20
148.64999389648438,2011-04-21
151.9600067138672,2011-04-25
152.3699951171875,2011-04-26
151.11000061035156,2011-04-27
148.25,2011-04-28
148.52000427246094,2011-04-29
147.47000122070312,2011-05-02
139.83999633789062,2011-05-03
139.00999450683594,2011-05-04
140.19000244140625,2011-05-05
141.25999450683594,2011-05-06
142.6199951171875,2011-05-09
142.24000549316406,2011-05-10
138.89999389648438,2011-05-11
138.1999969482422,2011-05-12
131.27999877929688,2011-05-13
127.7699966430664,2011-05-16
131.80999755859375,2011-05-17
131.83999633789062,2011-05-18
135.8800048828125,2011-05-19
134.69000244140625,2011-05-20
129.47000122070312,2011-05-23
129.25999450683594,2011-05-24
129.5399932861328,2011-05-25
129.9499969482422,2011-05-26
133.92999267578125,2011-05-27
135.7100067138672,2011-05-31
132.47000122070312,2011-06-01
138.49000549316406,2011-06-02
133.2100067138672,2011-06-03
126.97000122070312,2011-06-06
124.81999969482422,2011-06-07
120.66999816894531,2011-06-08
123.20999908447266,2011-06-09
121.69000244140625,2011-06-10
118.02999877929688,2011-06-13
124.81999969482422,2011-06-14
118.83999633789062,2011-06-15
116.23999786376953,2011-06-16
117.68000030517578,2011-06-17
118.27999877929688,2011-06-20
127.70999908447266,2011-06-21
124.87000274658203,2011-06-22
129.22000122070312,2011-06-23
128.67999267578125,2011-06-24
133.1699981689453,2011-06-27
136.1699981689453,2011-06-28
137.5800018310547,2011-06-29
140.1300048828125,2011-06-30
143.35000610351562,2011-07-01
145.8699951171875,2011-07-05
145.83999633789062,2011-07-06
147.00999450683594,2011-07-07
147.77999877929688,2011-07-08
142.39999389648438,2011-07-11
138.94000244140625,2011-07-12
142.2899932861328,2011-07-13
140.82000732421875,2011-07-14
146.92999267578125,2011-07-15
148.1300048828125,2011-07-18
152.55999755859375,2011-07-19
154.99000549316406,2011-07-20
150.1699981689453,2011-07-21
154.0,2011-07-22
156.5399932861328,2011-07-25
164.36000061035156,2011-07-26
161.24000549316406,2011-07-27
158.33999633789062,2011-07-28
157.07000732421875,2011-07-29
158.92999267578125,2011-08-01
152.9199981689453,2011-08-02
152.42999267578125,2011-08-03
143.9199981689453,2011-08-04
140.99000549316406,2011-08-05
130.4499969482422,2011-08-08
143.63999938964844,2011-08-09
140.7899932861328,2011-08-10
148.14999389648438,2011-08-11
150.14999389648438,2011-08-12
144.63999938964844,2011-08-15
136.9199981689453,2011-08-16
137.9600067138672,2011-08-17
128.77000427246094,2011-08-18
126.9800033569336,2011-08-19
126.6500015258789,2011-08-22
136.36000061035156,2011-08-23
133.67999267578125,2011-08-24
133.08999633789062,2011-08-25
139.6999969482422,2011-08-26
143.3000030517578,2011-08-29
148.35000610351562,2011-08-30
145.77999877929688,2011-08-31
144.2899932861328,2011-09-01
140.4499969482422,2011-09-02
143.19000244140625,2011-09-06
146.0500030517578,2011-09-07
147.00999450683594,2011-09-08
143.6300048828125,2011-09-09
144.22999572753906,2011-09-12
144.5800018310547,2011-09-13
147.47999572753906,2011-09-14
147.1699981689453,2011-09-15
146.9499969482422,2011-09-16
145.63999938964844,2011-09-19
139.92999267578125,2011-09-20
138.3300018310547,2011-09-21
123.18000030517578,2011-09-22
123.4000015258789,2011-09-23
122.55999755859375,2011-09-26
127.72000122070312,2011-09-27
121.41999816894531,2011-09-28
110.29000091552734,2011-09-29
106.91000366210938,2011-09-30
105.16000366210938,2011-10-03
110.08999633789062,2011-10-04
111.16999816894531,2011-10-05
120.88999938964844,2011-10-06
119.20999908447266,2011-10-07
124.54000091552734,2011-10-10
129.47000122070312,2011-10-11
130.8300018310547,2011-10-12
132.97000122070312,2011-10-13
137.60000610351562,2011-10-14
135.61000061035156,2011-10-17
132.3699951171875,2011-10-18
126.2300033569336,2011-10-19
123.87000274658203,2011-10-20
122.16000366210938,2011-10-21
132.02000427246094,2011-10-24
127.9800033569336,2011-10-25
130.8000030517578,2011-10-26
138.38999938964844,2011-10-27
144.6199951171875,2011-10-28
140.17999267578125,2011-10-31
135.0500030517578,2011-11-01
140.5500030517578,2011-11-02
143.5,2011-11-03
143.17999267578125,2011-11-04
140.77999877929688,2011-11-07
141.94000244140625,2011-11-08
136.1699981689453,2011-11-09
135.67999267578125,2011-11-10
137.75999450683594,2011-11-11
138.8800048828125,2011-11-14
140.74000549316406,2011-11-15
138.10000610351562,2011-11-16
131.10000610351562,2011-11-17
126.93000030517578,2011-11-18
124.16999816894531,2011-11-21
124.27999877929688,2011-11-22
119.55000305175781,2011-11-23
119.91000366210938,2011-11-25
126.80999755859375,2011-11-28
124.91999816894531,2011-11-29
130.99000549316406,2011-11-30
134.8300018310547,2011-12-01
134.08999633789062,2011-12-02
134.6300048828125,2011-12-05
131.25,2011-12-06
129.3300018310547,2011-12-07
126.62999725341797,2011-12-08
130.52000427246094,2011-12-09
127.6500015258789,2011-12-12
122.22000122070312,2011-12-13
117.97000122070312,2011-12-14
114.33999633789062,2011-12-15
114.5199966430664,2011-12-16
111.44999694824219,2011-12-19
118.4000015258789,2011-12-20
112.97000122070312,2011-12-21
115.55999755859375,2011-12-22
117.80999755859375,2011-12-23
116.25,2011-12-27
116.5,2011-12-28
114.72000122070312,2011-12-29
116.47000122070312,2011-12-30
124.29000091552734,2012-01-03
121.98999786376953,2012-01-04
123.2699966430664,2012-01-05
121.08999633789062,2012-01-06
120.11000061035156,2012-01-09
126.87999725341797,2012-01-10
128.19000244140625,2012-01-11
128.3000030517578,2012-01-12
127.41000366210938,2012-01-13
128.85000610351562,2012-01-17
126.06999969482422,2012-01-18
123.62000274658203,2012-01-19
122.80000305175781,2012-01-20
123.93000030517578,2012-01-23
121.75,2012-01-24
125.02999877929688,2012-01-25
123.9000015258789,2012-01-26
131.36000061035156,2012-01-27
130.72999572753906,2012-01-30
127.5199966430664,2012-01-31
127.7300033569336,2012-02-01
130.7899932861328,2012-02-02
134.52999877929688,2012-02-03
131.3699951171875,2012-02-06
129.49000549316406,2012-02-07
130.88999938964844,2012-02-08
135.4499969482422,2012-02-09
136.58999633789062,2012-02-10
140.0,2012-02-13
140.86000061035156,2012-02-14
138.32000732421875,2012-02-15
141.8300018310547,2012-02-16
136.89999389648438,2012-02-17
130.63999938964844,2012-02-21
133.7100067138672,2012-02-22
132.85000610351562,2012-02-23
134.88999938964844,2012-02-24
134.5399932861328,2012-02-27
138.2899932861328,2012-02-28
136.6999969482422,2012-02-29
138.8699951171875,2012-03-01
141.42999267578125,2012-03-02
136.66000366210938,2012-03-05
133.27000427246094,2012-03-06
134.94000244140625,2012-03-07
137.19000244140625,2012-03-08
138.52999877929688,2012-03-09
137.8000030517578,2012-03-12
140.17999267578125,2012-03-13
136.50999450683594,2012-03-14
136.33999633789062,2012-03-15
136.08999633789062,2012-03-16
137.94000244140625,2012-03-19
137.35000610351562,2012-03-20
140.61000061035156,2012-03-21
143.72000122070312,2012-03-22
144.32000732421875,2012-03-23
150.8000030517578,2012-03-26
150.02000427246094,2012-03-27
148.08999633789062,2012-03-28
146.41000366210938,2012-03-29
145.77000427246094,2012-03-30
146.6999969482422,2012-04-02
147.05999755859375,2012-04-03
144.69000244140625,2012-04-04
148.25,2012-04-05
148.8000030517578,2012-04-09
144.4199981689453,2012-04-10
146.16000366210938,2012-04-11
151.32000732421875,2012-04-12
151.3800048828125,2012-04-13
147.66000366210938,2012-04-16
147.49000549316406,2012-04-17
147.9199981689453,2012-04-18
144.74000549316406,2012-04-19
144.91000366210938,2012-04-20
139.66000366210938,2012-04-23
135.8300018310547,2012-04-24
134.82000732421875,2012-04-25
133.2100067138672,2012-04-26
134.44000244140625,2012-04-27
132.6999969482422,2012-04-30
133.47999572753906,2012-05-01
134.10000610351562,2012-05-02
133.11000061035156,2012-05-03
130.02000427246094,2012-05-04
127.97000122070312,2012-05-07
127.30999755859375,2012-05-08
123.69999694824219,2012-05-09
123.66000366210938,2012-05-10
122.2300033569336,2012-05-11
121.83000183105469,2012-05-14
123.87000274658203,2012-05-15
122.26000213623047,2012-05-16
117.4000015258789,2012-05-17
115.37000274658203,2012-05-18
121.75,2012-05-21
119.33999633789062,2012-05-22
122.29000091552734,2012-05-23
118.26000213623047,2012-05-24
117.58999633789062,2012-05-25
121.58999633789062,2012-05-29
118.16000366210938,2012-05-30
117.7699966430664,2012-05-31
113.3499984741211,2012-06-01
115.68000030517578,2012-06-04
117.27999877929688,2012-06-05
119.12000274658203,2012-06-06
122.45999908447266,2012-06-07
121.30999755859375,2012-06-08
120.80000305175781,2012-06-11
117.94000244140625,2012-06-12
116.72000122070312,2012-06-13
117.63999938964844,2012-06-14
119.37999725341797,2012-06-15
121.37000274658203,2012-06-18
121.72000122070312,2012-06-19
117.37999725341797,2012-06-20
113.08000183105469,2012-06-21
114.61000061035156,2012-06-22
111.0199966430664,2012-06-25
110.58999633789062,2012-06-26
111.4000015258789,2012-06-27
108.62000274658203,2012-06-28
114.9800033569336,2012-06-29
112.69000244140625,2012-07-02
114.72000122070312,2012-07-03
117.20999908447266,2012-07-05
115.91000366210938,2012-07-06
113.16999816894531,2012-07-09
109.30000305175781,2012-07-10
108.91999816894531,2012-07-11
108.20999908447266,2012-07-12
109.70999908447266,2012-07-13
107.3499984741211,2012-07-16
104.9800033569336,2012-07-17
107.44999694824219,2012-07-18
110.73999786376953,2012-07-19
110.2300033569336,2012-07-20
107.0999984741211,2012-07-23
114.94999694824219,2012-07-24
114.41000366210938,2012-07-25
118.62000274658203,2012-07-26
123.69999694824219,2012-07-27
121.29000091552734,2012-07-30
120.5199966430664,2012-07-31
123.23999786376953,2012-08-01
122.02999877929688,2012-08-02
124.83999633789062,2012-08-03
128.94000244140625,2012-08-06
130.32000732421875,2012-08-07
131.27000427246094,2012-08-08
130.94000244140625,2012-08-09
131.05999755859375,2012-08-10
130.7899932861328,2012-08-13
130.4600067138672,2012-08-14
130.10000610351562,2012-08-15
133.66000366210938,2012-08-16
133.97999572753906,2012-08-17
130.91000366210938,2012-08-20
123.4000015258789,2012-08-21
122.80000305175781,2012-08-22
115.08999633789062,2012-08-23
115.72000122070312,2012-08-24
116.9000015258789,2012-08-27
120.62000274658203,2012-08-28
113.0999984741211,2012-08-29
112.01000213623047,2012-08-30
111.44000244140625,2012-08-31
114.51000213623047,2012-09-04
111.94000244140625,2012-09-05
112.73999786376953,2012-09-06
109.58999633789062,2012-09-07
109.16000366210938,2012-09-10
109.80999755859375,2012-09-11
107.08999633789062,2012-09-12
109.83000183105469,2012-09-13
115.62000274658203,2012-09-14
113.30999755859375,2012-09-17
111.98999786376953,2012-09-18
114.13999938964844,2012-09-19
111.2699966430664,2012-09-20
111.11000061035156,2012-09-21
113.18000030517578,2012-09-24
112.5199966430664,2012-09-25
112.19000244140625,2012-09-26
114.5999984741211,2012-09-27
116.88999938964844,2012-09-28
112.7699966430664,2012-10-01
112.33999633789062,2012-10-02
112.06999969482422,2012-10-03
113.19999694824219,2012-10-04
114.19999694824219,2012-10-05
114.29000091552734,2012-10-08
106.48999786376953,2012-10-09
108.12999725341797,2012-10-10
109.04000091552734,2012-10-11
111.22000122070312,2012-10-12
113.81999969482422,2012-10-15
113.41000366210938,2012-10-16
114.8499984741211,2012-10-17
113.18000030517578,2012-10-18
112.37999725341797,2012-10-19
113.70999908447266,2012-10-22
114.98999786376953,2012-10-23
113.98999786376953,2012-10-24
114.01000213623047,2012-10-25
113.83999633789062,2012-10-26
106.7300033569336,2012-10-31
106.69999694824219,2012-11-01
105.08999633789062,2012-11-02
103.80000305175781,2012-11-05
105.94000244140625,2012-11-06
104.51000213623047,2012-11-07
103.69999694824219,2012-11-08
103.7300033569336,2012-11-09
104.5999984741211,2012-11-12
98.5999984741211,2012-11-13
93.56999969482422,2012-11-14
93.83000183105469,2012-11-15
92.68000030517578,2012-11-16
92.41999816894531,2012-11-19
94.05000305175781,2012-11-20
93.23999786376953,2012-11-21
96.22000122070312,2012-11-23
95.44999694824219,2012-11-26
94.5199966430664,2012-11-27
95.80999755859375,2012-11-28
99.0,2012-11-29
96.30999755859375,2012-11-30
95.9000015258789,2012-12-03
90.23999786376953,2012-12-04
88.12000274658203,2012-12-05
89.0199966430664,2012-12-06
89.36000061035156,2012-12-07
91.75,2012-12-10
94.0999984741211,2012-12-11
96.08999633789062,2012-12-12
95.25,2012-12-13
97.4000015258789,2012-12-14
96.26000213623047,2012-12-17
98.55000305175781,2012-12-18
100.58000183105469,2012-12-19
99.83999633789062,2012-12-20
98.69999694824219,2012-12-21
96.7699966430664,2012-12-24
101.44999694824219,2012-12-26
99.43000030517578,2012-12-27
99.0,2012-12-28
100.29000091552734,2012-12-31
104.12000274658203,2013-01-02
104.9800033569336,2013-01-03
104.6500015258789,2013-01-04
102.29000091552734,2013-01-07
101.08999633789062,2013-01-08
104.33999633789062,2013-01-09
110.56999969482422,2013-01-10
112.97000122070312,2013-01-11
112.63999938964844,2013-01-14
111.66000366210938,2013-01-15
109.93000030517578,2013-01-16
108.43000030517578,2013-01-17
109.83999633789062,2013-01-18
108.91000366210938,2013-01-22
