CCEP,Date
6.260910511016846,2004-09-13
6.33884334564209,2004-09-14
6.195964813232422,2004-09-15
6.0592875480651855,2004-09-16
6.166675090789795,2004-09-17
6.140641212463379,2004-09-20
6.280570983886719,2004-09-21
6.218740940093994,2004-09-22
6.199216842651367,2004-09-23
6.257792949676514,2004-09-24
6.195964813232422,2004-09-27
6.169929504394531,2004-09-28
6.205726623535156,2004-09-29
6.150403022766113,2004-09-30
6.3000946044921875,2004-10-01
6.3456549644470215,2004-10-04
6.326131820678711,2004-10-05
6.313112258911133,2004-10-06
6.303352355957031,2004-10-07
6.319620609283447,2004-10-08
6.313112258911133,2004-10-11
6.287078857421875,2004-10-12
6.25128173828125,2004-10-13
6.202469825744629,2004-10-14
6.182947635650635,2004-10-15
6.182947635650635,2004-10-18
6.163420677185059,2004-10-19
6.13087797164917,2004-10-20
6.160167217254639,2004-10-21
6.160167217254639,2004-10-22
6.124371528625488,2004-10-25
6.075560092926025,2004-10-26
6.147151947021484,2004-10-27
6.726393222808838,2004-10-28
6.804494380950928,2004-10-29
6.820764541625977,2004-11-01
6.8663225173950195,2004-11-02
6.973711967468262,2004-11-03
7.123404026031494,2004-11-04
7.139674663543701,2004-11-05
7.142928600311279,2004-11-08
7.1266560554504395,2004-11-09
7.194997787475586,2004-11-10
7.0192694664001465,2004-11-11
6.898865222930908,2004-11-12
7.003000736236572,2004-11-15
6.976966857910156,2004-11-16
6.937912940979004,2004-11-17
6.824018478393555,2004-11-18
6.739409923553467,2004-11-19
6.752429008483887,2004-11-22
6.75568151473999,2004-11-23
6.75893497467041,2004-11-24
6.745920181274414,2004-11-26
6.736156463623047,2004-11-29
6.768698692321777,2004-11-30
6.8306450843811035,2004-12-01
6.879554748535156,2004-12-02
6.941504955291748,2004-12-03
6.846951007843018,2004-12-06
6.801304340362549,2004-12-07
6.765439033508301,2004-12-08
6.843686580657959,2004-12-09
6.814345359802246,2004-12-10
6.726313591003418,2004-12-13
6.775218963623047,2004-12-14
6.876294136047363,2004-12-15
6.987149715423584,2004-12-16
6.807825088500977,2004-12-17
6.683927536010742,2004-12-20
6.654582977294922,2004-12-21
6.683927536010742,2004-12-22
6.6284990310668945,2004-12-23
6.710010051727295,2004-12-27
6.6676249504089355,2004-12-28
6.690447807312012,2004-12-29
6.758917808532715,2004-12-30
6.798043251037598,2004-12-31
6.837168216705322,2005-01-03
6.781738758087158,2005-01-04
6.732833385467529,2005-01-05
6.827388286590576,2005-01-06
6.752395153045654,2005-01-07
6.824127674102783,2005-01-10
6.794783115386963,2005-01-11
6.811082363128662,2005-01-12
6.710010051727295,2005-01-13
6.696967601776123,2005-01-14
6.768698692321777,2005-01-18
6.742615699768066,2005-01-19
6.768698692321777,2005-01-20
6.993669033050537,2005-01-21
6.905639171600342,2005-01-24
7.026275634765625,2005-01-25
7.0164923667907715,2005-01-26
7.117565631866455,2005-01-27
7.075181007385254,2005-01-28
7.156691074371338,2005-01-31
7.140387535095215,2005-02-01
7.290371417999268,2005-02-02
7.401229381561279,2005-02-03
7.515340805053711,2005-02-04
7.528383255004883,2005-02-07
7.547946453094482,2005-02-08
7.515340805053711,2005-02-09
7.466435432434082,2005-02-10
7.534905910491943,2005-02-11
7.352320671081543,2005-02-14
7.313194274902344,2005-02-15
7.499039649963379,2005-02-16
7.21212100982666,2005-02-17
7.117565631866455,2005-02-18
6.9154181480407715,2005-02-22
6.863251209259033,2005-02-23
6.925202369689941,2005-02-24
6.944760799407959,2005-02-25
6.961065769195557,2005-02-28
7.094744682312012,2005-03-01
7.09800386428833,2005-03-02
7.091484069824219,2005-03-03
7.127347946166992,2005-03-04
7.088223457336426,2005-03-07
6.905639171600342,2005-03-08
6.9154181480407715,2005-03-09
6.882814884185791,2005-03-10
6.791519641876221,2005-03-11
6.863251209259033,2005-03-14
6.820867538452148,2005-03-15
6.742465972900391,2005-03-16
6.833933353424072,2005-03-17
6.856797218322754,2005-03-18
6.850266456604004,2005-03-21
6.748998165130615,2005-03-22
6.6607985496521,2005-03-23
6.70326566696167,2005-03-24
6.72613000869751,2005-03-28
6.693463325500488,2005-03-29
6.755532741546631,2005-03-30
6.70326566696167,2005-03-31
6.693463325500488,2005-04-01
6.72613000869751,2005-04-04
6.732665061950684,2005-04-05
6.696732521057129,2005-04-06
6.6836652755737305,2005-04-07
6.637929916381836,2005-04-08
6.615062236785889,2005-04-11
6.876399040222168,2005-04-12
6.7620649337768555,2005-04-13
6.765330791473389,2005-04-14
6.585663795471191,2005-04-15
6.5595316886901855,2005-04-18
6.575864791870117,2005-04-19
6.448461532592773,2005-04-20
6.435399055480957,2005-04-21
6.396197319030762,2005-04-22
6.490930080413818,2005-04-25
6.454996109008789,2005-04-26
6.396197319030762,2005-04-27
6.637929916381836,2005-04-28
6.631396770477295,2005-04-29
6.6542649269104,2005-05-02
6.575864791870117,2005-05-03
6.680399417877197,2005-05-04
6.745730400085449,2005-05-05
6.79473352432251,2005-05-06
6.892734050750732,2005-05-09
6.896000385284424,2005-05-10
6.945000171661377,2005-05-11
6.922133922576904,2005-05-12
6.866600036621094,2005-05-13
6.912331581115723,2005-05-16
6.886199474334717,2005-05-17
6.974400997161865,2005-05-18
7.072403430938721,2005-05-19
7.052803039550781,2005-05-20
7.144269943237305,2005-05-23
7.193268775939941,2005-05-24
7.232468128204346,2005-05-25
7.203071594238281,2005-05-26
7.203071594238281,2005-05-27
7.14753532409668,2005-05-31
7.124667644500732,2005-06-01
7.121405601501465,2005-06-02
7.127934455871582,2005-06-03
7.108335018157959,2005-06-06
7.160603046417236,2005-06-07
7.105069160461426,2005-06-08
7.157334804534912,2005-06-09
7.274937629699707,2005-06-10
7.291268348693848,2005-06-13
7.252071857452393,2005-06-14
7.26516056060791,2005-06-15
7.294613361358643,2005-06-16
7.327338695526123,2005-06-17
7.26516056060791,2005-06-20
7.206252098083496,2005-06-21
7.3142476081848145,2005-06-22
7.409153938293457,2005-06-23
7.324066162109375,2005-06-24
7.418972015380859,2005-06-27
7.369883060455322,2005-06-28
7.271705627441406,2005-06-29
7.202981472015381,2005-06-30
7.219343185424805,2005-07-01
7.1898908615112305,2005-07-05
7.085169792175293,2005-07-06
7.147347927093506,2005-07-07
7.225887775421143,2005-07-08
7.1669816970825195,2005-07-11
7.186619281768799,2005-07-12
7.193164348602295,2005-07-13
7.229161262512207,2005-07-14
7.199711322784424,2005-07-15
7.186619281768799,2005-07-18
7.487696170806885,2005-07-19
7.435336589813232,2005-07-20
7.497515678405762,2005-07-21
7.4418792724609375,2005-07-22
7.33388614654541,2005-07-25
7.44515323638916,2005-07-26
7.513880252838135,2005-07-27
7.723323822021484,2005-07-28
7.690597057342529,2005-07-29
7.76259183883667,2005-08-01
7.739681720733643,2005-08-02
7.769143581390381,2005-08-03
7.687323570251465,2005-08-04
7.585875511169434,2005-08-05
7.546605587005615,2005-08-08
7.543331623077393,2005-08-09
7.59242057800293,2005-08-10
7.5662407875061035,2005-08-11
7.559694766998291,2005-08-12
7.487696170806885,2005-08-15
7.543331623077393,2005-08-16
7.526968955993652,2005-08-17
7.422244548797607,2005-08-18
7.412428379058838,2005-08-19
7.3960652351379395,2005-08-22
7.25534200668335,2005-08-23
7.25534200668335,2005-08-24
7.258615970611572,2005-08-25
7.199711322784424,2005-08-26
7.33388614654541,2005-08-29
7.291342735290527,2005-08-30
7.3142476081848145,2005-08-31
7.2880682945251465,2005-09-01
7.186619281768799,2005-09-02
7.25534200668335,2005-09-06
7.2324347496032715,2005-09-07
6.541917324066162,2005-09-08
6.430648326873779,2005-09-09
6.577916622161865,2005-09-12
6.4339213371276855,2005-09-13
6.36846923828125,2005-09-14
6.440615177154541,2005-09-15
6.401261329650879,2005-09-16
6.375028133392334,2005-09-19
6.273370265960693,2005-09-20
6.266808986663818,2005-09-21
6.296326160430908,2005-09-22
6.276647090911865,2005-09-23
6.348794460296631,2005-09-26
6.348794460296631,2005-09-27
6.368469715118408,2005-09-28
6.355352401733398,2005-09-29
6.394704818725586,2005-09-30
6.397986888885498,2005-10-03
6.397986888885498,2005-10-04
6.394704818725586,2005-10-05
6.411099910736084,2005-10-06
6.453731536865234,2005-10-07
6.332396030426025,2005-10-10
6.302880764007568,2005-10-11
6.2864861488342285,2005-10-12
6.289764404296875,2005-10-13
6.2799296379089355,2005-10-14
6.348794460296631,2005-10-17
6.4799675941467285,2005-10-18
6.489803791046143,2005-10-19
6.417659282684326,2005-10-20
6.397986888885498,2005-10-21
6.525877475738525,2005-10-24
6.4799675941467285,2005-10-25
6.378308296203613,2005-10-26
6.184826850891113,2005-10-27
6.201224327087402,2005-10-28
6.197941303253174,2005-10-31
6.214341163635254,2005-11-01
6.211060047149658,2005-11-02
6.148754119873047,2005-11-03
6.135636806488037,2005-11-04
6.132358074188232,2005-11-07
6.106122970581055,2005-11-08
6.115959644317627,2005-11-09
6.201224327087402,2005-11-10
6.224178314208984,2005-11-11
6.194667339324951,2005-11-14
6.129077911376953,2005-11-15
6.15859317779541,2005-11-16
6.188108444213867,2005-11-17
6.243854522705078,2005-11-18
6.214341163635254,2005-11-21
6.230737686157227,2005-11-22
6.411099910736084,2005-11-23
6.404542922973633,2005-11-25
6.38486909866333,2005-11-28
6.404542922973633,2005-11-29
6.315819263458252,2005-11-30
6.578702926635742,2005-12-01
6.496551990509033,2005-12-02
6.621423244476318,2005-12-05
6.565559387207031,2005-12-06
6.48012113571167,2005-12-07
6.565559387207031,2005-12-08
6.634570121765137,2005-12-09
6.631280422210693,2005-12-12
6.608277797698975,2005-12-13
6.555702209472656,2005-12-14
6.539270877838135,2005-12-15
6.539270877838135,2005-12-16
6.506410598754883,2005-12-19
6.443976402282715,2005-12-20
6.4078288078308105,2005-12-21
6.420973300933838,2005-12-22
6.417686462402344,2005-12-23
6.3683929443359375,2005-12-27
6.286245346069336,2005-12-28
6.335536003112793,2005-12-29
6.299386978149414,2005-12-30
6.332250118255615,2006-01-03
6.302674293518066,2006-01-04
6.358537673950195,2006-01-05
6.404541969299316,2006-01-06
6.34539270401001,2006-01-09
6.397970676422119,2006-01-10
6.411114692687988,2006-01-11
6.37168025970459,2006-01-12
6.397970676422119,2006-01-13
6.3913984298706055,2006-01-17
6.305961608886719,2006-01-18
6.27310037612915,2006-01-19
6.276386737823486,2006-01-20
6.282960414886475,2006-01-23
6.305961608886719,2006-01-24
6.236952304840088,2006-01-25
6.276386737823486,2006-01-26
6.361823558807373,2006-01-27
6.542556285858154,2006-01-30
6.4866943359375,2006-01-31
6.48012113571167,2006-02-01
6.430830001831055,2006-02-02
6.319104194641113,2006-02-03
6.355250358581543,2006-02-06
6.37168025970459,2006-02-07
6.394683837890625,2006-02-08
6.601706504821777,2006-02-09
6.503125190734863,2006-02-10
6.453834056854248,2006-02-13
6.4932684898376465,2006-02-14
6.457119464874268,2006-02-15
6.4702630043029785,2006-02-16
6.440688133239746,2006-02-17
6.466977596282959,2006-02-21
6.447262763977051,2006-02-22
6.457119464874268,2006-02-23
6.434116840362549,2006-02-24
6.489980220794678,2006-02-27
6.457119464874268,2006-02-28
6.555702209472656,2006-03-01
6.397970676422119,2006-03-02
6.417686462402344,2006-03-03
6.440688133239746,2006-03-06
6.503125190734863,2006-03-07
6.535982608795166,2006-03-08
6.539270877838135,2006-03-09
6.644424915313721,2006-03-10
6.637852191925049,2006-03-13
6.67728328704834,2006-03-14
6.6673994064331055,2006-03-15
6.819006443023682,2006-03-16
6.842077255249023,2006-03-17
6.828892230987549,2006-03-20
6.838779449462891,2006-03-21
6.875034332275391,2006-03-22
6.851963996887207,2006-03-23
6.832188606262207,2006-03-24
6.786046504974365,2006-03-27
6.78934383392334,2006-03-28
6.736609935760498,2006-03-29
6.680582046508789,2006-03-30
6.7036519050598145,2006-03-31
6.733316421508789,2006-04-03
6.726720809936523,2006-04-04
6.848668098449707,2006-04-05
6.802525520324707,2006-04-06
6.78934383392334,2006-04-07
6.78934383392334,2006-04-10
6.723428726196289,2006-04-11
6.736609935760498,2006-04-12
6.690469264984131,2006-04-13
6.650919437408447,2006-04-17
6.700356960296631,2006-04-18
6.657509803771973,2006-04-19
6.753087520599365,2006-04-20
6.769567966461182,2006-04-21
6.812414646148682,2006-04-24
6.815709590911865,2006-04-25
6.77286434173584,2006-04-26
6.57841157913208,2006-04-27
6.4366936683654785,2006-04-28
6.4531707763671875,2006-05-01
6.430100917816162,2006-05-02
6.4696502685546875,2006-05-03
6.496018409729004,2006-05-04
6.502610206604004,2006-05-05
6.538862228393555,2006-05-08
6.555339336395264,2006-05-09
6.515791416168213,2006-05-10
6.4103264808654785,2006-05-11
6.446581840515137,2006-05-12
6.528975486755371,2006-05-15
6.525679111480713,2006-05-16
6.407031536102295,2006-05-17
6.360888957977295,2006-05-18
6.4432830810546875,2006-05-19
6.420212268829346,2006-05-22
6.413622856140137,2006-05-23
6.4432830810546875,2006-05-24
6.522384166717529,2006-05-25
6.489423751831055,2006-05-26
6.4597625732421875,2006-05-30
6.479536533355713,2006-05-31
6.515791416168213,2006-06-01
6.538862228393555,2006-06-02
6.446581840515137,2006-06-05
6.413622856140137,2006-06-06
6.42680549621582,2006-06-07
6.393848896026611,2006-06-08
6.380665302276611,2006-06-09
6.377368450164795,2006-06-12
6.3641839027404785,2006-06-13
6.241861820220947,2006-06-14
6.380715847015381,2006-06-15
6.331124782562256,2006-06-16
6.337734699249268,2006-06-19
6.354267120361328,2006-06-20
6.499732971191406,2006-06-21
6.493122100830078,2006-06-22
6.436919212341309,2006-06-23
6.4798970222473145,2006-06-26
6.47328519821167,2006-06-27
6.476591110229492,2006-06-28
6.588997840881348,2006-06-29
6.734465599060059,2006-06-30
6.71793270111084,2006-07-03
6.691484451293945,2006-07-05
6.784054756164551,2006-07-06
6.741077423095703,2006-07-07
6.80389404296875,2006-07-10
6.946054458618164,2006-07-11
6.813810348510742,2006-07-12
6.744385242462158,2006-07-13
6.698097229003906,2006-07-14
6.77083158493042,2006-07-17
6.95597505569458,2006-07-18
6.975805759429932,2006-07-19
6.9592766761779785,2006-07-20
7.012175559997559,2006-07-21
7.11135721206665,2006-07-24
7.124580383300781,2006-07-25
7.1378045082092285,2006-07-26
7.074988842010498,2006-07-27
7.124580383300781,2006-07-28
7.09482479095459,2006-07-31
7.1543354988098145,2006-08-01
7.270046234130859,2006-08-02
7.1543354988098145,2006-08-03
7.101436138153076,2006-08-04
6.9791131019592285,2006-08-07
7.055156230926514,2006-08-08
6.95597505569458,2006-08-09
7.045238018035889,2006-08-10
6.972501754760742,2006-08-11
6.995642185211182,2006-08-14
7.04854154586792,2006-08-15
7.002256393432617,2006-08-16
6.9791131019592285,2006-08-17
7.068377494812012,2006-08-18
7.1047444343566895,2006-08-21
7.09482479095459,2006-08-22
7.151029586791992,2006-08-23
7.213846206665039,2006-08-24
7.236985683441162,2006-08-25
7.233679294586182,2006-08-28
7.286578178405762,2006-08-29
7.339477062225342,2006-08-30
7.372535228729248,2006-08-31
7.365925312042236,2006-09-01
7.4254350662231445,2006-09-05
7.31302547454834,2006-09-06
7.098133087158203,2006-09-07
7.09482479095459,2006-09-08
6.919604778289795,2006-09-11
6.9096856117248535,2006-09-12
6.883162498474121,2006-09-13
6.876532077789307,2006-09-14
6.876532077789307,2006-09-15
6.896424770355225,2006-09-18
6.929579734802246,2006-09-19
6.9030561447143555,2006-09-20
6.883162498474121,2006-09-21
6.8069047927856445,2006-09-22
6.929579734802246,2006-09-25
6.946156978607178,2006-09-26
6.949472904205322,2006-09-27
6.929579734802246,2006-09-28
6.906371116638184,2006-09-29
6.853323459625244,2006-10-02
6.9030561447143555,2006-10-03
7.009154796600342,2006-10-04
6.9030561447143555,2006-10-05
6.8466901779174805,2006-10-06
6.906371116638184,2006-10-09
6.8069047927856445,2006-10-10
6.8632707595825195,2006-10-11
6.9826273918151855,2006-10-12
6.936210632324219,2006-10-13
6.952788829803467,2006-10-16
6.952788829803467,2006-10-17
7.015783786773682,2006-10-18
6.946156978607178,2006-10-19
6.919632434844971,2006-10-20
6.962735652923584,2006-10-23
6.959421157836914,2006-10-24
6.976001262664795,2006-10-25
6.929579734802246,2006-10-26
6.796956539154053,2006-10-27
6.664334297180176,2006-10-30
6.6411261558532715,2006-10-31
6.796956539154053,2006-11-01
6.8069047927856445,2006-11-02
6.710750579833984,2006-11-03
6.81021785736084,2006-11-06
6.790324687957764,2006-11-07
6.730645179748535,2006-11-08
6.664334297180176,2006-11-09
6.661016941070557,2006-11-10
6.624545574188232,2006-11-13
6.631179332733154,2006-11-14
6.6411261558532715,2006-11-15
6.737274646759033,2006-11-16
6.707436561584473,2006-11-17
6.929579734802246,2006-11-20
6.850007057189941,2006-11-21
6.873215675354004,2006-11-22
6.869899272918701,2006-11-24
6.770432472229004,2006-11-27
6.740592002868652,2006-11-28
6.807098865509033,2006-11-29
6.800450325012207,2006-11-30
6.823726177215576,2006-12-01
6.916839599609375,2006-12-04
6.960067272186279,2006-12-05
6.956741809844971,2006-12-06
6.886909008026123,2006-12-07
6.823726177215576,2006-12-08
6.79379940032959,2006-12-11
6.840355396270752,2006-12-12
6.803773880004883,2006-12-13
6.7339396476745605,2006-12-14
6.7339396476745605,2006-12-15
6.750568389892578,2006-12-18
6.757216930389404,2006-12-19
6.6674323081970215,2006-12-20
6.720640182495117,2006-12-21
6.717312335968018,2006-12-22
6.79379940032959,2006-12-26
6.823726177215576,2006-12-27
6.79379940032959,2006-12-28
6.790473461151123,2006-12-29
6.817076206207275,2007-01-03
6.7838239669799805,2007-01-04
6.7838239669799805,2007-01-05
6.817076206207275,2007-01-08
6.840355396270752,2007-01-09
6.916839599609375,2007-01-10
7.026576995849609,2007-01-11
6.989995002746582,2007-01-12
6.9800214767456055,2007-01-16
6.996650218963623,2007-01-17
6.916839599609375,2007-01-18
6.910186767578125,2007-01-19
6.943440914154053,2007-01-22
6.916839599609375,2007-01-23
6.933464527130127,2007-01-24
6.960067272186279,2007-01-25
6.886909008026123,2007-01-26
6.8769330978393555,2007-01-29
6.863630294799805,2007-01-30
6.823726177215576,2007-01-31
6.837027072906494,2007-02-01
6.8536553382873535,2007-02-02
6.823726177215576,2007-02-05
6.807098865509033,2007-02-06
6.79379940032959,2007-02-07
6.79379940032959,2007-02-08
6.750568389892578,2007-02-09
6.827053546905518,2007-02-12
6.9667181968688965,2007-02-13
6.993323802947998,2007-02-14
6.93679141998291,2007-02-15
6.886909008026123,2007-02-16
6.830375671386719,2007-02-20
6.860305309295654,2007-02-21
6.8104248046875,2007-02-22
6.79379940032959,2007-02-23
6.860305309295654,2007-02-26
6.730614185333252,2007-02-27
6.677410125732422,2007-02-28
6.657456874847412,2007-03-01
6.670756816864014,2007-03-02
6.654130935668945,2007-03-05
6.687383651733398,2007-03-06
6.674084186553955,2007-03-07
6.713991165161133,2007-03-08
6.7339396476745605,2007-03-09
6.7838239669799805,2007-03-12
6.723964214324951,2007-03-13
6.7206292152404785,2007-03-14
6.79400634765625,2007-03-15
6.747312545776367,2007-03-16
6.737305164337158,2007-03-19
6.770658493041992,2007-03-20
6.797340393066406,2007-03-21
6.8140177726745605,2007-03-22
6.8140177726745605,2007-03-23
6.790672779083252,2007-03-26
6.700616836547852,2007-03-27
6.703954219818115,2007-03-28
6.677269458770752,2007-03-29
6.753982067108154,2007-03-30
6.767321586608887,2007-04-02
6.827358245849609,2007-04-03
6.887393474578857,2007-04-04
6.850705623626709,2007-04-05
6.824023246765137,2007-04-09
6.844034671783447,2007-04-10
6.88072395324707,2007-04-11
6.897400379180908,2007-04-12
6.9274187088012695,2007-04-13
7.040817737579346,2007-04-16
7.077506065368652,2007-04-17
7.054158687591553,2007-04-18
7.097516059875488,2007-04-19
7.174230098724365,2007-04-20
7.140878677368164,2007-04-23
7.387689113616943,2007-04-24
7.427713871002197,2007-04-25
7.471074104309082,2007-04-26
7.33098840713501,2007-04-27
7.317651748657227,2007-04-30
7.3510003089904785,2007-05-01
7.38101863861084,2007-05-02
7.46773624420166,2007-05-03
7.457728862762451,2007-05-04
7.494421005249023,2007-05-07
7.4543938636779785,2007-05-08
7.461065769195557,2007-05-09
7.337662696838379,2007-05-10
7.310978412628174,2007-05-11
7.38101863861084,2007-05-14
7.411036014556885,2007-05-15
7.504424095153809,2007-05-16
7.6244964599609375,2007-05-17
7.644505977630615,2007-05-18
7.664519309997559,2007-05-21
7.651178359985352,2007-05-22
7.614489555358887,2007-05-23
7.637836933135986,2007-05-24
7.661184310913086,2007-05-25
7.611154079437256,2007-05-29
7.657845973968506,2007-05-30
7.787927627563477,2007-05-31
7.754571914672852,2007-06-01
7.687864303588867,2007-06-04
7.634502410888672,2007-06-05
7.604484558105469,2007-06-06
7.491085052490234,2007-06-07
7.577803134918213,2007-06-08
7.564459323883057,2007-06-11
7.471074104309082,2007-06-12
7.527924537658691,2007-06-13
7.527924537658691,2007-06-14
7.708514213562012,2007-06-15
7.708514213562012,2007-06-18
7.808842182159424,2007-06-19
7.772058010101318,2007-06-20
7.842284679412842,2007-06-21
7.735266208648682,2007-06-22
7.685105323791504,2007-06-25
7.989430904388428,2007-06-26
7.949301242828369,2007-06-27
8.056317329406738,2007-06-28
8.026216506958008,2007-06-29
8.089757919311523,2007-07-02
8.089757919311523,2007-07-03
8.049630165100098,2007-07-05
8.029562950134277,2007-07-06
8.009500503540039,2007-07-09
8.03625202178955,2007-07-10
8.03625202178955,2007-07-11
8.166675567626953,2007-07-12
8.143269538879395,2007-07-13
8.09644603729248,2007-07-16
7.935924530029297,2007-07-17
7.935924530029297,2007-07-18
7.989430904388428,2007-07-19
7.875724792480469,2007-07-20
7.935924530029297,2007-07-23
7.905826091766357,2007-07-24
7.885760307312012,2007-07-25
7.838940143585205,2007-07-26
7.608182907104492,2007-07-27
7.621561050415039,2007-07-30
7.57808780670166,2007-07-31
7.551331520080566,2007-08-01
7.58143424987793,2007-08-02
7.574743747711182,2007-08-03
7.668383598327637,2007-08-06
7.7486443519592285,2007-08-07
7.838940143585205,2007-08-08
7.835597038269043,2007-08-09
7.919201850891113,2007-08-10
8.019532203674316,2007-08-13
7.9091715812683105,2007-08-14
7.828906059265137,2007-08-15
7.802153587341309,2007-08-16
8.029562950134277,2007-08-17
8.026216506958008,2007-08-20
8.016182899475098,2007-08-21
8.002808570861816,2007-08-22
7.979398250579834,2007-08-23
8.10982608795166,2007-08-24
8.10313606262207,2007-08-27
7.94261360168457,2007-08-28
7.979398250579834,2007-08-29
7.935924530029297,2007-08-30
7.96602201461792,2007-08-31
8.10313606262207,2007-09-04
7.976052761077881,2007-09-05
8.026216506958008,2007-09-06
8.03625202178955,2007-09-07
7.969366550445557,2007-09-10
8.016182899475098,2007-09-11
8.126823425292969,2007-09-12
8.11005973815918,2007-09-13
8.113412857055664,2007-09-14
8.032950401306152,2007-09-17
8.244166374206543,2007-09-18
8.213994026184082,2007-09-19
8.140236854553223,2007-09-20
8.130180358886719,2007-09-21
8.063121795654297,2007-09-24
8.076536178588867,2007-09-25
8.140236854553223,2007-09-26
8.143587112426758,2007-09-27
8.120121955871582,2007-09-28
8.244166374206543,2007-10-01
8.254223823547363,2007-10-02
8.036300659179688,2007-10-03
8.059769630432129,2007-10-04
8.123468399047852,2007-10-05
8.257574081420898,2007-10-08
8.177112579345703,2007-10-09
8.180465698242188,2007-10-10
8.096649169921875,2007-10-11
8.143587112426758,2007-10-12
8.073182106018066,2007-10-15
8.120121955871582,2007-10-16
8.130180358886719,2007-10-17
8.143587112426758,2007-10-18
8.036300659179688,2007-10-19
8.05306339263916,2007-10-22
8.220696449279785,2007-10-23
8.381623268127441,2007-10-24
8.472146987915039,2007-10-25
8.48220443725586,2007-10-26
8.579432487487793,2007-10-29
8.522438049316406,2007-10-30
8.653189659118652,2007-10-31
8.475495338439941,2007-11-01
8.643131256103516,2007-11-02
8.676658630371094,2007-11-05
8.710184097290039,2007-11-06
8.441973686218262,2007-11-07
8.498966217041016,2007-11-08
8.428564071655273,2007-11-09
8.364859580993652,2007-11-12
8.542553901672363,2007-11-13
8.549257278442383,2007-11-14
8.472146987915039,2007-11-15
8.519082069396973,2007-11-16
8.294455528259277,2007-11-19
8.408443450927734,2007-11-20
8.28439712524414,2007-11-21
8.31792163848877,2007-11-23
8.344744682312012,2007-11-26
8.626370429992676,2007-11-27
8.743987083435059,2007-11-28
8.723822593688965,2007-11-29
8.727181434631348,2007-11-30
8.643169403076172,2007-12-03
8.733906745910645,2007-12-04
8.78766918182373,2007-12-05
8.659974098205566,2007-12-06
8.545720100402832,2007-12-07
8.502030372619629,2007-12-10
8.260078430175781,2007-12-11
8.723822593688965,2007-12-12
9.006103515625,2007-12-13
8.905291557312012,2007-12-14
9.036349296569824,2007-12-17
8.851520538330078,2007-12-18
8.861603736877441,2007-12-19
8.854884147644043,2007-12-20
8.86832046508789,2007-12-21
8.905291557312012,2007-12-24
8.881768226623535,2007-12-26
8.780952453613281,2007-12-27
8.84479808807373,2007-12-28
8.74734878540039,2007-12-31
8.633092880249023,2008-01-02
8.723822593688965,2008-01-03
8.639808654785156,2008-01-04
8.764145851135254,2008-01-07
8.74734878540039,2008-01-08
8.98593807220459,2008-01-09
9.01618766784668,2008-01-10
8.955695152282715,2008-01-11
8.797751426696777,2008-01-14
8.609567642211914,2008-01-15
8.515473365783691,2008-01-16
8.3743314743042,2008-01-17
8.202947616577148,2008-01-18
7.93411111831665,2008-01-22
7.913946628570557,2008-01-23
7.9475483894348145,2008-01-24
7.930747985839844,2008-01-25
8.196226119995117,2008-01-28
7.991235733032227,2008-01-29
7.782888889312744,2008-01-30
7.7459211349487305,2008-01-31
7.981153964996338,2008-02-01
7.9475483894348145,2008-02-04
7.7728047370910645,2008-02-05
7.789608478546143,2008-02-06
7.880341053009033,2008-02-07
7.82321310043335,2008-02-08
7.893782615661621,2008-02-11
8.159263610839844,2008-02-12
8.213027954101562,2008-02-13
8.145819664001465,2008-02-14
8.22310733795166,2008-02-15
8.112213134765625,2008-02-19
7.991235733032227,2008-02-20
8.06852912902832,2008-02-21
8.135736465454102,2008-02-22
8.273516654968262,2008-02-25
8.42809772491455,2008-02-26
8.448264122009277,2008-02-27
8.370970726013184,2008-02-28
8.209671020507812,2008-02-29
8.246634483337402,2008-03-03
8.350808143615723,2008-03-04
8.38440990447998,2008-03-05
8.182785987854004,2008-03-06
8.122298240661621,2008-03-07
8.209671020507812,2008-03-10
8.290318489074707,2008-03-11
8.300426483154297,2008-03-12
8.145407676696777,2008-03-13
8.044307708740234,2008-03-14
8.054414749145508,2008-03-17
8.179105758666992,2008-03-18
8.2195463180542,2008-03-19
8.290319442749023,2008-03-20
8.438600540161133,2008-03-24
8.391424179077148,2008-03-25
8.330758094787598,2008-03-26
8.206068992614746,2008-03-27
8.138670921325684,2008-03-28
8.155519485473633,2008-03-31
8.327391624450684,2008-04-01
8.158885955810547,2008-04-02
8.088114738464355,2008-04-03
8.202699661254883,2008-04-04
8.253250122070312,2008-04-07
8.135297775268555,2008-04-08
7.865694522857666,2008-04-09
7.9769062995910645,2008-04-10
7.855583667755127,2008-04-11
7.990386009216309,2008-04-14
8.125187873840332,2008-04-15
8.11170482635498,2008-04-16
8.084748268127441,2008-04-17
8.0611572265625,2008-04-18
8.098228454589844,2008-04-21
7.953316688537598,2008-04-22
8.094856262207031,2008-04-23
7.730892181396484,2008-04-24
7.6803412437438965,2008-04-25
7.582610607147217,2008-04-28
7.616311550140381,2008-04-29
7.582610607147217,2008-04-30
7.633157253265381,2008-05-01
7.633157253265381,2008-05-02
7.441067695617676,2008-05-05
7.444436073303223,2008-05-06
7.380404472351074,2008-05-07
7.282675266265869,2008-05-08
7.242234230041504,2008-05-09
7.184942722320557,2008-05-12
7.1916823387146,2008-05-13
7.269194602966309,2008-05-14
7.232124328613281,2008-05-15
