AES,Date
12.84553050994873,1997-08-25
12.990483283996582,1997-08-26
12.990483283996582,1997-08-27
13.559167861938477,1997-08-28
13.202350616455078,1997-08-29
13.380762100219727,1997-09-02
13.514564514160156,1997-09-03
13.938289642333984,1997-09-04
13.670673370361328,1997-09-05
13.60377025604248,1997-09-08
13.87138843536377,1997-09-09
14.228206634521484,1997-09-10
14.964147567749023,1997-09-11
14.98645305633545,1997-09-12
14.785738945007324,1997-09-15
14.852644920349121,1997-09-16
14.852644920349121,1997-09-17
14.897248268127441,1997-09-18
14.964147567749023,1997-09-19
15.454776763916016,1997-09-22
15.008750915527344,1997-09-23
15.097956657409668,1997-09-24
15.499382019042969,1997-09-25
15.78929615020752,1997-09-26
15.655492782592773,1997-09-29
15.610884666442871,1997-09-30
15.499382019042969,1997-10-01
17.105072021484375,1997-10-02
16.659046173095703,1997-10-03
16.725948333740234,1997-10-06
16.7928524017334,1997-10-07
16.770549774169922,1997-10-08
17.038164138793945,1997-10-09
16.592147827148438,1997-10-10
16.213022232055664,1997-10-13
16.369131088256836,1997-10-14
16.369131088256836,1997-10-15
16.146120071411133,1997-10-16
15.610884666442871,1997-10-17
15.566287994384766,1997-10-20
16.837459564208984,1997-10-21
16.748252868652344,1997-10-22
16.012311935424805,1997-10-23
15.722391128540039,1997-10-24
14.98645305633545,1997-10-27
14.562729835510254,1997-10-28
15.053354263305664,1997-10-29
13.915989875793457,1997-10-30
14.13900375366211,1997-10-31
14.317412376403809,1997-11-03
14.317412376403809,1997-11-04
14.607327461242676,1997-11-05
14.763440132141113,1997-11-06
14.428918838500977,1997-11-07
14.629630088806152,1997-11-10
14.741135597229004,1997-11-11
14.67423152923584,1997-11-12
14.384322166442871,1997-11-13
13.425365447998047,1997-11-14
13.89368724822998,1997-11-17
13.759880065917969,1997-11-18
13.358457565307617,1997-11-19
13.492268562316895,1997-11-20
13.60377025604248,1997-11-21
13.559167861938477,1997-11-24
13.46996784210205,1997-11-25
13.26925277709961,1997-11-26
13.068541526794434,1997-11-28
12.867829322814941,1997-12-01
13.581474304199219,1997-12-02
13.915989875793457,1997-12-03
15.521678924560547,1997-12-04
15.410174369812012,1997-12-05
15.499382019042969,1997-12-08
15.164856910705566,1997-12-09
15.075653076171875,1997-12-10
14.941850662231445,1997-12-11
14.964147567749023,1997-12-12
15.410174369812012,1997-12-15
15.521678924560547,1997-12-16
15.343268394470215,1997-12-17
15.387871742248535,1997-12-18
14.98645305633545,1997-12-19
14.451218605041504,1997-12-22
14.808040618896484,1997-12-23
14.763440132141113,1997-12-24
14.941850662231445,1997-12-26
15.967707633972168,1997-12-29
16.592147827148438,1997-12-30
16.63674545288086,1997-12-31
16.16841697692871,1998-01-02
16.41373062133789,1998-01-05
16.324527740478516,1998-01-06
16.50293731689453,1998-01-07
16.16841697692871,1998-01-08
15.878495216369629,1998-01-09
15.811595916748047,1998-01-12
15.856201171875,1998-01-13
15.432477951049805,1998-01-14
14.874944686889648,1998-01-15
14.629630088806152,1998-01-16
14.897248268127441,1998-01-20
15.231759071350098,1998-01-21
15.25406265258789,1998-01-22
15.432477951049805,1998-01-23
15.499382019042969,1998-01-26
14.741135597229004,1998-01-27
14.696531295776367,1998-01-28
14.696531295776367,1998-01-29
15.276366233825684,1998-01-30
15.521678924560547,1998-02-02
15.677788734436035,1998-02-03
15.477078437805176,1998-02-04
15.454776763916016,1998-02-05
15.566287994384766,1998-02-06
15.25406265258789,1998-02-09
14.718835830688477,1998-02-10
14.830340385437012,1998-02-11
15.25406265258789,1998-02-12
14.808040618896484,1998-02-13
14.718835830688477,1998-02-17
14.651927947998047,1998-02-18
14.228206634521484,1998-02-19
14.495824813842773,1998-02-20
14.98645305633545,1998-02-23
14.98645305633545,1998-02-24
15.343268394470215,1998-02-25
15.454776763916016,1998-02-26
15.700090408325195,1998-02-27
15.610884666442871,1998-03-02
15.677788734436035,1998-03-03
15.722391128540039,1998-03-04
16.03461456298828,1998-03-05
16.16841697692871,1998-03-06
16.146120071411133,1998-03-09
16.41373062133789,1998-03-10
16.7928524017334,1998-03-11
17.127376556396484,1998-03-12
17.038164138793945,1998-03-13
17.39499282836914,1998-03-16
17.707202911376953,1998-03-17
17.841012954711914,1998-03-18
17.841012954711914,1998-03-19
17.885622024536133,1998-03-20
17.841012954711914,1998-03-23
18.91147232055664,1998-03-24
18.688465118408203,1998-03-25
19.000682830810547,1998-03-26
19.22369384765625,1998-03-27
19.000682830810547,1998-03-30
18.71076011657715,1998-03-31
19.067583084106445,1998-04-01
19.937334060668945,1998-04-02
19.937334060668945,1998-04-03
19.892723083496094,1998-04-06
19.758922576904297,1998-04-07
19.312896728515625,1998-04-08
19.08988380432129,1998-04-09
19.22369384765625,1998-04-13
19.201391220092773,1998-04-14
19.41883087158203,1998-04-15
19.22369384765625,1998-04-16
19.179094314575195,1998-04-17
19.000682830810547,1998-04-20
19.53590965270996,1998-04-21
20.584068298339844,1998-04-22
20.517168045043945,1998-04-23
20.093442916870117,1998-04-24
19.26828956604004,1998-04-27
19.446704864501953,1998-04-28
19.803525924682617,1998-04-29
19.692020416259766,1998-04-30
20.16034507751465,1998-05-01
20.071138381958008,1998-05-04
20.04884147644043,1998-05-05
19.91503143310547,1998-05-06
19.513607025146484,1998-05-07
19.714319229125977,1998-05-08
19.134485244750977,1998-05-11
18.755367279052734,1998-05-12
17.885622024536133,1998-05-13
17.573394775390625,1998-05-14
17.796411514282227,1998-05-15
18.309341430664062,1998-05-18
18.264738082885742,1998-05-19
17.907909393310547,1998-05-20
18.108631134033203,1998-05-21
17.885622024536133,1998-05-22
17.573394775390625,1998-05-26
17.127376556396484,1998-05-27
17.038164138793945,1998-05-28
16.971261978149414,1998-05-29
16.50293731689453,1998-06-01
16.525239944458008,1998-06-02
17.305784225463867,1998-06-03
17.39499282836914,1998-06-04
18.019420623779297,1998-06-05
17.461896896362305,1998-06-08
17.484195709228516,1998-06-09
17.595699310302734,1998-06-10
17.77410888671875,1998-06-11
17.082773208618164,1998-06-12
16.592147827148438,1998-06-15
16.547536849975586,1998-06-16
16.725948333740234,1998-06-17
16.659046173095703,1998-06-18
16.859752655029297,1998-06-19
17.149675369262695,1998-06-22
17.528793334960938,1998-06-23
17.841012954711914,1998-06-24
18.15323257446289,1998-06-25
19.22369384765625,1998-06-26
19.602811813354492,1998-06-29
18.755367279052734,1998-06-30
19.335193634033203,1998-07-01
18.978376388549805,1998-07-02
18.77766227722168,1998-07-06
18.64385986328125,1998-07-07
18.978376388549805,1998-07-08
19.357500076293945,1998-07-09
18.77766227722168,1998-07-10
18.64385986328125,1998-07-13
17.640302658081055,1998-07-14
17.72950553894043,1998-07-15
17.662601470947266,1998-07-16
17.528793334960938,1998-07-17
17.841012954711914,1998-07-20
16.948959350585938,1998-07-21
16.7928524017334,1998-07-22
16.25762176513672,1998-07-23
16.235321044921875,1998-07-24
16.592147827148438,1998-07-27
16.012311935424805,1998-07-28
15.700090408325195,1998-07-29
15.766996383666992,1998-07-30
16.346834182739258,1998-07-31
16.547536849975586,1998-08-03
15.923101425170898,1998-08-04
16.079212188720703,1998-08-05
15.164856910705566,1998-08-06
15.521678924560547,1998-08-07
15.25406265258789,1998-08-10
14.718835830688477,1998-08-11
14.16130542755127,1998-08-12
13.559167861938477,1998-08-13
13.46996784210205,1998-08-14
12.890130996704102,1998-08-17
12.934735298156738,1998-08-18
13.336156845092773,1998-08-19
13.380762100219727,1998-08-20
12.533308982849121,1998-08-21
12.109588623046875,1998-08-24
11.529755592346191,1998-08-25
10.771512985229492,1998-08-26
10.459295272827148,1998-08-27
10.325484275817871,1998-08-28
9.723352432250977,1998-08-31
9.812559127807617,1998-09-01
10.013267517089844,1998-09-02
9.45573616027832,1998-09-03
8.652892112731934,1998-09-04
10.503894805908203,1998-09-08
9.5226411819458,1998-09-09
9.5226411819458,1998-09-10
9.857159614562988,1998-09-11
10.124773979187012,1998-09-14
11.37364387512207,1998-09-15
11.329045295715332,1998-09-16
11.239839553833008,1998-09-17
10.637701988220215,1998-09-18
10.593101501464844,1998-09-21
10.949923515319824,1998-09-22
11.864274024963379,1998-09-23
12.064983367919922,1998-09-24
12.109588623046875,1998-09-25
11.953481674194336,1998-09-28
13.648380279541016,1998-09-29
13.224650382995605,1998-09-30
12.934735298156738,1998-10-01
13.023941040039062,1998-10-02
12.800923347473145,1998-10-05
12.19879150390625,1998-10-06
12.042685508728027,1998-10-07
11.596658706665039,1998-10-08
12.087285041809082,1998-10-09
12.243393898010254,1998-10-12
12.622516632080078,1998-10-13
12.421807289123535,1998-10-14
12.488707542419434,1998-10-15
12.778627395629883,1998-10-16
12.84553050994873,1998-10-19
13.291556358337402,1998-10-20
13.536870002746582,1998-10-21
13.89368724822998,1998-10-22
13.782182693481445,1998-10-23
14.362011909484863,1998-10-26
14.763440132141113,1998-10-27
14.094396591186523,1998-10-28
13.581474304199219,1998-10-29
14.607327461242676,1998-10-30
14.964147567749023,1998-11-02
15.521678924560547,1998-11-03
15.655492782592773,1998-11-04
15.811595916748047,1998-11-05
15.766996383666992,1998-11-06
15.454776763916016,1998-11-09
15.83389949798584,1998-11-10
15.209470748901367,1998-11-11
15.36556625366211,1998-11-12
15.231759071350098,1998-11-13
15.744698524475098,1998-11-16
15.655492782592773,1998-11-17
14.629630088806152,1998-11-18
15.477078437805176,1998-11-19
15.54397964477539,1998-11-20
16.03461456298828,1998-11-23
16.03461456298828,1998-11-24
15.811595916748047,1998-11-25
15.610884666442871,1998-11-27
16.324527740478516,1998-11-30
16.61444091796875,1998-12-01
15.945404052734375,1998-12-02
15.521678924560547,1998-12-03
15.610884666442871,1998-12-04
15.766996383666992,1998-12-07
15.499382019042969,1998-12-08
15.097956657409668,1998-12-09
15.187158584594727,1998-12-10
14.585031509399414,1998-12-11
14.272806167602539,1998-12-14
14.98645305633545,1998-12-15
14.763440132141113,1998-12-16
14.428918838500977,1998-12-17
15.25406265258789,1998-12-18
15.677788734436035,1998-12-21
15.142559051513672,1998-12-22
16.10151481628418,1998-12-23
15.900802612304688,1998-12-24
16.19072151184082,1998-12-28
16.525239944458008,1998-12-29
16.592147827148438,1998-12-30
16.904361724853516,1998-12-31
17.461896896362305,1999-01-04
17.39499282836914,1999-01-05
17.39499282836914,1999-01-06
16.948959350585938,1999-01-07
16.324527740478516,1999-01-08
15.521678924560547,1999-01-11
15.343268394470215,1999-01-12
13.89368724822998,1999-01-13
13.157746315002441,1999-01-14
13.559167861938477,1999-01-15
13.425365447998047,1999-01-19
12.800923347473145,1999-01-20
13.246953964233398,1999-01-21
13.135449409484863,1999-01-22
12.711718559265137,1999-01-25
12.577914237976074,1999-01-26
12.064983367919922,1999-01-27
11.775068283081055,1999-01-28
12.020384788513184,1999-01-29
11.975781440734863,1999-02-01
12.600218772888184,1999-02-02
12.82323169708252,1999-02-03
12.55561351776123,1999-02-04
13.246953964233398,1999-02-05
13.291556358337402,1999-02-08
13.202350616455078,1999-02-09
12.622516632080078,1999-02-10
12.912435531616211,1999-02-11
13.514564514160156,1999-02-12
13.759880065917969,1999-02-16
13.581474304199219,1999-02-17
13.670673370361328,1999-02-18
14.049796104431152,1999-02-19
14.362011909484863,1999-02-22
14.094396591186523,1999-02-23
13.982892036437988,1999-02-24
13.46996784210205,1999-02-25
13.26925277709961,1999-02-26
12.890130996704102,1999-03-01
12.82323169708252,1999-03-02
13.135449409484863,1999-03-03
13.46996784210205,1999-03-04
13.715272903442383,1999-03-05
13.536870002746582,1999-03-08
13.046243667602539,1999-03-09
12.84553050994873,1999-03-10
12.912435531616211,1999-03-11
13.380762100219727,1999-03-12
14.027497291564941,1999-03-15
13.960593223571777,1999-03-16
14.027497291564941,1999-03-17
14.384322166442871,1999-03-18
14.049796104431152,1999-03-19
13.826788902282715,1999-03-22
13.89368724822998,1999-03-23
13.915989875793457,1999-03-24
14.518126487731934,1999-03-25
14.094396591186523,1999-03-26
13.26925277709961,1999-03-29
13.336156845092773,1999-03-30
13.291556358337402,1999-03-31
13.403063774108887,1999-04-01
13.849093437194824,1999-04-05
13.938289642333984,1999-04-06
13.915989875793457,1999-04-07
14.696531295776367,1999-04-08
15.566287994384766,1999-04-09
16.61444091796875,1999-04-12
16.279926300048828,1999-04-13
17.082773208618164,1999-04-14
17.038164138793945,1999-04-15
17.974821090698242,1999-04-16
18.220136642456055,1999-04-19
18.108631134033203,1999-04-20
17.39499282836914,1999-04-21
16.993566513061523,1999-04-22
17.127376556396484,1999-04-23
17.796411514282227,1999-04-26
18.19783592224121,1999-04-27
17.841012954711914,1999-04-28
18.108631134033203,1999-04-29
17.841012954711914,1999-04-30
18.130929946899414,1999-05-03
17.974821090698242,1999-05-04
18.130929946899414,1999-05-05
18.1755313873291,1999-05-06
17.907909393310547,1999-05-07
18.264738082885742,1999-05-10
18.443147659301758,1999-05-11
18.510046005249023,1999-05-12
18.465442657470703,1999-05-13
17.841012954711914,1999-05-14
17.930217742919922,1999-05-17
18.108631134033203,1999-05-18
18.733068466186523,1999-05-19
18.91147232055664,1999-05-20
18.889171600341797,1999-05-21
18.91147232055664,1999-05-24
18.398540496826172,1999-05-25
18.621557235717773,1999-05-26
17.841012954711914,1999-05-27
17.72950553894043,1999-05-28
17.841012954711914,1999-06-01
17.68490219116211,1999-06-02
17.461896896362305,1999-06-03
17.75181007385254,1999-06-04
17.68490219116211,1999-06-07
17.841012954711914,1999-06-08
18.309341430664062,1999-06-09
18.019420623779297,1999-06-10
18.086326599121094,1999-06-11
18.1755313873291,1999-06-14
18.1755313873291,1999-06-15
18.66616439819336,1999-06-16
19.179094314575195,1999-06-17
19.714319229125977,1999-06-18
19.95963478088379,1999-06-21
19.981931686401367,1999-06-22
21.007789611816406,1999-06-23
20.896289825439453,1999-06-24
20.494869232177734,1999-06-25
20.695575714111328,1999-06-28
20.96318817138672,1999-06-29
20.74017906188965,1999-06-30
20.338756561279297,1999-07-01
20.271848678588867,1999-07-02
20.717876434326172,1999-07-06
21.052396774291992,1999-07-07
21.007789611816406,1999-07-08
21.074691772460938,1999-07-09
20.896289825439453,1999-07-12
20.29415512084961,1999-07-13
20.717876434326172,1999-07-14
20.13804054260254,1999-07-15
20.338756561279297,1999-07-16
20.338756561279297,1999-07-19
20.115739822387695,1999-07-20
19.870426177978516,1999-07-21
19.37980079650879,1999-07-22
20.338756561279297,1999-07-23
20.383358001708984,1999-07-26
21.163898468017578,1999-07-27
21.855236053466797,1999-07-28
21.654529571533203,1999-07-29
21.409217834472656,1999-07-30
21.32001495361328,1999-08-02
21.208505630493164,1999-08-03
20.807079315185547,1999-08-04
19.892723083496094,1999-08-05
19.892723083496094,1999-08-06
19.625118255615234,1999-08-09
19.402101516723633,1999-08-10
19.55821418762207,1999-08-11
19.625118255615234,1999-08-12
19.602811813354492,1999-08-13
19.246002197265625,1999-08-16
19.625118255615234,1999-08-17
20.45026397705078,1999-08-18
22.479679107666016,1999-08-19
22.34586524963379,1999-08-20
22.903398513793945,1999-08-23
22.68039321899414,1999-08-24
22.45737648010254,1999-08-25
21.966745376586914,1999-08-26
21.94445037841797,1999-08-27
21.654529571533203,1999-08-30
21.64337921142578,1999-08-31
21.855236053466797,1999-09-01
21.163898468017578,1999-09-02
21.989049911499023,1999-09-03
23.01490592956543,1999-09-07
23.037206649780273,1999-09-08
23.126407623291016,1999-09-09
23.683948516845703,1999-09-10
23.349428176879883,1999-09-13
23.327131271362305,1999-09-14
23.01490592956543,1999-09-15
23.08181381225586,1999-09-16
23.193317413330078,1999-09-17
22.76959228515625,1999-09-20
23.01490592956543,1999-09-21
23.327131271362305,1999-09-22
23.260221481323242,1999-09-23
22.702686309814453,1999-09-24
22.524282455444336,1999-09-27
21.565326690673828,1999-09-28
21.34230613708496,1999-09-29
21.052396774291992,1999-09-30
20.717876434326172,1999-10-01
20.896289825439453,1999-10-04
20.628665924072266,1999-10-05
20.628665924072266,1999-10-06
20.40566062927246,1999-10-07
20.071138381958008,1999-10-08
20.04884147644043,1999-10-11
19.513607025146484,1999-10-12
19.08988380432129,1999-10-13
18.91147232055664,1999-10-14
18.287038803100586,1999-10-15
18.331640243530273,1999-10-18
18.822267532348633,1999-10-19
19.491308212280273,1999-10-20
19.625118255615234,1999-10-21
19.758922576904297,1999-10-22
19.669710159301758,1999-10-25
19.402101516723633,1999-10-26
19.714319229125977,1999-10-27
19.803525924682617,1999-10-28
20.13804054260254,1999-10-29
20.115739822387695,1999-11-01
20.472562789916992,1999-11-02
19.95963478088379,1999-11-03
19.892723083496094,1999-11-04
20.316452026367188,1999-11-05
20.227249145507812,1999-11-08
20.182645797729492,1999-11-09
20.494869232177734,1999-11-10
20.628665924072266,1999-11-11
20.851686477661133,1999-11-12
21.32001495361328,1999-11-15
21.810640335083008,1999-11-16
21.52072525024414,1999-11-17
21.855236053466797,1999-11-18
21.74373435974121,1999-11-19
21.52072525024414,1999-11-22
20.896289825439453,1999-11-23
20.227249145507812,1999-11-24
20.316452026367188,1999-11-26
20.20494270324707,1999-11-29
20.67327117919922,1999-11-30
20.695575714111328,1999-12-01
20.851686477661133,1999-12-02
21.163898468017578,1999-12-03
20.940885543823242,1999-12-06
21.654529571533203,1999-12-07
21.94445037841797,1999-12-08
22.724985122680664,1999-12-09
22.055950164794922,1999-12-10
21.966745376586914,1999-12-13
21.94445037841797,1999-12-14
22.390470504760742,1999-12-15
21.766036987304688,1999-12-16
23.193317413330078,1999-12-17
24.085371017456055,1999-12-20
25.11122703552246,1999-12-21
24.37527847290039,1999-12-22
24.24147605895996,1999-12-23
25.356538772583008,1999-12-27
25.356538772583008,1999-12-28
25.468050003051758,1999-12-29
25.69106101989746,1999-12-30
26.672313690185547,1999-12-31
25.869470596313477,2000-01-03
24.84361457824707,2000-01-04
25.11122703552246,2000-01-05
25.311933517456055,2000-01-06
25.80257225036621,2000-01-07
26.962228775024414,2000-01-10
27.096046447753906,2000-01-11
27.65357780456543,2000-01-12
28.12190055847168,2000-01-13
29.705289840698242,2000-01-14
27.809688568115234,2000-01-18
27.965784072875977,2000-01-19
27.720474243164062,2000-01-20
28.545612335205078,2000-01-21
28.545612335205078,2000-01-24
27.118335723876953,2000-01-25
25.84717559814453,2000-01-26
27.073740005493164,2000-01-27
27.252147674560547,2000-01-28
28.59021759033203,2000-01-31
28.81324577331543,2000-02-01
28.3002986907959,2000-02-02
28.67942237854004,2000-02-03
26.850730895996094,2000-02-04
28.545612335205078,2000-02-07
30.129005432128906,2000-02-08
30.641929626464844,2000-02-09
29.57147789001465,2000-02-10
29.259260177612305,2000-02-11
30.50812530517578,2000-02-14
30.820348739624023,2000-02-15
31.467084884643555,2000-02-16
31.377878189086914,2000-02-17
31.40018081665039,2000-02-18
30.66423225402832,2000-02-22
30.0398006439209,2000-02-23
30.285118103027344,2000-02-24
30.15130615234375,2000-02-25
30.619647979736328,2000-02-28
29.905990600585938,2000-02-29
29.236955642700195,2000-03-01
31.08795928955078,2000-03-02
31.02104949951172,2000-03-03
29.036252975463867,2000-03-06
28.41181182861328,2000-03-07
27.921186447143555,2000-03-08
26.962228775024414,2000-03-09
26.047882080078125,2000-03-10
26.047882080078125,2000-03-13
25.64646339416504,2000-03-14
26.53850555419922,2000-03-15
28.59021759033203,2000-03-16
27.78737449645996,2000-03-17
27.430545806884766,2000-03-20
26.627714157104492,2000-03-21
25.757959365844727,2000-03-22
26.33779525756836,2000-03-23
27.029129028320312,2000-03-24
26.51620864868164,2000-03-27
25.980966567993164,2000-03-28
26.89533233642578,2000-03-29
28.41181182861328,2000-03-30
28.099592208862305,2000-03-31
27.78737449645996,2000-04-03
26.51620864868164,2000-04-04
26.962228775024414,2000-04-05
26.98453712463379,2000-04-06
27.47516441345215,2000-04-07
28.344911575317383,2000-04-10
27.831979751586914,2000-04-11
27.319049835205078,2000-04-12
27.274450302124023,2000-04-13
26.36009407043457,2000-04-14
26.51620864868164,2000-04-17
27.47516441345215,2000-04-18
28.344911575317383,2000-04-19
30.73113250732422,2000-04-20
29.905990600585938,2000-04-24
29.682973861694336,2000-04-25
30.50812530517578,2000-04-26
30.129005432128906,2000-04-27
32.09152603149414,2000-04-28
31.35557746887207,2000-05-01
30.329713821411133,2000-05-02
30.53042221069336,2000-05-03
30.374317169189453,2000-05-04
30.68653678894043,2000-05-05
28.969341278076172,2000-05-08
28.166492462158203,2000-05-09
26.270898818969727,2000-05-10
26.53850555419922,2000-05-11
27.921186447143555,2000-05-12
29.303855895996094,2000-05-15
28.790935516357422,2000-05-16
29.28154945373535,2000-05-17
29.437671661376953,2000-05-18
29.549177169799805,2000-05-19
29.794496536254883,2000-05-22
29.905990600585938,2000-05-23
29.236955642700195,2000-05-24
29.83910369873047,2000-05-25
30.66423225402832,2000-05-26
30.820348739624023,2000-05-30
31.13257598876953,2000-05-31
31.89080810546875,2000-06-01
32.82746124267578,2000-06-02
31.310985565185547,2000-06-05
32.11381912231445,2000-06-06
33.00587463378906,2000-06-07
33.67491912841797,2000-06-08
34.25475311279297,2000-06-09
34.120941162109375,2000-06-12
34.879188537597656,2000-06-13
31.177162170410156,2000-06-14
32.292240142822266,2000-06-15
33.00587463378906,2000-06-16
32.38144302368164,2000-06-19
32.02462387084961,2000-06-20
31.57859230041504,2000-06-21
30.15130615234375,2000-06-22
29.170063018798828,2000-06-23
32.872066497802734,2000-06-26
32.559852600097656,2000-06-27
33.173133850097656,2000-06-28
31.756990432739258,2000-06-29
32.559852600097656,2000-06-30
33.541099548339844,2000-07-03
33.49650573730469,2000-07-05
32.96126937866211,2000-07-06
34.25475311279297,2000-07-07
35.14678955078125,2000-07-10
35.45901107788086,2000-07-11
36.038841247558594,2000-07-12
38.001365661621094,2000-07-13
35.949642181396484,2000-07-14
38.53657913208008,2000-07-17
37.4215202331543,2000-07-18
36.17265319824219,2000-07-19
37.73374557495117,2000-07-20
37.2877197265625,2000-07-21
37.376930236816406,2000-07-24
38.13516616821289,2000-07-25
36.930885314941406,2000-07-26
37.59992980957031,2000-07-27
36.3510627746582,2000-07-28
38.13516616821289,2000-07-31
39.78544616699219,2000-08-01
38.84880828857422,2000-08-02
37.59992980957031,2000-08-03
37.68914794921875,2000-08-04
39.038368225097656,2000-08-07
41.212738037109375,2000-08-08
39.68509292602539,2000-08-09
38.4139289855957,2000-08-10
39.038368225097656,2000-08-11
41.92637634277344,2000-08-14
40.58831024169922,2000-08-15
40.01962661743164,2000-08-16
41.837181091308594,2000-08-17
41.92637634277344,2000-08-18
40.945125579833984,2000-08-21
41.078922271728516,2000-08-22
42.19398880004883,2000-08-23
41.92637634277344,2000-08-24
40.81132125854492,2000-08-25
42.060184478759766,2000-08-28
41.74797058105469,2000-08-29
43.97809982299805,2000-08-30
45.41653823852539,2000-08-31
47.813926696777344,2000-09-01
46.5650520324707,2000-09-05
44.06728744506836,2000-09-06
43.7996940612793,2000-09-07
43.55436706542969,2000-09-08
46.08556365966797,2000-09-11
46.877254486083984,2000-09-12
46.5650520324707,2000-09-13
47.0556755065918,2000-09-14
48.17074203491211,2000-09-15
46.0186653137207,2000-09-18
45.405372619628906,2000-09-19
44.60253143310547,2000-09-20
44.245723724365234,2000-09-21
46.47584533691406,2000-09-22
46.877254486083984,2000-09-25
47.68010711669922,2000-09-26
49.3415641784668,2000-09-27
48.795166015625,2000-09-28
48.89552307128906,2000-09-29
50.400875091552734,2000-10-02
50.133235931396484,2000-10-03
47.992332458496094,2000-10-04
46.788055419921875,2000-10-05
46.208221435546875,2000-10-06
48.17074203491211,2000-10-09
49.464210510253906,2000-10-10
46.47584533691406,2000-10-11
42.9968376159668,2000-10-12
41.92637634277344,2000-10-13
42.149383544921875,2000-10-16
42.060184478759766,2000-10-17
38.62579345703125,2000-10-18
39.74085235595703,2000-10-19
40.98973846435547,2000-10-20
39.69623947143555,2000-10-23
39.205623626708984,2000-10-24
36.75248336791992,2000-10-25
36.39567184448242,2000-10-26
38.71500015258789,2000-10-27
39.87466812133789,2000-10-30
40.3206901550293,2000-10-31
43.309059143066406,2000-11-01
43.4428596496582,2000-11-02
43.710472106933594,2000-11-03
44.82553482055664,2000-11-06
45.80679702758789,2000-11-07
45.31618118286133,2000-11-08
44.55793380737305,2000-11-09
43.97809982299805,2000-11-10
41.74797058105469,2000-11-13
40.23147964477539,2000-11-14
40.677513122558594,2000-11-15
41.03433609008789,2000-11-16
42.104793548583984,2000-11-17
40.945125579833984,2000-11-20
38.35818862915039,2000-11-21
38.75960159301758,2000-11-22
39.87466812133789,2000-11-24
40.365291595458984,2000-11-27
39.74085235595703,2000-11-28
39.56244659423828,2000-11-29
37.02009201049805,2000-11-30
36.886295318603516,2000-12-01
35.01298522949219,2000-12-04
34.611568450927734,2000-12-05
33.98713302612305,2000-12-06
32.47064208984375,2000-12-07
34.43315505981445,2000-12-08
36.26185989379883,2000-12-11
35.63743209838867,2000-12-12
36.707889556884766,2000-12-13
35.28060531616211,2000-12-14
35.63743209838867,2000-12-15
37.4215202331543,2000-12-18
37.82294464111328,2000-12-19
37.59992980957031,2000-12-20
36.038841247558594,2000-12-21
37.46613693237305,2000-12-22
39.83006286621094,2000-12-26
39.91926956176758,2000-12-27
40.053070068359375,2000-12-28
39.517845153808594,2000-12-29
36.930885314941406,2001-01-02
35.63743209838867,2001-01-03
35.5482177734375,2001-01-04
36.66328048706055,2001-01-05
37.46613693237305,2001-01-08
38.045955657958984,2001-01-09
37.376930236816406,2001-01-10
36.30646514892578,2001-01-11
37.55532455444336,2001-01-12
36.44027328491211,2001-01-16
36.886295318603516,2001-01-17
37.59992980957031,2001-01-18
37.95675277709961,2001-01-19
38.49200439453125,2001-01-22
40.3206901550293,2001-01-23
40.677513122558594,2001-01-24
40.053070068359375,2001-01-25
41.881771087646484,2001-01-26
42.60434341430664,2001-01-29
40.24932861328125,2001-01-30
41.127105712890625,2001-01-31
40.49909591674805,2001-02-01
41.391151428222656,2001-02-02
40.49909591674805,2001-02-05
39.46430969238281,2001-02-06
40.76314163208008,2001-02-07
41.169925689697266,2001-02-08
42.51870346069336,2001-02-09
40.49909591674805,2001-02-12
40.81309127807617,2001-02-13
40.59187316894531,2001-02-14
40.734596252441406,2001-02-15
41.37687301635742,2001-02-16
41.81220245361328,2001-02-20
41.64805603027344,2001-02-21
40.37779998779297,2001-02-22
38.25113296508789,2001-02-23
39.39295959472656,2001-02-26
39.25735855102539,2001-02-27
38.51518630981445,2001-02-28
39.00046157836914,2001-03-01
39.84968185424805,2001-03-02
40.39205551147461,2001-03-05
40.68463897705078,2001-03-06
40.677513122558594,2001-03-07
41.40542221069336,2001-03-08
39.8568229675293,2001-03-09
37.2877197265625,2001-03-12
35.153926849365234,2001-03-13
34.868465423583984,2001-03-14
35.42512130737305,2001-03-15
33.90504837036133,2001-03-16
33.291324615478516,2001-03-19
34.261878967285156,2001-03-20
33.93360137939453,2001-03-21
30.829261779785156,2001-03-22
31.385902404785156,2001-03-23
33.16287612915039,2001-03-26
35.39657211303711,2001-03-27
35.32520294189453,2001-03-28
34.9969367980957,2001-03-29
35.65348434448242,2001-03-30
35.482200622558594,2001-04-02
34.14769744873047,2001-04-03
31.435871124267578,2001-04-04
30.68653678894043,2001-04-05
31.37877082824707,2001-04-06
32.385009765625,2001-04-09
33.44119644165039,2001-04-10
34.81852722167969,2001-04-11
35.253841400146484,2001-04-12
35.41084671020508,2001-04-16
35.71769332885742,2001-04-17
36.71681213378906,2001-04-18
37.10930252075195,2001-04-19
35.432254791259766,2001-04-20
34.7186164855957,2001-04-23
34.2904167175293,2001-04-24
34.25475311279297,2001-04-25
33.541099548339844,2001-04-26
33.862247467041016,2001-04-27
34.01923370361328,2001-04-30
32.292240142822266,2001-05-01
34.46882629394531,2001-05-02
34.4902458190918,2001-05-03
34.611568450927734,2001-05-04
34.07632827758789,2001-05-07
