ZBRA,Date
17.77777862548828,1998-07-08
17.44444465637207,1998-07-09
17.19444465637207,1998-07-10
17.38888931274414,1998-07-13
17.0,1998-07-14
17.19444465637207,1998-07-15
17.05555534362793,1998-07-16
17.44444465637207,1998-07-17
17.25,1998-07-20
16.88888931274414,1998-07-21
16.833332061767578,1998-07-22
16.5,1998-07-23
16.44444465637207,1998-07-24
15.666666984558105,1998-07-27
15.916666984558105,1998-07-28
15.444443702697754,1998-07-29
15.36111068725586,1998-07-30
14.416666984558105,1998-07-31
14.75,1998-08-03
14.416666984558105,1998-08-04
15.13888931274414,1998-08-05
15.555556297302246,1998-08-06
16.44444465637207,1998-08-07
15.61111068725586,1998-08-10
14.944443702697754,1998-08-11
15.61111068725586,1998-08-12
15.555556297302246,1998-08-13
14.88888931274414,1998-08-14
14.777777671813965,1998-08-17
15.5,1998-08-18
15.0,1998-08-19
14.555556297302246,1998-08-20
15.083333015441895,1998-08-21
14.88888931274414,1998-08-24
14.777777671813965,1998-08-25
14.666666984558105,1998-08-26
14.5,1998-08-27
14.36111068725586,1998-08-28
13.805556297302246,1998-08-31
14.11111068725586,1998-09-01
13.527777671813965,1998-09-02
13.11111068725586,1998-09-03
12.916666984558105,1998-09-04
13.63888931274414,1998-09-08
12.777777671813965,1998-09-09
12.25,1998-09-10
12.694443702697754,1998-09-11
12.63888931274414,1998-09-14
12.88888931274414,1998-09-15
12.61111068725586,1998-09-16
12.333333015441895,1998-09-17
12.36111068725586,1998-09-18
12.194443702697754,1998-09-21
13.0,1998-09-22
14.055556297302246,1998-09-23
14.055556297302246,1998-09-24
14.416666984558105,1998-09-25
15.305556297302246,1998-09-28
15.38888931274414,1998-09-29
14.88888931274414,1998-09-30
14.833333015441895,1998-10-01
14.86111068725586,1998-10-02
14.11111068725586,1998-10-05
13.833333015441895,1998-10-06
13.666666984558105,1998-10-07
12.86111068725586,1998-10-08
12.88888931274414,1998-10-09
13.5,1998-10-12
14.222222328186035,1998-10-13
14.222222328186035,1998-10-14
13.833333015441895,1998-10-15
14.583333015441895,1998-10-16
14.555556297302246,1998-10-19
14.25,1998-10-20
14.88888931274414,1998-10-21
13.333333015441895,1998-10-22
13.055556297302246,1998-10-23
12.777777671813965,1998-10-26
13.0,1998-10-27
12.944443702697754,1998-10-28
13.88888931274414,1998-10-29
14.555556297302246,1998-10-30
15.61111068725586,1998-11-02
15.88888931274414,1998-11-03
16.166667938232422,1998-11-04
15.777777671813965,1998-11-05
15.555556297302246,1998-11-06
14.777777671813965,1998-11-09
14.722222328186035,1998-11-10
14.666666984558105,1998-11-11
14.722222328186035,1998-11-12
14.805556297302246,1998-11-13
14.777777671813965,1998-11-16
14.88888931274414,1998-11-17
14.5,1998-11-18
15.11111068725586,1998-11-19
14.777777671813965,1998-11-20
14.777777671813965,1998-11-23
14.777777671813965,1998-11-24
14.88888931274414,1998-11-25
14.833333015441895,1998-11-27
14.916666984558105,1998-11-30
14.88888931274414,1998-12-01
14.86111068725586,1998-12-02
14.777777671813965,1998-12-03
14.777777671813965,1998-12-04
15.11111068725586,1998-12-07
15.583333015441895,1998-12-08
14.833333015441895,1998-12-09
13.5,1998-12-10
12.472222328186035,1998-12-11
12.722222328186035,1998-12-14
12.666666984558105,1998-12-15
12.666666984558105,1998-12-16
12.944443702697754,1998-12-17
12.75,1998-12-18
12.333333015441895,1998-12-21
11.333333015441895,1998-12-22
12.0,1998-12-23
12.333333015441895,1998-12-24
12.666666984558105,1998-12-28
12.75,1998-12-29
12.88888931274414,1998-12-30
12.777777671813965,1998-12-31
13.055556297302246,1999-01-04
13.277777671813965,1999-01-05
13.305556297302246,1999-01-06
13.61111068725586,1999-01-07
15.11111068725586,1999-01-08
14.444443702697754,1999-01-11
14.61111068725586,1999-01-12
14.5,1999-01-13
13.666666984558105,1999-01-14
14.805556297302246,1999-01-15
16.0,1999-01-19
15.555556297302246,1999-01-20
15.555556297302246,1999-01-21
15.083333015441895,1999-01-22
14.88888931274414,1999-01-25
13.833333015441895,1999-01-26
13.0,1999-01-27
13.277777671813965,1999-01-28
13.416666984558105,1999-01-29
13.5,1999-02-01
13.277777671813965,1999-02-02
13.38888931274414,1999-02-03
12.944443702697754,1999-02-04
12.944443702697754,1999-02-05
13.0,1999-02-08
12.88888931274414,1999-02-09
12.11111068725586,1999-02-10
12.916666984558105,1999-02-11
12.805556297302246,1999-02-12
12.777777671813965,1999-02-16
12.166666984558105,1999-02-17
12.11111068725586,1999-02-18
12.027777671813965,1999-02-19
12.055556297302246,1999-02-22
11.61111068725586,1999-02-23
11.5,1999-02-24
11.833333015441895,1999-02-25
11.472222328186035,1999-02-26
11.777777671813965,1999-03-01
11.805556297302246,1999-03-02
11.791666984558105,1999-03-03
11.86111068725586,1999-03-04
11.944443702697754,1999-03-05
11.916666984558105,1999-03-08
11.777777671813965,1999-03-09
11.583333015441895,1999-03-10
11.555556297302246,1999-03-11
11.0,1999-03-12
10.777777671813965,1999-03-15
11.055556297302246,1999-03-16
11.11111068725586,1999-03-17
10.805556297302246,1999-03-18
10.63888931274414,1999-03-19
11.0,1999-03-22
10.61111068725586,1999-03-23
10.333333015441895,1999-03-24
10.666666984558105,1999-03-25
10.5,1999-03-26
10.61111068725586,1999-03-29
10.541666984558105,1999-03-30
10.555556297302246,1999-03-31
11.166666984558105,1999-04-01
11.38888931274414,1999-04-05
11.333333015441895,1999-04-06
11.25,1999-04-07
11.222222328186035,1999-04-08
11.305556297302246,1999-04-09
12.11111068725586,1999-04-12
11.944443702697754,1999-04-13
12.555556297302246,1999-04-14
12.88888931274414,1999-04-15
13.194443702697754,1999-04-16
12.444443702697754,1999-04-19
12.972222328186035,1999-04-20
13.222222328186035,1999-04-21
14.11111068725586,1999-04-22
14.0,1999-04-23
13.88888931274414,1999-04-26
14.833333015441895,1999-04-27
15.055556297302246,1999-04-28
14.805556297302246,1999-04-29
14.777777671813965,1999-04-30
15.166666984558105,1999-05-03
15.083333015441895,1999-05-04
14.722222328186035,1999-05-05
14.444443702697754,1999-05-06
14.166666984558105,1999-05-07
14.597222328186035,1999-05-10
14.333333015441895,1999-05-11
14.0,1999-05-12
14.666666984558105,1999-05-13
14.555556297302246,1999-05-14
14.416666984558105,1999-05-17
14.38888931274414,1999-05-18
14.166666984558105,1999-05-19
13.833333015441895,1999-05-20
13.805556297302246,1999-05-21
13.819443702697754,1999-05-24
14.0,1999-05-25
14.305556297302246,1999-05-26
14.527777671813965,1999-05-27
14.277777671813965,1999-05-28
14.694443702697754,1999-06-01
14.777777671813965,1999-06-02
15.166666984558105,1999-06-03
15.097222328186035,1999-06-04
15.333333015441895,1999-06-07
15.444443702697754,1999-06-08
15.777777671813965,1999-06-09
15.527777671813965,1999-06-10
15.36111068725586,1999-06-11
15.0,1999-06-14
15.083333015441895,1999-06-15
15.083333015441895,1999-06-16
14.88888931274414,1999-06-17
14.88888931274414,1999-06-18
14.944443702697754,1999-06-21
14.777777671813965,1999-06-22
15.222222328186035,1999-06-23
15.333333015441895,1999-06-24
15.61111068725586,1999-06-25
15.722222328186035,1999-06-28
16.05555534362793,1999-06-29
17.083332061767578,1999-06-30
17.22222137451172,1999-07-01
17.34722137451172,1999-07-02
17.69444465637207,1999-07-06
17.583332061767578,1999-07-07
16.61111068725586,1999-07-08
16.72222137451172,1999-07-09
16.916667938232422,1999-07-12
17.083332061767578,1999-07-13
17.77777862548828,1999-07-14
19.22222137451172,1999-07-15
18.38888931274414,1999-07-16
18.44444465637207,1999-07-19
18.166667938232422,1999-07-20
18.0,1999-07-21
19.72222137451172,1999-07-22
19.875,1999-07-23
19.38888931274414,1999-07-26
19.44444465637207,1999-07-27
19.69444465637207,1999-07-28
19.63888931274414,1999-07-29
20.86111068725586,1999-07-30
21.0,1999-08-02
21.25,1999-08-03
21.36111068725586,1999-08-04
21.0,1999-08-05
21.11111068725586,1999-08-06
20.55555534362793,1999-08-09
20.01388931274414,1999-08-10
20.61111068725586,1999-08-11
20.833332061767578,1999-08-12
21.22222137451172,1999-08-13
20.833332061767578,1999-08-16
20.833332061767578,1999-08-17
20.94444465637207,1999-08-18
20.94444465637207,1999-08-19
20.77777862548828,1999-08-20
21.11111068725586,1999-08-23
21.833332061767578,1999-08-24
22.25,1999-08-25
22.333332061767578,1999-08-26
20.88888931274414,1999-08-27
21.333332061767578,1999-08-30
20.88888931274414,1999-08-31
20.61111068725586,1999-09-01
20.19444465637207,1999-09-02
21.083332061767578,1999-09-03
20.55555534362793,1999-09-07
21.083332061767578,1999-09-08
22.0,1999-09-09
21.80555534362793,1999-09-10
21.36111068725586,1999-09-13
21.416667938232422,1999-09-14
21.52777862548828,1999-09-15
21.05555534362793,1999-09-16
21.11111068725586,1999-09-17
21.30555534362793,1999-09-20
20.833332061767578,1999-09-21
21.22222137451172,1999-09-22
20.63888931274414,1999-09-23
19.875,1999-09-24
19.68055534362793,1999-09-27
19.97222137451172,1999-09-28
20.083332061767578,1999-09-29
20.208332061767578,1999-09-30
19.916667938232422,1999-10-01
19.77777862548828,1999-10-04
19.77777862548828,1999-10-05
21.68055534362793,1999-10-06
21.916667938232422,1999-10-07
21.333332061767578,1999-10-08
21.27777862548828,1999-10-11
21.88888931274414,1999-10-12
21.72222137451172,1999-10-13
21.77777862548828,1999-10-14
21.34722137451172,1999-10-15
20.72222137451172,1999-10-18
20.76388931274414,1999-10-19
21.30555534362793,1999-10-20
21.5,1999-10-21
21.47222137451172,1999-10-22
22.19444465637207,1999-10-25
21.666667938232422,1999-10-26
21.05555534362793,1999-10-27
24.5,1999-10-28
24.166667938232422,1999-10-29
26.22222137451172,1999-11-01
25.38888931274414,1999-11-02
24.94444465637207,1999-11-03
24.44444465637207,1999-11-04
24.416667938232422,1999-11-05
25.583332061767578,1999-11-08
25.583332061767578,1999-11-09
26.11111068725586,1999-11-10
26.333332061767578,1999-11-11
26.94444465637207,1999-11-12
26.666667938232422,1999-11-15
27.083332061767578,1999-11-16
28.11111068725586,1999-11-17
27.61111068725586,1999-11-18
27.833332061767578,1999-11-19
27.416667938232422,1999-11-22
26.458332061767578,1999-11-23
27.02777862548828,1999-11-24
27.75,1999-11-26
27.333332061767578,1999-11-29
26.833332061767578,1999-11-30
26.44444465637207,1999-12-01
25.55555534362793,1999-12-02
25.94444465637207,1999-12-03
25.583332061767578,1999-12-06
24.77777862548828,1999-12-07
26.38888931274414,1999-12-08
25.27777862548828,1999-12-09
25.0,1999-12-10
24.88888931274414,1999-12-13
24.40277862548828,1999-12-14
24.416667938232422,1999-12-15
25.0,1999-12-16
25.833332061767578,1999-12-17
25.833332061767578,1999-12-20
26.36111068725586,1999-12-21
25.97222137451172,1999-12-22
24.44444465637207,1999-12-23
25.48611068725586,1999-12-27
24.31944465637207,1999-12-28
25.083332061767578,1999-12-29
24.666667938232422,1999-12-30
26.0,1999-12-31
25.02777862548828,2000-01-03
24.666667938232422,2000-01-04
25.13888931274414,2000-01-05
23.77777862548828,2000-01-06
23.51388931274414,2000-01-07
24.30555534362793,2000-01-10
24.47222137451172,2000-01-11
23.86111068725586,2000-01-12
23.94444465637207,2000-01-13
26.63888931274414,2000-01-14
26.47222137451172,2000-01-18
26.30555534362793,2000-01-19
27.22222137451172,2000-01-20
27.94444465637207,2000-01-21
28.02777862548828,2000-01-24
27.59722137451172,2000-01-25
27.5,2000-01-26
28.05555534362793,2000-01-27
27.583332061767578,2000-01-28
26.30555534362793,2000-01-31
26.47222137451172,2000-02-01
26.26388931274414,2000-02-02
28.88888931274414,2000-02-03
29.416667938232422,2000-02-04
29.88888931274414,2000-02-07
30.25,2000-02-08
29.97222137451172,2000-02-09
29.916667938232422,2000-02-10
29.0,2000-02-11
29.65277862548828,2000-02-14
29.72222137451172,2000-02-15
30.94444465637207,2000-02-16
26.94444465637207,2000-02-17
26.833332061767578,2000-02-18
25.083332061767578,2000-02-22
27.833332061767578,2000-02-23
28.166667938232422,2000-02-24
28.01388931274414,2000-02-25
28.333332061767578,2000-02-28
29.583332061767578,2000-02-29
29.77777862548828,2000-03-01
29.36111068725586,2000-03-02
29.63888931274414,2000-03-03
29.55555534362793,2000-03-06
29.38888931274414,2000-03-07
28.5,2000-03-08
28.5,2000-03-09
27.97222137451172,2000-03-10
26.94444465637207,2000-03-13
26.833332061767578,2000-03-14
25.13888931274414,2000-03-15
20.666667938232422,2000-03-16
19.48611068725586,2000-03-17
20.0,2000-03-20
22.06944465637207,2000-03-21
20.27777862548828,2000-03-22
20.5,2000-03-23
22.86111068725586,2000-03-24
23.333332061767578,2000-03-27
22.69444465637207,2000-03-28
22.25,2000-03-29
21.44444465637207,2000-03-30
22.22222137451172,2000-03-31
21.30555534362793,2000-04-03
21.05555534362793,2000-04-04
21.833332061767578,2000-04-05
23.55555534362793,2000-04-06
24.05555534362793,2000-04-07
22.333332061767578,2000-04-10
21.77777862548828,2000-04-11
21.13888931274414,2000-04-12
21.166667938232422,2000-04-13
20.52777862548828,2000-04-14
21.36111068725586,2000-04-17
22.166667938232422,2000-04-18
20.63888931274414,2000-04-19
24.25,2000-04-20
24.166667938232422,2000-04-24
25.69444465637207,2000-04-25
24.25,2000-04-26
25.166667938232422,2000-04-27
25.333332061767578,2000-04-28
25.5,2000-05-01
23.30555534362793,2000-05-02
23.52777862548828,2000-05-03
23.5,2000-05-04
24.25,2000-05-05
22.38888931274414,2000-05-08
21.55555534362793,2000-05-09
21.166667938232422,2000-05-10
23.333332061767578,2000-05-11
23.5,2000-05-12
22.72222137451172,2000-05-15
22.52777862548828,2000-05-16
22.30555534362793,2000-05-17
22.166667938232422,2000-05-18
21.36111068725586,2000-05-19
22.44444465637207,2000-05-22
20.833332061767578,2000-05-23
22.52777862548828,2000-05-24
20.833332061767578,2000-05-25
20.833332061767578,2000-05-26
21.69444465637207,2000-05-30
21.333332061767578,2000-05-31
22.02777862548828,2000-06-01
22.75,2000-06-02
23.229167938232422,2000-06-05
22.31944465637207,2000-06-06
23.88888931274414,2000-06-07
23.5,2000-06-08
23.77777862548828,2000-06-09
22.94444465637207,2000-06-12
21.38888931274414,2000-06-13
20.94444465637207,2000-06-14
20.47222137451172,2000-06-15
20.166667938232422,2000-06-16
19.80555534362793,2000-06-19
20.88888931274414,2000-06-20
20.666667938232422,2000-06-21
20.27777862548828,2000-06-22
19.416667938232422,2000-06-23
19.166667938232422,2000-06-26
19.55555534362793,2000-06-27
20.05555534362793,2000-06-28
19.97222137451172,2000-06-29
19.69444465637207,2000-06-30
19.22222137451172,2000-07-03
19.44444465637207,2000-07-05
20.333332061767578,2000-07-06
20.833332061767578,2000-07-07
20.63888931274414,2000-07-10
20.27777862548828,2000-07-11
20.22222137451172,2000-07-12
19.97222137451172,2000-07-13
19.833332061767578,2000-07-14
20.02777862548828,2000-07-17
18.63888931274414,2000-07-18
19.333332061767578,2000-07-19
23.75,2000-07-20
22.166667938232422,2000-07-21
22.22222137451172,2000-07-24
21.86111068725586,2000-07-25
22.22222137451172,2000-07-26
21.94444465637207,2000-07-27
21.44444465637207,2000-07-28
22.69444465637207,2000-07-31
22.27777862548828,2000-08-01
22.22222137451172,2000-08-02
22.63888931274414,2000-08-03
23.333332061767578,2000-08-04
23.47222137451172,2000-08-07
23.25,2000-08-08
23.02777862548828,2000-08-09
22.44444465637207,2000-08-10
23.11111068725586,2000-08-11
23.55555534362793,2000-08-14
23.05555534362793,2000-08-15
22.666667938232422,2000-08-16
23.0,2000-08-17
23.27777862548828,2000-08-18
23.11111068725586,2000-08-21
22.77777862548828,2000-08-22
22.416667938232422,2000-08-23
22.333332061767578,2000-08-24
22.25,2000-08-25
22.97222137451172,2000-08-28
23.416667938232422,2000-08-29
23.38888931274414,2000-08-30
24.0,2000-08-31
23.666667938232422,2000-09-01
23.22222137451172,2000-09-05
22.77777862548828,2000-09-06
23.05555534362793,2000-09-07
22.75,2000-09-08
22.25,2000-09-11
22.22222137451172,2000-09-12
20.55555534362793,2000-09-13
20.916667938232422,2000-09-14
21.0,2000-09-15
20.333332061767578,2000-09-18
21.27777862548828,2000-09-19
20.38888931274414,2000-09-20
20.36111068725586,2000-09-21
20.166667938232422,2000-09-22
19.88888931274414,2000-09-25
20.5,2000-09-26
19.666667938232422,2000-09-27
21.25,2000-09-28
21.36111068725586,2000-09-29
19.69444465637207,2000-10-02
19.63888931274414,2000-10-03
18.916667938232422,2000-10-04
18.80555534362793,2000-10-05
17.97222137451172,2000-10-06
17.69444465637207,2000-10-09
18.27777862548828,2000-10-10
17.80555534362793,2000-10-11
18.19444465637207,2000-10-12
20.47222137451172,2000-10-13
19.80555534362793,2000-10-16
18.729167938232422,2000-10-17
19.38888931274414,2000-10-18
19.166667938232422,2000-10-19
18.833332061767578,2000-10-20
18.0,2000-10-23
17.666667938232422,2000-10-24
17.30555534362793,2000-10-25
17.34027862548828,2000-10-26
17.333332061767578,2000-10-27
17.583332061767578,2000-10-30
19.47222137451172,2000-10-31
18.61111068725586,2000-11-01
19.02777862548828,2000-11-02
20.19444465637207,2000-11-03
20.05555534362793,2000-11-06
20.38888931274414,2000-11-07
20.02777862548828,2000-11-08
20.583332061767578,2000-11-09
19.38888931274414,2000-11-10
20.61111068725586,2000-11-13
20.69444465637207,2000-11-14
21.05555534362793,2000-11-15
21.166667938232422,2000-11-16
21.38888931274414,2000-11-17
21.36111068725586,2000-11-20
21.88888931274414,2000-11-21
22.27777862548828,2000-11-22
22.25,2000-11-24
21.666667938232422,2000-11-27
20.02777862548828,2000-11-28
19.55555534362793,2000-11-29
18.61111068725586,2000-11-30
18.75,2000-12-01
17.97222137451172,2000-12-04
19.05555534362793,2000-12-05
17.44444465637207,2000-12-06
18.11111068725586,2000-12-07
19.13888931274414,2000-12-08
19.083332061767578,2000-12-11
18.666667938232422,2000-12-12
18.63888931274414,2000-12-13
18.63888931274414,2000-12-14
17.69444465637207,2000-12-15
17.55555534362793,2000-12-18
17.77777862548828,2000-12-19
17.47222137451172,2000-12-20
17.22222137451172,2000-12-21
17.666667938232422,2000-12-22
17.19444465637207,2000-12-26
17.77777862548828,2000-12-27
19.52777862548828,2000-12-28
18.13194465637207,2000-12-29
18.833332061767578,2001-01-02
20.86111068725586,2001-01-03
20.77777862548828,2001-01-04
20.166667938232422,2001-01-05
19.86111068725586,2001-01-08
20.77777862548828,2001-01-09
20.77777862548828,2001-01-10
21.75,2001-01-11
22.11111068725586,2001-01-12
21.75,2001-01-16
22.30555534362793,2001-01-17
22.61111068725586,2001-01-18
23.36111068725586,2001-01-19
23.666667938232422,2001-01-22
23.19444465637207,2001-01-23
23.30555534362793,2001-01-24
23.30555534362793,2001-01-25
22.916667938232422,2001-01-26
23.63888931274414,2001-01-29
23.583332061767578,2001-01-30
24.75,2001-01-31
24.47222137451172,2001-02-01
24.47222137451172,2001-02-02
24.27777862548828,2001-02-05
24.583332061767578,2001-02-06
25.083332061767578,2001-02-07
23.05555534362793,2001-02-08
19.11111068725586,2001-02-09
18.61111068725586,2001-02-12
18.13888931274414,2001-02-13
18.166667938232422,2001-02-14
18.25,2001-02-15
18.0,2001-02-16
18.11111068725586,2001-02-20
18.52777862548828,2001-02-21
19.77777862548828,2001-02-22
19.97222137451172,2001-02-23
20.25,2001-02-26
20.666667938232422,2001-02-27
20.02777862548828,2001-02-28
19.44444465637207,2001-03-01
19.61111068725586,2001-03-02
19.86111068725586,2001-03-05
19.94444465637207,2001-03-06
19.55555534362793,2001-03-07
18.666667938232422,2001-03-08
18.27777862548828,2001-03-09
18.30555534362793,2001-03-12
18.44444465637207,2001-03-13
18.416667938232422,2001-03-14
18.333332061767578,2001-03-15
17.97222137451172,2001-03-16
18.1875,2001-03-19
17.77777862548828,2001-03-20
18.0,2001-03-21
17.770832061767578,2001-03-22
17.77777862548828,2001-03-23
16.13888931274414,2001-03-26
17.30555534362793,2001-03-27
17.083332061767578,2001-03-28
16.55555534362793,2001-03-29
16.94444465637207,2001-03-30
15.86111068725586,2001-04-02
15.972222328186035,2001-04-03
15.194443702697754,2001-04-04
16.166667938232422,2001-04-05
16.0,2001-04-06
16.01333236694336,2001-04-09
16.74222183227539,2001-04-10
16.724443435668945,2001-04-11
16.733333587646484,2001-04-12
16.44444465637207,2001-04-16
16.91111183166504,2001-04-17
18.72888946533203,2001-04-18
19.69333267211914,2001-04-19
19.213333129882812,2001-04-20
18.440000534057617,2001-04-23
17.773332595825195,2001-04-24
19.266666412353516,2001-04-25
19.20888900756836,2001-04-26
19.262222290039062,2001-04-27
19.226667404174805,2001-04-30
19.657777786254883,2001-05-01
19.65333366394043,2001-05-02
18.831111907958984,2001-05-03
19.231111526489258,2001-05-04
19.70222282409668,2001-05-07
19.831111907958984,2001-05-08
20.06222152709961,2001-05-09
19.711111068725586,2001-05-10
19.564443588256836,2001-05-11
19.377777099609375,2001-05-14
19.760000228881836,2001-05-15
20.231111526489258,2001-05-16
20.91111183166504,2001-05-17
20.34666633605957,2001-05-18
21.586666107177734,2001-05-21
21.77777862548828,2001-05-22
20.768888473510742,2001-05-23
20.688888549804688,2001-05-24
20.782222747802734,2001-05-25
19.955556869506836,2001-05-29
20.333332061767578,2001-05-30
20.01333236694336,2001-05-31
20.733333587646484,2001-06-01
20.760000228881836,2001-06-04
21.537778854370117,2001-06-05
21.377777099609375,2001-06-06
21.44444465637207,2001-06-07
21.36888885498047,2001-06-08
21.35555648803711,2001-06-11
21.200000762939453,2001-06-12
20.959999084472656,2001-06-13
20.591110229492188,2001-06-14
19.968889236450195,2001-06-15
19.13777732849121,2001-06-18
19.64444351196289,2001-06-19
20.377777099609375,2001-06-20
19.64444351196289,2001-06-21
19.11111068725586,2001-06-22
19.02666664123535,2001-06-25
18.786666870117188,2001-06-26
19.991111755371094,2001-06-27
21.244443893432617,2001-06-28
21.831111907958984,2001-06-29
20.95111083984375,2001-07-02
21.333332061767578,2001-07-03
21.351110458374023,2001-07-05
20.666667938232422,2001-07-06
21.017778396606445,2001-07-09
21.004444122314453,2001-07-10
20.44444465637207,2001-07-11
21.893333435058594,2001-07-12
20.133333206176758,2001-07-13
19.333332061767578,2001-07-16
19.08888816833496,2001-07-17
18.733333587646484,2001-07-18
19.017778396606445,2001-07-19
19.76444435119629,2001-07-20
19.328889846801758,2001-07-23
19.488889694213867,2001-07-24
19.497777938842773,2001-07-25
18.835556030273438,2001-07-26
19.155555725097656,2001-07-27
19.08888816833496,2001-07-30
18.77777862548828,2001-07-31
19.933332443237305,2001-08-01
19.600000381469727,2001-08-02
21.244443893432617,2001-08-03
20.91111183166504,2001-08-06
20.933332443237305,2001-08-07
20.844444274902344,2001-08-08
20.86222267150879,2001-08-09
20.91111183166504,2001-08-10
21.142221450805664,2001-08-13
21.333332061767578,2001-08-14
20.711111068725586,2001-08-15
20.9777774810791,2001-08-16
20.51555633544922,2001-08-17
21.008888244628906,2001-08-20
20.244443893432617,2001-08-21
20.77777862548828,2001-08-22
20.9777774810791,2001-08-23
21.671110153198242,2001-08-24
21.893333435058594,2001-08-27
21.60444450378418,2001-08-28
21.36888885498047,2001-08-29
20.866666793823242,2001-08-30
20.808889389038086,2001-08-31
20.399999618530273,2001-09-04
20.239999771118164,2001-09-05
20.0755558013916,2001-09-06
19.657777786254883,2001-09-07
19.377777099609375,2001-09-10
19.253332138061523,2001-09-17
18.995555877685547,2001-09-18
18.622222900390625,2001-09-19
17.364444732666016,2001-09-20
16.91111183166504,2001-09-21
17.164443969726562,2001-09-24
16.666667938232422,2001-09-25
16.551111221313477,2001-09-26
16.22222137451172,2001-09-27
16.648889541625977,2001-09-28
16.44444465637207,2001-10-01
16.524444580078125,2001-10-02
17.382221221923828,2001-10-03
18.50666618347168,2001-10-04
18.44444465637207,2001-10-05
18.102222442626953,2001-10-08
18.311111450195312,2001-10-09
17.697778701782227,2001-10-10
18.546667098999023,2001-10-11
18.844444274902344,2001-10-12
18.675556182861328,2001-10-15
19.0,2001-10-16
18.808889389038086,2001-10-17
18.666667938232422,2001-10-18
18.95111083984375,2001-10-19
19.22222137451172,2001-10-22
18.51555633544922,2001-10-23
18.333332061767578,2001-10-24
21.337778091430664,2001-10-25
20.866666793823242,2001-10-26
20.053333282470703,2001-10-29
19.808889389038086,2001-10-30
20.475555419921875,2001-10-31
21.244443893432617,2001-11-01
21.386667251586914,2001-11-02
21.53333282470703,2001-11-05
22.44444465637207,2001-11-06
22.440000534057617,2001-11-07
22.617778778076172,2001-11-08
21.88888931274414,2001-11-09
22.982221603393555,2001-11-12
23.288888931274414,2001-11-13
23.040000915527344,2001-11-14
23.342222213745117,2001-11-15
23.955556869506836,2001-11-16
23.591110229492188,2001-11-19
23.586666107177734,2001-11-20
22.95111083984375,2001-11-21
23.11111068725586,2001-11-23
22.831111907958984,2001-11-26
22.942222595214844,2001-11-27
22.30666732788086,2001-11-28
22.773332595825195,2001-11-29
22.786666870117188,2001-11-30
22.29777717590332,2001-12-03
22.666667938232422,2001-12-04
23.95111083984375,2001-12-05
23.64444351196289,2001-12-06
23.564443588256836,2001-12-07
23.262222290039062,2001-12-10
23.253332138061523,2001-12-11
23.671110153198242,2001-12-12
23.008888244628906,2001-12-13
23.0977783203125,2001-12-14
23.91111183166504,2001-12-17
24.53333282470703,2001-12-18
24.462221145629883,2001-12-19
23.36888885498047,2001-12-20
24.79111099243164,2001-12-21
24.479999542236328,2001-12-24
24.333332061767578,2001-12-26
24.577777862548828,2001-12-27
24.688888549804688,2001-12-28
24.671110153198242,2001-12-31
24.81333351135254,2002-01-02
25.435556411743164,2002-01-03
26.133333206176758,2002-01-04
25.68000030517578,2002-01-07
25.799999237060547,2002-01-08
24.648889541625977,2002-01-09
25.155555725097656,2002-01-10
24.302221298217773,2002-01-11
23.9022216796875,2002-01-14
24.017778396606445,2002-01-15
23.328889846801758,2002-01-16
23.866666793823242,2002-01-17
22.991111755371094,2002-01-18
23.066667556762695,2002-01-22
22.760000228881836,2002-01-23
22.795555114746094,2002-01-24
23.435556411743164,2002-01-25
23.17333221435547,2002-01-28
22.41777801513672,2002-01-29
23.440000534057617,2002-01-30
23.573333740234375,2002-01-31
23.773332595825195,2002-02-01
22.253332138061523,2002-02-04
22.737777709960938,2002-02-05
22.35555648803711,2002-02-06
22.200000762939453,2002-02-07
21.617778778076172,2002-02-08
23.155555725097656,2002-02-11
23.0222225189209,2002-02-12
23.551111221313477,2002-02-13
23.200000762939453,2002-02-14
22.915555953979492,2002-02-15
22.70222282409668,2002-02-19
22.933332443237305,2002-02-20
22.244443893432617,2002-02-21
22.248889923095703,2002-02-22
23.06222152709961,2002-02-25
22.488889694213867,2002-02-26
22.648889541625977,2002-02-27
22.884443283081055,2002-02-28
23.617778778076172,2002-03-01
24.399999618530273,2002-03-04
23.622222900390625,2002-03-05
24.51555633544922,2002-03-06
24.44444465637207,2002-03-07
24.857778549194336,2002-03-08
25.20888900756836,2002-03-11
25.12444305419922,2002-03-12
25.266666412353516,2002-03-13
25.408889770507812,2002-03-14
25.377777099609375,2002-03-15
25.471111297607422,2002-03-18
25.76444435119629,2002-03-19
25.68000030517578,2002-03-20
26.01333236694336,2002-03-21
25.520000457763672,2002-03-22
25.155555725097656,2002-03-25
25.057777404785156,2002-03-26
23.751110076904297,2002-03-27
24.040000915527344,2002-03-28
24.364444732666016,2002-04-01
24.231111526489258,2002-04-02
23.995555877685547,2002-04-03
23.915555953979492,2002-04-04
23.422222137451172,2002-04-05
23.422222137451172,2002-04-08
23.288888931274414,2002-04-09
23.69333267211914,2002-04-10
23.955556869506836,2002-04-11
24.231111526489258,2002-04-12
24.324443817138672,2002-04-15
25.066667556762695,2002-04-16
24.55555534362793,2002-04-17
25.06222152709961,2002-04-18
25.64444351196289,2002-04-19
25.46666717529297,2002-04-22
24.95111083984375,2002-04-23
24.74222183227539,2002-04-24
23.9777774810791,2002-04-25
