PAYC,Date
80.89253234863281,2017-12-27
80.36506652832031,2017-12-28
79.94707489013672,2017-12-29
80.05654907226562,2018-01-02
80.64373016357422,2018-01-03
82.71381378173828,2018-01-04
83.48013305664062,2018-01-05
84.23651885986328,2018-01-08
84.3161392211914,2018-01-09
83.9777603149414,2018-01-10
84.09718322753906,2018-01-11
88.3269271850586,2018-01-12
86.5354995727539,2018-01-16
87.9288330078125,2018-01-17
88.6951675415039,2018-01-18
90.75529479980469,2018-01-19
91.86994934082031,2018-01-22
91.5415267944336,2018-01-23
90.13825988769531,2018-01-24
89.46148681640625,2018-01-25
92.49696350097656,2018-01-26
92.20834350585938,2018-01-29
90.96430206298828,2018-01-30
91.2031478881836,2018-01-31
89.74015808105469,2018-02-01
88.12788391113281,2018-02-02
83.66924285888672,2018-02-05
86.19712829589844,2018-02-06
84.09718322753906,2018-02-07
82.50482177734375,2018-02-08
82.95267486572266,2018-02-09
84.10714721679688,2018-02-12
88.47621154785156,2018-02-13
91.64105987548828,2018-02-14
94.55708312988281,2018-02-15
94.44761657714844,2018-02-16
95.30351257324219,2018-02-20
95.1641845703125,2018-02-21
95.65184783935547,2018-02-22
97.95083618164062,2018-02-23
99.0157241821289,2018-02-26
99.14511108398438,2018-02-27
98.44845581054688,2018-02-28
98.28921508789062,2018-03-01
102.0213394165039,2018-03-02
103.82270812988281,2018-03-05
105.3553695678711,2018-03-06
106.987548828125,2018-03-07
108.81877136230469,2018-03-08
109.43582153320312,2018-03-09
109.67466735839844,2018-03-12
108.99791717529297,2018-03-13
110.71966552734375,2018-03-14
109.2964859008789,2018-03-15
109.45572662353516,2018-03-16
107.52497100830078,2018-03-19
110.57038879394531,2018-03-20
112.47128295898438,2018-03-21
110.20215606689453,2018-03-22
106.28092956542969,2018-03-23
113.31722259521484,2018-03-26
107.10697937011719,2018-03-27
104.67860412597656,2018-03-28
106.8780746459961,2018-03-29
103.38480377197266,2018-04-02
104.27055358886719,2018-04-03
107.35578918457031,2018-04-04
108.08230590820312,2018-04-05
106.6690673828125,2018-04-06
107.27616882324219,2018-04-09
110.51066589355469,2018-04-10
111.73480987548828,2018-04-11
110.92866516113281,2018-04-12
109.43582153320312,2018-04-13
111.4760513305664,2018-04-16
115.47688293457031,2018-04-17
117.05931091308594,2018-04-18
116.20340728759766,2018-04-19
115.20817565917969,2018-04-20
113.5262222290039,2018-04-23
110.02301788330078,2018-04-24
110.25190734863281,2018-04-25
112.85942077636719,2018-04-26
112.94898986816406,2018-04-27
113.66556549072266,2018-04-30
112.05328369140625,2018-05-01
103.8824234008789,2018-05-02
104.618896484375,2018-05-03
106.77854919433594,2018-05-04
107.80363464355469,2018-05-07
108.45054626464844,2018-05-08
108.48040008544922,2018-05-09
108.99791717529297,2018-05-10
106.86811065673828,2018-05-11
101.52371978759766,2018-05-14
101.0858154296875,2018-05-15
101.18534088134766,2018-05-16
101.20524597167969,2018-05-17
103.0265121459961,2018-05-18
102.21043395996094,2018-05-21
100.44886016845703,2018-05-22
101.29481506347656,2018-05-23
102.55876159667969,2018-05-24
103.52413177490234,2018-05-25
103.55400085449219,2018-05-29
104.51936340332031,2018-05-30
104.96722412109375,2018-05-31
105.0667495727539,2018-06-01
107.4055404663086,2018-06-04
109.33629608154297,2018-06-05
108.91830444335938,2018-06-06
102.54881286621094,2018-06-07
104.96722412109375,2018-06-08
106.13163757324219,2018-06-11
109.92347717285156,2018-06-12
111.18743133544922,2018-06-13
113.12813568115234,2018-06-14
112.08313751220703,2018-06-15
113.58594512939453,2018-06-18
113.1380844116211,2018-06-19
112.11299896240234,2018-06-20
109.30643463134766,2018-06-21
106.70887756347656,2018-06-22
99.9612045288086,2018-06-25
101.1753921508789,2018-06-26
96.80631256103516,2018-06-27
99.55315399169922,2018-06-28
98.35887145996094,2018-06-29
100.75738525390625,2018-07-02
100.19010162353516,2018-07-03
100.88677215576172,2018-07-05
102.98670959472656,2018-07-06
104.37008666992188,2018-07-09
105.0368881225586,2018-07-10
106.43022155761719,2018-07-11
109.98320770263672,2018-07-12
109.66472625732422,2018-07-13
109.2964859008789,2018-07-16
110.20215606689453,2018-07-17
110.6002426147461,2018-07-18
111.02819061279297,2018-07-19
111.22724151611328,2018-07-20
112.2125244140625,2018-07-23
109.356201171875,2018-07-24
112.07318878173828,2018-07-25
112.14285278320312,2018-07-26
107.4951171875,2018-07-27
102.62843322753906,2018-07-30
105.7435073852539,2018-07-31
125.33964538574219,2018-08-01
134.3863067626953,2018-08-02
132.18685913085938,2018-08-03
133.83892822265625,2018-08-06
133.75930786132812,2018-08-07
134.19720458984375,2018-08-08
133.21194458007812,2018-08-09
135.11282348632812,2018-08-10
133.95835876464844,2018-08-13
137.2426300048828,2018-08-14
134.93368530273438,2018-08-15
137.6009063720703,2018-08-16
139.2032470703125,2018-08-17
140.93495178222656,2018-08-20
143.36331176757812,2018-08-21
144.65713500976562,2018-08-22
145.55284118652344,2018-08-23
150.22047424316406,2018-08-24
150.74794006347656,2018-08-27
151.61380004882812,2018-08-28
153.1962127685547,2018-08-29
152.06163024902344,2018-08-30
154.3805389404297,2018-08-31
155.47531127929688,2018-09-04
147.71249389648438,2018-09-05
151.31521606445312,2018-09-06
155.15682983398438,2018-09-07
156.23167419433594,2018-09-10
158.24205017089844,2018-09-11
158.1027069091797,2018-09-12
161.3173065185547,2018-09-13
162.5414581298828,2018-09-14
156.64967346191406,2018-09-17
156.93829345703125,2018-09-18
152.89764404296875,2018-09-19
152.7483673095703,2018-09-20
152.9175567626953,2018-09-21
154.23126220703125,2018-09-24
158.26194763183594,2018-09-25
154.03221130371094,2018-09-26
154.2412109375,2018-09-27
154.66917419433594,2018-09-28
150.0811309814453,2018-10-01
146.21963500976562,2018-10-02
146.89639282226562,2018-10-03
140.02928161621094,2018-10-04
138.3871612548828,2018-10-05
134.12754821777344,2018-10-08
134.1574249267578,2018-10-09
127.9471664428711,2018-10-10
125.51878356933594,2018-10-11
130.256103515625,2018-10-12
129.22105407714844,2018-10-15
135.41140747070312,2018-10-16
135.8592529296875,2018-10-17
133.00294494628906,2018-10-18
130.2958984375,2018-10-19
133.1223602294922,2018-10-22
131.17172241210938,2018-10-23
122.8913803100586,2018-10-24
126.77278137207031,2018-10-25
123.4686050415039,2018-10-26
123.27951049804688,2018-10-29
128.9722442626953,2018-10-30
124.6031723022461,2018-10-31
124.89178466796875,2018-11-01
124.52355194091797,2018-11-02
123.6377944946289,2018-11-05
122.5728988647461,2018-11-06
127.61872100830078,2018-11-07
126.7230224609375,2018-11-08
126.36473846435547,2018-11-09
122.00559997558594,2018-11-12
123.11032104492188,2018-11-13
122.33403015136719,2018-11-14
124.10555267333984,2018-11-15
123.03070831298828,2018-11-16
112.64047241210938,2018-11-19
113.4565658569336,2018-11-20
119.4677734375,2018-11-21
118.58201599121094,2018-11-23
122.24446868896484,2018-11-26
120.91085052490234,2018-11-27
129.43006896972656,2018-11-28
130.74374389648438,2018-11-29
132.1370849609375,2018-11-30
134.08773803710938,2018-12-03
130.37551879882812,2018-12-04
132.9332733154297,2018-12-06
129.02200317382812,2018-12-07
131.09210205078125,2018-12-10
130.9925537109375,2018-12-11
133.9484100341797,2018-12-12
132.72425842285156,2018-12-13
129.99732971191406,2018-12-14
122.76199340820312,2018-12-17
124.27474975585938,2018-12-18
123.06056213378906,2018-12-19
118.99005889892578,2018-12-20
114.46175384521484,2018-12-21
111.00828552246094,2018-12-24
119.64691162109375,2018-12-26
121.16960906982422,2018-12-27
120.66204833984375,2018-12-28
121.86627960205078,2018-12-31
119.12939453125,2019-01-02
115.94464111328125,2019-01-03
120.44309997558594,2019-01-04
123.51837158203125,2019-01-07
126.53392791748047,2019-01-08
127.85758209228516,2019-01-09
127.99691009521484,2019-01-10
126.69316864013672,2019-01-11
123.9761734008789,2019-01-14
130.14662170410156,2019-01-15
130.75372314453125,2019-01-16
131.5897216796875,2019-01-17
135.59054565429688,2019-01-18
135.88909912109375,2019-01-22
136.3668212890625,2019-01-23
137.82981872558594,2019-01-24
142.36807250976562,2019-01-25
143.31353759765625,2019-01-28
140.99464416503906,2019-01-29
144.86611938476562,2019-01-30
147.53335571289062,2019-01-31
150.1309051513672,2019-02-01
155.21653747558594,2019-02-04
156.21177673339844,2019-02-05
168.33370971679688,2019-02-06
167.3683319091797,2019-02-07
175.12120056152344,2019-02-08
171.3890838623047,2019-02-11
172.51368713378906,2019-02-12
172.23501586914062,2019-02-13
177.5296630859375,2019-02-14
181.6001739501953,2019-02-15
178.70404052734375,2019-02-19
176.196044921875,2019-02-20
178.07704162597656,2019-02-21
183.4015350341797,2019-02-22
180.46559143066406,2019-02-25
179.56988525390625,2019-02-26
181.84896850585938,2019-02-27
180.8636932373047,2019-02-28
180.933349609375,2019-03-01
176.57423400878906,2019-03-04
177.71876525878906,2019-03-05
174.80271911621094,2019-03-06
175.38990783691406,2019-03-07
177.23109436035156,2019-03-08
180.29641723632812,2019-03-11
181.4210205078125,2019-03-12
180.16702270507812,2019-03-13
182.47596740722656,2019-03-14
181.07269287109375,2019-03-15
180.82388305664062,2019-03-18
182.24705505371094,2019-03-19
181.10255432128906,2019-03-20
189.14402770996094,2019-03-21
180.29641723632812,2019-03-22
182.93377685546875,2019-03-25
184.82473754882812,2019-03-26
182.09779357910156,2019-03-27
185.800048828125,2019-03-28
188.22842407226562,2019-03-29
189.37294006347656,2019-04-01
189.81085205078125,2019-04-02
189.4027862548828,2019-04-03
182.81434631347656,2019-04-04
182.6053466796875,2019-04-05
183.37167358398438,2019-04-08
183.4612579345703,2019-04-09
186.6957550048828,2019-04-10
187.6810302734375,2019-04-11
187.86016845703125,2019-04-12
189.25350952148438,2019-04-15
187.98956298828125,2019-04-16
186.04885864257812,2019-04-17
188.0492706298828,2019-04-18
189.28335571289062,2019-04-22
193.69224548339844,2019-04-23
191.681884765625,2019-04-24
195.60308837890625,2019-04-25
199.11627197265625,2019-04-26
197.09593200683594,2019-04-29
201.56454467773438,2019-04-30
200.49964904785156,2019-05-01
200.50958251953125,2019-05-02
205.9037628173828,2019-05-03
206.47103881835938,2019-05-06
200.93753051757812,2019-05-07
203.77395629882812,2019-05-08
206.8990020751953,2019-05-09
207.39662170410156,2019-05-10
196.30970764160156,2019-05-13
202.3109588623047,2019-05-14
203.41566467285156,2019-05-15
211.03915405273438,2019-05-16
209.745361328125,2019-05-17
206.30184936523438,2019-05-20
212.53201293945312,2019-05-21
212.05429077148438,2019-05-22
205.78431701660156,2019-05-23
207.23736572265625,2019-05-24
207.1975555419922,2019-05-28
205.06776428222656,2019-05-29
208.14303588867188,2019-05-30
211.0889129638672,2019-05-31
196.3992919921875,2019-06-03
208.0236053466797,2019-06-04
215.73666381835938,2019-06-05
218.1650390625,2019-06-06
221.3895721435547,2019-06-07
220.85215759277344,2019-06-10
212.8106689453125,2019-06-11
212.9798583984375,2019-06-12
217.7171630859375,2019-06-13
213.3182373046875,2019-06-14
218.4735565185547,2019-06-17
221.35971069335938,2019-06-18
224.81317138671875,2019-06-19
229.05287170410156,2019-06-20
227.16192626953125,2019-06-21
224.67384338378906,2019-06-24
217.30911254882812,2019-06-25
215.78643798828125,2019-06-26
223.48951721191406,2019-06-27
225.6392364501953,2019-06-28
225.9178924560547,2019-07-01
231.80966186523438,2019-07-02
234.61624145507812,2019-07-03
238.1592559814453,2019-07-05
237.92041015625,2019-07-08
238.77630615234375,2019-07-09
243.3046112060547,2019-07-10
242.7074737548828,2019-07-11
242.4785614013672,2019-07-12
242.21981811523438,2019-07-15
238.82606506347656,2019-07-16
241.2544403076172,2019-07-17
240.8961639404297,2019-07-18
231.70021057128906,2019-07-19
232.81484985351562,2019-07-22
230.78457641601562,2019-07-23
234.00912475585938,2019-07-24
233.99917602539062,2019-07-25
234.07879638671875,2019-07-26
228.51544189453125,2019-07-29
227.53016662597656,2019-07-30
239.6023406982422,2019-07-31
236.74603271484375,2019-08-01
235.3925018310547,2019-08-02
220.1156768798828,2019-08-05
224.23593139648438,2019-08-06
230.09786987304688,2019-08-07
239.3236846923828,2019-08-08
239.47296142578125,2019-08-09
237.8109130859375,2019-08-12
242.41885375976562,2019-08-13
231.192626953125,2019-08-14
234.0190887451172,2019-08-15
240.26914978027344,2019-08-16
242.49847412109375,2019-08-19
245.79269409179688,2019-08-20
250.6991729736328,2019-08-21
247.41493225097656,2019-08-22
247.7234344482422,2019-08-23
251.47547912597656,2019-08-26
253.8839569091797,2019-08-27
252.02284240722656,2019-08-28
252.8887176513672,2019-08-29
248.92767333984375,2019-08-30
243.10557556152344,2019-09-03
246.6983642578125,2019-09-04
251.4854278564453,2019-09-05
248.4300537109375,2019-09-06
227.6296844482422,2019-09-09
210.31265258789062,2019-09-10
205.71466064453125,2019-09-11
211.49696350097656,2019-09-12
208.66055297851562,2019-09-13
210.2827606201172,2019-09-16
214.44285583496094,2019-09-17
215.0399932861328,2019-09-18
218.27450561523438,2019-09-19
214.93052673339844,2019-09-20
216.40347290039062,2019-09-23
207.93402099609375,2019-09-24
210.25291442871094,2019-09-25
211.28797912597656,2019-09-26
205.41607666015625,2019-09-27
208.4913787841797,2019-09-30
206.94874572753906,2019-10-01
203.59481811523438,2019-10-02
208.13308715820312,2019-10-03
213.2684783935547,2019-10-04
213.2784423828125,2019-10-07
206.61038208007812,2019-10-08
214.2836151123047,2019-10-09
213.15899658203125,2019-10-10
218.98110961914062,2019-10-11
219.34933471679688,2019-10-14
219.8270721435547,2019-10-15
211.09886169433594,2019-10-16
209.18801879882812,2019-10-17
202.01239013671875,2019-10-18
205.0478515625,2019-10-21
189.69140625,2019-10-22
193.68231201171875,2019-10-23
202.52992248535156,2019-10-24
208.67050170898438,2019-10-25
208.08331298828125,2019-10-28
208.16293334960938,2019-10-29
211.984619140625,2019-10-30
210.52162170410156,2019-10-31
213.2883758544922,2019-11-01
211.03915405273438,2019-11-04
211.7855987548828,2019-11-05
212.54196166992188,2019-11-06
211.984619140625,2019-11-07
217.3787841796875,2019-11-08
219.11048889160156,2019-11-11
220.94171142578125,2019-11-12
225.53968811035156,2019-11-13
229.69976806640625,2019-11-14
231.64048767089844,2019-11-15
234.1385040283203,2019-11-18
238.34835815429688,2019-11-19
259.6861267089844,2019-11-20
260.213623046875,2019-11-21
262.0547790527344,2019-11-22
265.9660949707031,2019-11-25
272.7933654785156,2019-11-26
278.32684326171875,2019-11-27
275.4904479980469,2019-11-29
267.7574768066406,2019-12-02
269.1408386230469,2019-12-03
268.6233215332031,2019-12-04
267.24993896484375,2019-12-05
267.5086975097656,2019-12-06
267.51861572265625,2019-12-09
264.234375,2019-12-10
260.82073974609375,2019-12-11
253.26687622070312,2019-12-12
255.76490783691406,2019-12-13
258.2430725097656,2019-12-16
255.2872314453125,2019-12-17
258.1037292480469,2019-12-18
260.51220703125,2019-12-19
262.28369140625,2019-12-20
263.75665283203125,2019-12-23
263.37847900390625,2019-12-24
267.4389953613281,2019-12-26
267.60821533203125,2019-12-27
261.1690368652344,2019-12-30
263.4979248046875,2019-12-31
270.50433349609375,2020-01-02
271.40997314453125,2020-01-03
276.7643127441406,2020-01-06
278.1576843261719,2020-01-07
281.7703552246094,2020-01-08
283.9300231933594,2020-01-09
284.2186279296875,2020-01-10
294.02166748046875,2020-01-13
285.14422607421875,2020-01-14
287.7119140625,2020-01-15
292.90704345703125,2020-01-16
294.8277893066406,2020-01-17
298.3509521484375,2020-01-21
301.834228515625,2020-01-22
313.34912109375,2020-01-23
313.3092956542969,2020-01-24
311.0401916503906,2020-01-27
317.0712585449219,2020-01-28
320.5147705078125,2020-01-29
324.0677795410156,2020-01-30
316.6433410644531,2020-01-31
321.9280090332031,2020-02-03
336.1299743652344,2020-02-04
320.962646484375,2020-02-05
289.32415771484375,2020-02-06
292.1307067871094,2020-02-07
296.5694580078125,2020-02-10
293.3548583984375,2020-02-11
294.9472351074219,2020-02-12
301.84423828125,2020-02-13
312.93109130859375,2020-02-14
316.6433410644531,2020-02-18
322.9331970214844,2020-02-19
308.8506164550781,2020-02-20
298.95806884765625,2020-02-21
294.3600769042969,2020-02-24
287.5327453613281,2020-02-25
290.5284423828125,2020-02-26
280.01873779296875,2020-02-27
281.3026123046875,2020-02-28
290.5682067871094,2020-03-02
280.9542541503906,2020-03-03
292.28997802734375,2020-03-04
280.91448974609375,2020-03-05
266.4338073730469,2020-03-06
239.69190979003906,2020-03-09
238.33840942382812,2020-03-10
219.62802124023438,2020-03-11
191.06483459472656,2020-03-12
225.53968811035156,2020-03-13
195.33438110351562,2020-03-16
215.7167510986328,2020-03-17
191.47286987304688,2020-03-18
196.60829162597656,2020-03-19
191.890869140625,2020-03-20
178.0869903564453,2020-03-23
200.65887451171875,2020-03-24
209.6458282470703,2020-03-25
228.11737060546875,2020-03-26
207.94398498535156,2020-03-27
212.10406494140625,2020-03-30
201.04702758789062,2020-03-31
186.54647827148438,2020-04-01
180.39593505859375,2020-04-02
164.223388671875,2020-04-03
180.98313903808594,2020-04-06
185.13323974609375,2020-04-07
201.6143035888672,2020-04-08
220.93177795410156,2020-04-09
215.31866455078125,2020-04-13
227.42068481445312,2020-04-14
225.32073974609375,2020-04-15
205.72462463378906,2020-04-16
223.91746520996094,2020-04-17
221.30001831054688,2020-04-20
207.20750427246094,2020-04-21
216.70204162597656,2020-04-22
210.6609649658203,2020-04-23
210.7903594970703,2020-04-24
225.02218627929688,2020-04-27
235.56170654296875,2020-04-28
268.712890625,2020-04-29
259.77569580078125,2020-04-30
240.50799560546875,2020-05-01
246.9372100830078,2020-05-04
255.7550048828125,2020-05-05
253.82421875,2020-05-06
267.53851318359375,2020-05-07
270.7332458496094,2020-05-08
272.9824523925781,2020-05-11
262.1941223144531,2020-05-12
242.150146484375,2020-05-13
251.60484313964844,2020-05-14
260.43255615234375,2020-05-15
282.546630859375,2020-05-18
278.3567199707031,2020-05-19
272.1663818359375,2020-05-20
272.9725341796875,2020-05-21
268.0660400390625,2020-05-22
278.96380615234375,2020-05-26
285.69158935546875,2020-05-27
285.8408508300781,2020-05-28
295.8131408691406,2020-05-29
304.15313720703125,2020-06-01
305.3772888183594,2020-06-02
305.51666259765625,2020-06-03
301.72479248046875,2020-06-04
328.20794677734375,2020-06-05
329.4420166015625,2020-06-08
326.038330078125,2020-06-09
329.91973876953125,2020-06-10
294.2705078125,2020-06-11
301.3565368652344,2020-06-12
306.25311279296875,2020-06-15
311.149658203125,2020-06-16
307.5469055175781,2020-06-17
314.79217529296875,2020-06-18
316.6433410644531,2020-06-19
321.12188720703125,2020-06-22
328.068603515625,2020-06-23
311.0799865722656,2020-06-24
315.5286560058594,2020-06-25
304.9095458984375,2020-06-26
298.9281921386719,2020-06-29
308.2535400390625,2020-06-30
318.73333740234375,2020-07-01
319.9674072265625,2020-07-02
319.8778381347656,2020-07-06
312.2344665527344,2020-07-07
317.6186828613281,2020-07-08
312.51312255859375,2020-07-09
307.5269775390625,2020-07-10
288.86639404296875,2020-07-13
285.0745544433594,2020-07-14
292.78759765625,2020-07-15
288.9161071777344,2020-07-16
293.6634216308594,2020-07-17
301.3565368652344,2020-07-20
292.49896240234375,2020-07-21
296.63916015625,2020-07-22
289.8118591308594,2020-07-23
285.6020202636719,2020-07-24
288.90618896484375,2020-07-27
285.4228820800781,2020-07-28
293.0165100097656,2020-07-29
285.16412353515625,2020-07-30
283.014404296875,2020-07-31
286.70672607421875,2020-08-03
284.1390075683594,2020-08-04
300.6101379394531,2020-08-05
297.2362976074219,2020-08-06
295.2458190917969,2020-08-07
288.06024169921875,2020-08-10
284.12908935546875,2020-08-11
286.32855224609375,2020-08-12
300.4409484863281,2020-08-13
301.62530517578125,2020-08-14
297.6243896484375,2020-08-17
290.91656494140625,2020-08-18
291.603271484375,2020-08-19
292.0312194824219,2020-08-20
285.8408508300781,2020-08-21
283.0740966796875,2020-08-24
285.9006042480469,2020-08-25
294.42974853515625,2020-08-26
291.603271484375,2020-08-27
298.4106750488281,2020-08-28
298.0324401855469,2020-08-31
306.05401611328125,2020-09-01
303.8446350097656,2020-09-02
282.6461486816406,2020-09-03
269.4593200683594,2020-09-04
271.2109680175781,2020-09-08
278.8344421386719,2020-09-09
274.1767272949219,2020-09-10
264.224365234375,2020-09-11
271.34033203125,2020-09-14
278.7547912597656,2020-09-15
279.2126159667969,2020-09-16
277.6003112792969,2020-09-17
272.3952941894531,2020-09-18
273.0123291015625,2020-09-21
278.7448425292969,2020-09-22
274.216552734375,2020-09-23
272.1066589355469,2020-09-24
282.3476257324219,2020-09-25
289.443603515625,2020-09-28
302.3816223144531,2020-09-29
309.8160095214844,2020-09-30
318.9124755859375,2020-10-01
329.9496154785156,2020-10-02
341.23553466796875,2020-10-05
337.66265869140625,2020-10-06
350.1528015136719,2020-10-07
357.81610107421875,2020-10-08
364.2552795410156,2020-10-09
365.0912780761719,2020-10-12
371.9981994628906,2020-10-13
371.1622314453125,2020-10-14
374.1180419921875,2020-10-15
379.9799499511719,2020-10-16
381.2936706542969,2020-10-19
382.8462219238281,2020-10-20
374.2772521972656,2020-10-21
375.53125,2020-10-22
386.79730224609375,2020-10-23
376.6160888671875,2020-10-26
380.87567138671875,2020-10-27
369.7788391113281,2020-10-28
371.31146240234375,2020-10-29
362.3544006347656,2020-10-30
358.8810119628906,2020-11-02
367.3803405761719,2020-11-03
395.53546142578125,2020-11-04
371.4806823730469,2020-11-05
386.2698059082031,2020-11-06
403.1191101074219,2020-11-09
375.87957763671875,2020-11-10
379.6415710449219,2020-11-11
378.1686706542969,2020-11-12
379.90032958984375,2020-11-13
377.521728515625,2020-11-16
379.84063720703125,2020-11-17
378.45721435546875,2020-11-18
390.7682800292969,2020-11-19
390.83795166015625,2020-11-20
400.5713195800781,2020-11-23
398.5708923339844,2020-11-24
405.2290344238281,2020-11-25
414.7832336425781,2020-11-27
415.0917663574219,2020-11-30
413.72833251953125,2020-12-01
417.59979248046875,2020-12-02
426.43743896484375,2020-12-03
435.06610107421875,2020-12-04
434.91680908203125,2020-12-07
437.9125061035156,2020-12-08
419.64996337890625,2020-12-09
424.9545593261719,2020-12-10
421.8693542480469,2020-12-11
423.9493408203125,2020-12-14
423.2725830078125,2020-12-15
421.27215576171875,2020-12-16
439.69390869140625,2020-12-17
437.7432861328125,2020-12-18
443.46588134765625,2020-12-21
462.9127197265625,2020-12-22
462.1563720703125,2020-12-23
459.9270324707031,2020-12-24
461.38006591796875,2020-12-28
445.4563293457031,2020-12-29
445.7747802734375,2020-12-30
450.0941467285156,2020-12-31
425.6910400390625,2021-01-04
424.84503173828125,2021-01-05
411.9169921875,2021-01-06
429.6819152832031,2021-01-07
439.0271301269531,2021-01-08
425.12371826171875,2021-01-11
418.7940368652344,2021-01-12
413.569091796875,2021-01-13
411.021240234375,2021-01-14
397.09796142578125,2021-01-15
395.4359130859375,2021-01-19
406.8213806152344,2021-01-20
402.6015930175781,2021-01-21
407.84649658203125,2021-01-22
408.2644958496094,2021-01-25
390.3204040527344,2021-01-26
374.6654357910156,2021-01-27
384.9461975097656,2021-01-28
377.9297790527344,2021-01-29
394.56011962890625,2021-02-01
410.1056823730469,2021-02-02
413.48944091796875,2021-02-03
426.11895751953125,2021-02-04
432.1501159667969,2021-02-05
427.43267822265625,2021-02-08
430.95574951171875,2021-02-09
423.6706848144531,2021-02-10
405.3783264160156,2021-02-11
411.0113525390625,2021-02-12
388.1308898925781,2021-02-16
389.88250732421875,2021-02-17
399.6357727050781,2021-02-18
398.22259521484375,2021-02-19
378.9250183105469,2021-02-22
375.56109619140625,2021-02-23
385.1253356933594,2021-02-24
366.5542297363281,2021-02-25
372.45599365234375,2021-02-26
385.1054382324219,2021-03-01
378.3975524902344,2021-03-02
361.3491516113281,2021-03-03
347.0278015136719,2021-03-04
373.7398681640625,2021-03-05
364.48419189453125,2021-03-08
377.45208740234375,2021-03-09
375.9393005371094,2021-03-10
387.98162841796875,2021-03-11
382.468017578125,2021-03-12
391.96258544921875,2021-03-15
378.3875732421875,2021-03-16
382.86614990234375,2021-03-17
363.6183166503906,2021-03-18
370.754150390625,2021-03-19
376.9444885253906,2021-03-22
372.1076965332031,2021-03-23
362.633056640625,2021-03-24
361.3193359375,2021-03-25
370.833740234375,2021-03-26
362.6927490234375,2021-03-29
358.47296142578125,2021-03-30
368.2958984375,2021-03-31
374.95404052734375,2021-04-01
375.959228515625,2021-04-05
376.1781921386719,2021-04-06
370.2266540527344,2021-04-07
377.23309326171875,2021-04-08
379.4126892089844,2021-04-09
379.1937255859375,2021-04-12
387.85223388671875,2021-04-13
384.6078186035156,2021-04-14
396.2818908691406,2021-04-15
396.57049560546875,2021-04-16
391.30572509765625,2021-04-19
380.5970153808594,2021-04-20
386.3992004394531,2021-04-21
388.1607666015625,2021-04-22
397.6851806640625,2021-04-23
399.0486145019531,2021-04-26
398.3320617675781,2021-04-27
399.1879577636719,2021-04-28
392.36065673828125,2021-04-29
382.5775146484375,2021-04-30
377.0937805175781,2021-05-03
352.6110534667969,2021-05-04
339.46405029296875,2021-05-05
325.5904846191406,2021-05-06
326.0184020996094,2021-05-07
315.6878967285156,2021-05-10
319.7584228515625,2021-05-11
304.0337219238281,2021-05-12
307.4573059082031,2021-05-13
324.7544860839844,2021-05-14
320.6640930175781,2021-05-17
320.4152526855469,2021-05-18
318.4248046875,2021-05-19
330.23822021484375,2021-05-20
328.6657409667969,2021-05-21
334.8362121582031,2021-05-24
328.4268798828125,2021-05-25
333.9305419921875,2021-05-26
329.39227294921875,2021-05-27
328.02880859375,2021-05-28
323.91845703125,2021-06-01
323.26165771484375,2021-06-02
317.88739013671875,2021-06-03
320.7436828613281,2021-06-04
318.7134094238281,2021-06-07
324.7644348144531,2021-06-08
326.1179504394531,2021-06-09
333.81109619140625,2021-06-10
338.37921142578125,2021-06-11
339.39434814453125,2021-06-14
333.5523376464844,2021-06-15
330.9049987792969,2021-06-16
346.8387145996094,2021-06-17
350.660400390625,2021-06-18
354.9996337890625,2021-06-21
359.83642578125,2021-06-22
363.3794860839844,2021-06-23
365.598876953125,2021-06-24
367.0419006347656,2021-06-25
371.7195129394531,2021-06-28
372.1673889160156,2021-06-29
361.7373046875,2021-06-30
371.8091125488281,2021-07-01
382.0301208496094,2021-07-02
386.2300109863281,2021-07-06
385.3741455078125,2021-07-07
380.6666564941406,2021-07-08
381.76141357421875,2021-07-09
374.33697509765625,2021-07-12
370.2465515136719,2021-07-13
368.2362365722656,2021-07-14
368.1665344238281,2021-07-15
371.0726318359375,2021-07-16
365.6485900878906,2021-07-19
376.7852478027344,2021-07-20
381.1941223144531,2021-07-21
383.7021789550781,2021-07-22
394.0127258300781,2021-07-23
389.4446105957031,2021-07-26
386.7077331542969,2021-07-27
393.35589599609375,2021-07-28
398.11309814453125,2021-07-29
398.09320068359375,2021-07-30
398.0334777832031,2021-08-02
398.13299560546875,2021-08-03
440.7488708496094,2021-08-04
455.0901794433594,2021-08-05
464.2264404296875,2021-08-06
466.3263854980469,2021-08-09
456.15509033203125,2021-08-10
461.4696350097656,2021-08-11
470.2973327636719,2021-08-12
461.5194091796875,2021-08-13
471.1831359863281,2021-08-16
460.3251037597656,2021-08-17
457.0408935546875,2021-08-18
454.90106201171875,2021-08-19
467.1822814941406,2021-08-20
474.5469970703125,2021-08-23
483.2652282714844,2021-08-24
481.8221435546875,2021-08-25
478.8563537597656,2021-08-26
482.3894348144531,2021-08-27
486.5196838378906,2021-08-30
486.56939697265625,2021-08-31
489.6546325683594,2021-09-01
498.4126892089844,2021-09-02
493.89434814453125,2021-09-03
480.99609375,2021-09-07
475.9004821777344,2021-09-08
477.8113708496094,2021-09-09
473.3626403808594,2021-09-10
463.3804931640625,2021-09-13
465.7889404296875,2021-09-14
472.7356872558594,2021-09-15
479.7023010253906,2021-09-16
