PAYX,Date
1.653584361076355,1994-10-13
1.6429141759872437,1994-10-14
1.6429141759872437,1994-10-17
1.6215791702270508,1994-10-18
1.6429141759872437,1994-10-19
1.6215791702270508,1994-10-20
1.5789053440093994,1994-10-21
1.6041444540023804,1994-10-24
1.5720605850219727,1994-10-25
1.5774080753326416,1994-10-26
1.6148377656936646,1994-10-27
1.6255335807800293,1994-10-28
1.6041444540023804,1994-10-31
1.5827550888061523,1994-11-01
1.5827550888061523,1994-11-02
1.5827550888061523,1994-11-03
1.5640400648117065,1994-11-04
1.561367154121399,1994-11-07
1.561367154121399,1994-11-08
1.5827550888061523,1994-11-09
1.561367154121399,1994-11-10
1.561367154121399,1994-11-11
1.5506724119186401,1994-11-14
1.6148377656936646,1994-11-15
1.6362268924713135,1994-11-16
1.6415743827819824,1994-11-17
1.6469206809997559,1994-11-18
1.6469206809997559,1994-11-21
1.5720605850219727,1994-11-22
1.539978265762329,1994-11-23
1.539978265762329,1994-11-25
1.5292847156524658,1994-11-28
1.5506724119186401,1994-11-29
1.5292847156524658,1994-11-30
1.5078949928283691,1994-12-01
1.5078949928283691,1994-12-02
1.5239369869232178,1994-12-05
1.5292847156524658,1994-12-06
1.513243317604065,1994-12-07
1.5078949928283691,1994-12-08
1.4972009658813477,1994-12-09
1.5078949928283691,1994-12-12
1.4972009658813477,1994-12-13
1.5185891389846802,1994-12-14
1.5827550888061523,1994-12-15
1.5720605850219727,1994-12-16
1.6362268924713135,1994-12-19
1.6148377656936646,1994-12-20
1.6041444540023804,1994-12-21
1.6255335807800293,1994-12-22
1.6362268924713135,1994-12-23
1.6469206809997559,1994-12-27
1.6790034770965576,1994-12-28
1.7110869884490967,1994-12-29
1.7324761152267456,1994-12-30
1.6843513250350952,1995-01-03
1.700392484664917,1995-01-04
1.700392484664917,1995-01-05
1.7431691884994507,1995-01-06
1.7217808961868286,1995-01-09
1.7217808961868286,1995-01-10
1.764559268951416,1995-01-11
1.7538635730743408,1995-01-12
1.7538635730743408,1995-01-13
1.7538635730743408,1995-01-16
1.764559268951416,1995-01-17
1.7538635730743408,1995-01-18
1.7538635730743408,1995-01-19
1.7538635730743408,1995-01-20
1.7271277904510498,1995-01-23
1.7110869884490967,1995-01-24
1.7217808961868286,1995-01-25
1.6934845447540283,1995-01-26
1.682766318321228,1995-01-27
1.6720482110977173,1995-01-30
1.6720482110977173,1995-01-31
1.682766318321228,1995-02-01
1.682766318321228,1995-02-02
1.6934845447540283,1995-02-03
1.7577940225601196,1995-02-06
1.7470760345458984,1995-02-07
1.725639820098877,1995-02-08
1.7470760345458984,1995-02-09
1.7470760345458984,1995-02-10
1.7470760345458984,1995-02-13
1.7577940225601196,1995-02-14
1.7417171001434326,1995-02-15
1.7577940225601196,1995-02-16
1.7470760345458984,1995-02-17
1.682766318321228,1995-02-21
1.6720482110977173,1995-02-22
1.736358880996704,1995-02-23
1.736358880996704,1995-02-24
1.725639820098877,1995-02-27
1.7577940225601196,1995-02-28
1.730998158454895,1995-03-01
1.730998158454895,1995-03-02
1.7577940225601196,1995-03-03
1.7685128450393677,1995-03-06
1.725639820098877,1995-03-07
1.6961644887924194,1995-03-08
1.736358880996704,1995-03-09
1.7792308330535889,1995-03-10
1.8971315622329712,1995-03-13
1.88641357421875,1995-03-14
1.9078497886657715,1995-03-15
1.9078497886657715,1995-03-16
1.9292861223220825,1995-03-17
1.9292861223220825,1995-03-20
1.9507231712341309,1995-03-21
2.047187089920044,1995-03-22
2.0016348361968994,1995-03-23
1.9614427089691162,1995-03-24
1.9614427089691162,1995-03-27
2.004314661026001,1995-03-28
1.9534014463424683,1995-03-29
1.9507231712341309,1995-03-30
1.9721602201461792,1995-03-31
1.9721602201461792,1995-04-03
1.9614427089691162,1995-04-04
1.9935957193374634,1995-04-05
2.0257503986358643,1995-04-06
2.0364692211151123,1995-04-07
2.0150320529937744,1995-04-10
1.9534014463424683,1995-04-11
1.9560822248458862,1995-04-12
1.9534014463424683,1995-04-13
1.9266071319580078,1995-04-17
1.9292861223220825,1995-04-18
1.9212480783462524,1995-04-19
1.9292861223220825,1995-04-20
1.9761120080947876,1995-04-21
1.9975910186767578,1995-04-24
1.9761120080947876,1995-04-25
2.0083301067352295,1995-04-26
2.029810905456543,1995-04-27
2.045919418334961,1995-04-28
2.088878631591797,1995-05-01
2.062030076980591,1995-05-02
2.029810905456543,1995-05-03
2.072770595550537,1995-05-04
2.029810905456543,1995-05-05
1.9975910186767578,1995-05-08
2.0083301067352295,1995-05-09
1.992220401763916,1995-05-10
1.9868513345718384,1995-05-11
2.0083301067352295,1995-05-12
2.019070863723755,1995-05-15
2.0405499935150146,1995-05-16
2.029810905456543,1995-05-17
2.0512895584106445,1995-05-18
2.067399024963379,1995-05-19
2.0647132396698,1995-05-22
2.072770595550537,1995-05-23
1.9975910186767578,1995-05-24
1.9653722047805786,1995-05-25
2.0217556953430176,1995-05-26
1.9814815521240234,1995-05-30
1.9009333848953247,1995-05-31
2.045919418334961,1995-06-01
2.017728090286255,1995-06-02
2.045919418334961,1995-06-05
2.029810905456543,1995-06-06
1.9895365238189697,1995-06-07
1.9814815521240234,1995-06-08
1.9975910186767578,1995-06-09
2.062030076980591,1995-06-12
2.22312593460083,1995-06-13
2.1747963428497314,1995-06-14
2.2674272060394287,1995-06-15
2.2392354011535645,1995-06-16
2.2392354011535645,1995-06-19
2.4164419174194336,1995-06-20
2.3922770023345947,1995-06-21
2.4244959354400635,1995-06-22
2.4164419174194336,1995-06-23
2.3197827339172363,1995-06-26
2.287564277648926,1995-06-27
2.2956185340881348,1995-06-28
2.3117284774780273,1995-06-29
2.3358917236328125,1995-06-30
2.3358917236328125,1995-07-03
2.3197827339172363,1995-07-05
2.4003307819366455,1995-07-06
2.5090713500976562,1995-07-07
2.4244959354400635,1995-07-10
2.287564277648926,1995-07-11
2.352001667022705,1995-07-12
2.3842225074768066,1995-07-13
2.4164419174194336,1995-07-14
2.4406049251556396,1995-07-17
2.4325509071350098,1995-07-18
2.408385753631592,1995-07-19
2.505044460296631,1995-07-20
2.51309871673584,1995-07-21
2.4969897270202637,1995-07-24
2.4969897270202637,1995-07-25
2.48893404006958,1995-07-26
2.51309871673584,1995-07-27
2.448660373687744,1995-07-28
2.4041268825531006,1995-07-31
2.3879919052124023,1995-08-01
2.339586019515991,1995-08-02
2.3879919052124023,1995-08-03
2.3879919052124023,1995-08-04
2.4363980293273926,1995-08-07
2.4283299446105957,1995-08-08
2.5170724391937256,1995-08-09
2.4767348766326904,1995-08-10
2.4848029613494873,1995-08-11
2.4848029613494873,1995-08-14
2.4767348766326904,1995-08-15
2.5090057849884033,1995-08-16
2.5251405239105225,1995-08-17
2.5090057849884033,1995-08-18
2.4686672687530518,1995-08-21
2.4848029613494873,1995-08-22
2.5654778480529785,1995-08-23
2.4888362884521484,1995-08-24
2.5412755012512207,1995-08-25
2.5412755012512207,1995-08-28
2.5412755012512207,1995-08-29
2.670356512069702,1995-08-30
2.646153450012207,1995-08-31
2.694559335708618,1995-09-01
2.7268295288085938,1995-09-05
2.7268295288085938,1995-09-06
2.807504177093506,1995-09-07
2.710693120956421,1995-09-08
2.7429635524749756,1995-09-11
2.775233507156372,1995-09-12
2.8478410243988037,1995-09-13
2.9204483032226562,1995-09-14
2.8801112174987793,1995-09-15
2.8720452785491943,1995-09-18
2.8720452785491943,1995-09-19
2.8720452785491943,1995-09-20
2.8881804943084717,1995-09-21
2.8559088706970215,1995-09-22
2.807504177093506,1995-09-25
2.7792670726776123,1995-09-26
2.807504177093506,1995-09-27
2.95272159576416,1995-09-28
2.9849905967712402,1995-09-29
2.8760781288146973,1995-10-02
2.8559088706970215,1995-10-03
2.7268295288085938,1995-10-04
2.928518533706665,1995-10-05
2.8801112174987793,1995-10-06
2.8801112174987793,1995-10-09
2.7671663761138916,1995-10-10
2.7590982913970947,1995-10-11
2.783301591873169,1995-10-12
2.8397762775421143,1995-10-13
2.9204483032226562,1995-10-16
2.944650888442993,1995-10-17
2.944650888442993,1995-10-18
2.904313802719116,1995-10-19
2.936584949493408,1995-10-20
2.9204483032226562,1995-10-23
2.928518533706665,1995-10-24
2.918170213699341,1995-10-25
2.8939194679260254,1995-10-26
2.877753257751465,1995-10-27
2.910085678100586,1995-10-30
2.8050003051757812,1995-10-31
2.837333917617798,1995-11-01
2.942420721054077,1995-11-02
2.902003526687622,1995-11-03
2.7726664543151855,1995-11-06
2.7969160079956055,1995-11-07
2.8615856170654297,1995-11-08
2.7484142780303955,1995-11-09
2.7484142780303955,1995-11-10
2.84541916847229,1995-11-13
2.764582395553589,1995-11-14
2.6756632328033447,1995-11-15
2.8211681842803955,1995-11-16
2.853501558303833,1995-11-17
2.8130834102630615,1995-11-20
2.7888317108154297,1995-11-21
2.756500005722046,1995-11-22
2.780749797821045,1995-11-24
2.7322487831115723,1995-11-27
2.7969160079956055,1995-11-28
2.877753257751465,1995-11-29
2.918170213699341,1995-11-30
2.918170213699341,1995-12-01
2.958589553833008,1995-12-04
2.910085678100586,1995-12-05
2.8615856170654297,1995-12-06
2.764582395553589,1995-12-07
2.7969160079956055,1995-12-08
2.7160804271698,1995-12-11
2.61907958984375,1995-12-12
2.837333917617798,1995-12-13
2.990921974182129,1995-12-14
2.990921974182129,1995-12-15
2.9990077018737793,1995-12-18
3.035381555557251,1995-12-19
2.9505043029785156,1995-12-20
3.0070908069610596,1995-12-21
2.9990077018737793,1995-12-22
3.0313398838043213,1995-12-26
3.1768455505371094,1995-12-27
3.1445107460021973,1995-12-28
3.225346803665161,1995-12-29
3.1525940895080566,1996-01-02
3.1364264488220215,1996-01-03
3.023257255554199,1996-01-04
3.2738471031188965,1996-01-05
3.2172627449035645,1996-01-08
3.104092836380005,1996-01-09
3.241513729095459,1996-01-10
3.29001522064209,1996-01-11
3.2738471031188965,1996-01-12
3.2778892517089844,1996-01-15
3.2738471031188965,1996-01-16
3.3708510398864746,1996-01-17
3.508272886276245,1996-01-18
3.435518264770508,1996-01-19
3.322348117828369,1996-01-22
3.2819321155548096,1996-01-23
3.387016773223877,1996-01-24
3.3546817302703857,1996-01-25
3.3627679347991943,1996-01-26
3.3142647743225098,1996-01-29
3.3767805099487305,1996-01-30
3.3605854511260986,1996-01-31
3.3767805099487305,1996-02-01
3.433464527130127,1996-02-02
3.498246908187866,1996-02-05
3.5063464641571045,1996-02-06
3.7087888717651367,1996-02-07
3.7249863147735596,1996-02-08
3.5954222679138184,1996-02-09
3.7249863147735596,1996-02-12
3.692595958709717,1996-02-13
3.7006936073303223,1996-02-14
3.6521048545837402,1996-02-15
3.6602041721343994,1996-02-16
3.6763978004455566,1996-02-20
3.6683013439178467,1996-02-21
3.781670331954956,1996-02-22
3.7006936073303223,1996-02-23
3.733083486557007,1996-02-26
3.733083486557007,1996-02-27
3.6278138160705566,1996-02-28
3.5711283683776855,1996-02-29
3.498246908187866,1996-03-01
3.3767805099487305,1996-03-04
3.5711283683776855,1996-03-05
3.7573766708374023,1996-03-06
3.6763978004455566,1996-03-07
3.8059639930725098,1996-03-08
3.7411811351776123,1996-03-11
3.8059639930725098,1996-03-12
3.7654740810394287,1996-03-13
3.8464529514312744,1996-03-14
3.822159767150879,1996-03-15
3.854551315307617,1996-03-18
3.7978672981262207,1996-03-19
3.7735719680786133,1996-03-20
3.7087888717651367,1996-03-21
3.7087888717651367,1996-03-22
3.733083486557007,1996-03-25
3.6844959259033203,1996-03-26
3.692595958709717,1996-03-27
3.814061403274536,1996-03-28
3.789769172668457,1996-03-29
3.8626482486724854,1996-04-01
3.90313720703125,1996-04-02
3.96791934967041,1996-04-03
3.9841156005859375,1996-04-04
3.9193334579467773,1996-04-08
3.7411811351776123,1996-04-09
3.789769172668457,1996-04-10
3.90313720703125,1996-04-11
3.951723575592041,1996-04-12
3.976017475128174,1996-04-15
3.992213249206543,1996-04-16
3.96791934967041,1996-04-17
4.073192119598389,1996-04-18
4.1055827140808105,1996-04-19
4.227051258087158,1996-04-22
4.224778175354004,1996-04-23
4.2572150230407715,1996-04-24
4.370739936828613,1996-04-25
4.5248122215271,1996-04-26
4.443722248077393,1996-04-29
4.395068168640137,1996-04-30
4.322087287902832,1996-05-01
4.28964900970459,1996-05-02
4.411287307739258,1996-05-03
4.386957168579102,1996-05-06
4.354524612426758,1996-05-07
4.265325546264648,1996-05-08
4.192343235015869,1996-05-09
4.322087287902832,1996-05-10
4.459940433502197,1996-05-13
4.4680495262146,1996-05-14
4.378849029541016,1996-05-15
4.492374897003174,1996-05-16
4.3464131355285645,1996-05-17
4.411287307739258,1996-05-20
4.3464131355285645,1996-05-21
4.419394493103027,1996-05-22
4.451831340789795,1996-05-23
4.427505016326904,1996-05-24
4.305866718292236,1996-05-28
4.269377708435059,1996-05-29
4.36668586730957,1996-05-30
4.281541347503662,1996-05-31
4.451831340789795,1996-06-03
4.646448135375977,1996-06-04
4.7924089431762695,1996-06-05
4.877552032470703,1996-06-06
4.889716148376465,1996-06-07
4.841062545776367,1996-06-10
4.76807975769043,1996-06-11
4.76807975769043,1996-06-12
4.841062545776367,1996-06-13
4.743752479553223,1996-06-14
4.7924089431762695,1996-06-17
4.871471405029297,1996-06-18
4.622116565704346,1996-06-19
4.512648105621338,1996-06-20
4.5612993240356445,1996-06-21
4.670772552490234,1996-06-24
4.609954833984375,1996-06-25
4.865388870239258,1996-06-26
4.889716148376465,1996-06-27
4.68293571472168,1996-06-28
5.023513317108154,1996-07-01
5.011348247528076,1996-07-02
4.7924089431762695,1996-07-03
4.743752479553223,1996-07-05
4.804567337036133,1996-07-08
4.816732883453369,1996-07-09
4.743752479553223,1996-07-10
4.646448135375977,1996-07-11
4.622116565704346,1996-07-12
4.427505016326904,1996-07-15
4.184235572814941,1996-07-16
4.3180341720581055,1996-07-17
4.500481605529785,1996-07-18
4.451831340789795,1996-07-19
4.378849029541016,1996-07-22
4.427505016326904,1996-07-23
4.354524612426758,1996-07-24
4.41533899307251,1996-07-25
4.403176784515381,1996-07-26
4.451831340789795,1996-07-29
4.506392955780029,1996-07-30
4.457675933837891,1996-07-31
4.48203706741333,1996-08-01
4.384598255157471,1996-08-02
4.360241889953613,1996-08-05
4.311520576477051,1996-08-06
4.408958435058594,1996-08-07
4.408958435058594,1996-08-08
4.445497512817383,1996-08-09
4.6525468826293945,1996-08-12
4.676907539367676,1996-08-13
4.8474202156066895,1996-08-14
4.749981880187988,1996-08-15
4.871778964996338,1996-08-16
4.944854259490967,1996-08-19
4.920496463775635,1996-08-20
5.0179290771484375,1996-08-21
5.139726161956787,1996-08-22
5.2128005027771,1996-08-23
5.358955383300781,1996-08-26
5.188441753387451,1996-08-27
5.2858757972717285,1996-08-28
5.1275482177734375,1996-08-29
5.2128005027771,1996-08-30
5.188441753387451,1996-09-03
5.164081573486328,1996-09-04
5.091007709503174,1996-09-05
5.091007709503174,1996-09-06
4.896135330200195,1996-09-09
4.944854259490967,1996-09-10
5.066647529602051,1996-09-11
5.091007709503174,1996-09-12
5.188441753387451,1996-09-13
5.346774101257324,1996-09-16
5.334596633911133,1996-09-17
5.224981784820557,1996-09-18
5.444211006164551,1996-09-19
5.553825378417969,1996-09-20
5.505110263824463,1996-09-23
5.7365193367004395,1996-09-24
5.8948493003845215,1996-09-25
5.712160110473633,1996-09-26
5.724338531494141,1996-09-27
5.6512627601623535,1996-09-30
5.663441181182861,1996-10-01
5.797414779663086,1996-10-02
5.943567752838135,1996-10-03
6.065359592437744,1996-10-04
5.967927932739258,1996-10-07
5.821776390075684,1996-10-08
5.77305793762207,1996-10-09
5.870490550994873,1996-10-10
6.114080905914307,1996-10-11
5.919210433959961,1996-10-14
6.089720249176025,1996-10-15
5.9313883781433105,1996-10-16
5.992284774780273,1996-10-17
5.858310699462891,1996-10-18
5.687798500061035,1996-10-21
5.358955383300781,1996-10-22
5.602543354034424,1996-10-23
5.647922039031982,1996-10-24
5.6357245445251465,1996-10-25
5.696715831756592,1996-10-28
5.538137435913086,1996-10-29
5.464942932128906,1996-10-30
5.562532424926758,1996-10-31
5.660122871398926,1996-11-01
5.696715831756592,1996-11-04
5.769906520843506,1996-11-05
5.891894340515137,1996-11-06
5.806503772735596,1996-11-07
5.79430627822876,1996-11-08
5.8309006690979,1996-11-11
5.757710933685303,1996-11-12
5.6845173835754395,1996-11-13
5.733312606811523,1996-11-14
5.6845173835754395,1996-11-15
5.660122871398926,1996-11-18
5.440548419952393,1996-11-19
5.391753196716309,1996-11-20
5.367355823516846,1996-11-21
5.599128723144531,1996-11-22
5.403951644897461,1996-11-25
5.269767761230469,1996-11-26
5.269767761230469,1996-11-27
5.220972537994385,1996-11-29
5.4161505699157715,1996-12-02
5.4161505699157715,1996-12-03
5.342957973480225,1996-12-04
5.294164180755615,1996-12-05
5.184374809265137,1996-12-06
5.172177791595459,1996-12-09
5.025795936584473,1996-12-10
5.001402378082275,1996-12-11
5.031898498535156,1996-12-12
4.75742769241333,1996-12-13
4.855020523071289,1996-12-16
4.635442733764648,1996-12-17
4.501260280609131,1996-12-18
4.464664459228516,1996-12-19
4.684238433837891,1996-12-20
4.635442733764648,1996-12-23
4.647641181945801,1996-12-24
4.635442733764648,1996-12-26
4.745230674743652,1996-12-27
4.879415512084961,1996-12-30
5.019697189331055,1996-12-31
4.989201545715332,1997-01-02
4.977002143859863,1997-01-03
4.916011810302734,1997-01-06
4.891611576080322,1997-01-07
4.598846435546875,1997-01-08
4.733030796051025,1997-01-09
4.855020523071289,1997-01-10
5.086789131164551,1997-01-13
5.379555702209473,1997-01-14
5.342957973480225,1997-01-15
5.220972537994385,1997-01-16
5.025795936584473,1997-01-17
5.044094562530518,1997-01-20
5.031898498535156,1997-01-21
5.001402378082275,1997-01-22
4.830620288848877,1997-01-23
4.586648941040039,1997-01-24
4.598846435546875,1997-01-27
4.607648849487305,1997-01-28
4.570981979370117,1997-01-29
4.668757438659668,1997-01-30
4.742086887359619,1997-01-31
4.949861526489258,1997-02-03
4.998749256134033,1997-02-04
4.974301338195801,1997-02-05
4.9131951332092285,1997-02-06
4.876528739929199,1997-02-07
4.656534671783447,1997-02-10
4.546539306640625,1997-02-11
4.595425128936768,1997-02-12
5.01097297668457,1997-02-13
4.943748474121094,1997-02-14
4.729867935180664,1997-02-18
4.613758563995361,1997-02-19
4.50987434387207,1997-02-20
4.48543119430542,1997-02-21
4.49765157699585,1997-02-24
4.7909746170043945,1997-02-25
4.522091865539551,1997-02-26
4.515985488891602,1997-02-27
4.253213405609131,1997-02-28
4.302103519439697,1997-03-03
4.338768482208252,1997-03-04
4.448763370513916,1997-03-05
4.558760643005371,1997-03-06
4.601537227630615,1997-03-07
4.583201885223389,1997-03-10
4.473206996917725,1997-03-11
4.265437126159668,1997-03-12
4.228770732879639,1997-03-13
4.363208770751953,1997-03-14
4.326544284820557,1997-03-17
4.375432014465332,1997-03-18
4.344876766204834,1997-03-19
4.295990943908691,1997-03-20
4.240991115570068,1997-03-21
4.240991115570068,1997-03-24
4.130995750427246,1997-03-25
4.094330787658691,1997-03-26
4.057664394378662,1997-03-27
4.020998477935791,1997-03-31
3.9354450702667236,1997-04-01
3.764338970184326,1997-04-02
4.179881572723389,1997-04-03
4.326544284820557,1997-04-04
4.277658462524414,1997-04-07
4.3143229484558105,1997-04-08
4.3143229484558105,1997-04-09
4.302103519439697,1997-04-10
4.363208770751953,1997-04-11
4.399874687194824,1997-04-14
4.369320869445801,1997-04-15
4.302103519439697,1997-04-16
4.412099361419678,1997-04-17
4.460987567901611,1997-04-18
4.253213405609131,1997-04-21
4.253213405609131,1997-04-22
4.167664527893066,1997-04-23
4.045441627502441,1997-04-24
4.069887161254883,1997-04-25
4.130995750427246,1997-04-28
4.323533058166504,1997-04-29
4.5868635177612305,1997-04-30
4.7277140617370605,1997-05-01
4.98492431640625,1997-05-02
5.364609718322754,1997-05-05
5.2543792724609375,1997-05-06
5.119650363922119,1997-05-07
5.119650363922119,1997-05-08
5.0155463218688965,1997-05-09
4.98492431640625,1997-05-12
4.948181629180908,1997-05-13
4.923685073852539,1997-05-14
4.960426330566406,1997-05-15
4.911431312561035,1997-05-16
4.997171878814697,1997-05-19
5.144146919250488,1997-05-20
5.3891072273254395,1997-05-21
5.3278679847717285,1997-05-22
5.401357173919678,1997-05-23
5.3278679847717285,1997-05-27
5.266627788543701,1997-05-28
5.278875350952148,1997-05-29
5.401357173919678,1997-05-30
5.520771503448486,1997-06-02
5.309493064880371,1997-06-03
5.419726371765137,1997-06-04
5.401357173919678,1997-06-05
5.585074424743652,1997-06-06
5.585074424743652,1997-06-09
5.566700458526611,1997-06-10
5.5483293533325195,1997-06-11
5.585074424743652,1997-06-12
5.5115861892700195,1997-06-13
5.585074424743652,1997-06-16
5.603446960449219,1997-06-17
5.5483293533325195,1997-06-18
5.566700458526611,1997-06-19
5.5483293533325195,1997-06-20
5.502401828765869,1997-06-23
5.5115861892700195,1997-06-24
5.364609718322754,1997-06-25
5.364609718322754,1997-06-26
5.4748430252075195,1997-06-27
5.585074424743652,1997-06-30
5.842280387878418,1997-07-01
5.989257335662842,1997-07-02
5.915770053863525,1997-07-03
5.915770053863525,1997-07-07
5.851467132568359,1997-07-08
5.732052803039551,1997-07-09
5.842280387878418,1997-07-10
5.897397994995117,1997-07-11
5.915770053863525,1997-07-14
5.952512741088867,1997-07-15
5.915770053863525,1997-07-16
5.869836807250977,1997-07-17
5.897397994995117,1997-07-18
5.888207912445068,1997-07-21
5.879025936126709,1997-07-22
5.897397994995117,1997-07-23
5.869836807250977,1997-07-24
5.915770053863525,1997-07-25
5.879025936126709,1997-07-28
5.851058006286621,1997-07-29
5.84185791015625,1997-07-30
5.943056106567383,1997-07-31
5.8970537185668945,1997-08-01
5.86025857925415,1997-08-04
5.777462482452393,1997-08-05
5.869457244873047,1997-08-06
5.73145866394043,1997-08-07
5.795858383178711,1997-08-08
5.519867420196533,1997-08-11
5.630265235900879,1997-08-12
5.519867420196533,1997-08-13
5.593465328216553,1997-08-14
5.501465320587158,1997-08-15
5.299068450927734,1997-08-18
5.308270454406738,1997-08-19
5.207074165344238,1997-08-20
5.023078918457031,1997-08-21
5.05987548828125,1997-08-22
4.931079387664795,1997-08-25
4.949479579925537,1997-08-26
5.0138773918151855,1997-08-27
4.940281391143799,1997-08-28
5.041478633880615,1997-08-29
5.22547721862793,1997-09-02
5.151875972747803,1997-09-03
5.0782790184021,1997-09-04
5.133472919464111,1997-09-05
5.409470558166504,1997-09-08
5.630265235900879,1997-09-09
5.464667320251465,1997-09-10
5.280673027038574,1997-09-11
5.335873126983643,1997-09-12
5.299068450927734,1997-09-15
5.26227331161499,1997-09-16
5.317469596862793,1997-09-17
5.400269985198975,1997-09-18
5.271474838256836,1997-09-19
5.207074165344238,1997-09-22
5.335873126983643,1997-09-23
5.22547721862793,1997-09-24
5.133472919464111,1997-09-25
4.995480060577393,1997-09-26
5.133472919464111,1997-09-29
5.133472919464111,1997-09-30
5.427868843078613,1997-10-01
5.777462482452393,1997-10-02
5.685459136962891,1997-10-03
5.602664947509766,1997-10-06
5.593465328216553,1997-10-07
5.55666446685791,1997-10-08
5.72226095199585,1997-10-09
5.72226095199585,1997-10-10
5.786661148071289,1997-10-13
5.713061809539795,1997-10-14
5.869457244873047,1997-10-15
5.800461292266846,1997-10-16
5.630265235900879,1997-10-17
5.61186408996582,1997-10-20
5.740663051605225,1997-10-21
5.777462482452393,1997-10-22
5.726191520690918,1997-10-23
5.541775226593018,1997-10-24
5.182159423828125,1997-10-27
5.698529243469238,1997-10-28
5.643205642700195,1997-10-29
5.514110088348389,1997-10-30
5.624762535095215,1997-10-31
5.790738582611084,1997-11-03
5.698529243469238,1997-11-04
5.661644458770752,1997-11-05
5.744633674621582,1997-11-06
5.735411167144775,1997-11-07
5.587878704071045,1997-11-10
5.698529243469238,1997-11-11
5.735411167144775,1997-11-12
5.735411167144775,1997-11-13
5.84606409072876,1997-11-14
5.735411167144775,1997-11-17
5.799959182739258,1997-11-18
6.104251384735107,1997-11-19
6.5468525886535645,1997-11-20
6.1872382164001465,1997-11-21
6.141133785247803,1997-11-24
6.0212602615356445,1997-11-25
6.113471984863281,1997-11-26
6.048924922943115,1997-11-28
6.2610039710998535,1997-12-01
5.975155353546143,1997-12-02
6.113471984863281,1997-12-03
6.048924922943115,1997-12-04
6.233342170715332,1997-12-05
6.085809707641602,1997-12-08
5.956717014312744,1997-12-09
6.076585292816162,1997-12-10
5.99359655380249,1997-12-11
5.938270092010498,1997-12-12
6.039705276489258,1997-12-15
6.270229339599609,1997-12-16
6.141133785247803,1997-12-17
6.749715805053711,1997-12-18
6.583735466003418,1997-12-19
6.795816421508789,1997-12-22
7.0171217918396,1997-12-23
7.146215915679932,1997-12-24
7.100106716156006,1997-12-26
7.34907341003418,1997-12-29
7.634922027587891,1997-12-30
7.468944072723389,1997-12-31
7.229201316833496,1998-01-02
7.293749809265137,1998-01-05
7.118550777435303,1998-01-06
7.081666946411133,1998-01-07
7.072446823120117,1998-01-08
7.007899284362793,1998-01-09
6.860365390777588,1998-01-12
6.980239391326904,1998-01-13
7.335244655609131,1998-01-14
6.832701206207275,1998-01-15
6.8788042068481445,1998-01-16
7.367514133453369,1998-01-20
7.376736640930176,1998-01-21
7.505827903747559,1998-01-22
7.136997222900391,1998-01-23
7.007899284362793,1998-01-26
6.952576160430908,1998-01-27
7.210760593414307,1998-01-28
7.1316819190979,1998-01-29
7.067017078399658,1998-01-30
7.1316819190979,1998-02-02
7.297966003417969,1998-02-03
7.242538928985596,1998-02-04
7.076259136199951,1998-02-05
7.261014461517334,1998-02-06
7.1316819190979,1998-02-09
7.261014461517334,1998-02-10
7.242538928985596,1998-02-11
7.279488563537598,1998-02-12
7.1132097244262695,1998-02-13
7.251776695251465,1998-02-17
7.279488563537598,1998-02-18
7.279488563537598,1998-02-19
7.371869087219238,1998-02-20
7.519674301147461,1998-02-23
7.371869087219238,1998-02-24
7.547389030456543,1998-02-25
7.556629657745361,1998-02-26
7.630532741546631,1998-02-27
7.676721096038818,1998-03-02
7.722910404205322,1998-03-03
7.695199966430664,1998-03-04
7.48272180557251,1998-03-05
7.658244609832764,1998-03-06
7.759865760803223,1998-03-09
8.267948150634766,1998-03-10
8.018527030944824,1998-03-11
8.009288787841797,1998-03-12
8.004671096801758,1998-03-13
8.129380226135254,1998-03-16
7.926149368286133,1998-03-17
8.147855758666992,1998-03-18
8.184810638427734,1998-03-19
8.009288787841797,1998-03-20
8.110902786254883,1998-03-23
8.314138412475586,1998-03-24
8.517375946044922,1998-03-25
8.526612281799316,1998-03-26
8.39727783203125,1998-03-27
8.434231758117676,1998-03-30
8.526612281799316,1998-03-31
8.39727783203125,1998-04-01
8.526612281799316,1998-04-02
8.637468338012695,1998-04-03
8.314138412475586,1998-04-06
8.35108757019043,1998-04-07
8.415753364562988,1998-04-08
8.683660507202148,1998-04-09
8.55432415008545,1998-04-13
8.572802543640137,1998-04-14
8.55894660949707,1998-04-15
8.369566917419434,1998-04-16
8.424997329711914,1998-04-17
8.498899459838867,1998-04-20
8.443466186523438,1998-04-21
8.323376655578613,1998-04-22
8.018527030944824,1998-04-23
8.04623794555664,1998-04-24
7.519674301147461,1998-04-27
7.6212968826293945,1998-04-28
8.088068008422852,1998-04-29
8.041797637939453,1998-04-30
8.217625617980957,1998-05-01
8.171357154846191,1998-05-04
7.884479999542236,1998-05-05
7.7919392585754395,1998-05-06
7.810447692871094,1998-05-07
7.9585137367248535,1998-05-08
7.912245273590088,1998-05-11
8.088068008422852,1998-05-12
8.069565773010254,1998-05-13
8.014034271240234,1998-05-14
7.9214959144592285,1998-05-15
7.810447692871094,1998-05-18
7.9955315589904785,1998-05-19
7.847463607788086,1998-05-20
7.884479999542236,1998-05-21
7.870598793029785,1998-05-22
