ZBH,Date
67.05742645263672,2005-04-14
68.16568756103516,2005-04-15
67.52360534667969,2005-04-18
67.70829772949219,2005-04-19
68.31520080566406,2005-04-20
69.48504638671875,2005-04-21
69.35307312011719,2005-04-22
70.51408386230469,2005-04-25
70.21505737304688,2005-04-26
71.8862075805664,2005-04-27
71.50799560546875,2005-04-28
71.61355590820312,2005-04-29
71.18257904052734,2005-05-02
70.72518920898438,2005-05-03
71.59596252441406,2005-05-04
71.24412536621094,2005-05-05
70.3997573852539,2005-05-06
69.88085174560547,2005-05-09
68.65824127197266,2005-05-10
69.37069702148438,2005-05-11
68.57908630371094,2005-05-12
67.49720764160156,2005-05-13
68.6230697631836,2005-05-16
68.63184356689453,2005-05-17
68.21846008300781,2005-05-18
68.85175323486328,2005-05-19
68.45592498779297,2005-05-20
69.07161712646484,2005-05-23
69.28273010253906,2005-05-24
68.42955780029297,2005-05-25
68.4383544921875,2005-05-26
68.34159088134766,2005-05-27
67.35651397705078,2005-05-31
67.06627655029297,2005-06-01
67.25975799560547,2005-06-02
69.26512145996094,2005-06-03
68.91331481933594,2005-06-06
69.85444641113281,2005-06-07
69.47625732421875,2005-06-08
69.58177947998047,2005-06-09
69.67853546142578,2005-06-10
70.36459350585938,2005-06-13
71.38488006591797,2005-06-14
69.39707946777344,2005-06-15
70.58445739746094,2005-06-16
71.05062103271484,2005-06-17
70.63724517822266,2005-06-20
69.51143646240234,2005-06-21
67.10143280029297,2005-06-22
66.41536712646484,2005-06-23
67.12779998779297,2005-06-24
67.14540100097656,2005-06-27
68.271240234375,2005-06-28
67.96339416503906,2005-06-29
66.99588775634766,2005-06-30
67.5851821899414,2005-07-01
67.97219848632812,2005-07-05
66.84635162353516,2005-07-06
67.40048217773438,2005-07-07
68.37677764892578,2005-07-08
68.9572982788086,2005-07-11
69.04528045654297,2005-07-12
69.19476318359375,2005-07-13
69.61695098876953,2005-07-14
69.7840805053711,2005-07-15
68.82537078857422,2005-07-18
68.91331481933594,2005-07-19
71.05944061279297,2005-07-20
71.06822204589844,2005-07-21
71.4376449584961,2005-07-22
71.55200958251953,2005-07-25
71.60474395751953,2005-07-26
73.09121704101562,2005-07-27
71.93899536132812,2005-07-28
72.44033813476562,2005-07-29
70.53166961669922,2005-08-01
71.24412536621094,2005-08-02
71.27052307128906,2005-08-03
71.24412536621094,2005-08-04
70.68119812011719,2005-08-05
70.29421997070312,2005-08-08
71.12100219726562,2005-08-09
70.36459350585938,2005-08-10
70.89232635498047,2005-08-11
70.61966705322266,2005-08-12
71.69271850585938,2005-08-15
71.85983276367188,2005-08-16
72.13251495361328,2005-08-17
72.68663787841797,2005-08-18
72.32599639892578,2005-08-19
72.4227523803711,2005-08-22
71.75428009033203,2005-08-23
72.18521881103516,2005-08-24
71.5783920288086,2005-08-25
71.52559661865234,2005-08-26
72.03575897216797,2005-08-29
71.27052307128906,2005-08-30
72.2732162475586,2005-08-31
72.21163940429688,2005-09-01
72.77456665039062,2005-09-02
73.5925521850586,2005-09-06
73.09121704101562,2005-09-07
70.06554412841797,2005-09-08
69.02764892578125,2005-09-09
68.8165512084961,2005-09-12
65.06963348388672,2005-09-13
63.495243072509766,2005-09-14
63.59200668334961,2005-09-15
63.60077667236328,2005-09-16
62.1319465637207,2005-09-19
61.21717834472656,2005-09-20
61.129234313964844,2005-09-21
61.129234313964844,2005-09-22
62.158302307128906,2005-09-23
61.20840072631836,2005-09-26
60.8741455078125,2005-09-27
60.21449661254883,2005-09-28
59.809898376464844,2005-09-29
60.59269714355469,2005-09-30
59.90665054321289,2005-10-03
60.17051696777344,2005-10-04
58.78081130981445,2005-10-05
57.16242980957031,2005-10-06
57.99800109863281,2005-10-07
57.63739776611328,2005-10-10
56.54673767089844,2005-10-11
57.54945373535156,2005-10-12
58.182716369628906,2005-10-13
59.1854133605957,2005-10-14
59.94181823730469,2005-10-17
59.73953628540039,2005-10-18
55.63201141357422,2005-10-19
55.077880859375,2005-10-20
54.64688491821289,2005-10-21
55.57923126220703,2005-10-24
55.570438385009766,2005-10-25
56.089378356933594,2005-10-26
54.26868438720703,2005-10-27
55.58803176879883,2005-10-28
56.089378356933594,2005-10-31
56.51155090332031,2005-11-01
57.716556549072266,2005-11-02
57.65498733520508,2005-11-03
57.742942810058594,2005-11-04
58.84237289428711,2005-11-07
58.89514923095703,2005-11-08
58.657676696777344,2005-11-09
59.3701171875,2005-11-10
59.04469680786133,2005-11-11
58.05080032348633,2005-11-14
58.085968017578125,2005-11-15
56.90735626220703,2005-11-16
55.39452362060547,2005-11-17
56.089378356933594,2005-11-18
55.693572998046875,2005-11-21
54.86678695678711,2005-11-22
54.638099670410156,2005-11-23
54.0927848815918,2005-11-25
54.435813903808594,2005-11-28
54.972328186035156,2005-11-29
55.12186050415039,2005-11-30
56.48516082763672,2005-12-01
61.269981384277344,2005-12-02
61.44588088989258,2005-12-05
59.502044677734375,2005-12-06
59.589988708496094,2005-12-07
59.027095794677734,2005-12-08
60.3552131652832,2005-12-09
60.90934371948242,2005-12-12
60.51355743408203,2005-12-13
61.13801574707031,2005-12-14
61.56019973754883,2005-12-15
62.93232345581055,2005-12-16
61.709754943847656,2005-12-19
60.029781341552734,2005-12-20
60.95331954956055,2005-12-21
61.190799713134766,2005-12-22
60.78620529174805,2005-12-23
60.082557678222656,2005-12-27
60.27607727050781,2005-12-28
59.809898376464844,2005-12-29
59.317344665527344,2005-12-30
60.23207092285156,2006-01-03
60.80380630493164,2006-01-04
60.16171646118164,2006-01-05
59.853885650634766,2006-01-06
61.97361755371094,2006-01-09
61.709754943847656,2006-01-10
63.31932067871094,2006-01-11
63.697547912597656,2006-01-12
62.09675216674805,2006-01-13
62.1847038269043,2006-01-17
62.80918502807617,2006-01-18
62.20228958129883,2006-01-19
60.76861572265625,2006-01-20
60.689456939697266,2006-01-23
58.666465759277344,2006-01-24
59.018287658691406,2006-01-25
58.587318420410156,2006-01-26
61.44588088989258,2006-01-27
61.56903076171875,2006-01-30
60.64548873901367,2006-01-31
60.06497573852539,2006-02-01
59.76591491699219,2006-02-02
59.0358772277832,2006-02-03
58.666465759277344,2006-02-06
59.159027099609375,2006-02-07
59.484474182128906,2006-02-08
60.20572280883789,2006-02-09
60.26726150512695,2006-02-10
60.36403274536133,2006-02-13
60.42558288574219,2006-02-14
60.1793098449707,2006-02-15
60.63669204711914,2006-02-16
61.39308166503906,2006-02-17
60.90934371948242,2006-02-21
61.21717834472656,2006-02-22
61.006107330322266,2006-02-23
61.03248596191406,2006-02-24
61.859256744384766,2006-02-27
60.84778594970703,2006-02-28
61.085262298583984,2006-03-01
60.3552131652832,2006-03-02
60.27607727050781,2006-03-03
60.100162506103516,2006-03-06
59.589988708496094,2006-03-07
60.04738998413086,2006-03-08
59.2117919921875,2006-03-09
59.677947998046875,2006-03-10
60.302452087402344,2006-03-13
60.31126022338867,2006-03-14
60.41679763793945,2006-03-15
60.46957015991211,2006-03-16
60.84778594970703,2006-03-17
61.269981384277344,2006-03-20
60.390403747558594,2006-03-21
61.07646179199219,2006-03-22
60.59269714355469,2006-03-23
60.29365539550781,2006-03-24
58.05080032348633,2006-03-27
57.29435348510742,2006-03-28
58.67525863647461,2006-03-29
59.15022659301758,2006-03-30
59.458065032958984,2006-03-31
59.44928741455078,2006-04-03
59.33494567871094,2006-04-04
59.07986831665039,2006-04-05
58.64008331298828,2006-04-06
58.006805419921875,2006-04-07
58.20030975341797,2006-04-10
57.98041534423828,2006-04-11
57.60220718383789,2006-04-12
58.191505432128906,2006-04-13
57.89246368408203,2006-04-17
59.2030029296875,2006-04-18
58.631290435791016,2006-04-19
58.3586311340332,2006-04-20
58.46417999267578,2006-04-21
58.93912887573242,2006-04-24
58.17391586303711,2006-04-25
57.82210159301758,2006-04-26
54.62051010131836,2006-04-27
55.324153900146484,2006-04-28
55.324153900146484,2006-05-01
54.55895233154297,2006-05-02
53.65299606323242,2006-05-03
53.39792251586914,2006-05-04
53.60023498535156,2006-05-05
54.44460678100586,2006-05-08
54.08396911621094,2006-05-09
54.75244903564453,2006-05-10
55.086673736572266,2006-05-11
54.7348518371582,2006-05-12
54.70846176147461,2006-05-15
55.18342971801758,2006-05-16
54.470985412597656,2006-05-17
54.53255844116211,2006-05-18
54.19832229614258,2006-05-19
54.38302993774414,2006-05-22
53.30116653442383,2006-05-23
53.54745864868164,2006-05-24
53.77613830566406,2006-05-25
53.49467468261719,2006-05-26
53.160430908203125,2006-05-30
53.257205963134766,2006-05-31
53.688167572021484,2006-06-01
53.83769989013672,2006-06-02
53.74094009399414,2006-06-05
54.78761672973633,2006-06-06
55.62320327758789,2006-06-07
56.089378356933594,2006-06-08
56.115760803222656,2006-06-09
56.168521881103516,2006-06-12
57.391117095947266,2006-06-13
57.496646881103516,2006-06-14
58.03318786621094,2006-06-15
57.99800109863281,2006-06-16
57.25918960571289,2006-06-19
56.238887786865234,2006-06-20
55.94864273071289,2006-06-21
55.50006866455078,2006-06-22
55.4384880065918,2006-06-23
51.63001251220703,2006-06-26
49.079280853271484,2006-06-27
49.90608215332031,2006-06-28
50.996734619140625,2006-06-29
49.88849639892578,2006-06-30
50.20512771606445,2006-07-03
49.81813430786133,2006-07-05
50.416221618652344,2006-07-06
50.21392822265625,2006-07-07
50.249107360839844,2006-07-10
50.134769439697266,2006-07-11
49.69498825073242,2006-07-12
48.79784393310547,2006-07-13
48.24372100830078,2006-07-14
48.47239685058594,2006-07-17
47.478511810302734,2006-07-18
47.90948486328125,2006-07-19
46.660499572753906,2006-07-20
47.93587112426758,2006-07-21
48.80664825439453,2006-07-24
50.1523551940918,2006-07-25
52.64150619506836,2006-07-26
53.30116653442383,2006-07-27
55.28897476196289,2006-07-28
55.62320327758789,2006-07-31
56.467559814453125,2006-08-01
57.672584533691406,2006-08-02
57.2415885925293,2006-08-03
57.84849548339844,2006-08-04
57.8748779296875,2006-08-07
58.29707336425781,2006-08-08
58.89514923095703,2006-08-09
59.39649963378906,2006-08-10
59.97699737548828,2006-08-11
58.947940826416016,2006-08-14
59.07986831665039,2006-08-15
58.56971740722656,2006-08-16
59.2117919921875,2006-08-17
59.660377502441406,2006-08-18
59.326133728027344,2006-08-21
59.255794525146484,2006-08-22
59.1942024230957,2006-08-23
60.0385856628418,2006-08-24
60.23207092285156,2006-08-25
60.108943939208984,2006-08-28
60.60151672363281,2006-08-29
59.93302536010742,2006-08-30
59.809898376464844,2006-08-31
60.15290451049805,2006-09-01
59.088661193847656,2006-09-05
59.589988708496094,2006-09-06
58.921539306640625,2006-09-07
59.255794525146484,2006-09-08
59.088661193847656,2006-09-11
58.79840850830078,2006-09-12
58.851158142089844,2006-09-13
59.2117919921875,2006-09-14
60.082557678222656,2006-09-15
60.25846481323242,2006-09-18
60.67185974121094,2006-09-19
60.37281036376953,2006-09-20
60.16171646118164,2006-09-21
59.660377502441406,2006-09-22
59.79230499267578,2006-09-25
59.76591491699219,2006-09-26
59.3701171875,2006-09-27
59.361324310302734,2006-09-28
59.3701171875,2006-09-29
59.027095794677734,2006-10-02
60.284873962402344,2006-10-03
61.8416748046875,2006-10-04
62.39577102661133,2006-10-05
62.02638244628906,2006-10-06
62.22868728637695,2006-10-09
62.53651809692383,2006-10-10
62.54532241821289,2006-10-11
63.785499572753906,2006-10-12
62.747642517089844,2006-10-13
62.04396057128906,2006-10-16
61.1820068359375,2006-10-17
62.59809875488281,2006-10-18
61.64817428588867,2006-10-19
62.087947845458984,2006-10-20
63.117042541503906,2006-10-23
63.25775146484375,2006-10-24
62.527740478515625,2006-10-25
63.44248962402344,2006-10-26
62.659671783447266,2006-10-27
62.76521301269531,2006-10-30
63.33689498901367,2006-10-31
63.15221405029297,2006-11-01
63.57438659667969,2006-11-02
64.04936981201172,2006-11-03
65.7733154296875,2006-11-06
65.71173858642578,2006-11-07
65.23674774169922,2006-11-08
64.35720825195312,2006-11-09
65.16639709472656,2006-11-10
65.20157623291016,2006-11-13
65.42145538330078,2006-11-14
65.4302749633789,2006-11-15
66.09872436523438,2006-11-16
65.9755859375,2006-11-17
64.83216857910156,2006-11-20
65.1488265991211,2006-11-21
64.6474838256836,2006-11-22
63.94383239746094,2006-11-24
64.05815124511719,2006-11-27
63.811885833740234,2006-11-28
64.63866424560547,2006-11-29
64.17252349853516,2006-11-30
64.946533203125,2006-12-01
65.95799255371094,2006-12-04
65.56219482421875,2006-12-05
65.90522003173828,2006-12-06
65.71173858642578,2006-12-07
65.86124420166016,2006-12-08
67.01347351074219,2006-12-11
68.15690612792969,2006-12-12
68.16568756103516,2006-12-13
67.71711730957031,2006-12-14
67.69072723388672,2006-12-15
67.2509536743164,2006-12-18
67.62035369873047,2006-12-19
68.03376007080078,2006-12-20
68.244873046875,2006-12-21
68.0689697265625,2006-12-22
69.0892333984375,2006-12-26
69.18596649169922,2006-12-27
68.63184356689453,2006-12-28
68.939697265625,2006-12-29
67.81387329101562,2007-01-03
69.32673645019531,2007-01-04
69.28273010253906,2007-01-05
68.83415985107422,2007-01-08
68.87815856933594,2007-01-09
68.64945220947266,2007-01-10
69.04528045654297,2007-01-11
69.20357513427734,2007-01-12
69.22118377685547,2007-01-16
69.75767517089844,2007-01-17
69.76648712158203,2007-01-18
69.19476318359375,2007-01-19
69.28273010253906,2007-01-22
69.28273010253906,2007-01-23
69.58177947998047,2007-01-24
69.0804214477539,2007-01-25
69.24754333496094,2007-01-26
70.47891998291016,2007-01-29
74.64804077148438,2007-01-30
74.07627868652344,2007-01-31
73.09121704101562,2007-02-01
72.78337097167969,2007-02-02
73.68053436279297,2007-02-05
73.8740005493164,2007-02-06
74.85910034179688,2007-02-07
74.841552734375,2007-02-08
73.67169952392578,2007-02-09
73.22313690185547,2007-02-12
74.04112243652344,2007-02-13
74.42813110351562,2007-02-14
74.62165832519531,2007-02-15
74.69200134277344,2007-02-16
76.3367691040039,2007-02-20
75.7298812866211,2007-02-21
75.61553192138672,2007-02-22
75.21095275878906,2007-02-23
75.08780670166016,2007-02-26
73.65412902832031,2007-02-27
74.12031555175781,2007-02-28
73.81246185302734,2007-03-01
73.80362701416016,2007-03-02
73.13519287109375,2007-03-05
73.68053436279297,2007-03-06
73.48701477050781,2007-03-07
74.61285400390625,2007-03-08
74.4105453491211,2007-03-09
75.0526123046875,2007-03-12
74.70082092285156,2007-03-13
75.1845474243164,2007-03-14
75.35169982910156,2007-03-15
75.17576599121094,2007-03-16
75.77388763427734,2007-03-19
77.23395538330078,2007-03-20
76.5390396118164,2007-03-21
76.5038833618164,2007-03-22
76.39836120605469,2007-03-23
75.84423828125,2007-03-26
75.43960571289062,2007-03-27
75.2197494506836,2007-03-28
75.40442657470703,2007-03-29
75.12300872802734,2007-03-30
75.37805938720703,2007-04-02
76.6973876953125,2007-04-03
77.54175567626953,2007-04-04
77.44502258300781,2007-04-05
77.67369842529297,2007-04-09
77.83203887939453,2007-04-10
77.57694244384766,2007-04-11
78.2806167602539,2007-04-12
77.36588287353516,2007-04-13
77.9727554321289,2007-04-16
78.7115707397461,2007-04-17
78.14865112304688,2007-04-18
76.51268005371094,2007-04-19
76.5654525756836,2007-04-20
77.25151062011719,2007-04-23
78.21904754638672,2007-04-24
78.07830810546875,2007-04-25
80.80493927001953,2007-04-26
80.03974914550781,2007-04-27
79.58230590820312,2007-04-30
77.9815444946289,2007-05-01
78.2806167602539,2007-05-02
79.92538452148438,2007-05-03
79.52074432373047,2007-05-04
79.81982421875,2007-05-07
79.98695373535156,2007-05-08
80.03089904785156,2007-05-09
79.4679946899414,2007-05-10
79.13378143310547,2007-05-11
78.5444564819336,2007-05-14
78.6587905883789,2007-05-15
79.6791000366211,2007-05-16
79.0721664428711,2007-05-17
79.20411682128906,2007-05-18
79.23052215576172,2007-05-21
79.37124633789062,2007-05-22
79.08979797363281,2007-05-23
78.78195190429688,2007-05-24
78.91388702392578,2007-05-25
78.81714630126953,2007-05-29
78.2806167602539,2007-05-30
77.45381164550781,2007-05-31
77.4977798461914,2007-06-01
77.71768188476562,2007-06-04
76.82051086425781,2007-06-05
76.32795715332031,2007-06-06
74.34898376464844,2007-06-07
74.8855209350586,2007-06-08
74.76236724853516,2007-06-11
74.2082290649414,2007-06-12
75.12300872802734,2007-06-13
75.51001739501953,2007-06-14
75.74746704101562,2007-06-15
76.43352508544922,2007-06-18
76.64462280273438,2007-06-19
75.74746704101562,2007-06-20
75.58039855957031,2007-06-21
74.87670135498047,2007-06-22
73.91802215576172,2007-06-25
74.2346420288086,2007-06-26
74.38416290283203,2007-06-27
74.70082092285156,2007-06-28
74.66561889648438,2007-06-29
75.14938354492188,2007-07-02
74.80635070800781,2007-07-03
74.64804077148438,2007-07-05
75.21095275878906,2007-07-06
75.16694641113281,2007-07-09
74.69200134277344,2007-07-10
74.99103546142578,2007-07-11
74.9118881225586,2007-07-12
74.78875732421875,2007-07-13
75.61553192138672,2007-07-16
77.6824951171875,2007-07-17
77.60334014892578,2007-07-18
77.0052490234375,2007-07-19
77.47142028808594,2007-07-20
78.62361907958984,2007-07-23
78.21904754638672,2007-07-24
76.96127319335938,2007-07-25
70.61087799072266,2007-07-26
68.50870513916016,2007-07-27
69.7840805053711,2007-07-30
68.39437866210938,2007-07-31
69.98637390136719,2007-08-01
69.33551025390625,2007-08-02
67.81387329101562,2007-08-03
68.73739624023438,2007-08-06
69.3883056640625,2007-08-07
70.21505737304688,2007-08-08
69.96001434326172,2007-08-09
68.86933135986328,2007-08-10
69.22118377685547,2007-08-13
68.6670150756836,2007-08-14
67.71711730957031,2007-08-15
67.35651397705078,2007-08-16
68.54390716552734,2007-08-17
67.40927124023438,2007-08-20
66.32743072509766,2007-08-21
66.96952056884766,2007-08-22
67.80506134033203,2007-08-23
68.65824127197266,2007-08-24
67.62035369873047,2007-08-27
66.91670989990234,2007-08-28
68.35917663574219,2007-08-29
68.65824127197266,2007-08-30
68.89573669433594,2007-08-31
68.75503540039062,2007-09-04
67.69952392578125,2007-09-05
69.7049331665039,2007-09-06
69.92483520507812,2007-09-07
70.61966705322266,2007-09-10
70.98907470703125,2007-09-11
71.26174926757812,2007-09-12
72.55467224121094,2007-09-13
73.20557403564453,2007-09-14
72.01813507080078,2007-09-17
72.43156433105469,2007-09-18
73.90038299560547,2007-09-19
73.26712036132812,2007-09-20
73.61895751953125,2007-09-21
71.67513275146484,2007-09-24
72.05332946777344,2007-09-25
71.36725616455078,2007-09-26
72.30840301513672,2007-09-27
71.23534393310547,2007-09-28
71.67513275146484,2007-10-01
71.61355590820312,2007-10-02
70.94507598876953,2007-10-03
71.23534393310547,2007-10-04
72.88014221191406,2007-10-05
72.12371826171875,2007-10-08
72.48429870605469,2007-10-09
73.82125854492188,2007-10-10
74.4105453491211,2007-10-11
72.888916015625,2007-10-12
71.64872741699219,2007-10-15
71.74552917480469,2007-10-16
72.16769409179688,2007-10-17
72.64263916015625,2007-10-18
70.20626831054688,2007-10-19
68.35038757324219,2007-10-22
69.8896484375,2007-10-23
69.81045532226562,2007-10-24
59.27336502075195,2007-10-25
60.07377243041992,2007-10-26
61.366722106933594,2007-10-29
60.26726150512695,2007-10-30
61.12042236328125,2007-10-31
60.60151672363281,2007-11-01
60.57512283325195,2007-11-02
60.13533020019531,2007-11-05
59.57241439819336,2007-11-06
58.085968017578125,2007-11-07
58.7192497253418,2007-11-08
58.77201461791992,2007-11-09
58.279476165771484,2007-11-12
59.75712203979492,2007-11-13
59.88905715942383,2007-11-14
58.17391586303711,2007-11-15
57.505455017089844,2007-11-16
57.86606979370117,2007-11-19
56.50276184082031,2007-11-20
55.834285736083984,2007-11-21
56.77542495727539,2007-11-23
56.05418395996094,2007-11-26
56.81059646606445,2007-11-27
57.51425552368164,2007-11-28
56.64348602294922,2007-11-29
56.93373489379883,2007-11-30
56.98651123046875,2007-12-03
57.48786926269531,2007-12-04
59.07986831665039,2007-12-05
61.190799713134766,2007-12-06
60.71584701538086,2007-12-07
61.09405517578125,2007-12-10
59.57241439819336,2007-12-11
59.79230499267578,2007-12-12
59.88905715942383,2007-12-13
59.3525276184082,2007-12-14
59.51085662841797,2007-12-17
58.8336067199707,2007-12-18
58.72804260253906,2007-12-19
58.97432327270508,2007-12-20
59.59880828857422,2007-12-21
59.29976272583008,2007-12-24
59.04469680786133,2007-12-26
58.411407470703125,2007-12-27
58.44658279418945,2007-12-28
58.182716369628906,2007-12-31
58.30584716796875,2008-01-02
58.367435455322266,2008-01-03
58.49058151245117,2008-01-04
60.390403747558594,2008-01-07
59.15022659301758,2008-01-08
59.466880798339844,2008-01-09
60.25846481323242,2008-01-10
61.525020599365234,2008-01-11
60.5047607421875,2008-01-14
59.528446197509766,2008-01-15
59.475677490234375,2008-01-16
59.54603576660156,2008-01-17
59.22937774658203,2008-01-18
59.027095794677734,2008-01-22
57.98922348022461,2008-01-23
58.99191665649414,2008-01-24
58.367435455322266,2008-01-25
59.88025665283203,2008-01-28
67.75230407714844,2008-01-29
68.07771301269531,2008-01-30
68.72862243652344,2008-01-31
69.64334869384766,2008-02-01
68.17450714111328,2008-02-04
67.65557098388672,2008-02-05
67.63794708251953,2008-02-06
69.07161712646484,2008-02-07
68.48231506347656,2008-02-08
68.4471664428711,2008-02-11
68.939697265625,2008-02-12
69.0540542602539,2008-02-13
67.18060302734375,2008-02-14
66.70563507080078,2008-02-15
67.294921875,2008-02-19
67.67312622070312,2008-02-20
67.17179870605469,2008-02-21
66.8199462890625,2008-02-22
68.52629852294922,2008-02-25
67.91939544677734,2008-02-26
67.84024047851562,2008-02-27
67.92821502685547,2008-02-28
66.22189331054688,2008-02-29
66.4593505859375,2008-03-03
67.2509536743164,2008-03-04
67.59397888183594,2008-03-05
66.6440658569336,2008-03-06
66.10750579833984,2008-03-07
64.91131591796875,2008-03-10
66.04595947265625,2008-03-11
66.934326171875,2008-03-12
67.2509536743164,2008-03-13
67.36528778076172,2008-03-14
66.52093505859375,2008-03-17
67.51482391357422,2008-03-18
66.4329833984375,2008-03-19
69.0892333984375,2008-03-20
69.44104766845703,2008-03-24
69.34427642822266,2008-03-25
68.65824127197266,2008-03-26
67.86663055419922,2008-03-27
67.69952392578125,2008-03-28
68.48231506347656,2008-03-31
69.81925201416016,2008-04-01
70.03915405273438,2008-04-02
69.97760009765625,2008-04-03
69.00127410888672,2008-04-04
68.96609497070312,2008-04-07
68.930908203125,2008-04-08
68.99246978759766,2008-04-09
69.21236419677734,2008-04-10
69.02764892578125,2008-04-11
68.78137969970703,2008-04-14
67.88422393798828,2008-04-15
69.00127410888672,2008-04-16
68.50870513916016,2008-04-17
67.94579315185547,2008-04-18
67.98094940185547,2008-04-21
67.4796142578125,2008-04-22
66.80237579345703,2008-04-23
64.09334564208984,2008-04-24
65.61498260498047,2008-04-25
65.79967498779297,2008-04-28
66.61767578125,2008-04-29
65.22794342041016,2008-04-30
66.24826049804688,2008-05-01
64.955322265625,2008-05-02
63.88224792480469,2008-05-05
64.23410034179688,2008-05-06
63.424861907958984,2008-05-07
62.62449264526367,2008-05-08
60.95331954956055,2008-05-09
61.1820068359375,2008-05-12
58.79840850830078,2008-05-13
60.249664306640625,2008-05-14
61.736114501953125,2008-05-15
61.6657829284668,2008-05-16
62.22868728637695,2008-05-19
61.64817428588867,2008-05-20
61.771339416503906,2008-05-21
62.325439453125,2008-05-22
61.5338249206543,2008-05-23
62.91474151611328,2008-05-27
62.89714431762695,2008-05-28
64.09334564208984,2008-05-29
64.03177642822266,2008-05-30
63.697547912597656,2008-06-02
63.74149703979492,2008-06-03
63.917442321777344,2008-06-04
63.460052490234375,2008-06-05
62.42218780517578,2008-06-06
62.46616744995117,2008-06-09
62.105552673339844,2008-06-10
60.74222183227539,2008-06-11
61.17319869995117,2008-06-12
61.63935470581055,2008-06-13
62.41340637207031,2008-06-16
62.703643798828125,2008-06-17
61.71853256225586,2008-06-18
61.92962646484375,2008-06-19
60.22330093383789,2008-06-20
59.62520217895508,2008-06-23
60.029781341552734,2008-06-24
60.44316482543945,2008-06-25
59.704341888427734,2008-06-26
59.115047454833984,2008-06-27
59.853885650634766,2008-06-30
59.528446197509766,2008-07-01
59.642799377441406,2008-07-02
59.827510833740234,2008-07-03
58.947940826416016,2008-07-07
59.677947998046875,2008-07-08
59.09744644165039,2008-07-09
59.018287658691406,2008-07-10
60.06497573852539,2008-07-11
60.41679763793945,2008-07-14
61.894439697265625,2008-07-15
62.17591094970703,2008-07-16
63.31055450439453,2008-07-17
63.57438659667969,2008-07-18
61.88565444946289,2008-07-21
62.34303665161133,2008-07-22
58.0595703125,2008-07-23
59.72194290161133,2008-07-24
60.3552131652832,2008-07-25
60.12654113769531,2008-07-28
59.519630432128906,2008-07-29
60.3552131652832,2008-07-30
60.61030578613281,2008-07-31
60.74222183227539,2008-08-01
61.34031677246094,2008-08-04
62.46616744995117,2008-08-05
62.35179901123047,2008-08-06
61.50743103027344,2008-08-07
62.67723846435547,2008-08-08
63.26657485961914,2008-08-11
63.240177154541016,2008-08-12
63.16100311279297,2008-08-13
62.86195373535156,2008-08-14
63.82948684692383,2008-08-15
64.77059936523438,2008-08-18
64.06692504882812,2008-08-19
63.530426025390625,2008-08-20
64.74420928955078,2008-08-21
65.1576156616211,2008-08-22
63.284156799316406,2008-08-25
63.44248962402344,2008-08-26
63.125823974609375,2008-08-27
63.93501281738281,2008-08-28
63.671142578125,2008-08-29
63.64476013183594,2008-09-02
62.79161834716797,2008-09-03
60.17051696777344,2008-09-04
61.37551498413086,2008-09-05
62.91474151611328,2008-09-08
62.905948638916016,2008-09-09
62.53651809692383,2008-09-10
62.580501556396484,2008-09-11
63.231407165527344,2008-09-12
61.085262298583984,2008-09-15
60.0385856628418,2008-09-16
58.11235046386719,2008-09-17
60.249664306640625,2008-09-18
59.88905715942383,2008-09-19
59.33494567871094,2008-09-22
59.282161712646484,2008-09-23
59.41410446166992,2008-09-24
58.437774658203125,2008-09-25
57.52305221557617,2008-09-26
54.29507064819336,2008-09-29
56.78421401977539,2008-09-30
55.79909896850586,2008-10-01
53.86408615112305,2008-10-02
52.483192443847656,2008-10-03
49.91487503051758,2008-10-06
49.40472412109375,2008-10-07
51.23421096801758,2008-10-08
46.528587341308594,2008-10-09
44.857425689697266,2008-10-10
50.416221618652344,2008-10-13
50.987937927246094,2008-10-14
47.11787033081055,2008-10-15
48.60432815551758,2008-10-16
49.9764518737793,2008-10-17
50.416221618652344,2008-10-20
48.27889633178711,2008-10-21
45.43793487548828,2008-10-22
39.30742645263672,2008-10-23
37.85614013671875,2008-10-24
34.60178756713867,2008-10-27
36.158599853515625,2008-10-28
36.52801513671875,2008-10-29
39.12270736694336,2008-10-30
40.83784866333008,2008-10-31
39.72080993652344,2008-11-03
40.767478942871094,2008-11-04
40.055049896240234,2008-11-05
39.57128143310547,2008-11-06
39.008365631103516,2008-11-07
37.46913528442383,2008-11-10
35.824363708496094,2008-11-11
35.498939514160156,2008-11-12
38.51581573486328,2008-11-13
36.941402435302734,2008-11-14
34.980003356933594,2008-11-17
35.01517105102539,2008-11-18
32.95700454711914,2008-11-19
30.72294044494629,2008-11-20
32.79869842529297,2008-11-21
34.03007125854492,2008-11-24
33.34403610229492,2008-11-25
32.54363250732422,2008-11-26
32.825077056884766,2008-11-28
31.145118713378906,2008-12-01
32.03346252441406,2008-12-02
32.34131622314453,2008-12-03
32.640380859375,2008-12-04
33.018585205078125,2008-12-05
34.953609466552734,2008-12-08
34.00369644165039,2008-12-09
34.22358322143555,2008-12-10
34.65454864501953,2008-12-11
34.22358322143555,2008-12-12
34.11803436279297,2008-12-15
35.938716888427734,2008-12-16
35.1295166015625,2008-12-17
35.35819625854492,2008-12-18
34.988800048828125,2008-12-19
34.795284271240234,2008-12-22
34.610591888427734,2008-12-23
34.40827560424805,2008-12-24
34.96241760253906,2008-12-26
