CIEN,Date
21.3799991607666,2017-12-20
21.6200008392334,2017-12-21
21.690000534057617,2017-12-22
21.690000534057617,2017-12-26
21.549999237060547,2017-12-27
21.389999389648438,2017-12-28
20.93000030517578,2017-12-29
21.219999313354492,2018-01-02
21.399999618530273,2018-01-03
21.780000686645508,2018-01-04
21.540000915527344,2018-01-05
22.170000076293945,2018-01-08
21.93000030517578,2018-01-09
21.670000076293945,2018-01-10
21.8799991607666,2018-01-11
21.940000534057617,2018-01-12
22.559999465942383,2018-01-16
22.8700008392334,2018-01-17
22.040000915527344,2018-01-18
21.850000381469727,2018-01-19
22.1200008392334,2018-01-22
22.010000228881836,2018-01-23
21.579999923706055,2018-01-24
21.270000457763672,2018-01-25
21.420000076293945,2018-01-26
21.280000686645508,2018-01-29
21.350000381469727,2018-01-30
21.280000686645508,2018-01-31
21.90999984741211,2018-02-01
22.06999969482422,2018-02-02
21.040000915527344,2018-02-05
22.700000762939453,2018-02-06
22.290000915527344,2018-02-07
22.34000015258789,2018-02-08
22.25,2018-02-09
22.389999389648438,2018-02-12
22.670000076293945,2018-02-13
23.200000762939453,2018-02-14
23.170000076293945,2018-02-15
23.229999542236328,2018-02-16
23.040000915527344,2018-02-20
23.15999984741211,2018-02-21
23.0,2018-02-22
23.34000015258789,2018-02-23
23.700000762939453,2018-02-26
23.649999618530273,2018-02-27
23.170000076293945,2018-02-28
23.31999969482422,2018-03-01
23.489999771118164,2018-03-02
23.360000610351562,2018-03-05
25.709999084472656,2018-03-06
26.440000534057617,2018-03-07
26.549999237060547,2018-03-08
27.049999237060547,2018-03-09
27.1299991607666,2018-03-12
27.489999771118164,2018-03-13
26.940000534057617,2018-03-14
27.270000457763672,2018-03-15
27.200000762939453,2018-03-16
26.690000534057617,2018-03-19
26.600000381469727,2018-03-20
26.56999969482422,2018-03-21
26.020000457763672,2018-03-22
25.5,2018-03-23
25.6200008392334,2018-03-26
25.850000381469727,2018-03-27
25.31999969482422,2018-03-28
25.899999618530273,2018-03-29
25.309999465942383,2018-04-02
25.030000686645508,2018-04-03
25.450000762939453,2018-04-04
25.420000076293945,2018-04-05
25.040000915527344,2018-04-06
25.110000610351562,2018-04-09
25.709999084472656,2018-04-10
25.780000686645508,2018-04-11
25.760000228881836,2018-04-12
25.610000610351562,2018-04-13
25.700000762939453,2018-04-16
26.530000686645508,2018-04-17
26.350000381469727,2018-04-18
26.209999084472656,2018-04-19
26.549999237060547,2018-04-20
26.290000915527344,2018-04-23
26.850000381469727,2018-04-24
26.6200008392334,2018-04-25
26.1299991607666,2018-04-26
26.010000228881836,2018-04-27
25.75,2018-04-30
25.799999237060547,2018-05-01
25.920000076293945,2018-05-02
26.229999542236328,2018-05-03
26.440000534057617,2018-05-04
26.549999237060547,2018-05-07
26.739999771118164,2018-05-08
26.8799991607666,2018-05-09
25.90999984741211,2018-05-10
25.649999618530273,2018-05-11
25.110000610351562,2018-05-14
25.219999313354492,2018-05-15
25.3799991607666,2018-05-16
25.350000381469727,2018-05-17
25.299999237060547,2018-05-18
24.709999084472656,2018-05-21
24.6200008392334,2018-05-22
24.510000228881836,2018-05-23
24.790000915527344,2018-05-24
24.959999084472656,2018-05-25
24.520000457763672,2018-05-29
24.059999465942383,2018-05-30
23.049999237060547,2018-05-31
23.40999984741211,2018-06-01
23.729999542236328,2018-06-04
24.110000610351562,2018-06-05
24.469999313354492,2018-06-06
24.3700008392334,2018-06-07
24.31999969482422,2018-06-08
24.530000686645508,2018-06-11
24.809999465942383,2018-06-12
24.81999969482422,2018-06-13
24.950000762939453,2018-06-14
25.010000228881836,2018-06-15
25.110000610351562,2018-06-18
25.18000030517578,2018-06-19
25.520000457763672,2018-06-20
25.34000015258789,2018-06-21
24.8700008392334,2018-06-22
25.700000762939453,2018-06-25
25.950000762939453,2018-06-26
25.6200008392334,2018-06-27
26.06999969482422,2018-06-28
26.510000228881836,2018-06-29
26.950000762939453,2018-07-02
26.6299991607666,2018-07-03
26.969999313354492,2018-07-05
27.170000076293945,2018-07-06
27.3700008392334,2018-07-09
27.479999542236328,2018-07-10
27.139999389648438,2018-07-11
27.350000381469727,2018-07-12
26.989999771118164,2018-07-13
26.860000610351562,2018-07-16
26.950000762939453,2018-07-17
26.200000762939453,2018-07-18
26.020000457763672,2018-07-19
25.829999923706055,2018-07-20
25.75,2018-07-23
25.780000686645508,2018-07-24
25.739999771118164,2018-07-25
25.860000610351562,2018-07-26
25.360000610351562,2018-07-27
25.3700008392334,2018-07-30
25.399999618530273,2018-07-31
25.360000610351562,2018-08-01
25.43000030517578,2018-08-02
25.530000686645508,2018-08-03
25.68000030517578,2018-08-06
25.84000015258789,2018-08-07
25.889999389648438,2018-08-08
26.0,2018-08-09
26.09000015258789,2018-08-10
26.09000015258789,2018-08-13
26.229999542236328,2018-08-14
26.010000228881836,2018-08-15
26.329999923706055,2018-08-16
26.579999923706055,2018-08-17
26.719999313354492,2018-08-20
27.270000457763672,2018-08-21
27.329999923706055,2018-08-22
27.420000076293945,2018-08-23
27.709999084472656,2018-08-24
27.989999771118164,2018-08-27
27.3799991607666,2018-08-28
27.309999465942383,2018-08-29
30.709999084472656,2018-08-30
31.579999923706055,2018-08-31
32.06999969482422,2018-09-04
31.34000015258789,2018-09-05
30.950000762939453,2018-09-06
30.899999618530273,2018-09-07
31.559999465942383,2018-09-10
31.299999237060547,2018-09-11
31.639999389648438,2018-09-12
31.1200008392334,2018-09-13
31.059999465942383,2018-09-14
30.790000915527344,2018-09-17
30.690000534057617,2018-09-18
30.350000381469727,2018-09-19
30.989999771118164,2018-09-20
31.040000915527344,2018-09-21
31.34000015258789,2018-09-24
31.31999969482422,2018-09-25
30.889999389648438,2018-09-26
31.010000228881836,2018-09-27
31.239999771118164,2018-09-28
29.670000076293945,2018-10-01
29.760000228881836,2018-10-02
30.309999465942383,2018-10-03
29.93000030517578,2018-10-04
29.59000015258789,2018-10-05
29.219999313354492,2018-10-08
29.0,2018-10-09
28.579999923706055,2018-10-10
28.239999771118164,2018-10-11
29.030000686645508,2018-10-12
29.389999389648438,2018-10-15
30.84000015258789,2018-10-16
30.770000457763672,2018-10-17
30.979999542236328,2018-10-18
30.739999771118164,2018-10-19
30.959999084472656,2018-10-22
30.889999389648438,2018-10-23
29.6299991607666,2018-10-24
30.06999969482422,2018-10-25
29.639999389648438,2018-10-26
29.719999313354492,2018-10-29
30.3700008392334,2018-10-30
31.260000228881836,2018-10-31
31.549999237060547,2018-11-01
32.02000045776367,2018-11-02
33.63999938964844,2018-11-05
34.040000915527344,2018-11-06
34.72999954223633,2018-11-07
34.66999816894531,2018-11-08
34.43000030517578,2018-11-09
33.400001525878906,2018-11-12
33.310001373291016,2018-11-13
32.939998626708984,2018-11-14
33.849998474121094,2018-11-15
33.689998626708984,2018-11-16
32.470001220703125,2018-11-19
30.639999389648438,2018-11-20
30.920000076293945,2018-11-21
31.079999923706055,2018-11-23
31.5,2018-11-26
31.389999389648438,2018-11-27
32.72999954223633,2018-11-28
32.459999084472656,2018-11-29
32.619998931884766,2018-11-30
33.13999938964844,2018-12-03
31.450000762939453,2018-12-04
32.2400016784668,2018-12-06
31.280000686645508,2018-12-07
31.860000610351562,2018-12-10
31.59000015258789,2018-12-11
32.13999938964844,2018-12-12
34.90999984741211,2018-12-13
34.54999923706055,2018-12-14
33.0,2018-12-17
33.18000030517578,2018-12-18
33.029998779296875,2018-12-19
32.90999984741211,2018-12-20
31.709999084472656,2018-12-21
30.969999313354492,2018-12-24
32.61000061035156,2018-12-26
32.41999816894531,2018-12-27
33.099998474121094,2018-12-28
33.90999984741211,2018-12-31
33.939998626708984,2019-01-02
32.869998931884766,2019-01-03
34.560001373291016,2019-01-04
35.59000015258789,2019-01-07
36.650001525878906,2019-01-08
36.560001373291016,2019-01-09
36.900001525878906,2019-01-10
36.66999816894531,2019-01-11
36.630001068115234,2019-01-14
37.630001068115234,2019-01-15
37.7599983215332,2019-01-16
38.040000915527344,2019-01-17
38.5,2019-01-18
38.380001068115234,2019-01-22
38.2599983215332,2019-01-23
39.4900016784668,2019-01-24
39.959999084472656,2019-01-25
39.29999923706055,2019-01-28
39.400001525878906,2019-01-29
37.58000183105469,2019-01-30
38.09000015258789,2019-01-31
38.29999923706055,2019-02-01
37.97999954223633,2019-02-04
37.90999984741211,2019-02-05
37.959999084472656,2019-02-06
37.279998779296875,2019-02-07
37.880001068115234,2019-02-08
38.70000076293945,2019-02-11
38.84000015258789,2019-02-12
39.099998474121094,2019-02-13
39.709999084472656,2019-02-14
40.209999084472656,2019-02-15
41.790000915527344,2019-02-19
42.209999084472656,2019-02-20
42.349998474121094,2019-02-21
43.56999969482422,2019-02-22
43.68000030517578,2019-02-25
43.09000015258789,2019-02-26
42.900001525878906,2019-02-27
42.65999984741211,2019-02-28
42.7599983215332,2019-03-01
42.79999923706055,2019-03-04
40.709999084472656,2019-03-05
39.970001220703125,2019-03-06
38.689998626708984,2019-03-07
39.0099983215332,2019-03-08
40.22999954223633,2019-03-11
39.790000915527344,2019-03-12
39.43000030517578,2019-03-13
39.27000045776367,2019-03-14
39.43000030517578,2019-03-15
39.119998931884766,2019-03-18
39.15999984741211,2019-03-19
37.91999816894531,2019-03-20
38.529998779296875,2019-03-21
37.060001373291016,2019-03-22
37.290000915527344,2019-03-25
37.29999923706055,2019-03-26
37.150001525878906,2019-03-27
37.06999969482422,2019-03-28
37.34000015258789,2019-03-29
37.77000045776367,2019-04-01
37.91999816894531,2019-04-02
38.119998931884766,2019-04-03
37.4900016784668,2019-04-04
37.310001373291016,2019-04-05
37.2400016784668,2019-04-08
37.369998931884766,2019-04-09
37.349998474121094,2019-04-10
37.08000183105469,2019-04-11
37.9900016784668,2019-04-12
38.400001525878906,2019-04-15
38.70000076293945,2019-04-16
38.2400016784668,2019-04-17
38.18000030517578,2019-04-18
38.72999954223633,2019-04-22
39.869998931884766,2019-04-23
40.040000915527344,2019-04-24
39.060001373291016,2019-04-25
38.220001220703125,2019-04-26
38.619998931884766,2019-04-29
38.36000061035156,2019-04-30
38.369998931884766,2019-05-01
39.0,2019-05-02
38.790000915527344,2019-05-03
37.040000915527344,2019-05-06
36.15999984741211,2019-05-07
36.150001525878906,2019-05-08
35.220001220703125,2019-05-09
35.06999969482422,2019-05-10
33.18000030517578,2019-05-13
33.209999084472656,2019-05-14
33.29999923706055,2019-05-15
34.040000915527344,2019-05-16
34.61000061035156,2019-05-17
34.65999984741211,2019-05-20
34.86000061035156,2019-05-21
35.25,2019-05-22
35.33000183105469,2019-05-23
35.189998626708984,2019-05-24
35.060001373291016,2019-05-28
35.08000183105469,2019-05-29
35.470001220703125,2019-05-30
34.939998626708984,2019-05-31
34.720001220703125,2019-06-03
35.630001068115234,2019-06-04
35.880001068115234,2019-06-05
45.4900016784668,2019-06-06
45.22999954223633,2019-06-07
44.09000015258789,2019-06-10
44.02000045776367,2019-06-11
43.0099983215332,2019-06-12
42.470001220703125,2019-06-13
42.75,2019-06-14
43.29999923706055,2019-06-17
44.29999923706055,2019-06-18
44.060001373291016,2019-06-19
44.33000183105469,2019-06-20
43.52000045776367,2019-06-21
42.7400016784668,2019-06-24
42.18000030517578,2019-06-25
41.68000030517578,2019-06-26
41.599998474121094,2019-06-27
41.130001068115234,2019-06-28
41.970001220703125,2019-07-01
42.209999084472656,2019-07-02
43.13999938964844,2019-07-03
42.9900016784668,2019-07-05
42.09000015258789,2019-07-08
43.290000915527344,2019-07-09
43.119998931884766,2019-07-10
44.0,2019-07-11
44.08000183105469,2019-07-12
44.189998626708984,2019-07-15
44.36000061035156,2019-07-16
44.11000061035156,2019-07-17
43.869998931884766,2019-07-18
43.040000915527344,2019-07-19
43.060001373291016,2019-07-22
43.849998474121094,2019-07-23
44.91999816894531,2019-07-24
45.619998931884766,2019-07-25
45.939998626708984,2019-07-26
45.95000076293945,2019-07-29
45.630001068115234,2019-07-30
45.220001220703125,2019-07-31
44.40999984741211,2019-08-01
42.810001373291016,2019-08-02
41.25,2019-08-05
42.66999816894531,2019-08-06
42.52000045776367,2019-08-07
43.880001068115234,2019-08-08
43.650001525878906,2019-08-09
43.06999969482422,2019-08-12
43.20000076293945,2019-08-13
41.68000030517578,2019-08-14
40.06999969482422,2019-08-15
41.06999969482422,2019-08-16
42.11000061035156,2019-08-19
41.43000030517578,2019-08-20
41.52000045776367,2019-08-21
41.189998626708984,2019-08-22
40.0099983215332,2019-08-23
40.349998474121094,2019-08-26
39.529998779296875,2019-08-27
40.0,2019-08-28
41.27000045776367,2019-08-29
40.93000030517578,2019-08-30
40.72999954223633,2019-09-03
41.20000076293945,2019-09-04
39.619998931884766,2019-09-05
39.52000045776367,2019-09-06
38.90999984741211,2019-09-09
39.650001525878906,2019-09-10
40.43000030517578,2019-09-11
39.540000915527344,2019-09-12
39.880001068115234,2019-09-13
41.290000915527344,2019-09-16
40.439998626708984,2019-09-17
40.29999923706055,2019-09-18
40.0,2019-09-19
39.58000183105469,2019-09-20
39.689998626708984,2019-09-23
39.09000015258789,2019-09-24
40.13999938964844,2019-09-25
39.189998626708984,2019-09-26
39.34000015258789,2019-09-27
39.22999954223633,2019-09-30
36.4900016784668,2019-10-01
36.79999923706055,2019-10-02
37.52000045776367,2019-10-03
37.61000061035156,2019-10-04
37.540000915527344,2019-10-07
36.59000015258789,2019-10-08
37.29999923706055,2019-10-09
37.25,2019-10-10
37.79999923706055,2019-10-11
37.52000045776367,2019-10-14
37.630001068115234,2019-10-15
37.20000076293945,2019-10-16
38.04999923706055,2019-10-17
38.45000076293945,2019-10-18
38.36000061035156,2019-10-21
37.9900016784668,2019-10-22
37.72999954223633,2019-10-23
36.88999938964844,2019-10-24
37.25,2019-10-25
37.13999938964844,2019-10-28
35.849998474121094,2019-10-29
36.779998779296875,2019-10-30
37.119998931884766,2019-10-31
36.43000030517578,2019-11-01
36.150001525878906,2019-11-04
36.93000030517578,2019-11-05
36.72999954223633,2019-11-06
37.150001525878906,2019-11-07
37.45000076293945,2019-11-08
37.779998779296875,2019-11-11
38.04999923706055,2019-11-12
37.72999954223633,2019-11-13
37.52000045776367,2019-11-14
38.0099983215332,2019-11-15
37.70000076293945,2019-11-18
37.40999984741211,2019-11-19
37.38999938964844,2019-11-20
36.540000915527344,2019-11-21
36.959999084472656,2019-11-22
37.310001373291016,2019-11-25
37.650001525878906,2019-11-26
38.119998931884766,2019-11-27
37.959999084472656,2019-11-29
36.72999954223633,2019-12-02
36.70000076293945,2019-12-03
36.599998474121094,2019-12-04
36.290000915527344,2019-12-05
35.0,2019-12-06
34.61000061035156,2019-12-09
34.689998626708984,2019-12-10
35.40999984741211,2019-12-11
42.619998931884766,2019-12-12
41.380001068115234,2019-12-13
41.25,2019-12-16
40.88999938964844,2019-12-17
40.91999816894531,2019-12-18
41.529998779296875,2019-12-19
42.38999938964844,2019-12-20
42.36000061035156,2019-12-23
42.470001220703125,2019-12-24
42.720001220703125,2019-12-26
42.66999816894531,2019-12-27
42.63999938964844,2019-12-30
42.689998626708984,2019-12-31
42.86000061035156,2020-01-02
41.869998931884766,2020-01-03
41.88999938964844,2020-01-06
41.54999923706055,2020-01-07
42.279998779296875,2020-01-08
42.099998474121094,2020-01-09
41.63999938964844,2020-01-10
42.38999938964844,2020-01-13
42.060001373291016,2020-01-14
42.36000061035156,2020-01-15
42.849998474121094,2020-01-16
42.22999954223633,2020-01-17
42.16999816894531,2020-01-21
42.439998626708984,2020-01-22
42.5,2020-01-23
43.27000045776367,2020-01-24
41.970001220703125,2020-01-27
42.93000030517578,2020-01-28
42.15999984741211,2020-01-29
42.189998626708984,2020-01-30
40.66999816894531,2020-01-31
41.83000183105469,2020-02-03
42.869998931884766,2020-02-04
42.66999816894531,2020-02-05
43.47999954223633,2020-02-06
42.63999938964844,2020-02-07
42.47999954223633,2020-02-10
43.08000183105469,2020-02-11
43.20000076293945,2020-02-12
43.310001373291016,2020-02-13
43.189998626708984,2020-02-14
43.06999969482422,2020-02-18
43.84000015258789,2020-02-19
44.470001220703125,2020-02-20
43.88999938964844,2020-02-21
42.630001068115234,2020-02-24
40.93000030517578,2020-02-25
40.38999938964844,2020-02-26
38.970001220703125,2020-02-27
38.45000076293945,2020-02-28
39.65999984741211,2020-03-02
40.02000045776367,2020-03-03
41.619998931884766,2020-03-04
42.880001068115234,2020-03-05
41.09000015258789,2020-03-06
38.720001220703125,2020-03-09
40.52000045776367,2020-03-10
38.83000183105469,2020-03-11
34.72999954223633,2020-03-12
37.02000045776367,2020-03-13
35.060001373291016,2020-03-16
39.22999954223633,2020-03-17
36.0,2020-03-18
37.52000045776367,2020-03-19
36.06999969482422,2020-03-20
34.5,2020-03-23
38.869998931884766,2020-03-24
38.56999969482422,2020-03-25
40.83000183105469,2020-03-26
39.34000015258789,2020-03-27
41.08000183105469,2020-03-30
39.810001373291016,2020-03-31
39.970001220703125,2020-04-01
40.619998931884766,2020-04-02
40.34000015258789,2020-04-03
45.029998779296875,2020-04-06
45.540000915527344,2020-04-07
46.15999984741211,2020-04-08
45.650001525878906,2020-04-09
44.43000030517578,2020-04-13
45.310001373291016,2020-04-14
43.900001525878906,2020-04-15
44.61000061035156,2020-04-16
44.20000076293945,2020-04-17
46.349998474121094,2020-04-20
44.029998779296875,2020-04-21
44.72999954223633,2020-04-22
44.7599983215332,2020-04-23
46.58000183105469,2020-04-24
48.91999816894531,2020-04-27
46.9900016784668,2020-04-28
47.130001068115234,2020-04-29
46.25,2020-04-30
46.34000015258789,2020-05-01
46.83000183105469,2020-05-04
47.29999923706055,2020-05-05
45.7400016784668,2020-05-06
46.56999969482422,2020-05-07
47.959999084472656,2020-05-08
48.529998779296875,2020-05-11
48.09000015258789,2020-05-12
46.7599983215332,2020-05-13
46.83000183105469,2020-05-14
49.650001525878906,2020-05-15
51.36000061035156,2020-05-18
51.16999816894531,2020-05-19
52.95000076293945,2020-05-20
51.720001220703125,2020-05-21
52.810001373291016,2020-05-22
53.90999984741211,2020-05-26
55.56999969482422,2020-05-27
54.790000915527344,2020-05-28
55.2599983215332,2020-05-29
56.0,2020-06-01
55.66999816894531,2020-06-02
56.310001373291016,2020-06-03
53.939998626708984,2020-06-04
54.290000915527344,2020-06-05
54.5099983215332,2020-06-08
55.09000015258789,2020-06-09
54.93000030517578,2020-06-10
52.209999084472656,2020-06-11
52.7599983215332,2020-06-12
53.75,2020-06-15
54.400001525878906,2020-06-16
53.619998931884766,2020-06-17
53.36000061035156,2020-06-18
53.619998931884766,2020-06-19
54.150001525878906,2020-06-22
54.08000183105469,2020-06-23
53.220001220703125,2020-06-24
53.36000061035156,2020-06-25
53.470001220703125,2020-06-26
53.150001525878906,2020-06-29
54.15999984741211,2020-06-30
53.59000015258789,2020-07-01
53.2599983215332,2020-07-02
56.56999969482422,2020-07-06
55.900001525878906,2020-07-07
55.5099983215332,2020-07-08
56.15999984741211,2020-07-09
54.970001220703125,2020-07-10
52.36000061035156,2020-07-13
52.970001220703125,2020-07-14
53.459999084472656,2020-07-15
52.849998474121094,2020-07-16
54.599998474121094,2020-07-17
54.349998474121094,2020-07-20
54.52000045776367,2020-07-21
54.95000076293945,2020-07-22
55.16999816894531,2020-07-23
56.720001220703125,2020-07-24
58.91999816894531,2020-07-27
57.59000015258789,2020-07-28
59.45000076293945,2020-07-29
59.11000061035156,2020-07-30
59.5099983215332,2020-07-31
59.93000030517578,2020-08-03
60.38999938964844,2020-08-04
59.91999816894531,2020-08-05
60.95000076293945,2020-08-06
60.9900016784668,2020-08-07
60.560001373291016,2020-08-10
60.16999816894531,2020-08-11
60.54999923706055,2020-08-12
60.68000030517578,2020-08-13
59.7400016784668,2020-08-14
59.45000076293945,2020-08-17
59.08000183105469,2020-08-18
59.84000015258789,2020-08-19
59.880001068115234,2020-08-20
59.86000061035156,2020-08-21
59.599998474121094,2020-08-24
57.09000015258789,2020-08-25
56.93000030517578,2020-08-26
55.9900016784668,2020-08-27
56.029998779296875,2020-08-28
56.77000045776367,2020-08-31
58.599998474121094,2020-09-01
60.06999969482422,2020-09-02
45.459999084472656,2020-09-03
44.279998779296875,2020-09-04
42.08000183105469,2020-09-08
41.970001220703125,2020-09-09
40.58000183105469,2020-09-10
41.54999923706055,2020-09-11
42.56999969482422,2020-09-14
41.619998931884766,2020-09-15
41.43000030517578,2020-09-16
41.130001068115234,2020-09-17
41.029998779296875,2020-09-18
40.59000015258789,2020-09-21
41.11000061035156,2020-09-22
39.290000915527344,2020-09-23
38.81999969482422,2020-09-24
39.31999969482422,2020-09-25
39.779998779296875,2020-09-28
39.9900016784668,2020-09-29
39.689998626708984,2020-09-30
39.7400016784668,2020-10-01
40.119998931884766,2020-10-02
41.36000061035156,2020-10-05
41.13999938964844,2020-10-06
41.880001068115234,2020-10-07
42.380001068115234,2020-10-08
43.029998779296875,2020-10-09
42.72999954223633,2020-10-12
41.68000030517578,2020-10-13
42.06999969482422,2020-10-14
42.11000061035156,2020-10-15
41.810001373291016,2020-10-16
41.27000045776367,2020-10-19
40.75,2020-10-20
41.0099983215332,2020-10-21
41.4900016784668,2020-10-22
41.2400016784668,2020-10-23
40.56999969482422,2020-10-26
39.540000915527344,2020-10-27
38.439998626708984,2020-10-28
38.810001373291016,2020-10-29
39.38999938964844,2020-10-30
39.150001525878906,2020-11-02
39.650001525878906,2020-11-03
39.709999084472656,2020-11-04
41.29999923706055,2020-11-05
42.29999923706055,2020-11-06
42.869998931884766,2020-11-09
43.119998931884766,2020-11-10
42.900001525878906,2020-11-11
42.47999954223633,2020-11-12
43.54999923706055,2020-11-13
44.130001068115234,2020-11-16
44.040000915527344,2020-11-17
42.36000061035156,2020-11-18
42.529998779296875,2020-11-19
42.099998474121094,2020-11-20
43.36000061035156,2020-11-23
43.9900016784668,2020-11-24
44.290000915527344,2020-11-25
44.470001220703125,2020-11-27
44.79999923706055,2020-11-30
45.439998626708984,2020-12-01
45.66999816894531,2020-12-02
46.5,2020-12-03
46.97999954223633,2020-12-04
48.470001220703125,2020-12-07
48.290000915527344,2020-12-08
47.18000030517578,2020-12-09
46.099998474121094,2020-12-10
47.810001373291016,2020-12-11
47.83000183105469,2020-12-14
48.54999923706055,2020-12-15
48.439998626708984,2020-12-16
49.06999969482422,2020-12-17
51.36000061035156,2020-12-18
51.38999938964844,2020-12-21
52.189998626708984,2020-12-22
52.5,2020-12-23
53.25,2020-12-24
53.470001220703125,2020-12-28
52.310001373291016,2020-12-29
52.4900016784668,2020-12-30
52.849998474121094,2020-12-31
51.18000030517578,2021-01-04
51.209999084472656,2021-01-05
51.45000076293945,2021-01-06
52.38999938964844,2021-01-07
52.93000030517578,2021-01-08
52.790000915527344,2021-01-11
54.20000076293945,2021-01-12
53.20000076293945,2021-01-13
54.459999084472656,2021-01-14
53.310001373291016,2021-01-15
52.619998931884766,2021-01-19
52.84000015258789,2021-01-20
54.599998474121094,2021-01-21
55.029998779296875,2021-01-22
55.0,2021-01-25
55.119998931884766,2021-01-26
56.5099983215332,2021-01-27
54.06999969482422,2021-01-28
53.38999938964844,2021-01-29
54.86000061035156,2021-02-01
53.7400016784668,2021-02-02
54.029998779296875,2021-02-03
54.900001525878906,2021-02-04
55.33000183105469,2021-02-05
56.2599983215332,2021-02-08
55.79999923706055,2021-02-09
55.4900016784668,2021-02-10
55.650001525878906,2021-02-11
56.220001220703125,2021-02-12
55.619998931884766,2021-02-16
55.209999084472656,2021-02-17
54.47999954223633,2021-02-18
54.400001525878906,2021-02-19
54.4900016784668,2021-02-22
54.220001220703125,2021-02-23
52.88999938964844,2021-02-24
51.849998474121094,2021-02-25
52.16999816894531,2021-02-26
53.02000045776367,2021-03-01
51.540000915527344,2021-03-02
50.560001373291016,2021-03-03
48.869998931884766,2021-03-04
49.54999923706055,2021-03-05
49.20000076293945,2021-03-08
50.47999954223633,2021-03-09
50.849998474121094,2021-03-10
53.2599983215332,2021-03-11
54.34000015258789,2021-03-12
56.369998931884766,2021-03-15
57.2400016784668,2021-03-16
56.91999816894531,2021-03-17
55.25,2021-03-18
55.41999816894531,2021-03-19
55.709999084472656,2021-03-22
53.939998626708984,2021-03-23
52.5099983215332,2021-03-24
53.810001373291016,2021-03-25
55.61000061035156,2021-03-26
54.90999984741211,2021-03-29
54.709999084472656,2021-03-30
54.720001220703125,2021-03-31
56.599998474121094,2021-04-01
56.790000915527344,2021-04-05
55.900001525878906,2021-04-06
56.0,2021-04-07
56.630001068115234,2021-04-08
56.459999084472656,2021-04-09
56.20000076293945,2021-04-12
56.060001373291016,2021-04-13
55.91999816894531,2021-04-14
56.47999954223633,2021-04-15
56.869998931884766,2021-04-16
54.880001068115234,2021-04-19
54.16999816894531,2021-04-20
54.91999816894531,2021-04-21
53.849998474121094,2021-04-22
54.459999084472656,2021-04-23
54.310001373291016,2021-04-26
52.90999984741211,2021-04-27
52.060001373291016,2021-04-28
52.75,2021-04-29
50.470001220703125,2021-04-30
51.36000061035156,2021-05-03
50.70000076293945,2021-05-04
51.349998474121094,2021-05-05
52.849998474121094,2021-05-06
53.869998931884766,2021-05-07
53.52000045776367,2021-05-10
53.68000030517578,2021-05-11
49.52000045776367,2021-05-12
50.63999938964844,2021-05-13
51.7400016784668,2021-05-14
52.060001373291016,2021-05-17
52.029998779296875,2021-05-18
51.900001525878906,2021-05-19
53.40999984741211,2021-05-20
52.900001525878906,2021-05-21
53.459999084472656,2021-05-24
53.0,2021-05-25
52.959999084472656,2021-05-26
52.939998626708984,2021-05-27
52.869998931884766,2021-05-28
53.5,2021-06-01
54.40999984741211,2021-06-02
58.380001068115234,2021-06-03
60.0099983215332,2021-06-04
60.77000045776367,2021-06-07
60.470001220703125,2021-06-08
60.08000183105469,2021-06-09
59.0099983215332,2021-06-10
58.88999938964844,2021-06-11
58.20000076293945,2021-06-14
57.630001068115234,2021-06-15
57.540000915527344,2021-06-16
56.81999969482422,2021-06-17
56.150001525878906,2021-06-18
57.11000061035156,2021-06-21
57.709999084472656,2021-06-22
57.18000030517578,2021-06-23
57.650001525878906,2021-06-24
58.13999938964844,2021-06-25
57.529998779296875,2021-06-28
57.31999969482422,2021-06-29
56.88999938964844,2021-06-30
57.79999923706055,2021-07-01
57.91999816894531,2021-07-02
57.72999954223633,2021-07-06
56.79999923706055,2021-07-07
56.47999954223633,2021-07-08
57.65999984741211,2021-07-09
56.7599983215332,2021-07-12
56.86000061035156,2021-07-13
56.959999084472656,2021-07-14
56.4900016784668,2021-07-15
55.04999923706055,2021-07-16
54.150001525878906,2021-07-19
54.540000915527344,2021-07-20
55.54999923706055,2021-07-21
55.41999816894531,2021-07-22
56.209999084472656,2021-07-23
56.61000061035156,2021-07-26
56.45000076293945,2021-07-27
56.790000915527344,2021-07-28
57.779998779296875,2021-07-29
58.13999938964844,2021-07-30
57.83000183105469,2021-08-02
58.290000915527344,2021-08-03
56.95000076293945,2021-08-04
56.79999923706055,2021-08-05
56.86000061035156,2021-08-06
56.86000061035156,2021-08-09
56.45000076293945,2021-08-10
56.459999084472656,2021-08-11
56.11000061035156,2021-08-12
55.91999816894531,2021-08-13
55.9900016784668,2021-08-16
55.400001525878906,2021-08-17
54.790000915527344,2021-08-18
54.959999084472656,2021-08-19
54.9900016784668,2021-08-20
55.86000061035156,2021-08-23
56.27000045776367,2021-08-24
56.75,2021-08-25
56.720001220703125,2021-08-26
57.18000030517578,2021-08-27
57.2400016784668,2021-08-30
57.130001068115234,2021-08-31
56.880001068115234,2021-09-01
58.5099983215332,2021-09-02
56.91999816894531,2021-09-03
55.630001068115234,2021-09-07
56.25,2021-09-08
55.4900016784668,2021-09-09
53.90999984741211,2021-09-10
54.31999969482422,2021-09-13
52.959999084472656,2021-09-14
53.380001068115234,2021-09-15
53.779998779296875,2021-09-16
53.13999938964844,2021-09-17
51.68000030517578,2021-09-20
