AGNC,Date
9.019208908081055,2012-12-07
9.140970230102539,2012-12-10
9.111982345581055,2012-12-11
8.940937995910645,2012-12-12
8.842360496520996,2012-12-13
8.755390167236328,2012-12-14
8.96992301940918,2012-12-17
9.025009155273438,2012-12-18
9.161266326904297,2012-12-19
9.18155574798584,2012-12-20
9.030804634094238,2012-12-21
9.036845207214355,2012-12-24
8.909994125366211,2012-12-26
8.786155700683594,2012-12-27
8.758974075317383,2012-12-28
8.728769302368164,2012-12-31
9.127459526062012,2013-01-02
9.215047836303711,2013-01-03
9.378145217895508,2013-01-04
9.278478622436523,2013-01-07
9.290552139282227,2013-01-08
9.329819679260254,2013-01-09
9.35096263885498,2013-01-10
9.372103691101074,2013-01-11
9.378145217895508,2013-01-14
9.372103691101074,2013-01-15
9.399286270141602,2013-01-16
9.43855094909668,2013-01-17
9.50802230834961,2013-01-18
9.610706329345703,2013-01-22
9.62279224395752,2013-01-23
9.553324699401855,2013-01-24
9.462716102600098,2013-01-25
9.526138305664062,2013-01-28
9.583527565002441,2013-01-29
9.580506324768066,2013-01-30
9.550300598144531,2013-01-31
9.550300598144531,2013-02-01
9.541237831115723,2013-02-04
9.50802230834961,2013-02-05
9.498961448669434,2013-02-06
9.42345142364502,2013-02-07
9.704340934753418,2013-02-08
9.752666473388672,2013-02-11
9.761728286743164,2013-02-12
9.834216117858887,2013-02-13
9.831192016601562,2013-02-14
9.819111824035645,2013-02-15
9.858376502990723,2013-02-19
9.8040132522583,2013-02-20
9.604667663574219,2013-02-21
9.719443321228027,2013-02-22
9.719443321228027,2013-02-25
9.9097261428833,2013-02-26
9.900666236877441,2013-02-27
9.577486038208008,2013-02-28
9.586546897888184,2013-03-01
9.637895584106445,2013-03-04
9.749643325805664,2013-03-05
9.749643325805664,2013-03-06
9.728504180908203,2013-03-07
9.80703067779541,2013-03-08
9.8916015625,2013-03-11
9.9852294921875,2013-03-12
9.964089393615723,2013-03-13
10.027518272399902,2013-03-14
10.0033540725708,2013-03-15
10.037873268127441,2013-03-18
9.931159973144531,2013-03-19
9.934300422668457,2013-03-20
10.025323867797852,2013-03-21
10.157156944274902,2013-03-22
9.987656593322754,2013-03-25
10.110074996948242,2013-03-26
10.204236030578613,2013-03-27
10.28898811340332,2013-03-28
10.30467414855957,2013-04-01
10.257596015930176,2013-04-02
10.119489669799805,2013-04-03
10.248180389404297,2013-04-04
10.292122840881348,2013-04-05
10.298401832580566,2013-04-08
10.370594024658203,2013-04-09
10.326651573181152,2013-04-10
10.267009735107422,2013-04-11
10.248180389404297,2013-04-12
10.034740447998047,2013-04-15
10.15087890625,2013-04-16
10.015911102294922,2013-04-17
10.022188186645508,2013-04-18
9.9813814163208,2013-04-19
10.100656509399414,2013-04-22
10.248180389404297,2013-04-23
10.270150184631348,2013-04-24
10.28898811340332,2013-04-25
10.292122840881348,2013-04-26
10.411397933959961,2013-04-29
10.455338478088379,2013-04-30
10.3643159866333,2013-05-01
10.389427185058594,2013-05-02
9.62355899810791,2013-05-03
9.711444854736328,2013-05-06
9.695751190185547,2013-05-07
9.695751190185547,2013-05-08
9.695751190185547,2013-05-09
9.42895221710205,2013-05-10
9.118213653564453,2013-05-13
9.074270248413086,2013-05-14
9.17784595489502,2013-05-15
9.265735626220703,2013-05-16
9.306543350219727,2013-05-17
9.096240997314453,2013-05-20
8.961272239685059,2013-05-21
8.879667282104492,2013-05-22
8.80433177947998,2013-05-23
8.700751304626465,2013-05-24
8.289568901062012,2013-05-28
8.286430358886719,2013-05-29
8.368037223815918,2013-05-30
8.098102569580078,2013-05-31
7.981963157653809,2013-06-03
8.11379623413086,2013-06-04
7.953719615936279,2013-06-05
8.223652839660645,2013-06-06
8.022771835327148,2013-06-07
7.790499210357666,2013-06-10
7.743417263031006,2013-06-11
7.686919212341309,2013-06-12
8.094964981079102,2013-06-13
8.010218620300293,2013-06-14
7.950575828552246,2013-06-17
7.953719615936279,2013-06-18
7.671225547790527,2013-06-19
7.344793796539307,2013-06-20
7.360483169555664,2013-06-21
7.099964618682861,2013-06-24
7.285151958465576,2013-06-25
7.367341041564941,2013-06-26
7.488980293273926,2013-06-27
7.564593315124512,2013-06-28
7.495555400848389,2013-07-01
7.387064456939697,2013-07-02
7.209540367126465,2013-07-03
6.824899673461914,2013-07-05
6.939966678619385,2013-07-08
6.959689140319824,2013-07-09
6.818324565887451,2013-07-10
7.449532508850098,2013-07-11
7.199674129486084,2013-07-12
7.3837785720825195,2013-07-15
7.2884416580200195,2013-07-16
7.380492687225342,2013-07-17
7.225979804992676,2013-07-18
7.248993396759033,2013-07-19
7.2785773277282715,2013-07-22
7.255563259124756,2013-07-23
7.018868446350098,2013-07-24
7.071464538574219,2013-07-25
7.114203453063965,2013-07-26
7.18324089050293,2013-07-29
7.5908918380737305,2013-07-30
7.410078525543213,2013-07-31
7.272005081176758,2013-08-01
7.426516532897949,2013-08-02
7.400214195251465,2013-08-05
7.400214195251465,2013-08-06
7.465968608856201,2013-08-07
7.63034200668335,2013-08-08
7.597471714019775,2013-08-09
7.669794082641602,2013-08-12
7.465968608856201,2013-08-13
7.449532508850098,2013-08-14
7.34761381149292,2013-08-15
7.173377990722656,2013-08-16
6.7164106369018555,2013-08-19
7.064887523651123,2013-08-20
7.05502462387085,2013-08-21
7.0944743156433105,2013-08-22
7.502131938934326,2013-08-23
7.44624137878418,2013-08-26
7.5448689460754395,2013-08-27
7.419939994812012,2013-08-28
7.5415825843811035,2013-08-29
7.482406139373779,2013-08-30
7.400214195251465,2013-09-03
7.495555400848389,2013-09-04
7.318029880523682,2013-09-05
7.475827693939209,2013-09-06
7.6073317527771,2013-09-09
7.452818393707275,2013-09-10
7.623767852783203,2013-09-11
7.666506290435791,2013-09-12
7.804581165313721,2013-09-13
7.656639099121094,2013-09-16
7.620481014251709,2013-09-17
8.024845123291016,2013-09-18
7.811153411865234,2013-09-19
7.623767852783203,2013-09-20
7.7947187423706055,2013-09-23
7.9032087326049805,2013-09-24
7.9032087326049805,2013-09-25
7.787582874298096,2013-09-26
7.7807817459106445,2013-09-27
7.678761005401611,2013-09-30
7.773980140686035,2013-10-01
7.828394412994385,2013-10-02
7.838597297668457,2013-10-03
7.838597297668457,2013-10-04
7.8215861320495605,2013-10-07
7.671962738037109,2013-10-08
7.648153781890869,2013-10-09
7.65155553817749,2013-10-10
7.644758701324463,2013-10-11
7.546133518218994,2013-10-14
7.607346534729004,2013-10-15
7.6379547119140625,2013-10-16
7.981426239013672,2013-10-17
7.9916253089904785,2013-10-18
7.950818061828613,2013-10-21
8.083446502685547,2013-10-22
8.16506290435791,2013-10-23
8.202471733093262,2013-10-24
8.178666114807129,2013-10-25
8.117453575134277,2013-10-28
7.437314510345459,2013-10-29
7.325091361999512,2013-10-30
7.382900714874268,2013-10-31
7.467916011810303,2013-11-01
7.420311450958252,2013-11-04
7.389700889587402,2013-11-05
7.413510322570801,2013-11-06
7.359094619750977,2013-11-07
7.158456325531006,2013-11-08
7.036029815673828,2013-11-11
7.16525936126709,2013-11-12
7.287685394287109,2013-11-13
7.369297981262207,2013-11-14
7.2842793464660645,2013-11-15
7.182261943817139,2013-11-18
7.110847473144531,2013-11-19
7.046229839324951,2013-11-20
6.978221893310547,2013-11-21
6.923808574676514,2013-11-22
6.985020637512207,2013-11-25
6.774183750152588,2013-11-26
6.978221893310547,2013-11-27
6.930608749389648,2013-11-29
6.794579982757568,2013-12-02
6.746971130371094,2013-12-03
6.716367721557617,2013-12-04
6.617747783660889,2013-12-05
6.556532859802246,2013-12-06
6.733371734619141,2013-12-09
6.872794151306152,2013-12-10
6.736773490905762,2013-12-11
6.767377853393555,2013-12-12
6.808184623718262,2013-12-13
6.624547481536865,2013-12-16
6.716367721557617,2013-12-17
6.719764232635498,2013-12-18
6.6211466789245605,2013-12-19
6.757176399230957,2013-12-20
6.808184623718262,2013-12-23
6.777581214904785,2013-12-24
6.777581214904785,2013-12-26
6.752972602844238,2013-12-27
6.724848747253418,2013-12-30
6.781094074249268,2013-12-31
6.819762229919434,2014-01-02
6.886551380157471,2014-01-03
6.946316719055176,2014-01-06
7.0131120681762695,2014-01-07
6.984982490539551,2014-01-08
6.953346252441406,2014-01-09
7.079896926879883,2014-01-10
7.188872337341309,2014-01-13
7.0869293212890625,2014-01-14
7.083410739898682,2014-01-15
7.129113674163818,2014-01-16
7.118566513061523,2014-01-17
7.231057167053223,2014-01-21
7.227542877197266,2014-01-22
7.325971603393555,2014-01-23
7.315425872802734,2014-01-24
7.266212463378906,2014-01-27
7.269726753234863,2014-01-28
7.294332504272461,2014-01-29
7.283788204193115,2014-01-30
7.364644527435303,2014-01-31
7.403311729431152,2014-02-03
7.498223781585693,2014-02-04
7.652902126312256,2014-02-05
7.610718250274658,2014-02-06
7.726718902587891,2014-02-07
7.7794575691223145,2014-02-10
7.719690322875977,2014-02-11
7.733752250671387,2014-02-12
7.775935173034668,2014-02-13
7.747814655303955,2014-02-14
7.902486324310303,2014-02-18
7.842728614807129,2014-02-19
7.789997577667236,2014-02-20
7.740781307220459,2014-02-21
7.751327037811279,2014-02-24
7.7794575691223145,2014-02-25
7.842728614807129,2014-02-26
7.867334365844727,2014-02-27
7.835695266723633,2014-02-28
7.9446702003479,2014-03-03
7.941157817840576,2014-03-04
7.962245464324951,2014-03-05
7.927093505859375,2014-03-06
7.737271308898926,2014-03-07
7.7689032554626465,2014-03-10
7.740781307220459,2014-03-11
7.888423919677734,2014-03-12
7.965766429901123,2014-03-13
7.930609703063965,2014-03-14
7.909521102905273,2014-03-17
7.958738327026367,2014-03-18
7.758361339569092,2014-03-19
7.716175079345703,2014-03-20
7.902486324310303,2014-03-21
7.811087608337402,2014-03-24
7.977667808532715,2014-03-25
7.930591106414795,2014-03-26
7.934323310852051,2014-03-27
7.930593013763428,2014-03-28
8.020159721374512,2014-03-31
8.076142311096191,2014-04-01
8.023895263671875,2014-04-02
8.027626037597656,2014-04-03
8.139585494995117,2014-04-04
8.195565223693848,2014-04-07
8.236620903015137,2014-04-08
8.326187133789062,2014-04-09
8.333653450012207,2014-04-10
8.356042861938477,2014-04-11
8.292594909667969,2014-04-14
8.292594909667969,2014-04-15
8.251546859741211,2014-04-16
8.165711402893066,2014-04-17
8.259016990661621,2014-04-21
8.344849586486816,2014-04-22
8.352313995361328,2014-04-23
8.423219680786133,2014-04-24
8.497859954833984,2014-04-25
8.430685043334961,2014-04-28
8.359774589538574,2014-04-29
8.475467681884766,2014-04-30
8.527718544006348,2014-05-01
8.40083122253418,2014-05-02
8.46800422668457,2014-05-05
8.475467681884766,2014-05-06
8.62101936340332,2014-05-07
8.591158866882324,2014-05-08
8.62101936340332,2014-05-09
8.561306953430176,2014-05-12
8.576237678527832,2014-05-13
8.650877952575684,2014-05-14
8.669534683227539,2014-05-15
8.658343315124512,2014-05-16
8.710587501525879,2014-05-19
8.677000045776367,2014-05-20
8.710587501525879,2014-05-21
8.74417495727539,2014-05-22
8.80015754699707,2014-05-23
8.878532409667969,2014-05-27
8.826285362243652,2014-05-28
8.792692184448242,2014-05-29
8.856141090393066,2014-05-30
8.848672866821289,2014-06-02
8.751639366149902,2014-06-03
8.71805477142334,2014-06-04
8.818816184997559,2014-06-05
8.867332458496094,2014-06-06
8.889724731445312,2014-06-09
8.788961410522461,2014-06-10
8.803892135620117,2014-06-11
8.837478637695312,2014-06-12
8.837478637695312,2014-06-13
8.826285362243652,2014-06-16
8.732978820800781,2014-06-17
8.75537395477295,2014-06-18
8.856141090393066,2014-06-19
8.856141090393066,2014-06-20
8.927045822143555,2014-06-23
8.9083833694458,2014-06-24
8.867332458496094,2014-06-25
8.955584526062012,2014-06-26
8.947908401489258,2014-06-27
8.982446670532227,2014-06-30
8.875007629394531,2014-07-01
8.825127601623535,2014-07-02
8.729199409484863,2014-07-03
8.702343940734863,2014-07-07
8.825127601623535,2014-07-08
8.809781074523926,2014-07-09
8.828962326049805,2014-07-10
8.798272132873535,2014-07-11
8.817455291748047,2014-07-14
8.828962326049805,2014-07-15
8.85582160949707,2014-07-16
8.863494873046875,2014-07-17
8.878840446472168,2014-07-18
8.917214393615723,2014-07-21
8.974767684936523,2014-07-22
9.020818710327148,2014-07-23
8.997790336608887,2014-07-24
9.047674179077148,2014-07-25
9.089877128601074,2014-07-28
9.009306907653809,2014-07-29
8.798272132873535,2014-07-30
8.871171951293945,2014-07-31
8.924887657165527,2014-08-01
8.875007629394531,2014-08-04
8.894195556640625,2014-08-05
8.901871681213379,2014-08-06
8.909541130065918,2014-08-07
8.909541130065918,2014-08-08
8.898032188415527,2014-08-11
8.894195556640625,2014-08-12
8.921051025390625,2014-08-13
8.944069862365723,2014-08-14
8.986288070678711,2014-08-15
8.955584526062012,2014-08-18
8.936400413513184,2014-08-19
8.963260650634766,2014-08-20
9.001630783081055,2014-08-21
8.963260650634766,2014-08-22
8.970932006835938,2014-08-25
9.016976356506348,2014-08-26
9.02465534210205,2014-08-27
9.020818710327148,2014-08-28
9.074539184570312,2014-08-29
9.047674179077148,2014-09-02
9.055347442626953,2014-09-03
9.009306907653809,2014-09-04
9.093716621398926,2014-09-05
9.086044311523438,2014-09-08
8.970932006835938,2014-09-09
8.894195556640625,2014-09-10
8.940241813659668,2014-09-11
8.713851928710938,2014-09-12
8.721529006958008,2014-09-15
8.675479888916016,2014-09-16
8.648624420166016,2014-09-17
8.491314888000488,2014-09-18
8.617925643920898,2014-09-19
8.537352561950684,2014-09-22
8.506654739379883,2014-09-23
8.47596263885498,2014-09-24
8.479793548583984,2014-09-25
8.479795455932617,2014-09-26
8.479795455932617,2014-09-29
8.400726318359375,2014-09-30
8.543049812316895,2014-10-01
8.479795455932617,2014-10-02
8.483747482299805,2014-10-03
8.58258056640625,2014-10-06
8.689318656921387,2014-10-07
8.871170043945312,2014-10-08
8.918611526489258,2014-10-09
8.94233226776123,2014-10-10
9.068836212158203,2014-10-13
9.068836212158203,2014-10-14
8.926517486572266,2014-10-15
8.8079195022583,2014-10-16
8.875125885009766,2014-10-17
8.95814323425293,2014-10-20
9.029303550720215,2014-10-21
9.076744079589844,2014-10-22
9.053025245666504,2014-10-23
9.10046100616455,2014-10-24
9.171624183654785,2014-10-27
9.139994621276855,2014-10-28
8.972360610961914,2014-10-29
9.056180000305176,2014-10-30
9.076135635375977,2014-10-31
9.040210723876953,2014-11-03
8.972360610961914,2014-11-04
8.94043254852295,2014-11-05
8.948415756225586,2014-11-06
9.000299453735352,2014-11-07
8.98034381866455,2014-11-10
8.988323211669922,2014-11-11
8.988323211669922,2014-11-12
9.048192977905273,2014-11-13
9.128026962280273,2014-11-14
9.211832046508789,2014-11-17
9.227802276611328,2014-11-18
9.227802276611328,2014-11-19
9.255742073059082,2014-11-20
9.247759819030762,2014-11-21
9.295654296875,2014-11-24
9.259391784667969,2014-11-25
9.287599563598633,2014-11-26
9.2996826171875,2014-11-28
9.235210418701172,2014-12-01
9.323857307434082,2014-12-02
9.327893257141113,2014-12-03
9.323857307434082,2014-12-04
9.130452156066895,2014-12-05
8.981362342834473,2014-12-08
9.10224723815918,2014-12-09
8.989423751831055,2014-12-10
9.05792236328125,2014-12-11
8.961217880249023,2014-12-12
8.80810832977295,2014-12-15
8.775871276855469,2014-12-16
8.832281112670898,2014-12-17
8.864518165588379,2014-12-18
8.985397338867188,2014-12-19
9.029717445373535,2014-12-22
8.95315933227539,2014-12-23
8.920926094055176,2014-12-24
8.985397338867188,2014-12-26
9.083063125610352,2014-12-29
9.00574779510498,2014-12-30
8.883660316467285,2014-12-31
9.083063125610352,2015-01-02
8.997603416442871,2015-01-05
9.001672744750977,2015-01-06
8.989466667175293,2015-01-07
8.956910133361816,2015-01-08
8.928422927856445,2015-01-09
8.912145614624023,2015-01-12
8.806337356567383,2015-01-13
8.761578559875488,2015-01-14
8.741227149963379,2015-01-15
8.871451377868652,2015-01-16
8.737160682678223,2015-01-20
8.79006290435791,2015-01-21
8.981328964233398,2015-01-22
8.904011726379395,2015-01-23
8.977259635925293,2015-01-26
8.91621208190918,2015-01-27
8.858662605285645,2015-01-28
8.846334457397461,2015-01-29
8.858662605285645,2015-01-30
8.817556381225586,2015-02-02
8.932661056518555,2015-02-03
8.809332847595215,2015-02-04
8.916210174560547,2015-02-05
8.858662605285645,2015-02-06
8.912104606628418,2015-02-09
8.842222213745117,2015-02-10
8.829887390136719,2015-02-11
8.936768531799316,2015-02-12
9.02309799194336,2015-02-13
9.010762214660645,2015-02-17
8.986100196838379,2015-02-18
8.990211486816406,2015-02-19
9.018982887268066,2015-02-20
8.981986045837402,2015-02-23
8.95321273803711,2015-02-24
8.911683082580566,2015-02-25
8.832784652709961,2015-02-26
8.903379440307617,2015-02-27
8.866005897521973,2015-03-02
8.866005897521973,2015-03-03
8.87846565246582,2015-03-04
8.870159149169922,2015-03-05
8.741422653198242,2015-03-06
8.741422653198242,2015-03-09
8.712352752685547,2015-03-10
8.629300117492676,2015-03-11
8.728964805603027,2015-03-12
8.778801918029785,2015-03-13
8.895071029663086,2015-03-16
8.936603546142578,2015-03-17
9.052878379821777,2015-03-18
9.027962684631348,2015-03-19
9.048726081848145,2015-03-20
9.081947326660156,2015-03-23
9.036264419555664,2015-03-24
9.057028770446777,2015-03-25
9.036264419555664,2015-03-26
9.053047180175781,2015-03-27
8.981734275817871,2015-03-30
8.948165893554688,2015-03-31
9.002702713012695,2015-04-01
8.985926628112793,2015-04-02
9.086603164672852,2015-04-06
9.053047180175781,2015-04-07
9.115972518920898,2015-04-08
9.074023246765137,2015-04-09
9.103386878967285,2015-04-10
9.057241439819336,2015-04-13
9.115972518920898,2015-04-14
9.032073020935059,2015-04-15
9.090803146362305,2015-04-16
9.06143569946289,2015-04-17
9.078216552734375,2015-04-20
9.078216552734375,2015-04-21
9.082413673400879,2015-04-22
9.06143569946289,2015-04-23
9.053047180175781,2015-04-24
9.019488334655762,2015-04-27
8.820280075073242,2015-04-28
8.70583438873291,2015-04-29
8.748223304748535,2015-04-30
8.79484748840332,2015-05-01
8.811800003051758,2015-05-04
8.70583438873291,2015-05-05
8.646500587463379,2015-05-06
8.676167488098145,2015-05-07
8.743983268737793,2015-05-08
8.710075378417969,2015-05-11
8.731266021728516,2015-05-12
8.69736099243164,2015-05-13
8.748223304748535,2015-05-14
8.790606498718262,2015-05-15
8.80756664276123,2015-05-18
8.777892112731934,2015-05-19
8.782130241394043,2015-05-20
8.816038131713867,2015-05-21
8.79484748840332,2015-05-22
8.786370277404785,2015-05-26
8.790648460388184,2015-05-27
8.846285820007324,2015-05-28
8.927600860595703,2015-05-29
8.863402366638184,2015-06-01
8.752132415771484,2015-06-02
8.662254333496094,2015-06-03
8.666534423828125,2015-06-04
8.461105346679688,2015-06-05
8.405467987060547,2015-06-08
8.324153900146484,2015-06-09
8.341277122497559,2015-06-10
8.5381441116333,2015-06-11
8.606621742248535,2015-06-12
8.495345115661621,2015-06-15
8.499618530273438,2015-06-16
8.533863067626953,2015-06-17
8.5381441116333,2015-06-18
8.482504844665527,2015-06-19
8.482504844665527,2015-06-22
8.452549934387207,2015-06-23
8.409748077392578,2015-06-24
8.31131649017334,2015-06-25
8.095098495483398,2015-06-26
8.03887939453125,2015-06-29
7.943747043609619,2015-06-30
8.008613586425781,2015-07-01
8.051854133605957,2015-07-02
8.134016990661621,2015-07-06
8.380499839782715,2015-07-07
8.354558944702148,2015-07-08
8.237800598144531,2015-07-09
8.129695892333984,2015-07-10
8.151314735412598,2015-07-13
8.181584358215332,2015-07-14
8.220504760742188,2015-07-15
8.216181755065918,2015-07-16
8.233480453491211,2015-07-17
8.22482681274414,2015-07-20
8.237800598144531,2015-07-21
8.229154586791992,2015-07-22
8.16861343383789,2015-07-23
8.060500144958496,2015-07-24
8.0994234085083,2015-07-27
8.198883056640625,2015-07-28
8.286290168762207,2015-07-29
8.399922370910645,2015-07-30
8.417403221130371,2015-07-31
8.452363967895508,2015-08-03
8.39118480682373,2015-08-04
8.413031578063965,2015-08-05
8.413031578063965,2015-08-06
8.408660888671875,2015-08-07
8.417403221130371,2015-08-10
8.54414176940918,2015-08-11
8.675257682800293,2015-08-12
8.63155460357666,2015-08-13
8.71458625793457,2015-08-14
8.697110176086426,2015-08-17
8.670886039733887,2015-08-18
8.692739486694336,2015-08-19
8.732070922851562,2015-08-20
8.535402297973633,2015-08-21
8.395552635192871,2015-08-24
8.33873462677002,2015-08-25
8.443626403808594,2015-08-26
8.633512496948242,2015-08-27
8.549612045288086,2015-08-28
8.448041915893555,2015-08-31
8.425960540771484,2015-09-01
8.439209938049316,2015-09-02
8.474536895751953,2015-09-03
8.381800651550293,2015-09-04
8.430379867553711,2015-09-08
8.32880687713623,2015-09-09
8.311142921447754,2015-09-10
8.425960540771484,2015-09-11
8.38621711730957,2015-09-14
8.403881072998047,2015-09-15
8.412711143493652,2015-09-16
8.589356422424316,2015-09-17
8.576112747192383,2015-09-18
8.70859146118164,2015-09-21
8.59377384185791,2015-09-22
8.673262596130371,2015-09-23
8.686515808105469,2015-09-24
8.562860488891602,2015-09-25
8.464689254760742,2015-09-28
8.31297779083252,2015-09-29
8.344215393066406,2015-09-30
8.415607452392578,2015-10-01
8.5271635055542,2015-10-02
8.661025047302246,2015-10-05
8.68333911895752,2015-10-06
8.692256927490234,2015-10-07
8.674415588378906,2015-10-08
8.638721466064453,2015-10-09
8.674415588378906,2015-10-12
8.620869636535645,2015-10-13
8.598557472229004,2015-10-14
8.571786880493164,2015-10-15
8.54947566986084,2015-10-16
8.522698402404785,2015-10-19
8.518241882324219,2015-10-20
8.513777732849121,2015-10-21
8.54055118560791,2015-10-22
8.558396339416504,2015-10-23
8.509315490722656,2015-10-26
8.098798751831055,2015-10-27
8.112333297729492,2015-10-28
8.053681373596191,2015-10-29
8.044654846191406,2015-10-30
8.180007934570312,2015-11-02
8.152941703796387,2015-11-03
8.139403343200684,2015-11-04
8.049163818359375,2015-11-05
8.02209758758545,2015-11-06
7.999539852142334,2015-11-09
8.076237678527832,2015-11-10
8.076237678527832,2015-11-11
7.986000061035156,2015-11-12
8.040145874023438,2015-11-13
8.08074951171875,2015-11-16
8.071728706359863,2015-11-17
8.16196346282959,2015-11-18
8.152941703796387,2015-11-19
8.103306770324707,2015-11-20
8.098796844482422,2015-11-23
8.152941703796387,2015-11-24
8.139250755310059,2015-11-25
8.216813087463379,2015-11-27
8.189437866210938,2015-11-30
8.198562622070312,2015-12-01
8.0753812789917,2015-12-02
8.0753812789917,2015-12-03
8.052568435668945,2015-12-04
8.025189399719238,2015-12-07
7.984133243560791,2015-12-08
7.956756591796875,2015-12-09
7.956756591796875,2015-12-10
7.860950469970703,2015-12-11
7.737765789031982,2015-12-14
7.806204319000244,2015-12-15
7.938507556915283,2015-12-16
7.970446586608887,2015-12-17
7.984133243560791,2015-12-18
8.066255569458008,2015-12-21
8.157502174377441,2015-12-22
8.143813133239746,2015-12-23
8.11187744140625,2015-12-24
8.107315063476562,2015-12-28
8.047329902648926,2015-12-29
8.02886962890625,2015-12-30
8.001188278198242,2015-12-31
8.171919822692871,2016-01-04
8.208830833435059,2016-01-05
8.241131782531738,2016-01-06
8.176529884338379,2016-01-07
8.135000228881836,2016-01-08
8.088858604431152,2016-01-11
7.978119373321533,2016-01-12
7.8812150955200195,2016-01-13
7.835073471069336,2016-01-14
7.715100288391113,2016-01-15
7.613585948944092,2016-01-19
7.493617057800293,2016-01-20
7.396711826324463,2016-01-21
7.682800769805908,2016-01-22
7.516687393188477,2016-01-25
7.733558654785156,2016-01-26
7.672845363616943,2016-01-27
7.719547271728516,2016-01-28
7.9717302322387695,2016-01-29
7.892340183258057,2016-02-01
8.139847755432129,2016-02-02
8.261269569396973,2016-02-03
8.335990905761719,2016-02-04
8.307967185974121,2016-02-05
8.298633575439453,2016-02-08
8.214570045471191,2016-02-09
8.195886611938477,2016-02-10
8.051121711730957,2016-02-11
8.186553001403809,2016-02-12
8.289288520812988,2016-02-16
8.32664966583252,2016-02-17
8.406044006347656,2016-02-18
8.410711288452148,2016-02-19
8.448068618774414,2016-02-22
8.490103721618652,2016-02-23
8.466748237609863,2016-02-24
8.551748275756836,2016-02-25
8.589526176452637,2016-02-26
8.532862663269043,2016-02-29
8.513973236083984,2016-03-01
8.575361251831055,2016-03-02
8.67924690246582,2016-03-03
8.674524307250977,2016-03-04
8.660359382629395,2016-03-07
8.622584342956543,2016-03-08
8.613134384155273,2016-03-09
8.57064151763916,2016-03-10
8.64146900177002,2016-03-11
8.693415641784668,2016-03-14
8.589526176452637,2016-03-15
8.64619255065918,2016-03-16
8.816190719604492,2016-03-17
8.797296524047852,2016-03-18
8.787856101989746,2016-03-21
8.839801788330078,2016-03-22
8.726468086242676,2016-03-23
8.702857971191406,2016-03-24
8.768966674804688,2016-03-28
8.811924934387207,2016-03-29
8.821474075317383,2016-03-30
8.893078804016113,2016-03-31
8.945587158203125,2016-04-01
8.897856712341309,2016-04-04
8.864435195922852,2016-04-05
8.902628898620605,2016-04-06
8.878758430480957,2016-04-07
8.921716690063477,2016-04-08
8.969454765319824,2016-04-11
8.93603801727295,2016-04-12
8.974225997924805,2016-04-13
8.93603801727295,2016-04-14
8.95991039276123,2016-04-15
8.993321418762207,2016-04-18
9.036284446716309,2016-04-19
8.955134391784668,2016-04-20
8.873983383178711,2016-04-21
8.864435195922852,2016-04-22
8.907402038574219,2016-04-25
8.702136993408203,2016-04-26
8.813142776489258,2016-04-27
8.793839454650879,2016-04-28
8.866238594055176,2016-04-29
8.846931457519531,2016-05-02
8.760053634643555,2016-05-03
8.895197868347168,2016-05-04
8.967595100402832,2016-05-05
9.0930814743042,2016-05-06
9.126867294311523,2016-05-09
9.194438934326172,2016-05-10
9.204090118408203,2016-05-11
9.2137451171875,2016-05-12
9.233046531677246,2016-05-13
9.252355575561523,2016-05-16
9.194438934326172,2016-05-17
9.006208419799805,2016-05-18
9.006208419799805,2016-05-19
9.05929946899414,2016-05-20
9.252355575561523,2016-05-23
9.208918571472168,2016-05-24
9.223398208618164,2016-05-25
9.272175788879395,2016-05-26
9.20876693725586,2016-05-27
9.213640213012695,2016-05-31
9.257536888122559,2016-06-01
9.267294883728027,2016-06-02
9.301434516906738,2016-06-03
9.320950508117676,2016-06-06
9.320950508117676,2016-06-07
9.296562194824219,2016-06-08
9.301434516906738,2016-06-09
9.213640213012695,2016-06-10
9.155113220214844,2016-06-13
9.06243896484375,2016-06-14
9.135601043701172,2016-06-15
9.262417793273926,2016-06-16
9.267294883728027,2016-06-17
9.38434886932373,2016-06-20
9.350214004516602,2016-06-21
9.38923168182373,2016-06-22
9.408743858337402,2016-06-23
9.506291389465332,2016-06-24
9.428255081176758,2016-06-27
9.615534782409668,2016-06-28
9.585965156555176,2016-06-29
9.76832389831543,2016-06-30
9.723959922790527,2016-07-01
9.645109176635742,2016-07-05
9.76832389831543,2016-07-06
9.605682373046875,2016-07-07
9.482462882995605,2016-07-08
9.497249603271484,2016-07-11
9.482462882995605,2016-07-12
9.462756156921387,2016-07-13
9.462756156921387,2016-07-14
9.487395286560059,2016-07-15
9.467682838439941,2016-07-18
9.571182250976562,2016-07-19
9.630322456359863,2016-07-20
9.654966354370117,2016-07-21
9.679609298706055,2016-07-22
9.650035858154297,2016-07-25
9.694393157958984,2016-07-26
9.704350471496582,2016-07-27
9.769078254699707,2016-07-28
9.754145622253418,2016-07-29
9.788999557495117,2016-08-01
9.709329605102539,2016-08-02
9.80393123626709,2016-08-03
9.848747253417969,2016-08-04
9.903518676757812,2016-08-05
9.883598327636719,2016-08-08
9.963268280029297,2016-08-09
9.953311920166016,2016-08-10
9.933389663696289,2016-08-11
9.908493041992188,2016-08-12
9.848747253417969,2016-08-15
9.808914184570312,2016-08-16
9.853724479675293,2016-08-17
9.893564224243164,2016-08-18
